Date,HUDCO
2018-12-31,28.884815216064453
2019-01-01,29.321950912475586
2019-01-02,28.98569107055664
2019-01-03,28.85118865966797
2019-01-04,28.716684341430664
2019-01-07,28.85118865966797
2019-01-08,28.85118865966797
2019-01-09,28.649429321289062
2019-01-10,29.38920021057129
2019-01-11,29.221071243286133
2019-01-14,28.85118865966797
2019-01-15,29.120195388793945
2019-01-16,29.120195388793945
2019-01-17,28.918437957763672
2019-01-18,28.817564010620117
2019-01-21,30.364364624023438
2019-01-22,30.330738067626953
2019-01-23,29.92721939086914
2019-01-24,29.086570739746094
2019-01-25,28.212291717529297
2019-01-28,27.64063835144043
2019-01-29,27.90965461730957
2019-01-30,27.94328498840332
2019-01-31,28.178668975830078
2019-02-01,28.07778549194336
2019-02-04,27.371639251708984
2019-02-05,26.699119567871094
2019-02-06,26.699119567871094
2019-02-07,27.068998336791992
2019-02-08,26.73274040222168
2019-02-11,26.194726943969727
2019-02-12,26.09384536743164
2019-02-14,25.723960876464844
2019-02-15,25.555831909179688
2019-02-18,25.38770294189453
2019-02-19,25.79121208190918
2019-02-20,25.89209747314453
2019-02-21,26.228347778320312
2019-02-22,27.506145477294922
2019-02-25,28.481298446655273
2019-02-26,27.371639251708984
2019-02-27,27.169885635375977
2019-02-28,27.169885635375977
2019-03-01,28.111413955688477
2019-03-05,29.35558319091797
2019-03-06,31.13775634765625
2019-03-07,30.532493591308594
2019-03-08,30.095354080200195
2019-03-11,30.39798927307129
2019-03-12,30.969635009765625
2019-03-13,29.994464874267578
2019-03-14,30.02809715270996
2019-03-15,29.92721939086914
2019-03-18,30.162599563598633
2019-03-19,30.63336753845215
2019-03-20,31.367204666137695
2019-03-22,30.616304397583008
2019-03-25,30.070194244384766
2019-03-26,30.036060333251953
2019-03-27,29.797138214111328
2019-03-28,30.2408504486084
2019-04-01,31.23067855834961
2019-04-02,31.23067855834961
2019-04-03,30.8552303314209
2019-04-04,30.582168579101562
2019-04-05,30.786962509155273
2019-04-08,30.616304397583008
2019-04-09,30.54804039001465
2019-04-10,30.54804039001465
2019-04-11,30.2408504486084
2019-04-12,30.172588348388672
2019-04-15,30.65043830871582
2019-04-16,30.513906478881836
2019-04-18,30.070194244384766
2019-04-22,29.4558162689209
2019-04-23,29.4558162689209
2019-04-24,29.285160064697266
2019-04-25,29.114498138427734
2019-04-26,28.909706115722656
2019-04-30,28.261201858520508
2019-05-02,28.227069854736328
2019-05-03,28.19293975830078
2019-05-06,27.8857479095459
2019-05-07,27.68096351623535
2019-05-08,26.759397506713867
2019-05-09,26.41807746887207
2019-05-10,26.65700340270996
2019-05-13,26.076763153076172
2019-05-14,26.349817276000977
2019-05-15,25.90610122680664
2019-05-16,26.315683364868164
2019-05-17,26.349817276000977
2019-05-20,28.363603591918945
2019-05-21,27.817489624023438
2019-05-22,27.954017639160156
2019-05-23,28.124677658081055
2019-05-24,30.104324340820312
2019-05-27,30.30911636352539
2019-05-28,31.12828254699707
2019-05-29,30.445642471313477
2019-05-30,29.72887420654297
2019-05-31,29.216896057128906
2019-06-03,29.148635864257812
2019-06-04,29.55821418762207
2019-06-06,28.46599006652832
2019-06-07,27.91988754272461
2019-06-10,27.74922752380371
2019-06-11,27.954017639160156
2019-06-12,27.510303497314453
2019-06-13,27.20311164855957
2019-06-14,27.13485336303711
2019-06-17,26.554611206054688
2019-06-18,26.930057525634766
2019-06-19,26.383949279785156
2019-06-20,27.74922752380371
2019-06-21,27.10072135925293
2019-06-24,26.48634147644043
2019-06-25,26.930057525634766
2019-06-26,27.237245559692383
2019-06-27,27.54442596435547
2019-06-28,27.407909393310547
2019-07-01,27.612703323364258
2019-07-02,27.8857479095459
2019-07-03,28.53426170349121
2019-07-04,28.77318000793457
2019-07-05,27.646827697753906
2019-07-08,25.974361419677734
2019-07-09,26.622873306274414
2019-07-10,26.383949279785156
2019-07-11,26.45221710205078
2019-07-12,26.41807746887207
2019-07-15,26.45221710205078
2019-07-16,26.315683364868164
2019-07-17,26.213287353515625
2019-07-18,25.80370330810547
2019-07-19,24.74561882019043
2019-07-22,23.994722366333008
2019-07-23,24.199508666992188
2019-07-24,24.06298065185547
2019-07-25,23.687532424926758
2019-07-26,23.858190536499023
2019-07-29,23.619266510009766
2019-07-30,23.073158264160156
2019-07-31,23.243812561035156
2019-08-01,22.868364334106445
2019-08-02,23.687532424926758
2019-08-05,22.59531021118164
2019-08-06,23.073158264160156
2019-08-07,22.936626434326172
2019-08-08,23.141420364379883
2019-08-09,23.175556182861328
2019-08-13,22.629440307617188
2019-08-14,22.80010414123535
2019-08-16,22.629440307617188
2019-08-19,22.834230422973633
2019-08-20,22.629440307617188
2019-08-21,22.28812599182129
2019-08-22,20.718055725097656
2019-08-23,20.78632164001465
2019-08-26,21.673751831054688
2019-08-27,25.974361419677734
2019-08-28,25.22347068786621
2019-08-29,24.984540939331055
2019-08-30,24.813879013061523
2019-09-03,23.550996780395508
2019-09-04,23.92645263671875
2019-09-05,24.301904678344727
2019-09-06,24.336040496826172
2019-09-09,24.54082679748535
2019-09-11,25.496519088745117
2019-09-12,25.770679473876953
2019-09-13,25.907747268676758
2019-09-16,26.558879852294922
2019-09-17,25.188093185424805
2019-09-18,25.222366333007812
2019-09-19,24.194278717041016
2019-09-20,25.29090118408203
2019-09-23,26.010560989379883
2019-09-24,25.976295471191406
2019-09-25,25.256635665893555
2019-09-26,25.119558334350586
2019-09-27,24.536975860595703
2019-09-30,23.920124053955078
2019-10-01,22.994848251342773
2019-10-03,23.166194915771484
2019-10-04,22.926305770874023
2019-10-07,22.30945587158203
2019-10-09,22.720687866210938
2019-10-10,22.17237663269043
2019-10-11,22.240917205810547
2019-10-14,22.617881774902344
2019-10-15,22.617881774902344
2019-10-16,22.686420440673828
2019-10-17,22.789230346679688
2019-10-18,23.98866081237793
2019-10-22,23.748777389526367
2019-10-23,24.22854995727539
2019-10-24,24.297086715698242
2019-10-25,24.160009384155273
2019-10-27,24.33135223388672
2019-10-29,24.67405128479004
2019-10-30,26.113365173339844
2019-10-31,28.203813552856445
2019-11-01,27.44988250732422
2019-11-04,27.96392822265625
2019-11-05,27.312801361083984
2019-11-06,28.58077049255371
2019-11-07,28.99201202392578
2019-11-08,27.86111831665039
2019-11-11,28.649316787719727
2019-11-13,28.340885162353516
2019-11-14,29.403244018554688
2019-11-15,29.608861923217773
2019-11-18,29.231897354125977
2019-11-19,29.026277542114258
2019-11-20,29.574588775634766
2019-11-21,28.957740783691406
2019-11-22,28.58077049255371
2019-11-25,28.683578491210938
2019-11-26,28.512231826782227
2019-11-27,28.135271072387695
2019-11-28,28.27235221862793
2019-11-29,28.58077049255371
2019-12-02,27.998188018798828
2019-12-03,27.552692413330078
2019-12-04,27.7583065032959
2019-12-05,26.0790958404541
2019-12-06,24.845399856567383
2019-12-09,24.297086715698242
2019-12-10,24.262819290161133
2019-12-11,24.845399856567383
2019-12-12,24.57124137878418
2019-12-13,25.35944366455078
2019-12-16,24.9139347076416
2019-12-17,25.119558334350586
2019-12-18,24.742589950561523
2019-12-19,24.811128616333008
2019-12-20,25.051013946533203
2019-12-23,24.811128616333008
2019-12-24,24.43416976928711
2019-12-26,24.468435287475586
2019-12-27,24.639781951904297
2019-12-30,24.639781951904297
2019-12-31,24.70832633972168
2020-01-01,25.73641014099121
2020-01-02,26.627408981323242
2020-01-03,26.35325813293457
2020-01-06,25.393709182739258
2020-01-07,25.907747268676758
2020-01-08,25.599327087402344
2020-01-09,26.49033546447754
2020-01-10,27.312801361083984
2020-01-13,27.86111831665039
2020-01-14,27.312801361083984
2020-01-15,27.7583065032959
2020-01-16,28.443700790405273
2020-01-17,28.169536590576172
2020-01-20,27.929655075073242
2020-01-21,29.231897354125977
2020-01-22,28.58077049255371
2020-01-23,28.957740783691406
2020-01-24,29.403244018554688
2020-01-27,30.191442489624023
2020-01-28,29.471790313720703
2020-01-29,29.745946884155273
2020-01-30,28.92347526550293
2020-01-31,28.30661964416504
2020-02-03,27.141454696655273
2020-02-04,25.9420223236084
2020-02-05,25.9420223236084
2020-02-06,26.524600982666016
2020-02-07,26.25044822692871
2020-02-10,25.770679473876953
2020-02-11,25.49652099609375
2020-02-12,24.365629196166992
2020-02-13,23.885848999023438
2020-02-14,23.47461700439453
2020-02-17,22.960575103759766
2020-02-18,23.166194915771484
2020-02-19,23.371809005737305
2020-02-20,22.994848251342773
2020-02-24,22.103836059570312
2020-02-25,21.65833854675293
2020-02-26,21.89822006225586
2020-02-27,21.589797973632812
2020-02-28,20.390361785888672
2020-03-02,20.561710357666016
2020-03-03,20.698787689208984
2020-03-04,20.081933975219727
2020-03-05,20.219013214111328
2020-03-06,19.362276077270508
2020-03-09,18.09430694580078
2020-03-11,17.922954559326172
2020-03-12,15.969595909118652
2020-03-13,16.415098190307617
2020-03-16,15.661172866821289
2020-03-17,15.421281814575195
2020-03-18,15.387014389038086
2020-03-19,14.667353630065918
2020-03-20,14.838699340820312
2020-03-23,13.125224113464355
2020-03-24,13.228033065795898
2020-03-25,12.919607162475586
2020-03-26,14.025981903076172
2020-03-27,14.025981903076172
2020-03-30,13.526328086853027
2020-03-31,14.27580738067627
2020-04-01,13.704778671264648
2020-04-03,13.704778671264648
2020-04-07,14.989598274230957
2020-04-08,15.096667289733887
2020-04-09,15.524942398071289
2020-04-13,15.77476978302002
2020-04-15,15.917527198791504
2020-04-16,16.310110092163086
2020-04-17,17.09528160095215
2020-04-20,16.91683006286621
2020-04-21,16.203046798706055
2020-04-22,15.66770076751709
2020-04-23,15.988907814025879
2020-04-24,15.310808181762695
2020-04-27,15.13235855102539
2020-04-28,15.346495628356934
2020-04-29,16.488554000854492
2020-04-30,18.094589233398438
2020-05-04,16.80976104736328
2020-05-05,16.34579849243164
2020-05-06,16.238733291625977
2020-05-07,16.167346954345703
2020-05-08,15.632010459899902
2020-05-11,15.168050765991211
2020-05-12,15.310808181762695
2020-05-13,16.91683006286621
2020-05-14,16.80976104736328
2020-05-15,17.41648292541504
2020-05-18,16.2744197845459
2020-05-19,16.203046798706055
2020-05-20,16.203046798706055
2020-05-21,16.060285568237305
2020-05-22,15.810456275939941
2020-05-26,15.66770076751709
2020-05-27,16.310110092163086
2020-05-28,16.34579849243164
2020-05-29,16.381492614746094
2020-06-01,16.80976104736328
2020-06-02,17.5235538482666
2020-06-03,17.5235538482666
2020-06-04,17.166664123535156
2020-06-05,17.66631507873535
2020-06-08,18.808380126953125
2020-06-09,18.094589233398438
2020-06-10,18.237346649169922
2020-06-11,17.70200538635254
2020-06-12,17.45217514038086
2020-06-15,17.45217514038086
2020-06-16,17.34510612487793
2020-06-17,17.987520217895508
2020-06-18,18.415796279907227
2020-06-19,18.52286148071289
2020-06-22,19.272342681884766
2020-06-23,19.9504451751709
2020-06-24,19.62923812866211
2020-06-25,19.807687759399414
2020-06-26,19.914751052856445
2020-06-29,23.87628746032715
2020-06-30,24.804216384887695
2020-07-01,23.94767189025879
2020-07-02,23.733531951904297
2020-07-03,24.268871307373047
2020-07-06,24.518701553344727
2020-07-07,26.16042137145996
2020-07-08,25.553699493408203
2020-07-09,26.731456756591797
2020-07-10,25.946279525756836
2020-07-13,26.01766014099121
2020-07-14,24.946975708007812
2020-07-15,24.197498321533203
2020-07-16,24.87559700012207
2020-07-17,25.37525177001953
2020-07-20,25.803525924682617
2020-07-21,25.482318878173828
2020-07-22,25.018354415893555
2020-07-23,24.982667922973633
2020-07-24,24.804216384887695
2020-07-27,24.16180419921875
2020-07-28,24.732837677001953
2020-07-29,24.625768661499023
2020-07-30,24.16180419921875
2020-07-31,24.054737091064453
2020-08-03,23.94767189025879
2020-08-04,24.12611961364746
2020-08-05,24.982667922973633
2020-08-06,24.946975708007812
2020-08-07,25.089738845825195
2020-08-10,25.125425338745117
2020-08-11,25.482318878173828
2020-08-12,25.696460723876953
2020-08-13,25.767831802368164
2020-08-14,25.26818084716797
2020-08-17,25.446632385253906
2020-08-18,25.91059112548828
2020-08-19,26.26749038696289
2020-08-20,26.37455940246582
2020-08-21,26.874208450317383
2020-08-24,26.660070419311523
2020-08-25,27.195409774780273
2020-08-26,27.373863220214844
2020-08-27,27.088346481323242
2020-08-28,26.731456756591797
2020-08-31,25.089738845825195
2020-09-01,25.303871154785156
2020-09-02,25.446632385253906
2020-09-03,25.981975555419922
2020-09-04,26.517311096191406
2020-09-07,26.981277465820312
2020-09-08,26.481626510620117
2020-09-09,26.16042137145996
2020-09-10,26.770578384399414
2020-09-11,26.465497970581055
2020-09-14,26.884981155395508
2020-09-15,26.579898834228516
2020-09-16,26.312959671020508
2020-09-17,26.046016693115234
2020-09-18,25.016376495361328
2020-09-21,24.101144790649414
2020-09-22,23.64353370666504
2020-09-23,24.139280319213867
2020-09-24,23.338449478149414
2020-09-25,24.558761596679688
2020-09-28,24.635026931762695
2020-09-29,24.97824478149414
2020-09-30,24.711299896240234
2020-10-01,24.97824478149414
2020-10-05,24.82570457458496
2020-10-06,25.321455001831055
2020-10-07,25.092649459838867
2020-10-08,24.901979446411133
2020-10-09,24.97824478149414
2020-10-12,24.94011116027832
2020-10-13,24.74943733215332
2020-10-14,24.329954147338867
2020-10-15,23.796066284179688
2020-10-16,23.796066284179688
2020-10-19,23.948604583740234
2020-10-20,23.83420181274414
2020-10-21,24.329954147338867
2020-10-22,25.626535415649414
2020-10-23,25.245182037353516
2020-10-26,24.787569046020508
2020-10-27,24.558761596679688
2020-10-28,24.215545654296875
2020-10-29,24.17741584777832
2020-10-30,24.139280319213867
2020-11-02,23.757932662963867
2020-11-03,23.60539436340332
2020-11-04,23.49099349975586
2020-11-05,23.872337341308594
2020-11-06,23.91046714782715
2020-11-09,24.139280319213867
2020-11-10,24.482492446899414
2020-11-11,24.711299896240234
2020-11-12,25.05451202392578
2020-11-13,24.520627975463867
2020-11-14,24.558761596679688
2020-11-17,25.512134552001953
2020-11-18,25.168914794921875
2020-11-19,25.016376495361328
2020-11-20,25.016376495361328
2020-11-23,26.579898834228516
2020-11-24,27.113786697387695
2020-11-25,26.846847534179688
2020-11-26,26.579898834228516
2020-11-27,26.92311668395996
2020-12-01,28.410371780395508
2020-12-02,28.410371780395508
2020-12-03,28.562910079956055
2020-12-04,28.60104751586914
2020-12-07,28.86798667907715
2020-12-08,30.965396881103516
2020-12-09,30.46964454650879
2020-12-10,29.97389030456543
2020-12-11,30.202695846557617
2020-12-14,30.240833282470703
2020-12-15,30.088293075561523
2020-12-16,30.54591178894043
2020-12-17,32.0713005065918
2020-12-18,31.1942081451416
2020-12-21,28.524776458740234
2020-12-22,28.715450286865234
2020-12-23,29.745086669921875
2020-12-24,29.630680084228516
2020-12-28,31.1942081451416
2020-12-29,30.393381118774414
2020-12-30,30.46964454650879
2020-12-31,30.278974533081055
2021-01-01,31.346744537353516
2021-01-04,31.308610916137695
2021-01-05,32.71959686279297
2021-01-06,33.06280517578125
2021-01-07,33.367881774902344
2021-01-08,33.0246696472168
2021-01-11,32.22383499145508
2021-01-12,32.567054748535156
2021-01-13,35.884769439697266
2021-01-14,35.1983528137207
2021-01-15,34.09243392944336
2021-01-18,32.91026306152344
2021-01-19,33.78737258911133
2021-01-20,33.558563232421875
2021-01-21,33.558563232421875
2021-01-22,32.872127532958984
2021-01-25,31.918760299682617
2021-01-27,31.76622772216797
2021-01-28,31.80436134338379
2021-01-29,32.6433219909668
2021-02-01,32.872127532958984
2021-02-02,32.83399963378906
2021-02-03,32.83399963378906
2021-02-04,33.13907241821289
2021-02-05,32.75772476196289
2021-02-08,33.32974624633789
2021-02-09,32.83399963378906
2021-02-10,33.253475189208984
2021-02-11,35.46529769897461
2021-02-12,34.13057327270508
2021-02-15,33.78737258911133
2021-02-16,33.6729621887207
2021-02-17,33.8636360168457
2021-02-18,36.03731918334961
2021-02-19,34.43565368652344
2021-02-22,33.32974624633789
2021-02-23,33.82550048828125
