Date,RAYMOND
2002-06-10,84.57959747314453
2002-06-11,88.00680541992188
2002-06-12,88.59915161132812
2002-06-13,88.81070709228516
2002-06-14,88.68376922607422
2002-06-17,91.39167022705078
2002-06-18,94.01495361328125
2002-06-19,92.91486358642578
2002-06-20,92.40713500976562
2002-06-21,94.52266693115234
2002-06-24,93.33797454833984
2002-06-25,92.87255096435547
2002-06-26,91.81478118896484
2002-06-27,92.87255096435547
2002-06-28,92.83024597167969
2002-07-01,92.02633666992188
2002-07-02,97.31520080566406
2002-07-03,101.46168518066406
2002-07-04,101.25011444091797
2002-07-05,101.29241943359375
2002-07-08,103.28105163574219
2002-07-09,104.38113403320312
2002-07-10,103.15411376953125
2002-07-11,99.13455963134766
2002-07-12,98.49990844726562
2002-07-15,95.0303955078125
2002-07-16,93.88800048828125
2002-07-17,93.3802719116211
2002-07-18,95.28427124023438
2002-07-19,95.32658386230469
2002-07-22,89.78385162353516
2002-07-23,92.70330047607422
2002-07-24,92.83024597167969
2002-07-25,91.89939880371094
2002-07-26,90.79930114746094
2002-07-29,90.03771209716797
2002-07-30,89.27611541748047
2002-07-31,87.83755493164062
2002-08-01,92.95716857910156
2002-08-02,88.4299087524414
2002-08-05,89.06456756591797
2002-08-06,89.23380279541016
2002-08-07,90.71470642089844
2002-08-08,88.89531707763672
2002-08-09,90.08003234863281
2002-08-12,92.23787689208984
2002-08-13,92.66100311279297
2002-08-14,90.37620544433594
2002-08-15,90.37620544433594
2002-08-16,92.23787689208984
2002-08-19,92.36482238769531
2002-08-20,91.09549713134766
2002-08-21,91.94171142578125
2002-08-22,90.6723861694336
2002-08-23,90.29158020019531
2002-08-26,90.20696258544922
2002-08-27,88.85301208496094
2002-08-28,88.4299087524414
2002-08-29,88.68376922607422
2002-08-30,88.89531707763672
2002-09-02,88.68376922607422
2002-09-03,88.17604064941406
2002-09-04,88.3875961303711
2002-09-05,88.59915161132812
2002-09-06,86.9913330078125
2002-09-09,85.5527572631836
2002-09-10,85.5527572631836
2002-09-11,88.30297088623047
2002-09-12,86.39897918701172
2002-09-13,88.55683898925781
2002-09-16,88.81070709228516
2002-09-17,88.76838684082031
2002-09-18,88.85301208496094
2002-09-19,88.4299087524414
2002-09-20,87.07594299316406
2002-09-23,86.01818084716797
2002-09-24,85.51045227050781
2002-09-25,86.3566665649414
2002-09-26,85.89125061035156
2002-09-27,85.38349914550781
2002-09-30,85.08734893798828
2002-10-01,85.00271606445312
2002-10-02,85.00271606445312
2002-10-03,84.7911605834961
2002-10-04,84.57959747314453
2002-10-07,86.06049346923828
2002-10-08,85.5950698852539
2002-10-09,86.90668487548828
2002-10-10,85.97586059570312
2002-10-11,86.5259017944336
2002-10-14,87.49906158447266
2002-10-15,87.49906158447266
2002-10-16,88.17604064941406
2002-10-17,88.04908752441406
2002-10-18,87.87986755371094
2002-10-21,88.04908752441406
2002-10-22,87.87986755371094
2002-10-23,88.47221374511719
2002-10-24,88.30297088623047
2002-10-25,87.16056823730469
2002-10-28,86.94901275634766
2002-10-29,86.5259017944336
2002-10-30,85.63738250732422
2002-10-31,85.46812438964844
2002-11-01,85.12964630126953
2002-11-04,85.38349914550781
2002-11-05,84.66421508789062
2002-11-06,84.66421508789062
2002-11-07,85.29888153076172
2002-11-08,85.38349914550781
2002-11-11,85.17195892333984
2002-11-12,86.22972106933594
2002-11-13,86.06049346923828
2002-11-14,86.61051177978516
2002-11-15,86.73746490478516
2002-11-18,87.07594299316406
2002-11-19,87.07594299316406
2002-11-20,87.24520111083984
2002-11-21,87.92215728759766
2002-11-22,88.81070709228516
2002-11-25,88.5145034790039
2002-11-26,88.9376449584961
2002-11-27,87.16056823730469
2002-11-28,85.5527572631836
2002-11-29,87.75292205810547
2002-12-02,87.83755493164062
2002-12-03,87.75292205810547
2002-12-04,86.18740844726562
2002-12-05,85.6796875
2002-12-06,85.38349914550781
2002-12-09,84.87577819824219
2002-12-10,84.53729248046875
2002-12-11,84.83348083496094
2002-12-12,84.62191009521484
2002-12-13,84.66421508789062
2002-12-16,84.74885559082031
2002-12-17,84.57959747314453
2002-12-18,84.57959747314453
2002-12-19,84.53729248046875
2002-12-20,84.83348083496094
2002-12-23,84.66421508789062
2002-12-24,84.15648651123047
2002-12-25,84.15648651123047
2002-12-26,84.53729248046875
2002-12-27,86.18740844726562
2002-12-30,86.3566665649414
2002-12-31,86.3143539428711
2003-01-01,86.5259017944336
2003-01-02,86.4412841796875
2003-01-03,86.39897918701172
2003-01-06,85.84893035888672
2003-01-07,84.74885559082031
2003-01-08,85.17195892333984
2003-01-09,85.21426391601562
2003-01-10,84.57959747314453
2003-01-13,84.70654296875
2003-01-14,84.62191009521484
2003-01-15,84.62191009521484
2003-01-16,85.12964630126953
2003-01-17,85.72200775146484
2003-01-20,84.83348083496094
2003-01-21,84.53729248046875
2003-01-22,84.62191009521484
2003-01-23,84.53729248046875
2003-01-24,84.70654296875
2003-01-27,84.36804962158203
2003-01-28,84.57959747314453
2003-01-29,84.53729248046875
2003-01-30,84.4949722290039
2003-01-31,85.25659942626953
2003-02-03,83.60646057128906
2003-02-04,82.76023864746094
2003-02-05,81.6601333618164
2003-02-06,80.77159881591797
2003-02-07,80.39080810546875
2003-02-10,79.41766357421875
2003-02-11,78.65606689453125
2003-02-12,77.72522735595703
2003-02-13,77.72522735595703
2003-02-14,76.32897186279297
2003-02-17,76.54051208496094
2003-02-18,76.79438781738281
2003-02-19,78.69837188720703
2003-02-20,78.74069213867188
2003-02-21,78.10601043701172
2003-02-24,77.93678283691406
2003-02-25,76.24435424804688
2003-02-26,74.38265991210938
2003-02-27,74.46727752685547
2003-02-28,76.20203399658203
2003-03-03,75.65199279785156
2003-03-04,75.8635482788086
2003-03-05,76.7520751953125
2003-03-06,76.32897186279297
2003-03-07,76.07508850097656
2003-03-10,74.89038848876953
2003-03-11,75.69429016113281
2003-03-12,76.07508850097656
2003-03-13,76.11741638183594
2003-03-14,76.11741638183594
2003-03-17,76.07508850097656
2003-03-18,76.07508850097656
2003-03-19,76.11741638183594
2003-03-20,76.66744232177734
2003-03-21,76.41358184814453
2003-03-24,76.11741638183594
2003-03-25,76.24435424804688
2003-03-26,77.04826354980469
2003-03-27,76.58283233642578
2003-03-28,76.28665924072266
2003-03-31,76.03278350830078
2003-04-01,76.11741638183594
2003-04-02,75.82122039794922
2003-04-03,76.20203399658203
2003-04-04,77.04826354980469
2003-04-07,78.40220642089844
2003-04-08,78.69837188720703
2003-04-09,76.70978546142578
2003-04-10,76.11741638183594
2003-04-11,75.3134994506836
2003-04-15,76.07508850097656
2003-04-16,76.15972137451172
2003-04-17,76.15972137451172
2003-04-18,76.15972137451172
2003-04-21,76.54051208496094
2003-04-22,76.70978546142578
2003-04-23,76.20203399658203
2003-04-24,76.49820709228516
2003-04-25,80.0100326538086
2003-04-28,79.71385955810547
2003-04-29,78.40220642089844
2003-04-30,78.2752685546875
2003-05-01,78.2752685546875
2003-05-02,78.35989379882812
2003-05-05,78.65606689453125
2003-05-06,78.2752685546875
2003-05-07,78.40220642089844
2003-05-08,77.59829711914062
2003-05-09,77.72522735595703
2003-05-12,78.44451904296875
2003-05-13,81.87171173095703
2003-05-14,84.70654296875
2003-05-15,88.21833801269531
2003-05-16,90.50314331054688
2003-05-19,90.63007354736328
2003-05-20,92.23787689208984
2003-05-21,97.78063201904297
2003-05-22,103.45028686523438
2003-05-23,100.94638061523438
2003-05-26,100.55104064941406
2003-05-27,97.69572448730469
2003-05-28,97.12467193603516
2003-05-29,96.81716918945312
2003-05-30,95.54325103759766
2003-06-02,99.18927764892578
2003-06-03,97.16859436035156
2003-06-04,97.12467193603516
2003-06-05,97.2564468383789
2003-06-06,97.5639419555664
2003-06-09,99.1014175415039
2003-06-10,97.38823699951172
2003-06-11,96.99287414550781
2003-06-12,97.03680419921875
2003-06-13,96.46575927734375
2003-06-16,96.50967407226562
2003-06-17,97.43216705322266
2003-06-18,100.15568542480469
2003-06-19,103.9334945678711
2003-06-20,100.28749084472656
2003-06-23,96.72931671142578
2003-06-24,96.42182922363281
2003-06-25,99.89212799072266
2003-06-26,100.3313980102539
2003-06-27,100.8145980834961
2003-06-30,100.41925811767578
2003-07-01,107.93094635009766
2003-07-02,121.8121566772461
2003-07-03,118.69329833984375
2003-07-04,117.8147201538086
2003-07-07,114.82762145996094
2003-07-08,110.87411499023438
2003-07-09,107.71131134033203
2003-07-10,105.33917999267578
2003-07-11,108.76556396484375
2003-07-14,109.6001968383789
2003-07-15,107.35986328125
2003-07-16,112.23587036132812
2003-07-17,113.86122131347656
2003-07-18,108.28235626220703
2003-07-21,107.53559875488281
2003-07-22,105.20741271972656
2003-07-23,107.88700103759766
2003-07-24,109.11698150634766
2003-07-25,109.95161437988281
2003-07-28,111.53301239013672
2003-07-29,112.54336547851562
2003-07-30,112.71910858154297
2003-07-31,112.76301574707031
2003-08-01,111.84051513671875
2003-08-04,114.60797882080078
2003-08-05,113.07051086425781
2003-08-06,111.70875549316406
2003-08-07,108.8534164428711
2003-08-08,109.64413452148438
2003-08-11,109.64413452148438
2003-08-12,109.4684066772461
2003-08-13,108.72164154052734
2003-08-14,112.85086822509766
2003-08-15,112.85086822509766
2003-08-18,113.50977325439453
2003-08-19,115.04724884033203
2003-08-20,113.94908142089844
2003-08-21,120.318603515625
2003-08-22,119.79148864746094
2003-08-25,114.16870880126953
2003-08-26,117.63899993896484
2003-08-27,119.70359802246094
2003-08-28,117.94650268554688
2003-08-29,118.38578796386719
2003-09-01,129.2799072265625
2003-09-02,126.55638122558594
2003-09-03,123.7010498046875
2003-09-04,120.14289855957031
2003-09-05,122.51500701904297
2003-09-08,132.13523864746094
2003-09-09,128.62100219726562
2003-09-10,124.88711547851562
2003-09-11,125.63392639160156
2003-09-12,125.76565551757812
2003-09-15,122.55896759033203
2003-09-16,122.95429229736328
2003-09-17,125.32640075683594
2003-09-18,121.90003204345703
2003-09-19,121.32897186279297
2003-09-22,120.05504608154297
2003-09-23,121.15324401855469
2003-09-24,120.18682861328125
2003-09-25,120.93360137939453
2003-09-26,121.90003204345703
2003-09-29,120.93360137939453
2003-09-30,121.10932922363281
2003-10-01,121.63646697998047
2003-10-02,121.63646697998047
2003-10-03,123.08607482910156
2003-10-06,125.72177124023438
2003-10-07,128.4892120361328
2003-10-08,125.32640075683594
2003-10-09,129.01637268066406
2003-10-10,127.61064910888672
2003-10-13,136.35227966308594
2003-10-14,140.96473693847656
2003-10-15,142.19473266601562
2003-10-16,147.42214965820312
2003-10-17,146.10433959960938
2003-10-20,138.4169158935547
2003-10-21,135.9130401611328
2003-10-22,130.0266876220703
2003-10-23,126.38069915771484
2003-10-24,126.6003646850586
2003-10-27,126.68816375732422
2003-10-28,124.31603240966797
2003-10-29,122.2953872680664
2003-10-30,119.70359802246094
2003-10-31,121.41679382324219
2003-11-03,122.77855682373047
2003-11-04,121.1971664428711
2003-11-05,120.7579116821289
2003-11-06,124.22820281982422
2003-11-07,125.6778564453125
2003-11-10,123.34964752197266
2003-11-11,128.2256317138672
2003-11-12,134.59519958496094
2003-11-13,143.5125732421875
2003-11-14,139.5590362548828
2003-11-17,155.59274291992188
2003-11-18,151.7270965576172
2003-11-19,146.19219970703125
2003-11-20,147.20254516601562
2003-11-21,146.1482696533203
2003-11-24,146.98284912109375
2003-11-25,152.38601684570312
2003-11-26,152.38601684570312
2003-11-27,152.6934814453125
2003-11-28,154.93385314941406
2003-12-01,167.18972778320312
2003-12-02,167.89256286621094
2003-12-03,179.62130737304688
2003-12-04,182.65234375
2003-12-05,181.37844848632812
2003-12-08,177.24923706054688
2003-12-09,179.48953247070312
2003-12-10,178.69886779785156
2003-12-11,182.9159393310547
2003-12-12,181.2466583251953
2003-12-15,180.851318359375
2003-12-16,180.89524841308594
2003-12-17,183.4869842529297
2003-12-18,186.2544708251953
2003-12-19,189.02191162109375
2003-12-22,190.60330200195312
2003-12-23,186.43014526367188
2003-12-24,188.89016723632812
2003-12-25,188.89016723632812
2003-12-26,190.64724731445312
2003-12-29,197.23643493652344
2003-12-30,206.9005889892578
2003-12-31,201.89276123046875
2004-01-01,205.3191680908203
2004-01-02,206.46128845214844
2004-01-05,203.69386291503906
2004-01-06,200.04779052734375
2004-01-07,198.37855529785156
2004-01-08,205.67059326171875
2004-01-09,205.09954833984375
2004-01-12,200.09173583984375
2004-01-13,197.3242950439453
2004-01-14,197.71963500976562
2004-01-15,197.14857482910156
2004-01-16,184.585205078125
2004-01-19,183.61875915527344
2004-01-20,179.79702758789062
2004-01-21,170.3525390625
2004-01-22,158.4480743408203
2004-01-23,160.42483520507812
2004-01-26,160.42483520507812
2004-01-27,180.28024291992188
2004-01-28,173.3396453857422
2004-01-29,168.37574768066406
2004-01-30,167.3654327392578
2004-02-02,167.3654327392578
2004-02-03,160.90805053710938
2004-02-04,165.82798767089844
2004-02-05,172.41712951660156
2004-02-06,167.67294311523438
2004-02-09,171.62644958496094
2004-02-10,173.03211975097656
2004-02-11,177.117431640625
2004-02-12,174.7892608642578
2004-02-13,175.79957580566406
2004-02-16,175.84353637695312
2004-02-17,173.82289123535156
2004-02-18,171.3189239501953
2004-02-19,166.26724243164062
2004-02-20,166.70651245117188
2004-02-23,165.60830688476562
2004-02-24,168.02435302734375
2004-02-25,163.89512634277344
2004-02-26,167.10186767578125
2004-02-27,164.77371215820312
2004-03-01,164.9933319091797
2004-03-02,164.9933319091797
2004-03-03,165.1251220703125
2004-03-04,164.0708465576172
2004-03-05,163.0605010986328
2004-03-08,171.67037963867188
2004-03-09,171.3189239501953
2004-03-10,170.70396423339844
2004-03-11,170.4404296875
2004-03-12,171.05540466308594
2004-03-15,170.1768341064453
2004-03-16,170.5721435546875
2004-03-17,166.2233123779297
2004-03-18,162.7969207763672
2004-03-19,162.4454803466797
2004-03-22,153.26455688476562
2004-03-23,152.9131317138672
2004-03-24,153.4402618408203
2004-03-25,155.37310791015625
2004-03-26,156.11988830566406
2004-03-29,157.30593872070312
2004-03-30,157.7891387939453
2004-03-31,157.6134490966797
2004-04-01,160.8201446533203
2004-04-02,160.6005401611328
2004-04-05,169.69361877441406
2004-04-06,168.81504821777344
2004-04-07,171.4068145751953
2004-04-08,170.3525390625
2004-04-09,170.3525390625
2004-04-12,175.71176147460938
2004-04-13,174.0863800048828
2004-04-14,174.0863800048828
2004-04-15,177.55673217773438
2004-04-16,181.77378845214844
2004-04-19,179.00634765625
2004-04-20,176.1071014404297
2004-04-21,175.18460083007812
2004-04-22,175.5799560546875
2004-04-23,179.26986694335938
2004-04-27,170.4404296875
2004-04-28,170.6600341796875
2004-04-29,171.0993194580078
2004-04-30,170.13287353515625
2004-05-03,166.3990478515625
2004-05-04,167.3654327392578
2004-05-05,170.396484375
2004-05-06,176.01925659179688
2004-05-07,178.34742736816406
2004-05-10,180.32418823242188
2004-05-11,170.08897399902344
2004-05-12,177.9520721435547
2004-05-13,181.15878295898438
2004-05-14,167.23365783691406
2004-05-17,151.50743103027344
2004-05-18,163.71942138671875
2004-05-19,164.59799194335938
2004-05-20,163.89512634277344
2004-05-21,160.95193481445312
2004-05-24,167.0579376220703
2004-05-25,171.62644958496094
2004-05-26,177.64456176757812
2004-05-27,176.80995178222656
2004-05-28,167.80471801757812
2004-05-31,161.12767028808594
2004-06-01,163.4119110107422
2004-06-02,163.675537109375
2004-06-03,163.89512634277344
2004-06-04,162.4454803466797
2004-06-07,163.28013610839844
2004-06-08,162.1380157470703
2004-06-09,164.3343963623047
2004-06-10,166.88223266601562
2004-06-11,168.85899353027344
2004-06-14,167.81884765625
2004-06-15,167.7284698486328
2004-06-16,170.9844512939453
2004-06-17,171.34622192382812
2004-06-18,168.40673828125
2004-06-21,169.8086395263672
2004-06-22,169.9443359375
2004-06-23,160.3572235107422
2004-06-24,164.1106719970703
2004-06-25,168.04498291015625
2004-06-28,169.6729736328125
2004-06-29,172.1602020263672
2004-06-30,170.5774383544922
2004-07-01,172.70281982421875
2004-07-02,171.6174774169922
2004-07-05,170.939208984375
2004-07-06,171.0296630859375
2004-07-07,175.32574462890625
2004-07-08,172.74806213378906
2004-07-09,186.76690673828125
2004-07-12,195.40431213378906
2004-07-13,189.34454345703125
2004-07-14,192.0126495361328
2004-07-15,192.0126495361328
2004-07-16,191.1986541748047
2004-07-19,193.55020141601562
2004-07-20,190.0229034423828
2004-07-21,191.74130249023438
2004-07-22,192.69097900390625
2004-07-23,190.9725341796875
2004-07-26,191.87696838378906
2004-07-27,184.4605712890625
2004-07-28,180.16448974609375
2004-07-29,180.79757690429688
2004-07-30,182.51602172851562
2004-08-02,182.7421417236328
2004-08-03,182.65170288085938
2004-08-04,181.79249572753906
2004-08-05,182.92303466796875
2004-08-06,189.4801788330078
2004-08-09,186.99302673339844
2004-08-10,186.22422790527344
2004-08-11,181.52117919921875
2004-08-12,177.40594482421875
2004-08-13,180.88803100585938
2004-08-16,180.93325805664062
2004-08-17,188.71144104003906
2004-08-18,192.51010131835938
2004-08-19,195.17816162109375
2004-08-20,191.9221954345703
2004-08-23,190.0229034423828
2004-08-24,192.7814178466797
2004-08-25,192.69097900390625
2004-08-26,191.15342712402344
2004-08-27,190.2037811279297
2004-08-30,196.2183074951172
2004-08-31,198.52462768554688
2004-09-01,195.81129455566406
2004-09-02,197.16793823242188
2004-09-03,195.585205078125
2004-09-06,197.84629821777344
2004-09-07,202.8207244873047
2004-09-08,202.0067138671875
2004-09-09,201.9615020751953
2004-09-10,202.09713745117188
2004-09-13,201.4640655517578
2004-09-14,199.0220489501953
2004-09-15,200.0169219970703
2004-09-16,197.03228759765625
2004-09-17,206.25759887695312
2004-09-20,209.4683380126953
2004-09-21,208.15687561035156
2004-09-22,207.79513549804688
2004-09-23,207.20721435546875
2004-09-24,212.67910766601562
2004-09-27,207.93077087402344
2004-09-28,207.6594696044922
2004-09-29,210.59890747070312
2004-09-30,214.0357666015625
2004-10-01,215.4376678466797
2004-10-04,214.71408081054688
2004-10-05,214.08099365234375
2004-10-06,218.8292999267578
2004-10-07,216.8395538330078
2004-10-08,214.30706787109375
2004-10-11,213.76443481445312
2004-10-12,208.6995849609375
2004-10-14,207.4785919189453
2004-10-15,208.20213317871094
2004-10-18,207.5690155029297
2004-10-19,207.9760284423828
2004-10-20,217.78919982910156
2004-10-21,217.24656677246094
2004-10-22,217.24656677246094
2004-10-25,211.41290283203125
2004-10-26,206.8907012939453
2004-10-27,215.12107849121094
2004-10-28,220.41207885742188
2004-10-29,220.41207885742188
2004-11-01,220.05030822753906
2004-11-02,225.5673828125
2004-11-03,237.5059814453125
2004-11-04,234.11434936523438
2004-11-05,230.49658203125
2004-11-08,234.43089294433594
2004-11-09,246.27908325195312
2004-11-10,260.2074890136719
2004-11-11,258.353271484375
2004-11-12,259.5743103027344
2004-11-15,259.5743103027344
2004-11-16,258.7151184082031
2004-11-17,259.0768737792969
2004-11-18,259.0316467285156
2004-11-19,259.9361267089844
2004-11-22,262.55902099609375
2004-11-23,264.006103515625
2004-11-24,276.3517150878906
2004-11-25,273.2313537597656
2004-11-26,273.2313537597656
2004-11-29,295.0284423828125
2004-11-30,285.62225341796875
2004-12-01,281.597412109375
2004-12-02,285.07958984375
2004-12-03,277.617919921875
2004-12-06,275.9446716308594
2004-12-07,276.6682434082031
2004-12-08,269.65887451171875
2004-12-09,277.66314697265625
2004-12-10,275.8090515136719
2004-12-13,273.00531005859375
2004-12-14,274.6332702636719
2004-12-15,273.90972900390625
2004-12-16,272.7791442871094
2004-12-17,272.0556640625
2004-12-20,276.7134094238281
2004-12-21,280.0146484375
2004-12-22,281.1904296875
2004-12-23,287.521484375
2004-12-24,287.2502136230469
2004-12-27,287.34063720703125
2004-12-28,287.34063720703125
2004-12-29,284.71783447265625
2004-12-30,281.597412109375
2004-12-31,286.888427734375
2005-01-03,288.47119140625
2005-01-04,286.888427734375
2005-01-05,272.64349365234375
2005-01-06,263.41815185546875
2005-01-07,264.1869812011719
2005-01-10,260.7048645019531
2005-01-11,258.7604064941406
2005-01-12,259.3481750488281
2005-01-13,257.7202453613281
2005-01-14,258.4890441894531
2005-01-17,256.8157958984375
2005-01-18,259.9813537597656
2005-01-19,261.2023010253906
2005-01-20,260.07177734375
2005-01-24,258.7151184082031
2005-01-25,261.2023010253906
2005-01-27,262.1972351074219
2005-01-28,260.5239562988281
2005-01-31,263.2825622558594
2005-02-01,262.28765869140625
2005-02-02,264.1416931152344
2005-02-03,263.5538330078125
2005-02-04,272.3269958496094
2005-02-07,278.38671875
2005-02-08,277.9344482421875
2005-02-09,276.84918212890625
2005-02-10,276.5325622558594
2005-02-11,290.1896057128906
2005-02-14,296.56591796875
2005-02-15,285.07958984375
2005-02-16,283.8585510253906
2005-02-17,289.6921691894531
2005-02-18,294.8022766113281
2005-02-21,285.6673889160156
2005-02-22,281.28094482421875
2005-02-23,283.5420227050781
2005-02-24,285.1700134277344
2005-02-25,308.6854248046875
2005-02-28,295.8875427246094
2005-03-01,300.1836853027344
2005-03-02,297.19903564453125
2005-03-03,302.851806640625
2005-03-04,303.3944396972656
2005-03-07,297.60601806640625
2005-03-08,312.8006591796875
2005-03-09,314.699951171875
2005-03-10,310.4942932128906
2005-03-11,302.49005126953125
2005-03-14,297.47039794921875
2005-03-15,296.56591796875
2005-03-16,294.6665954589844
2005-03-17,285.89349365234375
2005-03-18,286.11968994140625
2005-03-21,284.49163818359375
2005-03-22,281.1904296875
2005-03-23,273.7740783691406
2005-03-24,279.607666015625
2005-03-28,284.536865234375
2005-03-29,284.536865234375
2005-03-30,284.85345458984375
2005-03-31,295.5710754394531
2005-04-01,293.5812683105469
2005-04-04,291.9532775878906
2005-04-05,293.62646484375
2005-04-06,314.699951171875
2005-04-07,305.4747009277344
2005-04-08,303.5301208496094
2005-04-11,294.3952941894531
2005-04-12,295.25445556640625
2005-04-13,294.7570495605469
2005-04-15,286.48138427734375
2005-04-18,293.5812683105469
2005-04-19,295.5258483886719
2005-04-20,294.71185302734375
2005-04-21,297.3798828125
2005-04-22,296.1137390136719
2005-04-25,308.956787109375
2005-04-26,303.62060546875
2005-04-27,306.4243469238281
2005-04-28,295.797119140625
2005-04-29,278.7937316894531
2005-05-02,285.62225341796875
2005-05-03,299.09832763671875
2005-05-04,295.435302734375
2005-05-05,292.4507141113281
2005-05-06,294.4858093261719
2005-05-09,299.23406982421875
2005-05-10,298.19390869140625
2005-05-11,303.8919372558594
2005-05-12,303.8919372558594
2005-05-13,301.13336181640625
2005-05-16,311.4440002441406
2005-05-17,303.5753479003906
2005-05-18,307.6905822753906
2005-05-19,315.1069030761719
2005-05-20,313.0267639160156
2005-05-23,316.7801818847656
2005-05-24,318.49859619140625
2005-05-25,317.8203125
2005-05-26,317.2323913574219
2005-05-27,313.97637939453125
2005-05-30,315.1659240722656
2005-05-31,316.76708984375
2005-06-01,314.9371643066406
2005-06-02,311.91766357421875
2005-06-03,313.33587646484375
2005-06-06,315.1659240722656
2005-06-07,314.06787109375
2005-06-08,311.7804260253906
2005-06-09,321.5250549316406
2005-06-10,313.7019348144531
2005-06-13,313.5188903808594
2005-06-14,316.9044189453125
2005-06-15,321.3420715332031
2005-06-16,322.21124267578125
2005-06-17,312.14642333984375
2005-06-20,311.09417724609375
2005-06-21,324.0870056152344
2005-06-22,320.0610656738281
2005-06-23,319.5121154785156
2005-06-24,313.2901611328125
2005-06-27,311.1856994628906
2005-06-28,307.434326171875
2005-06-29,302.310302734375
2005-06-30,306.382080078125
2005-07-01,315.25738525390625
2005-07-04,323.0346984863281
2005-07-05,318.4598388671875
2005-07-06,314.75408935546875
2005-07-07,313.1529235839844
2005-07-08,313.7933654785156
2005-07-11,316.40106201171875
2005-07-12,312.0092468261719
2005-07-13,320.70159912109375
2005-07-14,318.2310791015625
2005-07-15,316.4925537109375
2005-07-18,329.48541259765625
2005-07-19,327.8841857910156
2005-07-20,322.07403564453125
2005-07-21,324.178466796875
2005-07-22,329.85137939453125
2005-07-25,332.13885498046875
2005-07-26,327.60968017578125
2005-07-27,325.55096435546875
2005-07-28,325.55096435546875
2005-07-29,336.6222229003906
2005-08-01,329.07366943359375
2005-08-02,343.6218566894531
2005-08-03,340.0076599121094
2005-08-04,341.10565185546875
2005-08-05,335.249755859375
2005-08-08,328.6161193847656
2005-08-09,321.8910217285156
2005-08-10,324.6817321777344
2005-08-11,326.8777160644531
2005-08-12,338.7266845703125
2005-08-16,342.29510498046875
2005-08-17,335.1582946777344
2005-08-18,332.2303771972656
2005-08-19,331.68133544921875
2005-08-22,329.6683349609375
2005-08-23,325.8712158203125
2005-08-24,325.8712158203125
2005-08-25,331.4526062011719
2005-08-26,333.3282470703125
2005-08-29,329.48541259765625
2005-08-30,330.85784912109375
2005-08-31,335.2955627441406
2005-09-01,343.8048400878906
2005-09-02,349.0202941894531
2005-09-05,349.7979736328125
2005-09-06,348.0594787597656
2005-09-08,353.22918701171875
2005-09-09,350.1182861328125
2005-09-12,368.3263854980469
2005-09-13,369.1498718261719
2005-09-14,369.01263427734375
2005-09-15,367.5487365722656
2005-09-16,367.36572265625
2005-09-19,370.1106262207031
2005-09-20,376.6069641113281
2005-09-21,374.91424560546875
2005-09-22,347.1902770996094
2005-09-23,352.4971618652344
2005-09-26,366.45074462890625
2005-09-27,370.01910400390625
2005-09-28,371.8033447265625
2005-09-29,365.8559875488281
2005-09-30,361.5555114746094
2005-10-03,380.4956970214844
2005-10-04,382.2341003417969
2005-10-05,387.40380859375
2005-10-06,385.0706481933594
2005-10-07,379.8094787597656
2005-10-10,381.7308349609375
2005-10-11,385.1163635253906
2005-10-13,384.9333801269531
2005-10-14,373.5874938964844
2005-10-17,375.6462707519531
2005-10-18,366.8624267578125
2005-10-19,364.80364990234375
2005-10-20,375.875
2005-10-21,378.7572021484375
2005-10-24,378.61993408203125
2005-10-25,365.7644348144531
2005-10-26,366.9538879394531
2005-10-27,366.0389404296875
2005-10-28,351.76519775390625
2005-10-31,340.6938781738281
2005-11-02,341.242919921875
2005-11-04,341.242919921875
2005-11-07,346.5955505371094
2005-11-08,354.3271789550781
2005-11-09,356.431640625
2005-11-10,361.2352600097656
2005-11-11,372.9013366699219
2005-11-14,373.1758117675781
2005-11-16,368.0062255859375
2005-11-17,369.9275817871094
2005-11-18,374.685546875
2005-11-21,369.47015380859375
2005-11-22,365.5813903808594
2005-11-23,366.99969482421875
2005-11-24,372.9928283691406
2005-11-25,373.2215576171875
2005-11-28,375.3260498046875
2005-11-29,375.6920166015625
2005-11-30,375.4175109863281
2005-12-01,374.5025634765625
2005-12-02,371.2543640136719
2005-12-05,361.4183349609375
2005-12-06,368.3721923828125
2005-12-07,374.685546875
2005-12-08,371.6660461425781
2005-12-09,370.9341125488281
2005-12-12,372.6268310546875
2005-12-13,370.7968444824219
2005-12-14,371.025634765625
2005-12-15,364.07171630859375
2005-12-16,372.1693420410156
2005-12-19,375.188720703125
2005-12-20,371.7118835449219
2005-12-21,373.1758117675781
2005-12-22,383.46942138671875
2005-12-23,377.0187072753906
2005-12-26,368.0976867675781
2005-12-27,370.1562805175781
2005-12-28,373.4502868652344
2005-12-29,369.6531066894531
2005-12-30,370.01910400390625
2006-01-02,372.3981018066406
2006-01-03,370.7968444824219
2006-01-04,374.5940246582031
2006-01-05,374.5483093261719
2006-01-06,377.6134948730469
2006-01-09,377.1102294921875
2006-01-10,377.0187072753906
2006-01-12,370.47662353515625
2006-01-13,368.9669189453125
2006-01-16,370.7510986328125
2006-01-17,369.42437744140625
2006-01-18,370.01910400390625
2006-01-19,369.8818359375
2006-01-20,375.3717956542969
2006-01-23,373.9078063964844
2006-01-24,374.2738037109375
2006-01-25,375.00579833984375
2006-01-27,371.7575988769531
2006-01-30,367.6859130859375
2006-01-31,369.19561767578125
2006-02-01,372.44390869140625
