Date,IGL
2007-09-04,8.74993896484375
2007-09-05,8.580610275268555
2007-09-06,8.459131240844727
2007-09-07,8.429683685302734
2007-09-10,8.4664945602417
2007-09-11,8.503305435180664
2007-09-12,8.378150939941406
2007-09-13,8.495942115783691
2007-09-14,8.794110298156738
2007-09-17,8.591651916503906
2007-09-18,8.676316261291504
2007-09-19,8.760978698730469
2007-09-20,8.834602355957031
2007-09-21,9.033380508422852
2007-09-24,9.611310958862305
2007-09-25,9.464069366455078
2007-09-26,9.791686058044434
2007-09-27,9.868989944458008
2007-09-28,9.530329704284668
2007-10-01,10.16347599029541
2007-10-03,10.465323448181152
2007-10-04,10.535262107849121
2007-10-05,10.524219512939453
2007-10-08,9.589225769042969
2007-10-09,9.942610740661621
2007-10-10,9.626036643981934
2007-10-11,9.824816703796387
2007-10-12,9.6738920211792
2007-10-15,9.6738920211792
2007-10-16,9.522965431213379
2007-10-17,9.254247665405273
2007-10-18,9.23584270477295
2007-10-19,8.812517166137695
2007-10-22,8.84932804107666
2007-10-23,9.08859634399414
2007-10-24,9.184309959411621
2007-10-25,9.313143730163574
2007-10-26,9.3425931930542
2007-10-29,9.659165382385254
2007-10-30,9.703339576721191
2007-10-31,9.688614845275879
2007-11-01,10.005187034606934
2007-11-02,9.762239456176758
2007-11-05,10.034636497497559
2007-11-06,10.082490921020508
2007-11-07,10.045680046081543
2007-11-08,10.14506721496582
2007-11-12,10.608888626098633
2007-11-13,11.028529167175293
2007-11-14,10.82239055633545
2007-11-15,11.5438814163208
2007-11-16,11.433449745178223
2007-11-19,12.162304878234863
2007-11-20,11.786832809448242
2007-11-21,11.046935081481934
2007-11-22,10.505815505981445
2007-11-23,11.38559627532959
2007-11-26,12.151257514953613
2007-11-27,11.632226943969727
2007-11-28,11.201541900634766
2007-11-29,10.9990816116333
2007-11-30,11.529155731201172
2007-12-03,11.484984397888184
2007-12-04,11.308289527893066
2007-12-05,11.29356861114502
2007-12-06,12.110770225524902
2007-12-07,11.900947570800781
2007-12-10,11.801555633544922
2007-12-11,11.761065483093262
2007-12-12,11.742661476135254
2007-12-13,11.878859519958496
2007-12-14,12.048189163208008
2007-12-17,11.621186256408691
2007-12-18,11.632226943969727
2007-12-19,11.61750602722168
2007-12-20,11.38559627532959
2007-12-24,11.654313087463379
2007-12-26,11.676401138305664
2007-12-27,11.635908126831055
2007-12-28,11.753703117370605
2007-12-31,12.662933349609375
2008-01-01,13.15251636505127
2008-01-02,12.850669860839844
2008-01-03,12.88379955291748
2008-01-04,12.80649471282959
2008-01-07,12.961099624633789
2008-01-08,12.235925674438477
2008-01-09,11.856773376464844
2008-01-10,11.43713092803955
2008-01-11,11.028529167175293
2008-01-14,11.429768562316895
2008-01-15,11.186817169189453
2008-01-16,11.116873741149902
2008-01-17,11.035890579223633
2008-01-18,10.365934371948242
2008-01-21,9.972058296203613
2008-01-22,9.534008026123047
2008-01-23,9.6738920211792
2008-01-24,9.397809982299805
2008-01-25,9.151178359985352
2008-01-28,8.816197395324707
2008-01-29,8.941354751586914
2008-01-30,8.823559761047363
2008-01-31,9.63339900970459
2008-02-01,10.078807830810547
2008-02-04,11.60278034210205
2008-02-05,11.466578483581543
2008-02-06,10.980674743652344
2008-02-07,10.741405487060547
2008-02-08,10.11929988861084
2008-02-11,10.159793853759766
2008-02-12,9.90579891204834
2008-02-13,9.887393951416016
2008-02-14,10.270224571228027
2008-02-15,10.59048080444336
2008-02-18,10.859200477600098
2008-02-19,10.660421371459961
2008-02-20,10.505815505981445
2008-02-21,10.439557075500488
2008-02-22,10.29231071472168
2008-02-25,10.299673080444336
2008-02-26,10.62360954284668
2008-02-27,11.319334983825684
2008-02-28,11.028529167175293
2008-02-29,10.815028190612793
2008-03-03,10.410106658935547
2008-03-04,10.62729263305664
2008-03-05,10.384340286254883
2008-03-07,9.736469268798828
2008-03-10,10.406426429748535
2008-03-11,10.579438209533691
2008-03-12,10.391701698303223
2008-03-13,10.012551307678223
2008-03-14,9.868989944458008
2008-03-17,8.871414184570312
2008-03-18,8.967121124267578
2008-03-19,9.0812349319458
2008-03-24,8.856691360473633
2008-03-25,9.210075378417969
2008-03-26,9.405172348022461
2008-03-27,9.614992141723633
2008-03-28,9.93892765045166
2008-03-31,9.651803016662598
2008-04-01,9.788004875183105
2008-04-02,9.556095123291016
2008-04-03,8.970804214477539
2008-04-04,8.753620147705078
2008-04-07,8.805154800415039
2008-04-08,8.959760665893555
2008-04-09,9.206393241882324
2008-04-10,9.140134811401367
2008-04-11,9.037060737609863
2008-04-15,9.173264503479004
2008-04-16,9.206393241882324
2008-04-17,8.886137962341309
2008-04-21,9.0112943649292
2008-04-22,9.154858589172363
2008-04-23,9.077553749084473
2008-04-24,8.908226013183594
2008-04-25,8.772025108337402
2008-04-28,9.029702186584473
2008-04-29,8.919268608093262
2008-04-30,9.059148788452148
2008-05-02,9.158538818359375
2008-05-05,9.338912963867188
2008-05-06,9.210075378417969
2008-05-07,9.132771492004395
2008-05-08,9.254247665405273
2008-05-09,8.989209175109863
2008-05-12,9.059148788452148
2008-05-13,9.05546760559082
2008-05-14,9.136452674865723
2008-05-15,9.10700511932373
2008-05-16,9.044425964355469
2008-05-20,9.283696174621582
2008-05-21,9.353636741638184
2008-05-22,9.408852577209473
2008-05-23,9.272650718688965
2008-05-26,9.217438697814941
2008-05-27,9.026021003723145
2008-05-28,9.206393241882324
2008-05-29,9.059148788452148
2008-05-30,9.140134811401367
2008-06-02,8.956080436706543
2008-06-03,8.827241897583008
2008-06-04,8.521711349487305
2008-06-05,8.499626159667969
2008-06-06,8.4664945602417
2008-06-09,8.322931289672852
2008-06-10,8.183050155639648
2008-06-11,8.252992630004883
2008-06-12,8.635825157165527
2008-06-13,8.599014282226562
2008-06-16,8.613736152648926
2008-06-17,8.628461837768555
2008-06-18,8.746257781982422
2008-06-19,9.103322982788086
2008-06-20,8.786749839782715
2008-06-23,8.576926231384277
2008-06-24,8.705764770507812
2008-06-25,8.64318561553955
2008-06-26,8.668954849243164
2008-06-27,8.525392532348633
2008-06-30,8.102066993713379
2008-07-01,7.689783573150635
2008-07-02,8.142560958862305
2008-07-03,7.748683929443359
2008-07-04,7.965867519378662
2008-07-07,8.149920463562012
2008-07-08,8.109429359436035
2008-07-09,8.326615333557129
2008-07-10,8.470174789428711
2008-07-11,8.448088645935059
2008-07-14,8.516741752624512
2008-07-15,8.387064933776855
2008-07-16,8.085755348205566
2008-07-17,8.181107521057129
2008-07-18,8.2573881149292
2008-07-21,8.291712760925293
2008-07-22,8.177292823791504
2008-07-23,8.528183937072754
2008-07-24,8.348922729492188
2008-07-25,8.360367774963379
2008-07-28,8.383251190185547
2008-07-29,8.226875305175781
2008-07-30,8.238320350646973
2008-07-31,8.329855918884277
2008-08-01,8.383251190185547
2008-08-04,8.634978294372559
2008-08-05,8.726512908935547
2008-08-06,8.63879108428955
2008-08-07,8.573952674865723
2008-08-08,8.77991008758545
2008-08-11,8.810423851013184
2008-08-12,8.657859802246094
2008-08-13,8.631163597106934
2008-08-14,8.627351760864258
2008-08-18,8.642606735229492
2008-08-19,8.573952674865723
2008-08-20,8.61590576171875
2008-08-21,8.543439865112305
2008-08-22,8.551069259643555
2008-08-25,8.596837997436523
2008-08-26,8.566325187683105
2008-08-27,8.772281646728516
2008-08-28,8.596837997436523
2008-08-29,8.776095390319824
2008-09-01,8.852378845214844
2008-09-02,8.90577507019043
2008-09-04,9.004942893981934
2008-09-05,8.96679973602295
2008-09-08,9.161314010620117
2008-09-09,9.081219673156738
2008-09-10,9.279550552368164
2008-09-11,9.123173713684082
2008-09-12,9.138429641723633
2008-09-15,8.848564147949219
2008-09-16,8.715072631835938
2008-09-17,8.90577507019043
2008-09-18,8.856189727783203
2008-09-19,8.860006332397461
2008-09-22,8.894331932067871
2008-09-23,8.909587860107422
2008-09-24,8.947728157043457
2008-09-25,9.069778442382812
2008-09-26,8.787540435791016
2008-09-29,9.233780860900879
2008-09-30,8.909587860107422
2008-10-01,8.924842834472656
2008-10-03,8.875263214111328
2008-10-06,8.30696964263916
2008-10-07,8.108641624450684
2008-10-08,8.295530319213867
2008-10-10,7.826401710510254
2008-10-13,8.001846313476562
2008-10-14,8.367995262145996
2008-10-15,8.470975875854492
2008-10-16,8.413763046264648
2008-10-17,8.573952674865723
2008-10-20,8.055242538452148
2008-10-21,8.043800354003906
2008-10-22,7.959893703460693
2008-10-23,7.77681827545166
2008-10-24,7.563236236572266
2008-10-27,7.532720565795898
2008-10-29,7.624258995056152
2008-10-31,8.013291358947754
2008-11-03,8.009472846984863
2008-11-04,8.070500373840332
2008-11-05,8.284085273742676
2008-11-06,8.066685676574707
2008-11-07,8.02472972869873
2008-11-10,8.104826927185059
2008-11-11,8.036173820495605
2008-11-12,8.055242538452148
2008-11-14,7.917938709259033
2008-11-17,8.219247817993164
2008-11-18,8.390880584716797
2008-11-19,8.089568138122559
2008-11-20,8.116267204284668
2008-11-21,7.9637064933776855
2008-11-24,8.188735008239746
2008-11-25,8.09338092803955
2008-11-26,7.9331955909729
2008-11-27,7.9331955909729
2008-11-28,7.921751976013184
2008-12-01,7.856912612915039
2008-12-02,7.7005391120910645
2008-12-03,7.689095973968506
2008-12-04,7.6967244148254395
2008-12-05,7.654771327972412
2008-12-08,7.650954246520996
2008-12-10,7.624258995056152
2008-12-11,7.589930057525635
2008-12-12,7.612816333770752
2008-12-15,7.727237224578857
2008-12-16,7.738681316375732
2008-12-17,7.6357011795043945
2008-12-18,7.597559452056885
2008-12-19,7.582301616668701
2008-12-22,7.6318864822387695
2008-12-23,7.6395134925842285
2008-12-24,7.681466579437256
2008-12-26,7.704353332519531
2008-12-29,7.601373195648193
2008-12-30,7.6967244148254395
2008-12-31,7.746305465698242
2009-01-02,7.910311222076416
2009-01-05,8.505298614501953
2009-01-06,8.02472972869873
2009-01-07,8.108641624450684
2009-01-09,8.383251190185547
2009-01-12,8.108641624450684
2009-01-13,7.8492865562438965
2009-01-14,8.085755348205566
2009-01-15,8.402320861816406
2009-01-16,8.268829345703125
2009-01-19,8.383251190185547
2009-01-20,8.196364402770996
2009-01-21,8.26120376586914
2009-01-22,8.379435539245605
2009-01-23,8.295530319213867
2009-01-27,8.249759674072266
2009-01-28,8.482416152954102
2009-01-29,8.501485824584961
2009-01-30,8.223060607910156
2009-02-02,8.017105102539062
2009-02-03,8.108641624450684
2009-02-04,8.387064933776855
2009-02-05,8.16966438293457
2009-02-06,8.16966438293457
2009-02-09,8.238320350646973
2009-02-10,8.207805633544922
2009-02-11,8.234502792358398
2009-02-12,8.203990936279297
2009-02-13,8.226875305175781
2009-02-16,8.07431411743164
2009-02-17,7.898868560791016
2009-02-18,7.811145305633545
2009-02-19,7.750119686126709
2009-02-20,7.8721699714660645
2009-02-24,7.765379428863525
2009-02-25,7.773005485534668
2009-02-26,7.7997050285339355
2009-02-27,7.8035173416137695
2009-03-02,7.753934383392334
2009-03-03,7.589930057525635
2009-03-04,7.452628135681152
2009-03-05,7.475511074066162
2009-03-06,7.403042316436768
2009-03-09,7.460254192352295
2009-03-12,7.6357011795043945
2009-03-13,7.624258995056152
2009-03-16,7.6395134925842285
2009-03-17,7.670028209686279
2009-03-18,7.6585845947265625
2009-03-19,7.7005391120910645
2009-03-20,7.704353332519531
2009-03-23,7.952266693115234
2009-03-24,8.150596618652344
2009-03-25,8.05142879486084
2009-03-26,8.062871932983398
2009-03-27,8.05142879486084
2009-03-30,7.9675188064575195
2009-03-31,8.348922729492188
2009-04-01,8.27264404296875
2009-04-02,8.27264404296875
2009-04-06,8.30696964263916
2009-04-08,8.383251190185547
2009-04-09,8.242132186889648
2009-04-13,8.242132186889648
2009-04-15,8.356553077697754
2009-04-16,8.482416152954102
2009-04-17,8.661674499511719
2009-04-20,8.737955093383789
2009-04-21,8.593023300170898
2009-04-22,8.757027626037598
2009-04-23,8.848564147949219
2009-04-24,8.978240013122559
2009-04-27,8.901960372924805
2009-04-28,8.848564147949219
2009-04-29,8.921030044555664
2009-04-30,9.001123428344727
2009-05-04,8.997310638427734
2009-05-05,9.390157699584961
2009-05-06,9.390157699584961
2009-05-07,9.470252990722656
2009-05-08,9.104104042053223
2009-05-11,8.890519142150879
2009-05-12,8.936287879943848
2009-05-13,8.798978805541992
2009-05-14,8.844748497009277
2009-05-15,9.07740306854248
2009-05-18,9.828770637512207
2009-05-19,9.233780860900879
2009-05-20,10.027100563049316
2009-05-21,10.644972801208496
2009-05-22,10.896700859069824
2009-05-25,11.037820816040039
2009-05-26,10.461898803710938
2009-05-27,10.44664478302002
2009-05-28,10.049983978271484
2009-05-29,10.160591125488281
2009-06-01,10.44664478302002
2009-06-02,10.282639503479004
2009-06-03,10.576321601867676
2009-06-04,10.705997467041016
2009-06-05,10.7517671585083
2009-06-08,10.320780754089355
2009-06-09,10.377989768981934
2009-06-10,10.423761367797852
2009-06-11,10.606833457946777
2009-06-12,11.278104782104492
2009-06-15,11.049261093139648
2009-06-16,10.767023086547852
2009-06-17,10.35892105102539
2009-06-18,9.931748390197754
2009-06-19,10.057612419128418
2009-06-22,9.973703384399414
2009-06-23,10.118638038635254
2009-06-24,10.397061347961426
2009-06-25,10.252129554748535
2009-06-26,10.286454200744629
2009-06-29,10.30933952331543
2009-06-30,10.294085502624512
2009-07-01,10.454273223876953
2009-07-02,10.458087921142578
2009-07-03,10.545807838439941
2009-07-06,10.423761367797852
2009-07-07,10.259757041931152
2009-07-08,10.080497741699219
2009-07-09,9.992774963378906
2009-07-10,9.924121856689453
2009-07-13,9.832584381103516
2009-07-14,10.084311485290527
2009-07-15,10.27501106262207
2009-07-16,10.18729019165039
2009-07-17,10.553437232971191
2009-07-20,10.95012378692627
2009-07-21,10.902993202209473
2009-07-22,10.785164833068848
2009-07-23,10.76552677154541
2009-07-24,10.989398956298828
2009-07-27,11.005112648010254
2009-07-28,11.115081787109375
2009-07-29,11.009038925170898
2009-07-30,11.228981971740723
2009-07-31,11.240764617919922
2009-08-03,11.240764617919922
2009-08-04,11.244694709777832
2009-08-05,11.684581756591797
2009-08-06,11.680655479431152
2009-08-07,11.29575252532959
2009-08-10,11.386087417602539
2009-08-11,11.335026741027832
2009-08-12,11.602104187011719
2009-08-13,12.026283264160156
2009-08-14,13.522696495056152
2009-08-17,12.297286987304688
2009-08-18,12.505450248718262
2009-08-19,12.069487571716309
2009-08-20,12.305142402648926
2009-08-21,12.250157356262207
2009-08-24,12.493666648864746
2009-08-25,12.741105079650879
2009-08-26,12.670408248901367
2009-08-27,12.631134033203125
2009-08-28,12.851078987121582
2009-08-31,13.14172077178955
2009-09-01,12.851078987121582
2009-09-02,12.725395202636719
2009-09-03,12.686119079589844
2009-09-04,12.662553787231445
2009-09-07,12.686119079589844
2009-09-08,12.725395202636719
2009-09-09,12.407259941101074
2009-09-10,12.71361255645752
2009-09-11,12.509376525878906
2009-09-14,12.7489595413208
2009-09-15,12.721467971801758
2009-09-16,12.984615325927734
2009-09-17,12.917847633361816
2009-09-18,12.99639892578125
2009-09-22,12.882498741149902
2009-09-23,12.890352249145508
2009-09-24,12.992472648620605
2009-09-25,12.957119941711426
2009-09-29,12.902132987976074
2009-09-30,12.827510833740234
2009-10-01,12.741105079650879
2009-10-05,12.701828002929688
2009-10-06,12.422971725463867
2009-10-07,12.7489595413208
2009-10-08,12.839293479919434
2009-10-09,12.807873725891113
2009-10-12,12.894281387329102
2009-10-13,12.882498741149902
2009-10-14,12.937482833862305
2009-10-15,12.933558464050293
2009-10-16,12.784308433532715
2009-10-20,12.693973541259766
2009-10-21,12.815730094909668
2009-10-22,12.894281387329102
2009-10-23,12.839293479919434
2009-10-26,12.933558464050293
2009-10-27,12.721467971801758
2009-10-28,12.576146125793457
2009-10-29,12.336563110351562
2009-10-30,12.360127449035645
2009-11-03,12.183388710021973
2009-11-04,12.336563110351562
2009-11-05,12.729323387145996
2009-11-06,12.858933448791504
2009-11-09,12.819657325744629
2009-11-10,12.992472648620605
2009-11-11,12.886428833007812
2009-11-12,12.957119941711426
2009-11-13,12.58007526397705
2009-11-16,12.796092987060547
2009-11-17,12.909989356994629
2009-11-18,12.964978218078613
2009-11-19,13.2202730178833
2009-11-20,13.023892402648926
2009-11-23,12.949268341064453
2009-11-24,13.38915729522705
2009-11-25,13.48342227935791
2009-11-26,13.267407417297363
2009-11-27,13.165284156799316
2009-11-30,13.2438383102417
2009-12-01,13.550189971923828
2009-12-02,13.864397048950195
2009-12-03,13.935091018676758
2009-12-04,13.832976341247559
2009-12-07,14.009718894958496
2009-12-08,14.284650802612305
2009-12-09,14.347488403320312
2009-12-10,14.335710525512695
2009-12-11,14.693121910095215
2009-12-14,14.826656341552734
2009-12-15,14.799161911010742
2009-12-16,14.622420310974121
2009-12-17,15.11336898803711
2009-12-18,15.13300609588623
2009-12-21,14.661698341369629
2009-12-22,15.223342895507812
2009-12-23,15.43150520324707
2009-12-24,15.50613021850586
2009-12-29,15.443288803100586
2009-12-30,15.572897911071777
2009-12-31,15.686797142028809
2010-01-04,15.620027542114258
2010-01-05,15.745712280273438
2010-01-06,15.521839141845703
2010-01-07,15.41186809539795
2010-01-08,15.30582332611084
2010-01-11,15.592535018920898
2010-01-12,15.529693603515625
2010-01-13,15.576828002929688
2010-01-14,16.213096618652344
2010-01-15,16.413402557373047
2010-01-18,16.126686096191406
2010-01-19,16.028499603271484
2010-01-20,15.690727233886719
2010-01-21,15.643592834472656
2010-01-22,15.926379203796387
2010-01-25,15.706438064575195
2010-01-27,15.325460433959961
2010-01-28,15.419719696044922
2010-01-29,15.55325984954834
2010-02-01,15.800695419311523
2010-02-02,15.942090034484863
2010-02-03,15.949949264526367
2010-02-04,16.209169387817383
2010-02-05,16.39376449584961
2010-02-08,16.62549591064453
2010-02-09,16.44875144958496
2010-02-10,16.476245880126953
2010-02-11,16.660839080810547
2010-02-15,16.33877944946289
2010-02-16,16.543012619018555
2010-02-17,16.613710403442383
2010-02-18,16.62549591064453
2010-02-19,16.405550003051758
2010-02-22,16.319143295288086
2010-02-23,16.4016170501709
2010-02-24,16.476245880126953
2010-02-25,16.452680587768555
2010-02-26,16.358423233032227
2010-03-02,16.731538772583008
2010-03-03,16.71976089477539
2010-03-04,16.869003295898438
2010-03-05,17.548479080200195
2010-03-08,17.61132049560547
2010-03-09,17.44636344909668
2010-03-10,17.285329818725586
2010-03-11,17.324607849121094
2010-03-12,17.63095474243164
2010-03-15,17.29318618774414
2010-03-16,17.24997901916504
2010-03-17,17.26569175720215
2010-03-18,17.202850341796875
2010-03-19,17.367809295654297
2010-03-22,17.619169235229492
2010-03-23,17.69772720336914
2010-03-25,17.399229049682617
2010-03-26,16.594072341918945
2010-03-29,16.84151268005371
2010-03-30,16.837583541870117
2010-03-31,17.041818618774414
2010-04-01,16.982900619506836
2010-04-05,17.87839698791504
2010-04-06,17.72129249572754
2010-04-07,17.74093246459961
2010-04-08,18.114051818847656
2010-04-09,18.008005142211914
2010-04-12,18.125831604003906
2010-04-13,18.011930465698242
2010-04-15,18.40861701965332
2010-04-16,18.17296028137207
2010-04-19,17.854829788208008
2010-04-20,18.32613754272461
2010-04-21,18.40076446533203
2010-04-22,18.18082046508789
2010-04-23,18.231882095336914
2010-04-26,18.620712280273438
2010-04-27,18.07870101928711
2010-04-28,18.39683723449707
2010-04-29,18.377197265625
2010-04-30,18.34185218811035
2010-05-03,18.322216033935547
2010-05-04,18.247591018676758
2010-05-05,18.062990188598633
2010-05-06,18.196529388427734
2010-05-07,17.646665573120117
2010-05-10,18.004077911376953
2010-05-11,17.87839698791504
2010-05-12,18.07870101928711
2010-05-13,18.561796188354492
2010-05-14,18.569652557373047
2010-05-17,18.53822898864746
2010-05-18,19.469066619873047
2010-05-19,18.978118896484375
2010-05-20,17.941234588623047
2010-05-21,17.324607849121094
2010-05-24,17.234270095825195
2010-05-25,17.815555572509766
2010-05-26,17.976585388183594
2010-05-27,17.854829788208008
2010-05-28,18.59714126586914
2010-05-31,18.750320434570312
2010-06-01,18.30650520324707
2010-06-02,18.188674926757812
2010-06-03,18.60892677307129
2010-06-04,18.856365203857422
2010-06-07,18.1297607421875
2010-06-08,18.33399772644043
2010-06-09,18.30257225036621
2010-06-10,18.271156311035156
2010-06-11,18.542158126831055
2010-06-14,18.781740188598633
2010-06-15,18.938844680786133
2010-06-16,18.923131942749023
2010-06-17,20.297792434692383
2010-06-18,20.75339126586914
2010-06-21,20.513805389404297
2010-06-22,20.21531105041504
2010-06-23,20.050352096557617
2010-06-24,19.716508865356445
2010-06-25,20.183889389038086
2010-06-28,20.498096466064453
2010-06-29,20.32528305053711
2010-06-30,20.270299911499023
2010-07-01,20.96155548095703
2010-07-02,22.281225204467773
2010-07-05,22.70540428161621
2010-07-06,22.351924896240234
2010-07-07,21.73529052734375
2010-07-08,22.128047943115234
2010-07-09,22.544374465942383
2010-07-12,22.340139389038086
2010-07-13,22.139827728271484
2010-07-14,22.395122528076172
2010-07-15,23.11387825012207
2010-07-16,23.082454681396484
2010-07-19,23.412372589111328
2010-07-20,23.255271911621094
2010-07-21,22.359773635864258
2010-07-22,22.461894989013672
2010-07-23,22.214454650878906
2010-07-26,21.719575881958008
2010-07-27,21.967018127441406
2010-07-28,22.976404190063477
2010-07-29,23.435935974121094
2010-07-30,23.62053680419922
2010-08-02,23.62053680419922
2010-08-03,23.63624382019043
2010-08-04,23.85226058959961
2010-08-05,23.310253143310547
2010-08-06,23.388805389404297
2010-08-09,23.655885696411133
2010-08-10,24.032928466796875
2010-08-11,24.504241943359375
2010-08-12,23.981874465942383
2010-08-13,24.567081451416016
2010-08-16,24.767391204833984
2010-08-17,25.540376663208008
2010-08-18,25.488574981689453
2010-08-19,25.739599227905273
2010-08-20,25.548343658447266
2010-08-23,25.8033504486084
2010-08-24,25.361074447631836
2010-08-25,25.624048233032227
2010-08-26,26.161951065063477
2010-08-27,26.253589630126953
2010-08-30,26.70781707763672
2010-08-31,26.8353214263916
2010-09-01,27.030563354492188
2010-09-02,27.217832565307617
2010-09-03,28.002765655517578
2010-09-06,28.71200180053711
2010-09-07,28.38129425048828
2010-09-08,27.429004669189453
2010-09-09,26.233667373657227
2010-09-13,26.353208541870117
2010-09-14,25.333179473876953
2010-09-15,24.71957778930664
2010-09-16,25.827253341674805
2010-09-17,26.138038635253906
2010-09-20,26.0703067779541
2010-09-21,24.878955841064453
2010-09-22,24.41675567626953
2010-09-23,25.241539001464844
2010-09-24,25.512481689453125
2010-09-27,24.787307739257812
2010-09-28,25.11005401611328
2010-09-29,24.376909255981445
2010-09-30,24.337066650390625
2010-10-01,25.847179412841797
2010-10-04,24.76738929748535
2010-10-05,24.70762062072754
2010-10-06,25.06224250793457
2010-10-07,24.71957778930664
2010-10-08,24.392850875854492
2010-10-11,24.3291015625
2010-10-12,24.98255157470703
2010-10-13,26.030460357666016
2010-10-14,25.930850982666016
2010-10-15,25.69975471496582
2010-10-18,25.464670181274414
2010-10-19,25.193723678588867
2010-10-20,25.986629486083984
2010-10-21,26.75962257385254
2010-10-22,26.32530975341797
2010-10-25,26.592273712158203
2010-10-26,26.612192153930664
2010-10-27,26.393043518066406
2010-10-28,26.986736297607422
2010-10-29,26.205778121948242
2010-11-01,25.958742141723633
2010-11-02,26.34124755859375
2010-11-03,26.07429313659668
2010-11-04,26.456798553466797
2010-11-08,26.07429313659668
2010-11-09,25.6479549407959
2010-11-10,25.67584800720215
2010-11-11,25.671859741210938
2010-11-12,24.608015060424805
2010-11-15,25.157869338989258
2010-11-16,25.00645637512207
2010-11-18,24.40081787109375
2010-11-19,24.55223274230957
2010-11-22,25.189741134643555
2010-11-23,25.317243576049805
2010-11-24,25.496549606323242
2010-11-25,24.890907287597656
2010-11-26,25.265445709228516
2010-11-29,26.217731475830078
2010-11-30,26.476720809936523
2010-12-01,26.468753814697266
2010-12-02,26.80742645263672
2010-12-03,26.620162963867188
2010-12-06,27.381193161010742
2010-12-07,26.85923194885254
2010-12-08,26.201797485351562
2010-12-09,25.301305770874023
2010-12-10,25.588186264038086
2010-12-13,25.958742141723633
2010-12-14,25.94679069519043
2010-12-15,27.126188278198242
2010-12-16,26.92298126220703
2010-12-20,26.739694595336914
2010-12-21,26.65203857421875
2010-12-22,26.29343605041504
2010-12-23,25.82326889038086
2010-12-24,26.15796661376953
2010-12-27,25.90296173095703
2010-12-28,25.883037567138672
2010-12-29,26.289447784423828
2010-12-30,26.64008331298828
2010-12-31,27.24970817565918
2011-01-03,27.895193099975586
2011-01-04,27.6999454498291
2011-01-05,27.26165771484375
2011-01-06,27.181968688964844
2011-01-07,26.819379806518555
2011-01-10,26.313356399536133
2011-01-11,26.042417526245117
2011-01-12,26.08624267578125
2011-01-13,26.32132911682129
2011-01-14,26.588287353515625
2011-01-17,26.524534225463867
2011-01-18,26.572343826293945
2011-01-19,26.66000747680664
2011-01-20,26.289447784423828
2011-01-21,26.161951065063477
2011-01-24,25.91092872619629
2011-01-25,25.775455474853516
2011-01-27,25.038333892822266
2011-01-28,24.58011817932129
2011-01-31,24.747467041015625
2011-02-01,24.751447677612305
2011-02-02,25.349123001098633
2011-02-03,25.743581771850586
2011-02-04,25.046300888061523
2011-02-07,24.98255157470703
2011-02-08,25.20169448852539
2011-02-09,24.799266815185547
2011-02-10,24.623943328857422
2011-02-11,24.384885787963867
2011-02-14,24.372926712036133
2011-02-15,24.448633193969727
2011-02-16,24.353002548217773
2011-02-17,24.3291015625
2011-02-18,24.042219161987305
2011-02-21,24.261367797851562
2011-02-22,24.309173583984375
2011-02-23,24.45659828186035
2011-02-24,23.496349334716797
2011-02-25,23.03415298461914
2011-02-28,23.08196449279785
2011-03-01,23.388765335083008
2011-03-03,23.611894607543945
2011-03-04,23.69955825805664
2011-03-07,23.484390258789062
2011-03-08,23.59197425842285
2011-03-09,24.364957809448242
2011-03-10,24.058156967163086
2011-03-11,24.289257049560547
2011-03-14,24.125892639160156
2011-03-15,24.006357192993164
2011-03-16,23.99042320251465
2011-03-17,23.576040267944336
2011-03-18,23.42064094543457
2011-03-21,23.516271591186523
2011-03-22,23.564085006713867
2011-03-23,23.69158363342285
2011-03-24,23.918697357177734
2011-03-25,23.96253204345703
2011-03-28,23.994401931762695
2011-03-29,23.850967407226562
2011-03-30,23.894790649414062
2011-03-31,23.9067440032959
2011-04-01,24.10198402404785
2011-04-04,24.46855354309082
2011-04-05,24.41675567626953
2011-04-06,25.078174591064453
2011-04-07,25.373029708862305
2011-04-08,24.735509872436523
2011-04-11,24.71558952331543
2011-04-13,25.02239227294922
2011-04-15,25.524436950683594
2011-04-18,25.293338775634766
2011-04-19,25.548343658447266
2011-04-20,25.596158981323242
2011-04-21,25.62006378173828
2011-04-25,25.92686653137207
2011-04-26,25.855148315429688
2011-04-27,26.0583553314209
2011-04-28,25.098100662231445
2011-04-29,25.62006378173828
2011-05-02,25.807331085205078
2011-05-03,25.165836334228516
2011-05-04,25.651933670043945
2011-05-05,25.739599227905273
2011-05-06,25.72365951538086
2011-05-09,26.241641998291016
2011-05-10,25.990615844726562
2011-05-11,27.002666473388672
2011-05-12,26.408985137939453
2011-05-13,26.891103744506836
2011-05-16,26.683910369873047
2011-05-17,27.102275848388672
2011-05-18,26.994701385498047
2011-05-19,26.520549774169922
2011-05-20,26.4807071685791
2011-05-23,26.146013259887695
2011-05-24,26.612192153930664
2011-05-25,26.33327865600586
2011-05-26,25.906940460205078
2011-05-27,26.420936584472656
2011-05-30,26.512584686279297
2011-05-31,27.285566329956055
2011-06-01,27.28955078125
2011-06-02,26.855241775512695
2011-06-03,26.946889877319336
2011-06-06,27.082361221313477
2011-06-07,27.628225326538086
2011-06-08,28.13027000427246
2011-06-09,27.90315055847168
2011-06-10,27.90315055847168
2011-06-13,28.07448959350586
2011-06-14,29.4969425201416
