Date,EMAMILTD
2008-09-01,39.45760726928711
2008-09-02,40.6873664855957
2008-09-04,38.740787506103516
2008-09-05,38.26071548461914
2008-09-08,38.18838119506836
2008-09-09,38.08315658569336
2008-09-10,37.8924446105957
2008-09-11,37.80038833618164
2008-09-12,37.511024475097656
2008-09-15,37.02438735961914
2008-09-16,36.58377456665039
2008-09-17,35.32111740112305
2008-09-18,34.222896575927734
2008-09-19,35.709129333496094
2008-09-22,35.0449333190918
2008-09-23,35.77489471435547
2008-09-24,36.21550369262695
2008-09-25,36.077396392822266
2008-09-26,37.29400634765625
2008-09-29,36.11027908325195
2008-09-30,38.05028533935547
2008-10-01,37.695159912109375
2008-10-03,35.53157043457031
2008-10-06,34.071632385253906
2008-10-07,33.53238296508789
2008-10-08,32.88134002685547
2008-10-10,32.789268493652344
2008-10-13,36.610076904296875
2008-10-14,36.301002502441406
2008-10-15,31.138628005981445
2008-10-16,35.03178024291992
2008-10-17,32.572261810302734
2008-10-20,32.894493103027344
2008-10-21,33.22988510131836
2008-10-22,33.31536102294922
2008-10-23,32.046146392822266
2008-10-24,32.17767333984375
2008-10-27,31.908048629760742
2008-10-29,32.815574645996094
2008-10-31,30.24425506591797
2008-11-03,30.86241340637207
2008-11-04,29.90227699279785
2008-11-05,31.125465393066406
2008-11-06,30.03380584716797
2008-11-07,29.751026153564453
2008-11-10,29.889131546020508
2008-11-11,29.55374526977539
2008-11-12,29.816791534423828
2008-11-14,28.96187973022461
2008-11-17,28.376590728759766
2008-11-18,28.462078094482422
2008-11-19,29.566890716552734
2008-11-20,29.566890716552734
2008-11-21,28.034629821777344
2008-11-24,29.021068572998047
2008-11-25,28.429201126098633
2008-11-26,28.238487243652344
2008-11-27,28.238487243652344
2008-11-28,30.737470626831055
2008-12-01,29.68526268005371
2008-12-02,30.25082015991211
2008-12-03,29.573471069335938
2008-12-04,29.014490127563477
2008-12-05,29.540586471557617
2008-12-08,28.975032806396484
2008-12-10,29.33014678955078
2008-12-11,28.3831729888916
2008-12-12,29.580045700073242
2008-12-15,29.474830627441406
2008-12-16,29.501140594482422
2008-12-17,29.33014678955078
2008-12-18,29.520872116088867
2008-12-19,29.363025665283203
2008-12-22,29.46167755126953
2008-12-23,29.46167755126953
2008-12-24,29.46167755126953
2008-12-26,29.33014678955078
2008-12-29,29.48798370361328
2008-12-30,29.46167755126953
2008-12-31,29.422210693359375
2009-01-02,29.59319496154785
2009-01-05,28.850082397460938
2009-01-06,29.2052059173584
2009-01-07,29.218355178833008
2009-01-09,29.2052059173584
2009-01-12,29.2052059173584
2009-01-13,29.198625564575195
2009-01-14,29.198625564575195
2009-01-15,27.909671783447266
2009-01-16,28.376590728759766
2009-01-19,28.35028648376465
2009-01-20,28.22533416748047
2009-01-21,27.9622859954834
2009-01-22,27.883378982543945
2009-01-23,27.68609046936035
2009-01-27,27.48879623413086
2009-01-28,26.69964027404785
2009-01-29,26.614152908325195
2009-01-30,26.79829216003418
2009-02-02,26.022293090820312
2009-02-03,26.305063247680664
2009-02-04,26.094627380371094
2009-02-05,26.252458572387695
2009-02-06,26.50893211364746
2009-02-09,26.778564453125
2009-02-10,26.587852478027344
2009-02-11,25.96310043334961
2009-02-12,26.305063247680664
2009-02-13,26.166969299316406
2009-02-16,26.015716552734375
2009-02-17,26.410287857055664
2009-02-18,26.69964027404785
2009-02-19,26.70622444152832
2009-02-20,26.69964027404785
2009-02-24,26.69964027404785
2009-02-25,26.69964027404785
2009-02-26,26.69964027404785
2009-02-27,26.69964027404785
2009-03-02,26.69964027404785
2009-03-03,26.712797164916992
2009-03-04,26.305063247680664
2009-03-05,26.305063247680664
2009-03-06,25.79869270324707
2009-03-09,25.134492874145508
2009-03-12,24.384796142578125
2009-03-13,24.332185745239258
2009-03-16,24.259849548339844
2009-03-17,24.075712203979492
2009-03-18,24.37164306640625
2009-03-19,24.87143898010254
2009-03-20,24.37164306640625
2009-03-23,24.332185745239258
2009-03-24,24.332185745239258
2009-03-25,24.503171920776367
2009-03-26,24.904325485229492
2009-03-27,27.36385154724121
2009-03-30,29.165739059448242
2009-03-31,27.087646484375
2009-04-01,27.390153884887695
2009-04-02,27.357267379760742
2009-04-06,26.693065643310547
2009-04-08,27.65977668762207
2009-04-09,26.587852478027344
2009-04-13,26.62730598449707
2009-04-15,29.014490127563477
2009-04-16,27.68609046936035
2009-04-17,29.336732864379883
2009-04-20,28.133272171020508
2009-04-21,28.422624588012695
2009-04-22,27.797883987426758
2009-04-23,27.48879623413086
2009-04-24,27.396726608276367
2009-04-27,26.883771896362305
2009-04-28,26.383983612060547
2009-04-29,26.449748992919922
2009-04-30,26.449748992919922
2009-05-04,26.949542999267578
2009-05-05,31.395090103149414
2009-05-06,29.55374526977539
2009-05-07,28.955291748046875
2009-05-08,29.36961555480957
2009-05-11,28.93556785583496
2009-05-12,28.9487247467041
2009-05-13,28.93556785583496
2009-05-14,29.11971092224121
2009-05-15,29.231504440307617
2009-05-18,29.231504440307617
2009-05-19,31.704177856445312
2009-05-20,32.44729995727539
2009-05-21,32.6248664855957
2009-05-22,33.86777114868164
2009-05-25,36.29441833496094
2009-05-26,36.87312698364258
2009-05-27,39.444454193115234
2009-05-28,41.437049865722656
2009-05-29,44.11360168457031
2009-06-01,44.79095458984375
2009-06-02,43.35074996948242
2009-06-03,45.2841796875
2009-06-04,44.99481201171875
2009-06-05,44.07414245605469
2009-06-08,45.6919059753418
2009-06-09,46.0009880065918
2009-06-10,47.90153884887695
2009-06-11,46.763832092285156
2009-06-12,45.810279846191406
2009-06-15,47.34912872314453
2009-06-16,49.35488510131836
2009-06-17,46.730953216552734
2009-06-18,44.12017822265625
2009-06-19,44.88302230834961
2009-06-22,45.856319427490234
2009-06-23,45.343360900878906
2009-06-24,45.8957633972168
2009-06-25,44.4489860534668
2009-06-26,46.65861511230469
2009-06-29,48.00675582885742
2009-06-30,48.00675582885742
2009-07-01,46.15223693847656
2009-07-02,45.88919448852539
2009-07-03,46.33637237548828
2009-07-06,44.679161071777344
2009-07-07,45.4420051574707
2009-07-08,47.25705337524414
2009-07-09,45.88919448852539
2009-07-10,44.679161071777344
2009-07-13,43.19291687011719
2009-07-14,46.04045104980469
2009-07-15,46.093055725097656
2009-07-16,45.718204498291016
2009-07-17,46.7243766784668
2009-07-20,48.756439208984375
2009-07-21,46.57970428466797
2009-07-22,46.55997848510742
2009-07-23,49.144439697265625
2009-07-24,51.11731719970703
2009-07-27,50.72932815551758
2009-07-28,50.262413024902344
2009-07-29,51.13705062866211
2009-07-30,53.94511413574219
2009-07-31,55.25379180908203
2009-08-03,54.70795822143555
2009-08-04,54.53700256347656
2009-08-05,54.471221923828125
2009-08-06,53.1362419128418
2009-08-07,51.998538970947266
2009-08-10,52.7285041809082
2009-08-11,52.09717559814453
2009-08-12,50.57148742675781
2009-08-13,51.209388732910156
2009-08-14,49.170745849609375
2009-08-17,48.8485107421875
2009-08-18,50.00593566894531
2009-08-19,48.079078674316406
2009-08-20,50.13088607788086
2009-08-21,51.06471252441406
2009-08-24,52.268165588378906
2009-08-25,51.6960334777832
2009-08-26,51.31460952758789
2009-08-27,52.03800964355469
2009-08-28,51.906471252441406
2009-08-31,52.70219039916992
2009-09-01,51.11074447631836
2009-09-02,51.867027282714844
2009-09-03,51.04499053955078
2009-09-04,53.07047653198242
2009-09-07,56.8123779296875
2009-09-08,57.805397033691406
2009-09-09,58.627418518066406
2009-09-10,61.816925048828125
2009-09-11,60.79758071899414
2009-09-14,58.259151458740234
2009-09-15,58.12103271484375
2009-09-16,60.02817153930664
2009-09-17,57.58181381225586
2009-09-18,56.726890563964844
2009-09-22,57.08198547363281
2009-09-23,58.47614669799805
2009-09-24,58.3117790222168
2009-09-25,57.489715576171875
2009-09-29,57.792240142822266
2009-09-30,58.31835174560547
2009-10-01,57.51602554321289
2009-10-05,57.673858642578125
2009-10-06,58.56165313720703
2009-10-07,57.99608612060547
2009-10-08,56.01663589477539
2009-10-09,55.286678314208984
2009-10-12,56.759765625
2009-10-13,56.759765625
2009-10-14,59.942684173583984
2009-10-15,58.33808898925781
2009-10-16,58.18024826049805
2009-10-20,56.87154769897461
2009-10-21,57.22008514404297
2009-10-22,58.46958923339844
2009-10-23,57.27272033691406
2009-10-26,56.97677993774414
2009-10-27,57.66071701049805
2009-10-28,58.06844711303711
2009-10-29,57.792240142822266
2009-10-30,57.1740608215332
2009-11-03,54.609310150146484
2009-11-04,57.64755630493164
2009-11-05,59.199554443359375
2009-11-06,61.211891174316406
2009-11-09,60.63319396972656
2009-11-10,61.04090118408203
2009-11-11,61.36314010620117
2009-11-12,61.40918731689453
2009-11-13,61.48151397705078
2009-11-16,61.84980010986328
2009-11-17,60.87651443481445
2009-11-18,61.468360900878906
2009-11-19,61.731414794921875
2009-11-20,62.974334716796875
2009-11-23,63.61222457885742
2009-11-24,62.63235092163086
2009-11-25,62.96116256713867
2009-11-26,62.9085693359375
2009-11-27,63.13218688964844
2009-11-30,63.36893081665039
2009-12-01,65.124755859375
2009-12-02,64.67100524902344
2009-12-03,65.70347595214844
2009-12-04,66.81487274169922
2009-12-07,65.61141204833984
2009-12-08,67.41331481933594
2009-12-09,65.76924896240234
2009-12-10,67.93284606933594
2009-12-11,68.01834106445312
2009-12-14,69.44537353515625
2009-12-15,66.4926528930664
2009-12-16,69.07052612304688
2009-12-17,67.52510833740234
2009-12-18,67.23574829101562
2009-12-21,67.71583557128906
2009-12-22,62.40842056274414
2009-12-23,67.45044708251953
2009-12-24,68.49866485595703
2009-12-29,66.77375793457031
2009-12-30,67.33766174316406
2009-12-31,65.17488861083984
2010-01-04,66.86664581298828
2010-01-05,67.09883880615234
2010-01-06,65.77198791503906
2010-01-07,68.22665405273438
2010-01-08,67.0059585571289
2010-01-11,68.20012664794922
2010-01-12,67.89493560791016
2010-01-13,69.20191192626953
2010-01-14,71.48406982421875
2010-01-15,73.77288055419922
2010-01-18,72.59864044189453
2010-01-19,74.17094421386719
2010-01-20,73.48760986328125
2010-01-21,73.09620666503906
2010-01-22,73.18243408203125
2010-01-25,71.82243347167969
2010-01-27,66.037353515625
2010-01-28,66.5349349975586
2010-01-29,66.4420394897461
2010-02-01,69.20854187011719
2010-02-02,73.77288055419922
2010-02-03,74.54248046875
2010-02-04,73.6070327758789
2010-02-05,70.9997787475586
2010-02-08,69.42745971679688
2010-02-09,72.7114028930664
2010-02-10,76.61898040771484
2010-02-11,76.4133071899414
2010-02-15,75.00685119628906
2010-02-16,73.22225952148438
2010-02-17,73.12274169921875
2010-02-18,73.13599395751953
2010-02-19,71.19217681884766
2010-02-22,72.52564239501953
2010-02-23,71.85560607910156
2010-02-24,72.05462646484375
2010-02-25,72.74459838867188
2010-02-26,73.08293151855469
2010-03-02,73.34829711914062
2010-03-03,73.64685821533203
2010-03-04,73.68663787841797
2010-03-05,76.79148864746094
2010-03-08,82.56327819824219
2010-03-09,77.53451538085938
2010-03-10,79.59111022949219
2010-03-11,80.93124389648438
2010-03-12,79.70391845703125
2010-03-15,79.65746307373047
2010-03-16,81.38237762451172
2010-03-17,79.97594451904297
2010-03-18,78.83483123779297
2010-03-19,81.25633239746094
2010-03-22,79.2129898071289
2010-03-23,78.12496948242188
2010-03-25,80.075439453125
2010-03-26,78.53628540039062
2010-03-29,79.0338363647461
2010-03-30,79.28594970703125
2010-03-31,82.2050552368164
2010-04-01,83.36602783203125
2010-04-05,90.47795104980469
2010-04-06,92.0967025756836
2010-04-07,91.45980834960938
2010-04-08,90.49785614013672
2010-04-09,90.35192108154297
2010-04-12,87.9171142578125
2010-04-13,90.64380645751953
2010-04-15,88.83927917480469
2010-04-16,88.91226959228516
2010-04-19,87.4792709350586
2010-04-20,91.73847961425781
2010-04-21,92.91270446777344
2010-04-22,91.3669204711914
2010-04-23,90.71013641357422
2010-04-26,89.31697082519531
2010-04-27,89.78797912597656
2010-04-28,86.39788055419922
2010-04-29,87.35984802246094
2010-04-30,86.37132263183594
2010-05-03,89.79462432861328
2010-05-04,87.4527359008789
2010-05-05,84.580078125
2010-05-06,85.04449462890625
2010-05-07,86.94853210449219
2010-05-10,86.1855697631836
2010-05-11,86.57037353515625
2010-05-12,85.73446655273438
2010-05-13,86.84236907958984
2010-05-14,88.90563201904297
2010-05-17,88.84593963623047
2010-05-18,90.89590454101562
2010-05-19,86.02633666992188
2010-05-20,85.69464874267578
