Date,INDOSTAR
2022-04-22,229.60000610351562
2022-04-25,237.64999389648438
2022-04-26,240.89999389648438
2022-04-27,238.60000610351562
2022-04-28,239.3000030517578
2022-04-29,236.60000610351562
2022-05-02,229.4499969482422
2022-05-04,210.6999969482422
2022-05-05,208.6999969482422
2022-05-06,204.60000610351562
2022-05-09,184.14999389648438
2022-05-10,174.9499969482422
2022-05-11,166.25
2022-05-12,157.9499969482422
2022-05-13,156.75
2022-05-16,157.85000610351562
2022-05-17,153.35000610351562
2022-05-18,155.8000030517578
2022-05-19,152.0
2022-05-20,149.39999389648438
2022-05-23,142.4499969482422
2022-05-24,145.14999389648438
2022-05-25,145.0500030517578
2022-05-26,145.64999389648438
2022-05-27,146.1999969482422
2022-05-30,152.4499969482422
2022-05-31,151.14999389648438
2022-06-01,149.8000030517578
2022-06-02,151.0
2022-06-03,147.75
2022-06-06,145.5500030517578
2022-06-07,144.60000610351562
2022-06-08,142.35000610351562
2022-06-09,145.8000030517578
2022-06-10,145.14999389648438
2022-06-13,140.8000030517578
2022-06-14,140.8000030517578
2022-06-15,141.85000610351562
2022-06-16,136.9499969482422
2022-06-17,137.25
2022-06-20,140.10000610351562
2022-06-21,143.85000610351562
2022-06-22,139.89999389648438
2022-06-23,140.39999389648438
2022-06-24,141.0
2022-06-27,140.64999389648438
2022-06-28,138.5500030517578
2022-06-29,137.3000030517578
2022-06-30,134.0500030517578
2022-07-01,135.14999389648438
2022-07-04,134.4499969482422
2022-07-05,136.0500030517578
2022-07-06,134.8000030517578
2022-07-07,137.5
2022-07-08,136.39999389648438
2022-07-11,134.0500030517578
2022-07-12,134.6999969482422
2022-07-13,131.4499969482422
2022-07-14,131.6999969482422
2022-07-15,131.89999389648438
2022-07-18,131.64999389648438
2022-07-19,131.6999969482422
2022-07-20,132.25
2022-07-21,133.5
2022-07-22,133.14999389648438
2022-07-25,130.39999389648438
2022-07-26,123.0
2022-07-27,121.25
2022-07-28,119.5999984741211
2022-07-29,130.10000610351562
2022-08-01,138.39999389648438
2022-08-02,140.1999969482422
2022-08-03,140.10000610351562
2022-08-04,138.89999389648438
2022-08-05,137.5500030517578
2022-08-08,126.9000015258789
2022-08-10,131.5
2022-08-11,144.4499969482422
2022-08-12,156.0
2022-08-16,152.0
2022-08-17,147.39999389648438
2022-08-18,144.10000610351562
2022-08-19,145.6999969482422
2022-08-22,146.75
2022-08-23,148.8000030517578
2022-08-24,163.64999389648438
2022-08-25,180.0
2022-08-26,182.0500030517578
2022-08-29,184.9499969482422
2022-08-30,181.8000030517578
2022-09-01,190.85000610351562
2022-09-02,184.14999389648438
2022-09-05,184.10000610351562
2022-09-06,187.0500030517578
2022-09-07,184.0500030517578
2022-09-08,183.3000030517578
2022-09-09,175.14999389648438
2022-09-12,183.89999389648438
2022-09-13,175.0500030517578
2022-09-14,172.1999969482422
2022-09-15,173.25
2022-09-16,167.4499969482422
2022-09-19,166.1999969482422
2022-09-20,164.60000610351562
2022-09-21,163.3000030517578
2022-09-22,160.1999969482422
2022-09-23,160.1999969482422
2022-09-26,154.0
2022-09-27,155.10000610351562
2022-09-28,151.14999389648438
2022-09-29,149.0500030517578
2022-09-30,155.64999389648438
2022-10-03,160.0500030517578
2022-10-04,162.0
2022-10-06,160.3000030517578
2022-10-07,164.6999969482422
2022-10-10,169.5
2022-10-11,170.0500030517578
2022-10-12,170.0
2022-10-13,169.64999389648438
2022-10-14,170.5500030517578
2022-10-17,171.4499969482422
2022-10-18,168.0
2022-10-19,167.60000610351562
2022-10-20,170.0
2022-10-21,168.10000610351562
2022-10-24,163.64999389648438
2022-10-25,164.9499969482422
2022-10-27,161.25
2022-10-28,159.8000030517578
2022-10-31,160.10000610351562
2022-11-01,162.8000030517578
2022-11-02,159.85000610351562
2022-11-03,159.5500030517578
2022-11-04,160.5
2022-11-07,160.39999389648438
2022-11-09,158.64999389648438
2022-11-10,154.89999389648438
2022-11-11,155.0500030517578
2022-11-14,154.89999389648438
2022-11-15,154.0500030517578
2022-11-16,151.9499969482422
2022-11-17,150.89999389648438
2022-11-18,149.5500030517578
2022-11-21,149.0
2022-11-22,144.0
2022-11-23,151.1999969482422
2022-11-24,151.0500030517578
2022-11-25,151.89999389648438
2022-11-28,156.0
2022-11-29,155.6999969482422
2022-11-30,150.6999969482422
2022-12-01,151.5
2022-12-02,152.9499969482422
2022-12-05,154.64999389648438
2022-12-06,154.5500030517578
2022-12-07,154.75
2022-12-08,154.75
2022-12-09,153.10000610351562
2022-12-12,153.0
2022-12-13,151.60000610351562
2022-12-14,147.25
2022-12-15,145.35000610351562
2022-12-16,146.60000610351562
2022-12-19,147.39999389648438
2022-12-20,142.64999389648438
2022-12-21,140.75
2022-12-22,141.64999389648438
2022-12-23,134.60000610351562
2022-12-26,135.75
2022-12-27,137.35000610351562
2022-12-28,144.1999969482422
2022-12-29,151.39999389648438
2022-12-30,155.60000610351562
2023-01-02,163.35000610351562
2023-01-03,161.4499969482422
2023-01-04,154.8000030517578
2023-01-05,162.0500030517578
2023-01-06,162.35000610351562
2023-01-09,160.0500030517578
2023-01-10,157.9499969482422
2023-01-11,155.0
2023-01-12,158.0
2023-01-13,155.39999389648438
2023-01-16,153.39999389648438
2023-01-17,154.0
2023-01-18,153.0500030517578
2023-01-19,153.1999969482422
2023-01-20,153.0
2023-01-23,153.9499969482422
2023-01-24,153.35000610351562
2023-01-25,153.60000610351562
2023-01-27,151.3000030517578
2023-01-30,153.5
2023-01-31,155.10000610351562
2023-02-01,157.39999389648438
2023-02-02,158.0
2023-02-03,152.4499969482422
2023-02-06,154.0
2023-02-07,153.89999389648438
2023-02-08,155.1999969482422
2023-02-09,151.9499969482422
2023-02-10,152.75
2023-02-13,150.0500030517578
2023-02-14,150.0500030517578
2023-02-15,144.1999969482422
2023-02-16,141.6999969482422
2023-02-17,137.9499969482422
2023-02-20,138.60000610351562
2023-02-21,137.14999389648438
2023-02-22,141.39999389648438
2023-02-23,139.9499969482422
2023-02-24,140.0
2023-02-27,135.14999389648438
2023-02-28,131.1999969482422
2023-03-01,132.0500030517578
2023-03-02,132.60000610351562
2023-03-03,139.14999389648438
2023-03-06,142.0500030517578
2023-03-08,142.25
2023-03-09,137.85000610351562
2023-03-10,133.0
2023-03-13,127.5999984741211
2023-03-14,129.5500030517578
2023-03-15,127.30000305175781
2023-03-16,125.5
2023-03-17,125.3499984741211
2023-03-20,123.1500015258789
2023-03-21,121.5999984741211
2023-03-22,121.5
2023-03-23,121.1500015258789
2023-03-24,119.9000015258789
2023-03-27,113.9000015258789
2023-03-28,109.3499984741211
2023-03-29,106.5
2023-03-31,104.05000305175781
2023-04-03,109.25
2023-04-05,114.69999694824219
2023-04-06,120.4000015258789
2023-04-10,126.4000015258789
2023-04-11,132.6999969482422
2023-04-12,134.5500030517578
2023-04-13,130.39999389648438
2023-04-17,131.4499969482422
2023-04-18,133.10000610351562
2023-04-19,132.35000610351562
2023-04-20,128.5
2023-04-21,129.85000610351562
2023-04-24,128.14999389648438
2023-04-25,128.10000610351562
2023-04-26,127.19999694824219
2023-04-27,128.14999389648438
2023-04-28,123.05000305175781
2023-05-02,124.5
2023-05-03,118.30000305175781
2023-05-04,112.9000015258789
2023-05-05,118.5
2023-05-08,124.4000015258789
2023-05-09,130.60000610351562
2023-05-10,137.10000610351562
2023-05-11,142.8000030517578
2023-05-12,144.5500030517578
2023-05-15,143.25
2023-05-16,139.8000030517578
2023-05-17,140.5
2023-05-18,136.25
2023-05-19,136.75
2023-05-22,137.60000610351562
2023-05-23,137.0500030517578
2023-05-24,143.89999389648438
2023-05-25,147.6999969482422
2023-05-26,142.9499969482422
2023-05-29,146.0
2023-05-30,142.9499969482422
2023-05-31,144.3000030517578
2023-06-01,144.85000610351562
2023-06-02,152.0500030517578
2023-06-05,153.14999389648438
2023-06-06,153.9499969482422
2023-06-07,150.3000030517578
2023-06-08,149.1999969482422
2023-06-09,152.4499969482422
2023-06-12,153.5500030517578
2023-06-13,153.5
2023-06-14,161.14999389648438
2023-06-15,159.5
2023-06-16,161.6999969482422
2023-06-19,164.5
2023-06-20,163.4499969482422
2023-06-21,161.3000030517578
2023-06-22,159.4499969482422
2023-06-23,151.5
2023-06-26,148.6999969482422
2023-06-27,152.60000610351562
2023-06-28,154.89999389648438
2023-06-30,151.0
2023-07-03,149.89999389648438
2023-07-04,146.1999969482422
2023-07-05,143.5500030517578
2023-07-06,150.6999969482422
2023-07-07,146.85000610351562
2023-07-10,154.14999389648438
2023-07-11,156.3000030517578
2023-07-12,155.75
2023-07-13,150.8000030517578
2023-07-14,151.25
2023-07-17,149.35000610351562
2023-07-18,149.39999389648438
2023-07-19,149.4499969482422
2023-07-20,156.89999389648438
2023-07-21,164.5
2023-07-24,170.0
2023-07-25,172.8000030517578
2023-07-26,174.64999389648438
2023-07-27,169.8000030517578
2023-07-28,166.75
2023-07-31,174.85000610351562
2023-08-01,171.64999389648438
2023-08-02,175.25
2023-08-03,169.35000610351562
2023-08-04,163.8000030517578
2023-08-07,166.85000610351562
2023-08-08,163.1999969482422
2023-08-09,167.1999969482422
2023-08-10,164.0
2023-08-11,162.35000610351562
2023-08-14,164.64999389648438
2023-08-16,172.85000610351562
2023-08-17,173.5500030517578
2023-08-18,182.1999969482422
2023-08-21,187.0500030517578
2023-08-22,179.14999389648438
2023-08-23,179.35000610351562
2023-08-24,174.60000610351562
2023-08-25,175.0500030517578
2023-08-28,183.60000610351562
2023-08-29,178.60000610351562
2023-08-30,184.39999389648438
2023-08-31,185.64999389648438
2023-09-01,183.0
2023-09-04,184.14999389648438
2023-09-05,188.60000610351562
2023-09-06,188.14999389648438
2023-09-07,184.4499969482422
2023-09-08,182.9499969482422
2023-09-11,184.39999389648438
2023-09-12,175.1999969482422
2023-09-13,174.5500030517578
2023-09-14,175.35000610351562
2023-09-15,175.75
2023-09-18,171.10000610351562
2023-09-20,172.85000610351562
2023-09-21,170.89999389648438
2023-09-22,171.89999389648438
2023-09-25,172.64999389648438
2023-09-26,173.75
2023-09-27,174.10000610351562
2023-09-28,172.0
2023-09-29,170.0500030517578
2023-10-03,170.3000030517578
2023-10-04,172.9499969482422
2023-10-05,174.75
2023-10-06,172.89999389648438
2023-10-09,170.60000610351562
2023-10-10,173.1999969482422
2023-10-11,181.8000030517578
2023-10-12,179.3000030517578
2023-10-13,176.4499969482422
2023-10-16,176.14999389648438
2023-10-17,176.9499969482422
2023-10-18,179.39999389648438
2023-10-19,177.14999389648438
2023-10-20,176.6999969482422
2023-10-23,169.35000610351562
2023-10-25,168.1999969482422
2023-10-26,172.14999389648438
2023-10-27,167.10000610351562
2023-10-30,161.8000030517578
2023-10-31,159.60000610351562
2023-11-01,161.8000030517578
2023-11-02,159.89999389648438
2023-11-03,159.85000610351562
2023-11-06,167.8000030517578
2023-11-07,173.39999389648438
2023-11-08,175.9499969482422
2023-11-09,176.25
2023-11-10,172.75
2023-11-13,172.60000610351562
2023-11-15,171.0
2023-11-16,172.64999389648438
2023-11-17,167.5
2023-11-20,164.3000030517578
2023-11-21,163.5500030517578
2023-11-22,165.9499969482422
2023-11-23,163.35000610351562
2023-11-24,168.6999969482422
2023-11-28,177.10000610351562
2023-11-29,174.60000610351562
2023-11-30,172.5
2023-12-01,168.6999969482422
2023-12-04,173.64999389648438
2023-12-05,173.85000610351562
2023-12-06,175.1999969482422
2023-12-07,172.3000030517578
2023-12-08,171.60000610351562
2023-12-11,173.6999969482422
2023-12-12,174.35000610351562
2023-12-13,170.1999969482422
2023-12-14,170.1999969482422
2023-12-15,168.64999389648438
2023-12-18,169.8000030517578
2023-12-19,169.5500030517578
2023-12-20,163.35000610351562
2023-12-21,161.14999389648438
2023-12-22,164.6999969482422
2023-12-26,169.8000030517578
2023-12-27,171.64999389648438
2023-12-28,169.8000030517578
2023-12-29,167.6999969482422
2024-01-01,172.6999969482422
2024-01-02,170.25
2024-01-03,173.60000610351562
2024-01-04,173.4499969482422
2024-01-05,173.4499969482422
2024-01-08,173.14999389648438
2024-01-09,175.5
2024-01-10,184.25
2024-01-11,193.4499969482422
2024-01-12,203.10000610351562
2024-01-15,202.8000030517578
2024-01-16,199.6999969482422
2024-01-17,201.5500030517578
2024-01-18,200.14999389648438
2024-01-19,210.14999389648438
2024-01-23,208.10000610351562
2024-01-24,218.0500030517578
2024-01-25,207.14999389648438
2024-01-29,196.8000030517578
2024-01-30,195.4499969482422
2024-01-31,198.8000030517578
2024-02-01,191.9499969482422
2024-02-02,187.4499969482422
2024-02-05,183.89999389648438
2024-02-06,190.14999389648438
2024-02-07,183.75
2024-02-08,192.60000610351562
2024-02-09,188.0500030517578
2024-02-12,179.9499969482422
2024-02-13,179.89999389648438
2024-02-14,182.1999969482422
2024-02-15,180.3000030517578
2024-02-16,179.0500030517578
2024-02-19,177.85000610351562
2024-02-20,184.89999389648438
2024-02-21,187.4499969482422
2024-02-22,190.9499969482422
2024-02-23,200.10000610351562
2024-02-26,210.10000610351562
2024-02-27,220.60000610351562
2024-02-28,222.60000610351562
2024-02-29,226.10000610351562
2024-03-01,223.5500030517578
2024-03-04,217.0500030517578
2024-03-05,213.75
2024-03-06,205.9499969482422
2024-03-07,206.14999389648438
2024-03-11,202.14999389648438
2024-03-12,195.3000030517578
2024-03-13,185.5500030517578
2024-03-14,194.64999389648438
2024-03-15,195.5
2024-03-18,198.10000610351562
2024-03-19,194.14999389648438
2024-03-20,202.5
2024-03-21,196.75
2024-03-22,191.1999969482422
2024-03-26,193.5
2024-03-27,185.0
2024-03-28,190.35000610351562
2024-04-01,199.85000610351562
2024-04-02,209.8000030517578
2024-04-03,220.25
2024-04-04,231.25
2024-04-05,247.75
2024-04-08,242.75
2024-04-09,244.64999389648438
2024-04-10,241.1999969482422
2024-04-12,236.5500030517578
2024-04-15,233.85000610351562
2024-04-16,243.8000030517578
2024-04-18,247.60000610351562
2024-04-19,250.85000610351562
2024-04-22,269.45001220703125
2024-04-23,258.29998779296875
2024-04-24,253.0500030517578
2024-04-25,252.39999389648438
2024-04-26,253.35000610351562
2024-04-29,246.60000610351562
2024-04-30,243.5500030517578
2024-05-02,245.35000610351562
2024-05-03,256.20001220703125
2024-05-06,249.4499969482422
2024-05-07,234.39999389648438
2024-05-08,231.10000610351562
2024-05-09,224.0
2024-05-10,228.0500030517578
2024-05-13,224.35000610351562
2024-05-14,235.0
2024-05-15,234.5
2024-05-16,237.0
2024-05-17,242.39999389648438
2024-05-21,243.75
2024-05-22,235.4499969482422
2024-05-23,234.0500030517578
2024-05-24,227.64999389648438
2024-05-27,222.3000030517578
2024-05-28,217.9499969482422
2024-05-29,223.14999389648438
2024-05-30,218.75
2024-05-31,229.14999389648438
2024-06-03,226.9499969482422
2024-06-04,205.6999969482422
2024-06-05,215.75
2024-06-06,225.35000610351562
2024-06-07,237.10000610351562
2024-06-10,237.67999267578125
2024-06-11,241.0399932861328
2024-06-12,244.0
2024-06-13,254.91000366210938
2024-06-14,261.2300109863281
2024-06-18,266.3299865722656
2024-06-19,268.8900146484375
2024-06-20,261.7699890136719
2024-06-21,251.72999572753906
2024-06-24,258.0899963378906
2024-06-25,251.33999633789062
2024-06-26,250.00999450683594
2024-06-27,237.1300048828125
2024-06-28,248.22999572753906
2024-07-01,253.6699981689453
2024-07-02,248.13999938964844
2024-07-03,250.0800018310547
2024-07-04,252.6999969482422
2024-07-05,249.05999755859375
2024-07-08,247.22000122070312
2024-07-09,242.1199951171875
2024-07-10,243.83999633789062
2024-07-11,248.22000122070312
2024-07-12,247.58999633789062
2024-07-15,240.83999633789062
2024-07-16,240.3699951171875
2024-07-18,235.02999877929688
2024-07-19,245.1999969482422
2024-07-22,243.1300048828125
2024-07-23,247.88999938964844
2024-07-24,250.0
2024-07-25,250.1999969482422
2024-07-26,249.44000244140625
2024-07-29,252.77999877929688
2024-07-30,261.05999755859375
2024-07-31,260.1199951171875
2024-08-01,242.9499969482422
2024-08-02,242.85000610351562
2024-08-05,224.39999389648438
2024-08-06,212.25
2024-08-07,238.85000610351562
2024-08-08,251.75
2024-08-09,246.10000610351562
2024-08-12,243.3000030517578
2024-08-13,236.9499969482422
2024-08-14,239.3000030517578
2024-08-16,238.9499969482422
2024-08-19,257.0
2024-08-20,281.8999938964844
2024-08-21,287.8500061035156
2024-08-22,279.6000061035156
2024-08-23,279.0
2024-08-26,281.25
2024-08-27,279.95001220703125
2024-08-28,279.3999938964844
2024-08-29,270.70001220703125
2024-08-30,271.8999938964844
2024-09-02,265.0
2024-09-03,255.10000610351562
2024-09-04,259.45001220703125
2024-09-05,280.1000061035156
2024-09-06,269.1000061035156
2024-09-09,286.0
2024-09-10,293.79998779296875
2024-09-11,288.54998779296875
2024-09-12,287.8500061035156
2024-09-13,291.0
2024-09-16,284.29998779296875
2024-09-17,284.04998779296875
2024-09-18,286.0
2024-09-19,301.6499938964844
2024-09-20,313.79998779296875
2024-09-23,310.95001220703125
2024-09-24,310.25
2024-09-25,308.79998779296875
2024-09-26,307.79998779296875
2024-09-27,302.1499938964844
2024-09-30,293.70001220703125
2024-10-01,303.1000061035156
2024-10-03,302.1499938964844
2024-10-04,302.29998779296875
2024-10-07,283.04998779296875
2024-10-08,277.25
2024-10-09,277.29998779296875
2024-10-10,280.5
2024-10-11,278.70001220703125
2024-10-14,274.1499938964844
2024-10-15,275.70001220703125
2024-10-16,277.3500061035156
2024-10-17,266.1499938964844
2024-10-18,264.1499938964844
2024-10-21,260.29998779296875
2024-10-22,261.75
2024-10-23,267.20001220703125
2024-10-24,265.20001220703125
2024-10-25,266.3999938964844
2024-10-28,266.1000061035156
2024-10-29,271.1000061035156
2024-10-30,276.70001220703125
2024-10-31,276.8999938964844
2024-11-01,281.5
2024-11-04,272.79998779296875
2024-11-05,289.20001220703125
2024-11-06,291.20001220703125
2024-11-07,282.3500061035156
2024-11-08,274.25
2024-11-11,264.95001220703125
2024-11-12,275.25
2024-11-13,265.1000061035156
2024-11-14,260.1000061035156
2024-11-18,257.3999938964844
2024-11-19,265.6000061035156
2024-11-21,255.60000610351562
2024-11-22,254.3000030517578
2024-11-25,252.8000030517578
2024-11-26,252.35000610351562
2024-11-27,263.3999938964844
2024-11-28,260.54998779296875
2024-11-29,265.54998779296875
2024-12-02,267.5
2024-12-03,284.0
2024-12-04,288.45001220703125
2024-12-05,285.3500061035156
2024-12-06,312.20001220703125
2024-12-09,315.3500061035156
2024-12-10,309.3999938964844
2024-12-11,317.1499938964844
2024-12-12,318.70001220703125
2024-12-13,313.54998779296875
2024-12-16,309.29998779296875
2024-12-17,322.8500061035156
2024-12-18,311.95001220703125
2024-12-19,307.8999938964844
2024-12-20,299.29998779296875
2024-12-23,290.8500061035156
2024-12-24,300.75
2024-12-26,289.8999938964844
2024-12-27,282.95001220703125
2024-12-30,273.6499938964844
2024-12-31,269.75
2025-01-01,270.5
2025-01-02,272.20001220703125
2025-01-03,275.29998779296875
2025-01-06,264.0
2025-01-07,265.04998779296875
2025-01-08,273.04998779296875
2025-01-09,263.95001220703125
2025-01-10,256.45001220703125
2025-01-13,243.10000610351562
2025-01-14,247.60000610351562
2025-01-15,256.5
2025-01-16,272.95001220703125
2025-01-17,279.70001220703125
2025-01-20,281.95001220703125
2025-01-21,275.75
2025-01-22,266.54998779296875
2025-01-23,261.3500061035156
2025-01-24,254.85000610351562
2025-01-27,244.10000610351562
2025-01-28,244.39999389648438
2025-01-29,246.5
2025-01-30,249.4499969482422
2025-01-31,257.04998779296875
2025-02-01,259.3500061035156
2025-02-03,252.1999969482422
2025-02-04,261.6000061035156
2025-02-05,277.75
2025-02-06,270.6499938964844
2025-02-07,263.3500061035156
2025-02-10,253.4499969482422
2025-02-11,244.8000030517578
2025-02-12,245.14999389648438
2025-02-13,245.5
2025-02-14,237.0
2025-02-17,235.9499969482422
2025-02-18,234.9499969482422
2025-02-19,237.75
2025-02-20,244.89999389648438
2025-02-21,248.8000030517578
2025-02-24,247.64999389648438
2025-02-25,236.8000030517578
2025-02-27,238.1999969482422
2025-02-28,235.5
2025-03-03,224.80999755859375
2025-03-04,228.0500030517578
2025-03-05,237.24000549316406
2025-03-06,231.6699981689453
2025-03-07,235.0500030517578
2025-03-10,229.0800018310547
2025-03-11,229.49000549316406
2025-03-12,251.27000427246094
2025-03-13,262.29998779296875
2025-03-17,261.1099853515625
2025-03-18,261.1099853515625
2025-03-19,284.5899963378906
2025-03-20,292.29998779296875
2025-03-21,298.3299865722656
2025-03-24,305.57000732421875
2025-03-25,305.42999267578125
2025-03-26,304.510009765625
2025-03-27,315.1400146484375
2025-03-28,305.7799987792969
2025-04-01,305.29998779296875
2025-04-02,307.5
2025-04-03,308.04998779296875
2025-04-04,301.8500061035156
2025-04-07,282.29998779296875
2025-04-08,284.6000061035156
2025-04-09,261.20001220703125
2025-04-11,271.6000061035156
2025-04-15,281.8999938964844
2025-04-16,293.8999938964844
2025-04-17,302.6499938964844
2025-04-21,315.1499938964844
2025-04-22,320.70001220703125
2025-04-23,316.95001220703125
2025-04-24,317.29998779296875
2025-04-25,307.3500061035156
2025-04-28,309.1000061035156
2025-04-29,291.25
2025-04-30,301.5
2025-05-02,299.54998779296875
2025-05-05,290.70001220703125
2025-05-06,280.79998779296875
2025-05-07,289.29998779296875
2025-05-08,280.04998779296875
2025-05-09,284.04998779296875
2025-05-12,299.54998779296875
2025-05-13,303.29998779296875
2025-05-14,326.8500061035156
2025-05-15,315.95001220703125
2025-05-16,316.20001220703125
2025-05-19,312.8500061035156
2025-05-20,316.54998779296875
2025-05-21,320.95001220703125
2025-05-22,312.45001220703125
2025-05-23,336.04998779296875
2025-05-26,332.54998779296875
2025-05-27,339.6000061035156
2025-05-28,337.79998779296875
2025-05-29,339.1000061035156
2025-05-30,340.79998779296875
2025-06-02,347.3500061035156
2025-06-03,327.3500061035156
2025-06-04,327.75
2025-06-05,323.70001220703125
2025-06-06,339.1499938964844
2025-06-09,346.04998779296875
2025-06-10,344.79998779296875
2025-06-11,345.45001220703125
2025-06-12,334.5
2025-06-13,332.3999938964844
2025-06-16,331.25
2025-06-17,320.3999938964844
2025-06-18,316.3500061035156
2025-06-19,322.3999938964844
2025-06-20,331.70001220703125
2025-06-23,333.8999938964844
2025-06-24,339.29998779296875
2025-06-25,347.54998779296875
2025-06-26,352.25
2025-06-27,345.54998779296875
2025-06-30,358.29998779296875
2025-07-01,362.79998779296875
2025-07-02,353.54998779296875
2025-07-03,349.1499938964844
2025-07-04,342.04998779296875
2025-07-07,343.95001220703125
2025-07-08,337.8999938964844
2025-07-09,334.95001220703125
2025-07-10,335.95001220703125
2025-07-11,326.5
2025-07-14,308.20001220703125
2025-07-15,316.04998779296875
2025-07-16,315.45001220703125
2025-07-17,313.95001220703125
2025-07-18,313.79998779296875
2025-07-21,314.8999938964844
2025-07-22,309.6499938964844
2025-07-23,304.54998779296875
2025-07-24,301.95001220703125
2025-07-25,292.70001220703125
2025-07-28,289.0
2025-07-29,295.0
2025-07-30,290.3500061035156
2025-07-31,288.1499938964844
2025-08-01,281.25
2025-08-04,298.0
2025-08-05,287.1499938964844
2025-08-06,279.5
2025-08-07,284.95001220703125
2025-08-08,274.54998779296875
2025-08-11,276.3500061035156
2025-08-12,274.8999938964844
2025-08-13,273.1499938964844
2025-08-14,265.79998779296875
2025-08-18,271.25
2025-08-19,272.8999938964844
2025-08-20,272.45001220703125
2025-08-21,276.5
2025-08-22,270.70001220703125
2025-08-25,265.70001220703125
2025-08-26,263.6499938964844
2025-08-28,266.1499938964844
2025-08-29,257.95001220703125
2025-09-01,260.3999938964844
2025-09-02,259.8500061035156
2025-09-03,261.95001220703125
2025-09-04,257.3999938964844
2025-09-05,262.04998779296875
2025-09-08,271.0
2025-09-09,270.0
2025-09-10,264.1499938964844
2025-09-11,265.1499938964844
2025-09-12,264.3500061035156
2025-09-15,261.25
2025-09-16,263.8500061035156
2025-09-17,262.25
2025-09-18,268.45001220703125
2025-09-19,263.1499938964844
2025-09-22,257.45001220703125
2025-09-23,266.45001220703125
2025-09-24,259.20001220703125
2025-09-25,258.45001220703125
2025-09-26,252.39999389648438
2025-09-29,250.64999389648438
2025-09-30,246.14999389648438
2025-10-01,253.2899932861328
2025-10-03,256.25
2025-10-06,251.33999633789062
2025-10-07,244.41000366210938
2025-10-08,242.0399932861328
2025-10-09,240.4199981689453
2025-10-10,242.60000610351562
2025-10-13,238.0399932861328
2025-10-14,236.49000549316406
2025-10-15,235.64999389648438
2025-10-16,240.74000549316406
2025-10-17,234.17999267578125
2025-10-20,238.05999755859375
2025-10-21,240.5500030517578
2025-10-23,237.83999633789062
2025-10-24,233.82000732421875
2025-10-27,243.2899932861328
2025-10-28,242.6300048828125
2025-10-29,244.91000366210938
2025-10-30,246.07000732421875
2025-10-31,243.1999969482422
2025-11-03,256.54998779296875
2025-11-04,268.94000244140625
2025-11-06,254.00999450683594
2025-11-07,261.010009765625
2025-11-10,254.61000061035156
2025-11-11,247.80999755859375
2025-11-12,248.47999572753906
2025-11-13,240.74000549316406
2025-11-14,240.44000244140625
2025-11-17,244.5800018310547
2025-11-18,238.1300048828125
2025-11-19,240.92999267578125
2025-11-20,234.00999450683594
2025-11-21,227.2899932861328
2025-11-24,219.75
2025-11-25,217.86000061035156
2025-11-26,230.25
2025-11-27,225.99000549316406
2025-11-28,231.9499969482422
2025-12-01,242.11000061035156
2025-12-02,250.5399932861328
2025-12-03,263.0899963378906
2025-12-04,251.0800018310547
2025-12-05,254.74000549316406
2025-12-08,251.5500030517578
2025-12-09,250.5500030517578
2025-12-10,245.17999267578125
2025-12-11,241.74000549316406
2025-12-12,242.49000549316406
2025-12-15,241.64999389648438
2025-12-16,244.5399932861328
2025-12-17,244.8000030517578
2025-12-18,243.50999450683594
2025-12-19,247.91000366210938
2025-12-22,242.57000732421875
2025-12-23,240.64999389648438
2025-12-24,244.1199951171875
2025-12-26,237.99000549316406
2025-12-29,230.75
2025-12-30,222.25999450683594
2025-12-31,229.38999938964844
2026-01-01,241.41000366210938
2026-01-02,247.25
2026-01-05,239.86000061035156
2026-01-06,246.8300018310547
2026-01-07,245.6199951171875
2026-01-08,239.94000244140625
2026-01-09,231.0500030517578
2026-01-12,227.0500030517578
2026-01-13,226.4600067138672
2026-01-14,224.8699951171875
2026-01-15,224.8699951171875
2026-01-16,226.47000122070312
2026-01-19,225.77000427246094
2026-01-20,217.9199981689453
2026-01-21,217.0500030517578
2026-01-22,223.25999450683594
2026-01-23,222.8699951171875
2026-01-27,221.32000732421875
2026-01-28,215.72999572753906
2026-01-29,211.22000122070312
2026-01-30,207.0800018310547
2026-02-02,191.5800018310547
2026-02-03,210.58999633789062
2026-02-04,225.66000366210938
2026-02-05,216.27999877929688
2026-02-06,216.44000244140625
2026-02-09,230.0800018310547
2026-02-10,227.16000366210938
2026-02-11,237.6300048828125
2026-02-12,242.66000366210938
2026-02-13,231.49000549316406
2026-02-16,230.32000732421875
2026-02-17,241.27000427246094
2026-02-18,236.64999389648438
2026-02-19,237.41000366210938
2026-02-20,233.63999938964844
2026-02-23,230.49000549316406
2026-02-24,224.05999755859375
2026-02-25,222.5500030517578
2026-02-26,226.88999938964844
2026-02-27,224.22999572753906
2026-03-02,216.36000061035156
2026-03-04,216.1199951171875
2026-03-05,213.9499969482422
2026-03-06,212.33999633789062
2026-03-09,208.49000549316406
2026-03-10,211.27999877929688
2026-03-11,211.80999755859375
2026-03-12,203.83999633789062
2026-03-13,194.41000366210938
2026-03-16,195.61000061035156
2026-03-17,196.89999389648438
2026-03-18,198.3000030517578
2026-03-19,192.1999969482422
2026-03-20,199.10000610351562
2026-03-23,183.32000732421875
2026-03-24,183.8699951171875
2026-03-25,197.0500030517578
2026-03-27,182.50999450683594
2026-03-30,189.75
2026-04-01,195.13999938964844
