Date,SUNTECK
2013-08-27,155.74354553222656
2013-08-28,150.55760192871094
2013-08-29,149.0894775390625
2013-08-30,148.3553466796875
2013-09-02,150.55760192871094
2013-09-03,144.4008331298828
2013-09-04,147.100341796875
2013-09-05,147.195068359375
2013-09-06,144.04559326171875
2013-09-10,145.65586853027344
2013-09-11,148.5447998046875
2013-09-12,146.62673950195312
2013-09-13,148.4501190185547
2013-09-16,147.28977966308594
2013-09-17,147.8107147216797
2013-09-18,145.79795837402344
2013-09-19,145.9873809814453
2013-09-20,146.42811584472656
2013-09-23,144.50888061523438
2013-09-24,144.1534881591797
2013-09-25,143.72698974609375
2013-09-26,139.69903564453125
2013-09-27,139.74642944335938
2013-09-30,137.37705993652344
2013-10-01,139.69903564453125
2013-10-03,141.52349853515625
2013-10-04,141.52349853515625
2013-10-07,145.1012420654297
2013-10-08,148.89227294921875
2013-10-09,151.4985809326172
2013-10-10,153.0386962890625
2013-10-11,153.96273803710938
2013-10-14,152.4700164794922
2013-10-15,153.0386962890625
2013-10-17,153.91537475585938
2013-10-18,154.17601013183594
2013-10-21,156.26104736328125
2013-10-22,158.5830078125
2013-10-23,158.2276153564453
2013-10-24,157.13771057128906
2013-10-25,158.72518920898438
2013-10-28,158.9147491455078
2013-10-29,162.01866149902344
2013-10-30,163.2744140625
2013-10-31,162.49253845214844
2013-11-01,163.44029235839844
2013-11-05,160.92874145507812
2013-11-06,160.73919677734375
2013-11-07,160.0994415283203
2013-11-08,159.43603515625
2013-11-11,158.2750244140625
2013-11-12,157.91961669921875
2013-11-13,157.9433135986328
2013-11-14,157.6589813232422
2013-11-18,158.34609985351562
2013-11-19,159.45974731445312
2013-11-20,158.25131225585938
2013-11-21,158.6541290283203
2013-11-22,159.15170288085938
2013-11-25,157.91961669921875
2013-11-26,162.99008178710938
2013-11-27,162.1371307373047
2013-11-28,161.63955688476562
2013-11-29,161.68695068359375
2013-12-02,159.83880615234375
2013-12-03,161.18939208984375
2013-12-04,161.14198303222656
2013-12-05,161.75802612304688
2013-12-06,161.63955688476562
2013-12-09,160.1705322265625
2013-12-10,159.6255645751953
2013-12-11,159.69667053222656
2013-12-12,159.6729736328125
2013-12-13,158.6067352294922
2013-12-16,159.6018524169922
2013-12-17,159.31756591796875
2013-12-18,158.18023681640625
2013-12-19,147.87342834472656
2013-12-20,147.3047637939453
2013-12-23,146.02528381347656
2013-12-24,145.40928649902344
2013-12-26,147.0678253173828
2013-12-27,145.83575439453125
2013-12-30,142.89772033691406
2013-12-31,143.18202209472656
2014-01-01,143.5137481689453
2014-01-02,143.5137481689453
2014-01-03,143.395263671875
2014-01-06,143.395263671875
2014-01-07,140.2913818359375
2014-01-08,136.9031524658203
2014-01-09,133.8466796875
2014-01-10,132.18809509277344
2014-01-13,131.83265686035156
2014-01-14,133.91773986816406
2014-01-15,134.53378295898438
2014-01-16,133.91773986816406
2014-01-17,132.2117919921875
2014-01-20,132.6145477294922
2014-01-21,132.66197204589844
2014-01-22,132.0458984375
2014-01-23,131.54833984375
2014-01-24,131.6431121826172
2014-01-27,130.7190399169922
2014-01-28,128.61029052734375
2014-01-29,124.93777465820312
2014-01-30,124.55866241455078
2014-01-31,126.26459503173828
2014-02-03,124.93777465820312
2014-02-04,125.24576568603516
2014-02-05,121.81015014648438
2014-02-06,120.76764678955078
2014-02-07,119.70142364501953
2014-02-10,115.48390197753906
2014-02-11,109.89215850830078
2014-02-12,109.98693084716797
2014-02-13,113.75425720214844
2014-02-14,114.13336181640625
2014-02-17,113.13821411132812
2014-02-18,113.1145248413086
2014-02-19,113.70687103271484
2014-02-20,114.08597564697266
2014-02-21,120.76764678955078
2014-02-24,122.71051788330078
2014-02-25,125.00882720947266
2014-02-26,125.62489318847656
2014-02-28,127.02281188964844
2014-03-03,122.75790405273438
2014-03-04,124.55866241455078
2014-03-05,125.55382537841797
2014-03-06,130.126708984375
2014-03-07,131.1455535888672
2014-03-10,132.49607849121094
2014-03-11,130.2688751220703
2014-03-12,132.472412109375
2014-03-13,137.1164093017578
2014-03-14,137.09271240234375
2014-03-18,133.96511840820312
2014-03-19,132.42501831054688
2014-03-20,125.48274230957031
2014-03-21,119.91464233398438
2014-03-24,116.83445739746094
2014-03-25,116.1473388671875
2014-03-26,116.24209594726562
2014-03-27,125.38794708251953
2014-03-28,130.81382751464844
2014-03-31,129.2737274169922
2014-04-01,131.00340270996094
2014-04-02,137.25856018066406
2014-04-03,138.0641326904297
2014-04-04,137.37705993652344
2014-04-07,139.79380798339844
2014-04-09,141.40501403808594
2014-04-10,141.00218200683594
2014-04-11,140.2440185546875
2014-04-15,139.79380798339844
2014-04-16,138.3011016845703
2014-04-17,138.0641326904297
2014-04-21,139.533203125
2014-04-22,140.6230926513672
2014-04-23,142.89772033691406
2014-04-24,142.89772033691406
2014-04-25,144.41407775878906
2014-04-28,147.7549591064453
2014-04-29,146.5939483642578
2014-04-30,145.31446838378906
2014-05-02,143.6559295654297
2014-05-05,140.07815551757812
2014-05-06,136.07386779785156
2014-05-07,139.2251739501953
2014-05-08,141.40501403808594
2014-05-09,141.14437866210938
2014-05-12,143.11094665527344
2014-05-13,143.9876251220703
2014-05-14,152.42262268066406
2014-05-15,147.4469451904297
2014-05-16,151.2379608154297
2014-05-19,156.0478057861328
2014-05-20,159.7440643310547
2014-05-21,161.307861328125
2014-05-22,161.56849670410156
2014-05-23,159.12799072265625
2014-05-26,160.33639526367188
2014-05-27,160.905029296875
2014-05-28,158.6541290283203
2014-05-29,154.38922119140625
2014-05-30,164.71975708007812
2014-06-02,160.07577514648438
2014-06-03,161.2367401123047
2014-06-04,159.009521484375
2014-06-05,158.2750244140625
2014-06-06,158.67782592773438
2014-06-09,163.29811096191406
2014-06-10,170.24044799804688
2014-06-11,170.80909729003906
2014-06-12,174.7896728515625
2014-06-13,171.85162353515625
2014-06-16,168.81878662109375
2014-06-17,170.4299774169922
2014-06-18,169.4822235107422
2014-06-19,167.1128387451172
2014-06-20,169.90870666503906
2014-06-23,167.8236541748047
2014-06-24,167.46824645996094
2014-06-25,167.7999725341797
2014-06-26,168.10797119140625
2014-06-27,168.7950897216797
2014-06-30,170.382568359375
2014-07-01,170.287841796875
2014-07-02,170.4299774169922
2014-07-03,166.44940185546875
2014-07-04,164.8382110595703
2014-07-07,164.48281860351562
2014-07-08,164.198486328125
2014-07-09,162.753173828125
2014-07-10,165.19363403320312
2014-07-11,165.02780151367188
2014-07-14,165.3832244873047
2014-07-15,165.596435546875
2014-07-16,165.78594970703125
2014-07-17,165.43057250976562
2014-07-18,165.7386016845703
2014-07-21,166.14137268066406
2014-07-22,165.596435546875
2014-07-23,165.0514678955078
2014-07-24,163.1796417236328
2014-07-25,161.90017700195312
2014-07-28,160.50225830078125
2014-07-30,159.88621520996094
2014-07-31,158.79627990722656
2014-08-01,157.16140747070312
2014-08-04,156.7349395751953
2014-08-05,152.9675750732422
2014-08-06,150.88253784179688
2014-08-07,151.3090057373047
2014-08-08,150.97731018066406
2014-08-11,150.8588409423828
2014-08-12,146.64132690429688
2014-08-13,146.8308868408203
2014-08-14,143.9402313232422
2014-08-18,141.92626953125
2014-08-19,149.65048217773438
2014-08-20,143.892822265625
2014-08-21,143.2057647705078
2014-08-22,143.11094665527344
2014-08-25,144.03501892089844
2014-08-26,140.3387908935547
2014-08-27,141.47607421875
2014-08-28,141.8788299560547
2014-09-01,141.61825561523438
2014-09-02,139.17776489257812
2014-09-03,139.72271728515625
2014-09-04,141.8314971923828
2014-09-05,143.82176208496094
2014-09-08,143.7032928466797
2014-09-09,143.25311279296875
2014-09-10,145.26707458496094
2014-09-11,146.21487426757812
2014-09-12,145.76466369628906
2014-09-15,147.589111328125
2014-09-16,149.10552978515625
2014-09-17,144.46151733398438
2014-09-18,145.55499267578125
2014-09-19,155.7293243408203
2014-09-22,150.95118713378906
2014-09-23,147.64694213867188
2014-09-24,145.1746368408203
2014-09-25,143.5581817626953
2014-09-26,145.341064453125
2014-09-29,145.00828552246094
2014-09-30,145.0320281982422
2014-10-01,145.0320281982422
2014-10-07,144.6041259765625
2014-10-08,146.12550354003906
2014-10-09,145.48365783691406
2014-10-10,145.41236877441406
2014-10-13,145.86402893066406
2014-10-14,145.91159057617188
2014-10-15,145.91159057617188
2014-10-16,144.19998168945312
2014-10-17,143.96231079101562
2014-10-20,142.9401092529297
2014-10-21,142.53594970703125
2014-10-22,142.4171142578125
2014-10-27,143.3917694091797
2014-10-28,142.250732421875
2014-10-29,142.55978393554688
2014-10-30,142.63107299804688
2014-10-31,142.7499237060547
2014-11-03,142.53594970703125
2014-11-05,143.9860382080078
2014-11-07,142.70237731933594
2014-11-10,142.8687744140625
2014-11-11,142.63107299804688
2014-11-12,142.55978393554688
2014-11-13,142.58351135253906
2014-11-14,147.7657928466797
2014-11-17,142.65481567382812
2014-11-18,142.51222229003906
2014-11-19,142.6786346435547
2014-11-20,142.7499237060547
2014-11-21,143.60569763183594
2014-11-24,142.39334106445312
2014-11-25,143.36798095703125
2014-11-26,142.53594970703125
2014-11-27,141.37115478515625
2014-11-28,142.55978393554688
2014-12-01,141.5613250732422
2014-12-02,139.8260040283203
2014-12-03,138.51852416992188
2014-12-04,137.8291473388672
2014-12-05,137.37750244140625
2014-12-08,137.21109008789062
2014-12-09,138.399658203125
2014-12-10,137.47256469726562
2014-12-11,137.35372924804688
2014-12-12,137.4012451171875
2014-12-15,136.66432189941406
2014-12-16,133.14610290527344
2014-12-17,133.14610290527344
2014-12-18,135.35691833496094
2014-12-19,137.4012451171875
2014-12-22,137.85293579101562
2014-12-23,137.35372924804688
2014-12-24,137.6389617919922
2014-12-26,135.35691833496094
2014-12-29,135.85609436035156
2014-12-30,135.35691833496094
2014-12-31,132.81329345703125
2015-01-01,134.5486297607422
2015-01-02,135.35691833496094
2015-01-05,135.6421356201172
2015-01-06,129.62786865234375
2015-01-07,127.10807037353516
2015-01-08,125.27764129638672
2015-01-09,124.84974670410156
2015-01-12,122.044677734375
2015-01-13,114.7229232788086
2015-01-14,110.30136108398438
2015-01-15,112.2981948852539
2015-01-16,105.3568115234375
2015-01-19,102.7894515991211
2015-01-20,102.05252838134766
2015-01-21,118.69281768798828
2015-01-22,125.25385284423828
2015-01-23,124.1365966796875
2015-01-27,124.94480895996094
2015-01-28,120.09537506103516
2015-01-29,120.14291381835938
2015-01-30,118.5501937866211
2015-02-02,121.92578887939453
2015-02-03,123.7324447631836
2015-02-04,122.78158569335938
2015-02-05,121.0462417602539
2015-02-06,120.04782104492188
2015-02-09,117.71817779541016
2015-02-10,117.05255889892578
2015-02-11,116.83861541748047
2015-02-12,118.5501937866211
2015-02-13,127.9400634765625
2015-02-16,133.3600616455078
2015-02-18,131.62472534179688
2015-02-19,134.406005859375
2015-02-20,138.94644165039062
2015-02-23,137.2586212158203
2015-02-24,139.87353515625
2015-02-25,138.04310607910156
2015-02-26,137.75784301757812
2015-02-27,137.9955596923828
2015-03-02,131.00660705566406
2015-03-03,133.02725219726562
2015-03-04,132.5280303955078
2015-03-05,131.81488037109375
2015-03-09,129.93687438964844
2015-03-10,130.3885955810547
2015-03-11,131.5771484375
2015-03-12,132.1239013671875
2015-03-13,131.9812774658203
2015-03-16,131.43455505371094
2015-03-17,131.62472534179688
2015-03-18,131.6484375
2015-03-19,123.87507629394531
2015-03-20,121.54544830322266
2015-03-23,119.6436996459961
2015-03-24,119.477294921875
2015-03-25,118.45509338378906
2015-03-26,118.52641296386719
2015-03-27,119.3822021484375
2015-03-30,120.07158660888672
2015-03-31,118.64527893066406
2015-04-01,121.23640441894531
2015-04-06,126.70390319824219
2015-04-07,130.5074462890625
2015-04-08,133.14610290527344
2015-04-09,131.07794189453125
2015-04-10,134.406005859375
2015-04-13,143.13026428222656
2015-04-15,142.4171142578125
2015-04-16,139.42185974121094
2015-04-17,139.06527709960938
2015-04-20,131.41075134277344
2015-04-21,127.22689056396484
2015-04-22,127.82121276855469
2015-04-23,131.7197723388672
2015-04-24,128.24911499023438
2015-04-27,125.75305938720703
2015-04-28,125.15876007080078
2015-04-29,124.94480895996094
2015-04-30,125.03990936279297
2015-05-04,127.08430480957031
2015-05-05,127.01296997070312
2015-05-06,123.58984375
2015-05-07,123.18568420410156
2015-05-08,124.16033935546875
2015-05-11,124.2791976928711
2015-05-12,124.04148864746094
2015-05-13,126.2284927368164
2015-05-14,126.15719604492188
2015-05-15,124.6833267211914
2015-05-18,124.61199188232422
2015-05-19,124.1841049194336
2015-05-20,124.80218505859375
2015-05-21,125.4202651977539
2015-05-22,127.13182067871094
2015-05-25,128.225341796875
2015-05-26,124.4693832397461
2015-05-27,129.3663787841797
2015-05-28,129.4139404296875
2015-05-29,129.72296142578125
2015-06-01,132.7657470703125
2015-06-02,131.14927673339844
2015-06-03,128.55813598632812
2015-06-04,128.15403747558594
2015-06-05,128.55813598632812
2015-06-08,128.65322875976562
2015-06-09,127.15560913085938
2015-06-10,126.72769165039062
2015-06-11,125.9670181274414
2015-06-12,122.40123748779297
2015-06-15,123.89886474609375
2015-06-16,123.54227447509766
2015-06-17,123.75621032714844
2015-06-18,122.9241943359375
2015-06-19,122.90044403076172
2015-06-22,124.754638671875
2015-06-23,136.73565673828125
2015-06-24,134.2633819580078
2015-06-25,132.0763702392578
2015-06-26,130.24594116210938
2015-06-29,127.98761749267578
2015-06-30,125.99076843261719
2015-07-01,129.81805419921875
2015-07-02,132.31407165527344
2015-07-03,132.1239013671875
2015-07-06,132.2903289794922
2015-07-07,131.386962890625
2015-07-08,133.05101013183594
2015-07-09,134.52487182617188
2015-07-10,140.37274169921875
2015-07-13,139.160400390625
2015-07-14,142.53594970703125
2015-07-15,142.8687744140625
2015-07-16,144.77053833007812
2015-07-17,146.22059631347656
2015-07-20,143.1778106689453
2015-07-21,140.44407653808594
2015-07-22,140.6580047607422
2015-07-23,142.060546875
2015-07-24,140.84817504882812
2015-07-27,135.1905059814453
2015-07-28,124.23164367675781
2015-07-29,126.0383071899414
2015-07-30,127.39332580566406
2015-07-31,129.19996643066406
2015-08-03,129.5089874267578
2015-08-04,123.1144027709961
2015-08-05,122.44877624511719
2015-08-06,118.74036407470703
2015-08-07,114.29503631591797
2015-08-10,112.7498550415039
2015-08-11,112.15555572509766
2015-08-12,111.68013000488281
2015-08-13,104.85760498046875
2015-08-14,105.68962860107422
2015-08-17,105.8322525024414
2015-08-18,106.97329711914062
2015-08-19,117.81327056884766
2015-08-20,110.08741760253906
2015-08-21,113.08265686035156
2015-08-24,106.94953155517578
2015-08-25,106.99708557128906
2015-08-26,106.68804168701172
2015-08-27,107.73400115966797
2015-08-28,110.39645385742188
2015-08-31,108.56603240966797
2015-09-01,104.23954010009766
2015-09-02,99.6278076171875
2015-09-03,104.66743469238281
2015-09-04,104.57234954833984
2015-09-07,102.17139434814453
2015-09-08,103.6452407836914
2015-09-09,104.71497344970703
2015-09-10,104.04936218261719
2015-09-11,104.00182342529297
2015-09-14,104.66743469238281
2015-09-15,105.78471374511719
2015-09-16,106.14128875732422
2015-09-18,103.95426940917969
2015-09-21,103.47883605957031
2015-09-22,103.6214599609375
2015-09-23,102.92890930175781
2015-09-24,103.955810546875
2015-09-28,104.0274658203125
2015-09-29,104.1468734741211
2015-09-30,105.84244537353516
2015-10-01,107.34698486328125
2015-10-05,104.43343353271484
2015-10-06,102.116943359375
2015-10-07,100.15866088867188
2015-10-08,100.37358856201172
2015-10-09,98.964599609375
2015-10-12,101.9736557006836
2015-10-13,102.09306335449219
2015-10-14,102.35575866699219
2015-10-15,104.57672119140625
2015-10-16,105.72303771972656
2015-10-19,106.27230072021484
2015-10-20,107.5141372680664
2015-10-21,107.94400024414062
2015-10-23,107.96788787841797
2015-10-26,107.70519256591797
2015-10-27,108.66045379638672
2015-10-28,108.54104614257812
2015-10-29,108.94702911376953
2015-10-30,106.9887466430664
2015-11-02,107.53802490234375
2015-11-03,106.82157135009766
2015-11-04,107.80070495605469
2015-11-05,106.89323425292969
2015-11-06,106.86933135986328
2015-11-09,108.85150146484375
2015-11-10,102.642333984375
2015-11-13,104.31401824951172
2015-11-16,103.59758758544922
2015-11-17,103.86026763916016
2015-11-18,103.93192291259766
2015-11-19,103.23936462402344
2015-11-20,103.4781723022461
2015-11-23,105.55585479736328
2015-11-24,112.86358642578125
2015-11-26,110.06944274902344
2015-11-27,112.2187728881836
2015-11-30,113.69942474365234
2015-12-01,113.96212768554688
2015-12-02,114.12928771972656
2015-12-03,110.02168273925781
2015-12-04,110.6664810180664
2015-12-07,113.6039047241211
2015-12-08,111.62174224853516
2015-12-09,109.80675506591797
2015-12-10,109.83064270019531
2015-12-11,107.60967254638672
2015-12-14,107.96788787841797
2015-12-15,109.3530044555664
2015-12-16,109.6156997680664
2015-12-17,112.2187728881836
2015-12-18,113.0307388305664
2015-12-21,112.95909118652344
2015-12-22,114.24871063232422
2015-12-23,119.88471984863281
2015-12-24,121.34146881103516
2015-12-28,117.66374969482422
2015-12-29,116.27862548828125
2015-12-30,115.22782897949219
2015-12-31,111.74115753173828
2016-01-01,113.91436004638672
2016-01-04,121.43701934814453
2016-01-05,121.96240997314453
2016-01-06,123.39527893066406
2016-01-07,120.50562286376953
2016-01-08,120.36233520507812
2016-01-11,124.44606018066406
2016-01-12,121.79522705078125
2016-01-13,117.23387145996094
2016-01-14,121.60417938232422
2016-01-15,115.0606689453125
2016-01-18,109.49629974365234
2016-01-19,110.49932098388672
2016-01-20,104.98270416259766
2016-01-21,105.00658416748047
2016-01-22,106.63053894042969
2016-01-25,103.5498275756836
2016-01-27,104.38566589355469
2016-01-28,110.49932098388672
2016-01-29,112.36206817626953
2016-02-01,113.3412094116211
2016-02-02,111.88444519042969
2016-02-03,108.8753890991211
2016-02-04,111.74115753173828
2016-02-05,109.11418914794922
2016-02-08,108.54104614257812
2016-02-09,107.75296783447266
2016-02-10,107.7768325805664
2016-02-11,97.36453247070312
2016-02-12,94.71370697021484
2016-02-15,94.37935638427734
2016-02-16,91.10761260986328
2016-02-17,91.75241088867188
2016-02-18,95.19132995605469
2016-02-19,96.95855712890625
2016-02-22,95.86000061035156
2016-02-23,95.16744232177734
2016-02-24,96.0032958984375
2016-02-25,92.20614624023438
2016-02-26,89.53143310546875
2016-02-29,91.46582794189453
2016-03-01,92.03898620605469
2016-03-02,96.1943588256836
2016-03-03,95.23908233642578
2016-03-04,95.54954528808594
2016-03-08,102.95278930664062
2016-03-09,107.34698486328125
2016-03-10,110.76200103759766
2016-03-11,109.71124267578125
2016-03-14,112.14712524414062
2016-03-15,110.6664810180664
2016-03-16,110.49932098388672
2016-03-17,111.74115753173828
2016-03-18,111.45457458496094
2016-03-21,112.95909118652344
2016-03-22,112.40982818603516
2016-03-23,111.45457458496094
2016-03-28,106.84546661376953
2016-03-29,105.19763946533203
2016-03-30,107.44249725341797
2016-03-31,108.4932632446289
2016-04-01,106.4394760131836
2016-04-04,105.72303771972656
2016-04-05,102.83338165283203
2016-04-06,102.57068634033203
2016-04-07,101.61543273925781
2016-04-08,99.20339965820312
2016-04-11,100.89898681640625
2016-04-12,98.36756134033203
2016-04-13,98.05709838867188
2016-04-18,106.12901306152344
2016-04-20,103.26323699951172
2016-04-21,98.94070434570312
2016-04-22,102.02140045166016
2016-04-25,102.18858337402344
2016-04-26,103.59758758544922
2016-04-27,102.88114929199219
2016-04-28,102.21246337890625
2016-04-29,102.02140045166016
2016-05-02,101.61543273925781
2016-05-03,100.8512191772461
2016-05-04,98.00932312011719
2016-05-05,98.15262603759766
2016-05-06,98.05709838867188
2016-05-09,102.85726165771484
2016-05-10,101.13780212402344
2016-05-11,97.96157836914062
2016-05-12,100.39747619628906
2016-05-13,97.50782012939453
2016-05-16,101.7826156616211
2016-05-17,104.50508880615234
2016-05-18,105.17375183105469
2016-05-19,103.81253051757812
2016-05-20,102.90503692626953
2016-05-23,102.09306335449219
2016-05-24,99.06011962890625
2016-05-25,98.53472137451172
2016-05-26,100.25418853759766
2016-05-27,103.81253051757812
2016-05-30,104.29015350341797
2016-05-31,105.00658416748047
2016-06-01,103.76475524902344
2016-06-02,103.97969055175781
2016-06-03,103.40652465820312
2016-06-06,100.5885238647461
2016-06-07,100.51688385009766
2016-06-08,101.35272979736328
2016-06-09,104.00357055664062
2016-06-10,105.93797302246094
2016-06-13,106.89323425292969
2016-06-14,107.39473724365234
2016-06-15,106.51112365722656
2016-06-16,108.37387084960938
2016-06-17,111.38292694091797
2016-06-20,114.20093536376953
2016-06-21,115.03680419921875
2016-06-22,111.43069458007812
2016-06-23,111.90833282470703
2016-06-24,107.108154296875
2016-06-27,107.92011260986328
2016-06-28,108.92315673828125
2016-06-29,109.63959503173828
2016-06-30,117.615966796875
2016-07-01,120.7922134399414
2016-07-04,111.21578216552734
2016-07-05,114.5830307006836
2016-07-07,113.58003234863281
2016-07-08,111.21578216552734
2016-07-11,112.8158187866211
2016-07-12,115.1323013305664
2016-07-13,121.62805938720703
2016-07-14,123.56244659423828
2016-07-15,121.53253173828125
2016-07-18,121.5802993774414
2016-07-19,124.61324310302734
2016-07-20,124.85205078125
2016-07-21,120.5772705078125
2016-07-22,121.72358703613281
2016-07-25,123.94454956054688
2016-07-26,123.96842193603516
2016-07-27,123.61021423339844
2016-07-28,125.2341537475586
2016-07-29,120.7922134399414
2016-08-01,116.15921020507812
2016-08-02,115.68157958984375
2016-08-03,111.93220520019531
2016-08-04,111.55009460449219
2016-08-05,115.60995483398438
2016-08-08,117.40104675292969
2016-08-09,114.29646301269531
2016-08-10,110.76200103759766
2016-08-11,109.9500503540039
2016-08-12,108.42163848876953
2016-08-16,109.68733978271484
2016-08-17,113.150146484375
2016-08-18,113.05461120605469
2016-08-19,109.56793975830078
2016-08-22,112.31430053710938
2016-08-23,112.38594055175781
2016-08-24,111.21578216552734
2016-08-25,111.573974609375
2016-08-26,110.16497802734375
2016-08-29,113.12628173828125
2016-08-30,112.2187728881836
2016-08-31,111.07245635986328
2016-09-01,109.80675506591797
2016-09-02,108.97090148925781
2016-09-06,109.01866912841797
2016-09-07,113.10238647460938
2016-09-08,118.14136505126953
2016-09-09,119.86082458496094
2016-09-12,117.18611907958984
2016-09-14,122.05791473388672
2016-09-15,125.2580337524414
2016-09-16,122.12957000732422
2016-09-19,121.67582702636719
2016-09-20,119.04885864257812
2016-09-21,121.46088409423828
2016-09-22,122.97733306884766
2016-09-23,121.82193756103516
2016-09-26,120.42583465576172
2016-09-27,120.30548095703125
2016-09-28,121.26831817626953
2016-09-29,114.38411712646484
2016-09-30,119.92036437988281
2016-10-03,121.29239654541016
2016-10-04,123.26618194580078
2016-10-05,123.38653564453125
2016-10-06,126.22689056396484
2016-10-07,126.01026153564453
2016-10-10,126.68424987792969
2016-10-13,125.3362808227539
2016-10-14,129.6690216064453
2016-10-17,133.88137817382812
2016-10-18,137.44383239746094
2016-10-19,137.2994384765625
2016-10-20,135.01272583007812
2016-10-21,134.00173950195312
2016-10-24,134.21836853027344
2016-10-25,133.23146057128906
2016-10-26,132.58155822753906
2016-10-27,138.6714630126953
2016-10-28,141.05447387695312
2016-11-01,139.17694091796875
2016-11-02,137.20314025878906
2016-11-03,135.27748107910156
2016-11-04,133.56846618652344
2016-11-07,131.32984924316406
2016-11-08,132.55751037597656
2016-11-09,106.36854553222656
2016-11-10,108.5589828491211
2016-11-11,102.51721954345703
2016-11-15,92.55194091796875
2016-11-16,88.62841796875
2016-11-17,89.42276763916016
2016-11-18,88.45993041992188
2016-11-21,87.13602447509766
2016-11-22,85.66771697998047
2016-11-23,92.81673431396484
2016-11-24,93.00926971435547
2016-11-25,92.04644775390625
2016-11-28,90.77071380615234
2016-11-29,91.01142883300781
2016-11-30,93.37034606933594
2016-12-01,94.69422912597656
2016-12-02,92.04644775390625
2016-12-05,95.19972229003906
2016-12-06,95.5848617553711
2016-12-07,92.81673431396484
2016-12-08,94.98308563232422
2016-12-09,96.06626892089844
2016-12-12,100.39900970458984
2016-12-13,109.16075134277344
2016-12-14,107.4035873413086
2016-12-15,108.51081848144531
2016-12-16,109.25701904296875
2016-12-19,110.86978149414062
2016-12-20,112.69915771484375
2016-12-21,109.25701904296875
2016-12-22,105.14093017578125
2016-12-23,104.3947525024414
2016-12-26,100.54340362548828
2016-12-27,100.37493133544922
2016-12-28,102.54129028320312
2016-12-29,102.42095947265625
2016-12-30,104.27439880371094
2017-01-02,107.52393341064453
2017-01-03,113.20462799072266
2017-01-04,118.64459991455078
2017-01-05,117.8984146118164
2017-01-06,117.00780487060547
2017-01-09,117.00780487060547
2017-01-10,122.15892791748047
2017-01-11,121.72566986083984
2017-01-12,122.25521850585938
2017-01-13,118.78903198242188
2017-01-16,119.53523254394531
2017-01-17,119.77593994140625
2017-01-18,118.47610473632812
2017-01-19,117.70584869384766
2017-01-20,116.0931167602539
2017-01-23,115.7079849243164
2017-01-24,115.37100219726562
2017-01-25,115.46728515625
2017-01-27,114.62479400634766
2017-01-30,116.95967102050781
2017-01-31,118.21134185791016
2017-02-01,117.53736877441406
2017-02-02,114.7210922241211
2017-02-03,115.13027954101562
2017-02-06,118.09099578857422
2017-02-07,117.87435150146484
2017-02-08,118.71682739257812
2017-02-09,120.52213287353516
2017-02-10,123.8679428100586
2017-02-13,122.0145034790039
2017-02-14,121.53308868408203
2017-02-15,117.82621002197266
2017-02-16,120.06478118896484
2017-02-17,122.56815338134766
2017-02-20,122.52000427246094
2017-02-21,121.8700942993164
2017-02-22,118.25947570800781
2017-02-23,117.17628479003906
2017-02-27,117.8984146118164
2017-02-28,124.27714538574219
2017-03-01,136.04776000976562
2017-03-02,134.91641235351562
2017-03-03,134.4350128173828
2017-03-06,140.0675506591797
2017-03-07,137.80491638183594
2017-03-08,135.2052764892578
2017-03-09,136.33660888671875
2017-03-10,134.9404754638672
2017-03-14,150.85122680664062
2017-03-15,160.21473693847656
2017-03-16,164.30674743652344
2017-03-17,168.8320770263672
2017-03-20,169.794921875
2017-03-21,170.7095947265625
2017-03-22,171.57614135742188
2017-03-23,171.57614135742188
2017-03-24,180.5545196533203
2017-03-27,180.02496337890625
2017-03-28,180.1212615966797
2017-03-29,177.666015625
2017-03-30,182.9134521484375
2017-03-31,182.7930908203125
2017-04-03,183.99667358398438
2017-04-05,196.65782165527344
2017-04-06,191.50669860839844
2017-04-07,194.75624084472656
2017-04-10,195.67092895507812
2017-04-11,195.69500732421875
2017-04-12,196.8744659423828
2017-04-13,196.63377380371094
2017-04-17,208.2599334716797
2017-04-18,205.66029357910156
2017-04-19,203.78274536132812
2017-04-20,203.15692138671875
2017-04-21,205.63623046875
2017-04-24,211.0521240234375
2017-04-25,213.3870086669922
2017-04-26,210.71514892578125
2017-04-27,210.54666137695312
2017-04-28,215.57740783691406
2017-05-02,222.12464904785156
2017-05-03,226.33702087402344
2017-05-04,226.98695373535156
2017-05-05,223.2078399658203
2017-05-08,218.99545288085938
2017-05-09,217.06980895996094
2017-05-10,216.5161895751953
2017-05-11,211.87054443359375
2017-05-12,207.99514770507812
2017-05-15,213.24258422851562
2017-05-16,213.55548095703125
2017-05-17,211.4853973388672
2017-05-18,215.77000427246094
2017-05-19,218.94732666015625
2017-05-22,216.08291625976562
2017-05-23,214.47018432617188
2017-05-24,208.81353759765625
2017-05-25,214.15725708007812
2017-05-26,215.04786682128906
2017-05-29,225.1094512939453
2017-05-30,218.22520446777344
2017-05-31,218.5140380859375
2017-06-01,216.58839416503906
2017-06-02,221.3543701171875
2017-06-05,225.0131378173828
2017-06-06,221.81170654296875
2017-06-07,227.0350799560547
2017-06-08,223.54483032226562
2017-06-09,224.82058715820312
2017-06-12,224.7965087890625
2017-06-13,224.19476318359375
2017-06-14,222.05245971679688
2017-06-15,220.92112731933594
2017-06-16,223.06344604492188
2017-06-19,227.9497833251953
