Date,FRETAIL
2020-07-31,110.19999694824219
2020-08-03,104.69999694824219
2020-08-04,109.3499984741211
2020-08-05,106.94999694824219
2020-08-06,107.6500015258789
2020-08-07,108.69999694824219
2020-08-10,107.4000015258789
2020-08-11,104.8499984741211
2020-08-12,104.0
2020-08-13,104.5
2020-08-14,103.30000305175781
2020-08-17,100.05000305175781
2020-08-18,99.75
2020-08-19,119.05000305175781
2020-08-20,127.6500015258789
2020-08-21,122.3499984741211
2020-08-24,114.1500015258789
2020-08-25,119.25
2020-08-26,117.44999694824219
2020-08-27,130.10000610351562
2020-08-28,135.3000030517578
2020-08-31,162.35000610351562
2020-09-01,146.14999389648438
2020-09-02,131.5500030517578
2020-09-03,118.4000015258789
2020-09-04,112.5
2020-09-07,106.9000015258789
2020-09-08,101.5999984741211
2020-09-09,96.55000305175781
2020-09-10,101.3499984741211
2020-09-11,106.4000015258789
2020-09-14,101.0999984741211
2020-09-15,103.8499984741211
2020-09-16,102.75
2020-09-17,99.9000015258789
2020-09-18,100.30000305175781
2020-09-21,95.30000305175781
2020-09-22,90.94999694824219
2020-09-23,86.69999694824219
2020-09-24,82.4000015258789
2020-09-25,86.5
2020-09-28,90.80000305175781
2020-09-29,94.80000305175781
2020-09-30,90.0999984741211
2020-10-01,90.19999694824219
2020-10-05,89.19999694824219
2020-10-06,89.94999694824219
2020-10-07,88.25
2020-10-08,83.44999694824219
2020-10-09,78.30000305175781
2020-10-12,71.30000305175781
2020-10-13,76.0
2020-10-14,75.25
2020-10-15,74.69999694824219
2020-10-16,73.6500015258789
2020-10-19,71.69999694824219
2020-10-20,72.4000015258789
2020-10-21,74.75
2020-10-22,75.19999694824219
2020-10-23,77.80000305175781
2020-10-26,73.80000305175781
2020-10-27,72.0999984741211
2020-10-28,69.4000015258789
2020-10-29,71.19999694824219
2020-10-30,71.1500015258789
2020-11-02,70.9000015258789
2020-11-03,70.30000305175781
2020-11-04,70.05000305175781
2020-11-05,69.0999984741211
2020-11-06,68.69999694824219
2020-11-09,67.80000305175781
2020-11-10,67.69999694824219
2020-11-11,67.9000015258789
2020-11-12,68.0
2020-11-13,68.0
2020-11-14,67.94999694824219
2020-11-17,68.3499984741211
2020-11-18,67.94999694824219
2020-11-19,71.5999984741211
2020-11-20,72.05000305175781
2020-11-23,79.25
2020-11-24,87.1500015258789
2020-11-25,91.5
2020-11-26,86.94999694824219
2020-11-27,82.6500015258789
2020-12-01,78.55000305175781
2020-12-02,77.19999694824219
2020-12-03,76.9000015258789
2020-12-04,76.9000015258789
2020-12-07,76.9000015258789
2020-12-08,76.9000015258789
2020-12-09,80.69999694824219
2020-12-10,78.94999694824219
2020-12-11,79.5999984741211
2020-12-14,80.05000305175781
2020-12-15,78.9000015258789
2020-12-16,79.4000015258789
2020-12-17,78.94999694824219
2020-12-18,77.80000305175781
2020-12-21,74.05000305175781
2020-12-22,71.5
2020-12-23,75.05000305175781
2020-12-24,77.05000305175781
2020-12-28,77.19999694824219
2020-12-29,76.4000015258789
2020-12-30,77.25
2020-12-31,78.69999694824219
2021-01-01,79.05000305175781
2021-01-04,77.75
2021-01-05,77.4000015258789
2021-01-06,76.19999694824219
2021-01-07,75.25
2021-01-08,75.44999694824219
2021-01-11,75.9000015258789
2021-01-12,76.1500015258789
2021-01-13,75.6500015258789
2021-01-14,75.0
2021-01-15,74.25
2021-01-18,74.0
2021-01-19,74.0999984741211
2021-01-20,76.8499984741211
2021-01-21,80.6500015258789
2021-01-22,84.6500015258789
2021-01-25,81.19999694824219
2021-01-27,77.1500015258789
2021-01-28,78.4000015258789
2021-01-29,79.1500015258789
2021-02-01,79.5
2021-02-02,81.6500015258789
2021-02-03,77.5999984741211
2021-02-04,73.75
2021-02-05,74.05000305175781
2021-02-08,73.19999694824219
2021-02-09,80.5
2021-02-10,77.25
2021-02-11,77.25
2021-02-12,76.44999694824219
2021-02-15,77.9000015258789
2021-02-16,76.5999984741211
2021-02-17,75.44999694824219
2021-02-18,75.3499984741211
2021-02-19,76.05000305175781
2021-02-22,71.1500015258789
2021-02-23,69.4000015258789
2021-02-24,70.1500015258789
2021-02-25,70.5
2021-02-26,69.6500015258789
2021-03-01,69.3499984741211
2021-03-02,69.0999984741211
2021-03-03,69.0
2021-03-04,69.55000305175781
2021-03-05,68.94999694824219
2021-03-08,68.5999984741211
2021-03-09,67.94999694824219
2021-03-10,69.0
2021-03-12,68.6500015258789
2021-03-15,66.94999694824219
2021-03-16,66.55000305175781
2021-03-17,64.55000305175781
2021-03-18,62.099998474121094
2021-03-19,55.900001525878906
2021-03-22,59.400001525878906
2021-03-23,57.75
2021-03-24,54.650001525878906
2021-03-25,51.349998474121094
2021-03-26,47.20000076293945
2021-03-30,44.849998474121094
2021-03-31,42.650001525878906
2021-04-01,44.75
2021-04-05,46.95000076293945
2021-04-06,49.25
2021-04-07,51.70000076293945
2021-04-08,50.25
2021-04-09,49.599998474121094
2021-04-12,47.150001525878906
2021-04-13,47.75
2021-04-15,46.29999923706055
2021-04-16,48.20000076293945
2021-04-19,47.75
2021-04-20,47.70000076293945
2021-04-22,48.900001525878906
2021-04-23,49.0
2021-04-26,51.45000076293945
2021-04-27,54.0
2021-04-28,52.04999923706055
2021-04-29,51.29999923706055
2021-04-30,51.099998474121094
2021-05-03,51.5
2021-05-04,50.25
2021-05-05,47.75
2021-05-06,45.54999923706055
2021-05-07,46.79999923706055
2021-05-10,45.75
2021-05-11,45.849998474121094
2021-05-12,45.900001525878906
2021-05-14,45.45000076293945
2021-05-17,44.79999923706055
2021-05-18,45.04999923706055
2021-05-19,45.04999923706055
2021-05-20,45.150001525878906
2021-05-21,45.95000076293945
2021-05-24,46.70000076293945
2021-05-25,46.0
2021-05-26,45.95000076293945
2021-05-27,45.599998474121094
2021-05-28,45.45000076293945
2021-05-31,47.70000076293945
2021-06-01,47.70000076293945
2021-06-02,50.0
2021-06-03,52.5
2021-06-04,55.099998474121094
2021-06-07,53.20000076293945
2021-06-08,53.29999923706055
2021-06-09,52.54999923706055
2021-06-10,54.599998474121094
2021-06-11,60.04999923706055
2021-06-14,66.05000305175781
2021-06-15,72.6500015258789
2021-06-16,69.05000305175781
2021-06-17,65.5999984741211
2021-06-18,65.19999694824219
2021-06-21,68.44999694824219
2021-06-22,67.1500015258789
2021-06-23,67.25
2021-06-24,66.94999694824219
2021-06-25,65.25
2021-06-28,65.30000305175781
2021-06-29,63.70000076293945
2021-06-30,65.8499984741211
2021-07-01,64.69999694824219
2021-07-02,65.69999694824219
2021-07-05,65.05000305175781
2021-07-06,63.95000076293945
2021-07-07,63.150001525878906
2021-07-08,62.45000076293945
2021-07-09,63.45000076293945
2021-07-12,66.5999984741211
2021-07-13,65.1500015258789
2021-07-14,63.25
2021-07-15,63.20000076293945
2021-07-16,63.0
2021-07-19,63.349998474121094
2021-07-20,60.900001525878906
2021-07-22,63.400001525878906
2021-07-23,63.04999923706055
2021-07-26,62.25
2021-07-27,60.79999923706055
2021-07-28,59.900001525878906
2021-07-29,60.45000076293945
2021-07-30,61.150001525878906
2021-08-02,62.29999923706055
2021-08-03,61.349998474121094
2021-08-04,60.29999923706055
2021-08-05,58.349998474121094
2021-08-06,52.54999923706055
2021-08-09,47.29999923706055
2021-08-10,50.349998474121094
2021-08-11,49.0
2021-08-12,49.95000076293945
2021-08-13,49.150001525878906
2021-08-16,47.54999923706055
2021-08-17,45.70000076293945
2021-08-18,45.25
2021-08-20,44.650001525878906
2021-08-23,42.599998474121094
2021-08-24,43.45000076293945
2021-08-25,44.349998474121094
2021-08-26,45.45000076293945
2021-08-27,45.150001525878906
2021-08-30,45.150001525878906
2021-08-31,44.29999923706055
2021-09-01,44.599998474121094
2021-09-02,45.349998474121094
2021-09-03,45.099998474121094
2021-09-06,46.25
2021-09-07,45.75
2021-09-08,45.95000076293945
2021-09-09,50.5
2021-09-13,48.29999923706055
2021-09-14,47.29999923706055
2021-09-15,47.900001525878906
2021-09-16,48.20000076293945
2021-09-17,47.349998474121094
2021-09-20,47.099998474121094
2021-09-21,47.099998474121094
2021-09-22,47.650001525878906
2021-09-23,47.95000076293945
2021-09-24,47.54999923706055
2021-09-27,47.04999923706055
2021-09-28,51.75
2021-09-29,54.0
2021-09-30,51.849998474121094
2021-10-01,52.0
2021-10-04,51.849998474121094
2021-10-05,51.54999923706055
2021-10-06,50.849998474121094
2021-10-07,52.0
2021-10-08,53.75
2021-10-11,53.45000076293945
2021-10-12,59.0
2021-10-13,57.349998474121094
2021-10-14,56.150001525878906
2021-10-18,57.75
2021-10-19,55.150001525878906
2021-10-20,53.54999923706055
2021-10-21,51.45000076293945
2021-10-22,50.150001525878906
2021-10-25,48.5
2021-10-26,49.599998474121094
2021-10-27,49.45000076293945
2021-10-28,48.25
2021-10-29,48.099998474121094
2021-11-01,48.0
2021-11-02,48.5
2021-11-03,49.79999923706055
2021-11-04,50.04999923706055
2021-11-08,49.900001525878906
2021-11-09,49.29999923706055
2021-11-10,49.45000076293945
2021-11-11,49.79999923706055
2021-11-12,49.75
2021-11-15,49.95000076293945
2021-11-16,50.5
2021-11-17,50.099998474121094
2021-11-18,48.5
2021-11-22,48.0
2021-11-23,50.25
2021-11-24,50.400001525878906
2021-11-25,52.099998474121094
2021-11-26,50.25
2021-11-29,52.29999923706055
2021-11-30,49.599998474121094
2021-12-01,48.95000076293945
2021-12-02,48.900001525878906
2021-12-03,49.099998474121094
2021-12-06,48.70000076293945
2021-12-07,48.79999923706055
2021-12-08,48.45000076293945
2021-12-09,48.650001525878906
2021-12-10,50.04999923706055
2021-12-13,49.45000076293945
2021-12-14,48.849998474121094
2021-12-15,48.45000076293945
2021-12-16,47.95000076293945
2021-12-17,47.95000076293945
2021-12-20,57.5
2021-12-21,54.349998474121094
2021-12-22,54.70000076293945
2021-12-23,51.849998474121094
2021-12-24,50.099998474121094
2021-12-27,49.5
2021-12-28,49.54999923706055
2021-12-29,49.599998474121094
2021-12-30,49.099998474121094
2021-12-31,50.95000076293945
2022-01-03,50.0
2022-01-04,51.650001525878906
2022-01-05,50.5
2022-01-06,53.0
2022-01-07,52.45000076293945
2022-01-10,52.5
2022-01-11,52.29999923706055
2022-01-12,52.45000076293945
2022-01-13,51.650001525878906
2022-01-14,52.25
2022-01-17,51.54999923706055
2022-01-18,50.5
2022-01-19,50.79999923706055
2022-01-20,49.900001525878906
2022-01-21,49.849998474121094
2022-01-24,48.650001525878906
2022-01-25,48.849998474121094
2022-01-27,48.20000076293945
2022-01-28,48.79999923706055
2022-01-31,48.70000076293945
2022-02-01,49.20000076293945
2022-02-02,49.70000076293945
2022-02-03,48.20000076293945
2022-02-04,47.349998474121094
2022-02-07,47.099998474121094
2022-02-08,48.20000076293945
2022-02-09,48.099998474121094
2022-02-10,47.54999923706055
2022-02-11,47.150001525878906
2022-02-14,45.150001525878906
2022-02-15,45.95000076293945
2022-02-16,47.70000076293945
2022-02-17,47.29999923706055
2022-02-18,46.849998474121094
2022-02-21,46.150001525878906
2022-02-22,44.54999923706055
2022-02-23,47.099998474121094
2022-02-24,43.150001525878906
2022-02-25,45.79999923706055
2022-02-28,49.0
2022-03-02,49.70000076293945
2022-03-03,48.75
2022-03-04,49.900001525878906
2022-03-07,48.650001525878906
2022-03-08,48.900001525878906
2022-03-09,48.79999923706055
2022-03-10,48.650001525878906
2022-03-11,46.29999923706055
2022-03-14,44.29999923706055
2022-03-15,43.04999923706055
2022-03-16,42.25
2022-03-17,38.650001525878906
2022-03-21,35.650001525878906
2022-03-22,30.350000381469727
2022-03-23,33.349998474121094
2022-03-24,36.650001525878906
2022-03-25,38.150001525878906
2022-03-28,36.25
2022-03-29,34.45000076293945
2022-03-30,32.75
2022-03-31,31.200000762939453
2022-04-01,32.75
2022-04-04,33.349998474121094
2022-04-05,32.95000076293945
2022-04-06,32.349998474121094
2022-04-07,30.850000381469727
2022-04-08,30.200000762939453
2022-04-11,29.299999237060547
2022-04-12,30.450000762939453
2022-04-13,29.799999237060547
2022-04-18,28.899999618530273
2022-04-19,29.100000381469727
2022-04-20,29.0
2022-04-21,30.450000762939453
2022-04-22,29.299999237060547
2022-04-25,27.850000381469727
2022-04-26,26.5
2022-04-27,25.200000762939453
2022-04-28,23.950000762939453
2022-04-29,22.799999237060547
2022-05-02,21.700000762939453
2022-05-04,20.649999618530273
2022-05-05,19.649999618530273
2022-05-06,18.700000762939453
2022-05-09,17.799999237060547
2022-05-10,16.950000762939453
2022-05-11,16.149999618530273
2022-05-12,15.350000381469727
2022-05-13,14.600000381469727
2022-05-16,13.899999618530273
2022-05-17,13.25
2022-05-18,12.600000381469727
2022-05-19,12.0
2022-05-20,11.399999618530273
2022-05-23,10.850000381469727
2022-05-24,10.350000381469727
2022-05-25,9.850000381469727
2022-05-26,9.399999618530273
2022-05-27,8.949999809265137
2022-05-30,8.550000190734863
2022-05-31,8.149999618530273
2022-06-01,7.75
2022-06-02,7.400000095367432
2022-06-03,7.050000190734863
2022-06-06,6.699999809265137
2022-06-07,7.0
2022-06-08,7.349999904632568
2022-06-09,7.699999809265137
2022-06-10,8.050000190734863
2022-06-13,8.449999809265137
2022-06-14,8.850000381469727
2022-06-15,9.25
2022-06-16,8.800000190734863
2022-06-17,8.399999618530273
2022-06-20,8.0
2022-06-21,7.599999904632568
2022-06-22,7.25
2022-06-23,6.900000095367432
2022-06-24,7.199999809265137
2022-06-27,6.849999904632568
2022-06-28,6.599999904632568
2022-06-29,6.849999904632568
2022-06-30,6.650000095367432
2022-07-01,6.650000095367432
2022-07-04,6.650000095367432
2022-07-05,6.650000095367432
2022-07-06,6.550000190734863
2022-07-07,6.75
2022-07-08,6.75
2022-07-11,7.050000190734863
2022-07-12,7.349999904632568
2022-07-13,7.150000095367432
2022-07-14,6.949999809265137
2022-07-15,7.050000190734863
2022-07-18,7.0
2022-07-19,7.0
2022-07-20,6.949999809265137
2022-07-21,6.650000095367432
2022-07-22,6.349999904632568
2022-07-25,6.050000190734863
2022-07-26,5.75
2022-07-27,5.5
2022-07-28,5.75
2022-07-29,6.0
2022-08-01,5.75
2022-08-02,5.5
2022-08-03,5.449999809265137
2022-08-04,5.199999809265137
2022-08-05,4.949999809265137
2022-08-08,4.75
2022-08-10,4.550000190734863
2022-08-11,4.349999904632568
2022-08-12,4.150000095367432
2022-08-16,4.349999904632568
2022-08-17,4.400000095367432
2022-08-18,4.199999809265137
2022-08-19,4.0
2022-08-22,3.799999952316284
2022-08-23,3.950000047683716
2022-08-24,3.8499999046325684
2022-08-25,3.799999952316284
2022-08-26,3.75
2022-08-29,3.799999952316284
2022-08-30,3.6500000953674316
2022-09-01,3.549999952316284
2022-09-02,3.4000000953674316
2022-09-05,3.5
2022-09-06,3.4000000953674316
2022-09-07,3.5
2022-09-08,3.6500000953674316
2022-09-09,3.799999952316284
2022-09-12,3.950000047683716
2022-09-13,4.099999904632568
2022-09-14,4.300000190734863
2022-09-15,4.300000190734863
2022-09-16,4.300000190734863
2022-09-19,4.099999904632568
2022-09-20,4.099999904632568
2022-09-21,4.099999904632568
2022-09-22,4.099999904632568
2022-09-23,4.099999904632568
2022-09-26,3.9000000953674316
2022-09-27,3.9000000953674316
2022-09-28,3.9000000953674316
2022-09-29,3.9000000953674316
2022-09-30,3.9000000953674316
2022-10-03,3.75
2022-10-04,3.75
2022-10-06,3.75
2022-10-07,3.75
2022-10-10,3.5999999046325684
2022-10-11,3.5999999046325684
2022-10-12,3.5999999046325684
2022-10-13,3.5999999046325684
2022-10-14,3.5999999046325684
2022-10-17,3.450000047683716
2022-10-18,3.450000047683716
2022-10-19,3.450000047683716
2022-10-20,3.450000047683716
2022-10-21,3.450000047683716
2022-10-24,3.299999952316284
2022-10-25,3.299999952316284
2022-10-27,3.299999952316284
2022-10-28,3.299999952316284
2022-10-31,3.1500000953674316
2022-11-01,3.0
2022-11-02,2.8499999046325684
2022-11-03,2.950000047683716
2022-11-04,3.049999952316284
2022-11-07,3.200000047683716
2022-11-09,3.3499999046325684
2022-11-10,3.5
2022-11-11,3.6500000953674316
2022-11-14,3.6500000953674316
2022-11-15,3.6500000953674316
2022-11-16,3.6500000953674316
2022-11-17,3.6500000953674316
2022-11-18,3.6500000953674316
2022-11-21,3.5
2022-11-22,3.5
2022-11-23,3.5
2022-11-24,3.5
2022-11-25,3.5
2022-11-28,3.3499999046325684
2022-11-29,3.3499999046325684
2022-11-30,3.3499999046325684
2022-12-01,3.3499999046325684
2022-12-02,3.3499999046325684
2022-12-05,3.200000047683716
2022-12-06,3.200000047683716
2022-12-07,3.200000047683716
2022-12-08,3.200000047683716
2022-12-09,3.200000047683716
2022-12-12,3.049999952316284
2022-12-13,3.049999952316284
2022-12-14,3.049999952316284
2022-12-15,3.049999952316284
2022-12-16,3.049999952316284
2022-12-19,3.200000047683716
2022-12-20,3.200000047683716
2022-12-21,3.200000047683716
2022-12-22,3.200000047683716
2022-12-23,3.200000047683716
2022-12-26,3.049999952316284
2022-12-27,3.049999952316284
2022-12-28,3.049999952316284
2022-12-29,3.049999952316284
2022-12-30,3.049999952316284
2023-01-02,3.200000047683716
2023-01-03,3.3499999046325684
2023-01-04,3.5
2023-01-05,3.6500000953674316
2023-01-06,3.799999952316284
2023-01-09,3.950000047683716
2023-01-10,4.099999904632568
2023-01-11,4.099999904632568
2023-01-12,4.099999904632568
2023-01-13,4.099999904632568
2023-01-16,3.9000000953674316
2023-01-17,3.9000000953674316
2023-01-18,3.9000000953674316
2023-01-19,3.9000000953674316
2023-01-20,3.9000000953674316
2023-01-23,3.700000047683716
2023-01-24,3.700000047683716
2023-01-25,3.700000047683716
2023-01-27,3.700000047683716
2023-01-30,3.549999952316284
2023-01-31,3.549999952316284
2023-02-01,3.549999952316284
2023-02-02,3.549999952316284
2023-02-03,3.549999952316284
2023-02-06,3.4000000953674316
2023-02-07,3.4000000953674316
2023-02-08,3.4000000953674316
2023-02-09,3.4000000953674316
2023-02-10,3.4000000953674316
2023-02-13,3.25
2023-02-14,3.25
2023-02-15,3.25
2023-02-16,3.25
2023-02-17,3.25
2023-02-20,3.0999999046325684
2023-02-21,3.0999999046325684
2023-02-22,3.0999999046325684
2023-02-23,3.0999999046325684
2023-02-24,3.0999999046325684
2023-02-27,2.950000047683716
2023-02-28,2.950000047683716
2023-03-01,3.049999952316284
2023-03-02,2.9000000953674316
2023-03-03,2.75
2023-03-06,2.8499999046325684
2023-03-08,2.700000047683716
2023-03-09,2.5999999046325684
2023-03-10,2.5
2023-03-13,2.4000000953674316
2023-03-14,2.450000047683716
2023-03-15,2.549999952316284
2023-03-16,2.6500000953674316
2023-03-17,2.75
2023-03-20,2.6500000953674316
2023-03-21,2.549999952316284
2023-03-22,2.450000047683716
2023-03-23,2.3499999046325684
2023-03-24,2.25
2023-03-27,2.3499999046325684
2023-03-28,2.299999952316284
2023-03-29,2.200000047683716
2023-03-31,2.0999999046325684
2023-04-03,2.200000047683716
2023-04-05,2.299999952316284
2023-04-06,2.4000000953674316
2023-04-10,2.5
2023-04-11,2.5999999046325684
2023-04-12,2.700000047683716
2023-04-13,2.700000047683716
2023-04-17,2.799999952316284
2023-04-18,2.799999952316284
2023-04-19,2.799999952316284
2023-04-20,2.799999952316284
2023-04-21,2.799999952316284
2023-04-24,2.9000000953674316
2023-04-25,2.9000000953674316
2023-04-26,2.9000000953674316
2023-04-27,2.9000000953674316
2023-04-28,2.9000000953674316
2023-05-02,3.0
2023-05-03,3.0
2023-05-04,3.0
2023-05-05,3.0
2023-05-08,3.1500000953674316
2023-05-09,3.1500000953674316
2023-05-10,3.1500000953674316
2023-05-11,3.1500000953674316
2023-05-12,3.1500000953674316
2023-05-15,3.200000047683716
2023-05-16,3.200000047683716
2023-05-17,3.200000047683716
2023-05-18,3.200000047683716
2023-05-19,3.200000047683716
2023-05-22,3.049999952316284
2023-05-23,3.049999952316284
2023-05-24,3.049999952316284
2023-05-25,3.049999952316284
2023-05-26,3.049999952316284
2023-05-29,2.9000000953674316
2023-05-30,2.9000000953674316
2023-05-31,2.9000000953674316
2023-06-01,2.799999952316284
2023-06-02,2.799999952316284
2023-06-05,2.75
2023-06-06,2.700000047683716
2023-06-07,2.700000047683716
2023-06-08,2.5999999046325684
2023-06-09,2.5
2023-06-12,2.4000000953674316
2023-06-13,2.3499999046325684
2023-06-14,2.450000047683716
2023-06-15,2.5
2023-06-16,2.450000047683716
2023-06-19,2.5
2023-06-20,2.5999999046325684
2023-06-21,2.700000047683716
2023-06-22,2.799999952316284
2023-06-23,2.9000000953674316
2023-06-26,3.0
2023-06-27,3.1500000953674316
2023-06-28,3.0
2023-06-30,3.0
2023-07-03,2.950000047683716
2023-07-04,2.950000047683716
2023-07-05,2.950000047683716
2023-07-06,2.950000047683716
2023-07-07,2.9000000953674316
2023-07-10,2.8499999046325684
2023-07-11,2.950000047683716
2023-07-12,2.950000047683716
2023-07-13,3.049999952316284
2023-07-14,3.200000047683716
2023-07-17,3.3499999046325684
2023-07-18,3.5
2023-07-19,3.6500000953674316
2023-07-20,3.799999952316284
2023-07-21,3.799999952316284
2023-07-24,3.6500000953674316
2023-07-25,3.6500000953674316
2023-07-26,3.6500000953674316
2023-07-27,3.6500000953674316
2023-07-28,3.6500000953674316
2023-07-31,3.5
2023-08-01,3.5
2023-08-02,3.5
2023-08-03,3.5
2023-08-04,3.5
2023-08-07,3.3499999046325684
2023-08-08,3.3499999046325684
2023-08-09,3.3499999046325684
2023-08-10,3.3499999046325684
2023-08-11,3.3499999046325684
2023-08-14,3.200000047683716
2023-08-16,3.200000047683716
2023-08-17,3.200000047683716
2023-08-18,3.200000047683716
2023-08-21,3.049999952316284
2023-08-22,3.049999952316284
2023-08-23,3.049999952316284
2023-08-24,3.049999952316284
2023-08-25,3.049999952316284
2023-08-28,2.9000000953674316
2023-08-29,2.9000000953674316
2023-08-30,2.9000000953674316
2023-08-31,2.9000000953674316
2023-09-01,3.0
2023-09-04,3.1500000953674316
2023-09-05,3.299999952316284
2023-09-06,3.450000047683716
2023-09-07,3.5999999046325684
2023-09-08,3.450000047683716
2023-09-11,3.299999952316284
2023-09-12,3.200000047683716
2023-09-13,3.3499999046325684
2023-09-14,3.5
2023-09-15,3.5999999046325684
2023-09-18,3.75
2023-09-20,3.5999999046325684
2023-09-21,3.450000047683716
2023-09-22,3.299999952316284
2023-09-25,3.1500000953674316
2023-09-26,3.299999952316284
2023-09-27,3.4000000953674316
2023-09-28,3.25
2023-09-29,3.25
2023-10-03,3.1500000953674316
2023-10-04,3.200000047683716
2023-10-05,3.200000047683716
2023-10-06,3.1500000953674316
2023-10-09,3.049999952316284
2023-10-10,3.0999999046325684
2023-10-11,3.200000047683716
2023-10-12,3.1500000953674316
2023-10-13,3.1500000953674316
2023-10-16,3.200000047683716
2023-10-17,3.1500000953674316
2023-10-18,3.0999999046325684
2023-10-19,3.0
2023-10-20,2.950000047683716
2023-10-23,2.8499999046325684
2023-10-25,2.75
2023-10-26,2.8499999046325684
2023-10-27,2.950000047683716
2023-10-30,3.049999952316284
2023-10-31,3.049999952316284
2023-11-01,3.0
2023-11-02,3.0
2023-11-03,3.049999952316284
2023-11-06,3.049999952316284
2023-11-07,3.049999952316284
2023-11-08,3.049999952316284
2023-11-09,3.0
2023-11-10,3.0
2023-11-13,2.75
2023-11-15,2.8499999046325684
2023-11-16,2.950000047683716
2023-11-17,3.049999952316284
2023-11-20,3.0999999046325684
2023-11-21,3.0
2023-11-22,2.950000047683716
2023-11-23,3.0
2023-11-24,2.950000047683716
2023-11-28,2.950000047683716
2023-11-29,2.9000000953674316
2023-11-30,2.9000000953674316
2023-12-01,3.0
2023-12-04,2.950000047683716
2023-12-05,2.950000047683716
2023-12-06,2.9000000953674316
2023-12-07,2.9000000953674316
2023-12-08,2.9000000953674316
2023-12-11,2.950000047683716
2023-12-12,3.0
2023-12-13,3.049999952316284
2023-12-14,3.0
2023-12-15,3.0
2023-12-18,3.049999952316284
2023-12-19,2.950000047683716
2023-12-20,2.9000000953674316
2023-12-21,3.0
2023-12-22,3.1500000953674316
2023-12-26,3.299999952316284
2023-12-27,3.450000047683716
2023-12-28,3.5999999046325684
2023-12-29,3.75
2024-01-01,3.75
2024-01-02,3.75
2024-01-03,3.75
2024-01-04,3.75
2024-01-05,3.75
2024-01-08,3.5999999046325684
2024-01-09,3.5999999046325684
2024-01-10,3.5999999046325684
2024-01-11,3.5999999046325684
2024-01-12,3.5999999046325684
2024-01-15,3.450000047683716
2024-01-16,3.450000047683716
2024-01-17,3.450000047683716
2024-01-18,3.450000047683716
2024-01-19,3.450000047683716
2024-01-23,3.299999952316284
2024-01-24,3.299999952316284
2024-01-25,3.299999952316284
2024-01-29,3.1500000953674316
2024-01-30,3.1500000953674316
2024-01-31,3.1500000953674316
2024-02-01,3.1500000953674316
2024-02-02,3.1500000953674316
2024-02-05,3.0
2024-02-06,3.0
2024-02-07,3.0
2024-02-08,3.0
2024-02-09,3.0
2024-02-12,2.8499999046325684
2024-02-13,2.8499999046325684
2024-02-14,2.8499999046325684
2024-02-15,2.8499999046325684
2024-02-16,2.8499999046325684
2024-02-19,2.700000047683716
2024-02-20,2.700000047683716
2024-02-21,2.700000047683716
2024-02-22,2.700000047683716
2024-02-23,2.700000047683716
2024-02-26,2.5999999046325684
2024-02-27,2.5999999046325684
2024-02-28,2.5999999046325684
2024-02-29,2.5999999046325684
2024-03-01,2.5
2024-03-04,2.299999952316284
2024-03-05,2.200000047683716
2024-03-06,2.0999999046325684
2024-03-07,2.200000047683716
2024-03-11,2.299999952316284
2024-03-12,2.4000000953674316
2024-03-13,2.5
2024-03-14,2.5
2024-03-15,2.450000047683716
2024-03-18,2.3499999046325684
2024-03-19,2.25
2024-03-20,2.200000047683716
2024-03-21,2.200000047683716
2024-03-22,2.1500000953674316
2024-03-26,2.0999999046325684
2024-03-27,2.049999952316284
2024-03-28,2.049999952316284
2024-04-01,2.1500000953674316
2024-04-02,2.25
2024-04-03,2.3499999046325684
2024-04-04,2.450000047683716
2024-04-05,2.549999952316284
2024-04-08,2.5999999046325684
2024-04-09,2.5999999046325684
2024-04-10,2.5999999046325684
2024-04-12,2.5999999046325684
2024-04-15,2.5
2024-04-16,2.5
2024-04-18,2.5
2024-04-19,2.5
2024-04-22,2.4000000953674316
2024-04-23,2.4000000953674316
2024-04-24,2.4000000953674316
2024-04-25,2.4000000953674316
2024-04-26,2.4000000953674316
2024-04-29,2.299999952316284
2024-04-30,2.299999952316284
2024-05-02,2.299999952316284
2024-05-03,2.299999952316284
2024-05-06,2.200000047683716
2024-05-07,2.200000047683716
2024-05-08,2.200000047683716
2024-05-09,2.200000047683716
2024-05-10,2.200000047683716
2024-05-13,2.0999999046325684
2024-05-14,2.0999999046325684
2024-05-15,2.0999999046325684
2024-05-16,2.0999999046325684
2024-05-17,2.0999999046325684
2024-05-21,2.0
2024-05-22,2.0
2024-05-23,2.0
2024-05-24,2.0
2024-05-27,2.0999999046325684
2024-05-28,2.0999999046325684
2024-05-29,2.0999999046325684
2024-05-30,2.0999999046325684
2024-05-31,2.0999999046325684
2024-06-03,2.200000047683716
2024-06-04,2.299999952316284
2024-06-05,2.4000000953674316
2024-06-06,2.5
2024-06-07,2.5999999046325684
2024-06-10,2.7300000190734863
2024-06-11,2.859999895095825
2024-06-12,3.0
2024-06-13,3.1500000953674316
2024-06-14,3.299999952316284
2024-06-18,3.299999952316284
2024-06-19,3.299999952316284
2024-06-20,3.299999952316284
2024-06-21,3.299999952316284
2024-06-24,3.130000114440918
2024-06-25,3.130000114440918
2024-06-26,3.130000114440918
2024-06-27,3.130000114440918
2024-06-28,3.130000114440918
2024-07-01,2.9700000286102295
2024-07-02,2.9700000286102295
2024-07-03,2.9700000286102295
2024-07-04,2.9700000286102295
