Date,ADANIPORTS
2011-09-12,140.53878784179688
2011-09-13,140.72325134277344
2011-09-14,137.49461364746094
2011-09-15,137.7713623046875
2011-09-16,139.1089324951172
2011-09-19,142.1531219482422
2011-09-20,142.38375854492188
2011-09-21,144.92054748535156
2011-09-22,135.09617614746094
2011-09-23,138.048095703125
2011-09-26,140.49266052246094
2011-09-27,145.24339294433594
2011-09-28,147.8724365234375
2011-09-29,151.23944091796875
2011-09-30,151.60842895507812
2011-10-03,141.2306671142578
2011-10-04,136.0186767578125
2011-10-05,138.9705810546875
2011-10-07,144.3209228515625
2011-10-10,142.844970703125
2011-10-11,141.55348205566406
2011-10-12,142.9833221435547
2011-10-13,144.2747802734375
2011-10-14,143.3984375
2011-10-17,143.81353759765625
2011-10-18,140.44651794433594
2011-10-19,138.7399444580078
2011-10-20,140.0314178466797
2011-10-21,138.7860870361328
2011-10-24,144.36705017089844
2011-10-25,148.748779296875
2011-10-28,150.7321014404297
2011-10-31,151.23944091796875
2011-11-01,147.6879425048828
2011-11-02,145.79689025878906
2011-11-03,149.62510681152344
2011-11-04,152.20803833007812
2011-11-08,149.02552795410156
2011-11-09,146.35035705566406
2011-11-11,138.7860870361328
2011-11-14,143.12173461914062
2011-11-15,133.38958740234375
2011-11-16,122.27381134033203
2011-11-17,121.9048080444336
2011-11-18,127.20902252197266
2011-11-21,126.00983428955078
2011-11-22,122.08934783935547
2011-11-23,113.9715576171875
2011-11-24,108.5750732421875
2011-11-25,113.78704833984375
2011-11-28,116.6005859375
2011-11-29,118.35330963134766
2011-11-30,116.0009994506836
2011-12-01,116.41609191894531
2011-12-02,120.19823455810547
2011-12-05,119.13739013671875
2011-12-07,121.85869598388672
2011-12-08,118.86066436767578
2011-12-09,117.43081665039062
2011-12-12,118.9990234375
2011-12-13,118.21492004394531
2011-12-14,120.29049682617188
2011-12-15,117.20021057128906
2011-12-16,116.83121490478516
2011-12-19,110.42002868652344
2011-12-20,112.08049011230469
2011-12-21,114.06379699707031
2011-12-22,114.34053039550781
2011-12-23,115.21688842773438
2011-12-26,113.9715576171875
2011-12-27,115.72425842285156
2011-12-28,111.25025939941406
2011-12-29,114.57115936279297
2011-12-30,110.74290466308594
2012-01-02,105.80766296386719
2012-01-03,110.97351837158203
2012-01-04,113.32582092285156
2012-01-05,116.8773422241211
2012-01-06,117.7998046875
2012-01-09,121.95093536376953
2012-01-10,125.8714599609375
2012-01-11,126.4249267578125
2012-01-12,122.36605834960938
2012-01-13,121.3513412475586
2012-01-16,121.3513412475586
2012-01-17,129.14620971679688
2012-01-18,130.71446228027344
2012-01-19,137.81747436523438
2012-01-20,143.35231018066406
2012-01-23,135.3729248046875
2012-01-24,138.41708374023438
2012-01-25,132.09811401367188
2012-01-27,135.69583129882812
2012-01-30,127.67027282714844
2012-01-31,134.91165161132812
2012-02-01,132.74388122558594
2012-02-02,139.29342651367188
2012-02-03,138.60159301757812
2012-02-06,136.6182861328125
2012-02-07,128.3621063232422
2012-02-08,129.4229736328125
2012-02-09,127.25511932373047
2012-02-10,131.8214111328125
2012-02-13,132.23741149902344
2012-02-14,133.2542266845703
2012-02-15,136.02748107910156
2012-02-16,136.44345092773438
2012-02-17,139.12429809570312
2012-02-21,141.1117706298828
2012-02-22,132.9769287109375
2012-02-23,133.1617889404297
2012-02-24,131.91384887695312
2012-02-27,132.79202270507812
2012-02-28,136.90565490722656
2012-02-29,137.41412353515625
2012-03-01,135.7501678466797
2012-03-02,136.21238708496094
2012-03-05,132.37603759765625
2012-03-06,132.6995849609375
2012-03-07,134.27110290527344
2012-03-09,124.79585266113281
2012-03-12,120.08133697509766
2012-03-13,121.19065856933594
2012-03-14,125.48918914794922
2012-03-15,122.06886291503906
2012-03-16,123.08567810058594
2012-03-19,121.88396453857422
2012-03-20,122.3461685180664
2012-03-21,121.23686981201172
2012-03-22,116.38369750976562
2012-03-23,114.11886596679688
2012-03-26,111.4380874633789
2012-03-27,112.3162612915039
2012-03-28,109.31194305419922
2012-03-29,114.81219482421875
2012-03-30,119.71158599853516
2012-04-02,119.71158599853516
2012-04-03,119.61912536621094
2012-04-04,121.6990737915039
2012-04-09,123.64032745361328
2012-04-10,121.97639465332031
2012-04-11,117.72409057617188
2012-04-12,118.55607604980469
2012-04-13,120.08133697509766
2012-04-16,119.15692901611328
2012-04-17,119.85022735595703
2012-04-18,119.94269561767578
2012-04-19,123.96385955810547
2012-04-20,120.774658203125
2012-04-23,117.63164520263672
2012-04-24,118.92583465576172
2012-04-25,119.85022735595703
2012-04-26,115.18193817138672
2012-04-27,116.79969024658203
2012-04-30,118.14008331298828
2012-05-02,116.5223617553711
2012-05-03,115.50550079345703
2012-05-04,114.7197494506836
2012-05-07,118.04763793945312
2012-05-08,113.7491226196289
2012-05-09,113.56424713134766
2012-05-10,115.59794616699219
2012-05-11,112.3162612915039
2012-05-14,106.21513366699219
2012-05-15,106.03024291992188
2012-05-16,102.60993957519531
2012-05-17,105.19829559326172
2012-05-18,103.25701904296875
2012-05-21,104.08898162841797
2012-05-22,103.30323791503906
2012-05-23,101.9166259765625
2012-05-24,103.53434753417969
2012-05-25,105.19829559326172
2012-05-28,106.21513366699219
2012-05-29,109.35816192626953
2012-05-30,110.00524139404297
2012-05-31,114.11886596679688
2012-06-01,115.8752670288086
2012-06-04,114.39620208740234
2012-06-05,113.56424713134766
2012-06-06,114.76596069335938
2012-06-07,115.64418029785156
2012-06-08,115.36683654785156
2012-06-11,114.30377197265625
2012-06-12,113.28691101074219
2012-06-13,111.66919708251953
2012-06-14,105.84539031982422
2012-06-15,106.07648468017578
2012-06-18,106.49246978759766
2012-06-19,106.2613525390625
2012-06-20,108.57240295410156
2012-06-21,108.66484832763672
2012-06-22,108.942138671875
2012-06-25,107.87908935546875
2012-06-26,109.12703704833984
2012-06-27,109.45059967041016
2012-06-28,110.42121887207031
2012-06-29,111.99272918701172
2012-07-02,115.32062530517578
2012-07-03,114.67353820800781
2012-07-04,115.18193817138672
2012-07-05,114.58109283447266
2012-07-06,113.3331298828125
2012-07-09,112.2700424194336
2012-07-10,112.22383880615234
2012-07-11,111.4380874633789
2012-07-12,109.86658477783203
2012-07-13,108.61862182617188
2012-07-16,106.7697982788086
2012-07-17,104.9671859741211
2012-07-18,104.45875549316406
2012-07-19,103.48812866210938
2012-07-20,105.2445068359375
2012-07-23,103.95033264160156
2012-07-24,108.15641021728516
2012-07-25,106.49246978759766
2012-07-26,108.942138671875
2012-07-27,105.47560119628906
2012-07-30,110.5447769165039
2012-07-31,112.03297424316406
2012-08-01,112.45152282714844
2012-08-02,113.10259246826172
2012-08-03,113.05608367919922
2012-08-06,115.38140869140625
2012-08-07,114.17222595214844
2012-08-08,115.61392974853516
2012-08-09,118.1252670288086
2012-08-10,118.03224182128906
2012-08-13,116.45103454589844
2012-08-14,119.19487762451172
2012-08-16,118.26476287841797
2012-08-17,114.86982727050781
2012-08-21,111.47488403320312
2012-08-22,108.4054946899414
2012-08-23,103.05730438232422
2012-08-24,104.17344665527344
2012-08-27,100.45297241210938
2012-08-28,101.24356842041016
2012-08-29,101.80165100097656
2012-08-30,106.49876403808594
2012-08-31,105.80115509033203
2012-09-03,108.12644958496094
2012-09-04,108.4520034790039
2012-09-05,107.5218734741211
2012-09-06,106.17322540283203
2012-09-07,105.05706024169922
2012-09-10,104.82451629638672
2012-09-11,104.59199523925781
2012-09-12,103.15032958984375
2012-09-13,102.87127685546875
2012-09-14,103.8013916015625
2012-09-17,103.84790802001953
2012-09-18,108.87054443359375
2012-09-20,107.4288558959961
2012-09-21,107.61489868164062
2012-09-24,111.19585418701172
2012-09-25,111.61441040039062
2012-09-26,114.03271484375
2012-09-27,113.52117156982422
2012-09-28,118.5903091430664
2012-10-01,116.73007202148438
2012-10-03,120.4505386352539
2012-10-04,120.54357147216797
2012-10-05,119.19487762451172
2012-10-08,115.14886474609375
2012-10-09,114.07923889160156
2012-10-10,112.07948303222656
2012-10-11,115.61392974853516
2012-10-12,116.6370620727539
2012-10-15,114.82329559326172
2012-10-16,111.66089630126953
2012-10-17,111.61441040039062
2012-10-18,115.98596954345703
2012-10-19,115.66043853759766
2012-10-22,120.68307495117188
2012-10-23,119.56693267822266
2012-10-25,121.56669616699219
2012-10-29,115.7999496459961
2012-10-30,116.26499938964844
2012-10-31,118.35778045654297
2012-11-01,116.26499938964844
2012-11-02,119.00885772705078
2012-11-05,118.5438003540039
2012-11-06,125.42671966552734
2012-11-07,121.70620727539062
2012-11-08,121.47367858886719
2012-11-09,118.96236419677734
2012-11-12,120.17151641845703
2012-11-15,122.2177734375
2012-11-16,118.4507827758789
2012-11-19,119.00885772705078
2012-11-20,114.59078216552734
2012-11-21,114.4512710571289
2012-11-22,114.21876525878906
2012-11-23,114.73030853271484
2012-11-26,116.59054565429688
2012-11-27,120.68307495117188
2012-11-29,116.6835708618164
2012-11-30,121.05511474609375
2012-12-03,123.00836181640625
2012-12-04,125.00812530517578
2012-12-05,124.35707092285156
2012-12-06,125.61270904541016
2012-12-07,127.98453521728516
2012-12-10,127.47298431396484
2012-12-11,125.33365631103516
2012-12-12,126.17078399658203
2012-12-13,121.56669616699219
2012-12-14,126.17078399658203
2012-12-17,133.23973083496094
2012-12-18,132.68161010742188
2012-12-19,135.09991455078125
2012-12-20,130.216796875
2012-12-21,126.17078399658203
2012-12-24,125.89176177978516
2012-12-26,126.86837005615234
2012-12-27,124.45006561279297
2012-12-28,123.56644439697266
2012-12-31,125.56620788574219
2013-01-01,128.17051696777344
2013-01-02,128.77511596679688
2013-01-03,128.6356201171875
2013-01-04,127.89154052734375
2013-01-07,130.26332092285156
2013-01-08,127.8449935913086
2013-01-09,125.70574188232422
2013-01-10,126.31033325195312
2013-01-11,122.49679565429688
2013-01-14,126.77536010742188
2013-01-15,127.33343505859375
2013-01-16,126.12427520751953
2013-01-17,125.19416046142578
2013-01-18,123.00836181640625
2013-01-21,126.26380920410156
2013-01-22,125.98477935791016
2013-01-23,124.31053924560547
2013-01-24,120.8691177368164
2013-01-25,121.19464111328125
2013-01-28,127.19391632080078
2013-01-29,135.61151123046875
2013-01-30,132.68161010742188
2013-01-31,140.02957153320312
2013-02-01,139.47149658203125
2013-02-04,139.4250030517578
2013-02-05,139.7505340576172
2013-02-06,144.1221160888672
2013-02-07,144.959228515625
2013-02-08,141.23873901367188
2013-02-11,142.7734375
2013-02-12,142.9594268798828
2013-02-13,144.07559204101562
2013-02-14,138.02980041503906
2013-02-15,139.47149658203125
2013-02-18,138.6343994140625
2013-02-19,141.88978576660156
2013-02-20,139.93658447265625
2013-02-21,135.42550659179688
2013-02-22,139.23899841308594
2013-02-25,137.75076293945312
2013-02-26,131.5654754638672
2013-02-27,133.28623962402344
2013-02-28,128.96115112304688
2013-03-01,130.30984497070312
2013-03-04,126.63582611083984
2013-03-05,135.7510223388672
2013-03-06,134.21632385253906
2013-03-07,135.70449829101562
2013-03-08,135.7510223388672
2013-03-11,132.07708740234375
2013-03-12,129.19369506835938
2013-03-13,125.9382553100586
2013-03-14,130.1702880859375
2013-03-15,129.1006622314453
2013-03-18,129.33314514160156
2013-03-19,126.49632263183594
2013-03-20,123.10138702392578
2013-03-21,118.40428161621094
2013-03-22,115.42790222167969
2013-03-25,119.10186767578125
2013-03-26,122.2177734375
2013-03-28,129.00762939453125
2013-04-01,132.49559020996094
2013-04-02,136.86715698242188
2013-04-03,135.8440399169922
2013-04-04,130.91441345214844
2013-04-05,134.6348876953125
2013-04-08,133.98379516601562
2013-04-09,135.1464385986328
2013-04-10,140.72715759277344
2013-04-11,138.86692810058594
2013-04-12,138.12283325195312
2013-04-15,135.23944091796875
2013-04-16,135.9835205078125
2013-04-17,131.14694213867188
2013-04-18,135.09991455078125
2013-04-22,139.8435516357422
2013-04-23,137.00668334960938
2013-04-25,135.33245849609375
2013-04-26,134.72792053222656
2013-04-29,135.23944091796875
2013-04-30,134.8673858642578
2013-05-02,136.0765838623047
2013-05-03,144.68017578125
2013-05-06,141.79681396484375
2013-05-07,139.8435516357422
2013-05-08,143.6105194091797
2013-05-09,140.95968627929688
2013-05-10,140.40162658691406
2013-05-13,139.8435516357422
2013-05-14,139.47149658203125
2013-05-15,141.8433074951172
2013-05-16,150.67942810058594
2013-05-17,156.49270629882812
2013-05-20,155.88812255859375
2013-05-21,149.4237823486328
2013-05-22,143.84304809570312
2013-05-23,141.79681396484375
2013-05-24,145.70330810546875
2013-05-27,146.95896911621094
2013-05-28,146.81944274902344
2013-05-29,142.7734375
2013-05-30,143.84304809570312
2013-05-31,141.4247283935547
2013-06-03,142.8199462890625
2013-06-04,144.49415588378906
2013-06-05,143.7500457763672
2013-06-06,141.8433074951172
2013-06-07,141.4247283935547
2013-06-10,140.26211547851562
2013-06-11,137.9368133544922
2013-06-12,134.07679748535156
2013-06-13,133.28623962402344
2013-06-14,138.2158966064453
2013-06-17,139.51803588867188
2013-06-18,143.19198608398438
2013-06-19,139.8435516357422
2013-06-20,138.49490356445312
2013-06-21,140.8666534423828
2013-06-24,140.215576171875
2013-06-25,134.8673858642578
2013-06-26,137.4717559814453
2013-06-27,139.28549194335938
2013-06-28,139.79702758789062
2013-07-01,140.95968627929688
2013-07-02,139.56454467773438
2013-07-03,138.72740173339844
2013-07-04,138.49490356445312
2013-07-05,138.02980041503906
2013-07-08,138.77391052246094
2013-07-09,138.86692810058594
2013-07-10,138.82040405273438
2013-07-11,139.51803588867188
2013-07-12,141.23873901367188
2013-07-15,138.86692810058594
2013-07-16,138.2158966064453
2013-07-17,136.44863891601562
2013-07-18,139.28549194335938
2013-07-19,136.44863891601562
2013-07-22,135.47195434570312
2013-07-23,136.54165649414062
2013-07-24,135.47195434570312
2013-07-25,137.05319213867188
2013-07-26,133.56529235839844
2013-07-29,129.70523071289062
2013-07-30,127.1289291381836
2013-07-31,117.33898162841797
2013-08-01,132.04736328125
2013-08-02,117.33898162841797
2013-08-05,115.46530151367188
2013-08-06,121.83580780029297
2013-08-07,125.72367858886719
2013-08-08,133.21839904785156
2013-08-12,135.2325897216797
2013-08-13,135.2325897216797
2013-08-14,136.26312255859375
2013-08-16,132.98419189453125
2013-08-19,122.95999908447266
2013-08-20,119.63424682617188
2013-08-21,118.69739532470703
2013-08-22,114.57530975341797
2013-08-23,115.5589828491211
2013-08-26,115.9805679321289
2013-08-27,115.69950866699219
2013-08-28,115.04373168945312
2013-08-29,119.68106079101562
2013-08-30,117.99476623535156
2013-09-02,122.16371154785156
2013-09-03,114.2474136352539
2013-09-04,115.88688659667969
2013-09-05,114.80952453613281
2013-09-06,118.83793640136719
2013-09-10,121.22683715820312
2013-09-11,120.1026611328125
2013-09-12,120.99263763427734
2013-09-13,127.59734344482422
2013-09-16,127.64420318603516
2013-09-17,123.9437026977539
2013-09-18,124.64630889892578
2013-09-19,129.23683166503906
2013-09-20,130.8762664794922
2013-09-23,130.78260803222656
2013-09-24,130.12681579589844
2013-09-25,131.81314086914062
2013-09-26,132.14102172851562
2013-09-27,131.71945190429688
2013-09-30,129.3305206298828
2013-10-01,129.93943786621094
2013-10-03,131.9536590576172
2013-10-04,133.87416076660156
2013-10-07,135.5604705810547
2013-10-08,135.37310791015625
2013-10-09,136.5910186767578
2013-10-10,136.5910186767578
2013-10-11,140.90042114257812
2013-10-14,141.4157257080078
2013-10-15,141.74362182617188
2013-10-17,140.66622924804688
2013-10-18,143.10203552246094
2013-10-21,146.9899139404297
2013-10-22,149.70677185058594
2013-10-23,148.95729064941406
2013-10-24,145.11624145507812
2013-10-25,135.27943420410156
2013-10-28,135.93524169921875
2013-10-29,135.93524169921875
2013-10-30,137.19996643066406
2013-10-31,136.3099365234375
2013-11-01,135.70101928710938
2013-11-05,142.25888061523438
2013-11-06,141.36888122558594
2013-11-07,138.93310546875
2013-11-08,139.0267791748047
2013-11-11,140.43202209472656
2013-11-12,136.96572875976562
2013-11-13,136.0757293701172
2013-11-14,143.14889526367188
2013-11-18,145.02255249023438
2013-11-19,144.83518981933594
2013-11-20,146.42782592773438
2013-11-21,142.4462127685547
2013-11-22,143.05514526367188
2013-11-25,151.06517028808594
2013-11-26,148.0672607421875
2013-11-27,142.11834716796875
2013-11-28,147.13043212890625
2013-11-29,147.97357177734375
2013-12-02,149.613037109375
2013-12-03,148.11410522460938
2013-12-04,144.69464111328125
2013-12-05,150.26882934570312
2013-12-06,152.98568725585938
2013-12-09,154.43777465820312
2013-12-10,149.84725952148438
2013-12-11,147.0367431640625
2013-12-12,144.46044921875
2013-12-13,142.39942932128906
2013-12-16,146.47463989257812
2013-12-17,147.598876953125
2013-12-18,148.30148315429688
2013-12-19,156.6393280029297
2013-12-20,152.8920135498047
2013-12-23,151.72093200683594
2013-12-24,149.23834228515625
2013-12-26,149.84725952148438
2013-12-27,149.89413452148438
2013-12-30,147.13043212890625
2013-12-31,145.5846405029297
2014-01-01,146.42782592773438
2014-01-02,143.00833129882812
2014-01-03,140.43202209472656
2014-01-06,141.32205200195312
2014-01-07,136.73155212402344
2014-01-08,141.22833251953125
2014-01-09,140.10415649414062
2014-01-10,138.93310546875
2014-01-13,134.67047119140625
2014-01-14,137.76205444335938
2014-01-15,140.61941528320312
2014-01-16,141.27520751953125
2014-01-17,139.26100158691406
2014-01-20,141.4157257080078
2014-01-21,138.3241424560547
2014-01-22,138.55836486816406
2014-01-23,138.93310546875
2014-01-24,135.84149169921875
2014-01-27,134.8578643798828
2014-01-28,133.03103637695312
2014-01-29,137.38734436035156
2014-01-30,132.70310974121094
2014-01-31,137.66836547851562
2014-02-03,134.8578643798828
2014-02-04,137.62152099609375
2014-02-05,136.497314453125
2014-02-06,137.153076171875
2014-02-07,138.1836395263672
2014-02-10,138.69888305664062
2014-02-11,138.88626098632812
2014-02-12,136.82521057128906
2014-02-13,135.0452117919922
2014-02-14,137.76205444335938
2014-02-17,141.64991760253906
2014-02-18,149.56622314453125
2014-02-19,153.73512268066406
2014-02-20,154.3909149169922
2014-02-21,156.68617248535156
2014-02-24,154.10987854003906
2014-02-25,148.95729064941406
2014-02-26,150.5967254638672
2014-02-28,156.68617248535156
2014-03-03,160.80825805664062
2014-03-04,164.36825561523438
2014-03-05,165.72666931152344
2014-03-06,167.83453369140625
2014-03-07,175.09506225585938
2014-03-10,175.98504638671875
2014-03-11,172.94033813476562
2014-03-12,172.05032348632812
2014-03-13,167.88143920898438
2014-03-14,171.62875366210938
2014-03-18,176.82821655273438
2014-03-19,173.50242614746094
2014-03-20,170.1298065185547
2014-03-21,170.2235107421875
2014-03-24,167.22561645507812
2014-03-25,168.53717041015625
2014-03-26,167.50665283203125
2014-03-27,168.3966522216797
2014-03-28,174.39239501953125
2014-03-31,175.6103057861328
2014-04-01,174.53294372558594
2014-04-02,174.25189208984375
2014-04-03,169.84877014160156
2014-04-04,168.4903564453125
2014-04-07,165.82032775878906
2014-04-09,171.8629608154297
2014-04-10,180.80978393554688
2014-04-11,181.418701171875
2014-04-15,175.188720703125
2014-04-16,181.84030151367188
2014-04-17,185.86871337890625
2014-04-21,191.11500549316406
2014-04-22,191.8644561767578
2014-04-23,191.5365447998047
2014-04-24,191.5365447998047
2014-04-25,186.1497344970703
2014-04-28,180.01345825195312
2014-04-29,179.45135498046875
2014-04-30,176.31295776367188
2014-05-02,174.11134338378906
2014-05-05,174.2987518310547
2014-05-06,180.3413543701172
2014-05-07,177.53082275390625
2014-05-08,178.1865997314453
2014-05-09,191.770751953125
2014-05-12,191.6770782470703
2014-05-13,210.32017517089844
2014-05-14,203.34071350097656
2014-05-15,206.47915649414062
2014-05-16,210.78858947753906
2014-05-19,217.01853942871094
2014-05-20,220.90647888183594
2014-05-21,211.39752197265625
2014-05-22,210.83541870117188
2014-05-23,213.31805419921875
2014-05-26,209.1491241455078
2014-05-27,200.9049530029297
2014-05-28,206.47915649414062
2014-05-29,198.51600646972656
2014-05-30,213.13067626953125
2014-06-02,211.865966796875
2014-06-03,225.12220764160156
2014-06-04,228.44798278808594
2014-06-05,226.38694763183594
2014-06-06,241.3763427734375
2014-06-09,237.9568634033203
2014-06-10,230.50904846191406
2014-06-11,223.1548309326172
2014-06-12,221.98382568359375
2014-06-13,216.03488159179688
2014-06-16,213.6927947998047
2014-06-17,221.18746948242188
2014-06-18,216.45645141601562
2014-06-19,211.67857360839844
2014-06-20,217.90855407714844
2014-06-23,222.03065490722656
2014-06-24,222.96749877929688
2014-06-25,222.17117309570312
2014-06-26,219.73541259765625
2014-06-27,216.78436279296875
2014-06-30,228.3074493408203
2014-07-01,228.77589416503906
2014-07-02,254.11734008789062
2014-07-03,253.32098388671875
2014-07-04,258.14569091796875
2014-07-07,262.97052001953125
2014-07-08,242.12583923339844
2014-07-09,248.1684112548828
2014-07-10,253.22740173339844
2014-07-11,232.99168395996094
2014-07-14,236.83267211914062
2014-07-15,246.3415985107422
2014-07-16,263.2515563964844
2014-07-17,267.6078186035156
2014-07-18,270.0904235839844
2014-07-21,269.9031066894531
2014-07-22,266.8114929199219
2014-07-23,262.1272888183594
2014-07-24,258.28631591796875
2014-07-25,251.1194610595703
2014-07-28,249.198974609375
2014-07-30,246.99734497070312
2014-07-31,245.0225372314453
2014-08-01,243.7999725341797
2014-08-04,249.63050842285156
2014-08-05,249.95962524414062
2014-08-06,252.49874877929688
2014-08-07,250.2887725830078
2014-08-08,246.48013305664062
2014-08-11,253.90933227539062
2014-08-12,255.17886352539062
2014-08-13,258.0471496582031
2014-08-14,256.1662902832031
2014-08-18,257.2948303222656
2014-08-19,270.0372619628906
2014-08-20,275.6797180175781
2014-08-21,279.20623779296875
2014-08-22,279.9586181640625
2014-08-25,275.8678283691406
2014-08-26,280.2406921386719
2014-08-27,271.07171630859375
2014-08-28,265.9935302734375
2014-09-01,269.42608642578125
2014-09-02,271.6360168457031
2014-09-03,271.87103271484375
2014-09-04,272.0591735839844
2014-09-05,272.8585205078125
2014-09-08,281.9333801269531
2014-09-09,277.6075439453125
2014-09-10,275.9618225097656
2014-09-11,275.9618225097656
2014-09-12,276.00885009765625
2014-09-15,274.41021728515625
2014-09-16,263.03131103515625
2014-09-17,265.61737060546875
2014-09-18,277.0433044433594
2014-09-19,267.9684143066406
2014-09-22,268.7677307128906
2014-09-23,256.8245849609375
2014-09-24,252.2636260986328
2014-09-25,251.9345245361328
2014-09-26,263.2663879394531
2014-09-29,264.6770324707031
2014-09-30,261.0093688964844
2014-10-01,258.7524108886719
2014-10-07,244.41127014160156
2014-10-08,245.58676147460938
2014-10-09,253.72128295898438
2014-10-10,243.47085571289062
2014-10-13,244.9755096435547
2014-10-14,244.6463623046875
2014-10-15,244.6463623046875
2014-10-16,237.87545776367188
2014-10-17,235.43038940429688
2014-10-20,243.47085571289062
2014-10-21,246.2921142578125
2014-10-22,252.96896362304688
2014-10-27,248.12586975097656
2014-10-28,245.82186889648438
2014-10-29,255.74317932128906
2014-10-30,255.64907836914062
2014-10-31,268.6266784667969
2014-11-03,274.1280517578125
2014-11-05,271.5419616699219
2014-11-07,275.4446716308594
2014-11-10,273.3757629394531
2014-11-11,274.1280517578125
2014-11-12,282.77978515625
2014-11-13,276.71417236328125
2014-11-14,279.535400390625
2014-11-17,278.45391845703125
2014-11-18,285.0367431640625
2014-11-19,282.2625427246094
2014-11-20,282.3566589355469
2014-11-21,284.9897155761719
2014-11-24,288.0460205078125
2014-11-25,280.8990173339844
2014-11-26,279.1122131347656
2014-11-27,273.0466003417969
2014-11-28,272.95257568359375
2014-12-01,271.77703857421875
2014-12-02,269.09686279296875
2014-12-03,273.8929748535156
2014-12-04,269.1439208984375
2014-12-05,267.59222412109375
2014-12-08,260.3041076660156
2014-12-09,253.1571044921875
2014-12-10,258.8464660644531
2014-12-11,261.5266418457031
2014-12-12,260.9153137207031
2014-12-15,270.8836975097656
2014-12-16,258.14117431640625
2014-12-17,257.43585205078125
2014-12-18,272.6705017089844
2014-12-19,272.6234130859375
2014-12-22,272.99957275390625
2014-12-23,270.9776611328125
2014-12-24,266.1816101074219
2014-12-26,271.9651794433594
2014-12-29,275.6327209472656
2014-12-30,297.1679382324219
2014-12-31,300.03619384765625
2015-01-01,300.5064697265625
2015-01-02,300.318359375
2015-01-05,304.50311279296875
2015-01-06,302.6693420410156
2015-01-07,301.9640197753906
2015-01-08,314.6125183105469
2015-01-09,311.4150390625
2015-01-12,308.8760681152344
2015-01-13,303.7508239746094
2015-01-14,311.5091552734375
2015-01-15,310.8979187011719
2015-01-16,311.13299560546875
2015-01-19,308.7820129394531
2015-01-20,310.8038635253906
2015-01-21,309.722412109375
2015-01-22,309.7694396972656
2015-01-23,326.22650146484375
2015-01-27,324.5807800292969
2015-01-28,319.0323791503906
2015-01-29,323.640380859375
2015-01-30,320.7251281738281
2015-02-02,315.8820495605469
2015-02-03,308.2647399902344
2015-02-04,302.1050720214844
2015-02-05,293.5944519042969
2015-02-06,282.3096008300781
2015-02-09,282.2625427246094
2015-02-10,298.90771484375
2015-02-11,306.6661071777344
2015-02-12,316.54034423828125
2015-02-13,315.3647766113281
2015-02-16,311.5091552734375
2015-02-18,313.90716552734375
2015-02-19,313.9541931152344
2015-02-20,309.39324951171875
2015-02-23,304.126953125
2015-02-24,314.14227294921875
2015-02-25,308.640869140625
2015-02-26,307.7945556640625
2015-02-27,325.6152648925781
2015-03-02,310.6628112792969
2015-03-03,316.4932861328125
2015-03-04,312.2144775390625
2015-03-05,313.2018737792969
2015-03-09,305.6316223144531
2015-03-10,298.6255798339844
2015-03-11,289.45660400390625
2015-03-12,291.7606506347656
2015-03-13,287.99908447265625
2015-03-16,294.6288757324219
2015-03-17,300.5064697265625
2015-03-18,297.77923583984375
2015-03-19,294.252685546875
2015-03-20,289.7857666015625
2015-03-23,285.7420654296875
2015-03-24,288.79840087890625
2015-03-25,295.99249267578125
2015-03-26,286.0711975097656
2015-03-27,286.8235168457031
2015-03-30,290.1619567871094
2015-03-31,289.8327941894531
2015-04-01,292.4189453125
2015-04-06,302.1050720214844
2015-04-07,304.59716796875
2015-04-08,300.1302795410156
2015-04-09,297.82623291015625
2015-04-10,300.7415466308594
2015-04-13,311.0859680175781
2015-04-15,306.33697509765625
2015-04-16,307.98260498046875
2015-04-17,303.5157165527344
2015-04-20,294.8170166015625
2015-04-21,295.7103576660156
2015-04-22,295.0050354003906
2015-04-23,299.6130676269531
2015-04-24,297.4501037597656
2015-04-27,287.7169494628906
2015-04-28,287.8579406738281
2015-04-29,294.2057189941406
2015-04-30,298.6255798339844
2015-05-04,326.5086364746094
2015-05-05,322.2768249511719
2015-05-06,311.4621276855469
2015-05-07,303.562744140625
2015-05-08,315.1297607421875
2015-05-11,323.54632568359375
2015-05-12,314.94158935546875
2015-05-13,320.160888671875
2015-05-14,314.0482482910156
2015-05-15,309.39324951171875
2015-05-18,319.12646484375
2015-05-19,319.5966491699219
2015-05-20,322.6059265136719
2015-05-21,327.6370849609375
2015-05-22,329.19378662109375
2015-05-25,323.4862365722656
2015-05-26,325.70318603515625
2015-05-27,319.7127380371094
2015-05-28,314.146728515625
2015-05-29,305.5148010253906
2015-06-01,293.9111633300781
2015-06-02,291.64703369140625
2015-06-03,280.4207763671875
2015-06-04,293.58099365234375
2015-06-05,293.67535400390625
2015-06-08,285.0433044433594
2015-06-09,289.1942443847656
2015-06-10,295.23193359375
2015-06-11,287.0245056152344
2015-06-12,294.3827819824219
2015-06-15,292.4960632324219
2015-06-16,295.46771240234375
2015-06-17,293.3923034667969
2015-06-18,293.3923034667969
2015-06-19,287.35467529296875
2015-06-22,293.4394226074219
2015-06-23,298.1563720703125
2015-06-24,293.9111633300781
2015-06-25,294.85455322265625
2015-06-26,293.58099365234375
2015-06-29,289.28857421875
2015-06-30,290.46783447265625
2015-07-01,293.67535400390625
2015-07-02,298.1563720703125
2015-07-03,302.63739013671875
