Date,VRLLOG
2019-02-11,111.28707122802734
2019-02-12,108.98950958251953
2019-02-14,109.45794677734375
2019-02-15,107.29421997070312
2019-02-18,107.71804809570312
2019-02-19,107.651123046875
2019-02-20,106.44657897949219
2019-02-21,106.71424865722656
2019-02-22,109.34642028808594
2019-02-25,108.54338073730469
2019-02-26,108.23109436035156
2019-02-27,107.0488510131836
2019-02-28,108.25340270996094
2019-03-01,108.45415496826172
2019-03-05,112.91545867919922
2019-03-06,112.22394561767578
2019-03-07,114.14232635498047
2019-03-08,113.4508056640625
2019-03-11,119.54048919677734
2019-03-12,122.7080078125
2019-03-13,126.05396270751953
2019-03-14,127.19161987304688
2019-03-15,121.88268280029297
2019-03-18,121.41421508789062
2019-03-19,119.94200134277344
2019-03-20,121.63729858398438
2019-03-22,121.5257568359375
2019-03-25,118.31363677978516
2019-03-26,119.85277557373047
2019-03-27,123.08718872070312
2019-03-28,123.51103210449219
2019-04-01,128.37384033203125
2019-04-02,125.42940521240234
2019-04-03,120.96810913085938
2019-04-04,119.89739990234375
2019-04-05,120.56658172607422
2019-04-08,119.11665344238281
2019-04-09,118.89359283447266
2019-04-10,119.13896179199219
2019-04-11,118.69282531738281
2019-04-12,121.65961456298828
2019-04-15,123.48871612548828
2019-04-16,122.84184265136719
2019-04-18,120.45506286621094
2019-04-22,118.38054656982422
2019-04-23,118.24669647216797
2019-04-24,122.19495391845703
2019-04-25,119.8750991821289
2019-04-26,119.11665344238281
2019-04-30,121.05732727050781
2019-05-02,120.8565673828125
2019-05-03,118.35823059082031
2019-05-06,115.2353286743164
2019-05-07,113.29467010498047
2019-05-08,115.97144317626953
2019-05-09,113.69619750976562
2019-05-10,114.54383850097656
2019-05-13,113.65157318115234
2019-05-14,117.30982971191406
2019-05-15,115.30226135253906
2019-05-16,111.06401824951172
2019-05-17,108.67723083496094
2019-05-20,120.78966522216797
2019-05-21,118.2690200805664
2019-05-22,117.62213134765625
2019-05-23,115.43608093261719
2019-05-24,119.3397216796875
2019-05-27,129.6230010986328
2019-05-28,134.5527801513672
2019-05-29,136.06959533691406
2019-05-30,130.35914611816406
2019-05-31,127.23622131347656
2019-06-03,128.64154052734375
2019-06-04,128.06155395507812
2019-06-06,132.58978271484375
2019-06-07,130.06912231445312
2019-06-10,127.54850769042969
2019-06-11,128.596923828125
2019-06-12,128.15078735351562
2019-06-13,130.49298095703125
2019-06-14,128.86459350585938
2019-06-17,128.15078735351562
2019-06-18,125.139404296875
2019-06-19,123.5556640625
2019-06-20,124.09101867675781
2019-06-21,123.75640869140625
2019-06-24,123.10953521728516
2019-06-25,121.30268859863281
2019-06-26,119.29510498046875
2019-06-27,119.38433074951172
2019-06-28,123.17645263671875
2019-07-01,120.6781234741211
2019-07-02,120.12045288085938
2019-07-03,119.94200134277344
2019-07-04,121.21348571777344
2019-07-05,119.428955078125
2019-07-08,116.90830993652344
2019-07-09,119.76355743408203
2019-07-10,120.05353546142578
2019-07-11,123.84563446044922
2019-07-12,120.90119171142578
2019-07-15,118.91590881347656
2019-07-16,120.20968627929688
2019-07-17,122.75260925292969
2019-07-18,119.54048919677734
2019-07-19,117.44367218017578
2019-07-22,115.85991668701172
2019-07-23,114.85611724853516
2019-07-24,112.89315032958984
2019-07-25,112.04549407958984
2019-07-26,114.2761459350586
2019-07-29,110.99710083007812
2019-07-30,107.0488510131836
2019-07-31,105.68814849853516
2019-08-01,105.0357666015625
2019-08-02,103.43851470947266
2019-08-05,101.8862533569336
2019-08-06,105.77813720703125
2019-08-07,112.6395492553711
2019-08-08,115.54159545898438
2019-08-09,118.35363006591797
2019-08-13,111.10978698730469
2019-08-14,119.14100646972656
2019-08-16,117.54376220703125
2019-08-19,119.1860122680664
2019-08-20,121.54812622070312
2019-08-21,121.7730941772461
2019-08-22,117.07136535644531
2019-08-23,122.92041778564453
2019-08-26,131.06410217285156
2019-08-27,134.77603149414062
2019-08-28,133.6511993408203
2019-08-29,133.5612030029297
2019-08-30,130.02928161621094
2019-09-03,127.01476287841797
2019-09-04,128.9269256591797
2019-09-05,131.33404541015625
2019-09-06,128.949462890625
2019-09-09,127.21723175048828
2019-09-11,126.38483428955078
2019-09-12,125.4625015258789
2019-09-13,128.09458923339844
2019-09-16,123.43782806396484
2019-09-17,119.00602722167969
2019-09-18,121.45814514160156
2019-09-19,121.0531997680664
2019-09-20,119.95087432861328
2019-09-23,125.35005950927734
2019-09-24,124.60765075683594
2019-09-25,124.74260711669922
2019-09-26,122.35801696777344
2019-09-27,124.315185546875
2019-09-30,124.49515533447266
2019-10-01,124.11271667480469
2019-10-03,123.07788848876953
2019-10-04,122.1555404663086
2019-10-07,118.73607635498047
2019-10-09,117.83623504638672
2019-10-10,120.24333953857422
2019-10-11,119.70341491699219
2019-10-14,119.16351318359375
2019-10-15,119.2760009765625
2019-10-16,119.41096496582031
2019-10-17,119.61343383789062
2019-10-18,123.25785827636719
2019-10-22,120.73826599121094
2019-10-23,119.41096496582031
2019-10-24,118.30863952636719
2019-10-25,119.63593292236328
2019-10-27,119.88339233398438
2019-10-29,119.25347900390625
2019-10-30,119.56843566894531
2019-10-31,119.88339233398438
2019-11-01,120.51329803466797
2019-11-04,121.8180923461914
2019-11-05,120.94072723388672
2019-11-06,119.29849243164062
2019-11-07,119.79339599609375
2019-11-08,118.15116882324219
2019-11-11,120.44580078125
2019-11-13,119.95087432861328
2019-11-14,117.76873016357422
2019-11-15,118.5111083984375
2019-11-18,121.30067443847656
2019-11-19,120.13084411621094
2019-11-20,119.47844696044922
2019-11-21,123.1329116821289
2019-11-22,123.29281616210938
2019-11-25,130.3733673095703
2019-11-26,130.281982421875
2019-11-27,122.69895935058594
2019-11-28,121.62544250488281
2019-11-29,125.21138763427734
2019-12-02,128.20350646972656
2019-12-03,128.82020568847656
2019-12-04,126.03367614746094
2019-12-05,125.50833892822266
2019-12-06,128.24920654296875
2019-12-09,125.1885757446289
2019-12-10,123.31565856933594
2019-12-11,123.01871490478516
2019-12-12,124.1379165649414
2019-12-13,124.48051452636719
2019-12-16,123.3841552734375
2019-12-17,123.3385009765625
2019-12-18,122.49339294433594
2019-12-19,121.62544250488281
2019-12-20,121.30567932128906
2019-12-23,122.69895935058594
2019-12-24,121.6026382446289
2019-12-26,120.75752258300781
2019-12-27,123.86381530761719
2019-12-30,128.13499450683594
2019-12-31,125.59968566894531
2020-01-01,124.68608093261719
2020-01-02,127.08433532714844
2020-01-03,125.02870178222656
2020-01-06,121.23716735839844
2020-01-07,120.59762573242188
2020-01-08,118.88460540771484
2020-01-09,121.054443359375
2020-01-10,121.00875854492188
2020-01-13,122.28783416748047
2020-01-14,122.56189727783203
2020-01-15,124.50335693359375
2020-01-16,124.5718765258789
2020-01-17,124.25210571289062
2020-01-20,122.31068420410156
2020-01-21,121.44274139404297
2020-01-22,121.62544250488281
2020-01-23,121.71684265136719
2020-01-24,122.31068420410156
2020-01-27,124.98300170898438
2020-01-28,131.76661682128906
2020-01-29,131.4240264892578
2020-01-30,127.9522705078125
2020-01-31,127.33557891845703
2020-02-03,127.03865051269531
2020-02-04,126.35342407226562
2020-02-05,125.80525207519531
2020-02-06,121.28285217285156
2020-02-07,120.46060180664062
2020-02-10,120.18650817871094
2020-02-11,120.30072021484375
2020-02-12,119.70685577392578
2020-02-13,119.09017181396484
2020-02-14,115.57273864746094
2020-02-17,114.56775665283203
2020-02-18,113.38878631591797
2020-02-19,112.39476013183594
2020-02-20,113.64308166503906
2020-02-24,109.66695404052734
2020-02-25,108.09500122070312
2020-02-26,106.68486785888672
2020-02-27,105.4365463256836
2020-02-28,106.38434600830078
2020-03-02,105.87576293945312
2020-03-03,105.62147521972656
2020-03-04,103.88770294189453
2020-03-05,104.07264709472656
2020-03-06,103.1479721069336
2020-03-09,103.93394470214844
2020-03-11,98.94066619873047
2020-03-12,92.74532318115234
2020-03-13,92.79155731201172
2020-03-16,89.90193176269531
2020-03-17,83.05931091308594
2020-03-18,78.01981353759766
2020-03-19,69.21224212646484
2020-03-20,68.2413330078125
2020-03-23,61.93039321899414
2020-03-24,60.682071685791016
2020-03-25,63.77975082397461
2020-03-26,66.66936492919922
2020-03-27,68.865478515625
2020-03-30,64.91248321533203
2020-03-31,71.3852310180664
2020-04-01,69.0966567993164
2020-04-03,66.13768768310547
2020-04-07,69.48963928222656
2020-04-08,72.19432830810547
2020-04-09,74.64472961425781
2020-04-13,73.95121765136719
2020-04-15,80.23904418945312
2020-04-16,78.89823913574219
2020-04-17,79.17565155029297
2020-04-20,77.99669647216797
2020-04-21,77.02578735351562
2020-04-22,75.59251403808594
2020-04-23,76.42473602294922
2020-04-24,75.77745819091797
2020-04-27,76.93331146240234
2020-04-28,78.08915710449219
2020-04-29,77.46499633789062
2020-04-30,75.84681701660156
2020-05-04,74.02056884765625
2020-05-05,73.35016632080078
2020-05-06,74.6678466796875
2020-05-07,73.69692993164062
2020-05-08,72.61042785644531
2020-05-11,71.43146514892578
2020-05-12,71.01536560058594
2020-05-13,72.05562591552734
2020-05-14,71.08470916748047
2020-05-15,70.34496307373047
2020-05-18,68.05638122558594
2020-05-19,68.33378601074219
2020-05-20,70.06758117675781
2020-05-21,70.29874420166016
2020-05-22,68.88861083984375
2020-05-26,68.88861083984375
2020-05-27,69.1891098022461
2020-05-28,67.94078826904297
2020-05-29,68.03327178955078
2020-06-01,69.00418853759766
2020-06-02,69.74393463134766
2020-06-03,71.06159210205078
2020-06-04,71.15406799316406
2020-06-05,72.14810180664062
2020-06-08,75.15331268310547
2020-06-09,73.9281005859375
2020-06-10,73.67382049560547
2020-06-11,71.61639404296875
2020-06-12,70.96912384033203
2020-06-15,71.7551040649414
2020-06-16,71.80133819580078
2020-06-17,70.22937774658203
2020-06-18,71.40835571289062
2020-06-19,72.74913787841797
2020-06-22,71.52394104003906
2020-06-23,77.97357177734375
2020-06-24,76.79460906982422
2020-06-25,76.91019439697266
2020-06-26,77.0026626586914
2020-06-29,73.37329864501953
2020-06-30,74.55225372314453
2020-07-01,73.85875701904297
2020-07-02,74.48291015625
2020-07-03,74.15927124023438
2020-07-06,74.08992004394531
2020-07-07,74.25174713134766
2020-07-08,73.28083038330078
2020-07-09,73.46575164794922
2020-07-10,73.53511047363281
2020-07-13,72.3330307006836
2020-07-14,69.3740463256836
2020-07-15,69.79015350341797
2020-07-16,69.51276397705078
2020-07-17,71.01536560058594
2020-07-20,71.98626708984375
2020-07-21,71.70887756347656
2020-07-22,70.76107788085938
2020-07-23,70.94601440429688
2020-07-24,69.58211517333984
2020-07-27,68.6805419921875
2020-07-28,68.81925964355469
2020-07-29,69.0966567993164
2020-07-30,68.12574005126953
2020-07-31,68.3800277709961
2020-08-03,67.94078826904297
2020-08-04,69.30470275878906
2020-08-05,68.74989318847656
2020-08-06,68.6805419921875
2020-08-07,68.51872253417969
2020-08-10,69.14289093017578
2020-08-11,69.3740463256836
2020-08-12,69.30470275878906
2020-08-13,70.8535385131836
2020-08-14,69.30470275878906
2020-08-17,69.9057388305664
2020-08-18,69.74393463134766
2020-08-19,73.60446166992188
2020-08-20,77.85797882080078
2020-08-21,76.12422180175781
2020-08-24,76.35537719726562
2020-08-25,77.64994049072266
2020-08-26,81.27930450439453
2020-08-27,83.24425506591797
2020-08-28,80.67826843261719
2020-08-31,76.14733123779297
2020-09-01,75.70811462402344
2020-09-02,77.30317687988281
2020-09-03,76.77149200439453
2020-09-04,75.31512451171875
2020-09-07,73.97433471679688
2020-09-08,72.37926483154297
2020-09-09,71.17717742919922
2020-09-10,74.6216049194336
2020-09-11,73.53511047363281
2020-09-14,74.48291015625
2020-09-15,75.13018798828125
2020-09-16,77.3262939453125
2020-09-17,77.81175231933594
2020-09-18,77.09513092041016
2020-09-21,74.96836853027344
2020-09-22,74.82966613769531
2020-09-23,74.59849548339844
2020-09-24,73.21147918701172
2020-09-25,74.57538604736328
2020-09-28,76.05486297607422
2020-09-29,75.84681701660156
2020-09-30,76.47096252441406
2020-10-01,76.70214080810547
2020-10-05,76.81771850585938
2020-10-06,75.98551177978516
2020-10-07,74.80654907226562
2020-10-08,74.69096374511719
2020-10-09,75.03772735595703
2020-10-12,74.20550537109375
2020-10-13,72.30990600585938
2020-10-14,71.63951873779297
2020-10-15,71.0384750366211
2020-10-16,72.28679656982422
2020-10-19,71.52394104003906
2020-10-20,71.17717742919922
2020-10-21,71.10783386230469
2020-10-22,71.59329986572266
2020-10-23,71.87068939208984
2020-10-26,71.52394104003906
2020-10-27,71.3852310180664
2020-10-28,70.5992660522461
2020-10-29,69.35093688964844
2020-10-30,69.2353515625
2020-11-02,69.00418853759766
2020-11-03,69.65145111083984
2020-11-04,69.28160095214844
2020-11-05,69.32781982421875
2020-11-06,70.5992660522461
2020-11-09,72.51798248291016
2020-11-10,74.7140884399414
2020-11-11,74.48291015625
2020-11-12,73.55823516845703
2020-11-13,76.51720428466797
2020-11-14,78.15850830078125
2020-11-17,83.79905700683594
2020-11-18,86.68866729736328
2020-11-19,84.12268829345703
2020-11-20,81.32553100585938
2020-11-23,81.34864807128906
2020-11-24,80.6089096069336
2020-11-25,79.33747100830078
2020-11-26,79.98474884033203
2020-11-27,82.92061614990234
2020-12-01,82.94371795654297
2020-12-02,83.66035461425781
2020-12-03,85.1629409790039
2020-12-04,86.36504364013672
2020-12-07,88.74608612060547
2020-12-08,89.855712890625
2020-12-09,91.8899917602539
2020-12-10,94.24793243408203
2020-12-11,95.42689514160156
2020-12-14,96.12039947509766
2020-12-15,95.86611938476562
2020-12-16,96.652099609375
2020-12-17,94.7564926147461
2020-12-18,92.23674774169922
2020-12-21,86.01828002929688
2020-12-22,88.09881591796875
2020-12-23,90.01751708984375
2020-12-24,91.82064056396484
2020-12-28,94.7564926147461
2020-12-29,93.693115234375
2020-12-30,94.84896850585938
2020-12-31,93.78559112548828
2021-01-01,95.28820037841797
2021-01-04,95.40377807617188
2021-01-05,95.10325622558594
2021-01-06,94.59468841552734
2021-01-07,95.24195861816406
2021-01-08,94.71026611328125
2021-01-11,92.95337677001953
2021-01-12,92.2598648071289
2021-01-13,91.47389221191406
2021-01-14,90.1099853515625
2021-01-15,88.2375259399414
2021-01-18,88.58426666259766
2021-01-19,88.39932250976562
2021-01-20,88.5611572265625
2021-01-21,87.65958404541016
2021-01-22,86.11075592041016
2021-01-25,84.67750549316406
2021-01-27,83.47541809082031
2021-01-28,89.60140991210938
2021-01-29,89.87882232666016
2021-02-01,90.294921875
2021-02-02,92.65284729003906
2021-02-03,92.3292236328125
2021-02-04,92.21363830566406
2021-02-05,94.64090728759766
2021-02-08,104.53499603271484
2021-02-09,103.517822265625
2021-02-10,101.89965057373047
2021-02-11,106.98538970947266
2021-02-12,105.64459991455078
2021-02-15,105.76017761230469
2021-02-16,105.89888763427734
2021-02-17,113.38878631591797
2021-02-18,113.66619873046875
2021-02-19,111.86305236816406
2021-02-22,113.96671295166016
2021-02-23,115.65425109863281
2021-02-24,118.98309326171875
2021-02-25,122.4737548828125
2021-02-26,119.28361511230469
2021-03-01,119.63037872314453
2021-03-02,120.04647064208984
2021-03-03,117.8272476196289
2021-03-04,118.17400360107422
2021-03-05,121.87271881103516
2021-03-08,117.73477172851562
2021-03-09,119.32984924316406
2021-03-10,115.6773681640625
2021-03-12,112.833984375
2021-03-15,113.92047882080078
2021-03-16,114.66021728515625
2021-03-17,108.60356140136719
2021-03-18,107.05473327636719
2021-03-19,111.67813110351562
2021-03-22,107.6557846069336
2021-03-23,107.17032623291016
2021-03-24,108.9965591430664
2021-03-25,108.9503173828125
2021-03-26,110.84593200683594
2021-03-30,106.82355499267578
2021-03-31,107.2859115600586
2021-04-01,107.91006469726562
2021-04-05,103.95706176757812
2021-04-06,104.16511535644531
2021-04-07,104.53499603271484
2021-04-08,106.26876068115234
2021-04-09,107.30902099609375
2021-04-12,103.05548858642578
2021-04-13,110.61475372314453
2021-04-15,107.44771575927734
2021-04-16,105.20537567138672
2021-04-19,100.9056167602539
2021-04-20,98.57080078125
2021-04-22,103.1479721069336
2021-04-23,100.39702606201172
2021-04-26,100.02718353271484
2021-04-27,102.06146240234375
2021-04-28,101.96900939941406
2021-04-29,101.4835433959961
2021-04-30,100.1658706665039
2021-05-03,104.37315368652344
2021-05-04,101.55290222167969
2021-05-05,100.58197784423828
2021-05-06,99.79600524902344
2021-05-07,100.55886840820312
2021-05-10,100.05027770996094
2021-05-11,100.65132904052734
2021-05-12,101.9227523803711
2021-05-14,101.09056091308594
2021-05-17,105.9913558959961
2021-05-18,119.5610122680664
2021-05-19,113.75865936279297
2021-05-20,113.8973617553711
2021-05-21,113.01891326904297
2021-05-24,112.60281372070312
2021-05-25,115.0069808959961
2021-05-26,114.72956848144531
2021-05-27,113.52749633789062
2021-05-28,114.42903900146484
2021-05-31,119.05244445800781
2021-06-01,115.97789001464844
2021-06-02,118.35893249511719
2021-06-03,120.20829772949219
2021-06-04,118.7056884765625
2021-06-07,121.71089172363281
2021-06-08,123.67582702636719
2021-06-09,119.00621032714844
2021-06-10,123.74519348144531
2021-06-11,137.01434326171875
2021-06-14,130.40289306640625
2021-06-15,128.87716674804688
2021-06-16,133.8472900390625
2021-06-17,132.11354064941406
2021-06-18,126.88910675048828
2021-06-21,127.5826187133789
2021-06-22,128.02183532714844
2021-06-23,125.73326873779297
2021-06-24,125.2477798461914
2021-06-25,129.8480682373047
2021-06-28,127.90624237060547
2021-06-29,127.42080688476562
2021-06-30,130.51846313476562
2021-07-01,132.39096069335938
2021-07-02,130.35665893554688
2021-07-05,133.93978881835938
2021-07-06,130.63404846191406
2021-07-07,136.06654357910156
2021-07-08,142.10006713867188
2021-07-09,146.79283142089844
2021-07-12,145.9143829345703
2021-07-13,141.15228271484375
2021-07-14,145.9606170654297
2021-07-15,148.08737182617188
2021-07-16,144.0650177001953
2021-07-19,140.96734619140625
2021-07-20,137.43045043945312
2021-07-22,139.8577117919922
2021-07-23,137.22239685058594
2021-07-26,142.79359436035156
2021-07-27,138.23953247070312
2021-07-28,137.3842010498047
2021-07-29,140.6647491455078
2021-07-30,142.5393524169922
2021-08-02,143.0548553466797
2021-08-03,143.0548553466797
2021-08-04,139.09478759765625
2021-08-05,140.2664031982422
2021-08-06,140.7116241455078
2021-08-09,142.77365112304688
2021-08-10,147.4367218017578
2021-08-11,142.5393524169922
2021-08-12,153.2245330810547
2021-08-13,155.54432678222656
2021-08-16,151.16246032714844
2021-08-17,154.67730712890625
2021-08-18,156.5753631591797
2021-08-20,151.98260498046875
2021-08-23,142.02383422851562
2021-08-24,145.72616577148438
2021-08-25,144.71853637695312
2021-08-26,147.36642456054688
2021-08-27,147.03836059570312
2021-08-30,147.178955078125
2021-08-31,148.1865692138672
2021-09-01,146.19480895996094
2021-09-02,158.0047149658203
2021-09-03,154.34927368164062
2021-09-06,151.84201049804688
2021-09-07,150.99844360351562
2021-09-08,163.8394012451172
2021-09-09,158.59056091308594
2021-09-13,161.26182556152344
2021-09-14,161.3087158203125
2021-09-15,161.0743865966797
2021-09-16,162.7380828857422
2021-09-17,161.2384033203125
2021-09-20,157.81727600097656
2021-09-21,157.23146057128906
2021-09-22,187.17808532714844
2021-09-23,180.0077667236328
2021-09-24,180.54672241210938
2021-09-27,181.4371337890625
2021-09-28,175.5321807861328
2021-09-29,176.0711212158203
2021-09-30,179.0001678466797
2021-10-01,172.7202911376953
2021-10-04,171.33778381347656
2021-10-05,184.81143188476562
2021-10-06,182.14010620117188
2021-10-07,188.95896911621094
2021-10-08,191.7942657470703
2021-10-11,189.4744415283203
2021-10-12,185.86587524414062
2021-10-13,182.18698120117188
2021-10-14,180.45297241210938
2021-10-18,178.62525939941406
2021-10-19,177.1490020751953
2021-10-20,178.95330810546875
2021-10-21,177.94573974609375
2021-10-22,175.8836669921875
2021-10-25,178.1097412109375
2021-10-26,178.20346069335938
2021-10-27,175.74305725097656
2021-10-28,176.39918518066406
2021-10-29,175.3212890625
2021-11-01,177.82855224609375
2021-11-02,186.68601989746094
2021-11-03,200.41738891601562
2021-11-04,205.642822265625
2021-11-08,234.909912109375
2021-11-09,241.47097778320312
2021-11-10,238.94029235839844
2021-11-11,245.66539001464844
2021-11-12,228.18478393554688
2021-11-15,223.2639923095703
2021-11-16,219.84288024902344
2021-11-17,215.55474853515625
2021-11-18,213.56298828125
2021-11-22,201.23753356933594
2021-11-23,216.21083068847656
2021-11-24,214.9454803466797
2021-11-25,228.86436462402344
2021-11-26,218.24945068359375
2021-11-29,206.3457794189453
2021-11-30,213.0240020751953
2021-12-01,220.87388610839844
2021-12-02,224.740234375
2021-12-03,221.41282653808594
2021-12-06,212.344482421875
2021-12-07,214.00819396972656
2021-12-08,215.97650146484375
2021-12-09,217.07785034179688
2021-12-10,214.96893310546875
2021-12-13,217.4058837890625
2021-12-14,217.33558654785156
2021-12-15,212.83657836914062
2021-12-16,211.33689880371094
2021-12-17,206.767578125
2021-12-20,192.5206756591797
2021-12-21,203.32302856445312
2021-12-22,203.393310546875
2021-12-23,216.53887939453125
2021-12-24,210.25900268554688
2021-12-27,203.7916717529297
2021-12-28,207.0019073486328
2021-12-29,202.83091735839844
2021-12-30,197.93356323242188
2021-12-31,200.76885986328125
2022-01-03,207.07220458984375
2022-01-04,214.03164672851562
2022-01-05,220.73329162597656
2022-01-06,219.11643981933594
2022-01-07,216.56231689453125
2022-01-10,217.7339324951172
2022-01-11,231.95741271972656
2022-01-12,227.2474822998047
2022-01-13,225.888427734375
2022-01-14,227.73959350585938
2022-01-17,223.94354248046875
2022-01-18,226.7788543701172
2022-01-19,225.2791748046875
2022-01-20,222.88906860351562
2022-01-21,222.81878662109375
2022-01-24,208.4078369140625
2022-01-25,214.8751983642578
2022-01-27,204.04940795898438
2022-01-28,206.81443786621094
2022-01-31,208.0797882080078
2022-02-01,222.7953338623047
2022-02-02,225.41978454589844
2022-02-03,233.99603271484375
2022-02-04,248.45384216308594
2022-02-07,259.34991455078125
2022-02-08,249.3911590576172
2022-02-09,238.51849365234375
2022-02-10,241.4705047607422
2022-02-11,246.7555694580078
2022-02-14,228.78158569335938
2022-02-15,227.37698364257812
2022-02-16,228.35305786132812
2022-02-17,223.21083068847656
2022-02-18,226.9722900390625
2022-02-21,221.11582946777344
2022-02-22,214.78329467773438
2022-02-23,216.2593231201172
2022-02-24,198.49957275390625
2022-02-25,205.3796844482422
2022-02-28,218.06861877441406
2022-03-02,210.5218963623047
2022-03-03,204.35601806640625
2022-03-04,202.35623168945312
2022-03-07,202.59429931640625
2022-03-08,201.85630798339844
2022-03-09,205.4034881591797
2022-03-10,208.3793182373047
2022-03-11,208.95068359375
2022-03-14,214.14051818847656
2022-03-15,207.02232360839844
2022-03-16,210.78379821777344
2022-03-17,214.949951171875
2022-03-21,211.926513671875
2022-03-22,208.47454833984375
2022-03-23,209.04591369628906
2022-03-24,211.95030212402344
2022-03-25,216.54498291015625
2022-03-28,217.28298950195312
2022-03-29,224.7106475830078
2022-03-30,228.97203063964844
2022-03-31,235.35220336914062
2022-04-01,234.16188049316406
2022-04-04,233.4238739013672
2022-04-05,229.7576446533203
2022-04-06,228.32923889160156
2022-04-07,232.7810821533203
2022-04-08,234.68563842773438
2022-04-11,244.97007751464844
2022-04-12,241.25625610351562
2022-04-13,247.89828491210938
2022-04-18,244.92247009277344
2022-04-19,245.77951049804688
2022-04-20,270.1336669921875
2022-04-21,294.98779296875
2022-04-22,278.0851135253906
2022-04-25,271.53826904296875
2022-04-26,276.79949951171875
2022-04-27,274.8473815917969
2022-04-28,271.3240051269531
2022-04-29,271.0621337890625
2022-05-02,275.70440673828125
2022-05-04,270.5860290527344
2022-05-05,274.0617370605469
2022-05-06,267.0626220703125
2022-05-09,257.0162353515625
2022-05-10,245.3748016357422
2022-05-11,245.9937744140625
2022-05-12,246.6365509033203
2022-05-13,252.2549285888672
2022-05-16,269.82421875
2022-05-17,271.9905700683594
2022-05-18,271.8953552246094
2022-05-19,264.7295837402344
2022-05-20,274.9188232421875
2022-05-23,304.1057434082031
2022-05-24,288.39337158203125
2022-05-25,278.7279052734375
2022-05-26,285.5127868652344
2022-05-27,288.67901611328125
2022-05-30,293.3213195800781
2022-05-31,307.58148193359375
2022-06-01,308.6528015136719
2022-06-02,313.080810546875
2022-06-03,306.3435363769531
2022-06-06,300.4870910644531
2022-06-07,308.4147033691406
2022-06-08,306.46258544921875
2022-06-09,316.2709045410156
2022-06-10,308.8908386230469
2022-06-13,303.724853515625
2022-06-14,299.5348205566406
2022-06-15,300.0823974609375
2022-06-16,291.321533203125
2022-06-17,268.3719787597656
2022-06-20,265.61041259765625
2022-06-21,268.1577453613281
2022-06-22,267.2292785644531
2022-06-23,264.75335693359375
2022-06-24,279.5134582519531
2022-06-27,295.1068420410156
2022-06-28,297.3208312988281
2022-06-29,301.2012634277344
2022-06-30,297.7969665527344
2022-07-01,295.2020568847656
2022-07-04,300.43951416015625
2022-07-05,303.5819396972656
2022-07-06,303.0106201171875
2022-07-07,307.3196105957031
2022-07-08,306.1768798828125
2022-07-11,310.8429870605469
2022-07-12,311.50958251953125
2022-07-13,306.8196716308594
2022-07-14,313.2712707519531
2022-07-15,314.48541259765625
2022-07-18,324.57940673828125
2022-07-19,325.3174133300781
2022-07-20,335.45904541015625
2022-07-21,325.53167724609375
2022-07-22,324.43658447265625
2022-07-25,327.62664794921875
2022-07-26,318.3896789550781
2022-07-27,320.55609130859375
2022-07-28,312.3428039550781
2022-07-29,297.3446350097656
2022-08-01,285.7984619140625
2022-08-02,292.51190185546875
2022-08-03,297.0113830566406
2022-08-04,286.750732421875
2022-08-05,290.1550598144531
2022-08-08,292.3452453613281
2022-08-10,285.1556396484375
2022-08-11,287.7982177734375
2022-08-12,295.7972106933594
2022-08-16,295.27349853515625
2022-08-17,294.29736328125
2022-08-18,294.44024658203125
2022-08-19,289.53607177734375
2022-08-22,284.5128479003906
2022-08-23,289.2027893066406
2022-08-24,289.7027282714844
2022-08-25,289.1313781738281
2022-08-26,301.79644775390625
2022-08-29,296.2733154296875
2022-08-30,295.9877014160156
2022-09-01,293.2499084472656
2022-09-02,296.46380615234375
2022-09-05,293.55938720703125
2022-09-06,293.0118713378906
2022-09-07,292.8213806152344
2022-09-08,292.48809814453125
2022-09-09,292.7023620605469
2022-09-12,287.86962890625
2022-09-13,293.6308288574219
2022-09-14,294.67828369140625
2022-09-15,309.0575256347656
2022-09-16,305.1770324707031
2022-09-19,307.7005310058594
2022-09-20,310.58111572265625
2022-09-21,311.3191223144531
2022-09-22,308.46234130859375
2022-09-23,317.48504638671875
2022-09-26,304.7485046386719
2022-09-27,292.9403991699219
2022-09-28,285.4651184082031
2022-09-29,283.0606689453125
2022-09-30,290.46453857421875
2022-10-03,287.0125427246094
2022-10-04,289.79791259765625
2022-10-06,292.7023620605469
2022-10-07,291.0120849609375
2022-10-10,288.3218994140625
2022-10-11,286.29833984375
2022-10-12,284.8223571777344
2022-10-13,279.7515563964844
2022-10-14,274.9188232421875
2022-10-17,283.91766357421875
2022-10-18,285.0603942871094
2022-10-19,281.5132751464844
2022-10-20,278.7755126953125
2022-10-21,281.8703308105469
2022-10-24,284.4176330566406
2022-10-25,280.9656677246094
2022-10-27,283.3463439941406
2022-10-28,287.7744140625
2022-10-31,288.7266540527344
2022-11-01,289.41705322265625
2022-11-02,284.94140625
2022-11-03,282.0131530761719
2022-11-04,285.965087890625
2022-11-07,288.4171447753906
2022-11-09,292.77374267578125
2022-11-10,270.63360595703125
2022-11-11,281.8941650390625
2022-11-14,275.2521057128906
2022-11-15,259.5635681152344
2022-11-16,253.873779296875
2022-11-17,248.58868408203125
2022-11-18,244.51776123046875
2022-11-21,245.2795867919922
2022-11-22,257.8970642089844
2022-11-23,265.8722839355469
2022-11-24,262.896484375
2022-11-25,266.25323486328125
