Date,KALYANKJIL
2025-01-13,569.105712890625
2025-01-14,592.2433471679688
2025-01-15,551.2311401367188
2025-01-16,535.4420166015625
2025-01-17,498.0047607421875
2025-01-20,527.1998901367188
2025-01-21,484.9464111328125
2025-01-22,482.26519775390625
2025-01-23,474.8174743652344
2025-01-24,455.5527038574219
2025-01-27,434.15289306640625
2025-01-28,434.9969482421875
2025-01-29,445.57275390625
2025-01-30,437.578857421875
2025-01-31,499.5936279296875
2025-02-01,501.92724609375
2025-02-03,499.3949890136719
2025-02-04,559.8705444335938
2025-02-05,563.892333984375
2025-02-06,538.6196899414062
2025-02-07,535.640625
2025-02-10,518.4114990234375
2025-02-11,516.6240844726562
2025-02-12,509.0273742675781
2025-02-13,522.7808837890625
2025-02-14,484.99603271484375
2025-02-17,503.51605224609375
2025-02-18,480.92462158203125
2025-02-19,479.7826232910156
2025-02-20,490.4080810546875
2025-02-21,481.8680114746094
2025-02-24,475.7608642578125
2025-02-25,474.71820068359375
2025-02-27,465.9299011230469
2025-02-28,459.0282897949219
2025-03-03,437.3802795410156
2025-03-04,456.39678955078125
2025-03-05,464.19207763671875
2025-03-06,447.2608947753906
2025-03-07,428.69122314453125
2025-03-10,404.659912109375
2025-03-11,418.56231689453125
2025-03-12,424.2722473144531
2025-03-13,427.8968200683594
2025-03-17,425.01702880859375
2025-03-18,425.01702880859375
2025-03-19,450.388916015625
2025-03-20,463.9934387207031
2025-03-21,467.91595458984375
2025-03-24,486.43597412109375
2025-03-25,465.9299011230469
2025-03-26,470.9942932128906
2025-03-27,465.7808837890625
2025-03-28,463.9934387207031
2025-04-01,454.8575744628906
2025-04-02,507.537841796875
2025-04-03,505.5517883300781
2025-04-04,483.7547607421875
2025-04-07,482.9106750488281
2025-04-08,488.8688659667969
2025-04-09,490.6066589355469
2025-04-11,507.1903076171875
2025-04-15,510.5666198730469
2025-04-16,521.6884765625
2025-04-17,520.9934692382812
2025-04-21,525.4620971679688
2025-04-22,521.3409423828125
2025-04-23,534.2503662109375
2025-04-24,516.17724609375
2025-04-25,497.7565002441406
2025-04-28,514.58837890625
2025-04-29,514.58837890625
2025-04-30,512.9498291015625
2025-05-02,503.7146911621094
2025-05-05,527.1005249023438
2025-05-06,498.74951171875
2025-05-07,519.4542236328125
2025-05-08,508.8288269042969
2025-05-09,515.5317993164062
2025-05-12,534.3992919921875
2025-05-13,550.6353759765625
2025-05-14,547.606689453125
2025-05-15,548.0535278320312
2025-05-16,556.4942626953125
2025-05-19,555.4515380859375
2025-05-20,542.3435668945312
2025-05-21,548.2024536132812
2025-05-22,550.2381591796875
2025-05-23,549.7416381835938
2025-05-26,564.3888549804688
2025-05-27,558.8278198242188
2025-05-28,566.6231079101562
2025-05-29,561.4594116210938
2025-05-30,556.4942626953125
2025-06-02,552.7703857421875
2025-06-03,552.7703857421875
2025-06-04,552.820068359375
2025-06-05,550.2381591796875
2025-06-06,559.1754150390625
2025-06-09,547.8052368164062
2025-06-10,543.2869262695312
2025-06-11,531.4698486328125
2025-06-12,514.9359130859375
2025-06-13,515.3331298828125
2025-06-16,517.7164306640625
2025-06-17,510.96380615234375
2025-06-18,516.2765502929688
2025-06-19,507.4881896972656
2025-06-20,514.7373046875
2025-06-23,512.05615234375
2025-06-24,517.1702270507812
2025-06-25,536.5839233398438
2025-06-26,549.4933471679688
2025-06-27,540.9533081054688
2025-06-30,551.9758911132812
2025-07-01,566.3748779296875
2025-07-02,581.5185546875
2025-07-03,578.7877807617188
2025-07-04,581.5682983398438
2025-07-07,579.9793701171875
2025-07-08,569.751220703125
2025-07-09,574.7659912109375
2025-07-10,583.7032470703125
2025-07-11,578.0926513671875
2025-07-14,581.6676025390625
2025-07-15,584.150146484375
2025-07-16,586.0865478515625
2025-07-17,596.3147583007812
2025-07-18,586.0369262695312
2025-07-21,587.07958984375
2025-07-22,588.9166870117188
2025-07-23,607.5360107421875
2025-07-24,608.7276000976562
2025-07-25,589.860107421875
2025-07-28,592.690185546875
2025-07-29,600.1875610351562
2025-07-30,602.4219360351562
2025-07-31,590.55517578125
2025-08-01,578.7877807617188
2025-08-04,592.29296875
2025-08-05,595.8182983398438
2025-08-06,586.0865478515625
2025-08-07,586.831298828125
2025-08-08,524.4193725585938
2025-08-11,533.75390625
2025-08-12,519.0570068359375
2025-08-13,512.05615234375
2025-08-14,529.78173828125
2025-08-18,516.574462890625
2025-08-19,503.8139953613281
2025-08-20,507.0413513183594
2025-08-21,507.4385681152344
2025-08-22,507.5874938964844
2025-08-25,507.5874938964844
2025-08-26,494.9263610839844
2025-08-28,506.594482421875
2025-08-29,500.63629150390625
2025-09-01,506.4951477050781
2025-09-02,505.15460205078125
2025-09-03,510.51690673828125
2025-09-04,499.86041259765625
2025-09-05,499.91021728515625
2025-09-08,503.89398193359375
2025-09-09,498.2171325683594
2025-09-10,504.9894714355469
2025-09-11,503.74456787109375
2025-09-12,500.70697021484375
2025-09-15,502.6988220214844
2025-09-16,506.4833679199219
2025-09-17,520.6754760742188
2025-09-18,512.9071655273438
2025-09-19,509.3218078613281
2025-09-22,503.1968078613281
2025-09-23,492.93865966796875
2025-09-24,477.153076171875
2025-09-25,460.6703186035156
2025-09-26,453.94775390625
2025-09-29,446.47821044921875
2025-09-30,452.4538269042969
2025-10-01,463.4091491699219
2025-10-03,490.1500244140625
2025-10-06,483.377685546875
2025-10-07,485.7181396484375
2025-10-08,479.9914855957031
2025-10-09,480.9874267578125
2025-10-10,482.87969970703125
2025-10-13,472.87054443359375
2025-10-14,467.54229736328125
2025-10-15,475.0616149902344
2025-10-16,485.17034912109375
2025-10-17,487.859375
2025-10-20,492.88885498046875
2025-10-21,490.1002502441406
2025-10-23,492.14190673828125
2025-10-24,493.2872314453125
2025-10-27,503.79437255859375
2025-10-28,502.84820556640625
2025-10-29,511.114501953125
2025-10-30,510.81573486328125
2025-10-31,507.62872314453125
2025-11-03,513.7537231445312
2025-11-04,520.4762573242188
2025-11-06,510.7658996582031
2025-11-07,510.7160949707031
2025-11-10,508.32586669921875
2025-11-11,507.3299255371094
2025-11-12,506.6825866699219
2025-11-13,496.72320556640625
2025-11-14,493.4864196777344
2025-11-17,493.4366455078125
2025-11-18,488.6561279296875
2025-11-19,497.56976318359375
2025-11-20,502.0514831542969
2025-11-21,494.4325866699219
2025-11-24,482.4315185546875
2025-11-25,480.8380126953125
2025-11-26,495.528076171875
2025-11-27,491.8929138183594
2025-11-28,503.2964172363281
2025-12-01,504.889892578125
2025-12-02,499.2628479003906
2025-12-03,488.0087890625
2025-12-04,488.1083679199219
2025-12-05,490.4986267089844
2025-12-08,473.1195068359375
2025-12-09,471.42645263671875
2025-12-10,458.8278503417969
2025-12-11,468.13983154296875
2025-12-12,477.35223388671875
2025-12-15,478.1490173339844
2025-12-16,477.153076171875
2025-12-17,472.92034912109375
2025-12-18,468.9366149902344
2025-12-19,482.87969970703125
2025-12-22,483.3278503417969
2025-12-23,486.365478515625
2025-12-24,485.22015380859375
2025-12-26,489.1540832519531
2025-12-29,484.32379150390625
2025-12-30,479.89190673828125
2025-12-31,483.377685546875
2026-01-01,482.23236083984375
2026-01-02,493.6856384277344
2026-01-05,502.1510925292969
2026-01-06,498.1175231933594
2026-01-07,518.6337890625
2026-01-08,509.7201843261719
2026-01-09,504.840087890625
2026-01-12,499.3624267578125
2026-01-13,493.4366455078125
2026-01-14,478.4477844238281
2026-01-15,478.4477844238281
2026-01-16,465.6002197265625
2026-01-19,456.9853515625
2026-01-20,449.6154479980469
2026-01-21,394.9385070800781
2026-01-22,372.031982421875
2026-01-23,365.70782470703125
2026-01-27,367.40087890625
2026-01-28,366.45477294921875
2026-01-29,366.9029235839844
2026-01-30,360.18035888671875
2026-02-02,364.01470947265625
2026-02-03,382.3897399902344
2026-02-04,385.62652587890625
2026-02-05,374.6214294433594
2026-02-06,378.70477294921875
2026-02-09,435.5727233886719
2026-02-10,432.1367492675781
2026-02-11,425.2149963378906
2026-02-12,430.742431640625
2026-02-13,416.35113525390625
2026-02-16,425.3145751953125
2026-02-17,419.1398010253906
2026-02-18,416.6997375488281
2026-02-19,403.1051940917969
2026-02-20,399.56964111328125
2026-02-23,400.5157775878906
2026-02-24,405.2464599609375
2026-02-25,404.0513610839844
2026-02-26,405.4456481933594
2026-02-27,408.4334716796875
2026-03-02,400.1174011230469
2026-03-04,392.19970703125
2026-03-05,398.1753234863281
2026-03-06,393.9425964355469
2026-03-09,387.4192199707031
2026-03-10,391.2535705566406
2026-03-11,388.9131164550781
2026-03-12,388.3653564453125
2026-03-13,377.4598388671875
2026-03-16,380.0492858886719
2026-03-17,382.1407470703125
2026-03-18,388.01678466796875
2026-03-19,372.081787109375
2026-03-20,381.14483642578125
2026-03-23,361.2261047363281
2026-03-24,370.18951416015625
2026-03-25,390.25762939453125
2026-03-27,386.7718505859375
2026-03-30,374.3724365234375
2026-04-01,385.5269470214844
2026-04-02,392.7474670410156
2026-04-06,418.6418151855469
2026-04-07,412.66619873046875
2026-04-08,443.7393798828125
2026-04-09,444.28717041015625
2026-04-10,447.32476806640625
2026-04-13,439.8552551269531
2026-04-15,440.7018127441406
2026-04-16,438.5107421875
2026-04-17,425.11541748046875
2026-04-20,415.80340576171875
2026-04-21,413.41314697265625
2026-04-22,412.56658935546875
2026-04-23,411.17230224609375
2026-04-24,403.6529541015625
2026-04-27,411.9690246582031
2026-04-28,410.97308349609375
2026-04-29,410.72412109375
2026-04-30,411.07269287109375
2026-05-01,411.07269287109375
2026-05-04,411.6204528808594
2026-05-05,404.94769287109375
2026-05-06,413.9609069824219
2026-05-07,409.47918701171875
2026-05-08,422.8247375488281
2026-05-11,383.6346740722656
2026-05-12,360.3297424316406
2026-05-13,353.95574951171875
2026-05-14,359.5329895019531
2026-05-15,351.61529541015625
2026-05-18,344.69354248046875
2026-05-19,342.75146484375
2026-05-20,342.1539001464844
2026-05-21,351.56549072265625
2026-05-22,350.9679260253906
2026-05-25,356.39581298828125
2026-05-26,354.00555419921875
2026-05-27,353.3083801269531
2026-05-28,353.3083801269531
2026-05-29,353.6071472167969
2026-06-01,342.55230712890625
2026-06-02,351.66510009765625
2026-06-03,351.56549072265625
2026-06-04,360.6285400390625
2026-06-05,370.3388977050781
2026-06-08,352.7606506347656
2026-06-09,353.6071472167969
2026-06-10,337.3236389160156
2026-06-11,329.4557189941406
2026-06-12,343.3490295410156
2026-06-15,381.443603515625
2026-06-16,377.01165771484375
2026-06-17,381.4933776855469
2026-06-18,381.393798828125
2026-06-19,381.9415588378906
2026-06-22,379.55133056640625
2026-06-23,371.5838317871094
2026-06-24,374.6712341308594
2026-06-25,376.26470947265625
2026-06-26,376.26470947265625
2026-06-29,376.31451416015625
2026-06-30,385.1285705566406
2026-07-01,379.5014953613281
2026-07-02,386.52288818359375
2026-07-03,380.4974365234375
2026-07-06,379.7007141113281
2026-07-07,353.3083801269531
2026-07-08,372.6295471191406
2026-07-09,441.19976806640625
2026-07-10,474.2150573730469
2026-07-13,508.5748596191406
2026-07-14,527.5972290039062
2026-07-15,545.8726196289062
2026-07-16,544.3787231445312
2026-07-17,572.0657958984375
2026-07-20,567.6836547851562
2026-07-21,574.6552124023438
2026-07-22,593.6776123046875
2026-07-23,583.2202758789062
2026-07-24,571.21923828125
2026-07-27,562.3056030273438
2026-07-28,605.8778076171875
2026-07-29,626.0455322265625
2026-07-30,632.0211181640625
2026-07-31,610.1105346679688
2026-08-03,605.5292358398438
2026-08-04,588.9967651367188
2026-08-05,567.1857299804688
2026-08-06,595.5698852539062
2026-08-07,603.8361206054688
2026-08-10,597.8107299804688
2026-08-11,599.7528076171875
2026-08-12,594.2752075195312
2026-08-13,610.9073486328125
2026-08-14,605.7782592773438
2026-08-17,607.5211181640625
2026-08-18,599.1552124023438
2026-08-19,592.7813110351562
2026-08-20,593.5780029296875
2026-08-21,601.0973510742188
2026-08-24,605.4794921875
2026-08-25,610.1105346679688
2026-08-26,608.11865234375
2026-08-27,626.74267578125
2026-08-28,613.2975463867188
2026-08-31,598.5576782226562
2026-09-01,570.6715087890625
2026-09-02,587.6024169921875
2026-09-03,582.9215087890625
2026-09-04,596.3666381835938
2026-09-07,588.5983276367188
2026-09-08,610.1105346679688
2026-09-09,605.130859375
2026-09-10,612.7000122070312
2026-09-11,601.1500244140625
2026-09-14,601.1500244140625
2026-09-15,604.2000122070312
2026-09-16,580.9000244140625
2026-09-17,581.4500122070312
2026-09-18,581.8499755859375
2026-09-21,580.25
