Date,MASFIN
2021-08-05,258.10723876953125
2021-08-06,256.0835266113281
2021-08-09,252.99136352539062
2021-08-10,250.0287322998047
2021-08-11,249.4944610595703
2021-08-12,249.4134979248047
2021-08-13,250.33628845214844
2021-08-16,236.23533630371094
2021-08-17,239.41500854492188
2021-08-18,245.40122985839844
2021-08-20,239.7719268798828
2021-08-23,238.65255737304688
2021-08-24,238.0198974609375
2021-08-25,237.2574005126953
2021-08-26,243.2598114013672
2021-08-27,247.33169555664062
2021-08-30,249.52178955078125
2021-08-31,249.6515655517578
2021-09-01,250.2193603515625
2021-09-02,251.760498046875
2021-09-03,252.60409545898438
2021-09-06,248.97021484375
2021-09-07,246.63412475585938
2021-09-08,245.70944213867188
2021-09-09,246.06631469726562
2021-09-13,249.31088256835938
2021-09-14,254.8590545654297
2021-09-15,256.7733459472656
2021-09-16,254.6805877685547
2021-09-17,257.7304992675781
2021-09-20,260.48834228515625
2021-09-21,253.3341064453125
2021-09-22,254.7941436767578
2021-09-23,256.903076171875
2021-09-24,249.5055389404297
2021-09-27,253.82081604003906
2021-09-28,252.6852264404297
2021-09-29,249.0513153076172
2021-09-30,253.0745086669922
2021-10-01,250.39779663085938
2021-10-04,255.68638610839844
2021-10-05,257.4222412109375
2021-10-06,258.8173522949219
2021-10-07,260.01788330078125
2021-10-08,258.4766845703125
2021-10-11,255.70265197753906
2021-10-12,255.2970733642578
2021-10-13,257.17889404296875
2021-10-14,259.3527526855469
2021-10-18,256.027099609375
2021-10-19,256.027099609375
2021-10-20,244.3304901123047
2021-10-21,248.1266326904297
2021-10-22,240.40460205078125
2021-10-25,240.38836669921875
2021-10-26,245.88787841796875
2021-10-27,243.292236328125
2021-10-28,242.5784454345703
2021-10-29,243.4058074951172
2021-11-01,242.15664672851562
2021-11-02,244.42782592773438
2021-11-03,237.51693725585938
2021-11-04,247.59127807617188
2021-11-08,246.89369201660156
2021-11-09,249.06752014160156
2021-11-10,248.0454864501953
2021-11-11,246.94235229492188
2021-11-12,253.62611389160156
2021-11-15,247.25057983398438
2021-11-16,246.40699768066406
2021-11-17,245.07675170898438
2021-11-18,236.8031768798828
2021-11-22,228.30245971679688
2021-11-23,225.54458618164062
2021-11-24,231.62808227539062
2021-11-25,230.76829528808594
2021-11-26,236.7869110107422
2021-11-29,227.57241821289062
2021-11-30,222.94894409179688
2021-12-01,229.8760528564453
2021-12-02,230.81695556640625
2021-12-03,236.17047119140625
2021-12-06,230.0382843017578
2021-12-07,231.35231018066406
2021-12-08,231.8389892578125
2021-12-09,229.827392578125
2021-12-10,230.57363891601562
2021-12-13,227.13441467285156
2021-12-14,225.31747436523438
2021-12-15,227.06951904296875
2021-12-16,228.09153747558594
2021-12-17,223.8411865234375
2021-12-20,215.5675811767578
2021-12-21,218.45526123046875
2021-12-22,220.3208770751953
2021-12-23,219.8017120361328
2021-12-24,217.3520965576172
2021-12-27,215.3242645263672
2021-12-28,211.12255859375
2021-12-29,210.1978759765625
2021-12-30,207.19668579101562
2021-12-31,204.99041748046875
2022-01-03,204.2603759765625
2022-01-04,202.4272003173828
2022-01-05,200.52914428710938
2022-01-06,198.07949829101562
2022-01-07,195.4027557373047
2022-01-10,193.61825561523438
2022-01-11,194.5591583251953
2022-01-12,192.92068481445312
2022-01-13,194.51046752929688
2022-01-14,194.5267333984375
2022-01-17,195.0945281982422
2022-01-18,194.16983032226562
2022-01-19,189.88705444335938
2022-01-20,188.24850463867188
2022-01-21,182.9599151611328
2022-01-24,171.27955627441406
2022-01-25,166.5587615966797
2022-01-27,163.52508544921875
2022-01-28,162.03260803222656
2022-01-31,159.03138732910156
2022-02-01,153.5968017578125
2022-02-02,152.96409606933594
2022-02-03,183.5439453125
2022-02-04,213.99400329589844
2022-02-07,220.8075408935547
2022-02-08,202.89764404296875
2022-02-09,207.19668579101562
2022-02-10,208.12315368652344
2022-02-11,201.1824951171875
2022-02-14,186.1307830810547
2022-02-15,195.4771728515625
2022-02-16,201.03619384765625
2022-02-17,198.41921997070312
2022-02-18,195.5421600341797
2022-02-21,186.89474487304688
2022-02-22,190.0481414794922
2022-02-23,188.9265594482422
2022-02-24,175.02891540527344
2022-02-25,186.17955017089844
2022-02-28,184.53782653808594
2022-03-02,182.0509033203125
2022-03-03,181.01060485839844
2022-03-04,180.57171630859375
2022-03-07,178.5074005126953
2022-03-08,177.85723876953125
2022-03-09,206.7252960205078
2022-03-10,193.94923400878906
2022-03-11,189.43045043945312
2022-03-14,189.1378936767578
2022-03-15,188.06507873535156
2022-03-16,186.4233856201172
2022-03-17,186.3258514404297
2022-03-21,181.6932830810547
2022-03-22,179.72650146484375
2022-03-23,178.78370666503906
2022-03-24,178.637451171875
2022-03-25,176.37806701660156
2022-03-28,175.35401916503906
2022-03-29,170.0550537109375
2022-03-30,173.33847045898438
2022-03-31,174.2974395751953
2022-04-01,176.6868896484375
2022-04-04,187.57745361328125
2022-04-05,201.99522399902344
2022-04-06,200.84117126464844
2022-04-07,191.86863708496094
2022-04-08,201.166259765625
2022-04-11,199.42701721191406
2022-04-12,199.8983917236328
2022-04-13,201.99522399902344
2022-04-18,207.32669067382812
2022-04-19,203.29559326171875
2022-04-20,204.3521270751953
2022-04-21,204.59593200683594
2022-04-22,208.64332580566406
2022-04-25,206.23765563964844
2022-04-26,207.73306274414062
2022-04-27,208.51332092285156
2022-04-28,212.5281524658203
2022-04-29,208.09068298339844
2022-05-02,215.04762268066406
2022-05-04,215.03134155273438
2022-05-05,203.66944885253906
2022-05-06,195.7534637451172
2022-05-09,198.92311096191406
2022-05-10,193.51036071777344
2022-05-11,183.2537384033203
2022-05-12,177.56463623046875
2022-05-13,183.3675079345703
2022-05-16,190.64956665039062
2022-05-17,195.5259246826172
2022-05-18,189.70677185058594
2022-05-19,191.21847534179688
2022-05-20,193.54286193847656
2022-05-23,193.72166442871094
2022-05-24,191.9336395263672
2022-05-25,187.44740295410156
2022-05-26,182.99365234375
2022-05-27,186.26084899902344
2022-05-30,188.4064178466797
2022-05-31,176.4755859375
2022-06-01,178.76748657226562
2022-06-02,179.77525329589844
2022-06-03,178.19857788085938
2022-06-06,178.36111450195312
2022-06-07,175.35401916503906
2022-06-08,165.11366271972656
2022-06-09,175.33778381347656
2022-06-10,171.42042541503906
2022-06-13,169.87625122070312
2022-06-14,169.2748260498047
2022-06-15,171.3554229736328
2022-06-16,164.43096923828125
2022-06-17,162.61045837402344
2022-06-20,160.44859313964844
2022-06-21,161.58642578125
2022-06-22,160.23731994628906
2022-06-23,160.1722869873047
2022-06-24,160.156005859375
2022-06-27,162.83804321289062
2022-06-28,161.52139282226562
2022-06-29,162.20408630371094
2022-06-30,160.6111297607422
2022-07-01,159.94471740722656
2022-07-04,165.5687713623047
2022-07-05,163.03306579589844
2022-07-06,159.7821807861328
2022-07-07,159.48959350585938
2022-07-08,162.5941925048828
2022-07-11,163.35816955566406
2022-07-12,162.28538513183594
2022-07-13,162.13906860351562
2022-07-14,158.56309509277344
2022-07-15,160.2860565185547
2022-07-18,162.22035217285156
2022-07-19,167.25926208496094
2022-07-20,169.33984375
2022-07-21,169.9412841796875
2022-07-22,175.77664184570312
2022-07-25,173.32220458984375
2022-07-26,170.380126953125
2022-07-27,171.2416229248047
2022-07-28,174.8988800048828
2022-07-29,175.54910278320312
2022-08-01,180.0353546142578
2022-08-02,185.65939331054688
2022-08-03,184.34278869628906
2022-08-04,183.6438751220703
2022-08-05,189.089111328125
2022-08-08,200.23973083496094
2022-08-10,202.4990997314453
2022-08-11,201.60511779785156
2022-08-12,207.42442321777344
2022-08-16,217.38404846191406
2022-08-17,211.5321502685547
2022-08-18,216.30821228027344
2022-08-19,213.7164306640625
2022-08-22,215.11825561523438
2022-08-23,230.97869873046875
2022-08-24,233.45639038085938
2022-08-25,237.41738891601562
2022-08-26,240.46560668945312
2022-08-29,235.16793823242188
2022-08-30,245.19277954101562
2022-09-01,238.23243713378906
2022-09-02,245.518798828125
2022-09-05,245.24168395996094
2022-09-06,237.9227294921875
2022-09-07,240.33522033691406
2022-09-08,240.88943481445312
2022-09-09,245.94259643554688
2022-09-12,259.1949462890625
2022-09-13,255.80438232421875
2022-09-14,249.93624877929688
2022-09-15,243.1226043701172
2022-09-16,239.91139221191406
2022-09-19,244.7363739013672
2022-09-20,249.43093872070312
2022-09-21,247.54005432128906
2022-09-22,245.48619079589844
2022-09-23,246.64352416992188
2022-09-26,243.9376220703125
2022-09-27,241.248046875
2022-09-28,236.6349639892578
2022-09-29,233.83126831054688
2022-09-30,240.8568115234375
2022-10-03,234.14102172851562
2022-10-04,248.1594696044922
2022-10-06,257.6463928222656
2022-10-07,260.98797607421875
2022-10-10,249.28421020507812
2022-10-11,248.25726318359375
2022-10-12,245.518798828125
2022-10-13,246.17080688476562
2022-10-14,245.92630004882812
2022-10-17,255.13609313964844
2022-10-18,262.61810302734375
2022-10-19,274.0283508300781
2022-10-20,281.7386169433594
2022-10-21,275.5444030761719
2022-10-24,274.1914367675781
2022-10-25,271.2410583496094
2022-10-27,263.12335205078125
2022-10-28,259.4068298339844
2022-10-31,249.5939178466797
2022-11-01,256.9454345703125
2022-11-02,260.759765625
2022-11-03,294.779052734375
2022-11-04,289.4324035644531
2022-11-07,303.1086120605469
2022-11-09,284.2977600097656
2022-11-10,286.8569641113281
2022-11-11,285.29217529296875
2022-11-14,279.8965759277344
2022-11-15,280.01068115234375
2022-11-16,275.0064697265625
2022-11-17,274.0610046386719
2022-11-18,269.52947998046875
2022-11-21,282.8633117675781
2022-11-22,286.1071472167969
2022-11-23,289.2042236328125
2022-11-24,280.01068115234375
2022-11-25,275.9681701660156
2022-11-28,275.0228271484375
2022-11-29,277.19073486328125
2022-11-30,277.5982971191406
2022-12-01,278.7229919433594
2022-12-02,276.3267822265625
2022-12-05,269.6598815917969
2022-12-06,268.2417297363281
2022-12-07,264.9979553222656
2022-12-08,276.45721435546875
2022-12-09,274.01214599609375
2022-12-12,286.0908508300781
2022-12-13,291.763427734375
2022-12-14,284.6238098144531
2022-12-15,280.6300964355469
2022-12-16,276.3267822265625
2022-12-19,274.0610046386719
2022-12-20,269.4805603027344
2022-12-21,264.7207946777344
2022-12-22,257.5649108886719
2022-12-23,233.76611328125
2022-12-26,245.64920043945312
2022-12-27,258.2169189453125
2022-12-28,261.5748291015625
2022-12-29,258.49395751953125
2022-12-30,264.29705810546875
2023-01-02,270.1163024902344
2023-01-03,270.5075378417969
2023-01-04,268.4373474121094
2023-01-05,267.1658630371094
2023-01-06,265.3891296386719
2023-01-09,263.4167785644531
2023-01-10,264.7535095214844
2023-01-11,262.2757568359375
2023-01-12,269.3338928222656
2023-01-13,275.26727294921875
2023-01-16,269.9533386230469
2023-01-17,267.49188232421875
2023-01-18,265.4705810546875
2023-01-19,263.5960998535156
2023-01-20,266.6443176269531
2023-01-23,265.7477722167969
2023-01-24,265.7640686035156
2023-01-25,265.50323486328125
2023-01-27,257.9072265625
2023-01-30,251.598876953125
2023-01-31,258.868896484375
2023-02-01,259.30902099609375
2023-02-02,258.6896057128906
2023-02-03,254.84268188476562
2023-02-06,269.7088317871094
2023-02-07,273.49053955078125
2023-02-08,272.21905517578125
2023-02-09,265.3728332519531
2023-02-10,272.2832336425781
2023-02-13,264.1312561035156
2023-02-14,265.2421569824219
2023-02-15,266.6144104003906
2023-02-16,266.30401611328125
2023-02-17,266.2713317871094
2023-02-20,263.52679443359375
2023-02-21,263.24908447265625
2023-02-22,263.3797607421875
2023-02-23,276.334716796875
2023-02-24,270.84564208984375
2023-02-27,264.1802673339844
2023-02-28,266.369384765625
2023-03-01,265.8793029785156
2023-03-02,263.73919677734375
2023-03-03,265.78125
2023-03-06,265.2095031738281
2023-03-08,265.013427734375
2023-03-09,264.3109436035156
2023-03-10,258.9035339355469
2023-03-13,248.02330017089844
2023-03-14,240.1653594970703
2023-03-15,248.0559844970703
2023-03-16,246.2916259765625
2023-03-17,243.23663330078125
2023-03-20,253.46343994140625
2023-03-21,266.85943603515625
2023-03-22,272.6753234863281
2023-03-23,271.27032470703125
2023-03-24,262.4485778808594
2023-03-27,258.9851989746094
2023-03-28,251.3232879638672
2023-03-29,256.9267883300781
2023-03-31,261.8767395019531
2023-04-03,254.08416748046875
2023-04-05,250.96388244628906
2023-04-06,244.42922973632812
2023-04-10,241.1292266845703
2023-04-11,235.05198669433594
2023-04-12,234.87228393554688
2023-04-13,234.80691528320312
2023-04-17,231.768310546875
2023-04-18,224.5965118408203
2023-04-19,229.1381072998047
2023-04-20,231.196533203125
2023-04-21,228.23959350585938
2023-04-24,227.2103729248047
2023-04-25,227.76583862304688
2023-04-26,225.5767059326172
2023-04-27,226.9490203857422
2023-04-28,228.69700622558594
2023-05-02,231.6702880859375
2023-05-03,233.4673309326172
2023-05-04,236.5222930908203
2023-05-05,236.58763122558594
2023-05-08,240.3287353515625
2023-05-09,238.9564666748047
2023-05-10,238.43365478515625
2023-05-11,238.35198974609375
2023-05-12,240.4267578125
2023-05-15,238.874755859375
2023-05-16,238.6787109375
2023-05-17,239.52822875976562
2023-05-18,240.1326904296875
2023-05-19,240.230712890625
2023-05-22,238.4990234375
2023-05-23,241.81533813476562
2023-05-24,239.20150756835938
2023-05-25,239.0218048095703
2023-05-26,240.0019989013672
2023-05-29,240.90048217773438
2023-05-30,241.40695190429688
2023-05-31,240.55743408203125
2023-06-01,241.17822265625
2023-06-02,247.38616943359375
2023-06-05,250.4574432373047
2023-06-06,255.68519592285156
2023-06-07,256.14263916015625
2023-06-08,257.00848388671875
2023-06-09,252.40151977539062
2023-06-12,248.66041564941406
2023-06-13,251.79708862304688
2023-06-14,250.83319091796875
2023-06-15,249.3139190673828
2023-06-16,249.46092224121094
2023-06-19,252.30349731445312
2023-06-20,255.99557495117188
2023-06-21,258.0539855957031
2023-06-22,257.6455993652344
2023-06-23,253.8064727783203
2023-06-26,251.0292510986328
2023-06-27,252.25448608398438
2023-06-28,252.41786193847656
2023-06-30,254.0188446044922
2023-07-03,251.82972717285156
2023-07-04,250.96388244628906
2023-07-05,250.76785278320312
2023-07-06,251.04559326171875
2023-07-07,247.2391357421875
2023-07-10,244.67428588867188
2023-07-11,248.51339721679688
2023-07-12,246.38963317871094
2023-07-13,248.85647583007812
2023-07-14,250.11439514160156
2023-07-17,250.42478942871094
2023-07-18,250.98023986816406
2023-07-19,252.69970703125
2023-07-20,254.05897521972656
2023-07-21,251.0784912109375
2023-07-24,252.9290008544922
2023-07-25,248.8840789794922
2023-07-26,251.61892700195312
2023-07-27,258.5950927734375
2023-07-28,261.444580078125
2023-07-31,257.9727783203125
2023-08-01,257.26861572265625
2023-08-02,258.9881286621094
2023-08-03,248.5074462890625
2023-08-04,249.75201416015625
2023-08-07,251.52064514160156
2023-08-08,249.9649200439453
2023-08-09,265.89886474609375
2023-08-10,268.37164306640625
2023-08-11,268.94482421875
2023-08-14,276.3140869140625
2023-08-16,274.88934326171875
2023-08-17,269.74725341796875
2023-08-18,273.0552062988281
2023-08-21,270.1239013671875
2023-08-22,269.76361083984375
2023-08-23,269.63262939453125
2023-08-24,267.43817138671875
2023-08-25,270.418701171875
2023-08-28,267.7493591308594
2023-08-29,268.2242736816406
2023-08-30,266.8158874511719
2023-08-31,267.4546203613281
2023-09-01,267.9949951171875
2023-09-04,265.505859375
2023-09-05,286.1069641113281
2023-09-06,287.8592529296875
2023-09-07,290.9216003417969
2023-09-08,288.841796875
2023-09-11,293.23052978515625
2023-09-12,293.9183654785156
2023-09-13,291.7567138671875
2023-09-14,290.9216003417969
2023-09-15,288.4488525390625
2023-09-18,286.9093933105469
2023-09-20,288.9400634765625
2023-09-21,287.8428649902344
2023-09-22,287.9574890136719
2023-09-25,293.18145751953125
2023-09-26,293.16510009765625
2023-09-27,299.3388366699219
2023-09-28,295.7197265625
2023-09-29,295.7852478027344
2023-10-03,301.0746765136719
2023-10-04,298.1434020996094
2023-10-05,298.3235778808594
2023-10-06,299.1751403808594
2023-10-09,293.08319091796875
2023-10-10,299.4534606933594
2023-10-11,297.2263488769531
2023-10-12,300.7144470214844
2023-10-13,300.3705749511719
2023-10-16,301.4513854980469
2023-10-17,302.3357238769531
2023-10-18,300.6490173339844
2023-10-19,303.2691650390625
2023-10-20,300.8290710449219
2023-10-23,294.00030517578125
2023-10-25,288.36688232421875
2023-10-26,285.3372802734375
2023-10-27,294.9500732421875
2023-10-30,294.68804931640625
2023-10-31,287.1714172363281
2023-11-01,299.78106689453125
2023-11-02,297.81591796875
2023-11-03,299.6500549316406
2023-11-06,296.7514343261719
2023-11-07,293.967529296875
2023-11-08,292.44451904296875
2023-11-09,294.7208251953125
2023-11-10,298.40545654296875
2023-11-13,298.4545593261719
2023-11-15,296.89886474609375
2023-11-16,299.51904296875
2023-11-17,300.8127136230469
2023-11-20,298.74932861328125
2023-11-21,295.7852478027344
2023-11-22,294.9500732421875
2023-11-23,275.9210510253906
2023-11-24,278.80328369140625
2023-11-28,278.4429626464844
2023-11-29,273.39910888671875
2023-11-30,276.2813720703125
2023-12-01,273.1371154785156
2023-12-04,277.21478271484375
2023-12-05,275.8555603027344
2023-12-06,273.3827209472656
2023-12-07,279.2126159667969
2023-12-08,275.4952697753906
2023-12-11,277.10015869140625
2023-12-12,278.4593505859375
2023-12-13,282.20947265625
2023-12-14,288.4488525390625
2023-12-15,295.89990234375
2023-12-18,293.2469787597656
2023-12-19,295.5724182128906
2023-12-20,288.1212158203125
2023-12-21,291.77313232421875
2023-12-22,286.9749755859375
2023-12-26,280.88299560546875
2023-12-27,281.73455810546875
2023-12-28,275.3806457519531
2023-12-29,284.8623962402344
2024-01-01,285.25543212890625
2024-01-02,287.5480651855469
2024-01-03,291.7895202636719
2024-01-04,289.5295715332031
2024-01-05,294.70440673828125
2024-01-08,299.0277404785156
2024-01-09,296.0473327636719
2024-01-10,292.8211669921875
2024-01-11,289.5132141113281
2024-01-12,286.2215881347656
2024-01-15,310.1470947265625
2024-01-16,314.47039794921875
2024-01-17,318.5152587890625
2024-01-18,317.8602600097656
2024-01-19,320.7915954589844
2024-01-23,334.09698486328125
2024-01-24,319.1653747558594
2024-01-25,323.3212585449219
2024-01-29,325.1281433105469
2024-01-30,329.59613037109375
2024-01-31,327.4771423339844
2024-02-01,324.8817443847656
2024-02-02,330.95953369140625
2024-02-05,335.37823486328125
2024-02-06,329.661865234375
2024-02-07,332.01080322265625
2024-02-08,330.77886962890625
2024-02-09,327.41143798828125
2024-02-12,325.9330749511719
2024-02-13,319.8388366699219
2024-02-14,324.53680419921875
2024-02-15,329.7275390625
2024-02-16,329.0705261230469
2024-02-19,334.6883544921875
2024-02-20,330.3353271484375
2024-02-21,323.156982421875
2024-02-22,333.4728088378906
2024-02-23,326.5244140625
2024-02-26,321.9906921386719
2024-02-27,317.50628662109375
2024-02-28,319.6745910644531
2024-02-29,332.3393859863281
2024-03-01,325.5881042480469
2024-03-04,315.92938232421875
2024-03-05,307.2562255859375
2024-03-06,292.9159851074219
2024-03-07,289.66351318359375
2024-03-11,283.35577392578125
2024-03-12,280.79327392578125
2024-03-13,273.69708251953125
2024-03-14,274.1898498535156
2024-03-15,280.0540466308594
2024-03-18,281.6309814453125
2024-03-19,281.8281555175781
2024-03-20,284.43994140625
2024-03-21,284.8834533691406
2024-03-22,286.11541748046875
2024-03-26,279.2655944824219
2024-03-27,275.5696716308594
2024-03-28,280.2511901855469
2024-04-01,290.4519958496094
2024-04-02,290.64910888671875
2024-04-03,289.9098815917969
2024-04-04,295.5770568847656
2024-04-05,296.9075927734375
2024-04-08,296.119140625
2024-04-09,292.9159851074219
2024-04-10,292.07818603515625
2024-04-12,293.40875244140625
2024-04-15,282.764404296875
2024-04-16,283.35577392578125
2024-04-18,283.2572021484375
2024-04-19,284.14422607421875
2024-04-22,288.38226318359375
2024-04-23,292.472412109375
2024-04-24,294.0493469238281
2024-04-25,304.25018310546875
2024-04-26,300.4557189941406
2024-04-29,299.9136047363281
2024-04-30,294.19720458984375
2024-05-02,297.055419921875
2024-05-03,296.2669677734375
2024-05-06,291.9796447753906
2024-05-07,285.9675598144531
2024-05-08,283.2572021484375
2024-05-09,288.23443603515625
2024-05-10,284.58770751953125
2024-05-13,279.95550537109375
2024-05-14,281.8774108886719
2024-05-15,283.0600891113281
2024-05-16,290.0577392578125
2024-05-17,286.60821533203125
2024-05-21,287.5937805175781
2024-05-22,290.59979248046875
2024-05-23,288.67791748046875
2024-05-24,287.24884033203125
2024-05-27,281.3353271484375
2024-05-28,282.02520751953125
2024-05-29,281.2860412597656
2024-05-30,278.920654296875
2024-05-31,284.48919677734375
2024-06-03,283.70074462890625
2024-06-04,278.230712890625
2024-06-05,285.8690185546875
2024-06-06,289.36785888671875
2024-06-07,289.7620544433594
2024-06-10,294.2464904785156
2024-06-11,296.8089904785156
2024-06-12,298.09027099609375
2024-06-13,307.1083679199219
2024-06-14,302.91961669921875
2024-06-18,301.4905700683594
2024-06-19,308.43896484375
2024-06-20,309.9173278808594
2024-06-21,307.3055114746094
2024-06-24,313.268310546875
2024-06-25,309.62158203125
2024-06-26,295.6263122558594
2024-06-27,290.64910888671875
2024-06-28,289.959228515625
2024-07-01,290.2548522949219
2024-07-02,289.9098815917969
2024-07-03,297.54815673828125
2024-07-04,287.00244140625
2024-07-05,291.6346435546875
2024-07-08,294.9364013671875
2024-07-09,289.4664001464844
2024-07-10,289.22003173828125
2024-07-11,291.4375915527344
2024-07-12,290.8955383300781
2024-07-15,287.7416687011719
2024-07-16,287.938720703125
2024-07-18,285.8690185546875
2024-07-19,284.0950012207031
2024-07-22,277.19586181640625
2024-07-23,282.8629455566406
2024-07-24,286.11541748046875
2024-07-25,286.1647033691406
2024-07-26,285.4255065917969
2024-07-29,285.3761901855469
2024-07-30,285.4255065917969
2024-07-31,283.79925537109375
2024-08-01,287.4459533691406
2024-08-02,285.1297912597656
2024-08-05,283.2572021484375
2024-08-06,276.65380859375
2024-08-07,271.82440185546875
2024-08-08,271.7258605957031
2024-08-09,278.4278259277344
2024-08-12,274.3869323730469
2024-08-13,272.6129150390625
2024-08-14,273.6477355957031
2024-08-16,275.66827392578125
2024-08-19,274.0419921875
2024-08-20,272.16937255859375
2024-08-21,280.4482727050781
2024-08-22,273.4999084472656
2024-08-23,276.1117248535156
2024-08-26,276.9987487792969
2024-08-27,281.9266357421875
2024-08-28,283.79925537109375
2024-08-29,282.9615478515625
2024-08-30,286.06610107421875
2024-09-02,284.390625
2024-09-03,278.03363037109375
2024-09-04,280.4625244140625
2024-09-05,283.4246520996094
2024-09-06,283.12847900390625
2024-09-09,281.1043395996094
2024-09-10,280.80810546875
2024-09-11,275.9206848144531
2024-09-12,276.3155822753906
2024-09-13,279.2283020019531
2024-09-16,282.9309387207031
2024-09-17,293.3970642089844
2024-09-18,292.2122802734375
2024-09-19,291.1755065917969
2024-09-20,294.48321533203125
2024-09-23,296.35919189453125
2024-09-24,296.6060485839844
2024-09-25,293.6933288574219
2024-09-26,296.5566711425781
2024-09-27,284.1158142089844
2024-09-30,288.3121643066406
2024-10-01,285.201904296875
2024-10-03,278.7346496582031
2024-10-04,276.2662353515625
2024-10-07,271.3787536621094
2024-10-08,278.29034423828125
2024-10-09,279.0308837890625
2024-10-10,286.04119873046875
2024-10-11,290.08941650390625
2024-10-14,290.87933349609375
2024-10-15,292.06414794921875
2024-10-16,292.2615966796875
2024-10-17,296.1617431640625
2024-10-18,296.2110900878906
2024-10-21,292.5084533691406
2024-10-22,285.3006896972656
2024-10-23,290.43499755859375
2024-10-24,282.2891845703125
2024-10-25,278.6852722167969
2024-10-28,276.5130310058594
2024-10-29,273.156005859375
2024-10-30,281.89422607421875
2024-10-31,283.86895751953125
2024-11-01,288.5096130371094
2024-11-04,285.89306640625
2024-11-05,289.0032958984375
2024-11-06,296.9516296386719
2024-11-07,296.8529052734375
2024-11-08,294.5819396972656
2024-11-11,293.2489929199219
2024-11-12,295.2731018066406
2024-11-13,282.2397766113281
2024-11-14,289.6451110839844
2024-11-18,282.58538818359375
2024-11-19,287.9172058105469
2024-11-21,273.7977294921875
2024-11-22,275.4763488769531
2024-11-25,274.5876770019531
2024-11-26,275.4763488769531
2024-11-27,278.6358947753906
2024-11-28,274.4889221191406
2024-11-29,274.2421569824219
2024-12-02,271.9217834472656
2024-12-03,278.5865478515625
2024-12-04,277.0561218261719
2024-12-05,274.2914733886719
2024-12-06,273.84716796875
2024-12-09,273.4522399902344
2024-12-10,272.85980224609375
2024-12-11,270.7369689941406
2024-12-12,264.12152099609375
2024-12-13,262.294921875
2024-12-16,261.1100769042969
2024-12-17,267.1330261230469
2024-12-18,262.9367370605469
2024-12-19,262.8380126953125
2024-12-20,259.1847229003906
2024-12-23,262.9367370605469
2024-12-24,266.73809814453125
2024-12-26,267.42926025390625
2024-12-27,267.8242492675781
2024-12-30,264.8127136230469
2024-12-31,271.82305908203125
2025-01-01,268.071044921875
2025-01-02,266.63934326171875
2025-01-03,263.6278991699219
2025-01-06,254.198486328125
2025-01-07,260.1720886230469
2025-01-08,258.5923156738281
2025-01-09,254.44534301757812
2025-01-10,247.08944702148438
2025-01-13,244.81846618652344
2025-01-14,241.56015014648438
2025-01-15,243.92984008789062
2025-01-16,244.3247833251953
2025-01-17,240.0791015625
2025-01-20,239.9309844970703
2025-01-21,241.16522216796875
2025-01-22,237.2650909423828
2025-01-23,240.9677276611328
2025-01-24,238.69677734375
2025-01-27,237.41317749023438
2025-01-28,239.0917205810547
2025-01-29,257.4074401855469
2025-01-30,253.6060791015625
2025-01-31,250.59458923339844
2025-02-01,247.9287109375
2025-02-03,248.5211181640625
2025-02-04,249.0641632080078
2025-02-05,252.186767578125
2025-02-06,255.70587158203125
2025-02-07,259.2745361328125
2025-02-10,249.65895080566406
2025-02-11,241.28244018554688
2025-02-12,242.47203063964844
2025-02-13,242.7198486328125
2025-02-14,239.20074462890625
2025-02-17,236.4746551513672
2025-02-18,234.59117126464844
2025-02-19,235.53292846679688
2025-02-20,239.59725952148438
2025-02-21,238.2094268798828
2025-02-24,234.93812561035156
2025-02-25,231.71641540527344
2025-02-27,237.4659423828125
2025-02-28,231.5181427001953
2025-03-03,227.8305206298828
2025-03-04,229.5751953125
2025-03-05,246.5660858154297
2025-03-06,249.8671112060547
2025-03-07,251.28468322753906
2025-03-10,239.62698364257812
2025-03-11,238.27880859375
2025-03-12,243.78053283691406
2025-03-13,239.66664123535156
2025-03-17,239.755859375
2025-03-18,239.755859375
2025-03-19,242.47203063964844
2025-03-20,248.59823608398438
2025-03-21,252.75180053710938
2025-03-24,256.5484619140625
2025-03-25,260.166748046875
2025-03-26,253.57456970214844
2025-03-27,252.9401397705078
2025-03-28,243.9193115234375
2025-04-01,255.2003173828125
2025-04-02,253.58450317382812
2025-04-03,253.61422729492188
2025-04-04,252.88067626953125
2025-04-07,243.7606964111328
2025-04-08,252.70223999023438
2025-04-09,253.77284240722656
2025-04-11,257.539794921875
2025-04-15,264.1814880371094
2025-04-16,262.97210693359375
2025-04-17,269.03887939453125
2025-04-21,274.5108337402344
2025-04-22,276.9593811035156
2025-04-23,273.78717041015625
2025-04-24,281.8167419433594
2025-04-25,274.9073791503906
2025-04-28,270.5852966308594
2025-04-29,272.2507019042969
2025-04-30,265.36114501953125
2025-05-02,258.8780212402344
2025-05-05,264.7266845703125
2025-05-06,259.9189147949219
2025-05-07,265.42059326171875
2025-05-08,262.9423828125
2025-05-09,257.29193115234375
2025-05-12,266.0649719238281
2025-05-13,264.3301696777344
2025-05-14,270.4266662597656
2025-05-15,267.84930419921875
2025-05-16,272.8058166503906
2025-05-19,275.8292541503906
2025-05-20,269.2866516113281
2025-05-21,286.68402099609375
2025-05-22,286.2378845214844
2025-05-23,286.4857482910156
2025-05-26,289.5091857910156
