Date,ORIENTELEC
2022-02-25,324.77935791015625
2022-02-28,319.1137390136719
2022-03-02,319.74322509765625
2022-03-03,317.07989501953125
2022-03-04,309.8647766113281
2022-03-07,306.9593505859375
2022-03-08,300.2283935546875
2022-03-09,305.8455505371094
2022-03-10,311.94696044921875
2022-03-11,313.7386474609375
2022-03-14,306.8623962402344
2022-03-15,306.765625
2022-03-16,306.9593505859375
2022-03-17,306.087646484375
2022-03-21,305.797119140625
2022-03-22,305.1676330566406
2022-03-23,315.5303039550781
2022-03-24,314.94927978515625
2022-03-25,312.7217712402344
2022-03-28,310.058349609375
2022-03-29,309.9131164550781
2022-03-30,320.421142578125
2022-03-31,311.1237487792969
2022-04-01,312.0922546386719
2022-04-04,313.6418151855469
2022-04-05,321.92230224609375
2022-04-06,335.3841247558594
2022-04-07,332.96295166015625
2022-04-08,337.2726745605469
2022-04-11,333.6893310546875
2022-04-12,325.2635498046875
2022-04-13,327.7331237792969
2022-04-18,326.18359375
2022-04-19,319.5495300292969
2022-04-20,319.7916259765625
2022-04-21,321.09912109375
2022-04-22,321.5833435058594
2022-04-25,319.6463623046875
2022-04-26,318.62945556640625
2022-04-27,319.4526672363281
2022-04-28,320.1790771484375
2022-04-29,319.16217041015625
2022-05-02,313.06072998046875
2022-05-04,313.20599365234375
2022-05-05,308.3635559082031
2022-05-06,298.6304016113281
2022-05-09,307.44354248046875
2022-05-10,310.8816833496094
2022-05-11,300.17999267578125
2022-05-12,299.16302490234375
2022-05-13,290.4952087402344
2022-05-16,278.0017395019531
2022-05-17,273.8373718261719
2022-05-18,274.5152282714844
2022-05-19,270.49603271484375
2022-05-20,270.49603271484375
2022-05-23,266.38006591796875
2022-05-24,263.95880126953125
2022-05-25,261.19873046875
2022-05-26,263.1841125488281
2022-05-27,261.7313537597656
2022-05-30,266.1863708496094
2022-05-31,271.02874755859375
2022-06-01,271.02874755859375
2022-06-02,269.7696838378906
2022-06-03,265.2178955078125
2022-06-06,265.89581298828125
2022-06-07,266.428466796875
2022-06-08,268.6075439453125
2022-06-09,267.6874694824219
2022-06-10,267.2517395019531
2022-06-13,261.4407958984375
2022-06-14,258.2932434082031
2022-06-15,260.2786560058594
2022-06-16,254.08033752441406
2022-06-17,247.59153747558594
2022-06-20,239.9405975341797
2022-06-21,245.26722717285156
2022-06-22,262.36083984375
2022-06-23,264.53997802734375
2022-06-24,259.9396667480469
2022-06-27,262.6998596191406
2022-06-28,257.4700622558594
2022-06-29,251.46548461914062
2022-06-30,263.4746398925781
2022-07-01,264.1525573730469
2022-07-04,262.506103515625
2022-07-05,262.16717529296875
2022-07-06,269.4307861328125
2022-07-07,268.2201843261719
2022-07-08,263.57147216796875
2022-07-11,262.0703125
2022-07-12,265.12103271484375
2022-07-13,273.740478515625
2022-07-14,269.1401672363281
2022-07-15,279.45245361328125
2022-07-18,278.2850646972656
2022-07-19,281.69000244140625
2022-07-20,278.62554931640625
2022-07-21,284.70587158203125
2022-07-22,279.11199951171875
2022-07-25,279.11199951171875
2022-07-26,268.3619689941406
2022-07-27,262.3302307128906
2022-07-28,253.62318420410156
2022-07-29,252.84486389160156
2022-08-01,252.8935089111328
2022-08-02,248.41839599609375
2022-08-03,250.6559600830078
2022-08-04,255.8607635498047
2022-08-05,252.84486389160156
2022-08-08,253.91500854492188
2022-08-10,250.8505859375
2022-08-11,256.10394287109375
2022-08-12,257.6118469238281
2022-08-16,258.4874267578125
2022-08-17,265.2487487792969
2022-08-18,265.68658447265625
2022-08-19,263.20574951171875
2022-08-22,254.498779296875
2022-08-23,257.32000732421875
2022-08-24,257.56317138671875
2022-08-25,255.4229736328125
2022-08-26,255.71481323242188
2022-08-29,253.23403930664062
2022-08-30,252.65032958984375
2022-09-01,249.1967010498047
2022-09-02,247.1050567626953
2022-09-05,250.02362060546875
2022-09-06,250.16952514648438
2022-09-07,250.36410522460938
2022-09-08,251.14239501953125
2022-09-09,250.21820068359375
2022-09-12,255.66615295410156
2022-09-13,259.02252197265625
2022-09-14,266.5135192871094
2022-09-15,270.5994873046875
2022-09-16,263.20574951171875
2022-09-19,260.5790710449219
2022-09-20,261.6978759765625
2022-09-21,265.7352294921875
2022-09-22,266.07568359375
2022-09-23,264.95697021484375
2022-09-26,263.4003601074219
2022-09-27,261.98974609375
2022-09-28,268.3132629394531
2022-09-29,267.6322937011719
2022-09-30,265.4919738769531
2022-10-03,265.4919738769531
2022-10-04,264.859619140625
2022-10-06,267.0485534667969
2022-10-07,262.8166809082031
2022-10-10,265.5406188964844
2022-10-11,263.4490051269531
2022-10-12,261.64923095703125
2022-10-13,263.0598449707031
2022-10-14,260.72503662109375
2022-10-17,261.162841796875
2022-10-18,265.29742431640625
2022-10-19,264.90826416015625
2022-10-20,261.406005859375
2022-10-21,261.8437805175781
2022-10-24,264.6164245605469
2022-10-25,264.47052001953125
2022-10-27,263.7894592285156
2022-10-28,261.55194091796875
2022-10-31,261.5032958984375
2022-11-01,263.8381652832031
2022-11-02,264.859619140625
2022-11-03,261.3573303222656
2022-11-04,255.76345825195312
2022-11-07,256.29852294921875
2022-11-09,253.5745391845703
2022-11-10,257.6605529785156
2022-11-11,256.2012634277344
2022-11-14,255.2770538330078
2022-11-15,257.6605529785156
2022-11-16,257.95233154296875
2022-11-17,260.384521484375
2022-11-18,259.94671630859375
2022-11-21,268.7997131347656
2022-11-22,269.23748779296875
2022-11-23,271.57232666015625
2022-11-24,278.1877746582031
2022-11-25,277.9445495605469
2022-11-28,278.33367919921875
2022-11-29,274.1990966796875
2022-11-30,274.2476806640625
2022-12-01,270.8426818847656
2022-12-02,271.9128112792969
2022-12-05,269.0915222167969
2022-12-06,266.5621337890625
2022-12-07,267.6809387207031
2022-12-08,268.21600341796875
2022-12-09,267.7781982421875
2022-12-12,268.7511291503906
2022-12-13,267.2917785644531
2022-12-14,265.7838439941406
2022-12-15,267.6809387207031
2022-12-16,266.80535888671875
2022-12-19,264.56781005859375
2022-12-20,265.0055847167969
2022-12-21,267.5836486816406
2022-12-22,260.4817810058594
2022-12-23,246.42405700683594
2022-12-26,252.11521911621094
2022-12-27,250.8505859375
2022-12-28,252.30982971191406
2022-12-29,250.89913940429688
2022-12-30,256.4444885253906
2023-01-02,255.0824737548828
2023-01-03,255.81211853027344
2023-01-04,256.8335876464844
2023-01-05,257.6605529785156
2023-01-06,253.8664093017578
2023-01-09,256.7850036621094
2023-01-10,257.7091064453125
2023-01-11,261.4546813964844
2023-01-12,261.1141662597656
2023-01-13,260.14129638671875
2023-01-16,259.46026611328125
2023-01-17,256.0066833496094
2023-01-18,254.83921813964844
2023-01-19,257.90374755859375
2023-01-20,257.7578125
2023-01-23,254.06092834472656
2023-01-24,257.0767822265625
2023-01-25,254.83921813964844
2023-01-27,257.7578125
2023-01-30,254.3528594970703
2023-01-31,255.76345825195312
2023-02-01,262.86529541015625
2023-02-02,264.81103515625
2023-02-03,275.4151306152344
2023-02-06,270.06439208984375
2023-02-07,271.7669372558594
2023-02-08,268.1673278808594
2023-02-09,268.6063232421875
2023-02-10,271.67913818359375
2023-02-13,263.0947570800781
2023-02-14,266.41143798828125
2023-02-15,266.0212097167969
2023-02-16,262.21673583984375
2023-02-17,268.2161560058594
2023-02-20,271.7279357910156
2023-02-21,270.45977783203125
2023-02-22,268.264892578125
2023-02-23,263.7287902832031
2023-02-24,267.14306640625
2023-02-27,262.60699462890625
2023-02-28,266.7041015625
2023-03-01,268.2161560058594
2023-03-02,264.8018493652344
2023-03-03,267.4845275878906
2023-03-06,266.2651062011719
2023-03-08,267.4845275878906
2023-03-09,264.8018493652344
2023-03-10,262.9971618652344
2023-03-13,262.07037353515625
2023-03-14,260.9486083984375
2023-03-15,260.26568603515625
2023-03-16,261.046142578125
2023-03-17,259.1926574707031
2023-03-20,260.8022766113281
2023-03-21,265.094482421875
2023-03-22,261.6314392089844
2023-03-23,263.7287902832031
2023-03-24,260.2169494628906
2023-03-27,256.3636779785156
2023-03-28,262.55816650390625
2023-03-29,264.2165222167969
2023-03-31,263.67999267578125
2023-04-03,247.34024047851562
2023-04-05,240.0727081298828
2023-04-06,229.39085388183594
2023-04-10,222.07456970214844
2023-04-11,223.24517822265625
2023-04-12,221.29417419433594
2023-04-13,223.1964111328125
2023-04-17,223.34271240234375
2023-04-18,221.6355743408203
2023-04-19,216.51419067382812
2023-04-20,220.3186492919922
2023-04-21,220.36741638183594
2023-04-24,223.14759826660156
2023-04-25,219.44070434570312
2023-04-26,217.44088745117188
2023-04-27,215.05088806152344
2023-04-28,217.2457733154297
2023-05-02,217.2457733154297
2023-05-03,216.90435791015625
2023-05-04,215.58743286132812
2023-05-05,214.56312561035156
2023-05-08,214.46559143066406
2023-05-09,214.56312561035156
2023-05-10,214.56312561035156
2023-05-11,216.51419067382812
2023-05-12,213.39254760742188
2023-05-15,216.51419067382812
2023-05-16,217.09945678710938
2023-05-17,216.70924377441406
2023-05-18,215.92886352539062
2023-05-19,214.1241455078125
2023-05-22,214.17294311523438
2023-05-23,213.78273010253906
2023-05-24,222.41600036621094
2023-05-25,229.58596801757812
2023-05-26,231.00045776367188
2023-05-29,228.02517700195312
2023-05-30,235.4390411376953
2023-05-31,232.9514923095703
2023-06-01,234.90249633789062
2023-06-02,234.12208557128906
2023-06-05,231.19557189941406
2023-06-06,237.3900604248047
2023-06-07,240.56045532226562
2023-06-08,238.90208435058594
2023-06-09,238.9996337890625
2023-06-12,236.12188720703125
2023-06-13,236.95108032226562
2023-06-14,236.51210021972656
2023-06-15,232.07350158691406
2023-06-16,233.78067016601562
2023-06-19,239.04840087890625
2023-06-20,236.2194366455078
2023-06-21,235.73167419433594
2023-06-22,231.58578491210938
2023-06-23,228.95188903808594
2023-06-26,231.68331909179688
2023-06-27,229.34210205078125
2023-06-28,227.48861694335938
2023-06-30,233.5367889404297
2023-07-03,233.14659118652344
2023-07-04,231.7321014404297
2023-07-05,237.63392639160156
2023-07-06,239.1459503173828
2023-07-07,246.12086486816406
2023-07-10,251.43736267089844
2023-07-11,251.5836639404297
2023-07-12,251.68125915527344
2023-07-13,251.77879333496094
2023-07-14,234.7561492919922
2023-07-17,231.97596740722656
2023-07-18,230.756591796875
2023-07-19,232.90269470214844
2023-07-20,231.78089904785156
2023-07-21,229.8298797607422
2023-07-24,227.2447509765625
2023-07-25,225.29371643066406
2023-07-26,226.2724151611328
2023-07-27,226.66390991210938
2023-07-28,224.26609802246094
2023-07-31,225.92990112304688
2023-08-01,226.81069946289062
2023-08-02,225.53839111328125
2023-08-03,229.50209045410156
2023-08-04,234.88487243652344
2023-08-07,235.96141052246094
2023-08-08,234.88487243652344
2023-08-09,234.93380737304688
2023-08-10,233.5147247314453
2023-08-11,232.4871063232422
2023-08-14,232.09561157226562
2023-08-16,228.76806640625
2023-08-17,234.34657287597656
2023-08-18,233.02537536621094
2023-08-21,233.56362915039062
2023-08-22,234.05299377441406
2023-08-23,232.58494567871094
2023-08-24,229.64886474609375
2023-08-25,227.88726806640625
2023-08-28,228.6212615966797
2023-08-29,228.425537109375
2023-08-30,229.69784545898438
2023-08-31,233.80831909179688
2023-09-01,230.676513671875
2023-09-04,231.11691284179688
2023-09-05,231.99774169921875
2023-09-06,232.242431640625
2023-09-07,233.0742950439453
2023-09-08,232.53602600097656
2023-09-11,235.22740173339844
2023-09-12,230.18716430664062
2023-09-13,224.60867309570312
2023-09-14,222.2108612060547
2023-09-15,218.4918670654297
2023-09-18,215.8494110107422
2023-09-20,210.76023864746094
2023-09-21,215.80047607421875
2023-09-22,215.0175323486328
2023-09-25,213.64736938476562
2023-09-26,217.95358276367188
2023-09-27,213.64736938476562
2023-09-28,215.7515411376953
2023-09-29,217.12168884277344
2023-10-03,219.4705352783203
2023-10-04,216.33876037597656
2023-10-05,219.42161560058594
2023-10-06,219.5194854736328
2023-10-09,215.16432189941406
2023-10-10,218.34506225585938
2023-10-11,217.90463256835938
2023-10-12,219.2258758544922
2023-10-13,220.15560913085938
2023-10-16,223.28741455078125
2023-10-17,223.140625
2023-10-18,216.5834197998047
2023-10-19,219.91094970703125
2023-10-20,216.5834197998047
2023-10-23,213.15802001953125
2023-10-25,209.6836700439453
2023-10-26,207.97097778320312
2023-10-27,212.22825622558594
2023-10-30,212.1304168701172
2023-10-31,212.9622802734375
2023-11-01,209.63473510742188
2023-11-02,212.3261260986328
2023-11-03,216.48556518554688
2023-11-06,214.479248046875
2023-11-07,213.64736938476562
2023-11-08,212.47296142578125
2023-11-09,212.3261260986328
2023-11-10,213.1090850830078
2023-11-13,213.1090850830078
2023-11-15,212.22825622558594
2023-11-16,211.39639282226562
2023-11-17,215.604736328125
2023-11-20,213.1090850830078
2023-11-21,213.25587463378906
2023-11-22,212.61973571777344
2023-11-23,211.93467712402344
2023-11-24,210.22195434570312
2023-11-28,212.22825622558594
2023-11-29,211.5921173095703
2023-11-30,211.93467712402344
2023-12-01,212.17933654785156
2023-12-04,213.8430938720703
2023-12-05,215.11538696289062
2023-12-06,214.2835235595703
2023-12-07,215.16432189941406
2023-12-08,213.25587463378906
2023-12-11,212.42401123046875
2023-12-12,211.10279846191406
2023-12-13,212.2771759033203
2023-12-14,213.25587463378906
2023-12-15,212.22825622558594
2023-12-18,213.20697021484375
2023-12-19,230.48077392578125
2023-12-20,222.2598114013672
2023-12-21,223.09169006347656
2023-12-22,226.02774047851562
2023-12-26,225.34268188476562
2023-12-27,224.95118713378906
2023-12-28,220.44923400878906
2023-12-29,222.11302185058594
2024-01-01,225.14695739746094
2024-01-02,223.77676391601562
2024-01-03,227.7893829345703
2024-01-04,229.20849609375
2024-01-05,230.08932495117188
2024-01-08,228.2298126220703
2024-01-09,226.81069946289062
2024-01-10,225.34268188476562
2024-01-11,226.71282958984375
2024-01-12,227.4957733154297
2024-01-15,228.2298126220703
2024-01-16,220.05776977539062
2024-01-17,215.26219177246094
2024-01-18,213.35374450683594
2024-01-19,219.71524047851562
2024-01-23,211.24957275390625
2024-01-24,208.60711669921875
2024-01-25,205.47532653808594
2024-01-29,208.2645721435547
2024-01-30,205.52427673339844
2024-01-31,204.59451293945312
2024-02-01,212.9622802734375
2024-02-02,215.55580139160156
2024-02-05,214.3324432373047
2024-02-06,214.919677734375
2024-02-07,210.31982421875
2024-02-08,207.62843322753906
2024-02-09,205.52427673339844
2024-02-12,198.0862274169922
2024-02-13,187.1824188232422
2024-02-14,189.39263916015625
2024-02-15,186.88771057128906
2024-02-16,200.29649353027344
2024-02-19,205.79751586914062
2024-02-20,204.86428833007812
2024-02-21,200.49293518066406
2024-02-22,203.53814697265625
2024-02-23,207.02540588378906
2024-02-26,205.65016174316406
2024-02-27,209.77593994140625
2024-02-28,205.30633544921875
2024-02-29,205.0116424560547
2024-03-01,205.06076049804688
2024-03-04,204.91343688964844
2024-03-05,207.81129455566406
2024-03-06,203.34169006347656
2024-03-07,201.57350158691406
2024-03-11,202.35935974121094
2024-03-12,200.44384765625
2024-03-13,192.24139404296875
2024-03-14,196.80921936035156
2024-03-15,194.64808654785156
2024-03-18,190.8661346435547
2024-03-19,190.6205596923828
2024-03-20,191.60289001464844
2024-03-21,193.91136169433594
2024-03-22,192.9290313720703
2024-03-26,191.30819702148438
2024-03-27,189.93295288085938
2024-03-28,189.68736267089844
2024-04-01,195.04103088378906
2024-04-02,211.887939453125
2024-04-03,209.5303497314453
2024-04-04,208.74449157714844
2024-04-05,208.15509033203125
2024-04-08,208.89181518554688
2024-04-09,204.4713592529297
2024-04-10,207.41835021972656
2024-04-12,207.3201141357422
2024-04-15,206.38690185546875
2024-04-16,204.6187286376953
2024-04-18,206.5833740234375
2024-04-19,204.4222412109375
2024-04-22,213.26321411132812
2024-04-23,214.04904174804688
2024-04-24,214.5402374267578
2024-04-25,213.45965576171875
2024-04-26,213.90171813964844
2024-04-29,215.47344970703125
2024-04-30,214.58935546875
2024-05-02,222.0059051513672
2024-05-03,225.44403076171875
2024-05-06,223.62673950195312
2024-05-07,218.02748107910156
2024-05-08,225.68963623046875
2024-05-09,210.9055938720703
2024-05-10,205.06076049804688
2024-05-13,205.84664916992188
2024-05-14,207.9095001220703
2024-05-15,211.93704223632812
2024-05-16,210.9055938720703
2024-05-17,224.16700744628906
2024-05-21,217.58544921875
2024-05-22,212.67379760742188
2024-05-23,216.45574951171875
2024-05-24,225.3458251953125
2024-05-27,219.40274047851562
2024-05-28,220.2377166748047
2024-05-29,222.84091186523438
2024-05-30,218.96067810058594
2024-05-31,222.93910217285156
2024-06-03,224.85464477539062
2024-06-04,219.5009765625
2024-06-05,228.19456481933594
2024-06-06,228.9313201904297
2024-06-07,233.94117736816406
2024-06-10,237.89012145996094
2024-06-11,236.6524200439453
2024-06-12,237.91961669921875
2024-06-13,240.48345947265625
2024-06-14,240.9746551513672
2024-06-18,242.81158447265625
2024-06-19,243.61708068847656
2024-06-20,245.94520568847656
2024-06-21,246.48548889160156
2024-06-24,252.4187469482422
2024-06-25,255.7783203125
2024-06-26,263.8333740234375
2024-06-27,272.7430725097656
2024-06-28,265.50335693359375
2024-07-01,278.04766845703125
2024-07-02,269.4031677246094
2024-07-03,274.5112609863281
2024-07-04,270.8276062011719
2024-07-05,265.81768798828125
2024-07-08,261.64276123046875
2024-07-09,266.259765625
2024-07-10,255.2576904296875
2024-07-11,259.236083984375
2024-07-12,260.4640197753906
2024-07-15,257.4187927246094
2024-07-16,261.5936584472656
2024-07-18,260.21844482421875
2024-07-19,263.9512939453125
2024-07-22,265.2283020019531
2024-07-23,264.98272705078125
2024-07-24,270.1399230957031
2024-07-25,267.82513427734375
2024-07-26,269.5489196777344
2024-07-29,271.6666564941406
2024-07-30,277.822998046875
2024-07-31,286.5403747558594
2024-08-01,280.72882080078125
2024-08-02,270.18914794921875
2024-08-05,255.6110076904297
2024-08-06,251.17843627929688
2024-08-07,256.989990234375
2024-08-08,267.9236755371094
2024-08-09,266.74163818359375
2024-08-12,271.272705078125
2024-08-13,260.7330627441406
2024-08-14,260.289794921875
2024-08-16,265.8551025390625
2024-08-19,263.4418640136719
2024-08-20,265.1656188964844
2024-08-21,268.6131591796875
2024-08-22,267.72662353515625
2024-08-23,266.8401184082031
2024-08-26,261.9150695800781
2024-08-27,256.3497314453125
2024-08-28,264.2298278808594
2024-08-29,264.8208312988281
2024-08-30,264.2790832519531
2024-09-02,259.15704345703125
2024-09-03,262.2597961425781
2024-09-04,257.5317687988281
2024-09-05,256.7437744140625
2024-09-06,256.8422546386719
2024-09-09,261.8658447265625
2024-09-10,261.9150695800781
2024-09-11,256.989990234375
2024-09-12,250.48890686035156
2024-09-13,251.76943969726562
2024-09-16,249.75015258789062
2024-09-17,247.78012084960938
2024-09-18,245.5638427734375
2024-09-19,247.18911743164062
2024-09-20,244.184814453125
2024-09-23,249.6516571044922
2024-09-24,243.5938262939453
2024-09-25,241.1805419921875
2024-09-26,238.2255096435547
2024-09-27,235.61520385742188
2024-09-30,236.79722595214844
2024-10-01,237.84133911132812
2024-10-03,236.9055633544922
2024-10-04,236.51156616210938
2024-10-07,228.79891967773438
2024-10-08,227.64645385742188
2024-10-09,232.5912322998047
2024-10-10,229.61647033691406
2024-10-11,232.91629028320312
2024-10-14,231.6850128173828
2024-10-15,235.0734405517578
2024-10-16,231.91156005859375
2024-10-17,229.6755828857422
2024-10-18,227.1539306640625
2024-10-21,222.29782104492188
2024-10-22,215.0875244140625
2024-10-23,214.99888610839844
2024-10-24,210.576171875
2024-10-25,207.08921813964844
2024-10-28,248.49917602539062
2024-10-29,241.82080078125
2024-10-30,244.352294921875
2024-10-31,243.7415771484375
2024-11-01,245.209228515625
2024-11-04,239.41737365722656
2024-11-05,235.3098602294922
2024-11-06,235.67430114746094
2024-11-07,240.36297607421875
2024-11-08,238.9642791748047
2024-11-11,238.6490478515625
2024-11-12,230.24688720703125
2024-11-13,222.642578125
2024-11-14,222.94793701171875
2024-11-18,221.92352294921875
2024-11-19,223.41090393066406
2024-11-21,221.44085693359375
2024-11-22,222.94793701171875
2024-11-25,225.7946319580078
2024-11-26,235.8023681640625
2024-11-27,230.5620880126953
2024-11-28,232.2563018798828
2024-11-29,230.95611572265625
2024-12-02,225.7059783935547
2024-12-03,233.62548828125
2024-12-04,234.6302032470703
2024-12-05,232.6207733154297
2024-12-06,237.6640167236328
2024-12-09,242.9732666015625
2024-12-10,246.52915954589844
2024-12-11,245.5736846923828
2024-12-12,235.95010375976562
2024-12-13,235.89100646972656
2024-12-16,246.55870056152344
2024-12-17,239.0529022216797
2024-12-18,241.4268035888672
2024-12-19,246.4405059814453
2024-12-20,238.57025146484375
2024-12-23,240.67816162109375
2024-12-24,253.85765075683594
2024-12-26,247.7998504638672
2024-12-27,241.6927490234375
2024-12-30,234.5021514892578
2024-12-31,229.4391632080078
2025-01-01,233.0049285888672
2025-01-02,234.1179656982422
2025-01-03,235.28028869628906
2025-01-06,229.21261596679688
2025-01-07,234.5415496826172
2025-01-08,228.07986450195312
2025-01-09,234.3248291015625
2025-01-10,231.8524627685547
2025-01-13,227.50856018066406
2025-01-14,228.9368133544922
2025-01-15,224.3072509765625
2025-01-16,230.2271728515625
2025-01-17,226.07041931152344
2025-01-20,229.45889282226562
2025-01-21,225.01646423339844
2025-01-22,224.32696533203125
2025-01-23,221.6378631591797
2025-01-24,222.97747802734375
2025-01-27,224.08070373535156
2025-01-28,218.86012268066406
2025-01-29,216.60443115234375
2025-01-30,216.6438446044922
2025-01-31,216.35818481445312
2025-02-01,224.7406768798828
2025-02-03,234.4134979248047
2025-02-04,232.1704559326172
2025-02-05,240.57940673828125
2025-02-06,238.56361389160156
2025-02-07,237.8126678466797
2025-02-10,230.10523986816406
2025-02-11,222.65476989746094
2025-02-12,223.36624145507812
2025-02-13,221.90380859375
2025-02-14,211.43954467773438
2025-02-17,203.7815399169922
2025-02-18,203.54440307617188
2025-02-19,211.01463317871094
2025-02-20,215.08572387695312
2025-02-21,211.8743133544922
2025-02-24,208.53443908691406
2025-02-25,204.90798950195312
2025-02-27,202.53651428222656
2025-02-28,195.8567657470703
2025-03-03,201.2716827392578
2025-03-04,196.0148468017578
2025-03-05,201.88433837890625
2025-03-06,208.2972869873047
2025-03-07,215.3228759765625
2025-03-10,213.435546875
2025-03-11,210.76760864257812
2025-03-12,209.47315979003906
2025-03-13,205.50088500976562
2025-03-17,206.5285186767578
2025-03-18,206.5285186767578
2025-03-19,217.38804626464844
2025-03-20,212.58575439453125
2025-03-21,211.67669677734375
2025-03-24,215.8169403076172
2025-03-25,217.82284545898438
2025-03-26,215.15489196777344
2025-03-27,208.8209991455078
2025-03-28,205.59970092773438
2025-04-01,208.13919067382812
2025-04-02,208.07989501953125
2025-04-03,206.34080505371094
2025-04-04,200.7776336669922
2025-04-07,194.8291015625
2025-04-08,197.45753479003906
2025-04-09,195.22434997558594
2025-04-11,207.71429443359375
2025-04-15,210.03639221191406
2025-04-16,212.30908203125
2025-04-17,211.78536987304688
2025-04-21,213.1193389892578
2025-04-22,222.40774536132812
2025-04-23,231.90365600585938
2025-04-24,242.74342346191406
2025-04-25,238.5142364501953
2025-04-28,236.64666748046875
2025-04-29,230.4609832763672
2025-04-30,229.56179809570312
2025-05-02,232.50640869140625
2025-05-05,236.19212341308594
2025-05-06,235.34234619140625
2025-05-07,233.25738525390625
2025-05-08,232.82261657714844
2025-05-09,232.35818481445312
2025-05-12,239.2948455810547
2025-05-13,242.70387268066406
2025-05-14,242.70387268066406
2025-05-15,241.07347106933594
2025-05-16,238.48458862304688
2025-05-19,230.28311157226562
2025-05-20,230.10523986816406
2025-05-21,233.72181701660156
2025-05-22,230.4016876220703
2025-05-23,231.87400817871094
2025-05-26,228.54400634765625
2025-05-27,232.49652099609375
2025-05-28,228.850341796875
2025-05-29,227.06182861328125
2025-05-30,224.19625854492188
2025-06-02,224.0875701904297
2025-06-03,220.95521545410156
2025-06-04,222.3286895751953
2025-06-05,222.43739318847656
2025-06-06,224.37413024902344
2025-06-09,228.76138305664062
2025-06-10,224.19625854492188
2025-06-11,224.5223388671875
2025-06-12,222.7140655517578
2025-06-13,220.4709930419922
2025-06-16,219.8979034423828
2025-06-17,217.1410369873047
2025-06-18,218.07974243164062
2025-06-19,215.41180419921875
2025-06-20,214.04818725585938
2025-06-23,217.961181640625
2025-06-24,218.34654235839844
2025-06-25,217.3682861328125
2025-06-26,219.72991943359375
2025-06-27,221.00460815429688
2025-06-30,221.3998565673828
2025-07-01,219.68052673339844
2025-07-02,220.33267211914062
2025-07-03,221.70616149902344
2025-07-04,219.92755126953125
2025-07-07,218.89988708496094
2025-07-08,219.3840789794922
2025-07-09,218.97894287109375
2025-07-10,218.74179077148438
2025-07-11,219.1469268798828
2025-07-14,219.13705444335938
2025-07-15,221.1429443359375
2025-07-16,222.29905700683594
2025-07-17,223.1488494873047
2025-07-18,224.735107421875
2025-07-21,220.76943969726562
2025-07-22,218.4296875
2025-07-23,216.98220825195312
2025-07-24,214.67221069335938
2025-07-25,220.57115173339844
2025-07-28,215.90158081054688
2025-07-29,212.90748596191406
2025-07-30,214.047607421875
2025-07-31,213.07601928710938
2025-08-01,214.41444396972656
2025-08-04,211.25180053710938
2025-08-05,207.1968994140625
2025-08-06,204.39117431640625
2025-08-07,200.8815460205078
2025-08-08,204.2920379638672
2025-08-11,201.1888885498047
2025-08-12,208.86248779296875
2025-08-13,208.20814514160156
2025-08-14,202.84457397460938
2025-08-18,209.74484252929688
2025-08-19,208.48573303222656
2025-08-20,209.11033630371094
2025-08-21,209.7547607421875
2025-08-22,212.3423614501953
2025-08-25,213.49241638183594
2025-08-26,210.67678833007812
2025-08-28,206.22531127929688
2025-08-29,213.07601928710938
2025-09-01,211.87640380859375
2025-09-02,210.7263641357422
2025-09-03,213.66094970703125
2025-09-04,212.00527954101562
2025-09-05,203.65753173828125
2025-09-08,204.22264099121094
2025-09-09,203.53855895996094
2025-09-10,206.4632568359375
2025-09-11,202.00186157226562
2025-09-12,200.9608612060547
2025-09-15,200.0983428955078
2025-09-16,203.0131072998047
2025-09-17,201.9027099609375
2025-09-18,203.19155883789062
2025-09-19,201.9126434326172
2025-09-22,204.8968048095703
2025-09-23,203.05276489257812
2025-09-24,201.5953826904297
2025-09-25,201.08975219726562
2025-09-26,198.4624786376953
2025-09-29,193.62435913085938
2025-09-30,194.35800170898438
2025-10-01,195.39898681640625
2025-10-03,197.39175415039062
2025-10-06,198.23446655273438
2025-10-07,197.104248046875
2025-10-08,198.3236846923828
2025-10-09,200.2272186279297
2025-10-10,200.6832733154297
2025-10-13,201.84323120117188
2025-10-14,200.34619140625
2025-10-15,201.9027099609375
2025-10-16,203.29071044921875
2025-10-17,204.25238037109375
2025-10-20,203.3006134033203
2025-10-21,204.42092895507812
2025-10-23,206.1757354736328
2025-10-24,207.71243286132812
2025-10-27,206.11624145507812
2025-10-28,209.159912109375
2025-10-29,211.6880340576172
2025-10-30,211.6384735107422
2025-10-31,207.06800842285156
2025-11-03,211.6880340576172
2025-11-04,211.82684326171875
2025-11-06,210.90481567382812
2025-11-07,210.1414337158203
2025-11-10,210.6866912841797
2025-11-11,210.627197265625
2025-11-12,211.3707733154297
2025-11-13,211.1526641845703
2025-11-14,208.04953002929688
2025-11-17,201.5656280517578
2025-11-18,198.3831787109375
2025-11-19,187.72540283203125
2025-11-20,182.98641967773438
2025-11-21,180.50787353515625
2025-11-24,164.78395080566406
2025-11-25,197.73875427246094
2025-11-26,188.33018493652344
2025-11-27,182.82778930664062
2025-11-28,192.7519073486328
2025-12-01,186.41671752929688
2025-12-02,185.93093872070312
2025-12-03,183.37307739257812
2025-12-04,181.4199676513672
2025-12-05,178.08880615234375
2025-12-08,177.70216369628906
2025-12-09,177.92025756835938
2025-12-10,171.85276794433594
2025-12-11,177.11720275878906
2025-12-12,177.83102416992188
