Date,CSBBANK
2023-11-22,370.75
2023-11-23,377.0
2023-11-24,379.54998779296875
2023-11-28,392.54998779296875
2023-11-29,381.75
2023-11-30,388.1000061035156
2023-12-01,384.04998779296875
2023-12-04,401.1499938964844
2023-12-05,405.95001220703125
2023-12-06,407.04998779296875
2023-12-07,404.3999938964844
2023-12-08,401.1499938964844
2023-12-11,400.29998779296875
2023-12-12,402.6499938964844
2023-12-13,398.70001220703125
2023-12-14,397.54998779296875
2023-12-15,400.95001220703125
2023-12-18,399.6499938964844
2023-12-19,403.5
2023-12-20,392.6499938964844
2023-12-21,395.0
2023-12-22,396.70001220703125
2023-12-26,396.1000061035156
2023-12-27,400.79998779296875
2023-12-28,403.20001220703125
2023-12-29,418.6499938964844
2024-01-01,417.6499938964844
2024-01-02,416.70001220703125
2024-01-03,407.5
2024-01-04,409.20001220703125
2024-01-05,407.5
2024-01-08,409.3999938964844
2024-01-09,398.6000061035156
2024-01-10,391.5
2024-01-11,396.1499938964844
2024-01-12,397.8999938964844
2024-01-15,392.0
2024-01-16,385.79998779296875
2024-01-17,377.5
2024-01-18,381.04998779296875
2024-01-19,377.45001220703125
2024-01-23,379.8999938964844
2024-01-24,372.70001220703125
2024-01-25,374.20001220703125
2024-01-29,374.6000061035156
2024-01-30,375.79998779296875
2024-01-31,382.25
2024-02-01,387.0
2024-02-02,392.75
2024-02-05,378.20001220703125
2024-02-06,380.70001220703125
2024-02-07,383.29998779296875
2024-02-08,391.1499938964844
2024-02-09,383.04998779296875
2024-02-12,375.70001220703125
2024-02-13,370.29998779296875
2024-02-14,370.6499938964844
2024-02-15,374.0
2024-02-16,364.70001220703125
2024-02-19,365.3999938964844
2024-02-20,366.3999938964844
2024-02-21,351.45001220703125
2024-02-22,360.04998779296875
2024-02-23,358.75
2024-02-26,359.70001220703125
2024-02-27,361.20001220703125
2024-02-28,351.0
2024-02-29,349.70001220703125
2024-03-01,351.3999938964844
2024-03-04,348.95001220703125
2024-03-05,369.20001220703125
2024-03-06,365.8999938964844
2024-03-07,368.6499938964844
2024-03-11,359.3999938964844
2024-03-12,354.79998779296875
2024-03-13,335.79998779296875
2024-03-14,353.20001220703125
2024-03-15,343.04998779296875
2024-03-18,338.1499938964844
2024-03-19,343.70001220703125
2024-03-20,341.75
2024-03-21,343.0
2024-03-22,346.8999938964844
2024-03-26,348.70001220703125
2024-03-27,353.8999938964844
2024-03-28,354.5
2024-04-01,367.75
2024-04-02,379.1000061035156
2024-04-03,374.79998779296875
2024-04-04,393.95001220703125
2024-04-05,389.20001220703125
2024-04-08,387.25
2024-04-09,385.20001220703125
2024-04-10,393.6499938964844
2024-04-12,387.1499938964844
2024-04-15,411.1499938964844
2024-04-16,412.1499938964844
2024-04-18,397.95001220703125
2024-04-19,401.75
2024-04-22,403.8500061035156
2024-04-23,403.5
2024-04-24,399.75
2024-04-25,404.8999938964844
2024-04-26,384.1000061035156
2024-04-29,373.6499938964844
2024-04-30,372.8500061035156
2024-05-02,371.20001220703125
2024-05-03,365.45001220703125
2024-05-06,351.3500061035156
2024-05-07,353.3999938964844
2024-05-08,353.70001220703125
2024-05-09,355.29998779296875
2024-05-10,359.1000061035156
2024-05-13,355.20001220703125
2024-05-14,348.20001220703125
2024-05-15,350.6499938964844
2024-05-16,341.3999938964844
2024-05-17,341.54998779296875
2024-05-21,339.29998779296875
2024-05-22,334.79998779296875
2024-05-23,332.54998779296875
2024-05-24,327.75
2024-05-27,332.95001220703125
2024-05-28,335.45001220703125
2024-05-29,334.1000061035156
2024-05-30,331.04998779296875
2024-05-31,329.79998779296875
2024-06-03,344.70001220703125
2024-06-04,325.04998779296875
2024-06-05,332.79998779296875
2024-06-06,340.6000061035156
2024-06-07,345.0
2024-06-10,346.1000061035156
2024-06-11,351.54998779296875
2024-06-12,351.3500061035156
2024-06-13,345.25
2024-06-14,342.95001220703125
2024-06-18,347.79998779296875
2024-06-19,352.1000061035156
2024-06-20,352.8999938964844
2024-06-21,350.3500061035156
2024-06-24,345.45001220703125
2024-06-25,355.75
2024-06-26,355.95001220703125
2024-06-27,365.6499938964844
2024-06-28,378.1499938964844
2024-07-01,375.25
2024-07-02,382.25
2024-07-03,378.79998779296875
2024-07-04,373.45001220703125
2024-07-05,377.6000061035156
2024-07-08,367.8999938964844
2024-07-09,373.75
2024-07-10,368.3999938964844
2024-07-11,366.8999938964844
2024-07-12,364.3999938964844
2024-07-15,359.8999938964844
2024-07-16,360.3500061035156
2024-07-18,361.79998779296875
2024-07-19,357.95001220703125
2024-07-22,358.25
2024-07-23,357.3500061035156
2024-07-24,359.6000061035156
2024-07-25,356.29998779296875
2024-07-26,358.20001220703125
2024-07-29,344.54998779296875
2024-07-30,330.25
2024-07-31,328.0
2024-08-01,337.04998779296875
2024-08-02,338.29998779296875
2024-08-05,330.29998779296875
2024-08-06,326.79998779296875
2024-08-07,328.45001220703125
2024-08-08,322.8999938964844
2024-08-09,326.3999938964844
2024-08-12,324.75
2024-08-13,323.95001220703125
2024-08-14,317.3500061035156
2024-08-16,318.8500061035156
2024-08-19,322.1000061035156
2024-08-20,321.5
2024-08-21,325.45001220703125
2024-08-22,330.6499938964844
2024-08-23,332.29998779296875
2024-08-26,325.1000061035156
2024-08-27,324.5
2024-08-28,323.79998779296875
2024-08-29,322.6499938964844
2024-08-30,323.6499938964844
2024-09-02,326.95001220703125
2024-09-03,323.3500061035156
2024-09-04,320.0
2024-09-05,318.6000061035156
2024-09-06,314.5
2024-09-09,310.79998779296875
2024-09-10,324.6499938964844
2024-09-11,330.1000061035156
2024-09-12,325.04998779296875
2024-09-13,322.20001220703125
2024-09-16,318.3999938964844
2024-09-17,323.20001220703125
2024-09-18,320.25
2024-09-19,320.6499938964844
2024-09-20,323.8999938964844
2024-09-23,322.6000061035156
2024-09-24,322.20001220703125
2024-09-25,321.1000061035156
2024-09-26,314.8500061035156
2024-09-27,308.70001220703125
2024-09-30,313.3500061035156
2024-10-01,314.0
2024-10-03,316.54998779296875
2024-10-04,319.6000061035156
2024-10-07,308.45001220703125
2024-10-08,318.45001220703125
2024-10-09,315.54998779296875
2024-10-10,311.1000061035156
2024-10-11,307.29998779296875
2024-10-14,305.20001220703125
2024-10-15,306.25
2024-10-16,308.6000061035156
2024-10-17,311.75
2024-10-18,309.70001220703125
2024-10-21,306.6000061035156
2024-10-22,303.25
2024-10-23,303.1499938964844
2024-10-24,309.25
2024-10-25,307.6000061035156
2024-10-28,309.95001220703125
2024-10-29,309.5
2024-10-30,313.6499938964844
2024-10-31,314.0
2024-11-01,316.70001220703125
2024-11-04,308.8999938964844
2024-11-05,310.0
2024-11-06,312.1499938964844
2024-11-07,308.95001220703125
2024-11-08,313.29998779296875
2024-11-11,315.29998779296875
2024-11-12,317.25
2024-11-13,308.75
2024-11-14,299.6000061035156
2024-11-18,302.04998779296875
2024-11-19,307.1499938964844
2024-11-21,305.8500061035156
2024-11-22,306.8999938964844
2024-11-25,303.04998779296875
2024-11-26,306.3500061035156
2024-11-27,308.75
2024-11-28,309.20001220703125
2024-11-29,307.54998779296875
2024-12-02,303.70001220703125
2024-12-03,306.70001220703125
2024-12-04,306.20001220703125
2024-12-05,305.79998779296875
2024-12-06,307.1499938964844
2024-12-09,306.6499938964844
2024-12-10,325.75
2024-12-11,321.70001220703125
2024-12-12,317.0
2024-12-13,310.70001220703125
2024-12-16,307.0
2024-12-17,318.20001220703125
2024-12-18,322.1000061035156
2024-12-19,315.1499938964844
2024-12-20,312.29998779296875
2024-12-23,314.75
2024-12-24,323.3500061035156
2024-12-26,329.3999938964844
2024-12-27,326.45001220703125
2024-12-30,321.3500061035156
2024-12-31,313.1000061035156
2025-01-01,314.0
2025-01-02,320.3500061035156
2025-01-03,319.1000061035156
2025-01-06,312.70001220703125
2025-01-07,309.3999938964844
2025-01-08,307.0
2025-01-09,304.3500061035156
2025-01-10,308.3500061035156
2025-01-13,294.95001220703125
2025-01-14,297.1000061035156
2025-01-15,311.54998779296875
2025-01-16,318.1000061035156
2025-01-17,312.20001220703125
2025-01-20,312.79998779296875
2025-01-21,312.3999938964844
2025-01-22,308.70001220703125
2025-01-23,312.54998779296875
2025-01-24,309.3500061035156
2025-01-27,300.3500061035156
2025-01-28,304.8500061035156
2025-01-29,302.70001220703125
2025-01-30,302.8500061035156
2025-01-31,306.1000061035156
2025-02-01,305.54998779296875
2025-02-03,304.1499938964844
2025-02-04,305.95001220703125
2025-02-05,309.95001220703125
2025-02-06,309.3999938964844
2025-02-07,305.1499938964844
2025-02-10,299.8500061035156
2025-02-11,291.1499938964844
2025-02-12,290.20001220703125
2025-02-13,297.75
2025-02-14,289.0
2025-02-17,281.3500061035156
2025-02-18,278.04998779296875
2025-02-19,290.95001220703125
2025-02-20,291.20001220703125
2025-02-21,286.45001220703125
2025-02-24,284.3500061035156
2025-02-25,287.3999938964844
2025-02-27,280.45001220703125
2025-02-28,282.75
2025-03-03,280.20001220703125
2025-03-04,274.6499938964844
2025-03-05,279.45001220703125
2025-03-06,280.6499938964844
2025-03-07,288.8999938964844
2025-03-10,290.29998779296875
2025-03-11,283.95001220703125
2025-03-12,278.75
2025-03-13,281.0
2025-03-17,276.1499938964844
2025-03-18,276.1499938964844
2025-03-19,297.20001220703125
2025-03-20,298.20001220703125
2025-03-21,301.1499938964844
2025-03-24,302.8500061035156
2025-03-25,299.3500061035156
2025-03-26,298.04998779296875
2025-03-27,296.54998779296875
2025-03-28,302.25
2025-04-01,301.20001220703125
2025-04-02,321.04998779296875
2025-04-03,342.04998779296875
2025-04-04,337.04998779296875
2025-04-07,324.1499938964844
2025-04-08,323.75
2025-04-09,318.95001220703125
2025-04-11,323.0
2025-04-15,331.75
2025-04-16,329.3500061035156
2025-04-17,343.79998779296875
2025-04-21,360.25
2025-04-22,355.1000061035156
2025-04-23,359.45001220703125
2025-04-24,363.0
2025-04-25,355.70001220703125
2025-04-28,361.8500061035156
2025-04-29,352.3500061035156
2025-04-30,353.25
2025-05-02,352.3500061035156
2025-05-05,350.20001220703125
2025-05-06,348.25
2025-05-07,351.1499938964844
2025-05-08,344.20001220703125
2025-05-09,345.29998779296875
2025-05-12,357.29998779296875
2025-05-13,356.25
2025-05-14,352.3999938964844
2025-05-15,359.3999938964844
2025-05-16,358.1000061035156
2025-05-19,356.29998779296875
2025-05-20,354.1499938964844
2025-05-21,356.1499938964844
2025-05-22,353.29998779296875
2025-05-23,360.79998779296875
2025-05-26,365.8500061035156
2025-05-27,361.6000061035156
2025-05-28,372.6499938964844
2025-05-29,365.79998779296875
2025-05-30,364.8500061035156
2025-06-02,367.6499938964844
2025-06-03,369.6000061035156
2025-06-04,370.54998779296875
2025-06-05,369.75
2025-06-06,371.54998779296875
2025-06-09,390.3999938964844
2025-06-10,388.45001220703125
2025-06-11,388.79998779296875
2025-06-12,388.95001220703125
2025-06-13,384.70001220703125
2025-06-16,384.54998779296875
2025-06-17,392.20001220703125
2025-06-18,389.0
2025-06-19,385.79998779296875
2025-06-20,389.45001220703125
2025-06-23,385.1000061035156
2025-06-24,395.3999938964844
2025-06-25,396.6499938964844
2025-06-26,393.20001220703125
2025-06-27,393.8500061035156
2025-06-30,394.29998779296875
2025-07-01,396.8999938964844
2025-07-02,391.79998779296875
2025-07-03,394.04998779296875
2025-07-04,412.5
2025-07-07,412.1499938964844
2025-07-08,412.8999938964844
2025-07-09,410.3999938964844
2025-07-10,412.54998779296875
2025-07-11,415.0
2025-07-14,423.8500061035156
2025-07-15,430.54998779296875
2025-07-16,426.0
2025-07-17,428.04998779296875
2025-07-18,430.79998779296875
2025-07-21,422.3999938964844
2025-07-22,425.20001220703125
2025-07-23,428.79998779296875
2025-07-24,425.8999938964844
2025-07-25,427.1000061035156
2025-07-28,423.04998779296875
2025-07-29,421.70001220703125
2025-07-30,421.04998779296875
2025-07-31,420.20001220703125
2025-08-01,419.1000061035156
2025-08-04,424.45001220703125
2025-08-05,427.70001220703125
2025-08-06,435.20001220703125
2025-08-07,434.3500061035156
2025-08-08,432.0
2025-08-11,432.8999938964844
2025-08-12,406.1499938964844
2025-08-13,385.1000061035156
2025-08-14,376.5
2025-08-18,381.04998779296875
2025-08-19,396.54998779296875
2025-08-20,403.6000061035156
2025-08-21,415.6000061035156
2025-08-22,403.0
2025-08-25,385.8999938964844
2025-08-26,389.54998779296875
2025-08-28,371.8999938964844
2025-08-29,362.6000061035156
2025-09-01,373.6000061035156
2025-09-02,371.20001220703125
2025-09-03,362.45001220703125
2025-09-04,362.75
2025-09-05,357.95001220703125
2025-09-08,355.8500061035156
2025-09-09,361.3999938964844
2025-09-10,368.04998779296875
2025-09-11,368.8500061035156
2025-09-12,368.6000061035156
2025-09-15,374.29998779296875
2025-09-16,362.20001220703125
2025-09-17,354.95001220703125
2025-09-18,352.79998779296875
2025-09-19,350.6000061035156
2025-09-22,347.79998779296875
2025-09-23,348.20001220703125
2025-09-24,358.1000061035156
2025-09-25,358.70001220703125
2025-09-26,360.6499938964844
2025-09-29,366.54998779296875
2025-09-30,371.5
2025-10-01,380.6000061035156
2025-10-03,385.75
2025-10-06,386.8500061035156
2025-10-07,385.6000061035156
2025-10-08,393.54998779296875
2025-10-09,397.95001220703125
2025-10-10,389.79998779296875
2025-10-13,384.5
2025-10-14,385.29998779296875
2025-10-15,386.6000061035156
2025-10-16,391.3999938964844
2025-10-17,392.29998779296875
2025-10-20,423.75
2025-10-21,422.54998779296875
2025-10-23,413.1499938964844
2025-10-24,401.95001220703125
2025-10-27,417.25
2025-10-28,420.79998779296875
2025-10-29,411.25
2025-10-30,411.04998779296875
2025-10-31,413.3500061035156
2025-11-03,408.75
2025-11-04,418.6499938964844
2025-11-06,424.3999938964844
2025-11-07,431.5
2025-11-10,438.29998779296875
2025-11-11,431.95001220703125
2025-11-12,426.0
2025-11-13,426.3999938964844
2025-11-14,427.45001220703125
2025-11-17,422.20001220703125
2025-11-18,422.5
2025-11-19,421.3999938964844
2025-11-20,419.95001220703125
2025-11-21,413.0
2025-11-24,423.95001220703125
2025-11-25,421.79998779296875
2025-11-26,423.8999938964844
2025-11-27,416.6499938964844
2025-11-28,412.20001220703125
2025-12-01,420.6000061035156
2025-12-02,412.95001220703125
2025-12-03,398.5
2025-12-04,389.95001220703125
2025-12-05,386.70001220703125
2025-12-08,382.0
2025-12-09,395.95001220703125
2025-12-10,390.20001220703125
2025-12-11,388.70001220703125
2025-12-12,390.1499938964844
2025-12-15,396.1000061035156
2025-12-16,391.1499938964844
2025-12-17,391.8999938964844
2025-12-18,391.0
2025-12-19,396.04998779296875
2025-12-22,414.95001220703125
2025-12-23,412.70001220703125
2025-12-24,421.1000061035156
2025-12-26,420.79998779296875
2025-12-29,424.95001220703125
2025-12-30,440.29998779296875
2025-12-31,459.1000061035156
2026-01-01,483.8999938964844
2026-01-02,483.1499938964844
2026-01-05,557.4500122070312
2026-01-06,536.1500244140625
2026-01-07,515.1500244140625
2026-01-08,498.20001220703125
2026-01-09,505.70001220703125
2026-01-12,504.75
2026-01-13,518.75
2026-01-14,521.0999755859375
2026-01-15,521.0999755859375
2026-01-16,503.6000061035156
2026-01-19,504.79998779296875
2026-01-20,488.54998779296875
2026-01-21,468.95001220703125
2026-01-22,495.29998779296875
2026-01-23,488.3999938964844
2026-01-27,499.70001220703125
2026-01-28,422.29998779296875
2026-01-29,435.29998779296875
2026-01-30,438.04998779296875
2026-02-02,406.70001220703125
2026-02-03,421.8500061035156
2026-02-04,417.25
2026-02-05,413.75
2026-02-06,413.79998779296875
2026-02-09,414.6000061035156
2026-02-10,410.70001220703125
2026-02-11,411.45001220703125
2026-02-12,403.8500061035156
2026-02-13,389.25
2026-02-16,375.5
2026-02-17,393.8999938964844
2026-02-18,404.0
2026-02-19,397.6000061035156
2026-02-20,384.8500061035156
2026-02-23,379.6499938964844
2026-02-24,390.6000061035156
2026-02-25,391.75
2026-02-26,403.04998779296875
2026-02-27,397.3999938964844
2026-03-02,381.3999938964844
2026-03-04,366.79998779296875
2026-03-05,374.8999938964844
2026-03-06,374.29998779296875
2026-03-09,355.54998779296875
2026-03-10,358.8500061035156
2026-03-11,358.3999938964844
2026-03-12,347.04998779296875
2026-03-13,332.29998779296875
2026-03-16,357.1499938964844
2026-03-17,353.6499938964844
2026-03-18,390.29998779296875
2026-03-19,375.5
2026-03-20,361.29998779296875
2026-03-23,344.25
2026-03-24,359.1000061035156
2026-03-25,363.5
2026-03-27,353.75
2026-03-30,340.5
2026-04-01,360.04998779296875
2026-04-02,369.04998779296875
2026-04-06,373.75
2026-04-07,373.8500061035156
2026-04-08,406.1499938964844
2026-04-09,395.54998779296875
2026-04-10,404.8999938964844
2026-04-13,405.45001220703125
2026-04-15,412.25
2026-04-16,402.70001220703125
2026-04-17,399.8500061035156
2026-04-20,390.3999938964844
2026-04-21,402.6000061035156
2026-04-22,396.3500061035156
2026-04-23,384.75
2026-04-24,382.6499938964844
2026-04-27,396.6000061035156
2026-04-28,393.54998779296875
2026-04-29,391.54998779296875
2026-04-30,381.95001220703125
2026-05-01,381.95001220703125
2026-05-04,392.20001220703125
2026-05-05,386.1000061035156
2026-05-06,371.95001220703125
2026-05-07,356.95001220703125
2026-05-08,365.04998779296875
2026-05-11,352.45001220703125
2026-05-12,344.1499938964844
2026-05-13,352.8500061035156
2026-05-14,354.0
2026-05-15,358.6499938964844
2026-05-18,354.3500061035156
2026-05-19,359.6499938964844
2026-05-20,363.8500061035156
2026-05-21,364.04998779296875
2026-05-22,361.25
2026-05-25,365.5
2026-05-26,364.1000061035156
2026-05-27,370.04998779296875
2026-05-28,370.04998779296875
2026-05-29,352.8500061035156
2026-06-01,359.04998779296875
2026-06-02,368.70001220703125
2026-06-03,364.5
2026-06-04,361.70001220703125
2026-06-05,362.04998779296875
2026-06-08,354.0
2026-06-09,353.04998779296875
2026-06-10,362.04998779296875
2026-06-11,354.1000061035156
2026-06-12,366.3500061035156
2026-06-15,372.79998779296875
2026-06-16,369.3500061035156
2026-06-17,367.70001220703125
2026-06-18,367.5
2026-06-19,365.5
2026-06-22,363.70001220703125
2026-06-23,356.54998779296875
2026-06-24,343.75
2026-06-25,324.6000061035156
2026-06-26,324.6000061035156
2026-06-29,328.8500061035156
2026-06-30,339.8500061035156
2026-07-01,338.1499938964844
2026-07-02,351.5
2026-07-03,352.20001220703125
2026-07-06,349.8500061035156
2026-07-07,353.5
2026-07-08,350.75
2026-07-09,351.04998779296875
2026-07-10,360.3999938964844
2026-07-13,362.95001220703125
2026-07-14,356.6000061035156
2026-07-15,365.70001220703125
2026-07-16,365.54998779296875
2026-07-17,368.75
2026-07-20,360.95001220703125
2026-07-21,370.0
2026-07-22,345.29998779296875
2026-07-23,338.1499938964844
2026-07-24,340.8999938964844
2026-07-27,337.25
2026-07-28,339.20001220703125
2026-07-29,333.0
2026-07-30,326.95001220703125
2026-07-31,329.8999938964844
2026-08-03,332.79998779296875
2026-08-04,329.8999938964844
2026-08-05,326.54998779296875
2026-08-06,323.95001220703125
2026-08-07,316.95001220703125
2026-08-10,325.1000061035156
2026-08-11,324.54998779296875
2026-08-12,319.20001220703125
2026-08-13,323.75
2026-08-14,319.79998779296875
2026-08-17,319.95001220703125
2026-08-18,317.45001220703125
2026-08-19,314.6000061035156
2026-08-20,320.8999938964844
2026-08-21,322.8999938964844
2026-08-24,331.8999938964844
2026-08-25,339.3500061035156
2026-08-26,347.75
2026-08-27,348.79998779296875
2026-08-28,336.29998779296875
2026-08-31,343.54998779296875
2026-09-01,338.95001220703125
2026-09-02,331.6499938964844
2026-09-03,324.95001220703125
2026-09-04,328.54998779296875
2026-09-07,321.1499938964844
2026-09-08,312.8500061035156
2026-09-09,311.1000061035156
2026-09-10,307.6000061035156
2026-09-11,305.70001220703125
2026-09-14,305.70001220703125
2026-09-15,296.3500061035156
2026-09-16,328.75
2026-09-17,328.3500061035156
2026-09-18,336.1499938964844
2026-09-21,334.70001220703125
