Date,OBEROIRLTY
2014-08-05,241.3409423828125
2014-08-06,236.1128692626953
2014-08-07,236.67803955078125
2014-08-08,226.55154418945312
2014-08-11,229.2362518310547
2014-08-12,231.2144317626953
2014-08-13,227.30511474609375
2014-08-14,233.00425720214844
2014-08-18,229.2833251953125
2014-08-19,228.43553161621094
2014-08-20,228.2000274658203
2014-08-21,227.1077117919922
2014-08-22,226.68031311035156
2014-08-25,224.21072387695312
2014-08-26,226.82273864746094
2014-08-27,227.96258544921875
2014-08-28,224.923095703125
2014-09-01,225.01806640625
2014-09-02,224.49566650390625
2014-09-03,256.74285888671875
2014-09-04,245.7246856689453
2014-09-05,240.40553283691406
2014-09-08,240.73797607421875
2014-09-09,237.50852966308594
2014-09-10,235.41885375976562
2014-09-11,234.89642333984375
2014-09-12,236.41619873046875
2014-09-15,237.12857055664062
2014-09-16,228.48500061035156
2014-09-17,228.95993041992188
2014-09-18,234.80148315429688
2014-09-19,235.94125366210938
2014-09-22,232.3318634033203
2014-09-23,223.73577880859375
2014-09-24,221.2186737060547
2014-09-25,214.80723571777344
2014-09-26,208.8232421875
2014-09-29,206.8760528564453
2014-09-30,207.0660400390625
2014-10-01,207.68341064453125
2014-10-07,208.87074279785156
2014-10-08,209.1082000732422
2014-10-09,207.54095458984375
2014-10-10,203.40908813476562
2014-10-13,203.1241455078125
2014-10-14,200.60707092285156
2014-10-15,200.60707092285156
2014-10-16,196.522705078125
2014-10-17,201.50941467285156
2014-10-20,207.8258819580078
2014-10-21,218.27420043945312
2014-10-22,227.53515625
2014-10-27,227.48768615722656
2014-10-28,227.86758422851562
2014-10-29,230.62216186523438
2014-10-30,230.0047149658203
2014-10-31,232.99681091308594
2014-11-03,236.22622680664062
2014-11-05,230.147216796875
2014-11-07,229.10238647460938
2014-11-10,225.92044067382812
2014-11-11,233.04425048828125
2014-11-12,228.2000274658203
2014-11-13,234.80148315429688
2014-11-14,242.16278076171875
2014-11-17,244.7748260498047
2014-11-18,243.0176239013672
2014-11-19,240.5005340576172
2014-11-20,236.7486114501953
2014-11-21,233.7566375732422
2014-11-24,236.84361267089844
2014-11-25,226.82273864746094
2014-11-26,242.73263549804688
2014-11-27,248.57420349121094
2014-11-28,250.75889587402344
2014-12-01,249.57151794433594
2014-12-02,244.7748260498047
2014-12-03,254.605712890625
2014-12-04,260.3523254394531
2014-12-05,259.5449523925781
2014-12-08,258.88006591796875
2014-12-09,254.13076782226562
2014-12-10,254.8431396484375
2014-12-11,250.2364501953125
2014-12-12,244.1099090576172
2014-12-15,241.97279357910156
2014-12-16,230.28968811035156
2014-12-17,233.89910888671875
2014-12-18,240.83294677734375
2014-12-19,251.37625122070312
2014-12-22,265.38641357421875
2014-12-23,266.3837585449219
2014-12-24,276.2621154785156
2014-12-26,265.7188415527344
2014-12-29,260.7796630859375
2014-12-30,266.0988464355469
2014-12-31,266.1463623046875
2015-01-01,266.0513610839844
2015-01-02,274.030029296875
2015-01-05,271.8453369140625
2015-01-06,264.1041259765625
2015-01-07,254.98562622070312
2015-01-08,257.8826599121094
2015-01-09,255.69802856445312
2015-01-12,257.07525634765625
2015-01-13,253.94090270996094
2015-01-14,253.0859832763672
2015-01-15,256.50537109375
2015-01-16,254.6532440185547
2015-01-19,263.1068115234375
2015-01-20,266.2888488769531
2015-01-21,275.35986328125
2015-01-22,269.3758544921875
2015-01-23,271.6553955078125
2015-01-27,270.7055358886719
2015-01-28,269.708251953125
2015-01-29,267.4285888671875
2015-01-30,269.0433654785156
2015-02-02,265.0539855957031
2015-02-03,264.4841613769531
2015-02-04,265.9087829589844
2015-02-05,264.5315856933594
2015-02-06,260.4947509765625
2015-02-09,257.02777099609375
2015-02-10,260.8272399902344
2015-02-11,261.8720397949219
2015-02-12,264.4365539550781
2015-02-13,259.449951171875
2015-02-16,253.75082397460938
2015-02-18,256.600341796875
2015-02-19,257.2652893066406
2015-02-20,269.708251953125
2015-02-23,293.16937255859375
2015-02-24,283.1485290527344
2015-02-25,298.3935546875
2015-02-26,295.4014892578125
2015-02-27,305.7547912597656
2015-03-02,310.5515441894531
2015-03-03,301.2430725097656
2015-03-04,297.6336669921875
2015-03-05,294.54656982421875
2015-03-09,290.2248229980469
2015-03-10,286.6629638671875
2015-03-11,279.2066650390625
2015-03-12,279.49163818359375
2015-03-13,268.47332763671875
2015-03-16,271.7978210449219
2015-03-17,274.69500732421875
2015-03-18,270.8005065917969
2015-03-19,263.6291809082031
2015-03-20,255.50807189941406
2015-03-23,261.3496398925781
2015-03-24,262.3945007324219
2015-03-25,271.8453369140625
2015-03-26,264.1041259765625
2015-03-27,257.07525634765625
2015-03-30,268.66339111328125
2015-03-31,270.0881042480469
2015-04-01,269.6607666015625
2015-04-06,279.7765808105469
2015-04-07,283.765869140625
2015-04-08,289.2275390625
2015-04-09,282.0562744140625
2015-04-10,287.6603088378906
2015-04-13,286.7579345703125
2015-04-15,285.5231018066406
2015-04-16,284.4308166503906
2015-04-17,283.19598388671875
2015-04-20,269.3758544921875
2015-04-21,279.49163818359375
2015-04-22,278.20928955078125
2015-04-23,278.77923583984375
2015-04-24,267.47607421875
2015-04-27,261.634521484375
2015-04-28,258.215087890625
2015-04-29,258.5000915527344
2015-04-30,255.50807189941406
2015-05-04,275.1698913574219
2015-05-05,290.27239990234375
2015-05-06,289.98736572265625
2015-05-07,280.868896484375
2015-05-08,290.4148864746094
2015-05-11,301.14801025390625
2015-05-12,296.1139221191406
2015-05-13,290.0348815917969
2015-05-14,289.74993896484375
2015-05-15,289.51251220703125
2015-05-18,289.6549377441406
2015-05-19,289.2275390625
2015-05-20,287.2803649902344
2015-05-21,288.1826171875
2015-05-22,288.9425964355469
2015-05-25,288.705078125
2015-05-26,291.4596862792969
2015-05-27,291.0797424316406
2015-05-28,292.36199951171875
2015-05-29,291.2696228027344
2015-06-01,293.83428955078125
2015-06-02,294.8790283203125
2015-06-03,280.7264404296875
2015-06-04,284.4308166503906
2015-06-05,276.5946044921875
2015-06-08,279.3016357421875
2015-06-09,268.8058776855469
2015-06-10,270.8005065917969
2015-06-11,267.2386474609375
2015-06-12,271.46551513671875
2015-06-15,269.6607666015625
2015-06-16,284.3358154296875
2015-06-17,286.80535888671875
2015-06-18,285.9031066894531
2015-06-19,283.5759582519531
2015-06-22,280.0615539550781
2015-06-23,276.40460205078125
2015-06-24,270.23065185546875
2015-06-25,271.1871643066406
2015-06-26,266.59564208984375
2015-06-29,265.4955749511719
2015-06-30,260.2823181152344
2015-07-01,266.9304504394531
2015-07-02,268.7479553222656
2015-07-03,264.8260192871094
2015-07-06,269.1305847167969
2015-07-07,272.095947265625
2015-07-08,269.17840576171875
2015-07-09,271.3785400390625
2015-07-10,272.0003356933594
2015-07-13,276.304931640625
2015-07-14,274.2482604980469
2015-07-15,269.70458984375
2015-07-16,267.7435302734375
2015-07-17,268.36529541015625
2015-07-20,264.87384033203125
2015-07-21,252.39071655273438
2015-07-22,259.46923828125
2015-07-23,258.943115234375
2015-07-24,255.49948120117188
2015-07-27,245.07290649414062
2015-07-28,249.13833618164062
2015-07-29,244.78594970703125
2015-07-30,247.846923828125
2015-07-31,251.7210235595703
2015-08-03,249.1861114501953
2015-08-04,246.7947235107422
2015-08-05,246.17294311523438
2015-08-06,244.9772491455078
2015-08-07,246.3164520263672
2015-08-10,240.24221801757812
2015-08-11,235.3158721923828
2015-08-12,222.30654907226562
2015-08-13,231.6809539794922
2015-08-14,246.22079467773438
2015-08-17,246.65122985839844
2015-08-18,249.0426483154297
2015-08-19,246.6034393310547
2015-08-20,238.0899200439453
2015-08-21,225.17625427246094
2015-08-24,210.4451141357422
2015-08-25,207.43191528320312
2015-08-26,214.558349609375
2015-08-27,213.7930908203125
2015-08-28,216.85414123535156
2015-08-31,215.08447265625
2015-09-01,209.34506225585938
2015-09-02,201.0229034423828
2015-09-03,215.37139892578125
2015-09-04,208.67544555664062
2015-09-07,206.37969970703125
2015-09-08,208.43630981445312
2015-09-09,213.31483459472656
2015-09-10,214.84530639648438
2015-09-11,220.91952514648438
2015-09-14,229.09820556640625
2015-09-15,229.6721649169922
2015-09-16,241.15098571777344
2015-09-18,247.846923828125
2015-09-21,238.32907104492188
2015-09-22,233.3070831298828
2015-09-23,240.7683563232422
2015-09-24,251.00360107421875
2015-09-28,250.23837280273438
2015-09-29,245.0250701904297
2015-09-30,261.2867431640625
2015-10-01,252.48634338378906
2015-10-05,258.1778869628906
2015-10-06,255.59512329101562
2015-10-07,259.0866394042969
2015-10-08,256.0255432128906
2015-10-09,246.7947235107422
2015-10-12,253.3949737548828
2015-10-13,257.986572265625
2015-10-14,259.0387268066406
2015-10-15,260.80841064453125
2015-10-16,261.14324951171875
2015-10-19,268.4610595703125
2015-10-20,266.1174011230469
2015-10-21,258.7040100097656
2015-10-23,258.943115234375
2015-10-26,259.3258056640625
2015-10-27,258.943115234375
2015-10-28,256.64739990234375
2015-10-29,266.4044189453125
2015-10-30,273.3395080566406
2015-11-02,289.88812255859375
2015-11-03,270.80462646484375
2015-11-04,273.1003723144531
2015-11-05,277.35711669921875
2015-11-06,269.7523498535156
2015-11-09,258.84747314453125
2015-11-10,259.7083740234375
2015-11-13,253.7298126220703
2015-11-16,252.7254638671875
2015-11-17,250.52532958984375
2015-11-18,250.71665954589844
2015-11-19,253.1558837890625
2015-11-20,248.08609008789062
2015-11-23,248.85133361816406
2015-11-24,245.4555206298828
2015-11-26,248.32525634765625
2015-11-27,249.8079376220703
2015-11-30,248.32525634765625
2015-12-01,247.17733764648438
2015-12-02,247.7034454345703
2015-12-03,245.2163543701172
2015-12-04,246.2686309814453
2015-12-07,245.93382263183594
2015-12-08,243.44676208496094
2015-12-09,242.68148803710938
2015-12-10,243.877197265625
2015-12-11,240.29006958007812
2015-12-14,243.7815399169922
2015-12-15,240.7683563232422
2015-12-16,240.86398315429688
2015-12-17,239.28564453125
2015-12-18,244.3076171875
2015-12-21,246.7947235107422
2015-12-22,244.69029235839844
2015-12-23,252.34275817871094
2015-12-24,253.82554626464844
2015-12-28,258.4169616699219
2015-12-29,249.32957458496094
2015-12-30,248.46868896484375
2015-12-31,256.9343566894531
2016-01-01,260.4258117675781
2016-01-04,248.7078094482422
2016-01-05,257.2213439941406
2016-01-06,259.1822509765625
2016-01-07,252.91673278808594
2016-01-08,263.91729736328125
2016-01-11,261.2388916015625
2016-01-12,258.5126647949219
2016-01-13,248.80348205566406
2016-01-14,246.22079467773438
2016-01-15,240.5770263671875
2016-01-18,235.22024536132812
2016-01-19,237.51600646972656
2016-01-20,227.18508911132812
2016-01-21,224.36312866210938
2016-01-22,215.99325561523438
2016-01-25,223.78921508789062
2016-01-27,226.51548767089844
2016-01-28,227.42422485351562
2016-01-29,232.68531799316406
2016-02-01,234.1201629638672
2016-02-02,228.18943786621094
2016-02-03,224.36312866210938
2016-02-04,226.13282775878906
2016-02-05,227.0415496826172
2016-02-08,227.80686950683594
2016-02-09,226.0850372314453
2016-02-10,223.45448303222656
2016-02-11,213.74525451660156
2016-02-12,211.87997436523438
2016-02-15,224.55450439453125
2016-02-16,222.40220642089844
2016-02-17,212.74087524414062
2016-02-18,217.09323120117188
2016-02-19,216.04103088378906
2016-02-22,215.03665161132812
2016-02-23,212.50172424316406
2016-02-24,211.9756317138672
2016-02-25,207.3840789794922
2016-02-26,215.46707153320312
2016-02-29,220.34559631347656
2016-03-01,220.4412384033203
2016-03-02,228.76341247558594
2016-03-03,233.9288787841797
2016-03-04,238.37693786621094
2016-03-08,231.44178771972656
2016-03-09,235.88983154296875
2016-03-10,237.18118286132812
2016-03-11,235.55503845214844
2016-03-14,237.99429321289062
2016-03-15,234.16802978515625
2016-03-16,230.62869262695312
2016-03-17,232.5096435546875
2016-03-18,231.35214233398438
2016-03-21,231.49681091308594
2016-03-22,229.61593627929688
2016-03-23,227.6385040283203
2016-03-28,223.9249267578125
2016-03-29,221.9958038330078
2016-03-30,226.52928161621094
2016-03-31,232.9436492919922
2016-04-01,232.5096435546875
2016-04-04,232.3649444580078
2016-04-05,226.91510009765625
2016-04-06,230.6769256591797
2016-04-07,228.2172393798828
2016-04-08,222.57452392578125
2016-04-11,224.50369262695312
2016-04-12,223.58731079101562
2016-04-13,228.6513214111328
2016-04-18,268.4880676269531
2016-04-20,267.7163391113281
2016-04-21,263.8099365234375
2016-04-22,260.09625244140625
2016-04-25,269.74200439453125
2016-04-26,271.5265197753906
2016-04-27,275.19183349609375
2016-04-28,272.2499694824219
2016-04-29,269.88665771484375
2016-05-02,263.7616882324219
2016-05-03,264.388671875
2016-05-04,263.9063415527344
2016-05-05,259.4211120605469
2016-05-06,255.611083984375
2016-05-09,261.8807678222656
2016-05-10,262.50775146484375
2016-05-11,267.08941650390625
2016-05-12,267.95751953125
2016-05-13,265.6426086425781
2016-05-16,267.8611145019531
2016-05-17,268.2469177246094
2016-05-18,270.07965087890625
2016-05-19,267.2341613769531
2016-05-20,257.5884704589844
2016-05-23,257.4438171386719
2016-05-24,258.8905944824219
2016-05-25,267.1377258300781
2016-05-26,263.9063415527344
2016-05-27,257.0579528808594
2016-05-30,256.1897888183594
2016-05-31,261.3984680175781
2016-06-01,259.2763671875
2016-06-02,263.23114013671875
2016-06-03,265.20855712890625
2016-06-06,264.5815734863281
2016-06-07,269.3079528808594
2016-06-08,276.34930419921875
2016-06-09,283.43890380859375
2016-06-10,281.5579833984375
2016-06-13,273.8414306640625
2016-06-14,269.4044189453125
2016-06-15,269.6937561035156
2016-06-16,263.5205383300781
2016-06-17,279.29119873046875
2016-06-20,269.8385009765625
2016-06-21,272.34637451171875
2016-06-22,269.259765625
2016-06-23,269.11505126953125
2016-06-24,260.24102783203125
2016-06-27,260.33740234375
2016-06-28,258.07073974609375
2016-06-29,260.5303649902344
2016-06-30,261.6878356933594
2016-07-01,270.4654541015625
2016-07-04,278.423095703125
2016-07-05,269.54913330078125
2016-07-07,280.979248046875
2016-07-08,279.3394470214844
2016-07-11,289.85333251953125
2016-07-12,285.9468078613281
2016-07-13,298.6308898925781
2016-07-14,285.3197937011719
2016-07-15,290.7214050292969
2016-07-18,290.3838195800781
2016-07-19,289.5157165527344
2016-07-20,293.277587890625
2016-07-21,286.57373046875
2016-07-22,286.3808898925781
2016-07-25,287.2972106933594
2016-07-26,281.94378662109375
2016-07-27,281.2686767578125
2016-07-28,280.4969177246094
2016-07-29,280.68988037109375
2016-08-01,279.6771240234375
2016-08-02,273.8414306640625
2016-08-03,278.7125549316406
2016-08-04,289.99798583984375
2016-08-05,297.95562744140625
2016-08-08,295.6407165527344
2016-08-09,284.69287109375
2016-08-10,285.65740966796875
2016-08-11,290.3356018066406
2016-08-12,285.9468078613281
2016-08-16,284.8857421875
2016-08-17,281.7509765625
2016-08-18,294.3385314941406
2016-08-19,286.67022705078125
2016-08-22,303.4537353515625
2016-08-23,302.63397216796875
2016-08-24,294.9654846191406
2016-08-25,295.97833251953125
2016-08-26,294.3385314941406
2016-08-29,295.97833251953125
2016-08-30,294.3385314941406
2016-08-31,291.10723876953125
2016-09-01,291.0589904785156
2016-09-02,294.0009460449219
2016-09-06,293.0846862792969
2016-09-07,286.9595947265625
2016-09-08,286.0915222167969
2016-09-09,291.39666748046875
2016-09-12,284.596435546875
2016-09-14,288.7440490722656
2016-09-15,286.7184143066406
2016-09-16,290.6732177734375
2016-09-19,287.0560607910156
2016-09-20,277.94091796875
2016-09-21,286.5255432128906
2016-09-22,282.2331848144531
2016-09-23,285.6092224121094
2016-09-26,277.31390380859375
2016-09-27,280.44873046875
2016-09-28,280.2075500488281
2016-09-29,280.0146789550781
2016-09-30,281.79925537109375
2016-10-03,282.4261169433594
2016-10-04,294.3385314941406
2016-10-05,301.57281494140625
2016-10-06,312.03839111328125
2016-10-07,319.0798034667969
2016-10-10,310.25396728515625
2016-10-13,317.7293395996094
2016-10-14,314.4980773925781
2016-10-17,325.6870422363281
2016-10-18,323.32391357421875
2016-10-19,322.74517822265625
2016-10-20,321.8287658691406
2016-10-21,320.18902587890625
2016-10-24,329.4971008300781
2016-10-25,327.27862548828125
2016-10-26,334.3682556152344
2016-10-27,330.70281982421875
2016-10-28,340.15570068359375
2016-11-01,344.206787109375
2016-11-02,346.2806091308594
2016-11-03,349.4154968261719
2016-11-04,331.2816467285156
2016-11-07,330.5099792480469
2016-11-08,326.6999206542969
2016-11-09,290.6249694824219
2016-11-10,297.5699157714844
2016-11-11,281.7509765625
2016-11-15,258.40838623046875
2016-11-16,278.03729248046875
2016-11-17,264.6298522949219
2016-11-18,265.83551025390625
2016-11-21,252.3797149658203
2016-11-22,264.72625732421875
2016-11-23,264.6298522949219
2016-11-24,254.550048828125
2016-11-25,264.87091064453125
2016-11-28,275.57769775390625
2016-11-29,265.4496765136719
2016-11-30,275.722412109375
2016-12-01,276.542236328125
2016-12-02,272.1534118652344
2016-12-05,273.3109130859375
2016-12-06,286.2361755371094
2016-12-07,291.6860046386719
2016-12-08,292.93988037109375
2016-12-09,294.43499755859375
2016-12-12,302.2962341308594
2016-12-13,292.843505859375
2016-12-14,293.470458984375
2016-12-15,300.94580078125
2016-12-16,317.8741149902344
2016-12-19,298.3897705078125
2016-12-20,295.49609375
2016-12-21,291.8306579589844
2016-12-22,296.4604797363281
2016-12-23,291.4930419921875
2016-12-26,282.0402526855469
2016-12-27,278.1338195800781
2016-12-28,280.4969177246094
2016-12-29,282.3778076171875
2016-12-30,284.8857421875
2017-01-02,300.84942626953125
2017-01-03,299.2096862792969
2017-01-04,299.3543701171875
2017-01-05,302.1997375488281
2017-01-06,294.82080078125
2017-01-09,294.5314636230469
2017-01-10,295.88189697265625
2017-01-11,299.5472412109375
2017-01-12,300.84942626953125
2017-01-13,307.9389343261719
2017-01-16,302.0550842285156
2017-01-17,307.45672607421875
2017-01-18,307.50494384765625
2017-01-19,303.1161804199219
2017-01-20,298.775634765625
2017-01-23,302.68212890625
2017-01-24,301.7657775878906
2017-01-25,298.9685363769531
2017-01-27,299.8848571777344
2017-01-30,296.7499084472656
2017-01-31,300.2224426269531
2017-02-01,319.8514709472656
2017-02-02,322.88983154296875
2017-02-03,323.0345153808594
2017-02-06,326.0246887207031
2017-02-07,319.51385498046875
2017-02-08,320.0926208496094
2017-02-09,315.9449462890625
2017-02-10,329.4007568359375
2017-02-13,328.1467590332031
2017-02-14,327.42333984375
2017-02-15,320.0926208496094
2017-02-16,322.3110656738281
2017-02-17,318.7421569824219
2017-02-20,318.018798828125
2017-02-21,319.8031921386719
2017-02-22,317.8258361816406
2017-02-23,312.90655517578125
2017-02-27,317.343505859375
2017-02-28,311.9901123046875
2017-03-01,330.268798828125
2017-03-02,319.51385498046875
2017-03-03,323.6614685058594
2017-03-06,328.33966064453125
2017-03-07,328.4360656738281
2017-03-08,328.1467590332031
2017-03-09,330.8475036621094
2017-03-10,330.5099792480469
2017-03-14,334.9951477050781
2017-03-15,332.7284851074219
2017-03-16,335.8150329589844
2017-03-17,348.5956726074219
2017-03-20,352.3092346191406
2017-03-21,357.759033203125
2017-03-22,371.55242919921875
2017-03-23,365.137939453125
2017-03-24,366.8259582519531
2017-03-27,365.86138916015625
2017-03-28,360.7973937988281
2017-03-29,360.2186584472656
2017-03-30,357.22845458984375
2017-03-31,355.395751953125
2017-04-03,356.6979675292969
2017-04-05,363.9805908203125
2017-04-06,370.3948669433594
2017-04-07,366.1025390625
2017-04-10,367.45294189453125
2017-04-11,367.9833984375
2017-04-12,366.5848388671875
2017-04-13,354.7689208984375
2017-04-17,358.193115234375
2017-04-18,361.47265625
2017-04-19,369.1409912109375
2017-04-20,383.8506164550781
2017-04-21,379.9924011230469
2017-04-24,390.0238952636719
2017-04-25,383.4165954589844
2017-04-26,380.42633056640625
2017-04-27,383.94708251953125
2017-04-28,383.4165954589844
2017-05-02,378.8348693847656
2017-05-03,382.3072814941406
2017-05-04,382.40380859375
2017-05-05,390.120361328125
2017-05-08,382.25909423828125
2017-05-09,386.2138671875
2017-05-10,397.06524658203125
2017-05-11,395.618408203125
2017-05-12,381.63214111328125
2017-05-15,387.998291015625
2017-05-16,386.7444152832031
2017-05-17,383.3683776855469
2017-05-18,374.9765930175781
2017-05-19,378.15972900390625
2017-05-22,372.22760009765625
2017-05-23,361.18328857421875
2017-05-24,361.23150634765625
2017-05-25,375.0247802734375
2017-05-26,368.9480285644531
2017-05-29,372.0829162597656
2017-05-30,357.71075439453125
2017-05-31,363.9322509765625
2017-06-01,363.5464782714844
2017-06-02,384.18829345703125
2017-06-05,373.19219970703125
2017-06-06,367.4047546386719
2017-06-07,366.1990661621094
2017-06-08,366.3437194824219
2017-06-09,378.4007873535156
2017-06-12,370.0090637207031
2017-06-13,369.1409912109375
2017-06-14,363.9805908203125
2017-06-15,363.9322509765625
2017-06-16,364.02874755859375
2017-06-19,363.7876281738281
2017-06-20,361.03857421875
2017-06-21,355.7817077636719
2017-06-22,360.70098876953125
2017-06-23,347.38995361328125
2017-06-27,332.7284851074219
2017-06-28,332.4873046875
2017-06-29,332.29437255859375
2017-06-30,345.02667236328125
2017-07-03,354.9617919921875
2017-07-04,355.444091796875
2017-07-05,349.3673095703125
2017-07-06,351.4892578125
2017-07-07,368.8033447265625
2017-07-10,373.8190612792969
2017-07-11,371.1665344238281
2017-07-12,367.935302734375
2017-07-13,365.3309020996094
2017-07-14,362.7747802734375
2017-07-17,356.8426818847656
2017-07-18,362.72650146484375
2017-07-19,367.7422790527344
2017-07-20,370.3466796875
2017-07-21,366.7295837402344
2017-07-24,367.83880615234375
2017-07-25,366.4883728027344
2017-07-26,363.5464782714844
2017-07-27,374.68719482421875
2017-07-28,377.82208251953125
2017-07-31,372.66162109375
2017-08-01,373.19219970703125
2017-08-02,366.4883728027344
2017-08-03,372.9028015136719
2017-08-04,383.2718505859375
2017-08-07,372.0829162597656
2017-08-08,362.9194641113281
2017-08-09,359.4470520019531
2017-08-10,349.7048645019531
2017-08-11,354.3348083496094
2017-08-14,359.7364196777344
2017-08-16,356.93914794921875
2017-08-17,356.0228271484375
2017-08-18,356.7944641113281
2017-08-21,356.0228271484375
2017-08-22,361.569091796875
2017-08-23,364.17352294921875
2017-08-24,353.12908935546875
2017-08-28,362.7747802734375
2017-08-29,358.6753234863281
2017-08-30,361.71380615234375
2017-08-31,367.501220703125
2017-09-01,376.18231201171875
2017-09-04,380.0405578613281
2017-09-05,406.8074035644531
2017-09-06,405.1194763183594
2017-09-07,415.68145751953125
2017-09-08,403.045654296875
2017-09-11,398.2709655761719
2017-09-12,400.8271484375
2017-09-13,386.8216552734375
2017-09-14,376.693115234375
2017-09-15,384.35009765625
2017-09-18,407.2240295410156
2017-09-19,410.4225158691406
2017-09-20,411.14947509765625
2017-09-21,404.3163146972656
2017-09-22,395.64166259765625
2017-09-25,407.3209228515625
2017-09-26,407.5148010253906
2017-09-27,401.99017333984375
2017-09-28,397.8709411621094
2017-09-29,410.76171875
2017-10-03,406.35174560546875
2017-10-04,409.3078918457031
2017-10-05,406.6910400390625
2017-10-06,411.6824951171875
2017-10-09,414.39642333984375
2017-10-10,406.2548522949219
2017-10-11,391.3285827636719
2017-10-12,406.6424865722656
2017-10-13,431.9880065917969
2017-10-16,463.5849914550781
2017-10-17,454.3772888183594
2017-10-18,450.451904296875
2017-10-19,451.3726806640625
2017-10-23,452.0996398925781
2017-10-24,451.56658935546875
2017-10-25,444.53955078125
2017-10-26,442.21337890625
2017-10-27,437.85186767578125
2017-10-30,444.2004089355469
2017-10-31,460.144287109375
2017-11-01,471.2420654296875
2017-11-02,478.31744384765625
2017-11-03,479.2381896972656
2017-11-06,479.4804992675781
2017-11-07,476.57281494140625
2017-11-08,474.53741455078125
2017-11-09,474.2466735839844
2017-11-10,462.5673522949219
2017-11-13,447.738037109375
2017-11-14,441.9710693359375
2017-11-15,453.2627258300781
2017-11-16,454.47418212890625
2017-11-17,454.0865173339844
2017-11-20,465.23272705078125
2017-11-21,477.54205322265625
2017-11-22,492.952880859375
2017-11-23,497.2174987792969
2017-11-24,477.1542663574219
2017-11-27,467.4135437011719
2017-11-28,474.828125
2017-11-29,476.8151550292969
2017-11-30,472.2113342285156
2017-12-01,460.1927185058594
2017-12-04,455.2981262207031
2017-12-05,452.6326904296875
2017-12-06,453.2627258300781
2017-12-07,452.43878173828125
2017-12-08,445.5572814941406
2017-12-11,441.29266357421875
2017-12-12,437.1733703613281
2017-12-13,437.75494384765625
2017-12-14,456.0250244140625
2017-12-15,460.43499755859375
2017-12-18,455.2496032714844
2017-12-19,463.14886474609375
2017-12-20,465.3781433105469
2017-12-21,461.5011901855469
2017-12-22,457.2366027832031
2017-12-26,459.0296936035156
2017-12-27,457.4304504394531
2017-12-28,457.67279052734375
2017-12-29,466.39581298828125
2018-01-01,465.4266052246094
2018-01-02,465.62042236328125
2018-01-03,464.8450927734375
2018-01-04,472.45355224609375
2018-01-05,474.6343688964844
2018-01-08,478.26898193359375
2018-01-09,491.1113586425781
2018-01-10,511.7560119628906
2018-01-11,538.1675415039062
2018-01-12,516.3115234375
2018-01-15,509.3329772949219
2018-01-16,504.5351257324219
2018-01-17,499.1559753417969
2018-01-18,487.7674255371094
2018-01-19,491.40203857421875
2018-01-22,491.88665771484375
2018-01-23,495.1336364746094
2018-01-24,527.5059814453125
2018-01-25,511.9014892578125
2018-01-29,513.7913818359375
2018-01-30,509.8659973144531
2018-01-31,512.5314331054688
2018-02-01,505.6497497558594
2018-02-02,475.1673889160156
2018-02-05,454.522705078125
2018-02-06,445.024169921875
2018-02-07,456.65496826171875
2018-02-08,461.5011901855469
2018-02-09,440.4687805175781
2018-02-12,448.9980163574219
2018-02-14,457.3335266113281
2018-02-15,465.5235290527344
2018-02-16,464.2635192871094
2018-02-19,461.4527587890625
2018-02-20,457.9150695800781
2018-02-21,452.29345703125
2018-02-22,465.71728515625
2018-02-23,466.1535339355469
2018-02-26,542.0931396484375
2018-02-27,512.4343872070312
2018-02-28,503.17822265625
2018-03-01,494.3582763671875
2018-03-05,476.8634948730469
2018-03-06,466.541259765625
2018-03-07,464.0696716308594
2018-03-08,482.291259765625
2018-03-09,508.6545104980469
2018-03-12,515.6329956054688
2018-03-13,539.8153076171875
2018-03-14,526.924560546875
2018-03-15,525.0344848632812
2018-03-16,495.47283935546875
2018-03-19,480.2558288574219
2018-03-20,467.7526550292969
2018-03-21,487.04052734375
2018-03-22,472.5505065917969
2018-03-23,454.2319641113281
2018-03-26,462.2281188964844
2018-03-27,474.1012268066406
2018-03-28,494.5521545410156
2018-04-02,485.87750244140625
2018-04-03,495.18212890625
2018-04-04,480.7889709472656
2018-04-05,483.5513000488281
2018-04-06,489.8513488769531
2018-04-09,487.1374816894531
2018-04-10,516.35986328125
2018-04-11,500.9006042480469
2018-04-12,488.1551513671875
2018-04-13,492.5167236328125
2018-04-16,498.1867980957031
2018-04-17,497.2659606933594
2018-04-18,497.2174987792969
2018-04-19,500.9975891113281
2018-04-20,505.21368408203125
2018-04-23,559.3939208984375
2018-04-24,549.6046142578125
2018-04-25,551.6884155273438
2018-04-26,533.80615234375
2018-04-27,529.4930419921875
2018-04-30,532.594482421875
2018-05-02,524.840576171875
2018-05-03,504.2928466796875
2018-05-04,498.6713562011719
2018-05-07,502.305908203125
2018-05-08,500.7552185058594
2018-05-09,521.109130859375
2018-05-10,518.1045532226562
2018-05-11,513.1129150390625
2018-05-14,538.7492065429688
2018-05-15,515.0513916015625
2018-05-16,514.5183715820312
2018-05-17,510.6899108886719
2018-05-18,508.5575256347656
2018-05-21,500.3190612792969
2018-05-22,496.2482604980469
2018-05-23,484.3267822265625
2018-05-24,483.2120361328125
2018-05-25,486.9436340332031
2018-05-28,496.0059814453125
2018-05-29,496.1028747558594
2018-05-30,495.6182556152344
2018-05-31,493.2829284667969
2018-06-01,495.861572265625
