Date,MMTC
2013-10-25,33.37373352050781
2013-10-28,32.254878997802734
2013-10-29,32.382747650146484
2013-10-30,33.21389389038086
2013-10-31,33.50160598754883
2013-11-01,34.68438720703125
2013-11-05,34.39668273925781
2013-11-06,35.515533447265625
2013-11-07,34.0770149230957
2013-11-08,33.62947463989258
2013-11-11,33.43766784667969
2013-11-12,32.830291748046875
2013-11-13,32.06308364868164
2013-11-14,32.63848876953125
2013-11-18,32.95815658569336
2013-11-19,35.22782516479492
2013-11-20,33.88520812988281
2013-11-21,33.405704498291016
2013-11-22,32.92619323730469
2013-11-25,34.364715576171875
2013-11-26,33.69340133666992
2013-11-27,33.56553649902344
2013-11-28,33.43766784667969
2013-11-29,33.69340133666992
2013-12-02,34.108978271484375
2013-12-03,33.789306640625
2013-12-04,33.8212776184082
2013-12-05,33.94914627075195
2013-12-06,33.8212776184082
2013-12-09,33.8212776184082
2013-12-10,33.27783203125
2013-12-11,33.08603286743164
2013-12-12,32.86225509643555
2013-12-13,32.15897750854492
2013-12-16,31.967178344726562
2013-12-17,32.03111267089844
2013-12-18,32.254878997802734
2013-12-19,31.903242111206055
2013-12-20,32.2229118347168
2013-12-23,32.830291748046875
2013-12-24,33.27783203125
2013-12-26,34.045047760009766
2013-12-27,33.72536849975586
2013-12-30,33.789306640625
2013-12-31,33.789306640625
2014-01-01,34.30078125
2014-01-02,33.08603286743164
2014-01-03,33.43766784667969
2014-01-06,33.43766784667969
2014-01-07,33.50160598754883
2014-01-08,33.597503662109375
2014-01-09,33.43766784667969
2014-01-10,32.76634979248047
2014-01-13,32.89422607421875
2014-01-14,32.89422607421875
2014-01-15,32.95815658569336
2014-01-16,33.69340133666992
2014-01-17,32.86225509643555
2014-01-20,32.76634979248047
2014-01-21,32.73438262939453
2014-01-22,32.95815658569336
2014-01-23,33.18192672729492
2014-01-24,32.254878997802734
2014-01-27,30.912260055541992
2014-01-28,30.9761962890625
2014-01-29,31.455705642700195
2014-01-30,30.336849212646484
2014-01-31,30.368820190429688
2014-02-03,30.017179489135742
2014-02-04,30.113082885742188
2014-02-05,30.304885864257812
2014-02-06,30.784391403198242
2014-02-07,30.592588424682617
2014-02-10,30.4647216796875
2014-02-11,30.496688842773438
2014-02-12,30.496688842773438
2014-02-13,30.240951538085938
2014-02-14,30.496688842773438
2014-02-17,29.66554069519043
2014-02-18,29.825376510620117
2014-02-19,29.921279907226562
2014-02-20,29.601608276367188
2014-02-21,29.921279907226562
2014-02-24,29.98521614074707
2014-02-25,29.98521614074707
2014-02-26,29.66554069519043
2014-02-28,29.66554069519043
2014-03-03,29.345869064331055
2014-03-04,29.633573532104492
2014-03-05,29.921279907226562
2014-03-06,30.368820190429688
2014-03-07,31.008161544799805
2014-03-10,31.136030197143555
2014-03-11,30.816356658935547
2014-03-12,30.52865219116211
2014-03-13,33.533573150634766
2014-03-14,33.69340133666992
2014-03-18,33.94914627075195
2014-03-19,34.68438720703125
2014-03-20,34.33274841308594
2014-03-21,35.03602981567383
2014-03-24,33.8212776184082
2014-03-25,33.405704498291016
2014-03-26,32.99013137817383
2014-03-27,33.21389389038086
2014-03-28,33.661441802978516
2014-03-31,33.981109619140625
2014-04-01,33.91717529296875
2014-04-02,34.5884895324707
2014-04-03,33.981109619140625
2014-04-04,37.91307067871094
2014-04-07,39.159793853759766
2014-04-09,39.287662506103516
2014-04-10,39.12782669067383
2014-04-11,40.53438186645508
2014-04-15,39.44749450683594
2014-04-16,37.75323486328125
2014-04-17,38.55241775512695
2014-04-21,38.55241775512695
2014-04-22,38.87208557128906
2014-04-23,38.87208557128906
2014-04-24,38.87208557128906
2014-04-25,37.977012634277344
2014-04-28,37.72126388549805
2014-04-29,37.01799392700195
2014-04-30,35.35569381713867
2014-05-02,35.48356628417969
2014-05-05,34.84422302246094
2014-05-06,34.5565185546875
2014-05-07,34.33274841308594
2014-05-08,34.14094543457031
2014-05-09,37.01799392700195
2014-05-12,37.625370025634766
2014-05-13,38.36061477661133
2014-05-14,38.9360237121582
2014-05-15,37.75323486328125
2014-05-16,39.47946548461914
2014-05-19,47.375362396240234
2014-05-20,52.58600616455078
2014-05-21,58.883541107177734
2014-05-22,60.96141052246094
2014-05-23,61.121246337890625
2014-05-26,58.46797180175781
2014-05-27,58.40403747558594
2014-05-28,60.1622314453125
2014-05-29,57.95649719238281
2014-05-30,58.08435821533203
2014-06-02,59.49091720581055
2014-06-03,59.906494140625
2014-06-04,59.58681869506836
2014-06-05,63.00729751586914
2014-06-06,64.60567474365234
2014-06-09,65.91631317138672
2014-06-10,66.1081314086914
2014-06-11,64.82943725585938
2014-06-12,63.870426177978516
2014-06-13,60.41796875
2014-06-16,59.81059265136719
2014-06-17,62.01632308959961
2014-06-18,60.70566940307617
2014-06-19,62.04828643798828
2014-06-20,61.121246337890625
2014-06-23,60.609771728515625
2014-06-24,61.121246337890625
2014-06-25,61.05730438232422
2014-06-26,60.25812911987305
2014-06-27,59.74665451049805
2014-06-30,61.7286262512207
2014-07-01,62.01632308959961
2014-07-02,61.6646842956543
2014-07-03,59.87452697753906
2014-07-04,60.35403823852539
2014-07-07,62.91141128540039
2014-07-08,56.773712158203125
2014-07-09,54.663875579833984
2014-07-10,56.5499382019043
2014-07-11,52.87371063232422
2014-07-14,51.56305694580078
2014-07-15,53.25731658935547
2014-07-16,54.663875579833984
2014-07-17,55.111419677734375
2014-07-18,54.983543395996094
2014-07-21,54.82371139526367
2014-07-22,54.2802734375
2014-07-23,53.28929138183594
2014-07-24,53.193389892578125
2014-07-25,51.05158233642578
2014-07-28,49.996665954589844
2014-07-30,48.973716735839844
2014-07-31,48.23847579956055
2014-08-01,47.375362396240234
2014-08-04,48.430274963378906
2014-08-05,50.09257125854492
2014-08-06,48.07863235473633
2014-08-07,47.50322723388672
2014-08-08,45.0737190246582
2014-08-11,45.80896759033203
2014-08-12,46.12864303588867
2014-08-13,45.393394470214844
2014-08-14,46.79995346069336
2014-08-18,49.96470260620117
2014-08-19,50.79584884643555
2014-08-20,49.804866790771484
2014-08-21,49.868797302246094
2014-08-22,48.142574310302734
2014-08-25,47.08765411376953
2014-08-26,45.84093475341797
2014-08-27,47.375362396240234
2014-08-28,48.17454147338867
2014-09-01,48.110599517822266
2014-09-02,48.36634063720703
2014-09-03,47.98273468017578
2014-09-04,46.544212341308594
2014-09-05,46.86387634277344
2014-09-08,47.53519058227539
2014-09-09,47.66306686401367
2014-09-10,48.912296295166016
2014-09-11,49.16854476928711
2014-09-12,48.175567626953125
2014-09-15,47.05446243286133
2014-09-16,45.452877044677734
2014-09-17,45.00443649291992
2014-09-18,46.029449462890625
2014-09-19,45.74116897583008
2014-09-22,45.80522918701172
2014-09-23,44.459896087646484
2014-09-24,43.24269485473633
2014-09-25,40.712196350097656
2014-09-26,40.071571350097656
2014-09-29,40.61610412597656
2014-09-30,40.712196350097656
2014-10-01,40.29579162597656
2014-10-07,39.36687088012695
2014-10-08,39.687191009521484
2014-10-09,42.05752944946289
2014-10-10,40.8403205871582
2014-10-13,41.545021057128906
2014-10-14,40.5200080871582
2014-10-15,40.5200080871582
2014-10-16,39.97547149658203
2014-10-17,40.03953552246094
2014-10-20,40.23172378540039
2014-10-21,41.60908508300781
2014-10-22,43.114566802978516
2014-10-27,43.85129928588867
2014-10-28,43.91536331176758
2014-10-29,44.043487548828125
2014-10-30,43.49895095825195
2014-10-31,43.94739532470703
2014-11-03,45.613040924072266
2014-11-05,45.86929702758789
2014-11-07,44.33177185058594
2014-11-10,42.986446380615234
2014-11-11,43.3067626953125
2014-11-12,43.56301498413086
2014-11-13,42.21768569946289
2014-11-14,41.64112091064453
2014-11-17,42.890350341796875
2014-11-18,42.730194091796875
2014-11-19,41.67314529418945
2014-11-20,41.06454849243164
2014-11-21,41.993465423583984
2014-11-24,40.968448638916016
2014-11-25,39.4949951171875
2014-11-26,39.55906295776367
2014-11-27,39.078582763671875
2014-11-28,38.5340461730957
2014-12-01,39.39889907836914
2014-12-02,39.11062240600586
2014-12-03,39.270774841308594
2014-12-04,39.43093490600586
2014-12-05,39.30281448364258
2014-12-08,38.43795394897461
2014-12-09,37.412940979003906
2014-12-10,36.419960021972656
2014-12-11,35.81135940551758
2014-12-12,34.91447448730469
2014-12-15,39.14265060424805
2014-12-16,35.875423431396484
2014-12-17,35.202754974365234
2014-12-18,36.451995849609375
2014-12-19,36.32386779785156
2014-12-22,36.32386779785156
2014-12-23,35.619171142578125
2014-12-24,35.779327392578125
2014-12-26,36.259803771972656
2014-12-29,36.259803771972656
2014-12-30,36.32386779785156
2014-12-31,36.291831970214844
2015-01-01,38.5340461730957
2015-01-02,38.79029846191406
2015-01-05,38.72624206542969
2015-01-06,36.708248138427734
2015-01-07,36.16370391845703
2015-01-08,37.028560638427734
2015-01-09,36.83637237548828
2015-01-12,36.67620849609375
2015-01-13,38.0535774230957
2015-01-14,37.60512924194336
2015-01-15,37.60512924194336
2015-01-16,37.54106521606445
2015-01-19,37.76529312133789
2015-01-20,38.918426513671875
2015-01-21,37.925445556640625
2015-01-22,37.701229095458984
2015-01-23,37.06059265136719
2015-01-27,36.90043640136719
2015-01-28,36.80434036254883
2015-01-29,36.48402786254883
2015-01-30,36.93246841430664
2015-02-02,36.99652862548828
2015-02-03,36.74028015136719
2015-02-04,37.348876953125
2015-02-05,36.58012008666992
2015-02-06,36.19573974609375
2015-02-09,35.17072677612305
2015-02-10,34.722286224365234
2015-02-11,35.362918853759766
2015-02-12,35.202754974365234
2015-02-13,35.33088684082031
2015-02-16,35.52307891845703
2015-02-18,36.0035514831543
2015-02-19,38.50201416015625
2015-02-20,37.925445556640625
2015-02-23,37.54106521606445
2015-02-24,36.612152099609375
2015-02-25,36.32386779785156
2015-02-26,35.93948745727539
2015-02-27,37.12465286254883
2015-03-02,36.16370391845703
2015-03-03,37.412940979003906
2015-03-04,36.77231216430664
2015-03-05,36.77231216430664
2015-03-09,35.65120315551758
2015-03-10,35.49104690551758
2015-03-11,34.946502685546875
2015-03-12,35.23479080200195
2015-03-13,34.369937896728516
2015-03-16,33.6011848449707
2015-03-17,33.569149017333984
2015-03-18,34.786346435546875
2015-03-19,33.85742950439453
2015-03-20,32.76835250854492
2015-03-23,32.448036193847656
2015-03-24,31.903505325317383
2015-03-25,30.87848663330078
2015-03-26,30.237857818603516
2015-03-27,29.82144546508789
2015-03-30,30.942554473876953
2015-03-31,31.0706787109375
2015-04-01,31.647254943847656
2015-04-06,32.06365966796875
2015-04-07,34.14571762084961
2015-04-08,34.113685607910156
2015-04-09,34.49806594848633
2015-04-10,35.13869857788086
2015-04-13,35.362918853759766
2015-04-15,34.59415817260742
2015-04-16,33.85742950439453
2015-04-17,33.47305679321289
2015-04-20,32.640235900878906
2015-04-21,32.22381591796875
2015-04-22,32.448036193847656
2015-04-23,31.967561721801758
2015-04-24,31.134746551513672
2015-04-27,30.237857818603516
2015-04-28,30.494112014770508
2015-04-29,30.78239631652832
2015-04-30,30.68630027770996
2015-05-04,31.455059051513672
2015-05-05,31.743343353271484
2015-05-06,30.333948135375977
2015-05-07,29.94957160949707
2015-05-08,30.365983963012695
2015-05-11,30.750364303588867
2015-05-12,30.526142120361328
2015-05-13,31.166778564453125
2015-05-14,30.974584579467773
2015-05-15,31.615217208862305
2015-05-18,31.711307525634766
2015-05-19,31.711307525634766
2015-05-20,32.86445236206055
2015-05-21,33.79336166381836
2015-05-22,32.896480560302734
2015-05-25,32.159759521484375
2015-05-26,31.615217208862305
2015-05-27,31.262868881225586
2015-05-28,31.0706787109375
2015-05-29,31.00661849975586
2015-06-01,30.59020233154297
2015-06-02,29.885509490966797
2015-06-03,28.828466415405273
2015-06-04,28.572214126586914
2015-06-05,28.380023956298828
2015-06-08,28.027673721313477
2015-06-09,27.739391326904297
2015-06-10,27.963613510131836
2015-06-11,27.547199249267578
2015-06-12,26.87453269958496
2015-06-15,27.034692764282227
2015-06-16,27.002662658691406
2015-06-17,27.739391326904297
2015-06-18,28.027673721313477
2015-06-19,28.219865798950195
2015-06-22,28.636276245117188
2015-06-23,28.828466415405273
2015-06-24,29.43706512451172
2015-06-25,34.786346435546875
2015-06-26,33.79336166381836
2015-06-29,32.96054458618164
2015-06-30,32.896480560302734
2015-07-01,33.50508117675781
2015-07-02,33.47305679321289
2015-07-03,32.448036193847656
2015-07-06,32.06365966796875
2015-07-07,32.3519401550293
2015-07-08,31.166778564453125
2015-07-09,30.814424514770508
2015-07-10,31.871469497680664
2015-07-13,32.448036193847656
2015-07-14,32.03163146972656
2015-07-15,31.19880485534668
2015-07-16,30.974584579467773
2015-07-17,30.814424514770508
2015-07-20,30.205825805664062
2015-07-21,30.045669555664062
2015-07-22,30.045669555664062
2015-07-23,30.045669555664062
2015-07-24,29.53316307067871
2015-07-27,28.924560546875
2015-07-28,28.764402389526367
2015-07-29,28.508150100708008
2015-07-30,28.924560546875
2015-07-31,30.301921844482422
2015-08-03,31.0706787109375
2015-08-04,32.19178771972656
2015-08-05,32.736324310302734
2015-08-06,32.51210403442383
2015-08-07,32.0956916809082
2015-08-10,31.647254943847656
2015-08-11,31.2308349609375
2015-08-12,30.237857818603516
2015-08-13,29.501131057739258
2015-08-14,28.508150100708008
2015-08-17,28.636276245117188
2015-08-18,29.885509490966797
2015-08-19,29.308940887451172
2015-08-20,28.347990036010742
2015-08-21,28.380023956298828
2015-08-24,26.07374382019043
2015-08-25,25.593271255493164
2015-08-26,25.753427505493164
2015-08-27,26.554218292236328
2015-08-28,26.714380264282227
2015-08-31,26.810470581054688
2015-09-01,25.785459518432617
2015-09-02,26.810470581054688
2015-09-03,26.58625030517578
2015-09-04,25.945619583129883
2015-09-07,25.497175216674805
2015-09-08,25.817493438720703
2015-09-09,26.58625030517578
2015-09-10,25.881555557250977
2015-09-11,26.04171371459961
2015-09-14,26.522188186645508
2015-09-15,26.2979679107666
2015-09-16,26.62024688720703
2015-09-18,26.94252586364746
2015-09-21,27.135892868041992
2015-09-22,27.74822425842285
2015-09-23,27.425947189331055
2015-09-24,27.200347900390625
2015-09-28,27.006980895996094
2015-09-29,26.58802032470703
2015-09-30,26.845842361450195
2015-10-01,26.62024688720703
2015-10-05,27.07143783569336
2015-10-06,27.877134323120117
2015-10-07,28.715059280395508
2015-10-08,28.74728775024414
2015-10-09,28.876201629638672
2015-10-12,30.19754409790039
2015-10-13,30.26199722290039
2015-10-14,29.649669647216797
2015-10-15,29.488529205322266
2015-10-16,29.488529205322266
2015-10-19,29.359619140625
2015-10-20,29.424074172973633
2015-10-21,29.391847610473633
2015-10-23,29.424074172973633
2015-10-26,28.940656661987305
2015-10-27,28.618377685546875
2015-10-28,28.811742782592773
2015-10-29,28.618377685546875
2015-10-30,28.45723533630371
2015-11-02,28.10272789001465
2015-11-03,28.07050323486328
2015-11-04,28.006044387817383
2015-11-05,28.42500877380371
2015-11-06,27.68376922607422
2015-11-09,27.522624969482422
2015-11-10,27.490400314331055
2015-11-13,27.232576370239258
2015-11-16,29.327390670776367
2015-11-17,29.90749168395996
2015-11-18,28.715059280395508
2015-11-19,29.5207576751709
2015-11-20,28.972881317138672
2015-11-23,28.650604248046875
2015-11-24,28.74728775024414
2015-11-26,28.940656661987305
2015-11-27,29.2307071685791
2015-11-30,29.1984806060791
2015-12-01,29.391847610473633
2015-12-02,29.74635124206543
2015-12-03,29.456302642822266
2015-12-04,29.037338256835938
2015-12-07,29.06956672668457
2015-12-08,28.39278221130371
2015-12-09,27.522624969482422
2015-12-10,27.812679290771484
2015-12-11,27.36149024963379
2015-12-14,27.329259872436523
2015-12-15,27.36149024963379
2015-12-16,27.45816993713379
2015-12-17,27.97381591796875
2015-12-18,27.844905853271484
2015-12-21,28.10272789001465
2015-12-22,28.263870239257812
2015-12-23,28.360551834106445
2015-12-24,29.359619140625
2015-12-28,30.39090919494629
2015-12-29,32.03453063964844
2015-12-30,31.164379119873047
2015-12-31,30.842100143432617
2016-01-01,31.228836059570312
2016-01-04,31.09992218017578
2016-01-05,31.583343505859375
2016-01-06,32.0667610168457
2016-01-07,30.16531753540039
2016-01-08,30.90655517578125
2016-01-11,30.16531753540039
2016-01-12,29.90749168395996
2016-01-13,28.618377685546875
2016-01-14,27.877134323120117
2016-01-15,26.716930389404297
2016-01-18,25.814550399780273
2016-01-19,26.330196380615234
2016-01-20,24.944395065307617
2016-01-21,25.588953018188477
2016-01-22,25.943458557128906
2016-01-25,26.10460090637207
2016-01-27,25.911230087280273
2016-01-28,25.814550399780273
2016-01-29,26.16905403137207
2016-02-01,26.201284408569336
2016-02-02,25.911230087280273
2016-02-03,25.202219009399414
2016-02-04,25.073307037353516
2016-02-05,25.331132888793945
2016-02-08,25.750093460083008
2016-02-09,25.460041046142578
2016-02-10,24.944395065307617
2016-02-11,23.848648071289062
2016-02-12,22.946266174316406
2016-02-15,24.62211799621582
2016-02-16,24.074243545532227
2016-02-17,24.364295959472656
2016-02-18,23.236316680908203
2016-02-19,22.52730369567871
2016-02-22,22.04388427734375
2016-02-23,21.59269142150879
2016-02-24,19.91684341430664
2016-02-25,19.981300354003906
2016-02-26,19.94906997680664
2016-02-29,19.852386474609375
2016-03-01,20.7547664642334
2016-03-02,21.20595932006836
2016-03-03,21.786062240600586
2016-03-04,22.07611083984375
2016-03-08,22.81735610961914
2016-03-09,22.591758728027344
2016-03-10,22.81735610961914
2016-03-11,22.656213760375977
2016-03-14,22.656213760375977
2016-03-15,22.366161346435547
2016-03-16,22.108339309692383
2016-03-17,23.20408821105957
2016-03-18,23.075178146362305
2016-03-21,23.816421508789062
2016-03-22,23.719736099243164
2016-03-23,24.976621627807617
2016-03-28,24.138696670532227
2016-03-29,23.590824127197266
2016-03-30,23.945331573486328
2016-03-31,24.138696670532227
2016-04-01,24.557661056518555
2016-04-04,24.718799591064453
2016-04-05,23.913103103637695
2016-04-06,24.17092514038086
2016-04-07,24.042015075683594
2016-04-08,24.138696670532227
2016-04-11,24.718799591064453
2016-04-12,24.396520614624023
2016-04-13,24.62211799621582
2016-04-18,24.62211799621582
2016-04-20,25.943458557128906
2016-04-21,26.362422943115234
2016-04-22,25.750093460083008
2016-04-25,25.49226951599121
2016-04-26,25.685636520385742
2016-04-27,26.233510971069336
2016-04-28,25.395586013793945
2016-04-29,25.202219009399414
2016-05-02,25.073307037353516
2016-05-03,25.105533599853516
2016-05-04,24.686573028564453
2016-05-05,24.460975646972656
2016-05-06,24.33206558227539
2016-05-09,24.49320411682129
2016-05-10,24.33206558227539
2016-05-11,24.074243545532227
2016-05-12,24.65434455871582
2016-05-13,24.235382080078125
2016-05-16,24.267610549926758
2016-05-17,24.203153610229492
2016-05-18,24.074243545532227
2016-05-19,24.17092514038086
2016-05-20,23.68750762939453
2016-05-23,23.429683685302734
2016-05-24,23.075178146362305
2016-05-25,23.30077362060547
2016-05-26,23.397457122802734
2016-05-27,23.68750762939453
2016-05-30,23.397457122802734
2016-05-31,22.88180923461914
2016-06-01,23.397457122802734
2016-06-02,23.36522674560547
2016-06-03,24.428749084472656
2016-06-06,23.816421508789062
2016-06-07,23.848648071289062
2016-06-08,25.008852005004883
2016-06-09,29.295162200927734
2016-06-10,29.2307071685791
2016-06-13,29.810808181762695
2016-06-14,29.488529205322266
2016-06-15,28.74728775024414
2016-06-16,28.07050323486328
2016-06-17,27.55485725402832
2016-06-20,27.490400314331055
2016-06-21,27.10366439819336
2016-06-22,27.844905853271484
2016-06-23,28.038272857666016
2016-06-24,26.910297393798828
2016-06-27,27.168121337890625
2016-06-28,28.650604248046875
2016-06-29,29.16625213623047
2016-06-30,28.77951431274414
2016-07-01,28.843969345092773
2016-07-04,29.134023666381836
2016-07-05,30.48759651184082
2016-07-07,30.938785552978516
2016-07-08,30.77764320373535
2016-07-11,30.842100143432617
2016-07-12,30.616506576538086
2016-07-13,30.64873504638672
2016-07-14,31.06769561767578
2016-07-15,30.39090919494629
2016-07-18,29.488529205322266
2016-07-19,29.101795196533203
2016-07-20,29.2307071685791
2016-07-21,29.2629337310791
2016-07-22,29.101795196533203
2016-07-25,29.2629337310791
2016-07-26,29.585214614868164
2016-07-27,29.585214614868164
2016-07-28,29.295162200927734
2016-07-29,28.940656661987305
2016-08-01,28.650604248046875
2016-08-02,28.10272789001465
2016-08-03,27.651540756225586
2016-08-04,27.812679290771484
2016-08-05,28.10272789001465
2016-08-08,28.038272857666016
2016-08-09,28.038272857666016
2016-08-10,27.522624969482422
2016-08-11,27.200347900390625
2016-08-12,28.006044387817383
2016-08-16,27.651540756225586
2016-08-17,27.90936279296875
2016-08-18,28.489463806152344
2016-08-19,29.5529842376709
2016-08-22,29.714126586914062
2016-08-23,30.133087158203125
2016-08-24,30.229774475097656
2016-08-25,29.585214614868164
2016-08-26,29.06956672668457
2016-08-29,28.74728775024414
2016-08-30,29.005111694335938
2016-08-31,29.1984806060791
2016-09-01,28.618377685546875
2016-09-02,29.06956672668457
2016-09-06,29.037338256835938
2016-09-07,29.74635124206543
2016-09-08,29.778579711914062
2016-09-09,29.778579711914062
2016-09-12,28.940656661987305
2016-09-14,29.2629337310791
2016-09-15,30.495738983154297
2016-09-16,29.976665496826172
2016-09-19,30.138874053955078
2016-09-20,30.106433868408203
2016-09-21,30.430858612060547
2016-09-22,30.268646240234375
2016-09-23,30.236202239990234
2016-09-26,30.073993682861328
2016-09-27,29.944223403930664
2016-09-28,30.52818489074707
2016-09-29,28.224781036376953
2016-09-30,28.614089965820312
2016-10-03,29.19805145263672
2016-10-04,29.45758819580078
2016-10-05,29.49003028869629
2016-10-06,29.32781982421875
2016-10-07,29.32781982421875
2016-10-10,29.360261917114258
2016-10-13,28.80874252319336
2016-10-14,28.906070709228516
2016-10-17,28.711416244506836
2016-10-18,29.360261917114258
2016-10-19,29.295377731323242
2016-10-20,29.587358474731445
2016-10-21,29.587358474731445
2016-10-24,29.522472381591797
2016-10-25,31.112144470214844
2016-10-26,30.20376205444336
2016-10-27,29.782011032104492
2016-10-28,30.52818489074707
2016-11-01,32.3125114440918
2016-11-02,33.99951171875
2016-11-03,33.642642974853516
2016-11-04,31.59878158569336
2016-11-07,31.825876235961914
2016-11-08,30.949932098388672
2016-11-09,29.32781982421875
2016-11-10,30.949932098388672
2016-11-11,29.717126846313477
2016-11-15,28.224781036376953
2016-11-16,28.224781036376953
2016-11-17,27.77058982849121
2016-11-18,27.900358200073242
2016-11-21,27.154186248779297
2016-11-22,26.862207412719727
2016-11-23,27.381282806396484
2016-11-24,28.873628616333008
2016-11-25,29.49003028869629
2016-11-28,30.138874053955078
2016-11-29,29.84689712524414
2016-11-30,29.782011032104492
2016-12-01,33.93461990356445
2016-12-02,31.825876235961914
2016-12-05,32.08541488647461
2016-12-06,32.280067443847656
2016-12-07,35.71894836425781
2016-12-08,35.3945198059082
2016-12-09,33.253334045410156
2016-12-12,34.161720275878906
2016-12-13,33.38310241699219
2016-12-14,32.53960418701172
2016-12-15,32.44227600097656
2016-12-16,32.020530700683594
2016-12-19,31.339242935180664
2016-12-20,32.020530700683594
2016-12-21,31.69610595703125
2016-12-22,31.501449584960938
2016-12-23,33.35066604614258
2016-12-26,34.03194808959961
2016-12-27,33.967063903808594
2016-12-28,34.226600646972656
2016-12-29,33.967063903808594
2016-12-30,34.25904846191406
2017-01-02,40.03376770019531
2017-01-03,40.06621170043945
2017-01-04,40.06621170043945
2017-01-05,41.558563232421875
2017-01-06,40.39063262939453
2017-01-09,45.808494567871094
2017-01-10,44.80278778076172
2017-01-11,44.96500015258789
2017-01-12,46.42490005493164
2017-01-13,45.87337875366211
2017-01-16,45.938270568847656
2017-01-17,45.28942108154297
2017-01-18,44.67301559448242
2017-01-19,43.99173355102539
2017-01-20,42.04519271850586
2017-01-23,42.82381057739258
2017-01-24,42.79136276245117
2017-01-25,43.31044006347656
2017-01-27,42.82381057739258
2017-01-30,41.75321578979492
2017-01-31,40.715057373046875
2017-02-01,41.68832778930664
2017-02-02,41.75321578979492
2017-02-03,41.655887603759766
2017-02-06,41.68832778930664
2017-02-07,41.20169448852539
2017-02-08,41.234134674072266
2017-02-09,41.104366302490234
2017-02-10,41.33146286010742
2017-02-13,40.94215393066406
2017-02-14,43.018463134765625
2017-02-15,41.623443603515625
2017-02-16,41.720767974853516
2017-02-17,41.39634704589844
2017-02-20,41.590999603271484
2017-02-21,42.20740509033203
2017-02-22,41.655887603759766
2017-02-23,41.03947830200195
2017-02-27,41.00703811645508
2017-02-28,40.87726974487305
2017-03-01,42.012752532958984
2017-03-02,41.29902267456055
2017-03-03,40.9745979309082
2017-03-06,41.42878723144531
2017-03-07,40.39063262939453
2017-03-08,39.09294509887695
2017-03-09,38.217002868652344
2017-03-10,37.76280975341797
2017-03-14,38.18456268310547
2017-03-15,39.90400314331055
2017-03-16,41.52611541748047
2017-03-17,40.52040481567383
2017-03-20,40.03376770019531
2017-03-21,39.612022399902344
2017-03-22,38.80096435546875
2017-03-23,41.03947830200195
2017-03-24,41.558563232421875
2017-03-27,40.58529281616211
2017-03-28,40.03376770019531
2017-03-29,39.54713821411133
2017-03-30,39.77423095703125
2017-03-31,40.19598388671875
2017-04-03,40.747501373291016
2017-04-05,41.91542434692383
2017-04-06,42.20740509033203
2017-04-07,41.234134674072266
2017-04-10,41.07192611694336
2017-04-11,41.558563232421875
2017-04-12,40.6826171875
2017-04-13,41.136810302734375
2017-04-17,41.07192611694336
2017-04-18,41.33146286010742
2017-04-19,41.234134674072266
2017-04-20,41.29902267456055
2017-04-21,43.537540435791016
2017-04-24,44.67301559448242
2017-04-25,44.1539421081543
2017-04-26,43.375328063964844
2017-04-27,42.88869094848633
2017-04-28,42.72648620605469
2017-05-02,43.82952117919922
2017-05-03,44.21882247924805
2017-05-04,43.375328063964844
2017-05-05,42.04519271850586
2017-05-08,42.30472946166992
2017-05-09,42.88869094848633
2017-05-10,42.92113494873047
2017-05-11,42.239845275878906
2017-05-12,41.7856559753418
2017-05-15,43.11579132080078
2017-05-16,42.3696174621582
2017-05-17,42.11008071899414
2017-05-18,41.558563232421875
2017-05-19,40.9745979309082
2017-05-22,40.32575225830078
2017-05-23,38.60630798339844
2017-05-24,36.6273307800293
2017-05-25,36.91931915283203
2017-05-26,38.15211868286133
2017-05-29,38.346778869628906
2017-05-30,36.30290985107422
2017-05-31,36.46512222290039
2017-06-01,36.530006408691406
2017-06-02,36.65977096557617
2017-06-05,36.821983337402344
2017-06-06,35.88115692138672
2017-06-07,36.2380256652832
2017-06-08,40.84482955932617
2017-06-09,40.06621170043945
2017-06-12,39.54713821411133
2017-06-13,39.54713821411133
2017-06-14,40.09865951538086
2017-06-15,40.39063262939453
2017-06-16,39.54713821411133
2017-06-19,39.57957458496094
2017-06-20,38.76852035522461
2017-06-21,38.54142761230469
2017-06-22,38.638755798339844
2017-06-23,36.854427337646484
2017-06-27,36.400238037109375
2017-06-28,36.594886779785156
2017-06-29,37.04907989501953
2017-06-30,36.854427337646484
2017-07-03,37.276180267333984
2017-07-04,37.14640426635742
2017-07-05,38.41165542602539
2017-07-06,38.5738639831543
2017-07-07,38.314327239990234
2017-07-10,38.5738639831543
2017-07-11,38.638755798339844
2017-07-12,38.41165542602539
2017-07-13,38.05479049682617
2017-07-14,37.56815719604492
2017-07-17,37.503273010253906
2017-07-18,37.66548538208008
2017-07-19,37.82769775390625
2017-07-20,37.82769775390625
2017-07-21,37.6005973815918
2017-07-24,37.69792556762695
2017-07-25,37.56815719604492
2017-07-26,40.03376770019531
2017-07-27,40.52040481567383
2017-07-28,40.09865951538086
2017-07-31,39.741790771484375
2017-08-01,39.28759765625
2017-08-02,38.638755798339844
2017-08-03,37.503273010253906
2017-08-04,38.05479049682617
2017-08-07,37.69792556762695
2017-08-08,37.503273010253906
2017-08-09,37.01664352416992
2017-08-10,35.97848892211914
2017-08-11,35.134986877441406
