Date,DCAL
2006-10-03,87.58306884765625
2006-10-04,86.55802154541016
2006-10-05,87.28695678710938
2006-10-06,88.24365234375
2006-10-09,88.3119888305664
2006-10-10,87.53750610351562
2006-10-11,86.9225082397461
2006-10-12,86.94526672363281
2006-10-13,92.36653137207031
2006-10-16,94.9632797241211
2006-10-17,91.95653533935547
2006-10-18,91.45539855957031
2006-10-19,90.4759292602539
2006-10-20,88.471435546875
2006-10-23,88.60810852050781
2006-10-26,88.40309143066406
2006-10-27,88.01586151123047
2006-10-30,86.96804809570312
2006-10-31,86.46692657470703
2006-11-01,85.92024230957031
2006-11-02,89.3370132446289
2006-11-03,97.12723541259766
2006-11-06,99.541748046875
2006-11-07,96.48944854736328
2006-11-08,95.28217315673828
2006-11-09,97.71946716308594
2006-11-10,101.34123992919922
2006-11-13,101.20455932617188
2006-11-14,98.6989517211914
2006-11-15,98.65338134765625
2006-11-16,96.94499969482422
2006-11-17,90.74927520751953
2006-11-20,90.77205657958984
2006-11-21,91.66041564941406
2006-11-22,94.16603088378906
2006-11-23,91.4781723022461
2006-11-24,93.14099884033203
2006-11-27,96.19332122802734
2006-11-28,94.02936553955078
2006-11-29,101.36402893066406
2006-11-30,101.5462417602539
2006-12-01,104.21133422851562
2006-12-04,105.35025024414062
2006-12-05,104.09742736816406
2006-12-06,103.41407775878906
2006-12-07,100.1795425415039
2006-12-08,99.1545181274414
2006-12-11,96.78555297851562
2006-12-12,92.36653137207031
2006-12-13,95.39605712890625
2006-12-14,94.64437866210938
2006-12-15,95.35051727294922
2006-12-18,96.55776977539062
2006-12-19,95.09996795654297
2006-12-20,102.50293731689453
2006-12-21,104.25688171386719
2006-12-22,103.80131530761719
2006-12-26,105.6919174194336
2006-12-27,105.50968933105469
2006-12-28,119.19952392578125
2006-12-29,113.45936584472656
2007-01-02,116.5344467163086
2007-01-03,113.89216613769531
2007-01-04,117.0583724975586
2007-01-05,112.57101440429688
2007-01-08,113.39102172851562
2007-01-09,109.3592529296875
2007-01-10,110.99930572509766
2007-01-11,113.86937713623047
2007-01-12,112.63933563232422
2007-01-15,116.23832702636719
2007-01-16,118.03783416748047
2007-01-17,116.87612915039062
2007-01-18,117.37725830078125
2007-01-19,116.07888793945312
2007-01-22,121.45458984375
2007-01-23,115.60053253173828
2007-01-24,111.61431884765625
2007-01-25,114.00605773925781
2007-01-29,113.43659973144531
2007-01-31,107.49140930175781
2007-02-01,107.71920013427734
2007-02-02,109.38204193115234
2007-02-05,108.81256866455078
2007-02-06,107.81031799316406
2007-02-07,107.4002914428711
2007-02-08,108.03810119628906
2007-02-09,107.44586944580078
2007-02-12,103.0723876953125
2007-02-13,102.98128509521484
2007-02-14,100.77177429199219
2007-02-15,106.2841567993164
2007-02-19,107.74199676513672
2007-02-20,106.60306549072266
2007-02-21,103.09518432617188
2007-02-22,102.70794677734375
2007-02-23,102.20682525634766
2007-02-26,103.16351318359375
2007-02-27,107.14974212646484
2007-02-28,102.48016357421875
2007-03-01,100.36177062988281
2007-03-02,97.71946716308594
2007-03-05,91.56929779052734
2007-03-06,93.11823272705078
2007-03-07,89.0864486694336
2007-03-08,93.16378021240234
2007-03-09,91.84264373779297
2007-03-12,92.73100280761719
2007-03-13,96.2388687133789
2007-03-14,91.45539855957031
2007-03-15,93.18657684326172
2007-03-16,92.27542877197266
2007-03-19,92.412109375
2007-03-20,94.62161254882812
2007-03-21,94.78105926513672
2007-03-22,98.630615234375
2007-03-23,97.19556427001953
2007-03-26,97.99281311035156
2007-03-28,96.60332489013672
2007-03-29,94.07491302490234
2007-03-30,96.60332489013672
2007-04-02,93.9610366821289
2007-04-03,94.25713348388672
2007-04-04,92.9815673828125
2007-04-05,93.04988861083984
2007-04-09,93.4826889038086
2007-04-10,93.8927001953125
2007-04-11,96.6944351196289
2007-04-12,96.28443145751953
2007-04-13,97.51447296142578
2007-04-16,103.55075073242188
2007-04-17,103.09518432617188
2007-04-18,103.59630584716797
2007-04-19,107.03585815429688
2007-04-20,111.43208312988281
2007-04-23,110.83985137939453
2007-04-24,109.33647918701172
2007-04-25,110.27037811279297
2007-04-26,109.90592193603516
2007-04-27,108.24310302734375
2007-04-30,107.65086364746094
2007-05-03,109.79203033447266
2007-05-04,106.46639251708984
2007-05-07,107.71920013427734
2007-05-08,107.42308807373047
2007-05-09,105.71471405029297
2007-05-10,107.26363372802734
2007-05-11,107.58251190185547
2007-05-14,108.44811248779297
2007-05-15,109.8603744506836
2007-05-16,110.74874114990234
2007-05-17,110.20205688476562
2007-05-18,107.33196258544922
2007-05-21,114.09715270996094
2007-05-22,114.3705062866211
2007-05-23,115.3499755859375
2007-05-24,110.1109390258789
2007-05-25,110.04259490966797
2007-05-28,110.58929443359375
2007-05-29,111.54598236083984
2007-05-30,117.35448455810547
2007-05-31,125.8963851928711
2007-06-01,127.28588104248047
2007-06-04,124.09688568115234
2007-06-05,122.95796203613281
2007-06-06,123.9830093383789
2007-06-07,126.92141723632812
2007-06-08,127.83255004882812
2007-06-11,132.13768005371094
2007-06-12,140.31515502929688
2007-06-13,131.43153381347656
2007-06-14,131.18101501464844
2007-06-15,132.09213256835938
2007-06-18,131.61375427246094
2007-06-19,140.65682983398438
2007-06-20,138.76620483398438
2007-06-21,152.5471649169922
2007-06-22,145.1441650390625
2007-06-25,145.8730926513672
2007-06-26,148.85707092285156
2007-06-27,146.23756408691406
2007-06-28,140.22402954101562
2007-06-29,139.22177124023438
2007-07-02,143.95968627929688
2007-07-03,143.23077392578125
2007-07-04,146.82977294921875
2007-07-05,148.74313354492188
2007-07-06,148.1964569091797
2007-07-09,154.23277282714844
2007-07-10,149.9503936767578
2007-07-11,148.6520538330078
2007-07-12,150.04153442382812
2007-07-13,152.56993103027344
2007-07-16,153.61773681640625
2007-07-17,150.58819580078125
2007-07-18,152.91159057617188
2007-07-19,151.97767639160156
2007-07-20,152.683837890625
2007-07-23,152.95718383789062
2007-07-24,154.5288848876953
2007-07-25,152.7521514892578
2007-07-26,153.4604034423828
2007-07-27,145.4412384033203
2007-07-30,143.9562225341797
2007-07-31,143.49929809570312
2007-08-01,143.9333953857422
2007-08-02,143.31651306152344
2007-08-03,147.10906982421875
2007-08-06,141.78579711914062
2007-08-07,142.1056671142578
2007-08-08,144.9614715576172
2007-08-09,141.90003967285156
2007-08-10,138.24459838867188
2007-08-13,141.60299682617188
2007-08-14,139.8438262939453
2007-08-16,131.87039184570312
2007-08-17,131.32208251953125
2007-08-20,129.814208984375
2007-08-21,125.72463989257812
2007-08-22,126.20446014404297
2007-08-23,126.7527847290039
2007-08-24,124.94789123535156
2007-08-27,128.64901733398438
2007-08-28,128.3063201904297
2007-08-29,127.18683624267578
2007-08-30,128.96890258789062
2007-08-31,130.5452880859375
2007-09-03,138.4958953857422
2007-09-04,137.6505889892578
2007-09-05,135.251708984375
2007-09-06,137.28504943847656
2007-09-07,141.96859741210938
2007-09-10,138.610107421875
2007-09-11,135.09176635742188
2007-09-12,135.7314453125
2007-09-13,132.6014862060547
2007-09-14,131.0022430419922
2007-09-17,135.22886657714844
2007-09-18,137.12510681152344
2007-09-19,136.80523681640625
2007-09-20,134.63482666015625
2007-09-21,134.3378448486328
2007-09-24,137.0108642578125
2007-09-25,132.85279846191406
2007-09-26,131.11647033691406
2007-09-27,131.0935821533203
2007-09-28,133.17263793945312
2007-10-01,131.29922485351562
2007-10-03,133.81236267089844
2007-10-04,133.58387756347656
2007-10-05,134.109375
2007-10-08,130.45388793945312
2007-10-09,131.34494018554688
2007-10-10,132.51010131835938
2007-10-11,133.49249267578125
2007-10-12,130.9336700439453
2007-10-15,130.68235778808594
2007-10-16,131.11647033691406
2007-10-17,129.6999969482422
2007-10-18,126.7527847290039
2007-10-19,125.93028259277344
2007-10-22,130.22544860839844
2007-10-23,130.72805786132812
2007-10-24,134.47491455078125
2007-10-25,131.07073974609375
2007-10-26,134.29209899902344
2007-10-29,137.30789184570312
2007-10-30,142.12847900390625
2007-10-31,146.78919982910156
2007-11-01,142.15135192871094
2007-11-02,139.29550170898438
2007-11-05,134.84043884277344
2007-11-06,129.5172119140625
2007-11-07,127.64378356933594
2007-11-08,125.74752044677734
2007-11-12,125.86175537109375
2007-11-13,123.8741226196289
2007-11-14,123.7370376586914
2007-11-15,124.05684661865234
2007-11-16,128.58047485351562
2007-11-19,131.59625244140625
2007-11-20,128.92318725585938
2007-11-21,124.74226379394531
2007-11-22,123.37145233154297
2007-11-23,121.8407211303711
2007-11-26,121.54376220703125
2007-11-27,120.99540710449219
2007-11-28,123.37145233154297
2007-11-29,121.15536499023438
2007-11-30,127.00407409667969
2007-12-03,126.02166748046875
2007-12-04,123.41719818115234
2007-12-05,121.72652435302734
2007-12-06,125.99881744384766
2007-12-07,126.9355239868164
2007-12-10,132.8070831298828
2007-12-11,130.24830627441406
2007-12-12,135.57154846191406
2007-12-13,135.70860290527344
2007-12-14,142.01425170898438
2007-12-17,148.82254028320312
2007-12-18,148.77685546875
2007-12-19,152.6607666015625
2007-12-20,147.13192749023438
2007-12-24,149.91921997070312
2007-12-26,149.34805297851562
2007-12-27,146.35513305664062
2007-12-28,156.4532928466797
2007-12-31,169.01890563964844
2008-01-01,181.15045166015625
2008-01-02,176.5583038330078
2008-01-03,186.4508514404297
2008-01-04,187.3418426513672
2008-01-07,178.38601684570312
2008-01-08,169.6586151123047
2008-01-09,163.12449645996094
2008-01-10,158.8521728515625
