Date,CHALET
2022-11-30,371.56304931640625
2022-12-01,367.47222900390625
2022-12-02,367.2227783203125
2022-12-05,366.7738037109375
2022-12-06,358.94146728515625
2022-12-07,365.9755859375
2022-12-08,365.02777099609375
2022-12-09,359.4902038574219
2022-12-12,360.98681640625
2022-12-13,355.2497863769531
2022-12-14,355.9980773925781
2022-12-15,358.5423583984375
2022-12-16,353.7531433105469
2022-12-19,354.5513610839844
2022-12-20,347.3176574707031
2022-12-21,331.6030578613281
2022-12-22,326.6641540527344
2022-12-23,317.83404541015625
2022-12-26,325.8160705566406
2022-12-27,329.9068603515625
2022-12-28,346.61920166015625
2022-12-29,344.374267578125
2022-12-30,346.7688903808594
2023-01-02,355.2497863769531
2023-01-03,350.2610168457031
2023-01-04,344.27447509765625
2023-01-05,330.3558349609375
2023-01-06,333.2992248535156
2023-01-09,336.9410095214844
2023-01-10,339.0362854003906
2023-01-11,336.591796875
2023-01-12,338.2879943847656
2023-01-13,336.3423767089844
2023-01-16,335.59405517578125
2023-01-17,337.93878173828125
2023-01-18,335.14508056640625
2023-01-19,335.74371337890625
2023-01-20,339.3855285644531
2023-01-23,341.2313537597656
2023-01-24,356.29742431640625
2023-01-25,356.6466369628906
2023-01-27,349.9118347167969
2023-01-30,354.4515686035156
2023-01-31,354.3517761230469
2023-02-01,353.4538269042969
2023-02-02,362.3338317871094
2023-02-03,360.93695068359375
2023-02-06,361.9347229003906
2023-02-07,361.23626708984375
2023-02-08,361.7351379394531
2023-02-09,360.63763427734375
2023-02-10,359.39044189453125
2023-02-13,366.3747253417969
2023-02-14,363.63092041015625
2023-02-15,364.0299987792969
2023-02-16,362.38372802734375
2023-02-17,361.9347229003906
2023-02-20,362.68304443359375
2023-02-21,371.2637023925781
2023-02-22,362.13427734375
2023-02-23,363.73065185546875
2023-02-24,362.38372802734375
2023-02-27,363.33154296875
2023-02-28,365.8758544921875
2023-03-01,363.6807861328125
2023-03-02,363.8803405761719
2023-03-03,359.9891052246094
2023-03-06,363.4313659667969
2023-03-08,365.7261657714844
2023-03-09,371.7126770019531
2023-03-10,375.3045959472656
2023-03-13,371.86236572265625
2023-03-14,368.2205505371094
2023-03-15,365.7261657714844
2023-03-16,362.73291015625
2023-03-17,365.47674560546875
2023-03-20,364.3293151855469
2023-03-21,361.6852722167969
2023-03-22,361.3859558105469
2023-03-23,359.7396545410156
2023-03-24,360.33831787109375
2023-03-27,360.03900146484375
2023-03-28,359.24078369140625
2023-03-29,358.7419128417969
2023-03-31,362.3338317871094
2023-04-03,361.8349609375
2023-04-05,362.9324645996094
2023-04-06,361.53564453125
2023-04-10,362.6331787109375
2023-04-11,357.8938293457031
2023-04-12,358.94146728515625
2023-04-13,360.33831787109375
2023-04-17,363.0821228027344
2023-04-18,364.1796875
2023-04-19,366.8236999511719
2023-04-20,367.8713684082031
2023-04-21,371.3634948730469
2023-04-24,370.91448974609375
2023-04-25,370.96435546875
2023-04-26,372.11181640625
2023-04-27,371.7126770019531
2023-04-28,383.23675537109375
2023-05-02,383.28662109375
2023-05-03,384.3841552734375
2023-05-04,379.8942565917969
2023-05-05,377.1005859375
2023-05-08,387.42730712890625
2023-05-09,392.2165222167969
2023-05-10,400.19854736328125
2023-05-11,402.64300537109375
2023-05-12,416.5118103027344
2023-05-15,422.64794921875
2023-05-16,413.9674987792969
2023-05-17,426.43939208984375
2023-05-18,429.7818908691406
2023-05-19,428.8340148925781
2023-05-22,432.3261413574219
2023-05-23,422.947265625
2023-05-24,418.9562683105469
2023-05-25,431.57781982421875
2023-05-26,429.68212890625
2023-05-29,422.947265625
2023-05-30,423.4461364746094
2023-05-31,432.22637939453125
2023-06-01,432.475830078125
2023-06-02,435.02008056640625
2023-06-05,436.0677185058594
2023-06-06,432.7252502441406
2023-06-07,440.7571716308594
2023-06-08,436.41693115234375
2023-06-09,432.1764831542969
2023-06-12,426.5890808105469
2023-06-13,429.9814453125
2023-06-14,429.5324401855469
2023-06-15,420.3531188964844
2023-06-16,426.93829345703125
2023-06-19,417.7090759277344
2023-06-20,419.255615234375
2023-06-21,418.1081848144531
2023-06-22,409.278076171875
2023-06-23,406.43450927734375
2023-06-26,414.01739501953125
2023-06-27,419.0560302734375
2023-06-28,426.1899719238281
2023-06-30,428.1356201171875
2023-07-03,440.30816650390625
2023-07-04,433.2740173339844
2023-07-05,442.3036804199219
2023-07-06,441.7050476074219
2023-07-07,448.8389587402344
2023-07-10,449.5373840332031
2023-07-11,448.340087890625
2023-07-12,457.5193786621094
2023-07-13,455.5238952636719
2023-07-14,451.283447265625
2023-07-17,458.6169128417969
2023-07-18,465.6510925292969
2023-07-19,460.2632141113281
2023-07-20,456.8210144042969
2023-07-21,457.7688293457031
2023-07-24,463.9549255371094
2023-07-25,469.2430114746094
2023-07-26,464.9526672363281
2023-07-27,487.6515197753906
2023-07-28,474.0322265625
2023-07-31,487.9009704589844
2023-08-01,481.6151428222656
2023-08-02,480.6174011230469
2023-08-03,468.893798828125
2023-08-04,485.8056640625
2023-08-07,473.18414306640625
2023-08-08,477.7239074707031
2023-08-09,506.80841064453125
2023-08-10,483.2115478515625
2023-08-11,491.0937805175781
2023-08-14,483.3113098144531
2023-08-16,478.8214111328125
2023-08-17,481.11627197265625
2023-08-18,489.3477478027344
2023-08-21,502.1688232421875
2023-08-22,527.4618530273438
2023-08-23,519.7792358398438
2023-08-24,522.1239013671875
2023-08-25,521.3756103515625
2023-08-28,522.7723999023438
2023-08-29,522.47314453125
2023-08-30,540.5324096679688
2023-08-31,549.961181640625
2023-09-01,539.53466796875
2023-09-04,534.3961791992188
2023-09-05,528.2600708007812
2023-09-06,538.087890625
2023-09-07,544.8726196289062
2023-09-08,564.0294799804688
2023-09-11,573.5081176757812
2023-09-12,566.1746215820312
2023-09-13,558.7413940429688
2023-09-14,562.882080078125
2023-09-15,558.6915283203125
2023-09-18,560.08837890625
2023-09-20,548.7139892578125
2023-09-21,539.1854858398438
2023-09-22,548.0155639648438
2023-09-25,545.2218627929688
2023-09-26,555.7980346679688
2023-09-27,547.317138671875
2023-09-28,549.0631713867188
2023-09-29,556.1970825195312
2023-10-03,565.6259155273438
2023-10-04,576.3517456054688
2023-10-05,591.966552734375
2023-10-06,607.68115234375
2023-10-09,588.3746337890625
2023-10-10,598.2523803710938
2023-10-11,604.3387451171875
2023-10-12,606.4339599609375
2023-10-13,594.2114868164062
2023-10-16,590.96875
2023-10-17,597.5540161132812
2023-10-18,586.7283325195312
2023-10-19,579.9935302734375
2023-10-20,580.8416137695312
2023-10-23,561.9342041015625
2023-10-25,558.4420776367188
2023-10-26,555.99755859375
2023-10-27,561.2357788085938
2023-10-30,548.6141967773438
2023-10-31,546.419189453125
2023-11-01,557.1948852539062
2023-11-02,569.2676391601562
2023-11-03,579.7939453125
2023-11-06,580.7418212890625
2023-11-07,575.7031860351562
2023-11-08,578.746337890625
2023-11-09,587.12744140625
2023-11-10,582.9867553710938
2023-11-13,594.3612060546875
2023-11-15,595.508544921875
2023-11-16,600.9961547851562
2023-11-17,585.4312744140625
2023-11-20,600.5472412109375
2023-11-21,595.658203125
2023-11-22,580.8914794921875
2023-11-23,583.6852416992188
2023-11-24,586.5787353515625
2023-11-28,587.0276489257812
2023-11-29,584.2838745117188
2023-11-30,588.424560546875
2023-12-01,583.2860717773438
2023-12-04,577.2496948242188
2023-12-05,568.1203002929688
2023-12-06,588.2748413085938
2023-12-07,589.1728515625
2023-12-08,581.689697265625
2023-12-11,588.2249755859375
2023-12-12,613.2186889648438
2023-12-13,641.1557006835938
2023-12-14,641.0559692382812
2023-12-15,675.7279052734375
2023-12-18,667.8955688476562
2023-12-19,667.04736328125
2023-12-20,651.5323486328125
2023-12-21,648.1400146484375
2023-12-22,651.7818603515625
2023-12-26,648.389404296875
2023-12-27,657.7184448242188
2023-12-28,677.4739379882812
2023-12-29,694.8847045898438
2024-01-01,686.2042846679688
2024-01-02,676.276611328125
2024-01-03,676.3264770507812
2024-01-04,678.322021484375
2024-01-05,683.5103759765625
2024-01-08,704.1139526367188
2024-01-09,723.0213623046875
2024-01-10,734.0963745117188
2024-01-11,747.5161743164062
2024-01-12,747.4163818359375
2024-01-15,738.486572265625
2024-01-16,717.5337524414062
2024-01-17,722.7219848632812
2024-01-18,717.8330688476562
2024-01-19,715.5880737304688
2024-01-23,750.3597412109375
2024-01-24,745.6204223632812
2024-01-25,760.1876831054688
2024-01-29,755.4982299804688
2024-01-30,752.055908203125
2024-01-31,775.3534545898438
2024-02-01,759.4393310546875
2024-02-02,784.8320922851562
2024-02-05,781.0406494140625
2024-02-06,805.186279296875
2024-02-07,804.886962890625
2024-02-08,799.1000366210938
2024-02-09,817.3089599609375
2024-02-12,815.5130004882812
2024-02-13,829.3319091796875
2024-02-14,831.2775268554688
2024-02-15,837.5632934570312
2024-02-16,856.4208374023438
2024-02-19,837.1143798828125
2024-02-20,836.2163696289062
2024-02-21,827.8352661132812
2024-02-22,845.89453125
2024-02-23,860.8609008789062
2024-02-26,847.93994140625
2024-02-27,838.2617797851562
2024-02-28,817.9075927734375
2024-02-29,808.6784057617188
2024-03-01,795.8572998046875
2024-03-04,810.773681640625
2024-03-05,793.5125732421875
2024-03-06,763.5300903320312
2024-03-07,751.8065185546875
2024-03-11,741.729248046875
2024-03-12,740.282470703125
2024-03-13,723.5202026367188
2024-03-14,714.739990234375
2024-03-15,733.5975341796875
2024-03-18,736.3413696289062
2024-03-19,741.8289794921875
2024-03-20,792.6145629882812
2024-03-21,821.5993041992188
2024-03-22,817.259033203125
2024-03-26,866.8473510742188
2024-03-27,869.7907104492188
2024-03-28,881.3147583007812
2024-04-01,899.3741455078125
2024-04-02,875.7772827148438
2024-04-03,869.5911865234375
2024-04-04,846.4432983398438
2024-04-05,848.9876098632812
2024-04-08,853.377685546875
2024-04-09,848.6383666992188
2024-04-10,857.7179565429688
2024-04-12,873.78173828125
2024-04-15,856.8698120117188
2024-04-16,848.3390502929688
2024-04-18,843.8491821289062
2024-04-19,877.6729736328125
2024-04-22,885.55517578125
2024-04-23,884.7570190429688
2024-04-24,881.9134521484375
2024-04-25,892.1404418945312
2024-04-26,881.8136596679688
2024-04-29,869.491455078125
2024-04-30,862.9561767578125
2024-05-02,877.623046875
2024-05-03,866.14892578125
2024-05-06,860.7610473632812
2024-05-07,875.5277709960938
2024-05-08,866.4981689453125
2024-05-09,827.4859619140625
2024-05-10,830.27978515625
2024-05-13,810.7238159179688
2024-05-14,786.7777099609375
2024-05-15,777.1494750976562
2024-05-16,787.42626953125
2024-05-17,783.3854370117188
2024-05-21,765.3759155273438
2024-05-22,765.7251586914062
2024-05-23,777.99755859375
2024-05-24,769.1674194335938
2024-05-27,775.9022827148438
2024-05-28,764.0289916992188
2024-05-29,763.4303588867188
2024-05-30,758.192138671875
2024-05-31,782.6370849609375
2024-06-03,782.8865356445312
2024-06-04,746.1193237304688
2024-06-05,768.61865234375
2024-06-06,776.700439453125
2024-06-07,819.5039672851562
2024-06-10,837.5632934570312
2024-06-11,838.0123291015625
2024-06-12,839.3593139648438
2024-06-13,823.3453979492188
2024-06-14,824.542724609375
2024-06-18,816.4109497070312
2024-06-19,800.6465454101562
2024-06-20,821.3997802734375
2024-06-21,833.4725341796875
2024-06-24,840.25732421875
2024-06-25,828.6334838867188
2024-06-26,812.1206665039062
2024-06-27,805.1364135742188
2024-06-28,801.54443359375
2024-07-01,859.4141235351562
2024-07-02,847.0918579101562
2024-07-03,855.8222045898438
2024-07-04,849.5862426757812
2024-07-05,847.8402099609375
2024-07-08,842.801513671875
2024-07-09,841.005615234375
2024-07-10,839.558837890625
2024-07-11,834.3704833984375
2024-07-12,820.3521118164062
2024-07-15,790.2698364257812
2024-07-16,778.8955078125
2024-07-18,768.61865234375
2024-07-19,763.7296752929688
2024-07-22,809.9754638671875
2024-07-23,803.739501953125
2024-07-24,855.6725463867188
2024-07-25,826.2388305664062
2024-07-26,833.2730102539062
2024-07-29,824.4429321289062
2024-07-30,850.3345947265625
2024-07-31,841.6541137695312
2024-08-01,831.1776733398438
2024-08-02,820.8510131835938
2024-08-05,800.5966186523438
2024-08-06,776.30126953125
2024-08-07,799.9480590820312
2024-08-08,787.5260620117188
2024-08-09,784.2334594726562
2024-08-12,787.276611328125
2024-08-13,770.6141357421875
2024-08-14,764.7274169921875
2024-08-16,778.5961303710938
2024-08-19,774.4056396484375
2024-08-20,765.824951171875
2024-08-21,772.4599609375
2024-08-22,792.6644897460938
2024-08-23,795.05908203125
2024-08-26,822.4972534179688
2024-08-27,811.8213500976562
2024-08-28,808.5786743164062
2024-08-29,800.0977172851562
2024-08-30,833.2730102539062
2024-09-02,853.82666015625
2024-09-03,874.0811157226562
2024-09-04,875.976806640625
2024-09-05,897.8275756835938
2024-09-06,883.4100952148438
2024-09-09,879.818115234375
2024-09-10,897.578125
2024-09-11,880.2172241210938
2024-09-12,893.4375
2024-09-13,886.0042114257812
2024-09-16,879.6685180664062
2024-09-17,878.7206420898438
2024-09-18,856.6204223632812
2024-09-19,879.369140625
2024-09-20,885.0563354492188
2024-09-23,886.5031127929688
2024-09-24,912.7938842773438
2024-09-25,893.4375
2024-09-26,878.022216796875
2024-09-27,888.3489379882812
2024-09-30,877.8724975585938
2024-10-01,863.1556396484375
2024-10-03,858.765625
2024-10-04,860.1624145507812
2024-10-07,828.683349609375
2024-10-08,883.609619140625
2024-10-09,888.5983276367188
2024-10-10,881.9134521484375
2024-10-11,887.999755859375
2024-10-14,885.106201171875
2024-10-15,897.7776489257812
2024-10-16,886.8024291992188
2024-10-17,860.8609008789062
2024-10-18,871.287353515625
2024-10-21,864.6024169921875
2024-10-22,853.1282958984375
2024-10-23,834.4702758789062
2024-10-24,834.5701293945312
2024-10-25,842.7516479492188
2024-10-28,831.8761596679688
2024-10-29,829.2321166992188
2024-10-30,838.5610961914062
2024-10-31,868.9426879882812
2024-11-01,893.3875732421875
2024-11-04,865.0015258789062
2024-11-05,859.7134399414062
2024-11-06,871.2374877929688
2024-11-07,879.219482421875
2024-11-08,890.0451049804688
2024-11-11,883.8590087890625
2024-11-12,856.6702880859375
2024-11-13,816.7103271484375
2024-11-14,842.2528076171875
2024-11-18,842.3526000976562
2024-11-19,837.0145874023438
2024-11-21,840.2073364257812
2024-11-22,840.2073364257812
2024-11-25,895.5825805664062
2024-11-26,890.0451049804688
2024-11-27,876.7251586914062
2024-11-28,891.39208984375
2024-11-29,888.0994873046875
2024-12-02,876.6253051757812
2024-12-03,887.8999633789062
2024-12-04,890.84326171875
2024-12-05,891.7412719726562
2024-12-06,895.9817504882812
2024-12-09,926.4630737304688
2024-12-10,919.7282104492188
2024-12-11,925.0162963867188
2024-12-12,1014.7142944335938
2024-12-13,1005.2855224609375
2024-12-16,973.7565307617188
2024-12-17,994.5098266601562
2024-12-18,998.750244140625
2024-12-19,1005.2855224609375
2024-12-20,974.5048828125
2024-12-23,959.688232421875
2024-12-24,978.0968017578125
2024-12-26,973.0082397460938
2024-12-27,986.876953125
2024-12-30,978.9947509765625
2024-12-31,972.010498046875
2025-01-01,1012.4194946289062
2025-01-02,1007.1812744140625
2025-01-03,990.518798828125
2025-01-06,953.0531616210938
2025-01-07,955.5974731445312
2025-01-08,938.1367797851562
2025-01-09,917.1839599609375
2025-01-10,890.5440063476562
2025-01-13,860.0626220703125
2025-01-14,846.3934326171875
2025-01-15,840.4069213867188
2025-01-16,819.2047119140625
2025-01-17,814.016357421875
2025-01-20,808.4788208007812
2025-01-21,783.0859985351562
2025-01-22,778.5961303710938
2025-01-23,779.0950317382812
2025-01-24,761.9835815429688
2025-01-27,733.1984252929688
2025-01-28,729.0577392578125
2025-01-29,762.6820678710938
2025-01-30,751.6568603515625
2025-01-31,769.21728515625
2025-02-01,778.7957153320312
2025-02-03,797.9026489257812
2025-02-04,795.1090087890625
2025-02-05,774.7547607421875
2025-02-06,745.869873046875
2025-02-07,736.5907592773438
2025-02-10,726.2640991210938
2025-02-11,697.7781982421875
2025-02-12,678.2721557617188
2025-02-13,673.18359375
2025-02-14,692.091064453125
2025-02-17,673.333251953125
2025-02-18,666.548583984375
2025-02-19,700.1229248046875
2025-02-20,710.1503295898438
2025-02-21,716.5858154296875
2025-02-24,708.6038208007812
2025-02-25,716.9849243164062
2025-02-27,730.7040405273438
2025-02-28,735.3934936523438
2025-03-03,747.8154907226562
2025-03-04,745.570556640625
2025-03-05,770.5642700195312
2025-03-06,776.3511962890625
2025-03-07,788.5238037109375
2025-03-10,791.56689453125
2025-03-11,770.9134521484375
2025-03-12,778.745849609375
2025-03-13,765.5755004882812
2025-03-17,760.1377563476562
2025-03-18,760.1377563476562
2025-03-19,792.1655883789062
2025-03-20,802.6918334960938
2025-03-21,814.016357421875
2025-03-24,862.2576904296875
2025-03-25,864.7521362304688
2025-03-26,843.1008911132812
2025-03-27,837.7130126953125
2025-03-28,817.6083374023438
2025-04-01,844.846923828125
2025-04-02,862.357421875
2025-04-03,870.8882446289062
2025-04-04,825.1912231445312
2025-04-07,809.027587890625
2025-04-08,823.1458129882812
2025-04-09,797.7529907226562
2025-04-11,817.9574584960938
2025-04-15,828.9327392578125
2025-04-16,821.2999877929688
2025-04-17,809.5763549804688
2025-04-21,826.8873901367188
2025-04-22,827.1867065429688
2025-04-23,816.959716796875
2025-04-24,822.34765625
2025-04-25,823.694580078125
2025-04-28,811.072998046875
2025-04-29,812.1206665039062
2025-04-30,789.77099609375
2025-05-02,798.2518920898438
2025-05-05,822.3975219726562
2025-05-06,806.1341552734375
2025-05-07,808.9278564453125
2025-05-08,798.3017578125
2025-05-09,796.6056518554688
2025-05-12,867.9948120117188
2025-05-13,872.8338623046875
2025-05-14,917.2338256835938
2025-05-15,911.646484375
2025-05-16,900.8707275390625
2025-05-19,916.7848510742188
2025-05-20,893.4375
2025-05-21,887.4509887695312
2025-05-22,885.4554443359375
2025-05-23,886.3035278320312
2025-05-26,912.2451171875
2025-05-27,918.6307373046875
2025-05-28,936.64013671875
2025-05-29,932.2001953125
2025-05-30,915.637451171875
2025-06-02,918.6806030273438
2025-06-03,910.3992309570312
2025-06-04,915.0387573242188
2025-06-05,915.48779296875
2025-06-06,918.7803344726562
2025-06-09,924.6172485351562
2025-06-10,911.0477905273438
2025-06-11,910.0999755859375
2025-06-12,885.3556518554688
2025-06-13,875.1786499023438
2025-06-16,887.8001708984375
2025-06-17,895.8820190429688
2025-06-18,901.96826171875
2025-06-19,887.4509887695312
2025-06-20,895.53271484375
2025-06-23,885.6050415039062
2025-06-24,900.0226440429688
2025-06-25,916.6351928710938
2025-06-26,914.3903198242188
2025-06-27,914.2406005859375
2025-06-30,919.4788208007812
2025-07-01,902.3673706054688
2025-07-02,897.8775024414062
2025-07-03,884.90673828125
2025-07-04,885.3556518554688
2025-07-07,870.9880981445312
2025-07-08,857.3687133789062
2025-07-09,868.9925537109375
2025-07-10,868.643310546875
2025-07-11,856.17138671875
2025-07-14,865.9494018554688
2025-07-15,896.68017578125
2025-07-16,887.999755859375
2025-07-17,920.17724609375
2025-07-18,928.5084838867188
2025-07-21,930.1049194335938
2025-07-22,921.4743041992188
2025-07-23,931.4518432617188
2025-07-24,940.4814453125
2025-07-25,917.383544921875
2025-07-28,896.4307250976562
2025-07-29,898.027099609375
2025-07-30,893.0882568359375
2025-07-31,907.8050537109375
2025-08-01,888.3489379882812
2025-08-04,895.7323608398438
2025-08-05,872.0855712890625
2025-08-06,868.1444091796875
2025-08-07,875.3781127929688
2025-08-08,866.2986450195312
2025-08-11,867.7952270507812
2025-08-12,873.482421875
2025-08-13,893.6869506835938
2025-08-14,930.903076171875
2025-08-18,958.4409790039062
2025-08-19,954.25048828125
2025-08-20,995.7570190429688
2025-08-21,1021.2993774414062
2025-08-22,1017.1588134765625
2025-08-25,1030.4288330078125
2025-08-26,1004.8864135742188
2025-08-28,1015.4127197265625
2025-08-29,1008.029296875
2025-09-01,1017.408203125
2025-09-02,1001.84326171875
2025-09-03,1021.5988159179688
2025-09-04,1012.8185424804688
2025-09-05,1018.6055297851562
2025-09-08,1026.687255859375
2025-09-09,1027.485595703125
2025-09-10,1037.9619140625
2025-09-11,1015.1134643554688
2025-09-12,1019.5034790039062
2025-09-15,1048.1390380859375
2025-09-16,1062.207275390625
2025-09-17,1059.7130126953125
2025-09-18,1053.4271240234375
2025-09-19,1027.5853271484375
2025-09-22,1007.5304565429688
2025-09-23,1022.7960205078125
2025-09-24,1009.625732421875
2025-09-25,993.3623657226562
2025-09-26,954.25048828125
2025-09-29,954.3502807617188
2025-09-30,949.0621948242188
2025-10-01,955.6473388671875
2025-10-03,969.3165283203125
2025-10-06,966.0738525390625
2025-10-07,968.6680297851562
2025-10-08,942.8760986328125
2025-10-09,939.0347900390625
2025-10-10,950.858154296875
2025-10-13,928.109375
2025-10-14,908.3539428710938
2025-10-15,933.6468505859375
2025-10-16,967.7201538085938
2025-10-17,973.806396484375
2025-10-20,950.5587768554688
2025-10-21,946.2185668945312
2025-10-23,947.4657592773438
2025-10-24,939.134521484375
2025-10-27,943.2752685546875
2025-10-28,928.3588256835938
2025-10-29,948.6132202148438
2025-10-30,963.3799438476562
2025-10-31,947.6154174804688
2025-11-03,956.0464477539062
2025-11-04,959.987548828125
2025-11-06,927.061767578125
2025-11-07,913.7916259765625
2025-11-10,901.6190795898438
2025-11-11,891.8302001953125
2025-11-12,906.06396484375
2025-11-13,887.3853149414062
2025-11-14,883.040283203125
2025-11-17,869.9552612304688
2025-11-18,874.3502197265625
2025-11-19,884.9381103515625
2025-11-20,898.8721923828125
2025-11-21,895.7756958007812
2025-11-24,881.2922973632812
2025-11-25,880.8927612304688
2025-11-26,875.6986694335938
2025-11-27,895.0265502929688
2025-11-28,885.3876342773438
2025-12-01,896.0753784179688
2025-12-02,878.9450073242188
2025-12-03,910.1593017578125
2025-12-04,895.9755249023438
2025-12-05,897.423828125
2025-12-08,891.5305786132812
2025-12-09,878.1958618164062
2025-12-10,883.9392700195312
2025-12-11,884.53857421875
2025-12-12,899.171875
2025-12-15,893.3784790039062
2025-12-16,877.646484375
2025-12-17,865.4603881835938
2025-12-18,855.5716552734375
2025-12-19,870.1050415039062
2025-12-22,864.7112426757812
2025-12-23,885.137939453125
2025-12-24,872.0528564453125
2025-12-26,865.5602416992188
2025-12-29,870.40478515625
2025-12-30,863.5625610351562
2025-12-31,869.5556640625
2026-01-01,898.6724243164062
2026-01-02,901.46923828125
2026-01-05,873.60107421875
2026-01-06,869.9552612304688
2026-01-07,877.8961791992188
2026-01-08,873.0017700195312
2026-01-09,869.9552612304688
2026-01-12,861.1153564453125
2026-01-13,873.501220703125
2026-01-14,880.8427734375
2026-01-15,880.8427734375
2026-01-16,876.2979736328125
2026-01-19,873.5511474609375
2026-01-20,845.533203125
2026-01-21,839.0405883789062
2026-01-22,839.440185546875
2026-01-23,819.1133422851562
2026-01-27,817.5651245117188
2026-01-28,823.30859375
2026-01-29,835.4447631835938
2026-01-30,870.2049560546875
2026-02-02,855.0223388671875
2026-02-03,894.6270751953125
2026-02-04,869.8553466796875
2026-02-05,850.7272338867188
2026-02-06,848.0802612304688
2026-02-09,866.3593139648438
2026-02-10,881.3422241210938
2026-02-11,877.6964111328125
2026-02-12,876.0982055664062
2026-02-13,857.4196166992188
2026-02-16,861.4150390625
2026-02-17,871.3037109375
2026-02-18,869.6556396484375
2026-02-19,861.1153564453125
2026-02-20,862.8633422851562
2026-02-23,861.514892578125
2026-02-24,842.7863159179688
2026-02-25,828.1030883789062
2026-02-26,823.9078979492188
2026-02-27,807.177001953125
2026-03-02,783.60400390625
2026-03-04,756.1353759765625
2026-03-05,770.7686767578125
2026-03-06,762.9775390625
2026-03-09,733.9607543945312
2026-03-10,742.0015258789062
2026-03-11,774.0648803710938
2026-03-12,773.6653442382812
2026-03-13,732.5623779296875
2026-03-16,723.4227905273438
2026-03-17,716.5806274414062
2026-03-18,749.9424438476562
2026-03-19,732.2127685546875
2026-03-20,722.6736450195312
2026-03-23,711.9359130859375
2026-03-24,720.176513671875
2026-03-25,738.5555419921875
2026-03-27,724.1220092773438
2026-03-30,701.4978637695312
2026-04-01,716.9302368164062
2026-04-02,727.66796875
2026-04-06,731.114013671875
2026-04-07,738.006103515625
2026-04-08,765.2249755859375
2026-04-09,753.5383911132812
2026-04-10,769.3203125
2026-04-13,758.632568359375
2026-04-15,773.465576171875
2026-04-16,767.7720947265625
2026-04-17,779.0592041015625
2026-04-20,786.6005859375
2026-04-21,802.4324340820312
2026-04-22,809.02490234375
2026-04-23,787.5494995117188
2026-04-24,796.6890258789062
2026-04-27,790.745849609375
2026-04-28,784.403076171875
2026-04-29,770.5189819335938
2026-04-30,756.8345947265625
2026-05-01,756.8345947265625
2026-05-04,753.5883178710938
2026-05-05,748.9935302734375
2026-05-06,787.2498168945312
2026-05-07,790.2463989257812
2026-05-08,788.2986450195312
2026-05-11,780.2078247070312
2026-05-12,758.282958984375
2026-05-13,743.1502685546875
2026-05-14,751.8902587890625
2026-05-15,783.7538452148438
2026-05-18,788.9478759765625
2026-05-19,800.0352172851562
2026-05-20,799.1861572265625
2026-05-21,800.4846801757812
2026-05-22,794.1419067382812
2026-05-25,793.9921264648438
2026-05-26,787.7991943359375
2026-05-27,798.9864501953125
2026-05-28,798.9864501953125
2026-05-29,783.703857421875
2026-06-01,779.3588256835938
2026-06-02,781.2067260742188
2026-06-03,772.31689453125
2026-06-04,773.8651123046875
2026-06-05,776.5620727539062
2026-06-08,749.7926635742188
2026-06-09,758.732421875
2026-06-10,743.0503540039062
2026-06-11,724.421630859375
2026-06-12,729.8654174804688
2026-06-15,748.4940795898438
2026-06-16,755.5361328125
2026-06-17,780.1079711914062
2026-06-18,775.7630004882812
2026-06-19,801.43359375
2026-06-22,823.1088256835938
2026-06-23,809.1747436523438
2026-06-24,825.8057250976562
2026-06-25,818.0146484375
2026-06-26,818.0146484375
2026-06-29,812.5708618164062
2026-06-30,813.9692993164062
2026-07-01,818.7138671875
2026-07-02,836.1438598632812
2026-07-03,833.7466430664062
2026-07-06,825.95556640625
2026-07-07,816.865966796875
2026-07-08,798.9864501953125
2026-07-09,818.114501953125
2026-07-10,838.7908935546875
2026-07-13,846.78173828125
2026-07-14,853.224365234375
2026-07-15,859.4672241210938
2026-07-16,870.9541015625
2026-07-17,861.61474609375
2026-07-20,855.0223388671875
2026-07-21,838.9906616210938
2026-07-22,821.5106811523438
2026-07-23,819.0134887695312
2026-07-24,813.4698486328125
2026-07-27,845.533203125
2026-07-28,843.1859130859375
2026-07-29,835.744384765625
2026-07-30,804.08056640625
2026-07-31,810.4732666015625
2026-08-03,820.5617065429688
2026-08-04,824.70703125
2026-08-05,838.6910400390625
2026-08-06,862.1141967773438
2026-08-07,858.7181396484375
2026-08-10,836.1438598632812
2026-08-11,820.2620849609375
2026-08-12,821.2609252929688
2026-08-13,822.8091430664062
2026-08-14,824.1575927734375
2026-08-17,843.7352294921875
2026-08-18,833.4969482421875
2026-08-19,847.0814208984375
2026-08-20,851.9259033203125
2026-08-21,860.9655151367188
2026-08-24,868.5568237304688
2026-08-25,893.0288696289062
2026-08-26,911.4078369140625
2026-08-27,909.2603149414062
2026-08-28,900.1707153320312
2026-08-31,902.9175415039062
2026-09-01,896.4749145507812
2026-09-02,896.9244384765625
2026-09-03,889.7326049804688
2026-09-04,895.7257690429688
2026-09-07,907.7120971679688
2026-09-08,896.7246704101562
2026-09-09,888.683837890625
2026-09-10,874.5499877929688
2026-09-11,877.25
2026-09-14,877.25
2026-09-15,845.1500244140625
2026-09-16,844.0999755859375
2026-09-18,865.6500244140625
2026-09-21,860.0999755859375
