Date,ENDURANCE
2020-07-17,868.5348510742188
2020-07-20,863.0151977539062
2020-07-21,865.8482666015625
2020-07-22,853.5390625
2020-07-23,864.0409545898438
2020-07-24,866.6787109375
2020-07-27,870.5374755859375
2020-07-28,867.5579223632812
2020-07-29,910.0053100585938
2020-07-30,895.693359375
2020-07-31,884.6541137695312
2020-08-03,902.873779296875
2020-08-04,902.727294921875
2020-08-05,920.1165161132812
2020-08-06,930.6672973632812
2020-08-07,936.2846069335938
2020-08-10,943.8557739257812
2020-08-11,960.3168334960938
2020-08-12,962.368408203125
2020-08-13,934.379638671875
2020-08-14,938.0919189453125
2020-08-17,966.6180419921875
2020-08-18,997.928466796875
2020-08-19,1022.791259765625
2020-08-20,1026.4547119140625
2020-08-21,1016.294677734375
2020-08-24,1052.0989990234375
2020-08-25,1043.2576904296875
2020-08-26,1131.9625244140625
2020-08-27,1070.562744140625
2020-08-28,1100.4078369140625
2020-08-31,1073.8355712890625
2020-09-01,1037.249755859375
2020-09-02,1059.621337890625
2020-09-03,1049.3636474609375
2020-09-04,1037.1522216796875
2020-09-07,1030.7044677734375
2020-09-08,1055.3717041015625
2020-09-09,1046.57958984375
2020-09-10,1053.368896484375
2020-09-11,1055.9578857421875
2020-09-14,1119.9462890625
2020-09-15,1103.3875732421875
2020-09-16,1095.2301025390625
2020-09-17,1111.740234375
2020-09-18,1117.8948974609375
2020-09-21,1061.6728515625
2020-09-22,1054.9320068359375
2020-09-23,1036.85888671875
2020-09-24,1033.3909912109375
2020-09-25,1038.2755126953125
2020-09-28,1061.6240234375
2020-09-29,1083.7513427734375
2020-09-30,1125.710205078125
2020-10-01,1107.295166015625
2020-10-05,1109.835205078125
2020-10-06,1109.835205078125
2020-10-07,1067.0458984375
2020-10-08,1052.63623046875
2020-10-09,1054.7855224609375
2020-10-12,1082.5789794921875
2020-10-13,1067.094970703125
2020-10-14,1084.679443359375
2020-10-15,1077.938720703125
2020-10-16,1059.7188720703125
2020-10-19,1038.080078125
2020-10-20,1047.45849609375
2020-10-21,1038.7640380859375
2020-10-22,985.3750610351562
2020-10-23,1014.6339111328125
2020-10-26,979.562255859375
2020-10-27,967.0087890625
2020-10-28,990.7969970703125
2020-10-29,1002.52001953125
2020-10-30,1033.7816162109375
2020-11-02,1049.8031005859375
2020-11-03,1037.396240234375
2020-11-04,1025.5755615234375
2020-11-05,1030.557861328125
2020-11-06,1031.19287109375
2020-11-09,1031.29052734375
2020-11-10,1020.8374633789062
2020-11-11,1032.658203125
2020-11-12,1024.061279296875
2020-11-13,1006.18359375
2020-11-14,1023.963623046875
2020-11-17,1002.862060546875
2020-11-18,1015.3177490234375
2020-11-19,1019.4698486328125
2020-11-20,1059.2794189453125
2020-11-23,1135.968017578125
2020-11-24,1109.1513671875
2020-11-25,1105.4879150390625
2020-11-26,1099.77294921875
2020-11-27,1130.3017578125
2020-12-01,1114.6710205078125
2020-12-02,1111.0562744140625
2020-12-03,1160.7818603515625
2020-12-04,1141.585205078125
2020-12-07,1134.844482421875
2020-12-08,1141.1456298828125
2020-12-09,1142.855224609375
2020-12-10,1129.9110107421875
2020-12-11,1136.3587646484375
2020-12-14,1134.06298828125
2020-12-15,1133.8675537109375
2020-12-16,1143.2459716796875
2020-12-17,1181.6392822265625
2020-12-18,1174.165771484375
2020-12-21,1138.8009033203125
2020-12-22,1144.2718505859375
2020-12-23,1155.897216796875
2020-12-24,1211.972900390625
2020-12-28,1236.493408203125
2020-12-29,1276.0101318359375
2020-12-30,1313.670654296875
2020-12-31,1317.2362060546875
2021-01-01,1318.6041259765625
2021-01-04,1392.947998046875
2021-01-05,1385.034912109375
2021-01-06,1406.7225341796875
2021-01-07,1410.093017578125
2021-01-08,1379.0755615234375
2021-01-11,1370.7718505859375
2021-01-12,1337.40966796875
2021-01-13,1326.5660400390625
2021-01-14,1295.1578369140625
2021-01-15,1287.2447509765625
2021-01-18,1276.79150390625
2021-01-19,1289.2962646484375
2021-01-20,1317.920166015625
2021-01-21,1330.7667236328125
2021-01-22,1377.0242919921875
2021-01-25,1359.0975341796875
2021-01-27,1358.0230712890625
2021-01-28,1357.8275146484375
2021-01-29,1352.69873046875
2021-02-01,1357.3876953125
2021-02-02,1336.139892578125
2021-02-03,1399.0048828125
2021-02-04,1413.41455078125
2021-02-05,1435.102294921875
2021-02-08,1436.9586181640625
2021-02-09,1436.225830078125
2021-02-10,1448.730224609375
2021-02-11,1449.5118408203125
2021-02-12,1444.5296630859375
2021-02-15,1466.656982421875
2021-02-16,1437.5447998046875
2021-02-17,1407.6995849609375
2021-02-18,1373.94677734375
2021-02-19,1363.2496337890625
2021-02-22,1333.404296875
2021-02-23,1333.3067626953125
2021-02-24,1383.667236328125
2021-02-25,1405.9898681640625
2021-02-26,1408.871826171875
2021-03-01,1372.4326171875
2021-03-02,1374.3377685546875
2021-03-03,1360.513916015625
2021-03-04,1355.14111328125
2021-03-05,1372.6768798828125
2021-03-08,1352.405517578125
2021-03-09,1359.3907470703125
2021-03-10,1368.2318115234375
2021-03-12,1375.314453125
2021-03-15,1378.53857421875
2021-03-16,1365.49658203125
2021-03-17,1356.8994140625
2021-03-18,1386.158447265625
2021-03-19,1384.8397216796875
2021-03-22,1454.885009765625
2021-03-23,1418.8365478515625
2021-03-24,1412.046875
2021-03-25,1358.7066650390625
2021-03-26,1409.1649169921875
2021-03-30,1430.3642578125
2021-03-31,1422.548828125
2021-04-01,1407.504150390625
2021-04-05,1354.115234375
2021-04-06,1339.1683349609375
2021-04-07,1344.4925537109375
2021-04-08,1356.117919921875
2021-04-09,1341.80615234375
2021-04-12,1265.312744140625
2021-04-13,1268.8297119140625
2021-04-15,1264.189208984375
2021-04-16,1289.2962646484375
2021-04-19,1256.3740234375
2021-04-20,1258.7186279296875
2021-04-22,1252.9058837890625
2021-04-23,1244.455322265625
2021-04-26,1249.0958251953125
2021-04-27,1262.5284423828125
2021-04-28,1274.837646484375
2021-04-29,1267.5107421875
2021-04-30,1262.626220703125
2021-05-03,1296.037109375
2021-05-04,1278.8431396484375
2021-05-05,1274.007568359375
2021-05-06,1318.16455078125
2021-05-07,1311.8634033203125
2021-05-10,1294.473876953125
2021-05-11,1296.427978515625
2021-05-12,1277.5733642578125
2021-05-14,1269.757568359375
2021-05-17,1284.948974609375
2021-05-18,1306.3436279296875
2021-05-19,1326.370361328125
2021-05-20,1366.5223388671875
2021-05-21,1365.7406005859375
2021-05-24,1402.6685791015625
2021-05-25,1393.436279296875
2021-05-26,1458.20654296875
2021-05-27,1459.525390625
2021-05-28,1456.350341796875
2021-05-31,1458.06005859375
2021-06-01,1458.450927734375
2021-06-02,1449.9027099609375
2021-06-03,1467.0478515625
2021-06-04,1463.77490234375
2021-06-07,1471.492919921875
2021-06-08,1469.4410400390625
2021-06-09,1455.129150390625
2021-06-10,1464.3123779296875
2021-06-11,1462.7003173828125
2021-06-14,1541.4893798828125
2021-06-15,1530.3524169921875
2021-06-16,1534.5533447265625
2021-06-17,1538.021240234375
2021-06-18,1535.237060546875
2021-06-21,1536.8489990234375
2021-06-22,1500.995849609375
2021-06-23,1500.3121337890625
2021-06-24,1498.5045166015625
2021-06-25,1514.233154296875
2021-06-28,1562.9818115234375
2021-06-29,1556.5828857421875
2021-06-30,1587.7467041015625
2021-07-01,1612.462890625
2021-07-02,1617.933837890625
2021-07-05,1586.7208251953125
2021-07-06,1597.3206787109375
2021-07-07,1599.2744140625
2021-07-08,1579.3939208984375
2021-07-09,1575.6817626953125
2021-07-12,1558.5367431640625
2021-07-13,1581.7386474609375
2021-07-14,1609.9718017578125
2021-07-15,1582.1783447265625
2021-07-16,1609.9718017578125
2021-07-19,1587.30712890625
2021-07-20,1579.2476806640625
2021-07-22,1596.7833251953125
2021-07-23,1619.25244140625
2021-07-26,1617.7872314453125
2021-07-27,1604.940673828125
2021-07-28,1624.3323974609375
2021-07-29,1643.0406494140625
2021-07-30,1692.0333251953125
2021-08-02,1714.9912109375
2021-08-03,1709.4715576171875
2021-08-04,1711.18115234375
2021-08-05,1710.93701171875
2021-08-06,1712.353515625
2021-08-09,1671.46923828125
2021-08-10,1660.6253662109375
2021-08-11,1667.024169921875
2021-08-12,1682.7103271484375
2021-08-13,1628.593505859375
2021-08-16,1587.1729736328125
2021-08-17,1582.418212890625
2021-08-18,1561.8795166015625
2021-08-20,1561.63427734375
2021-08-23,1564.3792724609375
2021-08-24,1587.7120361328125
2021-08-25,1615.0645751953125
2021-08-26,1658.2987060546875
2021-08-27,1665.3575439453125
2021-08-30,1644.2305908203125
2021-08-31,1630.2113037109375
2021-09-01,1656.2889404296875
2021-09-02,1607.12353515625
2021-09-03,1580.4573974609375
2021-09-06,1557.3206787109375
2021-09-07,1566.9774169921875
2021-09-08,1569.9183349609375
2021-09-09,1567.5164794921875
2021-09-13,1573.0064697265625
2021-09-14,1560.801025390625
2021-09-15,1574.2320556640625
2021-09-16,1593.0062255859375
2021-09-17,1557.7127685546875
2021-09-20,1530.2623291015625
2021-09-21,1576.6339111328125
2021-09-22,1569.575439453125
2021-09-23,1531.73291015625
2021-09-24,1528.44873046875
2021-09-27,1560.604736328125
2021-09-28,1561.046142578125
2021-09-29,1569.722412109375
2021-09-30,1553.3502197265625
2021-10-01,1533.7425537109375
2021-10-04,1544.575927734375
2021-10-05,1568.1539306640625
2021-10-06,1577.27099609375
2021-10-07,1573.937744140625
2021-10-08,1594.280517578125
2021-10-11,1633.495361328125
2021-10-12,1757.071533203125
2021-10-13,1828.3934326171875
2021-10-14,1803.2960205078125
2021-10-18,1783.7864990234375
2021-10-19,1686.190673828125
2021-10-20,1637.760009765625
2021-10-21,1765.845703125
2021-10-22,1720.6015625
2021-10-25,1709.3763427734375
2021-10-26,1750.5030517578125
2021-10-27,1792.4139404296875
2021-10-28,1780.404296875
2021-10-29,1785.011962890625
2021-11-01,1811.5311279296875
2021-11-02,1800.7958984375
2021-11-03,1821.5308837890625
2021-11-04,1865.157470703125
2021-11-08,1820.060302734375
2021-11-09,1817.658447265625
2021-11-10,1830.746337890625
2021-11-11,1878.83349609375
2021-11-12,1781.090576171875
2021-11-15,1765.2574462890625
2021-11-16,1668.543701171875
2021-11-17,1719.9642333984375
2021-11-18,1716.7779541015625
2021-11-22,1627.6622314453125
2021-11-23,1683.2984619140625
2021-11-24,1700.4058837890625
2021-11-25,1696.2884521484375
2021-11-26,1654.279541015625
2021-11-29,1643.887451171875
2021-11-30,1635.0643310546875
2021-12-01,1657.36767578125
2021-12-02,1691.435546875
2021-12-03,1698.2982177734375
2021-12-06,1717.513427734375
2021-12-07,1715.748779296875
2021-12-08,1733.5426025390625
2021-12-09,1757.218505859375
2021-12-10,1754.0811767578125
2021-12-13,1703.739013671875
2021-12-14,1681.38671875
2021-12-15,1656.093017578125
2021-12-16,1663.0538330078125
2021-12-17,1652.808837890625
2021-12-20,1600.4078369140625
2021-12-21,1567.0262451171875
2021-12-22,1590.751220703125
2021-12-23,1592.614013671875
2021-12-24,1572.66357421875
2021-12-27,1547.9090576171875
2021-12-28,1593.1041259765625
2021-12-29,1631.828857421875
2021-12-30,1629.181884765625
2021-12-31,1660.5047607421875
2022-01-03,1665.210693359375
2022-01-04,1675.651611328125
2022-01-05,1679.671142578125
2022-01-06,1678.6907958984375
2022-01-07,1662.857666015625
2022-01-10,1658.0538330078125
2022-01-11,1655.0634765625
2022-01-12,1651.5341796875
2022-01-13,1646.1422119140625
2022-01-14,1668.396728515625
2022-01-17,1671.5830078125
2022-01-18,1638.5443115234375
2022-01-19,1640.8974609375
2022-01-20,1651.044189453125
2022-01-21,1639.328857421875
2022-01-24,1649.0833740234375
2022-01-25,1599.6236572265625
2022-01-27,1543.64453125
2022-01-28,1551.4384765625
2022-01-31,1570.8988037109375
2022-02-01,1608.1038818359375
2022-02-02,1597.3687744140625
2022-02-03,1562.957763671875
2022-02-04,1554.8697509765625
2022-02-07,1542.8111572265625
2022-02-08,1515.8997802734375
2022-02-09,1433.4505615234375
2022-02-10,1437.7152099609375
2022-02-11,1395.4613037109375
2022-02-14,1363.010986328125
2022-02-15,1343.9918212890625
2022-02-16,1385.46142578125
2022-02-17,1360.4619140625
2022-02-18,1361.687255859375
2022-02-21,1368.2069091796875
2022-02-22,1337.42333984375
2022-02-23,1333.15869140625
2022-02-24,1327.9627685546875
2022-02-25,1325.51171875
2022-02-28,1292.3751220703125
2022-03-02,1244.1900634765625
2022-03-03,1186.93603515625
2022-03-04,1149.8289794921875
2022-03-07,1112.0845947265625
2022-03-08,1089.3402099609375
2022-03-09,1119.2904052734375
2022-03-10,1162.573974609375
2022-03-11,1152.525146484375
2022-03-14,1143.358642578125
2022-03-15,1174.7305908203125
2022-03-16,1184.338134765625
2022-03-17,1166.740478515625
2022-03-21,1145.466552734375
2022-03-22,1123.35888671875
2022-03-23,1158.1622314453125
2022-03-24,1175.31884765625
2022-03-25,1165.8580322265625
2022-03-28,1101.741943359375
2022-03-29,1086.202880859375
2022-03-30,1080.2227783203125
2022-03-31,1073.3111572265625
2022-04-01,1095.2713623046875
2022-04-04,1136.2508544921875
2022-04-05,1161.4462890625
2022-04-06,1136.1529541015625
2022-04-07,1151.2015380859375
2022-04-08,1183.4559326171875
2022-04-11,1179.093017578125
2022-04-12,1145.07421875
2022-04-13,1124.7806396484375
2022-04-18,1130.4666748046875
2022-04-19,1128.0648193359375
2022-04-20,1136.88818359375
2022-04-21,1158.4564208984375
2022-04-22,1154.436767578125
2022-04-25,1103.8985595703125
2022-04-26,1140.12353515625
2022-04-27,1214.729736328125
2022-04-28,1219.0924072265625
2022-04-29,1195.3182373046875
2022-05-02,1207.4749755859375
2022-05-04,1182.23046875
2022-05-05,1211.1513671875
2022-05-06,1216.2982177734375
2022-05-09,1155.270263671875
2022-05-10,1155.319091796875
2022-05-11,1118.7022705078125
2022-05-12,1123.0650634765625
2022-05-13,1162.7210693359375
2022-05-16,1200.759521484375
2022-05-17,1221.3963623046875
2022-05-18,1221.2982177734375
2022-05-19,1183.946044921875
2022-05-20,1221.7393798828125
2022-05-23,1277.277587890625
2022-05-24,1276.9833984375
2022-05-25,1248.4544677734375
2022-05-26,1225.268798828125
2022-05-27,1259.2874755859375
2022-05-30,1246.150390625
2022-05-31,1282.1302490234375
2022-06-01,1269.777587890625
2022-06-02,1281.7381591796875
2022-06-03,1261.4935302734375
2022-06-06,1254.336669921875
2022-06-07,1254.140869140625
2022-06-08,1268.895263671875
2022-06-09,1295.6104736328125
2022-06-10,1286.1988525390625
2022-06-13,1215.710205078125
2022-06-14,1230.954833984375
2022-06-15,1239.631103515625
2022-06-16,1243.2093505859375
2022-06-17,1226.8863525390625
2022-06-20,1218.06298828125
2022-06-21,1252.22900390625
2022-06-22,1243.0135498046875
2022-06-23,1288.8948974609375
2022-06-24,1322.0313720703125
2022-06-27,1326.88427734375
2022-06-28,1334.72705078125
2022-06-29,1372.716552734375
2022-06-30,1383.9908447265625
2022-07-01,1383.2554931640625
2022-07-04,1416.343017578125
2022-07-05,1422.12744140625
2022-07-06,1437.8133544921875
2022-07-07,1468.9891357421875
2022-07-08,1480.7044677734375
2022-07-11,1475.9007568359375
2022-07-12,1480.2635498046875
2022-07-13,1422.225341796875
2022-07-14,1406.0003662109375
2022-07-15,1386.883056640625
2022-07-18,1412.1766357421875
2022-07-19,1421.4901123046875
2022-07-20,1400.853271484375
2022-07-21,1450.9993896484375
2022-07-22,1444.676025390625
2022-07-25,1451.881591796875
2022-07-26,1410.755126953125
2022-07-27,1402.8629150390625
2022-07-28,1405.4609375
2022-07-29,1426.1959228515625
2022-08-01,1416.294189453125
2022-08-02,1426.1468505859375
2022-08-03,1437.029052734375
2022-08-04,1440.50927734375
2022-08-05,1427.17626953125
2022-08-08,1427.568603515625
2022-08-10,1405.1668701171875
2022-08-11,1393.695556640625
2022-08-12,1406.8408203125
2022-08-16,1443.8642578125
2022-08-17,1402.4097900390625
2022-08-18,1410.9764404296875
2022-08-19,1419.69091796875
2022-08-22,1413.19189453125
2022-08-23,1411.321044921875
2022-08-24,1425.1064453125
2022-08-25,1420.576904296875
2022-08-26,1434.5098876953125
2022-08-29,1427.66650390625
2022-08-30,1474.0936279296875
2022-09-01,1521.9974365234375
2022-09-02,1495.3623046875
2022-09-05,1506.0950927734375
2022-09-06,1493.196044921875
2022-09-07,1473.4534912109375
2022-09-08,1444.602783203125
2022-09-09,1432.688232421875
2022-09-12,1453.9571533203125
2022-09-13,1489.8482666015625
2022-09-14,1502.599609375
2022-09-15,1481.035400390625
2022-09-16,1447.5074462890625
2022-09-19,1402.8037109375
2022-09-20,1435.002197265625
2022-09-21,1405.7086181640625
2022-09-22,1409.4993896484375
2022-09-23,1431.5560302734375
2022-09-26,1392.7601318359375
2022-09-27,1398.4217529296875
2022-09-28,1398.3236083984375
2022-09-29,1406.8408203125
2022-09-30,1402.1142578125
2022-10-03,1380.697998046875
2022-10-04,1389.7076416015625
2022-10-06,1379.3687744140625
2022-10-07,1339.1943359375
2022-10-10,1334.221923828125
2022-10-11,1328.018310546875
2022-10-12,1316.202392578125
2022-10-13,1322.307373046875
2022-10-14,1340.27734375
2022-10-17,1337.1265869140625
2022-10-18,1340.1790771484375
2022-10-19,1335.4033203125
2022-10-20,1358.2967529296875
2022-10-21,1337.7664794921875
2022-10-24,1335.5018310546875
2022-10-25,1330.036865234375
2022-10-27,1330.8739013671875
2022-10-28,1332.400146484375
2022-10-31,1333.532470703125
2022-11-01,1332.400146484375
2022-11-02,1329.2490234375
2022-11-03,1348.843994140625
2022-11-04,1357.213623046875
2022-11-07,1374.74072265625
2022-11-09,1374.4947509765625
2022-11-10,1435.002197265625
2022-11-11,1456.3203125
2022-11-14,1467.29931640625
2022-11-15,1467.7423095703125
2022-11-16,1438.8917236328125
2022-11-17,1476.9488525390625
2022-11-18,1483.8416748046875
2022-11-21,1496.5931396484375
2022-11-22,1477.39208984375
2022-11-23,1496.0023193359375
2022-11-24,1474.8321533203125
2022-11-25,1492.408203125
2022-11-28,1498.956298828125
2022-11-29,1481.6754150390625
2022-11-30,1504.4212646484375
2022-12-01,1493.8360595703125
2022-12-02,1481.77392578125
2022-12-05,1478.81982421875
2022-12-06,1451.249267578125
2022-12-07,1440.9102783203125
2022-12-08,1446.5721435546875
2022-12-09,1439.0887451171875
2022-12-12,1452.92333984375
2022-12-13,1441.3040771484375
2022-12-14,1420.5277099609375
2022-12-15,1427.3709716796875
2022-12-16,1407.628662109375
2022-12-19,1434.5098876953125
2022-12-20,1437.414794921875
2022-12-21,1409.105712890625
2022-12-22,1379.3194580078125
2022-12-23,1346.3824462890625
2022-12-26,1352.7825927734375
2022-12-27,1372.771484375
2022-12-28,1377.6947021484375
2022-12-29,1386.7535400390625
2022-12-30,1358.05078125
2023-01-02,1354.308837890625
2023-01-03,1360.1185302734375
2023-01-04,1379.516357421875
2023-01-05,1383.898193359375
2023-01-06,1378.5809326171875
2023-01-09,1341.9022216796875
2023-01-10,1367.01123046875
2023-01-11,1354.94921875
2023-01-12,1379.6640625
2023-01-13,1377.596435546875
2023-01-16,1356.3768310546875
2023-01-17,1399.5052490234375
2023-01-18,1408.9085693359375
2023-01-19,1414.816650390625
2023-01-20,1396.5511474609375
2023-01-23,1415.8507080078125
2023-01-24,1416.1458740234375
2023-01-25,1428.2080078125
2023-01-27,1453.858642578125
2023-01-30,1422.44775390625
2023-01-31,1449.821533203125
2023-02-01,1438.5963134765625
2023-02-02,1420.8724365234375
2023-02-03,1402.951416015625
2023-02-06,1385.867431640625
2023-02-07,1401.769775390625
2023-02-08,1403.0006103515625
2023-02-09,1376.8577880859375
2023-02-10,1356.3768310546875
2023-02-13,1328.7568359375
2023-02-14,1334.0740966796875
2023-02-15,1327.476806640625
2023-02-16,1329.593994140625
2023-02-17,1336.437255859375
2023-02-20,1314.823974609375
2023-02-21,1305.66650390625
2023-02-22,1305.6173095703125
2023-02-23,1298.7738037109375
2023-02-24,1280.458984375
2023-02-27,1251.165283203125
2023-02-28,1229.699462890625
2023-03-01,1224.1854248046875
2023-03-02,1247.9156494140625
2023-03-03,1240.678466796875
2023-03-06,1247.669677734375
2023-03-08,1239.5953369140625
2023-03-09,1220.1483154296875
2023-03-10,1210.9417724609375
2023-03-13,1210.7940673828125
2023-03-14,1221.42822265625
2023-03-15,1221.1329345703125
2023-03-16,1218.178955078125
2023-03-17,1235.1644287109375
2023-03-20,1239.2015380859375
2023-03-21,1238.955322265625
2023-03-22,1225.5147705078125
2023-03-23,1211.92626953125
2023-03-24,1190.657470703125
2023-03-27,1172.8843994140625
2023-03-28,1190.460693359375
2023-03-29,1198.8302001953125
2023-03-31,1222.6099853515625
2023-04-03,1228.517822265625
2023-04-05,1240.6292724609375
2023-04-06,1251.7066650390625
2023-04-10,1264.2119140625
2023-04-11,1232.1121826171875
2023-04-12,1249.2943115234375
2023-04-13,1246.5372314453125
2023-04-17,1257.8609619140625
2023-04-18,1250.72216796875
2023-04-19,1226.15478515625
2023-04-20,1241.61376953125
2023-04-21,1215.0772705078125
2023-04-24,1262.735107421875
2023-04-25,1279.9666748046875
2023-04-26,1300.5462646484375
2023-04-27,1329.987548828125
2023-04-28,1323.685791015625
2023-05-02,1338.160400390625
2023-05-03,1342.1976318359375
2023-05-04,1314.92236328125
2023-05-05,1334.123291015625
2023-05-08,1355.1951904296875
2023-05-09,1358.6417236328125
2023-05-10,1369.669677734375
2023-05-11,1379.41796875
2023-05-12,1402.2620849609375
2023-05-15,1378.187255859375
2023-05-16,1364.204833984375
2023-05-17,1411.7640380859375
2023-05-18,1367.749755859375
2023-05-19,1372.13134765625
2023-05-22,1349.7303466796875
2023-05-23,1344.2652587890625
2023-05-24,1362.186279296875
2023-05-25,1381.38720703125
2023-05-26,1393.695556640625
2023-05-29,1389.9537353515625
2023-05-30,1406.25
2023-05-31,1412.158203125
2023-06-01,1438.7440185546875
2023-06-02,1479.50927734375
2023-06-05,1471.779541015625
2023-06-06,1460.2589111328125
2023-06-07,1498.611572265625
2023-06-08,1495.6085205078125
2023-06-09,1467.25
2023-06-12,1501.3194580078125
2023-06-13,1504.4212646484375
2023-06-14,1510.230712890625
2023-06-15,1524.458984375
2023-06-16,1524.85302734375
2023-06-19,1561.6302490234375
2023-06-20,1544.20166015625
2023-06-21,1542.970947265625
2023-06-22,1568.129150390625
2023-06-23,1557.1500244140625
2023-06-26,1537.9490966796875
2023-06-27,1526.182373046875
2023-06-28,1553.3096923828125
2023-06-30,1555.2791748046875
2023-07-03,1575.8587646484375
2023-07-04,1629.27685546875
2023-07-05,1629.7198486328125
2023-07-06,1628.93212890625
2023-07-07,1605.6939697265625
2023-07-10,1639.36962890625
2023-07-11,1677.6239013671875
2023-07-12,1667.9249267578125
2023-07-13,1648.8223876953125
2023-07-14,1689.390380859375
2023-07-17,1673.7835693359375
2023-07-18,1668.3680419921875
2023-07-19,1648.6746826171875
2023-07-20,1658.4720458984375
2023-07-21,1662.903076171875
2023-07-24,1673.0943603515625
2023-07-25,1671.026611328125
2023-07-26,1634.34765625
2023-07-27,1616.22998046875
2023-07-28,1618.445556640625
2023-07-31,1666.8419189453125
2023-08-01,1685.501220703125
2023-08-02,1662.2138671875
2023-08-03,1693.8709716796875
2023-08-04,1655.074951171875
2023-08-07,1654.68115234375
2023-08-08,1645.277587890625
2023-08-09,1630.2122802734375
2023-08-10,1673.7835693359375
2023-08-11,1624.9400634765625
2023-08-14,1631.3175048828125
2023-08-16,1588.8016357421875
2023-08-17,1584.154541015625
2023-08-18,1592.558837890625
2023-08-21,1602.4462890625
2023-08-22,1624.396240234375
2023-08-23,1607.3406982421875
2023-08-24,1635.0745849609375
2023-08-25,1593.6466064453125
2023-08-28,1601.45751953125
2023-08-29,1606.59912109375
2023-08-30,1629.1422119140625
2023-08-31,1641.649658203125
2023-09-01,1640.908203125
2023-09-04,1611.24609375
2023-09-05,1621.7266845703125
2023-09-06,1620.6390380859375
2023-09-07,1594.931884765625
2023-09-08,1600.6666259765625
2023-09-11,1611.592041015625
2023-09-12,1569.9661865234375
2023-09-13,1549.202880859375
2023-09-14,1552.5645751953125
2023-09-15,1603.0396728515625
2023-09-18,1631.0701904296875
2023-09-20,1595.42626953125
2023-09-21,1596.9093017578125
2023-09-22,1585.19287109375
2023-09-25,1573.37744140625
2023-09-26,1572.4381103515625
2023-09-27,1582.2265625
2023-09-28,1580.19970703125
2023-09-29,1573.7235107421875
2023-10-03,1558.5958251953125
2023-10-04,1557.162109375
2023-10-05,1581.5345458984375
2023-10-06,1567.2471923828125
2023-10-09,1534.8167724609375
2023-10-10,1550.53759765625
2023-10-11,1572.1414794921875
2023-10-12,1568.9775390625
2023-10-13,1583.8580322265625
2023-10-16,1565.665283203125
2023-10-17,1556.1240234375
2023-10-18,1592.0645751953125
2023-10-19,1593.5474853515625
2023-10-20,1617.3267822265625
2023-10-23,1603.9293212890625
2023-10-25,1583.264892578125
2023-10-26,1563.242919921875
2023-10-27,1577.134521484375
2023-10-30,1585.98388671875
2023-10-31,1578.37060546875
2023-11-01,1565.665283203125
2023-11-02,1582.1278076171875
2023-11-03,1650.647216796875
2023-11-06,1700.133544921875
2023-11-07,1698.9964599609375
2023-11-08,1705.2255859375
2023-11-09,1605.6102294921875
2023-11-10,1617.0301513671875
2023-11-13,1589.197265625
2023-11-15,1570.5101318359375
2023-11-16,1577.727783203125
2023-11-17,1613.9649658203125
2023-11-20,1610.0595703125
2023-11-21,1592.6083984375
2023-11-22,1572.388671875
2023-11-23,1564.9237060546875
2023-11-24,1601.2103271484375
2023-11-28,1611.938232421875
2023-11-29,1619.699951171875
2023-11-30,1664.98388671875
2023-12-01,1660.78173828125
2023-12-04,1703.2481689453125
2023-12-05,1716.84326171875
2023-12-06,1671.6085205078125
2023-12-07,1660.78173828125
2023-12-08,1651.6854248046875
2023-12-11,1646.642822265625
2023-12-12,1692.718017578125
2023-12-13,1679.81494140625
2023-12-14,1669.8287353515625
2023-12-15,1716.9915771484375
2023-12-18,1754.2174072265625
2023-12-19,1761.6329345703125
2023-12-20,1725.64306640625
2023-12-21,1783.3359375
2023-12-22,1813.29443359375
2023-12-26,1781.6549072265625
2023-12-27,1766.280029296875
2023-12-28,1849.3834228515625
2023-12-29,1911.4266357421875
2024-01-01,1908.015625
2024-01-02,1860.506591796875
2024-01-03,1871.4818115234375
2024-01-04,1910.586181640625
2024-01-05,2092.61279296875
2024-01-08,2068.388671875
2024-01-09,2036.5018310546875
2024-01-10,1989.6357421875
2024-01-11,1983.3077392578125
2024-01-12,1970.503662109375
2024-01-15,1934.3653564453125
2024-01-16,1930.3609619140625
2024-01-17,2019.10009765625
2024-01-18,2013.46435546875
2024-01-19,2051.876953125
2024-01-23,2031.409912109375
2024-01-24,1969.76220703125
2024-01-25,1957.55126953125
2024-01-29,2000.4622802734375
2024-01-30,2046.9332275390625
2024-01-31,2081.5390625
2024-02-01,2126.62548828125
2024-02-02,2105.07080078125
2024-02-05,2090.38818359375
2024-02-06,2091.475830078125
2024-02-07,1960.9129638671875
2024-02-08,1907.966064453125
2024-02-09,1821.69873046875
2024-02-12,1755.7005615234375
2024-02-13,1786.5491943359375
2024-02-14,1796.63427734375
2024-02-15,1774.1898193359375
2024-02-16,1763.5611572265625
2024-02-19,1797.6724853515625
2024-02-20,1811.06982421875
2024-02-21,1821.4515380859375
2024-02-22,1808.4991455078125
2024-02-23,1821.69873046875
2024-02-26,1839.8421630859375
2024-02-27,1834.848876953125
2024-02-28,1787.98291015625
2024-02-29,1836.0848388671875
2024-03-01,1807.65869140625
2024-03-04,1814.8271484375
2024-03-05,1774.684326171875
2024-03-06,1766.7742919921875
2024-03-07,1800.44091796875
2024-03-11,1782.6435546875
2024-03-12,1808.8946533203125
2024-03-13,1706.85693359375
