Date,MCX
2016-01-01,162.71200561523438
2016-01-04,160.56195068359375
2016-01-05,157.61325073242188
2016-01-06,158.9735107421875
2016-01-07,156.11260986328125
2016-01-08,157.9467315673828
2016-01-11,158.07838439941406
2016-01-12,156.96385192871094
2016-01-13,152.7953643798828
2016-01-14,151.4438934326172
2016-01-15,146.26614379882812
2016-01-18,142.94891357421875
2016-01-19,144.77427673339844
2016-01-20,144.9585723876953
2016-01-21,143.9932403564453
2016-01-22,145.83612060546875
2016-01-25,147.21392822265625
2016-01-27,148.17926025390625
2016-01-28,147.20516967773438
2016-01-29,149.99588012695312
2016-02-01,152.91819763183594
2016-02-02,148.0476531982422
2016-02-03,142.76463317871094
2016-02-04,142.9927978515625
2016-02-05,143.00157165527344
2016-02-08,143.23851013183594
2016-02-09,141.47457885742188
2016-02-10,140.84275817871094
2016-02-11,134.11167907714844
2016-02-12,132.25999450683594
2016-02-15,133.0849151611328
2016-02-16,129.9256591796875
2016-02-17,131.2156982421875
2016-02-18,129.96951293945312
2016-02-19,131.1542205810547
2016-02-22,139.3245086669922
2016-02-23,138.54344177246094
2016-02-24,136.91114807128906
2016-02-25,135.46315002441406
2016-02-26,135.20864868164062
2016-02-29,142.81727600097656
2016-03-01,141.21128845214844
2016-03-02,144.02833557128906
2016-03-03,143.86158752441406
2016-03-04,147.42457580566406
2016-03-08,149.4781036376953
2016-03-09,145.5465545654297
2016-03-10,149.48687744140625
2016-03-11,147.89846801757812
2016-03-14,151.0402069091797
2016-03-15,148.52154541015625
2016-03-16,145.66940307617188
2016-03-17,144.06346130371094
2016-03-18,143.37013244628906
2016-03-21,148.20562744140625
2016-03-22,148.76727294921875
2016-03-23,149.22361755371094
2016-03-28,146.16085815429688
2016-03-29,144.46713256835938
2016-03-30,146.26614379882812
2016-03-31,146.8453826904297
2016-04-01,146.38023376464844
2016-04-04,145.96775817871094
2016-04-05,144.33547973632812
2016-04-06,145.87124633789062
2016-04-07,144.87081909179688
2016-04-08,143.18588256835938
2016-04-11,143.75628662109375
2016-04-12,143.5983123779297
2016-04-13,146.62596130371094
2016-04-18,145.7571563720703
2016-04-20,146.96820068359375
2016-04-21,149.24990844726562
2016-04-22,152.7075958251953
2016-04-25,154.94541931152344
2016-04-26,155.04196166992188
2016-04-27,156.54261779785156
2016-04-28,154.21701049804688
2016-04-29,154.375
2016-05-02,159.60536193847656
2016-05-03,159.0086212158203
2016-05-04,155.41053771972656
2016-05-05,160.9392852783203
2016-05-06,155.98095703125
2016-05-09,156.07749938964844
2016-05-10,154.6207275390625
2016-05-11,154.27845764160156
2016-05-12,156.2178955078125
2016-05-13,153.567626953125
2016-05-16,152.6374053955078
2016-05-17,152.76905822753906
2016-05-18,152.5496368408203
2016-05-19,150.04852294921875
2016-05-20,150.42588806152344
2016-05-23,161.55361938476562
2016-05-24,160.17581176757812
2016-05-25,161.79054260253906
2016-05-26,163.69488525390625
2016-05-27,169.17098999023438
2016-05-30,167.6791229248047
2016-05-31,168.19686889648438
2016-06-01,175.27894592285156
2016-06-02,172.7427215576172
2016-06-03,170.75942993164062
2016-06-06,172.60232543945312
2016-06-07,172.66375732421875
2016-06-08,172.7427215576172
2016-06-09,174.3574981689453
2016-06-10,171.79495239257812
2016-06-13,169.89060974121094
2016-06-14,174.1644287109375
2016-06-15,175.62997436523438
2016-06-16,174.33111572265625
2016-06-17,175.4105987548828
2016-06-20,172.46189880371094
2016-06-21,172.96212768554688
2016-06-22,170.9612274169922
2016-06-23,172.08456420898438
2016-06-24,168.4864959716797
2016-06-27,168.64443969726562
2016-06-28,175.42811584472656
2016-06-29,175.37545776367188
2016-06-30,175.65631103515625
2016-07-01,177.08676147460938
2016-07-04,179.71070861816406
2016-07-05,177.12184143066406
2016-07-07,182.86122131347656
2016-07-08,186.94195556640625
2016-07-11,188.5128173828125
2016-07-12,190.52249145507812
2016-07-13,186.511962890625
2016-07-14,183.98452758789062
2016-07-15,178.78927612304688
2016-07-18,177.79757690429688
2016-07-19,176.11265563964844
2016-07-20,182.22935485839844
2016-07-21,179.43865966796875
2016-07-22,189.90817260742188
2016-07-25,185.43251037597656
2016-07-26,180.98318481445312
2016-07-27,185.30088806152344
2016-07-28,187.802001953125
2016-07-29,185.00250244140625
2016-08-01,183.7300262451172
2016-08-02,179.50888061523438
2016-08-03,179.32456970214844
2016-08-04,181.02706909179688
2016-08-05,179.0086669921875
2016-08-08,178.29779052734375
2016-08-09,175.91079711914062
2016-08-10,171.17185974121094
2016-08-11,174.98056030273438
2016-08-12,176.05995178222656
2016-08-16,175.81427001953125
2016-08-17,173.6641845703125
2016-08-18,174.36622619628906
2016-08-19,174.1293182373047
2016-08-22,173.9450225830078
2016-08-23,175.36668395996094
2016-08-24,173.0849609375
2016-08-25,173.81338500976562
2016-08-26,173.09378051757812
2016-08-29,172.76025390625
2016-08-30,173.57643127441406
2016-08-31,173.49746704101562
2016-09-01,174.20828247070312
2016-09-02,175.3315887451172
2016-09-06,174.884033203125
2016-09-07,172.30393981933594
2016-09-08,173.35704040527344
2016-09-09,168.14501953125
2016-09-12,164.1962432861328
2016-09-14,168.8517303466797
2016-09-15,171.8552703857422
2016-09-16,172.56198120117188
2016-09-19,174.57614135742188
2016-09-20,178.772216796875
2016-09-21,181.6255645751953
2016-09-22,185.59202575683594
2016-09-23,185.1856689453125
2016-09-26,189.01077270507812
2016-09-27,203.2245635986328
2016-09-28,220.9365692138672
2016-09-29,231.28111267089844
2016-09-30,238.73695373535156
2016-10-03,241.86416625976562
2016-10-04,234.31997680664062
2016-10-05,231.65211486816406
2016-10-06,223.2422332763672
2016-10-07,229.19635009765625
2016-10-10,233.5426025390625
2016-10-13,233.25990295410156
2016-10-14,237.65919494628906
2016-10-17,239.5408477783203
2016-10-18,240.77760314941406
2016-10-19,231.82000732421875
2016-10-20,230.22988891601562
2016-10-21,228.31289672851562
2016-10-24,229.4259796142578
2016-10-25,225.16802978515625
2016-10-26,229.52316284179688
2016-10-27,223.60443115234375
2016-10-28,227.1644744873047
2016-11-01,223.21572875976562
2016-11-02,221.2457733154297
2016-11-03,233.33059692382812
2016-11-04,235.45957946777344
2016-11-07,238.7016143798828
2016-11-08,234.64682006835938
2016-11-09,227.22633361816406
2016-11-10,242.88003540039062
2016-11-11,230.00018310546875
2016-11-15,216.2457733154297
2016-11-16,228.22459411621094
2016-11-17,231.0602569580078
2016-11-18,228.83412170410156
2016-11-21,215.22103881835938
2016-11-22,218.3040771484375
2016-11-23,219.0107879638672
2016-11-24,218.8694305419922
2016-11-25,219.33766174316406
2016-11-28,220.6273956298828
2016-11-29,216.85528564453125
2016-11-30,214.8323211669922
2016-12-01,214.30227661132812
2016-12-02,211.44012451171875
2016-12-05,211.7493133544922
2016-12-06,218.67507934570312
2016-12-07,224.03732299804688
2016-12-08,229.58497619628906
2016-12-09,234.9560089111328
2016-12-12,237.10267639160156
2016-12-13,237.977294921875
2016-12-14,230.1239013671875
2016-12-15,231.93482971191406
2016-12-16,231.90834045410156
2016-12-19,228.59559631347656
2016-12-20,225.18569946289062
2016-12-21,223.4984130859375
2016-12-22,219.76168823242188
2016-12-23,221.4224395751953
2016-12-26,213.94894409179688
2016-12-27,215.7687225341797
2016-12-28,222.46482849121094
2016-12-29,223.44541931152344
2016-12-30,223.9401092529297
2017-01-02,220.9365692138672
2017-01-03,220.99839782714844
2017-01-04,226.2899169921875
2017-01-05,224.62033081054688
2017-01-06,221.4136199951172
2017-01-09,220.44187927246094
2017-01-10,219.6380157470703
2017-01-11,219.10797119140625
2017-01-12,216.02490234375
2017-01-13,212.26165771484375
2017-01-16,209.71749877929688
2017-01-17,208.35707092285156
2017-01-18,213.49842834472656
2017-01-19,213.4365692138672
2017-01-20,211.0337371826172
2017-01-23,210.0001678466797
2017-01-24,208.2598876953125
2017-01-25,208.69276428222656
2017-01-27,212.36766052246094
2017-01-30,211.0160675048828
2017-01-31,207.2881622314453
2017-02-01,208.06553649902344
2017-02-02,211.8730010986328
2017-02-03,211.96131896972656
2017-02-06,207.85353088378906
2017-02-07,203.03903198242188
2017-02-08,199.64682006835938
2017-02-09,195.40650939941406
2017-02-10,192.57968139648438
2017-02-13,203.68392944335938
2017-02-14,199.62913513183594
2017-02-15,194.17861938476562
2017-02-16,196.8464813232422
2017-02-17,198.42771911621094
2017-02-20,198.46307373046875
2017-02-21,197.994873046875
2017-02-22,198.40121459960938
2017-02-23,201.49310302734375
2017-02-27,197.56201171875
2017-02-28,197.57083129882812
2017-03-01,200.9984130859375
2017-03-02,198.71041870117188
2017-03-03,197.08497619628906
2017-03-06,194.93832397460938
2017-03-07,194.56732177734375
2017-03-08,196.62562561035156
2017-03-09,193.56021118164062
2017-03-10,192.78282165527344
2017-03-14,193.860595703125
2017-03-15,197.4294891357422
2017-03-16,198.25103759765625
2017-03-17,197.68568420410156
2017-03-20,200.94537353515625
2017-03-21,199.37294006347656
2017-03-22,207.7828826904297
2017-03-23,215.5390625
2017-03-24,215.24754333496094
2017-03-27,216.6609649658203
2017-03-28,212.60617065429688
2017-03-29,210.7245635986328
2017-03-30,214.29347229003906
2017-03-31,212.90655517578125
2017-04-03,211.30758666992188
2017-04-05,209.21395874023438
2017-04-06,211.0337371826172
2017-04-07,215.68038940429688
2017-04-10,218.78111267089844
2017-04-11,216.77578735351562
2017-04-12,219.22280883789062
2017-04-13,213.79876708984375
2017-04-17,208.86061096191406
2017-04-18,203.01254272460938
2017-04-19,200.397705078125
2017-04-20,201.8641357421875
2017-04-21,198.25103759765625
2017-04-24,205.18568420410156
2017-04-25,205.48606872558594
2017-04-26,215.1415252685547
2017-04-27,215.1150360107422
2017-04-28,214.7793426513672
2017-05-02,209.30230712890625
2017-05-03,203.97543334960938
2017-05-04,204.0284423828125
2017-05-05,197.96836853027344
2017-05-08,196.48426818847656
2017-05-09,199.6026611328125
2017-05-10,199.31997680664062
2017-05-11,198.48072814941406
2017-05-12,195.12388610839844
2017-05-15,189.69981384277344
2017-05-16,190.2651824951172
2017-05-17,188.81642150878906
2017-05-18,177.30581665039062
2017-05-19,175.30052185058594
2017-05-22,172.63267517089844
2017-05-23,171.10438537597656
2017-05-24,165.35348510742188
2017-05-25,175.35350036621094
2017-05-26,175.51251220703125
2017-05-29,172.7033233642578
2017-05-30,172.3588104248047
2017-05-31,177.40296936035156
2017-06-01,177.63265991210938
2017-06-02,177.88003540039062
2017-06-05,181.2457275390625
2017-06-06,178.79873657226562
2017-06-07,181.9966278076172
2017-06-08,180.1768341064453
2017-06-09,185.93655395507812
2017-06-12,188.1273651123047
2017-06-13,185.2386932373047
2017-06-14,189.054931640625
2017-06-15,190.58322143554688
2017-06-16,196.49307250976562
2017-06-19,197.5973358154297
2017-06-20,193.08319091796875
2017-06-21,194.2139434814453
2017-06-22,194.7616424560547
2017-06-23,190.98072814941406
2017-06-27,187.78285217285156
2017-06-28,187.44717407226562
2017-06-29,190.05316162109375
2017-06-30,192.2793426513672
2017-07-03,191.6786346435547
2017-07-04,193.1450653076172
2017-07-05,194.6468048095703
2017-07-06,194.86766052246094
2017-07-07,192.86236572265625
2017-07-10,191.81993103027344
2017-07-11,193.91357421875
2017-07-12,192.81820678710938
2017-07-13,190.5567169189453
2017-07-14,193.75460815429688
2017-07-17,192.95069885253906
2017-07-18,194.3287811279297
2017-07-19,195.592041015625
2017-07-20,194.81463623046875
2017-07-21,199.2493133544922
2017-07-24,205.927734375
2017-07-25,204.31993103027344
2017-07-26,201.5725860595703
2017-07-27,197.01429748535156
2017-07-28,195.01783752441406
2017-07-31,198.0301971435547
2017-08-01,196.4489288330078
2017-08-02,197.21746826171875
2017-08-03,195.7068634033203
2017-08-04,197.65916442871094
2017-08-07,197.01429748535156
2017-08-08,197.57968139648438
2017-08-09,192.92420959472656
2017-08-10,185.3623504638672
2017-08-11,183.8428955078125
2017-08-14,190.3053436279297
2017-08-16,192.5819549560547
2017-08-17,191.15684509277344
2017-08-18,184.640625
2017-08-21,178.83251953125
2017-08-22,176.14358520507812
2017-08-23,181.02847290039062
2017-08-24,183.20651245117188
2017-08-28,188.10040283203125
2017-08-29,189.97369384765625
2017-08-30,190.31430053710938
2017-08-31,188.49478149414062
2017-09-01,192.03521728515625
2017-09-04,191.93663024902344
2017-09-05,192.84190368652344
2017-09-06,195.68321228027344
2017-09-07,199.29539489746094
2017-09-08,198.3452606201172
2017-09-11,199.4925537109375
2017-09-12,204.35057067871094
2017-09-13,200.25440979003906
2017-09-14,199.02647399902344
2017-09-15,197.24278259277344
2017-09-18,199.39398193359375
2017-09-19,198.55142211914062
2017-09-20,197.0635223388672
2017-09-21,194.9840850830078
2017-09-22,194.58973693847656
2017-09-25,189.5076141357422
2017-09-26,189.83926391601562
2017-09-27,183.65467834472656
2017-09-28,182.72251892089844
2017-09-29,186.28089904785156
2017-10-03,190.0902099609375
2017-10-04,189.34625244140625
2017-10-05,187.7866973876953
2017-10-06,190.6818084716797
2017-10-09,192.19654846191406
2017-10-10,198.30044555664062
2017-10-11,197.78057861328125
2017-10-12,202.33384704589844
2017-10-13,203.20327758789062
2017-10-16,202.73721313476562
2017-10-17,202.378662109375
2017-10-18,199.42982482910156
2017-10-19,196.40023803710938
2017-10-23,195.4591522216797
2017-10-24,195.1723175048828
2017-10-25,186.97105407714844
2017-10-26,188.75469970703125
2017-10-27,191.3450469970703
2017-10-30,189.39108276367188
2017-10-31,188.90708923339844
2017-11-01,187.1234130859375
2017-11-02,182.77630615234375
2017-11-03,181.4138946533203
2017-11-06,182.11300659179688
2017-11-07,178.01687622070312
2017-11-08,175.5430450439453
2017-11-09,175.61471557617188
2017-11-10,173.0513153076172
2017-11-13,170.49679565429688
2017-11-14,170.03970336914062
2017-11-15,167.431396484375
2017-11-16,166.50820922851562
2017-11-17,170.04861450195312
2017-11-20,174.5570831298828
2017-11-21,172.4059600830078
2017-11-22,171.0973358154297
2017-11-23,170.2996063232422
2017-11-24,170.02175903320312
2017-11-27,173.97451782226562
2017-11-28,176.3228302001953
2017-11-29,175.10386657714844
2017-11-30,171.69784545898438
2017-12-01,172.09222412109375
2017-12-04,167.87060546875
2017-12-05,162.7884979248047
2017-12-06,162.49273681640625
2017-12-07,170.49679565429688
2017-12-08,175.04112243652344
2017-12-11,175.677490234375
2017-12-12,173.3112335205078
2017-12-13,177.1385040283203
2017-12-14,175.426513671875
2017-12-15,175.34585571289062
2017-12-18,173.9475860595703
2017-12-19,172.14601135253906
2017-12-20,172.5404052734375
2017-12-21,171.67095947265625
2017-12-22,169.25094604492188
2017-12-26,169.74391174316406
2017-12-27,169.24195861816406
2017-12-28,168.2649688720703
2017-12-29,163.40695190429688
2018-01-01,164.9306640625
2018-01-02,162.8512420654297
2018-01-03,163.22769165039062
2018-01-04,165.8538818359375
2018-01-05,164.7693634033203
2018-01-08,170.38922119140625
2018-01-09,168.309814453125
2018-01-10,168.5070037841797
2018-01-11,167.60171508789062
2018-01-12,168.82965087890625
2018-01-15,166.79501342773438
2018-01-16,160.6104736328125
2018-01-17,152.7139434814453
2018-01-18,151.10952758789062
2018-01-19,149.97122192382812
2018-01-22,150.7330780029297
2018-01-23,150.97506713867188
2018-01-24,149.54995727539062
2018-01-25,147.6139373779297
2018-01-29,143.4012451171875
2018-01-30,138.1219482421875
2018-01-31,139.05409240722656
2018-02-01,139.47535705566406
2018-02-02,132.0001220703125
2018-02-05,128.3700408935547
2018-02-06,125.6631851196289
2018-02-07,130.6466827392578
2018-02-08,132.42140197753906
2018-02-09,129.36497497558594
2018-02-12,132.81578063964844
2018-02-14,135.79151916503906
2018-02-15,133.1563720703125
2018-02-16,133.12051391601562
2018-02-19,136.21279907226562
2018-02-20,135.2268524169922
2018-02-21,136.4189453125
2018-02-22,133.49697875976562
2018-02-23,134.92210388183594
2018-02-26,135.44195556640625
2018-02-27,137.3600616455078
2018-02-28,139.85182189941406
2018-03-01,138.13987731933594
2018-03-05,138.7224884033203
2018-03-06,136.71473693847656
2018-03-07,133.55970764160156
2018-03-08,133.38043212890625
2018-03-09,133.0936279296875
2018-03-12,131.99114990234375
2018-03-13,134.59048461914062
2018-03-14,136.45480346679688
2018-03-15,147.9097137451172
2018-03-16,144.80844116210938
2018-03-19,137.1897735595703
2018-03-20,136.63406372070312
2018-03-21,136.48170471191406
2018-03-22,133.36251831054688
2018-03-23,126.64913940429688
2018-03-26,123.46723175048828
2018-03-27,123.06388854980469
2018-03-28,119.63099670410156
2018-04-02,125.95897674560547
2018-04-03,131.35476684570312
2018-04-04,129.6517791748047
2018-04-05,132.86956787109375
2018-04-06,135.2268524169922
2018-04-09,136.01564025878906
2018-04-10,133.1922149658203
2018-04-11,132.50205993652344
2018-04-12,132.65440368652344
2018-04-13,136.15005493164062
2018-04-16,138.14886474609375
2018-04-17,137.07327270507812
2018-04-18,134.54563903808594
2018-04-19,138.18470764160156
2018-04-20,140.76608276367188
2018-04-23,140.81983947753906
2018-04-24,140.98118591308594
2018-04-25,137.8351287841797
2018-04-26,136.61614990234375
2018-04-27,142.36151123046875
2018-04-30,139.6546630859375
2018-05-02,135.76463317871094
2018-05-03,134.41119384765625
2018-05-04,134.63531494140625
2018-05-07,137.24356079101562
2018-05-08,137.45867919921875
2018-05-09,141.2500762939453
2018-05-10,137.16290283203125
2018-05-11,137.3152618408203
2018-05-14,139.26026916503906
2018-05-15,140.53302001953125
2018-05-16,141.6713409423828
2018-05-17,140.83778381347656
2018-05-18,134.8414306640625
2018-05-21,132.52896118164062
2018-05-22,131.56092834472656
2018-05-23,129.59800720214844
2018-05-24,128.66580200195312
2018-05-25,146.60108947753906
2018-05-28,153.2427520751953
2018-05-29,149.5409698486328
2018-05-30,148.3398895263672
2018-05-31,153.502685546875
2018-06-01,150.56277465820312
2018-06-04,145.29246520996094
2018-06-05,145.19387817382812
2018-06-06,147.78419494628906
2018-06-07,147.8917694091797
2018-06-08,148.78807067871094
2018-06-11,148.75222778320312
2018-06-12,149.3886260986328
2018-06-13,146.82518005371094
2018-06-14,147.15676879882812
2018-06-15,144.84432983398438
2018-06-18,142.22706604003906
2018-06-19,139.12582397460938
2018-06-20,139.9055938720703
2018-06-21,136.63406372070312
2018-06-22,138.07711791992188
2018-06-25,136.16796875
2018-06-26,135.63917541503906
2018-06-27,132.92332458496094
2018-06-28,130.2433319091797
2018-06-29,131.05006408691406
2018-07-02,128.91680908203125
2018-07-03,134.40225219726562
2018-07-04,132.2241973876953
2018-07-05,132.19732666015625
2018-07-06,135.16412353515625
2018-07-09,136.10525512695312
2018-07-10,138.06817626953125
2018-07-11,142.2539520263672
2018-07-12,144.0913848876953
2018-07-13,145.5972137451172
2018-07-16,139.72634887695312
2018-07-17,148.7073974609375
2018-07-18,145.73162841796875
2018-07-19,144.7636260986328
2018-07-20,143.13233947753906
2018-07-23,137.7813720703125
2018-07-24,137.92474365234375
2018-07-25,147.64974975585938
2018-07-26,150.2670135498047
2018-07-27,148.66258239746094
2018-07-30,149.2989959716797
2018-07-31,158.09181213378906
2018-08-01,156.2454376220703
2018-08-02,159.248046875
2018-08-03,159.3287353515625
2018-08-06,159.73207092285156
2018-08-07,158.61167907714844
2018-08-08,156.90867614746094
2018-08-09,157.5988311767578
2018-08-10,152.81256103515625
2018-08-13,152.8394317626953
2018-08-14,153.23379516601562
2018-08-16,153.70884704589844
2018-08-17,153.26963806152344
2018-08-20,153.11727905273438
2018-08-21,155.87794494628906
2018-08-23,153.20849609375
2018-08-24,152.43142700195312
2018-08-27,154.09524536132812
2018-08-28,151.75494384765625
2018-08-29,150.0179901123047
2018-08-30,150.52993774414062
2018-08-31,151.4075469970703
2018-09-03,150.82247924804688
2018-09-04,141.86343383789062
2018-09-05,143.11587524414062
2018-09-06,140.72068786621094
2018-09-07,141.21438598632812
2018-09-10,144.64256286621094
2018-09-11,141.1777801513672
2018-09-12,144.33177185058594
2018-09-14,146.3338165283203
2018-09-17,148.23532104492188
2018-09-18,143.25302124023438
2018-09-19,147.82394409179688
2018-09-21,137.7313232421875
2018-09-24,131.0486297607422
2018-09-25,133.59005737304688
2018-09-26,137.5393524169922
2018-09-27,129.97900390625
2018-09-28,125.87432861328125
2018-10-01,129.05567932128906
2018-10-03,129.95155334472656
2018-10-04,127.37357330322266
2018-10-05,122.90320587158203
2018-10-08,124.93272399902344
2018-10-09,122.29072570800781
2018-10-10,127.41016387939453
2018-10-11,136.38746643066406
2018-10-12,136.34176635742188
2018-10-15,133.3341064453125
2018-10-16,146.23324584960938
2018-10-17,142.9330596923828
2018-10-19,141.64402770996094
2018-10-22,134.54078674316406
2018-10-23,135.6378173828125
2018-10-24,149.7528839111328
2018-10-25,128.23294067382812
2018-10-26,132.4473114013672
2018-10-29,131.33201599121094
2018-10-30,129.96986389160156
2018-10-31,128.42491149902344
2018-11-01,130.50924682617188
2018-11-02,129.073974609375
2018-11-05,128.48890686035156
2018-11-06,128.33349609375
2018-11-07,129.1013946533203
2018-11-09,129.37564086914062
2018-11-12,129.3299560546875
2018-11-13,129.9607391357422
2018-11-14,127.48326873779297
2018-11-15,130.32640075683594
2018-11-16,128.58030700683594
2018-11-19,130.8474884033203
2018-11-20,129.25680541992188
2018-11-21,129.2659454345703
2018-11-22,127.78498077392578
2018-11-26,128.97340393066406
2018-11-27,130.37213134765625
2018-11-28,128.7357177734375
2018-11-29,129.16539001464844
2018-11-30,134.22085571289062
2018-12-03,133.489501953125
2018-12-04,132.87701416015625
2018-12-05,131.4325714111328
2018-12-06,129.9607391357422
2018-12-07,130.15272521972656
2018-12-10,127.06277465820312
2018-12-11,127.163330078125
2018-12-12,132.4473114013672
2018-12-13,132.67587280273438
2018-12-14,132.36502075195312
2018-12-17,132.17306518554688
2018-12-18,135.25387573242188
2018-12-19,133.84603881835938
2018-12-20,133.3341064453125
2018-12-21,131.642822265625
2018-12-24,130.6189727783203
2018-12-26,129.99729919433594
2018-12-27,132.21878051757812
2018-12-28,134.08372497558594
2018-12-31,134.38539123535156
2019-01-01,134.37625122070312
2019-01-02,132.64845275878906
2019-01-03,132.09078979492188
2019-01-04,132.6301727294922
2019-01-07,132.401611328125
2019-01-08,135.80238342285156
2019-01-09,137.210205078125
2019-01-10,137.3748016357422
2019-01-11,137.90499877929688
2019-01-14,138.70950317382812
2019-01-15,139.53228759765625
2019-01-16,137.53018188476562
2019-01-17,137.23765563964844
2019-01-18,135.7018280029297
2019-01-21,134.49510192871094
2019-01-22,135.17160034179688
2019-01-23,133.43466186523438
2019-01-24,131.31370544433594
2019-01-25,129.89671325683594
2019-01-28,129.44879150390625
2019-01-29,129.93333435058594
2019-01-30,130.97549438476562
2019-01-31,128.68087768554688
2019-02-01,130.28070068359375
2019-02-04,131.0486297607422
2019-02-05,127.63871002197266
2019-02-06,126.70621490478516
2019-02-07,127.35530853271484
2019-02-08,126.56909942626953
2019-02-11,125.79204559326172
2019-02-12,127.41016387939453
2019-02-14,124.07337951660156
2019-02-15,122.0987319946289
2019-02-18,119.42018127441406
2019-02-19,121.57763671875
2019-02-20,122.61982727050781
2019-02-21,123.16831970214844
2019-02-22,123.8996810913086
2019-02-25,123.96369171142578
2019-02-26,122.15357971191406
2019-02-27,121.11139678955078
2019-02-28,119.5755844116211
2019-03-01,123.63456726074219
2019-03-05,133.73631286621094
2019-03-06,136.46974182128906
2019-03-07,134.33055114746094
2019-03-08,133.0506591796875
2019-03-11,135.8663787841797
2019-03-12,141.8360137939453
2019-03-13,142.549072265625
2019-03-14,142.5124969482422
2019-03-15,143.6095428466797
2019-03-18,143.89292907714844
2019-03-19,146.76345825195312
2019-03-20,149.1860809326172
2019-03-22,145.28250122070312
2019-03-25,144.9990997314453
2019-03-26,143.12501525878906
2019-03-27,144.3134765625
2019-03-28,147.5862274169922
2019-04-01,147.21142578125
2019-04-02,144.83453369140625
2019-04-03,143.3992919921875
2019-04-04,143.12501525878906
2019-04-05,141.79945373535156
2019-04-08,140.64756774902344
2019-04-09,140.1082000732422
2019-04-10,140.40988159179688
2019-04-11,144.10321044921875
2019-04-12,145.8035888671875
2019-04-15,145.3922119140625
2019-04-16,147.7965087890625
2019-04-18,142.70449829101562
2019-04-22,142.0096893310547
2019-04-23,141.28750610351562
2019-04-24,143.4266815185547
2019-04-25,146.41610717773438
2019-04-26,153.43702697753906
2019-04-30,157.05723571777344
2019-05-02,156.1521759033203
2019-05-03,155.5854034423828
2019-05-06,156.0699005126953
2019-05-07,153.66558837890625
2019-05-08,151.48983764648438
2019-05-09,151.2704315185547
2019-05-10,149.69801330566406
2019-05-13,146.83660888671875
2019-05-14,151.2521209716797
2019-05-15,149.06723022460938
2019-05-16,151.38011169433594
2019-05-17,151.9103546142578
2019-05-20,154.5614776611328
2019-05-21,151.23385620117188
2019-05-22,152.4222869873047
2019-05-23,148.0982208251953
2019-05-24,154.48834228515625
2019-05-27,154.5340576171875
2019-05-28,153.4827423095703
2019-05-29,150.78590393066406
2019-05-30,149.27749633789062
2019-05-31,148.1439208984375
2019-06-03,150.20997619628906
2019-06-04,149.1860809326172
2019-06-06,146.5258026123047
2019-06-07,146.9097442626953
2019-06-10,147.08343505859375
2019-06-11,149.87171936035156
2019-06-12,145.7761688232422
2019-06-13,148.12562561035156
2019-06-14,145.0631103515625
2019-06-17,144.4140167236328
2019-06-18,143.92950439453125
2019-06-19,146.205810546875
2019-06-20,149.81686401367188
2019-06-21,146.4435272216797
2019-06-24,144.24034118652344
2019-06-25,146.5166473388672
2019-06-26,150.95960998535156
2019-06-27,152.3308868408203
2019-06-28,152.09320068359375
2019-07-01,153.5284881591797
2019-07-02,155.88706970214844
2019-07-03,157.39547729492188
2019-07-04,158.11767578125
2019-07-05,155.05516052246094
2019-07-08,149.25006103515625
2019-07-09,151.23385620117188
2019-07-10,149.20437622070312
2019-07-11,151.7732391357422
2019-07-12,152.1114501953125
2019-07-15,149.74374389648438
2019-07-16,148.82040405273438
2019-07-17,156.1521759033203
2019-07-18,159.27871704101562
2019-07-19,156.54527282714844
2019-07-22,160.36656188964844
2019-07-23,156.21617126464844
2019-07-24,152.02003479003906
2019-07-25,152.83367919921875
2019-07-26,154.47006225585938
2019-07-29,148.12562561035156
2019-07-30,144.4688720703125
2019-07-31,148.70156860351562
2019-08-01,146.0869903564453
2019-08-02,147.3577117919922
2019-08-05,144.6334228515625
2019-08-06,151.03274536132812
2019-08-07,148.32675170898438
2019-08-08,149.38719177246094
2019-08-09,154.60719299316406
2019-08-13,150.03627014160156
2019-08-14,155.7499237060547
2019-08-16,155.47567749023438
2019-08-19,158.364501953125
2019-08-20,156.9384002685547
2019-08-21,153.373046875
2019-08-22,153.2816162109375
2019-08-23,155.3385467529297
2019-08-26,162.78001403808594
2019-08-27,166.96697998046875
2019-08-28,172.36984252929688
2019-08-29,172.11386108398438
2019-08-30,178.7234344482422
2019-09-03,160.96080017089844
2019-09-04,158.86732482910156
2019-09-05,159.3061065673828
2019-09-06,161.85671997070312
2019-09-09,179.0342559814453
2019-09-11,180.0581512451172
2019-09-12,178.32249450683594
2019-09-13,176.3629150390625
2019-09-16,177.65997314453125
2019-09-17,175.35513305664062
2019-09-18,172.60238647460938
2019-09-19,169.63499450683594
2019-09-20,172.69569396972656
2019-09-23,175.41111755371094
2019-09-24,185.10643005371094
2019-09-25,183.7253875732422
2019-09-26,183.42677307128906
2019-09-27,188.16709899902344
2019-09-30,179.33029174804688
2019-10-01,176.87612915039062
2019-10-03,178.50914001464844
2019-10-04,174.78590393066406
2019-10-07,179.58224487304688
2019-10-09,179.98350524902344
2019-10-10,188.2884063720703
2019-10-11,187.3552703857422
2019-10-14,185.21839904785156
2019-10-15,189.54815673828125
2019-10-16,191.82501220703125
2019-10-17,187.56988525390625
2019-10-18,199.47674560546875
2019-10-22,208.83609008789062
2019-10-23,218.2887725830078
