Date,THYROCARE
2020-02-20,178.74998474121094
2020-02-24,172.53033447265625
2020-02-25,172.1945343017578
2020-02-26,174.2239532470703
2020-02-27,177.0271759033203
2020-02-28,171.2455291748047
2020-03-02,173.1873321533203
2020-03-03,174.2677459716797
2020-03-04,171.11412048339844
2020-03-05,171.6397247314453
2020-03-06,165.12802124023438
2020-03-09,153.08287048339844
2020-03-11,153.6960906982422
2020-03-12,139.9865264892578
2020-03-13,144.65858459472656
2020-03-16,143.3153839111328
2020-03-17,156.60153198242188
2020-03-18,145.57838439941406
2020-03-19,144.51260375976562
2020-03-20,147.72462463378906
2020-03-23,134.75965881347656
2020-03-24,145.22799682617188
2020-03-25,151.2578582763672
2020-03-26,153.85670471191406
2020-03-27,151.76889038085938
2020-03-30,146.03099060058594
2020-03-31,144.994384765625
2020-04-01,145.94338989257812
2020-04-03,150.95126342773438
2020-04-07,153.7398681640625
2020-04-08,161.7261962890625
2020-04-09,155.7109375
2020-04-13,155.4335174560547
2020-04-15,152.51348876953125
2020-04-16,153.22889709472656
2020-04-17,158.44117736816406
2020-04-20,160.49977111816406
2020-04-21,152.93687438964844
2020-04-22,154.84951782226562
2020-04-23,155.94451904296875
2020-04-24,153.85670471191406
2020-04-27,152.8054962158203
2020-04-28,151.65208435058594
2020-04-29,150.8490447998047
2020-04-30,148.54222106933594
2020-05-04,144.60018920898438
2020-05-05,146.01641845703125
2020-05-06,147.37420654296875
2020-05-07,146.06021118164062
2020-05-08,145.98719787597656
2020-05-11,146.99459838867188
2020-05-12,149.21383666992188
2020-05-13,149.35984802246094
2020-05-14,152.03167724609375
2020-05-15,150.38185119628906
2020-05-18,146.9362030029297
2020-05-19,146.25
2020-05-20,151.81268310546875
2020-05-21,152.3674774169922
2020-05-22,154.6159210205078
2020-05-26,146.7902069091797
2020-05-27,149.0824432373047
2020-05-28,149.84164428710938
2020-05-29,152.6594696044922
2020-06-01,153.18507385253906
2020-06-02,154.77650451660156
2020-06-03,156.03211975097656
2020-06-04,158.9667510986328
2020-06-05,158.11996459960938
2020-06-08,159.97418212890625
2020-06-09,158.90835571289062
2020-06-10,160.07638549804688
2020-06-11,156.11973571777344
2020-06-12,151.3892822265625
2020-06-15,151.14108276367188
2020-06-16,149.34524536132812
2020-06-17,151.92945861816406
2020-06-18,150.20664978027344
2020-06-19,149.38905334472656
2020-06-22,148.74664306640625
2020-06-23,147.84140014648438
2020-06-24,147.57861328125
2020-06-25,147.60780334472656
2020-06-26,147.60780334472656
2020-06-29,146.43978881835938
2020-06-30,148.4838409423828
2020-07-01,147.0530242919922
2020-07-02,149.21383666992188
2020-07-03,149.2430419921875
2020-07-06,149.63722229003906
2020-07-07,150.5716552734375
2020-07-08,152.93687438964844
2020-07-09,156.4263458251953
2020-07-10,154.2801055908203
2020-07-13,171.2017059326172
2020-07-14,169.3328857421875
2020-07-15,166.33982849121094
2020-07-16,176.6329803466797
2020-07-17,175.46495056152344
2020-07-20,176.28257751464844
2020-07-21,176.92495727539062
2020-07-22,175.46495056152344
2020-07-23,176.79356384277344
2020-07-24,177.494384765625
2020-07-27,184.61927795410156
2020-07-28,210.92880249023438
2020-07-29,202.34390258789062
2020-07-30,199.39468383789062
2020-07-31,204.8697052001953
2020-08-03,197.58425903320312
2020-08-04,195.70079040527344
2020-08-05,198.81063842773438
2020-08-06,204.63612365722656
2020-08-07,204.38792419433594
2020-08-10,208.0817413330078
2020-08-11,205.70193481445312
2020-08-12,205.27853393554688
2020-08-13,205.89175415039062
2020-08-14,205.84796142578125
2020-08-17,244.21717834472656
2020-08-18,229.42723083496094
2020-08-19,228.65342712402344
2020-08-20,231.25225830078125
2020-08-21,230.0988006591797
2020-08-24,234.75631713867188
2020-08-25,226.75540161132812
2020-08-26,221.7767333984375
2020-08-27,220.05389404296875
2020-08-28,219.29469299316406
2020-08-31,219.17788696289062
2020-09-01,219.747314453125
2020-09-02,220.2437286376953
2020-09-03,219.3969268798828
2020-09-04,219.11949157714844
2020-09-07,219.1049041748047
2020-09-08,219.8349151611328
2020-09-09,219.29469299316406
2020-09-10,223.6747283935547
2020-09-11,228.81402587890625
2020-09-14,231.26686096191406
2020-09-15,229.1790313720703
2020-09-16,230.21563720703125
2020-09-17,235.2965087890625
2020-09-18,235.32569885253906
2020-09-21,226.34657287597656
2020-09-22,233.99710083007812
2020-09-23,229.67543029785156
2020-09-24,223.9813690185547
2020-09-25,222.550537109375
2020-09-28,223.2367401123047
2020-09-29,221.44094848632812
2020-09-30,221.41172790527344
2020-10-01,221.26573181152344
2020-10-05,226.30279541015625
2020-10-06,258.2041931152344
2020-10-07,309.8450012207031
2020-10-08,297.87286376953125
2020-10-09,312.1080322265625
2020-10-12,321.70037841796875
2020-10-13,321.1309509277344
2020-10-14,306.7935791015625
2020-10-15,294.5002136230469
2020-10-16,295.8434753417969
2020-10-19,302.8369140625
2020-10-20,314.8821105957031
2020-10-21,320.44476318359375
2020-10-22,306.107421875
2020-10-23,309.2318420410156
2020-10-26,331.8328552246094
2020-10-27,351.1197204589844
2020-10-28,329.1903076171875
2020-10-29,332.1978759765625
2020-10-30,335.4245300292969
2020-11-02,335.935546875
2020-11-03,333.2053527832031
2020-11-04,332.3730773925781
2020-11-05,331.38031005859375
2020-11-06,328.5332336425781
2020-11-09,331.11749267578125
2020-11-10,303.69830322265625
2020-11-11,307.5820007324219
2020-11-12,309.1001892089844
2020-11-13,310.2942199707031
2020-11-14,942.4683837890625
2020-11-17,305.0762023925781
2020-11-18,294.84649658203125
2020-11-19,291.058349609375
2020-11-20,307.316650390625
2020-11-23,320.420654296875
2020-11-24,324.6363220214844
2020-11-25,315.63006591796875
2020-11-26,308.84967041015625
2020-11-27,323.76666259765625
2020-12-01,315.9690856933594
2020-12-02,310.2646789550781
2020-12-03,308.6727294921875
2020-12-04,309.42449951171875
2020-12-07,308.2158508300781
2020-12-08,303.2483825683594
2020-12-09,302.2902526855469
2020-12-10,299.68133544921875
2020-12-11,303.26312255859375
2020-12-14,298.9737548828125
2020-12-15,298.51678466796875
2020-12-16,291.456298828125
2020-12-17,284.1157531738281
2020-12-18,282.892333984375
2020-12-21,266.6192321777344
2020-12-22,267.6215515136719
2020-12-23,272.72161865234375
2020-12-24,274.7115173339844
2020-12-28,275.34539794921875
2020-12-29,270.4811096191406
2020-12-30,267.7983703613281
2020-12-31,269.1545104980469
2021-01-01,276.50982666015625
2021-01-04,275.46331787109375
2021-01-05,288.6851501464844
2021-01-06,282.5238037109375
2021-01-07,283.083984375
2021-01-08,285.85504150390625
2021-01-11,282.83331298828125
2021-01-12,286.1793212890625
2021-01-13,287.28485107421875
2021-01-14,285.5455017089844
2021-01-15,279.39892578125
2021-01-18,278.1459655761719
2021-01-19,278.853515625
2021-01-20,278.7945251464844
2021-01-21,274.0924377441406
2021-01-22,270.6285095214844
2021-01-25,268.1816711425781
2021-01-27,268.3585510253906
2021-01-28,274.2103576660156
2021-01-29,266.3538818359375
2021-02-01,259.0870361328125
2021-02-02,261.29803466796875
2021-02-03,265.3663024902344
2021-02-04,271.38031005859375
2021-02-05,273.1343688964844
2021-02-08,277.0257568359375
2021-02-09,272.7805480957031
2021-02-10,272.8247985839844
2021-02-11,268.0343017578125
2021-02-12,265.3368225097656
2021-02-15,265.1747131347656
2021-02-16,273.1343688964844
2021-02-17,271.4981994628906
2021-02-18,276.50982666015625
2021-02-19,274.31353759765625
2021-02-22,273.5323486328125
2021-02-23,272.6479187011719
2021-02-24,269.6556701660156
2021-02-25,271.18865966796875
2021-02-26,267.7099609375
2021-03-01,271.4244689941406
2021-03-02,268.7417297363281
2021-03-03,269.68511962890625
2021-03-04,270.9233093261719
2021-03-05,266.7813415527344
2021-03-08,266.1328125
2021-03-09,265.7642822265625
2021-03-10,264.08392333984375
2021-03-12,263.4058837890625
2021-03-15,255.79998779296875
2021-03-16,258.11419677734375
2021-03-17,255.343017578125
2021-03-18,254.53225708007812
2021-03-19,250.56724548339844
2021-03-22,247.81082153320312
2021-03-23,255.3872833251953
2021-03-24,256.2126770019531
2021-03-25,255.00399780273438
2021-03-26,255.49046325683594
2021-03-30,257.7161560058594
2021-03-31,266.08856201171875
2021-04-01,278.7060852050781
2021-04-05,299.3865051269531
2021-04-06,298.1041259765625
2021-04-07,292.2964782714844
2021-04-08,297.30816650390625
2021-04-09,307.46405029296875
2021-04-12,311.1048583984375
2021-04-13,301.15533447265625
2021-04-15,305.6657409667969
2021-04-16,297.9124755859375
2021-04-19,309.46868896484375
2021-04-20,301.3174743652344
2021-04-22,304.3980712890625
2021-04-23,300.0055847167969
2021-04-26,296.3942565917969
2021-04-27,291.79534912109375
2021-04-28,293.4314880371094
2021-04-29,309.0707092285156
2021-04-30,302.2018737792969
2021-05-03,312.7262878417969
2021-05-04,308.097900390625
2021-05-05,310.0583801269531
2021-05-06,319.0792541503906
2021-05-07,312.32830810546875
2021-05-10,313.55169677734375
2021-05-11,313.7875671386719
2021-05-12,304.2359619140625
2021-05-14,306.46173095703125
2021-05-17,306.6091003417969
2021-05-18,303.0567626953125
2021-05-19,302.9535827636719
2021-05-20,303.5873718261719
2021-05-21,304.57501220703125
2021-05-24,302.55560302734375
2021-05-25,295.6572265625
2021-05-26,297.2638854980469
2021-05-27,296.7774963378906
2021-05-28,306.31439208984375
2021-05-31,313.7138977050781
2021-06-01,307.22821044921875
2021-06-02,311.3996887207031
2021-06-03,308.0684509277344
2021-06-04,309.7782287597656
2021-06-07,333.5540466308594
2021-06-08,325.5059814453125
2021-06-09,315.8069763183594
2021-06-10,328.4981994628906
2021-06-11,362.2825622558594
2021-06-14,361.57501220703125
2021-06-15,368.7682189941406
2021-06-16,382.5797424316406
2021-06-17,390.0956115722656
2021-06-18,384.08587646484375
2021-06-21,393.3465270996094
2021-06-22,398.5360412597656
2021-06-23,413.25469970703125
2021-06-24,406.8423156738281
2021-06-25,431.895263671875
2021-06-28,390.2894592285156
2021-06-29,394.5395202636719
2021-06-30,391.5122985839844
2021-07-01,392.8245544433594
2021-07-02,393.10791015625
2021-07-05,397.4772644042969
2021-07-06,400.5491943359375
2021-07-07,396.91064453125
2021-07-08,393.7342529296875
2021-07-09,396.6869201660156
2021-07-12,404.7992858886719
2021-07-13,404.5159606933594
2021-07-14,400.3255615234375
2021-07-15,399.9974670410156
2021-07-16,393.7789611816406
2021-07-19,392.7798767089844
2021-07-20,392.22802734375
2021-07-22,391.81048583984375
2021-07-23,391.2736511230469
2021-07-26,390.1999816894531
2021-07-27,389.84210205078125
2021-07-28,389.7675476074219
2021-07-29,390.49822998046875
2021-07-30,390.24468994140625
2021-08-02,395.2552795410156
2021-08-03,397.9246826171875
2021-08-04,401.5036315917969
2021-08-05,402.7712097167969
2021-08-06,402.9949035644531
2021-08-09,401.0115051269531
2021-08-10,396.4632263183594
2021-08-11,391.4973449707031
2021-08-12,401.9956970214844
2021-08-13,398.774658203125
2021-08-16,392.70526123046875
2021-08-17,390.6175537109375
2021-08-18,390.78155517578125
2021-08-20,384.2200927734375
2021-08-23,373.6023864746094
2021-08-24,381.8788146972656
2021-08-25,378.6278991699219
2021-08-26,371.11199951171875
2021-08-27,372.5137634277344
2021-08-30,364.6698303222656
2021-08-31,387.0385437011719
2021-09-01,387.1280212402344
2021-09-02,381.10333251953125
2021-09-03,375.4366455078125
2021-09-06,372.55853271484375
2021-09-07,372.5883483886719
2021-09-08,370.17254638671875
2021-09-09,379.8506774902344
2021-09-13,380.0147399902344
2021-09-14,381.4761962890625
2021-09-15,383.1315002441406
2021-09-16,380.25335693359375
2021-09-17,378.4042053222656
2021-09-20,375.40679931640625
2021-09-21,378.5980529785156
2021-09-22,378.8664855957031
2021-09-23,376.86822509765625
2021-09-24,378.7471923828125
2021-09-27,372.09619140625
2021-09-28,367.29443359375
2021-09-29,351.4872131347656
2021-09-30,347.8187255859375
2021-10-01,344.6722106933594
2021-10-04,356.1846008300781
2021-10-05,350.0555725097656
2021-10-06,348.78802490234375
2021-10-07,345.5370788574219
2021-10-08,347.6099548339844
2021-10-11,344.5975646972656
2021-10-12,335.47113037109375
2021-10-13,348.6985778808594
2021-10-14,340.28790283203125
2021-10-18,346.7897644042969
2021-10-19,343.56866455078125
2021-10-20,338.215087890625
2021-10-21,350.5775451660156
2021-10-22,342.7185974121094
2021-10-25,342.58441162109375
2021-10-26,343.1361389160156
2021-10-27,342.077392578125
2021-10-28,332.9956970214844
2021-10-29,339.9001770019531
2021-11-01,334.4571228027344
2021-11-02,343.09149169921875
2021-11-03,341.01861572265625
2021-11-04,341.01861572265625
2021-11-08,347.5652160644531
2021-11-09,340.1387634277344
2021-11-10,335.7396545410156
2021-11-11,333.44305419921875
2021-11-12,336.8729553222656
2021-11-15,352.6503601074219
2021-11-16,349.53363037109375
2021-11-17,363.80487060546875
2021-11-18,354.1565246582031
2021-11-22,336.0975036621094
2021-11-23,329.58074951171875
2021-11-24,332.44390869140625
2021-11-25,334.4720764160156
2021-11-26,328.6263122558594
2021-11-29,331.474609375
2021-11-30,329.7149658203125
2021-12-01,323.8841857910156
2021-12-02,324.704345703125
2021-12-03,328.99920654296875
2021-12-06,329.3123474121094
2021-12-07,323.7201232910156
2021-12-08,314.1612548828125
2021-12-09,322.9596252441406
2021-12-10,328.2982482910156
2021-12-13,323.6754150390625
2021-12-14,319.768310546875
2021-12-15,318.50079345703125
2021-12-16,311.7007141113281
2021-12-17,306.89886474609375
2021-12-20,292.687255859375
2021-12-21,286.4687194824219
2021-12-22,295.5355529785156
2021-12-23,300.7250671386719
2021-12-24,299.8154602050781
2021-12-27,302.33563232421875
2021-12-28,302.6637268066406
2021-12-29,319.9920654296875
2021-12-30,330.9825134277344
2021-12-31,330.3263244628906
2022-01-03,331.6237487792969
2022-01-04,326.1658020019531
2022-01-05,323.48150634765625
2022-01-06,324.0631408691406
2022-01-07,321.79644775390625
2022-01-10,321.1253662109375
2022-01-11,315.89111328125
2022-01-12,313.6243591308594
2022-01-13,311.4471435546875
2022-01-14,307.7637634277344
2022-01-17,305.0347900390625
2022-01-18,299.0251159667969
2022-01-19,302.0373840332031
2022-01-20,297.63824462890625
2022-01-21,287.4530029296875
2022-01-24,277.08880615234375
2022-01-25,270.5571594238281
2022-01-27,315.2647705078125
2022-01-28,302.4698486328125
2022-01-31,289.7047424316406
2022-02-01,288.0345458984375
2022-02-02,290.4951477050781
2022-02-03,287.4082336425781
2022-02-04,289.1529846191406
2022-02-07,292.7767639160156
2022-02-08,290.13720703125
2022-02-09,290.40570068359375
2022-02-10,283.0538024902344
2022-02-11,282.0993957519531
2022-02-14,256.2411804199219
2022-02-15,261.3114318847656
2022-02-16,259.8201599121094
2022-02-17,263.36932373046875
2022-02-18,265.42724609375
2022-02-21,261.609619140625
2022-02-22,261.5500183105469
2022-02-23,260.9088134765625
2022-02-24,257.0911560058594
2022-02-25,253.55694580078125
2022-02-28,255.92796325683594
2022-03-02,250.9024658203125
2022-03-03,250.44020080566406
2022-03-04,251.15602111816406
2022-03-07,244.35592651367188
2022-03-08,242.84976196289062
2022-03-09,244.38575744628906
2022-03-10,240.85150146484375
2022-03-11,239.80760192871094
2022-03-14,240.0611114501953
2022-03-15,236.2882537841797
2022-03-16,234.66278076171875
2022-03-17,232.7092742919922
2022-03-21,230.50222778320312
2022-03-22,236.0944061279297
2022-03-23,231.71014404296875
2022-03-24,229.8460693359375
2022-03-25,232.7092742919922
2022-03-28,231.5311737060547
2022-03-29,223.8363494873047
2022-03-30,222.4047393798828
2022-03-31,231.23291015625
2022-04-01,235.0355987548828
2022-04-04,243.93836975097656
2022-04-05,253.42271423339844
2022-04-06,250.7384796142578
2022-04-07,263.9061584472656
2022-04-08,261.0131530761719
2022-04-11,265.576416015625
2022-04-12,265.00970458984375
2022-04-13,260.23773193359375
2022-04-18,251.34986877441406
2022-04-19,253.57183837890625
2022-04-20,253.3033905029297
2022-04-21,254.28765869140625
2022-04-22,248.6656036376953
2022-04-25,241.56729125976562
2022-04-26,241.9550018310547
2022-04-27,244.38575744628906
2022-04-28,244.0874786376953
2022-04-29,241.85061645507812
2022-05-02,229.93556213378906
2022-05-04,223.04600524902344
2022-05-05,231.4416961669922
2022-05-06,230.0548553466797
2022-05-09,223.717041015625
2022-05-10,227.84780883789062
2022-05-11,224.1362762451172
2022-05-12,224.42527770996094
2022-05-13,223.3452911376953
2022-05-16,209.41188049316406
2022-05-17,208.87948608398438
2022-05-18,207.23670959472656
2022-05-19,203.70770263671875
2022-05-20,204.0271453857422
2022-05-23,197.92747497558594
2022-05-24,195.5089111328125
2022-05-25,193.2576446533203
2022-05-26,210.00511169433594
2022-05-27,209.51834106445312
2022-05-30,202.88629150390625
2022-05-31,200.68067932128906
2022-06-01,194.2159423828125
2022-06-02,192.31454467773438
2022-06-03,192.80130004882812
2022-06-06,203.98150634765625
2022-06-07,204.33135986328125
2022-06-08,202.24745178222656
2022-06-09,208.31668090820312
2022-06-10,218.2495574951172
2022-06-13,206.58262634277344
2022-06-14,201.2130584716797
2022-06-15,202.08010864257812
2022-06-16,196.68016052246094
2022-06-17,195.2046661376953
2022-06-20,192.16244506835938
2022-06-21,194.65707397460938
2022-06-22,192.75567626953125
2022-06-23,189.59176635742188
2022-06-24,191.5540008544922
2022-06-27,191.5083465576172
2022-06-28,192.08639526367188
2022-06-29,190.42837524414062
2022-06-30,188.93768310546875
2022-07-01,187.6295166015625
2022-07-04,188.37484741210938
2022-07-05,186.79290771484375
2022-07-06,186.5951690673828
2022-07-07,189.10501098632812
2022-07-08,188.60302734375
2022-07-11,189.150634765625
2022-07-12,188.86163330078125
2022-07-13,187.9945831298828
2022-07-14,188.75514221191406
2022-07-15,187.8881072998047
2022-07-18,188.95291137695312
2022-07-19,188.35964965820312
2022-07-20,189.150634765625
2022-07-21,185.21095275878906
2022-07-22,187.0210723876953
2022-07-25,189.2266845703125
2022-07-26,188.58779907226562
2022-07-27,190.62611389160156
2022-07-28,189.0897979736328
2022-07-29,194.4289093017578
2022-08-01,200.02659606933594
2022-08-02,192.5731658935547
2022-08-03,191.7061004638672
2022-08-04,190.80865478515625
2022-08-05,191.81259155273438
2022-08-08,192.75567626953125
2022-08-10,190.97596740722656
2022-08-11,191.99510192871094
2022-08-12,189.16583251953125
2022-08-16,188.93768310546875
2022-08-17,192.84695434570312
2022-08-18,198.29254150390625
2022-08-19,199.34210205078125
2022-08-22,194.52017211914062
2022-08-23,190.7325897216797
2022-08-24,191.88865661621094
2022-08-25,190.97596740722656
2022-08-26,190.94554138183594
2022-08-29,185.95628356933594
2022-08-30,188.1619110107422
2022-09-01,188.4661407470703
2022-09-02,188.61825561523438
2022-09-05,191.97991943359375
2022-09-06,197.77536010742188
2022-09-07,200.2395477294922
2022-09-08,209.5944061279297
2022-09-09,215.75494384765625
2022-09-12,215.75494384765625
2022-09-13,213.6862030029297
2022-09-14,213.30593872070312
2022-09-15,217.093505859375
2022-09-16,216.98703002929688
2022-09-19,215.04000854492188
2022-09-20,215.5115509033203
2022-09-21,208.43836975097656
2022-09-22,210.3397674560547
2022-09-23,209.01638793945312
2022-09-26,210.1572265625
2022-09-27,212.8343963623047
2022-09-28,209.1380615234375
2022-09-29,213.6862030029297
2022-09-30,213.04733276367188
2022-10-03,209.3966827392578
2022-10-04,210.88735961914062
2022-10-06,213.35154724121094
2022-10-07,210.6135711669922
2022-10-10,208.87948608398438
2022-10-11,208.74256896972656
2022-10-12,206.6282196044922
2022-10-13,205.07669067382812
2022-10-14,205.0310821533203
2022-10-17,201.121826171875
2022-10-18,196.74099731445312
2022-10-19,198.7184600830078
2022-10-20,194.38327026367188
2022-10-21,195.2959442138672
2022-10-24,195.2959442138672
2022-10-25,195.14382934570312
2022-10-27,193.13595581054688
2022-10-28,192.95343017578125
2022-10-31,195.06776428222656
2022-11-01,195.98043823242188
2022-11-02,197.8057861328125
2022-11-03,197.5928192138672
2022-11-04,203.69248962402344
2022-11-07,202.61248779296875
2022-11-09,203.0536346435547
2022-11-10,204.0271453857422
2022-11-11,202.61248779296875
2022-11-14,193.2576446533203
2022-11-15,194.9460906982422
2022-11-16,191.8582000732422
2022-11-17,190.44357299804688
2022-11-18,188.84642028808594
2022-11-21,188.2836151123047
2022-11-22,185.3174285888672
2022-11-23,186.23007202148438
2022-11-24,187.65994262695312
2022-11-25,186.74728393554688
2022-11-28,187.20358276367188
2022-11-29,188.7247314453125
2022-11-30,191.90383911132812
2022-12-01,192.08639526367188
2022-12-02,194.7787628173828
2022-12-05,195.14382934570312
2022-12-06,194.79396057128906
2022-12-07,197.1669158935547
2022-12-08,194.4289093017578
2022-12-09,188.14669799804688
2022-12-12,187.06671142578125
2022-12-13,187.37094116210938
2022-12-14,187.20358276367188
2022-12-15,186.18446350097656
2022-12-16,185.5303955078125
2022-12-19,185.6520538330078
2022-12-20,185.15008544921875
2022-12-21,213.2146759033203
2022-12-22,189.7742919921875
2022-12-23,193.19679260253906
2022-12-26,189.150634765625
2022-12-27,186.68643188476562
2022-12-28,187.65994262695312
2022-12-29,190.85427856445312
2022-12-30,188.20753479003906
2023-01-02,186.01715087890625
2023-01-03,187.06671142578125
2023-01-04,185.1957550048828
2023-01-05,184.17657470703125
2023-01-06,179.12646484375
2023-01-09,174.0459747314453
2023-01-10,174.51748657226562
2023-01-11,175.32369995117188
2023-01-12,174.83694458007812
2023-01-13,173.93948364257812
2023-01-16,172.23582458496094
2023-01-17,170.41050720214844
2023-01-18,169.74122619628906
2023-01-19,169.80203247070312
2023-01-20,169.98460388183594
2023-01-23,169.5282440185547
2023-01-24,168.2200927734375
2023-01-25,166.7294158935547
2023-01-27,162.82012939453125
2023-01-30,158.80441284179688
2023-01-31,169.71078491210938
2023-02-01,161.77056884765625
2023-02-02,159.62579345703125
2023-02-03,156.6596221923828
2023-02-06,149.7081298828125
2023-02-07,148.76502990722656
2023-02-08,148.58250427246094
2023-02-09,148.05010986328125
2023-02-10,148.1109619140625
2023-02-13,148.59771728515625
2023-02-14,145.0535125732422
2023-02-15,144.44505310058594
2023-02-16,144.44505310058594
2023-02-17,144.5059051513672
2023-02-20,144.47549438476562
2023-02-21,145.72280883789062
2023-02-22,144.2625274658203
2023-02-23,142.95437622070312
2023-02-24,141.22030639648438
2023-02-27,138.04119873046875
2023-02-28,137.43272399902344
2023-03-01,137.1284942626953
2023-03-02,136.73301696777344
2023-03-03,137.3414764404297
2023-03-06,138.51271057128906
2023-03-08,142.65016174316406
2023-03-09,144.1712646484375
2023-03-10,144.6123809814453
2023-03-13,142.74142456054688
2023-03-14,143.6388702392578
2023-03-15,143.045654296875
2023-03-16,141.79833984375
2023-03-17,139.94256591796875
2023-03-20,137.9194793701172
2023-03-21,138.6496124267578
2023-03-22,134.664306640625
2023-03-23,133.8581085205078
2023-03-24,131.80459594726562
2023-03-27,129.43167114257812
2023-03-28,127.74322509765625
2023-03-29,128.15394592285156
2023-03-31,130.770263671875
2023-04-03,131.6372833251953
2023-04-05,133.88851928710938
2023-04-06,135.94203186035156
2023-04-10,144.7797088623047
2023-04-11,146.042236328125
2023-04-12,147.2743377685547
2023-04-13,147.0005340576172
2023-04-17,148.88671875
2023-04-18,150.48390197753906
2023-04-19,153.45005798339844
2023-04-20,148.56008911132812
2023-04-21,144.58506774902344
2023-04-24,143.95408630371094
2023-04-25,141.09896850585938
2023-04-26,137.5655975341797
2023-04-27,139.69509887695312
2023-04-28,139.37960815429688
2023-05-02,141.08319091796875
2023-05-03,143.16539001464844
2023-05-04,145.07403564453125
2023-05-05,142.8656768798828
2023-05-08,143.5124053955078
2023-05-09,145.45262145996094
2023-05-10,145.12135314941406
2023-05-11,145.12135314941406
2023-05-12,146.99847412109375
2023-05-15,147.17198181152344
2023-05-16,145.2317657470703
2023-05-17,146.2728729248047
2023-05-18,145.54727172851562
2023-05-19,147.26663208007812
2023-05-22,145.16867065429688
2023-05-23,148.32350158691406
2023-05-24,145.5630340576172
2023-05-25,144.52194213867188
2023-05-26,144.2695770263672
2023-05-29,143.8436737060547
2023-05-30,144.5377197265625
2023-05-31,142.692138671875
2023-06-01,143.8436737060547
2023-06-02,152.61402893066406
2023-06-05,151.22592163085938
2023-06-06,150.51609802246094
2023-06-07,149.79046630859375
2023-06-08,149.4119110107422
2023-06-09,148.19729614257812
2023-06-12,147.0142364501953
2023-06-13,147.0615692138672
2023-06-14,148.0080108642578
2023-06-15,147.83450317382812
2023-06-16,150.8473358154297
2023-06-19,150.68960571289062
2023-06-20,161.02163696289062
2023-06-21,166.68450927734375
2023-06-22,164.42881774902344
2023-06-23,155.13790893554688
2023-06-26,157.63018798828125
2023-06-27,162.56747436523438
2023-06-28,164.6338653564453
2023-06-30,163.40350341796875
2023-07-03,164.9651336669922
2023-07-04,164.71273803710938
2023-07-05,168.00953674316406
2023-07-06,171.27476501464844
2023-07-07,168.1199493408203
2023-07-10,166.6214141845703
2023-07-11,167.14195251464844
2023-07-12,166.6687469482422
2023-07-13,164.06602478027344
2023-07-14,171.96881103515625
2023-07-17,175.6757049560547
2023-07-18,183.59429931640625
2023-07-19,186.00772094726562
2023-07-20,180.0135955810547
2023-07-21,183.35769653320312
2023-07-24,184.14637756347656
2023-07-25,185.20326232910156
2023-07-26,184.50918579101562
2023-07-27,185.40829467773438
2023-07-28,182.85292053222656
2023-07-31,187.36427307128906
2023-08-01,186.26011657714844
2023-08-02,183.83091735839844
2023-08-03,179.98204040527344
2023-08-04,180.72341918945312
2023-08-07,181.05467224121094
2023-08-08,179.98204040527344
2023-08-09,180.2344207763672
2023-08-10,180.849609375
2023-08-11,180.88116455078125
2023-08-14,173.48312377929688
2023-08-16,168.54583740234375
2023-08-17,170.72267150878906
2023-08-18,168.18304443359375
2023-08-21,166.24282836914062
2023-08-22,169.38185119628906
2023-08-23,174.4768829345703
2023-08-24,172.0634765625
2023-08-25,169.14524841308594
2023-08-28,170.02859497070312
2023-08-29,174.33493041992188
2023-08-30,171.6691131591797
2023-08-31,169.72889709472656
2023-09-01,169.68157958984375
2023-09-04,169.53961181640625
2023-09-05,171.36940002441406
2023-09-06,175.80191040039062
2023-09-07,178.37306213378906
2023-09-08,179.85585021972656
2023-09-11,179.88739013671875
2023-09-12,173.24652099609375
2023-09-13,169.9497528076172
2023-09-14,171.9057159423828
2023-09-15,179.66656494140625
2023-09-18,183.97286987304688
2023-09-20,181.1808624267578
2023-09-21,179.4457244873047
2023-09-22,177.44241333007812
2023-09-25,174.80813598632812
2023-09-26,174.8238983154297
2023-09-27,175.1551513671875
2023-09-28,174.7135009765625
2023-09-29,179.28797912597656
2023-10-03,182.0326690673828
2023-10-04,180.31329345703125
2023-10-05,179.16180419921875
2023-10-06,180.91270446777344
2023-10-09,178.16802978515625
2023-10-10,181.81182861328125
2023-10-11,180.10824584960938
2023-10-12,178.57815551757812
2023-10-13,180.565673828125
2023-10-16,179.93472290039062
2023-10-17,179.93472290039062
2023-10-18,179.84007263183594
2023-10-19,177.31622314453125
2023-10-20,174.44534301757812
2023-10-23,169.38185119628906
2023-10-25,163.2930908203125
2023-10-26,165.785400390625
2023-10-27,169.85508728027344
2023-10-30,169.7446746826172
2023-10-31,173.29383850097656
2023-11-01,172.4578094482422
2023-11-02,172.64710998535156
2023-11-03,173.35693359375
2023-11-06,173.10455322265625
2023-11-07,172.34739685058594
2023-11-08,171.1643524169922
2023-11-09,172.80484008789062
2023-11-10,173.94058227539062
2023-11-13,170.99081420898438
2023-11-15,169.91819763183594
2023-11-16,171.13279724121094
2023-11-17,169.01905822753906
2023-11-20,169.12948608398438
2023-11-21,172.03189086914062
2023-11-22,176.79568481445312
2023-11-23,173.65664672851562
2023-11-24,179.7138671875
2023-11-28,179.65077209472656
2023-11-29,177.8841094970703
2023-11-30,176.65370178222656
2023-12-01,178.6728057861328
