Date,BAJAJHLDNG
2006-04-13,1684.5623779296875
2006-04-17,1715.03271484375
2006-04-18,1860.9385986328125
2006-04-19,1826.43798828125
2006-04-20,1847.79541015625
2006-04-21,1843.4246826171875
2006-04-24,1820.3624267578125
2006-04-25,1755.9805908203125
2006-04-26,1830.7779541015625
2006-04-27,1815.248046875
2006-04-28,1815.248046875
2006-05-02,1933.8753662109375
2006-05-03,1941.749267578125
2006-05-04,1912.6422119140625
2006-05-05,1929.1951904296875
2006-05-08,1940.6639404296875
2006-05-09,1963.0439453125
2006-05-10,1978.1395263671875
2006-05-11,1950.3040771484375
2006-05-12,1958.7041015625
2006-05-15,1884.2484130859375
2006-05-16,1947.6695556640625
2006-05-17,2026.7752685546875
2006-05-18,1862.92236328125
2006-05-19,1828.3909912109375
2006-05-22,1779.817626953125
2006-05-23,1845.346435546875
2006-05-24,1767.6668701171875
2006-05-25,1724.889892578125
2006-05-26,1810.1025390625
2006-05-29,1777.6173095703125
2006-05-30,1758.708984375
2006-05-31,1758.708984375
2006-06-01,1622.6600341796875
2006-06-02,1686.76318359375
2006-06-05,1659.7955322265625
2006-06-06,1613.6705322265625
2006-06-07,1583.8515625
2006-06-08,1473.00390625
2006-06-09,1540.4549560546875
2006-06-12,1468.2613525390625
2006-06-13,1392.7513427734375
2006-06-14,1416.40234375
2006-06-15,1416.40234375
2006-06-16,1416.40234375
2006-06-19,1689.3668212890625
2006-06-20,1623.5592041015625
2006-06-21,1624.364990234375
2006-06-22,1635.2144775390625
2006-06-23,1669.0635986328125
2006-06-26,1612.120849609375
2006-06-27,1603.1627197265625
2006-06-28,1668.66064453125
2006-06-29,1654.5321044921875
2006-06-30,1729.7974853515625
2006-07-03,1726.0213623046875
2006-07-04,1739.1739501953125
2006-07-05,1765.698974609375
2006-07-06,1740.8416748046875
2006-07-07,1726.241943359375
2006-07-10,1752.7353515625
2006-07-11,1742.9498291015625
2006-07-12,1728.0982666015625
2006-07-13,1707.70849609375
2006-07-14,1663.123046875
2006-07-17,1587.0399169921875
2006-07-18,1563.18896484375
2006-07-19,1503.9403076171875
2006-07-20,1574.7999267578125
2006-07-21,1545.7261962890625
2006-07-24,1557.6513671875
2006-07-25,1570.205810546875
2006-07-26,1572.282470703125
2006-07-27,1602.2689208984375
2006-07-28,1555.3551025390625
2006-07-31,1549.4705810546875
2006-08-01,1557.2423095703125
2006-08-02,1598.965087890625
2006-08-03,1598.965087890625
2006-08-04,1645.785400390625
2006-08-07,1624.829833984375
2006-08-08,1669.761962890625
2006-08-09,1688.6097412109375
2006-08-10,1654.0606689453125
2006-08-11,1668.5347900390625
2006-08-14,1752.4521484375
2006-08-16,1725.455078125
2006-08-17,1712.8377685546875
2006-08-18,1703.3668212890625
2006-08-21,1743.7994384765625
2006-08-22,1736.751220703125
2006-08-23,1690.5599365234375
2006-08-24,1697.105224609375
2006-08-25,1727.5635986328125
2006-08-28,1713.5927734375
2006-08-29,1711.956298828125
2006-08-30,1692.5743408203125
2006-08-31,1696.5384521484375
2006-09-01,1755.4100341796875
2006-09-04,1783.35107421875
2006-09-05,1777.8447265625
2006-09-06,1783.4451904296875
2006-09-07,1745.9390869140625
2006-09-08,1750.5958251953125
2006-09-11,1697.8917236328125
2006-09-12,1705.506103515625
2006-09-13,1745.5616455078125
2006-09-14,1778.3795166015625
2006-09-15,1757.9583740234375
2006-09-18,1757.864013671875
2006-09-19,1736.1849365234375
2006-09-20,1761.451416015625
2006-09-21,1821.73828125
2006-09-22,1835.552001953125
2006-09-25,1800.373779296875
2006-09-26,1832.688720703125
2006-09-27,1848.893310546875
2006-09-28,1838.9501953125
2006-09-29,1885.6444091796875
2006-10-03,1905.62451171875
2006-10-04,1942.9739990234375
2006-10-05,1954.4271240234375
2006-10-06,1950.7457275390625
2006-10-09,1944.8302001953125
2006-10-10,1930.9539794921875
2006-10-11,1931.9293212890625
2006-10-12,1982.9027099609375
2006-10-13,1964.9674072265625
2006-10-16,1953.9234619140625
2006-10-17,1962.5452880859375
2006-10-18,1824.6964111328125
2006-10-19,1755.6302490234375
2006-10-20,1726.8082275390625
2006-10-23,1773.9739990234375
2006-10-26,1731.685302734375
2006-10-27,1746.1593017578125
2006-10-30,1761.703125
2006-10-31,1729.32568359375
2006-11-01,1725.3919677734375
2006-11-02,1749.4945068359375
2006-11-03,1786.4346923828125
2006-11-06,1762.929931640625
2006-11-07,1713.0577392578125
2006-11-08,1656.2320556640625
2006-11-09,1638.7686767578125
2006-11-10,1634.11181640625
2006-11-13,1634.4576416015625
2006-11-14,1635.338623046875
2006-11-15,1641.0025634765625
2006-11-16,1629.10888671875
2006-11-17,1610.6387939453125
2006-11-20,1613.5968017578125
2006-11-21,1625.2073974609375
2006-11-22,1635.5908203125
2006-11-23,1661.486328125
2006-11-24,1655.1614990234375
2006-11-27,1671.4923095703125
2006-11-28,1661.6756591796875
2006-11-29,1683.8580322265625
2006-11-30,1665.4197998046875
2006-12-01,1726.4930419921875
2006-12-04,1730.993408203125
2006-12-05,1711.2958984375
2006-12-06,1706.0096435546875
2006-12-07,1702.4222412109375
2006-12-08,1663.5631103515625
2006-12-11,1636.2828369140625
2006-12-12,1590.720947265625
2006-12-13,1607.649658203125
2006-12-14,1617.9071044921875
2006-12-15,1618.41064453125
2006-12-18,1607.6180419921875
2006-12-19,1603.150146484375
2006-12-20,1576.1842041015625
2006-12-21,1606.4228515625
2006-12-22,1632.06640625
2006-12-26,1663.280029296875
2006-12-27,1672.90869140625
2006-12-28,1652.487060546875
2006-12-29,1648.239990234375
2007-01-02,1725.5810546875
2007-01-03,1789.7386474609375
2007-01-04,1766.1082763671875
2007-01-05,1750.4388427734375
2007-01-08,1707.0166015625
2007-01-09,1707.142578125
2007-01-10,1701.2901611328125
2007-01-11,1737.317138671875
2007-01-12,1741.91162109375
2007-01-15,1743.7685546875
2007-01-16,1745.7501220703125
2007-01-17,1744.3023681640625
2007-01-18,1751.13037109375
2007-01-19,1719.5081787109375
2007-01-22,1735.49267578125
2007-01-23,1735.932861328125
2007-01-24,1725.0775146484375
2007-01-25,1727.8780517578125
2007-01-29,1741.78564453125
2007-01-31,1744.522705078125
2007-02-01,1740.0552978515625
2007-02-02,1748.58203125
2007-02-05,1778.9144287109375
2007-02-06,1776.900634765625
2007-02-07,1937.278564453125
2007-02-08,1894.0455322265625
2007-02-09,1926.1710205078125
2007-02-12,1855.46923828125
2007-02-13,1914.8123779296875
2007-02-14,1896.4371337890625
2007-02-15,1895.4609375
2007-02-19,1903.89404296875
2007-02-20,1885.9278564453125
2007-02-21,1873.0264892578125
2007-02-22,1829.572998046875
2007-02-23,1788.7947998046875
2007-02-26,1770.293212890625
2007-02-27,1716.5504150390625
2007-02-28,1647.8619384765625
2007-03-01,1587.071044921875
2007-03-02,1600.9786376953125
2007-03-05,1544.1527099609375
2007-03-06,1548.7781982421875
2007-03-07,1542.6741943359375
2007-03-08,1580.0858154296875
2007-03-09,1566.1468505859375
2007-03-12,1581.3446044921875
2007-03-13,1586.473388671875
2007-03-14,1591.85400390625
2007-03-15,1568.6959228515625
2007-03-16,1566.807861328125
2007-03-19,1582.980712890625
2007-03-20,1574.0133056640625
2007-03-21,1572.5343017578125
2007-03-22,1615.7047119140625
2007-03-23,1591.602294921875
2007-03-26,1577.7578125
2007-03-28,1552.270751953125
2007-03-29,1523.794677734375
2007-03-30,1527.696533203125
2007-04-02,1451.8023681640625
2007-04-03,1443.1182861328125
2007-04-04,1454.791748046875
2007-04-05,1450.3553466796875
2007-04-09,1445.7608642578125
2007-04-10,1428.7388916015625
2007-04-11,1433.7733154296875
2007-04-12,1477.6669921875
2007-04-13,1531.6611328125
2007-04-16,1565.42333984375
2007-04-17,1602.6151123046875
2007-04-18,1571.3388671875
2007-04-19,1539.46435546875
2007-04-20,1535.2169189453125
2007-04-23,1512.1524658203125
2007-04-24,1537.1990966796875
2007-04-25,1533.4228515625
2007-04-26,1571.37060546875
2007-04-27,1545.7576904296875
2007-04-30,1540.188232421875
2007-05-03,1604.9749755859375
2007-05-04,1615.67333984375
2007-05-07,1615.3270263671875
2007-05-08,1594.7803955078125
2007-05-09,1613.6590576171875
2007-05-10,1642.13525390625
2007-05-11,1712.0823974609375
2007-05-14,1678.3829345703125
2007-05-15,1658.654296875
2007-05-16,1686.91015625
2007-05-17,1575.7122802734375
2007-05-18,1438.902099609375
2007-05-21,1414.8623046875
2007-05-22,1381.8555908203125
2007-05-23,1374.6185302734375
2007-05-24,1365.3673095703125
2007-05-25,1366.06005859375
2007-05-28,1387.7080078125
2007-05-29,1379.81005859375
2007-05-30,1385.9146728515625
2007-05-31,1399.947998046875
2007-06-01,1399.947998046875
2007-06-04,1396.0777587890625
2007-06-05,1414.359375
2007-06-06,1396.2664794921875
2007-06-07,1354.7640380859375
2007-06-08,1332.1092529296875
2007-06-11,1331.13330078125
2007-06-12,1325.7529296875
2007-06-13,1320.4984130859375
2007-06-14,1325.942138671875
2007-06-15,1327.483642578125
2007-06-18,1309.8314208984375
2007-06-19,1335.0667724609375
2007-06-20,1361.05712890625
2007-06-21,1372.2899169921875
2007-06-22,1370.339111328125
2007-06-25,1349.2891845703125
2007-06-26,1341.7061767578125
2007-06-27,1341.0137939453125
2007-06-28,1342.87353515625
2007-06-29,1373.433349609375
2007-07-02,1364.9677734375
2007-07-03,1347.2027587890625
2007-07-04,1359.0675048828125
2007-07-05,1341.238037109375
2007-07-06,1352.97509765625
2007-07-09,1350.3131103515625
2007-07-10,1363.685302734375
2007-07-11,1365.5772705078125
2007-07-12,1407.681396484375
2007-07-13,1401.04345703125
2007-07-16,1446.835205078125
2007-07-17,1425.7352294921875
2007-07-18,1462.9010009765625
2007-07-19,1528.7344970703125
2007-07-20,1491.4083251953125
2007-07-23,1555.0938720703125
2007-07-24,1568.4342041015625
2007-07-25,1509.6546630859375
2007-07-26,1549.8023681640625
2007-07-27,1484.9307861328125
2007-07-30,1471.33447265625
2007-07-31,1510.2322998046875
2007-08-01,1466.42822265625
2007-08-02,1469.6029052734375
2007-08-03,1492.9154052734375
2007-08-06,1474.7015380859375
2007-08-07,1460.399658203125
2007-08-08,1481.8526611328125
2007-08-09,1464.9207763671875
2007-08-10,1495.8016357421875
2007-08-13,1523.1866455078125
2007-08-14,1534.7305908203125
2007-08-16,1481.499755859375
2007-08-17,1443.0194091796875
2007-08-20,1452.6392822265625
2007-08-21,1396.58642578125
2007-08-22,1423.779296875
2007-08-23,1410.9521484375
2007-08-24,1423.779296875
2007-08-27,1471.238525390625
2007-08-28,1471.87939453125
2007-08-29,1482.78271484375
2007-08-30,1513.56689453125
2007-08-31,1505.29345703125
2007-09-03,1487.9132080078125
2007-09-04,1461.9388427734375
2007-09-05,1475.0859375
2007-09-06,1500.739501953125
2007-09-07,1494.3265380859375
2007-09-10,1491.1199951171875
2007-09-11,1496.21875
2007-09-12,1534.0899658203125
2007-09-13,1550.7647705078125
2007-09-14,1513.6309814453125
2007-09-17,1537.9378662109375
2007-09-18,1539.2208251953125
2007-09-19,1609.7681884765625
2007-09-20,1602.71337890625
2007-09-21,1596.941162109375
2007-09-24,1648.6973876953125
2007-09-25,1622.5950927734375
2007-09-26,1615.47607421875
2007-09-27,1609.126953125
2007-09-28,1622.5950927734375
2007-10-01,1603.3543701171875
2007-10-03,1633.4979248046875
2007-10-04,1651.455078125
2007-10-05,1688.9735107421875
2007-10-08,1652.0963134765625
2007-10-09,1693.142578125
2007-10-10,1667.488525390625
2007-10-11,1679.6744384765625
2007-10-12,1629.0084228515625
2007-10-15,1648.2486572265625
2007-10-16,1629.0723876953125
2007-10-17,1593.92724609375
2007-10-18,1580.9075927734375
2007-10-19,1616.181884765625
2007-10-22,1578.98388671875
2007-10-23,1619.38818359375
2007-10-24,1598.865234375
2007-10-25,1603.322998046875
2007-10-26,1609.7681884765625
2007-10-29,1609.736083984375
2007-10-30,1593.09326171875
2007-10-31,1588.282958984375
2007-11-01,1558.4608154296875
2007-11-02,1558.4608154296875
2007-11-05,1544.99267578125
2007-11-06,1582.190185546875
2007-11-07,1561.6673583984375
2007-11-08,1571.287841796875
2007-11-12,1483.0069580078125
2007-11-13,1498.174560546875
2007-11-14,1500.739501953125
2007-11-15,1491.2481689453125
2007-11-16,1507.153076171875
2007-11-19,1555.25390625
2007-11-20,1555.8953857421875
2007-11-21,1545.63427734375
2007-11-22,1602.4886474609375
2007-11-23,1635.421630859375
2007-11-26,1654.6617431640625
2007-11-27,1712.3824462890625
2007-11-28,1750.863525390625
2007-11-29,1759.20068359375
2007-11-30,1735.7919921875
2007-12-03,1779.723876953125
2007-12-04,1782.7376708984375
2007-12-05,1795.75732421875
2007-12-06,1748.939208984375
2007-12-07,1744.3218994140625
2007-12-10,1743.1669921875
2007-12-11,1782.9305419921875
2007-12-12,1782.8660888671875
2007-12-13,1814.9971923828125
2007-12-14,1818.2041015625
2007-12-17,1790.3380126953125
2007-12-18,1800.887939453125
2007-12-19,1767.57080078125
2007-12-20,1795.725341796875
2007-12-24,1742.2056884765625
2007-12-26,1709.1759033203125
2007-12-27,1725.20947265625
2007-12-28,1677.10888671875
2007-12-31,1678.3917236328125
2008-01-01,1672.6195068359375
2008-01-02,1673.902587890625
2008-01-03,1656.58642578125
2008-01-04,1661.716796875
2008-01-07,1625.8016357421875
2008-01-08,1627.08447265625
2008-01-09,1629.0084228515625
2008-01-10,1606.561279296875
2008-01-11,1609.8004150390625
2008-01-14,1568.209228515625
2008-01-15,1577.0599365234375
2008-01-16,1571.287841796875
2008-01-17,1564.9063720703125
2008-01-18,1564.8740234375
2008-01-21,1449.560791015625
2008-01-22,1346.7857666015625
2008-01-23,1446.2255859375
2008-01-24,1391.711669921875
2008-01-25,1487.9132080078125
2008-01-28,1558.4608154296875
2008-01-29,1520.65380859375
2008-01-30,1475.0859375
2008-01-31,1529.600341796875
2008-02-01,1571.287841796875
2008-02-04,1591.201171875
2008-02-05,1539.2528076171875
2008-02-06,1498.8160400390625
2008-02-07,1462.259521484375
2008-02-08,1417.3658447265625
2008-02-11,1321.8056640625
2008-02-12,1326.2947998046875
2008-02-13,1285.890380859375
2008-02-14,1337.83935546875
2008-02-15,1402.6148681640625
2008-02-18,1419.2576904296875
2008-02-19,1503.9471435546875
2008-02-20,1503.9471435546875
2008-02-21,1540.66357421875
2008-02-22,1462.259521484375
2008-02-25,1413.2930908203125
2008-02-26,1408.1304931640625
2008-02-27,1383.3740234375
2008-02-28,1439.8125
2008-02-29,1459.694091796875
2008-03-03,1449.432861328125
2008-03-04,1416.659912109375
2008-03-05,1363.4925537109375
2008-03-07,1221.7562255859375
2008-03-10,1276.2703857421875
2008-03-11,1330.7843017578125
2008-03-12,1340.4044189453125
2008-03-13,1372.4716796875
2008-03-14,497.03997802734375
2008-03-17,420.0788879394531
2008-03-18,406.258056640625
2008-03-19,413.216552734375
2008-03-24,380.5723571777344
2008-03-25,410.71533203125
2008-03-26,417.0646667480469
2008-03-27,396.25299072265625
2008-03-28,440.92236328125
2008-03-31,443.48797607421875
2008-04-01,421.2654113769531
2008-04-02,416.9364013671875
2008-04-03,440.7941589355469
2008-04-04,432.6492004394531
2008-04-07,433.9961242675781
2008-04-08,432.3927917480469
2008-04-09,417.4814147949219
2008-04-10,423.253662109375
2008-04-11,423.57427978515625
2008-04-15,447.6566467285156
2008-04-16,447.7206726074219
2008-04-17,454.551025390625
2008-04-21,440.92236328125
2008-04-22,437.7478942871094
2008-04-23,445.18743896484375
2008-04-24,438.6137390136719
2008-04-25,446.66259765625
2008-04-28,443.5519104003906
2008-04-29,448.2979431152344
2008-04-30,456.7957458496094
2008-05-02,471.8351745605469
2008-05-05,475.52294921875
2008-05-06,492.8070068359375
2008-05-07,477.5752868652344
2008-05-08,462.3433532714844
2008-05-09,450.31829833984375
2008-05-12,437.7799377441406
2008-05-13,433.6754455566406
2008-05-14,428.223876953125
2008-05-15,428.9935607910156
2008-05-16,429.4104309082031
2008-05-20,427.03741455078125
2008-05-21,418.0907897949219
2008-05-22,430.7572326660156
2008-05-23,432.10418701171875
2008-05-26,381.2778625488281
2008-05-27,364.9876403808594
2008-05-28,384.5165710449219
2008-05-29,393.399169921875
2008-05-30,406.3863220214844
2008-06-02,417.2569274902344
2008-06-03,406.0655517578125
2008-06-04,392.8540344238281
2008-06-05,370.5993957519531
2008-06-06,368.8997802734375
2008-06-09,354.91864013671875
2008-06-10,343.2461853027344
2008-06-11,338.27581787109375
2008-06-12,321.8253173828125
2008-06-13,325.6733703613281
2008-06-16,321.0236511230469
2008-06-17,324.358642578125
2008-06-18,320.09375
2008-06-19,315.34783935546875
2008-06-20,311.0829162597656
2008-06-23,293.5101318359375
2008-06-24,270.0370178222656
2008-06-25,276.4183654785156
2008-06-26,276.2900695800781
2008-06-27,289.2705993652344
2008-06-30,291.7927551269531
2008-07-01,288.2617492675781
2008-07-02,289.7414855957031
2008-07-03,292.1289978027344
2008-07-04,298.18212890625
2008-07-07,303.5625915527344
2008-07-08,300.8050842285156
2008-07-09,309.07763671875
2008-07-10,309.481201171875
2008-07-11,312.97857666015625
2008-07-14,295.8616943359375
2008-07-15,279.1148681640625
2008-07-16,265.529052734375
2008-07-17,269.19451904296875
2008-07-18,264.8228454589844
2008-07-21,269.0263977050781
2008-07-22,271.8175048828125
2008-07-23,265.6972351074219
2008-07-24,254.16265869140625
2008-07-25,247.57151794433594
2008-07-28,243.50254821777344
2008-07-29,228.03341674804688
2008-07-30,240.44227600097656
2008-07-31,235.061767578125
2008-08-01,231.69898986816406
2008-08-04,231.49720764160156
2008-08-05,252.04408264160156
2008-08-06,283.6210632324219
2008-08-07,275.0122375488281
2008-08-08,271.3803405761719
2008-08-11,289.3714904785156
2008-08-12,303.36083984375
2008-08-13,303.83172607421875
2008-08-14,309.9183654785156
2008-08-18,301.7131042480469
2008-08-19,306.4547119140625
2008-08-20,308.1023864746094
2008-08-21,305.311279296875
2008-08-22,301.0741882324219
2008-08-25,302.2174377441406
2008-08-26,314.2900085449219
2008-08-27,314.828125
2008-08-28,324.78204345703125
2008-08-29,328.8511047363281
2008-09-01,330.4316711425781
2008-09-02,332.5165710449219
2008-09-04,326.160888671875
2008-09-05,337.6617126464844
2008-09-08,327.27056884765625
2008-09-09,314.99627685546875
2008-09-10,306.52197265625
2008-09-11,302.5201110839844
2008-09-12,299.8634948730469
2008-09-15,279.2156982421875
2008-09-16,282.98211669921875
2008-09-17,283.8564453125
2008-09-18,303.1254577636719
2008-09-19,294.92010498046875
2008-09-22,286.9167175292969
2008-09-23,290.9856262207031
2008-09-24,307.6989440917969
2008-09-25,317.6192321777344
2008-09-26,316.8457946777344
2008-09-29,303.8653259277344
2008-09-30,303.7980041503906
2008-10-01,302.6882019042969
2008-10-03,299.1573181152344
2008-10-06,283.55389404296875
2008-10-07,282.94854736328125
2008-10-08,235.7679901123047
2008-10-10,248.8494110107422
2008-10-13,247.16796875
2008-10-14,259.005126953125
2008-10-15,259.10601806640625
2008-10-16,257.32373046875
2008-10-17,239.90428161621094
2008-10-20,251.80870056152344
2008-10-21,262.8387756347656
2008-10-22,270.1697692871094
2008-10-23,259.7449951171875
2008-10-24,231.73255920410156
2008-10-27,208.49545288085938
2008-10-29,219.89541625976562
2008-10-31,225.81402587890625
2008-11-03,230.5556182861328
2008-11-04,250.6316680908203
2008-11-05,250.22811889648438
2008-11-06,256.5838623046875
2008-11-07,254.83517456054688
2008-11-10,256.9874267578125
2008-11-11,270.2706604003906
2008-11-12,251.64048767089844
2008-11-14,247.84060668945312
2008-11-17,251.64048767089844
2008-11-18,236.07064819335938
2008-11-19,219.6936798095703
2008-11-20,207.18389892578125
2008-11-21,208.6971893310547
2008-11-24,206.8140411376953
2008-11-25,189.02464294433594
2008-11-26,176.68309020996094
2008-11-27,176.68309020996094
2008-11-28,166.9644775390625
2008-12-01,162.3238067626953
2008-12-02,153.7485809326172
2008-12-03,154.925537109375
2008-12-04,164.7786407470703
2008-12-05,164.8459014892578
2008-12-08,161.449462890625
2008-12-10,163.769775390625
2008-12-11,160.406982421875
2008-12-12,162.15567016601562
2008-12-15,168.1078643798828
2008-12-16,167.19992065429688
2008-12-17,163.53439331054688
2008-12-18,161.65121459960938
2008-12-19,162.4246826171875
2008-12-22,160.44058227539062
2008-12-23,160.17156982421875
2008-12-24,151.22645568847656
2008-12-26,149.34324645996094
2008-12-29,151.32733154296875
2008-12-30,154.925537109375
2008-12-31,163.0635986328125
2009-01-02,170.0919189453125
2009-01-05,175.5733184814453
2009-01-06,177.38926696777344
2009-01-07,167.3679962158203
2009-01-09,162.29017639160156
2009-01-12,158.1875
2009-01-13,157.85122680664062
2009-01-14,155.53091430664062
2009-01-15,153.0424041748047
2009-01-16,156.4724578857422
2009-01-19,151.6300048828125
2009-01-20,154.69015502929688
2009-01-21,151.29371643066406
2009-01-22,150.8229217529297
2009-01-23,143.52557373046875
2009-01-27,144.6016387939453
2009-01-28,154.8919219970703
2009-01-29,147.86363220214844
2009-01-30,154.21934509277344
2009-02-02,146.8211212158203
2009-02-03,149.37692260742188
2009-02-04,152.16802978515625
2009-02-05,152.13441467285156
2009-02-06,155.29550170898438
2009-02-09,154.017578125
2009-02-10,154.42115783691406
2009-02-11,153.41226196289062
2009-02-12,156.6742401123047
2009-02-13,161.95387268066406
2009-02-16,162.5592041015625
2009-02-17,164.4087677001953
2009-02-18,170.49546813964844
2009-02-19,168.51138305664062
2009-02-20,166.59461975097656
2009-02-24,162.9963836669922
2009-02-25,156.775146484375
2009-02-26,161.48304748535156
2009-02-27,161.28131103515625
2009-03-02,152.50433349609375
2009-03-03,144.6352996826172
2009-03-04,143.99636840820312
2009-03-05,143.72735595703125
2009-03-06,145.03883361816406
2009-03-09,143.6600799560547
2009-03-12,148.06536865234375
2009-03-13,149.74681091308594
2009-03-16,157.11141967773438
2009-03-17,160.94505310058594
2009-03-18,162.59280395507812
2009-03-19,164.61048889160156
2009-03-20,168.67953491210938
2009-03-23,192.2530059814453
2009-03-24,194.30429077148438
2009-03-25,204.4264678955078
2009-03-26,214.0441436767578
2009-03-27,212.4971923828125
2009-03-30,194.43881225585938
2009-03-31,200.35739135742188
2009-04-01,199.7857208251953
2009-04-02,200.49192810058594
2009-04-06,202.274169921875
2009-04-08,208.6971893310547
2009-04-09,212.4635772705078
2009-04-13,214.41403198242188
2009-04-15,214.34678649902344
2009-04-16,209.16798400878906
2009-04-17,211.89190673828125
2009-04-20,221.71133422851562
2009-04-21,235.8015899658203
2009-04-22,277.0971374511719
2009-04-23,251.90951538085938
2009-04-24,246.05825805664062
2009-04-27,246.4954071044922
2009-04-28,232.64059448242188
2009-04-29,228.3361358642578
2009-04-30,228.60520935058594
2009-05-04,238.8954620361328
2009-05-05,247.77330017089844
2009-05-06,247.23526000976562
2009-05-07,245.89007568359375
2009-05-08,248.3786163330078
2009-05-11,244.74676513671875
2009-05-12,239.6016387939453
2009-05-13,237.41580200195312
2009-05-14,244.57858276367188
2009-05-15,246.6300048828125
2009-05-18,267.6812744140625
2009-05-19,257.79449462890625
2009-05-20,265.529052734375
2009-05-21,267.0086669921875
2009-05-22,268.9255065917969
2009-05-25,261.0228271484375
2009-05-26,251.50604248046875
2009-05-27,250.7998504638672
2009-05-28,248.1095733642578
2009-05-29,245.1166229248047
2009-06-01,271.91839599609375
2009-06-02,304.84051513671875
2009-06-03,296.09716796875
2009-06-04,300.8723449707031
2009-06-05,299.6281433105469
2009-06-08,290.51483154296875
2009-06-09,304.1343688964844
2009-06-10,309.9183654785156
2009-06-11,316.543212890625
2009-06-12,310.3555603027344
2009-06-15,297.57684326171875
2009-06-16,295.3236999511719
2009-06-17,277.0635681152344
2009-06-18,261.594482421875
2009-06-19,262.4015808105469
2009-06-22,250.16094970703125
2009-06-23,241.9556121826172
2009-06-24,239.0972442626953
2009-06-25,243.60337829589844
2009-06-26,244.0741424560547
2009-06-29,244.91485595703125
2009-06-30,246.36087036132812
2009-07-01,236.6422882080078
2009-07-02,287.41815185546875
2009-07-03,286.8297424316406
2009-07-06,277.2421569824219
2009-07-07,263.0859069824219
2009-07-08,259.6938781738281
2009-07-09,254.67518615722656
2009-07-10,255.505859375
2009-07-13,251.35247802734375
2009-07-14,259.1401672363281
2009-07-15,265.8894348144531
2009-07-16,277.69207763671875
2009-07-17,296.41729736328125
2009-07-20,304.3780212402344
2009-07-21,301.2629699707031
2009-07-22,295.6211242675781
2009-07-23,295.10205078125
2009-07-24,298.28631591796875
2009-07-27,301.74755859375
2009-07-28,302.02435302734375
2009-07-29,301.02069091796875
2009-07-30,307.3892517089844
2009-07-31,324.4529724121094
2009-08-03,345.60101318359375
2009-08-04,346.6047058105469
2009-08-05,339.0939025878906
2009-08-06,326.2528381347656
2009-08-07,311.404296875
2009-08-10,313.93096923828125
2009-08-11,305.3471984863281
2009-08-12,310.85052490234375
2009-08-13,317.21905517578125
2009-08-14,305.55487060546875
2009-08-17,316.2154235839844
2009-08-18,311.71588134765625
2009-08-19,309.8467102050781
2009-08-20,308.9813537597656
2009-08-21,323.8299865722656
2009-08-24,322.9647521972656
2009-08-25,326.46051025390625
2009-08-26,329.99090576171875
2009-08-27,323.5531311035156
2009-08-28,326.01068115234375
2009-08-31,324.9029846191406
2009-09-01,321.822509765625
2009-09-02,320.4726257324219
2009-09-03,324.93756103515625
2009-09-04,326.8758850097656
2009-09-07,337.4325256347656
2009-09-08,335.9095458984375
2009-09-09,333.2444152832031
2009-09-10,338.3323974609375
2009-09-11,331.2369689941406
2009-09-14,324.4529724121094
2009-09-15,331.5138854980469
2009-09-16,327.6026611328125
2009-09-17,327.67193603515625
2009-09-18,330.1640319824219
2009-09-22,337.3979187011719
2009-09-23,335.84027099609375
2009-09-24,347.8160400390625
2009-09-25,345.0125732421875
2009-09-29,349.30450439453125
2009-09-30,354.2193908691406
2009-10-01,373.5674133300781
2009-10-05,365.84893798828125
2009-10-06,359.13421630859375
2009-10-07,359.2727355957031
2009-10-08,356.5383605957031
2009-10-09,358.1305847167969
2009-10-12,358.4073486328125
2009-10-13,356.1576843261719
2009-10-14,360.2418212890625
2009-10-15,360.1380310058594
2009-10-16,368.8601989746094
2009-10-20,372.6329650878906
2009-10-21,367.9255676269531
2009-10-22,361.3840026855469
2009-10-23,360.2418212890625
2009-10-26,355.3961486816406
2009-10-27,339.8553161621094
2009-10-28,346.8123474121094
2009-10-29,340.6860046386719
2009-10-30,337.0517883300781
2009-11-03,322.1685791015625
2009-11-04,333.0368347167969
2009-11-05,339.2669982910156
2009-11-06,342.17431640625
2009-11-09,346.18939208984375
2009-11-10,351.9695129394531
2009-11-11,350.6542663574219
2009-11-12,346.570068359375
2009-11-13,345.1855773925781
2009-11-16,343.2472839355469
2009-11-17,348.6813659667969
2009-11-18,345.08172607421875
2009-11-19,344.2510986328125
2009-11-20,348.92364501953125
2009-11-23,348.88909912109375
2009-11-24,363.3222961425781
2009-11-25,363.8067932128906
2009-11-26,363.5646057128906
2009-11-27,365.7451171875
2009-11-30,365.7105712890625
2009-12-01,371.9752502441406
2009-12-02,369.65625
2009-12-03,370.9369201660156
2009-12-04,380.2130126953125
2009-12-07,385.4739685058594
2009-12-08,387.7584228515625
2009-12-09,382.8088073730469
2009-12-10,384.5394592285156
2009-12-11,384.36639404296875
2009-12-14,385.05859375
2009-12-15,398.5919494628906
2009-12-16,403.7145080566406
2009-12-17,421.95501708984375
2009-12-18,448.917724609375
2009-12-21,430.08880615234375
2009-12-22,436.4920654296875
2009-12-23,433.1002197265625
2009-12-24,422.2666015625
2009-12-29,429.1889953613281
2009-12-30,429.1543884277344
2009-12-31,425.9354248046875
2010-01-04,446.77191162109375
2010-01-05,450.1983947753906
2010-01-06,443.89898681640625
2010-01-07,434.8307189941406
2010-01-08,432.7886962890625
