Date,DBCORP
2013-10-15,154.84727478027344
2013-10-17,152.3492431640625
2013-10-18,155.34071350097656
2013-10-21,160.55264282226562
2013-10-22,160.02841186523438
2013-10-23,157.7462615966797
2013-10-24,156.94442749023438
2013-10-25,158.2396697998047
2013-10-28,158.8564453125
2013-10-29,161.23114013671875
2013-10-30,161.69374084472656
2013-10-31,165.76458740234375
2013-11-01,161.63206481933594
2013-11-05,163.54415893554688
2013-11-06,162.24888610839844
2013-11-07,165.91880798339844
2013-11-08,164.09930419921875
2013-11-11,161.29281616210938
2013-11-12,163.3899688720703
2013-11-13,162.8347930908203
2013-11-14,163.6366729736328
2013-11-18,162.8040008544922
2013-11-19,165.73379516601562
2013-11-20,166.72059631347656
2013-11-21,166.16555786132812
2013-11-22,164.0684051513672
2013-11-25,163.7908477783203
2013-11-26,162.86566162109375
2013-11-27,161.2620086669922
2013-11-28,164.83938598632812
2013-11-29,165.30201721191406
2013-12-02,167.46078491210938
2013-12-03,169.40370178222656
2013-12-04,167.7692108154297
2013-12-05,165.98046875
2013-12-06,166.0421600341797
2013-12-09,166.90567016601562
2013-12-10,163.54415893554688
2013-12-11,167.1524200439453
2013-12-12,168.8485870361328
2013-12-13,169.74295043945312
2013-12-16,167.3065948486328
2013-12-17,166.9673614501953
2013-12-18,167.86170959472656
2013-12-19,167.0598907470703
2013-12-20,169.4962158203125
2013-12-23,169.6504669189453
2013-12-24,178.25482177734375
2013-12-26,176.21939086914062
2013-12-27,176.95948791503906
2013-12-30,177.63800048828125
2013-12-31,181.89390563964844
2014-01-01,179.76593017578125
2014-01-02,179.02581787109375
2014-01-03,176.3426971435547
2014-01-06,179.21083068847656
2014-01-07,180.22853088378906
2014-01-08,191.14585876464844
2014-01-09,188.09271240234375
2014-01-10,182.75738525390625
2014-01-13,188.12356567382812
2014-01-14,182.75738525390625
2014-01-15,188.64781188964844
2014-01-16,189.44969177246094
2014-01-17,184.20687866210938
2014-01-20,190.65240478515625
2014-01-21,193.48973083496094
2014-01-22,192.90374755859375
2014-01-23,196.72793579101562
2014-01-24,196.85122680664062
2014-01-27,195.09341430664062
2014-01-28,191.79351806640625
2014-01-29,191.26925659179688
2014-01-30,190.552978515625
2014-01-31,196.00271606445312
2014-02-03,198.55624389648438
2014-02-04,192.76402282714844
2014-02-05,193.2622833251953
2014-02-06,193.23117065429688
2014-02-07,194.16537475585938
2014-02-10,192.6706085205078
2014-02-11,191.8297882080078
2014-02-12,194.57015991210938
2014-02-13,188.87136840820312
2014-02-14,189.21389770507812
2014-02-17,184.8852996826172
2014-02-18,185.9129638671875
2014-02-19,184.3870391845703
2014-02-20,186.9405975341797
2014-02-21,188.1551055908203
2014-02-24,186.31776428222656
2014-02-25,186.84719848632812
2014-02-26,184.8541717529297
2014-02-28,186.3800811767578
2014-03-03,181.52203369140625
2014-03-04,180.30758666992188
2014-03-05,186.78488159179688
2014-03-06,186.84719848632812
2014-03-07,186.9405975341797
2014-03-10,188.80905151367188
2014-03-11,192.2969207763672
2014-03-12,192.6706085205078
2014-03-13,189.4941864013672
2014-03-14,189.86788940429688
2014-03-18,187.9370880126953
2014-03-19,188.99591064453125
2014-03-20,192.79513549804688
2014-03-21,193.2622833251953
2014-03-24,198.43170166015625
2014-03-25,194.9127960205078
2014-03-26,192.42147827148438
2014-03-27,188.77793884277344
2014-03-28,191.2069549560547
2014-03-31,192.57717895507812
2014-04-01,189.77447509765625
2014-04-02,188.18626403808594
2014-04-03,184.8541717529297
2014-04-04,182.9856414794922
2014-04-07,181.70892333984375
2014-04-09,182.95452880859375
2014-04-10,182.8299560546875
2014-04-11,180.86805725097656
2014-04-15,177.75396728515625
2014-04-16,177.25570678710938
2014-04-17,177.3802490234375
2014-04-21,174.42184448242188
2014-04-22,175.885498046875
2014-04-23,175.04464721679688
2014-04-24,175.04464721679688
2014-04-25,174.57754516601562
2014-04-28,175.9166717529297
2014-04-29,178.7504425048828
2014-04-30,181.83348083496094
2014-05-02,180.4320831298828
2014-05-05,175.66749572753906
2014-05-06,175.9166717529297
2014-05-07,176.29031372070312
2014-05-08,176.0723114013672
2014-05-09,177.5359344482422
2014-05-12,177.84735107421875
2014-05-13,175.07582092285156
2014-05-14,175.01356506347656
2014-05-15,172.24197387695312
2014-05-16,171.8994140625
2014-05-19,169.68841552734375
2014-05-20,169.25241088867188
2014-05-21,168.03790283203125
2014-05-22,173.02047729492188
2014-05-23,176.010009765625
2014-05-26,180.33865356445312
2014-05-27,184.8852996826172
2014-05-28,184.82301330566406
2014-05-29,184.48048400878906
2014-05-30,185.0721435546875
2014-06-02,192.6083221435547
2014-06-03,192.32803344726562
2014-06-04,189.43190002441406
2014-06-05,189.77447509765625
2014-06-06,188.59107971191406
2014-06-09,191.58065795898438
2014-06-10,190.14813232421875
2014-06-11,193.41798400878906
2014-06-12,191.11351013183594
2014-06-13,186.6603240966797
2014-06-16,188.71566772460938
2014-06-17,188.52882385253906
2014-06-18,188.43536376953125
2014-06-19,189.58761596679688
2014-06-20,189.1516571044922
2014-06-23,190.6464385986328
2014-06-24,193.13772583007812
2014-06-25,196.87461853027344
2014-06-26,199.89535522460938
2014-06-27,204.34854125976562
2014-06-30,211.79122924804688
2014-07-01,204.34854125976562
2014-07-02,205.56307983398438
2014-07-03,205.18936157226562
2014-07-04,205.65647888183594
2014-07-07,204.53538513183594
2014-07-08,194.66363525390625
2014-07-09,196.22067260742188
2014-07-10,197.43519592285156
2014-07-11,194.85047912597656
2014-07-14,196.87461853027344
2014-07-15,199.58929443359375
2014-07-16,207.3228759765625
2014-07-17,201.07290649414062
2014-07-18,204.00852966308594
2014-07-21,204.7660369873047
2014-07-22,203.25091552734375
2014-07-23,204.98704528808594
2014-07-24,203.91378784179688
2014-07-25,203.97689819335938
2014-07-28,203.40869140625
2014-07-30,203.72442626953125
2014-07-31,205.49203491210938
2014-08-01,204.19789123535156
2014-08-04,203.28250122070312
2014-08-05,203.8822021484375
2014-08-06,205.17640686035156
2014-08-07,204.54507446289062
2014-08-08,203.31402587890625
2014-08-11,205.6814422607422
2014-08-12,203.8506317138672
2014-08-13,199.96810913085938
2014-08-14,197.22183227539062
2014-08-18,199.58929443359375
2014-08-19,201.16758728027344
2014-08-20,204.4503631591797
2014-08-21,201.64108276367188
2014-08-22,199.58929443359375
2014-08-25,197.44281005859375
2014-08-26,198.29507446289062
2014-08-27,201.1991729736328
2014-08-28,205.27113342285156
2014-09-01,207.16502380371094
2014-09-02,209.75340270996094
2014-09-03,208.39614868164062
2014-09-04,206.18646240234375
2014-09-05,208.71173095703125
2014-09-08,213.730712890625
2014-09-09,213.3203125
2014-09-10,211.7736358642578
2014-09-11,212.3733673095703
2014-09-12,213.03623962402344
2014-09-15,215.687744140625
2014-09-16,214.01478576660156
2014-09-17,214.5829315185547
2014-09-18,218.46556091308594
2014-09-19,229.10311889648438
2014-09-22,229.19786071777344
2014-09-23,221.9693145751953
2014-09-24,221.3380126953125
2014-09-25,218.59176635742188
2014-09-26,220.8329315185547
2014-09-29,221.90618896484375
2014-09-30,223.358154296875
2014-10-01,223.23194885253906
2014-10-07,215.05641174316406
2014-10-08,214.01478576660156
2014-10-09,215.6245880126953
2014-10-10,213.1624755859375
2014-10-13,219.6966094970703
2014-10-14,221.5904998779297
2014-10-15,221.5904998779297
2014-10-16,230.11325073242188
2014-10-17,231.0917205810547
2014-10-20,225.7256317138672
2014-10-21,226.1044158935547
2014-10-22,226.51478576660156
2014-10-27,223.4844970703125
2014-10-28,224.4945526123047
2014-10-29,225.5362548828125
2014-10-30,223.20034790039062
2014-10-31,224.84178161621094
2014-11-03,223.92642211914062
2014-11-05,222.8215789794922
2014-11-07,222.94786071777344
2014-11-10,225.3468017578125
2014-11-11,223.010986328125
2014-11-12,223.64230346679688
2014-11-13,224.58926391601562
2014-11-14,224.3367156982422
2014-11-17,227.30384826660156
2014-11-18,233.364501953125
2014-11-19,234.21673583984375
2014-11-20,228.6296844482422
2014-11-21,236.45791625976562
2014-11-24,234.5955352783203
2014-11-25,232.73316955566406
2014-11-26,232.7963104248047
2014-11-27,234.02734375
2014-11-28,235.5425262451172
2014-12-01,237.0576934814453
2014-12-02,241.35060119628906
2014-12-03,245.35940551757812
2014-12-04,242.92889404296875
2014-12-05,243.84423828125
2014-12-08,246.18014526367188
2014-12-09,242.86572265625
2014-12-10,245.0753173828125
2014-12-11,240.1195831298828
2014-12-12,241.5084228515625
2014-12-15,242.77105712890625
2014-12-16,238.2887420654297
2014-12-17,234.69021606445312
2014-12-18,241.35060119628906
2014-12-19,240.1195831298828
2014-12-22,236.0475616455078
2014-12-23,240.087890625
2014-12-24,244.98065185546875
2014-12-26,241.255859375
2014-12-29,239.70916748046875
2014-12-30,243.812744140625
2014-12-31,257.1649169921875
2015-01-01,258.39605712890625
2015-01-02,253.69276428222656
2015-01-05,249.3366241455078
2015-01-06,247.09552001953125
2015-01-07,244.82284545898438
2015-01-08,249.71543884277344
2015-01-09,251.19908142089844
2015-01-12,252.6194305419922
2015-01-13,251.8934783935547
2015-01-14,251.2938232421875
2015-01-15,251.98812866210938
2015-01-16,249.52606201171875
2015-01-19,257.4174499511719
2015-01-20,258.1750183105469
2015-01-21,251.13595581054688
2015-01-22,252.49331665039062
2015-01-23,249.46298217773438
2015-01-27,249.0210418701172
2015-01-28,246.33798217773438
2015-01-29,248.4083251953125
2015-01-30,242.89794921875
2015-02-02,244.8409881591797
2015-02-03,245.7008819580078
2015-02-04,246.78390502929688
2015-02-05,245.60540771484375
2015-02-06,240.8595428466797
2015-02-09,239.04405212402344
2015-02-10,240.1588592529297
2015-02-11,236.87815856933594
2015-02-12,238.72544860839844
2015-02-13,239.64915466308594
2015-02-16,238.6617431640625
2015-02-18,254.07781982421875
2015-02-19,247.5801239013672
2015-02-20,243.40765380859375
2015-02-23,252.7400360107422
2015-02-24,250.98826599121094
2015-02-25,252.00746154785156
2015-02-26,250.41490173339844
2015-02-27,249.77792358398438
2015-03-02,248.50381469726562
2015-03-03,255.25633239746094
2015-03-04,253.2497100830078
2015-03-05,250.510498046875
2015-03-09,239.298828125
2015-03-10,236.33660888671875
2015-03-11,231.01747131347656
2015-03-12,238.6299285888672
2015-03-13,234.2981719970703
2015-03-16,232.2278289794922
2015-03-17,243.40765380859375
2015-03-18,234.9670867919922
2015-03-19,235.50852966308594
2015-03-20,227.86424255371094
2015-03-23,231.01747131347656
2015-03-24,228.05532836914062
2015-03-25,219.77394104003906
2015-03-26,223.34133911132812
2015-03-27,229.96640014648438
2015-03-30,235.15814208984375
2015-03-31,233.3107452392578
2015-04-01,235.34925842285156
2015-04-06,237.64248657226562
2015-04-07,234.71226501464844
2015-04-08,238.24774169921875
2015-04-09,246.17874145507812
2015-04-10,245.860107421875
2015-04-13,244.61798095703125
2015-04-15,244.17202758789062
2015-04-16,239.64915466308594
2015-04-17,234.71226501464844
2015-04-20,229.3611602783203
2015-04-21,225.5391082763672
2015-04-22,231.5908203125
2015-04-23,233.53372192382812
2015-04-24,226.78126525878906
2015-04-27,223.02279663085938
2015-04-28,225.95315551757812
2015-04-29,229.3931121826172
2015-04-30,231.4315185546875
2015-05-04,228.9470977783203
2015-05-05,224.74281311035156
2015-05-06,224.83831787109375
2015-05-07,222.54505920410156
2015-05-08,225.79388427734375
2015-05-11,227.4501190185547
2015-05-12,227.70497131347656
2015-05-13,231.20860290527344
2015-05-14,232.5782012939453
2015-05-15,223.08648681640625
2015-05-18,222.06729125976562
2015-05-19,220.5702362060547
2015-05-20,221.5576629638672
2015-05-21,223.05467224121094
2015-05-22,225.25242614746094
2015-05-25,226.17608642578125
2015-05-26,226.17608642578125
2015-05-27,230.6990203857422
2015-05-28,232.06858825683594
2015-05-29,229.456787109375
2015-06-01,220.28358459472656
2015-06-02,215.25108337402344
2015-06-03,216.46144104003906
2015-06-04,217.76736450195312
2015-06-05,218.18141174316406
2015-06-08,215.05996704101562
2015-06-09,214.1044464111328
2015-06-10,214.2637176513672
2015-06-11,213.59481811523438
2015-06-12,213.43553161621094
2015-06-15,213.43553161621094
2015-06-16,213.5311279296875
2015-06-17,216.14288330078125
2015-06-18,214.9644317626953
2015-06-19,214.80519104003906
2015-06-22,215.50588989257812
2015-06-23,218.21324157714844
2015-06-24,215.56961059570312
2015-06-25,213.49928283691406
2015-06-26,214.7732696533203
2015-06-29,213.72218322753906
2015-06-30,213.69039916992188
2015-07-01,212.86227416992188
2015-07-02,210.53709411621094
2015-07-03,209.04010009765625
2015-07-06,212.00228881835938
2015-07-07,212.16151428222656
2015-07-08,211.1422576904297
2015-07-09,211.46080017089844
2015-07-10,208.27569580078125
2015-07-13,209.29490661621094
2015-07-14,208.24378967285156
2015-07-15,203.78460693359375
2015-07-16,199.5165252685547
2015-07-17,200.4083709716797
2015-07-20,200.21725463867188
2015-07-21,204.58090209960938
2015-07-22,203.72088623046875
2015-07-23,208.59521484375
2015-07-24,205.9805450439453
2015-07-27,206.20651245117188
2015-07-28,207.3363037109375
2015-07-29,209.7573699951172
2015-07-30,211.56500244140625
2015-07-31,211.4358673095703
2015-08-03,212.8885040283203
2015-08-04,212.43658447265625
2015-08-05,212.59799194335938
2015-08-06,211.59732055664062
2015-08-07,211.56500244140625
2015-08-10,210.7257537841797
2015-08-11,210.95169067382812
2015-08-12,210.33837890625
2015-08-13,210.2738800048828
2015-08-14,207.14266967773438
2015-08-17,208.78890991210938
2015-08-18,206.1419219970703
2015-08-19,205.1735382080078
2015-08-20,210.7257537841797
2015-08-21,206.46473693847656
2015-08-24,201.39675903320312
2015-08-25,196.84521484375
2015-08-26,196.4255828857422
2015-08-27,194.1337127685547
2015-08-28,200.23464965820312
2015-08-31,200.654296875
2015-09-01,198.13644409179688
2015-09-02,197.94271850585938
2015-09-03,200.17010498046875
2015-09-04,198.94345092773438
2015-09-07,194.97296142578125
2015-09-08,198.65292358398438
2015-09-09,195.48944091796875
2015-09-10,193.6494903564453
2015-09-11,195.19891357421875
2015-09-14,197.65220642089844
2015-09-15,203.3335723876953
2015-09-16,203.68865966796875
2015-09-18,204.3665313720703
2015-09-21,206.10964965820312
2015-09-22,202.52655029296875
2015-09-23,203.65640258789062
2015-09-24,203.4303741455078
2015-09-28,205.4640350341797
2015-09-29,204.4956817626953
2015-09-30,208.78890991210938
2015-10-01,209.0471649169922
2015-10-05,208.59521484375
2015-10-06,206.52926635742188
2015-10-07,202.62338256835938
2015-10-08,202.8170623779297
2015-10-09,198.8466033935547
2015-10-12,198.459228515625
2015-10-13,198.2009735107422
2015-10-14,199.07257080078125
2015-10-15,197.23255920410156
2015-10-16,198.87889099121094
2015-10-19,202.39744567871094
2015-10-20,205.04443359375
2015-10-21,206.43246459960938
2015-10-23,207.01353454589844
2015-10-26,207.3363037109375
2015-10-27,207.6591339111328
2015-10-28,206.85211181640625
2015-10-29,210.0801239013672
2015-10-30,210.98394775390625
2015-11-02,208.11105346679688
2015-11-03,205.14125061035156
2015-11-04,204.33424377441406
2015-11-05,201.7518310546875
2015-11-06,206.17422485351562
2015-11-09,209.78961181640625
2015-11-10,210.88711547851562
2015-11-13,208.04647827148438
2015-11-16,209.2086181640625
2015-11-17,209.27313232421875
2015-11-18,209.7250518798828
2015-11-19,208.24014282226562
2015-11-20,206.7229766845703
2015-11-23,207.8851318359375
2015-11-24,209.85421752929688
2015-11-26,207.78823852539062
2015-11-27,211.17771911621094
2015-11-30,210.4674835205078
2015-12-01,212.01695251464844
2015-12-02,213.1145477294922
2015-12-03,214.79307556152344
2015-12-04,212.98533630371094
2015-12-07,216.7945098876953
2015-12-08,213.50186157226562
2015-12-09,211.9846954345703
2015-12-10,210.82260131835938
2015-12-11,209.27313232421875
2015-12-14,212.46885681152344
2015-12-15,210.43519592285156
2015-12-16,210.17698669433594
2015-12-17,214.82537841796875
2015-12-18,211.9200897216797
2015-12-21,213.01766967773438
2015-12-22,212.53346252441406
2015-12-23,212.98533630371094
2015-12-24,211.27450561523438
2015-12-28,210.5320587158203
2015-12-29,212.56573486328125
2015-12-30,211.4036102294922
2015-12-31,211.79100036621094
2016-01-01,211.62962341308594
2016-01-04,209.9832763671875
2016-01-05,210.499755859375
2016-01-06,208.59521484375
2016-01-07,208.95028686523438
2016-01-08,209.5313262939453
2016-01-11,208.7566375732422
2016-01-12,210.98394775390625
2016-01-13,209.24085998535156
2016-01-14,205.36721801757812
2016-01-15,203.81781005859375
2016-01-18,197.16802978515625
2016-01-19,200.8802490234375
2016-01-20,194.4241943359375
2016-01-21,190.16317749023438
2016-01-22,205.49627685546875
2016-01-25,202.65567016601562
2016-01-27,202.13919067382812
2016-01-28,203.65640258789062
2016-01-29,205.36721801757812
2016-02-01,205.75460815429688
2016-02-02,205.78688049316406
2016-02-03,207.32089233398438
2016-02-04,208.8874969482422
2016-02-05,209.5729217529297
2016-02-08,209.60560607910156
2016-02-09,207.81051635742188
2016-02-10,209.96463012695312
2016-02-11,205.8848114013672
2016-02-12,203.99172973632812
2016-02-15,204.5792236328125
2016-02-16,203.01255798339844
2016-02-17,199.2265167236328
2016-02-18,200.04246520996094
2016-02-19,200.69525146484375
2016-02-22,201.609130859375
2016-02-23,200.4667510986328
2016-02-24,199.74871826171875
2016-02-25,201.93553161621094
2016-02-26,200.30355834960938
2016-02-29,200.59735107421875
2016-03-01,201.87020874023438
2016-03-02,207.32089233398438
2016-03-03,203.63272094726562
2016-03-04,208.69171142578125
2016-03-08,211.7270965576172
2016-03-09,212.02085876464844
2016-03-10,212.28195190429688
2016-03-11,207.7451629638672
2016-03-14,205.95005798339844
2016-03-15,206.17849731445312
2016-03-16,203.82850646972656
2016-03-17,205.78684997558594
2016-03-18,205.59104919433594
2016-03-21,204.5027313232422
2016-03-22,206.448486328125
2016-03-23,203.41444396972656
2016-03-28,200.90802001953125
2016-03-29,201.43568420410156
2016-03-30,198.96229553222656
2016-03-31,204.6676483154297
2016-04-01,203.90907287597656
2016-04-04,211.4283447265625
2016-04-05,200.71014404296875
2016-04-06,201.4686737060547
2016-04-07,202.5239715576172
2016-04-08,202.49098205566406
2016-04-11,206.1516876220703
2016-04-12,203.44737243652344
2016-04-13,210.83468627929688
2016-04-18,213.93470764160156
2016-04-20,218.35385131835938
2016-04-21,218.0240936279297
2016-04-22,219.34327697753906
2016-04-25,218.81565856933594
2016-04-26,217.99111938476562
2016-04-27,217.52938842773438
2016-04-28,217.76028442382812
2016-04-29,215.4187469482422
2016-05-02,217.46351623535156
2016-05-03,218.91452026367188
2016-05-04,217.39749145507812
2016-05-05,217.364501953125
2016-05-06,214.92405700683594
2016-05-09,215.02301025390625
2016-05-10,217.4964141845703
2016-05-11,213.7698211669922
2016-05-12,217.39749145507812
2016-05-13,214.16555786132812
2016-05-16,213.14324951171875
2016-05-17,217.6283721923828
2016-05-18,217.89219665527344
2016-05-19,208.888916015625
2016-05-20,212.9783172607422
2016-05-23,217.0017547607422
2016-05-24,216.07835388183594
2016-05-25,217.8262176513672
2016-05-26,228.34654235839844
2016-05-27,228.7423095703125
2016-05-30,241.57110595703125
2016-05-31,248.03497314453125
2016-06-01,245.462646484375
2016-06-02,243.5828094482422
2016-06-03,247.2434844970703
2016-06-06,257.03826904296875
2016-06-07,247.8700714111328
2016-06-08,246.02325439453125
2016-06-09,244.8030548095703
2016-06-10,245.29771423339844
2016-06-13,245.95726013183594
2016-06-14,246.9796600341797
2016-06-15,246.48497009277344
2016-06-16,246.02325439453125
2016-06-17,248.9254150390625
2016-06-20,246.55088806152344
2016-06-21,248.06796264648438
2016-06-22,247.30947875976562
2016-06-23,247.9690704345703
2016-06-24,250.1785888671875
2016-06-27,247.34243774414062
2016-06-28,247.34243774414062
2016-06-29,248.16688537597656
2016-06-30,247.34243774414062
2016-07-01,250.31053161621094
2016-07-04,255.85098266601562
2016-07-05,255.587158203125
2016-07-07,252.05836486816406
2016-07-08,252.25631713867188
2016-07-11,252.45419311523438
2016-07-12,249.45309448242188
2016-07-13,250.57432556152344
2016-07-14,250.54139709472656
2016-07-15,250.21165466308594
2016-07-18,249.45309448242188
2016-07-19,250.706298828125
2016-07-20,259.2478332519531
2016-07-21,265.9095153808594
2016-07-22,267.8883056640625
2016-07-25,269.33941650390625
2016-07-26,267.39361572265625
2016-07-27,267.6575012207031
2016-07-28,267.0968322753906
2016-07-29,266.89898681640625
2016-08-01,269.2734375
2016-08-02,274.451171875
2016-08-03,273.3628234863281
2016-08-04,272.69647216796875
2016-08-05,273.1629333496094
2016-08-08,273.0963134765625
2016-08-09,270.86383056640625
2016-08-10,272.0633239746094
2016-08-11,268.1314697265625
2016-08-12,269.131103515625
2016-08-16,272.56317138671875
2016-08-17,273.06292724609375
2016-08-18,271.4302673339844
2016-08-19,271.1969909667969
2016-08-22,270.3306579589844
2016-08-23,273.0963134765625
2016-08-24,271.49688720703125
2016-08-25,273.2294921875
2016-08-26,271.8966979980469
2016-08-29,272.26324462890625
2016-08-30,273.1629333496094
2016-08-31,274.0625915527344
2016-09-01,273.1296081542969
2016-09-02,270.86383056640625
2016-09-06,274.4956970214844
2016-09-07,274.3625183105469
2016-09-08,274.5624084472656
2016-09-09,270.0641174316406
2016-09-12,266.56549072265625
2016-09-14,266.4989013671875
2016-09-15,266.56549072265625
2016-09-16,264.66619873046875
2016-09-19,265.9656982421875
2016-09-20,266.1988830566406
2016-09-21,266.06561279296875
2016-09-22,266.4989013671875
2016-09-23,266.4654846191406
2016-09-26,264.0997009277344
2016-09-27,265.9989929199219
2016-09-28,266.2655334472656
2016-09-29,260.7676696777344
2016-09-30,263.1334533691406
2016-10-03,263.1334533691406
2016-10-04,263.2333984375
2016-10-05,262.9001159667969
2016-10-06,258.13531494140625
2016-10-07,253.93690490722656
2016-10-10,265.799072265625
2016-10-13,263.4666748046875
2016-10-14,265.4658508300781
2016-10-17,265.26593017578125
2016-10-18,263.8331298828125
2016-10-19,266.2988586425781
2016-10-20,264.8660888671875
2016-10-21,264.2330017089844
2016-10-24,260.5010681152344
2016-10-25,257.4689025878906
2016-10-26,256.20269775390625
2016-10-27,256.0694580078125
2016-10-28,253.97018432617188
2016-11-01,256.1027526855469
2016-11-02,254.47003173828125
2016-11-03,253.03724670410156
2016-11-04,254.23678588867188
2016-11-07,253.50364685058594
2016-11-08,253.43702697753906
2016-11-09,249.30531311035156
2016-11-10,250.9380340576172
2016-11-11,247.2394561767578
2016-11-15,246.37310791015625
2016-11-16,245.57339477539062
2016-11-17,247.939208984375
2016-11-18,249.27198791503906
2016-11-21,246.97286987304688
2016-11-22,246.07327270507812
2016-11-23,245.2734832763672
2016-11-24,241.7415008544922
2016-11-25,240.6419677734375
2016-11-28,243.44085693359375
2016-11-29,242.90769958496094
2016-11-30,241.7415008544922
2016-12-01,242.47463989257812
2016-12-02,241.0418243408203
2016-12-05,239.17581176757812
2016-12-06,232.5116729736328
2016-12-07,233.31141662597656
2016-12-08,236.9100341796875
2016-12-09,237.04331970214844
2016-12-12,238.5093994140625
2016-12-13,240.50869750976562
2016-12-14,236.67681884765625
2016-12-15,235.0440673828125
2016-12-16,235.97702026367188
2016-12-19,234.6775665283203
2016-12-20,233.41139221191406
2016-12-21,233.87783813476562
2016-12-22,233.2447509765625
2016-12-23,235.6771240234375
2016-12-26,236.6435089111328
2016-12-27,240.34207153320312
2016-12-28,240.5753173828125
2016-12-29,240.14212036132812
2016-12-30,238.70936584472656
2017-01-02,240.40872192382812
2017-01-03,246.5730438232422
2017-01-04,249.40533447265625
2017-01-05,246.37310791015625
2017-01-06,248.70553588867188
2017-01-09,245.10687255859375
2017-01-10,246.2398223876953
2017-01-11,246.1731414794922
2017-01-12,252.63739013671875
2017-01-13,250.67144775390625
2017-01-16,238.409423828125
2017-01-17,238.2095489501953
2017-01-18,236.743408203125
2017-01-19,237.14329528808594
2017-01-20,239.97557067871094
2017-01-23,240.54197692871094
2017-01-24,242.5745391845703
2017-01-25,243.2409210205078
2017-01-27,240.74185180664062
2017-01-30,244.9070281982422
2017-01-31,250.06117248535156
2017-02-01,253.6656951904297
2017-02-02,252.5877227783203
2017-02-03,255.8217315673828
2017-02-06,253.29513549804688
2017-02-07,256.9670715332031
2017-02-08,256.39434814453125
2017-02-09,258.55035400390625
2017-02-10,259.9652404785156
2017-02-13,255.35003662109375
2017-02-14,254.97946166992188
2017-02-15,255.01318359375
2017-02-16,254.44049072265625
2017-02-17,255.99014282226562
2017-02-20,255.35003662109375
2017-02-21,256.1922607421875
2017-02-22,257.40496826171875
2017-02-23,255.6532745361328
2017-02-27,257.3376159667969
2017-02-28,255.38375854492188
2017-03-01,252.5877227783203
2017-03-02,252.14979553222656
2017-03-03,256.39434814453125
2017-03-06,255.35003662109375
2017-03-07,254.10362243652344
2017-03-08,255.85537719726562
2017-03-09,255.68690490722656
2017-03-10,256.02386474609375
2017-03-14,256.9670715332031
2017-03-15,257.3713073730469
2017-03-16,257.2029113769531
2017-03-17,257.4723815917969
2017-03-20,259.392578125
2017-03-21,259.4599914550781
2017-03-22,254.6089630126953
2017-03-23,257.034423828125
2017-03-24,256.05743408203125
2017-03-27,256.5965270996094
2017-03-28,249.4884490966797
2017-03-29,249.69061279296875
2017-03-30,252.78985595703125
2017-03-31,256.8323669433594
2017-04-03,256.7312316894531
2017-04-05,262.62652587890625
2017-04-06,264.4792785644531
2017-04-07,262.2222900390625
2017-04-10,256.05743408203125
2017-04-11,256.2596740722656
2017-04-12,258.4830017089844
2017-04-13,258.2471618652344
2017-04-17,259.4936828613281
2017-04-18,255.99014282226562
2017-04-19,255.7880096435547
2017-04-20,253.4972381591797
2017-04-21,255.38375854492188
2017-04-24,255.51852416992188
2017-04-25,258.28082275390625
2017-04-26,256.02386474609375
2017-04-27,255.99014282226562
2017-04-28,256.4281005859375
2017-05-02,255.6532745361328
2017-05-03,251.37493896484375
2017-05-04,248.54525756835938
2017-05-05,259.4936828613281
2017-05-08,257.5060729980469
2017-05-09,256.39434814453125
2017-05-10,252.4529266357422
2017-05-11,250.97071838378906
2017-05-12,248.64633178710938
2017-05-15,243.89633178710938
2017-05-16,242.14459228515625
2017-05-17,247.70306396484375
2017-05-18,247.02931213378906
2017-05-19,248.5789337158203
2017-05-22,243.42474365234375
2017-05-23,247.66937255859375
2017-05-24,238.87692260742188
2017-05-25,243.7615966796875
2017-05-26,248.7473602294922
2017-05-29,244.19961547851562
2017-05-30,246.2207794189453
2017-05-31,254.7436981201172
2017-06-01,255.08058166503906
2017-06-02,254.27210998535156
2017-06-05,249.3873748779297
2017-06-06,247.60194396972656
2017-06-07,251.94764709472656
2017-06-08,247.66937255859375
2017-06-09,248.983154296875
2017-06-12,252.62135314941406
2017-06-13,252.5203399658203
2017-06-14,253.1266326904297
2017-06-15,251.67813110351562
2017-06-16,253.22776794433594
2017-06-19,253.36251831054688
2017-06-20,254.40682983398438
2017-06-21,253.56468200683594
2017-06-22,253.90151977539062
2017-06-23,257.87664794921875
2017-06-27,254.40682983398438
2017-06-28,253.39617919921875
2017-06-29,252.688720703125
2017-06-30,256.9670715332031
2017-07-03,259.22412109375
2017-07-04,257.7755432128906
2017-07-05,256.93341064453125
2017-07-06,256.7312316894531
2017-07-07,257.9103088378906
2017-07-10,254.94580078125
2017-07-11,252.08241271972656
2017-07-12,256.4281005859375
2017-07-13,255.88909912109375
2017-07-14,254.77734375
2017-07-17,251.40866088867188
2017-07-18,251.34121704101562
2017-07-19,249.4547576904297
2017-07-20,251.84661865234375
2017-07-21,253.26150512695312
2017-07-24,250.1622314453125
2017-07-25,248.67996215820312
2017-07-26,254.0699005126953
2017-07-27,252.2171630859375
2017-07-28,253.8004150390625
2017-07-31,252.2845458984375
2017-08-01,255.99014282226562
2017-08-02,255.35003662109375
2017-08-03,254.47421264648438
2017-08-04,255.95639038085938
2017-08-07,256.1585388183594
