Date,RBLBANK
2020-07-03,170.22647094726562
2020-07-06,174.58998107910156
2020-07-07,183.31703186035156
2020-07-08,182.9738311767578
2020-07-09,184.4936981201172
2020-07-10,177.5316925048828
2020-07-13,174.44288635253906
2020-07-14,161.7935791015625
2020-07-15,161.45037841796875
2020-07-16,163.6566619873047
2020-07-17,166.25515747070312
2020-07-20,171.30506896972656
2020-07-21,173.07009887695312
2020-07-22,170.81478881835938
2020-07-23,173.7074737548828
2020-07-24,179.34571838378906
2020-07-27,175.32540893554688
2020-07-28,178.3651580810547
2020-07-29,173.21717834472656
2020-07-30,165.7158660888672
2020-07-31,166.25515747070312
2020-08-03,159.7834014892578
2020-08-04,165.5197296142578
2020-08-05,171.55023193359375
2020-08-06,170.76576232910156
2020-08-07,187.58250427246094
2020-08-10,177.48265075683594
2020-08-11,181.6010284423828
2020-08-12,184.1505126953125
2020-08-13,181.35589599609375
2020-08-14,173.75648498535156
2020-08-17,179.93406677246094
2020-08-18,178.85543823242188
2020-08-19,181.20883178710938
2020-08-20,178.6103057861328
2020-08-21,180.57142639160156
2020-08-24,180.86561584472656
2020-08-25,185.27816772460938
2020-08-26,196.50564575195312
2020-08-27,198.85903930664062
2020-08-28,206.40939331054688
2020-08-31,192.14215087890625
2020-09-01,188.121826171875
2020-09-02,193.22076416015625
2020-09-03,189.05335998535156
2020-09-04,185.13108825683594
2020-09-07,183.1209259033203
2020-09-08,176.3059844970703
2020-09-09,172.1875762939453
2020-09-10,176.9923553466797
2020-09-11,179.10060119628906
2020-09-14,177.5316925048828
2020-09-15,180.3753204345703
2020-09-16,182.09132385253906
2020-09-17,180.08114624023438
2020-09-18,177.1394500732422
2020-09-21,165.91197204589844
2020-09-22,162.9702606201172
2020-09-23,163.11734008789062
2020-09-24,154.7335205078125
2020-09-25,161.74453735351562
2020-09-28,170.2754669189453
2020-09-29,166.6964111328125
2020-09-30,166.59835815429688
2020-10-01,174.3938751220703
2020-10-05,171.8934326171875
2020-10-06,177.2865447998047
2020-10-07,173.658447265625
2020-10-08,170.47161865234375
2020-10-09,176.55111694335938
2020-10-12,171.55023193359375
2020-10-13,166.4512939453125
2020-10-14,169.54006958007812
2020-10-15,163.7547149658203
2020-10-16,168.6575469970703
2020-10-19,175.37445068359375
2020-10-20,175.96278381347656
2020-10-21,176.94334411621094
2020-10-22,177.62974548339844
2020-10-23,174.3938751220703
2020-10-26,172.08953857421875
2020-10-27,171.74632263183594
2020-10-28,171.9424591064453
2020-10-29,171.35411071777344
2020-10-30,170.96188354492188
2020-11-02,176.20791625976562
2020-11-03,180.91464233398438
2020-11-04,181.25784301757812
2020-11-05,182.1893768310547
2020-11-06,189.49461364746094
2020-11-09,193.17173767089844
2020-11-10,205.42881774902344
2020-11-11,201.6536407470703
2020-11-12,198.56484985351562
2020-11-13,201.6046142578125
2020-11-14,203.22254943847656
2020-11-17,208.17440795898438
2020-11-18,216.9504852294922
2020-11-19,207.88023376464844
2020-11-20,207.48802185058594
2020-11-23,208.51759338378906
2020-11-24,222.0004119873047
2020-11-25,222.196533203125
2020-11-26,218.07814025878906
2020-11-27,219.45094299316406
2020-12-01,221.3140106201172
2020-12-02,221.363037109375
2020-12-03,227.2954559326172
2020-12-04,232.5905303955078
2020-12-07,238.22877502441406
2020-12-08,232.6885986328125
2020-12-09,232.19830322265625
2020-12-10,230.1391143798828
2020-12-11,230.97259521484375
2020-12-14,230.28622436523438
2020-12-15,232.4924774169922
2020-12-16,237.1011505126953
2020-12-17,232.19830322265625
2020-12-18,223.2261199951172
2020-12-21,202.53614807128906
2020-12-22,204.3992156982422
2020-12-23,216.90145874023438
2020-12-24,216.06797790527344
2020-12-28,224.64793395996094
2020-12-29,228.2760467529297
2020-12-30,227.9818572998047
2020-12-31,226.56004333496094
2021-01-01,226.56004333496094
2021-01-04,234.9438934326172
2021-01-05,245.97528076171875
2021-01-06,259.06585693359375
2021-01-07,264.0667419433594
2021-01-08,259.8992919921875
2021-01-11,250.9761505126953
2021-01-12,252.49603271484375
2021-01-13,249.45626831054688
2021-01-14,249.26016235351562
2021-01-15,248.9659881591797
2021-01-18,239.65060424804688
2021-01-19,249.3092041015625
2021-01-20,248.8189239501953
2021-01-21,245.6811065673828
2021-01-22,228.2760467529297
2021-01-25,218.4213409423828
2021-01-27,214.4010009765625
2021-01-28,210.8709716796875
2021-01-29,209.645263671875
2021-02-01,232.24732971191406
2021-02-02,237.68948364257812
2021-02-03,251.56448364257812
2021-02-04,252.2999267578125
2021-02-05,246.22042846679688
2021-02-08,242.59231567382812
2021-02-09,241.56271362304688
2021-02-10,238.3268585205078
2021-02-11,239.06228637695312
2021-02-12,236.75794982910156
2021-02-15,249.06407165527344
2021-02-16,253.4766082763672
2021-02-17,248.23056030273438
2021-02-18,245.2888641357422
2021-02-19,241.4646759033203
2021-02-22,231.9041290283203
2021-02-23,231.462890625
2021-02-24,241.7588348388672
2021-02-25,244.11219787597656
2021-02-26,231.02163696289062
2021-03-01,231.462890625
2021-03-02,232.1492919921875
2021-03-03,244.11219787597656
2021-03-04,244.50442504882812
2021-03-05,237.64047241210938
2021-03-08,239.55258178710938
2021-03-09,240.68020629882812
2021-03-10,237.19920349121094
2021-03-12,238.37588500976562
2021-03-15,233.62013244628906
2021-03-16,230.53134155273438
2021-03-17,219.05870056152344
2021-03-18,218.61746215820312
2021-03-19,224.108642578125
2021-03-22,220.8727569580078
2021-03-23,222.39263916015625
2021-03-24,211.7044677734375
2021-03-25,205.9681396484375
2021-03-26,206.9977264404297
2021-03-30,204.00701904296875
2021-03-31,203.5167236328125
2021-04-01,211.9986114501953
2021-04-05,202.24195861816406
2021-04-06,207.97830200195312
2021-04-07,211.9986114501953
2021-04-08,209.10594177246094
2021-04-09,206.94869995117188
2021-04-12,184.98399353027344
2021-04-13,189.88681030273438
2021-04-15,186.0135955810547
2021-04-16,184.1014862060547
2021-04-19,172.1875762939453
2021-04-20,171.1580047607422
2021-04-22,172.92303466796875
2021-04-23,174.73707580566406
2021-04-26,180.62046813964844
2021-04-27,182.9248046875
2021-04-28,189.88681030273438
2021-04-29,186.6019287109375
2021-04-30,182.14035034179688
2021-05-03,177.6787567138672
2021-05-04,178.2180633544922
2021-05-05,180.62046813964844
2021-05-06,181.40493774414062
2021-05-07,182.67965698242188
2021-05-10,183.90538024902344
2021-05-11,182.58160400390625
2021-05-12,184.1995391845703
2021-05-14,184.0524444580078
2021-05-17,193.17173767089844
2021-05-18,195.32896423339844
2021-05-19,196.06439208984375
2021-05-20,200.28085327148438
2021-05-21,203.66380310058594
2021-05-24,205.9191131591797
2021-05-25,202.09490966796875
2021-05-26,203.81089782714844
2021-05-27,206.94869995117188
2021-05-28,212.0476531982422
2021-05-31,210.03749084472656
2021-06-01,207.19384765625
2021-06-02,216.85243225097656
2021-06-03,214.5971221923828
2021-06-04,210.57679748535156
2021-06-07,212.4888916015625
2021-06-08,212.24375915527344
2021-06-09,209.59622192382812
2021-06-10,214.1068572998047
2021-06-11,214.0087890625
2021-06-14,212.390869140625
2021-06-15,215.2835235595703
2021-06-16,211.6063995361328
2021-06-17,205.6249237060547
2021-06-18,202.7322540283203
2021-06-21,207.88023376464844
2021-06-22,206.0171661376953
2021-06-23,204.30117797851562
2021-06-24,203.41864013671875
2021-06-25,208.12539672851562
2021-06-28,210.52777099609375
2021-06-29,207.73313903808594
2021-06-30,206.40939331054688
2021-07-01,205.77203369140625
2021-07-02,206.80160522460938
2021-07-05,209.69430541992188
2021-07-06,209.20401000976562
2021-07-07,219.05870056152344
2021-07-08,211.557373046875
2021-07-09,214.69517517089844
2021-07-12,215.7247772216797
2021-07-13,215.1364288330078
2021-07-14,214.4990692138672
2021-07-15,210.77291870117188
2021-07-16,210.67486572265625
2021-07-19,205.23272705078125
2021-07-20,200.18276977539062
2021-07-22,201.01625061035156
2021-07-23,200.52598571777344
2021-07-26,194.5935516357422
2021-07-27,192.33824157714844
2021-07-28,189.20042419433594
2021-07-29,187.58250427246094
2021-07-30,189.20042419433594
2021-08-02,190.76934814453125
2021-08-03,183.1209259033203
2021-08-04,176.89431762695312
2021-08-05,178.46322631835938
2021-08-06,174.0996856689453
2021-08-09,175.12928771972656
2021-08-10,169.39297485351562
2021-08-11,174.2467803955078
2021-08-12,172.82496643066406
2021-08-13,172.72689819335938
2021-08-16,169.49105834960938
2021-08-17,166.6964111328125
2021-08-18,165.56878662109375
2021-08-20,159.58729553222656
2021-08-23,154.53738403320312
2021-08-24,159.09703063964844
2021-08-25,158.41062927246094
2021-08-26,159.39120483398438
2021-08-27,159.58729553222656
2021-08-30,166.01002502441406
2021-08-31,162.28387451171875
2021-09-01,167.62796020507812
2021-09-02,168.51046752929688
2021-09-03,168.85365295410156
2021-09-06,170.61868286132812
2021-09-07,170.52061462402344
2021-09-08,170.42257690429688
2021-09-09,168.8046417236328
2021-09-13,168.90269470214844
2021-09-14,171.9424591064453
2021-09-15,175.9137420654297
2021-09-16,179.93406677246094
2021-09-17,177.48265075683594
2021-09-20,170.61868286132812
2021-09-21,172.4327392578125
2021-09-22,175.6195831298828
2021-09-23,182.87579345703125
2021-09-24,182.1893768310547
2021-09-27,186.6999969482422
2021-09-28,183.75828552246094
2021-09-29,184.4936981201172
2021-09-30,187.1902618408203
2021-10-01,189.73974609375
2021-10-04,189.9358673095703
2021-10-05,189.49461364746094
2021-10-06,181.11074829101562
2021-10-07,185.71942138671875
2021-10-08,189.83779907226562
2021-10-11,189.29849243164062
2021-10-12,188.51402282714844
2021-10-13,189.59266662597656
2021-10-14,187.92568969726562
2021-10-18,194.20132446289062
2021-10-19,186.5038604736328
2021-10-20,185.27816772460938
2021-10-21,193.12269592285156
2021-10-22,196.9469451904297
2021-10-25,201.31044006347656
2021-10-26,206.75259399414062
2021-10-27,204.20310974121094
2021-10-28,197.14303588867188
2021-10-29,177.04141235351562
2021-11-01,181.40493774414062
2021-11-02,202.7322540283203
2021-11-03,199.15318298339844
2021-11-04,199.5944366455078
2021-11-08,200.18276977539062
2021-11-09,213.02821350097656
2021-11-10,211.94960021972656
2021-11-11,207.48802185058594
2021-11-12,207.09579467773438
2021-11-15,203.22254943847656
2021-11-16,205.77203369140625
2021-11-17,203.5657501220703
2021-11-18,199.39834594726562
2021-11-22,189.59266662597656
2021-11-23,192.53436279296875
2021-11-24,196.1624755859375
2021-11-25,196.60372924804688
2021-11-26,182.2384033203125
2021-11-29,178.16905212402344
2021-11-30,179.10060119628906
2021-12-01,188.1708221435547
2021-12-02,188.31793212890625
2021-12-03,189.0043182373047
2021-12-06,186.20970153808594
2021-12-07,189.39654541015625
2021-12-08,194.0542449951172
2021-12-09,195.18190002441406
2021-12-10,194.5935516357422
2021-12-13,192.63241577148438
2021-12-14,189.73974609375
2021-12-15,186.65097045898438
2021-12-16,183.56219482421875
2021-12-17,175.9137420654297
2021-12-20,164.29403686523438
2021-12-21,165.7158660888672
2021-12-22,171.7953643798828
2021-12-23,174.491943359375
2021-12-24,169.54006958007812
2021-12-27,138.21092224121094
2021-12-28,142.86862182617188
2021-12-29,141.49583435058594
2021-12-30,128.16012573242188
2021-12-31,124.67912292480469
2022-01-03,130.1702880859375
2022-01-04,128.30723571777344
2022-01-05,130.1702880859375
2022-01-06,133.55325317382812
2022-01-07,132.47463989257812
2022-01-10,138.25997924804688
2022-01-11,140.22109985351562
2022-01-12,146.88897705078125
2022-01-13,145.56520080566406
2022-01-14,153.45875549316406
2022-01-17,152.18402099609375
2022-01-18,146.3006134033203
2022-01-19,147.91856384277344
2022-01-20,148.5068817138672
2022-01-21,143.89820861816406
2022-01-24,135.0731201171875
2022-01-25,141.20167541503906
2022-01-27,150.17385864257812
2022-01-28,144.68267822265625
2022-01-31,145.41812133789062
2022-02-01,147.4282684326172
2022-02-02,151.69374084472656
2022-02-03,150.5660858154297
2022-02-04,146.7418670654297
2022-02-07,143.407958984375
2022-02-08,141.8390350341797
2022-02-09,143.45697021484375
2022-02-10,143.55503845214844
2022-02-11,139.04443359375
2022-02-14,132.6217041015625
2022-02-15,140.31918334960938
2022-02-16,140.51527404785156
2022-02-17,137.6226043701172
2022-02-18,137.52455139160156
2022-02-21,135.2692413330078
2022-02-22,135.2692413330078
2022-02-23,136.05369567871094
2022-02-24,119.92337036132812
2022-02-25,130.3664093017578
2022-02-28,130.75863647460938
2022-03-02,130.26834106445312
2022-03-03,128.6013641357422
2022-03-04,124.09077453613281
2022-03-07,119.48210144042969
2022-03-08,125.95384979248047
2022-03-09,129.04263305664062
2022-03-10,130.7095947265625
2022-03-11,131.24893188476562
2022-03-14,130.56251525878906
2022-03-15,126.7383041381836
2022-03-16,130.7095947265625
2022-03-17,133.79840087890625
2022-03-21,130.7095947265625
2022-03-22,132.18045043945312
2022-03-23,131.64114379882812
2022-03-24,132.37655639648438
2022-03-25,130.75863647460938
2022-03-28,128.06207275390625
2022-03-29,126.14996337890625
2022-03-30,126.7383041381836
2022-03-31,127.66984558105469
2022-04-01,134.33770751953125
2022-04-04,139.14247131347656
2022-04-05,138.7012176513672
2022-04-06,137.0832977294922
2022-04-07,134.53379821777344
2022-04-08,125.61066436767578
2022-04-11,128.69943237304688
2022-04-12,129.18972778320312
2022-04-13,128.35623168945312
2022-04-18,127.66984558105469
2022-04-19,122.17867279052734
2022-04-20,121.63935089111328
2022-04-21,124.09077453613281
2022-04-22,121.68838500976562
2022-04-25,118.10930633544922
2022-04-26,121.63935089111328
2022-04-27,119.3840560913086
2022-04-28,118.59960174560547
2022-04-29,117.86417388916016
2022-05-02,114.97150421142578
2022-05-04,114.48120880126953
2022-05-05,116.44235229492188
2022-05-06,112.47105407714844
2022-05-09,110.0196304321289
2022-05-10,110.80408477783203
2022-05-11,106.14640045166016
2022-05-12,99.72367095947266
2022-05-13,108.69587707519531
2022-05-16,114.28511047363281
2022-05-17,118.30543518066406
2022-05-18,117.27583312988281
2022-05-19,111.58853912353516
2022-05-20,114.77539825439453
2022-05-23,113.20647430419922
2022-05-24,110.60798645019531
2022-05-25,105.75416564941406
2022-05-26,109.23518371582031
2022-05-27,109.87255096435547
2022-05-30,111.78466033935547
2022-05-31,110.11769104003906
2022-06-01,108.84295654296875
2022-06-02,107.42113494873047
2022-06-03,103.94011688232422
2022-06-06,106.68571472167969
2022-06-07,108.15656280517578
2022-06-08,109.13713073730469
2022-06-09,111.68660736083984
2022-06-10,111.3924331665039
2022-06-13,86.14282989501953
2022-06-14,85.75059509277344
2022-06-15,87.02533721923828
2022-06-16,80.30845642089844
2022-06-17,79.81816864013672
2022-06-20,75.69978332519531
2022-06-21,81.63221740722656
2022-06-22,83.88752746582031
2022-06-23,85.45643615722656
2022-06-24,85.99573516845703
2022-06-27,89.47676086425781
2022-06-28,87.22144317626953
2022-06-29,82.66181182861328
2022-06-30,81.82833099365234
2022-07-01,84.52488708496094
2022-07-04,85.8486557006836
2022-07-05,79.91622161865234
2022-07-06,81.77931213378906
2022-07-07,83.83849334716797
2022-07-08,82.0734634399414
2022-07-11,85.1622543334961
2022-07-12,82.51472473144531
2022-07-13,82.56375122070312
2022-07-14,80.60262298583984
2022-07-15,80.30845642089844
2022-07-18,84.23072814941406
2022-07-19,89.62384033203125
2022-07-20,89.67285919189453
2022-07-21,93.10485076904297
2022-07-22,90.40828704833984
2022-07-25,92.85971069335938
2022-07-26,90.35926818847656
2022-07-27,89.86898040771484
2022-07-28,90.45732116699219
2022-07-29,90.45732116699219
2022-08-01,94.28153991699219
2022-08-02,96.92906951904297
2022-08-03,94.57569885253906
2022-08-04,94.33055114746094
2022-08-05,94.52667999267578
2022-08-08,96.3407211303711
2022-08-10,95.06598663330078
2022-08-11,95.75238800048828
2022-08-12,96.19364166259766
2022-08-16,95.99752807617188
2022-08-17,98.9392318725586
2022-08-18,101.09647369384766
2022-08-19,98.00768280029297
2022-08-22,96.3407211303711
2022-08-23,102.07704162597656
2022-08-24,119.3840560913086
2022-08-25,125.51260375976562
2022-08-26,122.03157806396484
2022-08-29,120.26656341552734
2022-08-30,119.92337036132812
2022-09-01,119.77629089355469
2022-09-02,119.53114318847656
2022-09-05,121.63935089111328
2022-09-06,120.26656341552734
2022-09-07,120.56072998046875
2022-09-08,122.08061218261719
2022-09-09,126.10093688964844
2022-09-12,125.46356964111328
2022-09-13,126.44413757324219
2022-09-14,130.6605682373047
2022-09-15,128.111083984375
2022-09-16,121.93352508544922
2022-09-19,122.08061218261719
2022-09-20,125.16939544677734
2022-09-21,124.8752212524414
2022-09-22,125.12036895751953
2022-09-23,120.6097640991211
2022-09-26,110.36283874511719
2022-09-27,110.11769104003906
2022-09-28,109.28421020507812
2022-09-29,107.71529388427734
2022-09-30,111.53952026367188
2022-10-03,108.89198303222656
2022-10-04,115.4617919921875
2022-10-06,118.79570770263672
2022-10-07,120.21753692626953
2022-10-10,118.30543518066406
2022-10-11,117.76612091064453
2022-10-12,121.3451919555664
2022-10-13,120.51170349121094
2022-10-14,121.68838500976562
2022-10-17,124.58106231689453
2022-10-18,126.83636474609375
2022-10-19,126.24801635742188
2022-10-20,126.29705810546875
2022-10-21,130.6605682373047
2022-10-24,124.82620239257812
2022-10-25,121.39421844482422
2022-10-27,133.70034790039062
2022-10-28,134.82798767089844
2022-10-31,132.5236358642578
2022-11-01,132.27850341796875
2022-11-02,131.1998748779297
2022-11-03,132.27850341796875
2022-11-04,132.18045043945312
2022-11-07,133.60226440429688
2022-11-09,136.54397583007812
2022-11-10,135.31825256347656
2022-11-11,139.7798309326172
2022-11-14,141.8880615234375
2022-11-15,142.32933044433594
2022-11-16,140.02499389648438
2022-11-17,142.37835693359375
2022-11-18,141.25070190429688
2022-11-21,140.02499389648438
2022-11-22,138.99539184570312
2022-11-23,138.21092224121094
2022-11-24,139.19151306152344
2022-11-25,147.1341094970703
2022-11-28,147.57537841796875
2022-11-29,149.87969970703125
2022-11-30,150.4189910888672
2022-12-01,150.32095336914062
2022-12-02,149.53648376464844
2022-12-05,151.84083557128906
2022-12-06,150.6641387939453
2022-12-07,150.4189910888672
2022-12-08,150.0267791748047
2022-12-09,148.80108642578125
2022-12-12,152.03695678710938
2022-12-13,154.68446350097656
2022-12-14,164.29403686523438
2022-12-15,166.59835815429688
2022-12-16,161.59747314453125
2022-12-19,164.68626403808594
2022-12-20,166.2061309814453
2022-12-21,159.58729553222656
2022-12-22,158.949951171875
2022-12-23,148.35980224609375
2022-12-26,157.38104248046875
2022-12-27,163.16636657714844
2022-12-28,169.68716430664062
2022-12-29,173.07009887695312
2022-12-30,175.9137420654297
2023-01-02,177.82586669921875
2023-01-03,183.02284240722656
2023-01-04,176.45306396484375
2023-01-05,182.63064575195312
2023-01-06,180.5224151611328
2023-01-09,182.1893768310547
2023-01-10,176.9923553466797
2023-01-11,177.48265075683594
2023-01-12,174.34483337402344
2023-01-13,173.41329956054688
2023-01-16,172.13858032226562
2023-01-17,168.5594940185547
2023-01-18,169.0988006591797
2023-01-19,164.04888916015625
2023-01-20,166.5002899169922
2023-01-23,164.1469268798828
2023-01-24,157.6261749267578
2023-01-25,154.8805694580078
2023-01-27,147.72244262695312
2023-01-30,146.88897705078125
2023-01-31,152.7233428955078
2023-02-01,145.5161590576172
2023-02-02,152.4291534423828
2023-02-03,154.3412628173828
2023-02-06,160.32273864746094
2023-02-07,160.32273864746094
2023-02-08,163.55862426757812
2023-02-09,164.78433227539062
2023-02-10,165.96099853515625
2023-02-13,163.06832885742188
2023-02-14,162.38192749023438
2023-02-15,160.51882934570312
2023-02-16,158.7538299560547
2023-02-17,155.5669708251953
2023-02-20,155.6650390625
2023-02-21,155.76309204101562
2023-02-22,150.46804809570312
2023-02-23,150.8112335205078
2023-02-24,150.17385864257812
2023-02-27,149.389404296875
2023-02-28,152.82139587402344
2023-03-01,157.9203338623047
2023-03-02,157.82229614257812
2023-03-03,163.4605255126953
2023-03-06,162.6760711669922
2023-03-08,162.1367950439453
2023-03-09,156.5475311279297
2023-03-10,151.8898468017578
2023-03-13,143.99630737304688
2023-03-14,143.1627960205078
2023-03-15,139.09344482421875
2023-03-16,138.7012176513672
2023-03-17,138.35801696777344
2023-03-20,134.43576049804688
2023-03-21,138.79930114746094
2023-03-22,140.7604217529297
2023-03-23,137.57359313964844
2023-03-24,132.47463989257812
2023-03-27,133.79840087890625
2023-03-28,132.7197723388672
2023-03-29,133.16102600097656
2023-03-31,138.35801696777344
2023-04-03,141.79000854492188
2023-04-05,137.96580505371094
2023-04-06,140.8584747314453
2023-04-10,141.10362243652344
2023-04-11,141.74098205566406
2023-04-12,142.5254364013672
2023-04-13,144.24142456054688
2023-04-17,151.35055541992188
2023-04-18,151.54666137695312
2023-04-19,146.54576110839844
2023-04-20,146.69284057617188
2023-04-21,144.78074645996094
2023-04-24,148.55593872070312
2023-04-25,150.07579040527344
2023-04-26,150.36997985839844
2023-04-27,156.2533721923828
2023-04-28,158.65574645996094
2023-05-02,151.59568786621094
2023-05-03,151.84083557128906
2023-05-04,152.3311309814453
2023-05-05,146.0554656982422
2023-05-08,149.53648376464844
2023-05-09,148.5068817138672
2023-05-10,147.47727966308594
2023-05-11,147.6734161376953
2023-05-12,144.43756103515625
2023-05-15,149.48745727539062
2023-05-16,146.54576110839844
2023-05-17,141.8390350341797
2023-05-18,139.28956604003906
2023-05-19,141.20167541503906
2023-05-22,140.41722106933594
2023-05-23,144.58460998535156
2023-05-24,142.62350463867188
2023-05-25,144.19241333007812
2023-05-26,145.46714782714844
2023-05-29,150.76219177246094
2023-05-30,159.8324432373047
2023-05-31,158.949951171875
2023-06-01,165.2255859375
2023-06-02,165.86293029785156
2023-06-05,169.834228515625
2023-06-06,172.08953857421875
2023-06-07,172.33468627929688
2023-06-08,170.07936096191406
2023-06-09,171.35411071777344
2023-06-12,174.491943359375
2023-06-13,175.17832946777344
2023-06-14,169.9813232421875
2023-06-15,163.41151428222656
2023-06-16,169.9813232421875
2023-06-19,168.60850524902344
2023-06-20,169.29490661621094
2023-06-21,168.8046417236328
2023-06-22,163.7056884765625
2023-06-23,163.26443481445312
2023-06-26,162.72511291503906
2023-06-27,170.81478881835938
2023-06-28,172.579833984375
2023-06-30,178.41419982910156
2023-07-03,180.62046813964844
2023-07-04,178.95352172851562
2023-07-05,186.94512939453125
2023-07-06,183.36605834960938
2023-07-07,181.11074829101562
2023-07-10,181.69911193847656
2023-07-11,190.13197326660156
2023-07-12,193.36785888671875
2023-07-13,194.00521850585938
2023-07-14,207.48802185058594
2023-07-17,222.24554443359375
2023-07-18,214.79324340820312
2023-07-19,208.9588623046875
2023-07-20,215.38157653808594
2023-07-21,217.29368591308594
2023-07-24,217.6859130859375
2023-07-25,218.9606475830078
2023-07-26,234.55166625976562
2023-07-27,228.07992553710938
2023-07-28,229.55079650878906
2023-07-31,223.42222595214844
2023-08-01,220.23538208007812
2023-08-02,216.1169891357422
2023-08-03,216.90145874023438
2023-08-04,211.90057373046875
2023-08-07,211.80250549316406
2023-08-08,216.1169891357422
2023-08-09,216.65631103515625
2023-08-10,219.89218139648438
2023-08-11,218.07814025878906
2023-08-14,219.30384826660156
2023-08-16,213.81268310546875
2023-08-17,214.79324340820312
2023-08-18,213.06541442871094
2023-08-21,215.82994079589844
2023-08-22,218.59445190429688
2023-08-23,227.28292846679688
2023-08-24,226.2956085205078
2023-08-25,227.43104553222656
2023-08-28,229.0601348876953
2023-08-29,230.54112243652344
2023-08-30,238.09417724609375
2023-08-31,235.72457885742188
2023-09-01,235.03346252441406
2023-09-04,231.57781982421875
2023-09-05,232.9106903076172
2023-09-06,230.54112243652344
2023-09-07,232.6638641357422
2023-09-08,229.65252685546875
2023-09-11,229.7512664794922
2023-09-12,215.0400848388672
2023-09-13,224.86398315429688
2023-09-14,225.70321655273438
2023-09-15,230.19554138183594
2023-09-18,227.33230590820312
2023-09-20,228.46771240234375
2023-09-21,223.4817352294922
2023-09-22,230.04745483398438
2023-09-25,234.7372589111328
2023-09-26,234.68789672851562
2023-09-27,242.2903289794922
2023-09-28,238.29164123535156
2023-09-29,249.5471954345703
2023-10-03,252.36106872558594
2023-10-04,246.1409149169922
2023-10-05,239.22959899902344
2023-10-06,244.36370849609375
2023-10-09,240.75997924804688
2023-10-10,245.40040588378906
2023-10-11,242.7839813232422
2023-10-12,243.57383728027344
2023-10-13,243.22830200195312
2023-10-16,240.61187744140625
2023-10-17,242.58653259277344
2023-10-18,238.48912048339844
2023-10-19,242.5371551513672
2023-10-20,241.30300903320312
2023-10-23,227.57913208007812
2023-10-25,222.59312438964844
2023-10-26,213.60845947265625
2023-10-27,223.3336181640625
2023-10-30,220.12481689453125
2023-10-31,217.65647888183594
2023-11-01,215.43499755859375
2023-11-02,219.13748168945312
2023-11-03,225.85130310058594
2023-11-06,227.52975463867188
2023-11-07,229.70187377929688
2023-11-08,237.10684204101562
2023-11-09,236.56382751464844
2023-11-10,236.8106689453125
2023-11-13,242.6852569580078
2023-11-15,249.3990936279297
2023-11-16,251.32437133789062
2023-11-17,231.82464599609375
2023-11-20,226.19688415527344
2023-11-21,233.1575469970703
2023-11-22,231.13351440429688
2023-11-23,235.82333374023438
2023-11-24,231.5284423828125
2023-11-28,234.7372589111328
2023-11-29,234.68789672851562
2023-11-30,231.62718200683594
2023-12-01,230.1461944580078
2023-12-04,239.37770080566406
2023-12-05,243.47512817382812
2023-12-06,249.7940216064453
2023-12-07,252.9040985107422
2023-12-08,264.3077697753906
2023-12-11,273.1936950683594
2023-12-12,270.3304138183594
2023-12-13,274.97088623046875
2023-12-14,278.5252685546875
2023-12-15,288.7441101074219
2023-12-18,283.708740234375
2023-12-19,282.6226806640625
2023-12-20,264.50518798828125
2023-12-21,272.0089111328125
2023-12-22,268.99755859375
2023-12-26,257.2483215332031
2023-12-27,259.42047119140625
2023-12-28,265.4925537109375
2023-12-29,275.7607116699219
2024-01-01,280.99359130859375
2024-01-02,277.3404541015625
2024-01-03,281.2897644042969
2024-01-04,282.5733337402344
2024-01-05,283.8568420410156
2024-01-08,280.8948669433594
2024-01-09,277.5379638671875
2024-01-10,279.9569091796875
2024-01-11,291.26177978515625
2024-01-12,288.3985595703125
2024-01-15,288.990966796875
2024-01-16,289.978271484375
2024-01-17,279.21636962890625
2024-01-18,266.4305114746094
2024-01-19,261.8887939453125
2024-01-23,250.13958740234375
2024-01-24,256.5078430175781
2024-01-25,251.91677856445312
2024-01-29,251.8180389404297
2024-01-30,252.26234436035156
2024-01-31,257.2483215332031
2024-02-01,263.1722717285156
2024-02-02,261.4444885253906
2024-02-05,262.0368957519531
2024-02-06,261.6913146972656
2024-02-07,258.08758544921875
2024-02-08,252.2129669189453
2024-02-09,256.6065673828125
2024-02-12,240.66122436523438
2024-02-13,247.57254028320312
2024-02-14,250.53451538085938
2024-02-15,255.76734924316406
2024-02-16,259.0255432128906
2024-02-19,257.89013671875
2024-02-20,259.8647766113281
2024-02-21,255.1749725341797
2024-02-22,263.1722717285156
2024-02-23,265.19635009765625
2024-02-26,269.3924865722656
2024-02-27,262.0862731933594
2024-02-28,252.55853271484375
2024-02-29,256.8534240722656
2024-03-01,263.4191589355469
2024-03-04,270.0342102050781
2024-03-05,252.60789489746094
2024-03-06,249.74464416503906
2024-03-07,252.6572723388672
2024-03-11,245.40040588378906
2024-03-12,246.3877410888672
2024-03-13,227.52975463867188
2024-03-14,222.6425018310547
2024-03-15,221.30960083007812
2024-03-18,221.60580444335938
2024-03-19,225.1602020263672
2024-03-20,230.34365844726562
2024-03-21,239.4270782470703
2024-03-22,239.32833862304688
2024-03-26,237.0574951171875
2024-03-27,235.03346252441406
2024-03-28,237.2549591064453
2024-04-01,244.56117248535156
2024-04-02,247.37506103515625
2024-04-03,249.3990936279297
2024-04-04,251.42311096191406
2024-04-05,251.32437133789062
2024-04-08,252.26234436035156
