Date,ICICIPRULI
2020-07-29,444.2072448730469
2020-07-30,447.8162536621094
2020-07-31,447.173583984375
2020-08-03,433.973388671875
2020-08-04,448.8545227050781
2020-08-05,456.51751708984375
2020-08-06,466.3063659667969
2020-08-07,465.1198425292969
2020-08-10,476.8367919921875
2020-08-11,471.84356689453125
2020-08-12,472.0906982421875
2020-08-13,465.4164733886719
2020-08-14,453.7983703613281
2020-08-17,448.162353515625
2020-08-18,448.755615234375
2020-08-19,449.44769287109375
2020-08-20,434.17120361328125
2020-08-21,442.47686767578125
2020-08-24,438.6206359863281
2020-08-25,441.3398132324219
2020-08-26,444.2072448730469
2020-08-27,443.96002197265625
2020-08-28,446.2342224121094
2020-08-31,417.9058532714844
2020-09-01,425.4205017089844
2020-09-02,432.984619140625
2020-09-03,433.7261962890625
2020-09-04,416.17547607421875
2020-09-07,420.0811462402344
2020-09-08,437.23638916015625
2020-09-09,429.5239562988281
2020-09-10,442.1308288574219
2020-09-11,434.2205810546875
2020-09-14,425.5193786621094
2020-09-15,422.6025085449219
2020-09-16,429.9688720703125
2020-09-17,421.71258544921875
2020-09-18,417.0159606933594
2020-09-21,408.5618896484375
2020-09-22,398.72357177734375
2020-09-23,404.1124572753906
2020-09-24,409.6001281738281
2020-09-25,410.1933898925781
2020-09-28,415.7305603027344
2020-09-29,418.30126953125
2020-09-30,416.17547607421875
2020-10-01,418.64739990234375
2020-10-05,415.3844299316406
2020-10-06,425.9149169921875
2020-10-07,428.7823181152344
2020-10-08,428.7823181152344
2020-10-09,424.72833251953125
2020-10-12,414.14849853515625
2020-10-13,410.885498046875
2020-10-14,420.3778076171875
2020-10-15,414.0990295410156
2020-10-16,410.094482421875
2020-10-19,418.4991455078125
2020-10-20,416.81817626953125
2020-10-21,406.9798889160156
2020-10-22,409.3529052734375
2020-10-23,404.1124572753906
2020-10-26,400.1573181152344
2020-10-27,407.5731506347656
2020-10-28,404.3101806640625
2020-10-29,403.5685729980469
2020-10-30,398.8224792480469
2020-11-02,398.87188720703125
2020-11-03,405.1011657714844
2020-11-04,405.1011657714844
2020-11-05,408.9574279785156
2020-11-06,413.01141357421875
2020-11-09,417.3125915527344
2020-11-10,416.71929931640625
2020-11-11,423.7395935058594
2020-11-12,424.6295471191406
2020-11-13,427.7935485839844
2020-11-14,428.6834411621094
2020-11-17,443.91064453125
2020-11-18,449.942138671875
2020-11-19,436.34649658203125
2020-11-20,448.5083923339844
2020-11-23,448.162353515625
2020-11-24,444.3061828613281
2020-11-25,442.77349853515625
2020-11-26,449.29937744140625
2020-11-27,436.7419738769531
2020-12-01,452.21630859375
2020-12-02,462.3512878417969
2020-12-03,472.0906982421875
2020-12-04,470.8547668457031
2020-12-07,476.8367919921875
2020-12-08,477.875
2020-12-09,481.38519287109375
2020-12-10,490.976318359375
2020-12-11,493.052734375
2020-12-14,484.7470397949219
2020-12-15,474.7603759765625
2020-12-16,480.79193115234375
2020-12-17,476.7379455566406
2020-12-18,477.1334533691406
2020-12-21,463.9333190917969
2020-12-22,477.083984375
2020-12-23,479.3088073730469
2020-12-24,490.5807800292969
2020-12-28,495.3269348144531
2020-12-29,494.3381652832031
2020-12-30,493.151611328125
2020-12-31,493.2504577636719
2021-01-01,493.1021728515625
2021-01-04,498.2437744140625
2021-01-05,501.8033752441406
2021-01-06,504.6708068847656
2021-01-07,503.9787292480469
2021-01-08,519.9968872070312
2021-01-11,520.2440795898438
2021-01-12,515.7945556640625
2021-01-13,503.9787292480469
2021-01-14,503.2371520996094
2021-01-15,494.0909729003906
2021-01-18,501.2101135253906
2021-01-19,509.7630920410156
2021-01-20,509.4664611816406
2021-01-21,500.41912841796875
2021-01-22,496.26629638671875
2021-01-25,496.26629638671875
2021-01-27,493.4482727050781
2021-01-28,485.38970947265625
2021-01-29,475.6008605957031
2021-02-01,483.95599365234375
2021-02-02,469.668212890625
2021-02-03,473.12890625
2021-02-04,471.2502746582031
2021-02-05,467.0479736328125
2021-02-08,471.4479675292969
2021-02-09,471.4974060058594
2021-02-10,470.8052673339844
2021-02-11,485.7358093261719
2021-02-12,481.7807312011719
2021-02-15,480.8907775878906
2021-02-16,485.2414245605469
2021-02-17,482.81890869140625
2021-02-18,480.74249267578125
2021-02-19,480.0009460449219
2021-02-22,460.52203369140625
2021-02-23,465.6142272949219
2021-02-24,472.2390441894531
2021-02-25,472.2884216308594
2021-02-26,456.3691711425781
2021-03-01,466.8501892089844
2021-03-02,471.7940673828125
2021-03-03,484.69757080078125
2021-03-04,492.06396484375
2021-03-05,478.0727844238281
2021-03-08,473.6726989746094
2021-03-09,480.74249267578125
2021-03-10,478.5671691894531
2021-03-12,456.6163635253906
2021-03-15,445.1960144042969
2021-03-16,438.9172668457031
2021-03-17,421.7620544433594
2021-03-18,417.3125915527344
2021-03-19,425.2227478027344
2021-03-22,432.8363037109375
2021-03-23,431.05657958984375
2021-03-24,424.9755554199219
2021-03-25,425.2227478027344
2021-03-26,425.8160095214844
2021-03-30,426.90362548828125
2021-03-31,440.5982360839844
2021-04-01,439.36224365234375
2021-04-05,431.7981262207031
2021-04-06,443.46563720703125
2021-04-07,450.7331848144531
2021-04-08,449.7443542480469
2021-04-09,450.3870849609375
2021-04-12,438.7195739746094
2021-04-13,453.74896240234375
2021-04-15,450.8815002441406
2021-04-16,445.9870300292969
2021-04-19,446.975830078125
2021-04-20,472.5850830078125
2021-04-22,487.21893310546875
2021-04-23,506.6484375
2021-04-26,537.7947387695312
2021-04-27,520.7879028320312
2021-04-28,515.0035400390625
2021-04-29,518.612548828125
2021-04-30,516.0911865234375
2021-05-03,545.5072631835938
2021-05-04,547.4848022460938
2021-05-05,553.120849609375
2021-05-06,558.2130737304688
2021-05-07,555.4445190429688
2021-05-10,550.0556640625
2021-05-11,566.172607421875
2021-05-12,549.7590942382812
2021-05-14,553.8624877929688
2021-05-17,542.5408935546875
2021-05-18,541.898193359375
2021-05-19,538.1903686523438
2021-05-20,535.8173217773438
2021-05-21,538.7836303710938
2021-05-24,547.5836791992188
2021-05-25,525.18798828125
2021-05-26,519.9968872070312
2021-05-27,521.4305419921875
2021-05-28,540.5634155273438
2021-05-31,548.028564453125
2021-06-01,545.8038940429688
2021-06-02,559.74560546875
2021-06-03,563.3052368164062
2021-06-04,571.75927734375
2021-06-07,575.6154174804688
2021-06-08,567.2603149414062
2021-06-09,564.7389526367188
2021-06-10,574.8739624023438
2021-06-11,573.242431640625
2021-06-14,581.3009643554688
2021-06-15,581.0042724609375
2021-06-16,573.2655029296875
2021-06-17,585.3201904296875
2021-06-18,575.4483032226562
2021-06-21,574.7537231445312
2021-06-22,597.7220458984375
2021-06-23,600.5993041992188
2021-06-24,596.3330078125
2021-06-25,611.4137573242188
2021-06-28,614.7374267578125
2021-06-29,609.8759155273438
2021-06-30,607.8916015625
2021-07-01,609.5286865234375
2021-07-02,614.5390014648438
2021-07-05,616.37451171875
2021-07-06,622.1785278320312
2021-07-07,623.1210327148438
2021-07-08,616.2256469726562
2021-07-09,608.5364379882812
2021-07-12,620.5911865234375
2021-07-13,621.3352661132812
2021-07-14,627.0897827148438
2021-07-15,617.7634887695312
2021-07-16,622.1289672851562
2021-07-19,621.3352661132812
2021-07-20,600.0535888671875
2021-07-22,630.4135131835938
2021-07-23,639.9877319335938
2021-07-26,641.7239990234375
2021-07-27,648.6690063476562
2021-07-28,647.4784545898438
2021-07-29,631.35595703125
2021-07-30,627.9827270507812
2021-08-02,628.8756103515625
2021-08-03,645.8910522460938
2021-08-04,664.493896484375
2021-08-05,645.3948974609375
2021-08-06,645.8414916992188
2021-08-09,646.7839965820312
2021-08-10,653.5305786132812
2021-08-11,651.2487182617188
2021-08-12,664.3450317382812
2021-08-13,666.1309814453125
2021-08-16,666.5277709960938
2021-08-17,670.9924926757812
2021-08-18,675.3580322265625
2021-08-20,660.9717407226562
2021-08-23,676.10205078125
2021-08-24,663.7498168945312
2021-08-25,650.2565307617188
2021-08-26,646.7343139648438
2021-08-27,651.0006103515625
2021-08-30,653.8282470703125
2021-08-31,653.9274291992188
2021-09-01,653.2825927734375
2021-09-02,670.7940063476562
2021-09-03,692.2741088867188
2021-09-06,688.50390625
2021-09-07,696.5899658203125
2021-09-08,711.5219116210938
2021-09-09,691.2323608398438
2021-09-13,687.958251953125
2021-09-14,684.48583984375
2021-09-15,690.0418090820312
2021-09-16,694.2088623046875
2021-09-17,698.028564453125
2021-09-20,673.2247924804688
2021-09-21,686.866943359375
2021-09-22,682.4517822265625
2021-09-23,680.3683471679688
2021-09-24,668.2144775390625
2021-09-27,658.4417724609375
2021-09-28,658.7890014648438
2021-09-29,667.7183227539062
2021-09-30,666.5774536132812
2021-10-01,662.5591430664062
2021-10-04,671.1907958984375
2021-10-05,673.5720825195312
2021-10-06,673.3240356445312
2021-10-07,676.3004760742188
2021-10-08,654.9692993164062
2021-10-11,656.3086547851562
2021-10-12,656.507080078125
2021-10-13,651.6454467773438
2021-10-14,646.8336181640625
2021-10-18,668.2144775390625
2021-10-19,654.5227661132812
2021-10-20,626.7921752929688
2021-10-21,624.361328125
2021-10-22,615.6304321289062
2021-10-25,616.12646484375
2021-10-26,617.7634887695312
2021-10-27,626.990478515625
2021-10-28,612.6538696289062
2021-10-29,613.546875
2021-11-01,621.2857055664062
2021-11-02,626.5440673828125
2021-11-03,618.4083862304688
2021-11-04,622.2778930664062
2021-11-08,650.107666015625
2021-11-09,646.1886596679688
2021-11-10,641.3272094726562
2021-11-11,637.0112915039062
2021-11-12,667.3214721679688
2021-11-15,659.0370483398438
2021-11-16,648.2225952148438
2021-11-17,638.2017822265625
2021-11-18,635.126220703125
2021-11-22,615.431884765625
2021-11-23,611.4137573242188
2021-11-24,599.3590698242188
2021-11-25,594.8447265625
2021-11-26,585.2705688476562
2021-11-29,582.6412963867188
2021-11-30,588.3958740234375
2021-12-01,592.3643798828125
2021-12-02,603.9230346679688
2021-12-03,598.6149291992188
2021-12-06,581.3515014648438
2021-12-07,582.0956420898438
2021-12-08,582.393310546875
2021-12-09,575.4483032226562
2021-12-10,573.61279296875
2021-12-13,563.6416015625
2021-12-14,571.9757690429688
2021-12-15,562.4013671875
2021-12-16,573.5134887695312
2021-12-17,552.033447265625
2021-12-20,537.2007446289062
2021-12-21,553.8193359375
2021-12-22,553.7200317382812
2021-12-23,558.2344360351562
2021-12-24,559.9210205078125
2021-12-27,554.8114624023438
2021-12-28,559.3257446289062
2021-12-29,550.4955444335938
2021-12-30,547.866455078125
2021-12-31,556.39892578125
2022-01-03,562.7485961914062
2022-01-04,566.46923828125
2022-01-05,570.7355346679688
2022-01-06,570.5370483398438
2022-01-07,579.2184448242188
2022-01-10,585.0720825195312
2022-01-11,578.5238647460938
2022-01-12,583.633544921875
2022-01-13,586.1138916015625
2022-01-14,586.4611206054688
2022-01-17,610.8184204101562
2022-01-18,603.228515625
2022-01-19,569.296875
2022-01-20,573.910400390625
2022-01-21,573.0175170898438
2022-01-24,563.5919799804688
2022-01-25,551.8846435546875
2022-01-27,539.0858764648438
2022-01-28,541.0701293945312
2022-01-31,556.0516967773438
2022-02-01,552.1822509765625
2022-02-02,549.4042358398438
2022-02-03,539.9291381835938
2022-02-04,531.5950927734375
2022-02-07,518.845947265625
2022-02-08,511.851318359375
2022-02-09,511.7520446777344
2022-02-10,523.70751953125
2022-02-11,513.2402954101562
2022-02-14,498.6556701660156
2022-02-15,503.1203308105469
2022-02-16,498.80450439453125
2022-02-17,513.8356323242188
2022-02-18,521.0782470703125
2022-02-21,506.543212890625
2022-02-22,501.13604736328125
2022-02-23,496.8201599121094
2022-02-24,463.4838562011719
2022-02-25,473.7030334472656
2022-02-28,475.38970947265625
2022-03-02,483.9717712402344
2022-03-03,461.2515563964844
2022-03-04,448.3535461425781
2022-03-07,443.2935485839844
2022-03-08,445.6250915527344
2022-03-09,445.7243347167969
2022-03-10,456.2411804199219
2022-03-11,459.416015625
2022-03-14,459.7632751464844
2022-03-15,454.4056701660156
2022-03-16,464.82330322265625
2022-03-17,488.43646240234375
2022-03-21,473.7030334472656
2022-03-22,477.9692687988281
2022-03-23,473.85186767578125
2022-03-24,479.11029052734375
2022-03-25,484.4182434082031
2022-03-28,474.9432373046875
2022-03-29,491.6609802246094
2022-03-30,496.3241271972656
2022-03-31,496.968994140625
2022-04-01,504.0132751464844
2022-04-04,505.15423583984375
2022-04-05,504.1620788574219
2022-04-06,512.446533203125
2022-04-07,517.4569091796875
2022-04-08,529.61083984375
2022-04-11,532.9345703125
2022-04-12,531.0989990234375
2022-04-13,536.7543334960938
2022-04-18,537.8953247070312
2022-04-19,511.7520446777344
2022-04-20,522.1200561523438
2022-04-21,528.37060546875
2022-04-22,519.9869384765625
2022-04-25,512.89306640625
2022-04-26,519.3916015625
2022-04-27,514.5301513671875
2022-04-28,530.0572509765625
2022-04-29,521.6239013671875
2022-05-02,514.8277587890625
2022-05-04,507.3370056152344
2022-05-05,508.9244079589844
2022-05-06,506.0471496582031
2022-05-09,500.88800048828125
2022-05-10,495.08392333984375
2022-05-11,504.11248779296875
2022-05-12,485.0135498046875
2022-05-13,485.55926513671875
2022-05-16,496.3736572265625
2022-05-17,496.3736572265625
2022-05-18,498.7548828125
2022-05-19,494.1910095214844
2022-05-20,509.4700927734375
2022-05-23,503.9140930175781
2022-05-24,503.4676208496094
2022-05-25,516.5640258789062
2022-05-26,524.749267578125
2022-05-27,525.1461181640625
2022-05-30,526.2374877929688
2022-05-31,517.5064697265625
2022-06-01,543.6002197265625
2022-06-02,541.0701293945312
2022-06-03,544.889892578125
2022-06-06,560.6155395507812
2022-06-07,551.7853393554688
2022-06-08,539.2842407226562
2022-06-09,558.8792724609375
2022-06-10,554.6626586914062
2022-06-13,537.9945068359375
2022-06-14,527.3783569335938
2022-06-15,520.3837890625
2022-06-16,516.2620239257812
2022-06-17,503.8471374511719
2022-06-20,497.8382873535156
2022-06-21,498.98046875
2022-06-22,483.5859680175781
2022-06-23,493.7662048339844
2022-06-24,489.4954528808594
2022-06-27,491.283203125
2022-06-28,487.3104248046875
2022-06-29,479.3648681640625
2022-06-30,485.6716613769531
2022-07-01,496.8451232910156
2022-07-04,507.8198547363281
2022-07-05,497.04376220703125
2022-07-06,505.8831481933594
2022-07-07,518.3973999023438
2022-07-08,514.7225341796875
2022-07-11,518.3973999023438
2022-07-12,522.2708129882812
2022-07-13,521.2776489257812
2022-07-14,509.85589599609375
2022-07-15,513.5803833007812
2022-07-18,519.4899291992188
2022-07-19,517.3546142578125
2022-07-20,519.390625
2022-07-21,527.1375732421875
2022-07-22,528.6273193359375
2022-07-25,528.4286499023438
2022-07-26,523.462646484375
2022-07-27,525.3497924804688
2022-07-28,526.392578125
2022-07-29,549.8319091796875
2022-08-01,555.6421508789062
2022-08-02,539.8504028320312
2022-08-03,545.561279296875
2022-08-04,556.3374633789062
2022-08-05,578.137939453125
2022-08-08,565.9713134765625
2022-08-10,553.35791015625
2022-08-11,543.62451171875
2022-08-12,554.99658203125
2022-08-16,573.9666137695312
2022-08-17,576.5488891601562
2022-08-18,589.6590576171875
2022-08-19,572.5761108398438
2022-08-22,573.321044921875
2022-08-23,576.5985717773438
2022-08-24,580.42236328125
2022-08-25,585.189697265625
2022-08-26,587.8216552734375
2022-08-29,578.08837890625
2022-08-30,590.5528564453125
2022-09-01,589.26171875
2022-09-02,588.864501953125
2022-09-05,581.0679321289062
2022-09-06,587.176025390625
2022-09-07,590.006591796875
2022-09-08,589.0134887695312
2022-09-09,581.0679321289062
2022-09-12,584.9413452148438
2022-09-13,580.819580078125
2022-09-14,574.5128173828125
2022-09-15,571.2849731445312
2022-09-16,552.563232421875
2022-09-19,553.2584838867188
2022-09-20,557.181640625
2022-09-21,554.7979125976562
2022-09-22,549.2857055664062
2022-09-23,541.8367309570312
2022-09-26,531.5075073242188
2022-09-27,528.8755493164062
2022-09-28,529.0742797851562
2022-09-29,526.2933349609375
2022-09-30,522.3701782226562
2022-10-03,506.4294128417969
2022-10-04,523.313720703125
2022-10-06,518.0994873046875
2022-10-07,519.0429077148438
2022-10-10,512.0906372070312
2022-10-11,505.3368835449219
2022-10-12,508.6144104003906
2022-10-13,497.4410400390625
2022-10-14,509.85589599609375
2022-10-17,506.2308044433594
2022-10-18,509.9056091308594
2022-10-19,504.7409973144531
2022-10-20,515.268798828125
2022-10-21,506.52874755859375
2022-10-24,508.2171630859375
2022-10-25,500.37091064453125
2022-10-27,496.99407958984375
2022-10-28,498.7321472167969
2022-10-31,504.0953674316406
2022-11-01,516.7090454101562
2022-11-02,513.7294311523438
2022-11-03,515.6165161132812
2022-11-04,511.097412109375
2022-11-07,509.6075744628906
2022-11-09,497.1927490234375
2022-11-10,485.77099609375
2022-11-11,485.2743835449219
2022-11-14,482.2948303222656
2022-11-15,477.825439453125
2022-11-16,471.7669677734375
2022-11-17,473.7037048339844
2022-11-18,466.5030822753906
2022-11-21,462.1329650878906
2022-11-22,464.1690673828125
2022-11-23,456.9683837890625
2022-11-24,458.8554382324219
2022-11-25,449.0228271484375
2022-11-28,452.05206298828125
2022-11-29,467.8935241699219
2022-11-30,472.95880126953125
2022-12-01,473.4057312011719
2022-12-02,478.96759033203125
2022-12-05,472.0649108886719
2022-12-06,464.8146057128906
2022-12-07,461.9343566894531
2022-12-08,459.103759765625
2022-12-09,453.7405090332031
2022-12-12,447.83099365234375
2022-12-13,446.73846435546875
2022-12-14,450.5126037597656
2022-12-15,449.9167175292969
2022-12-16,441.3255615234375
2022-12-19,449.5690612792969
2022-12-20,451.25750732421875
2022-12-21,451.1085510253906
2022-12-22,447.1357727050781
2022-12-23,436.6575622558594
2022-12-26,442.86505126953125
2022-12-27,447.3343811035156
2022-12-28,446.3908386230469
2022-12-29,444.95074462890625
2022-12-30,448.228271484375
2023-01-02,449.32080078125
2023-01-03,465.6588439941406
2023-01-04,465.55950927734375
2023-01-05,468.48944091796875
2023-01-06,469.78057861328125
2023-01-09,463.4737854003906
2023-01-10,462.4805908203125
2023-01-11,458.5574951171875
2023-01-12,461.5370788574219
2023-01-13,466.3540954589844
2023-01-16,474.2995910644531
2023-01-17,481.5002136230469
2023-01-18,484.0328674316406
2023-01-19,480.1594543457031
2023-01-20,467.4962463378906
2023-01-23,471.4690246582031
2023-01-24,466.7513427734375
2023-01-25,460.9908447265625
2023-01-27,462.0833435058594
2023-01-30,451.406494140625
2023-01-31,449.32080078125
2023-02-01,399.21417236328125
2023-02-02,406.6631164550781
2023-02-03,415.1549377441406
2023-02-06,426.22906494140625
2023-02-07,423.1501159667969
2023-02-08,433.4296569824219
2023-02-09,434.27392578125
2023-02-10,434.57183837890625
2023-02-13,434.4228820800781
2023-02-14,433.33038330078125
2023-02-15,435.7637023925781
2023-02-16,425.58349609375
2023-02-17,414.7079772949219
2023-02-20,417.6379089355469
2023-02-21,415.6018371582031
2023-02-22,408.15289306640625
2023-02-23,399.76043701171875
2023-02-24,396.9795227050781
2023-02-27,402.4420471191406
2023-02-28,406.1168518066406
2023-03-01,405.07403564453125
2023-03-02,395.738037109375
2023-03-03,402.7896423339844
2023-03-06,402.6406555175781
2023-03-08,404.6767578125
2023-03-09,394.89373779296875
2023-03-10,391.3182678222656
2023-03-13,390.02716064453125
2023-03-14,384.4155578613281
2023-03-15,381.4360046386719
2023-03-16,406.86175537109375
2023-03-17,403.1372985839844
2023-03-20,402.83935546875
2023-03-21,413.0691833496094
2023-03-22,424.7889099121094
2023-03-23,415.8997802734375
2023-03-24,417.38958740234375
2023-03-27,416.5950622558594
2023-03-28,418.8794250488281
2023-03-29,423.5970458984375
2023-03-31,432.7344970703125
2023-04-03,434.9691467285156
2023-04-05,435.1181335449219
2023-04-06,437.9487609863281
2023-04-10,430.0528259277344
2023-04-11,432.9330749511719
2023-04-12,439.4881896972656
2023-04-13,439.88543701171875
2023-04-17,447.5826721191406
2023-04-18,446.8377990722656
2023-04-19,442.56707763671875
2023-04-20,452.5983581542969
2023-04-21,441.07733154296875
2023-04-24,439.7861022949219
2023-04-25,431.59228515625
2023-04-26,425.8814392089844
2023-04-27,421.5610656738281
2023-04-28,431.5426025390625
2023-05-02,436.5582275390625
2023-05-03,427.3215637207031
2023-05-04,434.4725646972656
2023-05-05,432.7344970703125
2023-05-08,439.0412292480469
2023-05-09,441.6732177734375
2023-05-10,447.7813415527344
2023-05-11,446.9371337890625
2023-05-12,430.3507995605469
2023-05-15,435.7140808105469
2023-05-16,431.2943115234375
2023-05-17,421.95831298828125
2023-05-18,421.36236572265625
2023-05-19,422.9515075683594
2023-05-22,433.5786437988281
2023-05-23,437.2038269042969
2023-05-24,437.3031311035156
2023-05-25,435.26708984375
2023-05-26,442.9147033691406
2023-05-29,458.65679931640625
2023-05-30,464.3676452636719
2023-05-31,462.8282165527344
2023-06-01,474.7465515136719
2023-06-02,468.5887451171875
2023-06-05,482.44378662109375
2023-06-06,493.31927490234375
2023-06-07,504.1451110839844
2023-06-08,509.30963134765625
2023-06-09,491.68048095703125
2023-06-12,499.9736328125
2023-06-13,504.1947326660156
2023-06-14,513.4810791015625
2023-06-15,509.0116882324219
2023-06-16,530.5640258789062
2023-06-19,545.5115356445312
2023-06-20,559.4163208007812
2023-06-21,564.03466796875
2023-06-22,558.7210083007812
2023-06-23,552.3645629882812
2023-06-26,560.2108764648438
2023-06-27,576.151611328125
2023-06-28,569.298583984375
2023-06-30,568.6033325195312
2023-07-03,573.2216186523438
2023-07-04,561.7503051757812
2023-07-05,568.5040283203125
2023-07-06,571.880859375
2023-07-07,569.3978881835938
2023-07-10,590.9501953125
2023-07-11,590.205322265625
2023-07-12,593.0358276367188
2023-07-13,594.72607421875
2023-07-14,584.4360961914062
2023-07-17,579.1668701171875
2023-07-18,571.4121704101562
2023-07-19,556.2010498046875
2023-07-20,544.5690307617188
2023-07-21,547.849853515625
2023-07-24,566.888671875
2023-07-25,573.649169921875
2023-07-26,573.3012084960938
2023-07-27,568.9763793945312
2023-07-28,577.0791015625
2023-07-31,576.1346435546875
2023-08-01,571.3624877929688
2023-08-02,564.55224609375
2023-08-03,567.4851684570312
2023-08-04,575.6375122070312
2023-08-07,575.2398071289062
2023-08-08,577.7750854492188
2023-08-09,574.8919067382812
2023-08-10,572.3070068359375
2023-08-11,556.7478637695312
2023-08-14,551.7769165039062
2023-08-16,542.7297973632812
2023-08-17,540.194580078125
2023-08-18,534.3785400390625
2023-08-21,534.42822265625
2023-08-22,544.3701782226562
2023-08-23,546.0602416992188
2023-08-24,541.58642578125
2023-08-25,544.8672485351562
2023-08-28,544.9667358398438
2023-08-29,554.8092041015625
2023-08-30,556.7975463867188
2023-08-31,560.625244140625
2023-09-01,558.5374145507812
2023-09-04,550.3353271484375
2023-09-05,533.7322998046875
2023-09-06,536.5160522460938
2023-09-07,543.9725341796875
2023-09-08,553.467041015625
2023-09-11,573.2017211914062
2023-09-12,551.3295288085938
2023-09-13,563.4089965820312
2023-09-14,566.1927490234375
2023-09-15,591.5446166992188
2023-09-18,599.1004028320312
2023-09-20,584.7841186523438
2023-09-21,561.7685546875
2023-09-22,574.8422241210938
2023-09-25,574.4445190429688
2023-09-26,573.6988525390625
2023-09-27,576.58203125
2023-09-28,562.8124389648438
2023-09-29,562.911865234375
2023-10-03,555.6044921875
2023-10-04,554.3120727539062
2023-10-05,548.4464111328125
2023-10-06,556.1016235351562
2023-10-09,540.6419067382812
2023-10-10,537.01318359375
2023-10-11,521.8517456054688
2023-10-12,521.802001953125
2023-10-13,519.5650024414062
2023-10-16,527.966064453125
2023-10-17,530.6005859375
2023-10-18,517.974365234375
2023-10-19,519.1674194335938
2023-10-20,523.1441650390625
2023-10-23,517.974365234375
2023-10-25,515.787109375
2023-10-26,507.8833312988281
2023-10-27,515.9859619140625
2023-10-30,517.228759765625
2023-10-31,522.1996459960938
2023-11-01,512.3571166992188
2023-11-02,521.9014282226562
2023-11-03,517.1292724609375
2023-11-06,518.769775390625
2023-11-07,534.7762451171875
2023-11-08,527.5185546875
2023-11-09,525.132568359375
2023-11-10,527.021484375
2023-11-13,522.796142578125
2023-11-15,540.0951538085938
2023-11-16,545.0164184570312
2023-11-17,556.5987548828125
2023-11-20,546.6071166992188
2023-11-21,552.5225830078125
2023-11-22,554.8092041015625
2023-11-23,552.721435546875
2023-11-24,552.2243041992188
2023-11-28,548.3469848632812
2023-11-29,548.49609375
2023-11-30,559.332763671875
2023-12-01,555.5548095703125
2023-12-04,560.0286865234375
2023-12-05,541.2384643554688
2023-12-06,548.1978759765625
2023-12-07,544.0719604492188
2023-12-08,540.3934326171875
2023-12-11,534.328857421875
2023-12-12,547.4024658203125
2023-12-13,539.2500610351562
2023-12-14,529.2584838867188
2023-12-15,516.184814453125
2023-12-18,518.1732788085938
2023-12-19,516.9305419921875
2023-12-20,506.34228515625
2023-12-21,515.936279296875
2023-12-22,515.936279296875
2023-12-26,520.8575439453125
2023-12-27,523.5418701171875
2023-12-28,526.82275390625
2023-12-29,531.743896484375
2024-01-01,528.8607788085938
2024-01-02,531.2965698242188
2024-01-03,531.793701171875
2024-01-04,536.7149047851562
2024-01-05,537.8582763671875
2024-01-08,538.802734375
2024-01-09,537.7090454101562
2024-01-10,538.1067504882812
2024-01-11,538.4547119140625
2024-01-12,526.8723754882812
2024-01-15,519.1674194335938
2024-01-16,514.8923950195312
2024-01-17,511.95953369140625
2024-01-18,483.3764953613281
2024-01-19,491.7276916503906
2024-01-23,476.66571044921875
2024-01-24,485.7127685546875
2024-01-25,483.4758605957031
2024-01-29,488.7451171875
2024-01-30,492.7218933105469
2024-01-31,500.32745361328125
2024-02-01,512.9039916992188
2024-02-02,503.55859375
2024-02-05,501.8684387207031
2024-02-06,522.9453735351562
2024-02-07,527.3695678710938
2024-02-08,517.477294921875
2024-02-09,518.4218139648438
2024-02-12,501.5205078125
2024-02-13,508.92718505859375
2024-02-14,505.84521484375
2024-02-15,502.1667175292969
2024-02-16,509.0763244628906
2024-02-19,511.7109680175781
2024-02-20,518.62060546875
2024-02-21,517.0795288085938
2024-02-22,515.3397216796875
2024-02-23,519.8135986328125
2024-02-26,520.0621948242188
2024-02-27,515.8367919921875
2024-02-28,520.260986328125
2024-02-29,529.5567626953125
2024-03-01,536.3172607421875
2024-03-04,543.773681640625
2024-03-05,550.4844360351562
2024-03-06,573.5
2024-03-07,580.2108154296875
2024-03-11,596.8138427734375
2024-03-12,597.0126953125
2024-03-13,570.2191162109375
2024-03-14,569.3742065429688
2024-03-15,564.452880859375
2024-03-18,562.5639038085938
2024-03-19,546.4082641601562
2024-03-20,557.0958251953125
2024-03-21,576.8802490234375
2024-03-22,578.470947265625
2024-03-26,596.4161987304688
2024-03-27,595.6207885742188
2024-03-28,605.1154174804688
2024-04-01,612.5220336914062
2024-04-02,619.6802978515625
2024-04-03,617.1450805664062
2024-04-04,602.232177734375
2024-04-05,616.3993530273438
2024-04-08,625.0489501953125
2024-04-09,621.6189575195312
2024-04-10,623.7067260742188
2024-04-12,625.3472290039062
2024-04-15,612.7705688476562
2024-04-16,604.9662475585938
2024-04-18,599.0010986328125
2024-04-19,584.7344360351562
2024-04-22,576.929931640625
2024-04-23,590.4013061523438
2024-04-24,572.3070068359375
2024-04-25,560.873779296875
2024-04-26,562.9616088867188
2024-04-29,556.6484985351562
2024-04-30,569.5729370117188
2024-05-02,573.2017211914062
2024-05-03,573.3508911132812
2024-05-06,570.96484375
2024-05-07,574.4445190429688
2024-05-08,583.591064453125
2024-05-09,574.8919067382812
2024-05-10,588.3134765625
2024-05-13,593.831298828125
2024-05-14,593.7318115234375
2024-05-15,573.6988525390625
2024-05-16,586.6234130859375
2024-05-17,586.7724609375
2024-05-21,576.8306274414062
2024-05-22,574.0468139648438
2024-05-23,581.6524047851562
2024-05-24,576.1346435546875
2024-05-27,569.5729370117188
