Date,TITAGARH
2012-02-02,72.97499084472656
2012-02-03,72.9219970703125
2012-02-06,74.02621459960938
2012-02-07,72.9043197631836
2012-02-08,73.77003479003906
2012-02-09,73.89369201660156
2012-02-10,75.21875762939453
2012-02-13,75.3424301147461
2012-02-14,75.3424301147461
2012-02-15,75.95193481445312
2012-02-16,75.59860229492188
2012-02-17,75.2364273071289
2012-02-21,74.43255615234375
2012-02-22,75.05975341796875
2012-02-23,73.70819854736328
2012-02-24,74.0527114868164
2012-02-27,74.84774017333984
2012-02-28,82.46236419677734
2012-02-29,77.4360122680664
2012-03-01,77.1798324584961
2012-03-02,76.74698638916016
2012-03-05,76.2876205444336
2012-03-06,75.05975341796875
2012-03-07,76.00495147705078
2012-03-09,75.78411102294922
2012-03-12,76.62330627441406
2012-03-13,76.0137939453125
2012-03-14,72.8778305053711
2012-03-15,67.85147094726562
2012-03-16,69.37085723876953
2012-03-19,66.2525634765625
2012-03-20,64.78617095947266
2012-03-21,64.60950469970703
2012-03-22,62.58659744262695
2012-03-23,62.14491653442383
2012-03-26,59.79515838623047
2012-03-27,58.91179275512695
2012-03-28,58.26692581176758
2012-03-29,58.001922607421875
2012-03-30,61.64139938354492
2012-04-02,62.047752380371094
2012-04-03,61.59721755981445
2012-04-04,61.544219970703125
2012-04-09,60.02483367919922
2012-04-10,59.02663040161133
2012-04-11,59.69799041748047
2012-04-12,59.89232635498047
2012-04-13,59.86582565307617
2012-04-16,60.10433578491211
2012-04-17,60.12199783325195
2012-04-18,61.60607147216797
2012-04-19,61.5353889465332
2012-04-20,62.215576171875
2012-04-23,60.75801467895508
2012-04-24,60.59901428222656
2012-04-25,58.637935638427734
2012-04-26,58.390594482421875
2012-04-27,58.0107536315918
2012-04-30,60.73153305053711
2012-05-02,59.53896713256836
2012-05-03,58.77044677734375
2012-05-04,57.78990936279297
2012-05-07,57.34822082519531
2012-05-08,56.65036392211914
2012-05-09,55.89067077636719
2012-05-10,55.024967193603516
2012-05-11,55.09564208984375
2012-05-14,54.13276290893555
2012-05-15,54.18577194213867
2012-05-16,53.92076110839844
2012-05-17,53.82359313964844
2012-05-18,53.67341613769531
2012-05-21,53.64691162109375
2012-05-22,53.532081604003906
2012-05-23,53.549747467041016
2012-05-24,53.532081604003906
2012-05-25,54.01793670654297
2012-05-28,54.291770935058594
2012-05-29,56.12034606933594
2012-05-30,54.998470306396484
2012-05-31,54.468441009521484
2012-06-01,54.123931884765625
2012-06-04,53.62041091918945
2012-06-05,54.15927505493164
2012-06-06,54.353607177734375
2012-06-07,53.91192626953125
2012-06-08,53.779422760009766
2012-06-11,53.36424255371094
2012-06-12,54.07976150512695
2012-06-13,54.123931884765625
2012-06-14,52.91371536254883
2012-06-15,53.44374084472656
2012-06-18,52.78121566772461
2012-06-19,52.613380432128906
2012-06-20,53.92959213256836
2012-06-21,54.41543960571289
2012-06-22,54.088600158691406
2012-06-25,54.22109603881836
2012-06-26,54.55677795410156
2012-06-27,55.06913757324219
2012-06-28,55.060306549072266
2012-06-29,55.56382369995117
2012-07-02,55.79350280761719
2012-07-03,57.639739990234375
2012-07-04,58.841121673583984
2012-07-05,59.81282424926758
2012-07-06,59.574317932128906
2012-07-09,60.86403274536133
2012-07-10,61.394039154052734
2012-07-11,60.457679748535156
2012-07-12,59.2916259765625
2012-07-13,58.69977569580078
2012-07-16,58.77928161621094
2012-07-17,57.745750427246094
2012-07-18,57.20689010620117
2012-07-19,57.40122985839844
2012-07-20,54.901302337646484
2012-07-23,54.874794006347656
2012-07-24,54.795291900634766
2012-07-25,54.81296157836914
2012-07-26,54.494956970214844
2012-07-27,53.55857849121094
2012-07-30,54.05326843261719
2012-07-31,54.998470306396484
2012-08-01,54.76879119873047
2012-08-02,55.44899368286133
2012-08-03,55.3518180847168
2012-08-06,55.16630935668945
2012-08-07,55.148643493652344
2012-08-08,55.060306549072266
2012-08-09,54.41543960571289
2012-08-10,54.18577194213867
2012-08-13,54.17692947387695
2012-08-14,54.388946533203125
2012-08-16,54.30060958862305
2012-08-17,54.52145004272461
2012-08-21,54.600948333740234
2012-08-22,54.42427444458008
2012-08-23,54.26527404785156
2012-08-24,53.947261810302734
2012-08-27,53.88542175292969
2012-08-28,53.055057525634766
2012-08-29,52.87838363647461
2012-08-30,53.38190460205078
2012-08-31,53.090389251708984
2012-09-03,52.807716369628906
2012-09-04,52.993228912353516
2012-09-05,52.825374603271484
2012-09-06,52.94337463378906
2012-09-07,53.41535186767578
2012-09-10,53.67858123779297
2012-09-11,53.814727783203125
2012-09-12,53.93272399902344
2012-09-13,55.10359191894531
2012-09-14,55.59372329711914
2012-09-17,55.348655700683594
2012-09-18,56.092933654785156
2012-09-20,55.55742263793945
2012-09-21,58.15330123901367
2012-09-24,59.59646987915039
2012-09-25,59.66908645629883
2012-09-26,59.73262405395508
2012-09-27,59.52385711669922
2012-09-28,58.79774475097656
2012-10-01,59.5147819519043
2012-10-03,60.26812744140625
2012-10-04,60.74918746948242
2012-10-05,61.01241683959961
2012-10-08,61.9382209777832
2012-10-09,61.656856536865234
2012-10-10,60.85811233520508
2012-10-11,60.90349197387695
2012-10-12,60.78550338745117
2012-10-15,60.3588981628418
2012-10-16,59.58740234375
2012-10-17,58.4346809387207
2012-10-18,59.66908645629883
2012-10-19,59.87784957885742
2012-10-22,59.66908645629883
2012-10-23,59.678165435791016
2012-10-25,60.50413131713867
2012-10-29,60.476890563964844
2012-10-30,59.46940612792969
2012-10-31,59.75984191894531
2012-11-01,59.850616455078125
2012-11-02,59.823387145996094
2012-11-05,60.53136444091797
2012-11-06,60.2772102355957
2012-11-07,60.53136444091797
2012-11-08,62.07436752319336
2012-11-09,61.18486022949219
2012-11-12,60.4315071105957
2012-11-15,59.45125198364258
2012-11-16,59.351409912109375
2012-11-19,59.57831573486328
2012-11-20,59.12449264526367
2012-11-21,59.442169189453125
2012-11-22,59.94137191772461
2012-11-23,59.632774353027344
2012-11-26,60.66749954223633
2012-11-27,60.9216423034668
2012-11-29,61.08502197265625
2012-11-30,62.791412353515625
2012-12-03,63.50846481323242
2012-12-04,63.19078063964844
2012-12-05,63.5992317199707
2012-12-06,63.898746490478516
2012-12-07,64.75193786621094
2012-12-10,66.7306137084961
2012-12-11,68.07394409179688
2012-12-12,70.00725555419922
2012-12-13,68.9725341796875
2012-12-14,67.08460998535156
2012-12-17,68.03763580322266
2012-12-18,67.07553100585938
2012-12-19,66.83953857421875
2012-12-20,66.04988861083984
2012-12-21,64.652099609375
2012-12-24,64.34349822998047
2012-12-26,64.68840026855469
2012-12-27,65.060546875
2012-12-28,64.94254302978516
2012-12-31,65.11499786376953
2013-01-01,66.73970031738281
2013-01-02,67.08460998535156
2013-01-03,67.34782409667969
2013-01-04,67.42951202392578
2013-01-07,67.96502685546875
2013-01-08,67.70179748535156
2013-01-09,68.49146270751953
2013-01-10,65.42359924316406
2013-01-11,61.557003021240234
2013-01-14,61.13947677612305
2013-01-15,62.419281005859375
2013-01-16,61.5842399597168
2013-01-17,61.16671371459961
2013-01-18,60.277217864990234
2013-01-21,60.721954345703125
2013-01-22,60.259056091308594
2013-01-23,59.7961540222168
2013-01-24,56.782752990722656
2013-01-25,57.13673400878906
2013-01-28,58.45283508300781
2013-01-29,58.062538146972656
2013-01-30,57.88100814819336
2013-01-31,58.19868850708008
2013-02-01,58.36206817626953
2013-02-04,60.04122543334961
2013-02-05,59.28786849975586
2013-02-06,57.926387786865234
2013-02-07,55.693565368652344
2013-02-08,55.68449020385742
2013-02-11,55.829715728759766
2013-02-12,55.9023323059082
2013-02-13,54.87667465209961
2013-02-14,53.17936325073242
2013-02-15,53.596885681152344
2013-02-18,54.223167419433594
2013-02-19,53.80564880371094
2013-02-20,53.76934814453125
2013-02-21,53.315521240234375
2013-02-22,51.11899948120117
2013-02-25,48.34157943725586
2013-02-26,44.3479118347168
2013-02-27,38.330177307128906
2013-02-28,35.42567825317383
2013-03-01,34.14589309692383
2013-03-04,33.02040100097656
2013-03-05,33.27454376220703
2013-03-06,34.000675201416016
2013-03-07,33.66483688354492
2013-03-08,33.73745346069336
2013-03-11,35.08985137939453
2013-03-12,35.89766311645508
2013-03-13,34.626949310302734
2013-03-14,34.20035934448242
2013-03-15,33.86452102661133
2013-03-18,33.66483688354492
2013-03-19,33.02040100097656
2013-03-20,31.40477752685547
2013-03-21,30.034229278564453
2013-03-22,29.1538028717041
2013-03-25,29.417024612426758
2013-03-26,29.616710662841797
2013-03-28,30.034229278564453
2013-04-01,31.72245979309082
2013-04-02,32.85702896118164
2013-04-03,32.920562744140625
2013-04-04,32.00382995605469
2013-04-05,32.59381103515625
2013-04-08,31.903993606567383
2013-04-09,30.46990203857422
2013-04-10,30.20667839050293
2013-04-11,30.515277862548828
2013-04-12,30.40636444091797
2013-04-15,30.20667839050293
2013-04-16,30.624202728271484
2013-04-17,30.642353057861328
2013-04-18,30.69681167602539
2013-04-22,31.105255126953125
2013-04-23,30.98725700378418
2013-04-25,31.13248634338379
2013-04-26,30.832965850830078
2013-04-29,30.587890625
2013-04-30,30.578819274902344
2013-05-02,30.569734573364258
2013-05-03,30.415437698364258
2013-05-06,30.81480598449707
2013-05-07,31.804153442382812
2013-05-08,32.04921340942383
2013-05-09,31.577232360839844
2013-05-10,31.295860290527344
2013-05-13,31.032642364501953
2013-05-14,30.70589256286621
2013-05-15,30.7421932220459
2013-05-16,31.16878890991211
2013-05-17,30.851118087768555
2013-05-20,30.687734603881836
2013-05-21,30.106834411621094
2013-05-22,29.72562599182129
2013-05-23,28.69997787475586
2013-05-24,28.56382942199707
2013-05-27,28.68182373046875
2013-05-28,28.463985443115234
2013-05-29,28.763511657714844
2013-05-30,28.482139587402344
2013-05-31,27.683406829833984
2013-06-03,27.719711303710938
2013-06-04,27.429264068603516
2013-06-05,27.692481994628906
2013-06-06,27.42926597595215
2013-06-07,27.37480354309082
2013-06-10,26.830211639404297
2013-06-11,25.55042266845703
2013-06-12,24.651845932006836
2013-06-13,23.907569885253906
2013-06-14,24.043718338012695
2013-06-17,23.444665908813477
2013-06-18,22.97269058227539
2013-06-19,22.119495391845703
2013-06-20,21.139230728149414
2013-06-21,19.5145320892334
2013-06-24,18.32550621032715
2013-06-25,17.03664207458496
2013-06-26,17.06386947631836
2013-06-27,17.072946548461914
2013-06-28,16.78249740600586
2013-07-01,16.86419105529785
2013-07-02,17.05479621887207
2013-07-03,16.737117767333984
2013-07-04,16.673580169677734
2013-07-05,16.628196716308594
2013-07-08,16.08360481262207
2013-07-09,16.256061553955078
2013-07-10,15.929304122924805
2013-07-11,16.274211883544922
2013-07-12,16.591888427734375
2013-07-15,17.20001792907715
2013-07-16,16.58281707763672
2013-07-17,16.50112533569336
2013-07-18,16.355899810791016
2013-07-19,16.22882843017578
2013-07-22,16.165292739868164
2013-07-23,16.328672409057617
2013-07-24,15.874846458435059
2013-07-25,15.103339195251465
2013-07-26,15.148724555969238
2013-07-29,14.531518936157227
2013-07-30,13.814475059509277
2013-07-31,13.596635818481445
2013-08-01,13.542177200317383
2013-08-02,13.088350296020508
2013-08-05,13.76001262664795
2013-08-06,14.241069793701172
2013-08-07,14.522441864013672
2013-08-08,14.758434295654297
2013-08-12,16.22882843017578
2013-08-13,17.10017967224121
2013-08-14,17.16653060913086
2013-08-16,15.706756591796875
2013-08-19,15.128538131713867
2013-08-20,15.545613288879395
2013-08-21,15.22332763671875
2013-08-22,15.593009948730469
2013-08-23,15.877381324768066
2013-08-26,17.232881546020508
2013-08-27,18.948585510253906
2013-08-28,19.887012481689453
2013-08-29,20.872835159301758
2013-08-30,21.915525436401367
2013-09-02,23.005615234375
2013-09-03,24.15257453918457
2013-09-04,22.94873809814453
2013-09-05,21.801776885986328
2013-09-06,20.711688995361328
2013-09-10,20.408357620239258
2013-09-11,21.42261505126953
2013-09-12,21.024494171142578
2013-09-13,21.185638427734375
2013-09-16,20.635854721069336
2013-09-17,20.266170501708984
2013-09-18,19.56472396850586
2013-09-19,19.75430679321289
2013-09-20,19.697431564331055
2013-09-23,20.673770904541016
2013-09-24,21.706987380981445
2013-09-25,21.081369400024414
2013-09-26,20.929702758789062
2013-09-27,20.891788482666016
2013-09-30,20.891788482666016
2013-10-01,20.977100372314453
2013-10-03,21.289907455444336
2013-10-04,20.967620849609375
2013-10-07,21.100324630737305
2013-10-08,20.77804183959961
2013-10-09,20.787521362304688
2013-10-10,20.796995162963867
2013-10-11,20.8254337310791
2013-10-14,20.796995162963867
2013-10-15,20.370439529418945
2013-10-17,20.142946243286133
2013-10-18,19.85857582092285
2013-10-21,19.64055633544922
2013-10-22,19.195043563842773
2013-10-23,18.91067123413086
2013-10-24,18.920146942138672
2013-10-25,18.90119171142578
2013-10-28,18.540987014770508
2013-10-29,18.199743270874023
2013-10-30,18.076515197753906
2013-10-31,18.171308517456055
2013-11-01,18.152347564697266
2013-11-05,18.95806312561035
2013-11-06,19.394102096557617
2013-11-07,19.555246353149414
2013-11-08,19.2708740234375
2013-11-11,18.929628372192383
2013-11-12,18.872756958007812
2013-11-13,18.80640411376953
2013-11-14,18.76848602294922
2013-11-18,18.90119171142578
2013-11-19,20.787521362304688
2013-11-20,20.94866371154785
2013-11-21,20.77804183959961
2013-11-22,20.72116470336914
2013-11-25,20.977100372314453
2013-11-26,20.000757217407227
2013-11-27,19.526809692382812
2013-11-28,19.7353458404541
2013-11-29,19.849096298217773
2013-12-02,19.346704483032227
2013-12-03,19.64055633544922
2013-12-04,18.99598503112793
2013-12-05,19.346704483032227
2013-12-06,19.280351638793945
2013-12-09,19.45097541809082
2013-12-10,19.20452308654785
2013-12-11,19.166601181030273
2013-12-12,18.920146942138672
2013-12-13,18.69265365600586
2013-12-16,18.4272403717041
2013-12-17,18.38932228088379
2013-12-18,18.58838653564453
2013-12-19,18.266094207763672
2013-12-20,18.332447052001953
2013-12-23,19.280351638793945
2013-12-24,19.26139259338379
2013-12-26,19.896488189697266
2013-12-27,19.75430679321289
2013-12-30,21.72594451904297
2013-12-31,21.432096481323242
2014-01-01,21.71646499633789
2014-01-02,21.98187828063965
2014-01-03,22.000835418701172
2014-01-06,22.370519638061523
2014-01-07,22.59801483154297
2014-01-08,24.086223602294922
2014-01-09,23.432165145874023
2014-01-10,22.38947868347168
2014-01-13,23.13831901550293
2014-01-14,23.59331512451172
2014-01-15,23.887165069580078
2014-01-16,23.744976043701172
2014-01-17,22.664369583129883
2014-01-20,22.190418243408203
2014-01-21,22.209375381469727
2014-01-22,22.048233032226562
2014-01-23,21.887086868286133
2014-01-24,23.128843307495117
2014-01-27,21.54584503173828
2014-01-28,21.574281692504883
2014-01-29,20.1145076751709
2014-01-30,19.5173282623291
2014-01-31,19.7353458404541
2014-02-03,19.327747344970703
2014-02-04,19.005462646484375
2014-02-05,19.953365325927734
2014-02-06,20.10502815246582
2014-02-07,20.03867530822754
2014-02-10,19.868051528930664
2014-02-11,19.981800079345703
2014-02-12,19.76378631591797
2014-02-13,18.37984275817871
2014-02-14,17.66891860961914
2014-02-17,17.991207122802734
2014-02-18,18.152347564697266
2014-02-19,18.190263748168945
2014-02-20,17.89641571044922
2014-02-21,17.706836700439453
2014-02-24,18.152347564697266
2014-02-25,17.75423240661621
2014-02-26,18.010162353515625
2014-02-28,17.801626205444336
2014-03-03,18.929628372192383
2014-03-04,19.365663528442383
2014-03-05,18.872756958007812
2014-03-06,19.014942169189453
2014-03-07,18.825361251831055
2014-03-10,18.89171600341797
2014-03-11,20.000757217407227
2014-03-12,19.716388702392578
2014-03-13,20.048154830932617
2014-03-14,19.9249267578125
2014-03-18,19.76378631591797
2014-03-19,19.432016372680664
2014-03-20,19.25191879272461
2014-03-21,20.389400482177734
2014-03-24,20.683250427246094
2014-03-25,20.266170501708984
2014-03-26,20.29460906982422
2014-03-27,20.578977584838867
2014-03-28,20.645336151123047
2014-03-31,21.678552627563477
2014-04-01,21.621675491333008
2014-04-02,22.25676918029785
2014-04-03,21.744903564453125
2014-04-04,21.953439712524414
2014-04-07,23.02457618713379
2014-04-09,23.925079345703125
2014-04-10,23.51748275756836
2014-04-11,24.22840690612793
2014-04-15,25.195268630981445
2014-04-16,24.503299713134766
2014-04-17,25.157352447509766
2014-04-21,28.98688316345215
2014-04-22,34.01076889038086
2014-04-23,37.03458786010742
2014-04-24,37.03458786010742
2014-04-25,40.45650863647461
2014-04-28,40.039432525634766
2014-04-29,36.04875946044922
2014-04-30,34.31410217285156
2014-05-02,34.778564453125
2014-05-05,36.15303039550781
2014-05-06,35.318878173828125
2014-05-07,34.16243362426758
2014-05-08,34.65534210205078
2014-05-09,34.2382698059082
2014-05-12,34.80701446533203
2014-05-13,36.04875946044922
2014-05-14,35.944496154785156
2014-05-15,35.28096008300781
2014-05-16,37.044063568115234
2014-05-19,38.89247512817383
2014-05-20,40.83567428588867
2014-05-21,42.8736572265625
2014-05-22,45.01593017578125
2014-05-23,47.262454986572266
2014-05-26,48.28619384765625
2014-05-27,45.87852478027344
2014-05-28,46.1154899597168
2014-05-29,45.376136779785156
2014-05-30,47.6416130065918
2014-06-02,48.10609436035156
2014-06-03,49.167755126953125
2014-06-04,50.45689392089844
2014-06-05,51.57542037963867
2014-06-06,53.840911865234375
2014-06-09,56.53295135498047
2014-06-10,57.77471160888672
2014-06-11,57.48085403442383
2014-06-12,56.163265228271484
2014-06-13,53.35747528076172
2014-06-16,53.5091438293457
2014-06-17,56.182228088378906
2014-06-18,58.798439025878906
2014-06-19,61.7369384765625
2014-06-20,59.53780746459961
2014-06-23,60.675289154052734
2014-06-24,59.40509796142578
2014-06-25,57.16804504394531
2014-06-26,58.11595916748047
2014-06-27,58.16334533691406
2014-06-30,58.83635330200195
2014-07-01,59.08281707763672
2014-07-02,58.618343353271484
2014-07-03,56.92158889770508
2014-07-04,59.76530456542969
2014-07-07,62.751190185546875
2014-07-08,59.613643646240234
2014-07-09,56.637229919433594
2014-07-10,53.81247329711914
2014-07-11,51.129905700683594
2014-07-14,48.58004379272461
2014-07-15,46.153411865234375
2014-07-16,45.56570816040039
2014-07-17,43.46137237548828
2014-07-18,45.6036262512207
2014-07-21,43.3665771484375
2014-07-22,42.21013641357422
2014-07-23,42.64617156982422
2014-07-24,41.916282653808594
2014-07-25,40.864112854003906
2014-07-28,39.337989807128906
2014-07-30,38.1910285949707
2014-07-31,40.096309661865234
2014-08-01,42.07742691040039
2014-08-04,42.485023498535156
2014-08-05,42.248046875
2014-08-06,44.352394104003906
2014-08-07,44.58937072753906
2014-08-08,42.36179733276367
2014-08-11,41.25275421142578
2014-08-12,41.698272705078125
2014-08-13,39.726627349853516
2014-08-14,40.29536819458008
2014-08-18,41.451812744140625
2014-08-19,41.32858657836914
2014-08-20,41.508689880371094
2014-08-21,42.39023208618164
2014-08-22,41.44232940673828
2014-08-25,40.721920013427734
2014-08-26,40.20058059692383
2014-08-27,40.38067626953125
2014-08-28,41.470767974853516
2014-09-01,43.537200927734375
2014-09-02,43.726783752441406
2014-09-03,43.40449523925781
2014-09-04,42.89316940307617
2014-09-05,43.800048828125
2014-09-08,42.90281677246094
2014-09-09,43.11505889892578
2014-09-10,42.642337799072266
2014-09-11,43.99299621582031
2014-09-12,43.35625457763672
2014-09-15,43.40449523925781
2014-09-16,43.09577178955078
2014-09-17,44.253475189208984
2014-09-18,45.208595275878906
2014-09-19,44.28241729736328
2014-09-22,43.529911041259766
2014-09-23,42.0345344543457
2014-09-24,41.108367919921875
2014-09-25,38.358802795410156
2014-09-26,39.140262603759766
2014-09-29,39.342857360839844
2014-09-30,40.384796142578125
2014-10-01,40.0181884765625
2014-10-07,39.32355880737305
2014-10-08,39.59370422363281
2014-10-09,40.751407623291016
2014-10-10,40.0278434753418
2014-10-13,40.703163146972656
2014-10-14,40.46197509765625
2014-10-15,40.46197509765625
2014-10-16,39.54545974731445
2014-10-17,40.297969818115234
2014-10-20,40.73211669921875
2014-10-21,41.764404296875
2014-10-22,42.497615814208984
2014-10-27,43.66497039794922
2014-10-28,43.93511199951172
2014-10-29,43.520267486572266
2014-10-30,44.14735412597656
2014-10-31,45.256832122802734
2014-11-03,51.469871520996094
2014-11-05,51.58564758300781
2014-11-07,49.993797302246094
2014-11-10,52.068031311035156
2014-11-11,53.1871452331543
2014-11-12,58.358253479003906
2014-11-13,56.669921875
2014-11-14,56.83393478393555
2014-11-17,56.04282760620117
2014-11-18,57.43207931518555
2014-11-19,55.94635772705078
2014-11-20,57.57680130004883
2014-11-21,63.818782806396484
2014-11-24,63.857383728027344
2014-11-25,59.940460205078125
2014-11-26,62.04362487792969
2014-11-27,63.29781723022461
2014-11-28,61.28147506713867
2014-12-01,60.181640625
2014-12-02,61.08852005004883
2014-12-03,64.7835464477539
2014-12-04,66.17279052734375
2014-12-05,62.65142822265625
2014-12-08,64.3011703491211
2014-12-09,63.38465118408203
2014-12-10,63.29781723022461
2014-12-11,61.532310485839844
2014-12-12,60.05622482299805
2014-12-15,60.1430549621582
2014-12-16,56.21648406982422
2014-12-17,53.38010025024414
2014-12-18,57.750457763671875
2014-12-19,57.63467788696289
2014-12-22,58.4450798034668
2014-12-23,58.541561126708984
2014-12-24,60.20094680786133
2014-12-26,59.32301330566406
2014-12-29,59.6220817565918
2014-12-30,59.882568359375
2014-12-31,61.21393966674805
2015-01-01,60.557899475097656
2015-01-02,59.97904586791992
2015-01-05,60.95344924926758
2015-01-06,57.87587356567383
2015-01-07,57.70221710205078
2015-01-08,59.76679611206055
2015-01-09,59.34230422973633
2015-01-12,60.56755065917969
2015-01-13,60.12376022338867
2015-01-14,59.70891189575195
2015-01-15,60.34565353393555
2015-01-16,61.30076217651367
2015-01-19,64.1950454711914
2015-01-20,65.26591491699219
2015-01-21,64.44588470458984
2015-01-22,67.77429962158203
2015-01-23,68.26632690429688
2015-01-27,71.15095520019531
2015-01-28,70.67821502685547
2015-01-29,70.34056854248047
2015-01-30,69.37579345703125
2015-02-02,76.48606872558594
2015-02-03,88.8253402709961
2015-02-04,82.64122772216797
2015-02-05,87.13699340820312
2015-02-06,88.97004699707031
2015-02-09,81.66682434082031
2015-02-10,80.16179656982422
2015-02-11,84.426025390625
2015-02-12,88.05352020263672
2015-02-13,86.38449096679688
2015-02-16,84.55145263671875
2015-02-18,94.3341064453125
2015-02-19,106.41287994384766
2015-02-20,127.69544982910156
2015-02-23,132.57713317871094
2015-02-24,119.32136535644531
2015-02-25,111.85413360595703
2015-02-26,112.33648681640625
2015-02-27,123.56629943847656
2015-03-02,118.07681274414062
2015-03-03,129.8758087158203
2015-03-04,135.43283081054688
2015-03-05,141.42396545410156
2015-03-09,159.12728881835938
2015-03-10,154.59295654296875
2015-03-11,153.5316925048828
2015-03-12,155.51910400390625
2015-03-13,148.80438232421875
2015-03-16,138.52005004882812
2015-03-17,138.8769989013672
2015-03-18,129.90476989746094
2015-03-19,122.92955780029297
2015-03-20,110.20439147949219
2015-03-23,110.60958862304688
2015-03-24,110.0500259399414
2015-03-25,109.66412353515625
2015-03-26,105.56389617919922
2015-03-27,105.737548828125
2015-03-30,109.02738952636719
2015-03-31,111.12090301513672
2015-04-01,121.41488647460938
2015-04-06,121.83936309814453
2015-04-07,117.72949981689453
2015-04-08,118.08646392822266
2015-04-09,117.15065002441406
2015-04-10,116.34989929199219
2015-04-13,114.42037200927734
2015-04-15,115.40443420410156
2015-04-16,114.78699493408203
2015-04-17,112.6741714477539
2015-04-20,114.198486328125
2015-04-21,112.86711120605469
2015-04-22,113.90906524658203
2015-04-23,110.41663360595703
2015-04-24,99.99723052978516
2015-04-27,91.26616668701172
2015-04-28,93.67806243896484
2015-04-29,102.84326934814453
2015-04-30,100.86550903320312
2015-05-04,98.64657592773438
2015-05-05,98.26067352294922
2015-05-06,94.0157241821289
2015-05-07,89.28840637207031
2015-05-08,90.88025665283203
2015-05-11,91.55560302734375
2015-05-12,87.88951873779297
2015-05-13,93.14744567871094
2015-05-14,93.09921264648438
2015-05-15,92.85802459716797
2015-05-18,93.24391174316406
2015-05-19,94.16043853759766
2015-05-20,92.95449829101562
2015-05-21,93.48511505126953
2015-05-22,94.4016342163086
2015-05-25,92.08621215820312
2015-05-26,91.26616668701172
2015-05-27,93.14744567871094
2015-05-28,94.16043853759766
2015-05-29,93.48511505126953
2015-06-01,92.568603515625
2015-06-02,89.81903839111328
2015-06-03,86.29766845703125
2015-06-04,88.70954895019531
2015-06-05,96.66881561279297
2015-06-08,94.64282989501953
2015-06-09,98.59833526611328
2015-06-10,101.39613342285156
2015-06-11,96.7170639038086
2015-06-12,95.65583038330078
2015-06-15,95.65583038330078
2015-06-16,96.6205825805664
2015-06-17,99.37014770507812
2015-06-18,100.33490753173828
2015-06-19,100.28665924072266
2015-06-22,102.69855499267578
2015-06-23,101.29966735839844
2015-06-24,97.48886108398438
2015-06-25,98.1159439086914
2015-06-26,99.5630874633789
2015-06-29,97.05471801757812
2015-06-30,97.77828979492188
2015-07-01,99.46662139892578
2015-07-02,100.52786254882812
2015-07-03,104.96575164794922
2015-07-06,107.71531677246094
2015-07-07,106.21993255615234
2015-07-08,109.45186614990234
2015-07-09,105.15869903564453
2015-07-10,106.46111297607422
2015-07-13,104.91751098632812
2015-07-14,102.84326934814453
2015-07-15,105.97874450683594
2015-07-16,108.58358764648438
2015-07-17,117.0734634399414
2015-07-20,112.53910064697266
2015-07-21,106.12345123291016
2015-07-22,112.1531982421875
2015-07-23,109.78954315185547
2015-07-24,108.39063262939453
2015-07-27,104.96575164794922
2015-07-28,104.24217987060547
2015-07-29,107.86002349853516
2015-07-30,110.1754379272461
2015-07-31,112.29792022705078
2015-08-03,109.01773834228516
2015-08-04,107.03997039794922
2015-08-05,106.75054931640625
2015-08-06,109.06596374511719
2015-08-07,109.30715942382812
2015-08-10,109.5965805053711
2015-08-11,110.07896423339844
2015-08-12,105.25517272949219
2015-08-13,103.90451049804688
2015-08-14,104.6280746459961
2015-08-17,106.79878234863281
2015-08-18,109.5001220703125
2015-08-19,112.87677001953125
2015-08-20,112.3943862915039
2015-08-21,110.1754379272461
2015-08-24,98.88776397705078
2015-08-25,100.38314819335938
2015-08-26,101.39613342285156
2015-08-27,103.95274353027344
2015-08-28,103.37389373779297
2015-08-31,103.08446502685547
2015-09-01,100.81727600097656
2015-09-02,100.47962188720703
2015-09-03,100.4313735961914
2015-09-04,97.15119934082031
2015-09-07,93.05097198486328
2015-09-08,90.92851257324219
2015-09-09,92.08621215820312
2015-09-10,92.76155090332031
2015-09-11,92.08621215820312
2015-09-14,92.76155090332031
2015-09-15,94.3533935546875
2015-09-16,94.64522552490234
2015-09-18,97.32019805908203
2015-09-21,105.19918060302734
2015-09-22,104.17782592773438
2015-09-23,104.6641845703125
2015-09-24,104.85871887207031
2015-09-28,102.47557067871094
2015-09-29,99.8492431640625
2015-09-30,100.18968963623047
2015-10-01,98.1469955444336
2015-10-05,99.36288452148438
2015-10-06,100.38423919677734
2015-10-07,100.23833465576172
2015-10-08,99.11970520019531
2015-10-09,99.80059814453125
2015-10-12,99.4115219116211
2015-10-13,104.12918853759766
2015-10-14,105.00463104248047
2015-10-15,102.47557067871094
2015-10-16,100.91922760009766
2015-10-19,103.30238342285156
2015-10-20,103.15647888183594
2015-10-21,105.73417663574219
2015-10-23,108.7009506225586
2015-10-26,107.82550811767578
2015-10-27,109.33322143554688
2015-10-28,110.93820190429688
2015-10-29,111.03546905517578
2015-10-30,107.48506164550781
2015-11-02,109.23595428466797
2015-11-03,107.38778686523438
2015-11-04,106.90143585205078
2015-11-05,104.27510070800781
2015-11-06,103.05919647216797
2015-11-09,104.61554718017578
2015-11-10,104.12918853759766
2015-11-13,104.85871887207031
2015-11-16,104.90735626220703
2015-11-17,104.61554718017578
2015-11-18,108.457763671875
2015-11-19,117.16357421875
2015-11-20,121.24897766113281
