Date,TIINDIA
2021-08-18,1255.6551513671875
2021-08-20,1259.281005859375
2021-08-23,1284.2640380859375
2021-08-24,1272.7906494140625
2021-08-25,1284.85986328125
2021-08-26,1258.7841796875
2021-08-27,1282.7740478515625
2021-08-30,1307.3099365234375
2021-08-31,1355.587158203125
2021-09-01,1349.2791748046875
2021-09-02,1345.305908203125
2021-09-03,1327.0281982421875
2021-09-06,1322.45849609375
2021-09-07,1377.2921142578125
2021-09-08,1374.013916015625
2021-09-09,1355.2393798828125
2021-09-13,1330.0079345703125
2021-09-14,1333.53466796875
2021-09-15,1377.391357421875
2021-09-16,1448.0194091796875
2021-09-17,1453.3834228515625
2021-09-20,1503.647216796875
2021-09-21,1492.5714111328125
2021-09-22,1478.6146240234375
2021-09-23,1484.1773681640625
2021-09-24,1468.33349609375
2021-09-27,1429.1949462890625
2021-09-28,1357.62353515625
2021-09-29,1371.8780517578125
2021-09-30,1387.5731201171875
2021-10-01,1377.4410400390625
2021-10-04,1326.283203125
2021-10-05,1319.925537109375
2021-10-06,1280.5885009765625
2021-10-07,1318.4852294921875
2021-10-08,1359.1136474609375
2021-10-11,1349.428466796875
2021-10-12,1372.1761474609375
2021-10-13,1368.4013671875
2021-10-14,1353.8983154296875
2021-10-18,1382.010498046875
2021-10-19,1372.4246826171875
2021-10-20,1371.0836181640625
2021-10-21,1403.5662841796875
2021-10-22,1408.3345947265625
2021-10-25,1378.23583984375
2021-10-26,1383.3515625
2021-10-27,1413.2020263671875
2021-10-28,1387.77197265625
2021-10-29,1387.2257080078125
2021-11-01,1435.801025390625
2021-11-02,1646.1943359375
2021-11-03,1595.185302734375
2021-11-04,1651.65771484375
2021-11-08,1687.51806640625
2021-11-09,1648.13134765625
2021-11-10,1701.3255615234375
2021-11-11,1699.7364501953125
2021-11-12,1734.4542236328125
2021-11-15,1709.570556640625
2021-11-16,1674.75341796875
2021-11-17,1723.875
2021-11-18,1730.5802001953125
2021-11-22,1707.931396484375
2021-11-23,1692.83251953125
2021-11-24,1696.8057861328125
2021-11-25,1661.7901611328125
2021-11-26,1577.7520751953125
2021-11-29,1572.6361083984375
2021-11-30,1611.7742919921875
2021-12-01,1631.4427490234375
2021-12-02,1658.511962890625
2021-12-03,1617.7841796875
2021-12-06,1626.774169921875
2021-12-07,1637.055419921875
2021-12-08,1663.1806640625
2021-12-09,1663.329833984375
2021-12-10,1649.8199462890625
2021-12-13,1678.7764892578125
2021-12-14,1616.93994140625
2021-12-15,1615.946533203125
2021-12-16,1591.8575439453125
2021-12-17,1542.83544921875
2021-12-20,1562.4044189453125
2021-12-21,1611.7742919921875
2021-12-22,1645.548828125
2021-12-23,1700.4815673828125
2021-12-24,1696.7066650390625
2021-12-27,1703.0640869140625
2021-12-28,1733.31201171875
2021-12-29,1726.904541015625
2021-12-30,1745.7288818359375
2021-12-31,1743.146240234375
2022-01-03,1876.0574951171875
2022-01-04,1961.9830322265625
2022-01-05,1888.673095703125
2022-01-06,1791.5726318359375
2022-01-07,1765.447021484375
2022-01-10,1785.860595703125
2022-01-11,1750.944091796875
2022-01-12,1820.330322265625
2022-01-13,1798.12841796875
2022-01-14,1782.93017578125
2022-01-17,1790.1318359375
2022-01-18,1779.1553955078125
2022-01-19,1782.53271484375
2022-01-20,1788.19482421875
2022-01-21,1771.1588134765625
2022-01-24,1703.21337890625
2022-01-25,1681.2598876953125
2022-01-27,1668.6441650390625
2022-01-28,1651.458984375
2022-01-31,1684.0908203125
2022-02-01,1675.5478515625
2022-02-02,1735.05029296875
2022-02-03,1754.6690673828125
2022-02-04,1784.569091796875
2022-02-07,1789.734619140625
2022-02-08,1768.2286376953125
2022-02-09,1760.8775634765625
2022-02-10,1706.4912109375
2022-02-11,1688.9085693359375
2022-02-14,1598.4635009765625
2022-02-15,1677.783203125
2022-02-16,1654.58837890625
2022-02-17,1637.3824462890625
2022-02-18,1603.6171875
2022-02-21,1625.4478759765625
2022-02-22,1618.6849365234375
2022-02-23,1565.52587890625
2022-02-24,1499.5870361328125
2022-02-25,1539.468505859375
2022-02-28,1506.20068359375
2022-03-02,1507.990966796875
2022-03-03,1511.5218505859375
2022-03-04,1484.967041015625
2022-03-07,1504.3609619140625
2022-03-08,1453.5889892578125
2022-03-09,1495.3603515625
2022-03-10,1564.3822021484375
2022-03-11,1546.4803466796875
2022-03-14,1558.4149169921875
2022-03-15,1463.882568359375
2022-03-16,1522.163330078125
2022-03-17,1532.0096435546875
2022-03-21,1566.2222900390625
2022-03-22,1601.2305908203125
2022-03-23,1569.6036376953125
2022-03-24,1602.622802734375
2022-03-25,1590.041748046875
2022-03-28,1661.55029296875
2022-03-29,1634.2493896484375
2022-03-30,1654.5882568359375
2022-03-31,1615.850341796875
2022-04-01,1606.103759765625
2022-04-04,1603.7664794921875
2022-04-05,1690.5413818359375
2022-04-06,1671.9429931640625
2022-04-07,1636.2386474609375
2022-04-08,1660.70458984375
2022-04-11,1730.12451171875
2022-04-12,1759.662841796875
2022-04-13,1734.64990234375
2022-04-18,1641.8084716796875
2022-04-19,1668.1639404296875
2022-04-20,1719.1346435546875
2022-04-21,1760.95556640625
2022-04-22,1740.4678955078125
2022-04-25,1812.3739013671875
2022-04-26,1859.9635009765625
2022-04-27,1823.115234375
2022-04-28,1839.3262939453125
2022-04-29,1855.488037109375
2022-05-02,1835.39794921875
2022-05-04,1852.35498046875
2022-05-05,1869.1630859375
2022-05-06,1812.5230712890625
2022-05-09,1801.88134765625
2022-05-10,1794.173828125
2022-05-11,1657.522216796875
2022-05-12,1626.0943603515625
2022-05-13,1715.6038818359375
2022-05-16,1719.7314453125
2022-05-17,1683.6788330078125
2022-05-18,1660.2076416015625
2022-05-19,1604.1641845703125
2022-05-20,1620.8232421875
2022-05-23,1570.7972412109375
2022-05-24,1531.5618896484375
2022-05-25,1543.9442138671875
2022-05-26,1584.4227294921875
2022-05-27,1582.0355224609375
2022-05-30,1591.6826171875
2022-05-31,1561.7965087890625
2022-06-01,1591.235107421875
2022-06-02,1571.393798828125
2022-06-03,1558.0667724609375
2022-06-06,1557.71875
2022-06-07,1542.352783203125
2022-06-08,1544.73974609375
2022-06-09,1517.09130859375
2022-06-10,1512.8145751953125
2022-06-13,1489.9896240234375
2022-06-14,1516.1463623046875
2022-06-15,1545.6844482421875
2022-06-16,1508.23974609375
2022-06-17,1479.3978271484375
2022-06-20,1539.766845703125
2022-06-21,1542.4027099609375
2022-06-22,1505.4549560546875
2022-06-23,1506.9466552734375
2022-06-24,1579.99658203125
2022-06-27,1623.9063720703125
2022-06-28,1744.247314453125
2022-06-29,1789.001953125
2022-06-30,1831.2705078125
2022-07-01,1755.28662109375
2022-07-04,1736.7381591796875
2022-07-05,1810.3350830078125
2022-07-06,1964.9884033203125
2022-07-07,1999.1510009765625
2022-07-08,2002.134765625
2022-07-11,2045.198974609375
2022-07-12,1980.65234375
2022-07-13,1980.453369140625
2022-07-14,1980.1552734375
2022-07-15,1988.41015625
2022-07-18,2003.825439453125
2022-07-19,2251.419677734375
2022-07-20,2184.391845703125
2022-07-21,2180.759765625
2022-07-22,2140.3037109375
2022-07-25,2118.06103515625
2022-07-26,2139.159423828125
2022-07-27,2097.759033203125
2022-07-28,2085.66650390625
2022-07-29,2072.0322265625
2022-08-01,2013.31494140625
2022-08-02,2069.64404296875
2022-08-03,2106.51611328125
2022-08-04,2208.87451171875
2022-08-05,2295.706298828125
2022-08-08,2314.416259765625
2022-08-10,2307.4501953125
2022-08-11,2230.91796875
2022-08-12,2228.678466796875
2022-08-16,2211.859619140625
2022-08-17,2223.553466796875
2022-08-18,2158.566162109375
2022-08-19,2162.29833984375
2022-08-22,2102.2373046875
2022-08-23,2083.427734375
2022-08-24,2049.938720703125
2022-08-25,2083.87548828125
2022-08-26,2140.055419921875
2022-08-29,2143.190185546875
2022-08-30,2253.06103515625
2022-09-01,2250.3251953125
2022-09-02,2281.32568359375
2022-09-05,2475.939453125
2022-09-06,2503.058837890625
2022-09-07,2575.51025390625
2022-09-08,2611.03955078125
2022-09-09,2732.0576171875
2022-09-12,2722.552978515625
2022-09-13,2636.96435546875
2022-09-14,2611.288330078125
2022-09-15,2636.56640625
2022-09-16,2555.556396484375
2022-09-19,2546.848388671875
2022-09-20,2705.833740234375
2022-09-21,2729.51953125
2022-09-22,2725.140869140625
2022-09-23,2759.07763671875
2022-09-26,2659.35693359375
2022-09-27,2565.35888671875
2022-09-28,2629.251953125
2022-09-29,2571.579345703125
2022-09-30,2731.21142578125
2022-10-03,2686.5263671875
2022-10-04,2740.616455078125
2022-10-06,2750.717529296875
2022-10-07,2732.406005859375
2022-10-10,2709.366455078125
2022-10-11,2670.055419921875
2022-10-12,2636.11865234375
2022-10-13,2653.584716796875
2022-10-14,2631.242431640625
2022-10-17,2656.5205078125
2022-10-18,2747.53271484375
2022-10-19,2819.039306640625
2022-10-20,2779.777587890625
2022-10-21,2694.090087890625
2022-10-24,2707.475341796875
2022-10-25,2816.351806640625
2022-10-27,2724.294921875
2022-10-28,2655.52587890625
2022-10-31,2730.11669921875
2022-11-01,2784.40576171875
2022-11-02,2829.8369140625
2022-11-03,2852.8759765625
2022-11-04,2871.23779296875
2022-11-07,2865.963623046875
2022-11-09,2700.111328125
2022-11-10,2556.40234375
2022-11-11,2560.8310546875
2022-11-14,2496.689697265625
2022-11-15,2531.5712890625
2022-11-16,2587.154541015625
2022-11-17,2529.7802734375
2022-11-18,2562.8212890625
2022-11-21,2556.89990234375
2022-11-22,2584.318359375
2022-11-23,2569.787841796875
2022-11-24,2589.8916015625
2022-11-25,2575.908203125
2022-11-28,2733.798828125
2022-11-29,2730.564697265625
2022-11-30,2758.082275390625
2022-12-01,2804.6083984375
2022-12-02,2919.257080078125
2022-12-05,2943.490234375
2022-12-06,2950.2578125
2022-12-07,2929.75634765625
2022-12-08,2884.324951171875
2022-12-09,2995.78857421875
2022-12-12,2984.891357421875
2022-12-13,2926.073974609375
2022-12-14,2965.185791015625
2022-12-15,2818.1435546875
2022-12-16,2907.861572265625
2022-12-19,2957.8212890625
2022-12-20,3002.904541015625
2022-12-21,2886.315185546875
2022-12-22,2911.742919921875
2022-12-23,2765.1982421875
2022-12-26,2746.18896484375
2022-12-27,2783.46044921875
2022-12-28,2772.5126953125
2022-12-29,2745.293701171875
2022-12-30,2762.261962890625
2023-01-02,2771.965576171875
2023-01-03,2771.91552734375
2023-01-04,2767.785888671875
2023-01-05,2758.28125
2023-01-06,2692.447509765625
2023-01-09,2717.228759765625
2023-01-10,2661.795654296875
2023-01-11,2630.246826171875
2023-01-12,2671.64794921875
2023-01-13,2640.099609375
2023-01-16,2607.158447265625
2023-01-17,2644.976318359375
2023-01-18,2625.61962890625
2023-01-19,2586.258544921875
2023-01-20,2622.135986328125
2023-01-23,2575.41064453125
2023-01-24,2626.216552734375
2023-01-25,2557.845458984375
2023-01-27,2652.98779296875
2023-01-30,2574.51513671875
2023-01-31,2597.45458984375
2023-02-01,2604.371337890625
2023-02-02,2676.972412109375
2023-02-03,2676.872802734375
2023-02-06,2659.257568359375
2023-02-07,2571.827880859375
2023-02-08,2532.815673828125
2023-02-09,2505.8955078125
2023-02-10,2542.320068359375
2023-02-13,2515.001708984375
2023-02-14,2469.470703125
2023-02-15,2421.910888671875
2023-02-16,2409.809326171875
2023-02-17,2412.000244140625
2023-02-20,2461.552001953125
2023-02-21,2537.59814453125
2023-02-22,2505.5263671875
2023-02-23,2487.448486328125
2023-02-24,2540.884765625
2023-02-27,2649.898681640625
2023-02-28,2760.755126953125
2023-03-01,2771.860595703125
2023-03-02,2800.396728515625
2023-03-03,2696.263427734375
2023-03-06,2752.588134765625
2023-03-08,2782.767333984375
2023-03-09,2737.8466796875
2023-03-10,2690.984130859375
2023-03-13,2694.221435546875
2023-03-14,2695.416748046875
2023-03-15,2670.068115234375
2023-03-16,2656.920654296875
2023-03-17,2540.087890625
2023-03-20,2531.57177734375
2023-03-21,2479.181640625
2023-03-22,2473.703857421875
2023-03-23,2470.117919921875
2023-03-24,2541.2333984375
2023-03-27,2485.55615234375
2023-03-28,2528.634033203125
2023-03-29,2560.40673828125
2023-03-31,2536.45263671875
2023-04-03,2551.6416015625
2023-04-05,2586.75146484375
2023-04-06,2587.548095703125
2023-04-10,2565.685546875
2023-04-11,2565.78515625
2023-04-12,2625.147705078125
2023-04-13,2588.195556640625
2023-04-17,2696.71142578125
2023-04-18,2689.789306640625
2023-04-19,2711.40283203125
2023-04-20,2625.048095703125
2023-04-21,2585.50634765625
2023-04-24,2548.305419921875
2023-04-25,2494.96826171875
2023-04-26,2503.8828125
2023-04-27,2517.478515625
2023-04-28,2578.8828125
2023-05-02,2572.060302734375
2023-05-03,2535.804931640625
2023-05-04,2551.093994140625
2023-05-05,2629.3310546875
2023-05-08,2595.068115234375
2023-05-09,2710.40673828125
2023-05-10,2714.390625
2023-05-11,2756.323486328125
2023-05-12,2738.59375
2023-05-15,2635.55615234375
2023-05-16,2670.566162109375
2023-05-17,2696.611572265625
2023-05-18,2678.9326171875
2023-05-19,2690.137939453125
2023-05-22,2701.442626953125
2023-05-23,2684.759521484375
2023-05-24,2674.749267578125
2023-05-25,2713.394775390625
2023-05-26,2770.51611328125
2023-05-29,2853.733154296875
2023-05-30,2851.791015625
2023-05-31,2851.542236328125
2023-06-01,2874.201171875
2023-06-02,2872.70703125
2023-06-05,2879.8291015625
2023-06-06,2887.597900390625
2023-06-07,2888.394775390625
2023-06-08,2854.181640625
2023-06-09,2837.099853515625
2023-06-12,2828.68359375
2023-06-13,2786.053955078125
2023-06-14,2822.906494140625
2023-06-15,2966.6318359375
2023-06-16,2976.791015625
2023-06-19,2957.966552734375
2023-06-20,3008.16552734375
2023-06-21,3158.912353515625
2023-06-22,3207.61767578125
2023-06-23,3151.4423828125
2023-06-26,3182.966064453125
2023-06-27,3121.711181640625
2023-06-28,3134.65966796875
2023-06-30,3162.249267578125
2023-07-03,3169.220947265625
2023-07-04,3156.522216796875
2023-07-05,3144.17138671875
2023-07-06,3191.133544921875
2023-07-07,3173.155517578125
2023-07-10,3128.533935546875
2023-07-11,3207.46826171875
2023-07-12,3269.42041015625
2023-07-13,3216.03369140625
2023-07-14,3274.1513671875
2023-07-17,3252.13916015625
2023-07-18,3238.095703125
2023-07-19,3181.472412109375
2023-07-20,3152.239501953125
2023-07-21,3206.52197265625
2023-07-24,3161.601806640625
2023-07-25,3118.922607421875
2023-07-26,3104.57275390625
2023-07-27,3111.847412109375
2023-07-28,3087.582763671875
2023-07-31,3068.400390625
2023-08-01,3049.018798828125
2023-08-02,3036.711669921875
2023-08-03,3045.680419921875
2023-08-04,3091.568603515625
2023-08-07,3051.80859375
2023-08-08,2993.51416015625
2023-08-09,2922.56396484375
2023-08-10,2936.215576171875
2023-08-11,2840.20361328125
2023-08-14,2858.439208984375
2023-08-16,2782.55615234375
2023-08-17,2766.412841796875
2023-08-18,2776.029296875
2023-08-21,2807.6181640625
2023-08-22,2802.535888671875
2023-08-23,2780.8623046875
2023-08-24,2760.13525390625
2023-08-25,2872.63916015625
2023-08-28,2866.809814453125
2023-08-29,2854.702392578125
2023-08-30,2827.79736328125
2023-08-31,2890.326904296875
2023-09-01,2977.66943359375
2023-09-04,3043.73681640625
2023-09-05,3158.9814453125
2023-09-06,3135.26513671875
2023-09-07,3235.4619140625
2023-09-08,3301.38037109375
2023-09-11,3678.303955078125
2023-09-12,3353.795654296875
2023-09-13,3253.349609375
2023-09-14,3364.757080078125
2023-09-15,3307.458984375
2023-09-18,3334.2646484375
2023-09-20,3349.710205078125
2023-09-21,3272.48193359375
2023-09-22,3189.07568359375
2023-09-25,3196.200439453125
2023-09-26,3170.14208984375
2023-09-27,3088.529296875
2023-09-28,3092.9140625
2023-09-29,2977.819091796875
2023-10-03,3001.535888671875
2023-10-04,2995.058349609375
2023-10-05,2995.357177734375
2023-10-06,2964.46630859375
2023-10-09,2921.716796875
2023-10-10,2927.89501953125
2023-10-11,2914.0439453125
2023-10-12,2906.220947265625
2023-10-13,2956.294677734375
2023-10-16,3000.2900390625
2023-10-17,2981.20703125
2023-10-18,2983.2998046875
2023-10-19,2951.11328125
2023-10-20,3015.536376953125
2023-10-23,2896.95361328125
2023-10-25,2937.5107421875
2023-10-26,2912.947021484375
2023-10-27,3052.655517578125
2023-10-30,3050.164306640625
2023-10-31,3139.151123046875
2023-11-01,3094.35888671875
2023-11-02,3127.193603515625
2023-11-03,3188.128662109375
2023-11-06,3130.1328125
2023-11-07,3196.200439453125
2023-11-08,3240.89306640625
2023-11-09,3140.9951171875
2023-11-10,3184.54150390625
2023-11-13,3153.15185546875
2023-11-15,3175.323974609375
2023-11-16,3190.71923828125
2023-11-17,3153.750244140625
2023-11-20,3159.131103515625
2023-11-21,3184.890380859375
2023-11-22,3717.2666015625
2023-11-23,3410.446533203125
2023-11-24,3448.811279296875
2023-11-28,3409.7490234375
2023-11-29,3441.138427734375
2023-11-30,3354.49365234375
2023-12-01,3280.1552734375
2023-12-04,3337.25390625
2023-12-05,3306.61181640625
2023-12-06,3322.5556640625
2023-12-07,3400.631103515625
2023-12-08,3561.6640625
2023-12-11,3882.1865234375
2023-12-12,3855.729248046875
2023-12-13,3750.499267578125
2023-12-14,3698.532470703125
2023-12-15,3643.725341796875
2023-12-18,3651.3984375
2023-12-19,3586.427001953125
2023-12-20,3547.264892578125
2023-12-21,3553.443115234375
2023-12-22,3575.515625
2023-12-26,3595.64453125
2023-12-27,3637.845703125
2023-12-28,3528.331298828125
2023-12-29,3529.228271484375
2024-01-01,3575.515625
2024-01-02,3589.615966796875
2024-01-03,3529.427490234375
2024-01-04,3547.165283203125
2024-01-05,3737.89404296875
2024-01-08,3756.9267578125
2024-01-09,3796.238525390625
2024-01-10,3898.1796875
2024-01-11,3902.01611328125
2024-01-12,3883.5810546875
2024-01-15,3987.315673828125
2024-01-16,3906.55029296875
2024-01-17,3813.228515625
2024-01-18,3836.048583984375
2024-01-19,3840.98095703125
2024-01-23,3918.50830078125
2024-01-24,3992.14892578125
2024-01-25,3973.913330078125
2024-01-29,4059.362060546875
2024-01-30,3919.00634765625
2024-01-31,3884.378173828125
2024-02-01,3766.0947265625
2024-02-02,3631.218994140625
2024-02-05,3595.395751953125
2024-02-06,3585.6298828125
2024-02-07,3587.822265625
2024-02-08,3495.1484375
2024-02-09,3447.067626953125
2024-02-12,3484.88427734375
2024-02-13,3483.73779296875
2024-02-14,3486.82861328125
2024-02-15,3470.078125
2024-02-16,3647.00732421875
2024-02-19,3702.244140625
2024-02-20,3712.4638671875
2024-02-21,3652.59033203125
2024-02-22,3677.716552734375
2024-02-23,3612.009765625
2024-02-26,3561.20947265625
2024-02-27,3544.95751953125
2024-02-28,3523.12158203125
2024-02-29,3478.403564453125
2024-03-01,3702.991943359375
2024-03-04,3642.37060546875
2024-03-05,3553.233154296875
2024-03-06,3532.643798828125
2024-03-07,3488.424072265625
2024-03-11,3546.054443359375
2024-03-12,3537.62890625
2024-03-13,3445.151611328125
2024-03-14,3570.28271484375
2024-03-15,3550.19189453125
2024-03-18,3500.289306640625
2024-03-19,3490.91650390625
2024-03-20,3541.119140625
2024-03-21,3696.2119140625
2024-03-22,3732.95361328125
2024-03-26,3731.458251953125
2024-03-27,3794.7216796875
2024-03-28,3725.62548828125
2024-04-01,3713.4609375
2024-04-02,3758.727783203125
2024-04-03,3687.338134765625
2024-04-04,3586.734619140625
2024-04-05,3602.886962890625
2024-04-08,3539.323974609375
2024-04-09,3481.84375
2024-04-10,3557.271484375
2024-04-12,3515.593994140625
2024-04-15,3479.649658203125
2024-04-16,3511.2568359375
2024-04-18,3506.271728515625
2024-04-19,3486.180908203125
2024-04-22,3536.831298828125
2024-04-23,3571.18017578125
2024-04-24,3596.8046875
2024-04-25,3563.353515625
2024-04-26,3613.35595703125
2024-04-29,3696.71044921875
2024-04-30,3731.607666015625
2024-05-02,3779.86572265625
2024-05-03,3808.231689453125
2024-05-06,4001.612060546875
2024-05-07,3990.095947265625
2024-05-08,3998.7705078125
2024-05-09,3936.75341796875
2024-05-10,4057.99609375
2024-05-13,3923.542236328125
2024-05-14,3746.513671875
2024-05-15,3775.677734375
2024-05-16,3754.04150390625
2024-05-17,3793.675048828125
2024-05-21,3669.042236328125
2024-05-22,3688.883544921875
2024-05-23,3813.416748046875
2024-05-24,3813.96484375
2024-05-27,3796.11767578125
2024-05-28,3794.821533203125
2024-05-29,3710.071044921875
2024-05-30,3689.0830078125
2024-05-31,3566.344482421875
2024-06-03,3824.035400390625
2024-06-04,3757.082763671875
2024-06-05,3703.889404296875
2024-06-06,3850.158447265625
2024-06-07,3919.204833984375
2024-06-10,3947.9208984375
2024-06-11,4052.61181640625
2024-06-12,4073.45068359375
2024-06-13,4224.5556640625
2024-06-14,4294.35009765625
2024-06-18,4350.4345703125
2024-06-19,4345.05078125
2024-06-20,4201.02490234375
2024-06-21,3971.55078125
2024-06-24,4275.55517578125
2024-06-25,4193.34814453125
2024-06-26,4220.31787109375
2024-06-27,4191.45263671875
2024-06-28,4246.74072265625
2024-07-01,4222.6611328125
2024-07-02,4102.166015625
2024-07-03,4189.0107421875
2024-07-04,4314.19189453125
2024-07-05,4219.37060546875
2024-07-08,4316.53466796875
2024-07-09,4398.74267578125
2024-07-10,4515.34912109375
2024-07-11,4236.2216796875
2024-07-12,4141.50048828125
2024-07-15,4067.26904296875
2024-07-16,4083.171630859375
2024-07-18,4081.177734375
2024-07-19,3990.594970703125
2024-07-22,4107.5009765625
2024-07-23,4003.269775390625
2024-07-24,3945.218994140625
2024-07-25,4019.626953125
2024-07-26,4152.2353515625
2024-07-29,4147.84619140625
2024-07-30,4173.130859375
2024-07-31,4127.8974609375
2024-08-01,4079.3232421875
2024-08-02,4039.775146484375
2024-08-05,3995.938232421875
2024-08-06,4019.776611328125
2024-08-07,4089.14794921875
2024-08-08,3997.484619140625
2024-08-09,3996.835693359375
2024-08-12,3908.114990234375
2024-08-13,3963.721435546875
2024-08-14,3913.451171875
2024-08-16,4000.925537109375
2024-08-19,3973.546142578125
2024-08-20,4102.9619140625
2024-08-21,4040.373779296875
2024-08-22,4127.1494140625
2024-08-23,4053.938720703125
2024-08-26,4109.49609375
2024-08-27,4147.9462890625
2024-08-28,4143.50830078125
2024-08-29,3994.242919921875
2024-08-30,4020.425048828125
2024-09-02,4089.64697265625
2024-09-03,4075.0341796875
2024-09-04,4110.94140625
2024-09-05,4062.067626953125
2024-09-06,3902.329833984375
2024-09-09,3886.820068359375
2024-09-10,3911.60595703125
2024-09-11,3909.56103515625
2024-09-12,3934.89599609375
2024-09-13,4087.302734375
2024-09-16,4036.683349609375
2024-09-17,4125.0048828125
2024-09-18,4012.645263671875
2024-09-19,3969.1572265625
2024-09-20,4280.9033203125
2024-09-23,4272.2255859375
2024-09-24,4231.18115234375
2024-09-25,4135.57763671875
2024-09-26,4105.95458984375
2024-09-27,4136.2763671875
2024-09-30,4324.8896484375
2024-10-01,4329.42822265625
2024-10-03,4178.0185546875
2024-10-04,4067.90234375
2024-10-07,4012.24658203125
2024-10-08,4045.31103515625
2024-10-09,4173.0810546875
2024-10-10,4115.62939453125
2024-10-11,4214.7734375
2024-10-14,4217.76611328125
2024-10-15,4315.81298828125
2024-10-16,4499.18994140625
2024-10-17,4449.8671875
2024-10-18,4477.1962890625
2024-10-21,4376.1572265625
2024-10-22,4474.802734375
2024-10-23,4623.02001953125
2024-10-24,4704.46044921875
2024-10-25,4615.83837890625
2024-10-28,4639.427734375
2024-10-29,4551.55419921875
2024-10-30,4451.96240234375
2024-10-31,4470.4140625
2024-11-01,4462.384765625
2024-11-04,4335.76171875
2024-11-05,4172.5322265625
2024-11-06,4086.255126953125
2024-11-07,3971.949951171875
2024-11-08,3880.535888671875
2024-11-11,3610.8818359375
2024-11-12,3552.63232421875
2024-11-13,3438.776123046875
2024-11-14,3431.64453125
2024-11-18,3421.770263671875
2024-11-19,3602.0048828125
2024-11-21,3534.479248046875
2024-11-22,3465.45703125
2024-11-25,3386.560791015625
2024-11-26,3420.373779296875
2024-11-27,3380.42626953125
2024-11-28,3569.688232421875
2024-11-29,3581.308349609375
2024-12-02,3532.733642578125
2024-12-03,3610.83203125
2024-12-04,3650.23046875
2024-12-05,3745.384765625
2024-12-06,3670.677734375
2024-12-09,3700.600341796875
2024-12-10,3689.130126953125
2024-12-11,3670.7275390625
2024-12-12,3649.83154296875
2024-12-13,3644.24560546875
2024-12-16,3744.038330078125
2024-12-17,3695.663330078125
2024-12-18,3739.400390625
2024-12-19,3781.641357421875
2024-12-20,3609.78515625
2024-12-23,3611.679931640625
2024-12-24,3569.9375
2024-12-26,3627.53857421875
2024-12-27,3580.260986328125
2024-12-30,3531.53662109375
2024-12-31,3567.045166015625
2025-01-01,3570.685791015625
2025-01-02,3662.997314453125
2025-01-03,3600.35888671875
2025-01-06,3480.6181640625
2025-01-07,3464.759033203125
2025-01-08,3512.885009765625
2025-01-09,3559.11572265625
2025-01-10,3445.6083984375
2025-01-13,3222.583740234375
2025-01-14,3312.751220703125
2025-01-15,3289.311767578125
2025-01-16,3313.49951171875
2025-01-17,3400.02587890625
2025-01-20,3429.599609375
2025-01-21,3371.549560546875
2025-01-22,3225.626220703125
2025-01-23,3355.042236328125
2025-01-24,3223.830810546875
2025-01-27,3196.800537109375
2025-01-28,3130.222412109375
2025-01-29,3191.21484375
2025-01-30,3280.0859375
2025-01-31,3313.54931640625
2025-02-01,3166.827880859375
2025-02-03,3036.962890625
2025-02-04,3084.640380859375
2025-02-05,2974.823486328125
2025-02-06,2958.515380859375
2025-02-07,2904.31884765625
2025-02-10,2862.74755859375
2025-02-11,2734.392333984375
2025-02-12,2677.500732421875
2025-02-13,2708.142333984375
2025-02-14,2575.5947265625
2025-02-17,2598.65087890625
2025-02-18,2604.938720703125
2025-02-19,2672.909423828125
2025-02-20,2757.647705078125
2025-02-21,2680.544921875
2025-02-24,2657.638427734375
2025-02-25,2590.51611328125
2025-02-27,2538.96435546875
2025-02-28,2457.46923828125
2025-03-03,2635.081298828125
2025-03-04,2713.53173828125
2025-03-05,2692.322265625
2025-03-06,2645.112060546875
2025-03-07,2696.664306640625
2025-03-10,2709.439697265625
2025-03-11,2876.571533203125
2025-03-12,2912.403076171875
2025-03-13,2920.98681640625
2025-03-17,2828.36328125
2025-03-18,2828.36328125
2025-03-19,2853.96435546875
2025-03-20,2885.8037109375
2025-03-21,2866.690185546875
2025-03-24,2849.2734375
2025-03-25,2767.129638671875
2025-03-26,2705.547119140625
2025-03-27,2756.64990234375
2025-03-28,2764.0859375
2025-04-01,2689.028564453125
2025-04-02,2727.355712890625
2025-04-03,2694.51806640625
2025-04-04,2632.23681640625
2025-04-07,2574.047607421875
2025-04-08,2564.216552734375
2025-04-09,2495.297607421875
2025-04-11,2504.92919921875
2025-04-15,2565.813232421875
2025-04-16,2498.841064453125
2025-04-17,2491.0556640625
2025-04-21,2588.370361328125
2025-04-22,2649.054931640625
2025-04-23,2667.918701171875
2025-04-24,2650.4521484375
2025-04-25,2569.0068359375
2025-04-28,2637.277099609375
2025-04-29,2792.18212890625
2025-04-30,2893.090087890625
2025-05-02,2894.68701171875
2025-05-05,2985.9130859375
2025-05-06,2906.2646484375
2025-05-07,2949.3828125
2025-05-08,2876.12255859375
2025-05-09,2854.86279296875
2025-05-12,2956.26953125
2025-05-13,2988.30859375
2025-05-14,3033.222900390625
2025-05-15,2904.66796875
2025-05-16,3038.812744140625
2025-05-19,3120.45654296875
2025-05-20,2993.79833984375
2025-05-21,2996.991943359375
2025-05-22,2979.2255859375
2025-05-23,3041.00830078125
2025-05-26,3051.28857421875
2025-05-27,3038.4130859375
2025-05-28,3010.46630859375
2025-05-29,3049.0927734375
2025-05-30,3056.279296875
