Date,ARVINDFASN
2022-12-26,318.9108581542969
2022-12-27,317.8243103027344
2022-12-28,332.1473693847656
2022-12-29,344.0009460449219
2022-12-30,341.6796569824219
2023-01-02,341.8277893066406
2023-01-03,341.43267822265625
2023-01-04,345.482666015625
2023-01-05,338.913818359375
2023-01-06,332.4437255859375
2023-01-09,332.39434814453125
2023-01-10,333.0364074707031
2023-01-11,333.5303039550781
2023-01-12,329.9248046875
2023-01-13,329.7272644042969
2023-01-16,328.3443298339844
2023-01-17,330.6656799316406
2023-01-18,334.1723327636719
2023-01-19,332.5918884277344
2023-01-20,329.8754577636719
2023-01-23,324.98583984375
2023-01-24,315.651123046875
2023-01-25,307.9462890625
2023-01-27,300.4884033203125
2023-01-30,300.1427001953125
2023-01-31,315.79931640625
2023-02-01,306.4151916503906
2023-02-02,301.9701232910156
2023-02-03,302.562744140625
2023-02-06,300.3402404785156
2023-02-07,303.0566711425781
2023-02-08,306.464599609375
2023-02-09,305.4273986816406
2023-02-10,309.3786315917969
2023-02-13,302.365234375
2023-02-14,291.00555419921875
2023-02-15,286.51104736328125
2023-02-16,287.449462890625
2023-02-17,289.6719970703125
2023-02-20,282.7574157714844
2023-02-21,272.53369140625
2023-02-22,265.17462158203125
2023-02-23,272.9782409667969
2023-02-24,271.8422546386719
2023-02-27,266.5081481933594
2023-02-28,273.7684631347656
2023-03-01,273.5215148925781
2023-03-02,268.8294372558594
2023-03-03,267.1995849609375
2023-03-06,270.50872802734375
2023-03-08,272.9288024902344
2023-03-09,269.47149658203125
2023-03-10,264.0880126953125
2023-03-13,264.03863525390625
2023-03-14,266.8538818359375
2023-03-15,269.96539306640625
2023-03-16,279.250732421875
2023-03-17,274.657470703125
2023-03-20,271.5458679199219
2023-03-21,273.8672180175781
2023-03-22,283.6958312988281
2023-03-23,286.2146911621094
2023-03-24,286.1159362792969
2023-03-27,276.33673095703125
2023-03-28,266.0636291503906
2023-03-29,272.38555908203125
2023-03-31,276.287353515625
2023-04-03,280.880615234375
2023-04-05,287.5482482910156
2023-04-06,283.30072021484375
2023-04-10,290.5610046386719
2023-04-11,285.02935791015625
2023-04-12,279.7940368652344
2023-04-13,279.5470886230469
2023-04-17,279.1025390625
2023-04-18,287.15313720703125
2023-04-19,286.90618896484375
2023-04-20,290.11651611328125
2023-04-21,285.2268981933594
2023-04-24,283.2019348144531
2023-04-25,282.3623046875
2023-04-26,280.2385559082031
2023-04-27,279.3495178222656
2023-04-28,278.6580810546875
2023-05-02,279.8433837890625
2023-05-03,279.44830322265625
2023-05-04,280.0903625488281
2023-05-05,277.81842041015625
2023-05-08,279.3495178222656
2023-05-09,277.4726867675781
2023-05-10,276.7318420410156
2023-05-11,274.11419677734375
2023-05-12,273.4226989746094
2023-05-15,281.868408203125
2023-05-16,277.76904296875
2023-05-17,277.42333984375
2023-05-18,277.76904296875
2023-05-19,274.9538269042969
2023-05-22,274.21295166015625
2023-05-23,268.2861633300781
2023-05-24,270.1629943847656
2023-05-25,269.8666687011719
2023-05-26,267.9898376464844
2023-05-29,262.6063537597656
2023-05-30,269.3233337402344
2023-05-31,282.5104675292969
2023-06-01,281.3250732421875
2023-06-02,292.9317321777344
2023-06-05,297.0804748535156
2023-06-06,306.5633544921875
2023-06-07,306.11883544921875
2023-06-08,320.98529052734375
2023-06-09,317.9724426269531
2023-06-12,316.0462646484375
2023-06-13,319.6023254394531
2023-06-14,326.1217956542969
2023-06-15,336.3948669433594
2023-06-16,336.7406311035156
2023-06-19,327.65289306640625
2023-06-20,334.4687194824219
2023-06-21,337.3826904296875
2023-06-22,334.0242004394531
2023-06-23,323.0102233886719
2023-06-26,323.5041198730469
2023-06-27,325.5290832519531
2023-06-28,344.0503234863281
2023-06-30,352.051513671875
2023-07-03,347.90277099609375
2023-07-04,339.5065002441406
2023-07-05,344.44549560546875
2023-07-06,348.6929931640625
2023-07-07,345.4332580566406
2023-07-10,341.43267822265625
2023-07-11,343.95159912109375
2023-07-12,351.4094543457031
2023-07-13,343.2601318359375
2023-07-14,337.2839660644531
2023-07-17,334.5675048828125
2023-07-18,335.35772705078125
2023-07-19,335.16015625
2023-07-20,329.7272644042969
2023-07-21,326.3193664550781
2023-07-24,322.6151428222656
2023-07-25,330.27056884765625
2023-07-26,330.9620056152344
2023-07-27,330.1224060058594
2023-07-28,324.04742431640625
2023-07-31,321.6273193359375
2023-08-01,322.17059326171875
2023-08-02,316.8858947753906
2023-08-03,320.4913635253906
2023-08-04,327.2083740234375
2023-08-07,333.23394775390625
2023-08-08,323.70172119140625
2023-08-09,331.2089538574219
2023-08-10,321.2322082519531
2023-08-11,310.8603210449219
2023-08-14,302.01947021484375
2023-08-16,299.4512023925781
2023-08-17,299.0561218261719
2023-08-18,301.0810546875
2023-08-21,301.2786560058594
2023-08-22,301.2786560058594
2023-08-23,300.7847595214844
2023-08-24,296.8829345703125
2023-08-25,301.1304931640625
2023-08-28,299.8957214355469
2023-08-29,316.0956726074219
2023-08-30,315.79931640625
2023-08-31,317.9230651855469
2023-09-01,320.49932861328125
2023-09-04,321.0938720703125
2023-09-05,326.34552001953125
2023-09-06,328.5254211425781
2023-09-07,324.56195068359375
2023-09-08,333.97528076171875
2023-09-11,331.8448791503906
2023-09-12,318.517578125
2023-09-13,327.3363952636719
2023-09-14,324.9087219238281
2023-09-15,325.8500671386719
2023-09-18,330.3090515136719
2023-09-20,321.0938720703125
2023-09-21,313.1668395996094
2023-09-22,314.00909423828125
2023-09-25,317.4276123046875
2023-09-26,313.9595642089844
2023-09-27,314.2568054199219
2023-09-28,321.29205322265625
2023-09-29,323.2242736816406
2023-10-03,320.7470703125
2023-10-04,319.3598327636719
2023-10-05,328.2281799316406
2023-10-06,328.8722229003906
2023-10-09,324.21514892578125
2023-10-10,326.64276123046875
2023-10-11,327.8813781738281
2023-10-12,330.2099304199219
2023-10-13,347.2530517578125
2023-10-16,356.220458984375
2023-10-17,363.30523681640625
2023-10-18,363.2061462402344
2023-10-19,356.5177307128906
2023-10-20,350.9192810058594
2023-10-23,327.5345458984375
2023-10-25,313.5632019042969
2023-10-26,323.1746826171875
2023-10-27,322.3324279785156
2023-10-30,326.59326171875
2023-10-31,318.9139404296875
2023-11-01,318.0716857910156
2023-11-02,322.0351867675781
2023-11-03,340.7132568359375
2023-11-06,334.5697937011719
2023-11-07,361.6207580566406
2023-11-08,371.5790710449219
2023-11-09,373.9571838378906
2023-11-10,377.2270812988281
2023-11-13,382.0328063964844
2023-11-15,383.9650573730469
2023-11-16,384.16326904296875
2023-11-17,409.3810729980469
2023-11-20,409.1333312988281
2023-11-21,416.21807861328125
2023-11-22,423.1542663574219
2023-11-23,421.8660888671875
2023-11-24,420.2311706542969
2023-11-28,421.2220153808594
2023-11-29,426.9195861816406
2023-11-30,435.54022216796875
2023-12-01,435.29248046875
2023-12-04,428.80224609375
2023-12-05,419.7357177734375
2023-12-06,418.744873046875
2023-12-07,418.744873046875
2023-12-08,403.58441162109375
2023-12-11,397.78778076171875
2023-12-12,393.328857421875
2023-12-13,402.54400634765625
2023-12-14,399.7200012207031
2023-12-15,401.107177734375
2023-12-18,401.0081481933594
2023-12-19,410.7187194824219
2023-12-20,386.5413513183594
2023-12-21,396.15283203125
2023-12-22,408.3901672363281
2023-12-26,415.3758544921875
2023-12-27,415.17767333984375
2023-12-28,407.3002014160156
2023-12-29,406.4084167480469
2024-01-01,407.6965637207031
2024-01-02,407.3002014160156
2024-01-03,419.4384765625
2024-01-04,423.748779296875
2024-01-05,431.3289489746094
2024-01-08,437.2247009277344
2024-01-09,439.0082702636719
2024-01-10,466.65380859375
2024-01-11,473.3421936035156
2024-01-12,477.9002380371094
2024-01-15,461.69940185546875
2024-01-16,480.6746826171875
2024-01-17,476.017578125
2024-01-18,478.940673828125
2024-01-19,475.5221252441406
2024-01-23,464.4738464355469
2024-01-24,477.8506774902344
2024-01-25,469.67596435546875
2024-01-29,488.2548828125
2024-01-30,494.0019836425781
2024-01-31,517.1390380859375
2024-02-01,513.2745361328125
2024-02-02,511.2432861328125
2024-02-05,507.32928466796875
2024-02-06,517.6839599609375
2024-02-07,510.846923828125
2024-02-08,518.4271240234375
2024-02-09,500.2445373535156
2024-02-12,459.91583251953125
2024-02-13,449.21435546875
2024-02-14,473.6889953613281
2024-02-15,463.13616943359375
2024-02-16,457.091796875
2024-02-19,445.8948974609375
2024-02-20,446.5389709472656
2024-02-21,456.3486328125
2024-02-22,455.4073181152344
2024-02-23,472.99542236328125
2024-02-26,484.88592529296875
2024-02-27,482.1610107421875
2024-02-28,455.90277099609375
2024-02-29,453.32647705078125
2024-03-01,456.3486328125
2024-03-04,461.0057678222656
2024-03-05,451.5924377441406
2024-03-06,447.8271179199219
2024-03-07,456.44775390625
2024-03-11,447.6289367675781
2024-03-12,439.2064514160156
2024-03-13,422.262451171875
2024-03-14,442.82318115234375
2024-03-15,448.17388916015625
2024-03-18,450.8492736816406
2024-03-19,449.3134460449219
2024-03-20,440.0487060546875
2024-03-21,438.1164855957031
2024-03-22,438.0669860839844
2024-03-26,435.9861145019531
2024-03-27,442.4268493652344
2024-03-28,449.01617431640625
2024-04-01,448.5702819824219
2024-04-02,453.8714294433594
2024-04-03,453.1778869628906
2024-04-04,450.4529113769531
2024-04-05,434.05389404296875
2024-04-08,427.9599914550781
2024-04-09,442.3277282714844
2024-04-10,444.55718994140625
2024-04-12,449.6602478027344
2024-04-15,442.72406005859375
2024-04-16,439.85052490234375
2024-04-18,441.832275390625
2024-04-19,445.5976257324219
2024-04-22,450.1556701660156
2024-04-23,460.064453125
2024-04-24,473.3917236328125
2024-04-25,480.6251220703125
2024-04-26,471.5586242675781
2024-04-29,463.9288635253906
2024-04-30,475.6212158203125
2024-05-02,463.532470703125
2024-05-03,456.1504821777344
2024-05-06,457.73590087890625
2024-05-07,450.9978942871094
2024-05-08,450.35382080078125
2024-05-09,451.98876953125
2024-05-10,451.24560546875
2024-05-13,450.5024719238281
2024-05-14,453.8714294433594
2024-05-15,459.7176513671875
2024-05-16,460.90667724609375
2024-05-17,470.2209167480469
2024-05-21,486.2731628417969
2024-05-22,483.5977783203125
2024-05-23,470.072265625
2024-05-24,462.73980712890625
2024-05-27,454.9118957519531
2024-05-28,452.23651123046875
2024-05-29,445.9444274902344
2024-05-30,437.8687438964844
2024-05-31,435.342041015625
2024-06-03,437.7201232910156
2024-06-04,408.1920166015625
2024-06-05,442.575439453125
2024-06-06,456.1009216308594
2024-06-07,464.6720275878906
2024-06-10,466.8519287109375
2024-06-11,468.8337097167969
2024-06-12,465.6133728027344
2024-06-13,476.612060546875
2024-06-14,474.1844482421875
2024-06-18,476.1166687011719
2024-06-19,481.1205749511719
2024-06-20,487.4126281738281
2024-06-21,507.923828125
2024-06-24,509.0138244628906
2024-06-25,518.724365234375
2024-06-26,538.7896728515625
2024-06-27,515.5040283203125
2024-06-28,510.7973937988281
2024-07-01,509.55877685546875
2024-07-02,511.1441650390625
2024-07-03,520.8548583984375
2024-07-04,529.475341796875
2024-07-05,527.9395751953125
2024-07-08,519.6162109375
2024-07-09,514.51318359375
2024-07-10,508.0229187011719
2024-07-11,514.2654418945312
2024-07-12,504.8025817871094
2024-07-15,505.14935302734375
2024-07-16,499.69952392578125
2024-07-18,492.61474609375
2024-07-19,469.62640380859375
2024-07-22,483.2509765625
2024-07-23,477.8506774902344
2024-07-24,479.7333679199219
2024-07-25,471.11273193359375
2024-07-26,483.5977783203125
2024-07-29,485.62908935546875
2024-07-30,501.0372314453125
2024-07-31,507.131103515625
2024-08-01,514.51318359375
2024-08-02,499.3031921386719
2024-08-05,481.071044921875
2024-08-06,475.2248840332031
2024-08-07,481.3682861328125
2024-08-08,478.4947509765625
2024-08-09,478.3953857421875
2024-08-12,473.3785095214844
2024-08-13,458.0296630859375
2024-08-14,463.5929870605469
2024-08-16,472.3850402832031
2024-08-19,471.9876708984375
2024-08-20,484.3064270019531
2024-08-21,494.88665771484375
2024-08-22,505.76495361328125
2024-08-23,507.3047790527344
2024-08-26,515.7491455078125
2024-08-27,521.1633911132812
2024-08-28,530.0547485351562
2024-08-29,536.7108764648438
2024-08-30,528.8626098632812
2024-09-02,536.0154418945312
2024-09-03,554.8909912109375
2024-09-04,576.4488525390625
2024-09-05,573.5678100585938
2024-09-06,557.77197265625
2024-09-09,551.16552734375
2024-09-10,576.1011352539062
2024-09-11,580.1246337890625
2024-09-12,580.3729858398438
2024-09-13,581.3663940429688
2024-09-16,586.2343139648438
2024-09-17,595.22509765625
2024-09-18,582.90625
2024-09-19,578.2369995117188
2024-09-20,583.7009887695312
2024-09-23,604.0667114257812
2024-09-24,594.2316284179688
2024-09-25,586.03564453125
2024-09-26,587.5258178710938
2024-09-27,592.7910766601562
2024-09-30,588.767578125
2024-10-01,596.3674926757812
2024-10-03,583.0055541992188
2024-10-04,568.3522338867188
2024-10-07,564.7261352539062
2024-10-08,574.7103271484375
2024-10-09,593.1387329101562
2024-10-10,592.9898071289062
2024-10-11,606.7987060546875
2024-10-14,622.34619140625
2024-10-15,629.8466796875
2024-10-16,618.4717407226562
2024-10-17,597.95703125
2024-10-18,596.6158447265625
2024-10-21,590.8538818359375
2024-10-22,557.672607421875
2024-10-23,571.53125
2024-10-24,555.2883911132812
2024-10-25,550.619140625
2024-10-28,553.5001831054688
2024-10-29,552.1589965820312
2024-10-30,552.6060791015625
2024-10-31,562.3914794921875
2024-11-01,575.852783203125
2024-11-04,563.1365966796875
2024-11-05,563.9810791015625
2024-11-06,582.459228515625
2024-11-07,582.6082153320312
2024-11-08,584.2473754882812
2024-11-11,580.4226684570312
2024-11-12,566.8123779296875
2024-11-13,545.8009643554688
2024-11-14,551.3641967773438
2024-11-18,553.649169921875
2024-11-19,559.3118286132812
2024-11-21,564.0307006835938
2024-11-22,568.848876953125
2024-11-25,567.1103515625
2024-11-26,566.7130737304688
2024-11-27,569.2462768554688
2024-11-28,568.3025512695312
2024-11-29,565.2725219726562
2024-12-02,563.1365966796875
2024-12-03,554.5929565429688
2024-12-04,547.5394897460938
2024-12-05,545.5028686523438
2024-12-06,531.3462524414062
2024-12-09,525.5346069335938
2024-12-10,528.6639404296875
2024-12-11,528.2169189453125
2024-12-12,519.3255004882812
2024-12-13,518.0339965820312
2024-12-16,520.1203002929688
2024-12-17,511.8249816894531
2024-12-18,510.6328125
2024-12-19,509.5400390625
2024-12-20,518.7791748046875
2024-12-23,524.0940551757812
2024-12-24,521.5111083984375
2024-12-26,510.732177734375
2024-12-27,513.0668334960938
2024-12-30,509.83807373046875
2024-12-31,510.43414306640625
2025-01-01,522.4549560546875
2025-01-02,521.7097778320312
2025-01-03,517.5372924804688
2025-01-06,500.6983337402344
2025-01-07,524.491455078125
2025-01-08,524.491455078125
2025-01-09,523.29931640625
2025-01-10,507.8014831542969
2025-01-13,488.3298645019531
2025-01-14,487.9822082519531
2025-01-15,503.7283630371094
2025-01-16,504.97015380859375
2025-01-17,501.6918029785156
2025-01-20,505.417236328125
2025-01-21,499.6552429199219
2025-01-22,505.3675842285156
2025-01-23,494.34027099609375
2025-01-24,476.0111083984375
2025-01-27,485.597900390625
2025-01-28,469.6033935546875
2025-01-29,478.3953857421875
2025-01-30,467.96417236328125
2025-01-31,478.94183349609375
2025-02-01,490.76385498046875
2025-02-03,496.3768310546875
2025-02-04,479.7862548828125
2025-02-05,484.3561096191406
2025-02-06,472.9811096191406
2025-02-07,460.26495361328125
2025-02-10,459.6689147949219
2025-02-11,421.0237121582031
2025-02-12,430.9582214355469
2025-02-13,418.58978271484375
2025-02-14,395.8398132324219
2025-02-17,384.2164306640625
2025-02-18,393.3561706542969
2025-02-19,425.444580078125
2025-02-20,416.453857421875
2025-02-21,417.7453308105469
2025-02-24,407.7611999511719
2025-02-25,396.1874694824219
2025-02-27,383.2229919433594
2025-02-28,378.2557678222656
2025-03-03,374.5303039550781
2025-03-04,379.49755859375
2025-03-05,389.82940673828125
2025-03-06,387.44512939453125
2025-03-07,391.6176452636719
2025-03-10,384.911865234375
2025-03-11,370.85455322265625
2025-03-12,384.6138000488281
2025-03-13,372.69244384765625
2025-03-17,361.6651306152344
2025-03-18,361.6651306152344
2025-03-19,393.8529052734375
2025-03-20,387.6935119628906
2025-03-21,403.0919494628906
2025-03-24,416.80157470703125
2025-03-25,399.66455078125
2025-03-26,396.5351867675781
2025-03-27,383.27264404296875
2025-03-28,370.9538879394531
2025-04-01,383.073974609375
2025-04-02,387.04779052734375
2025-04-03,397.3299865722656
2025-04-04,392.4620361328125
2025-04-07,364.0494384765625
2025-04-08,369.5133972167969
2025-04-09,361.21807861328125
2025-04-11,379.49755859375
2025-04-15,402.54559326171875
2025-04-16,404.9298400878906
2025-04-17,412.3807067871094
2025-04-21,424.1034240722656
2025-04-22,437.5646667480469
2025-04-23,418.1924133300781
2025-04-24,414.4172668457031
2025-04-25,410.3441162109375
2025-04-28,412.62908935546875
2025-04-29,402.0488586425781
2025-04-30,393.7535705566406
2025-05-02,391.76666259765625
2025-05-05,406.370361328125
2025-05-06,400.5090026855469
2025-05-07,409.20166015625
2025-05-08,413.9205322265625
2025-05-09,403.34033203125
2025-05-12,424.9478454589844
2025-05-13,422.01715087890625
2025-05-14,444.07171630859375
2025-05-15,475.31573486328125
2025-05-16,465.57989501953125
2025-05-19,455.0493469238281
2025-05-20,456.986572265625
2025-05-21,469.454345703125
2025-05-22,462.00347900390625
2025-05-23,454.2049560546875
2025-05-26,446.00897216796875
2025-05-27,449.2873229980469
2025-05-28,444.5684509277344
2025-05-29,453.65850830078125
2025-05-30,457.43365478515625
2025-06-02,453.5591735839844
2025-06-03,461.8544616699219
2025-06-04,465.57989501953125
2025-06-05,461.4571228027344
2025-06-06,449.2376708984375
2025-06-09,465.8282775878906
2025-06-10,460.86102294921875
2025-06-11,466.7720642089844
2025-06-12,480.2332763671875
2025-06-13,473.6268615722656
2025-06-16,491.90631103515625
2025-06-17,490.01873779296875
2025-06-18,483.66070556640625
2025-06-19,474.322265625
2025-06-20,487.5848083496094
2025-06-23,479.190185546875
2025-06-24,469.454345703125
2025-06-25,495.2343444824219
2025-06-26,481.375732421875
2025-06-27,479.4881896972656
2025-06-30,482.1705322265625
2025-07-01,479.2398376464844
2025-07-02,469.6530456542969
2025-07-03,454.70166015625
2025-07-04,448.0951843261719
2025-07-07,461.30810546875
2025-07-08,459.569580078125
2025-07-09,463.9903869628906
2025-07-10,465.4805603027344
2025-07-11,455.59576416015625
2025-07-14,449.63507080078125
2025-07-15,453.75787353515625
2025-07-16,457.7813415527344
2025-07-17,489.9194030761719
2025-07-18,490.11810302734375
2025-07-21,490.6148376464844
2025-07-22,499.357177734375
2025-07-23,499.4068603515625
2025-07-24,500.2016296386719
2025-07-25,496.82391357421875
2025-07-28,497.0722351074219
2025-07-29,537.2572021484375
2025-07-30,543.9630126953125
2025-07-31,553.5994873046875
2025-08-01,556.4805297851562
2025-08-04,539.9892578125
2025-08-05,535.9160766601562
2025-08-06,518.6797485351562
2025-08-07,519.4745483398438
2025-08-08,509.19232177734375
2025-08-11,516.146484375
2025-08-12,510.41650390625
2025-08-13,502.8927917480469
2025-08-14,497.5614013671875
2025-08-18,516.4454345703125
2025-08-19,514.3029174804688
2025-08-20,515.8475341796875
2025-08-21,513.306396484375
2025-08-22,519.58447265625
2025-08-25,532.7384643554688
2025-08-26,524.16845703125
2025-08-28,511.81158447265625
2025-08-29,517.890380859375
2025-09-01,524.4176025390625
2025-09-02,526.7095336914062
2025-09-03,528.5531616210938
2025-09-04,538.568115234375
2025-09-05,539.4649658203125
2025-09-08,546.490478515625
2025-09-09,549.0814208984375
2025-09-10,553.5657348632812
2025-09-11,548.882080078125
2025-09-12,551.4231567382812
2025-09-15,557.6016235351562
2025-09-16,560.342041015625
2025-09-17,564.6769409179688
2025-09-18,562.3848876953125
2025-09-19,562.6838989257812
2025-09-22,552.1207885742188
2025-09-23,545.7431030273438
2025-09-24,548.832275390625
2025-09-25,532.1904296875
2025-09-26,516.9436645507812
2025-09-29,516.3956298828125
2025-09-30,526.1614990234375
2025-10-01,528.5531616210938
2025-10-03,537.272705078125
2025-10-06,533.1869506835938
2025-10-07,525.1151733398438
2025-10-08,505.0352783203125
2025-10-09,496.7143859863281
2025-10-10,501.4976501464844
2025-10-13,516.24609375
2025-10-14,513.904296875
2025-10-15,510.6158142089844
2025-10-16,514.8510131835938
2025-10-17,504.4872131347656
2025-10-20,502.6436462402344
2025-10-21,508.12451171875
2025-10-23,510.8649597167969
2025-10-24,518.388671875
2025-10-27,514.1534423828125
2025-10-28,516.0468139648438
2025-10-29,502.8927917480469
2025-10-30,511.36322021484375
2025-10-31,501.09906005859375
2025-11-03,554.1636352539062
2025-11-04,546.3409423828125
2025-11-06,523.2217407226562
2025-11-07,514.2530517578125
2025-11-10,500.25201416015625
2025-11-11,499.2554931640625
2025-11-12,500.7004699707031
2025-11-13,496.9136657714844
2025-11-14,498.8070373535156
2025-11-17,507.3273010253906
2025-11-18,499.8534240722656
2025-11-19,502.19525146484375
2025-11-20,504.83599853515625
2025-11-21,499.6042785644531
2025-11-24,493.67498779296875
2025-11-25,505.83251953125
2025-11-26,521.7767944335938
2025-11-27,511.81158447265625
2025-11-28,502.29486083984375
2025-12-01,501.19873046875
2025-12-02,487.1976318359375
2025-12-03,483.8592834472656
2025-12-04,491.5823059082031
2025-12-05,487.6958923339844
2025-12-08,468.6623840332031
2025-12-09,482.314697265625
2025-12-10,478.32861328125
2025-12-11,483.8094787597656
2025-12-12,491.08404541015625
2025-12-15,494.22308349609375
2025-12-16,511.5126647949219
2025-12-17,505.1847839355469
2025-12-18,498.0596618652344
2025-12-19,511.11407470703125
2025-12-22,501.4478454589844
2025-12-23,514.1036376953125
2025-12-24,514.2032470703125
2025-12-26,515.4987182617188
2025-12-29,510.9645690917969
2025-12-30,506.4802551269531
2025-12-31,497.41192626953125
2026-01-01,506.1813049316406
2026-01-02,508.772216796875
2026-01-05,506.3307800292969
2026-01-06,492.52899169921875
2026-01-07,490.6854248046875
2026-01-08,487.5962219238281
2026-01-09,473.74462890625
2026-01-12,473.3460388183594
2026-01-13,468.4132385253906
2026-01-14,459.6937255859375
2026-01-15,459.6937255859375
2026-01-16,459.49444580078125
2026-01-19,446.8386535644531
2026-01-20,437.6706848144531
2026-01-21,433.6347961425781
2026-01-22,447.885009765625
2026-01-23,435.2292175292969
2026-01-27,426.26055908203125
2026-01-28,443.7992858886719
2026-01-29,451.3728332519531
2026-01-30,469.11083984375
2026-02-02,471.60211181640625
2026-02-03,493.9739685058594
2026-02-04,499.4548034667969
2026-02-05,487.8453674316406
2026-02-06,482.0655517578125
2026-02-09,485.35406494140625
2026-02-10,492.52899169921875
2026-02-11,478.9763488769531
2026-02-12,482.16522216796875
2026-02-13,481.26837158203125
2026-02-16,477.1327819824219
2026-02-17,480.8199157714844
2026-02-18,477.4815673828125
2026-02-19,467.1676025390625
2026-02-20,451.1734924316406
2026-02-23,452.7181091308594
2026-02-24,442.9522399902344
2026-02-25,438.01947021484375
2026-02-26,434.9302673339844
2026-02-27,438.6672058105469
2026-03-02,438.5177001953125
2026-03-04,429.10064697265625
2026-03-05,425.7124938964844
2026-03-06,426.21075439453125
2026-03-09,405.7821350097656
2026-03-10,411.163330078125
2026-03-11,398.9061279296875
2026-03-12,391.9803466796875
2026-03-13,381.7161865234375
2026-03-16,379.4740295410156
2026-03-17,393.2259826660156
2026-03-18,407.8249816894531
2026-03-19,403.34063720703125
2026-03-20,395.3186950683594
2026-03-23,377.23187255859375
2026-03-24,391.3326110839844
2026-03-25,398.557373046875
2026-03-27,381.1183166503906
2026-03-30,402.0950012207031
2026-04-01,409.91766357421875
2026-04-02,436.2755432128906
2026-04-06,439.5640869140625
2026-04-07,427.2072448730469
2026-04-08,457.55120849609375
2026-04-09,457.1526184082031
2026-04-10,479.8233947753906
2026-04-13,477.4317626953125
2026-04-15,481.4178161621094
2026-04-16,472.15020751953125
2026-04-17,471.00421142578125
2026-04-20,464.6763000488281
2026-04-21,473.59515380859375
2026-04-22,470.15716552734375
2026-04-23,455.3090515136719
2026-04-24,448.1839599609375
2026-04-27,451.0738525390625
2026-04-28,442.90240478515625
2026-04-29,441.1086730957031
2026-04-30,441.60693359375
2026-05-01,441.60693359375
2026-05-04,436.0762634277344
2026-05-05,434.78076171875
2026-05-06,478.32861328125
2026-05-07,456.0066223144531
2026-05-08,458.44805908203125
2026-05-11,444.7958068847656
2026-05-12,430.3960876464844
2026-05-13,428.0542907714844
2026-05-14,424.9152526855469
2026-05-15,431.890869140625
2026-05-18,427.5061950683594
2026-05-19,427.8051452636719
2026-05-20,427.5560302734375
2026-05-21,441.60693359375
2026-05-22,449.4295959472656
2026-05-25,463.978759765625
2026-05-26,473.3958435058594
2026-05-27,466.71917724609375
2026-05-28,466.71917724609375
2026-05-29,459.7435607910156
2026-06-01,463.9289245605469
2026-06-02,474.3923645019531
2026-06-03,475.53839111328125
2026-06-04,469.4596252441406
2026-06-05,467.6658630371094
2026-06-08,462.23486328125
2026-06-09,451.4724426269531
2026-06-10,445.7923278808594
2026-06-11,444.3971862792969
2026-06-12,448.63238525390625
2026-06-15,460.0425109863281
2026-06-16,470.3066711425781
2026-06-17,482.6136474609375
2026-06-18,476.43524169921875
2026-06-19,482.364501953125
2026-06-22,477.33209228515625
2026-06-23,466.270751953125
2026-06-24,468.8118896484375
2026-06-25,467.6160583496094
2026-06-26,467.6160583496094
2026-06-29,463.4306640625
2026-06-30,469.3101501464844
2026-07-01,468.6125793457031
2026-07-02,472.9474182128906
2026-07-03,468.5129089355469
2026-07-06,466.5198669433594
2026-07-07,464.8258056640625
2026-07-08,458.8965148925781
2026-07-09,464.7759704589844
2026-07-10,464.37738037109375
2026-07-13,473.1965637207031
2026-07-14,471.6519470214844
2026-07-15,471.85125732421875
2026-07-16,467.56622314453125
2026-07-17,464.42718505859375
2026-07-20,473.0968933105469
2026-07-21,469.4097595214844
2026-07-22,473.29620361328125
2026-07-23,476.1362609863281
2026-07-24,461.0390319824219
2026-07-27,462.08538818359375
2026-07-28,454.4122009277344
2026-07-29,447.3369140625
2026-07-30,445.3438720703125
2026-07-31,448.4330749511719
2026-08-03,447.5860290527344
2026-08-04,444.34735107421875
2026-08-05,459.7435607910156
2026-08-06,457.8999938964844
2026-08-07,458.79998779296875
2026-08-10,460.25
2026-08-11,447.5
2026-08-12,444.1499938964844
2026-08-13,449.8999938964844
2026-08-14,447.8500061035156
2026-08-17,444.1499938964844
2026-08-18,438.04998779296875
2026-08-19,429.29998779296875
2026-08-20,428.29998779296875
2026-08-21,448.3500061035156
2026-08-24,442.95001220703125
2026-08-25,438.0
2026-08-26,443.5
2026-08-27,449.3999938964844
2026-08-28,450.6499938964844
2026-08-31,452.5
2026-09-01,458.79998779296875
2026-09-02,461.1499938964844
2026-09-03,454.29998779296875
2026-09-04,446.5
2026-09-07,439.20001220703125
2026-09-08,440.3500061035156
2026-09-09,446.04998779296875
2026-09-10,453.3999938964844
2026-09-11,446.5
2026-09-15,428.5
2026-09-16,416.3500061035156
2026-09-18,428.1000061035156
2026-09-21,427.3500061035156
