Date,HEMIPROP
2024-10-14,185.83999633789062
2024-10-15,185.61000061035156
2024-10-16,189.7100067138672
2024-10-17,184.27000427246094
2024-10-18,196.3000030517578
2024-10-21,190.4199981689453
2024-10-22,181.02999877929688
2024-10-23,181.42999267578125
2024-10-24,180.4499969482422
2024-10-25,174.27999877929688
2024-10-28,177.08999633789062
2024-10-29,180.22000122070312
2024-10-30,180.41000366210938
2024-10-31,179.75
2024-11-01,182.7100067138672
2024-11-04,178.47000122070312
2024-11-05,180.6199951171875
2024-11-06,184.9199981689453
2024-11-07,181.3800048828125
2024-11-08,178.86000061035156
2024-11-11,179.05999755859375
2024-11-12,175.02999877929688
2024-11-13,165.2100067138672
2024-11-14,163.72999572753906
2024-11-18,161.10000610351562
2024-11-19,162.05999755859375
2024-11-21,158.16000366210938
2024-11-22,158.4600067138672
2024-11-25,164.0800018310547
2024-11-26,167.9600067138672
2024-11-27,167.47999572753906
2024-11-28,172.49000549316406
2024-11-29,173.4499969482422
2024-12-02,173.63999938964844
2024-12-03,179.61000061035156
2024-12-04,179.3800048828125
2024-12-05,178.8699951171875
2024-12-06,178.6199951171875
2024-12-09,177.6300048828125
2024-12-10,175.47999572753906
2024-12-11,176.24000549316406
2024-12-12,172.8699951171875
2024-12-13,170.94000244140625
2024-12-16,181.99000549316406
2024-12-17,179.1999969482422
2024-12-18,173.42999267578125
2024-12-19,175.16000366210938
2024-12-20,170.22999572753906
2024-12-23,169.82000732421875
2024-12-24,169.5
2024-12-26,178.97999572753906
2024-12-27,176.02999877929688
2024-12-30,174.97000122070312
2024-12-31,173.89999389648438
2025-01-01,175.61000061035156
2025-01-02,175.86000061035156
2025-01-03,174.02000427246094
2025-01-06,164.58999633789062
2025-01-07,168.72000122070312
2025-01-08,165.58999633789062
2025-01-09,163.58999633789062
2025-01-10,157.5500030517578
2025-01-13,148.75999450683594
2025-01-14,153.57000732421875
2025-01-15,153.0500030517578
2025-01-16,156.5399932861328
2025-01-17,156.5500030517578
2025-01-20,161.66000366210938
2025-01-21,158.5399932861328
2025-01-22,153.33999633789062
2025-01-23,152.97000122070312
2025-01-24,149.99000549316406
2025-01-27,141.77000427246094
2025-01-28,138.9600067138672
2025-01-29,145.72000122070312
2025-01-30,144.25
2025-01-31,149.7899932861328
2025-02-01,148.7899932861328
2025-02-03,142.39999389648438
2025-02-04,145.08999633789062
2025-02-05,157.10000610351562
2025-02-06,152.5
2025-02-07,151.55999755859375
2025-02-10,146.3300018310547
2025-02-11,141.75999450683594
2025-02-12,138.92999267578125
2025-02-13,137.74000549316406
2025-02-14,131.2899932861328
2025-02-17,134.02000427246094
2025-02-18,128.57000732421875
2025-02-19,133.64999389648438
2025-02-20,133.16000366210938
2025-02-21,132.4600067138672
2025-02-24,130.02999877929688
2025-02-25,129.05999755859375
2025-02-27,127.06999969482422
2025-02-28,123.94000244140625
2025-03-03,121.30000305175781
2025-03-04,121.45999908447266
2025-03-05,125.0199966430664
2025-03-06,125.83999633789062
2025-03-07,127.80999755859375
2025-03-10,123.37000274658203
2025-03-11,121.93000030517578
2025-03-12,121.29000091552734
2025-03-13,119.22000122070312
2025-03-17,115.9800033569336
2025-03-18,115.9800033569336
2025-03-19,123.26000213623047
2025-03-20,124.97000122070312
2025-03-21,132.25
2025-03-24,130.58999633789062
2025-03-25,126.7699966430664
2025-03-26,124.63999938964844
2025-03-27,125.30999755859375
2025-03-28,123.72000122070312
2025-04-01,125.43000030517578
2025-04-02,126.19000244140625
2025-04-03,130.67999267578125
2025-04-04,121.0
2025-04-07,114.55999755859375
2025-04-08,117.97000122070312
2025-04-09,116.77999877929688
2025-04-11,123.47000122070312
2025-04-15,127.41000366210938
2025-04-16,130.5800018310547
2025-04-17,131.0399932861328
2025-04-21,132.2899932861328
2025-04-22,133.82000732421875
2025-04-23,139.3800048828125
2025-04-24,138.1699981689453
2025-04-25,134.05999755859375
2025-04-28,132.94000244140625
2025-04-29,132.99000549316406
2025-04-30,129.52000427246094
2025-05-02,127.94000244140625
2025-05-05,133.11000061035156
2025-05-06,129.5399932861328
2025-05-07,132.75
2025-05-08,128.61000061035156
2025-05-09,129.97000122070312
2025-05-12,135.77000427246094
2025-05-13,136.33999633789062
2025-05-14,137.8000030517578
2025-05-15,136.8800048828125
2025-05-16,141.0399932861328
2025-05-19,138.83999633789062
2025-05-20,135.16000366210938
2025-05-21,134.77000427246094
2025-05-22,134.0
2025-05-23,137.08999633789062
2025-05-26,137.3300018310547
2025-05-27,137.72999572753906
2025-05-28,142.60000610351562
2025-05-29,139.1199951171875
2025-05-30,133.35000610351562
2025-06-02,138.27000427246094
2025-06-03,137.10000610351562
2025-06-04,137.08999633789062
2025-06-05,139.1300048828125
2025-06-06,142.1999969482422
2025-06-09,144.3300018310547
2025-06-10,143.74000549316406
2025-06-11,145.77000427246094
2025-06-12,141.8000030517578
2025-06-13,142.0500030517578
2025-06-16,140.94000244140625
2025-06-17,138.14999389648438
2025-06-18,136.75
2025-06-19,133.1300048828125
2025-06-20,133.97999572753906
2025-06-23,134.0500030517578
2025-06-24,135.47999572753906
2025-06-25,138.02000427246094
2025-06-26,139.02999877929688
2025-06-27,138.1999969482422
2025-06-30,138.92999267578125
2025-07-01,139.2899932861328
2025-07-02,138.17999267578125
2025-07-03,137.6199951171875
2025-07-04,136.4499969482422
2025-07-07,137.42999267578125
2025-07-08,135.80999755859375
2025-07-09,135.32000732421875
2025-07-10,135.72000122070312
2025-07-11,133.99000549316406
2025-07-14,133.92999267578125
2025-07-15,135.6199951171875
2025-07-16,136.36000061035156
2025-07-17,136.52000427246094
2025-07-18,135.9600067138672
2025-07-21,135.74000549316406
2025-07-22,134.66000366210938
2025-07-23,133.9499969482422
2025-07-24,133.8000030517578
2025-07-25,132.0
2025-07-28,127.02999877929688
2025-07-29,128.17999267578125
2025-07-30,128.7899932861328
2025-07-31,126.41000366210938
2025-08-01,125.18000030517578
2025-08-04,125.5
2025-08-05,124.77999877929688
2025-08-06,132.41000366210938
2025-08-07,130.83999633789062
2025-08-08,131.88999938964844
2025-08-11,131.6699981689453
2025-08-12,135.08999633789062
2025-08-13,136.8699951171875
2025-08-14,137.52999877929688
2025-08-18,136.91000366210938
2025-08-19,137.75
2025-08-20,138.92999267578125
2025-08-21,137.35000610351562
2025-08-22,136.61000061035156
2025-08-25,137.0800018310547
2025-08-26,135.27000427246094
2025-08-28,133.80999755859375
2025-08-29,132.6300048828125
2025-09-01,138.47999572753906
2025-09-02,141.9199981689453
2025-09-03,167.72999572753906
2025-09-04,166.6999969482422
2025-09-05,176.25
2025-09-08,178.22999572753906
2025-09-09,178.24000549316406
2025-09-10,174.19000244140625
2025-09-11,172.7100067138672
2025-09-12,173.13999938964844
2025-09-15,172.11000061035156
2025-09-16,168.61000061035156
2025-09-17,171.11000061035156
2025-09-18,169.97999572753906
2025-09-19,170.47999572753906
2025-09-22,174.94000244140625
2025-09-23,173.92999267578125
2025-09-24,168.3300018310547
2025-09-25,161.6999969482422
2025-09-26,168.3300018310547
2025-09-29,169.35000610351562
2025-09-30,166.80999755859375
2025-10-01,182.86000061035156
2025-10-03,184.0
2025-10-06,149.52000427246094
2025-10-07,143.57000732421875
2025-10-08,148.72999572753906
2025-10-09,146.64999389648438
2025-10-10,148.25999450683594
2025-10-13,144.0800018310547
2025-10-14,143.91000366210938
2025-10-15,145.16000366210938
2025-10-16,143.8300018310547
2025-10-17,141.72000122070312
2025-10-20,143.35000610351562
2025-10-21,144.75
2025-10-23,144.8800048828125
2025-10-24,143.35000610351562
2025-10-27,142.63999938964844
2025-10-28,141.57000732421875
2025-10-29,139.8699951171875
2025-10-30,139.02999877929688
2025-10-31,138.66000366210938
2025-11-03,138.9499969482422
2025-11-04,137.6999969482422
2025-11-06,135.9499969482422
2025-11-07,135.80999755859375
2025-11-10,135.39999389648438
2025-11-11,135.72000122070312
2025-11-12,136.69000244140625
2025-11-13,146.1999969482422
2025-11-14,144.4600067138672
2025-11-17,144.63999938964844
2025-11-18,142.97999572753906
2025-11-19,140.75
2025-11-20,141.13999938964844
2025-11-21,138.5800018310547
2025-11-24,136.7899932861328
2025-11-25,137.75
2025-11-26,140.17999267578125
2025-11-27,139.9600067138672
2025-11-28,138.99000549316406
2025-12-01,136.7899932861328
2025-12-02,135.97999572753906
2025-12-03,134.8800048828125
2025-12-04,134.3000030517578
2025-12-05,133.17999267578125
2025-12-08,126.5999984741211
2025-12-09,130.0500030517578
2025-12-10,129.25999450683594
2025-12-11,129.6999969482422
2025-12-12,134.50999450683594
2025-12-15,133.0500030517578
2025-12-16,130.50999450683594
2025-12-17,128.66000366210938
2025-12-18,128.99000549316406
2025-12-19,130.52000427246094
2025-12-22,131.27000427246094
2025-12-23,132.32000732421875
2025-12-24,131.13999938964844
2025-12-26,140.77000427246094
2025-12-29,136.8000030517578
2025-12-30,135.75
2025-12-31,137.08999633789062
2026-01-01,136.27999877929688
2026-01-02,137.94000244140625
2026-01-05,141.05999755859375
2026-01-06,138.32000732421875
2026-01-07,137.6199951171875
2026-01-08,137.72000122070312
2026-01-09,138.97000122070312
2026-01-12,137.07000732421875
2026-01-13,136.55999755859375
2026-01-14,135.9199981689453
2026-01-15,135.9199981689453
2026-01-16,138.5800018310547
2026-01-19,137.57000732421875
2026-01-20,130.77999877929688
2026-01-21,130.33999633789062
2026-01-22,133.02000427246094
2026-01-23,127.66000366210938
2026-01-27,128.08999633789062
2026-01-28,132.97999572753906
2026-01-29,130.3699951171875
2026-01-30,129.64999389648438
2026-02-02,129.52999877929688
2026-02-03,133.52000427246094
2026-02-04,134.6300048828125
2026-02-05,132.39999389648438
2026-02-06,131.44000244140625
2026-02-09,135.1699981689453
2026-02-10,141.50999450683594
2026-02-11,139.5399932861328
2026-02-12,137.99000549316406
2026-02-13,134.8300018310547
2026-02-16,134.7100067138672
2026-02-17,135.0500030517578
2026-02-18,138.11000061035156
2026-02-19,143.7899932861328
2026-02-20,141.94000244140625
2026-02-23,143.02999877929688
2026-02-24,141.38999938964844
2026-02-25,141.4499969482422
2026-02-26,141.6699981689453
2026-02-27,141.39999389648438
2026-03-02,139.97999572753906
2026-03-04,137.77999877929688
2026-03-05,138.1699981689453
2026-03-06,139.27000427246094
2026-03-09,134.9199981689453
2026-03-10,137.16000366210938
2026-03-11,140.0
2026-03-12,136.9199981689453
2026-03-13,133.3000030517578
2026-03-16,128.77999877929688
2026-03-17,131.77999877929688
2026-03-18,138.05999755859375
2026-03-19,135.80999755859375
2026-03-20,137.1999969482422
2026-03-23,126.98999786376953
2026-03-24,127.98999786376953
2026-03-25,128.85000610351562
2026-03-27,117.69000244140625
2026-03-30,111.72000122070312
2026-04-01,119.31999969482422
2026-04-02,117.94000244140625
2026-04-06,118.80000305175781
2026-04-07,119.05000305175781
2026-04-08,125.37000274658203
2026-04-09,123.0199966430664
2026-04-10,126.33999633789062
2026-04-13,123.2300033569336
2026-04-15,127.76000213623047
2026-04-16,130.17999267578125
2026-04-17,132.3300018310547
2026-04-20,129.60000610351562
2026-04-21,131.02000427246094
2026-04-22,130.60000610351562
2026-04-23,127.80000305175781
2026-04-24,125.48999786376953
2026-04-27,129.02000427246094
2026-04-28,129.4499969482422
2026-04-29,129.38999938964844
2026-04-30,128.1199951171875
2026-05-01,128.1199951171875
2026-05-04,135.25
2026-05-05,141.58999633789062
2026-05-06,140.42999267578125
2026-05-07,147.11000061035156
2026-05-08,154.2100067138672
2026-05-11,156.66000366210938
2026-05-12,149.08999633789062
2026-05-13,153.0399932861328
2026-05-14,150.82000732421875
2026-05-15,148.97000122070312
2026-05-18,146.24000549316406
2026-05-19,146.6699981689453
2026-05-20,144.91000366210938
2026-05-21,149.1199951171875
2026-05-22,143.75999450683594
2026-05-25,145.75999450683594
2026-05-26,142.7899932861328
2026-05-27,142.77999877929688
2026-05-28,142.77999877929688
2026-05-29,139.77000427246094
2026-06-01,139.5500030517578
2026-06-02,140.33999633789062
2026-06-03,139.27000427246094
2026-06-04,138.11000061035156
2026-06-05,141.07000732421875
2026-06-08,136.11000061035156
2026-06-09,142.97999572753906
2026-06-10,138.27000427246094
2026-06-11,135.75999450683594
2026-06-12,140.3699951171875
2026-06-15,141.07000732421875
2026-06-16,141.89999389648438
2026-06-17,141.88999938964844
2026-06-18,138.77000427246094
2026-06-19,139.5500030517578
2026-06-22,138.88999938964844
2026-06-23,136.22000122070312
2026-06-24,137.9499969482422
2026-06-25,139.5500030517578
2026-06-26,139.5500030517578
2026-06-29,138.50999450683594
2026-06-30,138.6699981689453
2026-07-01,138.1699981689453
2026-07-02,140.10000610351562
2026-07-03,142.94000244140625
2026-07-06,140.80999755859375
2026-07-07,138.24000549316406
2026-07-08,135.75999450683594
2026-07-09,136.8800048828125
2026-07-10,138.92999267578125
2026-07-13,139.8000030517578
2026-07-14,136.75999450683594
2026-07-15,136.77999877929688
2026-07-16,136.27000427246094
2026-07-17,137.17999267578125
2026-07-20,135.66000366210938
2026-07-21,137.94000244140625
2026-07-22,135.38999938964844
2026-07-23,133.4600067138672
2026-07-24,133.3699951171875
2026-07-27,135.13999938964844
2026-07-28,133.97000122070312
2026-07-29,134.83999633789062
2026-07-30,134.55999755859375
2026-07-31,134.32000732421875
2026-08-03,140.0
2026-08-04,138.8800048828125
2026-08-05,138.22000122070312
2026-08-06,137.92999267578125
2026-08-07,138.0399932861328
2026-08-10,136.91000366210938
2026-08-11,136.9199981689453
2026-08-12,134.1199951171875
2026-08-13,132.97999572753906
2026-08-14,132.33999633789062
2026-08-17,134.27000427246094
2026-08-18,132.3300018310547
2026-08-19,130.38999938964844
2026-08-20,130.91000366210938
2026-08-21,130.5800018310547
2026-08-24,128.89999389648438
2026-08-25,130.55999755859375
2026-08-26,129.6300048828125
2026-08-27,130.55999755859375
2026-08-28,129.97999572753906
2026-08-31,128.72000122070312
2026-09-01,127.1500015258789
2026-09-02,126.61000061035156
2026-09-03,125.93000030517578
2026-09-04,126.55000305175781
2026-09-07,125.08000183105469
2026-09-08,124.41000366210938
2026-09-09,123.18000030517578
2026-09-10,120.94999694824219
2026-09-11,120.62000274658203
2026-09-14,120.62000274658203
2026-09-15,117.18000030517578
2026-09-16,117.66999816894531
2026-09-18,120.7699966430664
2026-09-21,120.0
