Date,PGHH
2003-02-11,245.5151824951172
2003-02-12,245.02285766601562
2003-02-13,245.02285766601562
2003-02-14,241.54359436035156
2003-02-17,247.4517364501953
2003-02-18,246.6311798095703
2003-02-19,247.35328674316406
2003-02-20,247.48455810546875
2003-02-21,249.71653747558594
2003-02-24,249.6180877685547
2003-02-25,252.3423309326172
2003-02-26,250.70130920410156
2003-02-27,255.591796875
2003-02-28,249.65086364746094
2003-03-03,252.76905822753906
2003-03-04,252.99884033203125
2003-03-05,248.33799743652344
2003-03-06,247.74720764160156
2003-03-07,245.54808044433594
2003-03-10,248.1738739013672
2003-03-11,252.30955505371094
2003-03-12,250.4386749267578
2003-03-13,252.11257934570312
2003-03-14,252.11257934570312
2003-03-17,254.86972045898438
2003-03-18,254.86972045898438
2003-03-19,252.80184936523438
2003-03-20,252.76905822753906
2003-03-21,252.76905822753906
2003-03-24,250.8324737548828
2003-03-25,251.06231689453125
2003-03-26,248.46925354003906
2003-03-27,248.46925354003906
2003-03-28,247.84561157226562
2003-03-31,245.9746551513672
2003-04-02,245.9746551513672
2003-04-03,245.9746551513672
2003-04-04,245.9746551513672
2003-04-07,245.9746551513672
2003-04-08,245.9746551513672
2003-04-09,245.9746551513672
2003-04-10,245.9746551513672
2003-04-11,245.9746551513672
2003-04-14,245.9746551513672
2003-04-15,245.9746551513672
2003-04-16,245.9746551513672
2003-04-17,245.9746551513672
2003-04-18,245.9746551513672
2003-04-21,245.9746551513672
2003-04-22,245.9746551513672
2003-04-23,245.9746551513672
2003-04-24,245.9746551513672
2003-04-25,245.9746551513672
2003-04-28,245.9746551513672
2003-04-29,245.9746551513672
2003-04-30,245.9746551513672
2003-05-01,245.9746551513672
2003-05-02,245.9746551513672
2003-05-05,245.9746551513672
2003-05-06,245.9746551513672
2003-05-07,245.9746551513672
2003-05-08,245.9746551513672
2003-05-09,245.9746551513672
2003-05-12,245.9746551513672
2003-05-13,245.9746551513672
2003-05-14,245.9746551513672
2003-05-15,245.9746551513672
2003-05-16,245.9746551513672
2003-05-19,245.9746551513672
2003-05-20,245.9746551513672
2003-05-21,245.9746551513672
2003-05-22,245.9746551513672
2003-05-23,245.9746551513672
2003-05-26,245.9746551513672
2003-05-27,245.9746551513672
2003-05-28,245.9746551513672
2003-05-29,245.9746551513672
2003-05-30,245.9746551513672
2003-06-02,245.9746551513672
2003-06-03,245.9746551513672
2003-06-04,245.9746551513672
2003-06-05,245.9746551513672
2003-06-06,245.9746551513672
2003-06-09,245.9746551513672
2003-06-10,245.9746551513672
2003-06-11,245.9746551513672
2003-06-12,245.9746551513672
2003-06-13,245.9746551513672
2003-06-16,245.9746551513672
2003-06-17,245.9746551513672
2003-06-18,245.9746551513672
2003-06-19,245.9746551513672
2003-06-20,245.9746551513672
2003-06-23,245.9746551513672
2003-06-24,245.9746551513672
2003-06-25,245.9746551513672
2003-06-26,245.9746551513672
2003-06-27,245.9746551513672
2003-06-30,245.9746551513672
2003-07-01,245.9746551513672
2003-07-02,245.9746551513672
2003-07-03,245.9746551513672
2003-07-04,245.9746551513672
2003-07-07,245.9746551513672
2003-07-08,245.9746551513672
2003-07-09,245.9746551513672
2003-07-10,245.9746551513672
2003-07-11,245.9746551513672
2003-07-14,245.9746551513672
2003-07-15,245.9746551513672
2003-07-16,245.9746551513672
2003-07-17,245.9746551513672
2003-07-18,245.9746551513672
2003-07-21,245.9746551513672
2003-07-22,245.9746551513672
2003-07-23,245.9746551513672
2003-07-24,245.9746551513672
2003-07-25,245.9746551513672
2003-07-28,245.9746551513672
2003-07-29,245.9746551513672
2003-07-30,245.9746551513672
2003-07-31,245.9746551513672
2003-08-01,245.9746551513672
2003-08-04,245.9746551513672
2003-08-05,245.9746551513672
2003-08-06,245.9746551513672
2003-08-07,245.9746551513672
2003-08-08,245.9746551513672
2003-08-11,245.9746551513672
2003-08-12,245.9746551513672
2003-08-13,245.9746551513672
2003-08-14,245.9746551513672
2003-08-15,245.9746551513672
2003-08-18,245.9746551513672
2003-08-19,245.9746551513672
2003-08-20,245.9746551513672
2003-08-21,245.9746551513672
2003-08-22,245.9746551513672
2003-08-25,245.9746551513672
2003-08-26,245.9746551513672
2003-08-27,245.9746551513672
2003-08-28,245.9746551513672
2003-08-29,245.9746551513672
2003-09-01,245.9746551513672
2003-09-02,245.9746551513672
2003-09-03,245.9746551513672
2003-09-04,245.9746551513672
2003-09-05,245.9746551513672
2003-09-08,245.9746551513672
2003-09-09,245.9746551513672
2003-09-10,245.9746551513672
2003-09-11,245.9746551513672
2003-09-12,245.9746551513672
2003-09-15,245.9746551513672
2003-09-16,245.9746551513672
2003-09-17,245.9746551513672
2003-09-18,245.9746551513672
2003-09-19,245.9746551513672
2003-09-22,245.9746551513672
2003-09-23,245.9746551513672
2003-09-24,245.9746551513672
2003-09-25,245.9746551513672
2003-09-26,245.9746551513672
2003-09-29,245.9746551513672
2003-09-30,245.9746551513672
2003-10-01,245.9746551513672
2003-10-02,245.9746551513672
2003-10-03,245.9746551513672
2003-10-06,245.9746551513672
2003-10-07,245.9746551513672
2003-10-08,245.9746551513672
2003-10-09,245.9746551513672
2003-10-10,245.9746551513672
2003-10-13,245.9746551513672
2003-10-14,245.9746551513672
2003-10-15,245.9746551513672
2003-10-16,245.9746551513672
2003-10-17,245.9746551513672
2003-10-20,245.9746551513672
2003-10-21,245.9746551513672
2003-10-22,245.9746551513672
2003-10-23,245.9746551513672
2003-10-24,245.9746551513672
2003-10-27,245.9746551513672
2003-10-28,245.9746551513672
2003-10-29,245.9746551513672
2003-10-30,245.9746551513672
2003-10-31,245.9746551513672
2003-11-03,245.9746551513672
2003-11-04,245.9746551513672
2003-11-05,245.9746551513672
2003-11-06,245.9746551513672
2003-11-07,245.9746551513672
2003-11-10,245.9746551513672
2003-11-11,245.9746551513672
2003-11-12,245.9746551513672
2003-11-13,245.9746551513672
2003-11-14,245.9746551513672
2003-11-17,245.9746551513672
2003-11-18,245.9746551513672
2003-11-19,245.9746551513672
2003-11-20,245.9746551513672
2003-11-21,245.9746551513672
2003-11-24,245.9746551513672
2003-11-25,245.9746551513672
2003-11-26,245.9746551513672
2003-11-27,245.9746551513672
2003-11-28,245.9746551513672
2003-12-01,245.9746551513672
2003-12-02,245.9746551513672
2003-12-03,245.9746551513672
2003-12-04,245.9746551513672
2003-12-05,245.9746551513672
2003-12-08,245.9746551513672
2003-12-09,245.9746551513672
2003-12-10,245.9746551513672
2003-12-11,245.9746551513672
2003-12-12,245.9746551513672
2003-12-15,245.9746551513672
2003-12-16,245.9746551513672
2003-12-17,245.9746551513672
2003-12-18,245.9746551513672
2003-12-19,245.9746551513672
2003-12-22,245.9746551513672
2003-12-23,245.9746551513672
2003-12-24,245.9746551513672
2003-12-25,245.9746551513672
2003-12-26,245.9746551513672
2003-12-29,245.9746551513672
2003-12-30,245.9746551513672
2003-12-31,245.9746551513672
2004-01-01,245.9746551513672
2004-01-02,245.9746551513672
2004-01-05,245.9746551513672
2004-01-06,245.9746551513672
2004-01-07,245.9746551513672
2004-01-08,245.9746551513672
2004-01-09,245.9746551513672
2004-01-12,245.9746551513672
2004-01-13,245.9746551513672
2004-01-14,245.9746551513672
2004-01-15,245.9746551513672
2004-01-16,245.9746551513672
2004-01-19,245.9746551513672
2004-01-20,245.9746551513672
2004-01-21,245.9746551513672
2004-01-22,245.9746551513672
2004-01-23,245.9746551513672
2004-01-26,245.9746551513672
2004-01-27,245.9746551513672
2004-01-28,245.9746551513672
2004-01-29,245.9746551513672
2004-01-30,245.9746551513672
2004-02-02,245.9746551513672
2004-02-03,245.9746551513672
2004-02-04,245.9746551513672
2004-02-05,245.9746551513672
2004-02-06,245.9746551513672
2004-02-09,245.9746551513672
2004-02-10,245.9746551513672
2004-02-11,245.9746551513672
2004-02-12,245.9746551513672
2004-02-13,245.9746551513672
2004-02-16,245.9746551513672
2004-02-17,245.9746551513672
2004-02-18,245.9746551513672
2004-02-19,245.9746551513672
2004-02-20,245.9746551513672
2004-02-23,245.9746551513672
2004-02-24,245.9746551513672
2004-02-25,245.9746551513672
2004-02-26,245.9746551513672
2004-02-27,245.9746551513672
2004-03-01,245.9746551513672
2004-03-02,245.9746551513672
2004-03-03,245.9746551513672
2004-03-04,245.9746551513672
2004-03-05,245.9746551513672
2004-03-08,245.9746551513672
2004-03-09,245.9746551513672
2004-03-10,245.9746551513672
2004-03-11,245.9746551513672
2004-03-12,245.9746551513672
2004-03-15,245.9746551513672
2004-03-16,245.9746551513672
2004-03-17,245.9746551513672
2004-03-18,245.9746551513672
2004-03-19,245.9746551513672
2004-03-22,245.9746551513672
2004-03-23,245.9746551513672
2004-03-24,245.9746551513672
2004-03-25,245.9746551513672
2004-03-26,245.9746551513672
2004-03-29,245.9746551513672
2004-03-30,245.9746551513672
2004-03-31,245.9746551513672
2004-04-01,245.9746551513672
2004-04-02,245.9746551513672
2004-04-05,245.9746551513672
2004-04-06,245.9746551513672
2004-04-07,245.9746551513672
2004-04-08,245.9746551513672
2004-04-09,245.9746551513672
2004-04-12,245.9746551513672
2004-04-13,245.9746551513672
2004-04-14,245.9746551513672
2004-04-15,245.9746551513672
2004-04-16,245.9746551513672
2004-04-19,245.9746551513672
2004-04-20,245.9746551513672
2004-04-21,245.9746551513672
2004-04-22,245.9746551513672
2004-04-23,245.9746551513672
2004-04-26,245.9746551513672
2004-04-27,245.9746551513672
2004-04-28,245.9746551513672
2004-04-29,245.9746551513672
2004-04-30,245.9746551513672
2004-05-03,245.9746551513672
2004-05-04,245.9746551513672
2004-05-05,245.9746551513672
2004-05-06,245.9746551513672
2004-05-07,245.9746551513672
2004-05-10,245.9746551513672
2004-05-11,245.9746551513672
2004-05-12,245.9746551513672
2004-05-13,245.9746551513672
2004-05-14,245.9746551513672
2004-05-17,245.9746551513672
2004-05-18,245.9746551513672
2004-05-19,245.9746551513672
2004-05-20,245.9746551513672
2004-05-21,245.9746551513672
2004-05-24,245.9746551513672
2004-05-25,245.9746551513672
2004-05-26,245.9746551513672
2004-05-27,245.9746551513672
2004-05-28,245.9746551513672
2004-05-31,245.9746551513672
2004-06-01,245.9746551513672
2004-06-02,245.9746551513672
2004-06-03,245.9746551513672
2004-06-04,245.9746551513672
2004-06-07,245.9746551513672
2004-06-08,245.9746551513672
2004-06-09,245.9746551513672
2004-06-10,245.9746551513672
2004-06-11,245.9746551513672
2004-06-14,245.9746551513672
2004-06-15,245.9746551513672
2004-06-16,245.9746551513672
2004-06-17,245.9746551513672
2004-06-18,245.9746551513672
2004-06-21,245.9746551513672
2004-06-22,245.9746551513672
2004-06-23,245.9746551513672
2004-06-24,245.9746551513672
2004-06-25,245.9746551513672
2004-06-28,245.9746551513672
2004-06-29,245.9746551513672
2004-06-30,245.9746551513672
2004-07-01,245.9746551513672
2004-07-02,245.9746551513672
2004-07-05,245.9746551513672
2004-07-06,245.9746551513672
2004-07-07,245.9746551513672
2004-07-08,253.16290283203125
2004-07-09,266.52191162109375
2004-07-12,273.8741760253906
2004-07-13,275.2526550292969
2004-07-14,267.7033996582031
2004-07-15,274.53057861328125
2004-07-16,278.99456787109375
2004-07-19,278.99456787109375
2004-07-20,280.40594482421875
2004-07-21,271.5436706542969
2004-07-22,282.70355224609375
2004-07-23,279.683837890625
2004-07-26,279.7494812011719
2004-07-27,270.5918884277344
2004-07-28,280.1761169433594
2004-07-29,280.1761169433594
2004-07-30,282.83477783203125
2004-08-02,280.6355895996094
2004-08-03,282.6379089355469
2004-08-04,284.3446960449219
2004-08-05,290.1543273925781
2004-08-06,298.4256896972656
2004-08-09,303.1193542480469
2004-08-10,304.169677734375
2004-08-11,301.3469543457031
2004-08-12,298.5897521972656
2004-08-13,297.6707458496094
2004-08-16,295.9967956542969
2004-08-17,293.43658447265625
2004-08-18,286.83917236328125
2004-08-19,289.8260192871094
2004-08-20,291.46722412109375
2004-08-23,289.30096435546875
2004-08-24,297.178466796875
2004-08-25,304.07122802734375
2004-08-26,306.7626647949219
2004-08-27,308.00994873046875
2004-08-30,311.1609802246094
2004-08-31,316.0187072753906
2004-09-01,315.09967041015625
2004-09-02,320.3842468261719
2004-09-03,318.382080078125
2004-09-06,316.24853515625
2004-09-07,320.4826354980469
2004-09-08,323.3382568359375
2004-09-09,322.255126953125
2004-09-10,327.080078125
2004-09-13,328.22882080078125
2004-09-14,326.587646484375
2004-09-15,328.4914245605469
2004-09-16,329.1151123046875
2004-09-17,330.13262939453125
2004-09-20,331.7081604003906
2004-09-21,333.0867004394531
2004-09-22,335.2529296875
2004-09-23,339.5855407714844
2004-09-24,348.0210266113281
2004-09-27,349.136962890625
2004-09-28,350.3186950683594
2004-09-29,346.2264709472656
2004-09-30,346.09014892578125
2004-10-01,342.1344299316406
2004-10-04,343.22564697265625
2004-10-05,340.94097900390625
2004-10-06,336.20086669921875
2004-10-07,335.00738525390625
2004-10-08,334.87091064453125
2004-10-11,330.7789001464844
2004-10-12,321.9125671386719
2004-10-14,320.00299072265625
2004-10-15,322.014892578125
2004-10-18,319.79833984375
2004-10-19,315.9449157714844
2004-10-20,315.0924072265625
2004-10-21,321.5033874511719
2004-10-22,321.5033874511719
2004-10-25,316.9338073730469
2004-10-26,320.5144958496094
2004-10-27,324.6067199707031
2004-10-28,326.0047302246094
2004-10-29,327.4369812011719
2004-11-01,327.64154052734375
2004-11-02,327.64154052734375
2004-11-03,338.1786804199219
2004-11-04,342.0321350097656
2004-11-05,341.0090637207031
2004-11-08,340.2928771972656
2004-11-09,338.1786804199219
2004-11-10,340.05426025390625
2004-11-11,341.0773620605469
2004-11-12,338.8266296386719
2004-11-15,338.8266296386719
2004-11-16,335.00738525390625
2004-11-17,340.87274169921875
2004-11-18,335.07562255859375
2004-11-19,341.5547180175781
2004-11-22,341.7252502441406
2004-11-23,341.96392822265625
2004-11-24,342.2025451660156
2004-11-25,341.82745361328125
2004-11-26,341.82745361328125
2004-11-29,341.6911315917969
2004-11-30,341.3160400390625
2004-12-01,341.2477722167969
2004-12-02,348.8181457519531
2004-12-03,348.4090270996094
2004-12-06,358.9461975097656
2004-12-07,356.0135803222656
2004-12-08,357.2070617675781
2004-12-09,350.8300476074219
2004-12-10,347.3177490234375
2004-12-13,349.8753662109375
2004-12-14,349.8071594238281
2004-12-15,359.96929931640625
2004-12-16,363.3111572265625
2004-12-17,361.26507568359375
2004-12-20,365.4253845214844
2004-12-21,366.0732727050781
2004-12-22,362.8678283691406
2004-12-23,364.9479064941406
2004-12-24,368.46026611328125
2004-12-27,370.6768798828125
2004-12-28,372.5865173339844
2004-12-29,378.58837890625
2004-12-30,386.3292236328125
2004-12-31,396.7299499511719
2005-01-03,404.0275573730469
2005-01-04,391.03515625
2005-01-05,390.69403076171875
2005-01-06,383.0896911621094
2005-01-07,388.1707458496094
2005-01-10,389.6029052734375
2005-01-11,390.08038330078125
2005-01-12,391.10333251953125
2005-01-13,405.1188659667969
2005-01-14,395.6047058105469
2005-01-17,390.7964172363281
2005-01-18,392.80841064453125
2005-01-19,396.79815673828125
2005-01-20,392.4673767089844
2005-01-24,393.01300048828125
2005-01-25,396.9346923828125
2005-01-27,400.310546875
2005-01-28,419.4411926269531
2005-01-31,436.9007568359375
2005-02-01,421.24853515625
2005-02-02,423.12408447265625
2005-02-03,423.3287048339844
2005-02-04,418.41815185546875
2005-02-07,423.4649963378906
2005-02-08,421.146240234375
2005-02-09,414.5307312011719
2005-02-10,411.3592529296875
2005-02-11,398.6737060546875
2005-02-14,410.6431884765625
2005-02-15,409.89300537109375
2005-02-16,412.04132080078125
2005-02-17,407.198974609375
2005-02-18,409.92706298828125
2005-02-21,409.41546630859375
2005-02-22,409.21087646484375
2005-02-23,401.1972351074219
2005-02-24,401.4700927734375
2005-02-25,394.6497802734375
2005-02-28,392.43328857421875
2005-03-01,399.2193298339844
2005-03-02,395.5364074707031
2005-03-03,398.91253662109375
2005-03-04,396.28668212890625
2005-03-07,396.5593566894531
2005-03-08,395.5024108886719
2005-03-09,395.9114990234375
2005-03-10,398.298583984375
2005-03-11,390.114501953125
2005-03-14,388.13653564453125
2005-03-15,385.81768798828125
2005-03-16,385.3743591308594
2005-03-17,389.12548828125
2005-03-18,385.2038269042969
2005-03-21,381.2823486328125
2005-03-22,381.2140197753906
2005-03-23,379.509033203125
2005-03-24,383.3965148925781
2005-03-28,383.7375793457031
2005-03-29,382.6804504394531
2005-03-30,390.04620361328125
2005-03-31,385.71539306640625
2005-04-01,395.36602783203125
2005-04-04,395.36602783203125
2005-04-05,389.56878662109375
2005-04-06,394.6839294433594
2005-04-07,399.048828125
2005-04-08,402.0156555175781
2005-04-11,399.3216857910156
2005-04-12,396.9346923828125
2005-04-13,402.1520690917969
2005-04-15,403.5502624511719
2005-04-18,405.2211608886719
2005-04-19,405.1529541015625
2005-04-20,401.26544189453125
2005-04-21,404.0275573730469
2005-04-22,409.41546630859375
2005-04-25,414.05316162109375
2005-04-26,410.5750732421875
2005-04-27,420.498291015625
2005-04-28,417.5656433105469
2005-04-29,417.08819580078125
2005-05-02,395.7751770019531
2005-05-03,399.389892578125
2005-05-04,408.0173645019531
2005-05-05,414.633056640625
2005-05-06,419.57763671875
2005-05-09,424.65863037109375
2005-05-10,422.8511962890625
2005-05-11,422.8511962890625
2005-05-12,422.8511962890625
2005-05-13,421.5214538574219
2005-05-16,420.0550231933594
2005-05-17,416.031005859375
2005-05-18,417.6679382324219
2005-05-19,424.5904235839844
2005-05-20,422.64666748046875
2005-05-23,419.0319519042969
2005-05-24,421.2142333984375
2005-05-25,423.669677734375
2005-05-26,423.7038879394531
2005-05-27,423.1921691894531
2005-05-30,426.7388000488281
2005-05-31,429.1599426269531
2005-06-01,425.5111083984375
2005-06-02,425.8520812988281
2005-06-03,422.8511962890625
2005-06-06,429.6715393066406
2005-06-07,426.2955017089844
2005-06-08,422.8511962890625
2005-06-09,422.9193420410156
2005-06-10,426.1931457519531
2005-06-13,431.2060241699219
2005-06-14,431.68353271484375
2005-06-15,429.50091552734375
2005-06-16,429.63739013671875
2005-06-17,422.8511962890625
2005-06-20,425.4429931640625
2005-06-21,426.4319152832031
2005-06-22,426.26141357421875
2005-06-23,423.9424743652344
2005-06-24,423.1921691894531
2005-06-27,433.14971923828125
2005-06-28,437.10546875
2005-06-29,434.7867126464844
2005-06-30,436.49163818359375
2005-07-01,438.9810485839844
2005-07-04,448.0859375
2005-07-05,437.9580383300781
2005-07-06,444.6419372558594
2005-07-07,443.3459167480469
2005-07-08,456.16796875
2005-07-11,457.0545654296875
2005-07-12,463.3631896972656
2005-07-13,463.8746032714844
2005-07-14,460.7372741699219
2005-07-15,468.7511291503906
2005-07-18,486.2450866699219
2005-07-19,501.3857116699219
2005-07-20,502.64727783203125
2005-07-21,489.0751647949219
2005-07-22,485.0853271484375
2005-07-25,477.5834045410156
2005-07-26,470.7970886230469
2005-07-27,467.3870849609375
2005-07-28,467.3870849609375
2005-07-29,464.55670166015625
2005-08-01,463.4654541015625
2005-08-02,475.8441467285156
2005-08-03,480.7887268066406
2005-08-04,485.1878967285156
2005-08-05,485.2219543457031
2005-08-08,484.77850341796875
2005-08-09,486.6881103515625
2005-08-10,487.1654968261719
2005-08-11,505.1025695800781
2005-08-12,578.8287353515625
2005-08-16,556.5950317382812
2005-08-17,553.1509399414062
2005-08-18,537.396240234375
2005-08-19,541.5565185546875
2005-08-22,546.5695190429688
2005-08-23,538.7943725585938
2005-08-24,539.9537963867188
2005-08-25,541.3518676757812
2005-08-26,548.54736328125
2005-08-29,545.0350341796875
2005-08-30,552.2301635742188
2005-08-31,549.6043090820312
2005-09-01,555.6063232421875
2005-09-02,563.7220458984375
2005-09-05,579.5790405273438
2005-09-06,577.1580200195312
2005-09-08,572.0767822265625
2005-09-09,563.6198120117188
2005-09-12,560.7212524414062
2005-09-13,564.8474731445312
2005-09-14,566.7572021484375
2005-09-15,563.9266967773438
2005-09-16,564.7111206054688
2005-09-19,565.666015625
2005-09-20,563.8244018554688
2005-09-21,546.5695190429688
2005-09-22,546.9786376953125
2005-09-23,547.5582275390625
2005-09-26,551.2070922851562
2005-09-27,543.8070068359375
2005-09-28,546.0238037109375
2005-09-29,545.239501953125
2005-09-30,542.1019897460938
2005-10-03,546.2623291015625
2005-10-04,542.1365356445312
2005-10-05,542.1703491210938
2005-10-06,541.795166015625
2005-10-07,542.3408813476562
2005-10-10,549.3997802734375
2005-10-11,569.9285888671875
2005-10-13,568.462158203125
2005-10-14,552.5709228515625
2005-10-17,556.4928588867188
2005-10-18,559.45947265625
2005-10-19,557.447509765625
2005-10-20,544.8643798828125
2005-10-21,548.001708984375
2005-10-24,548.7860107421875
2005-10-25,544.0119018554688
2005-10-26,545.4780883789062
2005-10-27,539.33984375
2005-10-28,539.2034301757812
2005-10-31,543.568603515625
2005-11-02,543.8070068359375
2005-11-04,543.8070068359375
2005-11-07,561.1646728515625
2005-11-08,566.7913208007812
2005-11-09,566.3480224609375
2005-11-10,571.3994750976562
2005-11-11,576.522705078125
2005-11-14,572.6533203125
2005-11-16,550.9065551757812
2005-11-17,555.958251953125
2005-11-18,561.29638671875
2005-11-21,566.0255737304688
2005-11-22,571.1485595703125
2005-11-23,573.6923828125
2005-11-24,571.829345703125
2005-11-25,578.3138427734375
2005-11-28,592.6447143554688
2005-11-29,588.023193359375
2005-11-30,589.0980224609375
2005-12-01,590.5667724609375
2005-12-02,595.9408569335938
2005-12-05,602.2460327148438
2005-12-06,604.3599853515625
2005-12-07,604.4674072265625
2005-12-08,605.36328125
2005-12-09,607.6919555664062
2005-12-12,609.268310546875
2005-12-13,601.207275390625
2005-12-14,595.9408569335938
2005-12-15,596.26318359375
2005-12-16,594.2568359375
2005-12-19,600.9921875
2005-12-20,607.0829467773438
2005-12-21,602.9267578125
2005-12-22,601.8880615234375
2005-12-23,589.7427978515625
2005-12-26,593.7913208007812
2005-12-27,601.8880615234375
2005-12-28,608.9458618164062
2005-12-29,609.053466796875
2005-12-30,611.0235595703125
2006-01-02,609.0890502929688
2006-01-03,608.9100341796875
2006-01-04,614.821533203125
2006-01-05,629.76123046875
2006-01-06,634.09619140625
2006-01-09,623.598876953125
2006-01-10,621.2701416015625
2006-01-12,617.5442504882812
2006-01-13,629.3312377929688
2006-01-16,628.7221069335938
2006-01-17,619.156494140625
2006-01-18,616.7918701171875
2006-01-19,604.7182006835938
2006-01-20,615.5737915039062
2006-01-23,616.4692993164062
2006-01-24,611.2387084960938
2006-01-25,640.5808715820312
2006-01-27,650.5049438476562
2006-01-30,658.6732177734375
2006-01-31,658.6015014648438
2006-02-01,651.0062866210938
2006-02-02,667.3433227539062
2006-02-03,664.1547241210938
2006-02-06,669.2420654296875
2006-02-07,660.0703735351562
2006-02-08,648.3193359375
2006-02-10,655.6280517578125
2006-02-13,672.5380859375
2006-02-14,667.2001342773438
2006-02-15,667.2001342773438
2006-02-16,674.3295288085938
2006-02-17,667.4507446289062
2006-02-20,659.7837524414062
2006-02-21,642.9095458984375
2006-02-22,646.1337890625
2006-02-23,659.1749267578125
2006-02-24,666.1251220703125
2006-02-27,651.5437622070312
2006-02-28,649.7882690429688
2006-03-01,667.7732543945312
2006-03-02,691.4904174804688
2006-03-03,684.3251342773438
2006-03-06,692.3145751953125
2006-03-07,693.6400756835938
2006-03-08,689.0183715820312
2006-03-09,689.3765869140625
2006-03-10,694.4281616210938
2006-03-13,693.3534545898438
2006-03-14,701.0203247070312
2006-03-16,689.1259765625
2006-03-17,689.304931640625
2006-03-20,684.1102294921875
2006-03-21,689.304931640625
2006-03-22,698.4407958984375
2006-03-23,688.8392944335938
2006-03-24,689.6275024414062
2006-03-27,693.2459716796875
2006-03-28,691.8128051757812
2006-03-29,713.4879150390625
2006-03-30,716.28271484375
2006-03-31,794.9938354492188
2006-04-03,786.6819458007812
2006-04-04,766.4039916992188
2006-04-05,766.0097045898438
2006-04-07,744.3707275390625
2006-04-10,743.080810546875
2006-04-12,695.57470703125
2006-04-13,718.2169799804688
2006-04-17,710.8368530273438
2006-04-18,718.0381469726562
2006-04-19,707.6123046875
2006-04-20,702.6324462890625
2006-04-21,692.5653686523438
2006-04-24,684.4325561523438
2006-04-25,685.4000244140625
2006-04-26,691.6337890625
2006-04-27,701.3070068359375
2006-04-28,701.4503784179688
2006-05-02,700.7694702148438
2006-05-03,699.9097290039062
2006-05-04,701.8802490234375
2006-05-05,691.0247192382812
2006-05-08,686.9046020507812
2006-05-09,699.264892578125
2006-05-10,691.8846435546875
2006-05-11,692.7803344726562
2006-05-12,696.93603515625
2006-05-15,675.1893310546875
2006-05-16,662.5784301757812
2006-05-17,690.9888305664062
2006-05-18,666.66259765625
2006-05-19,673.469482421875
2006-05-22,611.990966796875
2006-05-23,650.3255615234375
2006-05-24,634.812744140625
2006-05-25,598.8426513671875
2006-05-26,602.6761474609375
2006-05-29,634.0244140625
2006-05-30,619.1922607421875
2006-05-31,636.6040649414062
2006-06-01,601.207275390625
2006-06-02,602.7476806640625
2006-06-05,607.58447265625
2006-06-06,573.0474853515625
2006-06-07,549.903564453125
2006-06-08,505.6576232910156
2006-06-09,507.77130126953125
2006-06-12,539.0120849609375
2006-06-13,542.1649169921875
2006-06-14,510.7806701660156
2006-06-15,535.2144775390625
2006-06-16,556.925537109375
2006-06-19,546.1058959960938
2006-06-20,551.8380737304688
2006-06-21,556.7462158203125
2006-06-22,567.6734619140625
2006-06-23,572.4385375976562
2006-06-26,584.2970581054688
2006-06-27,581.6815795898438
2006-06-28,575.69873046875
2006-06-29,583.4370727539062
2006-06-30,584.4403076171875
2006-07-03,609.053466796875
2006-07-04,612.7794189453125
2006-07-05,621.0551147460938
2006-07-06,616.4692993164062
2006-07-07,617.938232421875
2006-07-10,628.3279418945312
2006-07-11,614.069091796875
2006-07-12,620.7327270507812
2006-07-13,626.2501831054688
2006-07-14,616.576904296875
2006-07-17,622.9182739257812
2006-07-18,626.8590698242188
2006-07-19,607.548583984375
2006-07-20,612.0270385742188
2006-07-21,594.8658447265625
2006-07-24,594.1495361328125
2006-07-25,609.268310546875
2006-07-26,598.1261596679688
2006-07-27,598.7710571289062
2006-07-28,600.70556640625
2006-07-31,609.3758544921875
2006-08-01,601.135498046875
2006-08-02,619.3355712890625
2006-08-03,627.9698486328125
2006-08-04,615.1080932617188
2006-08-07,616.5411376953125
2006-08-08,623.3125
2006-08-09,618.4398803710938
2006-08-10,618.3682250976562
2006-08-11,618.5474243164062
2006-08-14,610.8446044921875
2006-08-16,620.3386840820312
2006-08-17,614.4273681640625
2006-08-18,621.8433837890625
2006-08-21,626.2144165039062
2006-08-22,622.4166870117188
2006-08-23,622.6675415039062
2006-08-24,618.4041137695312
2006-08-25,627.145751953125
2006-08-28,621.4850463867188
2006-08-29,628.3279418945312
2006-08-30,629.940185546875
2006-08-31,623.2047729492188
2006-09-01,622.48828125
2006-09-04,629.4387817382812
2006-09-05,628.2921752929688
2006-09-06,631.4090576171875
2006-09-07,628.578857421875
2006-09-08,632.5556030273438
2006-09-11,625.1036376953125
2006-09-12,627.9338989257812
2006-09-13,626.3575439453125
2006-09-14,624.9962768554688
2006-09-15,624.4945068359375
2006-09-18,627.3607177734375
2006-09-19,627.5039672851562
2006-09-20,629.080322265625
2006-09-21,636.971923828125
2006-09-22,631.1455688476562
2006-09-25,628.0477905273438
2006-09-26,640.7334594726562
2006-09-27,639.368896484375
2006-09-28,653.3084716796875
2006-09-29,666.36279296875
2006-10-03,653.8245849609375
2006-10-04,638.9263916015625
2006-10-05,655.6686401367188
2006-10-06,650.2108764648438
2006-10-09,661.9007568359375
2006-10-10,662.0114135742188
2006-10-11,664.2239990234375
2006-10-12,667.837890625
2006-10-13,665.3671264648438
2006-10-16,663.8182373046875
2006-10-17,667.432373046875
2006-10-18,668.6123657226562
