Date,PRESTIGE
2014-08-08,230.5153350830078
2014-08-11,228.7679443359375
2014-08-12,233.30174255371094
2014-08-13,227.63449096679688
2014-08-14,227.965087890625
2014-08-18,223.43130493164062
2014-08-19,217.3861846923828
2014-08-20,221.87277221679688
2014-08-21,216.63055419921875
2014-08-22,223.2895965576172
2014-08-25,219.70033264160156
2014-08-26,216.3472442626953
2014-08-27,222.203369140625
2014-08-28,210.53826904296875
2014-09-01,221.92001342773438
2014-09-02,222.91175842285156
2014-09-03,225.22589111328125
2014-09-04,224.75363159179688
2014-09-05,219.79478454589844
2014-09-08,222.5339813232422
2014-09-09,229.3818817138672
2014-09-10,226.17044067382812
2014-09-11,221.40049743652344
2014-09-12,219.6059112548828
2014-09-15,221.68386840820312
2014-09-16,213.56080627441406
2014-09-17,221.9672088623047
2014-09-18,226.767822265625
2014-09-19,224.91412353515625
2014-09-22,221.4443817138672
2014-09-23,217.78457641601562
2014-09-24,204.95135498046875
2014-09-25,202.2421112060547
2014-09-26,207.3278350830078
2014-09-29,212.36607360839844
2014-09-30,209.03892517089844
2014-10-01,207.0902099609375
2014-10-07,211.32041931152344
2014-10-08,218.30740356445312
2014-10-09,221.2542724609375
2014-10-10,222.1573486328125
2014-10-13,217.26173400878906
2014-10-14,212.1759490966797
2014-10-15,212.1759490966797
2014-10-16,212.6988067626953
2014-10-17,218.97283935546875
2014-10-20,212.8413848876953
2014-10-21,211.27288818359375
2014-10-22,219.685791015625
2014-10-27,213.41175842285156
2014-10-28,207.2803497314453
2014-10-29,209.79945373535156
2014-10-30,211.93832397460938
2014-10-31,213.8395233154297
2014-11-03,220.9215545654297
2014-11-05,223.20303344726562
2014-11-07,236.0362548828125
2014-11-10,235.79859924316406
2014-11-11,240.64671325683594
2014-11-12,233.2794647216797
2014-11-13,230.8554229736328
2014-11-14,239.41090393066406
2014-11-17,232.18629455566406
2014-11-18,237.3671112060547
2014-11-19,234.9906005859375
2014-11-20,237.65228271484375
2014-11-21,233.18446350097656
2014-11-24,227.81346130371094
2014-11-25,228.2887725830078
2014-11-26,233.3745574951172
2014-11-27,237.17698669433594
2014-11-28,244.0213623046875
2014-12-01,245.11456298828125
2014-12-02,242.16769409179688
2014-12-03,238.4603271484375
2014-12-04,241.4071807861328
2014-12-05,242.21524047851562
2014-12-08,233.32701110839844
2014-12-09,229.0968017578125
2014-12-10,232.8992462158203
2014-12-11,231.85354614257812
2014-12-12,226.62521362304688
2014-12-15,222.5851287841797
2014-12-16,220.6363983154297
2014-12-17,217.26173400878906
2014-12-18,217.97470092773438
2014-12-19,219.54318237304688
2014-12-22,222.39500427246094
2014-12-23,218.54505920410156
2014-12-24,218.7351837158203
2014-12-26,223.583251953125
2014-12-29,228.43136596679688
2014-12-30,232.28134155273438
2014-12-31,227.6233673095703
2015-01-01,228.95420837402344
2015-01-02,220.01849365234375
2015-01-05,218.25985717773438
2015-01-06,209.32412719726562
2015-01-07,210.4648895263672
2015-01-08,212.03335571289062
2015-01-09,211.17784118652344
2015-01-12,210.51239013671875
2015-01-13,211.79574584960938
2015-01-14,209.89451599121094
2015-01-15,233.89736938476562
2015-01-16,239.36338806152344
2015-01-19,246.0176544189453
2015-01-20,265.4100341796875
2015-01-21,270.0205383300781
2015-01-22,259.4688415527344
2015-01-23,247.20591735839844
2015-01-27,258.5181884765625
2015-01-28,262.6533508300781
2015-01-29,272.11187744140625
2015-01-30,261.5126037597656
2015-02-02,250.3429412841797
2015-02-03,254.5255584716797
2015-02-04,249.82005310058594
2015-02-05,244.9720001220703
2015-02-06,244.68679809570312
2015-02-09,248.15652465820312
2015-02-10,247.20591735839844
2015-02-11,253.3848419189453
2015-02-12,259.6113586425781
2015-02-13,263.9842224121094
2015-02-16,252.38674926757812
2015-02-18,252.76695251464844
2015-02-19,266.7409362792969
2015-02-20,266.6933898925781
2015-02-23,257.66259765625
2015-02-24,264.5545349121094
2015-02-25,267.168701171875
2015-02-26,265.1249084472656
2015-02-27,265.31500244140625
2015-03-02,264.6971130371094
2015-03-03,262.36810302734375
2015-03-04,264.8397216796875
2015-03-05,282.4735412597656
2015-03-09,261.7026672363281
2015-03-10,253.05213928222656
2015-03-11,251.05589294433594
2015-03-12,247.20591735839844
2015-03-13,250.4855499267578
2015-03-16,259.0409240722656
2015-03-17,261.79779052734375
2015-03-18,257.2348327636719
2015-03-19,254.66822814941406
2015-03-20,247.77626037597656
2015-03-23,258.7558288574219
2015-03-24,258.8033447265625
2015-03-25,256.4743957519531
2015-03-26,247.49110412597656
2015-03-27,250.96080017089844
2015-03-30,246.25526428222656
2015-03-31,255.0009307861328
2015-04-01,267.5489501953125
2015-04-06,275.3915100097656
2015-04-07,269.8779296875
2015-04-08,264.4118957519531
2015-04-09,257.09222412109375
2015-04-10,252.67184448242188
2015-04-13,250.81825256347656
2015-04-15,257.044677734375
2015-04-16,250.53306579589844
2015-04-17,250.67567443847656
2015-04-20,246.4454345703125
2015-04-21,250.86575317382812
2015-04-22,256.80706787109375
2015-04-23,253.19476318359375
2015-04-24,241.26458740234375
2015-04-27,231.0455780029297
2015-04-28,227.29066467285156
2015-04-29,224.05859375
2015-04-30,227.81346130371094
2015-05-04,239.60105895996094
2015-05-05,240.12387084960938
2015-05-06,243.92628479003906
2015-05-07,238.03253173828125
2015-05-08,248.53680419921875
2015-05-11,265.79034423828125
2015-05-12,257.044677734375
2015-05-13,249.43980407714844
2015-05-14,252.14903259277344
2015-05-15,259.9915771484375
2015-05-18,256.6169738769531
2015-05-19,256.6169738769531
2015-05-20,255.47625732421875
2015-05-21,256.2842102050781
2015-05-22,256.52191162109375
2015-05-25,254.14540100097656
2015-05-26,251.91136169433594
2015-05-27,247.11085510253906
2015-05-28,245.92262268066406
2015-05-29,231.66343688964844
2015-06-01,267.2637634277344
2015-06-02,245.8750457763672
2015-06-03,242.16769409179688
2015-06-04,246.73060607910156
2015-06-05,244.4966583251953
2015-06-08,237.8424072265625
2015-06-09,237.17698669433594
2015-06-10,240.88433837890625
2015-06-11,245.58990478515625
2015-06-12,240.93190002441406
2015-06-15,241.12200927734375
2015-06-16,238.03253173828125
2015-06-17,233.2794647216797
2015-06-18,234.3726806640625
2015-06-19,231.42579650878906
2015-06-22,238.79302978515625
2015-06-23,241.35964965820312
2015-06-24,241.93002319335938
2015-06-25,238.50784301757812
2015-06-26,236.98683166503906
2015-06-29,233.3745574951172
2015-06-30,234.9906005859375
2015-07-01,239.6485595703125
2015-07-02,238.60289001464844
2015-07-03,235.94117736816406
2015-07-06,234.32518005371094
2015-07-07,236.46401977539062
2015-07-08,232.51901245117188
2015-07-09,228.33631896972656
2015-07-10,232.85169982910156
2015-07-13,229.85728454589844
2015-07-14,227.6233673095703
2015-07-15,228.1461944580078
2015-07-16,225.57955932617188
2015-07-17,221.2542724609375
2015-07-20,213.4592742919922
2015-07-21,215.6456756591797
2015-07-22,212.31857299804688
2015-07-23,211.4630126953125
2015-07-24,208.37351989746094
2015-07-27,203.38282775878906
2015-07-28,195.87303161621094
2015-07-29,197.25137329101562
2015-07-30,200.24581909179688
2015-07-31,209.13400268554688
2015-08-03,210.08460998535156
2015-08-04,211.08279418945312
2015-08-05,211.22537231445312
2015-08-06,216.35861206054688
2015-08-07,210.60748291015625
2015-08-10,211.70066833496094
2015-08-11,213.2691650390625
2015-08-12,197.8692626953125
2015-08-13,200.34088134765625
2015-08-14,207.1852569580078
2015-08-17,210.55992126464844
2015-08-18,205.90194702148438
2015-08-19,199.3427734375
2015-08-20,192.4032745361328
2015-08-21,188.1255340576172
2015-08-24,175.0071563720703
2015-08-25,184.7984161376953
2015-08-26,180.80587768554688
2015-08-27,192.4032745361328
2015-08-28,200.86370849609375
2015-08-31,193.1637725830078
2015-09-01,193.7816619873047
2015-09-02,193.02117919921875
2015-09-03,192.64093017578125
2015-09-04,193.21131896972656
2015-09-07,194.0668487548828
2015-09-08,192.49835205078125
2015-09-09,200.00814819335938
2015-09-10,193.9242706298828
2015-09-11,201.95692443847656
2015-09-14,204.95135498046875
2015-09-15,201.71925354003906
2015-09-16,201.10137939453125
2015-09-18,202.19456481933594
2015-09-21,203.0501251220703
2015-09-22,201.00628662109375
2015-09-23,198.3255615234375
2015-09-24,199.85740661621094
2015-09-28,202.6817626953125
2015-09-29,201.96368408203125
2015-09-30,206.31988525390625
2015-10-01,204.93167114257812
2015-10-05,202.72962951660156
2015-10-06,198.61280822753906
2015-10-07,199.282958984375
2015-10-08,196.93734741210938
2015-10-09,198.61280822753906
2015-10-12,197.99049377441406
2015-10-13,199.18724060058594
2015-10-14,204.1657257080078
2015-10-15,208.71340942382812
2015-10-16,206.798583984375
2015-10-19,208.04319763183594
2015-10-20,209.7665252685547
2015-10-21,206.89431762695312
2015-10-23,200.33612060546875
2015-10-26,198.2777099609375
2015-10-27,199.80953979492188
2015-10-28,198.99575805664062
2015-10-29,198.3255615234375
2015-10-30,194.78321838378906
2015-11-02,192.82049560546875
2015-11-03,196.36294555664062
2015-11-04,194.8789520263672
2015-11-05,191.575927734375
2015-11-06,190.33128356933594
2015-11-09,186.50167846679688
2015-11-10,180.5657958984375
2015-11-13,187.50697326660156
2015-11-16,186.8846435546875
2015-11-17,185.8314971923828
2015-11-18,182.62420654296875
2015-11-19,180.230712890625
2015-11-20,182.3369903564453
2015-11-23,193.15560913085938
2015-11-24,196.69801330566406
2015-11-26,194.40023803710938
2015-11-27,195.07040405273438
2015-11-30,194.35238647460938
2015-12-01,195.40553283691406
2015-12-02,205.88906860351562
2015-12-03,208.66551208496094
2015-12-04,203.7827911376953
2015-12-07,208.95274353027344
2015-12-08,200.0489044189453
2015-12-09,193.53857421875
2015-12-10,199.85740661621094
2015-12-11,188.0813751220703
2015-12-14,187.65057373046875
2015-12-15,191.00146484375
2015-12-16,189.5175018310547
2015-12-17,188.9430694580078
2015-12-18,187.794189453125
2015-12-21,188.51220703125
2015-12-22,186.11871337890625
2015-12-23,186.11871337890625
2015-12-24,186.26235961914062
2015-12-28,186.21446228027344
2015-12-29,186.78892517089844
2015-12-30,186.21446228027344
2015-12-31,185.25706481933594
2016-01-01,186.50167846679688
2016-01-04,182.3369903564453
2016-01-05,182.9114227294922
2016-01-06,187.69842529296875
2016-01-07,181.6189422607422
2016-01-08,182.09765625
2016-01-11,183.8209686279297
2016-01-12,183.43800354003906
2016-01-13,184.1560516357422
2016-01-14,184.1560516357422
2016-01-15,178.50738525390625
2016-01-18,167.44940185546875
2016-01-19,176.97557067871094
2016-01-20,168.55043029785156
2016-01-21,170.17800903320312
2016-01-22,171.2311248779297
2016-01-25,173.43313598632812
2016-01-27,180.61366271972656
2016-01-28,177.8850555419922
2016-01-29,177.5021209716797
2016-02-01,180.7094268798828
2016-02-02,177.4063720703125
2016-02-03,167.78448486328125
2016-02-04,160.1731719970703
2016-02-05,164.72080993652344
2016-02-08,167.01856994628906
2016-02-09,162.7581787109375
2016-02-10,152.13096618652344
2016-02-11,155.81698608398438
2016-02-12,153.18414306640625
2016-02-15,163.52406311035156
2016-02-16,152.466064453125
2016-02-17,150.69488525390625
2016-02-18,152.1788787841797
2016-02-19,150.64703369140625
2016-02-22,149.25877380371094
2016-02-23,147.5833282470703
2016-02-24,149.35452270507812
2016-02-25,149.16305541992188
2016-02-26,148.20562744140625
2016-02-29,142.7963104248047
2016-03-01,145.76426696777344
2016-03-02,148.87582397460938
2016-03-03,148.39710998535156
2016-03-04,148.34927368164062
2016-03-08,146.86529541015625
2016-03-09,147.29612731933594
2016-03-10,141.26449584960938
2016-03-11,139.30181884765625
2016-03-14,135.99879455566406
2016-03-15,133.65316772460938
2016-03-16,130.0629119873047
2016-03-17,124.79720306396484
2016-03-18,133.07870483398438
2016-03-21,146.67381286621094
2016-03-22,152.80117797851562
2016-03-23,159.3114776611328
2016-03-28,146.67381286621094
2016-03-29,157.2530975341797
2016-03-30,166.8011016845703
2016-03-31,166.60821533203125
2016-04-01,166.51177978515625
2016-04-04,166.75289916992188
2016-04-05,169.4533233642578
2016-04-06,168.10308837890625
2016-04-07,165.06507873535156
2016-04-08,160.62864685058594
2016-04-11,164.05245971679688
2016-04-12,168.58535766601562
2016-04-13,173.8898162841797
2016-04-18,169.93556213378906
2016-04-20,166.4635467529297
2016-04-21,160.72509765625
2016-04-22,161.5448760986328
2016-04-25,160.04995727539062
2016-04-26,166.5600128173828
2016-04-27,162.8468780517578
2016-04-28,163.95602416992188
2016-04-29,162.46109008789062
2016-05-02,170.99644470214844
2016-05-03,170.6588897705078
2016-05-04,175.9633331298828
2016-05-05,168.29598999023438
2016-05-06,166.89755249023438
2016-05-09,165.93310546875
2016-05-10,169.0675506591797
2016-05-11,166.07777404785156
2016-05-12,165.78843688964844
2016-05-13,167.138671875
2016-05-16,163.03976440429688
2016-05-17,162.0753173828125
2016-05-18,169.69444274902344
2016-05-19,170.75535583496094
2016-05-20,167.138671875
2016-05-23,163.90774536132812
2016-05-24,165.3544158935547
2016-05-25,163.95602416992188
2016-05-26,164.05245971679688
2016-05-27,177.65110778808594
2016-05-30,174.03445434570312
2016-05-31,178.95315551757812
2016-06-01,174.32379150390625
2016-06-02,173.6004638671875
2016-06-03,178.13333129882812
2016-06-06,183.58248901367188
2016-06-07,184.73980712890625
2016-06-08,182.71446228027344
2016-06-09,180.88201904296875
2016-06-10,183.1484832763672
2016-06-13,177.79579162597656
2016-06-14,176.97605895996094
2016-06-15,177.3135986328125
2016-06-16,178.22979736328125
2016-06-17,182.1358184814453
2016-06-20,179.3871307373047
2016-06-21,177.69937133789062
2016-06-22,177.1206817626953
2016-06-23,178.71202087402344
2016-06-24,171.96092224121094
2016-06-27,176.05979919433594
2016-06-28,179.77291870117188
2016-06-29,177.74757385253906
2016-06-30,178.8084716796875
2016-07-01,177.4100341796875
2016-07-04,181.31600952148438
2016-07-05,183.67893981933594
2016-07-07,181.65357971191406
2016-07-08,179.82113647460938
2016-07-11,179.7246856689453
2016-07-12,177.55470275878906
2016-07-13,176.68667602539062
2016-07-14,176.4456024169922
2016-07-15,173.50401306152344
2016-07-18,169.1639862060547
2016-07-19,170.70712280273438
2016-07-20,179.14602661132812
2016-07-21,180.93023681640625
2016-07-22,182.03939819335938
2016-07-25,181.46067810058594
2016-07-26,179.9176025390625
2016-07-27,174.37200927734375
2016-07-28,176.39736938476562
2016-07-29,178.856689453125
2016-08-01,180.15870666503906
2016-08-02,179.86935424804688
2016-08-03,177.5064697265625
2016-08-04,180.15870666503906
2016-08-05,192.0214080810547
2016-08-08,192.64828491210938
2016-08-09,195.83094787597656
2016-08-10,196.55430603027344
2016-08-11,195.34873962402344
2016-08-12,190.47825622558594
2016-08-16,188.2118377685547
2016-08-17,183.53427124023438
2016-08-18,184.83627319335938
2016-08-19,182.1358184814453
2016-08-22,181.31600952148438
2016-08-23,178.8084716796875
2016-08-24,178.27804565429688
2016-08-25,177.60289001464844
2016-08-26,175.7222442626953
2016-08-29,173.50401306152344
2016-08-30,170.08023071289062
2016-08-31,179.43539428710938
2016-09-01,181.02670288085938
2016-09-02,179.049560546875
2016-09-06,195.25228881835938
2016-09-07,191.1533966064453
2016-09-08,201.28009033203125
2016-09-09,200.1227264404297
2016-09-12,196.21676635742188
2016-09-14,185.07736206054688
2016-09-15,174.66134643554688
2016-09-16,192.50363159179688
2016-09-19,189.85142517089844
2016-09-20,195.10765075683594
2016-09-21,196.55430603027344
2016-09-22,197.90452575683594
2016-09-23,209.47787475585938
2016-09-26,192.98585510253906
2016-09-27,194.67361450195312
2016-09-28,192.88941955566406
2016-09-29,182.9073486328125
2016-09-30,185.36672973632812
2016-10-03,196.7471923828125
2016-10-04,194.1431884765625
2016-10-05,199.06185913085938
2016-10-06,199.83340454101562
2016-10-07,203.01608276367188
2016-10-10,196.40960693359375
2016-10-13,191.9731903076172
2016-10-14,196.40960693359375
2016-10-17,192.26251220703125
2016-10-18,186.62049865722656
2016-10-19,182.18402099609375
2016-10-20,182.71446228027344
2016-10-21,183.53427124023438
2016-10-24,182.2322540283203
2016-10-25,185.55963134765625
2016-10-26,182.81092834472656
2016-10-27,183.871826171875
2016-10-28,187.00625610351562
2016-11-01,185.173828125
2016-11-02,179.9176025390625
2016-11-03,180.11048889160156
2016-11-04,174.85423278808594
2016-11-07,175.6258087158203
2016-11-08,176.78314208984375
2016-11-09,171.62335205078125
2016-11-10,165.3544158935547
2016-11-11,160.04995727539062
2016-11-15,151.36996459960938
2016-11-16,153.05772399902344
2016-11-17,154.2633056640625
2016-11-18,148.95884704589844
2016-11-21,142.0148468017578
2016-11-22,151.85215759277344
2016-11-23,155.0348663330078
2016-11-24,151.90040588378906
2016-11-25,150.59840393066406
2016-11-28,150.55018615722656
2016-11-29,151.61106872558594
2016-11-30,147.31930541992188
2016-12-01,145.7761688232422
2016-12-02,142.44882202148438
2016-12-05,140.08590698242188
2016-12-06,139.3625946044922
2016-12-07,143.89549255371094
2016-12-08,145.82440185546875
2016-12-09,147.4157257080078
2016-12-12,147.60861206054688
2016-12-13,152.81661987304688
2016-12-14,157.92820739746094
2016-12-15,161.97885131835938
2016-12-16,161.7377471923828
2016-12-19,159.27841186523438
2016-12-20,167.9584503173828
2016-12-21,166.89755249023438
2016-12-22,166.4153289794922
2016-12-23,165.8366241455078
2016-12-26,162.70220947265625
2016-12-27,159.56776428222656
2016-12-28,161.93064880371094
2016-12-29,162.99154663085938
2016-12-30,163.95602416992188
2017-01-02,162.99154663085938
2017-01-03,163.618408203125
2017-01-04,165.11334228515625
2017-01-05,167.04222106933594
2017-01-06,166.17420959472656
2017-01-09,174.56491088867188
2017-01-10,171.71975708007812
2017-01-11,169.4533233642578
2017-01-12,168.24777221679688
2017-01-13,166.4153289794922
2017-01-16,165.1615447998047
2017-01-17,163.42555236816406
2017-01-18,159.66419982910156
2017-01-19,159.90528869628906
2017-01-20,157.20484924316406
2017-01-23,157.01197814941406
2017-01-24,160.19467163085938
2017-01-25,158.9890899658203
2017-01-27,154.35972595214844
2017-01-30,154.21505737304688
2017-01-31,159.66419982910156
2017-02-01,168.05487060546875
2017-02-02,165.3544158935547
2017-02-03,161.5448760986328
2017-02-06,166.75289916992188
2017-02-07,165.2579803466797
2017-02-08,170.1766815185547
2017-02-09,177.84402465820312
2017-02-10,175.43287658691406
2017-02-13,169.7908935546875
2017-02-14,164.24530029296875
2017-02-15,162.8468780517578
2017-02-16,169.74266052246094
2017-02-17,166.07777404785156
2017-02-20,166.5600128173828
2017-02-21,169.93556213378906
2017-02-22,164.58287048339844
2017-02-23,165.74021911621094
2017-02-27,163.7631072998047
2017-02-28,164.24530029296875
2017-03-01,165.78843688964844
2017-03-02,167.7173309326172
2017-03-03,165.5473175048828
2017-03-06,166.75289916992188
2017-03-07,166.7046661376953
2017-03-08,161.834228515625
2017-03-09,161.06263732910156
2017-03-10,159.51953125
2017-03-14,162.41287231445312
2017-03-15,168.24777221679688
2017-03-16,173.50401306152344
2017-03-17,177.16891479492188
2017-03-20,178.51913452148438
2017-03-21,191.1051788330078
2017-03-22,196.65074157714844
2017-03-23,192.31072998046875
2017-03-24,194.04673767089844
2017-03-27,196.9400634765625
2017-03-28,198.00096130371094
2017-03-29,196.0238494873047
2017-03-30,206.1505126953125
2017-03-31,209.71900939941406
2017-04-03,209.2849884033203
2017-04-05,216.47012329101562
2017-04-06,221.14772033691406
2017-04-07,211.5996856689453
2017-04-10,200.55674743652344
2017-04-11,210.2012176513672
2017-04-12,215.79502868652344
2017-04-13,223.26947021484375
2017-04-17,226.16281127929688
2017-04-18,236.91639709472656
2017-04-19,235.46974182128906
2017-04-20,234.26416015625
2017-04-21,245.0177764892578
2017-04-24,250.03289794921875
2017-04-25,256.49468994140625
2017-04-26,245.25888061523438
2017-04-27,237.54330444335938
2017-04-28,227.46485900878906
2017-05-02,231.6119384765625
2017-05-03,238.4595184326172
2017-05-04,241.15997314453125
2017-05-05,236.04840087890625
2017-05-08,245.21067810058594
2017-05-09,240.8706512451172
2017-05-10,233.9266357421875
2017-05-11,237.49505615234375
2017-05-12,233.97482299804688
2017-05-15,227.41659545898438
2017-05-16,231.27438354492188
2017-05-17,229.7312774658203
2017-05-18,223.65525817871094
2017-05-19,228.1881561279297
2017-05-22,227.12725830078125
2017-05-23,219.84568786621094
2017-05-24,223.07659912109375
2017-05-25,227.85060119628906
2017-05-26,226.9825897216797
2017-05-29,219.65281677246094
2017-05-30,215.9879150390625
2017-05-31,232.86572265625
2017-06-01,240.62953186035156
2017-06-02,238.3148651123047
2017-06-05,243.32998657226562
2017-06-06,238.12196350097656
2017-06-07,238.07373046875
2017-06-08,241.8350830078125
2017-06-09,244.24620056152344
2017-06-12,242.99244689941406
2017-06-13,245.45175170898438
2017-06-14,255.4820098876953
2017-06-15,258.3271179199219
2017-06-16,256.012451171875
2017-06-19,257.4591064453125
2017-06-20,254.22821044921875
2017-06-21,251.86534118652344
2017-06-22,248.8273162841797
2017-06-23,237.30215454101562
2017-06-27,233.83016967773438
2017-06-28,231.0332794189453
2017-06-29,232.2870635986328
2017-06-30,244.05332946777344
2017-07-03,247.18777465820312
2017-07-04,239.03819274902344
2017-07-05,241.88331604003906
2017-07-06,257.41094970703125
2017-07-07,272.263427734375
2017-07-10,268.5985412597656
2017-07-11,271.0096130371094
2017-07-12,272.89031982421875
2017-07-13,265.17474365234375
2017-07-14,256.59112548828125
2017-07-17,247.4770965576172
2017-07-18,241.2563934326172
2017-07-19,242.89596557617188
2017-07-20,241.2563934326172
2017-07-21,239.47219848632812
2017-07-24,242.07618713378906
2017-07-25,240.29197692871094
2017-07-26,247.42886352539062
2017-07-27,251.4795684814453
2017-07-28,246.75375366210938
2017-07-31,259.1469421386719
2017-08-01,261.4615783691406
2017-08-02,261.2686767578125
2017-08-03,263.3904724121094
2017-08-04,263.1976013183594
2017-08-07,255.43377685546875
2017-08-08,254.51754760742188
2017-08-09,253.8907012939453
2017-08-10,242.41375732421875
2017-08-11,245.3553009033203
2017-08-14,250.70799255371094
2017-08-16,257.1216125488281
2017-08-17,252.97445678710938
2017-08-18,254.22821044921875
2017-08-21,250.4669189453125
2017-08-22,249.6953125
2017-08-23,249.2613525390625
2017-08-24,249.79173278808594
2017-08-28,253.8907012939453
2017-08-29,253.79421997070312
2017-08-30,259.05047607421875
2017-08-31,264.1620178222656
2017-09-01,261.12396240234375
2017-09-04,254.1800079345703
2017-09-05,254.13182067871094
2017-09-06,249.6953125
2017-09-07,252.25111389160156
2017-09-08,248.48973083496094
2017-09-11,247.81466674804688
2017-09-12,245.69287109375
2017-09-13,248.00753784179688
2017-09-14,247.76644897460938
2017-09-15,251.33486938476562
2017-09-18,257.2662048339844
2017-09-19,271.8467712402344
2017-09-20,263.07904052734375
2017-09-21,261.577392578125
2017-09-22,256.2489929199219
2017-09-25,243.3638916015625
2017-09-26,258.8647766113281
2017-09-27,257.7021789550781
2017-09-28,260.8992614746094
2017-09-29,264.72601318359375
2017-10-03,265.1135559082031
2017-10-04,266.42144775390625
2017-10-05,270.6357421875
2017-10-06,279.83941650390625
2017-10-09,290.6416015625
2017-10-10,290.3509216308594
2017-10-11,281.0988464355469
2017-10-12,278.5799255371094
2017-10-13,277.1752014160156
2017-10-16,278.0955505371094
2017-10-17,277.3689270019531
2017-10-18,273.2999572753906
2017-10-19,276.06109619140625
2017-10-23,270.3935241699219
2017-10-24,280.85662841796875
2017-10-25,278.0955505371094
2017-10-26,297.81072998046875
2017-10-27,290.83538818359375
2017-10-30,286.86328125
2017-10-31,294.56524658203125
2017-11-01,290.060302734375
2017-11-02,288.55865478515625
2017-11-03,288.07421875
2017-11-06,289.8665466308594
2017-11-07,277.2720642089844
2017-11-08,266.9058532714844
2017-11-09,271.02325439453125
2017-11-10,277.9986572265625
2017-11-13,281.8254699707031
2017-11-14,285.5068664550781
2017-11-15,273.68743896484375
2017-11-16,285.11932373046875
2017-11-17,297.2779235839844
2017-11-20,299.7483215332031
2017-11-21,296.6481628417969
2017-11-22,310.6474304199219
2017-11-23,302.8485412597656
2017-11-24,306.52996826171875
2017-11-27,299.3123474121094
2017-11-28,303.38134765625
2017-11-29,316.2180480957031
2017-11-30,320.2870178222656
2017-12-01,324.2591552734375
2017-12-04,306.0455627441406
2017-12-05,301.92816162109375
2017-12-06,294.1777038574219
2017-12-07,295.00115966796875
2017-12-08,298.9248352050781
2017-12-11,296.1637878417969
2017-12-12,287.9773254394531
2017-12-13,284.44122314453125
2017-12-14,281.1957092285156
2017-12-15,283.37554931640625
2017-12-18,285.31317138671875
2017-12-19,289.43060302734375
2017-12-20,292.4822692871094
2017-12-21,291.3681945800781
2017-12-22,292.1432189941406
2017-12-26,291.3197326660156
2017-12-27,310.40521240234375
2017-12-28,311.2286682128906
2017-12-29,308.2253723144531
2018-01-01,305.8033447265625
2018-01-02,311.4709167480469
2018-01-03,310.9864501953125
2018-01-04,328.03753662109375
2018-01-05,324.59820556640625
2018-01-08,322.0308532714844
2018-01-09,323.3387451171875
2018-01-10,323.62939453125
2018-01-11,334.23779296875
2018-01-12,327.4077453613281
2018-01-15,328.9093933105469
2018-01-16,327.2139587402344
2018-01-17,310.6958923339844
2018-01-18,300.2327575683594
2018-01-19,301.10467529296875
2018-01-22,303.7204895019531
2018-01-23,309.9208068847656
2018-01-24,306.52996826171875
2018-01-25,303.9142150878906
2018-01-29,306.4330749511719
2018-01-30,306.0455627441406
2018-01-31,312.7303161621094
2018-02-01,316.84771728515625
2018-02-02,302.0250244140625
2018-02-05,292.82135009765625
2018-02-06,279.4518737792969
2018-02-07,281.14727783203125
2018-02-08,286.4757385253906
2018-02-09,292.53076171875
2018-02-12,299.99053955078125
2018-02-14,302.557861328125
2018-02-15,314.7164001464844
2018-02-16,313.1178894042969
2018-02-19,312.003662109375
2018-02-20,293.3058166503906
2018-02-21,299.7483215332031
2018-02-22,307.93475341796875
2018-02-23,304.49554443359375
2018-02-26,321.4980163574219
2018-02-27,314.91009521484375
2018-02-28,324.84039306640625
2018-03-01,317.864990234375
2018-03-05,319.46356201171875
2018-03-06,304.2532958984375
2018-03-07,288.3648681640625
2018-03-08,290.060302734375
2018-03-09,295.3403015136719
2018-03-12,294.322998046875
2018-03-13,287.0085144042969
2018-03-14,293.8870849609375
2018-03-15,290.3994140625
2018-03-16,287.5414123535156
2018-03-19,290.4962158203125
2018-03-20,284.2959289550781
2018-03-21,280.32379150390625
2018-03-22,279.6941223144531
2018-03-23,270.5873107910156
2018-03-26,285.3616027832031
2018-03-27,281.244140625
2018-03-28,282.69732666015625
2018-04-02,287.83203125
2018-04-03,287.735107421875
2018-04-04,283.9084167480469
2018-04-05,292.2885437011719
2018-04-06,298.6826171875
2018-04-09,303.13916015625
2018-04-10,297.71380615234375
2018-04-11,295.97003173828125
2018-04-12,291.22283935546875
2018-04-13,286.3788146972656
2018-04-16,295.3403015136719
2018-04-17,295.2434387207031
2018-04-18,291.8525695800781
2018-04-19,295.5340270996094
2018-04-20,294.4683532714844
2018-04-23,297.61700439453125
2018-04-24,293.7901916503906
2018-04-25,285.603759765625
2018-04-26,282.45513916015625
2018-04-27,282.7458190917969
2018-04-30,296.2606506347656
2018-05-02,287.2991943359375
2018-05-03,286.0397644042969
2018-05-04,282.2129821777344
2018-05-07,282.0191955566406
2018-05-08,281.9223327636719
2018-05-09,283.2301940917969
2018-05-10,285.26470947265625
2018-05-11,285.1678466796875
2018-05-14,275.3829345703125
2018-05-15,269.327880859375
2018-05-16,267.24493408203125
2018-05-17,272.3311462402344
2018-05-18,273.1062316894531
2018-05-21,268.0684509277344
2018-05-22,263.2728576660156
2018-05-23,265.0650939941406
2018-05-24,261.4805908203125
2018-05-25,260.94769287109375
2018-05-28,263.6119384765625
2018-05-29,252.90663146972656
2018-05-30,253.92384338378906
2018-05-31,240.26370239257812
