Date,CARERATING
2016-10-20,1128.3392333984375
2016-10-21,1144.1195068359375
2016-10-24,1156.7962646484375
2016-10-25,1150.2498779296875
2016-10-26,1083.9505615234375
2016-10-27,1098.140869140625
2016-10-28,1115.7000732421875
2016-11-01,1112.14306640625
2016-11-02,1087.8101806640625
2016-11-03,1054.5848388671875
2016-11-04,1029.949462890625
2016-11-07,1037.2154541015625
2016-11-08,1055.455078125
2016-11-09,1059.2015380859375
2016-11-10,1074.830810546875
2016-11-11,1031.274169921875
2016-11-15,999.2974853515625
2016-11-16,1046.0325927734375
2016-11-17,1034.9345703125
2016-11-18,1025.0147705078125
2016-11-21,993.8485107421875
2016-11-22,1023.9880981445312
2016-11-23,1044.7020263671875
2016-11-24,1045.2723388671875
2016-11-25,1034.0601806640625
2016-11-28,1049.0352783203125
2016-11-29,1064.4659423828125
2016-11-30,1049.9853515625
2016-12-01,1057.586669921875
2016-12-02,1063.0595703125
2016-12-05,1067.5443115234375
2016-12-06,1119.3485107421875
2016-12-07,1083.3555908203125
2016-12-08,1100.876708984375
2016-12-09,1100.534912109375
2016-12-12,1118.2462158203125
2016-12-13,1119.80419921875
2016-12-14,1086.96630859375
2016-12-15,1067.278564453125
2016-12-16,1062.9837646484375
2016-12-19,1059.4112548828125
2016-12-20,1037.48095703125
2016-12-21,1038.8873291015625
2016-12-22,1030.335693359375
2016-12-23,1019.0472412109375
2016-12-26,977.4676513671875
2016-12-27,985.22119140625
2016-12-28,977.7717895507812
2016-12-29,995.977294921875
2016-12-30,992.2523193359375
2017-01-02,1004.4524536132812
2017-01-03,1002.0584106445312
2017-01-04,999.0174560546875
2017-01-05,996.129150390625
2017-01-06,992.6326293945312
2017-01-09,990.0863037109375
2017-01-10,1032.1219482421875
2017-01-11,1046.792724609375
2017-01-12,1046.716552734375
2017-01-13,1051.4296875
2017-01-16,1067.0885009765625
2017-01-17,1068.0389404296875
2017-01-18,1074.537841796875
2017-01-19,1085.1798095703125
2017-01-20,1055.1923828125
2017-01-23,1044.854248046875
2017-01-24,1086.2822265625
2017-01-25,1084.5718994140625
2017-01-27,1082.4432373046875
2017-01-30,1079.0228271484375
2017-01-31,1057.1688232421875
2017-02-01,1063.97216796875
2017-02-02,1051.2015380859375
2017-02-03,1070.6612548828125
2017-02-06,1051.08740234375
2017-02-07,1056.332275390625
2017-02-08,1049.529296875
2017-02-09,1054.584228515625
2017-02-10,1054.0518798828125
2017-02-13,1041.7379150390625
2017-02-14,1047.9600830078125
2017-02-15,1047.0439453125
2017-02-16,1045.7841796875
2017-02-17,1040.630615234375
2017-02-20,1065.1387939453125
2017-02-21,1066.0166015625
2017-02-22,1046.7003173828125
2017-02-23,1061.05419921875
2017-02-27,1048.34228515625
2017-02-28,1065.9022216796875
2017-03-01,1070.6737060546875
2017-03-02,1069.0706787109375
2017-03-03,1073.3841552734375
2017-03-06,1075.0638427734375
2017-03-07,1082.927734375
2017-03-08,1110.5279541015625
2017-03-09,1113.963623046875
2017-03-10,1126.942626953125
2017-03-14,1135.684814453125
2017-03-15,1142.0216064453125
2017-03-16,1133.0126953125
2017-03-17,1134.7303466796875
2017-03-20,1126.2935791015625
2017-03-21,1130.760009765625
2017-03-22,1129.0423583984375
2017-03-23,1127.82080078125
2017-03-24,1138.166015625
2017-03-27,1129.347900390625
2017-03-28,1145.724609375
2017-03-29,1208.3302001953125
2017-03-30,1236.80810546875
2017-03-31,1292.3519287109375
2017-04-03,1220.0882568359375
2017-04-05,1219.5916748046875
2017-04-06,1237.495361328125
2017-04-07,1210.468017578125
2017-04-10,1189.5870361328125
2017-04-11,1191.304443359375
2017-04-12,1203.2913818359375
2017-04-13,1194.54931640625
2017-04-17,1175.1185302734375
2017-04-18,1180.234130859375
2017-04-19,1195.503662109375
2017-04-20,1180.8065185546875
2017-04-21,1196.7255859375
2017-04-24,1191.6099853515625
2017-04-25,1199.893798828125
2017-04-26,1203.062255859375
2017-04-27,1191.5335693359375
2017-04-28,1205.50537109375
2017-05-02,1214.6673583984375
2017-05-03,1200.771728515625
2017-05-04,1183.3641357421875
2017-05-05,1156.9095458984375
2017-05-08,1170.2325439453125
2017-05-09,1199.55029296875
2017-05-10,1194.8929443359375
2017-05-11,1217.5301513671875
2017-05-12,1224.3634033203125
2017-05-15,1207.9483642578125
2017-05-16,1224.85986328125
2017-05-17,1173.0574951171875
2017-05-18,1140.4945068359375
2017-05-19,1119.7659912109375
2017-05-22,1126.2174072265625
2017-05-23,1097.357666015625
2017-05-24,1079.3778076171875
2017-05-25,1086.40185546875
2017-05-26,1114.268798828125
2017-05-29,1089.1500244140625
2017-05-30,1057.7708740234375
2017-05-31,1093.5020751953125
2017-06-01,1104.992431640625
2017-06-02,1103.083984375
2017-06-05,1142.0596923828125
2017-06-06,1143.7396240234375
2017-06-07,1165.5367431640625
2017-06-08,1155.4591064453125
2017-06-09,1162.177734375
2017-06-12,1153.51220703125
2017-06-13,1137.7462158203125
2017-06-14,1112.6275634765625
2017-06-15,1134.654052734375
2017-06-16,1137.7078857421875
2017-06-19,1135.379150390625
2017-06-20,1105.2977294921875
2017-06-21,1138.6241455078125
2017-06-22,1138.891357421875
2017-06-23,1142.2889404296875
2017-06-27,1097.93017578125
2017-06-28,1085.8289794921875
2017-06-29,1219.6297607421875
2017-06-30,1224.1343994140625
2017-07-03,1226.8446044921875
2017-07-04,1238.06787109375
2017-07-05,1223.7908935546875
2017-07-06,1221.233154296875
2017-07-07,1210.9263916015625
2017-07-10,1292.6956787109375
2017-07-11,1280.3267822265625
2017-07-12,1279.7545166015625
2017-07-13,1275.7841796875
2017-07-14,1254.7119140625
2017-07-17,1238.0302734375
2017-07-18,1252.1546630859375
2017-07-19,1249.7113037109375
2017-07-20,1237.419189453125
2017-07-21,1231.8839111328125
2017-07-24,1276.557373046875
2017-07-25,1268.989990234375
2017-07-26,1270.6419677734375
2017-07-27,1251.8966064453125
2017-07-28,1249.438232421875
2017-07-31,1243.446044921875
2017-08-01,1255.27685546875
2017-08-02,1256.8900146484375
2017-08-03,1251.8966064453125
2017-08-04,1239.2586669921875
2017-08-07,1235.60986328125
2017-08-08,1228.04248046875
2017-08-09,1224.3548583984375
2017-08-10,1210.296142578125
2017-08-11,1207.0694580078125
2017-08-14,1196.8519287109375
2017-08-16,1200.116943359375
2017-08-17,1221.78125
2017-08-18,1209.98876953125
2017-08-21,1185.98095703125
2017-08-22,1150.1038818359375
2017-08-23,1151.14111328125
2017-08-24,1117.799072265625
2017-08-28,1188.477783203125
2017-08-29,1179.52783203125
2017-08-30,1167.19775390625
2017-08-31,1138.96435546875
2017-09-01,1160.052734375
2017-09-04,1153.6380615234375
2017-09-05,1175.1192626953125
2017-09-06,1175.08056640625
2017-09-07,1169.7969970703125
2017-09-08,1171.8408203125
2017-09-11,1141.7979736328125
2017-09-12,1155.874755859375
2017-09-13,1150.861083984375
2017-09-14,1149.1641845703125
2017-09-15,1150.0125732421875
2017-09-18,1150.436767578125
2017-09-19,1147.8143310546875
2017-09-20,1146.580078125
2017-09-21,1135.24169921875
2017-09-22,1104.5426025390625
2017-09-25,1066.1693115234375
2017-09-26,1064.85791015625
2017-09-27,1011.5975952148438
2017-09-28,1018.8096313476562
2017-09-29,1051.1668701171875
2017-10-03,1073.80517578125
2017-10-04,1078.047607421875
2017-10-05,1065.2821044921875
2017-10-06,1066.2462158203125
2017-10-09,1083.4085693359375
2017-10-10,1080.0531005859375
2017-10-11,1089.7333984375
2017-10-12,1084.0635986328125
2017-10-13,1085.4906005859375
2017-10-16,1096.0196533203125
2017-10-17,1103.1544189453125
2017-10-18,1108.16796875
2017-10-19,1099.644775390625
2017-10-23,1071.876953125
2017-10-24,1062.58251953125
2017-10-25,1085.7998046875
2017-10-26,1112.4100341796875
2017-10-27,1162.2384033203125
2017-10-30,1159.3070068359375
2017-10-31,1159.8856201171875
2017-11-01,1156.1058349609375
2017-11-02,1173.3453369140625
2017-11-03,1180.09423828125
2017-11-06,1169.8358154296875
2017-11-07,1172.0723876953125
2017-11-08,1143.6492919921875
2017-11-09,1125.754150390625
2017-11-10,1126.487060546875
2017-11-13,1118.7738037109375
2017-11-14,1076.312255859375
2017-11-15,1080.2073974609375
2017-11-16,1086.262451171875
2017-11-17,1078.9735107421875
2017-11-20,1079.3973388671875
2017-11-21,1079.5130615234375
2017-11-22,1072.0699462890625
2017-11-23,1071.60693359375
2017-11-24,1053.1337890625
2017-11-27,1052.7867431640625
2017-11-28,1054.7236328125
2017-11-29,1063.904052734375
2017-11-30,1066.1119384765625
2017-12-01,1064.09765625
2017-12-04,1051.469482421875
2017-12-05,1057.9000244140625
2017-12-06,1059.953125
2017-12-07,1039.1514892578125
2017-12-08,1066.6156005859375
2017-12-11,1053.71630859375
2017-12-12,1050.34619140625
2017-12-13,1029.6607666015625
2017-12-14,1032.6822509765625
2017-12-15,1033.3406982421875
2017-12-18,1033.1859130859375
2017-12-19,1042.4827880859375
2017-12-20,1042.3277587890625
2017-12-21,1035.3935546875
2017-12-22,1035.5101318359375
2017-12-26,1032.294921875
2017-12-27,1044.380859375
2017-12-28,1032.48828125
2017-12-29,1032.217529296875
2018-01-01,1039.8873291015625
2018-01-02,1023.7340698242188
2018-01-03,1030.939208984375
2018-01-04,1030.396484375
2018-01-05,1029.118408203125
2018-01-08,1045.4652099609375
2018-01-09,1075.3314208984375
2018-01-10,1069.598388671875
2018-01-11,1082.419921875
2018-01-12,1075.4473876953125
2018-01-15,1084.3565673828125
2018-01-16,1077.7330322265625
2018-01-17,1065.337158203125
2018-01-18,1076.2996826171875
2018-01-19,1077.61669921875
2018-01-22,1071.263916015625
2018-01-23,1074.827880859375
2018-01-24,1069.2108154296875
2018-01-25,1089.586669921875
2018-01-29,1073.39453125
2018-01-30,1061.424560546875
2018-01-31,1054.529541015625
2018-02-01,1054.994384765625
2018-02-02,1028.8858642578125
2018-02-05,1030.8614501953125
2018-02-06,1010.7960205078125
2018-02-07,1029.621826171875
2018-02-08,1034.42529296875
2018-02-09,1051.468505859375
2018-02-12,1070.0684814453125
2018-02-14,1090.0299072265625
2018-02-15,1089.09619140625
2018-02-16,1065.360107421875
2018-02-19,1079.679443359375
2018-02-20,1080.57421875
2018-02-21,1078.6290283203125
2018-02-22,1066.566162109375
2018-02-23,1068.2781982421875
2018-02-26,1065.9437255859375
2018-02-27,1063.609130859375
2018-02-28,1063.998046875
2018-03-01,1058.4337158203125
2018-03-05,1055.7490234375
2018-03-06,1045.7877197265625
2018-03-07,1030.0284423828125
2018-03-08,1032.8687744140625
2018-03-09,1051.0018310546875
2018-03-12,1046.838134765625
2018-03-13,1046.9940185546875
2018-03-14,1040.3785400390625
2018-03-15,1054.6983642578125
2018-03-16,1012.7907104492188
2018-03-19,989.2492065429688
2018-03-20,990.6498413085938
2018-03-21,986.09716796875
2018-03-22,974.8518676757812
2018-03-23,956.0963134765625
2018-03-26,954.5787963867188
2018-03-27,956.7579345703125
2018-03-28,940.6482543945312
2018-04-02,933.1386108398438
2018-04-03,923.9555053710938
2018-04-04,939.8700561523438
2018-04-05,1016.6039428710938
2018-04-06,1001.1559448242188
2018-04-09,1031.234619140625
2018-04-10,1031.70166015625
2018-04-11,1037.14892578125
2018-04-12,998.8990478515625
2018-04-13,992.7901611328125
2018-04-16,992.0897216796875
2018-04-17,1001.9342651367188
2018-04-18,1012.2847900390625
2018-04-19,1010.76708984375
2018-04-20,1004.5026245117188
2018-04-23,996.5643920898438
2018-04-24,992.3621215820312
2018-04-25,953.76171875
2018-04-26,980.8053588867188
2018-04-27,986.8366088867188
2018-04-30,991.1555786132812
2018-05-02,978.8595581054688
2018-05-03,983.2177734375
2018-05-04,971.5052490234375
2018-05-07,967.692138671875
2018-05-08,984.151611328125
2018-05-09,965.9020385742188
2018-05-10,978.6651611328125
2018-05-11,994.229736328125
2018-05-14,986.1749877929688
2018-05-15,995.1248168945312
2018-05-16,1000.4944458007812
2018-05-17,996.5643920898438
2018-05-18,992.2062377929688
2018-05-21,986.7586669921875
2018-05-22,1005.0472412109375
2018-05-23,1010.37841796875
2018-05-24,1032.0128173828125
2018-05-25,1032.323974609375
2018-05-28,1029.6007080078125
2018-05-29,1026.681884765625
2018-05-30,1010.9617309570312
2018-05-31,1008.8605346679688
2018-06-01,1011.0393676757812
2018-06-04,1012.3624877929688
2018-06-05,1017.84912109375
2018-06-06,1017.4598999023438
2018-06-07,1050.9239501953125
2018-06-08,1060.3016357421875
2018-06-11,1065.6322021484375
2018-06-12,1065.20458984375
2018-06-13,1058.3951416015625
2018-06-14,1058.4725341796875
2018-06-15,1058.589599609375
2018-06-18,1073.764892578125
2018-06-19,1058.9398193359375
2018-06-20,1048.239013671875
2018-06-21,1029.9505615234375
2018-06-22,1006.7203979492188
2018-06-25,957.5750122070312
2018-06-26,962.0107421875
2018-06-27,974.6571655273438
2018-06-28,976.5640258789062
2018-06-29,976.0192260742188
2018-07-02,968.6646728515625
2018-07-03,952.75
2018-07-04,974.7739868164062
2018-07-05,965.9408569335938
2018-07-06,973.178466796875
2018-07-09,959.2483520507812
2018-07-10,974.7349853515625
2018-07-11,975.0072021484375
2018-07-12,984.3850708007812
2018-07-13,966.485595703125
2018-07-16,969.1316528320312
2018-07-17,959.2091674804688
2018-07-18,963.4115600585938
2018-07-19,940.1817016601562
2018-07-20,949.286865234375
2018-07-23,946.8355102539062
2018-07-24,950.142822265625
2018-07-25,973.3732299804688
2018-07-26,985.5137329101562
2018-07-27,996.5643920898438
2018-07-30,987.9649658203125
2018-07-31,971.5833129882812
2018-08-01,996.4085693359375
2018-08-02,1002.6346435546875
2018-08-03,1004.6190185546875
2018-08-06,1008.43212890625
2018-08-07,1012.7515258789062
2018-08-08,1026.25390625
2018-08-09,1032.363037109375
2018-08-10,1029.717041015625
2018-08-13,1028.782958984375
2018-08-14,1000.727783203125
2018-08-16,982.5562133789062
2018-08-17,977.614501953125
2018-08-20,997.3814697265625
2018-08-21,1010.9617309570312
2018-08-23,1007.0703735351562
2018-08-24,1002.5750732421875
2018-08-27,1002.0665893554688
2018-08-28,1013.6774291992188
2018-08-29,1024.232421875
2018-08-30,1007.3441772460938
2018-08-31,1013.4425659179688
2018-09-03,1015.3582153320312
2018-09-04,1011.80078125
2018-09-05,1049.447265625
2018-09-06,1039.1656494140625
2018-09-07,1034.7481689453125
2018-09-10,1034.31787109375
2018-09-11,1016.6876220703125
2018-09-12,999.79931640625
2018-09-14,1006.3668823242188
2018-09-17,1017.2347412109375
2018-09-18,1019.6087036132812
2018-09-19,1007.0142822265625
2018-09-21,995.7481079101562
2018-09-24,990.1550903320312
2018-09-25,1005.2841796875
2018-09-26,996.4723510742188
2018-09-27,983.5964965820312
2018-09-28,955.0279541015625
2018-10-01,951.326171875
2018-10-03,944.1639404296875
2018-10-04,903.5245361328125
2018-10-05,896.2012329101562
2018-10-08,834.3569946289062
2018-10-09,814.761474609375
2018-10-10,866.0236206054688
2018-10-11,848.279052734375
2018-10-12,859.4650268554688
2018-10-15,884.693603515625
2018-10-16,890.8499755859375
2018-10-17,888.2344360351562
2018-10-19,904.4903564453125
2018-10-22,840.71435546875
2018-10-23,862.4827270507812
2018-10-24,869.2424926757812
2018-10-25,903.08203125
2018-10-26,858.7808837890625
2018-10-29,877.81298828125
2018-10-30,870.2887573242188
2018-10-31,864.29345703125
2018-11-01,855.1996459960938
2018-11-02,862.603515625
2018-11-05,853.4696044921875
2018-11-06,855.4816284179688
2018-11-07,865.7820434570312
2018-11-09,859.988037109375
2018-11-12,847.83642578125
2018-11-13,826.1889038085938
2018-11-14,822.2857666015625
2018-11-15,817.9954833984375
2018-11-16,813.4623413085938
2018-11-19,824.5928955078125
2018-11-20,831.0283813476562
2018-11-21,811.0743408203125
2018-11-22,795.977294921875
2018-11-26,797.6770629882812
2018-11-27,794.9249267578125
2018-11-28,774.9302978515625
2018-11-29,777.9660034179688
2018-11-30,776.0636596679688
2018-12-03,799.4580078125
2018-12-04,807.1078491210938
2018-12-05,807.6744995117188
2018-12-06,802.4530639648438
2018-12-07,806.095947265625
2018-12-10,801.198486328125
2018-12-11,806.8245239257812
2018-12-12,805.650634765625
2018-12-13,810.4672241210938
2018-12-14,804.80078125
2018-12-17,805.2864379882812
2018-12-18,798.6484375
2018-12-19,797.96044921875
2018-12-20,787.8417358398438
2018-12-21,792.3345336914062
2018-12-24,776.7111206054688
2018-12-26,784.6847534179688
2018-12-27,794.7225952148438
2018-12-28,792.3345336914062
2018-12-31,798.7294311523438
2019-01-01,793.3867797851562
2019-01-02,787.5179443359375
2019-01-03,793.265380859375
2019-01-04,790.2298583984375
2019-01-07,796.94873046875
2019-01-08,797.5152587890625
2019-01-09,797.1509399414062
2019-01-10,820.747802734375
2019-01-11,816.6597900390625
2019-01-14,810.3862915039062
2019-01-15,810.7908935546875
2019-01-16,807.8767700195312
2019-01-17,809.29345703125
2019-01-18,823.54052734375
2019-01-21,811.6409301757812
2019-01-22,799.49853515625
2019-01-23,797.4749145507812
2019-01-24,815.6075439453125
2019-01-25,800.6723022460938
2019-01-28,799.9032592773438
2019-01-29,821.8406372070312
2019-01-30,814.1100463867188
2019-01-31,801.8460693359375
2019-02-01,808.2411499023438
2019-02-04,798.40576171875
2019-02-05,789.9059448242188
2019-02-06,799.3367309570312
2019-02-07,800.8746948242188
2019-02-08,795.04638671875
2019-02-11,785.6156005859375
2019-02-12,762.383056640625
2019-02-14,772.3804321289062
2019-02-15,770.2756958007812
2019-02-18,772.78515625
2019-02-19,777.0755004882812
2019-02-20,772.9066162109375
2019-02-21,783.8632202148438
2019-02-22,781.2156982421875
2019-02-25,781.9895629882812
2019-02-26,783.1708984375
2019-02-27,783.6188354492188
2019-02-28,782.4376220703125
2019-03-01,784.2704467773438
2019-03-05,798.2818603515625
2019-03-06,813.3115844726562
2019-03-07,814.533447265625
2019-03-08,812.9041748046875
2019-03-11,823.7385864257812
2019-03-12,823.2905883789062
2019-03-13,815.1036376953125
2019-03-14,815.4702758789062
2019-03-15,809.727294921875
2019-03-18,811.1935424804688
2019-03-19,811.3564453125
2019-03-20,812.3340454101562
2019-03-22,813.3522338867188
2019-03-25,807.568359375
2019-03-26,808.9126586914062
2019-03-27,807.690673828125
2019-03-28,808.8311157226562
2019-04-01,810.6640014648438
2019-04-02,807.9756469726562
2019-04-03,803.698974609375
2019-04-04,805.8984985351562
2019-04-05,805.4098510742188
2019-04-08,806.1428833007812
2019-04-09,806.4688110351562
2019-04-10,806.4688110351562
2019-04-11,806.3466796875
2019-04-12,806.4279174804688
2019-04-15,805.735595703125
2019-04-16,806.631591796875
2019-04-18,803.1695556640625
2019-04-22,801.8661499023438
2019-04-23,800.4813232421875
2019-04-24,801.7032470703125
2019-04-25,797.263671875
2019-04-26,799.300048828125
2019-04-30,801.0515747070312
2019-05-02,800.8070068359375
2019-05-03,801.8661499023438
2019-05-06,802.029052734375
2019-05-07,798.3226928710938
2019-05-08,763.497802734375
2019-05-09,767.2451171875
2019-05-10,768.3447875976562
2019-05-13,768.6707153320312
2019-05-14,753.559326171875
2019-05-15,759.4655151367188
2019-05-16,767.0414428710938
2019-05-17,765.9007568359375
2019-05-20,782.1525268554688
2019-05-21,798.6891479492188
2019-05-22,793.9644165039062
2019-05-23,793.2719116210938
2019-05-24,786.1033935546875
2019-05-27,793.8829345703125
2019-05-28,778.5682373046875
2019-05-29,769.6480712890625
2019-05-30,791.2354125976562
2019-05-31,790.5023193359375
2019-06-03,792.9052734375
2019-06-04,795.6343383789062
2019-06-06,785.3295288085938
2019-06-07,773.639892578125
2019-06-10,781.1341552734375
2019-06-11,780.3603515625
2019-06-12,780.2380981445312
2019-06-13,782.1932373046875
2019-06-14,765.6158447265625
2019-06-17,758.93603515625
2019-06-18,773.5175170898438
2019-06-19,748.6718139648438
2019-06-20,749.2014770507812
2019-06-21,752.3375244140625
2019-06-24,742.8472900390625
2019-06-25,750.871337890625
2019-06-26,749.4049072265625
2019-06-27,767.2042846679688
2019-06-28,767.9376220703125
2019-07-01,767.896728515625
2019-07-02,750.5046997070312
2019-07-03,759.9134521484375
2019-07-04,756.1256103515625
2019-07-05,753.6409912109375
2019-07-08,738.2854614257812
2019-07-09,727.0844116210938
2019-07-10,723.133544921875
2019-07-11,711.6882934570312
2019-07-12,721.0970458984375
2019-07-15,721.3822021484375
2019-07-16,737.389404296875
2019-07-17,738.977783203125
2019-07-18,712.0140991210938
2019-07-19,706.963623046875
2019-07-22,679.5517578125
2019-07-23,667.9842529296875
2019-07-24,659.5530395507812
2019-07-25,616.7449340820312
2019-07-26,602.0818481445312
2019-07-29,607.7027587890625
2019-07-30,606.6436767578125
2019-07-31,614.9934692382812
2019-08-01,495.89678955078125
2019-08-02,396.7582092285156
2019-08-05,400.05743408203125
2019-08-06,420.6671447753906
2019-08-07,442.9875183105469
2019-08-08,443.9650573730469
2019-08-09,439.1589050292969
2019-08-13,425.14752197265625
2019-08-14,457.69140625
2019-08-16,466.77435302734375
2019-08-19,483.88946533203125
2019-08-20,481.6784362792969
2019-08-21,470.8688049316406
2019-08-22,434.91900634765625
2019-08-23,448.2672119140625
2019-08-26,431.8890380859375
2019-08-27,440.7332458496094
2019-08-28,444.8277282714844
2019-08-29,436.4339599609375
2019-08-30,440.5694580078125
2019-09-03,442.534912109375
2019-09-04,443.1490173339844
2019-09-05,442.12542724609375
2019-09-06,437.8670654296875
2019-09-09,445.97418212890625
2019-09-11,445.1963195800781
2019-09-12,448.88134765625
2019-09-13,447.1615905761719
2019-09-16,436.5567932128906
2019-09-17,431.68438720703125
2019-09-18,430.4150390625
2019-09-19,441.8542785644531
2019-09-20,449.1451416015625
2019-09-23,452.9581604003906
2019-09-24,447.3851623535156
2019-09-25,444.07513427734375
2019-09-26,451.1145324707031
2019-09-27,450.73736572265625
2019-09-30,434.521484375
2019-10-01,428.0266418457031
2019-10-03,428.6551513671875
2019-10-04,427.73345947265625
2019-10-07,422.57940673828125
2019-10-09,433.8092041015625
2019-10-10,431.4206237792969
2019-10-11,446.7147216796875
2019-10-14,451.0307312011719
2019-10-15,443.3627624511719
2019-10-16,446.8824768066406
2019-10-17,445.2901916503906
2019-10-18,431.5464782714844
2019-10-22,440.0105285644531
2019-10-23,456.5617370605469
2019-10-24,458.86639404296875
2019-10-25,448.5584716796875
2019-10-27,456.6875305175781
2019-10-29,448.7261962890625
2019-10-30,450.86309814453125
2019-10-31,444.7455139160156
2019-11-01,448.3490295410156
2019-11-04,445.7929382324219
2019-11-05,442.4408874511719
2019-11-06,448.139404296875
2019-11-07,448.26519775390625
2019-11-08,447.8043212890625
2019-11-11,443.2789306640625
2019-11-13,435.19189453125
2019-11-14,426.35064697265625
2019-11-15,422.3280334472656
2019-11-18,417.844482421875
2019-11-19,407.6241149902344
2019-11-20,409.54046630859375
2019-11-21,405.79296875
2019-11-22,407.2408752441406
2019-11-25,408.1351318359375
2019-11-26,383.9894714355469
2019-11-27,405.83551025390625
2019-11-28,407.6241149902344
2019-11-29,406.6446228027344
2019-12-02,404.34503173828125
2019-12-03,407.3685607910156
2019-12-04,407.7518310546875
2019-12-05,408.8591003417969
2019-12-06,407.7944030761719
2019-12-09,408.77392578125
2019-12-10,403.706298828125
2019-12-11,400.89569091796875
2019-12-12,407.3260192871094
2019-12-13,407.283447265625
2019-12-16,408.9017333984375
2019-12-17,409.24237060546875
2019-12-18,408.2629089355469
2019-12-19,408.5184326171875
2019-12-20,407.1982727050781
2019-12-23,409.88104248046875
2019-12-24,418.0148620605469
2019-12-26,433.7287292480469
2019-12-27,445.09893798828125
2019-12-30,461.32379150390625
2019-12-31,544.1943969726562
2020-01-01,581.2008666992188
2020-01-02,593.7207641601562
2020-01-03,566.2108764648438
2020-01-06,508.5506286621094
2020-01-07,518.1749267578125
2020-01-08,504.93096923828125
2020-01-09,511.1484680175781
2020-01-10,508.16754150390625
2020-01-13,512.8517456054688
2020-01-14,503.5682067871094
2020-01-15,510.42431640625
2020-01-16,538.1046142578125
2020-01-17,541.9373779296875
2020-01-20,545.0034790039062
2020-01-21,549.0064697265625
2020-01-22,563.6558227539062
2020-01-23,571.5339965820312
2020-01-24,561.8671875
2020-01-27,565.5293579101562
2020-01-28,567.914306640625
2020-01-29,570.1713256835938
2020-01-30,562.46337890625
2020-01-31,558.0345458984375
2020-02-03,557.6512451171875
2020-02-04,563.2724609375
2020-02-05,586.822021484375
2020-02-06,585.11865234375
2020-02-07,571.1506958007812
2020-02-10,508.80633544921875
2020-02-11,506.293701171875
2020-02-12,494.8808898925781
2020-02-13,460.8979797363281
2020-02-14,449.1019287109375
2020-02-17,435.5599670410156
2020-02-18,416.0133972167969
2020-02-19,441.56439208984375
2020-02-20,457.9793395996094
2020-02-24,440.65966796875
2020-02-25,440.0995178222656
2020-02-26,426.2266540527344
2020-02-27,428.8116760253906
2020-02-28,410.28564453125
2020-03-02,395.551025390625
2020-03-03,405.6325988769531
2020-03-04,405.0294189453125
2020-03-05,418.04071044921875
2020-03-06,397.0589904785156
2020-03-09,365.6940612792969
2020-03-11,357.5081481933594
2020-03-12,362.1612548828125
2020-03-13,329.71923828125
2020-03-16,302.01641845703125
2020-03-17,311.710205078125
2020-03-18,307.44488525390625
2020-03-19,269.9191589355469
2020-03-20,285.8169860839844
2020-03-23,230.32521057128906
2020-03-24,233.90115356445312
2020-03-25,230.54063415527344
2020-03-26,237.56329345703125
2020-03-27,262.810302734375
2020-03-30,249.71282958984375
2020-03-31,282.06866455078125
2020-04-01,288.4881591796875
2020-04-03,292.45184326171875
2020-04-07,310.245361328125
2020-04-08,326.53106689453125
2020-04-09,330.7532043457031
2020-04-13,351.778076171875
2020-04-15,356.6896057128906
2020-04-16,390.5533752441406
2020-04-17,374.7416687011719
2020-04-20,373.6214599609375
2020-04-21,352.94134521484375
2020-04-22,356.646484375
2020-04-23,357.5943908691406
2020-04-24,338.6374816894531
2020-04-27,325.7124938964844
2020-04-28,322.0503234863281
2020-04-29,322.1365051269531
2020-04-30,317.7419128417969
2020-05-04,320.843994140625
2020-05-05,323.8168029785156
2020-05-06,324.0752868652344
2020-05-07,325.32464599609375
2020-05-08,315.6739501953125
2020-05-11,318.77593994140625
2020-05-12,321.9641418457031
2020-05-13,322.86895751953125
2020-05-14,316.0616760253906
2020-05-15,318.3881530761719
2020-05-18,304.81689453125
2020-05-19,304.7738342285156
2020-05-20,309.38372802734375
2020-05-21,310.15924072265625
2020-05-22,313.1751403808594
2020-05-26,314.4245300292969
2020-05-27,311.79638671875
2020-05-28,323.6875
2020-05-29,346.651123046875
2020-06-01,352.984375
2020-06-02,343.9799499511719
2020-06-03,346.22015380859375
2020-06-04,340.1455078125
2020-06-05,344.45379638671875
2020-06-08,361.08416748046875
2020-06-09,360.13629150390625
2020-06-10,359.5331115722656
2020-06-11,348.15899658203125
2020-06-12,344.8846740722656
2020-06-15,342.6012268066406
2020-06-16,336.4833679199219
2020-06-17,351.9934387207031
2020-06-18,345.4447326660156
2020-06-19,348.9345397949219
2020-06-22,356.3018798828125
2020-06-23,368.1498718261719
2020-06-24,365.22015380859375
2020-06-25,363.88458251953125
2020-06-26,362.031982421875
2020-06-29,357.6805725097656
2020-06-30,361.4288024902344
2020-07-01,354.19073486328125
2020-07-02,354.8370056152344
2020-07-03,353.97528076171875
2020-07-06,361.81646728515625
2020-07-07,361.6442565917969
2020-07-08,366.0818176269531
2020-07-09,364.9616394042969
2020-07-10,359.1022644042969
2020-07-13,366.46954345703125
2020-07-14,358.8438415527344
2020-07-15,361.8596496582031
2020-07-16,365.4356384277344
2020-07-17,366.2110900878906
2020-07-20,365.60784912109375
2020-07-21,383.70306396484375
2020-07-22,385.5556335449219
2020-07-23,389.6916198730469
2020-07-24,376.59423828125
2020-07-27,375.4309997558594
