Date,NESTLEIND
2006-05-23,433.07452392578125
2006-05-24,433.07452392578125
2006-05-25,433.07452392578125
2006-05-26,433.07452392578125
2006-05-29,433.07452392578125
2006-05-30,433.07452392578125
2006-05-31,433.07452392578125
2006-06-01,433.07452392578125
2006-06-02,433.07452392578125
2006-06-05,433.07452392578125
2006-06-06,433.07452392578125
2006-06-07,433.07452392578125
2006-06-08,433.07452392578125
2006-06-09,433.07452392578125
2006-06-12,433.07452392578125
2006-06-13,433.07452392578125
2006-06-14,433.07452392578125
2006-06-15,433.07452392578125
2006-06-16,433.07452392578125
2006-06-19,433.07452392578125
2006-06-20,433.07452392578125
2006-06-21,433.07452392578125
2006-06-22,433.07452392578125
2006-06-23,433.07452392578125
2006-06-26,433.07452392578125
2006-06-27,433.07452392578125
2006-06-28,433.07452392578125
2006-06-29,433.07452392578125
2006-06-30,433.07452392578125
2006-07-03,433.07452392578125
2006-07-04,433.07452392578125
2006-07-05,433.07452392578125
2006-07-06,433.07452392578125
2006-07-07,433.07452392578125
2006-07-10,433.07452392578125
2006-07-11,433.07452392578125
2006-07-12,433.07452392578125
2006-07-13,433.07452392578125
2006-07-14,433.07452392578125
2006-07-17,433.07452392578125
2006-07-18,433.07452392578125
2006-07-19,433.07452392578125
2006-07-20,433.07452392578125
2006-07-21,433.07452392578125
2006-07-24,433.07452392578125
2006-07-25,433.07452392578125
2006-07-26,433.07452392578125
2006-07-27,433.07452392578125
2006-07-28,433.07452392578125
2006-07-31,433.07452392578125
2006-08-01,433.07452392578125
2006-08-02,433.07452392578125
2006-08-03,433.07452392578125
2006-08-04,433.07452392578125
2006-08-07,433.07452392578125
2006-08-08,433.07452392578125
2006-08-09,433.07452392578125
2006-08-10,433.07452392578125
2006-08-11,433.07452392578125
2006-08-14,433.07452392578125
2006-08-16,433.07452392578125
2006-08-17,433.07452392578125
2006-08-18,433.07452392578125
2006-08-21,433.07452392578125
2006-08-22,433.07452392578125
2006-08-23,433.07452392578125
2006-08-24,433.07452392578125
2006-08-25,433.07452392578125
2006-08-28,433.07452392578125
2006-08-29,433.07452392578125
2006-08-30,433.07452392578125
2006-08-31,433.07452392578125
2006-09-01,433.07452392578125
2006-09-04,433.07452392578125
2006-09-05,433.07452392578125
2006-09-06,433.07452392578125
2006-09-07,433.07452392578125
2006-09-08,433.07452392578125
2006-09-11,433.07452392578125
2006-09-12,433.07452392578125
2006-09-13,433.07452392578125
2006-09-14,433.07452392578125
2006-09-15,433.07452392578125
2006-09-18,433.07452392578125
2006-09-19,433.07452392578125
2006-09-20,433.07452392578125
2006-09-21,433.07452392578125
2006-09-22,433.07452392578125
2006-09-25,433.07452392578125
2006-09-26,433.07452392578125
2006-09-27,433.07452392578125
2006-09-28,433.07452392578125
2006-09-29,433.07452392578125
2006-10-03,433.07452392578125
2006-10-04,433.07452392578125
2006-10-05,433.07452392578125
2006-10-06,433.07452392578125
2006-10-09,433.07452392578125
2006-10-10,433.07452392578125
2006-10-11,433.07452392578125
2006-10-12,433.07452392578125
2006-10-13,433.07452392578125
2006-10-16,433.07452392578125
2006-10-17,433.07452392578125
2006-10-18,433.07452392578125
2006-10-19,433.07452392578125
2006-10-20,433.07452392578125
2006-10-23,433.07452392578125
2006-10-26,433.07452392578125
2006-10-27,433.07452392578125
2006-10-30,433.07452392578125
2006-10-31,433.07452392578125
2006-11-01,433.07452392578125
2006-11-02,433.07452392578125
2006-11-03,433.07452392578125
2006-11-06,433.07452392578125
2006-11-07,433.07452392578125
2006-11-08,433.07452392578125
2006-11-09,433.07452392578125
2006-11-10,433.07452392578125
2006-11-13,433.07452392578125
2006-11-14,433.07452392578125
2006-11-15,433.07452392578125
2006-11-16,433.07452392578125
2006-11-17,433.07452392578125
2006-11-20,433.07452392578125
2006-11-21,433.07452392578125
2006-11-22,433.07452392578125
2006-11-23,433.07452392578125
2006-11-24,433.07452392578125
2006-11-27,433.07452392578125
2006-11-28,433.07452392578125
2006-11-29,433.07452392578125
2006-11-30,433.07452392578125
2006-12-01,433.07452392578125
2006-12-04,433.07452392578125
2006-12-05,433.07452392578125
2006-12-06,433.07452392578125
2006-12-07,433.07452392578125
2006-12-08,433.07452392578125
2006-12-11,433.07452392578125
2006-12-12,433.07452392578125
2006-12-13,433.07452392578125
2006-12-14,433.07452392578125
2006-12-15,433.07452392578125
2006-12-18,433.07452392578125
2006-12-19,433.07452392578125
2006-12-20,433.07452392578125
2006-12-21,433.07452392578125
2006-12-22,433.07452392578125
2006-12-26,433.07452392578125
2006-12-27,433.07452392578125
2006-12-28,433.07452392578125
2006-12-29,433.07452392578125
2007-01-02,433.07452392578125
2007-01-03,433.07452392578125
2007-01-04,433.07452392578125
2007-01-05,433.07452392578125
2007-01-08,433.07452392578125
2007-01-09,433.07452392578125
2007-01-10,433.07452392578125
2007-01-11,433.07452392578125
2007-01-12,433.07452392578125
2007-01-15,433.07452392578125
2007-01-16,433.07452392578125
2007-01-17,433.07452392578125
2007-01-18,433.07452392578125
2007-01-19,433.07452392578125
2007-01-22,433.07452392578125
2007-01-23,433.07452392578125
2007-01-24,433.07452392578125
2007-01-25,433.07452392578125
2007-01-29,433.07452392578125
2007-01-31,433.07452392578125
2007-02-01,433.07452392578125
2007-02-02,433.07452392578125
2007-02-05,433.07452392578125
2007-02-06,433.07452392578125
2007-02-07,433.07452392578125
2007-02-08,433.07452392578125
2007-02-09,433.07452392578125
2007-02-12,433.07452392578125
2007-02-13,433.07452392578125
2007-02-14,433.07452392578125
2007-02-15,433.07452392578125
2007-02-19,433.07452392578125
2007-02-20,433.07452392578125
2007-02-21,433.07452392578125
2007-02-22,433.07452392578125
2007-02-23,433.07452392578125
2007-02-26,433.07452392578125
2007-02-27,433.07452392578125
2007-02-28,433.07452392578125
2007-03-01,433.07452392578125
2007-03-02,433.07452392578125
2007-03-05,433.07452392578125
2007-03-06,433.07452392578125
2007-03-07,433.07452392578125
2007-03-08,433.07452392578125
2007-03-09,433.07452392578125
2007-03-12,433.07452392578125
2007-03-13,433.07452392578125
2007-03-14,433.07452392578125
2007-03-15,433.07452392578125
2007-03-16,433.07452392578125
2007-03-19,433.07452392578125
2007-03-20,433.07452392578125
2007-03-21,433.07452392578125
2007-03-22,433.07452392578125
2007-03-23,433.07452392578125
2007-03-26,433.07452392578125
2007-03-28,433.07452392578125
2007-03-29,433.07452392578125
2007-03-30,433.07452392578125
2007-04-02,433.07452392578125
2007-04-03,433.07452392578125
2007-04-04,433.07452392578125
2007-04-05,433.07452392578125
2007-04-09,433.07452392578125
2007-04-10,433.07452392578125
2007-04-11,433.07452392578125
2007-04-12,433.07452392578125
2007-04-13,433.07452392578125
2007-04-16,433.07452392578125
2007-04-17,433.07452392578125
2007-04-18,433.07452392578125
2007-04-19,433.07452392578125
2007-04-20,433.07452392578125
2007-04-23,433.07452392578125
2007-04-24,433.07452392578125
2007-04-25,433.07452392578125
2007-04-26,433.07452392578125
2007-04-27,433.07452392578125
2007-04-30,433.07452392578125
2007-05-03,433.07452392578125
2007-05-04,433.07452392578125
2007-05-07,433.07452392578125
2007-05-08,433.07452392578125
2007-05-09,433.07452392578125
2007-05-10,433.07452392578125
2007-05-11,433.07452392578125
2007-05-14,433.07452392578125
2007-05-15,433.07452392578125
2007-05-16,433.07452392578125
2007-05-17,433.07452392578125
2007-05-18,433.07452392578125
2007-05-21,433.07452392578125
2007-05-22,433.07452392578125
2007-05-23,433.07452392578125
2007-05-24,433.07452392578125
2007-05-25,433.07452392578125
2007-05-28,433.07452392578125
2007-05-29,433.07452392578125
2007-05-30,433.07452392578125
2007-05-31,433.07452392578125
2007-06-01,433.07452392578125
2007-06-04,433.07452392578125
2007-06-05,433.07452392578125
2007-06-06,433.07452392578125
2007-06-07,433.07452392578125
2007-06-08,433.07452392578125
2007-06-11,433.07452392578125
2007-06-12,433.07452392578125
2007-06-13,433.07452392578125
2007-06-14,433.07452392578125
2007-06-15,433.07452392578125
2007-06-18,433.07452392578125
2007-06-19,433.07452392578125
2007-06-20,433.07452392578125
2007-06-21,433.07452392578125
2007-06-22,433.07452392578125
2007-06-25,433.07452392578125
2007-06-26,433.07452392578125
2007-06-27,433.07452392578125
2007-06-28,433.07452392578125
2007-06-29,433.07452392578125
2007-07-02,433.07452392578125
2007-07-03,433.07452392578125
2007-07-04,433.07452392578125
2007-07-05,433.07452392578125
2007-07-06,433.07452392578125
2007-07-09,433.07452392578125
2007-07-10,433.07452392578125
2007-07-11,433.07452392578125
2007-07-12,433.07452392578125
2007-07-13,433.07452392578125
2007-07-16,433.07452392578125
2007-07-17,433.07452392578125
2007-07-18,433.07452392578125
2007-07-19,433.07452392578125
2007-07-20,433.07452392578125
2007-07-23,433.07452392578125
2007-07-24,433.07452392578125
2007-07-25,433.07452392578125
2007-07-26,433.07452392578125
2007-07-27,433.07452392578125
2007-07-30,433.07452392578125
2007-07-31,433.07452392578125
2007-08-01,433.07452392578125
2007-08-02,433.07452392578125
2007-08-03,433.07452392578125
2007-08-06,433.07452392578125
2007-08-07,433.07452392578125
2007-08-08,433.07452392578125
2007-08-09,433.07452392578125
2007-08-10,433.07452392578125
2007-08-13,433.07452392578125
2007-08-14,433.07452392578125
2007-08-16,433.07452392578125
2007-08-17,433.07452392578125
2007-08-20,433.07452392578125
2007-08-21,433.07452392578125
2007-08-22,433.07452392578125
2007-08-23,433.07452392578125
2007-08-24,433.07452392578125
2007-08-27,433.07452392578125
2007-08-28,433.07452392578125
2007-08-29,433.07452392578125
2007-08-30,433.07452392578125
2007-08-31,433.07452392578125
2007-09-03,433.07452392578125
2007-09-04,433.07452392578125
2007-09-05,433.07452392578125
2007-09-06,433.07452392578125
2007-09-07,433.07452392578125
2007-09-10,433.07452392578125
2007-09-11,433.07452392578125
2007-09-12,433.07452392578125
2007-09-13,433.07452392578125
2007-09-14,433.07452392578125
2007-09-17,433.07452392578125
2007-09-18,433.07452392578125
2007-09-19,433.07452392578125
2007-09-20,433.07452392578125
2007-09-21,433.07452392578125
2007-09-24,433.07452392578125
2007-09-25,433.07452392578125
2007-09-26,433.07452392578125
2007-09-27,433.07452392578125
2007-09-28,433.07452392578125
2007-10-01,433.07452392578125
2007-10-03,433.07452392578125
2007-10-04,433.07452392578125
2007-10-05,433.07452392578125
2007-10-08,433.07452392578125
2007-10-09,433.07452392578125
2007-10-10,433.07452392578125
2007-10-11,433.07452392578125
2007-10-12,433.07452392578125
2007-10-15,433.07452392578125
2007-10-16,433.07452392578125
2007-10-17,433.07452392578125
2007-10-18,433.07452392578125
2007-10-19,433.07452392578125
2007-10-22,433.07452392578125
2007-10-23,433.07452392578125
2007-10-24,433.07452392578125
2007-10-25,433.07452392578125
2007-10-26,433.07452392578125
2007-10-29,433.07452392578125
2007-10-30,433.07452392578125
2007-10-31,433.07452392578125
2007-11-01,433.07452392578125
2007-11-02,433.07452392578125
2007-11-05,433.07452392578125
2007-11-06,433.07452392578125
2007-11-07,433.07452392578125
2007-11-08,433.07452392578125
2007-11-12,433.07452392578125
2007-11-13,433.07452392578125
2007-11-14,433.07452392578125
2007-11-15,433.07452392578125
2007-11-16,433.07452392578125
2007-11-19,433.07452392578125
2007-11-20,433.07452392578125
2007-11-21,433.07452392578125
2007-11-22,433.07452392578125
2007-11-23,433.07452392578125
2007-11-26,433.07452392578125
2007-11-27,433.07452392578125
2007-11-28,433.07452392578125
2007-11-29,433.07452392578125
2007-11-30,433.07452392578125
2007-12-03,433.07452392578125
2007-12-04,433.07452392578125
2007-12-05,433.07452392578125
2007-12-06,433.07452392578125
2007-12-07,433.07452392578125
2007-12-10,433.07452392578125
2007-12-11,433.07452392578125
2007-12-12,433.07452392578125
2007-12-13,433.07452392578125
2007-12-14,433.07452392578125
2007-12-17,433.07452392578125
2007-12-18,433.07452392578125
2007-12-19,433.07452392578125
2007-12-20,433.07452392578125
2007-12-24,433.07452392578125
2007-12-26,433.07452392578125
2007-12-27,433.07452392578125
2007-12-28,433.07452392578125
2007-12-31,433.07452392578125
2008-01-01,433.07452392578125
2008-01-02,433.07452392578125
2008-01-03,433.07452392578125
2008-01-04,433.07452392578125
2008-01-07,433.07452392578125
2008-01-08,433.07452392578125
2008-01-09,433.07452392578125
2008-01-10,433.07452392578125
2008-01-11,433.07452392578125
2008-01-14,433.07452392578125
2008-01-15,433.07452392578125
2008-01-16,433.07452392578125
2008-01-17,433.07452392578125
2008-01-18,433.07452392578125
2008-01-21,433.07452392578125
2008-01-22,433.07452392578125
2008-01-23,433.07452392578125
2008-01-24,433.07452392578125
2008-01-25,433.07452392578125
2008-01-28,433.07452392578125
2008-01-29,433.07452392578125
2008-01-30,433.07452392578125
2008-01-31,433.07452392578125
2008-02-01,433.07452392578125
2008-02-04,433.07452392578125
2008-02-05,433.07452392578125
2008-02-06,433.07452392578125
2008-02-07,433.07452392578125
2008-02-08,433.07452392578125
2008-02-11,433.07452392578125
2008-02-12,433.07452392578125
2008-02-13,433.07452392578125
2008-02-14,433.07452392578125
2008-02-15,433.07452392578125
2008-02-18,433.07452392578125
2008-02-19,433.07452392578125
2008-02-20,433.07452392578125
2008-02-21,433.07452392578125
2008-02-22,433.07452392578125
2008-02-25,433.07452392578125
2008-02-26,433.07452392578125
2008-02-27,433.07452392578125
2008-02-28,433.07452392578125
2008-02-29,433.07452392578125
2008-03-03,433.07452392578125
2008-03-04,433.07452392578125
2008-03-05,433.07452392578125
2008-03-07,433.07452392578125
2008-03-10,433.07452392578125
2008-03-11,433.07452392578125
2008-03-12,433.07452392578125
2008-03-13,433.07452392578125
2008-03-14,433.07452392578125
2008-03-17,433.07452392578125
2008-03-18,433.07452392578125
2008-03-19,433.07452392578125
2008-03-24,433.07452392578125
2008-03-25,433.07452392578125
2008-03-26,433.07452392578125
2008-03-27,433.07452392578125
2008-03-28,433.07452392578125
2008-03-31,433.07452392578125
2008-04-01,433.07452392578125
2008-04-02,433.07452392578125
2008-04-03,433.07452392578125
2008-04-04,433.07452392578125
2008-04-07,433.07452392578125
2008-04-08,433.07452392578125
2008-04-09,433.07452392578125
2008-04-10,433.07452392578125
2008-04-11,433.07452392578125
2008-04-15,433.07452392578125
2008-04-16,433.07452392578125
2008-04-17,433.07452392578125
2008-04-21,433.07452392578125
2008-04-22,433.07452392578125
2008-04-23,433.07452392578125
2008-04-24,433.07452392578125
2008-04-25,433.07452392578125
2008-04-28,433.07452392578125
2008-04-29,433.07452392578125
2008-04-30,433.07452392578125
2008-05-02,433.07452392578125
2008-05-05,433.07452392578125
2008-05-06,433.07452392578125
2008-05-07,433.07452392578125
2008-05-08,433.07452392578125
2008-05-09,433.07452392578125
2008-05-12,433.07452392578125
2008-05-13,433.07452392578125
2008-05-14,433.07452392578125
2008-05-15,433.07452392578125
2008-05-16,433.07452392578125
2008-05-20,433.07452392578125
2008-05-21,433.07452392578125
2008-05-22,433.07452392578125
2008-05-23,433.07452392578125
2008-05-26,433.07452392578125
2008-05-27,433.07452392578125
2008-05-28,433.07452392578125
2008-05-29,433.07452392578125
2008-05-30,433.07452392578125
2008-06-02,433.07452392578125
2008-06-03,433.07452392578125
2008-06-04,433.07452392578125
2008-06-05,433.07452392578125
2008-06-06,433.07452392578125
2008-06-09,433.07452392578125
2008-06-10,433.07452392578125
2008-06-11,433.07452392578125
2008-06-12,433.07452392578125
2008-06-13,433.07452392578125
2008-06-16,433.07452392578125
2008-06-17,433.07452392578125
2008-06-18,433.07452392578125
2008-06-19,433.07452392578125
2008-06-20,433.07452392578125
2008-06-23,433.07452392578125
2008-06-24,433.07452392578125
2008-06-25,433.07452392578125
2008-06-26,433.07452392578125
2008-06-27,433.07452392578125
2008-06-30,433.07452392578125
2008-07-01,433.07452392578125
2008-07-02,433.07452392578125
2008-07-03,433.07452392578125
2008-07-04,433.07452392578125
2008-07-07,433.07452392578125
2008-07-08,433.07452392578125
2008-07-09,433.07452392578125
2008-07-10,433.07452392578125
2008-07-11,433.07452392578125
2008-07-14,433.07452392578125
2008-07-15,433.07452392578125
2008-07-16,433.07452392578125
2008-07-17,433.07452392578125
2008-07-18,433.07452392578125
2008-07-21,433.07452392578125
2008-07-22,433.07452392578125
2008-07-23,433.07452392578125
2008-07-24,433.07452392578125
2008-07-25,433.07452392578125
2008-07-28,433.07452392578125
2008-07-29,433.07452392578125
2008-07-30,433.07452392578125
2008-07-31,433.07452392578125
2008-08-01,433.07452392578125
2008-08-04,433.07452392578125
2008-08-05,433.07452392578125
2008-08-06,433.07452392578125
2008-08-07,433.07452392578125
2008-08-08,433.07452392578125
2008-08-11,433.07452392578125
2008-08-12,433.07452392578125
2008-08-13,433.07452392578125
2008-08-14,433.07452392578125
2008-08-18,433.07452392578125
2008-08-19,433.07452392578125
2008-08-20,433.07452392578125
2008-08-21,433.07452392578125
2008-08-22,433.07452392578125
2008-08-25,433.07452392578125
2008-08-26,433.07452392578125
2008-08-27,433.07452392578125
2008-08-28,433.07452392578125
2008-08-29,433.07452392578125
2008-09-01,433.07452392578125
2008-09-02,433.07452392578125
2008-09-04,433.07452392578125
2008-09-05,433.07452392578125
2008-09-08,433.07452392578125
2008-09-09,433.07452392578125
2008-09-10,433.07452392578125
2008-09-11,433.07452392578125
2008-09-12,433.07452392578125
2008-09-15,433.07452392578125
2008-09-16,433.07452392578125
2008-09-17,433.07452392578125
2008-09-18,433.07452392578125
2008-09-19,433.07452392578125
2008-09-22,433.07452392578125
2008-09-23,433.07452392578125
2008-09-24,433.07452392578125
2008-09-25,433.07452392578125
2008-09-26,433.07452392578125
2008-09-29,433.07452392578125
2008-09-30,433.07452392578125
2008-10-01,433.07452392578125
2008-10-03,433.07452392578125
2008-10-06,433.07452392578125
2008-10-07,433.07452392578125
2008-10-08,433.07452392578125
2008-10-10,433.07452392578125
2008-10-13,433.07452392578125
2008-10-14,433.07452392578125
2008-10-15,433.07452392578125
2008-10-16,433.07452392578125
2008-10-17,433.07452392578125
2008-10-20,433.07452392578125
2008-10-21,433.07452392578125
2008-10-22,433.07452392578125
2008-10-23,433.07452392578125
2008-10-24,433.07452392578125
2008-10-27,433.07452392578125
2008-10-29,433.07452392578125
2008-10-31,433.07452392578125
2008-11-03,433.07452392578125
2008-11-04,433.07452392578125
2008-11-05,433.07452392578125
2008-11-06,433.07452392578125
2008-11-07,433.07452392578125
2008-11-10,433.07452392578125
2008-11-11,433.07452392578125
2008-11-12,433.07452392578125
2008-11-14,433.3830261230469
2008-11-17,433.3830261230469
2008-11-18,433.3830261230469
2008-11-19,433.3830261230469
2008-11-20,433.3830261230469
2008-11-21,433.3830261230469
2008-11-24,433.3830261230469
2008-11-25,433.3830261230469
2008-11-26,433.3830261230469
2008-11-27,433.3830261230469
2008-11-28,433.3830261230469
2008-12-01,433.3830261230469
2008-12-02,433.3830261230469
2008-12-03,433.3830261230469
2008-12-04,433.3830261230469
2008-12-05,433.3830261230469
2008-12-08,433.3830261230469
2008-12-10,433.3830261230469
2008-12-11,433.3830261230469
2008-12-12,433.3830261230469
2008-12-15,433.3830261230469
2008-12-16,433.3830261230469
2008-12-17,433.3830261230469
2008-12-18,433.3830261230469
2008-12-19,433.3830261230469
2008-12-22,433.3830261230469
2008-12-23,433.3830261230469
2008-12-24,433.3830261230469
2008-12-26,433.3830261230469
2008-12-29,433.3830261230469
2008-12-30,433.3830261230469
2008-12-31,433.3830261230469
2009-01-02,433.3830261230469
2009-01-05,433.3830261230469
2009-01-06,433.3830261230469
2009-01-07,433.3830261230469
2009-01-09,433.3830261230469
2009-01-12,433.3830261230469
2009-01-13,433.3830261230469
2009-01-14,433.3830261230469
2009-01-15,433.3830261230469
2009-01-16,433.3830261230469
2009-01-19,433.3830261230469
2009-01-20,433.3830261230469
2009-01-21,433.3830261230469
2009-01-22,433.3830261230469
2009-01-23,433.3830261230469
2009-01-27,433.3830261230469
2009-01-28,433.3830261230469
2009-01-29,433.3830261230469
2009-01-30,433.3830261230469
2009-02-02,433.3830261230469
2009-02-03,433.3830261230469
2009-02-04,433.3830261230469
2009-02-05,433.3830261230469
2009-02-06,433.3830261230469
2009-02-09,433.3830261230469
2009-02-10,433.3830261230469
2009-02-11,433.3830261230469
2009-02-12,433.3830261230469
2009-02-13,433.3830261230469
2009-02-16,433.3830261230469
2009-02-17,433.3830261230469
2009-02-18,433.3830261230469
2009-02-19,433.3830261230469
2009-02-20,433.3830261230469
2009-02-24,433.3830261230469
2009-02-25,433.3830261230469
2009-02-26,433.3830261230469
2009-02-27,433.3830261230469
2009-03-02,433.3830261230469
2009-03-03,433.3830261230469
2009-03-04,433.3830261230469
2009-03-05,433.3830261230469
2009-03-06,433.3830261230469
2009-03-09,433.3830261230469
2009-03-12,433.3830261230469
2009-03-13,433.3830261230469
2009-03-16,433.3830261230469
2009-03-17,433.3830261230469
2009-03-18,433.3830261230469
2009-03-19,433.3830261230469
2009-03-20,433.3830261230469
2009-03-23,433.3830261230469
2009-03-24,433.3830261230469
2009-03-25,433.3830261230469
2009-03-26,433.3830261230469
2009-03-27,433.3830261230469
2009-03-30,433.3830261230469
2009-03-31,433.3830261230469
2009-04-01,433.3830261230469
2009-04-02,433.3830261230469
2009-04-06,433.3830261230469
2009-04-08,433.3830261230469
2009-04-09,433.3830261230469
2009-04-13,433.3830261230469
2009-04-15,433.3830261230469
2009-04-16,433.3830261230469
2009-04-17,433.3830261230469
2009-04-20,433.3830261230469
2009-04-21,433.3830261230469
2009-04-22,433.3830261230469
2009-04-23,433.3830261230469
2009-04-24,433.3830261230469
2009-04-27,433.3830261230469
2009-04-28,433.3830261230469
2009-04-29,433.3830261230469
2009-04-30,433.3830261230469
2009-05-04,433.3830261230469
2009-05-05,433.3830261230469
2009-05-06,433.3830261230469
2009-05-07,433.3830261230469
2009-05-08,433.3830261230469
2009-05-11,433.3830261230469
2009-05-12,433.3830261230469
2009-05-13,433.3830261230469
2009-05-14,433.3830261230469
2009-05-15,433.3830261230469
2009-05-18,433.3830261230469
2009-05-19,433.3830261230469
2009-05-20,433.3830261230469
2009-05-21,433.3830261230469
2009-05-22,433.3830261230469
2009-05-25,433.3830261230469
2009-05-26,433.3830261230469
2009-05-27,433.3830261230469
2009-05-28,433.3830261230469
2009-05-29,433.3830261230469
2009-06-01,433.3830261230469
2009-06-02,433.3830261230469
2009-06-03,433.3830261230469
2009-06-04,433.3830261230469
2009-06-05,433.3830261230469
2009-06-08,433.3830261230469
2009-06-09,433.3830261230469
2009-06-10,433.3830261230469
2009-06-11,433.3830261230469
2009-06-12,433.3830261230469
2009-06-15,433.3830261230469
2009-06-16,433.3830261230469
2009-06-17,433.3830261230469
2009-06-18,433.3830261230469
2009-06-19,433.3830261230469
2009-06-22,433.3830261230469
2009-06-23,433.3830261230469
2009-06-24,433.3830261230469
2009-06-25,433.3830261230469
2009-06-26,433.3830261230469
2009-06-29,433.3830261230469
2009-06-30,433.3830261230469
2009-07-01,433.3830261230469
2009-07-02,433.3830261230469
2009-07-03,433.3830261230469
2009-07-06,433.3830261230469
2009-07-07,433.3830261230469
2009-07-08,433.3830261230469
2009-07-09,433.3830261230469
2009-07-10,433.3830261230469
2009-07-13,433.3830261230469
2009-07-14,433.3830261230469
2009-07-15,433.3830261230469
2009-07-16,433.3830261230469
2009-07-17,433.3830261230469
2009-07-20,433.3830261230469
2009-07-21,433.3830261230469
2009-07-22,433.3830261230469
2009-07-23,433.3830261230469
2009-07-24,433.3830261230469
2009-07-27,433.3830261230469
2009-07-28,433.3830261230469
2009-07-29,433.3830261230469
2009-07-30,433.3830261230469
2009-07-31,433.3830261230469
2009-08-03,433.3830261230469
2009-08-04,433.3830261230469
2009-08-05,433.3830261230469
2009-08-06,433.3830261230469
2009-08-07,433.3830261230469
2009-08-10,433.3830261230469
2009-08-11,433.3830261230469
2009-08-12,433.3830261230469
2009-08-13,433.3830261230469
2009-08-14,433.3830261230469
2009-08-17,433.3830261230469
2009-08-18,433.3830261230469
2009-08-19,433.3830261230469
2009-08-20,433.3830261230469
2009-08-21,433.3830261230469
2009-08-24,433.3830261230469
2009-08-25,433.3830261230469
2009-08-26,433.3830261230469
2009-08-27,433.3830261230469
2009-08-28,433.3830261230469
2009-08-31,433.3830261230469
2009-09-01,433.3830261230469
2009-09-02,433.3830261230469
2009-09-03,433.3830261230469
2009-09-04,433.3830261230469
2009-09-07,433.3830261230469
2009-09-08,433.3830261230469
2009-09-09,433.3830261230469
2009-09-10,433.3830261230469
2009-09-11,433.3830261230469
2009-09-14,433.3830261230469
2009-09-15,433.3830261230469
2009-09-16,433.3830261230469
2009-09-17,433.3830261230469
2009-09-18,433.3830261230469
2009-09-22,433.3830261230469
2009-09-23,433.3830261230469
2009-09-24,433.3830261230469
2009-09-25,433.3830261230469
2009-09-29,433.3830261230469
2009-09-30,433.3830261230469
2009-10-01,433.3830261230469
2009-10-05,433.3830261230469
2009-10-06,433.3830261230469
2009-10-07,433.3830261230469
2009-10-08,433.3830261230469
2009-10-09,433.3830261230469
2009-10-12,433.3830261230469
2009-10-13,433.3830261230469
2009-10-14,433.3830261230469
2009-10-15,433.3830261230469
2009-10-16,433.3830261230469
2009-10-20,433.3830261230469
2009-10-21,433.3830261230469
2009-10-22,433.3830261230469
2009-10-23,433.3830261230469
2009-10-26,433.3830261230469
2009-10-27,433.3830261230469
2009-10-28,433.3830261230469
2009-10-29,433.3830261230469
2009-10-30,433.3830261230469
2009-11-03,433.3830261230469
2009-11-04,433.3830261230469
2009-11-05,433.3830261230469
2009-11-06,433.3830261230469
2009-11-09,433.3830261230469
2009-11-10,433.3830261230469
2009-11-11,433.3830261230469
2009-11-12,433.3830261230469
2009-11-13,433.3830261230469
2009-11-16,433.3830261230469
2009-11-17,433.3830261230469
2009-11-18,433.3830261230469
2009-11-19,433.3830261230469
2009-11-20,433.3830261230469
2009-11-23,433.3830261230469
2009-11-24,433.3830261230469
2009-11-25,433.3830261230469
2009-11-26,433.3830261230469
2009-11-27,433.3830261230469
2009-11-30,433.3830261230469
2009-12-01,433.3830261230469
2009-12-02,433.3830261230469
2009-12-03,433.3830261230469
2009-12-04,433.3830261230469
2009-12-07,433.3830261230469
2009-12-08,433.3830261230469
2009-12-09,433.3830261230469
2009-12-10,433.3830261230469
2009-12-11,433.3830261230469
2009-12-14,433.3830261230469
2009-12-15,433.3830261230469
2009-12-16,433.3830261230469
2009-12-17,433.3830261230469
2009-12-18,433.3830261230469
2009-12-21,433.3830261230469
2009-12-22,433.3830261230469
2009-12-23,433.3830261230469
2009-12-24,433.3830261230469
2009-12-29,433.3830261230469
2009-12-30,433.3830261230469
2009-12-31,433.3830261230469
2010-01-04,433.3830261230469
2010-01-05,433.3830261230469
2010-01-06,433.3830261230469
2010-01-07,433.3830261230469
2010-01-08,102.56509399414062
2010-01-11,102.74188995361328
2010-01-12,102.90225982666016
2010-01-13,102.34719848632812
2010-01-14,105.58904266357422
2010-01-15,103.34010314941406
2010-01-18,104.27132415771484
2010-01-19,105.09154510498047
2010-01-20,104.53240966796875
2010-01-21,103.86223602294922
2010-01-22,103.97737884521484
2010-01-25,103.69984436035156
2010-01-27,105.53560638427734
2010-01-28,106.35581970214844
2010-01-29,104.14183044433594
2010-02-01,104.1089096069336
2010-02-02,105.25601959228516
2010-02-03,105.44102478027344
2010-02-04,105.59519958496094
2010-02-05,104.80377197265625
2010-02-08,108.76714324951172
2010-02-09,114.81503295898438
2010-02-10,113.0718002319336
2010-02-11,112.53939819335938
2010-02-15,111.7992935180664
2010-02-16,111.08390045166016
2010-02-17,110.54535675048828
2010-02-18,109.01382446289062
2010-02-19,108.54718017578125
2010-02-22,106.27565002441406
2010-02-23,104.93123626708984
2010-02-24,105.85629272460938
2010-02-25,105.23548126220703
2010-02-26,108.00244140625
2010-03-02,107.9428482055664
2010-03-03,108.09494018554688
2010-03-04,108.29434204101562
