Date,POWERINDIA
2024-01-08,5619.94970703125
2024-01-09,5678.1484375
2024-01-10,5937.0703125
2024-01-11,5971.490234375
2024-01-12,5910.5439453125
2024-01-15,5895.45703125
2024-01-16,5912.392578125
2024-01-17,5865.0341796875
2024-01-18,5934.123046875
2024-01-19,6126.15380859375
2024-01-23,5797.443359375
2024-01-24,5668.30712890625
2024-01-25,5884.31689453125
2024-01-29,5776.06201171875
2024-01-30,5609.50927734375
2024-01-31,5924.63134765625
2024-02-01,5699.43017578125
2024-02-02,5740.89404296875
2024-02-05,6185.20166015625
2024-02-06,6142.08935546875
2024-02-07,6247.29736328125
2024-02-08,6244.3994140625
2024-02-09,6185.15185546875
2024-02-12,6003.1123046875
2024-02-13,5946.76171875
2024-02-14,5869.97998046875
2024-02-15,5856.64111328125
2024-02-16,5975.5869140625
2024-02-19,6208.1318359375
2024-02-20,6097.978515625
2024-02-21,5851.99560546875
2024-02-22,5814.27880859375
2024-02-23,5891.46044921875
2024-02-26,5876.0244140625
2024-02-27,5851.04638671875
2024-02-28,5908.69580078125
2024-02-29,5998.916015625
2024-03-01,6075.19873046875
2024-03-04,6096.52978515625
2024-03-05,6321.7314453125
2024-03-06,6284.9638671875
2024-03-07,6543.0361328125
2024-03-11,6515.86083984375
2024-03-12,6463.40673828125
2024-03-13,6365.34375
2024-03-14,6712.1884765625
2024-03-15,6628.51171875
2024-03-18,6497.72705078125
2024-03-19,6495.32861328125
2024-03-20,6656.08740234375
2024-03-21,7235.626953125
2024-03-22,7172.4326171875
2024-03-26,6979.20263671875
2024-03-27,6998.1357421875
2024-03-28,6965.56494140625
2024-04-01,7017.7685546875
2024-04-02,6854.8125
2024-04-03,6919.25537109375
2024-04-04,6870.7978515625
2024-04-05,7116.9814453125
2024-04-08,7534.013671875
2024-04-09,7730.64111328125
2024-04-10,7486.505859375
2024-04-12,7337.38720703125
2024-04-15,7192.61474609375
2024-04-16,7555.4951171875
2024-04-18,8281.2548828125
2024-04-19,8242.33984375
2024-04-22,8124.244140625
2024-04-23,8066.39453125
2024-04-24,8205.5234375
2024-04-25,9321.2890625
2024-04-26,8908.4033203125
2024-04-29,8658.373046875
2024-04-30,9570.3203125
2024-05-02,9775.2392578125
2024-05-03,9722.0361328125
2024-05-06,9227.1220703125
2024-05-07,8881.2763671875
2024-05-08,8913.798828125
2024-05-09,8945.6708984375
2024-05-10,8753.6904296875
2024-05-13,9432.6416015625
2024-05-14,9777.9873046875
2024-05-15,10736.193359375
2024-05-16,11228.7099609375
2024-05-17,11073.9462890625
2024-05-21,10822.56640625
2024-05-22,10325.50390625
2024-05-23,11075.6943359375
2024-05-24,11044.521484375
2024-05-27,10781.353515625
2024-05-28,10427.4658203125
2024-05-29,10714.2626953125
2024-05-30,10644.8232421875
2024-05-31,10757.67578125
2024-06-03,11092.1796875
2024-06-04,9791.7255859375
2024-06-05,10229.8388671875
2024-06-06,10438.4560546875
2024-06-07,10479.369140625
2024-06-10,10468.4794921875
2024-06-11,10358.875
2024-06-12,10480.0693359375
2024-06-13,10821.318359375
2024-06-14,11080.140625
2024-06-18,11341.509765625
2024-06-19,11365.7392578125
2024-06-20,10963.591796875
2024-06-21,11099.3740234375
2024-06-24,11595.13671875
2024-06-25,11404.853515625
2024-06-26,12619.8349609375
2024-06-27,12569.9775390625
2024-06-28,12900.236328125
2024-07-01,13000.6982421875
2024-07-02,13381.6630859375
2024-07-03,13947.21484375
2024-07-04,13738.1484375
2024-07-05,14007.2109375
2024-07-08,13744.044921875
2024-07-09,13477.080078125
2024-07-10,12846.1845703125
2024-07-11,12669.7412109375
2024-07-12,12351.3203125
2024-07-15,12049.537109375
2024-07-16,12044.890625
2024-07-18,11818.1396484375
2024-07-19,11180.5009765625
2024-07-22,11258.4326171875
2024-07-23,11386.7705078125
2024-07-24,12019.712890625
2024-07-25,11739.9599609375
2024-07-26,11537.4375
2024-07-29,11887.578125
2024-07-30,11861.8525390625
2024-07-31,11596.884765625
2024-08-01,12381.244140625
2024-08-02,12028.9541015625
2024-08-05,11579.0517578125
2024-08-06,10901.3486328125
2024-08-07,10930.6708984375
2024-08-08,10990.51953125
2024-08-09,11001.109375
2024-08-12,11504.666015625
2024-08-13,11364.7890625
2024-08-14,11114.7724609375
2024-08-16,11822.447265625
2024-08-19,12339.6748046875
2024-08-20,12399.3427734375
2024-08-21,12407.6884765625
2024-08-22,12043.5810546875
2024-08-23,12195.75
2024-08-26,12024.890625
2024-08-27,12169.7138671875
2024-08-28,12187.6044921875
2024-08-29,11763.779296875
2024-08-30,12088.65625
2024-09-02,11873.4208984375
2024-09-03,11639.7451171875
2024-09-04,11739.4921875
2024-09-05,11758.9814453125
2024-09-06,11617.306640625
2024-09-09,11430.85546875
2024-09-10,11896.7080078125
2024-09-11,12159.26953125
2024-09-12,12301.84375
2024-09-13,12816.0712890625
2024-09-16,13181.37890625
2024-09-17,13132.455078125
2024-09-18,12920.3671875
2024-09-19,12688.1396484375
2024-09-20,12796.83203125
2024-09-23,12716.125
2024-09-24,12792.384765625
2024-09-25,13339.6455078125
2024-09-26,13508.85546875
2024-09-27,13640.486328125
2024-09-30,14537.611328125
2024-10-01,14271.353515625
2024-10-03,14049.0205078125
2024-10-04,14008.091796875
2024-10-07,13636.0390625
2024-10-08,14047.8203125
2024-10-09,14473.1455078125
2024-10-10,15951.71484375
2024-10-11,15890.796875
2024-10-14,15913.43359375
2024-10-15,16109.9306640625
2024-10-16,16063.9052734375
2024-10-17,15794.2978515625
2024-10-18,15523.33984375
2024-10-21,14923.5576171875
2024-10-22,13873.212890625
2024-10-23,13736.8349609375
2024-10-24,13759.9736328125
2024-10-25,13302.416015625
2024-10-28,13602.5068359375
2024-10-29,14246.015625
2024-10-30,13688.6103515625
2024-10-31,13811.6953125
2024-11-01,13916.3896484375
2024-11-04,13962.0166015625
2024-11-05,13978.9072265625
2024-11-06,14809.41796875
2024-11-07,14346.2626953125
2024-11-08,14031.9287109375
2024-11-11,13484.6689453125
2024-11-12,12945.9541015625
2024-11-13,12114.84375
2024-11-14,11776.1220703125
2024-11-18,11386.12890625
2024-11-19,11723.201171875
2024-11-21,11405.66796875
2024-11-22,11506.9638671875
2024-11-25,11654.037109375
2024-11-26,12330.6787109375
2024-11-27,12132.18359375
2024-11-28,12216.638671875
2024-11-29,11972.21875
2024-12-02,12257.8173828125
2024-12-03,12214.4912109375
2024-12-04,12099.1513671875
2024-12-05,11892.9599609375
2024-12-06,12068.5673828125
2024-12-09,12446.2177734375
2024-12-10,12494.7421875
2024-12-11,12638.6162109375
2024-12-12,13123.759765625
2024-12-13,12983.134765625
2024-12-16,13164.98828125
2024-12-17,13192.0234375
2024-12-18,12834.5625
2024-12-19,13113.7158203125
2024-12-20,13309.412109375
2024-12-23,13582.4169921875
2024-12-24,14023.5341796875
2024-12-26,14324.724609375
2024-12-27,14679.6875
2024-12-30,14303.3359375
2024-12-31,14404.58203125
2025-01-01,15420.345703125
2025-01-02,15161.232421875
2025-01-03,15123.40234375
2025-01-06,14758.8447265625
2025-01-07,14704.2734375
2025-01-08,14297.5380859375
2025-01-09,13826.337890625
2025-01-10,13429.2470703125
2025-01-13,12717.3251953125
2025-01-14,13421.0029296875
2025-01-15,12665.3017578125
2025-01-16,13048.849609375
2025-01-17,12910.271484375
2025-01-20,12899.677734375
2025-01-21,12866.7451171875
2025-01-22,12103.8994140625
2025-01-23,11814.90234375
2025-01-24,11404.8681640625
2025-01-27,10925.97265625
2025-01-28,9616.6650390625
2025-01-29,10225.8427734375
2025-01-30,12271.0107421875
2025-01-31,12856.75
2025-02-01,12199.84765625
2025-02-03,11741.8896484375
2025-02-04,12022.9912109375
2025-02-05,11919.046875
2025-02-06,12277.45703125
2025-02-07,12267.5126953125
2025-02-10,12220.4375
2025-02-11,11732.5947265625
2025-02-12,11710.5576171875
2025-02-13,11748.986328125
2025-02-14,11283.3818359375
2025-02-17,10859.6064453125
2025-02-18,10488.5537109375
2025-02-19,10597.345703125
2025-02-20,11291.6787109375
2025-02-21,11560.9853515625
2025-02-24,11601.5146484375
2025-02-25,11791.6640625
2025-02-27,11559.1376953125
2025-02-28,11278.384765625
2025-03-03,11748.5361328125
2025-03-04,12180.908203125
2025-03-05,13184.126953125
2025-03-06,13605.8046875
2025-03-07,13042.4521484375
2025-03-10,12708.0791015625
2025-03-11,12163.1669921875
2025-03-12,12164.1171875
2025-03-13,12027.1396484375
2025-03-17,12656.65625
2025-03-18,12656.65625
2025-03-19,11794.0126953125
2025-03-20,11880.8671875
2025-03-21,12053.326171875
2025-03-24,12248.6728515625
2025-03-25,12135.181640625
2025-03-26,12166.4150390625
2025-03-27,12941.1064453125
2025-03-28,12646.9619140625
2025-04-01,12274.05859375
2025-04-02,12427.12890625
2025-04-03,12399.4423828125
2025-04-04,12113.6435546875
2025-04-07,11514.7607421875
2025-04-08,11659.93359375
2025-04-09,11347.44921875
2025-04-11,11972.96875
2025-04-15,12567.353515625
2025-04-16,12688.2900390625
2025-04-17,13199.01953125
2025-04-21,13445.888671875
2025-04-22,13794.705078125
2025-04-23,13902.6474609375
2025-04-24,13916.6396484375
2025-04-25,13491.8642578125
2025-04-28,13953.6201171875
2025-04-29,14383.3935546875
2025-04-30,14521.3203125
2025-05-02,14711.2197265625
2025-05-05,14566.2958984375
2025-05-06,14405.3818359375
2025-05-07,14672.2412109375
2025-05-08,14659.248046875
2025-05-09,15072.029296875
2025-05-12,15855.6142578125
2025-05-13,15966.5556640625
2025-05-14,16726.154296875
2025-05-15,15561.7705078125
2025-05-16,15794.646484375
2025-05-19,15981.5478515625
2025-05-20,15879.6015625
2025-05-21,16592.2265625
2025-05-22,17310.845703125
2025-05-23,17146.931640625
2025-05-26,16330.36328125
2025-05-27,17292.85546875
2025-05-28,18317.314453125
2025-05-29,18948.978515625
2025-05-30,19287.798828125
2025-06-02,19210.83984375
2025-06-03,19471.703125
2025-06-04,19790.53515625
2025-06-05,19504.685546875
2025-06-06,18193.37890625
2025-06-09,18131.41015625
2025-06-10,17845.5625
2025-06-11,17524.732421875
2025-06-12,17024.998046875
2025-06-13,17770.603515625
2025-06-16,17579.703125
2025-06-17,18644.140625
2025-06-18,18451.2421875
2025-06-19,18387.275390625
2025-06-20,18674.125
2025-06-23,18853.029296875
2025-06-24,19300.79296875
2025-06-25,19625.62109375
2025-06-26,19430.724609375
2025-06-27,19931.458984375
2025-06-30,19996.423828125
2025-07-01,19279.8046875
2025-07-02,19949.44921875
2025-07-03,19749.556640625
2025-07-04,19954.447265625
2025-07-07,19544.6640625
2025-07-08,19104.896484375
2025-07-09,19854.5
2025-07-10,19464.705078125
2025-07-11,18560.185546875
2025-07-14,18490.22265625
2025-07-15,18425.255859375
2025-07-16,18550.189453125
2025-07-17,19479.69921875
2025-07-18,19064.91796875
2025-07-21,19249.8203125
2025-07-22,20104.3671875
2025-07-23,19859.498046875
2025-07-24,19769.544921875
2025-07-25,19319.783203125
2025-07-28,18870.021484375
2025-07-29,19779.5390625
2025-07-30,20813.9921875
2025-07-31,20084.37890625
2025-08-01,20539.138671875
2025-08-04,21188.794921875
2025-08-05,21333.71875
2025-08-06,20409.20703125
2025-08-07,20699.052734375
2025-08-08,20284.271484375
2025-08-11,20828.986328125
2025-08-12,20684.060546875
2025-08-13,21114.958984375
2025-08-14,20390.130859375
2025-08-18,19770.279296875
2025-08-19,19700.296875
2025-08-20,19995.2265625
2025-08-21,20085.205078125
2025-08-22,19870.255859375
2025-08-25,19445.357421875
2025-08-26,19775.27734375
2025-08-28,19585.32421875
2025-08-29,19105.4375
2025-09-01,18937.478515625
2025-09-02,18810.5078125
2025-09-03,19194.416015625
2025-09-04,18920.482421875
2025-09-05,18845.5
2025-09-08,18846.5
2025-09-09,18841.501953125
2025-09-10,19670.302734375
2025-09-11,19445.357421875
2025-09-12,19906.24609375
2025-09-15,20175.18359375
2025-09-16,19973.23046875
2025-09-17,20104.19921875
2025-09-18,19374.373046875
2025-09-19,19020.458984375
2025-09-22,19081.443359375
2025-09-23,18990.46484375
2025-09-24,18992.46484375
2025-09-25,19198.416015625
2025-09-26,19104.4375
2025-09-29,19242.40625
2025-09-30,17996.703125
2025-10-01,18129.671875
2025-10-03,18218.650390625
2025-10-06,18198.654296875
2025-10-07,17542.810546875
2025-10-08,17789.751953125
2025-10-09,17726.767578125
2025-10-10,17640.787109375
2025-10-13,17781.75390625
2025-10-14,17446.833984375
2025-10-15,17483.826171875
2025-10-16,17695.775390625
2025-10-17,17434.837890625
2025-10-20,17447.833984375
2025-10-21,17462.830078125
2025-10-23,17070.923828125
2025-10-24,16762.998046875
2025-10-27,16651.0234375
2025-10-28,16951.953125
2025-10-29,17477.826171875
2025-10-30,17928.71875
2025-10-31,17773.755859375
2025-11-03,17914.72265625
2025-11-04,20452.1171875
2025-11-06,20202.17578125
2025-11-07,20858.01953125
2025-11-10,21291.916015625
2025-11-11,21848.783203125
2025-11-12,22012.744140625
2025-11-13,21409.888671875
2025-11-14,21460.875
2025-11-17,21468.873046875
2025-11-18,21409.888671875
2025-11-19,21618.837890625
2025-11-20,22391.654296875
2025-11-21,21557.853515625
2025-11-24,21536.857421875
2025-11-25,21736.810546875
2025-11-26,22198.69921875
2025-11-27,21792.796875
2025-11-28,22050.734375
2025-12-01,22179.703125
2025-12-02,22749.568359375
2025-12-03,21844.783203125
2025-12-04,20080.205078125
2025-12-05,19300.390625
2025-12-08,19035.455078125
2025-12-09,19495.345703125
2025-12-10,18975.46875
2025-12-11,19225.41015625
2025-12-12,19530.3359375
2025-12-15,19530.3359375
2025-12-16,19315.388671875
2025-12-17,19145.427734375
2025-12-18,18155.6640625
2025-12-19,18550.5703125
2025-12-22,18705.533203125
2025-12-23,18460.591796875
2025-12-24,18415.603515625
2025-12-26,18345.619140625
2025-12-29,18385.609375
2025-12-30,18105.677734375
2025-12-31,18305.62890625
2026-01-01,18477.587890625
2026-01-02,18798.51171875
2026-01-05,18999.462890625
2026-01-06,18842.5
2026-01-07,19577.326171875
2026-01-08,18439.59765625
2026-01-09,17876.732421875
2026-01-12,17424.83984375
2026-01-13,17101.916015625
2026-01-14,16932.95703125
2026-01-15,16932.95703125
2026-01-16,16210.1298828125
2026-01-19,16959.951171875
2026-01-20,16626.029296875
2026-01-21,16685.015625
2026-01-22,16842.978515625
2026-01-23,16497.060546875
2026-01-27,16705.01171875
2026-01-28,17678.779296875
2026-01-29,18317.626953125
2026-01-30,18857.498046875
2026-02-02,18973.46875
2026-02-03,19696.296875
2026-02-04,19038.455078125
2026-02-05,19194.416015625
2026-02-06,21865.779296875
2026-02-09,22505.626953125
2026-02-10,22451.638671875
2026-02-11,22725.57421875
2026-02-12,22696.580078125
2026-02-13,22412.6484375
2026-02-16,22818.55078125
2026-02-17,22971.515625
2026-02-18,23563.373046875
2026-02-19,22845.544921875
2026-02-20,23865.30078125
2026-02-23,24237.212890625
2026-02-24,24897.0546875
2026-02-25,24980.03515625
2026-02-26,25394.935546875
2026-02-27,25555.8984375
2026-03-02,25493.912109375
2026-03-04,24494.15234375
2026-03-05,25298.958984375
2026-03-06,25853.826171875
2026-03-09,25153.994140625
2026-03-10,25218.978515625
2026-03-11,24949.04296875
2026-03-12,24874.060546875
2026-03-13,24159.23046875
2026-03-16,24199.22265625
2026-03-17,24704.1015625
2026-03-18,24969.037109375
2026-03-19,24644.115234375
2026-03-20,25019.025390625
2026-03-23,24249.208984375
2026-03-24,25019.025390625
2026-03-25,25663.873046875
2026-03-27,24679.107421875
2026-03-30,24229.21484375
2026-04-01,25059.015625
2026-04-02,25318.955078125
2026-04-06,25009.029296875
2026-04-07,25024.025390625
2026-04-08,25908.814453125
2026-04-09,27308.478515625
2026-04-10,28418.21484375
2026-04-13,28318.23828125
2026-04-15,28428.212890625
2026-04-16,28248.255859375
2026-04-17,28918.095703125
2026-04-20,29637.923828125
2026-04-21,29882.865234375
2026-04-22,30327.7578125
2026-04-23,31712.427734375
2026-04-24,32192.3125
2026-04-27,32057.345703125
2026-04-28,32797.16796875
2026-04-29,32877.1484375
2026-04-30,33541.9921875
2026-05-01,33541.9921875
2026-05-04,33721.94921875
2026-05-05,34246.82421875
2026-05-06,33372.03125
2026-05-07,34866.67578125
2026-05-08,33996.8828125
2026-05-11,33012.1171875
2026-05-12,32257.296875
2026-05-13,31737.421875
2026-05-14,32282.291015625
2026-05-15,32527.232421875
2026-05-18,32792.171875
2026-05-19,33352.03515625
2026-05-20,35516.51953125
2026-05-21,36441.296875
2026-05-22,35546.51171875
2026-05-25,35626.4921875
2026-05-26,35986.40625
2026-05-27,37541.03515625
2026-05-28,37541.03515625
2026-05-29,38435.82421875
2026-06-01,36371.31640625
2026-06-02,35096.62109375
2026-06-03,35181.59765625
2026-06-04,36516.28125
2026-06-05,36861.19921875
2026-06-08,35001.640625
2026-06-09,34601.73828125
2026-06-10,33257.05859375
2026-06-11,33242.0625
2026-06-12,34316.8046875
2026-06-15,34686.71875
2026-06-16,34731.70703125
2026-06-17,35941.41796875
2026-06-18,36291.3359375
2026-06-19,36871.1953125
2026-06-22,36751.2265625
2026-06-23,36081.3828125
2026-06-24,33941.89453125
2026-06-25,33956.890625
2026-06-26,33956.890625
2026-06-29,34966.65234375
2026-06-30,34911.6640625
2026-07-01,34241.82421875
2026-07-02,33766.9375
2026-07-03,31032.58984375
2026-07-06,32352.275390625
2026-07-07,31907.380859375
2026-07-08,31747.419921875
2026-07-09,32602.21484375
2026-07-10,32597.216796875
2026-07-13,31907.380859375
2026-07-14,32482.244140625
2026-07-15,33971.88671875
2026-07-16,33536.9921875
2026-07-17,32067.34375
2026-07-20,32432.255859375
2026-07-21,32177.31640625
2026-07-22,32047.34765625
2026-07-23,32057.345703125
2026-07-24,31062.583984375
2026-07-27,31542.46875
2026-07-28,31122.568359375
2026-07-29,31667.439453125
2026-07-30,31242.541015625
2026-07-31,32167.318359375
2026-08-03,31992.361328125
2026-08-04,31997.359375
2026-08-05,32392.265625
2026-08-06,31892.384765625
2026-08-07,32592.21875
2026-08-10,36041.39453125
2026-08-11,34991.64453125
2026-08-12,35791.453125
2026-08-13,35351.55859375
2026-08-14,35691.4765625
2026-08-17,35441.5390625
2026-08-18,35266.578125
2026-08-19,33791.9296875
2026-08-20,33502.0
2026-08-21,34190.0
2026-08-24,33840.0
2026-08-25,33300.0
2026-08-26,33125.0
2026-08-27,33880.0
2026-08-28,33330.0
2026-08-31,33760.0
2026-09-01,32640.0
2026-09-02,32200.0
2026-09-03,32000.0
2026-09-04,31650.0
2026-09-07,31775.0
2026-09-08,31135.0
2026-09-09,31580.0
2026-09-10,31195.0
2026-09-11,31435.0
2026-09-14,31435.0
2026-09-15,30790.0
2026-09-16,30200.0
2026-09-17,31230.0
2026-09-18,32700.0
2026-09-21,31850.0
