Date,ONGC
2002-07-17,13.260705947875977
2002-07-18,13.512252807617188
2002-07-19,13.256866455078125
2002-07-22,12.993800163269043
2002-07-23,13.420083999633789
2002-07-24,13.231902122497559
2002-07-25,13.293347358703613
2002-07-26,13.414323806762695
2002-07-29,13.349030494689941
2002-07-30,13.085970878601074
2002-07-31,13.141657829284668
2002-08-01,13.11477279663086
2002-08-02,13.665861129760742
2002-08-05,13.383593559265137
2002-08-06,13.287588119506836
2002-08-07,13.373991966247559
2002-08-08,13.318312644958496
2002-08-09,13.304876327514648
2002-08-12,13.331755638122559
2002-08-13,13.539127349853516
2002-08-14,13.834844589233398
2002-08-15,13.834844589233398
2002-08-16,14.026859283447266
2002-08-19,13.942364692687988
2002-08-20,14.155506134033203
2002-08-21,14.453129768371582
2002-08-22,14.536893844604492
2002-08-23,14.453131675720215
2002-08-26,14.690461158752441
2002-08-27,14.748295783996582
2002-08-28,14.760258674621582
2002-08-29,14.329483032226562
2002-08-30,14.112099647521973
2002-09-02,14.1839017868042
2002-09-03,14.754279136657715
2002-09-04,14.70043659210205
2002-09-05,14.746302604675293
2002-09-06,14.893887519836426
2002-09-09,14.22178840637207
2002-09-10,14.22178840637207
2002-09-11,13.685309410095215
2002-09-12,13.8328857421875
2002-09-13,13.816937446594238
2002-09-16,13.72519302368164
2002-09-17,13.63145637512207
2002-09-18,13.864794731140137
2002-09-19,13.67932415008545
2002-09-20,13.599550247192383
2002-09-23,13.677325248718262
2002-09-24,13.77903938293457
2002-09-25,13.912664413452148
2002-09-26,13.840866088867188
2002-09-27,13.75710391998291
2002-09-30,13.611509323120117
2002-10-01,13.491852760314941
2002-10-02,13.491852760314941
2002-10-03,13.625476837158203
2002-10-04,13.553678512573242
2002-10-07,13.94257640838623
2002-10-08,13.749122619628906
2002-10-09,13.665362358093262
2002-10-10,14.279620170593262
2002-10-11,15.133209228515625
2002-10-14,15.10329818725586
2002-10-15,15.10329818725586
2002-10-16,15.063409805297852
2002-10-17,14.818106651306152
2002-10-18,15.434365272521973
2002-10-21,15.324673652648926
2002-10-22,14.239736557006836
2002-10-23,14.277633666992188
2002-10-24,14.279620170593262
2002-10-25,14.193867683410645
2002-10-28,14.421225547790527
2002-10-29,14.616668701171875
2002-10-30,14.526920318603516
2002-10-31,15.081353187561035
2002-11-01,15.520120620727539
2002-11-04,15.392474174499512
2002-11-05,15.244892120361328
2002-11-06,15.244892120361328
2002-11-07,15.44233512878418
2002-11-08,15.621834754943848
2002-11-11,15.563997268676758
2002-11-12,15.609865188598633
2002-11-13,15.581941604614258
2002-11-14,14.638608932495117
2002-11-15,14.598727226257324
2002-11-18,14.850004196166992
2002-11-19,14.850004196166992
2002-11-20,13.858814239501953
2002-11-21,13.605528831481934
2002-11-22,13.802969932556152
2002-11-25,14.14001750946045
2002-11-26,14.090156555175781
2002-11-27,14.054264068603516
2002-11-28,13.93061351776123
2002-11-29,14.074200630187988
2002-12-02,14.327486038208008
2002-12-03,14.17990493774414
2002-12-04,14.14001750946045
2002-12-05,14.225778579711914
2002-12-06,14.550854682922363
2002-12-09,14.287607192993164
2002-12-10,14.305549621582031
2002-12-11,14.335460662841797
2002-12-12,14.233750343322754
2002-12-13,14.309538841247559
2002-12-16,14.255691528320312
2002-12-17,14.24571704864502
2002-12-18,14.243724822998047
2002-12-19,14.050271034240723
2002-12-20,14.199851036071777
2002-12-23,14.28959846496582
2002-12-24,14.153980255126953
2002-12-25,14.153980255126953
2002-12-26,14.00639533996582
2002-12-27,13.966506004333496
2002-12-30,13.972497940063477
2002-12-31,13.970497131347656
2003-01-01,14.000410079956055
2003-01-02,14.463105201721191
2003-01-03,14.45911979675293
2003-01-06,14.67051887512207
2003-01-07,14.814114570617676
2003-01-08,14.421225547790527
2003-01-09,15.129222869873047
2003-01-10,14.844032287597656
2003-01-13,14.736327171325684
2003-01-14,14.796165466308594
2003-01-15,14.752286911010742
2003-01-16,14.788189888000488
2003-01-17,14.973658561706543
2003-01-20,14.971670150756836
2003-01-21,15.027510643005371
2003-01-22,14.88989543914795
2003-01-23,15.06938648223877
2003-01-24,15.007566452026367
2003-01-27,14.594732284545898
2003-01-28,14.678497314453125
2003-01-29,15.079360008239746
2003-01-30,14.961697578430176
2003-01-31,15.494399070739746
2003-02-03,15.233267784118652
2003-02-04,15.16015338897705
2003-02-05,15.120464324951172
2003-02-06,15.364882469177246
2003-02-07,15.300126075744629
2003-02-10,15.176865577697754
2003-02-11,15.124640464782715
2003-02-12,15.049434661865234
2003-02-13,15.049434661865234
2003-02-14,15.066149711608887
2003-02-17,15.241623878479004
2003-02-18,15.260427474975586
2003-02-19,15.337718963623047
2003-02-20,15.408746719360352
2003-02-21,15.475597381591797
2003-02-24,15.475597381591797
2003-02-25,15.421292304992676
2003-02-26,15.460968017578125
2003-02-27,15.632268905639648
2003-02-28,15.697037696838379
2003-03-03,16.114845275878906
2003-03-04,15.995767593383789
2003-03-05,15.891324996948242
2003-03-06,15.613471031188965
2003-03-07,15.333544731140137
2003-03-10,15.40457534790039
2003-03-11,15.467247009277344
2003-03-12,15.425460815429688
2003-03-13,15.419193267822266
2003-03-14,15.419193267822266
2003-03-17,15.310559272766113
2003-03-18,15.310559272766113
2003-03-19,15.103750228881836
2003-03-20,14.834259033203125
2003-03-21,14.982583999633789
2003-03-24,14.928272247314453
2003-03-25,14.884401321411133
2003-03-26,14.830081939697266
2003-03-27,14.8927583694458
2003-03-28,14.919912338256836
2003-03-31,14.853063583374023
2003-04-01,14.884401321411133
2003-04-02,14.853063583374023
2003-04-03,15.041077613830566
2003-04-04,14.936623573303223
2003-04-07,15.256246566772461
2003-04-08,15.1893949508667
2003-04-09,14.988850593566895
2003-04-10,14.913646697998047
2003-04-11,14.901115417480469
2003-04-15,14.86768913269043
2003-04-16,14.83217716217041
2003-04-17,14.748611450195312
2003-04-18,14.748611450195312
2003-04-21,14.848889350891113
2003-04-22,14.80919361114502
2003-04-23,14.742341995239258
2003-04-24,14.744437217712402
2003-04-25,14.750700950622559
2003-04-28,14.859329223632812
2003-04-29,14.792479515075684
2003-04-30,14.813379287719727
2003-05-01,14.813379287719727
2003-05-02,14.773680686950684
2003-05-05,15.082862854003906
2003-05-06,15.235360145568848
2003-05-07,15.575871467590332
2003-05-08,15.279224395751953
2003-05-09,15.231181144714355
2003-05-12,15.494399070739746
2003-05-13,15.523642539978027
2003-05-14,15.532008171081543
2003-05-15,16.254810333251953
2003-05-16,16.61830711364746
2003-05-19,16.69768714904785
2003-05-20,17.478992462158203
2003-05-21,17.664913177490234
2003-05-22,18.22058868408203
2003-05-23,18.726144790649414
2003-05-26,19.123064041137695
2003-05-27,19.010251998901367
2003-05-28,18.661392211914062
2003-05-29,18.6989803314209
2003-05-30,19.94614601135254
2003-06-02,20.056861877441406
2003-06-03,20.437076568603516
2003-06-04,20.748329162597656
2003-06-05,20.39320182800293
2003-06-06,20.269947052001953
2003-06-09,19.816621780395508
2003-06-10,19.4510440826416
2003-06-11,19.51789093017578
2003-06-12,20.115352630615234
2003-06-13,20.098642349243164
2003-06-16,20.042236328125
2003-06-17,20.086101531982422
2003-06-18,20.777570724487305
2003-06-19,20.973947525024414
2003-06-20,21.220455169677734
2003-06-23,20.267852783203125
2003-06-24,20.301279067993164
2003-06-25,20.53943634033203
2003-06-26,20.386934280395508
2003-06-27,20.403644561767578
2003-06-30,20.201007843017578
2003-07-01,20.136245727539062
2003-07-02,19.927345275878906
2003-07-03,19.927345275878906
2003-07-04,20.491376876831055
2003-07-07,20.625083923339844
2003-07-08,20.100730895996094
2003-07-09,19.822887420654297
2003-07-10,19.653676986694336
2003-07-11,19.705904006958008
2003-07-14,19.68292236328125
2003-07-15,19.605628967285156
2003-07-16,20.069395065307617
2003-07-17,19.99210548400879
2003-07-18,19.60771942138672
2003-07-21,19.129331588745117
2003-07-22,18.853572845458984
2003-07-23,18.928775787353516
2003-07-24,19.2860050201416
2003-07-25,19.555490493774414
2003-07-28,19.474021911621094
2003-07-29,19.344499588012695
2003-07-30,19.586828231811523
2003-07-31,18.99563217163086
2003-08-01,19.052034378051758
2003-08-04,20.071483612060547
2003-08-05,19.85422134399414
2003-08-06,20.115352630615234
2003-08-07,20.87994956970215
2003-08-08,21.91401481628418
2003-08-11,22.70157241821289
2003-08-12,22.358978271484375
2003-08-13,23.217573165893555
2003-08-14,22.85199737548828
2003-08-15,22.85199737548828
2003-08-18,22.916749954223633
2003-08-19,22.620113372802734
2003-08-20,22.678611755371094
2003-08-21,23.240550994873047
2003-08-22,23.695966720581055
2003-08-25,23.184146881103516
2003-08-26,24.176437377929688
2003-08-27,25.452848434448242
2003-08-28,25.275285720825195
2003-08-29,25.739046096801758
2003-09-01,27.25151252746582
2003-09-02,27.293296813964844
2003-09-03,26.541250228881836
2003-09-04,27.05304718017578
2003-09-05,27.28911781311035
2003-09-08,28.189489364624023
2003-09-09,28.227083206176758
2003-09-10,28.778596878051758
2003-09-11,28.904226303100586
2003-09-12,27.997175216674805
2003-09-15,25.376100540161133
2003-09-16,26.093643188476562
2003-09-17,24.349815368652344
2003-09-18,23.138280868530273
2003-09-19,23.048856735229492
2003-09-22,22.31427574157715
2003-09-23,23.62799835205078
2003-09-24,24.30935287475586
2003-09-25,24.537189483642578
2003-09-26,24.449886322021484
2003-09-29,25.846656799316406
2003-09-30,26.027639389038086
2003-10-01,25.78064727783203
2003-10-02,25.78064727783203
2003-10-03,25.89988136291504
2003-10-06,26.881458282470703
2003-10-07,26.628082275390625
2003-10-08,26.632339477539062
2003-10-09,26.800548553466797
2003-10-10,26.19371223449707
2003-10-13,27.18593406677246
2003-10-14,26.453481674194336
2003-10-15,26.54716682434082
2003-10-16,26.38747215270996
2003-10-17,26.723894119262695
2003-10-20,26.048931121826172
2003-10-21,25.439977645874023
2003-10-22,24.647907257080078
2003-10-23,24.556346893310547
2003-10-24,24.83102035522461
2003-10-27,25.144004821777344
2003-10-28,24.96516227722168
2003-10-29,24.615962982177734
2003-10-30,24.394519805908203
2003-10-31,25.382476806640625
2003-11-03,25.953115463256836
2003-11-04,26.645116806030273
2003-11-05,27.20722198486328
2003-11-06,27.241291046142578
2003-11-07,27.266849517822266
2003-11-10,28.058931350708008
2003-11-11,28.29526138305664
2003-11-12,28.23777961730957
2003-11-13,27.339244842529297
2003-11-14,26.572729110717773
2003-11-17,26.83247947692871
2003-11-18,26.329994201660156
2003-11-19,26.078744888305664
2003-11-20,25.729551315307617
2003-11-21,25.57837677001953
2003-11-24,25.85943603515625
2003-11-25,25.870079040527344
2003-11-26,25.870079040527344
2003-11-27,25.703996658325195
2003-11-28,26.295917510986328
2003-12-01,26.521621704101562
2003-12-02,26.185203552246094
2003-12-03,26.5982666015625
2003-12-04,26.696216583251953
2003-12-05,26.253334045410156
2003-12-08,26.227785110473633
2003-12-09,27.477636337280273
2003-12-10,28.86376953125
2003-12-11,29.536592483520508
2003-12-12,29.532350540161133
2003-12-15,29.255550384521484
2003-12-16,28.82330894470215
2003-12-17,28.81266975402832
2003-12-18,30.249893188476562
2003-12-19,31.753128051757812
2003-12-22,32.268409729003906
2003-12-23,31.448640823364258
2003-12-24,31.259140014648438
2003-12-25,31.25935935974121
2003-12-26,31.3656063079834
2003-12-29,31.910690307617188
2003-12-30,33.262752532958984
2003-12-31,33.99306869506836
2004-01-01,35.00657653808594
2004-01-02,39.14792251586914
2004-01-05,39.89101791381836
2004-01-06,37.876773834228516
2004-01-07,38.428253173828125
2004-01-08,40.41693115234375
2004-01-09,38.96479797363281
2004-01-12,37.003787994384766
2004-01-13,36.16487503051758
2004-01-14,35.883819580078125
2004-01-15,35.788002014160156
2004-01-16,34.663753509521484
2004-01-19,35.79439163208008
2004-01-20,35.07258224487305
2004-01-21,31.82339096069336
2004-01-22,31.076013565063477
2004-01-23,33.29468536376953
2004-01-26,33.29468536376953
2004-01-27,34.55306625366211
2004-01-28,32.9092903137207
2004-01-29,32.670814514160156
2004-01-30,31.538076400756836
2004-02-02,31.538076400756836
2004-02-03,30.0362606048584
2004-02-04,31.084489822387695
2004-02-05,30.910869598388672
2004-02-06,31.896169662475586
2004-02-09,32.32154083251953
2004-02-10,32.33671951293945
2004-02-11,32.54072952270508
2004-02-12,31.98731803894043
2004-02-13,31.998167037963867
2004-02-16,31.6357364654541
2004-02-17,31.208194732666016
2004-02-18,33.289459228515625
2004-02-19,32.81201171875
2004-02-20,32.347572326660156
2004-02-23,31.232070922851562
2004-02-24,30.991161346435547
2004-02-25,29.228931427001953
2004-02-26,30.38784408569336
2004-02-27,31.247251510620117
2004-03-01,32.8814697265625
2004-03-02,32.8814697265625
2004-03-03,32.63404846191406
2004-03-04,32.90749740600586
2004-03-05,34.76741027832031
2004-03-08,37.11561965942383
2004-03-09,36.429813385009766
2004-03-10,36.471046447753906
2004-03-11,35.94803237915039
2004-03-12,34.834686279296875
2004-03-15,34.23786544799805
2004-03-16,36.058712005615234
2004-03-17,37.028804779052734
2004-03-18,37.26971435546875
2004-03-19,37.23281478881836
2004-03-22,36.64899444580078
2004-03-23,36.44718551635742
2004-03-24,36.91595458984375
2004-03-25,36.85952377319336
2004-03-26,36.475406646728516
2004-03-29,36.60127258300781
2004-03-30,36.453697204589844
2004-03-31,36.490596771240234
2004-04-01,36.12381362915039
2004-04-02,37.3239631652832
2004-04-05,37.054840087890625
2004-04-06,36.86819839477539
2004-04-07,36.657684326171875
2004-04-08,38.569671630859375
2004-04-09,38.569671630859375
2004-04-12,37.968509674072266
2004-04-13,38.17469024658203
2004-04-14,38.17469024658203
2004-04-15,37.84697723388672
2004-04-16,37.692909240722656
2004-04-19,36.848670959472656
2004-04-20,36.642513275146484
2004-04-21,37.256683349609375
2004-04-22,37.44550323486328
2004-04-23,37.34999465942383
2004-04-27,36.44499969482422
2004-04-28,36.46236038208008
2004-04-29,36.72063446044922
2004-04-30,36.460205078125
2004-05-03,35.54436492919922
2004-05-04,36.48407745361328
2004-05-05,36.8421516418457
2004-05-06,37.42596435546875
2004-05-07,36.89208221435547
2004-05-10,36.690242767333984
2004-05-11,35.85035705566406
2004-05-12,36.34083557128906
2004-05-13,35.84385299682617
2004-05-14,31.295000076293945
2004-05-17,27.21710205078125
2004-05-18,27.783546447753906
2004-05-19,30.51371192932129
2004-05-20,29.45680046081543
2004-05-21,30.61570930480957
2004-05-24,30.79585075378418
2004-05-25,31.80501365661621
2004-05-26,30.908700942993164
2004-05-27,30.216394424438477
2004-05-28,28.23712158203125
2004-05-31,27.180208206176758
2004-06-01,27.219270706176758
2004-06-02,28.504058837890625
2004-06-03,27.501407623291016
2004-06-04,28.23712158203125
2004-06-07,29.231096267700195
2004-06-08,29.092206954956055
2004-06-09,28.4476318359375
2004-06-10,28.22193717956543
2004-06-11,27.683706283569336
2004-06-14,27.516599655151367
2004-06-15,27.675029754638672
2004-06-16,28.22193717956543
2004-06-17,28.731943130493164
2004-06-18,27.96367645263672
2004-06-21,27.924598693847656
2004-06-22,27.008766174316406
2004-06-23,26.73314666748047
2004-06-24,27.64898681640625
2004-06-25,27.525293350219727
2004-06-28,27.36469078063965
2004-06-29,27.382051467895508
2004-06-30,27.297399520874023
2004-07-01,28.944618225097656
2004-07-02,29.324417114257812
2004-07-05,28.95330810546875
2004-07-06,29.921239852905273
2004-07-07,30.35311508178711
2004-07-08,28.111248016357422
2004-07-09,29.135602951049805
2004-07-12,29.556640625
2004-07-13,28.916419982910156
2004-07-14,28.28052520751953
2004-07-15,28.389034271240234
2004-07-16,28.9967041015625
2004-07-19,30.240264892578125
2004-07-20,30.131750106811523
2004-07-21,30.463802337646484
2004-07-22,30.489843368530273
2004-07-23,30.348773956298828
2004-07-26,30.782825469970703
2004-07-27,30.459457397460938
2004-07-28,29.697694778442383
2004-07-29,30.778484344482422
2004-07-30,31.11705207824707
2004-08-02,31.798503875732422
2004-08-03,31.175636291503906
2004-08-04,31.683481216430664
2004-08-05,32.08713912963867
2004-08-06,31.175636291503906
2004-08-09,30.980314254760742
2004-08-10,30.891338348388672
2004-08-11,29.775827407836914
2004-08-12,29.38300895690918
2004-08-13,29.99286651611328
2004-08-16,29.96463966369629
2004-08-17,29.804046630859375
2004-08-18,29.697694778442383
2004-08-19,30.155624389648438
2004-08-20,29.92341423034668
2004-08-23,30.175155639648438
2004-08-24,30.58316421508789
2004-08-25,30.461631774902344
2004-08-26,30.52239227294922
2004-08-27,30.945592880249023
2004-08-30,31.1843318939209
2004-08-31,30.9976806640625
2004-09-01,30.99985122680664
2004-09-02,31.05048179626465
2004-09-03,31.184734344482422
2004-09-06,31.396039962768555
2004-09-07,31.319000244140625
2004-09-08,30.995439529418945
2004-09-09,30.54201889038086
2004-09-10,30.702722549438477
2004-09-13,30.863384246826172
2004-09-14,31.237565994262695
2004-09-15,31.38724136352539
2004-09-16,32.14882278442383
2004-09-17,32.88396072387695
2004-09-20,33.117271423339844
2004-09-21,33.456241607666016
2004-09-22,33.46284484863281
2004-09-23,32.463565826416016
2004-09-24,32.49436950683594
2004-09-27,32.62643814086914
2004-09-28,32.342506408691406
2004-09-29,32.91918182373047
2004-09-30,32.98521041870117
2004-10-01,34.233219146728516
2004-10-04,35.30734634399414
2004-10-05,35.22589111328125
2004-10-06,34.80768585205078
2004-10-07,35.49224090576172
2004-10-08,35.329349517822266
2004-10-11,35.50103759765625
2004-10-12,34.83852767944336
2004-10-14,34.89793395996094
2004-10-15,35.47901916503906
2004-10-18,34.95077133178711
2004-10-19,35.67052459716797
2004-10-20,35.41958999633789
2004-10-21,35.15766906738281
2004-10-22,35.15766906738281
2004-10-25,34.87594223022461
2004-10-26,35.21269226074219
2004-10-27,34.91115951538086
2004-10-28,34.904544830322266
2004-10-29,34.75487518310547
2004-11-01,34.73947525024414
2004-11-02,34.74386215209961
2004-11-03,35.19508361816406
2004-11-04,35.03661346435547
2004-11-05,35.4658088684082
2004-11-08,36.2537956237793
2004-11-09,36.01828384399414
2004-11-10,36.348445892333984
2004-11-11,35.88621520996094
2004-11-12,35.91923522949219
2004-11-15,35.91923522949219
2004-11-16,35.03441619873047
2004-11-17,35.1796760559082
2004-11-18,34.99038314819336
2004-11-19,34.64042663574219
2004-11-22,34.79010009765625
2004-11-23,35.36677169799805
2004-11-24,35.65952682495117
2004-11-25,35.07843780517578
2004-11-26,35.07843780517578
2004-11-29,35.51644515991211
2004-11-30,35.87300491333008
2004-12-01,35.78496170043945
2004-12-02,36.64558792114258
2004-12-03,37.07258605957031
2004-12-06,36.588356018066406
2004-12-07,36.71603012084961
2004-12-08,36.53774642944336
2004-12-09,36.65439987182617
2004-12-10,36.068904876708984
2004-12-13,36.86130142211914
2004-12-14,37.27730941772461
2004-12-15,37.39175033569336
2004-12-16,37.162841796875
2004-12-17,37.12984085083008
2004-12-20,37.21787643432617
2004-12-21,37.39394760131836
2004-12-22,37.290504455566406
2004-12-23,37.22227478027344
2004-12-24,37.75272750854492
2004-12-27,37.369747161865234
2004-12-28,37.18264389038086
2004-12-29,36.7408332824707
2004-12-30,36.84452438354492
2004-12-31,36.96624755859375
2005-01-03,37.48020553588867
2005-01-04,37.3111457824707
2005-01-05,35.95412826538086
2005-01-06,35.40863037109375
2005-01-07,35.68136978149414
2005-01-10,35.34324264526367
2005-01-11,35.16967010498047
2005-01-12,35.011878967285156
2005-01-13,35.453697204589844
2005-01-14,35.13811492919922
2005-01-17,35.259830474853516
2005-01-18,34.914947509765625
2005-01-19,34.7210807800293
2005-01-20,35.291378021240234
2005-01-24,35.13134765625
2005-01-25,35.313926696777344
2005-01-27,35.57316589355469
2005-01-28,35.89775848388672
2005-01-31,36.9053840637207
2005-02-01,37.06768035888672
2005-02-02,36.986534118652344
2005-02-03,37.59516525268555
2005-02-04,37.28407287597656
2005-02-07,37.06318283081055
2005-02-08,36.952720642089844
2005-02-09,37.14433288574219
2005-02-10,36.90086364746094
2005-02-11,37.0068359375
2005-02-14,37.13078308105469
2005-02-15,36.96399688720703
2005-02-16,36.3260612487793
2005-02-17,36.48160171508789
2005-02-18,36.344093322753906
2005-02-21,36.53345489501953
2005-02-22,36.51540756225586
2005-02-23,36.713768005371094
2005-02-24,36.79268264770508
2005-02-25,37.98965072631836
2005-02-28,38.44273376464844
2005-03-01,39.0761604309082
2005-03-02,38.6275749206543
2005-03-03,40.115325927734375
2005-03-04,40.23479080200195
2005-03-07,40.72171401977539
2005-03-08,40.72396469116211
2005-03-09,41.16802215576172
2005-03-10,41.984046936035156
2005-03-11,41.07561111450195
2005-03-14,41.05080795288086
2005-03-15,41.16352462768555
2005-03-16,40.987693786621094
2005-03-17,41.134220123291016
2005-03-18,41.07109832763672
2005-03-21,40.809608459472656
2005-03-22,40.354270935058594
2005-03-23,38.8439826965332
2005-03-24,38.359336853027344
2005-03-28,38.85748291015625
2005-03-29,37.56136703491211
2005-03-30,38.75606155395508
2005-03-31,39.91244888305664
2005-04-01,39.716346740722656
2005-04-04,40.25733947753906
2005-04-05,41.122962951660156
2005-04-06,41.27623748779297
2005-04-07,40.38133239746094
2005-04-08,39.94627380371094
2005-04-11,39.49090576171875
2005-04-12,39.840309143066406
2005-04-13,39.62616729736328
2005-04-15,38.34579849243164
2005-04-18,37.46442413330078
2005-04-19,37.89495849609375
2005-04-20,38.57121276855469
2005-04-21,38.39313888549805
2005-04-22,38.686187744140625
2005-04-25,38.819175720214844
2005-04-26,38.10685348510742
2005-04-27,37.484703063964844
2005-04-28,37.72590255737305
2005-04-29,36.57176208496094
2005-05-02,37.2885856628418
2005-05-03,37.218719482421875
2005-05-04,37.653770446777344
2005-05-05,38.64336395263672
2005-05-06,38.8642578125
2005-05-09,39.29254913330078
2005-05-10,39.61716079711914
2005-05-11,39.459373474121094
2005-05-12,39.88090133666992
2005-05-13,39.68027877807617
2005-05-16,40.10631561279297
2005-05-17,39.42330551147461
2005-05-18,38.868778228759766
2005-05-19,38.55768966674805
2005-05-20,38.244361877441406
2005-05-23,39.155052185058594
2005-05-24,39.34665298461914
2005-05-25,39.81776809692383
2005-05-26,40.81863021850586
2005-05-27,40.647315979003906
2005-05-30,41.09814453125
2005-05-31,41.60083770751953
2005-06-01,41.92093276977539
2005-06-02,41.66845703125
2005-06-03,42.26355743408203
2005-06-06,42.19819259643555
2005-06-07,42.07420349121094
2005-06-08,41.56025695800781
2005-06-09,41.057579040527344
2005-06-10,40.735233306884766
2005-06-13,41.37541961669922
2005-06-14,41.900638580322266
2005-06-15,42.211708068847656
2005-06-16,41.787933349609375
2005-06-17,41.4317741394043
2005-06-20,41.57604217529297
2005-06-21,42.63325119018555
2005-06-22,43.22383117675781
2005-06-23,43.07957077026367
2005-06-24,43.66340255737305
2005-06-27,44.59213638305664
2005-06-28,44.06464767456055
2005-06-29,44.858116149902344
2005-06-30,46.32107925415039
2005-07-01,44.32613754272461
2005-07-04,44.551544189453125
2005-07-05,44.1683464050293
2005-07-06,43.956459045410156
2005-07-07,41.993064880371094
2005-07-08,41.485862731933594
2005-07-11,41.75412368774414
2005-07-12,42.51827621459961
2005-07-13,41.65043640136719
2005-07-14,41.56477737426758
2005-07-15,41.842037200927734
2005-07-18,41.35287857055664
2005-07-19,41.38443374633789
2005-07-20,41.47685241699219
2005-07-21,41.39570236206055
2005-07-22,42.30864334106445
2005-07-25,43.521392822265625
2005-07-26,43.796382904052734
2005-07-27,43.69496536254883
2005-07-28,65.54244232177734
2005-07-29,42.31090545654297
2005-08-01,42.45515441894531
2005-08-02,43.156219482421875
2005-08-03,43.6025505065918
2005-08-04,43.1426887512207
2005-08-05,42.851905822753906
2005-08-08,43.018714904785156
2005-08-09,43.24188232421875
2005-08-10,43.11111831665039
2005-08-11,43.00519943237305
2005-08-12,42.87895202636719
2005-08-16,43.165245056152344
2005-08-17,45.22328567504883
2005-08-18,44.522254943847656
2005-08-19,45.09256362915039
2005-08-22,44.682281494140625
2005-08-23,43.55294418334961
2005-08-24,43.82119369506836
2005-08-25,44.90773010253906
2005-08-26,44.32388687133789
2005-08-29,43.67243194580078
2005-08-30,44.021812438964844
2005-08-31,44.265262603759766
2005-09-01,45.02001953125
2005-09-02,45.022315979003906
2005-09-05,45.63669967651367
2005-09-06,45.33525848388672
2005-09-08,45.7103385925293
2005-09-09,45.641292572021484
2005-09-12,46.29938888549805
2005-09-13,46.33623123168945
2005-09-14,45.85758590698242
2005-09-15,46.00716018676758
2005-09-16,47.08636474609375
2005-09-19,47.019622802734375
2005-09-20,47.454505920410156
2005-09-21,47.92855453491211
2005-09-22,45.859901428222656
2005-09-23,45.540042877197266
2005-09-26,46.94827651977539
2005-09-27,47.937740325927734
2005-09-28,49.242454528808594
2005-09-29,49.56229019165039
2005-09-30,48.828243255615234
2005-10-03,49.348289489746094
2005-10-04,49.6428108215332
2005-10-05,49.41733169555664
2005-10-06,47.86870574951172
2005-10-07,48.147151947021484
2005-10-10,47.364784240722656
2005-10-11,48.54292297363281
2005-10-13,47.46603775024414
2005-10-14,45.68040466308594
2005-10-17,45.52853775024414
2005-10-18,45.19028091430664
2005-10-19,43.66469955444336
2005-10-20,43.19989013671875
2005-10-21,44.0374755859375
2005-10-24,42.62461853027344
2005-10-25,42.822513580322266
2005-10-26,42.840919494628906
2005-10-27,43.05722427368164
2005-10-28,42.27716064453125
2005-10-31,42.755775451660156
2005-11-02,42.8064079284668
2005-11-04,42.8064079284668
2005-11-07,43.5151252746582
2005-11-08,44.322792053222656
2005-11-09,43.88559341430664
2005-11-10,44.819828033447266
2005-11-11,45.12816619873047
2005-11-14,45.68962097167969
2005-11-16,45.49863815307617
2005-11-17,46.39604568481445
2005-11-18,46.86085891723633
2005-11-21,47.02193069458008
2005-11-22,45.72643280029297
2005-11-23,46.9713020324707
2005-11-24,47.18760681152344
2005-11-25,46.94369888305664
2005-11-28,48.10112762451172
2005-11-29,48.28752517700195
2005-11-30,47.38547134399414
2005-12-01,47.95155715942383
2005-12-02,47.544273376464844
2005-12-05,47.035736083984375
2005-12-06,48.45087814331055
2005-12-07,49.748680114746094
2005-12-08,50.43437957763672
2005-12-09,51.89784240722656
2005-12-12,53.62824249267578
2005-12-13,54.376075744628906
2005-12-14,52.80906295776367
2005-12-15,52.79296112060547
2005-12-16,52.91720199584961
2005-12-19,52.94023132324219
2005-12-20,53.11741256713867
2005-12-21,53.42344284057617
2005-12-22,54.735050201416016
2005-12-23,54.80638122558594
2005-12-26,54.53947067260742
2005-12-27,55.5079345703125
2005-12-28,55.01192855834961
2005-12-29,56.08381271362305
2005-12-30,55.2047004699707
2006-01-02,56.02268600463867
2006-01-03,56.92301940917969
2006-01-04,55.75005340576172
2006-01-05,55.47737121582031
2006-01-06,56.560970306396484
2006-01-09,57.353172302246094
2006-01-10,56.81016540527344
2006-01-12,55.841705322265625
2006-01-13,57.21210479736328
2006-01-16,57.53651809692383
2006-01-17,57.52946853637695
2006-01-18,56.16842269897461
2006-01-19,56.49751663208008
2006-01-20,58.566078186035156
2006-01-23,58.9304313659668
2006-01-24,58.683616638183594
2006-01-25,60.058746337890625
2006-01-27,59.499290466308594
2006-01-30,58.13827133178711
2006-01-31,58.16884231567383
2006-02-01,57.5459098815918
2006-02-02,55.68421173095703
2006-02-03,54.628780364990234
2006-02-06,56.18726348876953
2006-02-07,55.03308868408203
2006-02-08,55.43270492553711
2006-02-10,55.29164505004883
2006-02-13,55.17178726196289
2006-02-14,55.11065673828125
2006-02-15,54.475982666015625
2006-02-16,54.18918991088867
2006-02-17,52.74591064453125
2006-02-20,53.84365463256836
2006-02-21,54.60292053222656
2006-02-22,55.22584533691406
2006-02-23,56.21546936035156
2006-02-24,55.4632453918457
2006-02-27,55.397430419921875
2006-02-28,53.42525100708008
2006-03-01,52.75297164916992
2006-03-02,54.01760482788086
2006-03-03,53.84599304199219
2006-03-06,54.97198486328125
