Date,GICRE
2021-08-12,144.52748107910156
2021-08-13,143.52894592285156
2021-08-16,137.36404418945312
2021-08-17,134.9762420654297
2021-08-18,130.67820739746094
2021-08-20,127.85624694824219
2021-08-23,121.38746643066406
2021-08-24,121.17039489746094
2021-08-25,136.7996826171875
2021-08-26,139.7084503173828
2021-08-27,134.45529174804688
2021-08-30,130.63478088378906
2021-08-31,128.7245330810547
2021-09-01,130.2006378173828
2021-09-02,130.1572265625
2021-09-03,129.76649475097656
2021-09-06,128.33380126953125
2021-09-07,127.72602081298828
2021-09-08,125.85914611816406
2021-09-09,125.20793914794922
2021-09-13,125.16452026367188
2021-09-14,128.4640655517578
2021-09-15,127.98648071289062
2021-09-16,127.85624694824219
2021-09-17,128.33380126953125
2021-09-20,126.68403625488281
2021-09-21,125.68551635742188
2021-09-22,124.94746398925781
2021-09-23,124.38307189941406
2021-09-24,126.72747039794922
2021-09-27,124.99087524414062
2021-09-28,123.8620834350586
2021-09-29,119.47720336914062
2021-09-30,125.94599914550781
2021-10-01,125.20793914794922
2021-10-04,125.20793914794922
2021-10-05,125.77235412597656
2021-10-06,124.42649841308594
2021-10-07,126.46696472167969
2021-10-08,126.85771942138672
2021-10-11,126.64064025878906
2021-10-12,126.68403625488281
2021-10-13,129.89674377441406
2021-10-14,128.50747680664062
2021-10-18,127.42208862304688
2021-10-19,125.25135040283203
2021-10-20,122.34257507324219
2021-10-21,121.95184326171875
2021-10-22,120.6494140625
2021-10-25,118.08795166015625
2021-10-26,118.47867584228516
2021-10-27,119.17330932617188
2021-10-28,117.04598999023438
2021-10-29,115.74354553222656
2021-11-01,115.65672302246094
2021-11-02,118.04451751708984
2021-11-03,117.82743835449219
2021-11-04,119.65087127685547
2021-11-08,121.34403228759766
2021-11-09,121.38746643066406
2021-11-10,121.82160186767578
2021-11-11,128.4640655517578
2021-11-12,127.94308471679688
2021-11-15,125.4250259399414
2021-11-16,125.20793914794922
2021-11-17,124.12258911132812
2021-11-18,126.68403625488281
2021-11-22,123.47135925292969
2021-11-23,124.07916259765625
2021-11-24,128.16015625
2021-11-25,126.16307830810547
2021-11-26,122.906982421875
2021-11-29,123.34112548828125
2021-11-30,123.08062744140625
2021-12-01,124.46990203857422
2021-12-02,123.60162353515625
2021-12-03,122.68989562988281
2021-12-06,121.82160186767578
2021-12-07,122.03868865966797
2021-12-08,123.21086883544922
2021-12-09,122.60306549072266
2021-12-10,121.7347640991211
2021-12-13,120.6494140625
2021-12-14,121.08354949951172
2021-12-15,120.3021011352539
2021-12-16,119.5206069946289
2021-12-17,121.69133758544922
2021-12-20,116.13428497314453
2021-12-21,117.74063110351562
2021-12-22,117.9142837524414
2021-12-23,117.13282012939453
2021-12-24,116.74209594726562
2021-12-27,117.43671417236328
2021-12-28,117.9142837524414
2021-12-29,117.04598999023438
2021-12-30,116.4815902709961
2021-12-31,122.2557601928711
2022-01-03,121.64794158935547
2022-01-04,120.95330047607422
2022-01-05,123.8620834350586
2022-01-06,121.90843200683594
2022-01-07,121.47428131103516
2022-01-10,124.51329803466797
2022-01-11,122.82013702392578
2022-01-12,123.94892120361328
2022-01-13,123.21086883544922
2022-01-14,122.646484375
2022-01-17,122.68989562988281
2022-01-18,121.86502838134766
2022-01-19,122.385986328125
2022-01-20,121.51771545410156
2022-01-21,119.34696960449219
2022-01-24,116.35134887695312
2022-01-25,116.13428497314453
2022-01-27,117.43671417236328
2022-01-28,120.47573852539062
2022-01-31,124.07916259765625
2022-02-01,121.47428131103516
2022-02-02,122.906982421875
2022-02-03,121.34403228759766
2022-02-04,120.82305145263672
2022-02-07,119.5206069946289
2022-02-08,118.34842681884766
2022-02-09,119.26014709472656
2022-02-10,121.56112670898438
2022-02-11,117.48014831542969
2022-02-14,113.74647521972656
2022-02-15,114.39768981933594
2022-02-16,115.13574981689453
2022-02-17,114.35428619384766
2022-02-18,112.18354797363281
2022-02-21,108.9708480834961
2022-02-22,106.19232177734375
2022-02-23,105.9752426147461
2022-02-24,96.29377746582031
2022-02-25,99.54987335205078
2022-02-28,100.89572143554688
2022-03-02,101.11280059814453
2022-03-03,100.50498962402344
2022-03-04,98.94206237792969
2022-03-07,97.4659652709961
2022-03-08,96.72792053222656
2022-03-09,99.63670349121094
2022-03-10,100.89572143554688
2022-03-11,100.4615707397461
2022-03-14,99.20255279541016
2022-03-15,99.20255279541016
2022-03-16,106.19232177734375
2022-03-17,103.67426300048828
2022-03-21,102.06792449951172
2022-03-22,100.8523178100586
2022-03-23,100.41817474365234
2022-03-24,99.98402404785156
2022-03-25,100.20109558105469
2022-03-28,97.68303680419922
2022-03-29,97.11864471435547
2022-03-30,101.11280059814453
2022-03-31,98.85523986816406
2022-04-01,101.7640151977539
2022-04-04,103.50060272216797
2022-04-05,104.62939453125
2022-04-06,108.49329376220703
2022-04-07,109.53526306152344
2022-04-08,109.31817626953125
2022-04-11,108.4064712524414
2022-04-12,107.32109832763672
2022-04-13,106.49623107910156
2022-04-18,105.23719024658203
2022-04-19,105.41085815429688
2022-04-20,104.8464584350586
2022-04-21,106.36597442626953
2022-04-22,105.93182373046875
2022-04-25,103.63085174560547
2022-04-26,104.32548522949219
2022-04-27,103.84793090820312
2022-04-28,102.97962951660156
2022-04-29,113.0084228515625
2022-05-02,116.17769622802734
2022-05-04,108.0157470703125
2022-05-05,111.44550323486328
2022-05-06,106.53962707519531
2022-05-09,102.67572784423828
2022-05-10,100.80889892578125
2022-05-11,98.98548126220703
2022-05-12,97.55280303955078
2022-05-13,99.11572265625
2022-05-16,99.81035614013672
2022-05-17,100.93914031982422
2022-05-18,100.50498962402344
2022-05-19,97.4659652709961
2022-05-20,98.98548126220703
2022-05-23,98.5079116821289
2022-05-24,98.42108917236328
2022-05-25,95.68595886230469
2022-05-26,98.76840209960938
2022-05-27,99.98402404785156
2022-05-30,104.15182495117188
2022-05-31,103.76110076904297
2022-06-01,107.88549041748047
2022-06-02,104.80303955078125
2022-06-03,104.2386703491211
2022-06-06,105.36743927001953
2022-06-07,107.75611877441406
2022-06-08,105.23472595214844
2022-06-09,105.54438018798828
2022-06-10,104.43851470947266
2022-06-13,99.0418472290039
2022-06-14,100.50160217285156
2022-06-15,99.26301574707031
2022-06-16,102.49217224121094
2022-06-17,97.759033203125
2022-06-20,98.99761962890625
2022-06-21,101.03241729736328
2022-06-22,99.0418472290039
2022-06-23,102.09406280517578
2022-06-24,102.53640747070312
2022-06-27,100.5900650024414
2022-06-28,102.49217224121094
2022-06-29,103.46533203125
2022-06-30,101.9171142578125
2022-07-01,102.13829040527344
2022-07-04,102.31523895263672
2022-07-05,101.43053436279297
2022-07-06,102.04981994628906
2022-07-07,102.0055923461914
2022-07-08,101.16512298583984
2022-07-11,102.58063507080078
2022-07-12,102.71334075927734
2022-07-13,102.22676849365234
2022-07-14,102.58063507080078
2022-07-15,102.58063507080078
2022-07-18,102.44793701171875
2022-07-19,102.978759765625
2022-07-20,103.15569305419922
2022-07-21,104.21733093261719
2022-07-22,103.99616241455078
2022-07-25,103.37687683105469
2022-07-26,101.16512298583984
2022-07-27,101.3420639038086
2022-07-28,101.51900482177734
2022-07-29,102.89028930664062
2022-08-01,103.73075103759766
2022-08-02,104.21733093261719
2022-08-03,108.06575775146484
2022-08-04,106.6944808959961
2022-08-05,106.73872375488281
2022-08-08,107.44647216796875
2022-08-10,107.53495025634766
2022-08-11,108.28694152832031
2022-08-12,106.91565704345703
2022-08-16,108.33116912841797
2022-08-17,108.64082336425781
2022-08-18,109.43704223632812
2022-08-19,107.84459686279297
2022-08-22,105.5001449584961
2022-08-23,105.63285064697266
2022-08-24,105.7213134765625
2022-08-25,106.60601806640625
2022-08-26,110.05634307861328
2022-08-29,107.75611877441406
2022-08-30,109.79092407226562
2022-09-01,111.2064437866211
2022-09-02,110.05634307861328
2022-09-05,113.72782897949219
2022-09-06,115.23180389404297
2022-09-07,114.08171081542969
2022-09-08,113.72782897949219
2022-09-09,112.04690551757812
2022-09-12,111.25067901611328
2022-09-13,113.24124145507812
2022-09-14,114.25863647460938
2022-09-15,114.391357421875
2022-09-16,108.95046997070312
2022-09-19,110.36597442626953
2022-09-20,110.67562103271484
2022-09-21,111.91419982910156
2022-09-22,112.97583770751953
2022-09-23,109.34857177734375
2022-09-26,105.41168212890625
2022-09-27,104.39427185058594
2022-09-28,104.96932983398438
2022-09-29,107.44647216796875
2022-09-30,108.77351379394531
2022-10-03,109.83515930175781
2022-10-04,112.09113311767578
2022-10-06,113.59512329101562
2022-10-07,111.33914184570312
2022-10-10,110.01210021972656
2022-10-11,108.50811767578125
2022-10-12,109.30433654785156
2022-10-13,108.19847106933594
2022-10-14,108.5965805053711
2022-10-17,108.5965805053711
2022-10-18,109.96786499023438
2022-10-19,108.55233764648438
2022-10-20,108.41963958740234
2022-10-21,107.09259796142578
2022-10-24,107.93305969238281
2022-10-25,106.5175552368164
2022-10-27,108.28694152832031
2022-10-28,109.83515930175781
2022-10-31,109.48126983642578
2022-11-01,111.47183990478516
2022-11-02,112.0026626586914
2022-11-03,111.60456085205078
2022-11-04,116.1607437133789
2022-11-07,115.09911346435547
2022-11-09,120.40728759765625
2022-11-10,125.27313232421875
2022-11-11,124.74230194091797
2022-11-14,121.42469787597656
2022-11-15,124.60961151123047
2022-11-16,122.26514434814453
2022-11-17,120.18612670898438
2022-11-18,119.08026123046875
2022-11-21,118.5494155883789
2022-11-22,121.11504364013672
2022-11-23,122.8402099609375
2022-11-24,127.44064331054688
2022-11-25,127.971435546875
2022-11-28,129.2542724609375
2022-11-29,130.36013793945312
2022-11-30,131.77565002441406
2022-12-01,127.88299560546875
2022-12-02,131.51022338867188
2022-12-05,132.3064727783203
2022-12-06,130.7582550048828
2022-12-07,128.9446258544922
2022-12-08,129.12156677246094
2022-12-09,125.62699890136719
2022-12-12,127.2194595336914
2022-12-13,129.8292999267578
2022-12-14,141.46307373046875
2022-12-15,156.6798858642578
2022-12-16,147.43478393554688
2022-12-19,165.74801635742188
2022-12-20,166.1461181640625
2022-12-21,148.58489990234375
2022-12-22,155.44129943847656
2022-12-23,138.0127716064453
2022-12-26,146.9039764404297
2022-12-27,145.44419860839844
2022-12-28,152.61026000976562
2022-12-29,148.58489990234375
2022-12-30,158.13963317871094
2023-01-02,166.1461181640625
2023-01-03,173.6660614013672
2023-01-04,177.86837768554688
2023-01-05,172.78135681152344
2023-01-06,159.9090118408203
2023-01-09,164.8633270263672
2023-01-10,159.15701293945312
2023-01-11,161.63418579101562
2023-01-12,166.19036865234375
2023-01-13,165.4826202392578
2023-01-16,161.01490783691406
2023-01-17,157.82997131347656
2023-01-18,159.11279296875
2023-01-19,156.37022399902344
2023-01-20,154.1584930419922
2023-01-23,156.14906311035156
2023-01-24,162.96124267578125
2023-01-25,157.47610473632812
2023-01-27,153.18533325195312
2023-01-30,161.4572296142578
2023-01-31,162.9169921875
2023-02-01,142.70166015625
2023-02-02,141.1534423828125
2023-02-03,139.38404846191406
2023-02-06,145.22305297851562
2023-02-07,141.86119079589844
2023-02-08,141.1534423828125
2023-02-09,144.82492065429688
2023-02-10,140.1360321044922
2023-02-13,131.55445861816406
2023-02-14,125.27313232421875
2023-02-15,138.67628479003906
2023-02-16,136.9511260986328
2023-02-17,132.3064727783203
2023-02-20,130.802490234375
2023-02-21,132.70458984375
2023-02-22,132.79306030273438
2023-02-23,132.39492797851562
2023-02-24,129.03309631347656
2023-02-27,125.05196380615234
2023-02-28,128.900390625
2023-03-01,126.7771224975586
2023-03-02,126.51171112060547
2023-03-03,128.72344970703125
2023-03-06,128.5907440185547
2023-03-08,127.13098907470703
2023-03-09,128.32533264160156
2023-03-10,126.24627685546875
2023-03-13,124.47689056396484
2023-03-14,121.60163879394531
2023-03-15,120.05339813232422
2023-03-16,116.91273498535156
2023-03-17,119.43412017822266
2023-03-20,116.29344177246094
2023-03-21,120.05339813232422
2023-03-22,122.97291564941406
2023-03-23,121.95552062988281
2023-03-24,118.72637176513672
2023-03-27,117.48779296875
2023-03-28,113.72782897949219
2023-03-29,120.53999328613281
2023-03-31,118.23978424072266
2023-04-03,120.53999328613281
2023-04-05,125.05196380615234
2023-04-06,124.2557144165039
2023-04-10,126.24627685546875
2023-04-11,128.45802307128906
2023-04-12,129.29847717285156
2023-04-13,128.05992126464844
2023-04-17,127.79450988769531
2023-04-18,129.51966857910156
2023-04-19,131.20059204101562
2023-04-20,132.5276336669922
2023-04-21,133.0142364501953
2023-04-24,133.67774963378906
2023-04-25,133.0142364501953
2023-04-26,135.801025390625
2023-04-27,135.27020263671875
2023-04-28,135.801025390625
2023-05-02,138.05702209472656
2023-05-03,136.77420043945312
2023-05-04,163.40357971191406
2023-05-05,154.4239044189453
2023-05-08,150.57545471191406
2023-05-09,150.0004119873047
2023-05-10,153.09686279296875
2023-05-11,155.6624755859375
2023-05-12,151.54864501953125
2023-05-15,152.69874572753906
2023-05-16,155.04318237304688
2023-05-17,154.37965393066406
2023-05-18,155.7067108154297
2023-05-19,153.62767028808594
2023-05-22,151.8582763671875
2023-05-23,156.19329833984375
2023-05-24,154.4681396484375
2023-05-25,157.12222290039062
2023-05-26,160.61679077148438
2023-05-29,157.47610473632812
2023-05-30,160.57254028320312
2023-05-31,163.18240356445312
2023-06-01,164.33250427246094
2023-06-02,165.0845184326172
2023-06-05,162.2534637451172
2023-06-06,161.94381713867188
2023-06-07,165.26144409179688
2023-06-08,163.62474060058594
2023-06-09,162.07652282714844
2023-06-12,160.26290893554688
2023-06-13,160.2186737060547
2023-06-14,161.7668914794922
2023-06-15,160.7052459716797
2023-06-16,167.8712921142578
2023-06-19,166.6769561767578
2023-06-20,166.27882385253906
2023-06-21,164.59793090820312
2023-06-22,162.34194946289062
2023-06-23,158.84738159179688
2023-06-26,159.24549865722656
2023-06-27,161.41299438476562
2023-06-28,162.03228759765625
2023-06-30,161.58995056152344
2023-07-03,164.28826904296875
2023-07-04,162.74005126953125
2023-07-05,161.7668914794922
2023-07-06,164.4209747314453
2023-07-07,163.13816833496094
2023-07-10,168.26939392089844
2023-07-11,167.20777893066406
2023-07-12,165.43838500976562
2023-07-13,163.00546264648438
2023-07-14,163.40357971191406
2023-07-17,163.66897583007812
2023-07-18,165.6595458984375
2023-07-19,165.70379638671875
2023-07-20,165.70379638671875
2023-07-21,171.76397705078125
2023-07-24,175.56814575195312
2023-07-25,178.7973175048828
2023-07-26,178.53189086914062
2023-07-27,177.5587158203125
2023-07-28,174.90463256835938
2023-07-31,181.58412170410156
2023-08-01,184.37088012695312
2023-08-02,181.09751892089844
2023-08-03,182.1591339111328
2023-08-04,182.46881103515625
2023-08-07,182.99961853027344
2023-08-08,180.21282958984375
2023-08-09,180.21282958984375
2023-08-10,180.12435913085938
2023-08-11,178.35496520996094
2023-08-14,174.24111938476562
2023-08-16,175.25852966308594
2023-08-17,179.10694885253906
2023-08-18,179.0184783935547
2023-08-21,181.84950256347656
2023-08-22,192.02352905273438
2023-08-23,191.5369415283203
2023-08-24,192.90823364257812
2023-08-25,191.5811767578125
2023-08-28,193.0409393310547
2023-08-29,194.32374572753906
2023-08-30,194.41221618652344
2023-08-31,192.51011657714844
2023-09-01,194.2352752685547
2023-09-04,199.98580932617188
2023-09-05,201.53404235839844
2023-09-06,203.6573028564453
2023-09-07,203.25918579101562
2023-09-08,205.496826171875
2023-09-11,203.85284423828125
2023-09-12,188.78306579589844
2023-09-13,194.03465270996094
2023-09-14,200.51922607421875
2023-09-15,214.76699829101562
2023-09-18,211.342041015625
2023-09-20,209.69808959960938
2023-09-21,203.3961639404297
2023-09-22,206.0904541015625
2023-09-25,206.6841278076172
2023-09-26,203.9441680908203
2023-09-27,204.8574981689453
2023-09-28,203.98983764648438
2023-09-29,205.8621368408203
2023-10-03,203.85284423828125
2023-10-04,199.28623962402344
2023-10-05,195.6329803466797
2023-10-06,205.77081298828125
2023-10-09,197.7335968017578
2023-10-10,201.11288452148438
2023-10-11,201.84353637695312
2023-10-12,204.30947875976562
2023-10-13,201.6151885986328
2023-10-16,204.49215698242188
2023-10-17,207.2321014404297
2023-10-18,204.44650268554688
2023-10-19,207.04945373535156
2023-10-20,205.13150024414062
2023-10-23,197.04861450195312
2023-10-25,202.9395294189453
2023-10-26,199.87991333007812
2023-10-27,206.31878662109375
2023-10-30,206.2274627685547
2023-10-31,208.28244018554688
2023-11-01,208.6477508544922
2023-11-02,207.64312744140625
2023-11-03,207.09512329101562
2023-11-06,204.53782653808594
2023-11-07,207.87144470214844
2023-11-08,209.51541137695312
2023-11-09,204.9488067626953
2023-11-10,206.8667755126953
2023-11-13,204.8118133544922
2023-11-15,205.31414794921875
2023-11-16,220.97756958007812
2023-11-17,236.54965209960938
2023-11-20,240.24859619140625
2023-11-21,242.89723205566406
2023-11-22,245.50018310546875
2023-11-23,240.84228515625
2023-11-24,280.4803161621094
2023-11-28,284.7272644042969
2023-11-29,278.06005859375
2023-11-30,291.85113525390625
2023-12-01,280.2976379394531
2023-12-04,284.63592529296875
2023-12-05,280.34332275390625
2023-12-06,268.42449951171875
2023-12-07,283.9052734375
2023-12-08,277.9230041503906
2023-12-11,278.5166931152344
2023-12-12,285.3209228515625
2023-12-13,285.3665771484375
2023-12-14,285.868896484375
2023-12-15,290.70947265625
2023-12-18,291.8968200683594
2023-12-19,295.0477294921875
2023-12-20,279.01898193359375
2023-12-21,283.67694091796875
2023-12-22,286.9192199707031
2023-12-26,285.2752380371094
2023-12-27,286.50823974609375
2023-12-28,286.7365417480469
2023-12-29,281.34796142578125
2024-01-01,284.909912109375
2024-01-02,282.7636413574219
2024-01-03,283.72259521484375
2024-01-04,289.1568603515625
2024-01-05,287.01055908203125
2024-01-08,284.1335754394531
2024-01-09,283.03759765625
2024-01-10,278.3340148925781
2024-01-11,277.37506103515625
2024-01-12,278.97332763671875
2024-01-15,284.2249450683594
2024-01-16,283.40289306640625
2024-01-17,282.6266174316406
2024-01-18,279.2016906738281
2024-01-19,325.1872863769531
2024-01-23,305.1855773925781
2024-01-24,331.1695556640625
2024-01-25,322.0820007324219
2024-01-29,338.3390808105469
2024-01-30,342.3119812011719
2024-01-31,344.0929870605469
2024-02-01,336.8777770996094
2024-02-02,344.5039978027344
2024-02-05,373.2278747558594
2024-02-06,372.63421630859375
2024-02-07,368.9352722167969
2024-02-08,402.8650817871094
2024-02-09,369.8942565917969
2024-02-12,316.5564270019531
2024-02-13,329.57122802734375
2024-02-14,347.015625
2024-02-15,351.94757080078125
2024-02-16,390.1699523925781
2024-02-19,387.6583251953125
2024-02-20,372.22320556640625
2024-02-21,388.34332275390625
2024-02-22,392.3619384765625
2024-02-23,384.64434814453125
2024-02-26,367.0629577636719
2024-02-27,372.17755126953125
2024-02-28,354.45916748046875
2024-02-29,347.152587890625
2024-03-01,353.86553955078125
2024-03-04,364.6883544921875
2024-03-05,358.1124572753906
2024-03-06,340.6680603027344
2024-03-07,335.0511474609375
2024-03-11,325.41558837890625
2024-03-12,313.5424499511719
2024-03-13,289.88751220703125
2024-03-14,308.7475280761719
2024-03-15,304.82025146484375
2024-03-18,305.1855773925781
2024-03-19,298.2443542480469
2024-03-20,300.6190185546875
2024-03-21,309.34124755859375
2024-03-22,306.14459228515625
2024-03-26,298.7466735839844
2024-03-27,302.6282958984375
2024-03-28,301.1669921875
2024-04-01,314.638427734375
2024-04-02,309.5695495605469
2024-04-03,311.9898376464844
2024-04-04,311.1678771972656
2024-04-05,312.1268310546875
2024-04-08,307.4232177734375
2024-04-09,305.5052795410156
2024-04-10,300.6647033691406
2024-04-12,296.55474853515625
2024-04-15,297.10272216796875
2024-04-16,299.7969970703125
2024-04-18,302.3542785644531
2024-04-19,296.46337890625
2024-04-22,300.6647033691406
2024-04-23,299.3403625488281
2024-04-24,298.7923889160156
2024-04-25,302.4456481933594
2024-04-26,311.5331726074219
2024-04-29,323.0409851074219
2024-04-30,315.9170837402344
2024-05-02,311.670166015625
2024-05-03,310.52850341796875
2024-05-06,303.130615234375
2024-05-07,296.7830810546875
2024-05-08,296.5090637207031
2024-05-09,293.1754455566406
2024-05-10,293.632080078125
2024-05-13,294.8194274902344
2024-05-14,300.93865966796875
2024-05-15,311.44183349609375
2024-05-16,308.3365783691406
2024-05-17,313.2228088378906
2024-05-21,314.8211364746094
2024-05-22,346.42193603515625
2024-05-23,348.7052307128906
2024-05-24,337.0604248046875
2024-05-27,332.9504699707031
2024-05-28,326.28326416015625
2024-05-29,324.2739562988281
2024-05-30,325.23297119140625
2024-05-31,325.23297119140625
2024-06-03,338.2477722167969
2024-06-04,319.3877258300781
2024-06-05,315.23211669921875
2024-06-06,329.3885498046875
2024-06-07,332.49383544921875
2024-06-10,347.2439880371094
2024-06-11,353.50018310546875
2024-06-12,355.50946044921875
2024-06-13,356.5597839355469
2024-06-14,359.57379150390625
2024-06-18,353.91119384765625
2024-06-19,347.9746398925781
2024-06-20,354.1395263671875
2024-06-21,371.0815734863281
2024-06-24,362.4507141113281
2024-06-25,356.5141296386719
2024-06-26,352.1758728027344
2024-06-27,344.7323303222656
2024-06-28,345.9196472167969
2024-07-01,350.12091064453125
2024-07-02,349.1618957519531
2024-07-03,352.3128662109375
2024-07-04,352.0845642089844
2024-07-05,367.70233154296875
2024-07-08,381.17376708984375
2024-07-09,381.26507568359375
2024-07-10,376.2418212890625
2024-07-11,376.6985168457031
2024-07-12,367.6566162109375
2024-07-15,372.9538879394531
2024-07-16,380.8997497558594
2024-07-18,371.4468994140625
2024-07-19,351.4908752441406
2024-07-22,357.564453125
2024-07-23,343.2710266113281
2024-07-24,344.138671875
2024-07-25,339.8916931152344
2024-07-26,374.91754150390625
2024-07-29,368.5242919921875
2024-07-30,377.7488098144531
2024-07-31,392.68157958984375
2024-08-01,376.2418212890625
2024-08-02,374.3238525390625
2024-08-05,352.4498596191406
2024-08-06,343.5450134277344
2024-08-07,356.1031188964844
2024-08-08,357.1534423828125
2024-08-09,355.7378234863281
2024-08-12,363.09002685546875
2024-08-13,354.6875
2024-08-14,346.42193603515625
2024-08-16,350.988525390625
2024-08-19,364.96234130859375
2024-08-20,371.6752624511719
2024-08-21,376.3331604003906
2024-08-22,371.72088623046875
2024-08-23,372.3145751953125
2024-08-26,372.17755126953125
2024-08-27,378.3880920410156
2024-08-28,380.6257629394531
2024-08-29,369.30059814453125
2024-08-30,373.3648681640625
2024-09-02,385.6033630371094
2024-09-03,385.10101318359375
2024-09-04,363.3640441894531
2024-09-05,363.1357116699219
2024-09-06,350.2122497558594
2024-09-09,367.7479553222656
2024-09-10,362.1310729980469
2024-09-11,360.7724609375
2024-09-12,368.1275329589844
2024-09-13,368.64288330078125
2024-09-16,370.0951232910156
2024-09-17,369.20501708984375
2024-09-18,370.1419372558594
2024-09-19,359.7886962890625
2024-09-20,368.8302307128906
2024-09-23,372.859130859375
2024-09-24,371.92218017578125
2024-09-25,372.9527893066406
2024-09-26,374.7330322265625
2024-09-27,375.9978942871094
2024-09-30,370.65728759765625
2024-10-01,369.8140563964844
2024-10-03,359.3202209472656
2024-10-04,360.3039855957031
2024-10-07,340.2532653808594
2024-10-08,345.6875915527344
2024-10-09,364.9887390136719
2024-10-10,364.8013610839844
2024-10-11,365.78515625
2024-10-14,374.4988098144531
2024-10-15,370.8446960449219
2024-10-16,370.0951232910156
2024-10-17,368.0806884765625
2024-10-18,363.2085266113281
2024-10-21,358.1490173339844
2024-10-22,339.50372314453125
2024-10-23,338.5198974609375
2024-10-24,337.25506591796875
2024-10-25,326.7611999511719
2024-10-28,337.58294677734375
2024-10-29,341.6118469238281
2024-10-30,348.5921325683594
2024-10-31,345.9218444824219
2024-11-01,347.6551818847656
2024-11-04,340.34698486328125
2024-11-05,347.5146484375
2024-11-06,358.61749267578125
2024-11-07,351.8246154785156
2024-11-08,341.6587219238281
2024-11-11,344.70379638671875
2024-11-12,343.20465087890625
2024-11-13,326.71435546875
2024-11-14,331.8675842285156
2024-11-18,335.5685119628906
2024-11-19,347.889404296875
2024-11-21,343.3920593261719
2024-11-22,354.96337890625
2024-11-25,369.4861145019531
2024-11-26,373.14019775390625
2024-11-27,370.9383850097656
2024-11-28,372.5780334472656
2024-11-29,374.4051208496094
2024-12-02,377.6844177246094
2024-12-03,381.0105895996094
2024-12-04,385.83587646484375
2024-12-05,386.7259826660156
2024-12-06,387.9440002441406
2024-12-09,387.803466796875
2024-12-10,399.0937194824219
2024-12-11,398.53155517578125
2024-12-12,403.30999755859375
2024-12-13,402.9352111816406
2024-12-16,414.55340576171875
2024-12-17,412.86688232421875
2024-12-18,421.3462829589844
2024-12-19,414.55340576171875
2024-12-20,469.4117736816406
2024-12-23,450.25115966796875
2024-12-24,439.335693359375
2024-12-26,436.1032409667969
2024-12-27,443.3645935058594
2024-12-30,416.75518798828125
2024-12-31,416.2398986816406
2025-01-01,429.6382751464844
2025-01-02,423.3607177734375
2025-01-03,428.84185791015625
2025-01-06,407.61993408203125
2025-01-07,424.1102600097656
2025-01-08,418.5354309082031
2025-01-09,435.5879211425781
2025-01-10,402.4667053222656
2025-01-13,381.90069580078125
2025-01-14,396.61077880859375
2025-01-15,388.97467041015625
2025-01-16,403.2631530761719
2025-01-17,410.1028747558594
2025-01-20,423.0796203613281
2025-01-21,407.4325866699219
2025-01-22,396.42340087890625
2025-01-23,411.7425537109375
2025-01-24,393.8468017578125
2025-01-27,373.8429260253906
2025-01-28,366.8626403808594
2025-01-29,379.41778564453125
2025-01-30,375.4357604980469
2025-01-31,385.5079650878906
2025-02-01,378.76190185546875
2025-02-03,363.8644104003906
2025-02-04,376.0915832519531
2025-02-05,382.3691711425781
2025-02-06,389.39630126953125
2025-02-07,392.2071533203125
2025-02-10,376.04473876953125
2025-02-11,356.8373107910156
2025-02-12,353.9327392578125
2025-02-13,362.2716064453125
2025-02-14,345.828125
2025-02-17,338.7073059082031
2025-02-18,354.1201477050781
2025-02-19,359.46075439453125
2025-02-20,362.8337707519531
2025-02-21,360.9598693847656
2025-02-24,365.2229919433594
2025-02-25,366.6752624511719
2025-02-27,365.3166809082031
2025-02-28,345.6407470703125
2025-03-03,340.11273193359375
2025-03-04,358.1021728515625
2025-03-05,366.90948486328125
2025-03-06,365.45721435546875
2025-03-07,358.28955078125
2025-03-10,353.88592529296875
2025-03-11,351.73089599609375
2025-03-12,355.0570983886719
2025-03-13,360.3039855957031
2025-03-17,366.90948486328125
2025-03-18,366.90948486328125
2025-03-19,392.0666198730469
2025-03-20,383.680908203125
2025-03-21,417.27056884765625
2025-03-24,414.0380554199219
2025-03-25,400.40545654296875
2025-03-26,393.6593933105469
2025-03-27,390.5674743652344
2025-03-28,394.5495300292969
2025-04-01,388.2251281738281
2025-04-02,393.5657043457031
2025-04-03,401.7640075683594
2025-04-04,379.511474609375
2025-04-07,360.8193359375
2025-04-08,373.702392578125
2025-04-09,370.0951232910156
2025-04-11,372.2969665527344
2025-04-15,385.83587646484375
2025-04-16,391.03594970703125
2025-04-17,402.1387939453125
2025-04-21,401.108154296875
2025-04-22,400.3586120605469
2025-04-23,397.9693908691406
2025-04-24,399.1873779296875
2025-04-25,401.01446533203125
2025-04-28,401.0613098144531
2025-04-29,406.4019470214844
2025-04-30,390.8485412597656
2025-05-02,396.5171203613281
2025-05-05,400.5459899902344
2025-05-06,382.74395751953125
2025-05-07,384.8988952636719
2025-05-08,377.12225341796875
2025-05-09,369.532958984375
2025-05-12,387.8503112792969
2025-05-13,389.8647766113281
2025-05-14,391.3638916015625
2025-05-15,393.89361572265625
2025-05-16,408.74432373046875
2025-05-19,406.02716064453125
2025-05-20,404.85595703125
2025-05-21,408.93170166015625
2025-05-22,394.0341796875
2025-05-23,400.1712341308594
2025-05-26,404.2937927246094
2025-05-27,390.1458435058594
2025-05-28,386.0232849121094
2025-05-29,382.9781799316406
