Date,INDUSTOWER
2015-02-13,240.35464477539062
2015-02-16,247.9902801513672
2015-02-18,244.10549926757812
2015-02-19,246.65069580078125
2015-02-20,241.8951873779297
2015-02-23,246.01437377929688
2015-02-24,247.5884246826172
2015-02-25,249.36328125
2015-02-26,245.4785919189453
2015-02-27,246.2488250732422
2015-03-02,240.8904571533203
2015-03-03,240.2541961669922
2015-03-04,241.9287109375
2015-03-05,243.73709106445312
2015-03-09,244.44041442871094
2015-03-10,247.78933715820312
2015-03-11,252.94671630859375
2015-03-12,260.7163391113281
2015-03-13,259.81207275390625
2015-03-16,255.89378356933594
2015-03-17,257.16644287109375
2015-03-18,254.55421447753906
2015-03-19,257.70220947265625
2015-03-20,258.1041259765625
2015-03-23,257.50128173828125
2015-03-24,259.3432312011719
2015-03-25,262.18988037109375
2015-03-26,252.64532470703125
2015-03-27,252.91323852539062
2015-03-30,258.1711120605469
2015-03-31,257.8697204589844
2015-04-01,257.8361511230469
2015-04-06,254.45375061035156
2015-04-07,257.8361511230469
2015-04-08,250.76992797851562
2015-04-09,254.5877685546875
2015-04-10,252.20997619628906
2015-04-13,258.0371398925781
2015-04-15,252.61183166503906
2015-04-16,255.02304077148438
2015-04-17,251.10476684570312
2015-04-20,247.92330932617188
2015-04-21,247.2200164794922
2015-04-22,246.21531677246094
2015-04-23,249.0954132080078
2015-04-24,250.03314208984375
2015-04-27,264.9359436035156
2015-04-28,268.619873046875
2015-04-29,264.7685852050781
2015-04-30,268.78729248046875
2015-05-04,265.43829345703125
2015-05-05,261.8883972167969
2015-05-06,258.4725036621094
2015-05-07,247.45449829101562
2015-05-08,260.0130310058594
2015-05-11,261.319091796875
2015-05-12,257.5347900390625
2015-05-13,262.65869140625
2015-05-14,268.6867980957031
2015-05-15,274.614501953125
2015-05-18,279.9727783203125
2015-05-19,288.144287109375
2015-05-20,300.535400390625
2015-05-21,290.7564697265625
2015-05-22,290.72296142578125
2015-05-25,301.8750305175781
2015-05-26,309.4436340332031
2015-05-27,293.26812744140625
2015-05-28,295.2105407714844
2015-05-29,320.7295837402344
2015-06-01,315.7731628417969
2015-06-02,303.95135498046875
2015-06-03,283.95806884765625
2015-06-04,291.49322509765625
2015-06-05,299.46380615234375
2015-06-08,300.1000671386719
2015-06-09,300.0665588378906
2015-06-10,296.91851806640625
2015-06-11,305.8937072753906
2015-06-12,295.5789794921875
2015-06-15,304.78857421875
2015-06-16,309.0417785644531
2015-06-17,316.9787902832031
2015-06-18,305.39141845703125
2015-06-19,312.15625
2015-06-22,323.0404052734375
2015-06-23,321.80126953125
2015-06-24,310.3478698730469
2015-06-25,307.4007568359375
2015-06-26,291.89508056640625
2015-06-29,301.3391418457031
2015-06-30,299.3967590332031
2015-07-01,295.3445739746094
2015-07-02,321.3994445800781
2015-07-03,311.1180725097656
2015-07-06,301.5065612792969
2015-07-07,292.3974304199219
2015-07-08,301.6070556640625
2015-07-09,296.8515319824219
2015-07-10,293.0672607421875
2015-07-13,294.0719299316406
2015-07-14,300.0330810546875
2015-07-15,299.6311950683594
2015-07-16,303.7168884277344
2015-07-17,315.2373352050781
2015-07-20,308.70684814453125
2015-07-21,300.5688781738281
2015-07-22,306.8984680175781
2015-07-23,302.2099304199219
2015-07-24,281.2454528808594
2015-07-27,285.6325378417969
2015-07-28,291.19183349609375
2015-07-29,296.717529296875
2015-07-30,297.1195068359375
2015-07-31,299.83209228515625
2015-08-03,322.6687316894531
2015-08-04,326.71270751953125
2015-08-05,316.65374755859375
2015-08-06,307.4783020019531
2015-08-07,296.5357971191406
2015-08-10,301.5312805175781
2015-08-11,299.01654052734375
2015-08-12,298.370849609375
2015-08-13,293.7831726074219
2015-08-14,278.72869873046875
2015-08-17,285.3553161621094
2015-08-18,282.6707458496094
2015-08-19,275.9760437011719
2015-08-20,274.0050354003906
2015-08-21,273.8011169433594
2015-08-24,255.79017639160156
2015-08-25,273.69921875
2015-08-26,263.0625305175781
2015-08-27,266.1549377441406
2015-08-28,265.5093078613281
2015-08-31,271.6942138671875
2015-09-01,273.9710693359375
2015-09-02,269.31536865234375
2015-09-03,275.2963562011719
2015-09-04,276.9955749511719
2015-09-07,275.2284851074219
2015-09-08,270.5047912597656
2015-09-09,276.9955749511719
2015-09-10,265.8830871582031
2015-09-11,254.5327606201172
2015-09-14,270.5727233886719
2015-09-15,264.4897766113281
2015-09-16,258.20294189453125
2015-09-18,265.7811279296875
2015-09-21,272.9175720214844
2015-09-22,282.16094970703125
2015-09-23,267.9220886230469
2015-09-24,268.9755554199219
2015-09-28,256.265869140625
2015-09-29,243.04652404785156
2015-09-30,241.41534423828125
2015-10-01,270.0969543457031
2015-10-05,278.7626953125
2015-10-06,289.9090881347656
2015-10-07,292.7976379394531
2015-10-08,278.6946716308594
2015-10-09,274.0730285644531
2015-10-12,262.5527648925781
2015-10-13,271.0144958496094
2015-10-14,277.3353271484375
2015-10-15,271.4563293457031
2015-10-16,272.84967041015625
2015-10-19,281.8890686035156
2015-10-20,276.11199951171875
2015-10-21,278.2528991699219
2015-10-23,264.1839599609375
2015-10-26,258.2369079589844
2015-10-27,262.7226867675781
2015-10-28,265.6112365722656
2015-10-29,262.11102294921875
2015-10-30,264.3539123535156
2015-11-02,263.26641845703125
2015-11-03,262.0090026855469
2015-11-04,258.0329895019531
2015-11-05,255.0086212158203
2015-11-06,257.625244140625
2015-11-09,258.74664306640625
2015-11-10,258.6787109375
2015-11-13,255.96006774902344
2015-11-16,250.5567626953125
2015-11-17,261.6692199707031
2015-11-18,264.08197021484375
2015-11-19,267.3782958984375
2015-11-20,261.6692199707031
2015-11-23,258.7806396484375
2015-11-24,256.23193359375
2015-11-26,272.5777587890625
2015-11-27,270.9466247558594
2015-11-30,263.6741943359375
2015-12-01,265.7131652832031
2015-12-02,272.509765625
2015-12-03,265.9510803222656
2015-12-04,269.3493347167969
2015-12-07,274.412841796875
2015-12-08,273.8350830078125
2015-12-09,269.9270935058594
2015-12-10,271.796142578125
2015-12-11,265.9850158691406
2015-12-14,265.1354675292969
2015-12-15,264.4557800292969
2015-12-16,265.0335388183594
2015-12-17,266.4268493652344
2015-12-18,270.74267578125
2015-12-21,271.9660949707031
2015-12-22,272.33984375
2015-12-23,283.8601379394531
2015-12-24,281.6172180175781
2015-12-28,284.9136047363281
2015-12-29,282.16094970703125
2015-12-30,290.4187927246094
2015-12-31,290.9626159667969
2016-01-01,290.2489318847656
2016-01-04,292.28790283203125
2016-01-05,286.27294921875
2016-01-06,278.93255615234375
2016-01-07,271.5921936035156
2016-01-08,272.00006103515625
2016-01-11,268.4997863769531
2016-01-12,268.6357116699219
2016-01-13,270.3688659667969
2016-01-14,268.6357116699219
2016-01-15,263.87811279296875
2016-01-18,257.9990539550781
2016-01-19,254.29489135742188
2016-01-20,240.39588928222656
2016-01-21,246.41082763671875
2016-01-22,246.478759765625
2016-01-25,249.60523986816406
2016-01-27,260.10601806640625
2016-01-28,251.03256225585938
2016-01-29,245.4932861328125
2016-02-01,251.23641967773438
2016-02-02,249.7072296142578
2016-02-03,242.09500122070312
2016-02-04,242.09500122070312
2016-02-05,247.22642517089844
2016-02-08,249.06150817871094
2016-02-09,243.0124969482422
2016-02-10,241.00755310058594
2016-02-11,241.95907592773438
2016-02-12,261.0575256347656
2016-02-15,263.7082214355469
2016-02-16,246.5467529296875
2016-02-17,239.64822387695312
2016-02-18,247.2943572998047
2016-02-19,252.62973022460938
2016-02-22,255.1104736328125
2016-02-23,255.79017639160156
2016-02-24,244.54177856445312
2016-02-25,245.3573760986328
2016-02-26,247.97410583496094
2016-02-29,242.46884155273438
2016-03-01,254.6007843017578
2016-03-02,250.14903259277344
2016-03-03,250.45484924316406
2016-03-04,252.49378967285156
2016-03-08,257.3533630371094
2016-03-09,257.8970947265625
2016-03-10,257.115478515625
2016-03-11,257.0135192871094
2016-03-14,258.64471435546875
2016-03-15,250.48876953125
2016-03-16,249.57130432128906
2016-03-17,251.27041625976562
2016-03-18,258.71270751953125
2016-03-21,262.3828125
2016-03-22,265.64520263671875
2016-03-23,261.46533203125
2016-03-28,253.78512573242188
2016-03-29,263.2324523925781
2016-03-30,255.07650756835938
2016-03-31,259.59625244140625
2016-04-01,262.0769958496094
2016-04-04,259.6642150878906
2016-04-05,254.5327606201172
2016-04-06,252.39186096191406
2016-04-07,253.44529724121094
2016-04-08,251.16845703125
2016-04-11,259.1884460449219
2016-04-12,261.4992980957031
2016-04-13,262.1449890136719
2016-04-18,269.6891784667969
2016-04-20,262.58673095703125
2016-04-21,252.73162841796875
2016-04-22,252.62973022460938
2016-04-25,249.29940795898438
2016-04-26,246.75064086914062
2016-04-27,255.34837341308594
2016-04-28,252.0859832763672
2016-04-29,254.83865356445312
2016-05-02,255.31436157226562
2016-05-03,260.75164794921875
2016-05-04,254.32887268066406
2016-05-05,250.86260986328125
2016-05-06,251.5082550048828
2016-05-09,256.1639709472656
2016-05-10,257.455322265625
2016-05-11,252.15394592285156
2016-05-12,252.90158081054688
2016-05-13,254.80467224121094
2016-05-16,261.8051452636719
2016-05-17,262.6206970214844
2016-05-18,260.37786865234375
2016-05-19,261.3293762207031
2016-05-20,256.6057434082031
2016-05-23,260.64971923828125
2016-05-24,261.0575256347656
2016-05-25,268.3638610839844
2016-05-26,265.16943359375
2016-05-27,262.9266052246094
2016-05-30,262.3828125
2016-05-31,254.56675720214844
2016-06-01,261.6352233886719
2016-06-02,259.1544494628906
2016-06-03,261.3633728027344
2016-06-06,255.45034790039062
2016-06-07,254.32887268066406
2016-06-08,255.51824951171875
2016-06-09,254.66873168945312
2016-06-10,254.5327606201172
2016-06-13,257.0815124511719
2016-06-14,258.8145751953125
2016-06-15,248.14398193359375
2016-06-16,236.65769958496094
2016-06-17,230.16693115234375
2016-06-20,231.52627563476562
2016-06-21,236.52175903320312
2016-06-22,230.4048614501953
2016-06-23,218.85061645507812
2016-06-24,220.71971130371094
2016-06-27,222.69068908691406
2016-06-28,230.09893798828125
2016-06-29,233.76918029785156
2016-06-30,234.5167694091797
2016-07-01,238.0170440673828
2016-07-04,241.48333740234375
2016-07-05,243.5222930908203
2016-07-07,238.52674865722656
2016-07-08,234.34683227539062
2016-07-11,239.0025177001953
2016-07-12,238.08499145507812
2016-07-13,239.71621704101562
2016-07-14,239.92007446289062
2016-07-15,240.12396240234375
2016-07-18,243.0805206298828
2016-07-19,242.5027618408203
2016-07-20,241.21142578125
2016-07-21,239.64822387695312
2016-07-22,245.90109252929688
2016-07-25,248.75563049316406
2016-07-26,246.98854064941406
2016-07-27,258.64471435546875
2016-07-28,271.8641052246094
2016-07-29,268.7377014160156
2016-08-01,269.28143310546875
2016-08-02,263.5043029785156
2016-08-03,269.0775451660156
2016-08-04,266.8685607910156
2016-08-05,264.55780029296875
2016-08-08,259.2904357910156
2016-08-09,263.70892333984375
2016-08-10,259.1875915527344
2016-08-11,252.09739685058594
2016-08-12,250.7958221435547
2016-08-16,239.80078125
2016-08-17,238.87599182128906
2016-08-18,238.293701171875
2016-08-19,234.5259552001953
2016-08-22,232.71054077148438
2016-08-23,237.16339111328125
2016-08-24,237.4716033935547
2016-08-25,232.47080993652344
2016-08-26,237.60862731933594
2016-08-29,231.5802459716797
2016-08-30,236.44407653808594
2016-08-31,240.28033447265625
2016-09-01,235.48500061035156
2016-09-02,235.4507598876953
2016-09-06,237.84844970703125
2016-09-07,239.3212890625
2016-09-08,244.97291564941406
2016-09-09,240.65711975097656
2016-09-12,235.1767120361328
2016-09-14,234.69720458984375
2016-09-15,236.17002868652344
2016-09-16,240.82838439941406
2016-09-19,238.9102325439453
2016-09-20,243.8426055908203
2016-09-21,255.2828826904297
2016-09-22,256.96124267578125
2016-09-23,253.91281127929688
2016-09-26,250.28204345703125
2016-09-27,245.58946228027344
2016-09-28,248.53515625
2016-09-29,254.39230346679688
2016-09-30,250.24778747558594
2016-10-03,248.5009002685547
2016-10-04,252.91944885253906
2016-10-05,257.74908447265625
2016-10-06,261.2085266113281
2016-10-07,254.0840301513672
2016-10-10,258.57110595703125
2016-10-13,256.4474182128906
2016-10-14,250.1792755126953
2016-10-17,246.24024963378906
2016-10-18,243.43157958984375
2016-10-19,245.34970092773438
