Date,HCC
2003-02-28,2.605888843536377
2003-03-03,2.605888843536377
2003-03-04,2.560344934463501
2003-03-05,2.5464835166931152
2003-03-06,2.4870786666870117
2003-03-07,2.4454948902130127
2003-03-10,2.376190423965454
2003-03-11,2.376190423965454
2003-03-12,2.368269443511963
2003-03-13,2.366288661956787
2003-03-14,2.366288661956787
2003-03-17,2.3207457065582275
2003-03-18,2.3207457065582275
2003-03-19,2.3623297214508057
2003-03-20,2.3326263427734375
2003-03-21,2.3623297214508057
2003-03-24,2.334606647491455
2003-03-25,2.334606647491455
2003-03-26,2.2870824337005615
2003-03-27,2.2554001808166504
2003-03-28,2.2593607902526855
2003-03-31,2.2454993724823
2003-04-01,2.249459743499756
2003-04-02,2.2930233478546143
2003-04-03,2.310844659805298
2003-04-04,2.411832571029663
2003-04-07,2.6316301822662354
2003-04-08,2.7009358406066895
2003-04-09,2.621730089187622
2003-04-10,2.6435117721557617
2003-04-11,2.6276700496673584
2003-04-14,2.6276700496673584
2003-04-15,2.653412103652954
2003-04-16,2.607868194580078
2003-04-17,2.5583646297454834
2003-04-18,2.5583646297454834
2003-04-21,2.51876163482666
2003-04-22,2.5286617279052734
2003-04-23,2.502920150756836
2003-04-24,2.479158401489258
2003-04-25,2.4751977920532227
2003-04-28,2.4751977920532227
2003-04-29,2.479158401489258
2003-04-30,2.4811387062072754
2003-05-01,2.4811387062072754
2003-05-02,2.4771783351898193
2003-05-05,2.641531467437744
2003-05-06,2.7009358406066895
2003-05-07,2.6969754695892334
2003-05-08,2.7623209953308105
2003-05-09,2.7464797496795654
2003-05-12,2.8811306953430176
2003-05-13,2.916773557662964
2003-05-14,2.883110284805298
2003-05-15,2.9345946311950684
2003-05-16,3.247459650039673
2003-05-19,3.005880355834961
2003-05-20,3.1524124145507812
2003-05-21,3.2038962841033936
2003-05-22,3.1029083728790283
2003-05-23,3.0118210315704346
2003-05-26,3.124690055847168
2003-05-27,3.0118210315704346
2003-05-28,3.0138015747070312
2003-05-29,3.1880552768707275
2003-05-30,3.190035343170166
2003-06-02,3.108848810195923
2003-06-03,3.08310604095459
2003-06-04,3.108848810195923
2003-06-05,3.1385509967803955
2003-06-06,3.1722140312194824
2003-06-09,3.1464717388153076
2003-06-10,3.1504323482513428
2003-06-11,3.1029083728790283
2003-06-12,3.1108293533325195
2003-06-13,3.227658271789551
2003-06-16,3.1207292079925537
2003-06-17,3.1484522819519043
2003-06-18,3.205876350402832
2003-06-19,3.1722140312194824
2003-06-20,3.1504323482513428
2003-06-23,3.1306304931640625
2003-06-24,3.1920154094696045
2003-06-25,3.2811222076416016
2003-06-26,3.2930033206939697
2003-06-27,3.2791428565979004
2003-06-30,3.2990174293518066
2003-07-01,3.2722296714782715
2003-07-02,3.4535627365112305
2003-07-03,3.379380702972412
2003-07-04,3.5998644828796387
2003-07-07,3.8018038272857666
2003-07-08,3.5957436561584473
2003-07-09,3.41441011428833
2003-07-10,3.41441011428833
2003-07-11,3.4494411945343018
2003-07-14,3.426774501800537
2003-07-15,3.2907745838165283
2003-07-16,3.3155019283294678
2003-07-17,3.231017589569092
2003-07-18,3.140350818634033
2003-07-21,3.208350896835327
2003-07-22,3.1382904052734375
2003-07-23,3.084714889526367
2003-07-24,3.1527152061462402
2003-07-25,3.226895809173584
2003-07-28,3.237199544906616
2003-07-29,3.247501850128174
2003-07-30,3.231017589569092
2003-07-31,3.4865314960479736
2003-08-01,3.4494411945343018
2003-08-04,3.4906532764434814
2003-08-05,3.416471242904663
2003-08-06,3.2701687812805176
2003-08-07,3.296956777572632
2003-08-08,3.3752591609954834
2003-08-11,3.5236220359802246
2003-08-12,3.4844706058502197
2003-08-13,3.4411983489990234
2003-08-14,3.4391376972198486
2003-08-15,3.4391376972198486
2003-08-18,3.5277435779571533
2003-08-19,3.5091984272003174
2003-08-20,3.5050766468048096
2003-08-21,3.4535627365112305
2003-08-22,3.4453201293945312
2003-08-25,3.257805824279785
2003-08-26,3.4515020847320557
2003-08-27,3.4700472354888916
2003-08-28,3.6390163898468018
2003-08-29,3.6493186950683594
2003-09-01,3.750288724899292
2003-09-02,3.540107011795044
2003-09-03,3.4597437381744385
2003-09-04,3.482410192489624
2003-09-05,3.492713689804077
2003-09-08,3.5256829261779785
2003-09-09,3.418531656265259
2003-09-10,3.377319574356079
2003-09-11,3.3752591609954834
2003-09-12,3.3340470790863037
2003-09-15,3.2330784797668457
2003-09-16,3.395864963531494
2003-09-17,3.3196232318878174
2003-09-18,3.231017589569092
2003-09-19,3.2001090049743652
2003-09-22,3.220714807510376
2003-09-23,3.220714807510376
2003-09-24,3.3278653621673584
2003-09-25,3.294896125793457
2003-09-26,3.2804722785949707
2003-09-29,3.311380386352539
2003-09-30,3.3855628967285156
2003-10-01,3.6225314140319824
2003-10-02,3.6225314140319824
2003-10-03,4.044954776763916
2003-10-06,4.1356201171875
2003-10-07,3.9790151119232178
2003-10-08,4.051135540008545
2003-10-09,4.129439353942871
2003-10-10,4.030529022216797
2003-10-13,4.0861663818359375
2003-10-14,4.034651279449463
2003-10-15,3.8801050186157227
2003-10-16,3.886287212371826
2003-10-17,3.859499216079712
2003-10-20,3.752347946166992
2003-10-21,3.8285908699035645
2003-10-22,3.8285908699035645
2003-10-23,3.711136817932129
2003-10-24,3.8285908699035645
2003-10-27,3.7667737007141113
2003-10-28,3.890409231185913
2003-10-29,3.9707722663879395
2003-10-30,4.075862884521484
2003-10-31,4.180953502655029
2003-11-03,4.286043167114258
2003-11-04,4.432345867156982
2003-11-05,4.533316135406494
2003-11-06,4.714648246765137
2003-11-07,4.644587993621826
2003-11-10,4.988708019256592
2003-11-11,4.823860168457031
2003-11-12,4.869193077087402
2003-11-13,4.648709297180176
2003-11-14,4.5003461837768555
2003-11-17,4.764102935791016
2003-11-18,4.6342854499816895
2003-11-19,4.428225040435791
2003-11-20,4.403498649597168
2003-11-21,4.411739826202393
2003-11-24,4.553921699523926
2003-11-25,4.442649841308594
2003-11-26,4.442649841308594
2003-11-27,4.4694366455078125
2003-11-28,4.4344072341918945
2003-12-01,4.6342854499816895
2003-12-02,4.968101978302002
2003-12-03,5.235978603363037
2003-12-04,5.190647602081299
2003-12-05,4.96191930770874
2003-12-08,5.182404518127441
2003-12-09,5.0937981605529785
2003-12-10,4.900101661682129
2003-12-11,4.881556510925293
2003-12-12,4.912466049194336
2003-12-15,5.0299201011657715
2003-12-16,4.807375431060791
2003-12-17,5.769674777984619
2003-12-18,5.652221202850342
2003-12-19,5.499736309051514
2003-12-22,5.543009281158447
2003-12-23,5.761433124542236
2003-12-24,5.260706901550293
2003-12-25,5.260706901550293
2003-12-26,5.178283214569092
2003-12-29,5.250404357910156
2003-12-30,5.217433929443359
2003-12-31,5.13088846206665
2004-01-01,5.163858890533447
2004-01-02,5.439979553222656
2004-01-05,5.489433288574219
2004-01-06,5.382282733917236
2004-01-07,5.1597371101379395
2004-01-08,5.431736469268799
2004-01-09,5.402888774871826
2004-01-12,5.744946479797363
2004-01-13,5.66664457321167
2004-01-14,5.6048264503479
2004-01-15,5.62955379486084
2004-01-16,5.555372714996338
2004-01-19,5.6048264503479
2004-01-20,5.353434085845947
2004-01-21,4.850647449493408
2004-01-22,4.541557788848877
2004-01-23,4.9165873527526855
2004-01-26,4.9165873527526855
2004-01-27,4.96191930770874
2004-01-28,4.825921535491943
2004-01-29,4.743496894836426
2004-01-30,4.6239824295043945
2004-02-02,4.6239824295043945
2004-02-03,4.1253180503845215
2004-02-04,4.335497856140137
2004-02-05,4.3231353759765625
2004-02-06,4.306649684906006
2004-02-09,4.3396196365356445
2004-02-10,4.553921699523926
2004-02-11,4.689920902252197
2004-02-12,4.727011203765869
2004-02-13,4.9742841720581055
2004-02-16,5.205070972442627
2004-02-17,5.135010242462158
2004-02-18,5.163858890533447
2004-02-19,5.069071292877197
2004-02-20,5.040223121643066
2004-02-23,4.953677177429199
2004-02-24,4.821799278259277
2004-02-25,4.714648246765137
2004-02-26,4.694042682647705
2004-02-27,4.566285133361816
2004-03-01,4.6157402992248535
2004-03-02,4.6157402992248535
2004-03-03,4.463255405426025
2004-03-04,4.821799278259277
2004-03-05,4.842405796051025
2004-03-08,5.0937981605529785
2004-03-09,4.8794965744018555
2004-03-10,4.731132507324219
2004-03-11,4.669314861297607
2004-03-12,4.640467166900635
2004-03-15,4.3396196365356445
2004-03-16,4.288104057312012
2004-03-17,4.403498649597168
2004-03-18,4.304588794708252
2004-03-19,4.3231353759765625
2004-03-22,4.2242255210876465
2004-03-23,4.226285934448242
2004-03-24,4.205679893493652
2004-03-25,4.261315822601318
2004-03-26,4.372588634490967
2004-03-29,4.314892768859863
2004-03-30,4.292225360870361
2004-03-31,4.422043323516846
2004-04-01,4.60955810546875
2004-04-02,4.549800395965576
2004-04-05,4.640467166900635
2004-04-06,4.457072734832764
2004-04-07,4.463255405426025
2004-04-08,4.869193077087402
2004-04-09,4.869193077087402
2004-04-12,5.019617080688477
2004-04-13,5.077313423156738
2004-04-14,5.077313423156738
2004-04-15,5.104101657867432
2004-04-16,5.106162071228027
2004-04-19,4.920707702636719
2004-04-20,4.848587512969971
2004-04-21,5.019617080688477
2004-04-22,5.056708335876465
2004-04-23,5.06289005279541
2004-04-26,5.06289005279541
2004-04-27,4.813557147979736
2004-04-28,4.9042229652404785
2004-04-29,4.883617401123047
2004-04-30,4.990767955780029
2004-05-03,4.860950946807861
2004-05-04,5.0113749504089355
2004-05-05,5.091738224029541
2004-05-06,5.479130268096924
2004-05-07,5.359615802764893
2004-05-10,5.252464294433594
2004-05-11,5.009313583374023
2004-05-12,4.990767955780029
2004-05-13,5.174161434173584
2004-05-14,4.549800395965576
2004-05-17,3.956347942352295
2004-05-18,4.288104057312012
2004-05-19,4.455012321472168
2004-05-20,4.63016414642334
2004-05-21,4.656952381134033
2004-05-24,4.906283855438232
2004-05-25,4.939253330230713
2004-05-26,4.951617240905762
2004-05-27,4.924829006195068
2004-05-28,4.8712544441223145
2004-05-31,4.613678932189941
2004-06-01,4.578647613525391
2004-06-02,4.663132667541504
2004-06-03,4.6239824295043945
2004-06-04,4.683739185333252
2004-06-07,4.79295015335083
2004-06-08,4.881556510925293
2004-06-09,4.94955587387085
2004-06-10,5.025798320770264
2004-06-11,4.91452693939209
2004-06-14,4.669314861297607
2004-06-15,4.743496894836426
2004-06-16,4.638405799865723
2004-06-17,4.669314861297607
2004-06-18,4.584830284118652
2004-06-21,4.533316135406494
2004-06-22,4.529195308685303
2004-06-23,4.479740142822266
2004-06-24,4.492103576660156
2004-06-25,4.502406597137451
2004-06-28,4.81653356552124
2004-06-29,4.80155611038208
2004-06-30,5.015528678894043
2004-07-01,5.118236541748047
2004-07-02,5.340768337249756
2004-07-05,5.23806095123291
2004-07-06,5.250899791717529
2004-07-07,5.4584527015686035
2004-07-08,5.460592269897461
2004-07-09,5.308670997619629
2004-07-12,5.312951564788818
2004-07-13,5.242340087890625
2004-07-14,5.146052837371826
2004-07-15,5.407099723815918
2004-07-16,5.56757926940918
2004-07-19,5.593255519866943
2004-07-20,5.5825581550598145
2004-07-21,5.672426223754883
2004-07-22,5.993385314941406
2004-07-23,6.004084587097168
2004-07-26,6.016922950744629
2004-07-27,5.948451519012451
2004-07-28,5.905656814575195
2004-07-29,5.9976654052734375
2004-07-30,6.290808200836182
2004-08-02,6.275830268859863
2004-08-03,6.205219745635986
2004-08-04,6.226616859436035
2004-08-05,6.412773132324219
2004-08-06,6.643864154815674
2004-08-09,7.236568927764893
2004-08-10,7.499756336212158
2004-08-11,7.21517276763916
2004-08-12,7.270805835723877
2004-08-13,7.320018768310547
2004-08-16,7.347836017608643
2004-08-17,7.4569621086120605
2004-08-18,7.619580268859863
2004-08-19,7.722288608551025
2004-08-20,7.668794631958008
2004-08-23,7.405607223510742
2004-08-24,7.698750972747803
2004-08-25,7.718008518218994
2004-08-26,7.750103950500488
2004-08-27,7.807877540588379
2004-08-30,7.812156677246094
2004-08-31,7.786480903625488
2004-09-01,7.803598403930664
2004-09-02,8.00045394897461
2004-09-03,8.409141540527344
2004-09-06,8.35136890411377
2004-09-07,8.385605812072754
2004-09-08,8.80713176727295
2004-09-09,8.392024993896484
2004-09-10,8.456215858459473
2004-09-13,8.349230766296387
2004-09-14,8.344948768615723
2004-09-15,8.096742630004883
2004-09-16,8.13953685760498
2004-09-17,8.05822467803955
2004-09-20,8.05180549621582
2004-09-21,8.011152267456055
2004-09-22,8.15665340423584
2004-09-23,8.10315990447998
2004-09-24,8.152374267578125
2004-09-27,8.22940444946289
2004-09-28,8.389883995056152
2004-09-29,8.706565856933594
2004-09-30,8.63595199584961
2004-10-01,8.715124130249023
2004-10-04,8.794293403625488
2004-10-05,8.956912994384766
2004-10-06,9.434073448181152
2004-10-07,10.071712493896484
2004-10-08,10.298524856567383
2004-10-11,9.838482856750488
2004-10-12,9.825643539428711
2004-10-13,9.825643539428711
2004-10-14,9.891975402832031
2004-10-15,9.511103630065918
2004-10-18,9.697259902954102
2004-10-19,10.40123176574707
2004-10-20,10.381974220275879
2004-10-21,10.330620765686035
2004-10-22,10.330620765686035
2004-10-25,9.966866493225098
2004-10-26,9.971145629882812
2004-10-27,9.87057876586914
2004-10-28,10.129484176635742
2004-10-29,10.108089447021484
2004-11-01,10.287824630737305
2004-11-02,10.66227912902832
2004-11-03,10.72433090209961
2004-11-04,10.696514129638672
2004-11-05,10.493240356445312
2004-11-08,10.459004402160645
2004-11-09,10.557432174682617
2004-11-10,10.437606811523438
2004-11-11,10.29638385772705
2004-11-12,10.168001174926758
2004-11-15,10.168001174926758
2004-11-16,10.223634719848633
2004-11-17,10.666558265686035
2004-11-18,10.837736129760742
2004-11-19,10.653718948364258
2004-11-22,11.295639038085938
2004-11-23,11.558826446533203
2004-11-24,11.742842674255371
2004-11-25,11.77493953704834
2004-11-26,11.77493953704834
2004-11-29,11.6422758102417
2004-11-30,11.471097946166992
2004-12-01,11.25926399230957
2004-12-02,11.137298583984375
2004-12-03,11.64869499206543
2004-12-06,12.487469673156738
2004-12-07,12.267075538635254
2004-12-08,12.279914855957031
2004-12-09,12.485329627990723
2004-12-10,12.326988220214844
2004-12-13,12.810567855834961
2004-12-14,13.063056945800781
2004-12-15,12.55807876586914
2004-12-16,12.365504264831543
2004-12-17,12.412578582763672
2004-12-20,12.324849128723145
2004-12-21,12.339828491210938
2004-12-22,12.350526809692383
2004-12-23,12.348386764526367
2004-12-24,12.43825626373291
2004-12-27,12.757074356079102
2004-12-28,13.668601036071777
2004-12-29,14.374711036682129
2004-12-30,15.23702335357666
2004-12-31,15.658552169799805
2005-01-03,16.12287139892578
2005-01-04,15.271258354187012
2005-01-05,15.10863971710205
2005-01-06,14.924622535705566
2005-01-07,15.433879852294922
2005-01-10,14.83261489868164
2005-01-11,14.99095344543457
2005-01-12,14.453882217407227
2005-01-13,14.648597717285156
2005-01-14,14.308379173278809
2005-01-17,14.167157173156738
2005-01-18,14.353315353393555
2005-01-19,14.537331581115723
2005-01-20,14.46030044555664
2005-01-24,14.216371536254883
2005-01-25,14.364013671875
2005-01-27,14.449603080749512
2005-01-28,14.826194763183594
2005-01-31,16.398895263671875
2005-02-01,16.082216262817383
2005-02-02,16.416013717651367
2005-02-03,16.25125503540039
2005-02-04,16.1613826751709
2005-02-07,16.285491943359375
2005-02-08,16.033002853393555
2005-02-09,16.674922943115234
2005-02-10,16.89531707763672
2005-02-11,17.096452713012695
2005-02-14,17.254789352416992
2005-02-15,16.987323760986328
2005-02-16,17.52867317199707
2005-02-17,17.819679260253906
2005-02-18,17.83037567138672
2005-02-21,17.980159759521484
2005-02-22,17.89029312133789
2005-02-23,17.757627487182617
2005-02-24,17.72981071472168
2005-02-25,17.580026626586914
2005-02-28,17.588586807250977
2005-03-01,17.687013626098633
2005-03-02,17.8004207611084
2005-03-03,18.898101806640625
2005-03-04,19.184825897216797
2005-03-07,20.74896812438965
2005-03-08,21.64765739440918
2005-03-09,20.86451530456543
2005-03-10,20.75324821472168
2005-03-11,20.74041175842285
2005-03-14,20.05783462524414
2005-03-15,19.790372848510742
2005-03-16,19.604215621948242
2005-03-17,19.332468032836914
2005-03-18,19.65342903137207
2005-03-21,20.049278259277344
2005-03-22,19.6577091217041
2005-03-23,18.86172866821289
2005-03-24,18.28614044189453
2005-03-28,19.604215621948242
2005-03-29,18.309677124023438
2005-03-30,20.21617889404297
2005-03-31,20.46652603149414
2005-04-01,21.12556266784668
2005-04-04,22.375165939331055
2005-04-05,22.743200302124023
2005-04-06,22.238222122192383
2005-04-07,22.6083984375
2005-04-08,22.317394256591797
2005-04-11,22.475732803344727
2005-04-12,22.52280616760254
2005-04-13,22.572021484375
2005-04-15,22.05420684814453
2005-04-18,22.818090438842773
2005-04-19,23.552017211914062
2005-04-20,24.72031021118164
2005-04-21,25.214590072631836
2005-04-22,25.85222816467285
2005-04-25,24.837997436523438
2005-04-26,24.604764938354492
2005-04-27,24.636859893798828
2005-04-28,24.6283016204834
2005-04-29,24.861534118652344
2005-05-02,24.281665802001953
2005-05-03,24.18752098083496
2005-05-04,24.093366622924805
2005-05-05,24.696773529052734
2005-05-06,24.752405166625977
2005-05-09,24.72245216369629
2005-05-10,24.41646957397461
2005-05-11,24.082670211791992
2005-05-12,24.106204986572266
2005-05-13,24.354415893554688
2005-05-16,24.77594566345215
2005-05-17,24.551273345947266
2005-05-18,24.62187957763672
2005-05-19,24.57052993774414
2005-05-20,24.68607521057129
2005-05-23,24.651838302612305
2005-05-24,25.087665557861328
2005-05-25,25.182615280151367
2005-05-26,25.33150863647461
2005-05-27,24.574085235595703
2005-05-30,23.838247299194336
2005-05-31,23.756244659423828
2005-06-01,23.859825134277344
2005-06-02,24.051876068115234
2005-06-03,24.123088836669922
2005-06-06,23.708772659301758
2005-06-07,23.57282257080078
2005-06-08,23.16498374938965
2005-06-09,23.518877029418945
2005-06-10,23.853351593017578
2005-06-13,23.445510864257812
2005-06-14,23.51456069946289
2005-06-15,23.570667266845703
2005-06-16,23.723876953125
2005-06-17,23.296615600585938
2005-06-20,22.841299057006836
2005-06-21,22.709665298461914
2005-06-22,22.955665588378906
2005-06-23,23.31171989440918
2005-06-24,23.1153507232666
2005-06-27,22.722612380981445
2005-06-28,22.722612380981445
2005-06-29,22.7139835357666
2005-06-30,22.62550926208496
2005-07-01,22.85209083557129
2005-07-04,23.952611923217773
2005-07-05,23.53614044189453
2005-07-06,23.6505069732666
2005-07-07,23.72603416442871
2005-07-08,23.83392906188965
2005-07-11,24.028139114379883
2005-07-12,23.764877319335938
2005-07-13,24.27630043029785
2005-07-14,24.604299545288086
2005-07-15,24.787717819213867
2005-07-18,25.169668197631836
2005-07-19,25.28835105895996
2005-07-20,25.473926544189453
2005-07-21,25.499820709228516
2005-07-22,25.974557876586914
2005-07-25,26.04361343383789
2005-07-26,26.162296295166016
2005-07-27,26.147193908691406
2005-07-28,26.147193908691406
2005-07-29,27.273611068725586
2005-08-01,27.495874404907227
2005-08-02,28.16697883605957
2005-08-03,29.1164493560791
2005-08-04,30.18892478942871
2005-08-05,30.488872528076172
2005-08-08,29.453083038330078
2005-08-09,29.72281837463379
2005-08-10,29.494083404541016
2005-08-11,30.12850570678711
2005-08-12,31.140554428100586
2005-08-16,31.446979522705078
2005-08-17,32.76544952392578
2005-08-18,34.34286880493164
2005-08-19,36.1684455871582
2005-08-22,37.41354751586914
2005-08-23,37.41786575317383
2005-08-24,37.17403030395508
2005-08-25,37.23876190185547
2005-08-26,38.18391799926758
2005-08-29,38.24433898925781
2005-08-30,39.49375915527344
2005-08-31,39.6944465637207
2005-09-01,39.506710052490234
2005-09-02,38.32634353637695
2005-09-05,37.782554626464844
2005-09-06,37.21934509277344
2005-09-08,36.65397262573242
2005-09-09,36.457603454589844
2005-09-12,37.161075592041016
2005-09-13,37.763126373291016
2005-09-14,38.39755630493164
2005-09-15,39.52397155761719
2005-09-16,38.952125549316406
2005-09-19,38.43639373779297
2005-09-20,37.73939514160156
2005-09-21,36.574134826660156
2005-09-22,34.219871520996094
2005-09-23,35.57502746582031
2005-09-26,37.59697341918945
2005-09-27,40.84891891479492
2005-09-28,43.19023132324219
2005-09-29,47.39380645751953
2005-09-30,46.183231353759766
2005-10-03,44.234649658203125
2005-10-04,43.949806213378906
2005-10-05,43.477230072021484
2005-10-06,43.04780960083008
2005-10-07,43.25712203979492
2005-10-10,43.04780960083008
2005-10-11,42.50617980957031
2005-10-13,42.324913024902344
2005-10-14,41.0323371887207
2005-10-17,39.6944465637207
2005-10-18,40.1411247253418
2005-10-19,39.049232482910156
2005-10-20,36.51370620727539
2005-10-21,37.12654495239258
2005-10-24,37.273284912109375
2005-10-25,37.553810119628906
2005-10-26,37.676815032958984
2005-10-27,36.820125579833984
2005-10-28,36.61944580078125
2005-10-31,36.850345611572266
2005-11-02,41.16181182861328
2005-11-04,41.16181182861328
2005-11-07,429.11865234375
2005-11-08,43.13628005981445
2005-11-09,42.85576248168945
2005-11-10,42.83417892456055
2005-11-11,46.97732925415039
2005-11-14,47.387332916259766
2005-11-16,48.4447021484375
2005-11-17,47.27943420410156
2005-11-18,47.495235443115234
2005-11-21,47.08523178100586
2005-11-22,45.855228424072266
2005-11-23,45.44522476196289
2005-11-24,45.59627914428711
2005-11-25,46.09259796142578
2005-11-28,47.17154312133789
2005-11-29,47.603126525878906
2005-11-30,48.7252311706543
2005-12-01,49.41575622558594
2005-12-02,52.26416778564453
2005-12-05,50.96943283081055
2005-12-06,52.11311721801758
2005-12-07,52.37206268310547
2005-12-08,52.19943618774414
2005-12-09,53.83943176269531
2005-12-12,54.89680099487305
2005-12-13,54.594696044921875
2005-12-14,54.50838088989258
2005-12-15,52.86838150024414
2005-12-16,53.041015625
2005-12-19,53.4294319152832
2005-12-20,52.60943603515625
2005-12-21,52.95469665527344
2005-12-22,52.06996154785156
2005-12-23,54.42206954956055
2005-12-26,54.767330169677734
2005-12-27,54.48680114746094
2005-12-28,53.688385009765625
2005-12-29,53.666805267333984
2005-12-30,53.688385009765625
2006-01-02,54.89680099487305
2006-01-03,55.65206527709961
2006-01-04,55.93259048461914
2006-01-05,55.177330017089844
2006-01-06,56.36417007446289
2006-01-09,57.680484771728516
2006-01-10,57.29206466674805
2006-01-12,57.09785079956055
2006-01-13,59.169429779052734
2006-01-16,61.80205535888672
2006-01-17,61.69416046142578
2006-01-18,61.586265563964844
2006-01-19,63.11837387084961
2006-01-20,66.39836883544922
2006-01-23,66.29048156738281
2006-01-24,67.9520492553711
2006-01-25,69.07416534423828
2006-01-27,68.77204132080078
2006-01-30,65.5999526977539
2006-01-31,64.58573913574219
2006-02-01,64.06784057617188
2006-02-02,62.988895416259766
2006-02-03,65.64310455322266
2006-02-06,63.6794319152832
2006-02-07,66.61416625976562
2006-02-08,65.6646957397461
2006-02-10,64.9310073852539
2006-02-13,63.744163513183594
2006-02-14,62.53573989868164
2006-02-15,63.20469284057617
2006-02-16,64.30521392822266
2006-02-17,62.60048294067383
2006-02-20,60.507328033447266
2006-02-21,63.334163665771484
2006-02-22,61.97468948364258
2006-02-23,62.42784881591797
2006-02-24,62.75154113769531
2006-02-27,64.77996063232422
2006-02-28,64.8015365600586
2006-03-01,66.89468383789062
2006-03-02,74.5767822265625
2006-03-03,75.6341552734375
2006-03-06,75.76363372802734
2006-03-07,73.9294204711914
2006-03-08,70.97310638427734
2006-03-09,73.36837005615234
2006-03-10,74.33941650390625
2006-03-13,73.99415588378906
2006-03-14,72.44046020507812
2006-03-16,74.5767822265625
2006-03-17,75.09468078613281
2006-03-20,73.7999496459961
2006-03-21,73.56257629394531
2006-03-22,72.7425765991211
2006-03-23,71.27520751953125
2006-03-24,75.76363372802734
2006-03-27,77.92151641845703
2006-03-28,75.7420425415039
2006-03-29,78.2236328125
2006-03-30,77.0583724975586
2006-03-31,74.64152526855469
2006-04-03,77.68415832519531
2006-04-04,78.26678466796875
2006-04-05,78.37467956542969
2006-04-07,76.28152465820312
2006-04-10,75.97940826416016
2006-04-12,73.64889526367188
2006-04-13,70.06678771972656
2006-04-17,74.08048248291016
2006-04-18,73.54100036621094
2006-04-19,74.68467712402344
2006-04-20,75.56941986083984
2006-04-21,75.67732238769531
2006-04-24,74.5767822265625
2006-04-25,74.05889892578125
2006-04-26,74.87889862060547
2006-04-27,76.8641586303711
2006-04-28,74.23151397705078
2006-05-02,75.00836944580078
2006-05-03,75.20256042480469
2006-05-04,74.08048248291016
2006-05-05,71.83625793457031
2006-05-08,72.91520690917969
2006-05-09,72.9367904663086
2006-05-10,74.33941650390625
2006-05-11,73.36837005615234
2006-05-12,73.84310913085938
2006-05-15,70.1962661743164
2006-05-16,68.12469482421875
2006-05-17,72.05206298828125
2006-05-18,70.04521942138672
2006-05-19,65.0173110961914
2006-05-22,63.032066345214844
2006-05-23,62.881004333496094
2006-05-24,62.10791778564453
2006-05-25,62.45452880859375
2006-05-26,64.36087036132812
2006-05-29,63.212730407714844
2006-05-30,62.93111038208008
2006-05-31,60.374874114990234
2006-06-01,57.12541961669922
2006-06-02,57.103755950927734
2006-06-05,54.17924499511719
2006-06-06,54.95911407470703
2006-06-07,52.44620132446289
2006-06-08,47.20375061035156
2006-06-09,49.56502151489258
2006-06-12,44.92913055419922
2006-06-13,43.087772369384766
2006-06-14,40.87813949584961
2006-06-15,45.60068893432617
2006-06-16,49.500038146972656
2006-06-19,47.94028854370117
2006-06-20,45.340728759765625
2006-06-21,47.59368133544922
2006-06-22,47.745330810546875
2006-06-23,47.65867233276367
2006-06-26,44.79915237426758
2006-06-27,41.93962860107422
2006-06-28,43.56435775756836
2006-06-29,45.55735778808594
2006-06-30,50.864803314208984
2006-07-03,49.435035705566406
2006-07-04,46.90046691894531
2006-07-05,47.312068939208984
2006-07-06,45.492374420166016
2006-07-07,44.95079040527344
2006-07-10,44.279239654541016
2006-07-11,43.60768508911133
2006-07-12,44.6691780090332
2006-07-13,45.42738342285156
2006-07-14,43.75932693481445
2006-07-17,43.21775436401367
2006-07-18,41.57136154174805
2006-07-19,38.19192886352539
2006-07-20,39.94663619995117
2006-07-21,38.516876220703125
2006-07-24,37.91030502319336
2006-07-25,38.14860153198242
2006-07-26,38.755165100097656
2006-07-27,41.09477996826172
2006-07-28,41.11643981933594
2006-07-31,43.1744270324707
2006-08-01,42.80615234375
2006-08-02,44.77749252319336
2006-08-03,44.97245788574219
2006-08-04,43.78099060058594
2006-08-07,43.06610870361328
2006-08-08,43.04444885253906
2006-08-09,45.57902526855469
2006-08-10,44.77749252319336
2006-08-11,44.92913055419922
2006-08-14,45.492374420166016
2006-08-16,48.22190856933594
2006-08-17,45.86064147949219
2006-08-18,47.572021484375
2006-08-21,47.745330810546875
2006-08-22,48.95845413208008
2006-08-23,46.813812255859375
2006-08-24,46.44553756713867
2006-08-25,47.44204330444336
2006-08-28,47.18208694458008
2006-08-29,46.792152404785156
2006-08-30,45.77398681640625
2006-08-31,46.38055419921875
2006-09-01,46.705501556396484
2006-09-04,49.80331039428711
2006-09-05,51.77465057373047
2006-09-06,50.97311782836914
2006-09-07,49.088436126708984
2006-09-08,49.500038146972656
2006-09-11,45.7089958190918
2006-09-12,46.53219985961914
2006-09-13,46.987117767333984
2006-09-14,46.662174224853516
2006-09-15,46.01228332519531
2006-09-18,46.57551956176758
2006-09-19,44.907466888427734
2006-09-20,44.64751434326172
2006-09-21,44.36589050292969
2006-09-22,43.28274154663086
2006-09-25,45.492374420166016
2006-09-26,45.037445068359375
2006-09-27,44.300899505615234
2006-09-28,43.824317932128906
2006-09-29,46.077274322509766
2006-10-03,48.91513442993164
2006-10-04,49.066768646240234
2006-10-05,52.68449401855469
2006-10-06,55.132423400878906
2006-10-09,55.17574691772461
2006-10-10,53.68099594116211
2006-10-11,52.96611785888672
