Date,POLYCAB
2023-01-25,2760.335205078125
2023-01-27,2720.7578125
2023-01-30,2761.8046875
2023-01-31,2861.777099609375
2023-02-01,2934.417236328125
2023-02-02,2940.3935546875
2023-02-03,2889.10888671875
2023-02-06,2905.27294921875
2023-02-07,2926.580078125
2023-02-08,2918.20458984375
2023-02-09,2934.711669921875
2023-02-10,2924.229248046875
2023-02-13,2887.541748046875
2023-02-14,2921.143310546875
2023-02-15,2945.24267578125
2023-02-16,2984.085205078125
2023-02-17,2953.422607421875
2023-02-20,2941.519775390625
2023-02-21,2979.432373046875
2023-02-22,2951.904052734375
2023-02-23,3007.156005859375
2023-02-24,3010.290771484375
2023-02-27,2934.956298828125
2023-02-28,3018.61767578125
2023-03-01,3052.4638671875
2023-03-02,3003.531005859375
2023-03-03,3006.71484375
2023-03-06,3003.139404296875
2023-03-08,3029.14892578125
2023-03-09,3021.40966796875
2023-03-10,2886.95361328125
2023-03-13,2835.522705078125
2023-03-14,2824.893798828125
2023-03-15,2868.634521484375
2023-03-16,2818.7216796875
2023-03-17,2825.677490234375
2023-03-20,2806.13330078125
2023-03-21,2805.692626953125
2023-03-22,2819.897216796875
2023-03-23,2802.459716796875
2023-03-24,2761.21728515625
2023-03-27,2722.618896484375
2023-03-28,2741.37939453125
2023-03-29,2798.296142578125
2023-03-31,2821.415771484375
2023-04-03,2899.93408203125
2023-04-05,2878.039306640625
2023-04-06,2859.818115234375
2023-04-10,2914.4326171875
2023-04-11,2983.49755859375
2023-04-12,2988.934814453125
2023-04-13,3021.458740234375
2023-04-17,3034.73291015625
2023-04-18,3032.724365234375
2023-04-19,3074.947021484375
2023-04-20,3065.493408203125
2023-04-21,3048.300537109375
2023-04-24,3078.4736328125
2023-04-25,3087.53564453125
2023-04-26,3113.10400390625
2023-04-27,3124.075927734375
2023-04-28,3140.09326171875
2023-05-02,3183.784912109375
2023-05-03,3224.635986328125
2023-05-04,3202.496337890625
2023-05-05,3247.26611328125
2023-05-08,3196.471435546875
2023-05-09,3156.404052734375
2023-05-10,3143.91357421875
2023-05-11,3169.38427734375
2023-05-12,3319.955078125
2023-05-15,3312.363037109375
2023-05-16,3356.544921875
2023-05-17,3367.712646484375
2023-05-18,3336.070556640625
2023-05-19,3370.945556640625
2023-05-22,3361.491943359375
2023-05-23,3306.239990234375
2023-05-24,3333.2783203125
2023-05-25,3344.201171875
2023-05-26,3339.254150390625
2023-05-29,3342.829833984375
2023-05-30,3411.796630859375
2023-05-31,3353.802001953125
2023-06-01,3411.502685546875
2023-06-02,3479.44091796875
2023-06-05,3521.516357421875
2023-06-06,3522.251220703125
2023-06-07,3466.019775390625
2023-06-08,3440.1083984375
2023-06-09,3475.27734375
2023-06-12,3462.150146484375
2023-06-13,3510.936279296875
2023-06-14,3514.757080078125
2023-06-15,3486.54345703125
2023-06-16,3501.923583984375
2023-06-19,3457.790771484375
2023-06-20,3470.330078125
2023-06-21,3367.770751953125
2023-06-22,3432.39990234375
2023-06-23,3376.932861328125
2023-06-26,3415.060546875
2023-06-27,3423.680908203125
2023-06-28,3560.574951171875
2023-06-30,3498.60546875
2023-07-03,3470.724365234375
2023-07-04,3457.621337890625
2023-07-05,3500.132568359375
2023-07-06,3508.063720703125
2023-07-07,3456.291015625
2023-07-10,3494.221435546875
2023-07-11,3718.946533203125
2023-07-12,3744.266357421875
2023-07-13,3758.699462890625
2023-07-14,3817.0234375
2023-07-17,3856.72705078125
2023-07-18,4067.06787109375
2023-07-19,4245.09423828125
2023-07-20,4647.55029296875
2023-07-21,4518.931640625
2023-07-24,4628.9296875
2023-07-25,4623.9541015625
2023-07-26,4604.69384765625
2023-07-27,4631.44189453125
2023-07-28,4675.52978515625
2023-07-31,4745.5283203125
2023-08-01,4561.68994140625
2023-08-02,4520.1630859375
2023-08-03,4546.615234375
2023-08-04,4546.615234375
2023-08-07,4531.2958984375
2023-08-08,4602.47705078125
2023-08-09,4614.5947265625
2023-08-10,4516.8134765625
2023-08-11,4590.5068359375
2023-08-14,4674.49560546875
2023-08-16,4781.93212890625
2023-08-17,4746.71044921875
2023-08-18,4706.9580078125
2023-08-21,4778.3359375
2023-08-22,4923.25927734375
2023-08-23,5059.06982421875
2023-08-24,4952.470703125
2023-08-25,4927.93896484375
2023-08-28,5018.0849609375
2023-08-29,4946.26318359375
2023-08-30,4966.11572265625
2023-08-31,5047.24658203125
2023-09-01,5131.1865234375
2023-09-04,5141.333984375
2023-09-05,5225.2734375
2023-09-06,5215.42138671875
2023-09-07,5108.67431640625
2023-09-08,5122.36865234375
2023-09-11,5071.77880859375
2023-09-12,4869.2705078125
2023-09-13,4968.775390625
2023-09-14,5091.48291015625
2023-09-15,5090.349609375
2023-09-18,5059.2666015625
2023-09-20,5209.3623046875
2023-09-21,5144.5849609375
2023-09-22,5054.0947265625
2023-09-25,5129.56103515625
2023-09-26,5063.009765625
2023-09-27,5281.232421875
2023-09-28,5208.27880859375
2023-09-29,5263.9912109375
2023-10-03,5293.7451171875
2023-10-04,5234.78076171875
2023-10-05,5162.5654296875
2023-10-06,5181.431640625
2023-10-09,5102.3203125
2023-10-10,5128.23095703125
2023-10-11,5150.939453125
2023-10-12,5163.55029296875
2023-10-13,5244.5341796875
2023-10-16,5340.29638671875
2023-10-17,5386.9453125
2023-10-18,5259.755859375
2023-10-19,5218.62353515625
2023-10-20,5149.95458984375
2023-10-23,5077.88671875
2023-10-25,4948.8251953125
2023-10-26,4799.71435546875
2023-10-27,4903.0625
2023-10-30,4864.3935546875
2023-10-31,4849.2705078125
2023-11-01,4828.1376953125
2023-11-02,4976.8544921875
2023-11-03,4962.02685546875
2023-11-06,5062.8134765625
2023-11-07,5040.05517578125
2023-11-08,5052.51806640625
2023-11-09,5057.34521484375
2023-11-10,5059.80810546875
2023-11-13,5056.11376953125
2023-11-15,5054.53759765625
2023-11-16,5190.98876953125
2023-11-17,5209.8056640625
2023-11-20,5234.28759765625
2023-11-21,5235.76513671875
2023-11-22,5234.435546875
2023-11-23,5148.4765625
2023-11-24,5202.072265625
2023-11-28,5122.81201171875
2023-11-29,5086.556640625
2023-11-30,5189.9541015625
2023-12-01,5157.09716796875
2023-12-04,5262.56298828125
2023-12-05,5280.8388671875
2023-12-06,5240.24853515625
2023-12-07,5339.75439453125
2023-12-08,5366.05859375
2023-12-11,5607.72998046875
2023-12-12,5526.89306640625
2023-12-13,5594.13330078125
2023-12-14,5569.798828125
2023-12-15,5586.10400390625
2023-12-18,5594.72509765625
2023-12-19,5527.87890625
2023-12-20,5416.64892578125
2023-12-21,5536.154296875
2023-12-22,5280.00146484375
2023-12-26,5314.9267578125
2023-12-27,5356.20654296875
2023-12-28,5378.17724609375
2023-12-29,5403.69384765625
2024-01-01,5383.841796875
2024-01-02,5267.4892578125
2024-01-03,5324.58154296875
2024-01-04,5314.779296875
2024-01-05,5321.3798828125
2024-01-08,5265.173828125
2024-01-09,4795.08447265625
2024-01-10,4839.17236328125
2024-01-11,3821.0625
2024-01-12,3921.99658203125
2024-01-15,4136.08154296875
2024-01-16,4276.5712890625
2024-01-17,4373.61376953125
2024-01-18,4370.412109375
2024-01-19,4357.26025390625
2024-01-23,4108.24951171875
2024-01-24,4297.162109375
2024-01-25,4279.57666015625
2024-01-29,4281.8916015625
2024-01-30,4250.16796875
2024-01-31,4278.88671875
2024-02-01,4200.85888671875
2024-02-02,4318.8369140625
2024-02-05,4320.36328125
2024-02-06,4331.10205078125
2024-02-07,4323.220703125
2024-02-08,4255.685546875
2024-02-09,4243.6162109375
2024-02-12,4280.90673828125
2024-02-13,4266.12841796875
2024-02-14,4291.0048828125
2024-02-15,4497.40478515625
2024-02-16,4600.900390625
2024-02-19,4698.0419921875
2024-02-20,4662.13134765625
2024-02-21,4646.81103515625
2024-02-22,4646.81103515625
2024-02-23,4730.75
2024-02-26,4717.548828125
2024-02-27,4696.36669921875
2024-02-28,4640.21044921875
2024-02-29,4679.5693359375
2024-03-01,4736.31689453125
2024-03-04,4721.29296875
2024-03-05,4840.6005859375
2024-03-06,4808.08837890625
2024-03-07,4818.63037109375
2024-03-11,4860.8955078125
2024-03-12,4783.01513671875
2024-03-13,4708.189453125
2024-03-14,4817.79345703125
2024-03-15,4822.0791015625
2024-03-18,4724.44482421875
2024-03-19,4610.9990234375
2024-03-20,4674.150390625
2024-03-21,4912.7666015625
2024-03-22,4837.2509765625
2024-03-26,4943.89892578125
2024-03-27,4963.65234375
2024-03-28,4990.0556640625
2024-04-01,5057.05029296875
2024-04-02,5128.77294921875
2024-04-03,5183.697265625
2024-04-04,5147.63916015625
2024-04-05,5237.93359375
2024-04-08,5203.25390625
2024-04-09,5183.55029296875
2024-04-10,5170.74267578125
2024-04-12,5223.89404296875
2024-04-15,5235.22412109375
2024-04-16,5189.6083984375
2024-04-18,5251.0361328125
2024-04-19,5211.77587890625
2024-04-22,5353.2509765625
2024-04-23,5415.91015625
2024-04-24,5511.03125
2024-04-25,5549.75
2024-04-26,5510.8837890625
2024-04-29,5556.4990234375
2024-04-30,5582.70458984375
2024-05-02,5706.79150390625
2024-05-03,5745.85498046875
2024-05-06,5814.22802734375
2024-05-07,5722.85009765625
2024-05-08,5833.931640625
2024-05-09,5717.62890625
2024-05-10,6064.56787109375
2024-05-13,6335.74560546875
2024-05-14,6229.9833984375
2024-05-15,6371.212890625
2024-05-16,6374.56201171875
2024-05-17,6394.90673828125
2024-05-21,6594.50927734375
2024-05-22,6464.7080078125
2024-05-23,6543.86962890625
2024-05-24,6585.248046875
2024-05-27,6738.25048828125
2024-05-28,6607.36572265625
2024-05-29,6647.9072265625
2024-05-30,6614.75537109375
2024-05-31,6641.89794921875
2024-06-03,6826.623046875
2024-06-04,6360.67138671875
2024-06-05,6688.0048828125
2024-06-06,6757.26513671875
2024-06-07,6745.14697265625
2024-06-10,6698.30029296875
2024-06-11,6894.35595703125
2024-06-12,6898.39501953125
2024-06-13,6942.9267578125
2024-06-14,6975.14208984375
2024-06-18,7005.04345703125
2024-06-19,6899.08544921875
2024-06-20,6853.51953125
2024-06-21,6986.6201171875
2024-06-24,7153.1689453125
2024-06-25,7120.65771484375
2024-06-26,7074.10595703125
2024-06-27,6885.833984375
2024-06-28,6639.77978515625
2024-07-01,6636.2822265625
2024-07-02,6530.02783203125
2024-07-03,6612.39111328125
2024-07-04,6562.88427734375
2024-07-05,6535.93896484375
2024-07-08,6449.73388671875
2024-07-09,6387.92431640625
2024-07-10,6293.0576171875
2024-07-11,6551.08251953125
2024-07-12,6513.47265625
2024-07-15,6599.431640625
2024-07-16,6561.1787109375
2024-07-18,6485.017578125
2024-07-19,6284.6943359375
2024-07-22,6224.46875
2024-07-23,6142.9638671875
2024-07-24,6257.37744140625
2024-07-25,6361.49853515625
2024-07-26,6481.30615234375
2024-07-29,6515.99609375
2024-07-30,6613.18896484375
2024-07-31,6787.82861328125
2024-08-01,6705.53125
2024-08-02,6682.22314453125
2024-08-05,6391.53662109375
2024-08-06,6347.3447265625
2024-08-07,6638.57568359375
2024-08-08,6564.34521484375
2024-08-09,6582.4580078125
2024-08-12,6517.580078125
2024-08-13,6347.98828125
2024-08-14,6347.54296875
2024-08-16,6605.86474609375
2024-08-19,6549.00439453125
2024-08-20,6716.369140625
2024-08-21,6718.05224609375
2024-08-22,6761.89697265625
2024-08-23,6684.845703125
2024-08-26,6697.0693359375
2024-08-27,6700.087890625
2024-08-28,6718.59619140625
2024-08-29,6674.30517578125
2024-08-30,6743.48779296875
2024-09-02,6649.06689453125
2024-09-03,6697.71240234375
2024-09-04,6648.12646484375
2024-09-05,6580.57666015625
2024-09-06,6552.765625
2024-09-09,6595.62109375
2024-09-10,6618.78076171875
2024-09-11,6741.1123046875
2024-09-12,6777.93115234375
2024-09-13,6683.5595703125
2024-09-16,6655.45068359375
2024-09-17,6622.73974609375
2024-09-18,6598.78857421875
2024-09-19,6409.40185546875
2024-09-20,6492.044921875
2024-09-23,6541.23486328125
2024-09-24,6589.435546875
2024-09-25,6617.34619140625
2024-09-26,6678.1650390625
2024-09-27,6982.41064453125
2024-09-30,6883.83349609375
2024-10-01,7251.37255859375
2024-10-03,7256.96533203125
2024-10-04,7111.22607421875
2024-10-07,7004.2841796875
2024-10-08,7188.22705078125
2024-10-09,7320.7529296875
2024-10-10,7376.376953125
2024-10-11,7370.4384765625
2024-10-14,7406.61279296875
2024-10-15,7412.45263671875
2024-10-16,7107.81103515625
2024-10-17,7047.486328125
2024-10-18,7047.337890625
2024-10-21,6779.46533203125
2024-10-22,6583.19970703125
2024-10-23,6593.3447265625
2024-10-24,6435.62939453125
2024-10-25,6389.16162109375
2024-10-28,6303.8955078125
2024-10-29,6332.3505859375
2024-10-30,6328.73779296875
2024-10-31,6413.90478515625
2024-11-01,6435.08544921875
2024-11-04,6456.0185546875
2024-11-05,6564.49365234375
2024-11-06,6813.314453125
2024-11-07,6746.8037109375
2024-11-08,6656.78662109375
2024-11-11,6639.5654296875
2024-11-12,6436.02587890625
2024-11-13,6263.31591796875
2024-11-14,6237.236328125
2024-11-18,6378.52197265625
2024-11-19,6450.1787109375
2024-11-21,6342.5947265625
2024-11-22,6552.5673828125
2024-11-25,6696.72265625
2024-11-26,6802.1298828125
2024-11-27,6971.72216796875
2024-11-28,7075.84228515625
2024-11-29,7223.0166015625
2024-12-02,7276.51220703125
2024-12-03,7336.44091796875
2024-12-04,7225.1943359375
2024-12-05,7266.2685546875
2024-12-06,7242.86083984375
2024-12-09,7362.07470703125
2024-12-10,7366.47900390625
2024-12-11,7325.30615234375
2024-12-12,7409.58203125
2024-12-13,7444.96533203125
2024-12-16,7463.96875
2024-12-17,7406.2666015625
2024-12-18,7337.2822265625
2024-12-19,7416.60986328125
2024-12-20,7104.59423828125
2024-12-23,7045.30908203125
2024-12-24,7019.0810546875
2024-12-26,7071.28955078125
2024-12-27,7075.89208984375
2024-12-30,7208.91259765625
2024-12-31,7197.728515625
2025-01-01,7266.0703125
2025-01-02,7314.81494140625
2025-01-03,7134.0390625
2025-01-06,6877.0537109375
2025-01-07,7089.35205078125
2025-01-08,6833.75244140625
2025-01-09,6680.04541015625
2025-01-10,6471.85400390625
2025-01-13,6187.650390625
2025-01-14,6408.263671875
2025-01-15,6384.6083984375
2025-01-16,6596.95751953125
2025-01-17,6710.1337890625
2025-01-20,6737.6982421875
2025-01-21,6492.34130859375
2025-01-22,6101.09765625
2025-01-23,6186.759765625
2025-01-24,5855.09814453125
2025-01-27,5585.59228515625
2025-01-28,5616.4228515625
2025-01-29,5770.42626953125
2025-01-30,5729.05517578125
2025-01-31,5975.9951171875
2025-02-01,5785.7177734375
2025-02-03,5797.64404296875
2025-02-04,5902.70458984375
2025-02-05,5975.35107421875
2025-02-06,5798.88134765625
2025-02-07,5809.4716796875
2025-02-10,5589.25439453125
2025-02-11,5451.5322265625
2025-02-12,5583.41455078125
2025-02-13,5493.9921875
2025-02-14,5360.67431640625
2025-02-17,5358.6455078125
2025-02-18,5381.1123046875
2025-02-19,5542.63818359375
2025-02-20,5697.18505859375
2025-02-21,5780.1748046875
2025-02-24,5781.36279296875
2025-02-25,5706.439453125
2025-02-27,4631.533203125
2025-02-28,4665.03564453125
2025-03-03,4820.87060546875
2025-03-04,4854.818359375
2025-03-05,5019.263671875
2025-03-06,5024.509765625
2025-03-07,5011.49462890625
2025-03-10,4889.75634765625
2025-03-11,4857.4912109375
2025-03-12,4957.35546875
2025-03-13,4951.76318359375
2025-03-17,4968.09423828125
2025-03-18,4968.09423828125
2025-03-19,5382.5966796875
2025-03-20,5031.2392578125
2025-03-21,4941.07421875
2025-03-24,4973.88427734375
2025-03-25,5099.2841796875
2025-03-26,5097.99755859375
2025-03-27,5163.02294921875
2025-03-28,5095.12744140625
2025-04-01,5050.24267578125
2025-04-02,5231.51318359375
2025-04-03,5150.3544921875
2025-04-04,4989.02685546875
2025-04-07,4883.96630859375
2025-04-08,4934.9873046875
2025-04-09,4953.64404296875
2025-04-11,5040.98876953125
2025-04-15,5195.634765625
2025-04-16,5245.1220703125
2025-04-17,5238.68896484375
2025-04-21,5356.962890625
2025-04-22,5449.50341796875
2025-04-23,5556.8896484375
2025-04-24,5455.9365234375
2025-04-25,5450.4931640625
2025-04-28,5540.55908203125
2025-04-29,5513.34130859375
2025-04-30,5463.359375
2025-05-02,5403.9755859375
2025-05-05,5735.5380859375
2025-05-06,5845.39892578125
2025-05-07,5826.09912109375
2025-05-08,5705.845703125
2025-05-09,5707.330078125
2025-05-12,5931.01123046875
2025-05-13,5945.85693359375
2025-05-14,5919.62939453125
2025-05-15,5980.00341796875
2025-05-16,6031.96484375
2025-05-19,6039.8828125
2025-05-20,5951.79541015625
2025-05-21,5992.8701171875
2025-05-22,5886.9677734375
2025-05-23,5823.1298828125
2025-05-26,5888.4521484375
2025-05-27,5902.8037109375
2025-05-28,5995.34423828125
2025-05-29,5940.90869140625
2025-05-30,5929.52685546875
2025-06-02,5865.6884765625
2025-06-03,5810.75830078125
2025-06-04,5836.4912109375
2025-06-05,5919.134765625
2025-06-06,6045.8212890625
2025-06-09,6080.95654296875
2025-06-10,6075.01806640625
2025-06-11,6103.22607421875
2025-06-12,5987.9208984375
2025-06-13,5968.62158203125
2025-06-16,6044.33642578125
2025-06-17,5979.5087890625
2025-06-18,5927.546875
2025-06-19,5762.2607421875
2025-06-20,5938.92919921875
2025-06-23,6224.9638671875
2025-06-24,6313.54345703125
2025-06-25,6410.5830078125
2025-06-26,6437.953125
2025-06-27,6455.37060546875
2025-06-30,6520.0634765625
2025-07-01,6632.52978515625
2025-07-02,6736.03857421875
2025-07-03,6775.35205078125
2025-07-04,6685.77734375
2025-07-07,6668.35986328125
2025-07-08,6716.630859375
2025-07-09,6684.2841796875
2025-07-10,6748.97705078125
2025-07-11,6673.833984375
2025-07-14,6764.404296875
2025-07-15,6911.705078125
2025-07-16,6915.1884765625
2025-07-17,6853.4814453125
2025-07-18,6893.29248046875
2025-07-21,7008.74462890625
2025-07-22,6927.62939453125
2025-07-23,6852.486328125
2025-07-24,6808.69384765625
2025-07-25,6702.69677734375
2025-07-28,6805.21044921875
2025-07-29,6929.6201171875
2025-07-30,6898.26904296875
2025-07-31,6788.78857421875
2025-08-01,6666.369140625
2025-08-04,6886.8232421875
2025-08-05,6892.794921875
2025-08-06,6792.76953125
2025-08-07,6848.5048828125
2025-08-08,6709.166015625
2025-08-11,6725.58837890625
2025-08-12,6771.37109375
2025-08-13,6933.103515625
2025-08-14,6937.0849609375
2025-08-18,7053.5322265625
2025-08-19,7083.390625
2025-08-20,7124.19677734375
2025-08-21,7051.0439453125
2025-08-22,7066.96826171875
2025-08-25,7038.10546875
2025-08-26,7030.640625
2025-08-28,7072.93994140625
2025-08-29,7057.51318359375
2025-09-01,7110.7607421875
2025-09-02,7144.60009765625
2025-09-03,7200.83349609375
2025-09-04,7222.7294921875
2025-09-05,7193.8662109375
2025-09-08,7289.91064453125
2025-09-09,7159.03173828125
2025-09-10,7174.9560546875
2025-09-11,7199.34033203125
2025-09-12,7220.2412109375
2025-09-15,7215.7626953125
2025-09-16,7360.07763671875
2025-09-17,7324.24755859375
2025-09-18,7405.36279296875
2025-09-19,7513.3505859375
2025-09-22,7620.84033203125
2025-09-23,7584.01513671875
2025-09-24,7496.92822265625
2025-09-25,7372.5185546875
2025-09-26,7287.919921875
2025-09-29,7243.63037109375
2025-09-30,7251.59228515625
2025-10-01,7316.28564453125
2025-10-03,7358.08740234375
2025-10-06,7579.53662109375
2025-10-07,7559.630859375
2025-10-08,7552.16650390625
2025-10-09,7594.96337890625
2025-10-10,7693.49560546875
2025-10-13,7649.2060546875
2025-10-14,7572.07177734375
2025-10-15,7622.33349609375
2025-10-16,7542.21337890625
2025-10-17,7404.36767578125
2025-10-20,7637.2626953125
2025-10-21,7569.0859375
2025-10-23,7482.99462890625
2025-10-24,7477.5205078125
2025-10-27,7630.29541015625
2025-10-28,7474.53466796875
2025-10-29,7698.9697265625
2025-10-30,7807.95263671875
2025-10-31,7667.61865234375
2025-11-03,7590.484375
2025-11-04,7524.29833984375
2025-11-06,7555.64990234375
2025-11-07,7506.38330078125
2025-11-10,7572.07177734375
2025-11-11,7623.32861328125
2025-11-12,7643.73193359375
2025-11-13,7684.5380859375
2025-11-14,7595.95849609375
2025-11-17,7646.7177734375
2025-11-18,7624.82177734375
2025-11-19,7651.69384765625
2025-11-20,7612.38037109375
2025-11-21,7485.48291015625
2025-11-24,7391.9267578125
2025-11-25,7403.8701171875
2025-11-26,7503.3974609375
2025-11-27,7443.68115234375
2025-11-28,7434.7236328125
2025-12-01,7366.04931640625
2025-12-02,7312.30419921875
2025-12-03,7192.87109375
2025-12-04,7313.79736328125
2025-12-05,7222.7294921875
2025-12-08,6991.8251953125
2025-12-09,7160.02685546875
2025-12-10,7105.28662109375
2025-12-11,7184.4111328125
2025-12-12,7242.13720703125
2025-12-15,7304.83984375
2025-12-16,7326.73583984375
2025-12-17,7046.06787109375
2025-12-18,7065.4755859375
2025-12-19,7403.8701171875
2025-12-22,7567.095703125
2025-12-23,7608.89697265625
2025-12-24,7594.4658203125
2025-12-26,7520.81494140625
2025-12-29,7458.11279296875
2025-12-30,7461.59619140625
2025-12-31,7583.02001953125
2026-01-01,7636.76513671875
2026-01-02,7761.1748046875
2026-01-05,7725.3447265625
2026-01-06,7758.6865234375
2026-01-07,7859.70703125
2026-01-08,7713.89892578125
2026-01-09,7648.7080078125
2026-01-12,7592.97265625
2026-01-13,7519.322265625
2026-01-14,7288.91552734375
2026-01-15,7288.91552734375
2026-01-16,7087.869140625
2026-01-19,7382.96923828125
2026-01-20,7041.09130859375
2026-01-21,6942.06103515625
2026-01-22,6965.94775390625
2026-01-23,6690.255859375
2026-01-27,6734.04833984375
2026-01-28,6895.283203125
2026-01-29,6984.3603515625
2026-01-30,6980.37939453125
2026-02-02,7003.2705078125
2026-02-03,7469.55810546875
2026-02-04,7593.9677734375
2026-02-05,7500.90966796875
2026-02-06,7587.49853515625
2026-02-09,7751.2216796875
2026-02-10,7705.9365234375
2026-02-11,7777.09912109375
2026-02-12,7731.31640625
2026-02-13,7551.66845703125
2026-02-16,7599.939453125
2026-02-17,7705.43896484375
2026-02-18,7793.0234375
2026-02-19,7741.26904296875
2026-02-20,7831.83935546875
2026-02-23,7936.34326171875
2026-02-24,8082.15185546875
2026-02-25,8309.0751953125
2026-02-26,8465.8310546875
2026-02-27,8569.837890625
2026-03-02,8508.130859375
2026-03-04,8244.8798828125
2026-03-05,8523.5576171875
2026-03-06,8511.6142578125
2026-03-09,8189.6416015625
2026-03-10,7686.52880859375
2026-03-11,7394.4150390625
2026-03-12,7419.79443359375
2026-03-13,7159.529296875
2026-03-16,7093.34326171875
2026-03-17,7132.65673828125
2026-03-18,7339.67431640625
2026-03-19,7146.09326171875
2026-03-20,7137.1357421875
2026-03-23,6762.9111328125
2026-03-24,7031.138671875
2026-03-25,7111.25830078125
2026-03-27,7033.62646484375
2026-03-30,6811.18212890625
2026-04-01,6892.29736328125
2026-04-02,6845.51904296875
2026-04-06,7013.72119140625
2026-04-07,7192.87109375
2026-04-08,7564.607421875
2026-04-09,7571.07666015625
2026-04-10,7691.50537109375
2026-04-13,7512.35498046875
2026-04-15,7754.20751953125
2026-04-16,7866.17626953125
2026-04-17,8143.85888671875
2026-04-20,8159.783203125
2026-04-21,7917.9306640625
2026-04-22,8000.041015625
2026-04-23,7925.89306640625
2026-04-24,7995.06494140625
2026-04-27,8027.4111328125
2026-04-28,8215.021484375
2026-04-29,8110.01953125
2026-04-30,8072.19873046875
2026-05-01,8072.19873046875
2026-05-04,8305.09375
2026-05-05,8297.62890625
2026-05-06,8375.7587890625
2026-05-07,8960.484375
2026-05-08,9040.1064453125
2026-05-11,9022.6884765625
2026-05-12,8978.896484375
2026-05-13,8845.529296875
2026-05-14,9173.970703125
2026-05-15,9109.2783203125
2026-05-18,9107.78515625
2026-05-19,9119.23046875
2026-05-20,9155.55859375
2026-05-21,9150.083984375
2026-05-22,9219.75390625
2026-05-25,9354.1162109375
2026-05-26,9568.1005859375
2026-05-27,9618.3623046875
2026-05-28,9618.3623046875
2026-05-29,9432.7431640625
2026-06-01,9435.7294921875
2026-06-02,9486.48828125
2026-06-03,9526.2998046875
2026-06-04,9671.6103515625
2026-06-05,9653.197265625
2026-06-08,9450.1611328125
2026-06-09,9570.091796875
2026-06-10,9478.5263671875
2026-06-11,9327.7412109375
2026-06-12,9508.8818359375
2026-06-15,9510.873046875
2026-06-16,9546.205078125
2026-06-17,9879.623046875
2026-06-18,9905.5
2026-06-19,10083.0
2026-06-22,10022.5
2026-06-23,9920.5
2026-06-24,9692.5
2026-06-25,9531.0
2026-06-26,9531.0
2026-06-29,9779.0
2026-06-30,9961.0
2026-07-01,9713.5
2026-07-02,9635.0
2026-07-03,9548.5
2026-07-06,9584.0
2026-07-07,9401.0
2026-07-08,9234.0
2026-07-09,9074.0
2026-07-10,9210.5
2026-07-13,9306.5
2026-07-14,9532.5
2026-07-15,9324.5
2026-07-16,9215.0
2026-07-17,8862.0
2026-07-20,8885.0
2026-07-21,8903.5
2026-07-22,9090.5
2026-07-23,8935.0
2026-07-24,8907.5
2026-07-27,9010.0
2026-07-28,9121.5
2026-07-29,9047.0
2026-07-30,8896.0
2026-07-31,9106.5
2026-08-03,9034.0
2026-08-04,9176.0
2026-08-05,9200.0
2026-08-06,9315.0
2026-08-07,9218.0
2026-08-10,9275.0
2026-08-11,9125.0
2026-08-12,9289.0
2026-08-13,9297.0
2026-08-14,9240.0
2026-08-17,9370.0
2026-08-18,9139.0
2026-08-19,9140.0
2026-08-20,9125.0
2026-08-21,8966.0
2026-08-24,9054.0
2026-08-25,9098.0
2026-08-26,9060.0
2026-08-27,9079.0
2026-08-28,9088.0
2026-08-31,9445.0
2026-09-01,8895.5
2026-09-02,8804.0
2026-09-03,8807.5
2026-09-04,8300.0
2026-09-07,8261.0
2026-09-08,8373.5
2026-09-09,8354.0
2026-09-10,8358.0
2026-09-11,8241.0
2026-09-14,8241.0
2026-09-15,8143.5
2026-09-16,8121.5
2026-09-17,8208.5
2026-09-18,8400.0
2026-09-21,8381.0
