Date,SYMPHONY
2015-04-09,1291.24365234375
2015-04-10,1344.010009765625
2015-04-13,1315.21826171875
2015-04-15,1342.592041015625
2015-04-16,1335.8837890625
2015-04-17,1305.7633056640625
2015-04-20,1354.5902099609375
2015-04-21,1418.7027587890625
2015-04-22,1261.6866455078125
2015-04-23,1263.28515625
2015-04-24,1010.6420288085938
2015-04-27,901.3720092773438
2015-04-28,949.8162841796875
2015-04-29,1044.7911376953125
2015-04-30,994.0059204101562
2015-05-04,1077.8377685546875
2015-05-05,1012.5549926757812
2015-05-06,970.8192749023438
2015-05-07,898.7835083007812
2015-05-08,962.489990234375
2015-05-11,1008.8181762695312
2015-05-12,976.8521728515625
2015-05-13,1002.9652099609375
2015-05-14,998.8007202148438
2015-05-15,986.7794799804688
2015-05-18,997.3824462890625
2015-05-19,989.9312744140625
2015-05-20,1005.7115478515625
2015-05-21,992.9700317382812
2015-05-22,1009.380859375
2015-05-25,1005.0139770507812
2015-05-26,1039.68115234375
2015-05-27,1128.172607421875
2015-05-28,1124.7962646484375
2015-05-29,1136.5469970703125
2015-06-01,1125.6517333984375
2015-06-02,1059.198486328125
2015-06-03,1083.1053466796875
2015-06-04,1083.37548828125
2015-06-05,1075.4066162109375
2015-06-08,1045.894775390625
2015-06-09,1059.5809326171875
2015-06-10,1073.492919921875
2015-06-11,1000.6693725585938
2015-06-12,944.9312744140625
2015-06-15,922.420166015625
2015-06-16,937.7501831054688
2015-06-17,1006.454345703125
2015-06-18,1023.0903930664062
2015-06-19,1024.91357421875
2015-06-22,1059.8060302734375
2015-06-23,1047.942626953125
2015-06-24,1025.1387939453125
2015-06-25,1020.02880859375
2015-06-26,1003.5501098632812
2015-06-29,946.484375
2015-06-30,954.0708618164062
2015-07-01,959.6085815429688
2015-07-02,944.053466796875
2015-07-03,940.834228515625
2015-07-06,900.4716186523438
2015-07-07,847.2550659179688
2015-07-08,832.6679077148438
2015-07-09,785.7317504882812
2015-07-10,819.9713745117188
2015-07-13,859.0958862304688
2015-07-14,866.0970458984375
2015-07-15,856.1019287109375
2015-07-16,842.3927001953125
2015-07-17,853.3781127929688
2015-07-20,857.7003173828125
2015-07-21,828.4581909179688
2015-07-22,847.998046875
2015-07-23,855.8543701171875
2015-07-24,850.091552734375
2015-07-27,843.765869140625
2015-07-28,840.8168334960938
2015-07-29,810.69677734375
2015-07-30,796.2896118164062
2015-07-31,779.0911254882812
2015-08-03,805.0015258789062
2015-08-04,817.6751708984375
2015-08-05,863.4407958984375
2015-08-06,859.9290771484375
2015-08-07,856.5747680664062
2015-08-10,868.258056640625
2015-08-11,862.2926635742188
2015-08-12,832.6904296875
2015-08-13,926.989990234375
2015-08-14,867.785400390625
2015-08-17,896.217041015625
2015-08-18,868.7083740234375
2015-08-19,1015.9767456054688
2015-08-20,969.0184326171875
2015-08-21,951.4371337890625
2015-08-24,845.049072265625
2015-08-25,853.2880859375
2015-08-26,852.1625366210938
2015-08-27,1000.0166015625
2015-08-28,937.2547607421875
2015-08-31,903.578125
2015-09-01,830.9569091796875
2015-09-02,858.0381469726562
2015-09-03,875.8218994140625
2015-09-04,846.7147216796875
2015-09-07,829.3585815429688
2015-09-08,814.7937622070312
2015-09-09,822.9878540039062
2015-09-10,805.5642700195312
2015-09-11,811.9349365234375
2015-09-14,814.6812744140625
2015-09-15,815.8070068359375
2015-09-16,840.7042846679688
2015-09-18,852.680419921875
2015-09-21,850.2942504882812
2015-09-22,829.7861938476562
2015-09-23,833.0956420898438
2015-09-24,834.4461669921875
2015-09-28,821.6373291015625
2015-09-29,822.47021484375
2015-09-30,828.1204833984375
2015-10-01,818.08056640625
2015-10-05,851.0819702148438
2015-10-06,855.6519775390625
2015-10-07,854.2335815429688
2015-10-08,846.1744384765625
2015-10-09,852.5001220703125
2015-10-12,865.4218139648438
2015-10-13,858.6456909179688
2015-10-14,888.0680541992188
2015-10-15,877.4336547851562
2015-10-16,878.451904296875
2015-10-19,896.3267211914062
2015-10-20,902.7069702148438
2015-10-21,900.150146484375
2015-10-23,976.3544311523438
2015-10-26,957.1448364257812
2015-10-27,938.5917358398438
2015-10-28,915.0155029296875
2015-10-29,902.5032958984375
2015-10-30,932.09814453125
2015-11-02,913.6353759765625
2015-11-03,914.2461547851562
2015-11-04,907.7752075195312
2015-11-05,893.8601684570312
2015-11-06,887.9775390625
2015-11-09,883.4068603515625
2015-11-10,891.2582397460938
2015-11-13,936.1481323242188
2015-11-16,927.5955810546875
2015-11-17,949.3164672851562
2015-11-18,964.97314453125
2015-11-19,977.7120971679688
2015-11-20,978.775390625
2015-11-23,977.4628295898438
2015-11-24,957.529541015625
2015-11-26,949.6784057617188
2015-11-27,955.3123779296875
2015-11-30,949.3843383789062
2015-12-01,981.7166137695312
2015-12-02,981.8750610351562
2015-12-03,961.2404174804688
2015-12-04,987.8706665039062
2015-12-07,987.8031005859375
2015-12-08,968.186279296875
2015-12-09,954.0680541992188
2015-12-10,955.6970825195312
2015-12-11,933.4783935546875
2015-12-14,944.3157958984375
2015-12-15,945.4925537109375
2015-12-16,973.9786376953125
2015-12-17,996.129638671875
2015-12-18,1031.5841064453125
2015-12-21,1048.5086669921875
2015-12-22,1070.161376953125
2015-12-23,1073.510498046875
2015-12-24,1050.318359375
2015-12-28,1034.978271484375
2015-12-29,1023.3707885742188
2015-12-30,1024.8643798828125
2015-12-31,1045.6123046875
2016-01-01,1047.2642822265625
2016-01-04,1020.8821411132812
2016-01-05,1032.8511962890625
2016-01-06,1018.710205078125
2016-01-07,1010.5425415039062
2016-01-08,1039.8201904296875
2016-01-11,1025.6109619140625
2016-01-12,1040.72509765625
2016-01-13,1035.8377685546875
2016-01-14,1008.641357421875
2016-01-15,958.4346923828125
2016-01-18,927.4825439453125
2016-01-19,919.2238159179688
2016-01-20,907.5261840820312
2016-01-21,934.745361328125
2016-01-22,933.8853759765625
2016-01-25,962.1454467773438
2016-01-27,975.2684936523438
2016-01-28,1006.0847778320312
2016-01-29,999.3646240234375
2016-02-01,984.6353759765625
2016-02-02,999.0027465820312
2016-02-03,994.1837768554688
2016-02-04,985.0899658203125
2016-02-05,1002.12060546875
2016-02-08,999.5809326171875
2016-02-09,995.3402709960938
2016-02-10,995.317138671875
2016-02-11,971.845947265625
2016-02-12,934.11083984375
2016-02-15,943.58984375
2016-02-16,933.9520874023438
2016-02-17,921.43408203125
2016-02-18,913.36083984375
2016-02-19,912.680419921875
2016-02-22,927.3302612304688
2016-02-23,937.9207153320312
2016-02-24,919.4610595703125
2016-02-25,900.9109497070312
2016-02-26,891.4090576171875
2016-02-29,892.8150634765625
2016-03-01,1017.1107177734375
2016-03-02,1013.346435546875
2016-03-03,1071.53662109375
2016-03-04,1101.7884521484375
2016-03-08,1110.49658203125
2016-03-09,1137.188232421875
2016-03-10,1131.4736328125
2016-03-11,1127.5504150390625
2016-03-14,1132.6527099609375
2016-03-15,1122.0621337890625
2016-03-16,1117.70849609375
2016-03-17,1101.6812744140625
2016-03-18,1126.098876953125
2016-03-21,1136.318603515625
2016-03-22,1122.4407958984375
2016-03-23,1098.754638671875
2016-03-28,1094.5247802734375
2016-03-29,1094.5023193359375
2016-03-30,1090.2723388671875
2016-03-31,1087.620361328125
2016-04-01,1144.023681640625
2016-04-04,1105.7276611328125
2016-04-05,1099.30322265625
2016-04-06,1113.798828125
2016-04-07,1108.3341064453125
2016-04-08,1105.956787109375
2016-04-11,1104.424560546875
2016-04-12,1107.2364501953125
2016-04-13,1110.34619140625
2016-04-18,1113.38671875
2016-04-20,1133.9866943359375
2016-04-21,1130.5343017578125
2016-04-22,1135.7242431640625
2016-04-25,1123.6297607421875
2016-04-26,1130.9918212890625
2016-04-27,1118.0281982421875
2016-04-28,1096.628173828125
2016-04-29,1091.507080078125
2016-05-02,1101.040771484375
2016-05-03,1095.2333984375
2016-05-04,1084.19091796875
2016-05-05,1097.52001953125
2016-05-06,1104.5391845703125
2016-05-09,1109.3402099609375
2016-05-10,1101.040771484375
2016-05-11,1095.96533203125
2016-05-12,1103.7843017578125
2016-05-13,1099.326171875
2016-05-16,1143.4979248046875
2016-05-17,1115.3299560546875
2016-05-18,1110.7115478515625
2016-05-19,1084.830810546875
2016-05-20,1036.9554443359375
2016-05-23,1058.5157470703125
2016-05-24,1051.565185546875
2016-05-25,1047.5872802734375
2016-05-26,1048.067626953125
2016-05-27,1047.74658203125
2016-05-30,1078.0634765625
2016-05-31,1114.644287109375
2016-06-01,1101.2923583984375
2016-06-02,1096.903076171875
2016-06-03,1087.4146728515625
2016-06-06,1093.9990234375
2016-06-07,1097.863037109375
2016-06-08,1098.3201904296875
2016-06-09,1073.58251953125
2016-06-10,1074.542724609375
2016-06-13,1084.1680908203125
2016-06-14,1095.6451416015625
2016-06-15,1078.4295654296875
2016-06-16,1085.0594482421875
2016-06-17,1103.8533935546875
2016-06-20,1108.173828125
2016-06-21,1104.310302734375
2016-06-22,1106.57373046875
2016-06-23,1083.116455078125
2016-06-24,1056.1839599609375
2016-06-27,1149.8076171875
2016-06-28,1136.844482421875
2016-06-29,1130.008544921875
2016-06-30,1136.318603515625
2016-07-01,1120.474853515625
2016-07-04,1126.4188232421875
2016-07-05,1138.2391357421875
2016-07-07,1114.94140625
2016-07-08,1103.6474609375
2016-07-11,1098.5946044921875
2016-07-12,1097.0399169921875
2016-07-13,1100.1951904296875
2016-07-14,1123.9727783203125
2016-07-15,1120.6114501953125
2016-07-18,1101.01806640625
2016-07-19,1106.0706787109375
2016-07-20,1100.766845703125
2016-07-21,1089.632080078125
2016-07-22,1092.8333740234375
2016-07-25,1116.3134765625
2016-07-26,1135.083984375
2016-07-27,1123.8809814453125
2016-07-28,1103.1446533203125
2016-07-29,1098.663330078125
2016-08-01,1080.0181884765625
2016-08-02,1054.7156982421875
2016-08-03,1061.899169921875
2016-08-04,1042.5909423828125
2016-08-05,1048.4017333984375
2016-08-08,1063.63818359375
2016-08-09,1054.1436767578125
2016-08-10,1041.65234375
2016-08-11,1025.570068359375
2016-08-12,1041.7669677734375
2016-08-16,1045.9537353515625
2016-08-17,1041.3326416015625
2016-08-18,1044.2379150390625
2016-08-19,1047.9893798828125
2016-08-22,1068.92236328125
2016-08-23,1052.634033203125
2016-08-24,1043.8035888671875
2016-08-25,1052.634033203125
2016-08-26,1073.2467041015625
2016-08-29,1068.4422607421875
2016-08-30,1063.981201171875
2016-08-31,1056.3631591796875
2016-09-01,1047.8753662109375
2016-09-02,1048.447509765625
2016-09-06,1051.8330078125
2016-09-07,1051.58154296875
2016-09-08,1076.3577880859375
2016-09-09,1074.939453125
2016-09-12,1061.0069580078125
2016-09-14,1080.269775390625
2016-09-15,1064.1185302734375
2016-09-16,1073.040283203125
2016-09-19,1089.1461181640625
2016-09-20,1066.7264404296875
2016-09-21,1063.7982177734375
2016-09-22,1071.3931884765625
2016-09-23,1079.6292724609375
2016-09-26,1046.91455078125
2016-09-27,1053.6861572265625
2016-09-28,1044.9013671875
2016-09-29,1050.300537109375
2016-09-30,1040.1884765625
2016-10-03,1067.13818359375
2016-10-04,1074.5045166015625
2016-10-05,1063.2947998046875
2016-10-06,1071.16455078125
2016-10-07,1066.0858154296875
2016-10-10,1060.732666015625
2016-10-13,1048.0130615234375
2016-10-14,1040.5087890625
2016-10-17,1041.2867431640625
2016-10-18,1047.7841796875
2016-10-19,1063.11181640625
2016-10-20,1070.981689453125
2016-10-21,1077.982421875
2016-10-24,1093.264404296875
2016-10-25,1251.758544921875
2016-10-26,1262.7393798828125
2016-10-27,1195.159912109375
2016-10-28,1168.6221923828125
2016-11-01,1223.52783203125
2016-11-02,1188.43408203125
2016-11-03,1198.9195556640625
2016-11-04,1191.08984375
2016-11-07,1175.65869140625
2016-11-08,1177.4444580078125
2016-11-09,1172.5908203125
2016-11-10,1188.6632080078125
2016-11-11,1149.2376708984375
2016-11-15,1083.162353515625
2016-11-16,1103.6766357421875
2016-11-17,1094.15234375
2016-11-18,1088.56591796875
2016-11-21,1118.1466064453125
2016-11-22,1111.873291015625
2016-11-23,1106.6075439453125
2016-11-24,1135.7298583984375
2016-11-25,1146.8570556640625
2016-11-28,1154.0457763671875
2016-11-29,1118.55810546875
2016-11-30,1117.41357421875
2016-12-01,1110.041748046875
2016-12-02,1099.0064697265625
2016-12-05,1079.4996337890625
2016-12-06,1062.14501953125
2016-12-07,1055.6888427734375
2016-12-08,1080.96484375
2016-12-09,1081.468505859375
2016-12-12,1093.6943359375
2016-12-13,1109.8125
2016-12-14,1122.8629150390625
2016-12-15,1108.66796875
2016-12-16,1125.3812255859375
2016-12-19,1088.9779052734375
2016-12-20,1075.1495361328125
2016-12-21,1096.624755859375
2016-12-22,1095.297119140625
2016-12-23,1082.38427734375
2016-12-26,1053.0789794921875
2016-12-27,1077.48486328125
2016-12-28,1101.15869140625
2016-12-29,1079.820068359375
2016-12-30,1054.8189697265625
2017-01-02,1055.59716796875
2017-01-03,1068.326904296875
2017-01-04,1068.1895751953125
2017-01-05,1068.326904296875
2017-01-06,1092.1376953125
2017-01-09,1070.61669921875
2017-01-10,1069.6087646484375
2017-01-11,1073.3636474609375
2017-01-12,1065.854248046875
2017-01-13,1071.07421875
2017-01-16,1073.638427734375
2017-01-17,1080.55322265625
2017-01-18,1086.276611328125
2017-01-19,1099.1431884765625
2017-01-20,1089.435791015625
2017-01-23,1084.3074951171875
2017-01-24,1105.9658203125
2017-01-25,1092.1376953125
2017-01-27,1220.3038330078125
2017-01-30,1235.9185791015625
2017-01-31,1215.9080810546875
2017-02-01,1211.2373046875
2017-02-02,1197.7752685546875
2017-02-03,1192.325927734375
2017-02-06,1192.1885986328125
2017-02-07,1195.89794921875
2017-02-08,1240.81787109375
2017-02-09,1235.9639892578125
2017-02-10,1208.2613525390625
2017-02-13,1187.9759521484375
2017-02-14,1185.1368408203125
2017-02-15,1161.326416015625
2017-02-16,1169.5228271484375
2017-02-17,1183.0308837890625
2017-02-20,1185.64111328125
2017-02-21,1176.1624755859375
2017-02-22,1175.0177001953125
2017-02-23,1180.008544921875
2017-02-27,1223.6923828125
2017-02-28,1215.3128662109375
2017-03-01,1183.442626953125
2017-03-02,1184.3133544921875
2017-03-03,1182.8013916015625
2017-03-06,1217.811767578125
2017-03-07,1214.512939453125
2017-03-08,1207.364013671875
2017-03-09,1204.385009765625
2017-03-10,1206.034912109375
2017-03-14,1288.7957763671875
2017-03-15,1313.5875244140625
2017-03-16,1313.6334228515625
2017-03-17,1329.94677734375
2017-03-20,1328.4805908203125
2017-03-21,1322.11083984375
2017-03-22,1388.42041015625
2017-03-23,1351.6683349609375
2017-03-24,1399.32666015625
2017-03-27,1385.3040771484375
2017-03-28,1391.673828125
2017-03-29,1382.82958984375
2017-03-30,1377.4677734375
2017-03-31,1401.480224609375
2017-04-03,1402.5345458984375
2017-04-05,1393.4151611328125
2017-04-06,1384.6627197265625
2017-04-07,1385.3040771484375
2017-04-10,1382.7840576171875
2017-04-11,1385.3040771484375
2017-04-12,1371.4188232421875
2017-04-13,1367.5697021484375
2017-04-17,1356.3421630859375
2017-04-18,1350.247802734375
2017-04-19,1365.7364501953125
2017-04-20,1363.07861328125
2017-04-21,1349.285400390625
2017-04-24,1330.496826171875
2017-04-25,1331.321533203125
2017-04-26,1304.7889404296875
2017-04-27,1298.648193359375
2017-04-28,1318.6280517578125
2017-05-02,1341.1285400390625
2017-05-03,1312.85400390625
2017-05-04,1336.912353515625
2017-05-05,1305.5220947265625
2017-05-08,1345.2069091796875
2017-05-09,1336.912353515625
2017-05-10,1336.82080078125
2017-05-11,1355.6551513671875
2017-05-12,1334.300537109375
2017-05-15,1366.7906494140625
2017-05-16,1379.1175537109375
2017-05-17,1306.713623046875
2017-05-18,1332.7879638671875
2017-05-19,1301.9932861328125
2017-05-22,1285.725341796875
2017-05-23,1242.5115966796875
2017-05-24,1205.164306640625
2017-05-25,1210.708740234375
2017-05-26,1218.5452880859375
2017-05-29,1214.1920166015625
2017-05-30,1204.2476806640625
2017-05-31,1201.03955078125
2017-06-01,1219.59912109375
2017-06-02,1231.4222412109375
2017-06-05,1198.244384765625
2017-06-06,1196.4571533203125
2017-06-07,1169.4661865234375
2017-06-08,1167.404052734375
2017-06-09,1167.2666015625
2017-06-12,1202.3232421875
2017-06-13,1213.0001220703125
2017-06-14,1202.597900390625
2017-06-15,1197.465576171875
2017-06-16,1184.6802978515625
2017-06-19,1182.6180419921875
2017-06-20,1229.4976806640625
2017-06-21,1235.3173828125
2017-06-22,1250.9439697265625
2017-06-23,1220.7449951171875
2017-06-27,1232.8428955078125
2017-06-28,1233.62158203125
2017-06-29,1234.0340576171875
2017-06-30,1247.2320556640625
2017-07-03,1264.9207763671875
2017-07-04,1254.8389892578125
2017-07-05,1251.9520263671875
2017-07-06,1244.1156005859375
2017-07-07,1229.8643798828125
2017-07-10,1218.7745361328125
2017-07-11,1243.932373046875
2017-07-12,1234.4007568359375
2017-07-13,1219.095458984375
2017-07-14,1214.879150390625
2017-07-17,1197.052978515625
2017-07-18,1203.5145263671875
2017-07-19,1210.479736328125
2017-07-20,1201.727294921875
2017-07-21,1243.4288330078125
2017-07-24,1302.7265625
2017-07-25,1349.9268798828125
2017-07-26,1325.4100341796875
2017-07-27,1350.0640869140625
2017-07-28,1339.20361328125
2017-07-31,1327.60986328125
2017-08-01,1273.9481201171875
2017-08-02,1279.03515625
2017-08-03,1257.68017578125
2017-08-04,1276.376953125
2017-08-07,1269.640869140625
2017-08-08,1225.6939697265625
2017-08-09,1224.0902099609375
2017-08-10,1104.43994140625
2017-08-11,1119.69970703125
2017-08-14,1134.2265625
2017-08-16,1135.46337890625
2017-08-17,1138.62548828125
2017-08-18,1116.537841796875
2017-08-21,1121.0740966796875
2017-08-22,1137.66357421875
2017-08-23,1142.5245361328125
2017-08-24,1163.8050537109375
2017-08-28,1177.333984375
2017-08-29,1151.330078125
2017-08-30,1143.9921875
2017-08-31,1158.8055419921875
2017-09-01,1193.3861083984375
2017-09-04,1169.170654296875
2017-09-05,1172.472900390625
2017-09-06,1165.9140625
2017-09-07,1196.5965576171875
2017-09-08,1228.379150390625
2017-09-11,1292.9993896484375
2017-09-12,1305.1988525390625
2017-09-13,1282.542724609375
2017-09-14,1266.5826416015625
2017-09-15,1292.1737060546875
2017-09-18,1287.72509765625
2017-09-19,1296.117919921875
2017-09-20,1297.539306640625
2017-09-21,1297.8607177734375
2017-09-22,1281.0751953125
2017-09-25,1242.1373291015625
2017-09-26,1225.90234375
2017-09-27,1219.8028564453125
2017-09-28,1216.3175048828125
2017-09-29,1241.54150390625
2017-10-03,1234.3414306640625
2017-10-04,1223.2425537109375
2017-10-05,1211.8228759765625
2017-10-06,1198.1558837890625
2017-10-09,1212.6483154296875
2017-10-10,1274.654296875
2017-10-11,1276.7181396484375
2017-10-12,1293.9163818359375
2017-10-13,1292.9075927734375
2017-10-16,1297.539306640625
2017-10-17,1323.9566650390625
2017-10-18,1326.57080078125
2017-10-19,1316.5726318359375
2017-10-23,1283.918701171875
2017-10-24,1292.9075927734375
2017-10-25,1297.4940185546875
2017-10-26,1301.57568359375
2017-10-27,1297.814697265625
2017-10-30,1297.5859375
2017-10-31,1339.549560546875
2017-11-01,1380.1380615234375
2017-11-02,1438.52099609375
2017-11-03,1436.135986328125
2017-11-06,1435.8604736328125
2017-11-07,1392.7685546875
2017-11-08,1414.5670166015625
2017-11-09,1460.5504150390625
2017-11-10,1459.0360107421875
2017-11-13,1455.41064453125
2017-11-14,1455.456787109375
2017-11-15,1431.822265625
2017-11-16,1432.4188232421875
2017-11-17,1444.121337890625
2017-11-20,1440.449951171875
2017-11-21,1439.669921875
2017-11-22,1442.3773193359375
2017-11-23,1444.3507080078125
2017-11-24,1459.58642578125
2017-11-27,1468.9029541015625
2017-11-28,1466.7000732421875
2017-11-29,1498.5948486328125
2017-11-30,1487.9476318359375
2017-12-01,1478.03564453125
2017-12-04,1479.5953369140625
2017-12-05,1462.84521484375
2017-12-06,1443.5706787109375
2017-12-07,1459.2197265625
2017-12-08,1463.9466552734375
2017-12-11,1473.1248779296875
2017-12-12,1468.76513671875
2017-12-13,1459.173828125
2017-12-14,1457.10888671875
2017-12-15,1520.2099609375
2017-12-18,1607.7711181640625
2017-12-19,1650.77197265625
2017-12-20,1659.62890625
2017-12-21,1646.2742919921875
2017-12-22,1636.4993896484375
2017-12-26,1606.669921875
2017-12-27,1578.5379638671875
2017-12-28,1568.5797119140625
2017-12-29,1603.2281494140625
2018-01-01,1580.419921875
2018-01-02,1554.307373046875
2018-01-03,1576.01416015625
2018-01-04,1586.15625
2018-01-05,1799.4150390625
2018-01-08,1816.4869384765625
2018-01-09,1752.8350830078125
2018-01-10,1851.36474609375
2018-01-11,1971.0963134765625
2018-01-12,1926.35205078125
2018-01-15,1916.80615234375
2018-01-16,1839.9835205078125
2018-01-17,1820.25
2018-01-18,1805.7940673828125
2018-01-19,1835.02734375
2018-01-22,1828.923583984375
2018-01-23,1805.2435302734375
2018-01-24,1748.245849609375
2018-01-25,1731.26611328125
2018-01-29,1728.8336181640625
2018-01-30,1688.2655029296875
2018-01-31,1669.7252197265625
2018-02-01,1654.4805908203125
2018-02-02,1629.8233642578125
2018-02-05,1630.3740234375
2018-02-06,1554.0142822265625
2018-02-07,1553.325439453125
2018-02-08,1563.2896728515625
2018-02-09,1550.8001708984375
2018-02-12,1579.360595703125
2018-02-14,1611.59423828125
2018-02-15,1613.0634765625
2018-02-16,1602.6864013671875
2018-02-19,1567.9271240234375
2018-02-20,1559.84619140625
2018-02-21,1556.7235107421875
2018-02-22,1559.570068359375
2018-02-23,1553.0958251953125
2018-02-26,1552.820556640625
2018-02-27,1638.3636474609375
2018-02-28,1640.889404296875
2018-03-01,1643.460693359375
2018-03-05,1627.435302734375
2018-03-06,1647.225830078125
2018-03-07,1664.903564453125
2018-03-08,1651.8634033203125
2018-03-09,1648.006591796875
2018-03-12,1652.96533203125
2018-03-13,1649.751220703125
2018-03-14,1634.4610595703125
2018-03-15,1651.2205810546875
2018-03-16,1631.705810546875
2018-03-19,1620.41015625
2018-03-20,1598.0025634765625
2018-03-21,1595.10986328125
2018-03-22,1583.952392578125
2018-03-23,1579.22265625
2018-03-26,1590.6561279296875
2018-03-27,1606.8648681640625
2018-03-28,1645.52685546875
2018-04-02,1647.271484375
2018-04-03,1649.1082763671875
2018-04-04,1641.118896484375
2018-04-05,1642.1287841796875
2018-04-06,1651.725830078125
2018-04-09,1648.41943359375
2018-04-10,1642.3587646484375
2018-04-11,1697.5047607421875
2018-04-12,1686.71435546875
2018-04-13,1690.7550048828125
2018-04-16,1734.651611328125
2018-04-17,1745.7174072265625
2018-04-18,1712.2437744140625
2018-04-19,1744.7537841796875
2018-04-20,1722.989013671875
2018-04-23,1723.126220703125
2018-04-24,1699.479248046875
2018-04-25,1664.6282958984375
2018-04-26,1644.6544189453125
2018-04-27,1651.6339111328125
2018-04-30,1672.020751953125
2018-05-02,1714.6318359375
2018-05-03,1683.0406494140625
2018-05-04,1666.9239501953125
2018-05-07,1652.460205078125
2018-05-08,1655.812255859375
2018-05-09,1662.286865234375
2018-05-10,1651.8172607421875
2018-05-11,1641.07275390625
2018-05-14,1577.9827880859375
2018-05-15,1568.3861083984375
2018-05-16,1580.09521484375
2018-05-17,1573.8502197265625
2018-05-18,1536.9793701171875
2018-05-21,1515.627685546875
2018-05-22,1341.0054931640625
2018-05-23,1300.7822265625
2018-05-24,1320.296875
2018-05-25,1316.4400634765625
2018-05-28,1349.6378173828125
2018-05-29,1394.4068603515625
2018-05-30,1409.9727783203125
2018-05-31,1403.452392578125
2018-06-01,1367.223876953125
2018-06-04,1319.975341796875
2018-06-05,1296.9710693359375
2018-06-06,1290.8638916015625
2018-06-07,1284.34375
2018-06-08,1273.18603515625
2018-06-11,1289.76171875
2018-06-12,1282.9205322265625
2018-06-13,1276.6756591796875
2018-06-14,1284.5274658203125
2018-06-15,1271.5330810546875
2018-06-18,1263.2679443359375
2018-06-19,1256.9315185546875
2018-06-20,1283.150146484375
2018-06-21,1298.6697998046875
2018-06-22,1327.9193115234375
2018-06-25,1355.10205078125
2018-06-26,1337.5615234375
2018-06-27,1302.8482666015625
2018-06-28,1316.6231689453125
2018-06-29,1303.169921875
2018-07-02,1301.792236328125
2018-07-03,1289.119384765625
2018-07-04,1297.705810546875
2018-07-05,1293.665283203125
2018-07-06,1285.17041015625
2018-07-09,1288.8895263671875
2018-07-10,1298.5322265625
2018-07-11,1278.8795166015625
2018-07-12,1278.3746337890625
2018-07-13,1270.476806640625
2018-07-16,1206.1473388671875
2018-07-17,1185.76025390625
2018-07-18,1179.974365234375
2018-07-19,1205.6883544921875
2018-07-20,1201.2799072265625
2018-07-23,1279.2469482421875
2018-07-24,1285.44580078125
2018-07-25,1044.3818359375
2018-07-26,1033.6370849609375
2018-07-27,1025.004638671875
2018-07-30,993.322265625
2018-07-31,992.4954223632812
2018-08-01,998.5106201171875
2018-08-02,1008.8196411132812
2018-08-03,1025.0198974609375
2018-08-06,1038.5504150390625
2018-08-07,1034.0863037109375
2018-08-08,1003.4807739257812
2018-08-09,1025.387939453125
2018-08-10,1019.5889892578125
2018-08-13,1003.4807739257812
2018-08-14,1004.5396118164062
2018-08-16,985.43994140625
2018-08-17,977.6163940429688
2018-08-20,981.896240234375
2018-08-21,1013.8360595703125
2018-08-23,1026.446533203125
2018-08-24,1022.6726684570312
2018-08-27,1019.4513549804688
2018-08-28,1028.37939453125
2018-08-29,1026.7689208984375
2018-08-30,1031.048583984375
2018-08-31,1005.0458984375
2018-09-03,985.6243896484375
2018-09-04,984.7037963867188
2018-09-05,978.0762939453125
2018-09-06,961.7843627929688
2018-09-07,943.2832641601562
2018-09-10,933.5264892578125
2018-09-11,920.8241577148438
2018-09-12,933.2042846679688
2018-09-14,959.6214599609375
2018-09-17,954.5588989257812
2018-09-18,939.0953369140625
2018-09-19,929.292236328125
2018-09-21,937.1160888671875
2018-09-24,936.4718627929688
2018-09-25,934.5848999023438
2018-09-26,928.8782348632812
2018-09-27,907.29345703125
2018-09-28,902.461181640625
2018-10-01,880.4620361328125
2018-10-03,853.6309204101562
2018-10-04,853.4925537109375
2018-10-05,801.7171020507812
2018-10-08,785.1029663085938
2018-10-09,852.986572265625
2018-10-10,881.0142822265625
2018-10-11,900.1598510742188
2018-10-12,903.2432861328125
2018-10-15,915.5315551757812
2018-10-16,918.2930908203125
2018-10-17,917.1883544921875
2018-10-19,914.8411254882812
2018-10-22,898.0429077148438
2018-10-23,883.1774291992188
2018-10-24,883.2695922851562
2018-10-25,858.9235229492188
2018-10-26,849.764892578125
2018-10-29,880.830322265625
2018-10-30,816.306396484375
2018-10-31,830.1130981445312
2018-11-01,889.5747680664062
2018-11-02,933.2503051757812
2018-11-05,925.65673828125
2018-11-06,916.7653198242188
2018-11-07,921.418212890625
2018-11-09,891.0591430664062
2018-11-12,887.2353515625
2018-11-13,887.37353515625
2018-11-14,902.8987426757812
2018-11-15,888.6172485351562
2018-11-16,891.2893676757812
2018-11-19,936.4366455078125
2018-11-20,931.0924072265625
2018-11-21,919.9900512695312
2018-11-22,905.3863525390625
2018-11-26,911.9281005859375
2018-11-27,906.0314331054688
2018-11-28,908.0123291015625
2018-11-29,896.4488525390625
2018-11-30,911.8359985351562
2018-12-03,938.92431640625
2018-12-04,956.1079711914062
2018-12-05,924.5048217773438
2018-12-06,922.0172119140625
2018-12-07,927.7756958007812
2018-12-10,910.177490234375
2018-12-11,966.611328125
2018-12-12,989.4617919921875
2018-12-13,1034.885498046875
2018-12-14,1044.9278564453125
2018-12-17,1073.720703125
2018-12-18,1065.6591796875
2018-12-19,1119.1446533203125
2018-12-20,1121.4017333984375
2018-12-21,1072.2469482421875
2018-12-24,1059.1173095703125
