Date,FEDERALBNK
1998-01-16,0.9921057820320129
1998-01-19,1.0094345808029175
1998-01-20,1.004380464553833
1998-01-21,1.0144895315170288
1998-01-22,0.9762200117111206
1998-01-23,0.9603350758552551
1998-01-26,0.9603350758552551
1998-01-27,0.925676167011261
1998-01-28,0.9437277317047119
1998-01-29,0.9343407154083252
1998-01-30,0.9581688642501831
1998-02-02,0.952392578125
1998-02-03,0.9372292160987854
1998-02-04,0.9300083518028259
1998-02-05,0.9285643696784973
1998-02-06,0.901848554611206
1998-02-09,0.901848554611206
1998-02-10,0.8715218305587769
1998-02-11,0.882352888584137
1998-02-12,0.8758542537689209
1998-02-13,0.8686339855194092
1998-02-16,0.8686339855194092
1998-02-17,0.8635792136192322
1998-02-18,0.8621354699134827
1998-02-19,0.8657456040382385
1998-02-20,0.8643012642860413
1998-02-23,0.870800256729126
1998-02-24,0.8657456040382385
1998-02-25,0.9227882027626038
1998-02-26,0.8989600539207458
1998-02-27,0.9047365188598633
1998-03-02,0.9798305630683899
1998-03-03,0.9235097169876099
1998-03-04,1.0159332752227783
1998-03-05,1.040482997894287
1998-03-06,1.0383167266845703
1998-03-09,1.064311146736145
1998-03-10,1.0484259128570557
1998-03-11,1.0527585744857788
1998-03-12,1.0296525955200195
1998-03-13,1.0296525955200195
1998-03-16,1.049147605895996
1998-03-17,1.0274863243103027
1998-03-18,1.055646538734436
1998-03-19,1.043371558189392
1998-03-20,1.0455377101898193
1998-03-23,1.043371558189392
1998-03-24,1.0859729051589966
1998-03-25,1.1487922668457031
1998-03-26,1.1170212030410767
1998-03-27,1.1314623355865479
1998-03-30,1.1047464609146118
1998-03-31,1.082362174987793
1998-04-01,1.1545683145523071
1998-04-02,1.1711757183074951
1998-04-03,1.187782883644104
1998-04-06,1.2404931783676147
1998-04-07,1.2672088146209717
1998-04-08,1.2672088146209717
1998-04-09,1.3437470197677612
1998-04-10,1.3480792045593262
1998-04-13,1.4527777433395386
1998-04-14,1.4527777433395386
1998-04-15,1.5986329317092896
1998-04-16,1.5870800018310547
1998-04-17,1.6195719242095947
1998-04-20,1.5589197874069214
1998-04-21,1.589967966079712
1998-04-22,1.610186219215393
1998-04-23,1.4953793287277222
1998-04-24,1.4563874006271362
1998-04-27,1.439058542251587
1998-04-28,1.3921242952346802
1998-04-29,1.3899587392807007
1998-04-30,1.3755176067352295
1998-05-01,1.3755176067352295
1998-05-04,1.376239538192749
1998-05-05,1.3675748109817505
1998-05-06,1.3321943283081055
1998-05-07,1.3321943283081055
1998-05-08,1.3220853805541992
1998-05-11,1.3213635683059692
1998-05-12,1.2000579833984375
1998-05-13,1.1256861686706543
1998-05-14,1.1928375959396362
1998-05-15,1.180561900138855
1998-05-18,1.1740634441375732
1998-05-19,1.169731616973877
1998-05-20,1.286704659461975
1998-05-21,1.2563780546188354
1998-05-22,1.2823725938796997
1998-05-25,1.363242506980896
1998-05-26,1.3119761943817139
1998-05-27,1.3134206533432007
1998-05-28,1.2975355386734009
1998-05-29,1.2874263525009155
1998-06-01,1.257821798324585
1998-06-02,1.179118037223816
1998-06-03,1.1942813396453857
1998-06-04,1.21449875831604
1998-06-05,1.1495137214660645
1998-06-08,1.0671995878219604
1998-06-09,1.082362174987793
1998-06-10,1.0534803867340088
1998-06-11,1.0542024374008179
1998-06-12,1.0607012510299683
1998-06-15,1.0116009712219238
1998-06-16,0.9379515051841736
1998-06-17,1.0318188667297363
1998-06-18,1.0325404405593872
1998-06-19,0.9863290190696716
1998-06-22,0.9242320656776428
1998-06-23,0.9170116186141968
1998-06-24,0.9711658358573914
1998-06-25,1.007990837097168
1998-06-26,0.990661084651947
1998-06-29,0.9928274750709534
1998-06-30,0.9841625690460205
1998-07-01,0.9704436659812927
1998-07-02,0.9639453291893005
1998-07-03,0.9321746230125427
1998-07-06,0.927120566368103
1998-07-07,0.919899582862854
1998-07-08,0.93361896276474
1998-07-09,0.943005383014679
1998-07-10,0.9466156363487244
1998-07-13,0.9155672192573547
1998-07-14,0.9069024920463562
1998-07-15,0.9386730194091797
1998-07-16,0.9588905572891235
1998-07-17,0.9733321666717529
1998-07-20,0.9646672010421753
1998-07-21,0.9451717138290405
1998-07-22,1.0209879875183105
1998-07-23,1.0202656984329224
1998-07-24,1.0195434093475342
1998-07-27,1.0674062967300415
1998-07-28,1.0939964056015015
1998-07-29,1.1038726568222046
1998-07-30,1.09171724319458
1998-07-31,1.0932364463806152
1998-08-03,1.0803213119506836
1998-08-04,1.0833604335784912
1998-08-05,1.0863991975784302
1998-08-06,1.0803213119506836
1998-08-07,1.0803213119506836
1998-08-10,1.063607931137085
1998-08-11,1.0256215333938599
1998-08-12,1.0089073181152344
1998-08-13,1.0438549518585205
1998-08-14,1.0256215333938599
1998-08-17,1.0172648429870605
1998-08-18,1.0035895109176636
1998-08-19,0.9633244276046753
1998-08-20,0.9709216356277466
1998-08-21,0.935215175151825
1998-08-24,0.9017871022224426
1998-08-25,0.8713983297348022
1998-08-26,0.8713983297348022
1998-08-27,0.9268580079078674
1998-08-28,0.8888717889785767
1998-08-31,0.8843133449554443
1998-09-01,0.8524054288864136
1998-09-02,0.8759567737579346
1998-09-03,0.873677670955658
1998-09-04,0.9010277986526489
1998-09-07,0.9481299519538879
1998-09-08,0.9481299519538879
1998-09-09,0.9488900303840637
1998-09-10,0.9496493935585022
1998-09-11,0.9260982275009155
1998-09-14,0.9412926435470581
1998-09-15,0.9412926435470581
1998-09-16,0.9382541179656982
1998-09-17,0.9298966526985168
1998-09-18,0.930656373500824
1998-09-21,0.9260982275009155
1998-09-22,0.9207804203033447
1998-09-23,0.9321759343147278
1998-09-24,0.9450914263725281
1998-09-25,0.9405330419540405
1998-09-28,0.9109038710594177
1998-09-29,0.8615224957466125
1998-09-30,0.8995078802108765
1998-10-01,0.8995078802108765
1998-10-02,0.8995078802108765
1998-10-05,0.8280946016311646
1998-10-06,0.8204968571662903
1998-10-07,0.8470874428749084
1998-10-08,0.8159385919570923
1998-10-09,0.8151794672012329
1998-10-12,0.7695955634117126
1998-10-13,0.7490838766098022
1998-10-14,0.8091009855270386
1998-10-15,0.7832708358764648
1998-10-16,0.768076479434967
1998-10-19,0.7490838766098022
1998-10-20,0.7057791352272034
1998-10-21,0.7057791352272034
1998-10-22,0.7308503985404968
1998-10-23,0.7544013857841492
1998-10-26,0.8151794672012329
1998-10-27,0.8106210827827454
1998-10-28,0.7931474447250366
1998-10-29,0.7878292798995972
1998-10-30,0.7483237385749817
1998-11-02,0.6647543907165527
1998-11-03,0.6419626474380493
1998-11-04,0.6419626474380493
1998-11-05,0.6510794758796692
1998-11-06,0.6799488663673401
1998-11-09,0.7035000920295715
1998-11-10,0.7247726321220398
1998-11-11,0.7202142477035522
1998-11-12,0.7118573188781738
1998-11-13,0.699701726436615
1998-11-16,0.6875462532043457
1998-11-17,0.698942244052887
1998-11-18,0.6837473511695862
1998-11-19,0.6472810506820679
1998-11-20,0.6480409502983093
1998-11-23,0.6229699850082397
1998-11-24,0.6077755093574524
1998-11-25,0.6077755093574524
1998-11-26,0.6024572253227234
1998-11-27,0.5941005945205688
1998-11-30,0.6009382605552673
1998-12-01,0.5872629880905151
1998-12-02,0.6077755093574524
1998-12-03,0.606256365776062
1998-12-04,0.6305674314498901
1998-12-07,0.617651641368866
1998-12-08,0.626008927822113
1998-12-09,0.6229699850082397
1998-12-10,0.6184116005897522
1998-12-11,0.6138530373573303
1998-12-14,0.6085355281829834
1998-12-15,0.5963795781135559
1998-12-16,0.5978989601135254
1998-12-17,0.5728285908699036
1998-12-18,0.5735884308815002
1998-12-21,0.584224283695221
1998-12-22,0.5720685124397278
1998-12-23,0.5773869156837463
1998-12-24,0.5713093280792236
1998-12-25,0.5713093280792236
1998-12-28,0.5789061784744263
1998-12-29,0.5735884308815002
1998-12-30,0.6199308633804321
1998-12-31,0.6092947721481323
1999-01-01,0.6275283098220825
1999-01-04,0.6275283098220825
1999-01-05,0.6229699850082397
1999-01-06,0.6374048590660095
1999-01-07,0.6723520159721375
1999-01-08,0.7217333316802979
1999-01-11,0.7027407288551331
1999-01-12,0.6898255944252014
1999-01-13,0.6693128943443298
1999-01-14,0.6533585786819458
1999-01-15,0.6343659162521362
1999-01-18,0.6199308633804321
1999-01-19,0.5963795781135559
1999-01-20,0.5963795781135559
1999-01-21,0.6184116005897522
1999-01-22,0.6077755093574524
1999-01-25,0.5925812721252441
1999-01-26,0.5925812721252441
1999-01-27,0.616132378578186
1999-01-28,0.5887828469276428
1999-01-29,0.588022768497467
1999-02-01,0.5606728792190552
1999-02-02,0.5401606559753418
1999-02-03,0.5629517436027527
1999-02-04,0.5667508244514465
1999-02-05,0.5545952916145325
1999-02-08,0.537121593952179
1999-02-09,0.534842312335968
1999-02-10,0.5462381839752197
1999-02-11,0.5469982028007507
1999-02-12,0.5318039655685425
1999-02-15,0.5181288123130798
1999-02-16,0.4998953342437744
1999-02-17,0.49913546442985535
1999-02-18,0.5166089534759521
1999-02-19,0.5340830087661743
1999-02-22,0.5128103494644165
1999-02-23,0.5166089534759521
1999-02-24,0.5356022715568542
1999-02-25,0.534842312335968
1999-02-26,0.5356022715568542
1999-03-01,0.536361575126648
1999-03-02,0.536361575126648
1999-03-03,0.5796661972999573
1999-03-04,0.626008927822113
1999-03-05,0.6761505007743835
1999-03-08,0.7308503985404968
1999-03-09,0.7141366004943848
1999-03-10,0.6571575999259949
1999-03-11,0.6047364473342896
1999-03-12,0.606256365776062
1999-03-15,0.5804254412651062
1999-03-16,0.5469982028007507
1999-03-17,0.5454782843589783
1999-03-18,0.5857437252998352
1999-03-19,0.5591534376144409
1999-03-22,0.5431993007659912
1999-03-23,0.5394007563591003
1999-03-24,0.547757625579834
1999-03-25,0.5469982028007507
1999-03-26,0.5318039655685425
1999-03-29,0.5318039655685425
1999-03-30,0.5143303275108337
1999-03-31,0.536361575126648
1999-04-01,0.5280048251152039
1999-04-02,0.5280048251152039
1999-04-05,0.5006552934646606
1999-04-06,0.5014145374298096
1999-04-07,0.4892592430114746
1999-04-08,0.4938177466392517
1999-04-09,0.4717857837677002
1999-04-12,0.46114984154701233
1999-04-13,0.4558314383029938
1999-04-14,0.4558314383029938
1999-04-15,0.4520331621170044
1999-04-16,0.48774006962776184
1999-04-19,0.4771035313606262
1999-04-20,0.4869801700115204
1999-04-21,0.4953370988368988
1999-04-22,0.48242178559303284
1999-04-23,0.4771035313606262
1999-04-26,0.43911799788475037
1999-04-27,0.43911799788475037
1999-04-28,0.4543122947216034
1999-04-29,0.45127320289611816
1999-04-30,0.45279309153556824
1999-05-03,0.44671472907066345
1999-05-04,0.44443562626838684
1999-05-05,0.46798738837242126
1999-05-06,0.49837619066238403
1999-05-07,0.4892592430114746
1999-05-10,0.47862333059310913
1999-05-11,0.48166194558143616
1999-05-12,0.48318174481391907
1999-05-13,0.4862203299999237
1999-05-14,0.49837619066238403
1999-05-17,0.47938278317451477
1999-05-18,0.4771035313606262
1999-05-19,0.5158495306968689
1999-05-20,0.557634174823761
1999-05-21,0.5181288123130798
1999-05-24,0.4862203299999237
