Date,HOMEFIRST
2024-11-29,1044.024658203125
2024-12-02,1066.4501953125
2024-12-03,1042.5858154296875
2024-12-04,1050.375244140625
2024-12-05,1044.768798828125
2024-12-06,1037.6243896484375
2024-12-09,1028.2474365234375
2024-12-10,1014.3555297851562
2024-12-11,1021.8968505859375
2024-12-12,1032.067626953125
2024-12-13,1045.2650146484375
2024-12-16,1042.68505859375
2024-12-17,1030.430419921875
2024-12-18,996.8418579101562
2024-12-19,1023.7821655273438
2024-12-20,992.3765258789062
2024-12-23,992.5254516601562
2024-12-24,996.0479736328125
2024-12-26,994.8076782226562
2024-12-27,1021.946533203125
2024-12-30,1043.131591796875
2024-12-31,1047.3984375
2025-01-01,1036.9298095703125
2025-01-02,1067.8392333984375
2025-01-03,1059.8018798828125
2025-01-06,1028.644287109375
2025-01-07,1053.10400390625
2025-01-08,1046.554931640625
2025-01-09,1032.9608154296875
2025-01-10,1028.6939697265625
2025-01-13,1010.5353393554688
2025-01-14,1033.109619140625
2025-01-15,1019.31689453125
2025-01-16,1040.3531494140625
2025-01-17,1022.2440795898438
2025-01-20,1030.1822509765625
2025-01-21,1012.5198364257812
2025-01-22,979.8243408203125
2025-01-23,986.0260009765625
2025-01-24,988.2091064453125
2025-01-27,969.55419921875
2025-01-28,954.521240234375
2025-01-29,962.4098510742188
2025-01-30,937.8013305664062
2025-01-31,988.2586669921875
2025-02-01,955.1661376953125
2025-02-03,985.1825561523438
2025-02-04,990.9874267578125
2025-02-05,993.2200927734375
2025-02-06,1008.104248046875
2025-02-07,997.5364379882812
2025-02-10,973.5232543945312
2025-02-11,951.9412841796875
2025-02-12,932.3934326171875
2025-02-13,962.1121215820312
2025-02-14,929.0692749023438
2025-02-17,947.3768310546875
2025-02-18,925.5963745117188
2025-02-19,919.2953491210938
2025-02-20,934.6756591796875
2025-02-21,926.4398193359375
2025-02-24,901.2855224609375
2025-02-25,878.1654663085938
2025-02-27,917.7573852539062
2025-02-28,1010.7833862304688
2025-03-03,991.1859130859375
2025-03-04,990.9378051757812
2025-03-05,1001.9520874023438
2025-03-06,992.9719848632812
2025-03-07,991.830810546875
2025-03-10,996.9906616210938
2025-03-11,977.4428100585938
2025-03-12,991.4835815429688
2025-03-13,985.2817993164062
2025-03-17,994.5596313476562
2025-03-18,994.5596313476562
2025-03-19,983.3468627929688
2025-03-20,1002.7954711914062
2025-03-21,1094.6307373046875
2025-03-24,1078.109375
2025-03-25,1019.8627319335938
2025-03-26,1008.848388671875
2025-03-27,1041.345458984375
2025-03-28,1006.318115234375
2025-04-01,980.3204345703125
2025-04-02,983.843017578125
2025-04-03,1017.53076171875
2025-04-04,999.7194213867188
2025-04-07,992.227783203125
2025-04-08,980.2708129882812
2025-04-09,1040.4525146484375
2025-04-11,1050.82177734375
2025-04-15,1129.3109130859375
2025-04-16,1166.025146484375
2025-04-17,1193.01513671875
2025-04-21,1199.564208984375
2025-04-22,1220.798828125
2025-04-23,1291.052001953125
2025-04-24,1252.4525146484375
2025-04-25,1224.9664306640625
2025-04-28,1232.805419921875
2025-04-29,1264.4591064453125
2025-04-30,1219.8065185546875
2025-05-02,1172.871826171875
2025-05-05,1172.67333984375
2025-05-06,1143.2027587890625
2025-05-07,1143.5997314453125
2025-05-08,1152.728515625
2025-05-09,1138.5390625
2025-05-12,1161.2623291015625
2025-05-13,1160.8653564453125
2025-05-14,1179.123291015625
2025-05-15,1171.978759765625
2025-05-16,1157.789306640625
2025-05-19,1198.07568359375
2025-05-20,1169.39892578125
2025-05-21,1168.9027099609375
2025-05-22,1142.4090576171875
2025-05-23,1144.9888916015625
2025-05-26,1165.926025390625
2025-05-27,1185.9698486328125
2025-05-28,1167.7120361328125
2025-05-29,1189.93896484375
2025-05-30,1268.8702392578125
2025-06-02,1256.926025390625
2025-06-03,1276.434814453125
2025-06-04,1248.5650634765625
2025-06-05,1280.1175537109375
2025-06-06,1294.4505615234375
2025-06-09,1272.3538818359375
2025-06-10,1260.50927734375
2025-06-11,1260.0115966796875
2025-06-12,1227.8616943359375
2025-06-13,1262.002197265625
2025-06-16,1271.856201171875
2025-06-17,1273.150146484375
2025-06-18,1277.23095703125
2025-06-19,1283.501708984375
2025-06-20,1286.7864990234375
2025-06-23,1297.4366455078125
2025-06-24,1334.4635009765625
2025-06-25,1372.4859619140625
2025-06-26,1380.846923828125
2025-06-27,1467.0440673828125
2025-06-30,1372.0877685546875
2025-07-01,1313.9593505859375
2025-07-02,1345.810546875
2025-07-03,1354.7686767578125
2025-07-04,1349.2943115234375
2025-07-07,1388.11279296875
2025-07-08,1363.32861328125
2025-07-09,1357.0579833984375
2025-07-10,1367.5091552734375
2025-07-11,1379.453369140625
2025-07-14,1377.5621337890625
2025-07-15,1419.5657958984375
2025-07-16,1405.13330078125
2025-07-17,1386.520263671875
2025-07-18,1359.148193359375
2025-07-21,1368.0068359375
2025-07-22,1386.91845703125
2025-07-23,1401.0523681640625
2025-07-24,1409.3138427734375
2025-07-25,1472.1202392578125
2025-07-28,1365.3193359375
2025-07-29,1298.23291015625
2025-07-30,1260.2105712890625
2025-07-31,1206.3623046875
2025-08-01,1191.730712890625
2025-08-04,1250.953857421875
2025-08-05,1274.0458984375
2025-08-06,1234.1324462890625
2025-08-07,1213.5286865234375
2025-08-08,1196.7073974609375
2025-08-11,1276.2357177734375
2025-08-12,1231.2459716796875
2025-08-13,1227.463623046875
2025-08-14,1246.07666015625
2025-08-18,1251.053466796875
2025-08-19,1263.5947265625
2025-08-20,1253.3426513671875
2025-08-21,1273.44873046875
2025-08-22,1301.3184814453125
2025-08-25,1324.2115478515625
2025-08-26,1288.478515625
2025-08-28,1237.3175048828125
2025-08-29,1212.9315185546875
2025-09-01,1219.89892578125
2025-09-02,1240.9007568359375
2025-09-03,1255.13427734375
2025-09-04,1245.081298828125
2025-09-05,1255.3333740234375
2025-09-08,1261.405029296875
2025-09-09,1248.465576171875
2025-09-10,1272.2542724609375
2025-09-11,1284.198486328125
2025-09-12,1296.739990234375
2025-09-15,1289.07568359375
2025-09-16,1289.5733642578125
2025-09-17,1270.96044921875
2025-09-18,1272.751953125
2025-09-19,1262.99755859375
2025-09-22,1259.712890625
2025-09-23,1260.111083984375
2025-09-24,1272.8515625
2025-09-25,1222.68603515625
2025-09-26,1173.2171630859375
2025-09-29,1181.478515625
2025-09-30,1210.3436279296875
2025-10-01,1228.6580810546875
2025-10-03,1251.1529541015625
2025-10-06,1222.885009765625
2025-10-07,1204.2720947265625
2025-10-08,1213.42919921875
2025-10-09,1200.5892333984375
2025-10-10,1216.9129638671875
2025-10-13,1214.0263671875
2025-10-14,1215.021728515625
2025-10-15,1257.2244873046875
2025-10-16,1237.3175048828125
2025-10-17,1208.25341796875
2025-10-20,1219.6004638671875
2025-10-21,1247.1715087890625
2025-10-23,1212.03564453125
2025-10-24,1209.54736328125
2025-10-27,1206.4617919921875
2025-10-28,1197.7027587890625
2025-10-29,1206.3623046875
2025-10-30,1203.7744140625
2025-10-31,1189.5408935546875
2025-11-03,1248.863525390625
2025-11-04,1190.337158203125
2025-11-06,1130.7158203125
2025-11-07,1126.734375
2025-11-10,1170.3306884765625
2025-11-11,1169.0367431640625
2025-11-12,1145.3472900390625
2025-11-13,1162.6663818359375
2025-11-14,1194.7166748046875
2025-11-17,1224.5771484375
2025-11-18,1192.128662109375
2025-11-19,1186.2562255859375
2025-11-20,1181.478515625
2025-11-21,1165.0552978515625
2025-11-24,1128.8245849609375
2025-11-25,1114.9892578125
2025-11-26,1124.6441650390625
2025-11-27,1101.0543212890625
2025-11-28,1105.83203125
2025-12-01,1103.94091796875
2025-12-02,1086.92041015625
2025-12-03,1085.62646484375
2025-12-04,1079.853515625
2025-12-05,1089.0106201171875
2025-12-08,1112.99853515625
2025-12-09,1156.09716796875
2025-12-10,1181.6776123046875
2025-12-11,1182.7725830078125
2025-12-12,1169.13623046875
2025-12-15,1182.473876953125
2025-12-16,1176.1036376953125
2025-12-17,1154.6041259765625
2025-12-18,1150.3240966796875
2025-12-19,1144.45166015625
2025-12-22,1108.419921875
2025-12-23,1120.9613037109375
2025-12-24,1119.7669677734375
2025-12-26,1110.3111572265625
2025-12-29,1105.3343505859375
2025-12-30,1098.76513671875
2025-12-31,1097.072998046875
2026-01-01,1095.6795654296875
2026-01-02,1099.95947265625
2026-01-05,1087.716796875
2026-01-06,1065.3214111328125
2026-01-07,1053.8748779296875
2026-01-08,1032.2757568359375
2026-01-09,1021.3269653320312
2026-01-12,1057.259033203125
2026-01-13,1086.621826171875
2026-01-14,1077.5640869140625
2026-01-15,1077.5640869140625
2026-01-16,1078.3604736328125
2026-01-19,1058.7520751953125
2026-01-20,1037.153076171875
2026-01-21,1037.6507568359375
2026-01-22,1043.7222900390625
2026-01-23,1107.623779296875
2026-01-27,1245.8775634765625
2026-01-28,1185.3604736328125
2026-01-29,1223.482177734375
2026-01-30,1173.2171630859375
2026-02-02,1125.141845703125
2026-02-03,1157.1920166015625
2026-02-04,1182.6729736328125
2026-02-05,1155.9976806640625
2026-02-06,1169.3353271484375
2026-02-09,1164.2589111328125
2026-02-10,1172.9185791015625
2026-02-11,1171.82373046875
2026-02-12,1181.9761962890625
2026-02-13,1173.814453125
2026-02-16,1163.6617431640625
2026-02-17,1174.809814453125
2026-02-18,1174.41162109375
2026-02-19,1151.219970703125
2026-02-20,1154.6041259765625
2026-02-23,1168.3399658203125
2026-02-24,1199.494384765625
2026-02-25,1241.9957275390625
2026-02-26,1171.5250244140625
2026-02-27,1078.061767578125
2026-03-02,1091.6981201171875
2026-03-04,1069.40234375
2026-03-05,1038.048828125
2026-03-06,1042.0302734375
2026-03-09,1034.0675048828125
2026-03-10,1073.2841796875
2026-03-11,1048.3009033203125
2026-03-12,997.936279296875
2026-03-13,983.1055908203125
2026-03-16,984.5986328125
2026-03-17,980.6172485351562
2026-03-18,979.1242065429688
2026-03-19,955.1362915039062
2026-03-20,931.6461181640625
2026-03-23,900.9893798828125
2026-03-24,925.1763305664062
2026-03-25,943.5902709960938
2026-03-27,925.3754272460938
2026-03-30,900.5911865234375
2026-04-01,946.0288696289062
2026-04-02,954.7879638671875
2026-04-06,974.0977172851562
2026-04-07,995.8460693359375
2026-04-08,1056.4627685546875
2026-04-09,1054.8702392578125
2026-04-10,1083.287353515625
2026-04-13,1088.31396484375
2026-04-15,1087.3682861328125
2026-04-16,1102.8460693359375
2026-04-17,1122.4046630859375
2026-04-20,1116.7808837890625
2026-04-21,1172.3214111328125
2026-04-22,1168.2403564453125
2026-04-23,1144.053466796875
2026-04-24,1130.7158203125
2026-04-27,1146.89013671875
2026-04-28,1118.3734130859375
2026-04-29,1149.7767333984375
2026-04-30,1156.296142578125
2026-05-04,1173.9139404296875
2026-05-05,1181.3790283203125
2026-05-06,1220.894287109375
2026-05-07,1211.836669921875
2026-05-08,1194.7166748046875
2026-05-11,1165.8515625
2026-05-12,1103.0450439453125
2026-05-13,1089.6077880859375
2026-05-14,1083.1380615234375
2026-05-15,1070.7958984375
2026-05-18,1061.0413818359375
2026-05-19,1071.39306640625
2026-05-20,1074.0804443359375
2026-05-21,1067.41162109375
2026-05-22,1058.4534912109375
2026-05-25,1075.0758056640625
2026-05-26,1081.84423828125
2026-05-27,1112.699951171875
2026-05-28,1112.699951171875
2026-05-29,1065.199951171875
2026-06-01,1076.0999755859375
2026-06-02,1069.5999755859375
2026-06-03,1064.4000244140625
2026-06-04,1059.0999755859375
2026-06-05,1078.9000244140625
2026-06-08,1046.699951171875
2026-06-09,1080.0999755859375
2026-06-10,1049.0999755859375
2026-06-11,1029.699951171875
2026-06-12,1109.300048828125
2026-06-15,1115.5
2026-06-16,1136.0
2026-06-17,1145.699951171875
2026-06-18,1146.0999755859375
2026-06-19,1153.9000244140625
2026-06-22,1148.0999755859375
2026-06-23,1124.300048828125
2026-06-24,1163.5
2026-06-25,1191.699951171875
2026-06-26,1191.699951171875
2026-06-29,1167.9000244140625
2026-06-30,1139.4000244140625
2026-07-01,1201.5999755859375
2026-07-02,1201.0999755859375
2026-07-03,1205.199951171875
2026-07-06,1191.0999755859375
2026-07-07,1209.699951171875
2026-07-08,1199.800048828125
2026-07-09,1202.300048828125
2026-07-10,1222.699951171875
2026-07-13,1261.0
2026-07-14,1223.0999755859375
2026-07-15,1247.0999755859375
2026-07-16,1224.9000244140625
2026-07-17,1241.800048828125
2026-07-20,1273.199951171875
2026-07-21,1280.0999755859375
2026-07-22,1224.0999755859375
2026-07-23,1202.300048828125
2026-07-24,1174.0
2026-07-27,1182.5
2026-07-28,1181.0
2026-07-29,1174.5
2026-07-30,1188.199951171875
2026-07-31,1189.0
2026-08-03,1170.199951171875
2026-08-04,1169.699951171875
2026-08-05,1186.9000244140625
2026-08-06,1191.0999755859375
2026-08-07,1193.800048828125
2026-08-10,1181.5999755859375
2026-08-11,1176.0
2026-08-12,1181.199951171875
2026-08-13,1175.300048828125
2026-08-14,1176.5
2026-08-17,1179.9000244140625
2026-08-18,1177.0999755859375
2026-08-19,1184.4000244140625
2026-08-20,1187.4000244140625
2026-08-21,1193.699951171875
2026-08-24,1192.9000244140625
2026-08-25,1191.300048828125
2026-08-26,1183.699951171875
2026-08-27,1200.199951171875
2026-08-28,1198.300048828125
2026-08-31,1164.699951171875
2026-09-01,1182.800048828125
2026-09-02,1196.699951171875
2026-09-03,1201.4000244140625
2026-09-04,1210.0999755859375
2026-09-07,1233.699951171875
2026-09-08,1237.0999755859375
2026-09-09,1202.300048828125
2026-09-10,1209.4000244140625
2026-09-11,1184.5
2026-09-14,1184.5
2026-09-15,1175.300048828125
2026-09-16,1175.9000244140625
2026-09-18,1241.300048828125
2026-09-21,1260.0
