Date,ATGL
2022-08-11,3347.708251953125
2022-08-12,3420.7080078125
2022-08-16,3484.919921875
2022-08-17,3467.094482421875
2022-08-18,3458.55615234375
2022-08-19,3386.255126953125
2022-08-22,3359.69189453125
2022-08-23,3426.25048828125
2022-08-24,3423.104736328125
2022-08-25,3360.5908203125
2022-08-26,3454.9111328125
2022-08-29,3532.5546875
2022-08-30,3739.820556640625
2022-09-01,3634.265380859375
2022-09-02,3617.887939453125
2022-09-05,3525.76416015625
2022-09-06,3677.8056640625
2022-09-07,3656.235107421875
2022-09-08,3624.927734375
2022-09-09,3628.323486328125
2022-09-12,3630.420654296875
2022-09-13,3599.812255859375
2022-09-14,3559.517822265625
2022-09-15,3596.4169921875
2022-09-16,3523.966552734375
2022-09-19,3615.091796875
2022-09-20,3669.916015625
2022-09-21,3560.616455078125
2022-09-22,3624.927734375
2022-09-23,3540.394287109375
2022-09-26,3366.4326171875
2022-09-27,3374.072021484375
2022-09-28,3443.327392578125
2022-09-29,3367.631103515625
2022-09-30,3335.275390625
2022-10-03,3096.552978515625
2022-10-04,3211.74462890625
2022-10-06,3303.468994140625
2022-10-07,3183.234130859375
2022-10-10,3156.67041015625
2022-10-11,3169.253173828125
2022-10-12,3198.463134765625
2022-10-13,3172.998046875
2022-10-14,3042.97607421875
2022-10-17,3095.0546875
2022-10-18,3148.53173828125
2022-10-19,3162.51220703125
2022-10-20,3272.611572265625
2022-10-21,3257.282470703125
2022-10-24,3262.824951171875
2022-10-25,3378.31640625
2022-10-27,3502.9453125
2022-10-28,3439.33251953125
2022-10-31,3597.9150390625
2022-11-01,3676.15771484375
2022-11-02,3632.318115234375
2022-11-03,3655.88525390625
2022-11-04,3754.100830078125
2022-11-07,3795.194580078125
2022-11-09,3790.00146484375
2022-11-10,3702.022216796875
2022-11-11,3795.39404296875
2022-11-14,3864.998779296875
2022-11-15,3879.978271484375
2022-11-16,3804.431396484375
2022-11-17,3748.308837890625
2022-11-18,3639.657470703125
2022-11-21,3655.9853515625
2022-11-22,3666.37109375
2022-11-23,3747.309814453125
2022-11-24,3725.8896484375
2022-11-25,3659.730224609375
2022-11-28,3600.2119140625
2022-11-29,3595.068603515625
2022-11-30,3627.774169921875
2022-12-01,3607.4521484375
2022-12-02,3574.74658203125
2022-12-05,3585.182373046875
2022-12-06,3691.78662109375
2022-12-07,3725.240478515625
2022-12-08,3689.839111328125
2022-12-09,3616.33984375
2022-12-12,3636.012939453125
2022-12-13,3581.3876953125
2022-12-14,3513.031494140625
2022-12-15,3545.886474609375
2022-12-16,3579.889892578125
2022-12-19,3613.493408203125
2022-12-20,3609.24951171875
2022-12-21,3539.8447265625
2022-12-22,3546.685546875
2022-12-23,3228.17236328125
2022-12-26,3307.16357421875
2022-12-27,3348.307373046875
2022-12-28,3600.861083984375
2022-12-29,3787.8046875
2022-12-30,3687.791748046875
2023-01-02,3545.73681640625
2023-01-03,3593.720703125
2023-01-04,3472.537109375
2023-01-05,3628.72265625
2023-01-06,3550.530029296875
2023-01-09,3624.029296875
2023-01-10,3651.391845703125
2023-01-11,3611.54638671875
2023-01-12,3644.0517578125
2023-01-13,3710.011474609375
2023-01-16,3725.58984375
2023-01-17,3844.7265625
2023-01-18,3800.237548828125
2023-01-19,3830.296142578125
2023-01-20,3913.531982421875
2023-01-23,3895.7568359375
2023-01-24,3886.41943359375
2023-01-25,3654.986572265625
2023-01-27,2923.989501953125
2023-01-30,2339.191650390625
2023-01-31,2105.312255859375
2023-02-01,1894.8011474609375
2023-02-02,1705.36083984375
2023-02-03,1620.1278076171875
2023-02-06,1539.138916015625
2023-02-07,1462.1943359375
2023-02-08,1389.0947265625
2023-02-09,1319.639892578125
2023-02-10,1253.680419921875
2023-02-13,1191.016357421875
2023-02-14,1131.4981689453125
2023-02-15,1074.9256591796875
2023-02-16,1021.1992797851562
2023-02-17,970.1692504882812
2023-02-20,921.6858520507812
2023-02-21,875.5990600585938
2023-02-22,831.8589477539062
2023-02-23,790.26611328125
2023-02-24,750.7702026367188
2023-02-27,713.271728515625
2023-02-28,677.6205444335938
2023-03-01,710.67529296875
2023-03-02,743.0807495117188
2023-03-03,780.2297973632812
2023-03-06,819.226318359375
2023-03-08,860.170166015625
2023-03-09,903.1612548828125
2023-03-10,948.2993774414062
2023-03-13,995.6842651367188
2023-03-14,945.902587890625
2023-03-15,918.5900268554688
2023-03-16,887.1832275390625
2023-03-17,896.5203247070312
2023-03-20,851.7318115234375
2023-03-21,889.5797729492188
2023-03-22,934.0189208984375
2023-03-23,980.704833984375
2023-03-24,1006.0701293945312
2023-03-27,956.5379638671875
2023-03-28,908.70361328125
2023-03-29,870.5060424804688
2023-03-31,866.5614624023438
2023-04-03,844.1920776367188
2023-04-05,820.8241577148438
2023-04-06,861.8179931640625
2023-04-10,904.9088745117188
2023-04-11,950.1467895507812
2023-04-12,937.56396484375
2023-04-13,912.8978271484375
2023-04-17,945.503173828125
2023-04-18,946.7513427734375
2023-04-19,929.07568359375
2023-04-20,926.9286499023438
2023-04-21,916.5427856445312
2023-04-24,889.9293823242188
2023-04-25,933.968994140625
2023-04-26,918.789794921875
2023-04-27,915.84375
2023-04-28,943.7056884765625
2023-05-02,957.736328125
2023-05-03,921.6858520507812
2023-05-04,928.9259643554688
2023-05-05,917.54150390625
2023-05-08,871.704345703125
2023-05-09,843.9423828125
2023-05-10,834.9547729492188
2023-05-11,853.8787841796875
2023-05-12,817.22900390625
2023-05-15,776.3850708007812
2023-05-16,737.5882568359375
2023-05-17,700.7388305664062
2023-05-18,665.7368774414062
2023-05-19,687.157470703125
2023-05-22,721.5103149414062
2023-05-23,757.5609130859375
2023-05-24,795.4089965820312
2023-05-25,795.3092041015625
2023-05-26,759.6580810546875
2023-05-29,728.2012329101562
2023-05-30,697.0938110351562
2023-05-31,663.2403564453125
2023-06-01,693.3989868164062
2023-06-02,673.4762573242188
2023-06-05,680.5665283203125
2023-06-06,677.4708251953125
2023-06-07,679.1185302734375
2023-06-08,669.9810180664062
2023-06-09,668.1834716796875
2023-06-12,669.2820434570312
2023-06-13,662.24169921875
2023-06-14,653.4536743164062
2023-06-15,668.1834716796875
2023-06-16,670.33056640625
2023-06-19,656.6493530273438
2023-06-20,657.6978759765625
2023-06-21,654.9017333984375
2023-06-22,654.2526245117188
2023-06-23,633.43115234375
2023-06-26,643.1178588867188
2023-06-27,640.621337890625
2023-06-28,653.6034545898438
2023-06-30,653.703369140625
2023-07-03,656.7991333007812
2023-07-04,649.2594604492188
2023-07-05,649.0098266601562
2023-07-06,647.861328125
2023-07-07,642.6165771484375
2023-07-10,638.8702392578125
2023-07-11,640.2688598632812
2023-07-12,635.0740356445312
2023-07-13,629.6293334960938
2023-07-14,633.2758178710938
2023-07-17,646.3628540039062
2023-07-18,645.1140747070312
2023-07-19,640.5186767578125
2023-07-20,639.419677734375
2023-07-21,635.5735473632812
2023-07-24,630.478515625
2023-07-25,661.9974975585938
2023-07-26,663.1962280273438
2023-07-27,653.8056030273438
2023-07-28,657.2021484375
2023-07-31,663.04638671875
2023-08-01,660.9984741210938
2023-08-02,651.35791015625
2023-08-03,654.8544921875
2023-08-04,649.01025390625
2023-08-07,650.0592041015625
2023-08-08,651.7075805664062
2023-08-09,646.2129516601562
2023-08-10,646.2129516601562
2023-08-11,648.4108276367188
2023-08-14,634.9740600585938
2023-08-16,634.9241333007812
2023-08-17,633.075927734375
2023-08-18,653.8554077148438
2023-08-21,663.8455810546875
2023-08-22,671.8876342773438
2023-08-23,653.5557861328125
2023-08-24,661.2481689453125
2023-08-25,653.1062622070312
2023-08-28,654.9544067382812
2023-08-29,656.1531372070312
2023-08-30,651.8074951171875
2023-08-31,635.173828125
2023-09-01,633.225830078125
2023-09-04,631.8272094726562
2023-09-05,632.7763061523438
2023-09-06,644.0651245117188
2023-09-07,646.2129516601562
2023-09-08,644.1649780273438
2023-09-11,658.2511596679688
2023-09-12,642.1170654296875
2023-09-13,635.9231567382812
2023-09-14,641.2679443359375
2023-09-15,635.7233276367188
2023-09-18,638.5206298828125
2023-09-20,636.1729125976562
2023-09-21,638.9701538085938
2023-09-22,636.0231323242188
2023-09-25,633.6753540039062
2023-09-26,633.4755249023438
2023-09-27,627.031982421875
2023-09-28,621.5372924804688
2023-09-29,612.6460571289062
2023-10-03,610.1486206054688
2023-10-04,610.0986328125
2023-10-05,602.3063354492188
2023-10-06,604.0045776367188
2023-10-09,589.7186889648438
2023-10-10,607.2014770507812
2023-10-11,610.7479248046875
2023-10-12,608.8497924804688
2023-10-13,601.0575561523438
2023-10-16,594.6138916015625
2023-10-17,594.9635620117188
2023-10-18,592.4659423828125
2023-10-19,591.3670654296875
2023-10-20,590.2182006835938
2023-10-23,572.5856323242188
2023-10-25,549.907958984375
2023-10-26,533.224365234375
2023-10-27,559.6983032226562
2023-10-30,563.1448974609375
2023-10-31,563.7442626953125
2023-11-01,551.256591796875
2023-11-02,553.2545776367188
2023-11-03,552.6552734375
2023-11-06,550.407470703125
2023-11-07,542.1655883789062
2023-11-08,542.2155151367188
2023-11-09,534.47314453125
2023-11-10,538.9686889648438
2023-11-13,541.4662475585938
2023-11-15,539.218505859375
2023-11-16,535.9217529296875
2023-11-17,533.5240478515625
2023-11-20,530.5270385742188
2023-11-21,540.0177001953125
2023-11-22,531.12646484375
2023-11-23,530.0774536132812
2023-11-24,536.4212646484375
2023-11-28,643.5656127929688
2023-11-29,731.8285522460938
2023-11-30,708.1019897460938
2023-12-01,700.75927734375
2023-12-04,731.5289306640625
2023-12-05,876.9854736328125
2023-12-06,1052.2628173828125
2023-12-07,1157.4591064453125
2023-12-08,1155.660888671875
2023-12-11,1170.995849609375
2023-12-12,1113.102783203125
2023-12-13,1003.5607299804688
2023-12-14,1050.5146484375
2023-12-15,1045.9190673828125
2023-12-18,1029.53515625
2023-12-19,1025.2393798828125
2023-12-20,959.7539672851562
2023-12-21,984.0299682617188
2023-12-22,995.3187866210938
2023-12-26,994.0701293945312
2023-12-27,998.1160278320312
2023-12-28,979.3845825195312
2023-12-29,986.9771118164062
2024-01-01,999.9642944335938
2024-01-02,999.9143676757812
2024-01-03,1098.2174072265625
2024-01-04,1114.0018310546875
2024-01-05,1089.47607421875
2024-01-08,1067.197998046875
2024-01-09,1066.2989501953125
2024-01-10,1067.8973388671875
2024-01-11,1061.203857421875
2024-01-12,1057.4576416015625
2024-01-15,1057.4576416015625
2024-01-16,1025.0396728515625
2024-01-17,1003.1112060546875
2024-01-18,982.1318969726562
2024-01-19,989.524658203125
2024-01-23,995.3687744140625
2024-01-24,1001.2130737304688
2024-01-25,1001.9623413085938
2024-01-29,1034.6800537109375
2024-01-30,1027.1375732421875
2024-01-31,1011.3530883789062
2024-02-01,1003.1112060546875
2024-02-02,998.2659912109375
2024-02-05,988.0759887695312
2024-02-06,993.97021484375
2024-02-07,1039.0260009765625
2024-02-08,1022.0924072265625
2024-02-09,1022.7418212890625
2024-02-12,1024.240478515625
2024-02-13,1006.8075561523438
2024-02-14,1009.5048828125
2024-02-15,1006.4579467773438
2024-02-16,1005.2091674804688
2024-02-19,1010.7037353515625
2024-02-20,1011.0533447265625
2024-02-21,1020.0444946289062
2024-02-22,1017.1473388671875
2024-02-23,1028.3863525390625
2024-02-26,1074.490966796875
2024-02-27,1047.2677001953125
2024-02-28,1017.8966674804688
2024-02-29,1024.6400146484375
2024-03-01,1038.1265869140625
2024-03-04,1024.8897705078125
2024-03-05,1019.1453857421875
2024-03-06,1004.8594360351562
2024-03-07,1008.2062377929688
2024-03-11,999.1651000976562
2024-03-12,964.1495971679688
2024-03-13,872.1403198242188
2024-03-14,972.3414916992188
2024-03-15,988.0260620117188
2024-03-18,946.3171997070312
2024-03-19,943.7197875976562
2024-03-20,935.1781616210938
2024-03-21,935.128173828125
2024-03-22,937.9254150390625
2024-03-26,948.1653442382812
2024-03-27,918.8942260742188
2024-03-28,925.6375122070312
2024-04-01,968.5951538085938
2024-04-02,975.28857421875
2024-04-03,974.9390258789062
2024-04-04,983.2308349609375
2024-04-05,978.035888671875
2024-04-08,965.847900390625
2024-04-09,961.2025146484375
2024-04-10,960.3533325195312
2024-04-12,947.1163330078125
2024-04-15,925.337890625
2024-04-16,926.83642578125
2024-04-18,919.243896484375
2024-04-19,911.5015258789062
2024-04-22,917.6454467773438
2024-04-23,922.240966796875
2024-04-24,918.5945434570312
2024-04-25,917.245849609375
2024-04-26,918.2449340820312
2024-04-29,918.1448974609375
2024-04-30,928.1849975585938
2024-05-02,931.2320556640625
2024-05-03,929.4837646484375
2024-05-06,916.246826171875
2024-05-07,902.210693359375
2024-05-08,894.7179565429688
2024-05-09,877.684814453125
2024-05-10,866.1961669921875
2024-05-13,861.0012817382812
2024-05-14,908.054931640625
2024-05-15,915.6973266601562
2024-05-16,905.906982421875
2024-05-17,912.750244140625
2024-05-21,929.1340942382812
2024-05-22,933.9293823242188
2024-05-23,955.7578735351562
2024-05-24,978.78515625
2024-05-27,971.6422119140625
2024-05-28,950.7628784179688
2024-05-29,949.8137817382812
2024-05-30,954.2593383789062
2024-05-31,1038.276611328125
2024-06-03,1118.2977294921875
2024-06-04,907.8051147460938
2024-06-05,935.3280029296875
2024-06-06,968.5951538085938
2024-06-07,977.1367797851562
2024-06-10,969.843994140625
2024-06-11,955.9076538085938
2024-06-12,950.7628784179688
2024-06-13,944.8685913085938
2024-06-14,945.8179321289062
2024-06-18,939.5724487304688
2024-06-19,926.7317504882812
2024-06-20,925.0828857421875
2024-06-21,922.284912109375
2024-06-24,911.0929565429688
2024-06-25,888.8590087890625
2024-06-26,893.006103515625
2024-06-27,902.1494140625
2024-06-28,895.3543090820312
2024-07-01,887.4100952148438
2024-07-02,903.9481201171875
2024-07-03,904.497802734375
2024-07-04,895.8040771484375
2024-07-05,890.4078369140625
2024-07-08,883.0132446289062
2024-07-09,891.2073364257812
2024-07-10,890.0082397460938
2024-07-11,893.955322265625
2024-07-12,892.5563354492188
2024-07-15,894.95458984375
2024-07-16,905.3471069335938
2024-07-18,889.4585571289062
2024-07-19,887.8597412109375
2024-07-22,885.4614868164062
2024-07-23,878.5165405273438
2024-07-24,889.808349609375
2024-07-25,881.314453125
2024-07-26,887.8097534179688
2024-07-29,892.3065795898438
2024-07-30,895.7540893554688
2024-07-31,894.9046630859375
2024-08-01,914.8901977539062
2024-08-02,908.2450561523438
2024-08-05,856.432373046875
2024-08-06,867.4744262695312
2024-08-07,874.7692260742188
2024-08-08,874.3694458007812
2024-08-09,869.22314453125
2024-08-12,833.6488037109375
2024-08-13,850.7365112304688
2024-08-14,842.642333984375
2024-08-16,847.5388793945312
2024-08-19,855.73291015625
2024-08-20,858.4808959960938
2024-08-21,858.430908203125
2024-08-22,860.2796630859375
2024-08-23,857.6815185546875
2024-08-26,855.4830322265625
2024-08-27,855.73291015625
2024-08-28,848.1883544921875
2024-08-29,836.896484375
2024-08-30,829.7516479492188
2024-09-02,847.239013671875
2024-09-03,850.4866943359375
2024-09-04,853.9342041015625
2024-09-05,843.391845703125
2024-09-06,826.1542358398438
2024-09-09,814.1629028320312
2024-09-10,812.9637451171875
2024-09-11,804.2200317382812
2024-09-12,805.2192993164062
2024-09-13,800.1729736328125
2024-09-16,806.168701171875
2024-09-17,798.9238891601562
2024-09-18,792.8782348632812
2024-09-19,775.640625
2024-09-20,788.1316528320312
2024-09-23,834.7479858398438
2024-09-24,812.3641967773438
2024-09-25,800.522705078125
2024-09-26,791.5291748046875
2024-09-27,783.1852416992188
2024-09-30,785.9332275390625
2024-10-01,785.88330078125
2024-10-03,771.6935424804688
2024-10-04,762.8499145507812
2024-10-07,740.9157104492188
2024-10-08,759.40234375
2024-10-09,756.6043701171875
2024-10-10,757.0540771484375
2024-10-11,756.80419921875
2024-10-14,753.8063354492188
2024-10-15,745.362548828125
2024-10-16,746.2618408203125
2024-10-17,734.5702514648438
2024-10-18,732.0720825195312
2024-10-21,719.6810302734375
2024-10-22,691.3514404296875
2024-10-23,699.9453125
2024-10-24,754.406005859375
2024-10-25,723.628173828125
2024-10-28,711.5868530273438
2024-10-29,710.3877563476562
2024-10-30,713.0358276367188
2024-10-31,717.8323364257812
2024-11-01,722.4290771484375
2024-11-04,710.8373413085938
2024-11-05,721.5296630859375
2024-11-06,741.7650756835938
2024-11-07,725.1770629882812
2024-11-08,712.0864868164062
2024-11-11,701.2942504882812
2024-11-12,700.6947021484375
2024-11-13,678.4108276367188
2024-11-14,683.4071655273438
2024-11-18,669.417236328125
2024-11-19,671.2659301757812
2024-11-21,601.4662475585938
2024-11-22,608.6610717773438
2024-11-25,599.9674072265625
2024-11-26,579.032470703125
2024-11-27,693.5498046875
2024-11-28,803.2706909179688
2024-11-29,811.7645874023438
2024-12-02,771.9932861328125
2024-12-03,765.6978149414062
2024-12-04,746.1119384765625
2024-12-05,743.4139404296875
2024-12-06,730.523193359375
2024-12-09,728.9743041992188
2024-12-10,714.9344482421875
2024-12-11,716.9829711914062
2024-12-12,729.8736572265625
2024-12-13,717.3327026367188
2024-12-16,712.1864624023438
2024-12-17,714.135009765625
2024-12-18,701.2942504882812
2024-12-19,696.74755859375
2024-12-20,673.864013671875
2024-12-23,669.017578125
2024-12-24,670.4664916992188
2024-12-26,671.5157470703125
2024-12-27,678.8104858398438
2024-12-30,750.6087646484375
2024-12-31,760.5015869140625
2025-01-01,749.5594482421875
2025-01-02,733.9207763671875
2025-01-03,727.1256713867188
2025-01-06,703.2927856445312
2025-01-07,702.7931518554688
2025-01-08,704.4420166015625
2025-01-09,681.658447265625
2025-01-10,680.759033203125
2025-01-13,627.747314453125
2025-01-14,669.3173217773438
2025-01-15,661.7727661132812
2025-01-16,672.86474609375
2025-01-17,672.6649780273438
2025-01-20,675.2630615234375
2025-01-21,665.81982421875
2025-01-22,654.8777465820312
2025-01-23,657.775634765625
2025-01-24,641.0377197265625
2025-01-27,618.9536743164062
2025-01-28,615.6060180664062
2025-01-29,623.4004516601562
2025-01-30,641.0377197265625
2025-01-31,642.6365966796875
2025-02-01,634.2925415039062
2025-02-03,619.9029541015625
2025-02-04,628.496826171875
2025-02-05,640.3382568359375
2025-02-06,634.24267578125
2025-02-07,628.9964599609375
2025-02-10,608.1114501953125
2025-02-11,595.5205688476562
2025-02-12,595.3206787109375
2025-02-13,596.7696533203125
2025-02-14,573.3365478515625
2025-02-17,574.0360107421875
2025-02-18,578.9824829101562
2025-02-19,582.2301635742188
2025-02-20,587.2765502929688
2025-02-21,581.330810546875
2025-02-24,574.9854125976562
2025-02-25,578.6326904296875
2025-02-27,580.3314819335938
2025-02-28,556.74853515625
2025-03-03,551.40234375
2025-03-04,546.7557373046875
2025-03-05,589.4749145507812
2025-03-06,595.4706420898438
2025-03-07,606.762451171875
2025-03-10,605.3134765625
2025-03-11,596.7696533203125
2025-03-12,600.0672607421875
2025-03-13,603.9144287109375
2025-03-17,602.9152221679688
2025-03-18,602.9152221679688
2025-03-19,622.1513061523438
2025-03-20,619.2034912109375
2025-03-21,630.2455444335938
2025-03-24,624.6495361328125
2025-03-25,607.3120727539062
2025-03-26,597.6190185546875
2025-03-27,611.4591064453125
2025-03-28,602.1657104492188
2025-04-01,591.7233276367188
2025-04-02,598.3185424804688
2025-04-03,604.6139526367188
2025-04-04,590.8739013671875
2025-04-07,569.2894287109375
2025-04-08,584.5285034179688
2025-04-09,578.9824829101562
2025-04-11,591.6233520507812
2025-04-15,610.2099609375
2025-04-16,607.5618286132812
2025-04-17,607.8117065429688
2025-04-21,623.8001098632812
2025-04-22,620.402587890625
2025-04-23,626.048583984375
2025-04-24,624.4996337890625
2025-04-25,599.567626953125
2025-04-28,616.5553588867188
2025-04-29,609.3106079101562
2025-04-30,599.7675170898438
2025-05-02,599.3677368164062
2025-05-05,665.0703735351562
2025-05-06,632.493896484375
2025-05-07,624.9993286132812
2025-05-08,609.3106079101562
2025-05-09,600.6668090820312
2025-05-12,630.6452026367188
2025-05-13,647.8828125
2025-05-14,655.5772705078125
2025-05-15,659.9241333007812
2025-05-16,681.1087646484375
2025-05-19,675.5128173828125
2025-05-20,659.4744262695312
2025-05-21,662.8719482421875
2025-05-22,657.5758056640625
2025-05-23,658.0255126953125
2025-05-26,669.2174072265625
2025-05-27,673.8140869140625
2025-05-28,672.5150756835938
2025-05-29,680.2593994140625
2025-05-30,683.2572631835938
2025-06-02,689.8524780273438
2025-06-03,678.3607788085938
2025-06-04,681.958251953125
2025-06-05,681.8582763671875
2025-06-06,679.4600219726562
2025-06-09,690.3021850585938
2025-06-10,712.5861206054688
2025-06-11,697.0972900390625
2025-06-12,672.2651977539062
2025-06-13,658.5700073242188
2025-06-16,658.5700073242188
2025-06-17,646.6241455078125
2025-06-18,650.7227783203125
2025-06-19,622.3826293945312
2025-06-20,616.884521484375
2025-06-23,629.4801635742188
2025-06-24,631.62939453125
2025-06-25,633.9286499023438
2025-06-26,645.3246459960938
2025-06-27,682.2117919921875
2025-06-30,675.5140991210938
2025-07-01,666.46728515625
2025-07-02,662.968505859375
2025-07-03,663.6682739257812
2025-07-04,659.8695068359375
2025-07-07,656.2708129882812
2025-07-08,653.2218627929688
2025-07-09,650.6727905273438
2025-07-10,651.722412109375
2025-07-11,644.52490234375
2025-07-14,646.4742431640625
2025-07-15,647.5238647460938
2025-07-16,659.669677734375
2025-07-17,661.4190673828125
2025-07-18,653.2218627929688
2025-07-21,657.5203857421875
2025-07-22,646.7241821289062
2025-07-23,651.872314453125
2025-07-24,644.52490234375
2025-07-25,623.882080078125
2025-07-28,625.4315795898438
2025-07-29,629.1302490234375
2025-07-30,624.9317626953125
2025-07-31,603.8890991210938
2025-08-01,595.192138671875
2025-08-04,605.8883666992188
2025-08-05,595.6419677734375
2025-08-06,588.7943725585938
2025-08-07,591.6433715820312
2025-08-08,584.3958740234375
2025-08-11,596.091796875
2025-08-12,611.6363525390625
2025-08-13,609.0372924804688
2025-08-14,607.137939453125
2025-08-18,623.332275390625
2025-08-19,628.530517578125
2025-08-20,630.179931640625
2025-08-21,617.7342529296875
2025-08-22,617.5343627929688
2025-08-25,631.0296020507812
2025-08-26,635.4780883789062
2025-08-28,592.3431396484375
2025-08-29,590.8936157226562
2025-09-01,593.942626953125
2025-09-02,595.6419677734375
2025-09-03,596.9415283203125
2025-09-04,595.8419189453125
2025-09-05,590.1939086914062
2025-09-08,592.0932006835938
2025-09-09,594.3923950195312
2025-09-10,597.6412353515625
2025-09-11,606.038330078125
2025-09-12,605.3885498046875
2025-09-15,604.9887084960938
2025-09-16,605.6384887695312
2025-09-17,606.8380737304688
2025-09-18,606.7380981445312
2025-09-19,651.2225952148438
2025-09-22,780.4774169921875
2025-09-23,722.6976318359375
2025-09-24,667.0670166015625
2025-09-25,671.4655151367188
2025-09-26,649.0233154296875
2025-09-29,629.4801635742188
2025-09-30,625.0816650390625
2025-10-01,640.8761596679688
2025-10-03,637.0275268554688
2025-10-06,633.2288818359375
2025-10-07,635.8779296875
2025-10-08,629.0303344726562
2025-10-09,627.4808959960938
2025-10-10,627.8307495117188
2025-10-13,625.1316528320312
2025-10-14,616.53466796875
2025-10-15,618.7838745117188
2025-10-16,621.4329833984375
2025-10-17,619.5836181640625
2025-10-20,620.4833374023438
2025-10-21,623.0823974609375
2025-10-23,623.182373046875
2025-10-24,622.3326416015625
2025-10-27,618.8338623046875
2025-10-28,620.783203125
2025-10-29,634.028564453125
2025-10-30,638.4270629882812
2025-10-31,631.3794555664062
2025-11-03,626.2813110351562
2025-11-04,628.88037109375
2025-11-06,617.3344116210938
2025-11-07,610.9866333007812
2025-11-10,610.5368041992188
2025-11-11,612.3861083984375
2025-11-12,619.9335327148438
2025-11-13,619.0838012695312
2025-11-14,624.9317626953125
2025-11-17,621.6328735351562
2025-11-18,612.5860595703125
2025-11-19,610.286865234375
2025-11-20,608.8373413085938
2025-11-21,607.7877197265625
2025-11-24,601.6898803710938
2025-11-25,604.5388793945312
2025-11-26,605.5385131835938
2025-11-27,603.1893920898438
2025-11-28,606.438232421875
2025-12-01,606.6381225585938
2025-12-02,601.4400024414062
2025-12-03,593.19287109375
2025-12-04,592.79296875
2025-12-05,592.9429321289062
2025-12-08,576.8485107421875
2025-12-09,589.8939819335938
2025-12-10,588.6944580078125
2025-12-11,586.8450317382812
2025-12-12,593.4927368164062
2025-12-15,592.3431396484375
2025-12-16,586.6951293945312
2025-12-17,584.4459228515625
2025-12-18,581.746826171875
2025-12-19,568.5514526367188
2025-12-22,568.50146484375
2025-12-23,563.203369140625
2025-12-24,565.002685546875
2025-12-26,569.60107421875
2025-12-29,564.7028198242188
2025-12-30,563.8530883789062
2025-12-31,566.502197265625
2026-01-01,593.892578125
2026-01-02,587.3948364257812
2026-01-05,576.8485107421875
2026-01-06,570.15087890625
2026-01-07,571.3004760742188
2026-01-08,563.9530639648438
2026-01-09,556.355712890625
2026-01-12,557.0554809570312
2026-01-13,555.256103515625
2026-01-14,554.2064819335938
2026-01-15,554.2064819335938
2026-01-16,546.5591430664062
2026-01-19,544.5098266601562
2026-01-20,532.1141357421875
2026-01-21,527.9656372070312
2026-01-22,547.8087158203125
2026-01-23,517.2693481445312
2026-01-27,525.1165771484375
2026-01-28,529.6649780273438
2026-01-29,526.9159545898438
2026-01-30,526.7660522460938
2026-02-02,518.8687744140625
2026-02-03,542.16064453125
2026-02-04,548.7083740234375
2026-02-05,545.2095947265625
2026-02-06,543.3102416992188
2026-02-09,545.3595581054688
2026-02-10,543.0103759765625
2026-02-11,542.0606689453125
2026-02-12,535.762939453125
2026-02-13,519.718505859375
2026-02-16,528.8652954101562
2026-02-17,533.6636352539062
2026-02-18,530.8146362304688
2026-02-19,521.8177490234375
2026-02-20,519.0187377929688
2026-02-23,525.41650390625
2026-02-24,517.9691162109375
2026-02-25,514.9701538085938
2026-02-26,515.9197998046875
2026-02-27,511.8212585449219
2026-03-02,492.6779479980469
2026-03-04,480.63214111328125
2026-03-05,483.28125
2026-03-06,482.48150634765625
2026-03-09,467.73663330078125
2026-03-10,472.2850646972656
2026-03-11,566.7020874023438
2026-03-12,607.3878784179688
2026-03-13,565.7024536132812
2026-03-16,521.8677368164062
2026-03-17,516.6695556640625
2026-03-18,515.4700317382812
2026-03-19,555.9558715820312
2026-03-20,551.7073364257812
2026-03-23,513.420654296875
2026-03-24,521.7178344726562
2026-03-25,520.6181640625
2026-03-27,528.915283203125
2026-03-30,509.77197265625
2026-04-01,520.7182006835938
2026-04-02,519.868408203125
2026-04-06,523.2672729492188
2026-04-07,519.3685913085938
2026-04-08,558.8048706054688
2026-04-09,549.7080688476562
2026-04-10,580.84716796875
2026-04-13,572.2001953125
2026-04-15,585.8953857421875
2026-04-16,597.391357421875
2026-04-17,632.6790771484375
2026-04-20,620.1334228515625
2026-04-21,614.4354248046875
2026-04-22,628.88037109375
2026-04-23,621.4829711914062
2026-04-24,626.6311645507812
2026-04-27,635.3781127929688
2026-04-28,653.6217041015625
2026-04-29,656.7206420898438
2026-04-30,634.4784545898438
2026-05-01,634.4784545898438
2026-05-04,642.9254760742188
2026-05-05,646.9740600585938
2026-05-06,650.772705078125
2026-05-07,644.0250854492188
2026-05-08,632.8289794921875
2026-05-11,620.2833862304688
2026-05-12,591.0935668945312
2026-05-13,606.2882690429688
2026-05-14,612.3861083984375
2026-05-15,616.0348510742188
2026-05-18,609.886962890625
2026-05-19,623.0823974609375
2026-05-20,610.3868408203125
2026-05-21,637.877197265625
2026-05-22,652.5720825195312
2026-05-25,658.919921875
2026-05-26,712.8510131835938
2026-05-27,808.2677001953125
2026-05-28,808.2677001953125
2026-05-29,773.030029296875
2026-06-01,733.5438232421875
2026-06-02,737.892333984375
2026-06-03,717.3494873046875
2026-06-04,743.7902221679688
2026-06-05,761.98388671875
2026-06-08,733.9437255859375
