Date,VARROC
2022-05-05,389.0027770996094
2022-05-06,388.6042785644531
2022-05-09,371.42047119140625
2022-05-10,359.2672119140625
2022-05-11,349.1561279296875
2022-05-12,329.9799499511719
2022-05-13,334.9109802246094
2022-05-16,358.37066650390625
2022-05-17,356.3783264160156
2022-05-18,353.19061279296875
2022-05-19,346.2174377441406
2022-05-20,351.9952087402344
2022-05-23,359.0181579589844
2022-05-24,347.313232421875
2022-05-25,348.40899658203125
2022-05-26,356.2787170410156
2022-05-27,358.7193298339844
2022-05-30,361.5085754394531
2022-05-31,342.6312561035156
2022-06-01,342.5814208984375
2022-06-02,340.1906433105469
2022-06-03,339.3439025878906
2022-06-06,343.92626953125
2022-06-07,338.6465759277344
2022-06-08,335.2596130371094
2022-06-09,343.7768249511719
2022-06-10,342.6810302734375
2022-06-13,335.5086364746094
2022-06-14,327.93780517578125
2022-06-15,327.140869140625
2022-06-16,309.60833740234375
2022-06-17,302.6351623535156
2022-06-20,295.7118225097656
2022-06-21,299.19842529296875
2022-06-22,290.9800720214844
2022-06-23,292.82293701171875
2022-06-24,309.5087585449219
2022-06-27,305.8229064941406
2022-06-28,303.63134765625
2022-06-29,295.1639404296875
2022-06-30,298.5509033203125
2022-07-01,304.9263610839844
2022-07-04,308.4627685546875
2022-07-05,300.94171142578125
2022-07-06,311.1025695800781
2022-07-07,310.255859375
2022-07-08,311.15240478515625
2022-07-11,320.1676940917969
2022-07-12,314.8880310058594
2022-07-13,314.2903137207031
2022-07-14,306.37078857421875
2022-07-15,306.17156982421875
2022-07-18,328.6849365234375
2022-07-19,340.0910339355469
2022-07-20,338.5469665527344
2022-07-21,333.6657409667969
2022-07-22,335.1101989746094
2022-07-25,330.9761047363281
2022-07-26,319.8688659667969
2022-07-27,323.8037109375
2022-07-28,324.8497009277344
2022-07-29,347.0641784667969
2022-08-01,349.4549560546875
2022-08-02,350.3515319824219
2022-08-03,345.3208923339844
2022-08-04,339.99139404296875
2022-08-05,341.1867980957031
2022-08-08,338.44732666015625
2022-08-10,337.94927978515625
2022-08-11,340.1906433105469
2022-08-12,331.47418212890625
2022-08-16,342.5316162109375
2022-08-17,343.92626953125
2022-08-18,336.30560302734375
2022-08-19,334.8113708496094
2022-08-22,328.4856872558594
2022-08-23,322.85736083984375
2022-08-24,329.2328186035156
2022-08-25,327.240478515625
2022-08-26,334.8113708496094
2022-08-29,334.0642395019531
2022-08-30,344.3745422363281
2022-09-01,352.6925048828125
2022-09-02,378.7920837402344
2022-09-05,371.37060546875
2022-09-06,370.0755920410156
2022-09-07,385.41656494140625
2022-09-08,385.61578369140625
2022-09-09,380.983642578125
2022-09-12,382.9261474609375
2022-09-13,385.9146423339844
2022-09-14,387.857177734375
2022-09-15,401.056396484375
2022-09-16,382.17901611328125
2022-09-19,376.2020263671875
2022-09-20,372.8648681640625
2022-09-21,389.3016052246094
2022-09-22,374.3591003417969
2022-09-23,377.9951477050781
2022-09-26,349.2059326171875
2022-09-27,343.3783874511719
2022-09-28,348.15997314453125
2022-09-29,338.8956298828125
2022-09-30,328.03741455078125
2022-10-03,324.1025695800781
2022-10-04,328.4358825683594
2022-10-06,337.2519226074219
2022-10-07,314.091064453125
2022-10-10,319.0220947265625
2022-10-11,307.4665832519531
2022-10-12,312.64666748046875
2022-10-13,311.7002868652344
2022-10-14,309.1600646972656
2022-10-17,309.0604553222656
2022-10-18,308.6121826171875
2022-10-19,309.9570007324219
2022-10-20,306.968505859375
2022-10-21,305.8229064941406
2022-10-24,307.6159973144531
2022-10-25,308.3133544921875
2022-10-27,310.4053039550781
2022-10-28,306.5202331542969
2022-10-31,309.1600646972656
2022-11-01,306.22137451171875
2022-11-02,295.7616271972656
2022-11-03,296.3095397949219
2022-11-04,293.96856689453125
2022-11-07,288.4398193359375
2022-11-09,282.61224365234375
2022-11-10,281.9647521972656
2022-11-11,278.9762268066406
2022-11-14,285.6007385253906
2022-11-15,288.88812255859375
2022-11-16,290.03369140625
2022-11-17,284.7539978027344
2022-11-18,283.359375
2022-11-21,290.6313781738281
2022-11-22,286.1486511230469
2022-11-23,283.259765625
2022-11-24,283.4091796875
2022-11-25,288.5394287109375
2022-11-28,288.3900146484375
2022-11-29,287.64288330078125
2022-11-30,297.3554992675781
2022-12-01,293.520263671875
2022-12-02,291.7769470214844
2022-12-05,292.3746643066406
2022-12-06,289.4858093261719
2022-12-07,288.88812255859375
2022-12-08,289.03753662109375
2022-12-09,284.45513916015625
2022-12-12,283.9570617675781
2022-12-13,284.15631103515625
2022-12-14,282.9111022949219
2022-12-15,284.00689697265625
2022-12-16,290.28271484375
2022-12-19,301.7386169433594
2022-12-20,300.194580078125
2022-12-21,298.9493713378906
2022-12-22,299.0489807128906
2022-12-23,289.98388671875
2022-12-26,295.3631896972656
2022-12-27,296.6083679199219
2022-12-28,300.4436340332031
2022-12-29,294.7156677246094
2022-12-30,295.7118225097656
2023-01-02,298.7003173828125
2023-01-03,298.1524353027344
2023-01-04,292.1256408691406
2023-01-05,293.0221862792969
2023-01-06,288.0911865234375
2023-01-09,288.2904052734375
2023-01-10,286.8957824707031
2023-01-11,286.945556640625
2023-01-12,286.3478698730469
2023-01-13,287.9417419433594
2023-01-16,289.8344421386719
2023-01-17,289.38616943359375
2023-01-18,288.1409912109375
2023-01-19,288.1409912109375
2023-01-20,286.4474792480469
2023-01-23,290.0835266113281
2023-01-24,285.7003479003906
2023-01-25,282.4627990722656
2023-01-27,277.28277587890625
2023-01-30,272.5011291503906
2023-01-31,276.6850891113281
2023-02-01,273.5969543457031
2023-02-02,281.7156677246094
2023-02-03,279.47430419921875
2023-02-06,281.6658935546875
2023-02-07,290.2329406738281
2023-02-08,281.4666442871094
2023-02-09,278.7272033691406
2023-02-10,272.8498229980469
2023-02-13,271.3555603027344
2023-02-14,273.298095703125
2023-02-15,269.1640319824219
2023-02-16,266.7234191894531
2023-02-17,265.6774597167969
2023-02-20,257.1601867675781
2023-02-21,263.38623046875
2023-02-22,257.8077087402344
2023-02-23,254.47055053710938
2023-02-24,249.73876953125
2023-02-27,241.47059631347656
2023-02-28,243.3633270263672
2023-03-01,248.19471740722656
2023-03-02,247.34799194335938
2023-03-03,250.48590087890625
2023-03-06,254.1717071533203
2023-03-08,258.5548400878906
2023-03-09,255.76559448242188
2023-03-10,259.30194091796875
2023-03-13,251.3326416015625
2023-03-14,255.16787719726562
2023-03-15,271.4053955078125
2023-03-16,275.73870849609375
2023-03-17,276.6850891113281
2023-03-20,271.00689697265625
2023-03-21,265.0797424316406
2023-03-22,259.750244140625
2023-03-23,253.4744110107422
2023-03-24,251.73110961914062
2023-03-27,248.09510803222656
2023-03-28,240.47442626953125
2023-03-29,241.91888427734375
2023-03-31,248.3939666748047
2023-04-03,255.1180877685547
2023-04-05,253.4744110107422
2023-04-06,260.49737548828125
2023-04-10,259.999267578125
2023-04-11,261.2942810058594
2023-04-12,263.6352844238281
2023-04-13,263.08740234375
2023-04-17,263.88433837890625
2023-04-18,266.474365234375
2023-04-19,267.5701599121094
2023-04-20,265.6774597167969
2023-04-21,266.8230285644531
2023-04-24,266.524169921875
2023-04-25,280.470458984375
2023-04-26,288.5394287109375
2023-04-27,289.38616943359375
2023-04-28,290.28271484375
2023-05-02,286.8957824707031
2023-05-03,284.70416259765625
2023-05-04,286.2482604980469
2023-05-05,283.5087890625
2023-05-08,284.40533447265625
2023-05-09,284.45513916015625
2023-05-10,292.0758361816406
2023-05-11,297.85357666015625
2023-05-12,298.8497314453125
2023-05-15,295.6620178222656
2023-05-16,293.719482421875
2023-05-17,298.1524353027344
2023-05-18,299.29803466796875
2023-05-19,295.5126037597656
2023-05-22,294.4666442871094
2023-05-23,312.3478088378906
2023-05-24,303.63134765625
2023-05-25,298.1524353027344
2023-05-26,296.1103210449219
2023-05-29,298.9493713378906
2023-05-30,303.2328796386719
2023-05-31,307.3171691894531
2023-06-01,306.4704284667969
2023-06-02,306.0719299316406
2023-06-05,305.9723205566406
2023-06-06,312.89569091796875
2023-06-07,313.842041015625
2023-06-08,310.255859375
2023-06-09,313.09490966796875
2023-06-12,319.3209228515625
2023-06-13,321.8113708496094
2023-06-14,332.91864013671875
2023-06-15,324.8497009277344
2023-06-16,321.8612060546875
2023-06-19,328.23663330078125
2023-06-20,323.2060241699219
2023-06-21,320.7156066894531
2023-06-22,315.6351623535156
2023-06-23,324.3017578125
2023-06-26,335.4588317871094
2023-06-27,331.7232360839844
2023-06-28,335.5584716796875
2023-06-30,335.7078857421875
2023-07-03,336.40521240234375
2023-07-04,338.09869384765625
2023-07-05,333.5661315917969
2023-07-06,346.71551513671875
2023-07-07,349.7040100097656
2023-07-10,348.15997314453125
2023-07-11,348.8572692871094
2023-07-12,353.8381042480469
2023-07-13,350.6503601074219
2023-07-14,354.2366027832031
2023-07-17,348.30938720703125
2023-07-18,344.5737609863281
2023-07-19,336.9033203125
2023-07-20,334.1638488769531
2023-07-21,334.1638488769531
2023-07-24,322.3094482421875
2023-07-25,337.55078125
2023-07-26,350.75
2023-07-27,342.3323974609375
2023-07-28,338.24810791015625
2023-07-31,348.6082458496094
2023-08-01,351.4472961425781
2023-08-02,340.7384948730469
2023-08-03,338.29791259765625
2023-08-04,335.1600036621094
2023-08-07,338.04888916015625
2023-08-08,340.9875793457031
2023-08-09,341.53546142578125
2023-08-10,377.8955383300781
2023-08-11,382.6771240234375
2023-08-14,375.5047302246094
2023-08-16,368.73077392578125
2023-08-17,369.6273193359375
2023-08-18,377.2480163574219
2023-08-21,382.07940673828125
2023-08-22,392.8380126953125
2023-08-23,416.7460021972656
2023-08-24,414.4548034667969
2023-08-25,413.4088439941406
2023-08-28,423.5697326660156
2023-08-29,425.06396484375
2023-08-30,428.2018737792969
2023-08-31,421.17889404296875
2023-09-01,421.477783203125
2023-09-04,415.102294921875
2023-09-05,420.2325439453125
2023-09-06,416.7460021972656
2023-09-07,441.20184326171875
2023-09-08,443.5428466796875
2023-09-11,433.3321228027344
2023-09-12,411.7651672363281
2023-09-13,431.8876953125
2023-09-14,447.0294189453125
2023-09-15,449.0715637207031
2023-09-18,471.33587646484375
2023-09-20,492.0063171386719
2023-09-21,483.5887451171875
2023-09-22,480.6002197265625
2023-09-25,489.61553955078125
2023-09-26,493.8990173339844
2023-09-27,497.7342529296875
2023-09-28,480.15191650390625
2023-09-29,484.3358459472656
2023-10-03,502.9143371582031
2023-10-04,492.65380859375
2023-10-05,499.7763977050781
2023-10-06,496.3894348144531
2023-10-09,478.8070983886719
2023-10-10,496.4890441894531
2023-10-11,496.53887939453125
2023-10-12,492.0063171386719
2023-10-13,495.6921081542969
2023-10-16,492.1059265136719
2023-10-17,485.630859375
2023-10-18,481.5964050292969
2023-10-19,495.891357421875
2023-10-20,495.1940612792969
2023-10-23,461.47381591796875
2023-10-25,449.22100830078125
2023-10-26,442.9949645996094
2023-10-27,460.7266845703125
2023-10-30,457.2899169921875
2023-10-31,458.0868835449219
2023-11-01,455.8952941894531
2023-11-02,467.2017822265625
2023-11-03,465.01019287109375
2023-11-06,465.45849609375
2023-11-07,473.02935791015625
2023-11-08,459.43170166015625
2023-11-09,453.9527893066406
2023-11-10,467.89910888671875
2023-11-13,470.6385803222656
2023-11-15,473.02935791015625
2023-11-16,472.8301086425781
2023-11-17,552.623046875
2023-11-20,536.3855590820312
2023-11-21,544.5540771484375
2023-11-22,546.4965209960938
2023-11-23,561.7379760742188
2023-11-24,558.9486083984375
2023-11-28,544.0061645507812
2023-11-29,544.7532958984375
2023-11-30,535.5885620117188
2023-12-01,569.4083251953125
2023-12-04,566.7686157226562
2023-12-05,553.1708374023438
2023-12-06,543.358642578125
2023-12-07,541.5655517578125
2023-12-08,535.5387573242188
2023-12-11,519.69970703125
2023-12-12,535.1403198242188
2023-12-13,527.2207641601562
2023-12-14,528.864501953125
2023-12-15,529.163330078125
2023-12-18,524.9794311523438
2023-12-19,531.1556396484375
2023-12-20,532.2514038085938
2023-12-21,540.9180297851562
2023-12-22,541.9142456054688
2023-12-26,547.0444946289062
2023-12-27,548.3395385742188
2023-12-28,553.021484375
2023-12-29,552.0751342773438
2024-01-01,557.4544067382812
2024-01-02,549.335693359375
2024-01-03,552.1747436523438
2024-01-04,564.6267700195312
2024-01-05,558.4505615234375
2024-01-08,554.1670532226562
2024-01-09,550.6306762695312
2024-01-10,556.2091674804688
2024-01-11,556.8069458007812
2024-01-12,551.2782592773438
2024-01-15,564.178466796875
2024-01-16,552.7225952148438
2024-01-17,538.1786499023438
2024-01-18,524.2322998046875
2024-01-19,525.6268920898438
2024-01-23,518.1058349609375
2024-01-24,520.8951416015625
2024-01-25,512.3778686523438
2024-01-29,531.0061645507812
2024-01-30,543.059814453125
2024-01-31,553.3203125
2024-02-01,584.5003051757812
2024-02-02,598.0481567382812
2024-02-05,597.7493286132812
2024-02-06,603.2780151367188
2024-02-07,595.2589111328125
2024-02-08,552.623046875
2024-02-09,530.5081176757812
2024-02-12,506.2514953613281
2024-02-13,513.0254516601562
2024-02-14,494.74578857421875
2024-02-15,497.8836975097656
2024-02-16,523.5847778320312
2024-02-19,516.8108520507812
2024-02-20,523.2859497070312
2024-02-21,506.05224609375
2024-02-22,509.538818359375
2024-02-23,508.8913269042969
2024-02-26,517.2590942382812
2024-02-27,509.98712158203125
2024-02-28,495.4928894042969
2024-02-29,485.6806640625
2024-03-01,505.8031921386719
2024-03-04,514.7686767578125
2024-03-05,507.7457275390625
2024-03-06,490.6116638183594
2024-03-07,489.4660949707031
2024-03-11,478.35882568359375
2024-03-12,478.8070983886719
2024-03-13,445.236328125
2024-03-14,456.04473876953125
2024-03-15,468.397216796875
2024-03-18,486.4277648925781
2024-03-19,484.98333740234375
2024-03-20,480.30133056640625
2024-03-21,493.55035400390625
2024-03-22,509.588623046875
2024-03-26,504.6077880859375
2024-03-27,499.626953125
2024-03-28,501.9181823730469
2024-04-01,510.33575439453125
2024-04-02,556.4581909179688
2024-04-03,549.485107421875
2024-04-04,552.7724609375
2024-04-05,535.7877197265625
2024-04-08,534.5425415039062
2024-04-09,535.0406494140625
2024-04-10,523.9832153320312
2024-04-12,512.3778686523438
2024-04-15,504.6576232910156
2024-04-16,509.9372863769531
2024-04-18,506.9488220214844
2024-04-19,506.9986267089844
2024-04-22,507.0982360839844
2024-04-23,509.837646484375
2024-04-24,520.3970336914062
2024-04-25,512.9258422851562
2024-04-26,512.2284545898438
2024-04-29,529.760986328125
2024-04-30,523.6843872070312
2024-05-02,531.4544677734375
2024-05-03,525.6268920898438
2024-05-06,510.8338317871094
2024-05-07,501.2208557128906
2024-05-08,502.1672058105469
2024-05-09,481.9948425292969
2024-05-10,494.4469299316406
2024-05-13,505.35491943359375
2024-05-14,517.4583129882812
2024-05-15,544.9525146484375
2024-05-16,547.7417602539062
2024-05-17,566.2704467773438
2024-05-21,578.8222045898438
2024-05-22,576.879638671875
2024-05-23,568.3126220703125
2024-05-24,570.454345703125
2024-05-27,549.684326171875
2024-05-28,546.44677734375
2024-05-29,538.5272216796875
2024-05-30,547.1939086914062
2024-05-31,555.1134033203125
2024-06-03,557.7034301757812
2024-06-04,510.9334716796875
2024-06-05,578.3739013671875
2024-06-06,582.6075439453125
2024-06-07,580.8642578125
2024-06-10,618.4695434570312
2024-06-11,662.9483642578125
2024-06-12,676.9942626953125
2024-06-13,668.5767822265625
2024-06-14,678.6878051757812
2024-06-18,692.2357177734375
2024-06-19,675.5
2024-06-20,673.3084716796875
2024-06-21,660.2587280273438
2024-06-24,673.7069702148438
2024-06-25,667.92919921875
2024-06-26,655.2778930664062
2024-06-27,647.408203125
2024-06-28,648.4541625976562
2024-07-01,668.5767822265625
2024-07-02,665.2893676757812
2024-07-03,675.9981079101562
2024-07-04,666.4349365234375
2024-07-05,669.7222900390625
2024-07-08,672.3621215820312
2024-07-09,672.2127075195312
2024-07-10,661.404296875
2024-07-11,663.0479125976562
2024-07-12,654.4312133789062
2024-07-15,654.18212890625
2024-07-16,664.143798828125
2024-07-18,641.13232421875
2024-07-19,616.3278198242188
2024-07-22,621.8067016601562
2024-07-23,641.28173828125
2024-07-24,644.818115234375
2024-07-25,625.1438598632812
2024-07-26,627.1361694335938
2024-07-29,627.9331665039062
2024-07-30,645.2664184570312
2024-07-31,636.2510986328125
2024-08-01,627.1361694335938
2024-08-02,632.3660278320312
2024-08-05,605.8680419921875
2024-08-06,601.1362915039062
2024-08-07,580.8145141601562
2024-08-08,567.5654907226562
2024-08-09,554.0674438476562
2024-08-12,546.8452758789062
2024-08-13,529.262939453125
2024-08-14,523.335693359375
2024-08-16,529.760986328125
2024-08-19,536.634521484375
2024-08-20,531.1058349609375
2024-08-21,533.9448852539062
2024-08-22,602.5807495117188
2024-08-23,576.3815307617188
2024-08-26,568.3623657226562
2024-08-27,580.515625
2024-08-28,560.7915649414062
2024-08-29,545.9486694335938
2024-08-30,566.6689453125
2024-09-02,558.4505615234375
2024-09-03,569.5079956054688
2024-09-04,569.1094970703125
2024-09-05,586.0941162109375
2024-09-06,563.232177734375
2024-09-09,568.4122314453125
2024-09-10,569.2589721679688
2024-09-11,553.1708374023438
2024-09-12,560.5923461914062
2024-09-13,560.1937866210938
2024-09-16,555.6115112304688
2024-09-17,539.7723999023438
2024-09-18,562.2858276367188
2024-09-19,563.680419921875
2024-09-20,567.8145751953125
2024-09-23,564.4275512695312
2024-09-24,586.1937866210938
2024-09-25,572.2474365234375
2024-09-26,582.8067626953125
2024-09-27,579.8681640625
2024-09-30,584.6995239257812
2024-10-01,588.2359619140625
2024-10-03,582.6075439453125
2024-10-04,569.607666015625
2024-10-07,559.49658203125
2024-10-08,568.2130126953125
2024-10-09,582.6075439453125
2024-10-10,582.5079345703125
2024-10-11,573.49267578125
2024-10-14,573.74169921875
2024-10-15,593.0175170898438
2024-10-16,575.2857666015625
2024-10-17,571.5501708984375
2024-10-18,570.5042114257812
2024-10-21,557.205322265625
2024-10-22,528.6652221679688
2024-10-23,521.2437744140625
2024-10-24,530.8069458007812
2024-10-25,512.626953125
2024-10-28,516.6614379882812
2024-10-29,506.1518859863281
2024-10-30,519.2514038085938
2024-10-31,516.9602661132812
2024-11-01,523.236083984375
2024-11-04,517.4583129882812
2024-11-05,516.262939453125
2024-11-06,534.4927978515625
2024-11-07,529.163330078125
2024-11-08,523.1365356445312
2024-11-11,529.113525390625
2024-11-12,537.9793090820312
2024-11-13,498.1327209472656
2024-11-14,506.05224609375
2024-11-18,496.5886535644531
2024-11-19,496.2400207519531
2024-11-21,504.7572326660156
2024-11-22,504.7073974609375
2024-11-25,510.5350036621094
2024-11-26,512.1288452148438
2024-11-27,509.688232421875
2024-11-28,515.5656127929688
2024-11-29,517.3587036132812
2024-12-02,514.7686767578125
2024-12-03,521.7916259765625
2024-12-04,517.6077270507812
2024-12-05,514.9181518554688
2024-12-06,515.3165893554688
2024-12-09,532.7992553710938
2024-12-10,583.1056518554688
2024-12-11,591.7723388671875
2024-12-12,584.2014770507812
2024-12-13,596.5040893554688
2024-12-16,606.2167358398438
2024-12-17,613.68798828125
2024-12-18,610.101806640625
2024-12-19,620.0136108398438
2024-12-20,595.7569580078125
2024-12-23,587.09033203125
2024-12-24,596.0557861328125
2024-12-26,581.2627563476562
2024-12-27,586.7914428710938
2024-12-30,576.6305541992188
2024-12-31,586.6918334960938
2025-01-01,594.6114501953125
2025-01-02,631.0711059570312
2025-01-03,631.120849609375
2025-01-06,606.814453125
2025-01-07,618.9178466796875
2025-01-08,600.2396850585938
2025-01-09,609.802978515625
2025-01-10,601.0864868164062
2025-01-13,580.416015625
2025-01-14,573.7915649414062
2025-01-15,574.5884399414062
2025-01-16,590.178466796875
2025-01-17,584.7991333007812
2025-01-20,585.7454833984375
2025-01-21,566.4198608398438
2025-01-22,561.9869995117188
2025-01-23,566.4198608398438
2025-01-24,547.5924072265625
2025-01-27,548.9869384765625
2025-01-28,551.1287841796875
2025-01-29,555.3624877929688
2025-01-30,549.7839965820312
2025-01-31,553.419921875
2025-02-01,535.3893432617188
2025-02-03,539.5234375
2025-02-04,526.3740234375
2025-02-05,546.24755859375
2025-02-06,550.0828247070312
2025-02-07,541.4161376953125
2025-02-10,555.2130126953125
2025-02-11,524.6805419921875
2025-02-12,511.43157958984375
2025-02-13,506.0024719238281
2025-02-14,484.2362060546875
2025-02-17,461.27459716796875
2025-02-18,437.2171936035156
2025-02-19,446.33209228515625
2025-02-20,462.5696105957031
2025-02-21,456.29376220703125
2025-02-24,444.63861083984375
2025-02-25,441.10223388671875
2025-02-27,434.776611328125
2025-02-28,420.2325439453125
2025-03-03,419.08697509765625
2025-03-04,419.3858337402344
2025-03-05,423.7191467285156
2025-03-06,445.13671875
2025-03-07,447.7765197753906
2025-03-10,429.8455810546875
2025-03-11,438.1635437011719
2025-03-12,420.4317932128906
2025-03-13,410.81878662109375
2025-03-17,399.6617431640625
2025-03-18,399.6617431640625
2025-03-19,430.0946044921875
2025-03-20,434.02947998046875
2025-03-21,437.4662170410156
2025-03-24,470.6883544921875
2025-03-25,449.51983642578125
2025-03-26,439.7574462890625
2025-03-27,440.5543212890625
2025-03-28,428.500732421875
2025-04-01,426.4586181640625
2025-04-02,431.38958740234375
2025-04-03,432.63482666015625
2025-04-04,413.6578674316406
2025-04-07,399.4127197265625
2025-04-08,402.6502380371094
2025-04-09,399.3628845214844
2025-04-11,405.53912353515625
2025-04-15,419.7344970703125
2025-04-16,431.837890625
2025-04-17,434.926025390625
2025-04-21,436.7689514160156
2025-04-22,449.9183044433594
2025-04-23,455.347412109375
2025-04-24,461.17498779296875
2025-04-25,443.8417053222656
2025-04-28,434.02947998046875
2025-04-29,437.9643249511719
2025-04-30,430.3934326171875
2025-05-02,435.97198486328125
2025-05-05,437.3666076660156
2025-05-06,427.9528503417969
2025-05-07,439.9566345214844
2025-05-08,458.3359069824219
2025-05-09,459.2822570800781
2025-05-12,466.30523681640625
2025-05-13,476.9642028808594
2025-05-14,493.8492126464844
2025-05-15,512.0292358398438
2025-05-16,504.2591552734375
2025-05-19,511.9794616699219
2025-05-20,500.17486572265625
2025-05-21,510.4851989746094
2025-05-22,501.7189025878906
2025-05-23,504.4583740234375
2025-05-26,507.4967041015625
2025-05-27,505.30511474609375
2025-05-28,504.4085693359375
2025-05-29,510.1863708496094
2025-05-30,526.6231079101562
2025-06-02,549.933349609375
2025-06-03,539.423828125
2025-06-04,543.657470703125
2025-06-05,547.8912353515625
2025-06-06,547.8912353515625
2025-06-09,549.833740234375
2025-06-10,542.661376953125
2025-06-11,551.1287841796875
2025-06-12,538.7264404296875
2025-06-13,533.7456665039062
2025-06-16,546.1976928710938
2025-06-17,547.8912353515625
2025-06-18,554.3662719726562
2025-06-19,546.1478881835938
2025-06-20,561.7379760742188
2025-06-23,542.860595703125
2025-06-24,542.9103393554688
2025-06-25,570.7034301757812
2025-06-26,578.6228637695312
2025-06-27,568.8106689453125
2025-06-30,565.4735717773438
2025-07-01,567.8643188476562
2025-07-02,564.8260498046875
2025-07-03,562.6344604492188
2025-07-04,566.4198608398438
2025-07-07,568.2130126953125
2025-07-08,555.1632080078125
2025-07-09,556.557861328125
2025-07-10,563.7800903320312
2025-07-11,558.8489990234375
2025-07-14,549.335693359375
2025-07-15,569.1094970703125
2025-07-16,565.1248779296875
2025-07-17,568.1631469726562
2025-07-18,557.1057739257812
2025-07-21,552.1747436523438
2025-07-22,548.7379150390625
2025-07-23,552.2244873046875
2025-07-24,545.8988647460938
2025-07-25,536.335693359375
2025-07-28,522.8875122070312
2025-07-29,532.7992553710938
2025-07-30,534.1939697265625
2025-07-31,534.8912353515625
2025-08-01,521.3932495117188
2025-08-04,514.0215454101562
2025-08-05,538.4774780273438
2025-08-06,526.2744140625
2025-08-07,551.9256591796875
2025-08-08,509.9112854003906
2025-08-11,521.2880859375
2025-08-12,518.5936279296875
2025-08-13,509.4621887207031
2025-08-14,518.7931518554688
2025-08-18,539.1517333984375
2025-08-19,543.0438232421875
2025-08-20,552.0753784179688
2025-08-21,549.8798828125
2025-08-22,550.5784301757812
2025-08-25,548.2831420898438
2025-08-26,537.7046508789062
2025-08-28,539.5509033203125
2025-08-29,533.263671875
2025-09-01,557.6640014648438
2025-09-02,563.7516479492188
2025-09-03,571.2862548828125
2025-09-04,559.9592895507812
2025-09-05,600.8759155273438
2025-09-08,602.5226440429688
2025-09-09,611.6040649414062
2025-09-10,608.1112060546875
2025-09-11,608.809814453125
2025-09-12,600.3270874023438
2025-09-15,620.9849853515625
2025-09-16,629.866943359375
2025-09-17,641.1439819335938
2025-09-18,627.67138671875
2025-09-19,631.713134765625
2025-09-22,638.8486328125
2025-09-23,636.902587890625
2025-09-24,644.7366333007812
2025-09-25,631.5135498046875
2025-09-26,616.5939331054688
2025-09-29,600.8759155273438
2025-09-30,589.1997680664062
2025-10-01,608.9096069335938
2025-10-03,618.1408081054688
2025-10-06,610.755859375
2025-10-07,619.1387939453125
2025-10-08,610.0572509765625
2025-10-09,597.0836791992188
2025-10-10,604.9177856445312
2025-10-13,606.215087890625
2025-10-14,591.5449829101562
2025-10-15,597.4329833984375
2025-10-16,614.9473266601562
2025-10-17,613.3006591796875
2025-10-20,621.2344970703125
2025-10-21,623.4799194335938
2025-10-23,617.0430297851562
2025-10-24,606.215087890625
2025-10-27,604.4686889648438
2025-10-28,606.215087890625
2025-10-29,614.298583984375
2025-10-30,611.5043334960938
2025-10-31,610.3566284179688
2025-11-03,621.7833862304688
2025-11-04,623.9788818359375
2025-11-06,623.779296875
2025-11-07,639.5471801757812
2025-11-10,645.9840698242188
2025-11-11,643.6887817382812
2025-11-12,646.93212890625
2025-11-13,643.6887817382812
2025-11-14,651.472900390625
2025-11-17,645.9342041015625
2025-11-18,636.7030029296875
2025-11-19,639.896484375
2025-11-20,667.490234375
2025-11-21,655.8140869140625
2025-11-24,656.412841796875
2025-11-25,658.508544921875
2025-11-26,658.7081298828125
2025-11-27,656.4627075195312
2025-11-28,658.0595092773438
2025-12-01,668.5880737304688
2025-12-02,663.3486938476562
2025-12-03,646.6826782226562
2025-12-04,640.545166015625
2025-12-05,636.802734375
2025-12-08,620.38623046875
2025-12-09,636.4036254882812
2025-12-10,630.9646606445312
2025-12-11,646.1337890625
2025-12-12,648.8283081054688
2025-12-15,642.7905883789062
2025-12-16,630.7152099609375
2025-12-17,632.2620239257812
2025-12-18,627.7711791992188
2025-12-19,633.7091064453125
2025-12-22,634.058349609375
2025-12-23,629.4677124023438
2025-12-24,615.69580078125
2025-12-26,604.8677978515625
2025-12-29,593.3911743164062
2025-12-30,587.5032348632812
2025-12-31,589.3993530273438
2026-01-01,606.1152954101562
2026-01-02,609.5582885742188
2026-01-05,625.6255493164062
2026-01-06,615.845458984375
2026-01-07,600.9757690429688
2026-01-08,595.6865844726562
2026-01-09,580.8168334960938
2026-01-12,570.6874389648438
2026-01-13,562.254638671875
2026-01-14,565.5479736328125
2026-01-15,565.5479736328125
2026-01-16,560.55810546875
2026-01-19,552.624267578125
2026-01-20,531.5671997070312
2026-01-21,542.744384765625
2026-01-22,562.0051879882812
2026-01-23,551.72607421875
2026-01-27,550.1293334960938
2026-01-28,556.41650390625
2026-01-29,548.1334228515625
2026-01-30,575.7272338867188
2026-02-02,568.0927734375
2026-02-03,578.122314453125
2026-02-04,612.6519775390625
2026-02-05,580.9166259765625
2026-02-06,572.2842407226562
2026-02-09,555.4185791015625
2026-02-10,553.2230224609375
2026-02-11,573.58154296875
2026-02-12,572.8330688476562
2026-02-13,556.6161499023438
2026-02-16,561.1568603515625
2026-02-17,558.362548828125
2026-02-18,566.2964477539062
2026-02-19,555.5183715820312
2026-02-20,544.7902221679688
2026-02-23,550.7280883789062
2026-02-24,544.8900146484375
2026-02-25,550.0794677734375
2026-02-26,548.58251953125
