Date,STARCEMENT
2021-03-31,95.97379302978516
2021-04-01,98.25534057617188
2021-04-05,95.97379302978516
2021-04-06,95.52740478515625
2021-04-07,96.9161605834961
2021-04-08,101.87605285644531
2021-04-09,101.38006591796875
2021-04-12,96.5689697265625
2021-04-13,100.04090118408203
2021-04-15,97.11457061767578
2021-04-16,97.46176147460938
2021-04-19,95.4281997680664
2021-04-20,96.22178649902344
2021-04-22,95.97379302978516
2021-04-23,96.3705825805664
2021-04-26,97.70974731445312
2021-04-27,97.51136016845703
2021-04-28,96.86656951904297
2021-04-29,96.9161605834961
2021-04-30,102.07445526123047
2021-05-03,100.68567657470703
2021-05-04,100.68567657470703
2021-05-05,100.68567657470703
2021-05-06,99.39611053466797
2021-05-07,100.93367767333984
2021-05-10,101.77685546875
2021-05-11,101.67766571044922
2021-05-12,101.38006591796875
2021-05-14,99.29691314697266
2021-05-17,100.88407897949219
2021-05-18,106.09195709228516
2021-05-19,105.49677276611328
2021-05-20,105.94316864013672
2021-05-21,107.18313598632812
2021-05-24,111.6966323852539
2021-05-25,109.91107177734375
2021-05-26,110.25826263427734
2021-05-27,112.93659973144531
2021-05-28,109.71267700195312
2021-05-31,110.10946655273438
2021-06-01,108.17510986328125
2021-06-02,108.91909790039062
2021-06-03,108.52230072021484
2021-06-04,109.11748504638672
2021-06-07,113.68058013916016
2021-06-08,113.87898254394531
2021-06-09,109.96066284179688
2021-06-10,109.51427459716797
2021-06-11,112.04381561279297
2021-06-14,109.96066284179688
2021-06-15,110.01026916503906
2021-06-16,108.17510986328125
2021-06-17,107.87751007080078
2021-06-18,105.24877166748047
2021-06-21,104.00880432128906
2021-06-22,104.50479125976562
2021-06-23,104.35599517822266
2021-06-24,101.72726440429688
2021-06-25,103.21522521972656
2021-06-28,107.28233337402344
2021-06-29,106.24075317382812
2021-06-30,109.06788635253906
2021-07-01,109.91107177734375
2021-07-02,107.38152313232422
2021-07-05,107.72872161865234
2021-07-06,109.8614730834961
2021-07-07,111.5478286743164
2021-07-08,110.85345458984375
2021-07-09,109.96066284179688
2021-07-12,109.71267700195312
2021-07-13,108.86949157714844
2021-07-14,109.1670913696289
2021-07-15,108.47270202636719
2021-07-16,107.62952423095703
2021-07-19,111.29983520507812
2021-07-20,113.87898254394531
2021-07-22,115.9621353149414
2021-07-23,112.6390151977539
2021-07-26,111.59742736816406
2021-07-27,109.06788635253906
2021-07-28,107.9271240234375
2021-07-29,111.5478286743164
2021-07-30,110.30785369873047
2021-08-02,109.46467590332031
2021-08-03,110.55585479736328
2021-08-04,108.47270202636719
2021-08-05,107.48072052001953
2021-08-06,110.60545349121094
2021-08-09,110.9030532836914
2021-08-10,109.26628875732422
2021-08-11,108.02631378173828
2021-08-12,107.82791137695312
2021-08-13,115.11895751953125
2021-08-16,115.76373291015625
2021-08-17,114.67256164550781
2021-08-18,114.87095642089844
2021-08-20,114.72216033935547
2021-08-23,112.9862060546875
2021-08-24,115.26774597167969
2021-08-25,108.72069549560547
2021-08-26,107.4311294555664
2021-08-27,105.89356231689453
2021-08-30,106.63754272460938
2021-08-31,105.39757537841797
2021-09-01,105.0999755859375
2021-09-02,106.68714904785156
2021-09-03,106.33995056152344
2021-09-06,106.14155578613281
2021-09-07,105.89356231689453
2021-09-08,105.79436492919922
2021-09-09,106.43915557861328
2021-09-13,105.39757537841797
2021-09-14,106.14155578613281
2021-09-15,106.43915557861328
2021-09-16,106.93514251708984
2021-09-17,107.7783203125
2021-09-20,108.02631378173828
2021-09-21,105.99275970458984
2021-09-22,106.58794403076172
2021-09-23,107.13353729248047
2021-09-24,106.98473358154297
2021-09-27,107.03433227539062
2021-09-28,106.98473358154297
2021-09-29,106.09195709228516
2021-09-30,106.3895492553711
2021-10-01,106.3895492553711
2021-10-04,106.33995056152344
2021-10-05,107.23272705078125
2021-10-06,106.8359375
2021-10-07,106.4887466430664
2021-10-08,105.64556884765625
2021-10-11,106.88553619384766
2021-10-12,105.34796905517578
2021-10-13,104.65359497070312
2021-10-14,103.0664291381836
2021-10-18,101.97525024414062
2021-10-19,102.52084350585938
2021-10-20,100.83448028564453
2021-10-21,100.93367767333984
2021-10-22,99.84249877929688
2021-10-25,96.86656951904297
2021-10-26,99.59451293945312
2021-10-27,100.23929595947266
2021-10-28,98.9001235961914
2021-10-29,98.99932098388672
2021-11-01,99.6937026977539
2021-11-02,99.24732208251953
2021-11-03,99.59451293945312
2021-11-04,99.79290008544922
2021-11-08,101.03287506103516
2021-11-09,103.66161346435547
2021-11-10,102.96723175048828
2021-11-11,101.77685546875
2021-11-12,101.3304672241211
2021-11-15,99.19771575927734
2021-11-16,99.39611053466797
2021-11-17,98.0073471069336
2021-11-18,96.7177734375
2021-11-22,95.13060760498047
2021-11-23,96.42017364501953
2021-11-24,96.51937866210938
2021-11-25,95.77539825439453
2021-11-26,94.33702850341797
2021-11-29,92.89866638183594
2021-11-30,94.53543090820312
2021-12-01,94.98181915283203
2021-12-02,95.57699584960938
2021-12-03,96.5689697265625
2021-12-06,95.03141784667969
2021-12-07,96.5689697265625
2021-12-08,95.27940368652344
2021-12-09,96.12258911132812
2021-12-10,95.92418670654297
2021-12-13,96.9161605834961
2021-12-14,96.07298278808594
2021-12-15,95.97379302978516
2021-12-16,95.22980499267578
2021-12-17,93.7418441772461
2021-12-20,92.65066528320312
2021-12-21,93.54344940185547
2021-12-22,94.33702850341797
2021-12-23,94.33702850341797
2021-12-24,93.8410415649414
2021-12-27,93.89064025878906
2021-12-28,93.89064025878906
2021-12-29,93.5930404663086
2021-12-30,93.29545593261719
2021-12-31,94.53543090820312
2022-01-03,94.83301544189453
2022-01-04,94.48582458496094
2022-01-05,94.38662719726562
2022-01-06,94.83301544189453
2022-01-07,101.3304672241211
2022-01-10,98.8009262084961
2022-01-11,99.79290008544922
2022-01-12,98.85052490234375
2022-01-13,98.20573425292969
2022-01-14,99.29691314697266
2022-01-17,99.59451293945312
2022-01-18,97.26336669921875
2022-01-19,96.5689697265625
2022-01-20,96.22178649902344
2022-01-21,94.58502197265625
2022-01-24,92.65066528320312
2022-01-25,94.6346206665039
2022-01-27,93.64263916015625
2022-01-28,93.54344940185547
2022-01-31,94.23783111572266
2022-02-01,94.73381805419922
2022-02-02,94.88261413574219
2022-02-03,94.28742980957031
2022-02-04,93.29545593261719
2022-02-07,93.0474624633789
2022-02-08,92.20427703857422
2022-02-09,92.55147552490234
2022-02-10,92.15467834472656
2022-02-11,91.5098876953125
2022-02-14,90.2203140258789
2022-02-15,91.75788879394531
2022-02-16,92.20427703857422
2022-02-17,92.4522705078125
2022-02-18,92.30347442626953
2022-02-21,89.87312316894531
2022-02-22,88.7819595336914
2022-02-23,88.48435974121094
2022-02-24,87.244384765625
2022-02-25,88.9803466796875
2022-02-28,88.83155822753906
2022-03-02,88.88114929199219
2022-03-03,89.22834014892578
2022-03-04,87.64118194580078
2022-03-07,85.26042938232422
2022-03-08,85.06204223632812
2022-03-09,85.95481872558594
2022-03-10,93.79144287109375
2022-03-11,91.16270446777344
2022-03-14,91.06350708007812
2022-03-15,91.3115005493164
2022-03-16,93.24585723876953
2022-03-17,92.7994613647461
2022-03-21,92.55147552490234
2022-03-22,93.54344940185547
2022-03-23,91.55949401855469
2022-03-24,93.49384307861328
2022-03-25,91.75788879394531
2022-03-28,89.37713623046875
2022-03-29,91.16270446777344
2022-03-30,89.72432708740234
2022-03-31,88.88114929199219
2022-04-01,91.2123031616211
2022-04-04,92.15467834472656
2022-04-05,92.1050796508789
2022-04-06,91.70829010009766
2022-04-07,91.3115005493164
2022-04-08,92.40267944335938
2022-04-11,94.08903503417969
2022-04-12,92.30347442626953
2022-04-13,92.70026397705078
2022-04-18,93.3946533203125
2022-04-19,92.20427703857422
2022-04-20,92.0058822631836
2022-04-21,93.44424438476562
2022-04-22,93.89064025878906
2022-04-25,92.94825744628906
2022-04-26,92.65066528320312
2022-04-27,92.25387573242188
2022-04-28,92.55147552490234
2022-04-29,90.91471099853516
2022-05-02,90.91471099853516
2022-05-04,91.2123031616211
2022-05-05,89.72432708740234
2022-05-06,88.43476867675781
2022-05-09,87.93878173828125
2022-05-10,86.55001068115234
2022-05-11,84.36766052246094
2022-05-12,81.93731689453125
2022-05-13,83.67327117919922
2022-05-16,83.42527770996094
2022-05-17,90.76591491699219
2022-05-18,90.071533203125
2022-05-19,88.08757019042969
2022-05-20,89.42674255371094
2022-05-23,88.88114929199219
2022-05-24,89.82353210449219
2022-05-25,88.73235321044922
2022-05-26,88.73235321044922
2022-05-27,89.97232818603516
2022-05-30,89.32754516601562
2022-05-31,87.78997802734375
2022-06-01,90.12112426757812
2022-06-02,88.93075561523438
2022-06-03,88.73235321044922
2022-06-06,88.3355712890625
2022-06-07,87.54198455810547
2022-06-08,87.93878173828125
2022-06-09,88.5339584350586
2022-06-10,87.78997802734375
2022-06-13,86.1532211303711
2022-06-14,86.35161590576172
2022-06-15,85.95481872558594
2022-06-16,82.28450012207031
2022-06-17,84.36766052246094
2022-06-20,84.02046966552734
2022-06-21,84.41725158691406
2022-06-22,84.16925811767578
2022-06-23,84.02046966552734
2022-06-24,84.91324615478516
2022-06-27,84.66525268554688
2022-06-28,83.97086334228516
2022-06-29,83.7228775024414
2022-06-30,84.71485137939453
2022-07-01,84.31805419921875
2022-07-04,84.66525268554688
2022-07-05,84.36766052246094
2022-07-06,84.2684555053711
2022-07-07,85.2108383178711
2022-07-08,85.50843048095703
2022-07-11,85.75642395019531
2022-07-12,85.06204223632812
2022-07-13,85.40923309326172
2022-07-14,84.96284484863281
2022-07-15,83.97086334228516
2022-07-18,84.56605529785156
2022-07-19,85.75642395019531
2022-07-20,85.75642395019531
2022-07-21,87.244384765625
2022-07-22,89.32754516601562
2022-07-25,87.83958435058594
2022-07-26,86.4508056640625
2022-07-27,86.25241088867188
2022-07-28,85.8060302734375
2022-07-29,86.55001068115234
2022-08-01,87.14519500732422
2022-08-02,88.08757019042969
2022-08-03,92.94825744628906
2022-08-04,96.66817474365234
2022-08-05,95.3290023803711
2022-08-08,94.93221282958984
2022-08-10,93.98983764648438
2022-08-11,92.89866638183594
2022-08-12,90.61711120605469
2022-08-16,90.51791381835938
2022-08-17,91.65869140625
2022-08-18,95.3290023803711
2022-08-19,94.6346206665039
2022-08-22,91.11309814453125
2022-08-23,92.30347442626953
2022-08-24,93.49384307861328
2022-08-25,92.4522705078125
2022-08-26,93.09705352783203
2022-08-29,91.60909271240234
2022-08-30,94.08903503417969
2022-09-01,92.99785614013672
2022-09-02,92.74986267089844
2022-09-05,93.7418441772461
2022-09-06,93.7418441772461
2022-09-07,96.32098388671875
2022-09-08,103.36402130126953
2022-09-09,101.28086853027344
2022-09-12,99.44570922851562
2022-09-13,100.38809204101562
2022-09-14,102.52084350585938
2022-09-15,106.19115447998047
2022-09-16,102.62003326416016
2022-09-19,107.03433227539062
2022-09-20,106.43915557861328
2022-09-21,104.10799407958984
2022-09-22,103.01683044433594
2022-09-23,101.13206481933594
2022-09-26,96.2713851928711
2022-09-27,98.4537353515625
2022-09-28,102.57044219970703
2022-09-29,106.93514251708984
2022-09-30,105.05038452148438
2022-10-03,102.81842803955078
2022-10-04,103.26481628417969
2022-10-06,105.54637145996094
2022-10-07,106.4887466430664
2022-10-10,105.39757537841797
2022-10-11,109.1670913696289
2022-10-12,108.02631378173828
2022-10-13,106.29035949707031
2022-10-14,108.67109680175781
2022-10-17,104.7527847290039
2022-10-18,104.95118713378906
2022-10-19,105.0999755859375
2022-10-20,103.56241607666016
2022-10-21,101.82645416259766
2022-10-24,103.81041717529297
2022-10-25,103.90960693359375
2022-10-27,102.42163848876953
2022-10-28,102.96723175048828
2022-10-31,105.44718170166016
2022-11-01,105.34796905517578
2022-11-02,105.79436492919922
2022-11-03,106.33995056152344
2022-11-04,104.10799407958984
2022-11-07,104.30640411376953
2022-11-09,103.46321868896484
2022-11-10,102.52084350585938
2022-11-11,105.84396362304688
2022-11-14,107.28233337402344
2022-11-15,106.09195709228516
2022-11-16,101.28086853027344
2022-11-17,100.83448028564453
2022-11-18,102.81842803955078
2022-11-21,101.97525024414062
2022-11-22,101.77685546875
2022-11-23,102.66963958740234
2022-11-24,102.1240463256836
2022-11-25,101.62805938720703
2022-11-28,102.47124481201172
2022-11-29,103.8600082397461
2022-11-30,105.84396362304688
2022-12-01,105.54637145996094
2022-12-02,105.6951675415039
2022-12-05,105.29837799072266
2022-12-06,109.1670913696289
2022-12-07,111.39904022216797
2022-12-08,116.95410919189453
2022-12-09,117.49968719482422
2022-12-12,120.62442016601562
2022-12-13,120.8724136352539
2022-12-14,119.1364517211914
2022-12-15,114.27577209472656
2022-12-16,114.424560546875
2022-12-19,116.85491180419922
2022-12-20,114.82135772705078
2022-12-21,110.50625610351562
2022-12-22,106.43915557861328
2022-12-23,101.92565155029297
2022-12-26,107.67912292480469
2022-12-27,113.92857360839844
2022-12-28,112.6390151977539
2022-12-29,113.23419189453125
2022-12-30,111.5478286743164
2023-01-02,112.34141540527344
2023-01-03,112.83740234375
2023-01-04,111.99422454833984
2023-01-05,112.34141540527344
2023-01-06,114.17656707763672
2023-01-09,114.87095642089844
2023-01-10,114.67256164550781
2023-01-11,113.38299560546875
2023-01-12,116.309326171875
2023-01-13,114.82135772705078
2023-01-16,114.47416687011719
2023-01-17,117.49968719482422
2023-01-18,114.97015380859375
2023-01-19,115.01974487304688
2023-01-20,113.73017883300781
2023-01-23,112.6390151977539
2023-01-24,111.89502716064453
2023-01-25,111.20063781738281
2023-01-27,103.3144302368164
2023-01-30,105.19918060302734
2023-01-31,107.72872161865234
2023-02-01,106.63754272460938
2023-02-02,108.72069549560547
2023-02-03,110.7542495727539
2023-02-06,113.38299560546875
2023-02-07,111.59742736816406
2023-02-08,113.1845932006836
2023-02-09,112.58940887451172
2023-02-10,111.94461822509766
2023-02-13,109.36548614501953
2023-02-14,109.31587982177734
2023-02-15,108.91909790039062
2023-02-16,109.11748504638672
2023-02-17,112.68860626220703
2023-02-20,109.91107177734375
2023-02-21,109.76227569580078
2023-02-22,108.07591247558594
2023-02-23,108.86949157714844
2023-02-24,112.3910140991211
2023-02-27,109.06788635253906
2023-02-28,108.77030181884766
2023-03-01,109.36548614501953
2023-03-02,112.4902114868164
2023-03-03,112.83740234375
2023-03-06,112.58940887451172
2023-03-08,111.15103912353516
2023-03-09,109.36548614501953
2023-03-10,110.35746002197266
2023-03-13,108.17510986328125
2023-03-14,108.67109680175781
2023-03-15,105.94316864013672
2023-03-16,106.43915557861328
2023-03-17,106.33995056152344
2023-03-20,106.53834533691406
2023-03-21,105.59596252441406
2023-03-22,106.98473358154297
2023-03-23,113.73017883300781
2023-03-24,114.02777099609375
2023-03-27,110.20866394042969
2023-03-28,107.67912292480469
2023-03-29,108.72069549560547
2023-03-31,110.95264434814453
2023-04-03,109.96066284179688
2023-04-05,111.94461822509766
2023-04-06,113.38299560546875
2023-04-10,113.43258666992188
2023-04-11,114.47416687011719
2023-04-12,113.33338928222656
2023-04-13,114.2261734008789
2023-04-17,114.17656707763672
2023-04-18,111.79582214355469
2023-04-19,112.24221801757812
2023-04-20,111.64702606201172
2023-04-21,110.35746002197266
2023-04-24,110.45665740966797
2023-04-25,110.95264434814453
2023-04-26,111.00225067138672
2023-04-27,114.92054748535156
2023-04-28,115.56533813476562
2023-05-02,121.71559143066406
2023-05-03,124.98912048339844
2023-05-04,122.26118469238281
2023-05-05,126.17948913574219
2023-05-08,125.9811019897461
2023-05-09,125.43550872802734
2023-05-10,125.08832550048828
2023-05-11,126.27869415283203
2023-05-12,123.94754791259766
2023-05-15,123.84835052490234
2023-05-16,126.0802993774414
2023-05-17,125.88189697265625
2023-05-18,127.56826782226562
2023-05-19,122.01319122314453
2023-05-22,125.58431243896484
2023-05-23,124.04674530029297
2023-05-24,123.7491455078125
2023-05-25,132.72654724121094
2023-05-26,130.84178161621094
2023-05-29,132.72654724121094
2023-05-30,132.72654724121094
2023-05-31,131.63536071777344
2023-06-01,132.8257293701172
2023-06-02,140.26556396484375
2023-06-05,141.604736328125
2023-06-06,143.63829040527344
2023-06-07,145.9198455810547
2023-06-08,142.2991180419922
2023-06-09,140.51356506347656
2023-06-12,143.3903045654297
2023-06-13,142.34872436523438
2023-06-14,142.00152587890625
2023-06-15,146.96141052246094
2023-06-16,146.21742248535156
2023-06-19,142.39833068847656
2023-06-20,144.08468627929688
2023-06-21,143.09271240234375
2023-06-22,140.36476135253906
2023-06-23,141.55514526367188
2023-06-26,143.53909301757812
2023-06-27,140.21597290039062
2023-06-28,140.9103546142578
2023-06-30,139.7695770263672
2023-07-03,141.95193481445312
2023-07-04,142.19993591308594
2023-07-05,141.90232849121094
2023-07-06,148.05259704589844
2023-07-07,147.606201171875
2023-07-10,147.1102294921875
2023-07-11,147.1102294921875
2023-07-12,143.2910919189453
2023-07-13,142.05111694335938
2023-07-14,141.90232849121094
2023-07-17,142.05111694335938
2023-07-18,141.35675048828125
2023-07-19,142.39833068847656
2023-07-20,142.2991180419922
2023-07-21,141.8527374267578
2023-07-24,144.58067321777344
2023-07-25,141.75352478027344
2023-07-26,141.6543426513672
2023-07-27,141.45594787597656
2023-07-28,140.9599609375
2023-07-31,144.0350799560547
2023-08-01,142.6463165283203
2023-08-02,157.42677307128906
2023-08-03,165.80897521972656
2023-08-04,165.4617919921875
2023-08-07,165.90818786621094
2023-08-08,162.0394744873047
2023-08-09,164.0234375
2023-08-10,160.89869689941406
2023-08-11,158.17076110839844
2023-08-14,160.9482879638672
2023-08-16,157.8235626220703
2023-08-17,156.38519287109375
2023-08-18,155.39320373535156
2023-08-21,151.92129516601562
2023-08-22,159.4107208251953
2023-08-23,159.95631408691406
2023-08-24,156.9307861328125
2023-08-25,156.3356170654297
2023-08-28,158.7659454345703
2023-08-29,157.0299835205078
2023-08-30,155.69081115722656
2023-08-31,155.8892059326172
2023-09-01,159.85711669921875
2023-09-04,163.47784423828125
2023-09-05,162.48587036132812
2023-09-06,158.0715789794922
2023-09-07,161.39468383789062
2023-09-08,159.21234130859375
2023-09-11,157.6251678466797
2023-09-12,158.31956481933594
2023-09-13,154.7980499267578
2023-09-14,155.24441528320312
2023-09-15,161.79147338867188
2023-09-18,159.5099334716797
2023-09-20,154.59963989257812
2023-09-21,151.52452087402344
2023-09-22,152.21890258789062
2023-09-25,151.722900390625
2023-09-26,151.82211303710938
2023-09-27,152.36770629882812
2023-09-28,151.67330932617188
2023-09-29,151.722900390625
2023-10-03,159.7083282470703
2023-10-04,157.27798461914062
2023-10-05,155.9884033203125
2023-10-06,157.2283935546875
2023-10-09,154.6492462158203
2023-10-10,157.07958984375
2023-10-11,164.46981811523438
2023-10-12,164.12261962890625
2023-10-13,161.69227600097656
2023-10-16,172.85202026367188
2023-10-17,171.46327209472656
2023-10-18,172.3560333251953
2023-10-19,170.22328186035156
2023-10-20,167.2473602294922
2023-10-23,150.08615112304688
2023-10-25,149.59014892578125
2023-10-26,152.51649475097656
2023-10-27,154.6492462158203
2023-10-30,156.43479919433594
2023-10-31,155.64122009277344
2023-11-01,152.21890258789062
2023-11-02,155.9884033203125
2023-11-03,155.5916290283203
2023-11-06,157.3275909423828
2023-11-07,156.8315887451172
2023-11-08,162.98184204101562
2023-11-09,157.8235626220703
2023-11-10,157.6251678466797
2023-11-13,154.5004425048828
2023-11-15,169.77688598632812
2023-11-16,166.75137329101562
2023-11-17,163.5770263671875
2023-11-20,166.35455322265625
2023-11-21,167.9417266845703
2023-11-22,164.81700134277344
2023-11-23,167.19775390625
2023-11-24,165.5609893798828
2023-11-28,167.39614868164062
2023-11-29,166.1561737060547
2023-11-30,163.32904052734375
2023-12-01,162.63465881347656
2023-12-04,168.0409393310547
2023-12-05,167.69374084472656
2023-12-06,166.4537811279297
2023-12-07,162.93223571777344
2023-12-08,163.13064575195312
2023-12-11,163.7754364013672
2023-12-12,168.5369110107422
2023-12-13,167.49534606933594
2023-12-14,178.30789184570312
2023-12-15,176.81993103027344
2023-12-18,178.15911865234375
2023-12-19,175.3319549560547
2023-12-20,168.0905303955078
2023-12-21,171.41366577148438
2023-12-22,172.901611328125
2023-12-26,171.81044006347656
2023-12-27,174.58798217773438
2023-12-28,173.0008087158203
2023-12-29,174.98477172851562
2024-01-01,175.3319549560547
2024-01-02,176.5223388671875
2024-01-03,176.2247314453125
2024-01-04,179.20066833496094
2024-01-05,178.60548400878906
2024-01-08,177.86151123046875
2024-01-09,179.34947204589844
2024-01-10,176.72073364257812
2024-01-11,176.72073364257812
2024-01-12,176.72073364257812
2024-01-15,179.4486541748047
2024-01-16,177.41513061523438
2024-01-17,175.13357543945312
2024-01-18,174.29039001464844
2024-01-19,173.64559936523438
2024-01-23,174.0919952392578
2024-01-24,179.5974578857422
2024-01-25,180.6886444091797
2024-01-29,177.1671142578125
2024-01-30,182.5734100341797
2024-01-31,184.85494995117188
2024-02-01,184.80535888671875
2024-02-02,185.49972534179688
2024-02-05,183.76376342773438
2024-02-06,187.78128051757812
2024-02-07,186.34291076660156
2024-02-08,194.5267333984375
2024-02-09,193.63394165039062
2024-02-12,206.67845153808594
2024-02-13,201.024169921875
2024-02-14,199.2882080078125
2024-02-15,211.63833618164062
2024-02-16,211.43992614746094
2024-02-19,208.41441345214844
2024-02-20,208.46400451660156
2024-02-21,204.19851684570312
2024-02-22,205.88487243652344
2024-02-23,213.42388916015625
2024-02-26,211.04315185546875
2024-02-27,208.6623992919922
2024-02-28,204.69448852539062
2024-02-29,205.3392791748047
2024-03-01,207.7200164794922
2024-03-04,206.43045043945312
2024-03-05,208.46400451660156
2024-03-06,205.19049072265625
2024-03-07,205.63685607910156
2024-03-11,202.46255493164062
2024-03-12,200.18099975585938
2024-03-13,190.55880737304688
2024-03-14,201.1233673095703
2024-03-15,201.66896057128906
2024-03-18,201.8673553466797
2024-03-19,200.4785919189453
2024-03-20,204.44650268554688
2024-03-21,208.46400451660156
2024-03-22,230.43629455566406
2024-03-26,223.0460662841797
2024-03-27,230.53549194335938
2024-03-28,225.72439575195312
2024-04-01,228.94833374023438
2024-04-02,234.60260009765625
2024-04-03,227.60916137695312
2024-04-04,228.4523468017578
2024-04-05,225.87319946289062
2024-04-08,233.85861206054688
2024-04-09,233.80902099609375
2024-04-10,228.74993896484375
2024-04-12,224.8316192626953
2024-04-15,221.3596954345703
2024-04-16,224.7820281982422
2024-04-18,220.02053833007812
2024-04-19,225.07962036132812
2024-04-22,229.3947296142578
2024-04-23,224.43482971191406
2024-04-24,226.07159423828125
2024-04-25,227.80755615234375
2024-04-26,225.52601623535156
2024-04-29,225.6748046875
2024-04-30,235.29698181152344
2024-05-02,237.08255004882812
2024-05-03,234.50340270996094
2024-05-06,231.2794647216797
2024-05-07,227.70835876464844
2024-05-08,223.145263671875
2024-05-09,216.39981079101562
2024-05-10,217.2429962158203
2024-05-13,216.59820556640625
2024-05-14,215.25904846191406
2024-05-15,216.99501037597656
2024-05-16,214.36627197265625
2024-05-17,218.0365753173828
2024-05-21,242.7864227294922
2024-05-22,234.0570068359375
2024-05-23,218.3341827392578
2024-05-24,214.76304626464844
2024-05-27,213.62228393554688
2024-05-28,214.7134552001953
2024-05-29,216.00303649902344
2024-05-30,211.68792724609375
2024-05-31,210.8943634033203
2024-06-03,213.42388916015625
2024-06-04,201.91696166992188
2024-06-05,209.90237426757812
2024-06-06,211.53912353515625
2024-06-07,217.2926025390625
2024-06-10,220.37765502929688
2024-06-11,218.7805633544922
2024-06-12,218.19529724121094
2024-06-13,217.38186645507812
2024-06-14,221.29026794433594
2024-06-18,217.48106384277344
2024-06-19,215.47727966308594
2024-06-20,214.39602661132812
2024-06-21,214.048828125
2024-06-24,211.0828094482422
2024-06-25,206.55938720703125
2024-06-26,208.75167846679688
2024-06-27,209.17822265625
2024-06-28,209.4163055419922
2024-07-01,209.9221954345703
2024-07-02,208.721923828125
2024-07-03,208.344970703125
2024-07-04,208.8409423828125
2024-07-05,208.75167846679688
2024-07-08,210.01150512695312
2024-07-09,209.1881561279297
2024-07-10,207.9084930419922
2024-07-11,209.14846801757812
2024-07-12,203.27597045898438
2024-07-15,203.9802703857422
2024-07-16,203.6033172607422
2024-07-18,204.9623260498047
2024-07-19,204.0894012451172
2024-07-22,206.4105987548828
2024-07-23,208.7020721435547
2024-07-24,211.64825439453125
2024-07-25,208.40447998046875
2024-07-26,208.01760864257812
2024-07-29,211.330810546875
2024-07-30,207.8390655517578
2024-07-31,208.43423461914062
2024-08-01,209.86268615722656
2024-08-02,205.21031188964844
2024-08-05,198.85174560546875
2024-08-06,199.13941955566406
2024-08-07,197.74072265625
2024-08-08,196.907470703125
2024-08-09,197.32408142089844
2024-08-12,212.4517364501953
2024-08-13,207.8688201904297
2024-08-14,207.67042541503906
2024-08-16,210.28924560546875
2024-08-19,211.02330017089844
2024-08-20,216.8759765625
2024-08-21,222.98654174804688
2024-08-22,223.4230194091797
2024-08-23,220.8637237548828
2024-08-26,220.347900390625
2024-08-27,220.12965393066406
2024-08-28,219.2765655517578
2024-08-29,218.09609985351562
2024-08-30,226.40887451171875
2024-09-02,222.12351989746094
2024-09-03,221.7069091796875
2024-09-04,220.347900390625
2024-09-05,220.76451110839844
2024-09-06,218.086181640625
2024-09-09,212.19383239746094
2024-09-10,217.2330780029297
2024-09-11,208.50369262695312
2024-09-12,206.6982879638672
2024-09-13,206.38084411621094
2024-09-16,205.87493896484375
2024-09-17,213.74131774902344
2024-09-18,216.18157958984375
2024-09-19,212.42198181152344
2024-09-20,211.31097412109375
2024-09-23,208.2159881591797
2024-09-24,207.08514404296875
2024-09-25,205.32936096191406
2024-09-26,204.31753540039062
2024-09-27,202.32366943359375
2024-09-30,198.99061584472656
2024-10-01,211.9557647705078
2024-10-03,210.93402099609375
2024-10-04,206.68836975097656
2024-10-07,207.28355407714844
2024-10-08,209.21791076660156
2024-10-09,207.36289978027344
2024-10-10,208.5135955810547
2024-10-11,206.837158203125
2024-10-14,206.91651916503906
2024-10-15,208.95005798339844
2024-10-16,206.02374267578125
2024-10-17,206.9859619140625
2024-10-18,205.4186248779297
2024-10-21,206.1427764892578
2024-10-22,196.77850341796875
2024-10-23,198.603759765625
2024-10-24,199.2981414794922
2024-10-25,193.58433532714844
2024-10-28,203.05772399902344
2024-10-29,198.7823028564453
2024-10-30,199.0799102783203
2024-10-31,199.9131622314453
2024-11-01,210.13052368164062
2024-11-04,202.6609344482422
2024-11-05,204.31753540039062
2024-11-06,204.67465209960938
2024-11-07,202.18478393554688
2024-11-08,199.86354064941406
2024-11-11,193.3958740234375
2024-11-12,187.75152587890625
2024-11-13,183.24794006347656
2024-11-14,181.07550048828125
2024-11-18,175.03436279296875
2024-11-19,177.62342834472656
2024-11-21,171.5922088623047
2024-11-22,178.46661376953125
2024-11-25,176.1453857421875
2024-11-26,171.2251739501953
2024-11-27,175.48074340820312
2024-11-28,176.18505859375
2024-11-29,181.42269897460938
2024-12-02,186.43218994140625
2024-12-03,193.97120666503906
2024-12-04,205.97413635253906
2024-12-05,200.75634765625
2024-12-06,200.66705322265625
2024-12-09,195.9849395751953
2024-12-10,193.3363494873047
2024-12-11,199.50643920898438
2024-12-12,218.4730682373047
2024-12-13,228.1150665283203
2024-12-16,223.23452758789062
2024-12-17,225.76406860351562
2024-12-18,228.70033264160156
2024-12-19,220.9430694580078
2024-12-20,211.14234924316406
2024-12-23,235.39617919921875
2024-12-24,233.23365783691406
2024-12-26,228.1547393798828
2024-12-27,230.3172607421875
2024-12-30,222.84767150878906
2024-12-31,230.35693359375
2025-01-01,227.45042419433594
2025-01-02,224.39517211914062
2025-01-03,226.1410369873047
2025-01-06,220.87364196777344
2025-01-07,223.87933349609375
2025-01-08,216.8660430908203
2025-01-09,215.15985107421875
2025-01-10,213.5330047607422
