Date,IRB
2011-12-01,5.6793317794799805
2011-12-02,5.874239921569824
2011-12-05,6.0170440673828125
2011-12-07,6.140549659729004
2011-12-08,5.916696071624756
2011-12-09,5.735297203063965
2011-12-12,5.656175136566162
2011-12-13,5.744946479797363
2011-12-14,5.551968097686768
2011-12-15,5.631088733673096
2011-12-16,5.681262493133545
2011-12-19,5.71021032333374
2011-12-20,5.542318820953369
2011-12-21,5.358989715576172
2011-12-22,5.519162178039551
2011-12-23,5.418813228607178
2011-12-26,5.467057704925537
2011-12-27,5.393725872039795
2011-12-28,5.2760090827941895
2011-12-29,5.160223484039307
2011-12-30,5.025139808654785
2012-01-02,4.878475189208984
2012-01-03,4.9730353355407715
2012-01-04,5.059875011444092
2012-01-05,4.909351348876953
2012-01-06,4.805144309997559
2012-01-09,4.928650379180908
2012-01-10,5.438110828399658
2012-01-11,5.37249755859375
2012-01-12,5.2760090827941895
2012-01-13,5.5982818603515625
2012-01-16,5.650385856628418
2012-01-17,5.889678478240967
2012-01-18,5.746875762939453
2012-01-19,6.128971576690674
2012-01-20,6.227390289306641
2012-01-23,6.181074619293213
2012-01-24,6.684747695922852
2012-01-25,6.4956278800964355
2012-01-27,6.719483852386475
2012-01-30,6.345105171203613
2012-01-31,6.819233417510986
2012-02-01,6.780210018157959
2012-02-02,6.887523174285889
2012-02-03,6.807525634765625
2012-02-06,6.963617324829102
2012-02-07,6.602657318115234
2012-02-08,6.79581880569458
2012-02-09,6.7587480545043945
2012-02-10,6.690457820892334
2012-02-13,6.587048530578613
2012-02-14,6.901180744171143
2012-02-15,7.381162643432617
2012-02-16,7.863093852996826
2012-02-17,8.116742134094238
2012-02-21,8.175276756286621
2012-02-22,7.277751922607422
2012-02-23,7.057271480560303
2012-02-24,6.80167293548584
2012-02-27,6.604607582092285
2012-02-28,7.347991943359375
2012-02-29,7.191901206970215
2012-03-01,6.963617324829102
2012-03-02,7.351895809173584
2012-03-05,7.00068998336792
2012-03-06,6.951910495758057
2012-03-07,6.606558322906494
2012-03-09,7.131414890289307
2012-03-12,7.383111953735352
2012-03-13,7.771389484405518
2012-03-14,7.671881198883057
2012-03-15,7.4533538818359375
2012-03-16,7.716757297515869
2012-03-19,7.297262191772461
2012-03-20,7.679683208465576
2012-03-21,7.9372358322143555
2012-03-22,7.472864151000977
2012-03-23,7.539203643798828
2012-03-26,7.037761211395264
2012-03-27,6.934349060058594
2012-03-28,6.973372936248779
2012-03-29,7.022151470184326
2012-03-30,7.291407108306885
2012-04-02,7.408475875854492
2012-04-03,7.566518306732178
2012-04-04,7.634811878204346
2012-04-09,7.468963146209717
2012-04-10,7.365550518035889
2012-04-11,7.162631988525391
2012-04-12,7.295310020446777
2012-04-13,7.277751922607422
2012-04-16,7.463111400604248
2012-04-17,7.759683132171631
2012-04-18,7.781143665313721
2012-04-19,7.57627534866333
2012-04-20,7.445545196533203
2012-04-23,7.031907558441162
2012-04-24,7.074831008911133
2012-04-25,6.694359302520752
2012-04-26,6.538268089294434
2012-04-27,6.577291488647461
2012-04-30,6.715821266174316
2012-05-02,6.549975395202637
2012-05-03,5.84171199798584
2012-05-04,5.024184226989746
2012-05-07,4.667126655578613
2012-05-08,4.694441795349121
2012-05-09,4.747122764587402
2012-05-10,4.74321985244751
2012-05-11,4.107150077819824
2012-05-14,4.2476325035095215
2012-05-15,4.392014980316162
2012-05-16,4.511034965515137
2012-05-17,4.399819850921631
2012-05-18,4.413478374481201
2012-05-21,4.585178852081299
2012-05-22,4.388113021850586
2012-05-23,4.327627658843994
2012-05-24,4.401771068572998
2012-05-25,4.434939861297607
2012-05-28,4.557863235473633
2012-05-29,4.448598861694336
2012-05-30,4.425185203552246
2012-05-31,4.395918369293213
2012-06-01,4.376406192779541
2012-06-04,4.427135467529297
2012-06-05,4.468109130859375
2012-06-06,4.782243251800537
2012-06-07,4.688588619232178
2012-06-08,4.657371520996094
2012-06-11,4.647614479064941
2012-06-12,4.772486686706543
2012-06-13,4.975405693054199
2012-06-14,4.8485822677612305
2012-06-15,4.909066677093506
2012-06-18,4.618348121643066
2012-06-19,4.708098888397217
2012-06-20,4.831022262573242
2012-06-21,4.911019325256348
2012-06-22,4.920773506164551
2012-06-25,4.819315433502197
2012-06-26,4.821265697479248
2012-06-27,4.831022262573242
2012-06-28,4.73931884765625
2012-06-29,4.963698387145996
2012-07-02,5.162714958190918
2012-07-03,5.273929595947266
2012-07-04,5.229053974151611
2012-07-05,5.287588119506836
2012-07-06,5.355879306793213
2012-07-09,5.174422740936279
2012-07-10,5.287588119506836
2012-07-11,5.256371021270752
2012-07-12,5.2466139793396
2012-07-13,5.191982746124268
2012-07-16,5.211493492126465
2012-07-17,5.154911518096924
2012-07-18,5.193933486938477
2012-07-19,5.193933486938477
2012-07-20,5.111985206604004
2012-07-23,4.893457889556885
2012-07-24,4.706148624420166
2012-07-25,4.6085920333862305
2012-07-26,4.553959369659424
2012-07-27,4.427135467529297
2012-07-30,4.893457889556885
2012-07-31,4.948089599609375
2012-08-01,4.975622653961182
2012-08-02,5.0070905685424805
2012-08-03,4.940224647521973
2012-08-06,4.920557022094727
2012-08-07,4.586226463317871
2012-08-08,4.6707916259765625
2012-08-09,4.698324203491211
2012-08-10,4.680626392364502
2012-08-13,4.769125938415527
2012-08-14,4.775024890899658
2012-08-16,4.914655685424805
2012-08-17,4.812390327453613
2012-08-21,4.938256740570068
2012-08-22,4.87335729598999
2012-08-23,4.936289310455322
2012-08-24,4.944156646728516
2012-08-27,4.965789318084717
2012-08-28,4.8025593757629395
2012-08-29,4.798624038696289
2012-08-30,4.757325172424316
2012-08-31,4.926455974578857
2012-09-03,5.048388957977295
2012-09-04,4.991355895996094
2012-09-05,4.971690654754639
2012-09-06,4.845823764801025
2012-09-07,4.953990459442139
2012-09-10,4.896956443786621
2012-09-11,4.832058429718018
2012-09-12,4.87335729598999
2012-09-13,4.839923858642578
2012-09-14,4.971690654754639
2012-09-17,5.193921089172363
2012-09-18,5.595118045806885
2012-09-20,5.502685070037842
2012-09-21,5.939281463623047
2012-09-24,6.004179954528809
2012-09-25,5.980581283569336
2012-09-26,6.2106781005859375
2012-09-27,6.01204776763916
2012-09-28,5.980581283569336
2012-10-01,6.069080352783203
2012-10-03,6.194944858551025
2012-10-04,6.1890459060668945
2012-10-05,6.169381141662598
2012-10-08,6.010080337524414
2012-10-09,6.017946720123291
2012-10-10,5.854714870452881
2012-10-11,6.124146461486816
2012-10-12,6.063179969787598
2012-10-15,6.0336809158325195
2012-10-16,5.837014675140381
2012-10-17,5.614783763885498
2012-10-18,5.862581729888916
2012-10-19,5.744583606719971
2012-10-22,5.722949981689453
2012-10-23,5.553818225860596
2012-10-25,4.684558868408203
2012-10-29,4.531159400939941
2012-10-30,4.716026306152344
2012-10-31,4.800590991973877
2012-11-01,4.82418966293335
2012-11-02,4.766688823699951
2012-11-05,4.836088180541992
2012-11-06,4.8658294677734375
2012-11-07,4.994714260101318
2012-11-08,4.974884986877441
2012-11-09,4.806346416473389
2012-11-12,4.951091289520264
2012-11-15,5.085923194885254
2012-11-16,4.887640953063965
2012-11-19,4.790482521057129
2012-11-20,4.659616947174072
2012-11-21,4.752810478210449
2012-11-22,4.891606330871582
2012-11-23,4.855916500091553
2012-11-26,4.847984790802002
2012-11-27,5.00859260559082
2012-11-29,5.323859214782715
2012-11-30,5.367481708526611
2012-12-03,5.40118932723999
2012-12-04,5.385326862335205
2012-12-05,5.47455358505249
2012-12-06,5.573694229125977
2012-12-07,5.615335464477539
2012-12-10,5.718441009521484
2012-12-11,5.587574481964111
2012-12-12,5.571712970733643
2012-12-13,5.430932998657227
2012-12-14,5.53800630569458
2012-12-17,5.127561569213867
2012-12-18,5.117647171020508
2012-12-19,5.12359619140625
2012-12-20,4.994714260101318
2012-12-21,4.988763809204102
2012-12-24,4.992730140686035
2012-12-26,5.01850700378418
2012-12-27,4.980833530426025
2012-12-28,4.994714260101318
2012-12-31,5.066093921661377
2013-01-01,5.15532112121582
2013-01-02,5.246530532836914
2013-01-03,5.23859977722168
2013-01-04,5.256444454193115
2013-01-07,5.294118881225586
2013-01-08,5.383345127105713
2013-01-09,5.254461288452148
2013-01-10,5.187047481536865
2013-01-11,5.085923194885254
2013-01-14,5.206874370574951
2013-01-15,5.173166275024414
2013-01-16,5.06212854385376
2013-01-17,5.016523361206055
2013-01-18,5.0958356857299805
2013-01-21,5.058163166046143
2013-01-22,5.103767395019531
2013-01-23,4.893590450286865
2013-01-24,4.524786472320557
2013-01-25,4.645738124847412
2013-01-28,4.719101905822754
2013-01-29,4.623926162719727
2013-01-30,4.768673419952393
2013-01-31,4.814277172088623
2013-02-01,4.6477203369140625
2013-02-04,4.695307731628418
2013-02-05,4.687377452850342
2013-02-06,4.931264877319336
2013-02-07,4.830139636993408
2013-02-08,4.77263879776001
2013-02-11,4.688661098480225
2013-02-12,4.65667200088501
2013-02-13,4.634677410125732
2013-02-14,4.5626983642578125
2013-02-15,4.442731857299805
2013-02-18,4.588690757751465
2013-02-19,4.722653388977051
2013-02-20,4.790632247924805
2013-02-21,4.76863956451416
2013-02-22,4.736647605895996
2013-02-25,4.736647605895996
2013-02-26,4.6006879806518555
2013-02-27,4.708655834197998
2013-02-28,4.526708126068115
2013-03-01,4.626678943634033
2013-03-04,4.560698509216309
2013-03-05,4.616683006286621
2013-03-06,4.720653533935547
2013-03-07,4.760641574859619
2013-03-08,4.796630859375
2013-03-11,4.866611003875732
2013-03-12,4.780635356903076
2013-03-13,4.896603107452393
2013-03-14,4.962584495544434
2013-03-15,4.854614734649658
2013-03-18,4.872610569000244
2013-03-19,4.65667200088501
2013-03-20,4.468724727630615
2013-03-21,4.4667253494262695
2013-03-22,4.402743339538574
2013-03-25,4.456728935241699
2013-03-26,4.532706260681152
2013-03-28,4.536705493927002
2013-04-01,4.668667793273926
2013-04-02,4.780635356903076
2013-04-03,4.63667631149292
2013-04-04,4.552700996398926
2013-04-05,4.588690757751465
2013-04-08,4.644674777984619
2013-04-09,4.576693534851074
2013-04-10,4.596688270568848
2013-04-11,4.55470085144043
2013-04-12,4.576693534851074
2013-04-15,4.590689182281494
2013-04-16,4.784634113311768
2013-04-17,4.762640476226807
2013-04-18,4.770637512207031
2013-04-22,4.736647605895996
2013-04-23,4.714653968811035
2013-04-25,4.7326507568359375
2013-04-26,4.63267707824707
2013-04-29,4.67666482925415
2013-04-30,4.644674777984619
2013-05-02,4.712654113769531
2013-05-03,4.658670902252197
2013-05-06,4.716653823852539
2013-05-07,4.828621864318848
2013-05-08,4.816625118255615
2013-05-09,4.792633056640625
2013-05-10,4.804628849029541
2013-05-13,4.672666072845459
2013-05-14,4.668667793273926
2013-05-15,4.966582298278809
2013-05-16,5.262498378753662
2013-05-17,5.230508327484131
2013-05-20,5.3594584465026855
2013-05-21,5.192225933074951
2013-05-22,4.9705939292907715
2013-05-23,4.904104709625244
2013-05-24,4.875896453857422
2013-05-27,5.022979736328125
2013-05-28,5.037083625793457
2013-05-29,4.954474449157715
2013-05-30,4.877910137176514
2013-05-31,4.80739164352417
2013-06-03,4.777169704437256
2013-06-04,4.6804585456848145
2013-06-05,4.684487819671631
2013-06-06,4.6925482749938965
2013-06-07,4.757020950317383
2013-06-10,4.690532207489014
2013-06-11,4.617998123168945
2013-06-12,4.63814640045166
2013-06-13,4.597849369049072
2013-06-14,4.690532207489014
2013-06-17,4.646206378936768
2013-06-18,4.6542649269104
2013-06-19,4.740902900695801
2013-06-20,4.452782154083252
2013-06-21,4.430617809295654
2013-06-24,4.225104808807373
2013-06-25,3.7697525024414062
2013-06-26,3.9269096851348877
2013-06-27,3.8060190677642822
2013-06-28,3.872509002685547
2013-07-01,3.987355947494507
2013-07-02,3.9531030654907227
2013-07-03,3.791916608810425
2013-07-04,3.838257074356079
2013-07-05,3.7596795558929443
2013-07-08,3.7133378982543945
2013-07-09,3.9128057956695557
2013-07-10,3.8463170528411865
2013-07-11,4.029665946960449
2013-07-12,4.045784950256348
2013-07-15,4.225104808807373
2013-07-16,3.8201231956481934
2013-07-17,3.735501766204834
2013-07-18,3.8966879844665527
2013-07-19,3.77378249168396
2013-07-22,3.793930768966675
2013-07-23,3.7294564247131348
2013-07-24,3.6448328495025635
2013-07-25,3.562225580215454
2013-07-26,3.4493939876556396
2013-07-29,3.2237324714660645
2013-07-30,2.994041919708252
2013-07-31,2.929567337036133
2013-08-01,2.1901235580444336
2013-08-02,2.4842894077301025
2013-08-05,2.6817426681518555
2013-08-06,2.6756985187530518
2013-08-07,2.8066627979278564
2013-08-08,2.8570339679718018
2013-08-12,2.9689934253692627
2013-08-13,3.03741192817688
2013-08-14,3.0539987087249756
2013-08-16,2.830080032348633
2013-08-19,2.8425207138061523
2013-08-20,2.8052008152008057
2013-08-21,2.778247833251953
2013-08-22,2.894353151321411
2013-08-23,2.964846134185791
2013-08-26,2.9710657596588135
2013-08-27,2.707754611968994
2013-08-28,2.5792081356048584
2013-08-29,2.5895750522613525
2013-08-30,2.591648817062378
2013-09-02,2.6725080013275146
2013-09-03,2.510789632797241
2013-09-04,2.519082546234131
2013-09-05,2.6642143726348877
2013-09-06,2.716047525405884
2013-09-10,2.8238601684570312
2013-09-11,3.21364426612854
2013-09-12,3.064365863800049
2013-09-13,3.1846179962158203
2013-09-16,3.1037590503692627
2013-09-17,3.1265652179718018
2013-09-18,3.1783978939056396
2013-09-19,3.317310094833374
2013-09-20,3.545375347137451
2013-09-23,3.356703519821167
2013-09-24,3.2945034503936768
2013-09-25,3.344263792037964
2013-09-26,3.4168293476104736
2013-09-27,3.2696239948272705
2013-09-30,3.1079046726226807
2013-10-01,3.199131488800049
2013-10-03,3.2945034503936768
2013-10-04,3.2799909114837646
2013-10-07,3.2157180309295654
2013-10-08,3.221937656402588
2013-10-09,3.346336603164673
2013-10-10,3.296576738357544
2013-10-11,3.253037214279175
2013-10-14,3.1970579624176025
2013-10-15,3.17010498046875
2013-10-17,3.17010498046875
2013-10-18,3.2779176235198975
2013-10-21,3.358776569366455
2013-10-22,3.385730266571045
2013-10-23,3.2862112522125244
2013-10-24,3.3007240295410156
2013-10-25,3.1763246059417725
2013-10-28,3.0519251823425293
2013-10-29,3.1949849128723145
2013-10-30,3.2094976902008057
2013-10-31,3.3090176582336426
2013-11-01,3.5184223651885986
2013-11-05,4.024312496185303
2013-11-06,3.750633955001831
2013-11-07,3.597208023071289
2013-11-08,3.7216081619262695
2013-11-11,3.593061685562134
2013-11-12,3.4976894855499268
2013-11-13,3.4375627040863037
2013-11-14,3.6677019596099854
2013-11-18,3.740267276763916
2013-11-19,3.707094669342041
2013-11-20,3.740267276763916
2013-11-21,3.5868422985076904
2013-11-22,3.6324548721313477
2013-11-25,3.761000633239746
2013-11-26,3.740267276763916
2013-11-27,3.7547810077667236
2013-11-28,3.897839307785034
2013-11-29,4.018092632293701
2013-12-02,4.028459072113037
2013-12-03,3.906132698059082
2013-12-04,3.8460068702697754
2013-12-05,4.092731952667236
2013-12-06,4.111391067504883
2013-12-09,4.217130661010742
2013-12-10,4.0574846267700195
2013-12-11,3.9496726989746094
2013-12-12,3.9558918476104736
2013-12-13,3.796246290206909
2013-12-16,3.6656289100646973
2013-12-17,3.698800563812256
2013-12-18,3.819053888320923
2013-12-19,3.6677019596099854
2013-12-20,3.8066134452819824
2013-12-23,3.916499376296997
2013-12-24,3.8501524925231934
2013-12-26,3.872960090637207
2013-12-27,3.8501524925231934
2013-12-30,3.8024675846099854
2013-12-31,3.841860771179199
2014-01-01,3.9932122230529785
2014-01-02,3.9268674850463867
2014-01-03,3.9538185596466064
2014-01-06,3.8667402267456055
2014-01-07,3.8232004642486572
2014-01-08,3.916499376296997
2014-01-09,3.790027141571045
2014-01-10,3.738194227218628
2014-01-13,3.6428210735321045
2014-01-14,3.6283082962036133
2014-01-15,3.6531875133514404
2014-01-16,3.545375347137451
2014-01-17,3.379509687423706
2014-01-20,3.4852495193481445
2014-01-21,3.4769558906555176
2014-01-22,3.472809076309204
2014-01-23,3.4769558906555176
2014-01-24,3.4292690753936768
2014-01-27,3.0747323036193848
2014-01-28,2.9088661670684814
2014-01-29,2.9441134929656982
2014-01-30,3.047778844833374
2014-01-31,3.199131488800049
2014-02-03,3.089245557785034
2014-02-04,3.1680312156677246
2014-02-05,3.161644458770752
2014-02-06,3.067965269088745
2014-02-07,3.114804744720459
2014-02-10,3.116934299468994
2014-02-11,3.1360957622528076
2014-02-12,3.1701605319976807
2014-02-13,3.0956435203552246
2014-02-14,3.110546827316284
2014-02-17,3.1744179725646973
2014-02-18,3.2042248249053955
2014-02-19,3.2851293087005615
2014-02-20,3.2893869876861572
2014-02-21,3.302161931991577
2014-02-24,3.3937108516693115
2014-02-25,3.2787420749664307
2014-02-26,3.3149361610412598
2014-02-28,3.3617751598358154
2014-03-03,3.3128066062927246
2014-03-04,3.4767441749572754
2014-03-05,3.5065507888793945
2014-03-06,3.681133508682251
2014-03-07,3.972813844680786
2014-03-10,4.083524703979492
2014-03-11,4.251718997955322
2014-03-12,4.281527042388916
2014-03-13,4.202751159667969
2014-03-14,4.1963629722595215
2014-03-18,3.97707200050354
2014-03-19,4.045201778411865
2014-03-20,4.023909568786621
2014-03-21,4.0707502365112305
2014-03-24,4.0707502365112305
2014-03-25,4.1048150062561035
2014-03-26,4.181459903717041
2014-03-27,4.113330841064453
2014-03-28,4.326235771179199
2014-03-31,4.398623943328857
2014-04-01,4.426302433013916
2014-04-02,4.500818729400635
2014-04-03,4.551914691925049
2014-04-04,4.788240909576416
2014-04-07,4.841467380523682
2014-04-09,4.962821960449219
2014-04-10,5.17147159576416
2014-04-11,5.079921722412109
2014-04-15,4.920241355895996
2014-04-16,4.707337379455566
2014-04-17,4.984112739562988
2014-04-21,5.047985076904297
2014-04-22,5.088436603546143
2014-04-23,4.930887222290039
2014-04-24,4.930887222290039
2014-04-25,5.003275394439697
2014-04-28,4.981986045837402
2014-04-29,5.120373725891113
2014-04-30,4.886178493499756
2014-05-02,4.930887222290039
2014-05-05,4.856369495391846
2014-05-06,4.941532135009766
2014-05-07,5.28005313873291
2014-05-08,5.3545684814453125
2014-05-09,5.610055923461914
2014-05-12,6.312643051147461
2014-05-13,6.572388172149658
2014-05-14,6.608581066131592
2014-05-15,6.455288410186768
2014-05-16,6.5660014152526855
2014-05-19,7.387814521789551
2014-05-20,7.632655620574951
2014-05-21,7.80510950088501
2014-05-22,7.949884414672852
2014-05-23,8.094660758972168
2014-05-26,8.201112747192383
2014-05-27,8.373565673828125
2014-05-28,8.405501365661621
2014-05-29,8.286275863647461
2014-05-30,8.392725944519043
2014-06-02,8.59285831451416
2014-06-03,8.669506072998047
2014-06-04,8.85473346710205
2014-06-05,8.893054008483887
2014-06-06,9.118736267089844
2014-06-09,9.335899353027344
2014-06-10,9.010154724121094
2014-06-11,8.594987869262695
2014-06-12,8.458730697631836
2014-06-13,8.173437118530273
2014-06-16,8.264986038208008
2014-06-17,8.929248809814453
2014-06-18,8.692925453186035
2014-06-19,8.741893768310547
2014-06-20,8.716344833374023
2014-06-23,8.78447151184082
2014-06-24,9.223058700561523
2014-06-25,9.75532341003418
2014-06-26,9.640352249145508
2014-06-27,9.563706398010254
2014-06-30,9.772356986999512
2014-07-01,10.02358341217041
2014-07-02,10.549458503723145
2014-07-03,10.67081356048584
2014-07-04,10.9369478225708
2014-07-07,11.398951530456543
2014-07-08,10.432361602783203
2014-07-09,10.06616497039795
2014-07-10,10.485588073730469
2014-07-11,10.372745513916016
2014-07-14,10.093839645385742
2014-07-15,10.21519660949707
2014-07-16,10.796428680419922
2014-07-17,11.526694297790527
2014-07-18,11.352112770080566
2014-07-21,11.322305679321289
2014-07-22,10.962493896484375
2014-07-23,11.17540168762207
2014-07-24,11.18604564666748
2014-07-25,10.628232955932617
2014-07-28,10.032098770141602
2014-07-30,10.172614097595215
2014-07-31,10.966753005981445
2014-08-01,10.61333179473877
2014-08-04,10.930978775024414
2014-08-05,11.398866653442383
2014-08-06,11.079071044921875
2014-08-07,10.900932312011719
2014-08-08,10.527480125427246
2014-08-11,10.495285034179688
2014-08-12,10.780743598937988
2014-08-13,10.433043479919434
2014-08-14,10.594017028808594
2014-08-18,10.920248031616211
2014-08-19,11.115558624267578
2014-08-20,11.001805305480957
2014-08-21,11.154192924499512
2014-08-22,10.971758842468262
2014-08-25,10.720646858215332
2014-08-26,10.684159278869629
2014-08-27,10.937417030334473
2014-08-28,10.793617248535156
2014-09-01,10.656258583068848
2014-09-02,11.064046859741211
2014-09-03,11.229313850402832
2014-09-04,11.087657928466797
2014-09-05,11.424623489379883
2014-09-08,11.40316104888916
2014-09-09,11.48471736907959
2014-09-10,11.424623489379883
2014-09-11,11.351649284362793
2014-09-12,11.257213592529297
2014-09-15,11.10912036895752
2014-09-16,10.737815856933594
2014-09-17,10.362215995788574
2014-09-18,10.810787200927734
2014-09-19,10.439481735229492
2014-09-22,10.441628456115723
2014-09-23,10.278512001037598
2014-09-24,9.926521301269531
2014-09-25,9.928670883178711
2014-09-26,10.05744457244873
2014-09-29,10.091787338256836
2014-09-30,9.920083999633789
2014-10-01,9.776283264160156
2014-10-07,9.471512794494629
2014-10-08,9.473657608032227
2014-10-09,9.941548347473145
2014-10-10,9.808477401733398
2014-10-13,9.965156555175781
2014-10-14,9.995203971862793
2014-10-15,9.995203971862793
2014-10-16,9.729065895080566
2014-10-17,9.868573188781738
2014-10-20,10.068178176879883
2014-10-21,10.420166969299316
2014-10-22,10.578990936279297
2014-10-27,10.428750991821289
2014-10-28,10.80864143371582
2014-10-29,10.909518241882324
2014-10-30,10.924541473388672
2014-10-31,10.823665618896484
2014-11-03,11.11126708984375
2014-11-05,10.969613075256348
2014-11-07,11.216435432434082
2014-11-10,11.727249145507812
2014-11-11,11.761589050292969
2014-11-12,11.555545806884766
2014-11-13,11.370965003967285
2014-11-14,11.497597694396973
2014-11-17,11.810952186584473
2014-11-18,12.150063514709473
2014-11-19,11.965487480163574
2014-11-20,11.770174980163574
2014-11-21,11.516912460327148
2014-11-24,11.360234260559082
2014-11-25,11.237896919250488
2014-11-26,11.1241455078125
2014-11-27,11.491158485412598
2014-11-28,11.695053100585938
2014-12-01,11.59632396697998
2014-12-02,11.61993408203125
2014-12-03,11.544814109802246
2014-12-04,11.192825317382812
2014-12-05,11.081220626831055
2014-12-08,11.031853675842285
2014-12-09,10.823665618896484
2014-12-10,11.042586326599121
2014-12-11,10.918105125427246
2014-12-12,10.50386905670166
2014-12-15,10.576844215393066
2014-12-16,10.315000534057617
2014-12-17,10.379387855529785
2014-12-18,10.791472434997559
2014-12-19,10.735668182373047
2014-12-22,10.937417030334473
2014-12-23,10.770009994506836
2014-12-24,10.645527839660645
2014-12-26,10.64123249053955
2014-12-29,10.862299919128418
2014-12-30,11.132731437683105
2014-12-31,11.330187797546387
2015-01-01,11.325896263122559
2015-01-02,11.471840858459473
2015-01-05,10.50386905670166
2015-01-06,10.17763614654541
2015-01-07,9.759115219116211
2015-01-08,10.233439445495605
2015-01-09,10.218416213989258
2015-01-12,10.576844215393066
2015-01-13,10.10251522064209
2015-01-14,9.960864067077637
2015-01-15,10.284950256347656
2015-01-16,10.594017028808594
2015-01-19,10.731377601623535
2015-01-20,10.883760452270508
2015-01-21,10.933126449584961
2015-01-22,10.89234447479248
2015-01-23,10.611184120178223
2015-01-27,10.873030662536621
2015-01-28,11.465399742126465
2015-01-29,11.602766036987305
2015-01-30,11.561984062194824
2015-02-02,11.55983829498291
2015-02-03,11.579156875610352
2015-02-04,11.130582809448242
2015-02-05,10.924541473388672
2015-02-06,11.179947853088379
2015-02-09,11.042586326599121
2015-02-10,10.875176429748535
2015-02-11,11.287259101867676
2015-02-12,11.130582809448242
2015-02-13,11.064046859741211
2015-02-16,10.873030662536621
2015-02-18,10.488845825195312
2015-02-19,10.709911346435547
2015-02-20,10.583283424377441
2015-02-23,10.559673309326172
2015-02-24,10.619769096374512
2015-02-25,10.722790718078613
2015-02-26,10.716351509094238
2015-02-27,10.988927841186523
2015-03-02,11.036149024963379
2015-03-03,11.235749244689941
2015-03-04,10.898784637451172
2015-03-05,10.99966049194336
2015-03-09,10.418020248413086
2015-03-10,10.310705184936523
2015-03-11,10.289243698120117
2015-03-12,10.514601707458496
2015-03-13,10.117541313171387
2015-03-16,9.86213493347168
2015-03-17,9.905060768127441
2015-03-18,10.001643180847168
2015-03-19,10.059593200683594
2015-03-20,10.366508483886719
2015-03-23,10.437335968017578
2015-03-24,10.596161842346191
2015-03-25,10.754985809326172
2015-03-26,10.583283424377441
2015-03-27,10.48026180267334
2015-03-30,10.521039962768555
2015-03-31,10.482410430908203
2015-04-01,10.666985511779785
2015-04-06,10.900932312011719
2015-04-07,10.82151985168457
2015-04-08,11.293700218200684
2015-04-09,11.252920150756836
2015-04-10,11.164922714233398
2015-04-13,11.010392189025879
2015-04-15,11.012537956237793
2015-04-16,10.720646858215332
2015-04-17,10.697036743164062
2015-04-20,10.3815336227417
2015-04-21,10.239879608154297
2015-04-22,10.17763614654541
2015-04-23,10.29782772064209
2015-04-24,9.920083999633789
2015-04-27,9.538047790527344
2015-04-28,9.714042663574219
2015-04-29,9.827795028686523
2015-04-30,10.020957946777344
2015-05-04,10.310705184936523
2015-05-05,10.085348129272461
2015-05-06,9.364200592041016
2015-05-07,9.293371200561523
2015-05-08,9.810626029968262
2015-05-11,9.943695068359375
2015-05-12,9.621750831604004
2015-05-13,9.90076732635498
2015-05-14,10.126126289367676
2015-05-15,10.089638710021973
2015-05-18,10.0810546875
2015-05-19,10.293535232543945
2015-05-20,10.405141830444336
2015-05-21,10.557528495788574
2015-05-22,10.445920944213867
2015-05-25,10.310705184936523
2015-05-26,10.398701667785645
2015-05-27,10.458797454833984
2015-05-28,10.583283424377441
2015-05-29,10.596161842346191
2015-06-01,10.881616592407227
2015-06-02,10.666985511779785
2015-06-03,10.396561622619629
2015-06-04,10.463645935058594
2015-06-05,10.126039505004883
2015-06-08,10.071935653686523
2015-06-09,10.121710777282715
2015-06-10,9.996190071105957
2015-06-11,9.513586044311523
2015-06-12,9.56552505493164
2015-06-15,9.740819931030273
2015-06-16,9.574182510375977
2015-06-17,9.72783374786377
2015-06-18,9.827387809753418
2015-06-19,9.849027633666992
2015-06-22,10.074097633361816
2015-06-23,10.21693229675293
2015-06-24,9.872831344604492
2015-06-25,9.970220565795898
2015-06-26,10.041638374328613
2015-06-29,9.974549293518066
2015-06-30,10.104398727416992
2015-07-01,10.24506664276123
2015-07-02,10.53073501586914
2015-07-03,10.221261024475098
2015-07-06,10.338125228881836
2015-07-07,10.305663108825684
2015-07-08,10.013503074645996
2015-07-09,9.851191520690918
2015-07-10,9.955071449279785
2015-07-13,10.173648834228516
2015-07-14,9.96805477142334
2015-07-15,10.309988975524902
2015-07-16,10.400885581970215
2015-07-17,10.327302932739258
2015-07-20,10.32081413269043
2015-07-21,10.242903709411621
2015-07-22,10.548047065734863
2015-07-23,10.770955085754395
2015-07-24,10.630284309387207
2015-07-27,10.238574028015137
2015-07-28,10.26237964630127
2015-07-29,10.554539680480957
2015-07-30,10.786103248596191
2015-07-31,10.636777877807617
2015-08-03,10.81640338897705
2015-08-04,10.74282169342041
2015-08-05,11.335798263549805
2015-08-06,11.31631851196289
2015-08-07,11.149681091308594
2015-08-10,11.009010314941406
2015-08-11,10.926775932312012
2015-08-12,10.338125228881836
2015-08-13,10.195291519165039
2015-08-14,10.783942222595215
2015-08-17,10.996024131774902
2015-08-18,10.825057983398438
2015-08-19,11.251396179199219
2015-08-20,10.72767162322998
2015-08-21,10.63244915008545
2015-08-24,9.29284381866455
2015-08-25,9.186800003051758
2015-08-26,9.509256362915039
2015-08-27,9.911789894104004
2015-08-28,10.316482543945312
2015-08-31,10.110888481140137
