Date,KOTAKBANK
2003-05-23,1.4888068437576294
2003-05-26,1.465311884880066
2003-05-27,1.4288707971572876
2003-05-28,1.3986629247665405
2003-05-29,1.4370219707489014
2003-05-30,1.4470913410186768
2003-06-02,1.4250348806381226
2003-06-03,1.4873682260513306
2003-06-04,1.5329195261001587
2003-06-05,1.4753808975219727
2003-06-06,1.471065878868103
2003-06-09,1.4614758491516113
2003-06-10,1.4403785467147827
2003-06-11,1.4207197427749634
2003-06-12,1.417362928390503
2003-06-13,1.4072939157485962
2003-06-16,1.3967456817626953
2003-06-17,1.4542837142944336
2003-06-18,1.4245551824569702
2003-06-19,1.4245551824569702
2003-06-20,1.4389400482177734
2003-06-23,1.4734629392623901
2003-06-24,1.3742091655731201
2003-06-25,1.4140068292617798
2003-06-26,1.4585988521575928
2003-06-27,1.489766001701355
2003-06-30,1.5276449918746948
2003-07-01,1.5535374879837036
2003-07-02,1.6695730686187744
2003-07-03,1.6312142610549927
2003-07-04,1.5827863216400146
2003-07-07,1.6206655502319336
2003-07-08,1.5640865564346313
2003-07-09,1.521411657333374
2003-07-10,1.5357965230941772
2003-07-11,1.5453861951828003
2003-07-14,1.6695730686187744
2003-07-15,1.6671758890151978
2003-07-16,1.767868161201477
2003-07-17,1.7175220251083374
2003-07-18,1.6863553524017334
2003-07-21,1.78244149684906
2003-07-22,1.757691502571106
2003-07-23,1.767397165298462
2003-07-24,1.7741916179656982
2003-07-25,1.952775239944458
2003-07-28,2.124079465866089
2003-07-29,2.0910801887512207
2003-07-30,2.0915653705596924
2003-07-31,2.0862278938293457
2003-08-01,2.0978751182556152
2003-08-04,2.076035976409912
2003-08-05,2.0352728366851807
2003-08-06,1.957627773284912
2003-08-07,2.001303195953369
2003-08-08,2.000332832336426
2003-08-11,1.952775239944458
2003-08-12,1.928996205329895
2003-08-13,1.9042469263076782
2003-08-14,1.935304880142212
2003-08-15,1.935304880142212
2003-08-18,2.2473413944244385
2003-08-19,2.0600225925445557
2003-08-20,2.210944652557373
2003-08-21,2.093991756439209
2003-08-22,2.106609344482422
2003-08-25,2.003244161605835
2003-08-26,2.0726401805877686
2003-08-27,2.0969035625457764
2003-08-28,2.0600225925445557
2003-08-29,2.0376996994018555
2003-09-01,2.020230293273926
2003-09-02,2.0643904209136963
2003-09-03,1.989656686782837
2003-09-04,2.188622236251831
2003-09-05,2.1915338039398193
2003-09-08,2.16921067237854
2003-09-09,2.1546521186828613
2003-09-10,2.196871757507324
2003-09-11,2.422043561935425
2003-09-12,2.36672043800354
2003-09-15,2.4322335720062256
2003-09-16,2.4099111557006836
2003-09-17,2.45261549949646
2003-09-18,2.3521621227264404
2003-09-19,2.2837374210357666
2003-09-22,2.286648750305176
2003-09-23,2.3031487464904785
2003-09-24,2.289560556411743
2003-09-25,2.3070313930511475
2003-09-26,2.4506747722625732
2003-09-29,2.58703875541687
2003-09-30,2.6515815258026123
2003-10-01,2.8044447898864746
2003-10-02,2.8044447898864746
2003-10-03,2.860252857208252
2003-10-06,2.8311350345611572
2003-10-07,2.8437530994415283
2003-10-08,2.9660439491271973
2003-10-09,3.1101725101470947
2003-10-10,3.401827335357666
2003-10-13,3.72356915473938
2003-10-14,3.477046012878418
2003-10-15,3.555661678314209
2003-10-16,3.473649024963379
2003-10-17,3.4605469703674316
2003-10-20,3.301859140396118
2003-10-21,3.293124198913574
2003-10-22,3.276139259338379
2003-10-23,3.204803228378296
2003-10-24,3.3081679344177246
2003-10-27,3.20917010307312
2003-10-28,3.204317569732666
2003-10-29,3.282933235168457
2003-10-30,3.293609142303467
2003-10-31,3.324667453765869
2003-11-03,3.4294888973236084
2003-11-04,3.354754686355591
2003-11-05,3.237802028656006
2003-11-06,3.2853596210479736
2003-11-07,3.2547872066497803
2003-11-10,3.2683749198913574
2003-11-11,3.3013741970062256
2003-11-12,3.3518435955047607
2003-11-13,3.333888053894043
2003-11-14,3.3169031143188477
2003-11-17,3.3028292655944824
2003-11-18,3.323211669921875
2003-11-19,3.2528457641601562
2003-11-20,3.1946117877960205
2003-11-21,3.1218199729919434
2003-11-24,3.239743232727051
2003-11-25,3.2552719116210938
2003-11-26,3.2552719116210938
2003-11-27,3.3207855224609375
2003-11-28,3.3367996215820312
2003-12-01,3.5003397464752197
2003-12-02,3.5289711952209473
2003-12-03,3.595940113067627
2003-12-04,3.4518117904663086
2003-12-05,3.343108654022217
2003-12-08,3.2940945625305176
2003-12-09,3.3047707080841064
2003-12-10,3.2994327545166016
2003-12-11,3.282933235168457
2003-12-12,3.48626708984375
2003-12-15,3.553720712661743
2003-12-16,3.4789867401123047
2003-12-17,3.528001546859741
2003-12-18,3.531397581100464
2003-12-19,3.474134683609009
2003-12-22,3.712893486022949
2003-12-23,3.6949381828308105
2003-12-24,3.6090426445007324
2003-12-25,3.6090426445007324
2003-12-26,3.588175058364868
2003-12-29,3.8152875900268555
2003-12-30,3.7124083042144775
2003-12-31,3.7192020416259766
2004-01-01,3.7997584342956543
2004-01-02,3.733760356903076
2004-01-05,3.6138956546783447
2004-01-06,3.5741026401519775
2004-01-07,3.599822759628296
2004-01-08,3.7284226417541504
2004-01-09,3.8012142181396484
2004-01-12,3.7124083042144775
2004-01-13,3.741039752960205
2004-01-14,3.737643003463745
2004-01-15,3.7890830039978027
2004-01-16,3.7065842151641846
2004-01-19,3.664364814758301
2004-01-20,3.786655902862549
2004-01-21,3.6566002368927
2004-01-22,3.569734811782837
2004-01-23,3.594484329223633
2004-01-26,3.594484329223633
2004-01-27,3.62748384475708
2004-01-28,3.9341824054718018
2004-01-29,3.8710954189300537
2004-01-30,3.8647871017456055
2004-02-02,3.8647871017456055
2004-02-03,3.675527334213257
2004-02-04,3.6828057765960693
2004-02-05,3.6163222789764404
2004-02-06,3.587205410003662
2004-02-09,3.7138636112213135
2004-02-10,3.688143730163574
2004-02-11,3.741039752960205
2004-02-12,3.735701560974121
2004-02-13,3.72356915473938
2004-02-16,3.7983033657073975
2004-02-17,3.7861709594726562
2004-02-18,3.784715414047241
2004-02-19,3.8424642086029053
2004-02-20,3.836639881134033
2004-02-23,3.8050968647003174
2004-02-24,3.79878830909729
2004-02-25,3.800243854522705
2004-02-26,3.7856850624084473
2004-02-27,3.7832589149475098
2004-03-01,3.888080358505249
2004-03-02,3.888080358505249
2004-03-03,3.8676981925964355
2004-03-04,3.8070380687713623
2004-03-05,3.779862642288208
2004-03-08,3.7609360218048096
2004-03-09,3.7983033657073975
2004-03-10,3.792964458465576
2004-03-11,3.7861709594726562
2004-03-12,3.77937650680542
2004-03-15,3.7861709594726562
2004-03-16,3.7895684242248535
2004-03-17,3.819654941558838
2004-03-18,3.802185535430908
2004-03-19,3.9026381969451904
2004-03-22,3.9157416820526123
2004-03-23,3.884683132171631
2004-03-24,3.890991449356079
2004-03-25,3.847801446914673
2004-03-26,3.8832268714904785
2004-03-29,3.8342134952545166
2004-03-30,3.8012142181396484
2004-03-31,3.91379976272583
2004-04-01,4.053562164306641
2004-04-02,3.9322400093078613
2004-04-05,3.931270122528076
2004-04-06,3.892932891845703
2004-04-07,3.841007709503174
2004-04-08,3.850712776184082
2004-04-09,3.850712776184082
2004-04-12,3.8356692790985107
2004-04-13,3.8647871017456055
2004-04-14,3.8647871017456055
2004-04-15,3.8356692790985107
2004-04-16,3.9351534843444824
2004-04-19,4.000180721282959
2004-04-20,3.979313373565674
2004-04-21,3.9996941089630127
2004-04-22,3.969607353210449
2004-04-23,3.8817715644836426
2004-04-26,18.688213348388672
2004-04-27,3.6997909545898438
2004-04-28,3.801699638366699
2004-04-29,3.849257707595825
2004-04-30,3.8322722911834717
2004-05-03,3.8046116828918457
2004-05-04,3.892932891845703
2004-05-05,3.873521566390991
2004-05-06,3.9045796394348145
2004-05-07,3.8866240978240967
2004-05-10,3.8191699981689453
2004-05-11,3.714834213256836
2004-05-12,3.7861709594726562
2004-05-13,3.845860481262207
2004-05-14,3.47025203704834
2004-05-17,2.9233391284942627
2004-05-18,3.0956146717071533
2004-05-19,3.197523593902588
2004-05-20,3.310594081878662
2004-05-21,3.6633944511413574
2004-05-24,3.709496021270752
2004-05-25,3.606616497039795
2004-05-26,3.587205410003662
2004-05-27,3.4081361293792725
2004-05-28,3.225670099258423
2004-05-31,3.0956146717071533
2004-06-01,3.1388044357299805
2004-06-02,3.169377326965332
2004-06-03,3.202375888824463
2004-06-04,3.223729372024536
2004-06-07,3.2038326263427734
2004-06-08,3.1883034706115723
2004-06-09,3.242655038833618
2004-06-10,3.2067441940307617
2004-06-11,3.1620981693267822
2004-06-14,3.04223370552063
2004-06-15,3.050968647003174
2004-06-16,3.1024081707000732
2004-06-17,3.1077463626861572
2004-06-18,3.1771421432495117
2004-06-21,3.175685167312622
2004-06-22,3.1548190116882324
2004-06-23,3.1261870861053467
2004-06-24,3.1766562461853027
2004-06-25,3.2111117839813232
2004-06-28,3.357182025909424
2004-06-29,3.3537840843200684
2004-06-30,3.3707692623138428
2004-07-01,3.371739625930786
2004-07-02,3.409106731414795
2004-07-05,3.4678256511688232
2004-07-06,3.5352799892425537
2004-07-07,3.6041901111602783
2004-07-08,3.535766124725342
2004-07-09,3.482384443283081
2004-07-12,3.56779408454895
2004-07-13,3.5774998664855957
2004-07-14,3.6282997131347656
2004-07-15,3.612668991088867
2004-07-16,3.6199958324432373
2004-07-19,3.616088628768921
2004-07-20,3.612668991088867
2004-07-21,3.6141345500946045
2004-07-22,3.6195077896118164
2004-07-23,3.5691959857940674
2004-07-26,3.5511229038238525
2004-07-27,3.5208380222320557
2004-07-28,3.4617342948913574
2004-07-29,3.4280307292938232
2004-07-30,3.4680840969085693
2004-08-02,3.580430507659912
2004-08-03,3.6449077129364014
2004-08-04,3.6209726333618164
2004-08-05,3.700104236602783
2004-08-06,3.668353796005249
2004-08-09,3.5306077003479004
2004-08-10,3.523280382156372
2004-08-11,3.5076489448547363
2004-08-12,3.446103096008301
2004-08-13,3.4197258949279785
2004-08-16,3.4382879734039307
2004-08-17,3.4392645359039307
2004-08-18,3.4392645359039307
2004-08-19,3.4363338947296143
2004-08-20,3.421679973602295
2004-08-23,3.4519646167755127
2004-08-24,3.4754114151000977
2004-08-25,3.416306495666504
2004-08-26,3.403607130050659
2004-08-27,3.433891534805298
2004-08-30,3.417283773422241
2004-08-31,3.39774489402771
2004-09-01,3.390906810760498
2004-09-02,3.3879764080047607
2004-09-03,3.436821699142456
2004-09-06,3.4006764888763428
2004-09-07,3.414353132247925
2004-09-08,3.421191930770874
2004-09-09,3.422168731689453
2004-09-10,3.372344970703125
2004-09-13,3.4026296138763428
2004-09-14,3.408491849899292
2004-09-15,3.528653383255005
2004-09-16,3.5520994663238525
2004-09-17,3.5765228271484375
2004-09-20,3.529630422592163
2004-09-21,3.536468505859375
2004-09-22,3.5442845821380615
2004-09-23,3.7279460430145264
2004-09-24,3.6742148399353027
2004-09-27,3.6224379539489746
2004-09-28,3.5960612297058105
2004-09-29,3.6038763523101807
2004-09-30,3.587268590927124
2004-10-01,3.6771464347839355
2004-10-04,3.7084078788757324
2004-10-05,3.687891721725464
2004-10-06,3.6566309928894043
2004-10-07,3.692776918411255
2004-10-08,3.6536996364593506
2004-10-11,3.6282997131347656
2004-10-12,3.6224379539489746
2004-10-13,17.04245948791504
2004-10-14,3.5960612297058105
2004-10-15,3.5716378688812256
2004-10-18,3.5647995471954346
2004-10-19,3.528653383255005
2004-10-20,3.5257225036621094
2004-10-21,3.5599143505096436
2004-10-22,3.5599143505096436
2004-10-25,3.541353464126587
2004-10-26,3.414353132247925
2004-10-27,3.454406976699829
2004-10-28,3.436821699142456
2004-10-29,3.5071609020233154
2004-11-01,3.5149760246276855
2004-11-02,3.5354912281036377
2004-11-03,3.542330026626587
2004-11-04,3.6986382007598877
2004-11-05,3.655653953552246
2004-11-08,3.6624915599823
2004-11-09,3.7093844413757324
2004-11-10,3.7211079597473145
2004-11-11,3.6771464347839355
2004-11-12,3.680076837539673
2004-11-15,3.680076837539673
2004-11-16,3.6888694763183594
2004-11-17,3.7719075679779053
2004-11-18,3.950685739517212
2004-11-19,4.209570407867432
2004-11-22,4.35610818862915
2004-11-23,4.530979156494141
2004-11-24,4.791817665100098
2004-11-25,4.701940059661865
2004-11-26,4.701940059661865
