Date,GALAXYSURF
2021-10-22,3142.808349609375
2021-10-25,3043.43359375
2021-10-26,3025.682861328125
2021-10-27,3085.919921875
2021-10-28,3022.09423828125
2021-10-29,3014.535400390625
2021-11-01,2961.092041015625
2021-11-02,2924.777587890625
2021-11-03,2891.094482421875
2021-11-04,2957.0732421875
2021-11-08,2896.5009765625
2021-11-09,2938.652587890625
2021-11-10,3011.903564453125
2021-11-11,2906.50048828125
2021-11-12,2844.349609375
2021-11-15,2785.930419921875
2021-11-16,2809.183837890625
2021-11-17,2776.887939453125
2021-11-18,2865.162109375
2021-11-22,2824.828857421875
2021-11-23,2796.217041015625
2021-11-24,2777.270751953125
2021-11-25,2745.549560546875
2021-11-26,2692.776123046875
2021-11-29,2723.54052734375
2021-11-30,2657.27490234375
2021-12-01,2745.166748046875
2021-12-02,2704.78515625
2021-12-03,2715.26318359375
2021-12-06,2685.025390625
2021-12-07,2682.728759765625
2021-12-08,2710.861572265625
2021-12-09,2722.82275390625
2021-12-10,2733.92333984375
2021-12-13,2759.855224609375
2021-12-14,2763.15625
2021-12-15,2774.352294921875
2021-12-16,2783.72998046875
2021-12-17,2852.100830078125
2021-12-20,2890.281005859375
2021-12-21,2877.363037109375
2021-12-22,2895.4482421875
2021-12-23,2924.155517578125
2021-12-24,2928.748779296875
2021-12-27,2928.988037109375
2021-12-28,2933.533447265625
2021-12-29,2966.49853515625
2021-12-30,2976.6416015625
2021-12-31,3007.023193359375
2022-01-03,3006.593017578125
2022-01-04,3000.803466796875
2022-01-05,3006.9755859375
2022-01-06,2995.39697265625
2022-01-07,2990.181884765625
2022-01-10,2989.32080078125
2022-01-11,2997.645751953125
2022-01-12,3006.736083984375
2022-01-13,2998.124267578125
2022-01-14,3003.00439453125
2022-01-17,3001.712646484375
2022-01-18,2999.416259765625
2022-01-19,2990.229736328125
2022-01-20,2978.651123046875
2022-01-21,2997.215087890625
2022-01-24,3048.17041015625
2022-01-25,3040.611083984375
2022-01-27,3002.286865234375
2022-01-28,2975.780517578125
2022-01-31,2991.6650390625
2022-02-01,3035.9697265625
2022-02-02,3088.93408203125
2022-02-03,3091.709228515625
2022-02-04,3048.79248046875
2022-02-07,3028.6015625
2022-02-08,2929.945068359375
2022-02-09,2867.123779296875
2022-02-10,2829.087158203125
2022-02-11,2774.92626953125
2022-02-14,2697.369384765625
2022-02-15,2708.660400390625
2022-02-16,2758.2763671875
2022-02-17,2802.0546875
2022-02-18,2828.41748046875
2022-02-21,2835.4501953125
2022-02-22,2722.67919921875
2022-02-23,2689.092041015625
2022-02-24,2591.105224609375
2022-02-25,2618.28125
2022-02-28,2659.954345703125
2022-03-02,2669.810302734375
2022-03-03,2633.974609375
2022-03-04,2635.50537109375
2022-03-07,2584.69384765625
2022-03-08,2559.240234375
2022-03-09,2512.734375
2022-03-10,2663.829833984375
2022-03-11,2727.464111328125
2022-03-14,2691.5322265625
2022-03-15,2739.76025390625
2022-03-16,2763.060791015625
2022-03-17,2762.58203125
2022-03-21,2851.574462890625
2022-03-22,2815.068359375
2022-03-23,2812.43701171875
2022-03-24,2804.73388671875
2022-03-25,2800.475830078125
2022-03-28,2821.67138671875
2022-03-29,2788.801513671875
2022-03-30,2791.959228515625
2022-03-31,2740.956298828125
2022-04-01,2802.1982421875
2022-04-04,2854.014892578125
2022-04-05,2844.062744140625
2022-04-06,2895.1611328125
2022-04-07,2923.24658203125
2022-04-08,2930.51904296875
2022-04-11,2994.344482421875
2022-04-12,2904.156005859375
2022-04-13,2838.7041015625
2022-04-18,2827.029541015625
2022-04-19,2815.8818359375
2022-04-20,2857.315673828125
2022-04-21,2842.483642578125
2022-04-22,2856.21533203125
2022-04-25,2849.947509765625
2022-04-26,2882.243408203125
2022-04-27,2851.0
2022-04-28,2837.029541015625
2022-04-29,2791.337646484375
2022-05-02,2832.34033203125
2022-05-04,2790.859130859375
2022-05-05,2744.4013671875
2022-05-06,2666.84423828125
2022-05-09,2692.5849609375
2022-05-10,2669.810302734375
2022-05-11,2586.033447265625
2022-05-12,2549.479736328125
2022-05-13,2571.249267578125
2022-05-16,2484.314453125
2022-05-17,2488.811767578125
2022-05-18,2571.96728515625
2022-05-19,2597.3251953125
2022-05-20,2776.40966796875
2022-05-23,2708.230224609375
2022-05-24,2734.8798828125
2022-05-25,2658.80615234375
2022-05-26,2661.724609375
2022-05-27,2754.35302734375
2022-05-30,2771.385498046875
2022-05-31,2748.03759765625
2022-06-01,2753.44384765625
2022-06-02,2838.608154296875
2022-06-03,2830.5703125
2022-06-06,2783.44287109375
2022-06-07,2770.811767578125
2022-06-08,2683.446533203125
2022-06-09,2728.94677734375
2022-06-10,2753.635009765625
2022-06-13,2748.3720703125
2022-06-14,2796.313232421875
2022-06-15,2808.2265625
2022-06-16,2781.43310546875
2022-06-17,2764.0654296875
2022-06-20,2819.94873046875
2022-06-21,2778.371337890625
2022-06-22,2800.380126953125
2022-06-23,2772.58203125
2022-06-24,2771.529296875
2022-06-27,2776.69677734375
2022-06-28,2836.98193359375
2022-06-29,2779.2802734375
2022-06-30,2794.208251953125
2022-07-01,2726.076416015625
2022-07-04,2726.507568359375
2022-07-05,2747.94189453125
2022-07-06,2748.085205078125
2022-07-07,2774.974365234375
2022-07-08,2770.859619140625
2022-07-11,2768.371826171875
2022-07-12,2874.779541015625
2022-07-13,2833.10595703125
2022-07-14,2823.537109375
2022-07-15,2920.902099609375
2022-07-18,2897.5537109375
2022-07-19,2918.318359375
2022-07-20,2876.64501953125
2022-07-21,2935.41650390625
2022-07-22,2920.10986328125
2022-07-25,2993.080078125
2022-07-26,2921.601806640625
2022-07-27,2901.433837890625
2022-07-28,2921.264892578125
2022-07-29,2967.087646484375
2022-08-01,3029.276611328125
2022-08-02,3022.68212890625
2022-08-03,2977.82177734375
2022-08-04,3003.4287109375
2022-08-05,2999.337158203125
2022-08-08,3034.330078125
2022-08-10,3107.926513671875
2022-08-11,3099.35888671875
2022-08-12,3074.714599609375
2022-08-16,3105.568115234375
2022-08-17,3088.720947265625
2022-08-18,3071.53759765625
2022-08-19,2990.67333984375
2022-08-22,3034.52294921875
2022-08-23,3098.54052734375
2022-08-24,3124.05126953125
2022-08-25,3117.93798828125
2022-08-26,3088.43212890625
2022-08-29,3128.287109375
2022-08-30,3148.55126953125
2022-09-01,3150.091064453125
2022-09-02,3151.6318359375
2022-09-05,3122.6552734375
2022-09-06,3145.47021484375
2022-09-07,3264.98583984375
2022-09-08,3269.22119140625
2022-09-09,3215.7451171875
2022-09-12,3266.958740234375
2022-09-13,3232.447265625
2022-09-14,3174.44677734375
2022-09-15,3180.896484375
2022-09-16,3148.11767578125
2022-09-19,3046.94140625
2022-09-20,3083.2822265625
2022-09-21,3036.063232421875
2022-09-22,3059.407958984375
2022-09-23,3038.51806640625
2022-09-26,2911.686279296875
2022-09-27,2904.081298828125
2022-09-28,2879.244384765625
2022-09-29,2855.466796875
2022-09-30,2888.389892578125
2022-10-03,2888.678466796875
2022-10-04,2892.81787109375
2022-10-06,2878.811279296875
2022-10-07,2885.88720703125
2022-10-10,2860.27978515625
2022-10-11,2865.86328125
2022-10-12,2827.838134765625
2022-10-13,2818.64453125
2022-10-14,2766.275390625
2022-10-17,2744.71142578125
2022-10-18,2740.475830078125
2022-10-19,2743.700927734375
2022-10-20,2779.126708984375
2022-10-21,2744.51904296875
2022-10-24,2806.274658203125
2022-10-25,2743.026611328125
2022-10-27,2748.3212890625
2022-10-28,2748.3212890625
2022-10-31,2800.2578125
2022-11-01,2734.1220703125
2022-11-02,2745.481689453125
2022-11-03,2731.9560546875
2022-11-04,2714.772705078125
2022-11-07,2712.077392578125
2022-11-09,2699.802978515625
2022-11-10,2721.126220703125
2022-11-11,2745.19287109375
2022-11-14,2840.930419921875
2022-11-15,2805.79345703125
2022-11-16,2780.426513671875
2022-11-17,2784.373779296875
2022-11-18,2801.60546875
2022-11-21,2780.2822265625
2022-11-22,2757.803955078125
2022-11-23,2743.412353515625
2022-11-24,2729.54931640625
2022-11-25,2720.548828125
2022-11-28,2697.300048828125
2022-11-29,2663.799560546875
2022-11-30,2694.990234375
2022-12-01,2712.221435546875
2022-12-02,2655.9052734375
2022-12-05,2665.24365234375
2022-12-06,2691.861328125
2022-12-07,2640.79150390625
2022-12-08,2622.40478515625
2022-12-09,2622.1640625
2022-12-12,2604.643310546875
2022-12-13,2590.15478515625
2022-12-14,2589.529296875
2022-12-15,2571.816650390625
2022-12-16,2547.220458984375
2022-12-19,2523.683349609375
2022-12-20,2503.033447265625
2022-12-21,2526.811767578125
2022-12-22,2462.79443359375
2022-12-23,2368.212158203125
2022-12-26,2386.791748046875
2022-12-27,2386.93603515625
2022-12-28,2376.68359375
2022-12-29,2385.347412109375
2022-12-30,2366.575439453125
2023-01-02,2377.59814453125
2023-01-03,2375.14306640625
2023-01-04,2353.43505859375
2023-01-05,2340.006103515625
2023-01-06,2345.974365234375
2023-01-09,2304.4833984375
2023-01-10,2291.39111328125
2023-01-11,2269.249755859375
2023-01-12,2253.125
2023-01-13,2274.88134765625
2023-01-16,2292.161376953125
2023-01-17,2278.010009765625
2023-01-18,2254.71337890625
2023-01-19,2266.55419921875
2023-01-20,2266.45849609375
2023-01-23,2262.173828125
2023-01-24,2245.23095703125
2023-01-25,2244.7021484375
2023-01-27,2232.6201171875
2023-01-30,2249.37060546875
2023-01-31,2244.460693359375
2023-02-01,2311.607421875
2023-02-02,2324.073486328125
2023-02-03,2260.7783203125
2023-02-06,2255.387451171875
2023-02-07,2245.279541015625
2023-02-08,2239.2626953125
2023-02-09,2229.299072265625
2023-02-10,2229.443115234375
2023-02-13,2339.283935546875
2023-02-14,2322.1962890625
2023-02-15,2356.708251953125
2023-02-16,2353.72412109375
2023-02-17,2313.33984375
2023-02-20,2316.540771484375
2023-02-21,2331.28369140625
2023-02-22,2315.619140625
2023-02-23,2320.0322265625
2023-02-24,2324.639892578125
2023-02-27,2302.136962890625
2023-02-28,2294.086669921875
2023-03-01,2322.942138671875
2023-03-02,2297.142333984375
2023-03-03,2291.41943359375
2023-03-06,2319.45068359375
2023-03-08,2341.5166015625
2023-03-09,2354.028564453125
2023-03-10,2350.779296875
2023-03-13,2323.669677734375
2023-03-14,2323.863525390625
2023-03-15,2293.26220703125
2023-03-16,2254.755615234375
2023-03-17,2257.375
2023-03-20,2331.671630859375
2023-03-21,2319.15966796875
2023-03-22,2312.56396484375
2023-03-23,2316.4921875
2023-03-24,2278.42236328125
2023-03-27,2243.35888671875
2023-03-28,2186.957763671875
2023-03-29,2275.027587890625
2023-03-31,2259.36328125
2023-04-03,2323.087890625
2023-04-05,2335.7451171875
2023-04-06,2343.60205078125
2023-04-10,2335.163330078125
2023-04-11,2370.71142578125
2023-04-12,2386.133544921875
2023-04-13,2406.74462890625
2023-04-17,2386.763671875
2023-04-18,2387.200439453125
2023-04-19,2389.819091796875
2023-04-20,2429.926025390625
2023-04-21,2454.0771484375
2023-04-24,2393.892822265625
2023-04-25,2419.111083984375
2023-04-26,2423.5244140625
2023-04-27,2411.93359375
2023-04-28,2411.400146484375
2023-05-02,2388.800537109375
2023-05-03,2404.9013671875
2023-05-04,2389.430908203125
2023-05-05,2395.784423828125
2023-05-08,2382.68994140625
2023-05-09,2399.857666015625
2023-05-10,2430.0712890625
2023-05-11,2452.81640625
2023-05-12,2458.344970703125
2023-05-15,2469.159912109375
2023-05-16,2521.487548828125
2023-05-17,2565.716796875
2023-05-18,2577.2587890625
2023-05-19,2534.048583984375
2023-05-22,2507.278076171875
2023-05-23,2515.37744140625
2023-05-24,2445.396240234375
2023-05-25,2441.952880859375
2023-05-26,2463.824951171875
2023-05-29,2468.23828125
2023-05-30,2419.644775390625
2023-05-31,2390.44970703125
2023-06-01,2389.819091796875
2023-06-02,2388.99462890625
2023-06-05,2474.300537109375
2023-06-06,2543.69921875
2023-06-07,2584.485107421875
2023-06-08,2554.756103515625
2023-06-09,2519.35400390625
2023-06-12,2584.581787109375
2023-06-13,2615.183349609375
2023-06-14,2767.6083984375
2023-06-15,2738.4130859375
2023-06-16,2793.8935546875
2023-06-19,2762.4189453125
2023-06-20,2730.508056640625
2023-06-21,2761.885986328125
2023-06-22,2745.930419921875
2023-06-23,2662.07958984375
2023-06-26,2621.827392578125
2023-06-27,2576.677001953125
2023-06-28,2572.16650390625
2023-06-30,2570.275146484375
2023-07-03,2578.4228515625
2023-07-04,2569.935791015625
2023-07-05,2568.28662109375
2023-07-06,2572.894287109375
2023-07-07,2549.955322265625
2023-07-10,2539.8681640625
2023-07-11,2519.984375
2023-07-12,2508.975341796875
2023-07-13,2502.671142578125
2023-07-14,2483.75732421875
2023-07-17,2528.761962890625
2023-07-18,2527.549560546875
2023-07-19,2588.267578125
2023-07-20,2623.912841796875
2023-07-21,2597.384765625
2023-07-24,2596.123779296875
2023-07-25,2590.498291015625
2023-07-26,2572.21533203125
2023-07-27,2538.31591796875
2023-07-28,2593.637939453125
2023-07-31,2640.314697265625
2023-08-01,2638.3720703125
2023-08-02,2567.458251953125
2023-08-03,2564.835693359375
2023-08-04,2548.758544921875
2023-08-07,2548.515869140625
2023-08-08,2569.10986328125
2023-08-09,2591.25830078125
2023-08-10,2620.060546875
2023-08-11,2631.62060546875
2023-08-14,2519.081787109375
2023-08-16,2489.25927734375
2023-08-17,2574.306884765625
2023-08-18,2591.01513671875
2023-08-21,2559.492919921875
2023-08-22,2604.663818359375
2023-08-23,2622.8779296875
2023-08-24,2591.598388671875
2023-08-25,2613.2607421875
2023-08-28,2586.838134765625
2023-08-29,2585.96435546875
2023-08-30,2620.837646484375
2023-08-31,2607.772216796875
2023-09-01,2593.10400390625
2023-09-04,2604.226806640625
2023-09-05,2642.743408203125
2023-09-06,2657.5576171875
2023-09-07,2658.043212890625
2023-09-08,2691.168701171875
2023-09-11,2691.36279296875
2023-09-12,2645.026611328125
2023-09-13,2602.86669921875
2023-09-14,2604.12939453125
2023-09-15,2575.229736328125
2023-09-18,2584.21533203125
2023-09-20,2578.484130859375
2023-09-21,2575.18115234375
2023-09-22,2532.098876953125
2023-09-25,2529.86474609375
2023-09-26,2520.635986328125
2023-09-27,2524.230712890625
2023-09-28,2475.416748046875
2023-09-29,2469.539306640625
2023-10-03,2542.395751953125
2023-10-04,2563.329833984375
2023-10-05,2575.666748046875
2023-10-06,2599.2724609375
2023-10-09,2536.907470703125
2023-10-10,2555.072998046875
2023-10-11,2569.595458984375
2023-10-12,2589.849609375
2023-10-13,2586.886962890625
2023-10-16,2579.64990234375
2023-10-17,2585.915283203125
2023-10-18,2626.569580078125
2023-10-19,2609.6181640625
2023-10-20,2597.864013671875
2023-10-23,2588.82958984375
2023-10-25,2521.89892578125
2023-10-26,2502.03369140625
2023-10-27,2520.83056640625
2023-10-30,2531.8076171875
2023-10-31,2651.72900390625
2023-11-01,2719.04833984375
2023-11-02,2740.516357421875
2023-11-03,2765.7734375
2023-11-06,2778.984619140625
2023-11-07,2740.176513671875
2023-11-08,2758.34228515625
2023-11-09,2763.393310546875
2023-11-10,2868.112548828125
2023-11-13,2753.87353515625
2023-11-15,2774.856201171875
2023-11-16,2783.59912109375
2023-11-17,2756.496826171875
2023-11-20,2659.4033203125
2023-11-21,2730.510986328125
2023-11-22,2743.236328125
2023-11-23,2716.08544921875
2023-11-24,2735.5625
2023-11-28,2723.565185546875
2023-11-29,2731.23974609375
2023-11-30,2766.84228515625
2023-12-01,2732.0654296875
2023-12-04,2731.142333984375
2023-12-05,2724.00244140625
2023-12-06,2695.1513671875
2023-12-07,2673.68310546875
2023-12-08,2676.06298828125
2023-12-11,2655.906005859375
2023-12-12,2683.7373046875
2023-12-13,2696.02587890625
2023-12-14,2701.65966796875
2023-12-15,2724.197021484375
2023-12-18,2735.80517578125
2023-12-19,2687.088623046875
2023-12-20,2612.48388671875
2023-12-21,2624.820556640625
2023-12-22,2610.103759765625
2023-12-26,2584.652587890625
2023-12-27,2596.94091796875
2023-12-28,2666.980224609375
2023-12-29,2696.414306640625
2024-01-01,2694.908447265625
2024-01-02,2686.311767578125
2024-01-03,2687.477294921875
2024-01-04,2696.705810546875
2024-01-05,2728.907958984375
2024-01-08,2681.357421875
2024-01-09,2719.679931640625
2024-01-10,2732.7451171875
2024-01-11,2698.260009765625
2024-01-12,2770.29052734375
2024-01-15,2736.728271484375
2024-01-16,2677.71435546875
2024-01-17,2612.62939453125
2024-01-18,2628.0263671875
2024-01-19,2648.76611328125
2024-01-23,2573.578369140625
2024-01-24,2647.066162109375
2024-01-25,2632.73779296875
2024-01-29,2648.280517578125
2024-01-30,2701.951416015625
2024-01-31,2678.9287109375
2024-02-01,2633.951904296875
2024-02-02,2547.68994140625
2024-02-05,2562.84423828125
2024-02-06,2597.47509765625
2024-02-07,2599.2724609375
2024-02-08,2541.5703125
2024-02-09,2553.713134765625
2024-02-12,2582.855712890625
2024-02-13,2526.561767578125
2024-02-14,2491.396484375
2024-02-15,2459.922607421875
2024-02-16,2465.605224609375
2024-02-19,2487.559326171875
2024-02-20,2473.425048828125
2024-02-21,2453.2197265625
2024-02-22,2432.431396484375
2024-02-23,2404.697265625
2024-02-26,2369.094970703125
2024-02-27,2372.494873046875
2024-02-28,2382.93798828125
2024-02-29,2463.61376953125
2024-03-01,2378.857666015625
2024-03-04,2449.431396484375
2024-03-05,2435.491455078125
2024-03-06,2442.8740234375
2024-03-07,2425.1943359375
2024-03-11,2379.052001953125
2024-03-12,2337.62109375
2024-03-13,2280.16162109375
2024-03-14,2235.33056640625
2024-03-15,2220.7109375
2024-03-18,2240.187744140625
2024-03-19,2221.779052734375
2024-03-20,2195.793701171875
2024-03-21,2217.01953125
2024-03-22,2256.119140625
2024-03-26,2235.52490234375
2024-03-27,2222.99365234375
2024-03-28,2206.333740234375
2024-04-01,2283.416015625
2024-04-02,2350.4921875
2024-04-03,2418.1513671875
2024-04-04,2444.282470703125
2024-04-05,2479.447998046875
2024-04-08,2476.631103515625
2024-04-09,2475.125244140625
2024-04-10,2505.87060546875
2024-04-12,2534.28466796875
2024-04-15,2526.2216796875
2024-04-16,2531.710205078125
2024-04-18,2535.207763671875
2024-04-19,2527.77587890625
2024-04-22,2529.42724609375
2024-04-23,2511.60205078125
2024-04-24,2543.318603515625
2024-04-25,2523.064697265625
2024-04-26,2528.40771484375
2024-04-29,2495.6220703125
2024-04-30,2512.427734375
2024-05-02,2500.284912109375
2024-05-03,2478.2822265625
2024-05-06,2439.32861328125
2024-05-07,2460.79638671875
2024-05-08,2428.69140625
2024-05-09,2383.9091796875
2024-05-10,2405.3291015625
2024-05-13,2471.72509765625
2024-05-14,2428.302734375
2024-05-15,2474.6396484375
2024-05-16,2462.253662109375
2024-05-17,2538.7529296875
2024-05-21,2485.56787109375
2024-05-22,2462.49658203125
2024-05-23,2443.408447265625
2024-05-24,2421.551513671875
2024-05-27,2399.59716796875
2024-05-28,2415.528564453125
2024-05-29,2428.4482421875
2024-05-30,2423.97998046875
2024-05-31,2381.334716796875
2024-06-03,2402.997314453125
2024-06-04,2362.68359375
2024-06-05,2452.588134765625
2024-06-06,2501.936279296875
2024-06-07,2497.224853515625
2024-06-10,2564.05859375
2024-06-11,2606.2666015625
2024-06-12,2590.675048828125
2024-06-13,2582.6611328125
2024-06-14,2593.637939453125
2024-06-18,2555.12158203125
2024-06-19,2578.629638671875
2024-06-20,2627.05517578125
2024-06-21,2607.626708984375
2024-06-24,2598.78662109375
2024-06-25,2593.783935546875
2024-06-26,2680.240234375
2024-06-27,2675.28564453125
2024-06-28,2666.057373046875
2024-07-01,2705.8369140625
2024-07-02,2699.668701171875
2024-07-03,2693.06298828125
2024-07-04,3025.676513671875
2024-07-05,2948.78857421875
2024-07-08,2935.23779296875
2024-07-09,2903.5205078125
2024-07-10,2824.690185546875
2024-07-11,2892.640869140625
2024-07-12,2878.166748046875
2024-07-15,2827.9443359375
2024-07-16,2819.4443359375
2024-07-18,2741.53662109375
2024-07-19,2693.403076171875
2024-07-22,2724.051025390625
2024-07-23,2718.125732421875
2024-07-24,2734.591064453125
2024-07-25,2781.8017578125
2024-07-26,2800.89111328125
2024-07-29,2809.163330078125
2024-07-30,2914.154541015625
2024-07-31,2905.343994140625
2024-08-01,2827.6650390625
2024-08-02,2880.91943359375
2024-08-05,2747.049560546875
2024-08-06,2726.638671875
2024-08-07,2800.40185546875
2024-08-08,2822.96630859375
2024-08-09,2927.712646484375
2024-08-12,2841.3212890625
2024-08-13,2742.05712890625
2024-08-14,2707.451416015625
2024-08-16,2738.04345703125
2024-08-19,2773.040283203125
2024-08-20,2785.521728515625
2024-08-21,2774.753662109375
2024-08-22,2868.9765625
2024-08-23,2851.11083984375
2024-08-26,2825.2177734375
2024-08-27,2884.49267578125
2024-08-28,2793.549072265625
2024-08-29,2838.238037109375
2024-08-30,2877.4443359375
2024-09-02,2791.59130859375
2024-09-03,2827.175537109375
2024-09-04,2814.547607421875
2024-09-05,2853.99853515625
2024-09-06,2991.784423828125
2024-09-09,2993.791015625
2024-09-10,3029.4736328125
2024-09-11,3045.234619140625
2024-09-12,3021.005615234375
2024-09-13,2973.38037109375
2024-09-16,3223.93994140625
2024-09-17,3266.474853515625
2024-09-18,3183.50927734375
2024-09-19,3098.14599609375
2024-09-20,3104.802978515625
2024-09-23,3047.583740234375
2024-09-24,3039.067138671875
2024-09-25,2991.343505859375
2024-09-26,2971.079833984375
2024-09-27,2927.468017578125
2024-09-30,2918.315185546875
2024-10-01,2979.547607421875
2024-10-03,2893.156005859375
2024-10-04,2844.062255859375
2024-10-07,2754.440673828125
2024-10-08,2796.192626953125
2024-10-09,2834.27294921875
2024-10-10,2918.559814453125
2024-10-11,2869.367919921875
2024-10-14,2851.2578125
2024-10-15,3047.53515625
2024-10-16,2979.89013671875
2024-10-17,2909.11279296875
2024-10-18,2898.981201171875
2024-10-21,2857.669677734375
2024-10-22,2838.531494140625
2024-10-23,2829.2802734375
2024-10-24,2833.93017578125
2024-10-25,2827.861083984375
2024-10-28,2838.384521484375
2024-10-29,2788.018310546875
2024-10-30,2840.880859375
2024-10-31,2870.346923828125
2024-11-01,2870.445068359375
2024-11-04,2988.113037109375
2024-11-05,2946.45947265625
2024-11-06,2954.7802734375
2024-11-07,3033.291259765625
2024-11-08,2952.18603515625
2024-11-11,2867.65478515625
2024-11-12,2812.638427734375
2024-11-13,2710.63330078125
2024-11-14,2674.265380859375
2024-11-18,2629.821533203125
2024-11-19,2594.384033203125
2024-11-21,2645.14208984375
2024-11-22,2676.6640625
2024-11-25,2811.121337890625
2024-11-26,2759.72705078125
2024-11-27,2772.942626953125
2024-11-28,2749.007568359375
2024-11-29,2751.552734375
2024-12-02,2747.636962890625
2024-12-03,2818.904052734375
2024-12-04,2840.391357421875
2024-12-05,2821.253173828125
2024-12-06,2798.982177734375
2024-12-09,2762.761474609375
2024-12-10,2838.33544921875
2024-12-11,2835.545654296875
2024-12-12,2744.895751953125
2024-12-13,2729.0859375
2024-12-16,2785.375
2024-12-17,2723.55517578125
2024-12-18,2693.94189453125
2024-12-19,2676.174560546875
2024-12-20,2639.90478515625
2024-12-23,2503.489501953125
2024-12-24,2516.558349609375
2024-12-26,2467.513671875
2024-12-27,2495.510986328125
2024-12-30,2469.079833984375
2024-12-31,2465.70263671875
2025-01-01,2451.556884765625
2025-01-02,2469.4716796875
2025-01-03,2490.371826171875
2025-01-06,2398.15576171875
2025-01-07,2446.51513671875
2025-01-08,2432.76123046875
2025-01-09,2434.572265625
2025-01-10,2427.474853515625
2025-01-13,2367.025634765625
2025-01-14,2390.715576171875
2025-01-15,2392.918212890625
2025-01-16,2436.285400390625
2025-01-17,2378.08740234375
2025-01-20,2355.473876953125
2025-01-21,2368.445068359375
2025-01-22,2345.6845703125
2025-01-23,2329.385009765625
2025-01-24,2299.57666015625
2025-01-27,2282.298095703125
2025-01-28,2258.55908203125
2025-01-29,2302.366455078125
2025-01-30,2330.5107421875
2025-01-31,2337.02099609375
2025-02-01,2344.8525390625
2025-02-03,2362.228759765625
2025-02-04,2370.157958984375
2025-02-05,2386.751220703125
2025-02-06,2395.708251953125
2025-02-07,2378.870849609375
2025-02-10,2379.849609375
2025-02-11,2376.42333984375
2025-02-12,2289.49365234375
2025-02-13,2260.22314453125
2025-02-14,2231.393310546875
2025-02-17,2273.92822265625
2025-02-18,2247.10546875
2025-02-19,2239.3720703125
2025-02-20,2277.84423828125
2025-02-21,2228.01611328125
2025-02-24,2244.51123046875
2025-02-25,2201.144287109375
2025-02-27,2172.216796875
2025-02-28,2146.030029296875
2025-03-03,2085.87451171875
2025-03-04,2119.207275390625
2025-03-05,2192.137939453125
2025-03-06,2262.279052734375
2025-03-07,2249.1123046875
2025-03-10,2093.21630859375
2025-03-11,2066.98046875
2025-03-12,2054.548095703125
2025-03-13,2045.2481689453125
2025-03-17,2013.4818115234375
2025-03-18,2013.4818115234375
2025-03-19,2097.033935546875
2025-03-20,2120.0859375
2025-03-21,2171.81689453125
2025-03-24,2143.43408203125
2025-03-25,2129.958251953125
2025-03-26,2079.559814453125
2025-03-27,2026.1507568359375
2025-03-28,2022.201904296875
2025-04-01,2065.0478515625
2025-04-02,2217.032470703125
2025-04-03,2225.670654296875
2025-04-04,2126.75
2025-04-07,2110.016357421875
2025-04-08,2126.5029296875
2025-04-09,2057.8408203125
2025-04-11,2161.253662109375
2025-04-15,2146.05029296875
2025-04-16,2155.725341796875
2025-04-17,2169.645263671875
2025-04-21,2174.1865234375
2025-04-22,2198.867431640625
2025-04-23,2172.70556640625
2025-04-24,2194.128662109375
2025-04-25,2135.487060546875
2025-04-28,2102.414794921875
2025-04-29,2095.99755859375
2025-04-30,2045.3525390625
2025-05-02,2041.2061767578125
2025-05-05,2048.708984375
2025-05-06,2048.41259765625
2025-05-07,2058.976318359375
2025-05-08,2041.4034423828125
2025-05-09,2049.498779296875
2025-05-12,2143.384765625
2025-05-13,2187.31689453125
2025-05-14,2195.412109375
2025-05-15,2218.315673828125
2025-05-16,2220.48779296875
2025-05-19,2265.40673828125
2025-05-20,2223.54833984375
2025-05-21,2193.240234375
2025-05-22,2180.80078125
2025-05-23,2177.54296875
2025-05-26,2202.81640625
2025-05-27,2221.277587890625
2025-05-28,2190.080810546875
2025-05-29,2258.002685546875
2025-05-30,2276.661376953125
2025-06-02,2316.15087890625
2025-06-03,2287.718505859375
2025-06-04,2336.685302734375
2025-06-05,2355.0478515625
2025-06-06,2347.14990234375
2025-06-09,2385.35595703125
2025-06-10,2428.300537109375
2025-06-11,2436.791015625
2025-06-12,2366.795654296875
2025-06-13,2344.08935546875
2025-06-16,2475.58935546875
2025-06-17,2468.28369140625
2025-06-18,2481.413818359375
2025-06-19,2463.248779296875
2025-06-20,2496.5185546875
2025-06-23,2524.358642578125
2025-06-24,2586.159423828125
2025-06-25,2609.063232421875
2025-06-26,2568.883056640625
2025-06-27,2547.262451171875
2025-06-30,2583.29638671875
2025-07-01,2568.883056640625
2025-07-02,2568.883056640625
2025-07-03,2575.102294921875
2025-07-04,2555.75244140625
2025-07-07,2565.526123046875
2025-07-08,2456.0419921875
2025-07-09,2467.000244140625
2025-07-10,2511.425537109375
2025-07-11,2510.4384765625
2025-07-14,2520.310791015625
2025-07-15,2550.223876953125
2025-07-16,2550.520263671875
2025-07-17,2573.819091796875
2025-07-18,2515.17724609375
2025-07-21,2515.473388671875
2025-07-22,2533.539794921875
2025-07-23,2557.924560546875
2025-07-24,2587.442626953125
2025-07-25,2562.86083984375
2025-07-28,2542.030029296875
2025-07-29,2599.782958984375
2025-07-30,2662.176513671875
2025-07-31,2631.868408203125
2025-08-01,2627.221435546875
2025-08-04,2533.095458984375
2025-08-05,2523.801513671875
2025-08-06,2464.67626953125
2025-08-07,2419.09619140625
2025-08-08,2411.483154296875
