Date,GODREJAGRO
2021-08-12,610.8194580078125
2021-08-13,602.9004516601562
2021-08-16,597.6058349609375
2021-08-17,586.55615234375
2021-08-18,570.9944458007812
2021-08-20,588.9501342773438
2021-08-23,567.2190551757812
2021-08-24,566.94287109375
2021-08-25,576.7494506835938
2021-08-26,576.10498046875
2021-08-27,572.4676513671875
2021-08-30,577.4861450195312
2021-08-31,581.9520874023438
2021-09-01,584.9447021484375
2021-09-02,585.865478515625
2021-09-03,585.4050903320312
2021-09-06,616.8046875
2021-09-07,611.4640502929688
2021-09-08,607.8728637695312
2021-09-09,608.7476196289062
2021-09-13,602.4861450195312
2021-09-14,594.7513427734375
2021-09-15,610.681396484375
2021-09-16,605.3866577148438
2021-09-17,617.4493408203125
2021-09-20,600.1841430664062
2021-09-21,594.7052612304688
2021-09-22,599.125244140625
2021-09-23,595.9024047851562
2021-09-24,594.6593017578125
2021-09-27,586.1878051757812
2021-09-28,590.2393798828125
2021-09-29,583.655517578125
2021-09-30,589.3185424804688
2021-10-01,581.2155151367188
2021-10-04,580.0643310546875
2021-10-05,576.9336547851562
2021-10-06,579.0514526367188
2021-10-07,579.7881469726562
2021-10-08,576.3812255859375
2021-10-11,574.769775390625
2021-10-12,573.8489990234375
2021-10-13,599.6776733398438
2021-10-14,586.7402954101562
2021-10-18,585.4511108398438
2021-10-19,580.3406372070312
2021-10-20,575.092041015625
2021-10-21,574.8157958984375
2021-10-22,569.7513427734375
2021-10-25,538.9042358398438
2021-10-26,546.454833984375
2021-10-27,545.2578125
2021-10-28,546.454833984375
2021-10-29,546.5928955078125
2021-11-01,540.37744140625
2021-11-02,550.0460205078125
2021-11-03,547.3756103515625
2021-11-04,550.0921020507812
2021-11-08,575.9207763671875
2021-11-09,581.2155151367188
2021-11-10,568.9686279296875
2021-11-11,566.8968505859375
2021-11-12,558.8857421875
2021-11-15,556.0311889648438
2021-11-16,545.488037109375
2021-11-17,542.9557495117188
2021-11-18,535.9115600585938
2021-11-22,530.5247802734375
2021-11-23,529.696044921875
2021-11-24,527.1177978515625
2021-11-25,525.092041015625
2021-11-26,516.7586669921875
2021-11-29,495.2117004394531
2021-11-30,485.4971923828125
2021-12-01,480.0644226074219
2021-12-02,473.8949890136719
2021-12-03,483.1491394042969
2021-12-06,490.3774719238281
2021-12-07,495.99444580078125
2021-12-08,496.6390075683594
2021-12-09,492.5874938964844
2021-12-10,498.4345397949219
2021-12-13,487.33880615234375
2021-12-14,491.7586364746094
2021-12-15,493.0478210449219
2021-12-16,491.8508605957031
2021-12-17,488.3516845703125
2021-12-20,481.30755615234375
2021-12-21,481.2614440917969
2021-12-22,482.4125061035156
2021-12-23,490.2394104003906
2021-12-24,491.8047180175781
2021-12-27,482.87286376953125
2021-12-28,485.72735595703125
2021-12-29,489.5948181152344
2021-12-30,478.6371765136719
2021-12-31,476.7494812011719
2022-01-03,483.2412109375
2022-01-04,489.5948181152344
2022-01-05,486.87841796875
2022-01-06,483.97784423828125
2022-01-07,481.1694030761719
2022-01-10,485.7734680175781
2022-01-11,489.7790222167969
2022-01-12,499.8157653808594
2022-01-13,498.0201416015625
2022-01-14,506.76788330078125
2022-01-17,504.23565673828125
2022-01-18,494.15289306640625
2022-01-19,489.50274658203125
2022-01-20,481.9060363769531
2022-01-21,479.41986083984375
2022-01-24,462.430908203125
2022-01-25,478.6831970214844
2022-01-27,478.1767272949219
2022-01-28,493.0018005371094
2022-01-31,492.5874938964844
2022-02-01,483.2872314453125
2022-02-02,482.1361999511719
2022-02-03,485.543212890625
2022-02-04,479.2356872558594
2022-02-07,467.5874328613281
2022-02-08,466.390380859375
2022-02-09,467.2191162109375
2022-02-10,466.8507995605469
2022-02-11,461.0957336425781
2022-02-14,453.2688293457031
2022-02-15,454.3277587890625
2022-02-16,451.5653076171875
2022-02-17,450.27618408203125
2022-02-18,449.447509765625
2022-02-21,443.9226379394531
2022-02-22,437.3848571777344
2022-02-23,445.0736389160156
2022-02-24,428.54510498046875
2022-02-25,433.3793640136719
2022-02-28,427.5782165527344
2022-03-02,446.59295654296875
2022-03-03,460.4051208496094
2022-03-04,445.3038024902344
2022-03-07,434.8986511230469
2022-03-08,446.8691711425781
2022-03-09,446.59295654296875
2022-03-10,445.21173095703125
2022-03-11,444.244873046875
2022-03-14,443.5081787109375
2022-03-15,437.1546630859375
2022-03-16,437.2467346191406
2022-03-17,439.2264709472656
2022-03-21,434.66845703125
2022-03-22,427.99261474609375
2022-03-23,423.0202331542969
2022-03-24,424.0791320800781
2022-03-25,423.2964782714844
2022-03-28,417.8636474609375
2022-03-29,409.5763854980469
2022-03-30,412.1086120605469
2022-03-31,407.13623046875
2022-04-01,422.65191650390625
2022-04-04,502.6703186035156
2022-04-05,491.5284729003906
2022-04-06,489.4566650390625
2022-04-07,481.353515625
2022-04-08,470.44195556640625
2022-04-11,465.3314208984375
2022-04-12,460.0828552246094
2022-04-13,464.963134765625
2022-04-18,455.6169128417969
2022-04-19,451.9336853027344
2022-04-20,447.32958984375
2022-04-21,458.93182373046875
2022-04-22,455.708984375
2022-04-25,465.65374755859375
2022-04-26,476.657470703125
2022-04-27,472.74395751953125
2022-04-28,524.9999389648438
2022-04-29,502.1637878417969
2022-05-02,526.8876342773438
2022-05-04,489.9631042480469
2022-05-05,495.02752685546875
2022-05-06,484.3922119140625
2022-05-09,484.3922119140625
2022-05-10,466.6665954589844
2022-05-11,462.0165100097656
2022-05-12,465.6997985839844
2022-05-13,461.6942443847656
2022-05-16,456.8599853515625
2022-05-17,464.1343688964844
2022-05-18,468.6003112792969
2022-05-19,453.729248046875
2022-05-20,461.3719482421875
2022-05-23,467.6334533691406
2022-05-24,466.7586669921875
2022-05-25,469.06072998046875
2022-05-26,484.80657958984375
2022-05-27,484.115966796875
2022-05-30,483.74761962890625
2022-05-31,495.07366943359375
2022-06-01,486.6021728515625
2022-06-02,483.9317932128906
2022-06-03,483.2872314453125
2022-06-06,476.2430725097656
2022-06-07,480.38665771484375
2022-06-08,479.83416748046875
2022-06-09,484.0699462890625
2022-06-10,483.9317932128906
2022-06-13,481.5377197265625
2022-06-14,474.0331115722656
2022-06-15,474.0331115722656
2022-06-16,474.7696838378906
2022-06-17,462.7991943359375
2022-06-20,462.3388366699219
2022-06-21,458.5634765625
2022-06-22,461.3719482421875
2022-06-23,456.16937255859375
2022-06-24,458.14910888671875
2022-06-27,464.963134765625
2022-06-28,465.10125732421875
2022-06-29,462.7991943359375
2022-06-30,466.80474853515625
2022-07-01,463.76605224609375
2022-07-04,465.7458190917969
2022-07-05,468.7384338378906
2022-07-06,468.46221923828125
2022-07-07,473.0202331542969
2022-07-08,473.664794921875
2022-07-11,479.74212646484375
2022-07-12,477.3480529785156
2022-07-13,472.05340576171875
2022-07-14,460.35906982421875
2022-07-15,460.4051208496094
2022-07-18,473.2964782714844
2022-07-19,469.06072998046875
2022-07-20,468.83050537109375
2022-07-21,472.09942626953125
2022-07-22,471.72412109375
2022-07-25,475.0547180175781
2022-07-26,465.34442138671875
2022-07-27,466.6109619140625
2022-07-28,473.03759765625
2022-07-29,477.681640625
2022-08-01,477.58782958984375
2022-08-02,473.8819885253906
2022-08-03,467.2207946777344
2022-08-04,459.9966735839844
2022-08-05,459.6683654785156
2022-08-08,464.3124084472656
2022-08-10,464.4062194824219
2022-08-11,464.5000305175781
2022-08-12,472.8499755859375
2022-08-16,477.353271484375
2022-08-17,471.95867919921875
2022-08-18,477.2125244140625
2022-08-19,480.2616882324219
2022-08-22,481.9973449707031
2022-08-23,489.5967102050781
2022-08-24,490.48797607421875
2022-08-25,490.3941955566406
2022-08-26,487.62646484375
2022-08-29,489.92510986328125
2022-08-30,489.5029296875
2022-09-01,489.7374267578125
2022-09-02,489.221435546875
2022-09-05,489.8312683105469
2022-09-06,488.8461608886719
2022-09-07,489.5967102050781
2022-09-08,489.7374267578125
2022-09-09,490.1127624511719
2022-09-12,513.004638671875
2022-09-13,510.4715270996094
2022-09-14,503.8572692871094
2022-09-15,493.1149597167969
2022-09-16,487.2511901855469
2022-09-19,488.9869079589844
2022-09-20,488.14251708984375
2022-09-21,489.7374267578125
2022-09-22,488.7992858886719
2022-09-23,487.3919677734375
2022-09-26,472.1932067871094
2022-09-27,480.7308044433594
2022-09-28,476.8372802734375
2022-09-29,478.010009765625
2022-09-30,481.950439453125
2022-10-03,487.62646484375
2022-10-04,484.95269775390625
2022-10-06,486.9228820800781
2022-10-07,487.861083984375
2022-10-10,482.9824523925781
2022-10-11,476.1336364746094
2022-10-12,477.0249328613281
2022-10-13,478.5260314941406
2022-10-14,480.636962890625
2022-10-17,477.5409240722656
2022-10-18,482.18499755859375
2022-10-19,481.8096923828125
2022-10-20,483.21697998046875
2022-10-21,476.8372802734375
2022-10-24,481.9973449707031
2022-10-25,479.8394775390625
2022-10-27,476.5089111328125
2022-10-28,474.3510437011719
2022-10-31,469.9415588378906
2022-11-01,471.77105712890625
2022-11-02,473.27215576171875
2022-11-03,471.3957824707031
2022-11-04,469.425537109375
2022-11-07,464.45306396484375
2022-11-09,458.4486389160156
2022-11-10,447.56561279296875
2022-11-11,442.1710205078125
2022-11-14,443.2030029296875
2022-11-15,440.998291015625
2022-11-16,438.1836853027344
2022-11-17,436.07275390625
2022-11-18,437.8553161621094
2022-11-21,433.3050537109375
2022-11-22,429.0362548828125
2022-11-23,428.75482177734375
2022-11-24,438.8873291015625
2022-11-25,439.8724365234375
2022-11-28,454.226806640625
2022-11-29,449.20745849609375
2022-11-30,449.01983642578125
2022-12-01,452.02203369140625
2022-12-02,454.7427978515625
2022-12-05,455.6810302734375
2022-12-06,455.11810302734375
2022-12-07,455.5871887207031
2022-12-08,460.5126953125
2022-12-09,453.8045959472656
2022-12-12,451.6467590332031
2022-12-13,456.10321044921875
2022-12-14,454.7897033691406
2022-12-15,453.33551025390625
2022-12-16,450.8962097167969
2022-12-19,446.58050537109375
2022-12-20,451.318359375
2022-12-21,442.96844482421875
2022-12-22,438.74658203125
2022-12-23,427.91046142578125
2022-12-26,434.3840026855469
2022-12-27,439.8724365234375
2022-12-28,445.5015869140625
2022-12-29,441.74884033203125
2022-12-30,440.669921875
2023-01-02,444.8917541503906
2023-01-03,445.5484924316406
2023-01-04,442.5462951660156
2023-01-05,443.4844665527344
2023-01-06,437.761474609375
2023-01-09,441.4204406738281
2023-01-10,431.6163024902344
2023-01-11,434.1494140625
2023-01-12,434.0086975097656
2023-01-13,433.2112731933594
2023-01-16,431.56939697265625
2023-01-17,432.2730712890625
2023-01-18,431.3817443847656
2023-01-19,428.5671691894531
2023-01-20,427.1598815917969
2023-01-23,429.1770324707031
2023-01-24,431.6163024902344
2023-01-25,423.78240966796875
2023-01-27,425.3773193359375
2023-01-30,422.3751220703125
2023-01-31,422.6565246582031
2023-02-01,418.99761962890625
2023-02-02,418.6692199707031
2023-02-03,419.6543273925781
2023-02-06,421.2023620605469
2023-02-07,421.1085510253906
2023-02-08,421.9997863769531
2023-02-09,432.3199462890625
2023-02-10,429.6930236816406
2023-02-13,421.6245422363281
2023-02-14,419.4667053222656
2023-02-15,417.21502685546875
2023-02-16,420.7333068847656
2023-02-17,421.1085510253906
2023-02-20,421.6245422363281
2023-02-21,421.43695068359375
2023-02-22,412.664794921875
2023-02-23,412.0549621582031
2023-02-24,412.664794921875
2023-02-27,407.2232666015625
2023-02-28,410.8822326660156
2023-03-01,412.7585754394531
2023-03-02,412.7117004394531
2023-03-03,412.61785888671875
2023-03-06,413.5560607910156
2023-03-08,414.2597351074219
2023-03-09,412.8524169921875
2023-03-10,410.3662414550781
2023-03-13,405.2530517578125
2023-03-14,393.94781494140625
2023-03-15,393.80706787109375
2023-03-16,382.6894836425781
2023-03-17,390.4295959472656
2023-03-20,389.81976318359375
2023-03-21,390.66412353515625
2023-03-22,391.6023254394531
2023-03-23,385.5978698730469
2023-03-24,380.7662048339844
2023-03-27,374.1050109863281
2023-03-28,367.72528076171875
2023-03-29,378.373779296875
2023-03-31,387.19287109375
2023-04-03,401.0780944824219
2023-04-05,397.55987548828125
2023-04-06,400.56207275390625
2023-04-10,403.5643005371094
2023-04-11,408.95892333984375
2023-04-12,407.03564453125
2023-04-13,409.3341979980469
2023-04-17,406.5196228027344
2023-04-18,409.1465759277344
2023-04-19,407.7392578125
2023-04-20,407.8330993652344
2023-04-21,399.3424377441406
2023-04-24,402.67303466796875
2023-04-25,405.1123046875
2023-04-26,407.31707763671875
2023-04-27,407.6923522949219
2023-04-28,410.8822326660156
2023-05-02,416.652099609375
2023-05-03,414.72882080078125
2023-05-04,413.978271484375
2023-05-05,414.306640625
2023-05-08,412.8524169921875
2023-05-09,411.5389709472656
2023-05-10,396.3871154785156
2023-05-11,400.9373474121094
2023-05-12,397.9351501464844
2023-05-15,397.3253173828125
2023-05-16,397.88824462890625
2023-05-17,396.4340515136719
2023-05-18,397.6536560058594
2023-05-19,395.6834716796875
2023-05-22,398.07586669921875
2023-05-23,398.73260498046875
2023-05-24,400.4213562011719
2023-05-25,400.5151672363281
2023-05-26,400.23370361328125
2023-05-29,401.3126525878906
2023-05-30,402.2977294921875
2023-05-31,403.423583984375
2023-06-01,403.9396057128906
2023-06-02,407.9738464355469
2023-06-05,407.64544677734375
2023-06-06,409.28729248046875
2023-06-07,412.008056640625
2023-06-08,410.60076904296875
2023-06-09,410.7884216308594
2023-06-12,411.4920654296875
2023-06-13,417.3088073730469
2023-06-14,422.4219970703125
2023-06-15,421.53070068359375
2023-06-16,428.2857360839844
2023-06-19,427.3944091796875
2023-06-20,428.2857360839844
2023-06-21,425.7057189941406
2023-06-22,426.31549072265625
2023-06-23,422.2812805175781
2023-06-26,421.34307861328125
2023-06-27,424.2045593261719
2023-06-28,424.0638427734375
2023-06-30,425.6588134765625
2023-07-03,443.8128356933594
2023-07-04,437.3861999511719
2023-07-05,435.5567321777344
2023-07-06,435.4159851074219
2023-07-07,433.3988952636719
2023-07-10,433.9617919921875
2023-07-11,435.69744873046875
2023-07-12,433.5396423339844
2023-07-13,428.9893798828125
2023-07-14,430.5373840332031
2023-07-17,443.3906555175781
2023-07-18,468.2997131347656
2023-07-19,473.78814697265625
2023-07-20,460.6534423828125
2023-07-21,456.29083251953125
2023-07-24,453.4292907714844
2023-07-25,447.0027160644531
2023-07-26,459.4806823730469
2023-07-27,461.91998291015625
2023-07-28,464.9812927246094
2023-07-31,464.8377685546875
2023-08-01,466.7032775878906
2023-08-02,464.2637939453125
2023-08-03,464.69427490234375
2023-08-04,461.6808166503906
2023-08-07,466.0335998535156
2023-08-08,464.16815185546875
2023-08-09,469.525390625
2023-08-10,462.01568603515625
2023-08-11,453.26226806640625
2023-08-14,457.5672302246094
2023-08-16,455.46258544921875
2023-08-17,453.93194580078125
2023-08-18,451.5403137207031
2023-08-21,451.8751220703125
2023-08-22,462.6374816894531
2023-08-23,463.83331298828125
2023-08-24,466.7032775878906
2023-08-25,463.976806640625
2023-08-28,453.2144470214844
2023-08-29,460.1501770019531
2023-08-30,460.9154968261719
2023-08-31,458.90655517578125
2023-09-01,459.8153381347656
2023-09-04,470.0036926269531
2023-09-05,470.099365234375
2023-09-06,468.855712890625
2023-09-07,468.855712890625
2023-09-08,474.5478210449219
2023-09-11,482.535888671875
2023-09-12,460.96331787109375
2023-09-13,461.3938293457031
2023-09-14,464.6464538574219
2023-09-15,471.1517028808594
2023-09-18,464.7420959472656
2023-09-20,457.8542175292969
2023-09-21,458.6195373535156
2023-09-22,459.1457214355469
2023-09-25,460.2936706542969
2023-09-26,458.85870361328125
2023-09-27,458.7630310058594
2023-09-28,453.83624267578125
2023-09-29,459.4327087402344
2023-10-03,466.0814514160156
2023-10-04,459.76751708984375
2023-10-05,458.90655517578125
2023-10-06,492.6763916015625
2023-10-09,465.0291442871094
2023-10-10,473.39984130859375
2023-10-11,471.96484375
2023-10-12,468.28173828125
2023-10-13,468.7600402832031
2023-10-16,464.8377685546875
2023-10-17,466.368408203125
2023-10-18,457.37591552734375
2023-10-19,460.3415222167969
2023-10-20,459.2891845703125
2023-10-23,445.1307067871094
2023-10-25,444.1262512207031
2023-10-26,440.5387878417969
2023-10-27,444.2697448730469
2023-10-30,446.9962158203125
2023-10-31,444.3175964355469
2023-11-01,442.73907470703125
2023-11-02,445.513427734375
2023-11-03,451.8751220703125
2023-11-06,462.30267333984375
2023-11-07,459.8153381347656
2023-11-08,452.73614501953125
2023-11-09,456.3235778808594
2023-11-10,454.9364013671875
2023-11-13,456.9454040527344
2023-11-15,458.47601318359375
2023-11-16,456.8497314453125
2023-11-17,460.05450439453125
2023-11-20,464.1202697753906
2023-11-21,468.18603515625
2023-11-22,469.09490966796875
2023-11-23,481.5313720703125
2023-11-24,475.026123046875
2023-11-28,478.6135559082031
2023-11-29,480.67041015625
2023-11-30,479.6180725097656
2023-12-01,481.3879089355469
2023-12-04,484.78399658203125
2023-12-05,490.2847595214844
2023-12-06,491.145751953125
2023-12-07,495.9768371582031
2023-12-08,497.5074768066406
2023-12-11,498.4641418457031
2023-12-12,502.290771484375
2023-12-13,516.6882934570312
2023-12-14,517.3580322265625
2023-12-15,534.9126586914062
2023-12-18,537.4955444335938
2023-12-19,535.9171752929688
2023-12-20,523.6719970703125
2023-12-21,525.4896240234375
2023-12-22,523.9589233398438
2023-12-26,525.10693359375
2023-12-27,522.1412963867188
2023-12-28,520.9933471679688
2023-12-29,533.2863159179688
2024-01-01,533.142822265625
2024-01-02,539.5523681640625
2024-01-03,536.9215698242188
2024-01-04,544.1443481445312
2024-01-05,540.1742553710938
2024-01-08,529.364013671875
2024-01-09,525.4896240234375
2024-01-10,518.5060424804688
2024-01-11,519.8453369140625
2024-01-12,537.6868896484375
2024-01-15,535.677978515625
2024-01-16,527.4028930664062
2024-01-17,522.5240478515625
2024-01-18,519.1757202148438
2024-01-19,518.6495361328125
2024-01-23,507.0740661621094
2024-01-24,505.1128845214844
2024-01-25,511.1397705078125
2024-01-29,508.17413330078125
2024-01-30,514.2010498046875
2024-01-31,531.755615234375
2024-02-01,541.8961791992188
2024-02-02,517.9798583984375
2024-02-05,506.1651916503906
2024-02-06,514.7750854492188
2024-02-07,514.488037109375
2024-02-08,511.4746398925781
2024-02-09,500.7601623535156
2024-02-12,496.8377685546875
2024-02-13,497.5074768066406
2024-02-14,491.050048828125
2024-02-15,489.2324523925781
2024-02-16,494.3983459472656
2024-02-19,495.8811340332031
2024-02-20,493.9200134277344
2024-02-21,490.85870361328125
2024-02-22,492.0545349121094
2024-02-23,499.4686279296875
2024-02-26,494.2549133300781
2024-02-27,495.30718994140625
2024-02-28,490.6195983886719
2024-02-29,491.2892150878906
2024-03-01,504.0126953125
2024-03-04,497.2683410644531
2024-03-05,493.5852355957031
2024-03-06,489.9977722167969
2024-03-07,493.1069030761719
2024-03-11,490.2847595214844
2024-03-12,478.3744201660156
2024-03-13,470.81683349609375
2024-03-14,477.7525939941406
2024-03-15,488.56280517578125
2024-03-18,479.7137451171875
2024-03-19,480.19207763671875
2024-03-20,474.4999694824219
2024-03-21,479.3310546875
2024-03-22,474.02166748046875
2024-03-26,468.5687255859375
2024-03-27,463.83331298828125
2024-03-28,465.89007568359375
2024-04-01,480.14422607421875
2024-04-02,488.56280517578125
2024-04-03,508.55682373046875
2024-04-04,523.3370971679688
2024-04-05,516.3057250976562
2024-04-08,520.849853515625
2024-04-09,517.5015869140625
2024-04-10,514.0575561523438
2024-04-12,511.1397705078125
2024-04-15,493.01123046875
2024-04-16,506.0217590332031
2024-04-18,523.3370971679688
2024-04-19,522.7631225585938
2024-04-22,528.5509033203125
2024-04-23,522.57177734375
2024-04-24,521.7586669921875
2024-04-25,519.558349609375
2024-04-26,520.6585693359375
2024-04-29,524.8677368164062
2024-04-30,520.5628662109375
2024-05-02,540.2220458984375
2024-05-03,530.3206787109375
2024-05-06,541.9440307617188
2024-05-07,538.2130737304688
2024-05-08,559.9769287109375
2024-05-09,530.846923828125
2024-05-10,536.1084594726562
2024-05-13,530.3206787109375
2024-05-14,531.5164794921875
2024-05-15,528.9814453125
2024-05-16,531.9948120117188
2024-05-17,531.3251953125
2024-05-21,529.1727905273438
2024-05-22,527.4028930664062
2024-05-23,523.6240844726562
2024-05-24,524.2459106445312
2024-05-27,520.3236694335938
2024-05-28,511.6659240722656
2024-05-29,510.3744812011719
2024-05-30,503.9170837402344
2024-05-31,496.5986633300781
2024-06-03,502.1473083496094
2024-06-04,477.7525939941406
2024-06-05,515.4925537109375
2024-06-06,533.7646484375
2024-06-07,536.6345825195312
2024-06-10,554.0935668945312
2024-06-11,563.1817626953125
2024-06-12,558.4462890625
2024-06-13,566.1951293945312
2024-06-14,561.5076293945312
2024-06-18,580.114501953125
2024-06-19,591.6900024414062
2024-06-20,601.68701171875
2024-06-21,589.7288818359375
2024-06-24,603.6959838867188
2024-06-25,644.7842407226562
2024-06-26,648.5630493164062
2024-06-27,637.4180297851562
2024-06-28,646.0278930664062
2024-07-01,718.2073974609375
2024-07-02,776.3240966796875
2024-07-03,768.3360595703125
2024-07-04,763.2657470703125
2024-07-05,755.1820068359375
2024-07-08,780.9638061523438
2024-07-09,777.0415649414062
2024-07-10,765.370361328125
2024-07-11,774.6499633789062
2024-07-12,792.8741455078125
2024-07-15,827.9833374023438
2024-07-16,818.7515869140625
2024-07-18,788.5213623046875
2024-07-19,772.3060913085938
2024-07-22,795.8397827148438
2024-07-23,793.8786010742188
2024-07-24,823.5348510742188
2024-07-25,810.7635498046875
2024-07-26,805.8748168945312
2024-07-29,820.8800048828125
2024-07-30,830.3670654296875
2024-07-31,824.316650390625
2024-08-01,792.176513671875
2024-08-02,799.8243408203125
2024-08-05,771.26611328125
2024-08-06,765.8448486328125
2024-08-07,778.526611328125
2024-08-08,772.185791015625
2024-08-09,804.8582763671875
2024-08-12,802.534912109375
2024-08-13,798.0333251953125
2024-08-14,770.1043701171875
2024-08-16,770.5400390625
2024-08-19,806.3588256835938
2024-08-20,790.91796875
2024-08-21,776.300048828125
2024-08-22,775.9612426757812
2024-08-23,771.6533203125
2024-08-26,765.4091796875
2024-08-27,764.6347045898438
2024-08-28,759.1651000976562
2024-08-29,767.2001342773438
2024-08-30,758.6810913085938
2024-09-02,787.8201904296875
2024-09-03,797.6461181640625
2024-09-04,781.1888427734375
2024-09-05,772.6697998046875
2024-09-06,754.7119750976562
2024-09-09,743.385498046875
2024-09-10,764.441162109375
2024-09-11,749.1939697265625
2024-09-12,756.7933349609375
2024-09-13,770.0559692382812
2024-09-16,779.05908203125
2024-09-17,805.4391479492188
2024-09-18,794.54833984375
2024-09-19,780.2207641601562
2024-09-20,757.3257446289062
2024-09-23,756.55126953125
2024-09-24,752.3402099609375
2024-09-25,748.75830078125
2024-09-26,738.6419067382812
2024-09-27,749.5327758789062
2024-09-30,737.5286254882812
2024-10-01,715.11767578125
2024-10-03,721.41015625
2024-10-04,716.2793579101562
2024-10-07,707.3246459960938
2024-10-08,719.57080078125
2024-10-09,725.9116821289062
2024-10-10,736.17333984375
2024-10-11,726.008544921875
2024-10-14,749.3875122070312
2024-10-15,752.4369506835938
2024-10-16,756.2125244140625
2024-10-17,757.083740234375
2024-10-18,749.6780395507812
2024-10-21,741.8849487304688
2024-10-22,708.4379272460938
2024-10-23,720.2484741210938
2024-10-24,718.8447875976562
2024-10-25,713.2783203125
2024-10-28,702.387451171875
2024-10-29,720.5872802734375
2024-10-30,688.7376098632812
2024-10-31,690.0444946289062
2024-11-01,700.2576904296875
2024-11-04,695.2720947265625
2024-11-05,702.2906494140625
2024-11-06,718.7479858398438
2024-11-07,712.358642578125
2024-11-08,701.08056640625
2024-11-11,695.2237548828125
2024-11-12,695.5140991210938
2024-11-13,681.0413818359375
2024-11-14,706.7921752929688
2024-11-18,708.0023193359375
2024-11-19,702.4358520507812
2024-11-21,692.9002685546875
2024-11-22,704.1299438476562
2024-11-25,717.7315063476562
2024-11-26,715.3596801757812
2024-11-27,716.3277587890625
2024-11-28,727.5574340820312
2024-11-29,726.58935546875
2024-12-02,732.5430908203125
2024-12-03,731.7201538085938
2024-12-04,746.4833374023438
2024-12-05,741.933349609375
2024-12-06,745.41845703125
2024-12-09,742.3690185546875
2024-12-10,763.9086303710938
2024-12-11,755.43798828125
2024-12-12,741.1588745117188
2024-12-13,743.96630859375
2024-12-16,750.8396606445312
2024-12-17,737.673828125
2024-12-18,721.3133544921875
2024-12-19,723.781982421875
2024-12-20,703.113525390625
2024-12-23,706.066162109375
2024-12-24,702.0486450195312
2024-12-26,690.576904296875
2024-12-27,697.208251953125
2024-12-30,725.0404663085938
2024-12-31,719.7160034179688
2025-01-01,719.0383911132812
2025-01-02,721.5553588867188
2025-01-03,730.6552734375
2025-01-06,716.9085693359375
2025-01-07,732.49462890625
2025-01-08,714.5368041992188
2025-01-09,719.4739990234375
2025-01-10,720.1517333984375
2025-01-13,684.3812866210938
2025-01-14,692.9002685546875
2025-01-15,710.132080078125
2025-01-16,713.32666015625
2025-01-17,713.6171875
2025-01-20,707.4214477539062
2025-01-21,694.8848876953125
2025-01-22,698.0795288085938
2025-01-23,697.8859252929688
2025-01-24,684.5748901367188
2025-01-27,678.0403442382812
2025-01-28,672.1350708007812
2025-01-29,690.2865600585938
2025-01-30,692.755126953125
2025-01-31,706.5985717773438
2025-02-01,723.58837890625
2025-02-03,737.4318237304688
2025-02-04,757.083740234375
2025-02-05,756.9869995117188
2025-02-06,740.6748657226562
2025-02-07,736.4637451171875
2025-02-10,712.4070434570312
2025-02-11,696.9662475585938
2025-02-12,730.3648681640625
2025-02-13,713.6171875
2025-02-14,684.3812866210938
2025-02-17,682.6871337890625
2025-02-18,668.0691528320312
2025-02-19,705.7756958007812
2025-02-20,713.5203247070312
2025-02-21,709.0672607421875
2025-02-24,724.0723266601562
2025-02-25,722.4266357421875
2025-02-27,712.4070434570312
2025-02-28,692.3194580078125
2025-03-03,695.17529296875
2025-03-04,714.8272705078125
2025-03-05,736.754150390625
2025-03-06,746.5801391601562
2025-03-07,737.093017578125
2025-03-10,721.6522216796875
2025-03-11,712.6006469726562
2025-03-12,710.180419921875
2025-03-13,697.2567138671875
2025-03-17,701.7097778320312
2025-03-18,701.7097778320312
2025-03-19,738.8839111328125
2025-03-20,734.2855834960938
2025-03-21,743.772705078125
2025-03-24,761.0528564453125
2025-03-25,750.1620483398438
2025-03-26,742.4658203125
2025-03-27,734.5759887695312
2025-03-28,729.6387939453125
2025-04-01,727.6542358398438
2025-04-02,756.5029296875
2025-04-03,745.1280517578125
2025-04-04,715.6016845703125
2025-04-07,676.5883178710938
2025-04-08,698.0311279296875
2025-04-09,718.3123168945312
2025-04-11,744.3051147460938
2025-04-15,753.2598266601562
2025-04-16,745.0311889648438
2025-04-17,737.673828125
2025-04-21,733.1239013671875
2025-04-22,744.6923828125
2025-04-23,747.7418212890625
2025-04-24,769.9107055664062
2025-04-25,743.8211059570312
2025-04-28,757.1321411132812
2025-04-29,745.9508666992188
2025-04-30,745.6604614257812
2025-05-02,656.35546875
2025-05-05,646.7230834960938
2025-05-06,675.1845092773438
2025-05-07,674.5068969726562
2025-05-08,660.3245239257812
2025-05-09,680.557373046875
2025-05-12,693.28759765625
2025-05-13,704.8076782226562
2025-05-14,703.0651245117188
2025-05-15,708.9703369140625
2025-05-16,709.3092041015625
2025-05-19,725.7181396484375
2025-05-20,716.0857543945312
2025-05-21,717.4894409179688
2025-05-22,720.490478515625
2025-05-23,721.7489624023438
2025-05-26,724.7015991210938
2025-05-27,729.735595703125
2025-05-28,721.3617553710938
2025-05-29,729.8807983398438
2025-05-30,738.4483032226562
2025-06-02,738.3515014648438
2025-06-03,766.2804565429688
2025-06-04,788.9334716796875
2025-06-05,790.6759643554688
2025-06-06,780.0271606445312
2025-06-09,792.8541870117188
2025-06-10,782.01171875
