Date,DALBHARAT
2022-09-16,1656.2054443359375
2022-09-19,1636.572265625
2022-09-20,1686.3424072265625
2022-09-21,1648.2540283203125
2022-09-22,1621.258544921875
2022-09-23,1551.119140625
2022-09-26,1517.4481201171875
2022-09-27,1498.894775390625
2022-09-28,1495.066162109375
2022-09-29,1521.81640625
2022-09-30,1568.690673828125
2022-10-03,1525.252197265625
2022-10-04,1566.6783447265625
2022-10-06,1541.8421630859375
2022-10-07,1496.391357421875
2022-10-10,1504.3427734375
2022-10-11,1462.8187255859375
2022-10-12,1494.23193359375
2022-10-13,1478.770751953125
2022-10-14,1475.874755859375
2022-10-17,1481.42138671875
2022-10-18,1482.9918212890625
2022-10-19,1490.2071533203125
2022-10-20,1495.7042236328125
2022-10-21,1500.5635986328125
2022-10-24,1492.808349609375
2022-10-25,1504.09765625
2022-10-27,1553.278564453125
2022-10-28,1504.441162109375
2022-10-31,1571.5865478515625
2022-11-01,1576.1512451171875
2022-11-02,1565.8436279296875
2022-11-03,1623.3690185546875
2022-11-04,1710.5404052734375
2022-11-07,1734.9835205078125
2022-11-09,1703.521484375
2022-11-10,1654.6695556640625
2022-11-11,1641.0914306640625
2022-11-14,1663.623291015625
2022-11-15,1652.6524658203125
2022-11-16,1680.3992919921875
2022-11-17,1686.1551513671875
2022-11-18,1651.9146728515625
2022-11-21,1648.0279541015625
2022-11-22,1685.5648193359375
2022-11-23,1706.8668212890625
2022-11-24,1711.34375
2022-11-25,1714.14794921875
2022-11-28,1731.4158935546875
2022-11-29,1737.8604736328125
2022-11-30,1791.435302734375
2022-12-01,1870.6416015625
2022-12-02,1905.57080078125
2022-12-05,1855.1939697265625
2022-12-06,1836.2039794921875
2022-12-07,1819.37890625
2022-12-08,1823.3636474609375
2022-12-09,1817.7552490234375
2022-12-12,1875.659423828125
2022-12-13,1826.2174072265625
2022-12-14,1860.3101806640625
2022-12-15,1855.04638671875
2022-12-16,1819.8216552734375
2022-12-19,1851.4549560546875
2022-12-20,1828.1851806640625
2022-12-21,1822.5274658203125
2022-12-22,1828.1851806640625
2022-12-23,1742.042236328125
2022-12-26,1782.924560546875
2022-12-27,1833.15380859375
2022-12-28,1824.298583984375
2022-12-29,1825.6268310546875
2022-12-30,1832.8587646484375
2023-01-02,1857.3583984375
2023-01-03,1842.0584716796875
2023-01-04,1818.39501953125
2023-01-05,1845.0103759765625
2023-01-06,1845.3052978515625
2023-01-09,1854.40673828125
2023-01-10,1843.3868408203125
2023-01-11,1838.1717529296875
2023-01-12,1867.0010986328125
2023-01-13,1868.476806640625
2023-01-16,1861.048095703125
2023-01-17,1874.970703125
2023-01-18,1854.111572265625
2023-01-19,1846.8797607421875
2023-01-20,1809.539794921875
2023-01-23,1738.795166015625
2023-01-24,1731.4158935546875
2023-01-25,1700.5697021484375
2023-01-27,1666.4766845703125
2023-01-30,1689.9434814453125
2023-01-31,1739.3365478515625
2023-02-01,1739.97607421875
2023-02-02,1773.6754150390625
2023-02-03,1837.827392578125
2023-02-06,1855.0955810546875
2023-02-07,1823.2161865234375
2023-02-08,1876.9385986328125
2023-02-09,1895.2889404296875
2023-02-10,1908.1781005859375
2023-02-13,1898.0931396484375
2023-02-14,1871.9697265625
2023-02-15,1889.483642578125
2023-02-16,1900.749755859375
2023-02-17,1913.8359375
2023-02-20,1904.4886474609375
2023-02-21,1878.316162109375
2023-02-22,1882.20263671875
2023-02-23,1864.3935546875
2023-02-24,1850.76611328125
2023-02-27,1808.4573974609375
2023-02-28,1804.4232177734375
2023-03-01,1845.551513671875
2023-03-02,1816.082763671875
2023-03-03,1832.8587646484375
2023-03-06,1798.81494140625
2023-03-08,1799.2574462890625
2023-03-09,1794.830078125
2023-03-10,1771.068115234375
2023-03-13,1711.7864990234375
2023-03-14,1722.1671142578125
2023-03-15,1756.8011474609375
2023-03-16,1756.7518310546875
2023-03-17,1779.1856689453125
2023-03-20,1770.3302001953125
2023-03-21,1793.4033203125
2023-03-22,1809.6380615234375
2023-03-23,1793.8460693359375
2023-03-24,1801.668212890625
2023-03-27,1839.25439453125
2023-03-28,1814.75439453125
2023-03-29,1897.7489013671875
2023-03-31,1936.6138916015625
2023-04-03,1940.9921875
2023-04-05,1947.584716796875
2023-04-06,1967.2139892578125
2023-04-10,1951.766357421875
2023-04-11,1969.0341796875
2023-04-12,1963.0321044921875
2023-04-13,1968.591552734375
2023-04-17,2002.4876708984375
2023-04-18,2002.2418212890625
2023-04-19,2019.5096435546875
2023-04-20,1956.98095703125
2023-04-21,1891.1563720703125
2023-04-24,1898.2406005859375
2023-04-25,1890.0247802734375
2023-04-26,1902.9635009765625
2023-04-27,1934.8919677734375
2023-04-28,1964.1146240234375
2023-05-02,1968.0994873046875
2023-05-03,1969.1326904296875
2023-05-04,1991.664306640625
2023-05-05,1980.496826171875
2023-05-08,2052.421630859375
2023-05-09,2042.435302734375
2023-05-10,2052.717041015625
2023-05-11,2049.962158203125
2023-05-12,2048.141845703125
2023-05-15,2039.0897216796875
2023-05-16,2045.6329345703125
2023-05-17,2043.3206787109375
2023-05-18,2029.447265625
2023-05-19,2024.576416015625
2023-05-22,2044.3046875
2023-05-23,2040.7623291015625
2023-05-24,2016.262451171875
2023-05-25,2008.3421630859375
2023-05-26,2035.4493408203125
2023-05-29,2059.407958984375
2023-05-30,2093.84521484375
2023-05-31,2095.714599609375
2023-06-01,2100.191650390625
2023-06-02,2104.914794921875
2023-06-05,2105.258544921875
2023-06-06,2125.232421875
2023-06-07,2132.4150390625
2023-06-08,2093.99267578125
2023-06-09,2062.064453125
2023-06-12,2068.361328125
2023-06-13,2122.625244140625
2023-06-14,2161.29345703125
2023-06-15,2218.31201171875
2023-06-16,2218.607421875
2023-06-19,2206.357177734375
2023-06-20,2204.48779296875
2023-06-21,2221.903076171875
2023-06-22,2165.0322265625
2023-06-23,2137.419677734375
2023-06-26,2166.758056640625
2023-06-27,2136.08837890625
2023-06-28,2188.8486328125
2023-06-30,2136.236328125
2023-07-03,2169.913818359375
2023-07-04,2155.22021484375
2023-07-05,2144.5693359375
2023-07-06,2162.27099609375
2023-07-07,2116.956787109375
2023-07-10,2072.135498046875
2023-07-11,2039.3946533203125
2023-07-12,2035.64697265625
2023-07-13,2029.5328369140625
2023-07-14,2027.70849609375
2023-07-17,2028.59619140625
2023-07-18,2009.3658447265625
2023-07-19,2009.5137939453125
2023-07-20,1992.9952392578125
2023-07-21,1894.526611328125
2023-07-24,1873.965087890625
2023-07-25,1882.0516357421875
2023-07-26,1928.697265625
2023-07-27,1914.6937255859375
2023-07-28,1930.0777587890625
2023-07-31,1926.7744140625
2023-08-01,1959.3177490234375
2023-08-02,1956.2606201171875
2023-08-03,1945.5606689453125
2023-08-04,1962.6217041015625
2023-08-07,1977.0687255859375
2023-08-08,1987.818115234375
2023-08-09,1985.00732421875
2023-08-10,1974.8006591796875
2023-08-11,1965.7772216796875
2023-08-14,1884.911376953125
2023-08-16,1875.7891845703125
2023-08-17,1877.76171875
2023-08-18,1871.69677734375
2023-08-21,1893.1953125
2023-08-22,1924.210205078125
2023-08-23,1962.6707763671875
2023-08-24,1969.623291015625
2023-08-25,1976.0333251953125
2023-08-28,2003.74462890625
2023-08-29,2026.7222900390625
2023-08-30,2053.98974609375
2023-08-31,2056.208740234375
2023-09-01,2094.176025390625
2023-09-04,2229.724853515625
2023-09-05,2235.14892578125
2023-09-06,2276.0751953125
2023-09-07,2256.203857421875
2023-09-08,2289.979736328125
2023-09-11,2339.732177734375
2023-09-12,2301.419189453125
2023-09-13,2324.150146484375
2023-09-14,2370.450927734375
2023-09-15,2354.57373046875
2023-09-18,2336.4775390625
2023-09-20,2282.6328125
2023-09-21,2234.65576171875
2023-09-22,2214.5380859375
2023-09-25,2305.216064453125
2023-09-26,2334.948974609375
2023-09-27,2337.5625
2023-09-28,2307.583251953125
2023-09-29,2371.09228515625
2023-10-03,2339.23876953125
2023-10-04,2273.855712890625
2023-10-05,2226.91455078125
2023-10-06,2193.03955078125
2023-10-09,2188.35546875
2023-10-10,2228.73876953125
2023-10-11,2269.27001953125
2023-10-12,2268.974365234375
2023-10-13,2260.838623046875
2023-10-16,2289.979736328125
2023-10-17,2224.695068359375
2023-10-18,2199.8935546875
2023-10-19,2177.458251953125
2023-10-20,2132.0615234375
2023-10-23,2050.456298828125
2023-10-25,2032.475341796875
2023-10-26,1991.3270263671875
2023-10-27,2013.9512939453125
2023-10-30,2019.33544921875
2023-10-31,2078.909423828125
2023-11-01,2047.541748046875
2023-11-02,2052.283935546875
2023-11-03,2048.677734375
2023-11-06,2074.61181640625
2023-11-07,2064.53466796875
2023-11-08,2098.223876953125
2023-11-09,2069.227294921875
2023-11-10,2064.337158203125
2023-11-13,2085.083984375
2023-11-15,2096.642822265625
2023-11-16,2135.07470703125
2023-11-17,2181.06396484375
2023-11-20,2176.865478515625
2023-11-21,2185.757080078125
2023-11-22,2129.29541015625
2023-11-23,2158.68701171875
2023-11-24,2204.23193359375
2023-11-28,2179.631591796875
2023-11-29,2176.0751953125
2023-11-30,2190.84521484375
2023-12-01,2237.871826171875
2023-12-04,2279.760986328125
2023-12-05,2321.05810546875
2023-12-06,2332.567138671875
2023-12-07,2330.24560546875
2023-12-08,2303.126220703125
2023-12-11,2317.69873046875
2023-12-12,2354.69775390625
2023-12-13,2347.78173828125
2023-12-14,2377.66748046875
2023-12-15,2333.55517578125
2023-12-18,2310.98046875
2023-12-19,2285.392333984375
2023-12-20,2157.946044921875
2023-12-21,2212.8271484375
2023-12-22,2167.776123046875
2023-12-26,2212.0859375
2023-12-27,2292.110595703125
2023-12-28,2262.521484375
2023-12-29,2247.80078125
2024-01-01,2332.814208984375
2024-01-02,2292.604736328125
2024-01-03,2279.85986328125
2024-01-04,2332.567138671875
2024-01-05,2361.909912109375
2024-01-08,2302.28662109375
2024-01-09,2278.970947265625
2024-01-10,2261.03955078125
2024-01-11,2279.514404296875
2024-01-12,2275.759765625
2024-01-15,2265.63330078125
2024-01-16,2231.15380859375
2024-01-17,2165.30615234375
2024-01-18,2155.179443359375
2024-01-19,2187.73291015625
2024-01-23,2083.50341796875
2024-01-24,2128.80126953125
2024-01-25,2178.49560546875
2024-01-29,2229.2763671875
2024-01-30,2232.83349609375
2024-01-31,2252.345458984375
2024-02-01,2252.938232421875
2024-02-02,2231.89453125
2024-02-05,2167.134033203125
2024-02-06,2163.3798828125
2024-02-07,2144.657958984375
2024-02-08,2075.056396484375
2024-02-09,2101.582763671875
2024-02-12,2027.4366455078125
2024-02-13,2038.0572509765625
2024-02-14,2026.6463623046875
2024-02-15,2021.70654296875
2024-02-16,2059.49609375
2024-02-19,2076.39013671875
2024-02-20,2060.434814453125
2024-02-21,2061.817626953125
2024-02-22,2081.774169921875
2024-02-23,2064.53466796875
2024-02-26,2088.196044921875
2024-02-27,2047.689697265625
2024-02-28,1992.66064453125
2024-02-29,2000.51513671875
2024-03-01,2030.697021484375
2024-03-04,2002.63916015625
2024-03-05,1971.91357421875
2024-03-06,1922.515625
2024-03-07,1937.5821533203125
2024-03-11,1915.8963623046875
2024-03-12,1886.158935546875
2024-03-13,1803.516357421875
2024-03-14,1844.5660400390625
2024-03-15,1857.755126953125
2024-03-18,1862.2503662109375
2024-03-19,1861.70703125
2024-03-20,1872.2286376953125
2024-03-21,1899.00244140625
2024-03-22,1935.6553955078125
2024-03-26,1937.5821533203125
2024-03-27,1934.2723388671875
2024-03-28,1918.761474609375
2024-04-01,1968.3076171875
2024-04-02,2003.92333984375
2024-04-03,2017.853515625
2024-04-04,2002.0462646484375
2024-04-05,1965.1461181640625
2024-04-08,1986.6837158203125
2024-04-09,1966.82568359375
2024-04-10,1954.2784423828125
2024-04-12,1928.542236328125
2024-04-15,1910.8084716796875
2024-04-16,1946.374755859375
2024-04-18,1925.5289306640625
2024-04-19,1920.0458984375
2024-04-22,1936.8905029296875
2024-04-23,1927.949462890625
2024-04-24,1939.162841796875
2024-04-25,1784.695556640625
2024-04-26,1778.076416015625
2024-04-29,1810.6295166015625
2024-04-30,1816.013916015625
2024-05-02,1769.5799560546875
2024-05-03,1774.47021484375
2024-05-06,1772.840087890625
2024-05-07,1744.9302978515625
2024-05-08,1751.5989990234375
2024-05-09,1707.4375
2024-05-10,1694.1986083984375
2024-05-13,1721.7132568359375
2024-05-14,1736.5821533203125
2024-05-15,1739.74365234375
2024-05-16,1767.9002685546875
2024-05-17,1792.648681640625
2024-05-21,1825.547607421875
2024-05-22,1824.609130859375
2024-05-23,1790.4752197265625
2024-05-24,1770.8642578125
2024-05-27,1785.8812255859375
2024-05-28,1779.8546142578125
2024-05-29,1754.0689697265625
2024-05-30,1746.0665283203125
2024-05-31,1754.31591796875
2024-06-03,1835.624755859375
2024-06-04,1674.8348388671875
2024-06-05,1714.2545166015625
2024-06-06,1744.8314208984375
2024-06-07,1788.1534423828125
2024-06-10,1852.9140625
2024-06-11,1865.2142333984375
2024-06-12,1877.2177734375
2024-06-13,1878.8973388671875
2024-06-14,1859.681640625
2024-06-18,1866.2515869140625
2024-06-19,1837.029541015625
2024-06-20,1844.8551025390625
2024-06-21,1806.0242919921875
2024-06-24,1801.4676513671875
2024-06-25,1799.4864501953125
2024-06-26,1802.656494140625
2024-06-27,1775.3162841796875
2024-06-28,1796.3660888671875
2024-07-01,1832.5223388671875
2024-07-02,1822.12109375
2024-07-03,1838.4658203125
2024-07-04,1824.993896484375
2024-07-05,1840.6451416015625
2024-07-08,1838.36669921875
2024-07-09,1850.006103515625
2024-07-10,1847.727783203125
2024-07-11,1848.0250244140625
2024-07-12,1915.38427734375
2024-07-15,1911.0257568359375
2024-07-16,1897.8511962890625
2024-07-18,1898.7921142578125
2024-07-19,1801.5665283203125
2024-07-22,1754.4647216796875
2024-07-23,1761.6959228515625
2024-07-24,1754.76171875
2024-07-25,1754.861083984375
2024-07-26,1795.1278076171875
2024-07-29,1817.0198974609375
2024-07-30,1834.35498046875
2024-07-31,1833.1168212890625
2024-08-01,1796.16796875
2024-08-02,1781.755126953125
2024-08-05,1740.0023193359375
2024-08-06,1714.4453125
2024-08-07,1741.19091796875
2024-08-08,1753.375244140625
2024-08-09,1724.2025146484375
2024-08-12,1728.5611572265625
2024-08-13,1718.9029541015625
2024-08-14,1710.185791015625
2024-08-16,1734.306396484375
2024-08-19,1752.2855224609375
2024-08-20,1751.0472412109375
2024-08-21,1738.91259765625
2024-08-22,1782.4486083984375
2024-08-23,1787.054931640625
2024-08-26,1797.802490234375
2024-08-27,1804.6375732421875
2024-08-28,1807.114013671875
2024-08-29,1828.2628173828125
2024-08-30,1873.2353515625
2024-09-02,1901.91259765625
2024-09-03,1897.454833984375
2024-09-04,1908.4503173828125
2024-09-05,1895.7213134765625
2024-09-06,1858.574462890625
2024-09-09,1857.980224609375
2024-09-10,1869.61962890625
2024-09-11,1880.9617919921875
2024-09-12,1869.570068359375
2024-09-13,1884.180908203125
2024-09-16,1839.060302734375
2024-09-17,1804.835693359375
2024-09-18,1817.1683349609375
2024-09-19,1805.083251953125
2024-09-20,1818.6048583984375
2024-09-23,1882.199951171875
2024-09-24,1911.5211181640625
2024-09-25,1892.3533935546875
2024-09-26,1897.702392578125
2024-09-27,1876.9002685546875
2024-09-30,1914.9879150390625
2024-10-01,1938.1181640625
2024-10-03,1931.6297607421875
2024-10-04,1919.24755859375
2024-10-07,1836.237060546875
2024-10-08,1862.2396240234375
2024-10-09,1823.408935546875
2024-10-10,1830.9375
2024-10-11,1855.3056640625
2024-10-14,1871.5015869140625
2024-10-15,1868.18310546875
2024-10-16,1849.659423828125
2024-10-17,1817.7132568359375
2024-10-18,1834.70166015625
2024-10-21,1813.5528564453125
2024-10-22,1787.4510498046875
2024-10-23,1744.26171875
2024-10-24,1795.870849609375
2024-10-25,1758.6419677734375
2024-10-28,1783.3123779296875
2024-10-29,1783.808837890625
2024-10-30,1826.944580078125
2024-10-31,1819.9454345703125
2024-11-01,1824.9093017578125
2024-11-04,1776.8096923828125
2024-11-05,1780.6318359375
2024-11-06,1804.4088134765625
2024-11-07,1785.2481689453125
2024-11-08,1755.2666015625
2024-11-11,1742.6583251953125
2024-11-12,1773.78173828125
2024-11-13,1725.0367431640625
2024-11-14,1701.408935546875
2024-11-18,1674.1573486328125
2024-11-19,1732.6314697265625
2024-11-21,1758.790771484375
2024-11-22,1795.1759033203125
2024-11-25,1813.591796875
2024-11-26,1812.9962158203125
2024-11-27,1823.1719970703125
2024-11-28,1806.1461181640625
2024-11-29,1807.1883544921875
2024-12-02,1866.1590576171875
2024-12-03,1916.8399658203125
2024-12-04,1922.697265625
2024-12-05,1899.962890625
2024-12-06,1912.1241455078125
2024-12-09,1884.0289306640625
2024-12-10,1884.9718017578125
2024-12-11,1952.3809814453125
2024-12-12,1921.2578125
2024-12-13,1907.706298828125
2024-12-16,1931.8802490234375
2024-12-17,1920.115966796875
2024-12-18,1865.7122802734375
2024-12-19,1838.5103759765625
2024-12-20,1788.8719482421875
2024-12-23,1747.22509765625
2024-12-24,1705.2310791015625
2024-12-26,1725.97998046875
2024-12-27,1727.8165283203125
2024-12-30,1758.5426025390625
2024-12-31,1754.472412109375
2025-01-01,1758.1455078125
2025-01-02,1803.068359375
2025-01-03,1794.77880859375
2025-01-06,1743.1546630859375
2025-01-07,1786.240966796875
2025-01-08,1787.0848388671875
2025-01-09,1789.26904296875
2025-01-10,1715.009765625
2025-01-13,1689.79345703125
2025-01-14,1716.4989013671875
2025-01-15,1724.441162109375
2025-01-16,1728.064697265625
2025-01-17,1709.4998779296875
2025-01-20,1739.38232421875
2025-01-21,1758.393798828125
2025-01-22,1786.04248046875
2025-01-23,1815.130615234375
2025-01-24,1789.914306640625
2025-01-27,1782.96484375
2025-01-28,1800.090087890625
2025-01-29,1843.02734375
2025-01-30,1838.5103759765625
2025-01-31,1852.8558349609375
2025-02-01,1814.1875
2025-02-03,1797.3599853515625
2025-02-04,1839.3045654296875
2025-02-05,1873.902587890625
2025-02-06,1854.493896484375
2025-02-07,1836.3758544921875
2025-02-10,1810.0675048828125
2025-02-11,1773.136474609375
2025-02-12,1787.0352783203125
2025-02-13,1785.3970947265625
2025-02-14,1769.5623779296875
2025-02-17,1795.07666015625
2025-02-18,1786.8863525390625
2025-02-19,1757.947021484375
2025-02-20,1771.4984130859375
2025-02-21,1729.1566162109375
2025-02-24,1724.6893310546875
2025-02-25,1715.555908203125
2025-02-27,1717.5908203125
2025-02-28,1677.433349609375
2025-03-03,1699.5225830078125
2025-03-04,1686.964111328125
2025-03-05,1694.75732421875
2025-03-06,1701.5081787109375
2025-03-07,1684.0849609375
2025-03-10,1661.5987548828125
2025-03-11,1674.256591796875
2025-03-12,1629.2344970703125
2025-03-13,1595.4803466796875
2025-03-17,1651.323486328125
2025-03-18,1651.323486328125
2025-03-19,1713.768798828125
2025-03-20,1683.9857177734375
2025-03-21,1734.765869140625
2025-03-24,1732.1351318359375
2025-03-25,1733.078125
2025-03-26,1748.019287109375
2025-03-27,1800.437744140625
2025-03-28,1808.3798828125
2025-04-01,1773.5335693359375
2025-04-02,1804.01171875
2025-04-03,1843.7225341796875
2025-04-04,1832.1070556640625
2025-04-07,1773.3350830078125
2025-04-08,1795.275146484375
2025-04-09,1812.6983642578125
2025-04-11,1798.5513916015625
2025-04-15,1855.685302734375
2025-04-16,1833.050048828125
2025-04-17,1838.2125244140625
2025-04-21,1908.5999755859375
2025-04-22,1889.7373046875
2025-04-23,1875.7391357421875
2025-04-24,1959.826904296875
2025-04-25,1951.6861572265625
2025-04-28,1969.357421875
2025-04-29,1940.6663818359375
2025-04-30,1928.65380859375
2025-05-02,1931.5328369140625
2025-05-05,1926.966064453125
2025-05-06,1938.28369140625
2025-05-07,1960.025390625
2025-05-08,1950.1968994140625
2025-05-09,1902.941162109375
2025-05-12,1966.57763671875
2025-05-13,1992.1910400390625
2025-05-14,2041.2340087890625
2025-05-15,2070.71923828125
2025-05-16,2055.133056640625
2025-05-19,2048.9775390625
2025-05-20,2042.3258056640625
2025-05-21,2074.19384765625
2025-05-22,2091.66650390625
2025-05-23,2127.505615234375
2025-05-26,2041.2340087890625
2025-05-27,2049.275390625
2025-05-28,2035.0787353515625
2025-05-29,2037.8585205078125
2025-05-30,2001.8209228515625
2025-06-02,2060.989990234375
2025-06-03,2047.0911865234375
2025-06-04,2045.1055908203125
2025-06-05,2074.0947265625
2025-06-06,2100.8994140625
2025-06-09,2106.260498046875
2025-06-10,2144.184326171875
2025-06-11,2127.60498046875
2025-06-12,2088.78759765625
2025-06-13,2074.19384765625
2025-06-16,2080.547607421875
2025-06-17,2047.0911865234375
2025-06-18,2034.1851806640625
2025-06-19,2028.5264892578125
2025-06-20,2025.4488525390625
2025-06-23,2061.774169921875
2025-06-24,2065.25732421875
2025-06-25,2084.166259765625
2025-06-26,2181.298583984375
2025-06-27,2198.01806640625
2025-06-30,2197.02294921875
2025-07-01,2178.412353515625
2025-07-02,2209.463134765625
2025-07-03,2199.21240234375
2025-07-04,2168.858642578125
2025-07-07,2144.07763671875
2025-07-08,2143.6796875
2025-07-09,2165.37548828125
2025-07-10,2161.294921875
2025-07-11,2165.972412109375
2025-07-14,2148.75537109375
2025-07-15,2171.84423828125
2025-07-16,2153.830810546875
2025-07-17,2179.109375
2025-07-18,2241.01123046875
2025-07-21,2251.361328125
2025-07-22,2309.08349609375
2025-07-23,2258.825439453125
2025-07-24,2258.228271484375
2025-07-25,2219.713623046875
2025-07-28,2194.734130859375
2025-07-29,2188.066162109375
2025-07-30,2228.77001953125
2025-07-31,2224.7890625
2025-08-01,2193.83837890625
2025-08-04,2216.130859375
2025-08-05,2231.95458984375
2025-08-06,2240.015869140625
2025-08-07,2256.238037109375
2025-08-08,2232.6513671875
2025-08-11,2213.941650390625
2025-08-12,2242.603271484375
2025-08-13,2259.920166015625
2025-08-14,2259.422607421875
2025-08-18,2319.6328125
2025-08-19,2335.257568359375
2025-08-20,2333.16748046875
2025-08-21,2337.645751953125
2025-08-22,2315.253662109375
2025-08-25,2336.252685546875
2025-08-26,2346.9013671875
2025-08-28,2340.1337890625
2025-08-29,2389.993896484375
2025-09-01,2391.785400390625
2025-09-02,2390.6904296875
2025-09-03,2400.045654296875
2025-09-04,2397.059814453125
2025-09-05,2398.751708984375
2025-09-08,2398.453369140625
2025-09-09,2399.050537109375
2025-09-10,2389.993896484375
2025-09-11,2398.254150390625
2025-09-12,2399.846435546875
2025-09-15,2403.42919921875
2025-09-16,2416.267333984375
2025-09-17,2464.3359375
2025-09-18,2436.47021484375
2025-09-19,2398.353515625
2025-09-22,2367.104248046875
2025-09-23,2327.992431640625
2025-09-24,2309.680419921875
2025-09-25,2251.4609375
2025-09-26,2204.785400390625
2025-09-29,2218.619140625
2025-09-30,2216.529052734375
2025-10-01,2218.71826171875
2025-10-03,2242.90185546875
2025-10-06,2240.413818359375
2025-10-07,2232.552001953125
2025-10-08,2220.907958984375
2025-10-09,2223.9931640625
2025-10-10,2217.026611328125
2025-10-13,2224.0927734375
2025-10-14,2202.397216796875
2025-10-15,2208.567138671875
2025-10-16,2213.7421875
2025-10-17,2234.34326171875
2025-10-20,2185.37890625
2025-10-21,2174.92919921875
2025-10-23,2123.57666015625
2025-10-24,2092.26806640625
2025-10-27,2087.08349609375
2025-10-28,2121.78173828125
2025-10-29,2124.573486328125
2025-10-30,2092.96630859375
2025-10-31,2090.6728515625
2025-11-03,2075.81640625
2025-11-04,2043.6109619140625
2025-11-06,2042.813232421875
2025-11-07,2031.546142578125
2025-11-10,2049.69287109375
2025-11-11,2038.824951171875
2025-11-12,2030.2498779296875
2025-11-13,2041.816162109375
2025-11-14,2026.6605224609375
2025-11-17,2008.713134765625
2025-11-18,1985.1820068359375
2025-11-19,2015.3935546875
2025-11-20,2006.2203369140625
2025-11-21,2003.328857421875
2025-11-24,2016.88916015625
2025-11-25,2013.9976806640625
2025-11-26,2020.677978515625
2025-11-27,2013.299560546875
2025-11-28,2003.5283203125
2025-12-01,2003.5283203125
2025-12-02,1980.994384765625
2025-12-03,1977.7039794921875
2025-12-04,1984.484130859375
2025-12-05,1983.1878662109375
2025-12-08,1987.973876953125
2025-12-09,1962.249267578125
2025-12-10,1938.9176025390625
2025-12-11,1981.29345703125
2025-12-12,2066.144775390625
2025-12-15,2097.453125
2025-12-16,2060.46142578125
2025-12-17,2067.83984375
2025-12-18,2018.4844970703125
2025-12-19,2009.4111328125
2025-12-22,2008.314208984375
2025-12-23,2053.382080078125
2025-12-24,2103.236083984375
2025-12-26,2154.28662109375
2025-12-29,2153.08984375
2025-12-30,2121.482666015625
2025-12-31,2124.673095703125
2026-01-01,2129.957763671875
2026-01-02,2140.825927734375
2026-01-05,2127.664306640625
2026-01-06,2109.41796875
2026-01-07,2115.00146484375
2026-01-08,2060.162353515625
2026-01-09,2044.408447265625
2026-01-12,2067.540771484375
2026-01-13,2099.347412109375
2026-01-14,2170.937744140625
2026-01-15,2170.937744140625
2026-01-16,2156.0810546875
2026-01-19,2150.796875
2026-01-20,2184.996337890625
2026-01-21,2225.87646484375
2026-01-22,2137.435791015625
2026-01-23,2078.8076171875
2026-01-27,2100.94287109375
2026-01-28,2068.33837890625
2026-01-29,2057.270751953125
2026-01-30,2059.46435546875
2026-02-02,2057.370361328125
2026-02-03,2104.4326171875
2026-02-04,2134.943115234375
2026-02-05,2147.30712890625
2026-02-06,2112.110107421875
2026-02-09,2189.283935546875
2026-02-10,2184.996337890625
2026-02-11,2168.84375
2026-02-12,2164.85546875
2026-02-13,2134.0458984375
2026-02-16,2130.0576171875
2026-02-17,2106.725830078125
2026-02-18,2122.678955078125
2026-02-19,2080.502685546875
2026-02-20,2063.951171875
2026-02-23,2084.6904296875
2026-02-24,2063.352783203125
2026-02-25,2057.47021484375
2026-02-26,2055.077392578125
2026-02-27,1987.17626953125
2026-03-02,1953.774169921875
2026-03-04,1890.1605224609375
2026-03-05,1923.0640869140625
2026-03-06,1894.2486572265625
2026-03-09,1834.8226318359375
2026-03-10,1843.5970458984375
2026-03-11,1850.476806640625
2026-03-12,1888.9639892578125
2026-03-13,1834.5235595703125
2026-03-16,1847.5853271484375
2026-03-17,1849.479736328125
2026-03-18,1910.4012451171875
2026-03-19,1826.5469970703125
2026-03-20,1835.620361328125
2026-03-23,1740.9976806640625
2026-03-24,1787.6610107421875
2026-03-25,1878.4947509765625
2026-03-27,1851.9725341796875
2026-03-30,1774.0009765625
2026-04-01,1800.72265625
2026-04-02,1789.056884765625
2026-04-06,1869.919921875
2026-04-07,1830.236083984375
2026-04-08,1916.98193359375
2026-04-09,1905.0169677734375
2026-04-10,1962.9471435546875
2026-04-13,1941.9088134765625
2026-04-15,1968.8299560546875
2026-04-16,1968.9296875
2026-04-17,1965.9383544921875
2026-04-20,1976.009033203125
2026-04-21,1984.1849365234375
2026-04-22,1986.976806640625
2026-04-23,1953.076171875
2026-04-24,1956.765380859375
2026-04-27,1966.935546875
2026-04-28,1913.193115234375
2026-04-29,1944.002685546875
2026-04-30,1900.7296142578125
2026-05-04,1977.504638671875
2026-05-05,1962.3489990234375
2026-05-06,1968.8299560546875
2026-05-07,1968.5308837890625
2026-05-08,1818.271240234375
2026-05-11,1767.0213623046875
2026-05-12,1775.9951171875
2026-05-13,1771.707763671875
2026-05-14,1759.5433349609375
2026-05-15,1722.4520263671875
2026-05-18,1707.5955810546875
2026-05-19,1708.7921142578125
2026-05-20,1701.8126220703125
2026-05-21,1742.6927490234375
2026-05-22,1790.35302734375
2026-05-25,1817.274169921875
2026-05-26,1780.3822021484375
2026-05-27,1786.86328125
2026-05-28,1786.86328125
2026-05-29,1743.091552734375
2026-06-01,1742.2939453125
2026-06-02,1744.587158203125
2026-06-03,1718.16455078125
2026-06-04,1720.258544921875
2026-06-05,1683.6656494140625
