Date,ADVENZYMES
2020-05-28,141.1287384033203
2020-05-29,140.9408416748047
2020-06-01,140.8468475341797
2020-06-02,143.71266174316406
2020-06-03,144.9341583251953
2020-06-04,147.0482635498047
2020-06-05,146.4844970703125
2020-06-08,151.08856201171875
2020-06-09,164.71286010742188
2020-06-10,161.6591339111328
2020-06-11,156.20945739746094
2020-06-12,160.3436737060547
2020-06-15,154.80001831054688
2020-06-16,156.11544799804688
2020-06-17,152.82684326171875
2020-06-18,158.1826171875
2020-06-19,157.00808715820312
2020-06-22,157.19601440429688
2020-06-23,170.9142303466797
2020-06-24,166.3101806640625
2020-06-25,163.3973846435547
2020-06-26,161.89402770996094
2020-06-29,163.0215606689453
2020-06-30,160.3436737060547
2020-07-01,162.0819549560547
2020-07-02,161.33026123046875
2020-07-03,160.81346130371094
2020-07-06,160.39065551757812
2020-07-07,162.78663635253906
2020-07-08,159.49806213378906
2020-07-09,157.61215209960938
2020-07-10,154.5947723388672
2020-07-13,154.5947723388672
2020-07-14,157.5650177001953
2020-07-15,153.88755798339844
2020-07-16,151.5301971435547
2020-07-17,153.8403778076172
2020-07-20,155.34910583496094
2020-07-21,154.3590087890625
2020-07-22,153.41607666015625
2020-07-23,154.07611083984375
2020-07-24,152.9917755126953
2020-07-27,150.39866638183594
2020-07-28,162.37400817871094
2020-07-29,166.66436767578125
2020-07-30,172.03912353515625
2020-07-31,179.2525634765625
2020-08-03,204.240478515625
2020-08-04,196.69699096679688
2020-08-05,196.60264587402344
2020-08-06,208.24795532226562
2020-08-07,204.3347625732422
2020-08-10,199.29005432128906
2020-08-11,197.78134155273438
2020-08-12,196.88552856445312
2020-08-13,196.13119506835938
2020-08-14,204.47622680664062
2020-08-17,224.65509033203125
2020-08-18,220.0818328857422
2020-08-19,221.77914428710938
2020-08-20,221.59051513671875
2020-08-21,222.01486206054688
2020-08-24,226.06947326660156
2020-08-25,227.05958557128906
2020-08-26,220.17613220214844
2020-08-27,211.5010986328125
2020-08-28,205.1834259033203
2020-08-31,187.64474487304688
2020-09-01,202.16598510742188
2020-09-02,203.3917999267578
2020-09-03,212.01971435546875
2020-09-04,219.94039916992188
2020-09-07,219.7989501953125
2020-09-08,216.8286895751953
2020-09-09,218.76171875
2020-09-10,216.87586975097656
2020-09-11,216.92298889160156
2020-09-14,222.25057983398438
2020-09-15,226.4466552734375
2020-09-16,223.33497619628906
2020-09-17,232.29290771484375
2020-09-18,236.72470092773438
2020-09-21,221.11904907226562
2020-09-22,209.4266357421875
2020-09-23,214.61279296875
2020-09-24,257.51654052734375
2020-09-25,276.42242431640625
2020-09-28,284.24884033203125
2020-09-29,277.1767578125
2020-09-30,311.4525451660156
2020-10-01,315.5543212890625
2020-10-05,320.78765869140625
2020-10-06,339.7879333496094
2020-10-07,357.27935791015625
2020-10-08,330.12274169921875
2020-10-09,338.9863586425781
2020-10-12,327.2467346191406
2020-10-13,317.1573486328125
2020-10-14,328.56689453125
2020-10-15,309.4252624511719
2020-10-16,310.60394287109375
2020-10-19,311.216796875
2020-10-20,301.92889404296875
2020-10-21,312.7254943847656
2020-10-22,306.3606872558594
2020-10-23,300.89166259765625
2020-10-26,290.9908142089844
2020-10-27,291.41510009765625
2020-10-28,295.5640563964844
2020-10-29,299.6186828613281
2020-10-30,294.951171875
2020-11-02,285.89892578125
2020-11-03,277.27105712890625
2020-11-04,268.1716613769531
2020-11-05,283.11724853515625
2020-11-06,289.9064025878906
2020-11-09,294.6211242675781
2020-11-10,285.7103576660156
2020-11-11,289.4821472167969
2020-11-12,304.09765625
2020-11-13,312.06549072265625
2020-11-14,311.5468444824219
2020-11-17,303.67327880859375
2020-11-18,313.4798583984375
2020-11-19,320.4576416015625
2020-11-20,316.40301513671875
2020-11-23,318.0531311035156
2020-11-24,322.6263732910156
2020-11-25,311.7354736328125
2020-11-26,306.2192687988281
2020-11-27,332.7629699707031
2020-12-01,339.7879333496094
2020-12-02,332.2443542480469
2020-12-03,327.1996154785156
2020-12-04,330.12274169921875
2020-12-07,328.70831298828125
2020-12-08,322.6735534667969
2020-12-09,326.3038330078125
2020-12-10,322.9564514160156
2020-12-11,318.4302978515625
2020-12-14,320.9290771484375
2020-12-15,328.8026428222656
2020-12-16,324.1351318359375
2020-12-17,324.7480163574219
2020-12-18,321.7305603027344
2020-12-21,294.6211242675781
2020-12-22,296.5069885253906
2020-12-23,305.4177551269531
2020-12-24,306.6907043457031
2020-12-28,310.0852966308594
2020-12-29,307.0207214355469
2020-12-30,303.4847412109375
2020-12-31,315.64862060546875
2021-01-01,317.48736572265625
2021-01-04,313.291259765625
2021-01-05,307.3979797363281
2021-01-06,309.09521484375
2021-01-07,310.27386474609375
2021-01-08,309.3781433105469
2021-01-11,308.6708679199219
2021-01-12,310.7925109863281
2021-01-13,305.9364013671875
2021-01-14,306.8793029785156
2021-01-15,299.4300842285156
2021-01-18,297.1198425292969
2021-01-19,302.5418395996094
2021-01-20,305.794921875
2021-01-21,296.2712707519531
2021-01-22,291.273681640625
2021-01-25,290.47216796875
2021-01-27,303.20184326171875
2021-01-28,300.09014892578125
2021-01-29,298.5343017578125
2021-02-01,297.59136962890625
2021-02-02,308.718017578125
2021-02-03,317.7702941894531
2021-02-04,315.60150146484375
2021-02-05,315.22430419921875
2021-02-08,343.5596618652344
2021-02-09,349.17010498046875
2021-02-10,348.085693359375
2021-02-11,351.6217041015625
2021-02-12,354.2148132324219
2021-02-15,339.5049743652344
2021-02-16,351.810302734375
2021-02-17,347.0484619140625
2021-02-18,369.8204650878906
2021-02-19,372.03631591796875
2021-02-22,350.1130065917969
2021-02-23,335.6389465332031
2021-02-24,348.27435302734375
2021-02-25,339.7406921386719
2021-02-26,336.8647155761719
2021-03-01,328.142578125
2021-03-02,333.8473815917969
2021-03-03,341.2493896484375
2021-03-04,336.9119567871094
2021-03-05,328.70831298828125
2021-03-08,328.944091796875
2021-03-09,330.02850341796875
2021-03-10,331.91436767578125
2021-03-12,333.9888000488281
2021-03-15,345.3983154296875
2021-03-16,343.70111083984375
2021-03-17,348.6986083984375
2021-03-18,345.6340637207031
2021-03-19,335.21466064453125
2021-03-22,334.884521484375
2021-03-23,330.5470275878906
2021-03-24,323.4278869628906
2021-03-25,320.8347473144531
2021-03-26,322.6263732910156
2021-03-30,331.86712646484375
2021-03-31,325.2666015625
2021-04-01,332.9515686035156
2021-04-05,343.1352844238281
2021-04-06,347.1899719238281
2021-04-07,360.2967834472656
2021-04-08,353.8376770019531
2021-04-09,349.5944519042969
2021-04-12,337.7605285644531
2021-04-13,338.84490966796875
2021-04-15,336.6290588378906
2021-04-16,336.7233581542969
2021-04-19,340.3064880371094
2021-04-20,353.9791259765625
2021-04-22,360.34393310546875
2021-04-23,363.21990966796875
2021-04-26,358.6466369628906
2021-04-27,363.87994384765625
2021-04-28,382.3143615722656
2021-04-29,382.031494140625
2021-04-30,377.8354187011719
2021-05-03,421.069091796875
2021-05-04,423.5208435058594
2021-05-05,430.4513854980469
2021-05-06,421.7763366699219
2021-05-07,419.60760498046875
2021-05-10,434.5060119628906
2021-05-11,431.11151123046875
2021-05-12,435.7318420410156
2021-05-14,430.4985656738281
2021-05-17,430.6871337890625
2021-05-18,446.1513671875
2021-05-19,456.9007873535156
2021-05-20,459.25811767578125
2021-05-21,452.56329345703125
2021-05-24,446.0569763183594
2021-05-25,455.76922607421875
2021-05-26,450.81890869140625
2021-05-27,446.622802734375
2021-05-28,431.11151123046875
2021-05-31,403.43621826171875
2021-06-01,389.3864440917969
2021-06-02,391.0837097167969
2021-06-03,392.26239013671875
2021-06-04,391.2723083496094
2021-06-07,391.7437438964844
2021-06-08,395.98699951171875
2021-06-09,386.84051513671875
2021-06-10,389.1978454589844
2021-06-11,390.1878662109375
2021-06-14,387.9720153808594
2021-06-15,388.2549133300781
2021-06-16,390.8009033203125
2021-06-17,407.3022766113281
2021-06-18,392.356689453125
2021-06-21,393.2524108886719
2021-06-22,395.7984313964844
2021-06-23,388.4434814453125
2021-06-24,385.9446716308594
2021-06-25,385.85040283203125
2021-06-28,387.6891174316406
2021-06-29,390.8479919433594
2021-06-30,390.8479919433594
2021-07-01,385.8975524902344
2021-07-02,384.3417053222656
2021-07-05,385.8975524902344
2021-07-06,384.57745361328125
2021-07-07,378.9669494628906
2021-07-08,375.3837890625
2021-07-09,380.8056640625
2021-07-12,381.182861328125
2021-07-13,391.0365905761719
2021-07-14,392.0267028808594
2021-07-15,389.103515625
2021-07-16,390.37646484375
2021-07-19,384.2945251464844
2021-07-20,376.5624694824219
2021-07-22,376.8453063964844
2021-07-23,376.09100341796875
2021-07-26,384.907470703125
2021-07-27,380.2399597167969
2021-07-28,376.7510681152344
2021-07-29,376.7038879394531
2021-07-30,376.4681701660156
2021-08-02,401.03167724609375
2021-08-03,398.6272277832031
2021-08-04,392.5452880859375
2021-08-05,387.02911376953125
2021-08-06,388.3963317871094
2021-08-09,388.6320495605469
2021-08-10,373.0735778808594
2021-08-11,360.438232421875
2021-08-12,367.7460021972656
2021-08-13,366.2844543457031
2021-08-16,362.135498046875
2021-08-17,348.9815368652344
2021-08-18,355.9592590332031
2021-08-20,353.8376770019531
2021-08-23,347.5671081542969
2021-08-24,348.41571044921875
2021-08-25,348.41571044921875
2021-08-26,345.16259765625
2021-08-27,349.78302001953125
2021-08-30,353.7433776855469
2021-08-31,360.45428466796875
2021-09-01,363.384521484375
2021-09-02,358.9419250488281
2021-09-03,357.94952392578125
2021-09-06,355.5865173339844
2021-09-07,348.5447082519531
2021-09-08,346.22894287109375
2021-09-09,346.4652099609375
2021-09-13,389.70843505859375
2021-09-14,384.9823913574219
2021-09-15,372.1748962402344
2021-09-16,368.8194274902344
2021-09-17,377.0899353027344
2021-09-20,369.48101806640625
2021-09-21,363.71527099609375
2021-09-22,369.1974792480469
2021-09-23,366.1255187988281
2021-09-24,359.3673400878906
2021-09-27,364.32965087890625
2021-09-28,363.71527099609375
2021-09-29,369.48101806640625
2021-09-30,367.2597961425781
2021-10-01,363.0063171386719
2021-10-04,366.5508728027344
2021-10-05,367.68511962890625
2021-10-06,378.4132080078125
2021-10-07,380.2563781738281
2021-10-08,383.092041015625
2021-10-11,390.2755432128906
2021-10-12,380.30364990234375
2021-10-13,371.9385681152344
2021-10-14,371.7022399902344
2021-10-18,373.78173828125
2021-10-19,366.0310363769531
2021-10-20,361.25775146484375
2021-10-21,362.013916015625
2021-10-22,351.90020751953125
2021-10-25,357.7604675292969
2021-10-26,359.7926330566406
2021-10-27,361.1159362792969
2021-10-28,358.32763671875
2021-10-29,356.1535949707031
2021-11-01,363.4317321777344
2021-11-02,348.8755187988281
2021-11-03,346.3234558105469
2021-11-04,344.1967468261719
2021-11-08,338.57275390625
2021-11-09,341.7864990234375
2021-11-10,340.17962646484375
2021-11-11,337.343994140625
2021-11-12,333.51593017578125
2021-11-15,334.8392028808594
2021-11-16,332.7125244140625
2021-11-17,325.5289611816406
2021-11-18,318.06182861328125
2021-11-22,308.08990478515625
2021-11-23,320.1885681152344
2021-11-24,318.534423828125
2021-11-25,316.59674072265625
2021-11-26,318.20355224609375
2021-11-29,310.5946960449219
2021-11-30,309.5077209472656
2021-12-01,304.9234619140625
2021-12-02,307.995361328125
2021-12-03,315.1316833496094
2021-12-06,312.3905944824219
2021-12-07,316.3604431152344
2021-12-08,320.2830810546875
2021-12-09,332.428955078125
2021-12-10,335.7371826171875
2021-12-13,331.2474365234375
2021-12-14,325.0091247558594
2021-12-15,329.404296875
2021-12-16,331.294677734375
2021-12-17,320.2830810546875
2021-12-20,303.7892150878906
2021-12-21,306.5303039550781
2021-12-22,313.5248718261719
2021-12-23,315.9350891113281
2021-12-24,311.2091064453125
2021-12-27,308.70428466796875
2021-12-28,305.9159240722656
2021-12-29,304.2618103027344
2021-12-30,304.0254821777344
2021-12-31,308.231689453125
2022-01-03,314.70635986328125
2022-01-04,314.8008728027344
2022-01-05,316.4549560546875
2022-01-06,315.9350891113281
2022-01-07,317.5419616699219
2022-01-10,315.79327392578125
2022-01-11,309.9803466796875
2022-01-12,307.0502014160156
2022-01-13,309.4131774902344
2022-01-14,314.2337341308594
2022-01-17,320.991943359375
2022-01-18,316.9748229980469
2022-01-19,311.3036193847656
2022-01-20,308.8932800292969
2022-01-21,302.0878601074219
2022-01-24,291.6432800292969
2022-01-25,301.2844543457031
2022-01-27,296.9364318847656
2022-01-28,294.2426452636719
2022-01-31,297.928955078125
2022-02-01,300.4337158203125
2022-02-02,317.6837158203125
2022-02-03,329.3570251464844
2022-02-04,321.79541015625
2022-02-07,303.6474609375
2022-02-08,299.1104431152344
2022-02-09,293.439208984375
2022-02-10,294.7624816894531
2022-02-11,294.8570251464844
2022-02-14,287.01177978515625
2022-02-15,290.6980895996094
2022-02-16,290.5090637207031
2022-02-17,283.98712158203125
2022-02-18,280.8207092285156
2022-02-21,272.92822265625
2022-02-22,261.20770263671875
2022-02-23,263.1925964355469
2022-02-24,248.02203369140625
2022-02-25,292.8248291015625
2022-02-28,302.32415771484375
2022-03-02,304.21453857421875
2022-03-03,299.39404296875
2022-03-04,289.2330627441406
2022-03-07,284.0343933105469
2022-03-08,283.561767578125
2022-03-09,285.9720764160156
2022-03-10,289.0439758300781
2022-03-11,286.6809997558594
2022-03-14,283.65631103515625
2022-03-15,283.2309875488281
2022-03-16,286.1138610839844
2022-03-17,284.0816650390625
2022-03-21,287.8624572753906
2022-03-22,289.185791015625
2022-03-23,285.4994812011719
2022-03-24,279.5919189453125
2022-03-25,277.7015686035156
2022-03-28,268.6275634765625
2022-03-29,263.3343811035156
2022-03-30,274.818603515625
2022-03-31,266.64263916015625
2022-04-01,272.64471435546875
2022-04-04,281.48236083984375
2022-04-05,285.2159118652344
2022-04-06,283.2309875488281
2022-04-07,282.14398193359375
2022-04-08,284.8377990722656
2022-04-11,299.2049255371094
2022-04-12,297.9761657714844
2022-04-13,297.26727294921875
2022-04-18,299.6303405761719
2022-04-19,298.96868896484375
2022-04-20,297.26727294921875
2022-04-21,292.63580322265625
2022-04-22,289.98919677734375
2022-04-25,286.491943359375
2022-04-26,287.62615966796875
2022-04-27,287.6734619140625
2022-04-28,287.8152160644531
2022-04-29,285.68853759765625
2022-05-02,278.9775695800781
2022-05-04,272.2665710449219
2022-05-05,276.5199890136719
2022-05-06,270.61248779296875
2022-05-09,267.0207214355469
2022-05-10,262.2001037597656
2022-05-11,260.7823486328125
2022-05-12,260.07342529296875
2022-05-13,258.3247985839844
2022-05-16,258.1830139160156
2022-05-17,267.5405578613281
2022-05-18,266.6898498535156
2022-05-19,269.7617492675781
2022-05-20,262.62548828125
2022-05-23,256.19805908203125
2022-05-24,264.6104736328125
2022-05-25,266.5481262207031
2022-05-26,267.209716796875
2022-05-27,271.2268981933594
2022-05-30,273.8734436035156
2022-05-31,270.61248779296875
2022-06-01,271.9358215332031
2022-06-02,271.699462890625
2022-06-03,280.96246337890625
2022-06-06,280.91522216796875
2022-06-07,277.89056396484375
2022-06-08,277.3233947753906
2022-06-09,285.0268859863281
2022-06-10,281.81317138671875
2022-06-13,275.054931640625
2022-06-14,275.1022033691406
2022-06-15,271.6522216796875
2022-06-16,264.3268737792969
2022-06-17,257.47412109375
2022-06-20,252.08645629882812
2022-06-21,258.2303161621094
2022-06-22,253.26795959472656
2022-06-23,252.70083618164062
2022-06-24,253.6932830810547
2022-06-27,260.5932922363281
2022-06-28,257.1432800292969
2022-06-29,254.9693145751953
2022-06-30,251.61386108398438
2022-07-01,249.20358276367188
2022-07-04,248.35289001464844
2022-07-05,250.90496826171875
2022-07-06,255.96177673339844
2022-07-07,258.0412902832031
2022-07-08,253.74053955078125
2022-07-11,264.0905456542969
2022-07-12,260.3569641113281
2022-07-13,260.4515075683594
2022-07-14,256.19805908203125
2022-07-15,259.03369140625
2022-07-18,260.40423583984375
2022-07-19,278.7412414550781
2022-07-20,279.8755187988281
2022-07-21,280.3953552246094
2022-07-22,277.27618408203125
2022-07-25,271.3686828613281
2022-07-26,269.0056457519531
2022-07-27,266.4535827636719
2022-07-28,271.9358215332031
2022-07-29,271.3213806152344
2022-08-01,273.2117614746094
2022-08-02,276.0001220703125
2022-08-03,276.94537353515625
2022-08-04,273.5426330566406
2022-08-05,276.66180419921875
2022-08-08,263.52337646484375
2022-08-10,255.11105346679688
2022-08-11,251.1739044189453
2022-08-12,250.41494750976562
2022-08-16,251.31622314453125
2022-08-17,251.36366271972656
2022-08-18,252.50209045410156
2022-08-19,253.16622924804688
2022-08-22,250.27259826660156
2022-08-23,252.35980224609375
2022-08-24,251.22132873535156
2022-08-25,249.6559295654297
2022-08-26,250.22518920898438
2022-08-29,249.51365661621094
2022-08-30,255.111083984375
2022-09-01,254.54185485839844
2022-09-02,254.87393188476562
2022-09-05,255.111083984375
2022-09-06,257.3406066894531
2022-09-07,263.27008056640625
2022-09-08,261.3251953125
2022-09-09,262.3213806152344
2022-09-12,262.6534423828125
2022-09-13,263.364990234375
2022-09-14,259.2854919433594
2022-09-15,260.28167724609375
2022-09-16,259.19061279296875
2022-09-19,253.11878967285156
2022-09-20,277.690673828125
2022-09-21,282.3868103027344
2022-09-22,292.72784423828125
2022-09-23,275.98297119140625
2022-09-26,269.104736328125
2022-09-27,269.5791015625
2022-09-28,259.0957336425781
2022-09-29,257.9572448730469
2022-09-30,255.53802490234375
2022-10-03,254.2572479248047
2022-10-04,262.3688049316406
2022-10-06,266.0688781738281
2022-10-07,267.2547302246094
2022-10-10,262.2265319824219
2022-10-11,254.68417358398438
2022-10-12,257.7200927734375
2022-10-13,254.9687957763672
2022-10-14,255.01622009277344
2022-10-17,253.16622924804688
2022-10-18,265.30987548828125
2022-10-19,268.3457336425781
2022-10-20,269.4842224121094
2022-10-21,267.5867614746094
2022-10-24,271.7137145996094
2022-10-25,267.8239440917969
2022-10-27,271.9508972167969
2022-10-28,269.5316467285156
2022-10-31,269.6265563964844
2022-11-01,269.4367980957031
2022-11-02,272.4253234863281
2022-11-03,267.9662780761719
2022-11-04,267.15985107421875
2022-11-07,271.0496520996094
2022-11-09,279.3984069824219
2022-11-10,277.35858154296875
2022-11-11,270.00604248046875
2022-11-14,265.3572998046875
2022-11-15,262.9854736328125
2022-11-16,259.9495544433594
2022-11-17,262.0367736816406
2022-11-18,264.8354797363281
2022-11-21,258.8111267089844
2022-11-22,259.0483093261719
2022-11-23,257.19830322265625
2022-11-24,265.4047546386719
2022-11-25,270.4803466796875
2022-11-28,266.1162414550781
2022-11-29,269.4367980957031
2022-11-30,269.4367980957031
2022-12-01,266.4008483886719
2022-12-02,269.0573425292969
2022-12-05,291.3996887207031
2022-12-06,299.32147216796875
2022-12-07,298.9894714355469
2022-12-08,298.0881652832031
2022-12-09,288.9329833984375
2022-12-12,295.6689453125
2022-12-13,296.1432800292969
2022-12-14,291.4471130371094
2022-12-15,291.2099304199219
2022-12-16,286.276611328125
2022-12-19,285.37530517578125
2022-12-20,284.90093994140625
2022-12-21,277.26373291015625
2022-12-22,266.1162414550781
2022-12-23,255.25343322753906
2022-12-26,262.7008972167969
2022-12-27,267.06500244140625
2022-12-28,267.53936767578125
2022-12-29,263.6021728515625
2022-12-30,266.4008483886719
2023-01-02,269.5791015625
2023-01-03,270.10089111328125
2023-01-04,267.53936767578125
2023-01-05,268.10858154296875
2023-01-06,263.83935546875
2023-01-09,265.83172607421875
2023-01-10,264.2662658691406
2023-01-11,261.3726501464844
2023-01-12,264.5982971191406
2023-01-13,262.8431701660156
2023-01-16,268.77264404296875
2023-01-17,279.3509521484375
2023-01-18,273.7534484863281
2023-01-19,269.4367980957031
2023-01-20,266.73291015625
2023-01-23,265.54705810546875
2023-01-24,260.89825439453125
2023-01-25,260.23419189453125
2023-01-27,259.3803405761719
2023-01-30,253.92520141601562
2023-01-31,266.25860595703125
2023-02-01,258.3367614746094
2023-02-02,256.91363525390625
2023-02-03,257.0085144042969
2023-02-06,257.5303649902344
2023-02-07,265.7367858886719
2023-02-08,265.2149963378906
2023-02-09,262.9380187988281
2023-02-10,266.1162414550781
2023-02-13,259.4278259277344
2023-02-14,256.4393310546875
2023-02-15,256.9610900878906
2023-02-16,257.6252136230469
2023-02-17,261.4675598144531
2023-02-20,259.2854919433594
2023-02-21,259.0957336425781
2023-02-22,259.6650085449219
2023-02-23,271.0021667480469
2023-02-24,262.3688049316406
2023-02-27,259.7597961425781
2023-02-28,264.9303894042969
2023-03-01,261.1828918457031
2023-03-02,258.05218505859375
2023-03-03,258.6214294433594
2023-03-06,259.3803405761719
2023-03-08,258.763671875
2023-03-09,257.4355163574219
2023-03-10,252.9290313720703
2023-03-13,247.2841796875
2023-03-14,243.77391052246094
2023-03-15,241.5443878173828
2023-03-16,227.88279724121094
2023-03-17,225.46356201171875
2023-03-20,225.74818420410156
2023-03-21,229.54307556152344
2023-03-22,229.40074157714844
2023-03-23,227.17124938964844
2023-03-24,221.2891845703125
2023-03-27,217.73147583007812
2023-03-28,218.2058563232422
2023-03-29,225.55844116210938
2023-03-31,220.1033172607422
2023-04-03,233.71746826171875
2023-04-05,238.555908203125
2023-04-06,244.34310913085938
2023-04-10,238.6508026123047
2023-04-11,241.02261352539062
2023-04-12,242.5879669189453
2023-04-13,248.13796997070312
2023-04-17,243.8213348388672
2023-04-18,241.97129821777344
2023-04-19,237.79693603515625
2023-04-20,244.20082092285156
2023-04-21,243.8213348388672
2023-04-24,244.05850219726562
2023-04-25,243.06234741210938
2023-04-26,242.06617736816406
2023-04-27,242.4931182861328
2023-04-28,244.95980834960938
2023-05-02,252.549560546875
2023-05-03,261.1828918457031
2023-05-04,261.04058837890625
2023-05-05,260.9457092285156
2023-05-08,262.1790466308594
2023-05-09,262.0367736816406
2023-05-10,255.15855407714844
2023-05-11,261.8944396972656
2023-05-12,274.9868469238281
2023-05-15,270.0534362792969
2023-05-16,261.3251953125
2023-05-17,268.9150085449219
2023-05-18,263.6970520019531
2023-05-19,264.803955078125
2023-05-22,265.91094970703125
2023-05-23,265.81463623046875
2023-05-24,268.07672119140625
2023-05-25,265.6222229003906
2023-05-26,263.6970520019531
2023-05-29,265.2371520996094
2023-05-30,264.9483642578125
2023-05-31,265.3334045410156
2023-06-01,274.9110107421875
2023-06-02,271.7344970703125
2023-06-05,272.7933349609375
2023-06-06,268.89495849609375
2023-06-07,268.9911804199219
2023-06-08,266.0072021484375
2023-06-09,264.08209228515625
2023-06-12,263.3119812011719
2023-06-13,264.5633544921875
2023-06-14,263.9858093261719
2023-06-15,263.8414306640625
2023-06-16,263.4564208984375
2023-06-19,263.4564208984375
2023-06-20,264.6114501953125
2023-06-21,261.579345703125
2023-06-22,259.3172912597656
2023-06-23,258.691650390625
2023-06-26,263.40826416015625
2023-06-27,259.7985534667969
2023-06-28,260.2799072265625
2023-06-30,268.9430236816406
2023-07-03,272.11956787109375
2023-07-04,272.3601989746094
2023-07-05,266.19970703125
2023-07-06,280.1089172363281
2023-07-07,273.1302490234375
2023-07-10,273.1302490234375
2023-07-11,273.03399658203125
2023-07-12,274.33343505859375
2023-07-13,272.84149169921875
2023-07-14,273.80401611328125
2023-07-17,281.3121032714844
2023-07-18,282.5634765625
2023-07-19,288.627685546875
2023-07-20,290.745361328125
2023-07-21,290.5528259277344
2023-07-24,297.194580078125
2023-07-25,297.2427062988281
2023-07-26,298.5903015136719
2023-07-27,297.5796203613281
2023-07-28,315.0503234863281
2023-07-31,316.494140625
2023-08-01,310.4781188964844
2023-08-02,320.1038513183594
2023-08-03,322.7027893066406
2023-08-04,329.70233154296875
2023-08-07,320.5787658691406
2023-08-08,322.94415283203125
2023-08-09,317.6341247558594
2023-08-10,320.9649658203125
2023-08-11,317.6341247558594
2023-08-14,321.97869873046875
2023-08-16,317.1996765136719
2023-08-17,318.406494140625
2023-08-18,317.8272399902344
2023-08-21,317.4410705566406
2023-08-22,317.6824035644531
2023-08-23,315.99285888671875
2023-08-24,316.330810546875
2023-08-25,310.0553283691406
2023-08-28,318.5513610839844
2023-08-29,317.24798583984375
2023-08-30,315.5584411621094
2023-08-31,316.7169494628906
2023-09-01,313.3378601074219
2023-09-04,312.95172119140625
2023-09-05,311.9862365722656
2023-09-06,313.5792236328125
2023-09-07,312.51727294921875
2023-09-08,312.5655212402344
2023-09-11,313.2896423339844
2023-09-12,300.4491271972656
2023-09-13,297.6009826660156
2023-09-14,304.0695495605469
2023-09-15,302.814453125
2023-09-18,302.0903625488281
2023-09-20,311.6966247558594
2023-09-21,309.8623046875
2023-09-22,311.93798828125
2023-09-25,311.2138977050781
2023-09-26,305.6142883300781
2023-09-27,306.7727966308594
2023-09-28,303.7799072265625
2023-09-29,309.4278259277344
2023-10-03,306.29010009765625
2023-10-04,304.5522766113281
2023-10-05,316.0411682128906
2023-10-06,314.2550354003906
2023-10-09,315.02740478515625
2023-10-10,316.4273681640625
2023-10-11,320.6270446777344
2023-10-12,323.1855163574219
2023-10-13,323.37860107421875
2023-10-16,322.2683410644531
2023-10-17,317.1031494140625
2023-10-18,316.7652587890625
2023-10-19,313.868896484375
2023-10-20,320.3374328613281
2023-10-23,297.4079284667969
2023-10-25,293.83575439453125
2023-10-26,286.88446044921875
2023-10-27,297.1665344238281
2023-10-30,303.5868225097656
2023-10-31,301.5110778808594
2023-11-01,297.6975402832031
2023-11-02,297.3114013671875
2023-11-03,297.7458190917969
2023-11-06,307.6416931152344
2023-11-07,315.99285888671875
2023-11-08,321.7373352050781
2023-11-09,317.87554931640625
2023-11-10,313.1930847167969
2023-11-13,316.1377258300781
2023-11-15,317.87554931640625
2023-11-16,311.406982421875
2023-11-17,305.083251953125
2023-11-20,309.08990478515625
2023-11-21,304.5522766113281
2023-11-22,318.11688232421875
2023-11-23,313.48272705078125
2023-11-24,317.8272399902344
2023-11-28,321.0614929199219
2023-11-29,315.655029296875
2023-11-30,318.7444152832031
2023-12-01,317.00665283203125
2023-12-04,316.5238952636719
2023-12-05,318.26171875
2023-12-06,347.0804748535156
2023-12-07,340.9981384277344
2023-12-08,341.1429748535156
2023-12-11,353.1628112792969
2023-12-12,351.0388488769531
2023-12-13,353.30767822265625
2023-12-14,359.1969299316406
2023-12-15,357.50738525390625
2023-12-18,361.9001770019531
2023-12-19,361.8518981933594
2023-12-20,351.0871276855469
2023-12-21,362.43121337890625
2023-12-22,362.7208557128906
2023-12-26,368.7066345214844
2023-12-27,364.6517333984375
2023-12-28,363.3483581542969
2023-12-29,362.3829345703125
2024-01-01,361.0312805175781
2024-01-02,361.7554016113281
2024-01-03,363.54144287109375
2024-01-04,364.60345458984375
2024-01-05,363.0587158203125
2024-01-08,356.63848876953125
2024-01-09,353.88690185546875
2024-01-10,355.57647705078125
2024-01-11,356.05914306640625
2024-01-12,352.3422546386719
2024-01-15,354.2248229980469
2024-01-16,355.09375
2024-01-17,352.2939453125
2024-01-18,365.1827087402344
2024-01-19,369.2376708984375
2024-01-23,357.9901123046875
2024-01-24,360.3071594238281
2024-01-25,359.3900146484375
2024-01-29,357.07293701171875
2024-01-30,351.6664123535156
2024-01-31,367.5481262207031
2024-02-01,364.2655334472656
2024-02-02,373.9200439453125
2024-02-05,367.06536865234375
2024-02-06,374.4993591308594
2024-02-07,377.83013916015625
2024-02-08,366.1964416503906
2024-02-09,368.56182861328125
2024-02-12,371.36163330078125
2024-02-13,400.22869873046875
2024-02-14,395.980712890625
2024-02-15,397.1875
2024-02-16,394.8221435546875
2024-02-19,394.43597412109375
2024-02-20,387.581298828125
2024-02-21,391.87750244140625
2024-02-22,386.470947265625
2024-02-23,393.2774353027344
2024-02-26,389.2225036621094
2024-02-27,384.0573425292969
2024-02-28,371.1685791015625
2024-02-29,371.747802734375
2024-03-01,370.6375427246094
2024-03-04,372.471923828125
2024-03-05,367.3550109863281
2024-03-06,359.96929931640625
