Date,ULTRACEMCO
2006-04-12,653.6158447265625
2006-04-13,635.0775756835938
2006-04-17,684.4829711914062
2006-04-18,687.9671630859375
2006-04-19,692.2108764648438
2006-04-20,695.2037963867188
2006-04-21,710.9276733398438
2006-04-24,740.0081176757812
2006-04-25,700.3408203125
2006-04-26,770.3840942382812
2006-04-27,740.3207397460938
2006-04-28,693.6848754882812
2006-05-02,747.8699951171875
2006-05-03,718.611083984375
2006-05-04,702.9765625
2006-05-05,689.7987060546875
2006-05-08,712.0444946289062
2006-05-09,719.86181640625
2006-05-10,688.3245849609375
2006-05-11,675.5487670898438
2006-05-12,644.2796020507812
2006-05-15,609.5260620117188
2006-05-16,669.5629272460938
2006-05-17,671.9752197265625
2006-05-18,636.328369140625
2006-05-19,614.1718139648438
2006-05-22,568.5187377929688
2006-05-23,592.23876953125
2006-05-24,593.7129516601562
2006-05-25,590.2732543945312
2006-05-26,595.231689453125
2006-05-29,587.2356567382812
2006-05-30,560.2548217773438
2006-05-31,537.875
2006-06-01,533.4525756835938
2006-06-02,561.4608764648438
2006-06-05,554.8944702148438
2006-06-06,526.0820922851562
2006-06-07,488.6930847167969
2006-06-08,481.0543212890625
2006-06-09,529.1641845703125
2006-06-12,517.639404296875
2006-06-13,507.856689453125
2006-06-14,514.0657958984375
2006-06-15,565.3026123046875
2006-06-16,590.5859985351562
2006-06-19,610.2407836914062
2006-06-20,613.5018310546875
2006-06-21,613.1890258789062
2006-06-22,624.3566284179688
2006-06-23,637.3558349609375
2006-06-26,606.845947265625
2006-06-27,615.7352294921875
2006-06-28,624.2674560546875
2006-06-29,637.6683349609375
2006-06-30,667.9996337890625
2006-07-03,651.0248413085938
2006-07-04,656.1619262695312
2006-07-05,666.8827514648438
2006-07-06,640.9739990234375
2006-07-07,640.2146606445312
2006-07-10,643.1630249023438
2006-07-11,654.598388671875
2006-07-12,669.4290161132812
2006-07-13,653.0797119140625
2006-07-14,649.10400390625
2006-07-17,624.3120727539062
2006-07-18,622.7930908203125
2006-07-19,591.6578979492188
2006-07-20,591.0772094726562
2006-07-21,562.1757202148438
2006-07-24,557.3065795898438
2006-07-25,585.1807250976562
2006-07-26,614.4398803710938
2006-07-27,645.1729736328125
2006-07-28,660.8076171875
2006-07-31,645.2625732421875
2006-08-01,641.82275390625
2006-08-02,643.3863525390625
2006-08-03,652.05224609375
2006-08-04,651.5161743164062
2006-08-07,650.6673583984375
2006-08-08,652.096923828125
2006-08-09,654.732421875
2006-08-10,658.3955078125
2006-08-11,671.9752197265625
2006-08-14,675.7362060546875
2006-08-16,694.4520263671875
2006-08-17,694.810302734375
2006-08-18,695.4818115234375
2006-08-21,694.3175048828125
2006-08-22,693.2879028320312
2006-08-23,685.8554077148438
2006-08-24,676.8555297851562
2006-08-25,677.7511596679688
2006-08-28,670.9901733398438
2006-08-29,683.2584838867188
2006-08-30,680.6614379882812
2006-08-31,688.9448852539062
2006-09-01,696.1533813476562
2006-09-04,691.0938720703125
2006-09-05,706.9442138671875
2006-09-06,710.3021240234375
2006-09-07,714.779541015625
2006-09-08,716.9736328125
2006-09-11,710.4364013671875
2006-09-12,699.6009521484375
2006-09-13,702.6008911132812
2006-09-14,736.2266235351562
2006-09-15,761.1211547851562
2006-09-18,767.7030029296875
2006-09-19,752.3901977539062
2006-09-20,743.4353637695312
2006-09-21,750.33056640625
2006-09-22,776.9266357421875
2006-09-25,784.224853515625
2006-09-26,767.0313720703125
2006-09-27,792.552978515625
2006-09-28,796.9855346679688
2006-09-29,799.4481811523438
2006-10-03,778.8519287109375
2006-10-04,772.5833740234375
2006-10-05,786.5977783203125
2006-10-06,789.4186401367188
2006-10-09,775.9414672851562
2006-10-10,794.7469482421875
2006-10-11,788.4783935546875
2006-10-12,795.68701171875
2006-10-13,811.0895385742188
2006-10-16,793.6273193359375
2006-10-17,801.4629516601562
2006-10-18,783.10546875
2006-10-19,774.4190673828125
2006-10-20,787.627685546875
2006-10-23,775.8519287109375
2006-10-26,775.4937133789062
2006-10-27,778.1801147460938
2006-10-30,778.9862060546875
2006-10-31,790.4932861328125
2006-11-01,788.2545166015625
2006-11-02,787.4486083984375
2006-11-03,804.7763061523438
2006-11-06,806.8359985351562
2006-11-07,805.8956298828125
2006-11-08,794.5228271484375
2006-11-09,801.1046752929688
2006-11-10,800.5674438476562
2006-11-13,803.298828125
2006-11-14,812.4775390625
2006-11-15,824.4771728515625
2006-11-16,813.3282470703125
2006-11-17,790.2247314453125
2006-11-20,791.075439453125
2006-11-21,802.3584594726562
2006-11-22,808.4926147460938
2006-11-23,790.2247314453125
2006-11-24,787.98583984375
2006-11-27,796.8511962890625
2006-11-28,793.3140869140625
2006-11-29,801.7763671875
2006-11-30,803.6569213867188
2006-12-01,820.2234497070312
2006-12-04,841.9839477539062
2006-12-05,847.8046264648438
2006-12-06,853.4461059570312
2006-12-07,856.9385375976562
2006-12-08,861.9085083007812
2006-12-11,846.99853515625
2006-12-12,837.9989013671875
2006-12-13,826.6710205078125
2006-12-14,889.0418701171875
2006-12-15,913.1304931640625
2006-12-18,961.2630615234375
2006-12-19,936.816162109375
2006-12-20,906.5038452148438
2006-12-21,910.3544921875
2006-12-22,925.3538208007812
2006-12-26,953.2484741210938
2006-12-27,958.0391845703125
2006-12-28,965.1582641601562
2006-12-29,984.724853515625
2007-01-02,1011.903076171875
2007-01-03,989.69482421875
2007-01-04,992.5603637695312
2007-01-05,1002.0975341796875
2007-01-08,977.6504516601562
2007-01-09,965.2479858398438
2007-01-10,927.0556030273438
2007-01-11,952.0842895507812
2007-01-12,961.0840454101562
2007-01-15,1001.5601196289062
2007-01-16,1026.0518798828125
2007-01-17,1043.379150390625
2007-01-18,1028.469482421875
2007-01-19,1016.5150146484375
2007-01-22,1000.8883666992188
2007-01-23,948.9500122070312
2007-01-24,931.219482421875
2007-01-25,925.3988037109375
2007-01-29,908.876953125
2007-01-31,891.1464233398438
2007-02-01,948.4576416015625
2007-02-02,977.20263671875
2007-02-05,992.1126708984375
2007-02-06,998.067626953125
2007-02-07,1008.6344604492188
2007-02-08,1001.2020263671875
2007-02-09,950.7858276367188
2007-02-12,920.7421264648438
2007-02-13,887.2060546875
2007-02-14,861.4608154296875
2007-02-15,865.6249389648438
2007-02-19,863.5650634765625
2007-02-20,855.6400756835938
2007-02-21,857.6102294921875
2007-02-22,860.3861694335938
2007-02-23,802.716796875
2007-02-26,812.1641235351562
2007-02-27,847.9388427734375
2007-02-28,795.2393188476562
2007-03-01,778.9414672851562
2007-03-02,790.0455932617188
2007-03-05,725.8389892578125
2007-03-06,733.9878540039062
2007-03-07,710.2573852539062
2007-03-08,731.3461303710938
2007-03-09,698.168212890625
2007-03-12,659.6622924804688
2007-03-13,680.527099609375
2007-03-14,673.7661743164062
2007-03-15,687.3152465820312
2007-03-16,708.246826171875
2007-03-19,699.0189819335938
2007-03-20,718.4649047851562
2007-03-21,701.1346435546875
2007-03-22,706.0411376953125
2007-03-23,711.8479614257812
2007-03-26,695.1927490234375
2007-03-28,684.839599609375
2007-03-29,683.444091796875
2007-03-30,695.1026000976562
2007-04-02,648.423583984375
2007-04-03,642.4365234375
2007-04-04,610.8820190429688
2007-04-05,624.2510375976562
2007-04-09,664.5833740234375
2007-04-10,661.9276123046875
2007-04-11,659.3167724609375
2007-04-12,648.6934814453125
2007-04-13,674.1264038085938
2007-04-16,700.7744750976562
2007-04-17,718.7799072265625
2007-04-18,715.763916015625
2007-04-19,733.7694702148438
2007-04-20,757.9869995117188
2007-04-23,731.06884765625
2007-04-24,738.0908813476562
2007-04-25,730.573486328125
2007-04-26,728.142822265625
2007-04-27,720.535400390625
2007-04-30,739.3512573242188
2007-05-03,752.1353149414062
2007-05-04,745.6531982421875
2007-05-07,732.8693237304688
2007-05-08,736.245361328125
2007-05-09,737.955810546875
2007-05-10,722.2011108398438
2007-05-11,720.3555908203125
2007-05-14,738.4058837890625
2007-05-15,727.4227294921875
2007-05-16,725.8021240234375
2007-05-17,751.6400756835938
2007-05-18,738.9011840820312
2007-05-21,727.2425537109375
2007-05-22,730.5286865234375
2007-05-23,728.7730712890625
2007-05-24,729.4032592773438
2007-05-25,742.1871337890625
2007-05-28,736.33544921875
2007-05-29,744.4828491210938
2007-05-30,725.4418334960938
2007-05-31,748.5789794921875
2007-06-01,752.2702026367188
2007-06-04,755.1060791015625
2007-06-05,753.8906860351562
2007-06-06,738.5411376953125
2007-06-07,723.2814331054688
2007-06-08,728.2780151367188
2007-06-11,721.9760131835938
2007-06-12,716.2142333984375
2007-06-13,710.6324462890625
2007-06-14,724.7666625976562
2007-06-15,726.1172485351562
2007-06-18,725.30712890625
2007-06-19,737.8209228515625
2007-06-20,757.3568725585938
2007-06-21,753.3955078125
2007-06-22,739.9364013671875
2007-06-25,735.0750732421875
2007-06-26,733.6344604492188
2007-06-27,730.9336547851562
2007-06-28,783.599853515625
2007-06-29,810.6080932617188
2007-07-02,795.3485107421875
2007-07-03,798.3642578125
2007-07-04,844.863525390625
2007-07-05,812.3636474609375
2007-07-06,815.109375
2007-07-09,802.1005249023438
2007-07-10,795.5733642578125
2007-07-11,809.437744140625
2007-07-12,812.858642578125
2007-07-13,835.140625
2007-07-16,869.4411010742188
2007-07-17,864.8946533203125
2007-07-18,862.328857421875
2007-07-19,870.611572265625
2007-07-20,889.9223022460938
2007-07-23,894.828857421875
2007-07-24,872.7720947265625
2007-07-25,829.7391357421875
2007-07-26,834.9606323242188
2007-07-27,788.146240234375
2007-07-30,804.6212158203125
2007-07-31,840.3172607421875
2007-08-01,811.1483154296875
2007-08-02,809.437744140625
2007-08-03,819.2506713867188
2007-08-06,801.7853393554688
2007-08-07,802.1454467773438
2007-08-08,808.2673950195312
2007-08-09,798.9494018554688
2007-08-10,794.6732788085938
2007-08-13,815.064453125
2007-08-14,815.4244995117188
2007-08-16,784.4100341796875
2007-08-17,787.2008666992188
2007-08-20,785.1302490234375
2007-08-21,769.6005249023438
2007-08-22,767.7999267578125
2007-08-23,780.4037475585938
2007-08-24,788.9564208984375
2007-08-27,815.109375
2007-08-28,819.2957153320312
2007-08-29,827.6683959960938
2007-08-30,832.8898315429688
2007-08-31,828.5684204101562
2007-09-03,854.2263793945312
2007-09-04,881.6848754882812
2007-09-05,881.8649291992188
2007-09-06,904.5518188476562
2007-09-07,898.0248413085938
2007-09-10,886.9963989257812
2007-09-11,878.5790405273438
2007-09-12,888.797119140625
2007-09-13,898.6549682617188
2007-09-14,877.3634643554688
2007-09-17,879.92919921875
2007-09-18,884.3855590820312
2007-09-19,900.5005493164062
2007-09-20,913.2395629882812
2007-09-21,945.9195556640625
2007-09-24,950.0158081054688
2007-09-25,952.9415893554688
2007-09-26,976.0786743164062
2007-09-27,930.83984375
2007-09-28,942.858642578125
2007-10-01,952.7164916992188
2007-10-03,997.14501953125
2007-10-04,984.9013061523438
2007-10-05,977.47412109375
2007-10-08,933.7658081054688
2007-10-09,956.2278442382812
2007-10-10,978.5094604492188
2007-10-11,986.4320068359375
2007-10-12,1007.3184204101562
2007-10-15,1029.870361328125
2007-10-16,1007.8583374023438
2007-10-17,1018.2567138671875
2007-10-18,952.7164916992188
2007-10-19,905.8123168945312
2007-10-22,922.2422485351562
2007-10-23,921.5220336914062
2007-10-24,914.6348266601562
2007-10-25,890.1024780273438
2007-10-26,910.2686157226562
2007-10-29,927.553955078125
2007-10-30,898.33984375
2007-10-31,897.7547607421875
2007-11-01,890.2374877929688
2007-11-02,877.4085693359375
2007-11-05,878.3988037109375
2007-11-06,885.1507568359375
2007-11-07,883.1702270507812
2007-11-08,880.6045532226562
2007-11-12,860.5733032226562
2007-11-13,885.6010131835938
2007-11-14,930.2546997070312
2007-11-15,909.3232421875
2007-11-16,904.28173828125
2007-11-19,935.3862915039062
2007-11-20,937.9970703125
2007-11-21,894.2435302734375
2007-11-22,891.1827392578125
2007-11-23,890.1474609375
2007-11-26,912.6542358398438
2007-11-27,900.8607177734375
2007-11-28,890.4624633789062
2007-11-29,879.43408203125
2007-11-30,886.09619140625
2007-12-03,899.5101928710938
2007-12-04,899.3751831054688
2007-12-05,891.76806640625
2007-12-06,882.4050903320312
2007-12-07,881.3248901367188
2007-12-10,896.2692260742188
2007-12-11,897.9799194335938
2007-12-12,895.6841430664062
2007-12-13,887.8067016601562
2007-12-14,921.9721069335938
2007-12-17,889.1572875976562
2007-12-18,882.4951171875
2007-12-19,885.64599609375
2007-12-20,872.096923828125
2007-12-24,873.2222290039062
2007-12-26,870.2964477539062
2007-12-27,887.0865478515625
2007-12-28,882.1349487304688
2007-12-31,912.4292602539062
2008-01-01,893.1632690429688
2008-01-02,893.7485961914062
2008-01-03,888.5718994140625
2008-01-04,879.8392333984375
2008-01-07,889.8775024414062
2008-01-08,874.6177978515625
2008-01-09,864.0394287109375
2008-01-10,832.7998046875
2008-01-11,817.9453125
2008-01-14,843.1980590820312
2008-01-15,824.87744140625
2008-01-16,787.4710083007812
2008-01-17,802.730712890625
2008-01-18,792.8277587890625
2008-01-21,720.8955078125
2008-01-22,679.5280151367188
2008-01-23,738.361083984375
2008-01-24,714.4586791992188
2008-01-25,785.4453125
2008-01-28,807.997314453125
2008-01-29,783.6448364257812
2008-01-30,792.0623779296875
2008-01-31,786.3456420898438
2008-02-01,792.0173950195312
2008-02-04,806.2416381835938
2008-02-05,806.0166625976562
2008-02-06,778.6484375
2008-02-07,769.7354125976562
2008-02-08,768.7003173828125
2008-02-11,724.8118286132812
2008-02-12,727.0624389648438
2008-02-13,731.60888671875
2008-02-14,780.1787719726562
2008-02-15,811.7333374023438
2008-02-18,802.1904907226562
2008-02-19,810.2929077148438
2008-02-20,793.0077514648438
2008-02-21,801.42529296875
2008-02-22,803.0909423828125
2008-02-25,811.7333374023438
2008-02-26,821.05126953125
2008-02-27,822.8969116210938
2008-02-28,802.1904907226562
2008-02-29,814.2992553710938
2008-03-03,781.6641845703125
2008-03-04,798.1842651367188
2008-03-05,788.2362060546875
2008-03-07,761.7681274414062
2008-03-10,765.954345703125
2008-03-11,812.5435180664062
2008-03-12,804.1712036132812
2008-03-13,758.977294921875
2008-03-14,764.739013671875
2008-03-17,740.0264892578125
2008-03-18,721.1656494140625
2008-03-19,703.2501831054688
2008-03-24,696.3630981445312
2008-03-25,699.7391357421875
2008-03-26,700.369384765625
2008-03-27,692.0868530273438
2008-03-28,706.536376953125
2008-03-31,706.3112182617188
2008-04-01,691.2765502929688
2008-04-02,723.9115600585938
2008-04-03,729.7631225585938
2008-04-04,725.4871215820312
2008-04-07,720.8054809570312
2008-04-08,715.0438232421875
2008-04-09,732.4191284179688
2008-04-10,722.3360595703125
2008-04-11,718.2847290039062
2008-04-15,710.6324462890625
2008-04-16,708.65185546875
2008-04-17,706.806396484375
2008-04-21,693.2572021484375
2008-04-22,744.617919921875
2008-04-23,737.3255615234375
2008-04-24,713.9185180664062
2008-04-25,704.6907348632812
2008-04-28,700.00927734375
2008-04-29,703.16015625
2008-04-30,686.8652954101562
2008-05-02,681.8687133789062
2008-05-05,682.09375
2008-05-06,682.5438232421875
2008-05-07,668.4096069335938
2008-05-08,646.2626953125
2008-05-09,622.6304931640625
2008-05-12,597.7828979492188
2008-05-13,598.86328125
2008-05-14,599.4934692382812
2008-05-15,631.1830444335938
2008-05-16,623.8458862304688
2008-05-20,629.6527709960938
2008-05-21,625.1514282226562
2008-05-22,613.4927368164062
2008-05-23,599.313232421875
2008-05-26,574.015625
2008-05-27,573.0252075195312
2008-05-28,589.7255249023438
2008-05-29,577.751708984375
2008-05-30,584.77392578125
2008-06-02,576.0863037109375
2008-06-03,579.642333984375
2008-06-04,563.2574462890625
2008-06-05,558.8460693359375
2008-06-06,576.6265869140625
2008-06-09,559.4761352539062
2008-06-10,551.9589233398438
2008-06-11,577.0765380859375
2008-06-12,576.3113403320312
2008-06-13,574.5109252929688
2008-06-16,557.1804809570312
2008-06-17,567.5786743164062
2008-06-18,569.1991577148438
2008-06-19,565.1929321289062
2008-06-20,533.4583129882812
2008-06-23,517.3433837890625
2008-06-24,505.8197326660156
2008-06-25,513.6971435546875
2008-06-26,531.8827514648438
2008-06-27,512.166748046875
2008-06-30,491.0553283691406
2008-07-01,470.1239013671875
2008-07-02,484.75335693359375
2008-07-03,478.4964294433594
2008-07-04,483.9880676269531
2008-07-07,498.12237548828125
2008-07-08,499.8330078125
2008-07-09,514.1412353515625
2008-07-10,501.5137023925781
2008-07-11,501.5589904785156
2008-07-14,492.3836364746094
2008-07-15,481.0733947753906
2008-07-16,482.1180419921875
2008-07-17,471.8525695800781
2008-07-18,490.1125183105469
2008-07-21,489.2039794921875
2008-07-22,490.8847351074219
2008-07-23,519.9552001953125
2008-07-24,493.24664306640625
2008-07-25,500.46905517578125
2008-07-28,510.59814453125
2008-07-29,494.3822021484375
2008-07-30,508.0091857910156
2008-07-31,524.2249145507812
2008-08-01,514.686279296875
2008-08-04,521.0909423828125
2008-08-05,556.1118774414062
2008-08-06,574.7806396484375
2008-08-07,577.2788696289062
2008-08-08,576.4613647460938
2008-08-11,581.1399536132812
2008-08-12,577.9602661132812
2008-08-13,577.5059204101562
2008-08-14,562.6073608398438
2008-08-18,557.42919921875
2008-08-19,555.6122436523438
2008-08-20,550.8428955078125
2008-08-21,537.6700439453125
2008-08-22,532.7646484375
2008-08-25,538.3969116210938
2008-08-26,537.3978271484375
2008-08-27,542.5305786132812
2008-08-28,531.7652587890625
2008-08-29,536.9434814453125
2008-09-01,544.0748901367188
2008-09-02,555.0217895507812
2008-09-04,549.0713500976562
2008-09-05,534.5814208984375
2008-09-08,528.7218627929688
2008-09-09,529.3124389648438
2008-09-10,536.8072509765625
2008-09-11,532.9462890625
2008-09-12,513.4598999023438
2008-09-15,490.6575927734375
2008-09-16,491.9748229980469
2008-09-17,482.2542724609375
2008-09-18,486.93292236328125
2008-09-19,511.960693359375
2008-09-22,508.0091857910156
2008-09-23,515.7308959960938
2008-09-24,501.150390625
2008-09-25,500.2417907714844
2008-09-26,495.0636291503906
2008-09-29,468.0370178222656
2008-09-30,480.34661865234375
2008-10-01,473.0789489746094
2008-10-03,469.308837890625
2008-10-06,432.19830322265625
2008-10-07,417.9355773925781
2008-10-08,446.0069885253906
2008-10-10,406.48907470703125
2008-10-13,411.6672058105469
2008-10-14,402.3101501464844
2008-10-15,386.8664245605469
2008-10-16,358.52252197265625
2008-10-17,339.8082580566406
2008-10-20,332.13177490234375
2008-10-21,339.6266174316406
2008-10-22,319.3226318359375
2008-10-23,317.8236083984375
2008-10-24,302.7431945800781
2008-10-27,294.8396911621094
2008-10-29,307.0130310058594
2008-10-31,322.547607421875
2008-11-03,323.0018005371094
2008-11-04,339.0815734863281
2008-11-05,324.7733154296875
2008-11-06,314.05352783203125
2008-11-07,317.5965270996094
2008-11-10,318.0962219238281
2008-11-11,316.7335205078125
2008-11-12,312.8271179199219
2008-11-14,293.3407287597656
2008-11-17,296.1569519042969
2008-11-18,294.3854675292969
2008-11-19,281.89410400390625
2008-11-20,276.988525390625
2008-11-21,263.40704345703125
2008-11-24,241.14990234375
2008-11-25,235.19947814941406
2008-11-26,254.54957580566406
2008-11-27,254.54957580566406
2008-11-28,244.3748779296875
2008-12-01,245.69219970703125
2008-12-02,240.37767028808594
2008-12-03,251.1883087158203
2008-12-04,254.36795043945312
2008-12-05,263.40704345703125
2008-12-08,271.7648620605469
2008-12-10,298.3372497558594
2008-12-11,309.9200439453125
2008-12-12,308.92071533203125
2008-12-15,315.59796142578125
2008-12-16,336.0382080078125
2008-12-17,333.7216491699219
2008-12-18,326.0451354980469
2008-12-19,327.1807861328125
2008-12-22,326.8173522949219
2008-12-23,325.6363830566406
2008-12-24,325.4547119140625
2008-12-26,327.771240234375
2008-12-29,339.5357360839844
2008-12-30,348.2115783691406
2008-12-31,350.21014404296875
2009-01-02,350.9369201660156
2009-01-05,349.6196594238281
2009-01-06,389.90972900390625
2009-01-07,371.9222412109375
2009-01-09,360.4303283691406
2009-01-12,344.6230773925781
2009-01-13,331.7231140136719
2009-01-14,326.63568115234375
2009-01-15,325.95428466796875
2009-01-16,336.7195739746094
2009-01-19,345.849609375
2009-01-20,353.34429931640625
2009-01-21,354.02569580078125
2009-01-22,353.2988586425781
2009-01-23,359.5672912597656
2009-01-27,355.2066650390625
2009-01-28,374.42047119140625
2009-01-29,377.82720947265625
2009-01-30,359.7035827636719
2009-02-02,352.89007568359375
2009-02-03,375.1473083496094
2009-02-04,375.0110168457031
2009-02-05,374.37506103515625
2009-02-06,377.9635314941406
2009-02-09,375.2380676269531
2009-02-10,380.5526428222656
2009-02-11,382.0970153808594
2009-02-12,374.3297119140625
2009-02-13,382.1878356933594
2009-02-16,383.6867370605469
2009-02-17,372.3310241699219
2009-02-18,381.7336120605469
2009-02-19,380.7797546386719
2009-02-20,378.7811279296875
2009-02-24,385.3219909667969
2009-02-25,400.31158447265625
2009-02-26,432.42547607421875
2009-02-27,427.0655517578125
2009-03-02,410.6679382324219
2009-03-03,416.02783203125
2009-03-04,431.78955078125
2009-03-05,433.6972961425781
2009-03-06,451.9573059082031
2009-03-09,424.74896240234375
2009-03-12,412.9844970703125
2009-03-13,427.8832092285156
2009-03-16,438.3304748535156
2009-03-17,434.60577392578125
2009-03-18,421.7510986328125
2009-03-19,429.7909851074219
2009-03-20,428.47369384765625
2009-03-23,463.1767578125
2009-03-24,465.5386962890625
2009-03-25,465.8112487792969
2009-03-26,472.3521423339844
2009-03-27,480.7553405761719
2009-03-30,482.34515380859375
2009-03-31,500.87762451171875
2009-04-01,486.20611572265625
2009-04-02,498.879150390625
2009-04-06,488.7043762207031
2009-04-08,492.6107177734375
2009-04-09,480.9371032714844
2009-04-13,484.979736328125
2009-04-15,509.82598876953125
2009-04-16,496.51702880859375
2009-04-17,514.2320556640625
2009-04-20,519.27392578125
2009-04-21,514.6407470703125
2009-04-22,515.2313232421875
2009-04-23,508.8266296386719
2009-04-24,516.4577026367188
2009-04-27,518.3201293945312
2009-04-28,520.1370239257812
2009-04-29,518.0020141601562
2009-04-30,535.9895629882812
2009-05-04,539.1237182617188
2009-05-05,533.3549194335938
2009-05-06,516.0490112304688
2009-05-07,508.41790771484375
2009-05-08,507.6911315917969
2009-05-11,507.6911315917969
2009-05-12,517.4114990234375
2009-05-13,521.6813354492188
2009-05-14,521.3179321289062
2009-05-15,515.5947265625
2009-05-18,591.0874633789062
2009-05-19,581.2761840820312
2009-05-20,598.9002075195312
2009-05-21,626.1084594726562
2009-05-22,599.5360717773438
2009-05-25,613.1629638671875
2009-05-26,627.0623779296875
2009-05-27,626.1538696289062
2009-05-28,627.9708251953125
2009-05-29,652.0902709960938
2009-06-01,683.7047729492188
2009-06-02,671.985595703125
2009-06-03,660.4481811523438
2009-06-04,709.8683471679688
2009-06-05,673.7116088867188
2009-06-08,651.7723999023438
2009-06-09,664.9448852539062
2009-06-10,692.9708251953125
2009-06-11,665.1267700195312
2009-06-12,665.0812377929688
2009-06-15,661.674560546875
2009-06-16,646.2307739257812
2009-06-17,649.2741088867188
2009-06-18,613.8897705078125
2009-06-19,609.2566528320312
2009-06-22,596.810791015625
2009-06-23,595.3119506835938
2009-06-24,626.517333984375
2009-06-25,644.1868286132812
2009-06-26,648.8654174804688
2009-06-29,642.188232421875
2009-06-30,626.4718627929688
2009-07-01,619.5221557617188
2009-07-02,618.8862915039062
2009-07-03,642.4608154296875
2009-07-06,626.290283203125
2009-07-07,654.0889892578125
2009-07-08,655.9059448242188
2009-07-09,669.8564453125
2009-07-10,668.0267944335938
2009-07-13,660.3425903320312
2009-07-14,663.5901489257812
2009-07-15,676.3057861328125
2009-07-16,677.8609619140625
2009-07-17,682.1604614257812
2009-07-20,706.3568725585938
2009-07-21,709.7871704101562
2009-07-22,687.3289794921875
2009-07-23,699.5414428710938
2009-07-24,709.0553588867188
2009-07-27,729.729736328125
2009-07-28,739.792236328125
2009-07-29,722.7313232421875
2009-07-30,728.9977416992188
2009-07-31,730.9188232421875
2009-08-03,733.2057495117188
2009-08-04,734.5322875976562
2009-08-05,730.7357177734375
2009-08-06,725.4300537109375
2009-08-07,703.7036743164062
2009-08-10,656.50048828125
2009-08-11,656.1802978515625
2009-08-12,657.3695068359375
2009-08-13,688.701171875
2009-08-14,681.5200805664062
2009-08-17,658.6044921875
2009-08-18,653.5274047851562
2009-08-19,642.7787475585938
2009-08-20,649.5480346679688
2009-08-21,649.456787109375
2009-08-24,668.5756225585938
2009-08-25,678.1353759765625
2009-08-26,686.32275390625
2009-08-27,669.44482421875
2009-08-28,695.0132446289062
2009-08-31,696.8885498046875
2009-09-01,689.4786987304688
2009-09-02,675.573974609375
2009-09-03,678.0438842773438
2009-09-04,687.7863159179688
2009-09-07,694.4186401367188
2009-09-08,693.1378784179688
2009-09-09,695.6992797851562
2009-09-10,681.5657348632812
2009-09-11,672.6465454101562
2009-09-14,668.5299072265625
2009-09-15,668.1183471679688
2009-09-16,693.18359375
2009-09-17,693.6410522460938
2009-09-18,718.5692138671875
2009-09-22,717.0139770507812
2009-09-23,703.2921142578125
2009-09-24,694.3729858398438
2009-09-25,687.4204711914062
2009-09-29,708.3233642578125
2009-09-30,731.4676513671875
2009-10-01,776.6127319335938
2009-10-05,736.4075317382812
2009-10-06,744.8694458007812
2009-10-07,752.187744140625
2009-10-08,767.3732299804688
2009-10-09,796.00634765625
2009-10-12,775.697998046875
2009-10-13,775.0117797851562
2009-10-14,742.58251953125
2009-10-15,772.35888671875
2009-10-16,753.3770141601562
2009-10-20,754.2003173828125
2009-10-21,736.6820678710938
2009-10-22,711.1136474609375
2009-10-23,706.6768188476562
2009-10-26,713.2634887695312
2009-10-27,709.2381591796875
2009-10-28,701.3710327148438
2009-10-29,694.3729858398438
2009-10-30,702.5146484375
2009-11-03,677.4949340820312
2009-11-04,671.41162109375
2009-11-05,674.2017211914062
2009-11-06,672.8751831054688
2009-11-09,681.931640625
2009-11-10,676.9461669921875
2009-11-11,683.989990234375
2009-11-12,666.4717407226562
2009-11-13,667.7523803710938
2009-11-16,675.711181640625
2009-11-17,685.0419921875
2009-11-18,692.863525390625
2009-11-19,697.7118530273438
2009-11-20,724.01220703125
2009-11-23,746.7446899414062
2009-11-24,748.9857788085938
2009-11-25,759.1859130859375
2009-11-26,754.5203857421875
2009-11-27,748.3914184570312
2009-11-30,765.360595703125
2009-12-01,769.2943725585938
2009-12-02,763.53125
2009-12-03,773.6854858398438
2009-12-04,765.04052734375
2009-12-07,763.3939819335938
2009-12-08,775.1946411132812
2009-12-09,780.1346435546875
2009-12-10,779.0825805664062
2009-12-11,786.8126220703125
2009-12-14,822.53515625
2009-12-15,811.8320922851562
2009-12-16,830.9969482421875
2009-12-17,835.8912353515625
2009-12-18,822.5809936523438
2009-12-21,816.863525390625
2009-12-22,802.2725830078125
2009-12-23,823.8616333007812
2009-12-24,822.2150268554688
2009-12-29,823.404296875
2009-12-30,828.0697631835938
2009-12-31,836.3027954101562
2010-01-04,883.7804565429688
2010-01-05,902.0764770507812
2010-01-06,903.1742553710938
2010-01-07,894.98681640625
2010-01-08,905.9185791015625
2010-01-11,907.06201171875
2010-01-12,900.7042236328125
2010-01-13,944.4313354492188
2010-01-14,955.0430297851562
2010-01-15,948.5936889648438
2010-01-18,917.261962890625
2010-01-19,914.3345947265625
2010-01-20,894.2091674804688
2010-01-21,864.844482421875
2010-01-22,834.885009765625
2010-01-25,828.5728759765625
2010-01-27,832.597900390625
2010-01-28,843.6212768554688
2010-01-29,850.7567138671875
2010-02-01,852.3118286132812
2010-02-02,878.8863525390625
2010-02-03,888.903564453125
2010-02-04,880.1214599609375
2010-02-05,853.0892333984375
2010-02-08,850.6193237304688
2010-02-09,875.4102172851562
2010-02-10,900.8870849609375
2010-02-11,915.6154174804688
