Date,MEDPLUS
2025-12-09,813.5999755859375
2025-12-10,816.7999877929688
2025-12-11,816.1500244140625
2025-12-12,804.5499877929688
2025-12-15,808.0999755859375
2025-12-16,801.5499877929688
2025-12-17,801.0999755859375
2025-12-18,813.2999877929688
2025-12-19,820.5499877929688
2025-12-22,825.25
2025-12-23,814.75
2025-12-24,820.3499755859375
2025-12-26,814.8499755859375
2025-12-29,810.7000122070312
2025-12-30,805.5999755859375
2025-12-31,807.2999877929688
2026-01-01,810.6500244140625
2026-01-02,808.25
2026-01-05,832.5
2026-01-06,819.8499755859375
2026-01-07,833.7999877929688
2026-01-08,812.5
2026-01-09,817.5999755859375
2026-01-12,846.25
2026-01-13,843.3499755859375
2026-01-14,834.2999877929688
2026-01-16,833.4000244140625
2026-01-19,814.6500244140625
2026-01-20,801.1500244140625
2026-01-21,784.9000244140625
2026-01-22,788.9000244140625
2026-01-23,775.4000244140625
2026-01-27,774.0999755859375
2026-01-28,787.2999877929688
2026-01-29,772.3499755859375
2026-01-30,798.9500122070312
2026-02-02,820.7999877929688
2026-02-03,862.4000244140625
2026-02-04,882.3499755859375
2026-02-05,863.1500244140625
2026-02-06,868.9000244140625
2026-02-09,870.4500122070312
2026-02-10,894.5999755859375
2026-02-11,885.4500122070312
2026-02-12,854.7000122070312
2026-02-13,858.75
2026-02-16,850.3499755859375
2026-02-17,849.4500122070312
2026-02-18,846.6500244140625
2026-02-19,830.5
2026-02-20,829.1500244140625
2026-02-23,835.2000122070312
2026-02-24,835.0499877929688
2026-02-25,854.7999877929688
2026-02-26,848.6500244140625
2026-02-27,847.5999755859375
2026-03-02,839.8499755859375
2026-03-04,815.0
2026-03-05,830.5499877929688
2026-03-06,841.5
2026-03-09,825.3499755859375
2026-03-10,830.3499755859375
2026-03-11,830.3499755859375
2026-03-12,844.0999755859375
2026-03-13,849.6500244140625
2026-03-16,825.75
2026-03-17,820.0499877929688
2026-03-18,845.4000244140625
2026-03-19,820.5999755859375
2026-03-20,820.6500244140625
2026-03-23,797.75
2026-03-24,822.1500244140625
2026-03-25,834.25
2026-03-27,827.75
2026-03-30,839.9000244140625
2026-04-01,827.9500122070312
2026-04-02,836.0499877929688
2026-04-06,833.2000122070312
2026-04-07,843.25
2026-04-08,861.4500122070312
2026-04-09,855.75
2026-04-10,866.8499755859375
2026-04-13,868.7000122070312
2026-04-15,873.2000122070312
2026-04-16,869.4000244140625
2026-04-17,877.7999877929688
2026-04-20,869.7999877929688
2026-04-21,877.5499877929688
2026-04-22,890.7000122070312
2026-04-23,906.25
2026-04-24,903.6500244140625
2026-04-27,899.9500122070312
2026-04-28,875.7000122070312
2026-04-29,880.5999755859375
2026-04-30,872.1500244140625
2026-05-04,869.5
2026-05-05,858.9000244140625
2026-05-06,882.5499877929688
2026-05-07,881.5
2026-05-08,874.7000122070312
2026-05-11,875.75
2026-05-12,868.9000244140625
2026-05-13,889.5999755859375
2026-05-14,895.8499755859375
2026-05-15,951.0
2026-05-18,928.0
2026-05-19,934.6500244140625
2026-05-20,910.7999877929688
2026-05-21,953.9000244140625
2026-05-22,898.75
2026-05-25,896.9500122070312
2026-05-26,882.4500122070312
2026-05-27,881.8499755859375
2026-05-28,881.8499755859375
2026-05-29,895.2000122070312
2026-06-01,874.6500244140625
2026-06-02,900.1500244140625
2026-06-03,895.4000244140625
2026-06-04,858.9500122070312
2026-06-05,858.7000122070312
2026-06-08,851.9000244140625
2026-06-09,861.0
2026-06-10,859.4500122070312
2026-06-11,875.8499755859375
2026-06-12,881.9500122070312
2026-06-15,870.7000122070312
2026-06-16,868.9000244140625
2026-06-17,862.6500244140625
2026-06-18,850.9000244140625
2026-06-19,844.4500122070312
2026-06-22,833.2999877929688
2026-06-23,836.2000122070312
2026-06-24,841.9500122070312
2026-06-25,835.0
2026-06-26,835.0
2026-06-29,801.5499877929688
2026-06-30,810.75
2026-07-01,816.5499877929688
2026-07-02,816.9500122070312
2026-07-03,822.0
2026-07-06,822.1500244140625
2026-07-07,816.6500244140625
2026-07-08,816.2000122070312
2026-07-09,814.7000122070312
2026-07-10,826.0999755859375
2026-07-13,821.75
2026-07-14,814.2999877929688
2026-07-15,806.9500122070312
2026-07-16,808.9500122070312
2026-07-17,801.0999755859375
2026-07-20,801.2999877929688
2026-07-21,793.5499877929688
2026-07-22,691.9500122070312
2026-07-23,715.2000122070312
2026-07-24,720.5499877929688
2026-07-27,716.9000244140625
2026-07-28,700.6500244140625
2026-07-29,721.0
2026-07-30,714.75
2026-07-31,704.9500122070312
2026-08-03,696.4000244140625
2026-08-04,684.0499877929688
2026-08-05,690.2999877929688
2026-08-06,690.2000122070312
2026-08-07,700.25
2026-08-10,686.2999877929688
2026-08-11,679.1500244140625
2026-08-12,675.0499877929688
2026-08-13,667.9000244140625
2026-08-14,668.9500122070312
2026-08-17,656.5
2026-08-18,664.8499755859375
2026-08-19,649.2999877929688
2026-08-20,656.2999877929688
2026-08-21,689.5499877929688
2026-08-24,676.5999755859375
2026-08-25,678.1500244140625
2026-08-26,692.0999755859375
2026-08-27,688.3499755859375
2026-08-28,676.3499755859375
2026-08-31,672.25
2026-09-01,673.0499877929688
2026-09-02,659.9500122070312
2026-09-03,660.6500244140625
2026-09-04,676.3499755859375
2026-09-07,659.7000122070312
2026-09-08,663.4500122070312
2026-09-09,669.9500122070312
2026-09-10,658.0499877929688
2026-09-11,660.1500244140625
2026-09-14,660.1500244140625
2026-09-15,656.2999877929688
2026-09-16,656.0999755859375
2026-09-17,654.0
2026-09-18,659.6500244140625
2026-09-21,660.2000122070312
