Date,METROPOLIS
2023-02-06,320.1530456542969
2023-02-07,308.5611877441406
2023-02-08,317.7951354980469
2023-02-09,318.0420227050781
2023-02-10,317.6964111328125
2023-02-13,324.0540466308594
2023-02-14,328.0784912109375
2023-02-15,321.5233154296875
2023-02-16,332.9300231933594
2023-02-17,332.81890869140625
2023-02-20,335.6335754394531
2023-02-21,334.4978332519531
2023-02-22,332.967041015625
2023-02-23,331.9859924316406
2023-02-24,332.1722717285156
2023-02-27,325.0315856933594
2023-02-28,325.65252685546875
2023-03-01,330.1728515625
2023-03-02,327.2172546386719
2023-03-03,325.8760681152344
2023-03-06,325.8760681152344
2023-03-08,322.8831787109375
2023-03-09,316.71112060546875
2023-03-10,308.1299133300781
2023-03-13,303.385986328125
2023-03-14,305.4598693847656
2023-03-15,314.1653137207031
2023-03-16,313.37054443359375
2023-03-17,316.10260009765625
2023-03-20,315.55621337890625
2023-03-21,307.8939514160156
2023-03-22,311.1724548339844
2023-03-23,305.6337585449219
2023-03-24,298.8905029296875
2023-03-27,306.25469970703125
2023-03-28,297.37542724609375
2023-03-29,298.4185485839844
2023-03-31,310.0423889160156
2023-04-03,311.97967529296875
2023-04-05,310.9613037109375
2023-04-06,308.0057067871094
2023-04-10,310.5639343261719
2023-04-11,306.83837890625
2023-04-12,321.5916748046875
2023-04-13,320.498779296875
2023-04-17,320.0393371582031
2023-04-18,321.7530517578125
2023-04-19,316.1895446777344
2023-04-20,308.7632751464844
2023-04-21,307.8194274902344
2023-04-24,306.7514343261719
2023-04-25,304.416748046875
2023-04-26,302.467041015625
2023-04-27,304.3173828125
2023-04-28,310.837158203125
2023-05-02,313.8797302246094
2023-05-03,307.8566589355469
2023-05-04,311.32147216796875
2023-05-05,319.2817687988281
2023-05-08,332.5945129394531
2023-05-09,332.24676513671875
2023-05-10,336.7298889160156
2023-05-11,327.1800231933594
2023-05-12,335.6122131347656
2023-05-15,333.8487548828125
2023-05-16,324.98187255859375
2023-05-17,322.0511474609375
2023-05-18,308.30377197265625
2023-05-19,304.131103515625
2023-05-22,308.601806640625
2023-05-23,312.699951171875
2023-05-24,313.2835998535156
2023-05-25,311.4456481933594
2023-05-26,319.1079406738281
2023-05-29,324.3858337402344
2023-05-30,324.1374816894531
2023-05-31,323.1688232421875
2023-06-01,324.6590270996094
2023-06-02,325.7021789550781
2023-06-05,327.0682373046875
2023-06-06,326.7577819824219
2023-06-07,325.7642822265625
2023-06-08,321.41778564453125
2023-06-09,317.77911376953125
2023-06-12,317.1085510253906
2023-06-13,322.2746887207031
2023-06-14,326.0499267578125
2023-06-15,328.2852478027344
2023-06-16,335.84814453125
2023-06-19,341.3868713378906
2023-06-20,353.7309265136719
2023-06-21,361.6539611816406
2023-06-22,354.07861328125
2023-06-23,344.2431335449219
2023-06-26,356.0035400390625
2023-06-27,373.8366394042969
2023-06-28,362.659912109375
2023-06-30,370.84375
2023-07-03,365.29266357421875
2023-07-04,363.21875
2023-07-05,362.8709716796875
2023-07-06,366.0252990722656
2023-07-07,360.94610595703125
2023-07-10,360.0395812988281
2023-07-11,360.3748474121094
2023-07-12,360.0023193359375
2023-07-13,354.1407165527344
2023-07-14,356.7610778808594
2023-07-17,363.2808532714844
2023-07-18,359.5552673339844
2023-07-19,356.6865539550781
2023-07-20,357.3323059082031
2023-07-21,345.3359680175781
2023-07-24,349.6700439453125
2023-07-25,348.53997802734375
2023-07-26,346.5405578613281
2023-07-27,349.08636474609375
2023-07-28,345.3732604980469
2023-07-31,340.6417541503906
2023-08-01,343.1379089355469
2023-08-02,339.7848815917969
2023-08-03,349.6203918457031
2023-08-04,337.59918212890625
2023-08-07,346.62750244140625
2023-08-08,344.7771301269531
2023-08-09,354.5133056640625
2023-08-10,349.9681091308594
2023-08-11,342.5791015625
2023-08-14,334.75537109375
2023-08-16,337.0527648925781
2023-08-17,336.7795715332031
2023-08-18,332.135009765625
2023-08-21,334.86712646484375
2023-08-22,330.01141357421875
2023-08-23,329.1173095703125
2023-08-24,326.2361755371094
2023-08-25,328.4219055175781
2023-08-28,331.2657165527344
2023-08-29,331.79974365234375
2023-08-30,337.9593200683594
2023-08-31,333.1036682128906
2023-09-01,338.5057678222656
2023-09-04,342.35552978515625
2023-09-05,346.9504089355469
2023-09-06,351.110595703125
2023-09-07,355.0473327636719
2023-09-08,352.787109375
2023-09-11,352.53875732421875
2023-09-12,347.3105163574219
2023-09-13,356.6368713378906
2023-09-14,361.38079833984375
2023-09-15,366.7953186035156
2023-09-18,371.7130126953125
2023-09-20,363.4298400878906
2023-09-21,352.91131591796875
2023-09-22,352.1289367675781
2023-09-25,355.61859130859375
2023-09-26,356.82318115234375
2023-09-27,361.5049743652344
2023-09-28,348.6641845703125
2023-09-29,362.572998046875
2023-10-03,364.7337951660156
2023-10-04,357.5310363769531
2023-10-05,355.96624755859375
2023-10-06,365.3671569824219
2023-10-09,372.8307189941406
2023-10-10,365.85150146484375
2023-10-11,361.8775329589844
2023-10-12,374.2215881347656
2023-10-13,387.0624084472656
2023-10-16,379.6485290527344
2023-10-17,383.6846008300781
2023-10-18,379.66094970703125
2023-10-19,375.0660400390625
2023-10-20,374.25885009765625
2023-10-23,368.1861877441406
2023-10-25,358.4127502441406
2023-10-26,349.4589538574219
2023-10-27,343.83331298828125
2023-10-30,346.5902404785156
2023-10-31,349.0739440917969
2023-11-01,351.8805847167969
2023-11-02,361.8278503417969
2023-11-03,365.71484375
2023-11-06,390.3285217285156
2023-11-07,377.363525390625
2023-11-08,381.7099914550781
2023-11-09,403.29351806640625
2023-11-10,403.5791320800781
2023-11-13,399.7293701171875
2023-11-15,395.6436462402344
2023-11-16,399.09600830078125
2023-11-17,402.7188415527344
2023-11-20,408.63238525390625
2023-11-21,407.1758117675781
2023-11-22,403.2541809082031
2023-11-23,403.96380615234375
2023-11-24,412.877685546875
2023-11-28,417.0981140136719
2023-11-29,420.7956237792969
2023-11-30,424.0698547363281
2023-12-01,420.3225402832031
2023-12-04,419.4386291503906
2023-12-05,415.8780517578125
2023-12-06,415.2680358886719
2023-12-07,415.4796447753906
2023-12-08,411.7572021484375
2023-12-11,409.8026428222656
2023-12-12,403.4658203125
2023-12-13,410.8235168457031
2023-12-14,405.4701843261719
2023-12-15,402.7437438964844
2023-12-18,403.1794738769531
2023-12-19,407.94769287109375
2023-12-20,396.8924560546875
2023-12-21,425.6509704589844
2023-12-22,426.90838623046875
2023-12-26,421.96588134765625
2023-12-27,414.956787109375
2023-12-28,415.38006591796875
2023-12-29,417.8450622558594
2024-01-01,416.9486999511719
2024-01-02,428.3151550292969
2024-01-03,425.2899475097656
2024-01-04,422.2895812988281
2024-01-05,416.9237976074219
2024-01-08,413.3258972167969
2024-01-09,412.927490234375
2024-01-10,400.4779357910156
2024-01-11,399.7931823730469
2024-01-12,374.43341064453125
2024-01-15,387.3187561035156
2024-01-16,387.3684997558594
2024-01-17,390.244384765625
2024-01-18,389.68414306640625
2024-01-19,399.25787353515625
2024-01-23,393.929443359375
2024-01-24,401.00079345703125
2024-01-25,388.0906066894531
2024-01-29,393.84228515625
2024-01-30,395.1246032714844
2024-01-31,406.4537048339844
2024-02-01,406.1673889160156
2024-02-02,407.66131591796875
2024-02-05,415.01904296875
2024-02-06,434.32830810546875
2024-02-07,438.2125549316406
2024-02-08,415.9651794433594
2024-02-09,409.3046569824219
2024-02-12,415.16839599609375
2024-02-13,425.5015869140625
2024-02-14,422.314453125
2024-02-15,425.1903381347656
2024-02-16,444.6739196777344
2024-02-19,444.6739196777344
2024-02-20,435.0006103515625
2024-02-21,430.7303771972656
2024-02-22,435.4736633300781
2024-02-23,435.31182861328125
2024-02-26,421.99078369140625
2024-02-27,406.3043212890625
2024-02-28,399.7309265136719
2024-02-29,398.8594970703125
2024-03-01,426.5348815917969
2024-03-04,416.811767578125
2024-03-05,415.01904296875
2024-03-06,410.5621032714844
2024-03-07,406.5408630371094
2024-03-11,404.2127990722656
2024-03-12,407.4123229980469
2024-03-13,395.3487243652344
2024-03-14,405.02203369140625
2024-03-15,396.8799743652344
2024-03-18,395.37359619140625
2024-03-19,393.9792785644531
2024-03-20,402.6317138671875
2024-03-21,405.17138671875
2024-03-22,398.8719177246094
2024-03-26,411.8817138671875
2024-03-27,430.4814147949219
2024-03-28,429.1617431640625
2024-04-01,432.2865905761719
2024-04-02,428.8753967285156
2024-04-03,429.4605407714844
2024-04-04,419.1398010253906
2024-04-05,426.95819091796875
2024-04-08,434.5025939941406
2024-04-09,440.2044982910156
2024-04-10,448.3589782714844
2024-04-12,458.50537109375
2024-04-15,442.6072692871094
2024-04-16,434.8511962890625
2024-04-18,433.1829528808594
2024-04-19,433.1580505371094
2024-04-22,445.5827331542969
2024-04-23,455.6544494628906
2024-04-24,458.3933410644531
2024-04-25,441.12579345703125
2024-04-26,449.4421081542969
2024-04-29,446.7032165527344
2024-04-30,452.6042785644531
2024-05-02,450.53765869140625
2024-05-03,445.79437255859375
2024-05-06,451.62078857421875
2024-05-07,442.8438415527344
2024-05-08,439.32061767578125
2024-05-09,427.0079345703125
2024-05-10,435.19976806640625
2024-05-13,455.9034423828125
2024-05-14,457.1857604980469
2024-05-15,460.6965026855469
2024-05-16,465.0912170410156
2024-05-17,457.6961669921875
2024-05-21,473.7685852050781
2024-05-22,487.0398254394531
2024-05-23,484.74908447265625
2024-05-24,490.6999816894531
2024-05-27,492.34332275390625
2024-05-28,496.6260070800781
2024-05-29,490.7995910644531
2024-05-30,478.15081787109375
2024-05-31,474.7396545410156
2024-06-03,478.5118713378906
2024-06-04,470.43206787109375
2024-06-05,494.28546142578125
2024-06-06,505.0917053222656
2024-06-07,498.53076171875
2024-06-10,499.7757263183594
2024-06-11,497.0119323730469
2024-06-12,485.70770263671875
2024-06-13,495.5553283691406
2024-06-14,487.57513427734375
2024-06-18,486.82818603515625
2024-06-19,485.37158203125
2024-06-20,484.62457275390625
2024-06-21,483.0434875488281
2024-06-24,482.0973205566406
2024-06-25,481.96038818359375
2024-06-26,483.8775939941406
2024-06-27,482.3338623046875
2024-06-28,492.51763916015625
2024-07-01,511.59033203125
2024-07-02,501.2821044921875
2024-07-03,504.0085754394531
2024-07-04,519.50830078125
2024-07-05,507.4197692871094
2024-07-08,508.50286865234375
2024-07-09,509.9096984863281
2024-07-10,511.3165283203125
2024-07-11,512.4992065429688
2024-07-12,511.3165283203125
2024-07-15,516.3460693359375
2024-07-16,508.0422668457031
2024-07-18,505.71417236328125
2024-07-19,492.4927062988281
2024-07-22,506.5856628417969
2024-07-23,504.84271240234375
2024-07-24,516.0223999023438
2024-07-25,510.9180908203125
2024-07-26,528.2105102539062
2024-07-29,525.260009765625
2024-07-30,522.9070434570312
2024-07-31,527.5880737304688
2024-08-01,519.1597290039062
2024-08-02,518.8609619140625
2024-08-05,511.3663024902344
2024-08-06,507.942626953125
2024-08-07,523.9528198242188
2024-08-08,514.3417358398438
2024-08-09,512.4244995117188
2024-08-12,507.60650634765625
2024-08-13,500.60986328125
2024-08-14,493.33929443359375
2024-08-16,515.8854370117188
2024-08-19,527.8494873046875
2024-08-20,520.8404541015625
2024-08-21,521.8488159179688
2024-08-22,522.8198852539062
2024-08-23,514.2296752929688
2024-08-26,523.4423828125
2024-08-27,517.77783203125
2024-08-28,522.2098999023438
2024-08-29,517.615966796875
2024-08-30,532.7919921875
2024-09-02,525.7206420898438
2024-09-03,525.185302734375
2024-09-04,529.4057006835938
2024-09-05,534.0618286132812
2024-09-06,532.66748046875
2024-09-09,536.2405395507812
2024-09-10,540.7597045898438
2024-09-11,540.0376586914062
2024-09-12,541.8677978515625
2024-09-13,542.1914672851562
2024-09-16,541.4444580078125
2024-09-17,543.3243408203125
2024-09-18,531.6964111328125
2024-09-19,529.7792358398438
2024-09-20,525.4965209960938
2024-09-23,541.6934204101562
2024-09-24,546.6732788085938
2024-09-25,542.8512573242188
2024-09-26,538.0955810546875
2024-09-27,543.5982666015625
2024-09-30,545.8018188476562
2024-10-01,560.4923095703125
2024-10-03,558.5750732421875
2024-10-04,556.4586181640625
2024-10-07,547.3953857421875
2024-10-08,566.9287109375
2024-10-09,569.8295288085938
2024-10-10,562.6087036132812
2024-10-11,566.2191162109375
2024-10-14,569.8045654296875
2024-10-15,562.6087036132812
2024-10-16,554.9273071289062
2024-10-17,544.7435913085938
2024-10-18,549.1881103515625
2024-10-21,541.9299926757812
2024-10-22,531.173583984375
2024-10-23,528.2230224609375
2024-10-24,531.6840209960938
2024-10-25,524.2640380859375
2024-10-28,534.1987915039062
2024-10-29,527.6378784179688
2024-10-30,532.978759765625
2024-10-31,534.3855590820312
2024-11-01,534.6345825195312
2024-11-04,523.8656616210938
2024-11-05,535.1200561523438
2024-11-06,545.4282836914062
2024-11-07,525.8327026367188
2024-11-08,526.72900390625
2024-11-11,536.52685546875
2024-11-12,541.3822021484375
2024-11-13,510.46990966796875
2024-11-14,506.0005187988281
2024-11-18,503.2615966796875
2024-11-19,503.1370849609375
2024-11-21,501.90460205078125
2024-11-22,513.3831176757812
2024-11-25,527.388916015625
2024-11-26,537.3111572265625
2024-11-27,539.8135375976562
2024-11-28,532.8045043945312
2024-11-29,533.240234375
2024-12-02,531.4848022460938
2024-12-03,516.9934692382812
2024-12-04,524.1270751953125
2024-12-05,522.931884765625
2024-12-06,531.7213745117188
2024-12-09,545.4033813476562
2024-12-10,552.9727783203125
2024-12-11,553.3836059570312
2024-12-12,554.3422241210938
2024-12-13,553.757080078125
2024-12-16,550.8189697265625
2024-12-17,541.4070434570312
2024-12-18,530.7503051757812
2024-12-19,529.4555053710938
2024-12-20,512.4369506835938
2024-12-23,503.3860778808594
2024-12-24,501.3692932128906
2024-12-26,504.9796447753906
2024-12-27,512.4618530273438
2024-12-30,511.0426025390625
2024-12-31,517.0681762695312
2025-01-01,512.051025390625
2025-01-02,510.1960144042969
2025-01-03,497.4352111816406
2025-01-06,507.6438903808594
2025-01-07,506.7225646972656
2025-01-08,504.60614013671875
2025-01-09,498.0577087402344
2025-01-10,486.4297790527344
2025-01-13,468.80120849609375
2025-01-14,466.1245422363281
2025-01-15,467.5188903808594
2025-01-16,470.3075866699219
2025-01-17,470.7682189941406
2025-01-20,471.9758605957031
2025-01-21,459.7005615234375
2025-01-22,460.5222473144531
2025-01-23,465.78839111328125
2025-01-24,448.73248291015625
2025-01-27,435.9716491699219
2025-01-28,425.5015869140625
2025-01-29,446.0558166503906
2025-01-30,449.3300476074219
2025-01-31,447.4128112792969
2025-02-01,442.9683532714844
2025-02-03,436.7559814453125
2025-02-04,432.72235107421875
2025-02-05,449.42962646484375
2025-02-06,461.1197814941406
2025-02-07,457.9700622558594
2025-02-10,447.48748779296875
2025-02-11,443.9144592285156
2025-02-12,435.8720703125
2025-02-13,425.2525939941406
2025-02-14,418.716552734375
2025-02-17,418.3928527832031
2025-02-18,410.1885986328125
2025-02-19,410.4375915527344
2025-02-20,417.8326110839844
2025-02-21,411.4584655761719
2025-02-24,417.6583251953125
2025-02-25,412.51666259765625
2025-02-27,407.76092529296875
2025-02-28,394.5270080566406
2025-03-03,390.393798828125
2025-03-04,401.8100280761719
2025-03-05,405.4203796386719
2025-03-06,410.5621032714844
2025-03-07,410.9106750488281
2025-03-10,414.2222595214844
2025-03-11,403.4658203125
2025-03-12,404.1754455566406
2025-03-13,404.88507080078125
2025-03-17,399.693603515625
2025-03-18,399.693603515625
2025-03-19,404.4866943359375
2025-03-20,398.8096618652344
2025-03-21,397.5024719238281
2025-03-24,401.7851257324219
2025-03-25,399.63134765625
2025-03-26,393.1700439453125
2025-03-27,394.53948974609375
2025-03-28,389.5596618652344
2025-04-01,379.7618408203125
2025-04-02,387.1817626953125
2025-04-03,394.1908874511719
2025-04-04,386.086181640625
2025-04-07,370.6487121582031
2025-04-08,383.02362060546875
2025-04-09,393.1949157714844
2025-04-11,398.7847900390625
2025-04-15,409.59100341796875
2025-04-16,414.9941101074219
2025-04-17,413.9732666015625
2025-04-21,423.5096435546875
2025-04-22,436.4073791503906
2025-04-23,435.660400390625
2025-04-24,439.4450988769531
2025-04-25,436.5069885253906
2025-04-28,435.43634033203125
2025-04-29,424.480712890625
2025-04-30,423.6590270996094
2025-05-02,422.88714599609375
2025-05-05,423.3851623535156
2025-05-06,419.3016662597656
2025-05-07,422.1899719238281
2025-05-08,414.1226501464844
2025-05-09,415.6664123535156
2025-05-12,426.34814453125
2025-05-13,423.68389892578125
2025-05-14,401.99676513671875
2025-05-15,405.0842590332031
2025-05-16,410.5621032714844
2025-05-19,407.52435302734375
2025-05-20,413.2262878417969
2025-05-21,413.8238525390625
2025-05-22,405.2087707519531
2025-05-23,404.9349060058594
2025-05-26,412.927490234375
2025-05-27,415.7660217285156
2025-05-28,416.0896911621094
2025-05-29,417.4840393066406
2025-05-30,418.3305969238281
2025-06-02,414.5708312988281
2025-06-03,426.39794921875
2025-06-04,421.8663024902344
2025-06-05,418.50494384765625
2025-06-06,411.38372802734375
2025-06-09,427.71759033203125
2025-06-10,423.1859436035156
2025-06-11,420.4968566894531
2025-06-12,434.8387756347656
2025-06-13,423.2108154296875
2025-06-16,426.3730163574219
2025-06-17,422.53857421875
2025-06-18,423.2855224609375
2025-06-19,419.10247802734375
2025-06-20,429.3111267089844
2025-06-23,423.5345153808594
2025-06-24,422.38916015625
2025-06-25,425.3272705078125
2025-06-26,421.3683166503906
2025-06-27,420.7956237792969
2025-06-30,424.8292541503906
2025-07-01,425.85015869140625
2025-07-02,429.65972900390625
2025-07-03,432.72235107421875
2025-07-04,441.53662109375
2025-07-07,462.97479248046875
2025-07-08,464.6181335449219
2025-07-09,512.3995971679688
2025-07-10,491.70843505859375
2025-07-11,469.4236755371094
2025-07-14,468.05419921875
2025-07-15,465.88800048828125
2025-07-16,492.803955078125
2025-07-17,488.4964294433594
2025-07-18,482.71978759765625
2025-07-21,482.7447204589844
2025-07-22,493.4015197753906
2025-07-23,497.1363830566406
2025-07-24,506.47357177734375
2025-07-25,490.2144470214844
2025-07-28,489.3678894042969
2025-07-29,485.6081237792969
2025-07-30,502.9877014160156
2025-07-31,496.8127136230469
2025-08-01,507.36993408203125
2025-08-04,508.092041015625
2025-08-05,505.1539611816406
2025-08-06,511.8517761230469
2025-08-07,496.638427734375
2025-08-08,500.07452392578125
2025-08-11,508.7892150878906
2025-08-12,521.1142578125
2025-08-13,529.25634765625
2025-08-14,528.1856689453125
2025-08-18,539.6392822265625
2025-08-19,533.7132568359375
2025-08-20,541.6062622070312
2025-08-21,536.6513671875
2025-08-22,540.1870727539062
2025-08-25,544.5693359375
2025-08-26,537.7718505859375
2025-08-28,544.6439819335938
2025-08-29,544.9179077148438
2025-09-01,534.983154296875
2025-09-02,541.9299926757812
2025-09-03,549.9226684570312
2025-09-04,556.9193115234375
2025-09-05,549.2503051757812
2025-09-08,535.9791259765625
2025-09-09,530.6008911132812
2025-09-10,536.2280883789062
2025-09-11,529.05712890625
2025-09-12,513.66943359375
2025-09-15,504.83026123046875
2025-09-16,517.0308227539062
2025-09-17,510.5321350097656
2025-09-18,509.7353820800781
2025-09-19,531.248291015625
2025-09-22,517.77783203125
2025-09-23,510.4574890136719
2025-09-24,518.4500732421875
2025-09-25,504.5563659667969
2025-09-26,501.6182556152344
2025-09-29,503.3114013671875
2025-09-30,506.9466857910156
2025-10-01,508.216552734375
2025-10-03,497.0617370605469
2025-10-06,516.1593627929688
2025-10-07,524.7246704101562
2025-10-08,502.5146179199219
2025-10-09,496.1902770996094
2025-10-10,496.738037109375
2025-10-13,491.7831115722656
2025-10-14,487.2763671875
2025-10-15,483.4667663574219
2025-10-16,485.5583190917969
2025-10-17,482.59527587890625
2025-10-20,480.5784912109375
2025-10-21,480.5535888671875
2025-10-23,477.06768798828125
2025-10-24,474.32879638671875
2025-10-27,486.3301696777344
2025-10-28,484.0643615722656
2025-10-29,484.2386779785156
2025-10-30,488.72052001953125
2025-10-31,490.61285400390625
2025-11-03,499.10345458984375
2025-11-04,505.65191650390625
2025-11-06,499.4271545410156
2025-11-07,488.994384765625
2025-11-10,481.7736511230469
2025-11-11,488.0113220214844
2025-11-12,492.7020263671875
2025-11-13,490.38165283203125
2025-11-14,491.7289733886719
2025-11-17,494.59832763671875
2025-11-18,481.299560546875
2025-11-19,484.6180419921875
2025-11-20,488.9095458984375
2025-11-21,487.81170654296875
2025-11-24,484.318603515625
2025-11-25,487.06317138671875
2025-11-26,484.2936706542969
2025-11-27,482.5720520019531
2025-11-28,481.798583984375
2025-12-01,488.18597412109375
2025-12-02,483.8695068359375
2025-12-03,485.4663391113281
2025-12-04,481.8235168457031
2025-12-05,480.1019287109375
2025-12-08,479.1038818359375
2025-12-09,479.5031433105469
2025-12-10,480.027099609375
2025-12-11,479.65283203125
2025-12-12,477.55694580078125
2025-12-15,478.904296875
2025-12-16,477.0329895019531
2025-12-17,471.7184753417969
2025-12-18,466.40399169921875
2025-12-19,470.5208740234375
2025-12-22,470.720458984375
2025-12-23,475.5609130859375
2025-12-24,470.8951416015625
2025-12-26,478.67974853515625
2025-12-29,471.5188903808594
2025-12-30,463.8091125488281
2025-12-31,481.2746276855469
2026-01-01,473.26544189453125
2026-01-02,482.3724670410156
2026-01-05,511.6147155761719
2026-01-06,506.4499206542969
2026-01-07,496.145263671875
2026-01-08,478.0809326171875
2026-01-09,479.15380859375
2026-01-12,467.8511047363281
2026-01-13,475.7605285644531
2026-01-14,470.1965026855469
2026-01-15,470.1965026855469
2026-01-16,474.9122009277344
2026-01-19,476.6337890625
2026-01-20,476.4341735839844
2026-01-21,480.8005676269531
2026-01-22,470.3961181640625
2026-01-23,452.45654296875
2026-01-27,455.5504150390625
2026-01-28,456.7979736328125
2026-01-29,449.9115295410156
2026-01-30,467.3271484375
2026-02-02,475.78546142578125
2026-02-03,475.1367492675781
2026-02-04,473.0658264160156
2026-02-05,492.15313720703125
2026-02-06,495.74603271484375
2026-02-09,498.8648986816406
2026-02-10,500.4118347167969
2026-02-11,498.76507568359375
2026-02-12,495.87078857421875
2026-02-13,485.9903259277344
2026-02-16,483.4453125
2026-02-17,481.3494567871094
2026-02-18,481.050048828125
2026-02-19,473.9141540527344
2026-02-20,464.1085205078125
2026-02-23,484.443359375
2026-02-24,472.7165222167969
2026-02-25,470.6705627441406
2026-02-26,471.69354248046875
2026-02-27,475.0119934082031
2026-03-02,463.7841796875
2026-03-04,460.6653137207031
2026-03-05,447.6160888671875
2026-03-06,446.6679382324219
2026-03-09,444.8714904785156
2026-03-10,453.8038635253906
2026-03-11,458.34490966796875
2026-03-12,455.07635498046875
2026-03-13,451.2588806152344
2026-03-16,458.9437255859375
2026-03-17,463.5845642089844
2026-03-18,466.0546875
2026-03-19,455.0514221191406
2026-03-20,440.2306823730469
2026-03-23,449.312744140625
2026-03-24,442.1269226074219
2026-03-25,437.9351806640625
2026-03-27,429.9509582519531
2026-03-30,433.1446533203125
2026-04-01,423.41387939453125
2026-04-02,420.9187927246094
2026-04-06,429.90106201171875
2026-04-07,433.5438537597656
2026-04-08,455.1012878417969
2026-04-09,455.99951171875
2026-04-10,467.1774597167969
2026-04-13,461.43878173828125
2026-04-15,476.60882568359375
2026-04-16,471.31927490234375
2026-04-17,470.7703857421875
2026-04-20,474.46307373046875
2026-04-21,483.34552001953125
2026-04-22,475.7106018066406
2026-04-23,471.2693786621094
2026-04-24,466.179443359375
2026-04-27,475.5609130859375
2026-04-28,479.90234375
2026-04-29,477.8563537597656
2026-04-30,475.5609130859375
2026-05-01,475.5609130859375
2026-05-04,491.4295654296875
2026-05-05,505.3021545410156
2026-05-06,505.4019775390625
2026-05-07,504.6035461425781
2026-05-08,548.4170532226562
2026-05-11,558.7965698242188
2026-05-12,547.019775390625
2026-05-13,546.9199829101562
2026-05-14,539.6343994140625
2026-05-15,527.8076782226562
2026-05-18,506.3999938964844
2026-05-19,508.3999938964844
2026-05-20,518.2999877929688
2026-05-21,528.7999877929688
2026-05-22,518.9500122070312
2026-05-25,524.5
2026-05-26,540.8499755859375
2026-05-27,536.1500244140625
2026-05-28,536.1500244140625
2026-05-29,555.3499755859375
2026-06-01,540.8499755859375
2026-06-02,541.5
2026-06-03,536.1500244140625
2026-06-04,544.1500244140625
2026-06-05,533.2000122070312
2026-06-08,529.6500244140625
2026-06-09,535.5499877929688
2026-06-10,524.4500122070312
2026-06-11,520.1500244140625
2026-06-12,530.7000122070312
2026-06-15,525.9000244140625
2026-06-16,534.1500244140625
2026-06-17,545.5999755859375
2026-06-18,542.5
2026-06-19,552.75
2026-06-22,540.5
2026-06-23,543.25
2026-06-24,553.2000122070312
2026-06-25,543.3499755859375
2026-06-26,543.3499755859375
2026-06-29,523.7999877929688
2026-06-30,540.1500244140625
2026-07-01,541.5999755859375
2026-07-02,544.2999877929688
2026-07-03,556.0
2026-07-06,573.5499877929688
2026-07-07,566.1500244140625
2026-07-08,549.3499755859375
2026-07-09,560.0499877929688
2026-07-10,567.9500122070312
2026-07-13,564.7000122070312
2026-07-14,559.2000122070312
2026-07-15,571.6500244140625
2026-07-16,578.4500122070312
2026-07-17,545.2999877929688
2026-07-20,573.75
2026-07-21,568.7999877929688
2026-07-22,570.0999755859375
2026-07-23,567.4500122070312
2026-07-24,570.25
2026-07-27,577.3499755859375
2026-07-28,585.5
2026-07-29,591.5999755859375
2026-07-30,585.2000122070312
2026-07-31,582.4500122070312
2026-08-03,596.4500122070312
2026-08-04,584.5
2026-08-05,576.75
2026-08-06,564.5999755859375
2026-08-07,563.2000122070312
2026-08-10,572.6500244140625
2026-08-11,566.25
2026-08-12,552.4000244140625
2026-08-13,558.5
2026-08-14,545.5
2026-08-17,550.75
2026-08-18,551.9500122070312
2026-08-19,555.0
2026-08-20,540.7999877929688
2026-08-21,556.9500122070312
2026-08-24,563.3499755859375
2026-08-25,566.7000122070312
2026-08-26,570.2999877929688
2026-08-27,576.9000244140625
2026-08-28,588.4500122070312
2026-08-31,582.3499755859375
2026-09-01,582.25
2026-09-02,582.2000122070312
2026-09-03,591.9000244140625
2026-09-04,588.7000122070312
2026-09-07,577.75
2026-09-08,582.2000122070312
2026-09-09,602.0999755859375
2026-09-10,595.6500244140625
2026-09-11,585.5
2026-09-14,585.5
2026-09-15,572.5
2026-09-16,580.8499755859375
2026-09-17,586.2999877929688
2026-09-18,597.4500122070312
2026-09-21,593.5999755859375
