Date,APTUS
2025-06-12,315.228759765625
2025-06-13,314.5399475097656
2025-06-16,316.4095458984375
2025-06-17,312.91632080078125
2025-06-18,312.1291198730469
2025-06-19,305.6346435546875
2025-06-20,309.8658752441406
2025-06-23,309.22625732421875
2025-06-24,318.22998046875
2025-06-25,317.4427795410156
2025-06-26,315.57318115234375
2025-06-27,313.6543273925781
2025-06-30,318.7712097167969
2025-07-01,315.1795349121094
2025-07-02,317.9347839355469
2025-07-03,316.90155029296875
2025-07-04,317.4919738769531
2025-07-07,322.9532775878906
2025-07-08,329.6445617675781
2025-07-09,335.056640625
2025-07-10,338.50067138671875
2025-07-11,342.33831787109375
2025-07-14,339.5830993652344
2025-07-15,340.32110595703125
2025-07-16,335.64703369140625
2025-07-17,339.1402893066406
2025-07-18,345.14276123046875
2025-07-21,346.7171936035156
2025-07-22,340.960693359375
2025-07-23,344.6999206542969
2025-07-24,347.89801025390625
2025-07-25,343.3223571777344
2025-07-28,333.9250183105469
2025-07-29,325.7085266113281
2025-07-30,329.4969787597656
2025-07-31,322.41204833984375
2025-08-01,333.0885925292969
2025-08-04,344.9459533691406
2025-08-05,337.3198547363281
2025-08-06,340.41949462890625
2025-08-07,334.2694396972656
2025-08-08,329.3985595703125
2025-08-11,329.3985595703125
2025-08-12,339.0418701171875
2025-08-13,339.5339050292969
2025-08-14,350.308837890625
2025-08-18,353.65447998046875
2025-08-19,349.472412109375
2025-08-20,349.2264099121094
2025-08-21,349.57080078125
2025-08-22,340.41949462890625
2025-08-25,331.85858154296875
2025-08-26,330.7269592285156
2025-08-28,319.60760498046875
2025-08-29,312.522705078125
2025-09-01,313.7035217285156
2025-09-02,318.9679870605469
2025-09-03,326.840087890625
2025-09-04,323.4452819824219
2025-09-05,332.6457824707031
2025-09-08,339.5339050292969
2025-09-09,342.8795471191406
2025-09-10,335.25341796875
2025-09-11,332.6457824707031
2025-09-12,326.4956970214844
2025-09-15,329.546142578125
2025-09-16,328.8081359863281
2025-09-17,323.6912841796875
2025-09-18,324.23248291015625
2025-09-19,327.3813171386719
2025-09-22,317.7872009277344
2025-09-23,318.131591796875
2025-09-24,315.62237548828125
2025-09-25,311.5879211425781
2025-09-26,306.8646545410156
2025-09-29,313.5067443847656
2025-09-30,314.6383361816406
2025-10-01,319.41082763671875
2025-10-03,320.93603515625
2025-10-06,317.9839782714844
2025-10-07,309.4722595214844
2025-10-08,304.6997985839844
2025-10-09,304.5522155761719
2025-10-10,313.2115173339844
2025-10-13,306.12664794921875
2025-10-14,307.4550476074219
2025-10-15,304.40460205078125
2025-10-16,300.271728515625
2025-10-17,304.9950256347656
2025-10-20,309.91510009765625
2025-10-21,310.11187744140625
2025-10-23,304.9950256347656
2025-10-24,314.4907531738281
2025-10-27,308.68505859375
2025-10-28,306.9138488769531
2025-10-29,311.7846984863281
2025-10-30,307.5534362792969
2025-10-31,312.522705078125
2025-11-03,296.5325012207031
2025-11-04,289.7427978515625
2025-11-06,290.13641357421875
2025-11-07,289.6905822753906
2025-11-10,285.5295104980469
2025-11-11,285.4799499511719
2025-11-12,280.3281555175781
2025-11-13,284.5882873535156
2025-11-14,287.6595764160156
2025-11-17,290.33453369140625
2025-11-18,285.9258117675781
2025-11-19,285.57904052734375
2025-11-20,277.70269775390625
2025-11-21,274.4828186035156
2025-11-24,283.7461853027344
2025-11-25,277.9008483886719
2025-11-26,278.5943603515625
2025-11-27,278.0989990234375
2025-11-28,276.5138244628906
2025-12-01,280.0804748535156
2025-12-02,275.4735412597656
2025-12-03,273.3930358886719
2025-12-04,281.3188781738281
2025-12-05,279.0897521972656
2025-12-08,276.16705322265625
2025-12-09,286.1239318847656
2025-12-10,286.2725524902344
2025-12-11,290.58221435546875
2025-12-12,289.64105224609375
2025-12-15,287.3623352050781
2025-12-16,286.7183837890625
2025-12-17,282.30963134765625
2025-12-18,280.22906494140625
2025-12-19,280.9225769042969
2025-12-22,279.68414306640625
2025-12-23,279.73370361328125
2025-12-24,279.6346435546875
2025-12-26,278.2971496582031
2025-12-29,275.5231018066406
2025-12-30,281.9132995605469
2025-12-31,276.5138244628906
2026-01-01,279.43646240234375
2026-01-02,281.1702575683594
2026-01-05,284.9845886230469
2026-01-06,284.439697265625
2026-01-07,286.4211730957031
2026-01-08,277.1082763671875
2026-01-09,272.89764404296875
2026-01-12,271.36199951171875
2026-01-13,271.65924072265625
2026-01-14,267.79534912109375
2026-01-15,267.79534912109375
2026-01-16,267.4981384277344
2026-01-19,265.1203918457031
2026-01-20,260.21624755859375
2026-01-21,257.64031982421875
2026-01-22,262.6930847167969
2026-01-23,257.2936096191406
2026-01-27,265.02130126953125
2026-01-28,270.5694274902344
2026-01-29,267.29998779296875
2026-01-30,272.8481140136719
2026-02-02,264.3277893066406
2026-02-03,278.7925109863281
2026-02-04,271.11431884765625
2026-02-05,268.04302978515625
2026-02-06,256.69915771484375
2026-02-09,264.03057861328125
2026-02-10,257.9870910644531
2026-02-11,255.7579345703125
2026-02-12,249.7144775390625
2026-02-13,247.28717041015625
2026-02-16,243.42330932617188
2026-02-17,246.94041442871094
2026-02-18,247.23764038085938
2026-02-19,242.38302612304688
2026-02-20,239.65850830078125
2026-02-23,241.44183349609375
2026-02-24,234.30856323242188
2026-02-25,245.00848388671875
2026-02-26,243.42330932617188
2026-02-27,241.7390594482422
2026-03-02,236.08197021484375
2026-03-04,226.29351806640625
2026-03-05,226.3826904296875
2026-03-06,226.0953826904297
2026-03-09,219.23948669433594
2026-03-10,229.8700714111328
2026-03-11,227.44277954101562
2026-03-12,225.13436889648438
2026-03-13,219.95281982421875
2026-03-16,220.1410675048828
2026-03-17,219.17015075683594
2026-03-18,217.1490478515625
2026-03-19,207.8955841064453
2026-03-20,206.89495849609375
2026-03-23,199.49417114257812
2026-03-24,198.4539031982422
2026-03-25,205.32958984375
2026-03-27,195.9473419189453
2026-03-30,192.76708984375
2026-04-01,201.81248474121094
2026-04-02,197.5721435546875
2026-04-06,196.52197265625
2026-04-07,197.90899658203125
2026-04-08,209.9265899658203
2026-04-09,215.81155395507812
2026-04-10,221.16151428222656
2026-04-13,223.985107421875
2026-04-15,228.52267456054688
2026-04-16,244.5725555419922
2026-04-17,244.08709716796875
2026-04-20,242.7991485595703
2026-04-21,254.99508666992188
2026-04-22,258.4725646972656
2026-04-23,254.47000122070312
2026-04-24,255.07432556152344
2026-04-27,258.155517578125
2026-04-28,256.431640625
2026-04-29,262.36614990234375
2026-04-30,257.7295227050781
2026-05-01,257.7295227050781
2026-05-04,258.9778137207031
2026-05-05,256.6000671386719
2026-05-06,264.9222412109375
2026-05-07,272.5013427734375
2026-05-08,280.1795349121094
2026-05-11,284.3406066894531
2026-05-12,271.60968017578125
2026-05-13,266.9036865234375
2026-05-14,267.29998779296875
2026-05-15,264.45001220703125
2026-05-18,257.1000061035156
2026-05-19,254.5500030517578
2026-05-20,269.1000061035156
2026-05-21,265.1000061035156
2026-05-22,260.3500061035156
2026-05-25,262.54998779296875
2026-05-26,260.20001220703125
2026-05-27,262.70001220703125
2026-05-28,262.70001220703125
2026-05-29,260.29998779296875
2026-06-01,260.1000061035156
2026-06-02,260.6000061035156
2026-06-03,257.6000061035156
2026-06-04,262.95001220703125
2026-06-05,265.29998779296875
2026-06-08,256.0
2026-06-09,253.0500030517578
2026-06-10,252.5500030517578
2026-06-11,258.45001220703125
2026-06-12,271.70001220703125
2026-06-15,272.70001220703125
2026-06-16,269.3999938964844
2026-06-17,270.1000061035156
2026-06-18,272.75
2026-06-19,269.75
2026-06-22,270.6000061035156
2026-06-23,262.70001220703125
2026-06-24,264.70001220703125
2026-06-25,265.1000061035156
2026-06-26,265.1000061035156
2026-06-29,267.1499938964844
2026-06-30,278.8500061035156
2026-07-01,286.8999938964844
2026-07-02,288.95001220703125
2026-07-03,287.8500061035156
2026-07-06,285.5
2026-07-07,285.5
2026-07-08,277.8999938964844
2026-07-09,279.5
2026-07-10,283.79998779296875
2026-07-13,289.5
2026-07-14,290.1499938964844
2026-07-15,295.6000061035156
2026-07-16,299.95001220703125
2026-07-17,306.8500061035156
2026-07-20,305.45001220703125
2026-07-21,301.04998779296875
2026-07-22,294.6499938964844
2026-07-23,284.70001220703125
2026-07-24,277.1499938964844
2026-07-27,279.04998779296875
2026-07-28,281.29998779296875
2026-07-29,281.8500061035156
2026-07-30,277.20001220703125
2026-07-31,261.20001220703125
2026-08-03,263.6000061035156
2026-08-04,260.6000061035156
2026-08-05,264.29998779296875
2026-08-06,260.79998779296875
2026-08-07,260.6499938964844
2026-08-10,253.25
2026-08-11,256.70001220703125
2026-08-12,254.75
2026-08-13,253.8000030517578
2026-08-14,250.5
2026-08-17,255.1999969482422
2026-08-18,257.0
2026-08-19,253.0500030517578
2026-08-20,253.3000030517578
2026-08-21,257.75
2026-08-24,254.35000610351562
2026-08-25,254.39999389648438
2026-08-26,258.5
2026-08-27,256.45001220703125
2026-08-28,256.1499938964844
2026-08-31,248.85000610351562
2026-09-01,253.36000061035156
2026-09-02,254.27999877929688
2026-09-03,257.30999755859375
2026-09-04,258.8500061035156
2026-09-07,256.8900146484375
2026-09-08,256.9599914550781
2026-09-09,258.2799987792969
2026-09-10,252.1999969482422
2026-09-11,249.11000061035156
2026-09-14,249.11000061035156
2026-09-15,244.8300018310547
2026-09-16,239.91000366210938
2026-09-17,239.16000366210938
2026-09-18,237.67999267578125
2026-09-21,237.02000427246094
