Date,M&M
2002-12-30,10.017465591430664
2002-12-31,10.039716720581055
2003-01-01,10.070868492126465
2003-01-02,9.959610939025879
2003-01-03,10.119819641113281
2003-01-06,9.6703462600708
2003-01-07,9.470087051391602
2003-01-08,9.879508972167969
2003-01-09,9.892858505249023
2003-01-10,9.746004104614258
2003-01-13,9.763803482055664
2003-01-14,9.817205429077148
2003-01-15,9.883959770202637
2003-01-16,9.883959770202637
2003-01-17,9.901761054992676
2003-01-20,9.826107025146484
2003-01-21,9.857255935668945
2003-01-22,10.03526782989502
2003-01-23,9.96406364440918
2003-01-24,9.697050094604492
2003-01-27,9.354382514953613
2003-01-28,9.252026557922363
2003-01-29,8.87820816040039
2003-01-30,8.58004093170166
2003-01-31,8.63344669342041
2003-02-03,8.789204597473145
2003-02-04,8.811453819274902
2003-02-05,8.68239688873291
2003-02-06,8.72690200805664
2003-02-07,8.811453819274902
2003-02-10,8.815905570983887
2003-02-11,8.918257713317871
2003-02-12,8.82480525970459
2003-02-13,8.82480525970459
2003-02-14,8.753602027893066
2003-02-17,9.078466415405273
2003-02-18,9.002816200256348
2003-02-19,9.243124961853027
2003-02-20,9.278729438781738
2003-02-21,9.39443588256836
2003-02-24,9.554643630981445
2003-02-25,9.336581230163574
2003-02-26,9.269826889038086
2003-02-27,9.37218189239502
2003-02-28,9.803854942321777
2003-03-03,9.768254280090332
2003-03-04,9.643648147583008
2003-03-05,9.536840438842773
2003-03-06,9.225325584411621
2003-03-07,9.114070892333984
2003-03-10,9.127420425415039
2003-03-11,9.167471885681152
2003-03-12,9.118518829345703
2003-03-13,9.0562162399292
2003-03-14,9.0562162399292
2003-03-17,9.0562162399292
2003-03-18,9.0562162399292
2003-03-19,9.15857219696045
2003-03-20,9.425585746765137
2003-03-21,9.478987693786621
2003-03-24,9.207525253295898
2003-03-25,9.15857219696045
2003-03-26,9.15857219696045
2003-03-27,9.167471885681152
2003-03-28,9.091816902160645
2003-03-31,8.838156700134277
2003-04-01,8.820353507995605
2003-04-02,9.00726318359375
2003-04-03,9.154120445251465
2003-04-04,9.438935279846191
2003-04-07,9.679248809814453
2003-04-08,9.701498985290527
2003-04-09,9.5679931640625
2003-04-10,9.585795402526855
2003-04-11,9.470087051391602
2003-04-14,9.470087051391602
2003-04-15,9.43448543548584
2003-04-16,9.625845909118652
2003-04-17,9.64809799194336
2003-04-18,9.64809799194336
2003-04-21,9.848356246948242
2003-04-22,9.901761054992676
2003-04-23,9.728201866149902
2003-04-24,9.688148498535156
2003-04-25,9.55909252166748
2003-04-28,9.688148498535156
2003-04-29,9.866159439086914
2003-04-30,9.888409614562988
2003-05-01,9.888409614562988
2003-05-02,10.253329277038574
2003-05-05,10.382386207580566
2003-05-06,10.569295883178711
2003-05-07,10.542593002319336
2003-05-08,10.511441230773926
2003-05-09,10.475838661193848
2003-05-12,10.538146018981934
2003-05-13,10.551492691040039
2003-05-14,10.409085273742676
2003-05-15,10.50699234008789
2003-05-16,10.814057350158691
2003-05-19,11.032118797302246
2003-05-20,11.33028507232666
2003-05-21,11.1923246383667
2003-05-22,11.14782428741455
2003-05-23,11.370336532592773
2003-05-26,11.575044631958008
2003-05-27,11.486041069030762
2003-05-28,11.312482833862305
2003-05-29,11.686302185058594
2003-05-30,11.530545234680176
2003-06-02,11.356986045837402
2003-06-03,11.281330108642578
2003-06-04,11.161173820495605
2003-06-05,11.56169605255127
2003-06-06,11.5038423538208
2003-06-09,11.6017484664917
2003-06-10,11.59284782409668
2003-06-11,11.690754890441895
2003-06-12,11.882112503051758
2003-06-13,11.922163963317871
2003-06-16,12.037870407104492
2003-06-17,12.015618324279785
2003-06-18,12.189176559448242
2003-06-19,12.11352252960205
2003-06-20,12.215876579284668
2003-06-23,12.215876579284668
2003-06-24,12.522944450378418
2003-06-25,12.772157669067383
2003-06-26,12.545406341552734
2003-06-27,12.943379402160645
2003-06-30,13.683794021606445
2003-07-01,13.924427032470703
2003-07-02,14.836065292358398
2003-07-03,15.197012901306152
2003-07-04,15.275688171386719
2003-07-07,15.187761306762695
2003-07-08,15.613499641418457
2003-07-09,15.446907043457031
2003-07-10,15.35898208618164
2003-07-11,15.525578498840332
2003-07-14,15.585738182067871
2003-07-15,15.895782470703125
2003-07-16,16.289125442504883
2003-07-17,16.599178314208984
2003-07-18,16.344655990600586
2003-07-21,15.821742057800293
2003-07-22,15.238662719726562
2003-07-23,15.391375541687012
2003-07-24,15.756954193115234
2003-07-25,16.358543395996094
2003-07-28,16.432584762573242
2003-07-29,17.126720428466797
2003-07-30,18.6121826171875
2003-07-31,18.53813934326172
2003-08-01,18.26048469543457
2003-08-04,18.690853118896484
2003-08-05,18.33452796936035
2003-08-06,17.964317321777344
2003-08-07,18.20958137512207
2003-08-08,18.477985382080078
2003-08-11,18.973133087158203
2003-08-12,19.074941635131836
2003-08-13,19.176748275756836
2003-08-14,18.74637794494629
2003-08-15,18.74637794494629
2003-08-18,19.417381286621094
2003-08-19,19.236909866333008
2003-08-20,19.431262969970703
2003-08-21,19.55158233642578
2003-08-22,19.255420684814453
2003-08-25,17.945810317993164
2003-08-26,18.755638122558594
2003-08-27,18.973133087158203
2003-08-28,18.167936325073242
2003-08-29,18.598297119140625
2003-09-01,18.49649429321289
2003-09-02,18.181812286376953
2003-09-03,17.90878677368164
2003-09-04,17.371984481811523
2003-09-05,18.565906524658203
2003-09-08,19.061059951782227
2003-09-09,18.718618392944336
2003-09-10,19.861635208129883
2003-09-11,20.14391326904297
2003-09-12,19.55158233642578
2003-09-15,19.403499603271484
2003-09-16,20.634437561035156
2003-09-17,19.96343994140625
2003-09-18,18.769519805908203
2003-09-19,19.662647247314453
2003-09-22,19.750572204589844
2003-09-23,20.435453414916992
2003-09-24,21.009275436401367
2003-09-25,20.93985939025879
2003-09-26,21.360973358154297
2003-09-29,21.930166244506836
2003-09-30,21.94404411315918
2003-10-01,22.272605895996094
2003-10-02,22.272605895996094
2003-10-03,23.174985885620117
2003-10-06,25.28053855895996
2003-10-07,25.18798828125
2003-10-08,25.78957748413086
2003-10-09,26.617919921875
2003-10-10,26.909456253051758
2003-10-13,27.210243225097656
2003-10-14,26.423553466796875
2003-10-15,26.964988708496094
2003-10-16,27.770187377929688
2003-10-17,28.584644317626953
2003-10-20,28.37177276611328
2003-10-21,27.344449996948242
2003-10-22,26.840038299560547
2003-10-23,26.391159057617188
2003-10-24,28.19593048095703
2003-10-27,28.755868911743164
2003-10-28,28.256084442138672
2003-10-29,29.713777542114258
2003-10-30,29.972923278808594
2003-10-31,31.546302795410156
2003-11-03,32.68468475341797
2003-11-04,32.337623596191406
2003-11-05,32.073848724365234
2003-11-06,31.638851165771484
2003-11-07,30.866044998168945
2003-11-10,31.028018951416016
2003-11-11,31.13444709777832
2003-11-12,31.407480239868164
2003-11-13,30.930843353271484
2003-11-14,30.005311965942383
2003-11-17,31.06966209411621
2003-11-18,30.75498390197754
2003-11-19,29.20936393737793
2003-11-20,28.59389877319336
2003-11-21,29.732290267944336
2003-11-24,29.94978904724121
2003-11-25,30.713327407836914
2003-11-26,30.714258193969727
2003-11-27,32.009063720703125
2003-11-28,32.64767074584961
2003-12-01,33.27239227294922
2003-12-02,32.56436538696289
2003-12-03,32.518096923828125
2003-12-04,32.68931198120117
2003-12-05,31.708271026611328
2003-12-08,32.18490219116211
2003-12-09,32.92070388793945
2003-12-10,32.55049514770508
2003-12-11,32.39777374267578
2003-12-12,32.60602951049805
2003-12-15,32.55049514770508
2003-12-16,32.28672409057617
2003-12-17,32.31447982788086
2003-12-18,32.624534606933594
2003-12-19,33.22149658203125
2003-12-22,33.744415283203125
2003-12-23,34.00819396972656
2003-12-24,33.44362258911133
2003-12-25,33.444541931152344
2003-12-26,34.7763671875
2003-12-29,35.345550537109375
2003-12-30,34.90593719482422
2003-12-31,35.984161376953125
2004-01-01,36.42841720581055
2004-01-02,36.50244903564453
2004-01-05,36.3543701171875
2004-01-06,36.14613342285156
2004-01-07,36.08134460449219
2004-01-08,37.30302429199219
2004-01-09,39.03375244140625
2004-01-12,37.969398498535156
2004-01-13,39.593685150146484
2004-01-14,40.5932502746582
2004-01-15,38.867156982421875
2004-01-16,37.488136291503906
2004-01-19,38.18690490722656
2004-01-20,36.826393127441406
2004-01-21,33.97579574584961
2004-01-22,33.49915313720703
2004-01-23,37.594573974609375
2004-01-26,37.594573974609375
2004-01-27,38.97358703613281
2004-01-28,37.340049743652344
2004-01-29,37.543670654296875
2004-01-30,37.87685775756836
2004-02-02,37.87685775756836
2004-02-03,38.112857818603516
2004-02-04,40.718196868896484
2004-02-05,40.78297424316406
2004-02-06,40.870906829833984
2004-02-09,42.03704833984375
2004-02-10,40.95420455932617
2004-02-11,41.46323776245117
2004-02-12,42.88853454589844
2004-02-13,42.88853454589844
2004-02-16,44.966339111328125
2004-02-17,45.44758987426758
2004-02-18,46.3407096862793
2004-02-19,45.1699333190918
2004-02-20,45.39206314086914
2004-02-23,44.207393646240234
2004-02-24,44.859893798828125
2004-02-25,43.54103469848633
2004-02-26,41.403072357177734
2004-02-27,43.01348876953125
2004-03-01,43.91586685180664
2004-03-02,43.91586685180664
2004-03-03,45.230098724365234
2004-03-04,45.06813430786133
2004-03-05,45.688228607177734
2004-03-08,45.7807731628418
2004-03-09,45.42908477783203
2004-03-10,44.89691162109375
2004-03-11,43.31427001953125
2004-03-12,44.387874603271484
2004-03-15,42.82837677001953
2004-03-16,42.833003997802734
2004-03-17,42.70343780517578
2004-03-18,41.67611312866211
2004-03-19,41.78254699707031
2004-03-22,38.94582748413086
2004-03-23,39.61682891845703
2004-03-24,40.30633544921875
2004-03-25,40.759849548339844
2004-03-26,43.00423049926758
2004-03-29,42.93018341064453
2004-03-30,42.14349365234375
2004-03-31,42.999603271484375
2004-04-01,44.193519592285156
2004-04-02,44.0639533996582
2004-04-05,43.73538589477539
2004-04-06,44.01303482055664
2004-04-07,44.49893569946289
2004-04-08,44.14261245727539
2004-04-09,44.14261245727539
2004-04-12,43.772403717041016
2004-04-13,44.58223342895508
2004-04-14,44.58223342895508
2004-04-15,44.60074234008789
2004-04-16,44.64701843261719
2004-04-19,43.17544937133789
2004-04-20,42.661773681640625
2004-04-21,43.966766357421875
2004-04-22,45.14679718017578
2004-04-23,44.92930603027344
2004-04-27,42.911678314208984
2004-04-28,44.33697509765625
2004-04-29,43.712242126464844
2004-04-30,43.466976165771484
2004-05-03,41.801063537597656
2004-05-04,42.9903450012207
2004-05-05,43.73538589477539
2004-05-06,45.66046905517578
2004-05-07,44.577606201171875
2004-05-10,45.37355041503906
2004-05-11,43.86958694458008
2004-05-12,43.929752349853516
2004-05-13,44.49893569946289
2004-05-14,41.59743881225586
2004-05-17,36.44692611694336
2004-05-18,38.08509063720703
2004-05-19,40.86165237426758
2004-05-20,42.19438934326172
2004-05-21,41.264251708984375
2004-05-24,43.999149322509766
2004-05-25,43.98527526855469
2004-05-26,42.59236145019531
2004-05-27,41.861209869384766
2004-05-28,39.77416229248047
2004-05-31,39.1540641784668
2004-06-01,39.4085807800293
2004-06-02,40.519203186035156
2004-06-03,39.547401428222656
2004-06-04,39.85283660888672
2004-06-07,41.09302520751953
2004-06-08,41.29201889038086
2004-06-09,41.745513916015625
2004-06-10,41.6668586730957
2004-06-11,41.393829345703125
2004-06-14,40.68117904663086
2004-06-15,40.431278228759766
2004-06-16,40.42665100097656
2004-06-17,41.24573516845703
2004-06-18,40.422027587890625
2004-06-21,39.99629211425781
2004-06-22,39.80192565917969
2004-06-23,38.55247497558594
2004-06-24,39.908355712890625
2004-06-25,40.3340950012207
2004-06-28,41.269691467285156
2004-06-29,41.57683181762695
2004-06-30,41.784732818603516
2004-07-01,42.413169860839844
2004-07-02,43.97249221801758
2004-07-05,43.362945556640625
2004-07-06,44.567867279052734
2004-07-07,44.846641540527344
2004-07-08,47.44549560546875
2004-07-09,48.26767349243164
2004-07-12,47.37934112548828
2004-07-13,45.31916427612305
2004-07-14,44.35995101928711
2004-07-15,44.9884033203125
2004-07-16,45.049835205078125
2004-07-19,43.94886779785156
2004-07-20,43.41965103149414
2004-07-21,42.60691833496094
2004-07-22,40.91529846191406
2004-07-23,41.69967269897461
2004-07-26,42.20526885986328
2004-07-27,41.82726287841797
2004-07-28,42.10133361816406
2004-07-29,41.52957534790039
2004-07-30,42.70615005493164
2004-08-02,42.252532958984375
2004-08-03,42.03043746948242
2004-08-04,41.58626937866211
2004-08-05,42.22417449951172
2004-08-06,41.879234313964844
2004-08-09,42.16747283935547
2004-08-10,43.462181091308594
2004-08-11,42.29033279418945
2004-08-12,41.93121337890625
2004-08-13,40.905853271484375
2004-08-16,40.27268600463867
2004-08-17,40.182899475097656
2004-08-18,39.4268798828125
2004-08-19,40.29631042480469
2004-08-20,39.445770263671875
2004-08-23,38.90709686279297
2004-08-24,39.68675994873047
2004-08-25,40.164005279541016
2004-08-26,39.478851318359375
2004-08-27,38.80315017700195
2004-08-30,40.11675262451172
2004-08-31,40.48530197143555
2004-09-01,40.612884521484375
2004-09-02,40.77354049682617
2004-09-03,41.2885856628418
2004-09-06,42.03043746948242
2004-09-07,41.784732818603516
2004-09-08,42.158016204833984
2004-09-09,41.52012634277344
2004-09-10,41.44924545288086
2004-09-13,41.56737518310547
2004-09-14,41.350013732910156
2004-09-15,41.359466552734375
2004-09-16,41.75638961791992
2004-09-17,42.67778396606445
2004-09-20,42.45098876953125
2004-09-21,42.60691833496094
2004-09-22,43.00382995605469
2004-09-23,42.29033279418945
2004-09-24,41.96900939941406
2004-09-27,41.23188400268555
2004-09-28,40.608177185058594
2004-09-29,40.94365310668945
2004-09-30,40.43333435058594
2004-10-01,41.709136962890625
2004-10-04,42.7155876159668
2004-10-05,42.81010055541992
2004-10-06,43.09360885620117
2004-10-07,42.857357025146484
2004-10-08,42.49824523925781
2004-10-11,41.96900939941406
2004-10-12,40.6412353515625
2004-10-14,40.962554931640625
2004-10-15,40.3671760559082
2004-10-18,40.10729217529297
2004-10-19,41.099586486816406
2004-10-20,40.816078186035156
2004-10-21,40.702674865722656
2004-10-22,40.702674865722656
2004-10-25,39.554447174072266
2004-10-26,39.72928237915039
2004-10-27,40.159278869628906
2004-10-28,40.69794464111328
2004-10-29,42.03043746948242
2004-11-01,42.342308044433594
2004-11-02,42.51713562011719
2004-11-03,42.07769775390625
2004-11-04,41.69967269897461
2004-11-05,42.10604476928711
2004-11-08,42.64944076538086
2004-11-09,42.691978454589844
2004-11-10,42.98965835571289
2004-11-11,42.74394226074219
2004-11-12,42.74394226074219
2004-11-15,42.74394226074219
2004-11-16,44.416648864746094
2004-11-17,45.22465896606445
2004-11-18,44.931705474853516
2004-11-19,43.958309173583984
2004-11-22,44.274898529052734
2004-11-23,44.567867279052734
2004-11-24,45.42783737182617
2004-11-25,45.74443054199219
2004-11-26,45.74443054199219
2004-11-29,46.5146369934082
2004-11-30,46.2689208984375
2004-12-01,47.59197998046875
2004-12-02,47.147804260253906
2004-12-03,47.13835525512695
2004-12-06,47.40297317504883
2004-12-07,47.908565521240234
2004-12-08,46.92100143432617
2004-12-09,47.49274826049805
2004-12-10,47.332088470458984
2004-12-13,48.144832611083984
2004-12-14,48.87722396850586
2004-12-15,49.680503845214844
2004-12-16,50.39400863647461
2004-12-17,50.03961181640625
2004-12-20,49.66160583496094
2004-12-21,51.1169548034668
2004-12-22,51.37683868408203
2004-12-23,50.99409866333008
2004-12-24,51.09333801269531
2004-12-27,51.617835998535156
2004-12-28,51.7501220703125
2004-12-29,51.28706741333008
2004-12-30,50.42708206176758
2004-12-31,51.54695129394531
2005-01-03,52.58648681640625
2005-01-04,52.33133316040039
2005-01-05,51.09333801269531
2005-01-06,50.20972442626953
2005-01-07,49.864784240722656
2005-01-10,48.95282745361328
2005-01-11,48.48503494262695
2005-01-12,46.60440444946289
2005-01-13,48.2346076965332
2005-01-14,47.388790130615234
2005-01-17,46.2547492980957
2005-01-18,46.7745246887207
2005-01-19,46.618587493896484
2005-01-20,45.31916427612305
2005-01-24,45.51289749145508
2005-01-25,46.533531188964844
2005-01-27,48.06449508666992
2005-01-28,50.41291046142578
2005-01-31,51.041351318359375
2005-02-01,50.97047424316406
2005-02-02,51.046085357666016
2005-02-03,51.83518981933594
2005-02-04,51.37683868408203
2005-02-07,50.97993087768555
2005-02-08,50.81454849243164
2005-02-09,51.64618682861328
2005-02-10,52.2557258605957
2005-02-11,53.63547897338867
2005-02-14,53.115692138671875
2005-02-15,53.06844711303711
2005-02-16,51.41462707519531
2005-02-17,50.951576232910156
2005-02-18,50.464881896972656
2005-02-21,50.252254486083984
2005-02-22,51.32486343383789
2005-02-23,51.1358642578125
2005-02-24,50.611366271972656
2005-02-25,50.00654983520508
2005-02-28,50.767295837402344
2005-03-01,51.145301818847656
2005-03-02,50.85707473754883
2005-03-03,52.34077835083008
2005-03-04,52.723514556884766
2005-03-07,52.66680908203125
2005-03-08,51.98638916015625
2005-03-09,50.98465347290039
2005-03-10,50.53575897216797
2005-03-11,50.47905349731445
2005-03-14,50.21444320678711
2005-03-15,49.97818374633789
2005-03-16,50.09632110595703
2005-03-17,48.815792083740234
2005-03-18,48.867767333984375
2005-03-21,48.11647033691406
2005-03-22,46.8359489440918
2005-03-23,46.39177703857422
2005-03-24,46.117713928222656
2005-03-28,45.3144416809082
2005-03-29,45.13016128540039
2005-03-30,45.961788177490234
2005-03-31,46.95880126953125
2005-04-01,47.795162200927734
2005-04-04,46.396507263183594
2005-04-05,46.08937072753906
2005-04-06,45.41838836669922
2005-04-07,45.18213653564453
2005-04-08,45.007301330566406
2005-04-11,44.77104568481445
2005-04-12,44.86555099487305
2005-04-13,44.45918273925781
2005-04-15,43.20702362060547
2005-04-18,43.65118408203125
2005-04-19,42.70615005493164
2005-04-20,43.377113342285156
2005-04-21,43.17394256591797
2005-04-22,43.89216232299805
2005-04-25,43.62282180786133
2005-04-26,42.87625503540039
2005-04-27,41.987911224365234
2005-04-28,41.236610412597656
2005-04-29,41.8556022644043
2005-05-02,41.95011520385742
2005-05-03,42.19582748413086
2005-05-04,43.55195999145508
2005-05-05,44.77104568481445
2005-05-06,44.47808837890625
2005-05-09,45.06401062011719
2005-05-10,44.64346694946289
2005-05-11,43.750404357910156
2005-05-12,43.9819450378418
2005-05-13,43.5614013671875
2005-05-16,44.63401412963867
2005-05-17,44.6623649597168
2005-05-18,44.68600082397461
2005-05-19,44.99784469604492
2005-05-20,45.13016128540039
2005-05-23,45.442012786865234
2005-05-24,45.56959533691406
2005-05-25,46.28782653808594
2005-05-26,47.4691162109375
2005-05-27,47.55890655517578
2005-05-30,46.73672103881836
2005-05-31,48.30547332763672
2005-06-01,48.8630485534668
2005-06-02,48.09757995605469
2005-06-03,48.53227996826172
2005-06-06,48.91502380371094
2005-06-07,48.60316848754883
2005-06-08,49.17018127441406
2005-06-09,50.36565017700195
2005-06-10,50.20027542114258
2005-06-13,51.56111526489258
2005-06-14,51.93912887573242
2005-06-15,52.0620002746582
2005-06-16,51.78793716430664
2005-06-17,52.614837646484375
2005-06-20,53.526790618896484
2005-06-21,53.238563537597656
2005-06-22,54.98215866088867
2005-06-23,55.09083557128906
2005-06-24,54.48601150512695
2005-06-27,54.878196716308594
2005-06-28,53.50790023803711
2005-06-29,53.730350494384766
2005-06-30,53.94799041748047
2005-07-01,55.37468338012695
2005-07-04,56.269371032714844
2005-07-05,56.21616744995117
2005-07-06,57.74925994873047
2005-07-07,57.94268035888672
2005-07-08,58.46018600463867
2005-07-11,58.67780685424805
2005-07-12,57.44942092895508
2005-07-13,57.352691650390625
2005-07-14,57.58966064453125
2005-07-15,57.78310775756836
2005-07-18,57.59449768066406
2005-07-19,58.98732376098633
2005-07-20,58.46018600463867
2005-07-21,57.70573425292969
2005-07-22,59.98843002319336
2005-07-25,62.43071746826172
2005-07-26,63.736507415771484
2005-07-27,63.291561126708984
2005-07-28,127.47301483154297
2005-07-29,65.89826202392578
2005-08-01,66.39641571044922
2005-08-02,65.58875274658203
2005-08-03,66.94288635253906
2005-08-04,66.04817962646484
2005-08-05,66.13526916503906
2005-08-08,65.54041290283203
2005-08-09,65.15834045410156
2005-08-10,66.74461364746094
2005-08-11,66.64308166503906
2005-08-12,66.81716918945312
2005-08-16,65.9853286743164
2005-08-17,66.7542953491211
2005-08-18,67.66350555419922
2005-08-19,68.64044189453125
2005-08-22,68.90157318115234
2005-08-23,66.24163818359375
2005-08-24,66.60435485839844
2005-08-25,68.90157318115234
2005-08-26,70.41532135009766
2005-08-29,69.58348846435547
2005-08-30,68.93057250976562
2005-08-31,69.75758361816406
2005-09-01,70.10578918457031
2005-09-02,69.85430145263672
2005-09-05,69.07081604003906
2005-09-06,69.2352523803711
2005-09-08,70.71514892578125
2005-09-09,72.0112533569336
2005-09-12,72.65930938720703
2005-09-13,71.84684753417969
2005-09-14,71.41156768798828
2005-09-15,71.80814361572266
2005-09-16,72.66898345947266
2005-09-19,71.62434387207031
2005-09-20,71.18911743164062
2005-09-21,70.15413665771484
2005-09-22,66.86553192138672
2005-09-23,67.85211181640625
2005-09-26,71.30516815185547
2005-09-27,70.59908294677734
2005-09-28,71.78878021240234
2005-09-29,71.93386840820312
2005-09-30,73.02686309814453
2005-10-03,75.29988861083984
2005-10-04,75.93826293945312
2005-10-05,78.65621948242188
2005-10-06,75.82218933105469
2005-10-07,74.03279113769531
2005-10-10,73.70393371582031
2005-10-11,73.82967376708984
2005-10-13,72.2143783569336
2005-10-14,70.71514892578125
2005-10-17,70.69580078125
2005-10-18,70.72484588623047
2005-10-19,70.74417114257812
2005-10-20,70.65711212158203
2005-10-21,71.34385681152344
2005-10-24,69.48675537109375
2005-10-25,69.86398315429688
2005-10-26,69.91234588623047
2005-10-27,70.61841583251953
2005-10-28,69.94135284423828
2005-10-31,69.44807434082031
2005-11-02,69.39002990722656
2005-11-04,69.39002990722656
2005-11-07,73.22029876708984
2005-11-08,74.40034484863281
2005-11-09,75.33858489990234
2005-11-10,75.1064453125
2005-11-11,76.86682891845703
2005-11-14,77.5148696899414
2005-11-16,77.79537200927734
2005-11-17,78.61753845214844
2005-11-18,79.1592025756836
2005-11-21,79.69115447998047
2005-11-22,80.02970886230469
2005-11-23,83.0088119506836
2005-11-24,84.807861328125
2005-11-25,87.3323745727539
2005-11-28,91.9945068359375
2005-11-29,89.85690307617188
2005-11-30,88.11587524414062
2005-12-01,91.86876678466797
2005-12-02,90.46624755859375
2005-12-05,90.87249755859375
2005-12-06,91.24004364013672
2005-12-07,91.82040405273438
2005-12-08,94.07408142089844
2005-12-09,94.06439971923828
2005-12-12,94.00636291503906
2005-12-13,96.63727569580078
2005-12-14,99.25850677490234
2005-12-15,97.15958404541016
2005-12-16,97.24663543701172
2005-12-19,97.70124816894531
2005-12-20,96.89842987060547
2005-12-21,97.00481414794922
2005-12-22,97.82699584960938
2005-12-23,96.99514770507812
2005-12-26,92.1879653930664
2005-12-27,96.52120971679688
2005-12-28,96.65662384033203
2005-12-29,96.8307113647461
2005-12-30,98.96834564208984
2006-01-02,98.13650512695312
2006-01-03,100.15805053710938
2006-01-04,101.4057846069336
2006-01-05,99.79048919677734
2006-01-06,99.05538177490234
2006-01-09,99.54866027832031
2006-01-10,98.85226440429688
2006-01-12,97.93338012695312
2006-01-13,100.54492950439453
2006-01-16,100.29347229003906
2006-01-17,101.10594177246094
2006-01-18,100.29347229003906
2006-01-19,99.82917022705078
2006-01-20,101.57020568847656
2006-01-23,102.6728744506836
2006-01-24,103.2435531616211
2006-01-25,102.20858764648438
2006-01-27,103.97864532470703
2006-01-30,104.03667449951172
2006-01-31,108.02172088623047
2006-02-01,108.62141418457031
2006-02-02,108.68913269042969
2006-02-03,108.02172088623047
2006-02-06,109.61767578125
2006-02-07,113.68009185791016
2006-02-08,111.78428649902344
2006-02-10,114.19271087646484
2006-02-13,115.52753448486328
2006-02-14,117.5200424194336
2006-02-15,114.51192474365234
2006-02-16,118.60335540771484
2006-02-17,115.9627914428711
2006-02-20,114.08636474609375
2006-02-21,114.64735412597656
2006-02-22,113.090087890625
2006-02-23,113.89289855957031
2006-02-24,111.96807861328125
2006-02-27,114.05731201171875
2006-02-28,113.80584716796875
2006-03-01,118.18744659423828
2006-03-02,117.94562530517578
2006-03-03,116.48511505126953
2006-03-06,122.53036499023438
2006-03-07,123.1880874633789
2006-03-08,118.9128646850586
2006-03-09,117.24922180175781
2006-03-10,119.98652648925781
2006-03-13,119.0483169555664
2006-03-14,118.22615814208984
2006-03-16,119.56094360351562
2006-03-17,121.34069061279297
2006-03-20,120.55720520019531
2006-03-21,119.78343200683594
2006-03-22,120.64425659179688
2006-03-23,120.09294128417969
2006-03-24,120.818359375
2006-03-27,121.9693603515625
2006-03-28,123.58468627929688
2006-03-29,125.1322250366211
2006-03-30,121.36966705322266
2006-03-31,121.3019790649414
2006-04-03,124.3004379272461
2006-04-04,126.29298400878906
2006-04-05,127.4052963256836
2006-04-07,126.28325653076172
2006-04-10,124.83242797851562
2006-04-12,120.10260009765625
2006-04-13,118.73880767822266
2006-04-17,121.8823013305664
2006-04-18,122.65612030029297
2006-04-19,123.54597473144531
2006-04-20,124.2230453491211
2006-04-21,125.49979400634766
2006-04-24,124.89044952392578
2006-04-25,122.37559509277344
2006-04-26,124.76473999023438
2006-04-27,121.62117767333984
2006-04-28,120.84738159179688
2006-05-02,122.48200988769531
2006-05-03,124.70663452148438
2006-05-04,128.7981414794922
2006-05-05,131.57411193847656
2006-05-08,129.91046142578125
2006-05-09,137.30015563964844
2006-05-10,136.02342224121094
2006-05-11,135.22061157226562
2006-05-12,133.94386291503906
2006-05-15,128.923828125
2006-05-16,131.82557678222656
2006-05-17,137.12608337402344
2006-05-18,126.37997436523438
2006-05-19,120.3830795288086
2006-05-22,121.07950592041016
2006-05-23,119.31910705566406
2006-05-24,111.71658325195312
2006-05-25,115.84673309326172
2006-05-26,114.39582061767578
2006-05-29,114.47323608398438
2006-05-30,118.30350494384766
2006-05-31,118.17778778076172
2006-06-01,110.28507995605469
2006-06-02,115.89508819580078
2006-06-05,117.77153015136719
2006-06-06,109.54998779296875
2006-06-07,104.73309326171875
2006-06-08,102.97270202636719
2006-06-09,109.02764129638672
2006-06-12,106.3193588256836
2006-06-13,98.7845458984375
2006-06-14,101.62824249267578
2006-06-15,106.72563171386719
2006-06-16,106.88038635253906
2006-06-19,108.18617248535156
2006-06-20,104.15274810791016
2006-06-21,104.4622802734375
2006-06-22,112.26793670654297
2006-06-23,112.22924041748047
2006-06-26,109.52095794677734
2006-06-27,110.14966583251953
2006-06-28,112.69351959228516
2006-06-29,118.08657836914062
2006-06-30,122.38724517822266
2006-07-03,121.65898895263672
2006-07-04,123.38126373291016
2006-07-05,122.3970947265625
2006-07-06,121.36376190185547
2006-07-07,117.79133605957031
2006-07-10,121.06852722167969
2006-07-11,118.28341674804688
2006-07-12,120.41898345947266
2006-07-13,117.2795639038086
2006-07-14,115.21289825439453
2006-07-17,107.38899993896484
2006-07-18,107.48741912841797
2006-07-19,100.54927062988281
2006-07-20,104.6826400756836
2006-07-21,101.11022186279297
2006-07-24,102.16324615478516
2006-07-25,104.07246398925781
2006-07-26,110.83350372314453
2006-07-27,113.89415740966797
2006-07-28,113.402099609375
2006-07-31,116.14781951904297
2006-08-01,115.06526184082031
2006-08-02,117.6535415649414
2006-08-03,116.72846984863281
2006-08-04,115.29161071777344
2006-08-07,116.16751861572266
2006-08-08,118.34243774414062
2006-08-09,120.9799575805664
2006-08-10,120.90121459960938
2006-08-11,120.64533233642578
2006-08-14,122.07232666015625
2006-08-16,124.90665435791016
2006-08-17,126.91429138183594
2006-08-18,126.92412567138672
2006-08-21,130.67369079589844
2006-08-22,129.8568572998047
2006-08-23,124.5523681640625
2006-08-24,126.15648651123047
