Date,BHARATFORG
1997-09-02,5.9317522048950195
1997-09-03,5.971562385559082
1997-09-04,5.891942024230957
1997-09-05,5.8322248458862305
1997-09-08,5.792416095733643
1997-09-09,5.856114387512207
1997-09-10,5.860093593597412
1997-09-11,5.784453392028809
1997-09-12,5.692888259887695
1997-09-15,5.752605438232422
1997-09-16,5.5615153312683105
1997-09-17,5.5495710372924805
1997-09-18,5.286823749542236
1997-09-19,5.2947869300842285
1997-09-22,5.290805339813232
1997-09-23,5.11165714263916
1997-09-24,5.171372890472412
1997-09-25,5.095732688903809
1997-09-26,4.956397533416748
1997-09-29,4.856871604919434
1997-09-30,4.900661945343018
1997-10-01,4.856871604919434
1997-10-02,4.856871604919434
1997-10-03,4.856871604919434
1997-10-06,4.856871604919434
1997-10-07,4.856871604919434
1997-10-08,4.856871604919434
1997-10-09,4.77725076675415
1997-10-10,4.856871604919434
1997-10-13,4.90862512588501
1997-10-14,4.697629928588867
1997-10-15,4.653838157653809
1997-10-16,4.6578168869018555
1997-10-17,4.582177639007568
1997-10-20,4.618008613586426
1997-10-21,4.625969886779785
1997-10-22,4.578197479248047
1997-10-23,4.633932113647461
1997-10-24,4.498576641082764
1997-10-27,4.399051189422607
1997-10-28,4.371185302734375
1997-10-29,4.379145622253418
1997-10-30,4.399051189422607
1997-10-31,4.399051189422607
1997-11-03,4.395068645477295
1997-11-04,4.379145622253418
1997-11-05,4.355260372161865
1997-11-06,4.299524784088135
1997-11-07,4.231847763061523
1997-11-10,4.379145622253418
1997-11-11,4.442842960357666
1997-11-12,4.399051189422607
1997-11-13,4.434880256652832
1997-11-14,4.434880256652832
1997-11-17,4.4746904373168945
1997-11-18,4.395068645477295
1997-11-19,4.450804710388184
1997-11-20,4.458768367767334
1997-11-21,4.462747573852539
1997-11-24,4.542369365692139
1997-11-25,4.860851764678955
1997-11-26,5.159430027008057
1997-11-27,5.286823749542236
1997-11-28,5.1156392097473145
1997-12-01,5.155449867248535
1997-12-02,5.1514692306518555
1997-12-03,5.01611328125
1997-12-04,4.844927787780762
1997-12-05,4.77725076675415
1997-12-08,4.77725076675415
1997-12-09,4.7573442459106445
1997-12-10,4.697629928588867
1997-12-11,4.6299519538879395
1997-12-12,4.6578168869018555
1997-12-15,4.693648815155029
1997-12-16,4.6578168869018555
1997-12-17,4.70161247253418
1997-12-18,4.7573442459106445
1997-12-19,4.765307426452637
1997-12-22,4.976302146911621
1997-12-23,4.912606239318848
1997-12-24,4.813080310821533
1997-12-25,4.813080310821533
1997-12-26,4.884738445281982
1997-12-29,4.932510852813721
1997-12-30,4.976302146911621
1997-12-31,5.055923938751221
1998-01-01,5.247012615203857
1998-01-02,5.386350154876709
1998-01-05,5.692888259887695
1998-01-06,5.609289169311523
1998-01-07,5.776492595672607
1998-01-08,5.577439308166504
1998-01-09,5.274880409240723
1998-01-12,5.239051818847656
1998-01-13,5.247012615203857
1998-01-14,5.378387928009033
1998-01-15,5.290805339813232
1998-01-16,5.334596633911133
1998-01-19,5.398292541503906
1998-01-20,5.282841682434082
1998-01-21,5.075827598571777
1998-01-22,5.171372890472412
1998-01-23,5.155449867248535
1998-01-26,5.155449867248535
1998-01-27,5.07981014251709
1998-01-28,5.095732688903809
1998-01-29,5.036017417907715
1998-01-30,5.135542869567871
1998-02-02,5.135542869567871
1998-02-03,4.996207237243652
1998-02-04,4.661799430847168
1998-02-05,4.924548149108887
1998-02-06,4.964357852935791
1998-02-09,4.936491966247559
1998-02-10,4.737441062927246
1998-02-11,4.697629928588867
1998-02-12,4.77725076675415
1998-02-13,4.737441062927246
1998-02-16,4.737441062927246
1998-02-17,4.637913227081299
1998-02-18,4.733458042144775
1998-02-19,4.7573442459106445
1998-02-20,4.621988773345947
1998-02-23,4.566255569458008
1998-02-24,4.522463798522949
1998-02-25,4.6578168869018555
1998-02-26,4.773269176483154
1998-02-27,4.77725076675415
1998-03-02,4.852889537811279
1998-03-03,4.8250226974487305
1998-03-04,4.797154903411865
1998-03-05,4.817060470581055
1998-03-06,5.298766136169434
1998-03-09,5.239051818847656
1998-03-10,5.489856719970703
1998-03-11,5.6849260330200195
1998-03-12,5.6371564865112305
1998-03-13,5.6371564865112305
1998-03-16,6.035260200500488
1998-03-17,6.043222904205322
1998-03-18,6.214405059814453
1998-03-19,6.369667053222656
1998-03-20,6.437345504760742
1998-03-23,6.457249164581299
1998-03-24,6.7558274269104
1998-03-25,6.7558274269104
1998-03-26,6.505023002624512
1998-03-27,6.552793979644775
1998-03-30,6.337817668914795
1998-03-31,6.14274787902832
1998-04-01,6.437345504760742
1998-04-02,6.425403594970703
1998-04-03,6.512984275817871
1998-04-06,6.473173141479492
1998-04-07,6.77175235748291
1998-04-08,6.77175235748291
1998-04-09,7.35696268081665
1998-04-10,7.35696268081665
1998-04-13,7.034500598907471
1998-04-14,7.034500598907471
1998-04-15,7.26938533782959
1998-04-16,7.432605743408203
1998-04-17,7.5440754890441895
1998-04-20,7.524167060852051
1998-04-21,7.603790283203125
1998-04-22,7.563977241516113
1998-04-23,7.5440754890441895
1998-04-24,7.225590229034424
1998-04-27,7.464454650878906
1998-04-28,7.5998077392578125
1998-04-29,7.5480546951293945
1998-04-30,7.635638236999512
1998-05-01,7.635638236999512
1998-05-04,7.563977241516113
1998-05-05,7.57194185256958
1998-05-06,7.504265308380127
1998-05-07,7.504265308380127
1998-05-08,7.500281810760498
1998-05-11,7.563977241516113
1998-05-12,7.587867736816406
1998-05-13,7.420661926269531
1998-05-14,7.5480546951293945
1998-05-15,7.400758743286133
1998-05-18,8.14123249053955
1998-05-19,8.921513557434082
1998-05-20,9.478860855102539
1998-05-21,9.092700958251953
1998-05-22,9.017057418823242
1998-05-25,8.997153282165527
1998-05-26,8.821990966796875
1998-05-27,8.818008422851562
1998-05-28,8.200946807861328
1998-05-29,8.268622398376465
1998-06-01,7.484358787536621
1998-06-02,7.285306930541992
1998-06-03,7.138008117675781
1998-06-04,7.006633281707764
1998-06-05,6.309951305389404
1998-06-08,6.859336853027344
1998-06-09,7.265402317047119
1998-06-10,6.8951640129089355
1998-06-11,6.596585750579834
1998-06-12,6.079049587249756
1998-06-15,5.473931789398193
1998-06-16,5.461989402770996
1998-06-17,6.007391929626465
1998-06-18,6.357726097106934
1998-06-19,6.090994834899902
1998-06-22,5.864076137542725
1998-06-23,5.8401875495910645
1998-06-24,5.8959221839904785
1998-06-25,5.991467475891113
1998-06-26,5.971562385559082
1998-06-29,5.732700824737549
1998-06-30,5.943696975708008
1998-07-01,5.971562385559082
1998-07-02,5.764548301696777
1998-07-03,5.505781173706055
1998-07-06,5.911845684051514
1998-07-07,6.234312534332275
1998-07-08,6.592606067657471
1998-07-09,6.461231231689453
1998-07-10,6.576681137084961
1998-07-13,6.632417678833008
1998-07-14,6.528909683227539
1998-07-15,6.528909683227539
1998-07-16,6.536871433258057
1998-07-17,6.4333648681640625
1998-07-20,6.230329513549805
1998-07-21,6.190520763397217
1998-07-22,6.07108736038208
1998-07-23,5.792416095733643
1998-07-24,5.728719711303711
1998-07-27,5.270899295806885
1998-07-28,5.235070705413818
1998-07-29,5.179335594177246
1998-07-30,5.135542869567871
1998-07-31,5.183316707611084
1998-08-03,5.0638861656188965
1998-08-04,5.0837907791137695
1998-08-05,5.01611328125
1998-08-06,5.055923938751221
1998-08-07,4.920567512512207
1998-08-10,4.892701148986816
1998-08-11,4.50255823135376
1998-08-12,4.618008613586426
1998-08-13,4.430899620056152
1998-08-14,4.395068645477295
1998-08-17,4.339334964752197
1998-08-18,4.19999885559082
1998-08-19,4.21990442276001
1998-08-20,4.367203235626221
1998-08-21,4.299524784088135
1998-08-24,4.299524784088135
1998-08-25,4.239808559417725
1998-08-26,4.239808559417725
1998-08-27,4.323411464691162
1998-08-28,4.140283107757568
1998-08-31,4.168148994445801
1998-09-01,4.028815269470215
1998-09-02,4.1562066078186035
1998-09-03,4.140283107757568
1998-09-04,4.100472927093506
1998-09-07,4.19999885559082
1998-09-08,4.084550380706787
1998-09-09,3.9770610332489014
1998-09-10,4.064643383026123
1998-09-11,4.076587677001953
1998-09-14,4.128340721130371
1998-09-15,4.04473876953125
1998-09-16,4.052701950073242
1998-09-17,3.837724447250366
1998-09-18,3.7899506092071533
1998-09-21,4.04473876953125
1998-09-22,4.319431304931641
1998-09-23,4.546350002288818
1998-09-24,4.438861846923828
1998-09-25,4.387109756469727
1998-09-28,4.299524784088135
1998-09-29,3.9810423851013184
1998-09-30,4.259716987609863
1998-10-01,4.259716987609863
1998-10-02,4.259716987609863
1998-10-05,4.020850658416748
1998-10-06,4.0248332023620605
1998-10-07,4.100472927093506
1998-10-08,4.016870975494385
1998-10-09,3.841704845428467
1998-10-12,3.8098559379577637
1998-10-13,3.7421793937683105
1998-10-14,3.861609697341919
1998-10-15,3.821800947189331
1998-10-16,3.8018951416015625
1998-10-19,3.7461602687835693
1998-10-20,3.6227469444274902
1998-10-21,3.6227469444274902
1998-10-22,3.7222745418548584
1998-10-23,3.7421793937683105
1998-10-26,4.020850658416748
1998-10-27,4.020850658416748
1998-10-28,3.9810423851013184
1998-10-29,3.893458366394043
1998-10-30,3.893458366394043
1998-11-02,3.853646755218506
1998-11-03,3.9412317276000977
1998-11-04,3.9412317276000977
1998-11-05,3.821800947189331
1998-11-06,3.7700464725494385
1998-11-09,3.9412317276000977
1998-11-10,3.9173457622528076
1998-11-11,4.060661315917969
1998-11-12,4.012889862060547
1998-11-13,3.9810423851013184
1998-11-16,3.9412317276000977
1998-11-17,4.100472927093506
1998-11-18,4.379145622253418
1998-11-19,4.299524784088135
1998-11-20,4.239808559417725
1998-11-23,4.136302471160889
1998-11-24,4.060661315917969
1998-11-25,4.060661315917969
1998-11-26,3.821800947189331
1998-11-27,3.861609697341919
1998-11-30,3.853646755218506
1998-12-01,3.8655922412872314
1998-12-02,3.841704845428467
1998-12-03,3.797913074493408
1998-12-04,3.7819886207580566
1998-12-07,3.7819886207580566
1998-12-08,3.7421793937683105
1998-12-09,3.7899506092071533
1998-12-10,3.7819886207580566
1998-12-11,3.7103309631347656
1998-12-14,3.8815157413482666
1998-12-15,3.9173457622528076
1998-12-16,4.231847763061523
1998-12-17,4.399051189422607
1998-12-18,4.618008613586426
1998-12-21,4.988245487213135
1998-12-22,5.012132167816162
1998-12-23,5.012132167816162
1998-12-24,5.135542869567871
1998-12-25,5.135542869567871
1998-12-28,5.179335594177246
1998-12-29,5.254975318908691
1998-12-30,5.6729841232299805
1998-12-31,5.477911472320557
1999-01-01,5.418197154998779
1999-01-04,5.414216995239258
1999-01-05,5.254975318908691
1999-01-06,5.676964282989502
1999-01-07,5.732700824737549
1999-01-08,6.1945013999938965
1999-01-11,6.692131042480469
1999-01-12,6.369667053222656
1999-01-13,6.4532694816589355
1999-01-14,5.9636006355285645
1999-01-15,5.573458194732666
1999-01-18,5.724737167358398
1999-01-19,5.493838310241699
1999-01-20,5.493838310241699
1999-01-21,5.6132683753967285
1999-01-22,5.505781173706055
1999-01-25,5.9476776123046875
1999-01-26,5.9476776123046875
1999-01-27,6.134784698486328
1999-01-28,5.8760175704956055
1999-01-29,5.493838310241699
1999-02-01,5.422177314758301
1999-02-02,5.087770938873291
1999-02-03,5.175354957580566
1999-02-04,5.175354957580566
1999-02-05,5.135542869567871
1999-02-08,5.175354957580566
1999-02-09,5.095732688903809
1999-02-10,5.2509942054748535
1999-02-11,5.6371564865112305
1999-02-12,6.039239406585693
1999-02-15,5.7366814613342285
1999-02-16,6.198482513427734
1999-02-17,6.413458824157715
1999-02-18,6.098956108093262
1999-02-19,5.991467475891113
1999-02-22,5.661041259765625
1999-02-23,5.633174896240234
1999-02-24,5.764548301696777
1999-02-25,5.5495710372924805
1999-02-26,5.450047969818115
1999-03-01,5.653078556060791
1999-03-02,5.653078556060791
1999-03-03,5.732700824737549
1999-03-04,5.692888259887695
1999-03-05,5.712795257568359
1999-03-08,6.130804061889648
1999-03-09,6.182557106018066
1999-03-10,6.680189609527588
1999-03-11,6.36568546295166
1999-03-12,6.130804061889648
1999-03-15,6.624452114105225
1999-03-16,6.692131042480469
1999-03-17,6.688148498535156
1999-03-18,6.759807586669922
1999-03-19,6.421419620513916
1999-03-22,6.680189609527588
1999-03-23,6.536871433258057
1999-03-24,6.369667053222656
1999-03-25,6.38161039352417
1999-03-26,6.3298563957214355
1999-03-29,6.3298563957214355
1999-03-30,6.21042537689209
1999-03-31,6.214405059814453
1999-04-01,6.290045738220215
1999-04-02,6.290045738220215
1999-04-05,5.9317522048950195
1999-04-06,5.780472755432129
1999-04-07,6.090994834899902
1999-04-08,6.1586713790893555
1999-04-09,5.669005393981934
1999-04-12,5.732700824737549
1999-04-13,5.573458194732666
1999-04-14,5.573458194732666
1999-04-15,5.314690113067627
1999-04-16,5.740663051605225
1999-04-19,5.971562385559082
1999-04-20,5.891942024230957
1999-04-21,5.732700824737549
1999-04-22,5.422177314758301
1999-04-23,5.330615043640137
1999-04-26,5.055923938751221
1999-04-27,5.055923938751221
1999-04-28,5.087770938873291
1999-04-29,5.167394161224365
1999-04-30,5.051943302154541
1999-05-03,4.89668083190918
1999-05-04,5.0638861656188965
1999-05-05,5.4699506759643555
1999-05-06,5.175354957580566
1999-05-07,5.175354957580566
1999-05-10,5.2947869300842285
1999-05-11,5.338575839996338
1999-05-12,5.1514692306518555
1999-05-13,5.414216995239258
1999-05-14,5.334596633911133
1999-05-17,5.665022850036621
1999-05-18,5.864076137542725
1999-05-19,6.202463150024414
1999-05-20,6.035260200500488
1999-05-21,5.653078556060791
1999-05-24,5.796396255493164
1999-05-25,5.796396255493164
1999-05-26,5.752605438232422
1999-05-27,5.669005393981934
1999-05-28,5.5017991065979
1999-05-31,5.891942024230957
1999-06-01,5.653078556060791
1999-06-02,5.792416095733643
1999-06-03,5.8959221839904785
1999-06-04,6.090994834899902
1999-06-07,6.493078231811523
1999-06-08,6.465211868286133
1999-06-09,6.21042537689209
1999-06-10,6.684169292449951
1999-06-11,6.457249164581299
1999-06-14,6.282084941864014
1999-06-15,6.78767728805542
1999-06-16,6.795637607574463
1999-06-17,6.6523213386535645
1999-06-18,6.540851593017578
1999-06-21,6.942938327789307
1999-06-22,7.062368869781494
1999-06-23,6.994690418243408
1999-06-24,7.488338470458984
1999-06-25,7.193742275238037
1999-06-28,7.313174247741699
1999-06-29,7.687392234802246
1999-06-30,7.647581100463867
1999-07-01,7.352984428405762
1999-07-02,7.408719539642334
1999-07-05,7.635638236999512
1999-07-06,7.922275543212891
1999-07-07,7.731185436248779
1999-07-08,7.663507461547852
1999-07-09,8.276586532592773
1999-07-12,8.937438011169434
1999-07-13,8.79013729095459
1999-07-14,9.367390632629395
1999-07-15,8.821990966796875
