Date,GULFOILLUB
2018-06-05,646.4473876953125
2018-06-06,651.4490966796875
2018-06-07,660.4287719726562
2018-06-08,661.3739624023438
2018-06-11,666.9270629882812
2018-06-12,667.9903564453125
2018-06-13,677.9544677734375
2018-06-14,671.337890625
2018-06-15,684.2952880859375
2018-06-18,688.3517456054688
2018-06-19,673.8585205078125
2018-06-20,691.2662353515625
2018-06-21,664.8789672851562
2018-06-22,678.1119384765625
2018-06-25,682.3261108398438
2018-06-26,687.6824340820312
2018-06-27,668.8961181640625
2018-06-28,677.560546875
2018-06-29,671.1804809570312
2018-07-02,662.7522583007812
2018-07-03,665.7061157226562
2018-07-04,668.187255859375
2018-07-05,672.1256103515625
2018-07-06,678.5057373046875
2018-07-09,684.0983276367188
2018-07-10,682.5623779296875
2018-07-11,689.45458984375
2018-07-12,684.3345947265625
2018-07-13,675.5914306640625
2018-07-16,678.4271240234375
2018-07-17,677.2849731445312
2018-07-18,670.3533935546875
2018-07-19,662.04345703125
2018-07-20,657.7503662109375
2018-07-23,679.6085815429688
2018-07-24,677.7181396484375
2018-07-25,661.2163696289062
2018-07-26,676.3790893554688
2018-07-27,714.4632568359375
2018-07-30,712.4940185546875
2018-07-31,699.4974365234375
2018-08-01,682.3654174804688
2018-08-02,681.1839599609375
2018-08-03,682.1685791015625
2018-08-06,696.9769287109375
2018-08-07,689.0213623046875
2018-08-08,688.6668701171875
2018-08-09,698.1190185546875
2018-08-10,689.10009765625
2018-08-13,681.577880859375
2018-08-14,673.18896484375
2018-08-16,662.4765625
2018-08-17,647.1956787109375
2018-08-20,669.2900390625
2018-08-21,681.223388671875
2018-08-23,670.9441528320312
2018-08-24,651.2520751953125
2018-08-27,643.532958984375
2018-08-28,631.9147338867188
2018-08-29,646.13232421875
2018-08-30,639.0037231445312
2018-08-31,645.698974609375
2018-09-03,648.88916015625
2018-09-04,649.6373291015625
2018-09-05,652.3550415039062
2018-09-06,653.103271484375
2018-09-07,640.3822631835938
2018-09-10,628.48828125
2018-09-11,636.719482421875
2018-09-12,630.9300537109375
2018-09-14,630.7315673828125
2018-09-17,610.8786010742188
2018-09-18,601.4682006835938
2018-09-19,610.5211791992188
2018-09-21,600.8726806640625
2018-09-24,612.5858154296875
2018-09-25,599.681396484375
2018-09-26,599.8402709960938
2018-09-27,583.64013671875
2018-09-28,584.1961059570312
2018-10-01,587.6900634765625
2018-10-03,588.563720703125
2018-10-04,589.2386474609375
2018-10-05,573.8723754882812
2018-10-08,573.79296875
2018-10-09,574.0311279296875
2018-10-10,582.845947265625
2018-10-11,572.0061645507812
2018-10-12,578.835693359375
2018-10-15,572.3239135742188
2018-10-16,570.4974975585938
2018-10-17,576.2547607421875
2018-10-19,563.4693603515625
2018-10-22,556.7194213867188
2018-10-23,558.029541015625
2018-10-24,559.4194946289062
2018-10-25,556.6796264648438
2018-10-26,558.2678833007812
2018-10-29,555.8855590820312
2018-10-30,556.3619995117188
2018-10-31,564.2634887695312
2018-11-01,571.8077392578125
2018-11-02,576.0563354492188
2018-11-05,586.6974487304688
2018-11-06,618.9785766601562
2018-11-07,611.59326171875
2018-11-09,611.7520751953125
2018-11-12,602.73876953125
2018-11-13,626.2052001953125
2018-11-14,621.0036010742188
2018-11-15,600.3563232421875
2018-11-16,599.4430541992188
2018-11-19,597.6166381835938
2018-11-20,603.5328979492188
2018-11-21,611.1962280273438
2018-11-22,603.2550048828125
2018-11-26,614.72998046875
2018-11-27,608.2579345703125
2018-11-28,607.5828857421875
2018-11-29,597.5372314453125
2018-11-30,585.6253662109375
2018-12-03,605.1209716796875
2018-12-04,610.8388671875
2018-12-05,610.5211791992188
2018-12-06,608.416748046875
2018-12-07,636.3698120117188
2018-12-10,613.1019897460938
2018-12-11,629.4609375
2018-12-12,647.0903930664062
2018-12-13,656.9376220703125
2018-12-14,634.7020874023438
2018-12-17,621.0828857421875
2018-12-18,617.2316284179688
2018-12-19,617.906494140625
2018-12-20,645.0655517578125
2018-12-21,650.1082153320312
2018-12-24,649.1949462890625
2018-12-26,649.8699951171875
2018-12-27,650.9024047851562
2018-12-28,651.6962890625
2018-12-31,652.1331176757812
2019-01-01,639.2286987304688
2019-01-02,664.4817504882812
2019-01-03,666.2288208007812
2019-01-04,657.4934692382812
2019-01-07,665.8715209960938
2019-01-08,659.597900390625
2019-01-09,659.0419921875
2019-01-10,668.9287719726562
2019-01-11,663.4494018554688
2019-01-14,668.6112060546875
2019-01-15,680.3641967773438
2019-01-16,675.9171752929688
2019-01-17,710.6202392578125
2019-01-18,706.2525024414062
2019-01-21,691.4025268554688
2019-01-22,682.2700805664062
2019-01-23,676.6317749023438
2019-01-24,679.4112548828125
2019-01-25,680.3641967773438
2019-01-28,678.0612182617188
2019-01-29,695.1746826171875
2019-01-30,715.46435546875
2019-01-31,719.3556518554688
2019-02-01,706.7688598632812
2019-02-04,697.2789916992188
2019-02-05,708.75390625
2019-02-06,707.1260986328125
2019-02-07,706.7291259765625
2019-02-08,697.4774780273438
2019-02-11,700.0186767578125
2019-02-12,692.75244140625
2019-02-14,706.133544921875
2019-02-15,707.6422729492188
2019-02-18,674.9244995117188
2019-02-19,689.655517578125
2019-02-20,689.7348022460938
2019-02-21,697.3980712890625
2019-02-22,710.4487915039062
2019-02-25,706.338134765625
2019-02-26,699.2738647460938
2019-02-27,698.1962890625
2019-02-28,683.589111328125
2019-03-01,692.01025390625
2019-03-05,695.2030639648438
2019-03-06,687.5401611328125
2019-03-07,696.8793334960938
2019-03-08,698.7948608398438
2019-03-11,692.4890747070312
2019-03-12,684.0679321289062
2019-03-13,674.7288818359375
2019-03-14,668.702392578125
2019-03-15,678.560302734375
2019-03-18,674.289794921875
2019-03-19,663.2346801757812
2019-03-20,664.1127319335938
2019-03-22,661.03955078125
2019-03-25,653.0574340820312
2019-03-26,656.8489990234375
2019-03-27,670.6580200195312
2019-03-28,668.981689453125
2019-04-01,676.9238891601562
2019-04-02,687.340576171875
2019-04-03,695.9613647460938
2019-04-04,705.2206420898438
2019-04-05,702.8259887695312
2019-04-08,695.36279296875
2019-04-09,698.4357299804688
2019-04-10,698.9147338867188
2019-04-11,698.4757690429688
2019-04-12,706.3780517578125
2019-04-15,715.1583251953125
2019-04-16,702.4666748046875
2019-04-18,698.4357299804688
2019-04-22,694.2451782226562
2019-04-23,693.646484375
2019-04-24,698.9945678710938
2019-04-25,686.0634765625
2019-04-26,690.373779296875
2019-04-30,686.9016723632812
2019-05-02,666.2678833007812
2019-05-03,667.8243408203125
2019-05-06,661.9973754882812
2019-05-07,662.5162963867188
2019-05-08,655.6117553710938
2019-05-09,659.562744140625
2019-05-10,662.476318359375
2019-05-13,655.1726684570312
2019-05-14,652.2593383789062
2019-05-15,650.1439208984375
2019-05-16,663.074951171875
2019-05-17,679.3185424804688
2019-05-20,702.5864868164062
2019-05-21,694.2052001953125
2019-05-22,695.1630859375
2019-05-23,702.1875
2019-05-24,710.0498657226562
2019-05-27,705.4201049804688
2019-05-28,714.9588012695312
2019-05-29,711.167236328125
2019-05-30,712.4842529296875
2019-05-31,715.03857421875
2019-06-03,710.6085205078125
2019-06-04,710.408935546875
2019-06-06,712.1650390625
2019-06-07,722.3023681640625
2019-06-10,718.39111328125
2019-06-11,715.4376220703125
2019-06-12,718.6703491210938
2019-06-13,718.4310302734375
2019-06-14,721.2645874023438
2019-06-17,722.1028442382812
2019-06-18,718.3511962890625
2019-06-19,715.4775390625
2019-06-20,689.5756225585938
2019-06-21,698.1165771484375
2019-06-24,684.3472290039062
2019-06-25,679.2786254882812
2019-06-26,682.431640625
2019-06-27,673.7311401367188
2019-06-28,686.5424194335938
2019-07-01,694.2451782226562
2019-07-02,694.4447021484375
2019-07-03,694.4447021484375
2019-07-04,696.4402465820312
2019-07-05,702.1474609375
2019-07-08,681.2344360351562
2019-07-09,685.6244506835938
2019-07-10,674.170166015625
2019-07-11,678.2410278320312
2019-07-12,686.8616943359375
2019-07-15,685.4248657226562
2019-07-16,663.7533569335938
2019-07-17,668.981689453125
2019-07-18,656.9686889648438
2019-07-19,639.8869018554688
2019-07-22,634.7384643554688
2019-07-23,626.7562866210938
2019-07-24,639.0088500976562
2019-07-25,614.9827880859375
2019-07-26,596.025146484375
2019-07-29,555.3562622070312
2019-07-30,589.8788452148438
2019-07-31,611.1513061523438
2019-08-01,611.9095458984375
2019-08-02,623.1644287109375
2019-08-05,606.6812744140625
2019-08-06,607.8386840820312
2019-08-07,631.8250122070312
2019-08-08,649.3856201171875
2019-08-09,670.8974609375
2019-08-13,638.0910034179688
2019-08-14,643.518798828125
2019-08-16,642.8003540039062
2019-08-19,669.3807983398438
2019-08-20,687.5401611328125
2019-08-21,686.741943359375
2019-08-22,686.462646484375
2019-08-23,678.8795776367188
2019-08-26,686.9815063476562
2019-08-27,689.3360595703125
2019-08-28,674.768798828125
2019-08-29,662.7955932617188
2019-08-30,687.8993530273438
2019-09-03,683.9083251953125
2019-09-04,690.5734252929688
2019-09-05,687.500244140625
2019-09-06,682.032470703125
2019-09-09,694.18505859375
2019-09-11,677.7671508789062
2019-09-12,669.9202270507812
2019-09-13,684.2859497070312
2019-09-16,684.2457885742188
2019-09-17,696.277587890625
2019-09-18,684.165283203125
2019-09-19,684.165283203125
2019-09-20,692.6961669921875
2019-09-23,712.373779296875
2019-09-24,703.2793579101562
2019-09-25,698.5310668945312
2019-09-26,698.9738159179688
2019-09-27,696.358154296875
2019-09-30,694.1448974609375
2019-10-01,684.366455078125
2019-10-03,686.0164184570312
2019-10-04,678.8937377929688
2019-10-07,688.2294921875
2019-10-09,689.3964233398438
2019-10-10,684.6481323242188
2019-10-11,684.20556640625
2019-10-14,708.43017578125
2019-10-15,705.6134033203125
2019-10-16,686.1370239257812
2019-10-17,685.533447265625
2019-10-18,701.066162109375
2019-10-22,711.206787109375
2019-10-23,713.9028930664062
2019-10-24,687.786865234375
2019-10-25,686.1370239257812
2019-10-27,690.8854370117188
2019-10-29,696.1569213867188
2019-10-30,700.5028686523438
2019-10-31,708.5508422851562
2019-11-01,708.349609375
2019-11-04,712.2529907226562
2019-11-05,702.1124877929688
2019-11-06,689.5172729492188
2019-11-07,686.0968017578125
2019-11-08,690.7646484375
2019-11-11,682.4752197265625
2019-11-13,651.1681518554688
2019-11-14,673.1796875
2019-11-15,700.180908203125
2019-11-18,692.8973388671875
2019-11-19,692.1328125
2019-11-20,703.4000854492188
2019-11-21,692.6961669921875
2019-11-22,681.147216796875
2019-11-25,684.3262329101562
2019-11-26,676.3585815429688
2019-11-27,652.1340942382812
2019-11-28,655.755615234375
2019-11-29,644.0054931640625
2019-12-02,652.7777709960938
2019-12-03,640.6253051757812
2019-12-04,641.26904296875
2019-12-05,635.7159423828125
2019-12-06,635.7964477539062
2019-12-09,644.3676147460938
2019-12-10,645.2528686523438
2019-12-11,652.0535278320312
2019-12-12,655.9970092773438
2019-12-13,657.56640625
2019-12-16,657.2042236328125
2019-12-17,661.5502319335938
2019-12-18,668.0288696289062
2019-12-19,669.75927734375
2019-12-20,669.236083984375
2019-12-23,671.2481689453125
2019-12-24,671.3286743164062
2019-12-26,671.5298461914062
2019-12-27,668.0288696289062
2019-12-30,660.4235229492188
2019-12-31,647.9893188476562
2020-01-01,653.5826416015625
2020-01-02,648.3112182617188
2020-01-03,656.359130859375
2020-01-06,664.9705810546875
2020-01-07,667.5460205078125
2020-01-08,655.2728271484375
2020-01-09,647.5868530273438
2020-01-10,647.1845092773438
2020-01-13,642.878662109375
2020-01-14,648.0696411132812
2020-01-15,649.63916015625
2020-01-16,658.089599609375
2020-01-17,661.9928588867188
2020-01-20,667.7875366210938
2020-01-21,670.0409545898438
2020-01-22,667.948486328125
2020-01-23,652.1340942382812
2020-01-24,651.8522338867188
2020-01-27,661.3892822265625
2020-01-28,662.274658203125
2020-01-29,653.7437133789062
2020-01-30,647.224609375
2020-01-31,648.4318237304688
2020-02-03,640.7863159179688
2020-02-04,644.4078979492188
2020-02-05,645.7760620117188
2020-02-06,642.0335693359375
2020-02-07,645.2528686523438
2020-02-10,633.1807861328125
2020-02-11,654.6692504882812
2020-02-12,647.4259033203125
2020-02-13,636.5609741210938
2020-02-14,627.1046142578125
2020-02-17,609.1170654296875
2020-02-18,598.57421875
2020-02-19,600.988525390625
2020-02-20,601.02880859375
2020-02-24,606.340576171875
2020-02-25,593.5039672851562
2020-02-26,573.6253051757812
2020-02-27,619.0162353515625
2020-02-28,636.3195190429688
2020-03-02,590.8480224609375
2020-03-03,588.8763427734375
2020-03-04,579.419921875
2020-03-05,566.2612915039062
2020-03-06,562.881103515625
2020-03-09,532.0570068359375
2020-03-11,540.7086791992188
2020-03-12,511.05157470703125
2020-03-13,501.35369873046875
2020-03-16,468.1152038574219
2020-03-17,476.3644714355469
2020-03-18,450.5703430175781
2020-03-19,417.1307678222656
2020-03-20,444.4136657714844
2020-03-23,417.2514953613281
2020-03-24,428.39801025390625
2020-03-25,427.39202880859375
2020-03-26,412.5836181640625
2020-03-27,424.8569030761719
2020-03-30,423.16680908203125
2020-03-31,414.27374267578125
2020-04-01,433.5488586425781
2020-04-03,439.30316162109375
2020-04-07,446.2647399902344
2020-04-08,450.4497375488281
2020-04-09,457.0491943359375
2020-04-13,481.51513671875
2020-04-15,475.3182067871094
2020-04-16,475.1572265625
2020-04-17,474.27197265625
2020-04-20,481.63592529296875
2020-04-21,464.3728942871094
2020-04-22,452.60052490234375
2020-04-23,465.7578430175781
2020-04-24,468.5685119628906
2020-04-27,489.30224609375
2020-04-28,487.99884033203125
2020-04-29,489.0171203613281
2020-04-30,482.9884338378906
2020-05-04,456.22589111328125
2020-05-05,460.7067565917969
2020-05-06,460.1363830566406
2020-05-07,460.25860595703125
2020-05-08,460.7881774902344
2020-05-11,451.29705810546875
2020-05-12,459.32177734375
2020-05-13,457.93682861328125
2020-05-14,460.95111083984375
2020-05-15,462.7434387207031
2020-05-18,458.5885009765625
2020-05-19,458.9959411621094
2020-05-20,456.75555419921875
2020-05-21,457.8961486816406
2020-05-22,459.07733154296875
2020-05-26,463.2322082519531
2020-05-27,459.7290954589844
2020-05-28,468.7313537597656
2020-05-29,469.0980529785156
2020-06-01,476.6745910644531
2020-06-02,488.1210632324219
2020-06-03,494.55712890625
2020-06-04,563.88720703125
2020-06-05,553.7034912109375
2020-06-08,542.8274536132812
2020-06-09,529.3442993164062
2020-06-10,518.7940063476562
2020-06-11,518.3866577148438
2020-06-12,513.9874877929688
2020-06-15,510.89154052734375
2020-06-16,501.8485107421875
2020-06-17,505.75909423828125
2020-06-18,512.6024169921875
2020-06-19,513.1318969726562
2020-06-22,521.8898315429688
2020-06-23,516.5944213867188
2020-06-24,508.77337646484375
2020-06-25,505.1887512207031
2020-06-26,500.382080078125
2020-06-29,488.2025146484375
2020-06-30,464.3321228027344
2020-07-01,471.7864990234375
2020-07-02,469.0980529785156
2020-07-03,474.1491394042969
2020-07-06,467.1835021972656
2020-07-07,467.99822998046875
2020-07-08,464.1284484863281
2020-07-09,493.49798583984375
2020-07-10,498.2231750488281
2020-07-13,482.4996643066406
2020-07-14,482.8663024902344
2020-07-15,478.2632751464844
2020-07-16,473.2529296875
2020-07-17,482.0515441894531
2020-07-20,480.1370544433594
2020-07-21,473.8639831542969
2020-07-22,472.1123962402344
2020-07-23,483.5588073730469
2020-07-24,475.0045471191406
2020-07-27,476.8782653808594
2020-07-28,470.7680969238281
2020-07-29,472.1938171386719
2020-07-30,476.1043701171875
2020-07-31,466.2873840332031
2020-08-03,463.0285949707031
2020-08-04,464.0876770019531
2020-08-05,554.151611328125
2020-08-06,517.6942749023438
2020-08-07,509.7510070800781
2020-08-10,509.2620849609375
2020-08-11,512.1543579101562
2020-08-12,531.9513549804688
2020-08-13,514.4353637695312
2020-08-14,521.0752563476562
2020-08-17,536.106201171875
2020-08-18,537.2468872070312
2020-08-19,536.676513671875
2020-08-20,536.961669921875
2020-08-21,553.784912109375
2020-08-24,591.3828735351562
2020-08-25,566.0054321289062
2020-08-26,567.4310913085938
2020-08-27,559.8952026367188
2020-08-28,548.2858276367188
2020-08-31,542.8274536132812
2020-09-01,548.2450561523438
2020-09-02,547.4711303710938
2020-09-03,547.837890625
2020-09-04,543.1532592773438
2020-09-07,536.391357421875
2020-09-08,518.9570922851562
2020-09-09,507.9586486816406
2020-09-10,509.0298767089844
2020-09-11,520.1119384765625
2020-09-14,540.0923461914062
2020-09-15,535.1076049804688
2020-09-16,564.1101684570312
2020-09-17,549.3616943359375
2020-09-18,542.3170166015625
2020-09-21,536.5494384765625
2020-09-22,521.8832397460938
2020-09-23,526.78564453125
2020-09-24,513.0259399414062
2020-09-25,525.6734008789062
2020-09-28,549.9796142578125
2020-09-29,551.0919189453125
2020-09-30,537.9913330078125
2020-10-01,529.7107543945312
2020-10-05,533.377197265625
2020-10-06,528.1452026367188
2020-10-07,530.2462768554688
2020-10-08,534.73681640625
2020-10-09,526.373779296875
2020-10-12,527.2389526367188
2020-10-13,526.4149780273438
2020-10-14,527.85693359375
2020-10-15,518.34033203125
2020-10-16,524.602294921875
2020-10-19,523.9844360351562
2020-10-20,525.8383178710938
2020-10-21,519.947021484375
2020-10-22,521.8421020507812
2020-10-23,527.8156127929688
2020-10-26,542.0698852539062
2020-10-27,547.219482421875
2020-10-28,548.5789794921875
2020-10-29,552.5750122070312
2020-10-30,543.6764526367188
2020-11-02,551.9571533203125
2020-11-03,547.3017578125
2020-11-04,552.6162109375
2020-11-05,551.545166015625
2020-11-06,560.6085205078125
2020-11-09,557.14794921875
2020-11-10,551.9571533203125
2020-11-11,556.2415771484375
2020-11-12,564.3162231445312
2020-11-13,574.409423828125
2020-11-14,572.5967407226562
2020-11-17,584.8734741210938
2020-11-18,611.1571655273438
2020-11-19,656.927001953125
2020-11-20,652.6837768554688
2020-11-23,646.7101440429688
2020-11-24,670.1924438476562
2020-11-25,654.6199340820312
2020-11-26,647.3280639648438
2020-11-27,652.148193359375
2020-12-01,651.3653564453125
2020-12-02,648.7286987304688
2020-12-03,649.9235229492188
2020-12-04,647.5341186523438
2020-12-07,632.0440063476562
2020-12-08,630.025390625
2020-12-09,629.2838134765625
2020-12-10,630.025390625
2020-12-11,627.429931640625
2020-12-14,631.5084838867188
2020-12-15,624.7520751953125
2020-12-16,619.0257568359375
2020-12-17,616.7188110351562
2020-12-18,617.913330078125
2020-12-21,590.2703857421875
2020-12-22,589.5286254882812
2020-12-23,601.640625
2020-12-24,597.6857299804688
2020-12-28,602.2586059570312
2020-12-29,601.1873779296875
2020-12-30,592.4125366210938
2020-12-31,592.4949951171875
2021-01-01,595.9141845703125
2021-01-04,602.2998046875
2021-01-05,600.5695190429688
2021-01-06,592.8656005859375
2021-01-07,595.0491333007812
2021-01-08,606.3782958984375
2021-01-11,610.6216430664062
2021-01-12,604.1947631835938
2021-01-13,609.3032836914062
2021-01-14,613.8761596679688
2021-01-15,608.64404296875
2021-01-18,589.4874877929688
2021-01-19,588.4988403320312
2021-01-20,588.1280517578125
2021-01-21,587.7161254882812
2021-01-22,589.0755004882812
2021-01-25,588.6636352539062
2021-01-27,570.4957885742188
2021-01-28,578.1171264648438
2021-01-29,564.8516845703125
2021-02-01,557.436279296875
2021-02-02,566.0052490234375
2021-02-03,562.3387451171875
2021-02-04,568.5182495117188
2021-02-05,572.184814453125
2021-02-08,587.9631958007812
2021-02-09,594.595947265625
2021-02-10,611.569091796875
2021-02-11,620.5912475585938
2021-02-12,600.8991088867188
2021-02-15,609.5504150390625
2021-02-16,623.1920776367188
2021-02-17,618.4508056640625
2021-02-18,619.8233032226562
2021-02-19,601.0244140625
2021-02-22,606.63916015625
2021-02-23,592.9974975585938
2021-02-24,602.23046875
2021-02-25,607.5540771484375
2021-02-26,607.2630004882812
2021-03-01,632.8826904296875
2021-03-02,632.2588500976562
2021-03-03,641.4087524414062
2021-03-04,635.2118530273438
2021-03-05,654.5513916015625
2021-03-08,643.23876953125
2021-03-09,621.778076171875
2021-03-10,617.9518432617188
2021-03-12,610.3406372070312
2021-03-15,616.0802001953125
2021-03-16,618.15966796875
2021-03-17,603.3534545898438
2021-03-18,594.5778198242188
2021-03-19,599.1112060546875
2021-03-22,621.2374267578125
2021-03-23,632.4668579101562
2021-03-24,618.1181030273438
2021-03-25,599.9015502929688
2021-03-26,599.4855346679688
2021-03-30,610.1326904296875
2021-03-31,600.7332763671875
2021-04-01,617.3694458007812
2021-04-05,601.897705078125
2021-04-06,602.5633544921875
2021-04-07,598.9448852539062
2021-04-08,600.234130859375
2021-04-09,601.77294921875
2021-04-12,581.934326171875
2021-04-13,586.4677124023438
2021-04-15,585.219970703125
2021-04-16,585.9686279296875
2021-04-19,579.8548583984375
2021-04-20,588.464111328125
2021-04-22,579.2725219726562
2021-04-23,570.7882080078125
2021-04-26,579.1062622070312
2021-04-27,574.156982421875
2021-04-28,601.939453125
2021-04-29,594.7026977539062
2021-04-30,588.2560424804688
2021-05-03,584.0555419921875
2021-05-04,576.5692138671875
2021-05-05,580.1459350585938
2021-05-06,577.026611328125
2021-05-07,576.7354736328125
2021-05-10,570.3721923828125
2021-05-11,573.3251342773438
2021-05-12,585.30322265625
2021-05-14,594.4946899414062
2021-05-17,589.0462646484375
2021-05-18,583.8890991210938
2021-05-19,584.4713134765625
2021-05-20,579.6884765625
2021-05-21,586.7587890625
2021-05-24,590.2108764648438
2021-05-25,593.3301391601562
2021-05-26,593.1222534179688
2021-05-27,587.7154541015625
2021-05-28,591.5833740234375
2021-05-31,581.476806640625
2021-06-01,569.2492065429688
2021-06-02,583.47314453125
2021-06-03,581.476806640625
2021-06-04,581.6431884765625
2021-06-07,601.939453125
2021-06-08,606.5974731445312
2021-06-09,593.78759765625
2021-06-10,598.6953125
2021-06-11,597.863525390625
2021-06-14,575.5294189453125
2021-06-15,578.815185546875
2021-06-16,576.65234375
2021-06-17,577.5258178710938
2021-06-18,574.53125
2021-06-21,573.9906005859375
2021-06-22,577.2345581054688
2021-06-23,575.1967163085938
2021-06-24,574.0321655273438
2021-06-25,573.699462890625
2021-06-28,577.026611328125
2021-06-29,574.1985473632812
2021-06-30,571.1206665039062
2021-07-01,573.033935546875
2021-07-02,575.9036865234375
2021-07-05,575.4878540039062
2021-07-06,573.36669921875
2021-07-07,571.4119262695312
2021-07-08,568.8749389648438
2021-07-09,570.0811157226562
2021-07-12,570.53857421875
2021-07-13,566.0051879882812
2021-07-14,557.2296142578125
2021-07-15,556.48095703125
2021-07-16,555.8156127929688
2021-07-19,553.6111450195312
2021-07-20,547.8717651367188
2021-07-22,544.25341796875
2021-07-23,539.8447875976562
2021-07-26,539.5536499023438
2021-07-27,538.9297485351562
2021-07-28,530.19580078125
2021-07-29,539.6784057617188
2021-07-30,540.0527954101562
2021-08-02,547.7886352539062
2021-08-03,536.9749145507812
2021-08-04,532.3168334960938
2021-08-05,527.6172485351562
2021-08-06,521.08740234375
2021-08-09,528.7401733398438
2021-08-10,520.4635620117188
2021-08-11,510.2323303222656
2021-08-12,509.8995056152344
2021-08-13,498.7117614746094
2021-08-16,497.006591796875
2021-08-17,490.56005859375
2021-08-18,491.0174865722656
2021-08-20,475.79541015625
2021-08-23,466.0631408691406
2021-08-24,479.455322265625
2021-08-25,491.890869140625
2021-08-26,493.9703674316406
2021-08-27,511.9374694824219
2021-08-30,503.2866516113281
2021-08-31,506.8634033203125
2021-09-01,500.7080993652344
2021-09-02,503.8274230957031
2021-09-03,506.4060363769531
2021-09-06,507.3209533691406
2021-09-07,506.23968505859375
2021-09-08,518.0596313476562
2021-09-09,516.919921875
2021-09-13,509.8701171875
2021-09-14,511.685302734375
2021-09-15,511.516357421875
2021-09-16,514.6825561523438
2021-09-17,519.9593505859375
2021-09-20,513.4584350585938
2021-09-21,509.279052734375
2021-09-22,503.4534912109375
2021-09-23,501.25836181640625
2021-09-24,497.2901306152344
2021-09-27,494.67279052734375
2021-09-28,495.1371765136719
2021-09-29,493.70184326171875
2021-09-30,493.237548828125
2021-10-01,492.68865966796875
2021-10-04,495.7281494140625
2021-10-05,500.49835205078125
2021-10-06,498.21875
2021-10-07,498.0921630859375
2021-10-08,496.7835388183594
2021-10-11,494.2083740234375
2021-10-12,498.5565490722656
2021-10-13,499.6963806152344
2021-10-14,501.3426818847656
2021-10-18,505.8597717285156
2021-10-19,496.27691650390625
2021-10-20,492.60430908203125
2021-10-21,492.1821594238281
2021-10-22,487.0318603515625
2021-10-25,484.5834655761719
2021-10-26,501.2161560058594
2021-10-27,494.7571716308594
2021-10-28,496.9101257324219
2021-10-29,488.6360168457031
2021-11-01,493.49072265625
2021-11-02,502.0181884765625
2021-11-03,502.4825439453125
2021-11-04,505.395263671875
2021-11-08,500.0762634277344
2021-11-09,514.471435546875
2021-11-10,504.7198791503906
2021-11-11,504.5509948730469
2021-11-12,498.9786682128906
2021-11-15,492.9419250488281
2021-11-16,501.76483154296875
2021-11-17,495.3904724121094
2021-11-18,506.2397155761719
2021-11-22,491.4644470214844
2021-11-23,488.6781921386719
2021-11-24,487.0318603515625
2021-11-25,485.4700012207031
2021-11-26,476.9002990722656
2021-11-29,461.91412353515625
2021-11-30,432.5326232910156
2021-12-01,438.90704345703125
2021-12-02,438.5271301269531
2021-12-03,437.09185791015625
2021-12-06,427.7200622558594
2021-12-07,420.2903137207031
2021-12-08,422.0633544921875
2021-12-09,416.2376708984375
2021-12-10,414.0003356933594
2021-12-13,413.6203918457031
2021-12-14,393.01959228515625
2021-12-15,397.6632080078125
2021-12-16,401.0404357910156
2021-12-17,387.5316467285156
2021-12-20,366.1710205078125
2021-12-21,366.0021057128906
2021-12-22,374.1073913574219
2021-12-23,371.06793212890625
2021-12-24,371.06793212890625
2021-12-27,364.7779235839844
2021-12-28,367.2685546875
2021-12-29,370.09698486328125
2021-12-30,371.53228759765625
2021-12-31,380.9039306640625
2022-01-03,385.4209289550781
2022-01-04,386.1807556152344
2022-01-05,391.584228515625
2022-01-06,388.41815185546875
2022-01-07,388.6292419433594
2022-01-10,388.0804748535156
2022-01-11,383.6479187011719
2022-01-12,388.1226806640625
2022-01-13,387.5738525390625
2022-01-14,387.5316467285156
2022-01-17,409.94775390625
2022-01-18,401.4625549316406
2022-01-19,401.25146484375
2022-01-20,397.494384765625
2022-01-21,393.65283203125
2022-01-24,384.0278625488281
2022-01-25,381.9171142578125
2022-01-27,390.7399597167969
2022-01-28,387.48944091796875
2022-01-31,382.8880615234375
2022-02-01,381.2416687011719
2022-02-02,389.5157470703125
2022-02-03,397.6632080078125
2022-02-04,394.62371826171875
2022-02-07,407.07708740234375
2022-02-08,402.34906005859375
2022-02-09,401.9691467285156
2022-02-10,414.3802795410156
2022-02-11,417.3352966308594
2022-02-14,412.26953125
2022-02-15,416.5332336425781
2022-02-16,434.6011657714844
2022-02-17,435.0233154296875
2022-02-18,417.7996826171875
2022-02-21,398.887451171875
2022-02-22,389.9801025390625
2022-02-23,386.43408203125
2022-02-24,354.3086242675781
2022-02-25,358.4034118652344
2022-02-28,373.0519714355469
2022-03-02,381.32611083984375
2022-03-03,399.56292724609375
2022-03-04,399.7739562988281
2022-03-07,393.23065185546875
2022-03-08,386.6873779296875
2022-03-09,385.84307861328125
2022-03-10,388.33380126953125
2022-03-11,389.1358642578125
2022-03-14,388.84027099609375
2022-03-15,384.7877197265625
2022-03-16,383.7745361328125
2022-03-17,386.51849365234375
2022-03-21,377.6112060546875
2022-03-22,371.4056091308594
2022-03-23,369.717041015625
2022-03-24,374.2762145996094
2022-03-25,371.8277587890625
2022-03-28,362.5405578613281
2022-03-29,353.4643859863281
2022-03-30,355.8283996582031
2022-03-31,356.7571105957031
2022-04-01,361.1474304199219
2022-04-04,365.24224853515625
2022-04-05,379.5953063964844
2022-04-06,390.7822265625
2022-04-07,389.8112487792969
