Date,REPCOHOME
2017-02-02,670.934814453125
2017-02-03,699.7263793945312
2017-02-06,695.0648803710938
2017-02-07,680.2120361328125
2017-02-08,680.5776977539062
2017-02-09,666.3646240234375
2017-02-10,663.302734375
2017-02-13,669.4266967773438
2017-02-14,612.7117919921875
2017-02-15,586.3880615234375
2017-02-16,578.8931884765625
2017-02-17,603.937255859375
2017-02-20,616.8706665039062
2017-02-21,612.3919677734375
2017-02-22,621.6236572265625
2017-02-23,607.7761840820312
2017-02-27,604.7142333984375
2017-02-28,601.8807373046875
2017-03-01,597.5848388671875
2017-03-02,594.7971801757812
2017-03-03,588.6732788085938
2017-03-06,589.6786499023438
2017-03-07,580.1727294921875
2017-03-08,567.8792724609375
2017-03-09,571.9923095703125
2017-03-10,565.9598999023438
2017-03-14,579.39599609375
2017-03-15,627.8845825195312
2017-03-16,638.852783203125
2017-03-17,647.0791015625
2017-03-20,616.7335205078125
2017-03-21,616.2308349609375
2017-03-22,602.6119995117188
2017-03-23,622.0805053710938
2017-03-24,620.48095703125
2017-03-27,607.8218994140625
2017-03-28,611.7521362304688
2017-03-29,613.3973388671875
2017-03-30,634.0543212890625
2017-03-31,641.3663330078125
2017-04-03,659.6924438476562
2017-04-05,657.8642578125
2017-04-06,653.9340209960938
2017-04-07,634.556884765625
2017-04-10,629.07275390625
2017-04-11,638.3958129882812
2017-04-12,674.407958984375
2017-04-13,686.01611328125
2017-04-17,680.6691284179688
2017-04-18,689.7635498046875
2017-04-19,709.8262939453125
2017-04-20,693.1911010742188
2017-04-21,704.2050170898438
2017-04-24,698.2638549804688
2017-04-25,703.7022705078125
2017-04-26,702.8798217773438
2017-04-27,687.204345703125
2017-04-28,702.5598754882812
2017-05-02,704.9363403320312
2017-05-03,691.7286987304688
2017-05-04,683.27392578125
2017-05-05,678.1555786132812
2017-05-08,684.5537109375
2017-05-09,683.365478515625
2017-05-10,693.6939697265625
2017-05-11,689.6265258789062
2017-05-12,687.889892578125
2017-05-15,689.4436645507812
2017-05-16,699.9548950195312
2017-05-17,700.0462036132812
2017-05-18,688.94091796875
2017-05-19,685.4675903320312
2017-05-22,685.2391357421875
2017-05-23,671.0718994140625
2017-05-24,681.537353515625
2017-05-25,684.8278198242188
2017-05-26,711.5172119140625
2017-05-29,694.7905883789062
2017-05-30,698.1725463867188
2017-05-31,714.1677856445312
2017-06-01,717.7781982421875
2017-06-02,721.8912963867188
2017-06-05,712.3397216796875
2017-06-06,712.5682983398438
2017-06-07,718.3724365234375
2017-06-08,713.2538452148438
2017-06-09,735.23583984375
2017-06-12,773.8074340820312
2017-06-13,824.5812377929688
2017-06-14,802.9647216796875
2017-06-15,823.895751953125
2017-06-16,815.8981323242188
2017-06-19,816.309326171875
2017-06-20,809.0885620117188
2017-06-21,806.8948974609375
2017-06-22,795.2411499023438
2017-06-23,770.4713745117188
2017-06-27,756.6696166992188
2017-06-28,740.6286010742188
2017-06-29,742.182373046875
2017-06-30,754.0191650390625
2017-07-03,738.3435668945312
2017-07-04,733.0880737304688
2017-07-05,741.35986328125
2017-07-06,738.5263671875
2017-07-07,738.0694580078125
2017-07-10,733.8191528320312
2017-07-11,719.606201171875
2017-07-12,724.9075317382812
2017-07-13,728.8378295898438
2017-07-14,725.1817626953125
2017-07-17,714.4420776367188
2017-07-18,729.9802856445312
2017-07-19,743.2335815429688
2017-07-20,744.193359375
2017-07-21,732.08251953125
2017-07-24,713.5280151367188
2017-07-25,717.0926513671875
2017-07-26,714.4876708984375
2017-07-27,703.3823852539062
2017-07-28,691.1345825195312
2017-07-31,677.698486328125
2017-08-01,694.4251098632812
2017-08-02,694.8822021484375
2017-08-03,671.2547607421875
2017-08-04,701.37158203125
2017-08-07,640.2238159179688
2017-08-08,631.8148803710938
2017-08-09,616.8706665039062
2017-08-10,585.7940063476562
2017-08-11,580.127197265625
2017-08-14,610.518310546875
2017-08-16,637.1161499023438
2017-08-17,623.2687377929688
2017-08-18,605.674072265625
2017-08-21,587.9419555664062
2017-08-22,577.2479858398438
2017-08-23,593.6544799804688
2017-08-24,593.2890014648438
2017-08-28,598.3617553710938
2017-08-29,584.1032104492188
2017-08-30,593.7459106445312
2017-08-31,593.83740234375
2017-09-01,589.9984130859375
2017-09-04,593.3804321289062
2017-09-05,593.4718017578125
2017-09-06,603.1146850585938
2017-09-07,621.85205078125
2017-09-08,608.8271484375
2017-09-11,612.4378051757812
2017-09-12,617.1904907226562
2017-09-13,606.6023559570312
2017-09-14,613.1110229492188
2017-09-15,605.4564819335938
2017-09-18,594.3181762695312
2017-09-19,593.7222290039062
2017-09-20,593.6304321289062
2017-09-21,589.7802124023438
2017-09-22,566.724365234375
2017-09-25,561.544921875
2017-09-26,554.073486328125
2017-09-27,550.1773681640625
2017-09-28,564.2492065429688
2017-09-29,576.579345703125
2017-10-03,586.5716552734375
2017-10-04,590.4220581054688
2017-10-05,588.7717895507812
2017-10-06,584.142333984375
2017-10-09,591.1553344726562
2017-10-10,603.668701171875
2017-10-11,581.988037109375
2017-10-12,589.2760009765625
2017-10-13,584.188232421875
2017-10-16,585.242431640625
2017-10-17,591.6137084960938
2017-10-18,599.4058227539062
2017-10-19,593.4012451171875
2017-10-23,600.4601440429688
2017-10-24,594.8222045898438
2017-10-25,564.936767578125
2017-10-26,566.5410766601562
2017-10-27,550.360595703125
2017-10-30,561.9573974609375
2017-10-31,567.5037231445312
2017-11-01,565.5784912109375
2017-11-02,562.3699340820312
2017-11-03,562.3699340820312
2017-11-06,562.6448974609375
2017-11-07,541.2392578125
2017-11-08,526.2965087890625
2017-11-09,520.7501220703125
2017-11-10,537.8472900390625
2017-11-13,542.9810180664062
2017-11-14,578.4127807617188
2017-11-15,563.1033325195312
2017-11-16,568.8787231445312
2017-11-17,569.6121215820312
2017-11-20,574.1957397460938
2017-11-21,566.6786499023438
2017-11-22,566.2201538085938
2017-11-23,570.1162719726562
2017-11-24,577.3126831054688
2017-11-27,570.4371337890625
2017-11-28,580.2462768554688
2017-11-29,578.7335815429688
2017-11-30,575.7083740234375
2017-12-01,560.5822143554688
2017-12-04,559.9863891601562
2017-12-05,560.4446411132812
2017-12-06,559.5737915039062
2017-12-07,567.7327270507812
2017-12-08,577.49609375
2017-12-11,591.5678100585938
2017-12-12,585.74658203125
2017-12-13,586.9382934570312
2017-12-14,591.5678100585938
2017-12-15,597.4349975585938
2017-12-18,601.8352661132812
2017-12-19,614.7612915039062
2017-12-20,621.040771484375
2017-12-21,633.3709106445312
2017-12-22,628.5121459960938
2017-12-26,622.73681640625
2017-12-27,628.6038818359375
2017-12-28,624.3411865234375
2017-12-29,628.19140625
2018-01-01,637.496337890625
2018-01-02,630.02490234375
2018-01-03,635.06689453125
2018-01-04,638.458740234375
2018-01-05,655.6475830078125
2018-01-08,664.2189331054688
2018-01-09,655.2349243164062
2018-01-10,648.267822265625
2018-01-11,637.3128662109375
2018-01-12,620.353271484375
2018-01-15,613.3402709960938
2018-01-16,610.0858154296875
2018-01-17,616.732177734375
2018-01-18,614.8987426757812
2018-01-19,626.9078979492188
2018-01-22,635.3419189453125
2018-01-23,630.8040161132812
2018-01-24,618.3365478515625
2018-01-25,608.5731811523438
2018-01-29,607.8856811523438
2018-01-30,589.6427001953125
2018-01-31,572.224853515625
2018-02-01,573.8291015625
2018-02-02,543.4851684570312
2018-02-05,542.7976684570312
2018-02-06,547.1063842773438
2018-02-07,545.0435791015625
2018-02-08,541.3766479492188
2018-02-09,539.1765747070312
2018-02-12,542.8893432617188
2018-02-14,550.0399169921875
2018-02-15,507.73260498046875
2018-02-16,509.0617980957031
2018-02-19,492.3773193359375
2018-02-20,488.1145324707031
2018-02-21,479.3597412109375
2018-02-22,495.8150939941406
2018-02-23,501.0863342285156
2018-02-26,517.72509765625
2018-02-27,508.87841796875
2018-02-28,517.5875244140625
2018-03-01,525.4255981445312
2018-03-05,517.72509765625
2018-03-06,507.5950622558594
2018-03-07,496.7318420410156
2018-03-08,503.60723876953125
2018-03-09,502.0030212402344
2018-03-12,514.6998291015625
2018-03-13,521.5753784179688
2018-03-14,518.5501098632812
2018-03-15,527.7173461914062
2018-03-16,520.56689453125
2018-03-19,516.5332641601562
2018-03-20,518.183349609375
2018-03-21,511.5369873046875
2018-03-22,506.265869140625
2018-03-23,503.14898681640625
2018-03-26,500.123779296875
2018-03-27,501.45306396484375
2018-03-28,515.5248413085938
2018-04-02,526.158935546875
2018-04-03,526.6173706054688
2018-04-04,551.8274536132812
2018-04-05,556.04443359375
2018-04-06,556.04443359375
2018-04-09,555.2195434570312
2018-04-10,563.6991577148438
2018-04-11,564.203369140625
2018-04-12,564.3868408203125
2018-04-13,562.59912109375
2018-04-16,570.52880859375
2018-04-17,566.95361328125
2018-04-18,555.7235717773438
2018-04-19,563.6991577148438
2018-04-20,560.215576171875
2018-04-23,561.682373046875
2018-04-24,559.161376953125
2018-04-25,546.6478881835938
2018-04-26,545.7312622070312
2018-04-27,549.031494140625
2018-04-30,590.9720458984375
2018-05-02,538.3973388671875
2018-05-03,538.2139282226562
2018-05-04,539.0848388671875
2018-05-07,538.67236328125
2018-05-08,540.2308349609375
2018-05-09,538.9473266601562
2018-05-10,540.9182739257812
2018-05-11,537.25146484375
2018-05-14,543.8060913085938
2018-05-15,539.589111328125
2018-05-16,543.1184692382812
2018-05-17,538.9015502929688
2018-05-18,528.9091796875
2018-05-21,531.1092529296875
2018-05-22,527.6715698242188
2018-05-23,527.7173461914062
2018-05-24,520.4293212890625
2018-05-25,523.4545288085938
2018-05-28,557.9696044921875
2018-05-29,546.28125
2018-05-30,539.0391235351562
2018-05-31,541.2392578125
2018-06-01,541.6975708007812
2018-06-04,522.4462890625
2018-06-05,513.2789306640625
2018-06-06,501.6822204589844
2018-06-07,504.5240478515625
2018-06-08,511.7662353515625
2018-06-11,518.0916748046875
2018-06-12,514.6998291015625
2018-06-13,519.8334350585938
2018-06-14,519.9711303710938
2018-06-15,516.120849609375
2018-06-18,517.4500122070312
2018-06-19,508.0993957519531
2018-06-20,510.2535095214844
2018-06-21,506.3575134277344
2018-06-22,513.4620971679688
2018-06-25,509.01605224609375
2018-06-26,497.87774658203125
2018-06-27,508.2369079589844
2018-06-28,498.79443359375
2018-06-29,506.7700500488281
2018-07-02,502.8739013671875
2018-07-03,515.0665283203125
2018-07-04,529.8717041015625
2018-07-05,526.8464965820312
2018-07-06,527.213134765625
2018-07-09,532.6218872070312
2018-07-10,541.0100708007812
2018-07-11,543.71435546875
2018-07-12,534.501220703125
2018-07-13,534.7763671875
2018-07-16,517.175048828125
2018-07-17,535.0971069335938
2018-07-18,527.625732421875
2018-07-19,532.0260009765625
2018-07-20,526.2047729492188
2018-07-23,549.718994140625
2018-07-24,553.248291015625
2018-07-25,570.0704345703125
2018-07-26,574.5165405273438
2018-07-27,566.9993896484375
2018-07-30,562.782470703125
2018-07-31,550.6358032226562
2018-08-01,554.2109985351562
2018-08-02,552.1484375
2018-08-03,557.7862548828125
2018-08-06,559.7113037109375
2018-08-07,560.215576171875
2018-08-08,557.51123046875
2018-08-09,554.1651611328125
2018-08-10,551.185791015625
2018-08-13,548.3897705078125
2018-08-14,559.3905029296875
2018-08-16,556.961181640625
2018-08-17,541.3766479492188
2018-08-20,543.164306640625
2018-08-21,539.4974365234375
2018-08-23,534.0429077148438
2018-08-24,529.1383056640625
2018-08-27,508.46600341796875
2018-08-28,503.4698486328125
2018-08-29,506.4033203125
2018-08-30,503.69903564453125
2018-08-31,499.3902893066406
2018-09-03,487.8853454589844
2018-09-04,486.8310546875
2018-09-05,491.735595703125
2018-09-06,496.502685546875
2018-09-07,497.41937255859375
2018-09-10,492.5606384277344
2018-09-11,494.8525695800781
2018-09-12,471.97998046875
2018-09-14,487.2894592285156
2018-09-17,488.5782470703125
2018-09-18,470.48956298828125
2018-09-19,469.70709228515625
2018-09-21,427.2240295410156
2018-09-24,398.96337890625
2018-09-25,415.3490295410156
2018-09-26,404.9929504394531
2018-09-27,395.7874755859375
2018-09-28,396.20172119140625
2018-10-01,394.2685852050781
2018-10-03,385.7075500488281
2018-10-04,371.34710693359375
2018-10-05,368.0791320800781
2018-10-08,348.10333251953125
2018-10-09,338.6677551269531
2018-10-10,355.053466796875
2018-10-11,337.51715087890625
2018-10-12,346.7685852050781
2018-10-15,345.8019714355469
2018-10-16,341.4294128417969
2018-10-17,314.5956115722656
2018-10-19,289.0965576171875
2018-10-22,303.04278564453125
2018-10-23,308.3359375
2018-10-24,321.7758483886719
2018-10-25,313.6750793457031
2018-10-26,304.9759216308594
2018-10-29,313.9051818847656
2018-10-30,318.23175048828125
2018-10-31,340.64697265625
2018-11-01,352.6139831542969
2018-11-02,372.7738952636719
2018-11-05,359.65618896484375
2018-11-06,363.8906555175781
2018-11-07,372.40570068359375
2018-11-09,366.6062927246094
2018-11-12,378.0670471191406
2018-11-13,376.59417724609375
2018-11-14,376.77825927734375
2018-11-15,378.9415588378906
2018-11-16,369.4599609375
2018-11-19,363.2463073730469
2018-11-20,365.68572998046875
2018-11-21,369.7821960449219
2018-11-22,357.0326232910156
2018-11-26,349.62225341796875
2018-11-27,353.94879150390625
2018-11-28,329.0941467285156
2018-11-29,313.9972229003906
2018-11-30,340.37078857421875
2018-12-03,334.9856262207031
2018-12-04,333.1445007324219
2018-12-05,326.2864990234375
2018-12-06,313.5829772949219
2018-12-07,316.4826965332031
2018-12-10,300.0970458984375
2018-12-11,301.9841003417969
2018-12-12,304.607666015625
2018-12-13,318.4158630371094
2018-12-14,322.9725036621094
2018-12-17,320.3489685058594
2018-12-18,324.1231689453125
2018-12-19,341.245361328125
2018-12-20,352.19976806640625
2018-12-21,357.21673583984375
2018-12-24,361.54327392578125
2018-12-26,368.8155822753906
2018-12-27,359.9783630371094
2018-12-28,369.5520324707031
2018-12-31,367.4347839355469
2019-01-01,368.861572265625
2019-01-02,358.1833190917969
2019-01-03,366.6522521972656
2019-01-04,363.20025634765625
2019-01-07,385.5234375
2019-01-08,395.741455078125
2019-01-09,390.40234375
2019-01-10,386.07574462890625
2019-01-11,399.745849609375
2019-01-14,389.297607421875
2019-01-15,398.2729797363281
2019-01-16,404.9929504394531
2019-01-17,409.7797546386719
2019-01-18,396.4778747558594
2019-01-21,393.1178894042969
2019-01-22,396.0176696777344
2019-01-23,376.59417724609375
2019-01-24,375.53558349609375
2019-01-25,376.2259216308594
2019-01-28,365.1333923339844
2019-01-29,364.2588806152344
2019-01-30,366.14599609375
2019-01-31,368.76953125
2019-02-01,363.10821533203125
2019-02-04,358.0912780761719
2019-02-05,359.2419738769531
2019-02-06,352.4759216308594
2019-02-07,361.2671203613281
2019-02-08,350.63482666015625
2019-02-11,334.20318603515625
2019-02-12,340.2327575683594
2019-02-14,324.4454040527344
2019-02-15,311.3736877441406
2019-02-18,291.39788818359375
2019-02-19,290.01708984375
2019-02-20,289.6949157714844
2019-02-21,299.6827697753906
2019-02-22,299.8208923339844
2019-02-25,304.23944091796875
2019-02-26,299.95892333984375
2019-02-27,304.3775939941406
2019-02-28,308.3359375
2019-03-01,326.9768981933594
2019-03-05,397.35247802734375
2019-03-06,414.7046813964844
2019-03-07,410.7002868652344
2019-03-08,419.5375061035156
2019-03-11,424.5084533691406
2019-03-12,422.1150207519531
2019-03-13,422.43719482421875
2019-03-14,417.19012451171875
2019-03-15,417.9725646972656
2019-03-18,422.43719482421875
2019-03-19,419.4454650878906
2019-03-20,417.8345031738281
2019-03-22,414.1983642578125
2019-03-25,404.0723876953125
2019-03-26,422.71343994140625
2019-03-27,434.7264709472656
2019-03-28,432.8393859863281
2019-04-01,424.83062744140625
2019-04-02,429.0190734863281
2019-04-03,423.2196960449219
2019-04-04,395.92559814453125
2019-04-05,414.15234375
2019-04-08,414.8887939453125
2019-04-09,419.997802734375
2019-04-10,411.4827575683594
2019-04-11,402.87567138671875
2019-04-12,404.0263671875
2019-04-15,406.8800354003906
2019-04-16,404.3945617675781
2019-04-18,395.6494140625
2019-04-22,388.9754943847656
2019-04-23,393.4400939941406
2019-04-24,400.5743103027344
2019-04-25,401.54095458984375
2019-04-26,395.92559814453125
2019-04-30,384.23468017578125
2019-05-02,384.60284423828125
2019-05-03,383.9584655761719
2019-05-06,386.90423583984375
2019-05-07,377.9289245605469
2019-05-08,368.0330810546875
2019-05-09,368.2171630859375
2019-05-10,367.29669189453125
2019-05-13,353.3504638671875
2019-05-14,368.6314697265625
2019-05-15,370.97882080078125
2019-05-16,377.6987609863281
2019-05-17,376.0418395996094
2019-05-20,402.5534973144531
2019-05-21,391.875244140625
2019-05-22,385.1091613769531
2019-05-23,385.9836730957031
2019-05-24,386.4900207519531
2019-05-27,390.4483642578125
2019-05-28,386.3519287109375
2019-05-29,373.64837646484375
2019-05-30,382.9459228515625
2019-05-31,370.79473876953125
2019-06-03,368.0791320800781
2019-06-04,368.4933776855469
2019-06-06,354.8233642578125
2019-06-07,355.053466796875
2019-06-10,356.52630615234375
2019-06-11,349.57623291015625
2019-06-12,346.58447265625
2019-06-13,348.74774169921875
2019-06-14,343.04034423828125
2019-06-17,332.0399169921875
2019-06-18,338.3455810546875
2019-06-19,329.6003723144531
2019-06-20,340.7390441894531
2019-06-21,346.35430908203125
2019-06-24,343.3165283203125
2019-06-25,337.5631408691406
2019-06-26,336.91876220703125
2019-06-27,336.91876220703125
2019-06-28,351.3252258300781
2019-07-01,350.40472412109375
2019-07-02,348.1493835449219
2019-07-03,343.04034423828125
2019-07-04,343.4085693359375
2019-07-05,344.0069580078125
2019-07-08,345.2037048339844
2019-07-09,348.1493835449219
2019-07-10,343.3625793457031
2019-07-11,343.5006408691406
2019-07-12,343.1784362792969
2019-07-15,338.57568359375
2019-07-16,334.34124755859375
2019-07-17,335.2157897949219
2019-07-18,330.0606994628906
2019-07-19,325.27386474609375
2019-07-22,309.7627258300781
2019-07-23,301.800048828125
2019-07-24,296.5069274902344
2019-07-25,293.05487060546875
2019-07-26,299.7288513183594
2019-07-29,298.3019714355469
2019-07-30,293.7453308105469
2019-07-31,299.95892333984375
2019-08-01,296.8751220703125
2019-08-02,288.1760559082031
2019-08-05,286.7031555175781
2019-08-06,277.6818542480469
2019-08-07,275.33441162109375
2019-08-08,278.74041748046875
2019-08-09,284.5859375
2019-08-13,282.6067810058594
2019-08-14,278.32623291015625
2019-08-16,287.0252990722656
2019-08-19,300.4192199707031
2019-08-20,291.12176513671875
2019-08-21,289.6949157714844
2019-08-22,287.8077697753906
2019-08-23,283.297119140625
2019-08-26,295.21820068359375
2019-08-27,290.5694274902344
2019-08-28,293.7912902832031
2019-08-29,285.3683776855469
2019-08-30,284.8160095214844
2019-09-03,286.2889099121094
2019-09-04,288.91241455078125
2019-09-05,284.0335693359375
2019-09-06,292.5025634765625
2019-09-09,291.9042053222656
2019-09-11,292.18035888671875
2019-09-12,310.1769714355469
2019-09-13,299.4526062011719
2019-09-16,297.6575927734375
2019-09-17,296.1387023925781
2019-09-18,294.8039245605469
2019-09-19,290.6288757324219
2019-09-20,299.62841796875
2019-09-23,296.8914794921875
2019-09-24,294.34002685546875
2019-09-25,293.4122314453125
2019-09-26,294.94305419921875
2019-09-27,292.9019775390625
2019-09-30,289.84027099609375
2019-10-01,283.11376953125
2019-10-03,281.39739990234375
2019-10-04,282.46435546875
2019-10-07,276.0162353515625
2019-10-09,280.7480163574219
2019-10-10,275.9698791503906
2019-10-11,274.7174072265625
2019-10-14,258.7594299316406
2019-10-15,270.2640075683594
2019-10-16,273.6968078613281
2019-10-17,269.70733642578125
2019-10-18,269.3362121582031
2019-10-22,269.5681457519531
2019-10-23,264.0942077636719
2019-10-24,258.3883056640625
2019-10-25,257.1358337402344
2019-10-27,264.18695068359375
2019-10-29,260.2903137207031
2019-10-30,262.4241943359375
2019-10-31,270.2176208496094
2019-11-01,285.9899597167969
2019-11-04,278.5676574707031
2019-11-05,276.66571044921875
2019-11-06,274.67095947265625
2019-11-07,282.9746398925781
2019-11-08,278.4748840332031
2019-11-11,275.0421142578125
2019-11-13,267.851806640625
2019-11-14,267.9444885253906
2019-11-15,263.02728271484375
2019-11-18,264.6045227050781
2019-11-19,270.3103942871094
2019-11-20,270.8670959472656
2019-11-21,267.34149169921875
2019-11-22,269.800048828125
2019-11-25,274.81011962890625
2019-11-26,268.31561279296875
2019-11-27,271.0989990234375
2019-11-28,275.6451721191406
2019-11-29,278.3357238769531
2019-12-02,273.9751281738281
2019-12-03,275.4132080078125
2019-12-04,268.31561279296875
2019-12-05,276.9440002441406
2019-12-06,269.2434387207031
2019-12-09,266.8311767578125
2019-12-10,276.75848388671875
2019-12-11,276.2481994628906
2019-12-12,283.3457946777344
2019-12-13,283.94879150390625
2019-12-16,301.5303649902344
2019-12-17,298.83978271484375
2019-12-18,312.7566223144531
2019-12-19,305.0095520019531
2019-12-20,298.23675537109375
2019-12-23,295.9172668457031
2019-12-24,294.52557373046875
2019-12-26,294.94305419921875
2019-12-27,293.1802978515625
2019-12-30,294.6183166503906
2019-12-31,294.34002685546875
2020-01-01,295.267822265625
2020-01-02,303.8498229980469
2020-01-03,315.4935302734375
2020-01-06,305.14874267578125
2020-01-07,305.56622314453125
2020-01-08,305.1951599121094
2020-01-09,301.2056884765625
2020-01-10,301.02008056640625
2020-01-13,299.1181335449219
2020-01-14,300.74176025390625
2020-01-15,300.97369384765625
2020-01-16,302.3189392089844
2020-01-17,301.11285400390625
2020-01-20,301.4376220703125
2020-01-21,321.895263671875
2020-01-22,308.0712890625
2020-01-23,311.1793518066406
2020-01-24,308.25677490234375
2020-01-27,304.7776184082031
2020-01-28,306.7259826660156
2020-01-29,309.41656494140625
2020-01-30,308.5815734863281
2020-01-31,309.4629211425781
2020-02-03,305.1951599121094
2020-02-04,309.13824462890625
2020-02-05,310.01959228515625
2020-02-06,325.51361083984375
2020-02-07,321.8488464355469
2020-02-10,301.80865478515625
2020-02-11,306.3084411621094
2020-02-12,300.74176025390625
2020-02-13,294.2472229003906
2020-02-14,291.3711242675781
2020-02-17,278.98516845703125
2020-02-18,271.1918029785156
2020-02-19,279.9129943847656
2020-02-20,285.9899597167969
2020-02-24,275.2740783691406
2020-02-25,273.6968078613281
2020-02-26,269.93927001953125
2020-02-27,271.1918029785156
2020-02-28,263.6767578125
2020-03-02,266.0889587402344
2020-03-03,256.9502868652344
2020-03-04,261.5428466796875
2020-03-05,268.8722839355469
2020-03-06,256.6719055175781
2020-03-09,241.8273468017578
2020-03-11,240.2965087890625
2020-03-12,199.5203399658203
2020-03-13,191.54135131835938
2020-03-16,190.19607543945312
2020-03-17,188.15496826171875
2020-03-18,180.12957763671875
2020-03-19,148.3993377685547
2020-03-20,141.02342224121094
2020-03-23,126.92110443115234
2020-03-24,114.2568130493164
2020-03-25,110.36011505126953
2020-03-26,115.60210418701172
2020-03-27,120.51937103271484
2020-03-30,114.53514099121094
2020-03-31,108.87565612792969
2020-04-01,103.91201782226562
2020-04-03,101.546142578125
2020-04-07,102.19561004638672
2020-04-08,99.6905746459961
2020-04-09,104.46866607666016
2020-04-13,102.89143371582031
2020-04-15,101.7780990600586
2020-04-16,105.67479705810547
2020-04-17,110.91678619384766
2020-04-20,116.4371109008789
2020-04-21,111.42706298828125
2020-04-22,106.50981903076172
2020-04-23,107.62313842773438
2020-04-24,103.77281951904297
2020-04-27,108.3653793334961
2020-04-28,107.71592712402344
2020-04-29,113.00430297851562
2020-04-30,118.6174087524414
2020-05-04,112.8187484741211
2020-05-05,108.3653793334961
2020-05-06,112.26207733154297
2020-05-07,115.23098754882812
2020-05-08,112.26207733154297
2020-05-11,114.0248794555664
2020-05-12,109.989013671875
2020-05-13,110.31372833251953
2020-05-14,107.11286163330078
2020-05-15,103.44811248779297
2020-05-18,98.29890441894531
2020-05-19,95.42276000976562
2020-05-20,92.63939666748047
2020-05-21,91.29412078857422
2020-05-22,88.51075744628906
2020-05-26,85.4490737915039
2020-05-27,86.0057373046875
2020-05-28,89.62408447265625
2020-05-29,85.6346206665039
2020-06-01,89.62408447265625
2020-06-02,92.36106872558594
2020-06-03,92.593017578125
2020-06-04,90.22716522216797
2020-06-05,92.8249740600586
2020-06-08,96.6752700805664
2020-06-09,96.25777435302734
2020-06-10,95.00525665283203
2020-06-11,92.68580627441406
2020-06-12,92.2219009399414
2020-06-15,96.81443786621094
2020-06-16,101.6389389038086
2020-06-17,106.69536590576172
2020-06-18,112.03013610839844
2020-06-19,117.59683990478516
2020-06-22,119.31324768066406
2020-06-23,115.83405303955078
2020-06-24,113.00430297851562
2020-06-25,118.6174087524414
2020-06-26,124.50885772705078
2020-06-29,119.6843490600586
2020-06-30,113.70013427734375
2020-07-01,115.04544067382812
2020-07-02,116.39071655273438
2020-07-03,114.2568130493164
2020-07-06,115.50932312011719
2020-07-07,121.26158905029297
2020-07-08,119.4988021850586
2020-07-09,122.09661102294922
2020-07-10,120.42657470703125
2020-07-13,118.5710220336914
2020-07-14,112.67958068847656
2020-07-15,110.54566955566406
2020-07-16,109.01483154296875
2020-07-17,112.54041290283203
2020-07-20,114.720703125
2020-07-21,115.32377624511719
2020-07-22,116.76183319091797
2020-07-23,116.94740295410156
2020-07-24,122.7924575805664
2020-07-27,128.9158172607422
2020-07-28,135.3175506591797
2020-07-29,142.0439910888672
2020-07-30,140.00286865234375
2020-07-31,135.73504638671875
2020-08-03,138.7039794921875
2020-08-04,137.9153594970703
2020-08-05,135.73504638671875
2020-08-06,134.25059509277344
2020-08-07,128.82305908203125
2020-08-10,129.79721069335938
2020-08-11,126.41079711914062
2020-08-12,122.56049346923828
2020-08-13,122.93160247802734
2020-08-14,122.23577880859375
2020-08-17,121.91104125976562
2020-08-18,123.30271911621094
2020-08-19,129.4261016845703
2020-08-20,135.8742218017578
2020-08-21,135.5959014892578
2020-08-24,142.3686981201172
2020-08-25,149.46629333496094
2020-08-26,156.93495178222656
2020-08-27,164.77474975585938
2020-08-28,172.9856414794922
2020-08-31,164.3572540283203
2020-09-01,156.14634704589844
2020-09-02,158.04833984375
2020-09-03,158.32664489746094
2020-09-04,160.69247436523438
2020-09-07,168.71783447265625
2020-09-08,177.11428833007812
2020-09-09,168.3003387451172
2020-09-10,168.9033966064453
2020-09-11,167.14059448242188
2020-09-14,170.2486572265625
2020-09-15,166.6303253173828
2020-09-16,166.76947021484375
2020-09-17,162.22335815429688
2020-09-18,154.75466918945312
2020-09-21,147.05404663085938
2020-09-22,147.2897186279297
2020-09-23,154.64244079589844
2020-09-24,147.94956970214844
2020-09-25,154.0296630859375
2020-09-28,157.6588897705078
2020-09-29,155.5379180908203
2020-09-30,156.15065002441406
2020-10-01,155.20799255371094
2020-10-05,162.937744140625
2020-10-06,171.04458618164062
2020-10-07,164.49314880371094
2020-10-08,187.58816528320312
2020-10-09,201.20953369140625
2020-10-12,203.61329650878906
2020-10-13,186.12705993652344
2020-10-14,186.97543334960938
2020-10-15,176.9833221435547
2020-10-16,175.85211181640625
2020-10-19,175.4279327392578
2020-10-20,181.93226623535156
2020-10-21,181.03672790527344
2020-10-22,187.3053741455078
2020-10-23,191.17025756835938
2020-10-26,188.5308380126953
2020-10-27,188.7193603515625
2020-10-28,189.52061462402344
2020-10-29,184.90159606933594
2020-10-30,181.08384704589844
2020-11-02,184.85446166992188
2020-11-03,187.63531494140625
2020-11-04,186.03280639648438
2020-11-05,184.99588012695312
2020-11-06,187.3524932861328
2020-11-09,194.0924835205078
2020-11-10,204.36740112304688
2020-11-11,203.37762451171875
2020-11-12,206.48838806152344
2020-11-13,220.43968200683594
2020-11-14,232.69418334960938
2020-11-17,233.4482879638672
2020-11-18,224.44595336914062
2020-11-19,225.43572998046875
2020-11-20,219.685546875
2020-11-23,227.46241760253906
2020-11-24,227.6038360595703
2020-11-25,226.8496856689453
2020-11-26,225.52999877929688
