Date,LUXIND
2019-08-28,1035.51025390625
2019-08-29,1049.13037109375
2019-08-30,1049.8187255859375
2019-09-03,1054.244140625
2019-09-04,1071.20751953125
2019-09-05,1106.1668701171875
2019-09-06,1155.48388671875
2019-09-09,1149.0919189453125
2019-09-11,1148.15771484375
2019-09-12,1139.0120849609375
2019-09-13,1161.08935546875
2019-09-16,1146.73193359375
2019-09-17,1141.2740478515625
2019-09-18,1158.23779296875
2019-09-19,1157.5491943359375
2019-09-20,1226.3372802734375
2019-09-23,1252.888916015625
2019-09-24,1239.2686767578125
2019-09-25,1247.922607421875
2019-09-26,1229.7791748046875
2019-09-27,1208.8822021484375
2019-09-30,1183.215576171875
2019-10-01,1177.5611572265625
2019-10-03,1171.21826171875
2019-10-04,1160.79443359375
2019-10-07,1142.9949951171875
2019-10-09,1149.878662109375
2019-10-10,1146.53515625
2019-10-11,1150.026123046875
2019-10-14,1145.6009521484375
2019-10-15,1129.3748779296875
2019-10-16,1123.3272705078125
2019-10-17,1143.38818359375
2019-10-18,1197.720458984375
2019-10-22,1189.6075439453125
2019-10-23,1203.7685546875
2019-10-24,1187.149169921875
2019-10-25,1198.802490234375
2019-10-27,1193.295166015625
2019-10-29,1209.86572265625
2019-10-30,1212.176513671875
2019-10-31,1196.93408203125
2019-11-01,1185.182373046875
2019-11-04,1191.377685546875
2019-11-05,1191.279296875
2019-11-06,1191.77099609375
2019-11-07,1182.9696044921875
2019-11-08,1171.267578125
2019-11-11,1190.689453125
2019-11-13,1232.0902099609375
2019-11-14,1314.9898681640625
2019-11-15,1295.8138427734375
2019-11-18,1276.5885009765625
2019-11-19,1317.940185546875
2019-11-20,1302.697509765625
2019-11-21,1290.601806640625
2019-11-22,1323.8404541015625
2019-11-25,1308.0079345703125
2019-11-26,1351.6212158203125
2019-11-27,1373.7474365234375
2019-11-28,1354.5711669921875
2019-11-29,1333.37939453125
2019-12-02,1322.0211181640625
2019-12-03,1324.0372314453125
2019-12-04,1307.7618408203125
2019-12-05,1359.3409423828125
2019-12-06,1360.96337890625
2019-12-09,1327.0855712890625
2019-12-10,1323.3978271484375
2019-12-11,1376.8450927734375
2019-12-12,1335.6409912109375
2019-12-13,1356.1448974609375
2019-12-16,1378.713623046875
2019-12-17,1392.284423828125
2019-12-18,1396.95556640625
2019-12-19,1377.385986328125
2019-12-20,1378.074462890625
2019-12-23,1278.8011474609375
2019-12-24,1272.949951171875
2019-12-26,1250.67626953125
2019-12-27,1257.01904296875
2019-12-30,1267.590576171875
2019-12-31,1263.3128662109375
2020-01-01,1258.0517578125
2020-01-02,1294.879638671875
2020-01-03,1302.746826171875
2020-01-06,1294.7813720703125
2020-01-07,1297.7806396484375
2020-01-08,1290.0118408203125
2020-01-09,1323.938720703125
2020-01-10,1384.85986328125
2020-01-13,1435.2586669921875
2020-01-14,1467.0220947265625
2020-01-15,1470.611572265625
2020-01-16,1469.4805908203125
2020-01-17,1474.7418212890625
2020-01-20,1459.7940673828125
2020-01-21,1472.2342529296875
2020-01-22,1451.5338134765625
2020-01-23,1489.738525390625
2020-01-24,1472.332275390625
2020-01-27,1443.6666259765625
2020-01-28,1431.374267578125
2020-01-29,1426.6539306640625
2020-01-30,1427.34228515625
2020-01-31,1455.02490234375
2020-02-03,1443.6666259765625
2020-02-04,1468.3004150390625
2020-02-05,1472.5291748046875
2020-02-06,1472.1357421875
2020-02-07,1478.1837158203125
2020-02-10,1460.138427734375
2020-02-11,1465.989501953125
2020-02-12,1568.065673828125
2020-02-13,1549.1844482421875
2020-02-14,1608.531982421875
2020-02-17,1588.618408203125
2020-02-18,1561.307861328125
2020-02-19,1549.43359375
2020-02-20,1539.34033203125
2020-02-24,1518.4122314453125
2020-02-25,1512.524658203125
2020-02-26,1517.62060546875
2020-02-27,1480.9591064453125
2020-02-28,1389.7255859375
2020-03-02,1365.6309814453125
2020-03-03,1339.8046875
2020-03-04,1305.4189453125
2020-03-05,1337.330810546875
2020-03-06,1382.6011962890625
2020-03-09,1374.8829345703125
2020-03-11,1314.423583984375
2020-03-12,1228.5830078125
2020-03-13,1217.1541748046875
2020-03-16,1137.4486083984375
2020-03-17,1146.700439453125
2020-03-18,1053.2408447265625
2020-03-19,1040.8223876953125
2020-03-20,1007.0304565429688
2020-03-23,933.8062744140625
2020-03-24,955.674560546875
2020-03-25,986.300048828125
2020-03-26,1012.967529296875
2020-03-27,943.107666015625
2020-03-30,930.5902709960938
2020-03-31,935.043212890625
2020-04-01,912.6800537109375
2020-04-03,913.3233032226562
2020-04-07,921.7836303710938
2020-04-08,921.5856323242188
2020-04-09,935.2904663085938
2020-04-13,908.5735473632812
2020-04-15,903.6754760742188
2020-04-16,907.485107421875
2020-04-17,938.407470703125
2020-04-20,934.2515258789062
2020-04-21,893.6813354492188
2020-04-22,899.7174072265625
2020-04-23,937.5169677734375
2020-04-24,955.674560546875
2020-04-27,939.298095703125
2020-04-28,926.0879516601562
2020-04-29,958.5441284179688
2020-04-30,930.14501953125
2020-05-04,918.765625
2020-05-05,906.742919921875
2020-05-06,899.915283203125
2020-05-07,890.0696411132812
2020-05-08,882.2030029296875
2020-05-11,886.4083251953125
2020-05-12,867.8549194335938
2020-05-13,887.1505737304688
2020-05-14,883.2914428710938
2020-05-15,875.2268676757812
2020-05-18,844.1065673828125
2020-05-19,869.0424194335938
2020-05-20,890.0202026367188
2020-05-21,882.40087890625
2020-05-22,882.6976928710938
2020-05-26,903.3292236328125
2020-05-27,885.2704467773438
2020-05-28,921.6351928710938
2020-05-29,907.5841064453125
2020-06-01,941.9202880859375
2020-06-02,968.4887084960938
2020-06-03,995.1068115234375
2020-06-04,990.7528686523438
2020-06-05,1131.016845703125
2020-06-08,1125.4754638671875
2020-06-09,1072.3880615234375
2020-06-10,1084.9547119140625
2020-06-11,1045.1763916015625
2020-06-12,1095.097412109375
2020-06-15,1071.5469970703125
2020-06-16,1047.6005859375
2020-06-17,1062.4432373046875
2020-06-18,1062.3939208984375
2020-06-19,1074.466064453125
2020-06-22,1099.550048828125
2020-06-23,1121.7647705078125
2020-06-24,1109.395751953125
2020-06-25,1124.8321533203125
2020-06-26,1130.5218505859375
2020-06-29,1134.5789794921875
2020-06-30,1140.021484375
2020-07-01,1118.8458251953125
2020-07-02,1130.1260986328125
2020-07-03,1134.6778564453125
2020-07-06,1180.4432373046875
2020-07-07,1254.3599853515625
2020-07-08,1218.7374267578125
2020-07-09,1219.1331787109375
2020-07-10,1188.804443359375
2020-07-13,1178.71142578125
2020-07-14,1176.237548828125
2020-07-15,1166.6888427734375
2020-07-16,1153.72607421875
2020-07-17,1139.229736328125
2020-07-20,1114.046630859375
2020-07-21,1112.8096923828125
2020-07-22,1113.2550048828125
2020-07-23,1137.3990478515625
2020-07-24,1155.3094482421875
2020-07-27,1117.7572021484375
2020-07-28,1122.8531494140625
2020-07-29,1122.8531494140625
2020-07-30,1120.3299560546875
2020-07-31,1110.3359375
2020-08-03,1110.8802490234375
2020-08-04,1118.4993896484375
2020-08-05,1131.41259765625
2020-08-06,1163.7203369140625
2020-08-07,1166.7877197265625
2020-08-10,1204.092529296875
2020-08-11,1250.7978515625
2020-08-12,1276.3271484375
2020-08-13,1415.8984375
2020-08-14,1362.1182861328125
2020-08-17,1431.0379638671875
2020-08-18,1367.1646728515625
2020-08-19,1365.0867919921875
2020-08-20,1355.9832763671875
2020-08-21,1362.5140380859375
2020-08-24,1338.12255859375
2020-08-25,1317.5406494140625
2020-08-26,1342.7236328125
2020-08-27,1352.07470703125
2020-08-28,1350.1944580078125
2020-08-31,1299.48193359375
2020-09-01,1304.0830078125
2020-09-02,1364.6414794921875
2020-09-03,1381.1663818359375
2020-09-04,1335.054931640625
2020-09-07,1373.9429931640625
2020-09-08,1362.1182861328125
2020-09-09,1362.2666015625
2020-09-10,1367.8079833984375
2020-09-11,1361.277099609375
2020-09-14,1392.347900390625
2020-09-15,1405.6075439453125
2020-09-16,1409.0272216796875
2020-09-17,1391.68017578125
2020-09-18,1396.4879150390625
2020-09-21,1342.1170654296875
2020-09-22,1327.19873046875
2020-09-23,1360.3565673828125
2020-09-24,1340.481689453125
2020-09-25,1392.9688720703125
2020-09-28,1415.619140625
2020-09-29,1418.295654296875
2020-09-30,1437.8729248046875
2020-10-01,1430.4385986328125
2020-10-05,1445.4560546875
2020-10-06,1455.9140625
2020-10-07,1410.2169189453125
2020-10-08,1451.5523681640625
2020-10-09,1441.4415283203125
2020-10-12,1438.7650146484375
2020-10-13,1434.9488525390625
2020-10-14,1448.4298095703125
2020-10-15,1417.849365234375
2020-10-16,1389.8463134765625
2020-10-19,1379.5869140625
2020-10-20,1409.572509765625
2020-10-21,1366.1552734375
2020-10-22,1364.47021484375
2020-10-23,1370.6158447265625
2020-10-26,1344.5458984375
2020-10-27,1339.143310546875
2020-10-28,1374.2340087890625
2020-10-29,1435.7418212890625
2020-10-30,1388.6568603515625
2020-11-02,1392.621826171875
2020-11-03,1370.3680419921875
2020-11-04,1409.176025390625
2020-11-05,1404.0709228515625
2020-11-06,1404.5665283203125
2020-11-09,1418.097412109375
2020-11-10,1417.70068359375
2020-11-11,1465.975341796875
2020-11-12,1490.3602294921875
2020-11-13,1504.4857177734375
2020-11-14,1512.5645751953125
2020-11-17,1491.401123046875
2020-11-18,1498.8355712890625
2020-11-19,1547.655029296875
2020-11-20,1539.0311279296875
2020-11-23,1554.2469482421875
2020-11-24,1539.5762939453125
2020-11-25,1552.51220703125
2020-11-26,1572.73388671875
2020-11-27,1592.4600830078125
2020-12-01,1585.3724365234375
2020-12-02,1585.669921875
2020-12-03,1578.0372314453125
2020-12-04,1579.7718505859375
2020-12-07,1570.55322265625
2020-12-08,1539.9232177734375
2020-12-09,1578.7310791015625
2020-12-10,1542.99609375
2020-12-11,1537.0982666015625
2020-12-14,1541.1126708984375
2020-12-15,1567.381103515625
2020-12-16,1565.596923828125
2020-12-17,1584.57958984375
2020-12-18,1607.1802978515625
2020-12-21,1566.389892578125
2020-12-22,1556.576416015625
2020-12-23,1585.521240234375
2020-12-24,1585.3724365234375
2020-12-28,1651.885986328125
2020-12-29,1653.7198486328125
2020-12-30,1644.8978271484375
2020-12-31,1637.66162109375
2021-01-01,1650.9444580078125
2021-01-04,1639.7431640625
2021-01-05,1639.990966796875
2021-01-06,1635.9764404296875
2021-01-07,1666.556884765625
2021-01-08,1680.632568359375
2021-01-11,1655.1572265625
2021-01-12,1645.34375
2021-01-13,1616.3494873046875
2021-01-14,1622.94140625
2021-01-15,1606.6351318359375
2021-01-18,1566.687255859375
2021-01-19,1585.7193603515625
2021-01-20,1598.5067138671875
2021-01-21,1585.669921875
2021-01-22,1588.0985107421875
2021-01-25,1587.5037841796875
2021-01-27,1608.2706298828125
2021-01-28,1620.5128173828125
2021-01-29,1624.2794189453125
2021-02-01,1628.8392333984375
2021-02-02,1634.3408203125
2021-02-03,1636.373046875
2021-02-04,1647.42529296875
2021-02-05,1655.7025146484375
2021-02-08,1673.6444091796875
2021-02-09,1695.997314453125
2021-02-10,1749.77294921875
2021-02-11,1780.6014404296875
2021-02-12,1822.3829345703125
2021-02-15,1819.9542236328125
2021-02-16,1822.234130859375
2021-02-17,1810.041748046875
2021-02-18,1813.2137451171875
2021-02-19,1762.659423828125
2021-02-22,1733.8138427734375
2021-02-23,1705.067138671875
2021-02-24,1774.5050048828125
2021-02-25,1745.461181640625
2021-02-26,1717.0615234375
2021-03-01,1733.714599609375
2021-03-02,1742.6856689453125
2021-03-03,1738.522216796875
2021-03-04,1720.927490234375
2021-03-05,1694.4112548828125
2021-03-08,1686.5306396484375
2021-03-09,1733.5164794921875
2021-03-10,1768.9541015625
2021-03-12,1734.3094482421875
2021-03-15,1713.83984375
2021-03-16,1697.0380859375
2021-03-17,1674.437255859375
2021-03-18,1657.8831787109375
2021-03-19,1695.1051025390625
2021-03-22,1719.6387939453125
2021-03-23,1713.14599609375
2021-03-24,1673.5452880859375
2021-03-25,1669.1837158203125
2021-03-26,1758.892822265625
2021-03-30,1722.810791015625
2021-03-31,1733.0701904296875
2021-04-01,1811.627685546875
2021-04-05,1776.3885498046875
2021-04-06,1806.27490234375
2021-04-07,1786.2020263671875
2021-04-08,1824.4150390625
2021-04-09,1922.004638671875
2021-04-12,1880.76806640625
2021-04-13,1914.22314453125
2021-04-15,1933.304931640625
2021-04-16,1947.1826171875
2021-04-19,1879.429931640625
2021-04-20,1860.3482666015625
2021-04-22,1872.342529296875
2021-04-23,1839.085693359375
2021-04-26,1861.48828125
2021-04-27,1874.0277099609375
2021-04-28,1917.7421875
2021-04-29,1876.6544189453125
2021-04-30,1888.6982421875
2021-05-03,1871.4501953125
2021-05-04,1863.0743408203125
2021-05-05,1898.2144775390625
2021-05-06,1924.03662109375
2021-05-07,1962.9437255859375
2021-05-10,2006.8070068359375
2021-05-11,2004.57666015625
2021-05-12,2015.1829833984375
2021-05-14,1986.2879638671875
2021-05-17,2052.603271484375
2021-05-18,2043.38427734375
2021-05-19,2070.29736328125
2021-05-20,2039.568359375
2021-05-21,2023.8070068359375
2021-05-24,2206.050537109375
2021-05-25,2291.695068359375
2021-05-26,2692.065673828125
2021-05-27,2777.908447265625
2021-05-28,3225.56201171875
2021-05-31,3078.70654296875
2021-06-01,2984.8837890625
2021-06-02,3117.910888671875
2021-06-03,3221.200439453125
2021-06-04,3223.08349609375
2021-06-07,3188.5380859375
2021-06-08,3188.934814453125
2021-06-09,3240.182861328125
2021-06-10,3347.33837890625
2021-06-11,3495.531494140625
2021-06-14,3502.8173828125
2021-06-15,3471.44384765625
2021-06-16,3403.2451171875
2021-06-17,3309.670654296875
2021-06-18,3392.98583984375
2021-06-21,3357.399658203125
2021-06-22,3514.167236328125
2021-06-23,3619.340087890625
2021-06-24,3572.404052734375
2021-06-25,3570.272705078125
2021-06-28,3580.482666015625
2021-06-29,3566.40673828125
2021-06-30,3546.283935546875
2021-07-01,3743.693359375
2021-07-02,3671.0341796875
2021-07-05,3690.21533203125
2021-07-06,3737.300048828125
2021-07-07,3727.090087890625
2021-07-08,3659.535888671875
2021-07-09,3688.82763671875
2021-07-12,3625.9814453125
2021-07-13,3615.920166015625
2021-07-14,3648.235107421875
2021-07-15,3619.240478515625
2021-07-16,3649.52392578125
2021-07-19,3638.3720703125
2021-07-20,3650.8125
2021-07-22,3850.501953125
2021-07-23,4013.862060546875
2021-07-26,4201.259765625
2021-07-27,4090.535888671875
2021-07-28,4098.7138671875
2021-07-29,4136.18310546875
2021-07-30,4125.08056640625
2021-08-02,4167.5068359375
2021-08-03,4190.85107421875
2021-08-04,4137.67041015625
2021-08-05,4173.60302734375
2021-08-06,4214.1953125
2021-08-09,4167.060546875
2021-08-10,4139.8505859375
2021-08-11,4121.66162109375
2021-08-12,4157.1982421875
2021-08-13,4126.96533203125
2021-08-16,3981.497314453125
2021-08-17,3968.412353515625
2021-08-18,3980.208251953125
2021-08-20,4108.52685546875
2021-08-23,4067.8359375
2021-08-24,4044.293212890625
2021-08-25,3947.19970703125
2021-08-26,3880.388427734375
2021-08-27,3858.7294921875
2021-08-30,3920.48486328125
2021-08-31,3959.838134765625
2021-09-01,4017.281494140625
2021-09-02,4055.048583984375
2021-09-03,4034.9755859375
2021-09-06,4028.185546875
2021-09-07,4011.5322265625
2021-09-08,3947.94287109375
2021-09-09,3942.490966796875
2021-09-13,4119.72802734375
2021-09-14,4003.05712890625
2021-09-15,4033.885009765625
2021-09-16,3999.488525390625
2021-09-17,3965.33935546875
2021-09-20,3819.326904296875
2021-09-21,3764.163330078125
2021-09-22,3689.223876953125
2021-09-23,3648.92919921875
2021-09-24,3614.87939453125
2021-09-27,3523.187744140625
2021-09-28,3465.149658203125
2021-09-29,3502.173095703125
2021-09-30,3489.682861328125
2021-10-01,3602.984375
2021-10-04,3570.570068359375
2021-10-05,3600.5556640625
2021-10-06,3599.9111328125
2021-10-07,3660.92333984375
2021-10-08,3611.65771484375
2021-10-11,3660.477294921875
2021-10-12,3632.4248046875
2021-10-13,3676.585205078125
2021-10-14,3722.33203125
2021-10-18,3696.11328125
2021-10-19,3603.9755859375
2021-10-20,3489.98046875
2021-10-21,3452.560302734375
2021-10-22,3425.945068359375
2021-10-25,3476.350830078125
2021-10-26,3514.61376953125
2021-10-27,3514.861328125
2021-10-28,3478.87841796875
2021-10-29,3525.071044921875
2021-11-01,3769.317626953125
2021-11-02,3800.691162109375
2021-11-03,3805.35009765625
2021-11-04,3857.093994140625
2021-11-08,3913.992431640625
2021-11-09,3911.21630859375
2021-11-10,3992.549072265625
2021-11-11,4076.665771484375
2021-11-12,4160.98095703125
2021-11-15,4183.05419921875
2021-11-16,4198.41552734375
2021-11-17,4520.1162109375
2021-11-18,4388.32421875
2021-11-22,4177.7841796875
2021-11-23,4285.86328125
2021-11-24,4341.89111328125
2021-11-25,4196.576171875
2021-11-26,3951.037841796875
2021-11-29,3791.75341796875
2021-11-30,3788.2236328125
2021-12-01,3911.863037109375
2021-12-02,3882.481689453125
2021-12-03,3789.566162109375
2021-12-06,3720.81103515625
2021-12-07,3698.19091796875
2021-12-08,3770.6748046875
2021-12-09,3836.396484375
2021-12-10,3771.22119140625
2021-12-13,3754.71630859375
2021-12-14,3767.443115234375
2021-12-15,3698.092041015625
2021-12-16,3732.294921875
2021-12-17,3595.332763671875
2021-12-20,3490.8330078125
2021-12-21,3543.18212890625
2021-12-22,3562.2724609375
2021-12-23,3741.84033203125
2021-12-24,3660.75634765625
2021-12-27,3603.53515625
2021-12-28,3685.96142578125
2021-12-29,3651.758056640625
2021-12-30,3643.008544921875
2021-12-31,3667.815673828125
2022-01-03,3686.50830078125
2022-01-04,3631.872314453125
2022-01-05,3623.61962890625
2022-01-06,3577.982421875
2022-01-07,3670.15234375
2022-01-10,3667.716552734375
2022-01-11,3652.056396484375
2022-01-12,3658.966796875
2022-01-13,3634.9052734375
2022-01-14,3667.070068359375
2022-01-17,3669.7548828125
2022-01-18,3828.24365234375
2022-01-19,3784.69384765625
2022-01-20,3724.689208984375
2022-01-21,3630.729248046875
2022-01-24,3496.998046875
2022-01-25,2797.617919921875
2022-01-27,2780.4169921875
2022-01-28,2771.319580078125
2022-01-31,2675.1220703125
2022-02-01,2675.718994140625
2022-02-02,2859.91015625
2022-02-03,2888.446044921875
2022-02-04,3041.7646484375
2022-02-07,2900.6259765625
2022-02-08,2793.7900390625
2022-02-09,2833.660888671875
2022-02-10,2857.1259765625
2022-02-11,2833.1142578125
2022-02-14,2710.717529296875
2022-02-15,2754.96337890625
2022-02-16,2739.15380859375
2022-02-17,2749.445068359375
2022-02-18,2687.30224609375
2022-02-21,2544.175048828125
2022-02-22,2495.25634765625
2022-02-23,2556.80224609375
2022-02-24,2429.13623046875
2022-02-25,2479.695556640625
2022-02-28,2460.406494140625
2022-03-02,2365.6015625
2022-03-03,2323.1455078125
2022-03-04,2271.790771484375
2022-03-07,2205.62109375
2022-03-08,2348.10205078125
2022-03-09,2410.443603515625
2022-03-10,2378.576904296875
2022-03-11,2439.8251953125
2022-03-14,2450.21533203125
2022-03-15,2371.16943359375
2022-03-16,2410.741943359375
2022-03-17,2400.600341796875
2022-03-21,2368.882568359375
2022-03-22,2333.734375
2022-03-23,2274.276611328125
2022-03-24,2265.079345703125
2022-03-25,2235.300537109375
2022-03-28,2176.6875
2022-03-29,2147.654296875
2022-03-30,2188.0224609375
2022-03-31,2178.427490234375
2022-04-01,2518.671630859375
2022-04-04,2415.116943359375
2022-04-05,2431.27392578125
2022-04-06,2435.002685546875
2022-04-07,2392.099365234375
2022-04-08,2399.258056640625
2022-04-11,2425.954345703125
2022-04-12,2397.568115234375
2022-04-13,2377.18505859375
2022-04-18,2350.78662109375
2022-04-19,2381.012939453125
2022-04-20,2379.62109375
2022-04-21,2405.869873046875
2022-04-22,2405.2734375
2022-04-25,2349.94140625
2022-04-26,2349.394287109375
2022-04-27,2314.24658203125
2022-04-28,2303.359375
2022-04-29,2300.972900390625
2022-05-02,2270.796630859375
2022-05-04,2196.175537109375
2022-05-05,2182.25537109375
2022-05-06,2121.8525390625
2022-05-09,2070.547607421875
2022-05-10,2097.840576171875
2022-05-11,2061.400146484375
2022-05-12,2008.7528076171875
2022-05-13,2039.1778564453125
2022-05-16,2111.810302734375
2022-05-17,2109.47412109375
2022-05-18,2133.43603515625
2022-05-19,2092.571044921875
2022-05-20,2139.103515625
2022-05-23,2161.822998046875
2022-05-24,2073.629638671875
2022-05-25,2014.5196533203125
2022-05-26,2021.4796142578125
2022-05-27,2007.9573974609375
2022-05-30,2144.27392578125
2022-05-31,1994.8824462890625
2022-06-01,2009.8961181640625
2022-06-02,1963.512939453125
2022-06-03,1972.4117431640625
2022-06-06,1953.12255859375
2022-06-07,1933.982666015625
2022-06-08,1887.59912109375
2022-06-09,1885.8592529296875
2022-06-10,1875.31982421875
2022-06-13,1774.2508544921875
2022-06-14,1761.6732177734375
2022-06-15,1765.8988037109375
2022-06-16,1753.2218017578125
2022-06-17,1779.1727294921875
2022-06-20,1692.37158203125
2022-06-21,1765.6005859375
2022-06-22,1709.3240966796875
2022-06-23,1707.6337890625
2022-06-24,1730.303466796875
2022-06-27,1809.0010986328125
2022-06-28,1808.75244140625
2022-06-29,1800.2513427734375
2022-06-30,1744.42236328125
2022-07-01,1729.30908203125
2022-07-04,1825.9039306640625
2022-07-05,1887.4005126953125
2022-07-06,1910.21923828125
2022-07-07,1893.8134765625
2022-07-08,1870.7958984375
2022-07-11,1850.214111328125
2022-07-12,1829.3839111328125
2022-07-13,1808.653076171875
2022-07-14,1799.3067626953125
2022-07-15,1810.790771484375
2022-07-18,1854.0919189453125
2022-07-19,1903.2095947265625
2022-07-20,1895.4044189453125
2022-07-21,1914.345458984375
2022-07-22,1920.7088623046875
2022-07-25,1903.9552001953125
2022-07-26,1863.2392578125
2022-07-27,1861.39990234375
2022-07-28,1831.5712890625
2022-07-29,1841.116455078125
2022-08-01,1829.73193359375
2022-08-02,1954.614013671875
2022-08-03,1958.4420166015625
2022-08-04,1903.4083251953125
2022-08-05,1906.590087890625
2022-08-08,1917.0301513671875
2022-08-10,1792.9931640625
2022-08-11,1799.4559326171875
2022-08-12,1791.203369140625
2022-08-16,1800.6988525390625
2022-08-17,1802.8365478515625
2022-08-18,1789.2646484375
2022-08-19,1777.7308349609375
2022-08-22,1746.2119140625
2022-08-23,1752.97314453125
2022-08-24,1754.1165771484375
2022-08-25,1758.09375
2022-08-26,1754.6136474609375
2022-08-29,1759.5850830078125
2022-08-30,1807.16162109375
2022-09-01,1807.857666015625
2022-09-02,1805.6702880859375
2022-09-05,1814.320556640625
2022-09-06,1811.5863037109375
2022-09-07,1808.4542236328125
2022-09-08,1820.3856201171875
2022-09-09,1857.9696044921875
2022-09-12,1874.5245361328125
2022-09-13,1871.2930908203125
2022-09-14,1859.31201171875
2022-09-15,1903.7066650390625
2022-09-16,1895.603271484375
2022-09-19,1885.113525390625
2022-09-20,1891.4273681640625
2022-09-21,1852.6502685546875
2022-09-22,1834.0074462890625
2022-09-23,1804.7255859375
2022-09-26,1749.2445068359375
2022-09-27,1743.5274658203125
2022-09-28,1717.7755126953125
2022-09-29,1713.102294921875
2022-09-30,1743.5771484375
2022-10-03,1770.5223388671875
2022-10-04,1775.145751953125
2022-10-06,1768.83203125
2022-10-07,1758.739990234375
2022-10-10,1739.649658203125
2022-10-11,1712.9034423828125
2022-10-12,1709.9703369140625
2022-10-13,1693.36572265625
2022-10-14,1690.6812744140625
2022-10-17,1681.9315185546875
2022-10-18,1693.216552734375
2022-10-19,1673.03271484375
2022-10-20,1677.4075927734375
2022-10-21,1658.317138671875
2022-10-24,1724.6361083984375
2022-10-25,1675.269775390625
2022-10-27,1731.248046875
2022-10-28,1719.8634033203125
2022-10-31,1713.3011474609375
2022-11-01,1734.72802734375
2022-11-02,1737.41259765625
2022-11-03,1720.957275390625
2022-11-04,1714.34521484375
2022-11-07,1724.6361083984375
2022-11-09,1727.569091796875
2022-11-10,1721.603515625
2022-11-11,1722.1005859375
2022-11-14,1685.95849609375
2022-11-15,1684.5662841796875
2022-11-16,1689.4383544921875
2022-11-17,1670.994384765625
2022-11-18,1651.2578125
2022-11-21,1663.7362060546875
2022-11-22,1673.6292724609375
2022-11-23,1683.870361328125
2022-11-24,1682.5777587890625
2022-11-25,1685.0635986328125
2022-11-28,1682.2794189453125
2022-11-29,1673.03271484375
2022-11-30,1680.2413330078125
2022-12-01,1688.444091796875
2022-12-02,1706.639404296875
2022-12-05,1712.65478515625
2022-12-06,1698.138427734375
2022-12-07,1686.803466796875
2022-12-08,1697.1441650390625
2022-12-09,1674.12646484375
2022-12-12,1684.4171142578125
2022-12-13,1684.5662841796875
2022-12-14,1697.74072265625
2022-12-15,1693.316162109375
2022-12-16,1680.9373779296875
2022-12-19,1671.242919921875
2022-12-20,1665.5257568359375
2022-12-21,1639.077880859375
2022-12-22,1586.281494140625
2022-12-23,1543.2288818359375
2022-12-26,1597.8648681640625
2022-12-27,1603.23388671875
2022-12-28,1674.474365234375
2022-12-29,1652.9481201171875
2022-12-30,1633.2613525390625
2023-01-02,1634.6533203125
2023-01-03,1644.8944091796875
2023-01-04,1631.421875
2023-01-05,1609.4979248046875
2023-01-06,1598.5111083984375
2023-01-09,1590.0596923828125
2023-01-10,1575.5430908203125
2023-01-11,1537.312744140625
2023-01-12,1519.664306640625
2023-01-13,1509.1746826171875
2023-01-16,1511.5609130859375
2023-01-17,1521.304931640625
2023-01-18,1515.83642578125
2023-01-19,1510.0694580078125
2023-01-20,1504.6009521484375
2023-01-23,1466.022705078125
2023-01-24,1469.7015380859375
2023-01-25,1460.00732421875
2023-01-27,1454.1907958984375
2023-01-30,1435.697021484375
2023-01-31,1455.08544921875
2023-02-01,1470.4473876953125
2023-02-02,1445.8883056640625
2023-02-03,1430.9244384765625
2023-02-06,1450.511962890625
2023-02-07,1450.163818359375
2023-02-08,1449.1695556640625
2023-02-09,1413.6239013671875
2023-02-10,1332.8880615234375
2023-02-13,1376.387939453125
2023-02-14,1374.3497314453125
2023-02-15,1364.1085205078125
2023-02-16,1385.6844482421875
2023-02-17,1381.06103515625
2023-02-20,1374.2998046875
2023-02-21,1362.716552734375
2023-02-22,1362.666748046875
2023-02-23,1356.6513671875
2023-02-24,1334.6280517578125
2023-02-27,1298.1875
2023-02-28,1265.873291015625
2023-03-01,1325.381103515625
2023-03-02,1320.807373046875
2023-03-03,1314.344482421875
2023-03-06,1316.8800048828125
2023-03-08,1311.85888671875
2023-03-09,1308.6771240234375
2023-03-10,1315.4383544921875
2023-03-13,1291.724609375
2023-03-14,1276.1640625
2023-03-15,1272.1370849609375
2023-03-16,1250.014404296875
2023-03-17,1253.3453369140625
2023-03-20,1270.2481689453125
2023-03-21,1282.4281005859375
2023-03-22,1264.481201171875
2023-03-23,1253.494384765625
2023-03-24,1233.50927734375
2023-03-27,1183.6458740234375
2023-03-28,1151.6796875
2023-03-29,1122.497314453125
2023-03-31,1154.5133056640625
2023-04-03,1207.608154296875
2023-04-05,1208.0556640625
2023-04-06,1210.1435546875
2023-04-10,1212.7784423828125
2023-04-11,1212.231689453125
2023-04-12,1208.1549072265625
2023-04-13,1208.1549072265625
2023-04-17,1194.88134765625
2023-04-18,1207.2601318359375
2023-04-19,1217.004150390625
2023-04-20,1360.2803955078125
2023-04-21,1334.7274169921875
2023-04-24,1337.163330078125
2023-04-25,1320.7081298828125
2023-04-26,1342.4827880859375
2023-04-27,1352.8233642578125
2023-04-28,1354.3148193359375
2023-05-02,1406.564453125
2023-05-03,1422.2244873046875
2023-05-04,1420.6336669921875
2023-05-05,1432.465576171875
2023-05-08,1430.874755859375
2023-05-09,1490.879638671875
2023-05-10,1511.5111083984375
2023-05-11,1494.9066162109375
