Date,POWERMECH
2019-06-25,479.15655517578125
2019-06-26,496.11932373046875
2019-06-27,496.2186584472656
2019-06-28,494.92724609375
2019-07-01,495.7467956542969
2019-07-02,493.6605529785156
2019-07-03,489.61236572265625
2019-07-04,500.44073486328125
2019-07-05,491.8724060058594
2019-07-08,469.6443786621094
2019-07-09,486.7810974121094
2019-07-10,467.48370361328125
2019-07-11,464.62762451171875
2019-07-12,466.2170715332031
2019-07-15,455.5376892089844
2019-07-16,457.748046875
2019-07-17,463.9570007324219
2019-07-18,460.0826416015625
2019-07-19,448.0372619628906
2019-07-22,447.0190124511719
2019-07-23,464.2550354003906
2019-07-24,463.7831726074219
2019-07-25,454.17169189453125
2019-07-26,461.10089111328125
2019-07-29,432.7632751464844
2019-07-30,444.6596374511719
2019-07-31,468.4522705078125
2019-08-01,465.34783935546875
2019-08-02,459.4368896484375
2019-08-05,440.0153503417969
2019-08-06,435.1226806640625
2019-08-07,418.9297790527344
2019-08-08,407.00860595703125
2019-08-09,427.72161865234375
2019-08-13,407.82818603515625
2019-08-14,400.9486999511719
2019-08-16,391.9084777832031
2019-08-19,395.7579650878906
2019-08-20,383.2159729003906
2019-08-21,354.8783264160156
2019-08-22,340.2748718261719
2019-08-23,344.3727722167969
2019-08-26,349.86151123046875
2019-08-27,365.855712890625
2019-08-28,354.7292785644531
2019-08-29,345.4407043457031
2019-08-30,336.4501647949219
2019-09-03,322.8898010253906
2019-09-04,317.50048828125
2019-09-05,324.4296569824219
2019-09-06,323.0885314941406
2019-09-09,316.1097106933594
2019-09-11,357.8089294433594
2019-09-12,344.6708068847656
2019-09-13,360.68988037109375
2019-09-16,350.03533935546875
2019-09-17,343.47869873046875
2019-09-18,336.4501647949219
2019-09-19,333.3162841796875
2019-09-20,364.2327575683594
2019-09-23,368.11285400390625
2019-09-24,384.8271484375
2019-09-25,374.4552917480469
2019-09-26,372.61480712890625
2019-09-27,364.08355712890625
2019-09-30,357.11920166015625
2019-10-01,350.7767639160156
2019-10-03,348.6128234863281
2019-10-04,343.5387878417969
2019-10-07,329.18743896484375
2019-10-09,334.9080505371094
2019-10-10,330.0330810546875
2019-10-11,338.24102783203125
2019-10-14,330.8538513183594
2019-10-15,333.24163818359375
2019-10-16,344.7575988769531
2019-10-17,339.70843505859375
2019-10-18,348.28948974609375
2019-10-22,359.9297790527344
2019-10-23,343.6134338378906
2019-10-24,349.3341369628906
2019-10-25,341.7231750488281
2019-10-27,350.4285583496094
2019-10-29,353.23907470703125
2019-10-30,354.58221435546875
2019-10-31,353.0898742675781
2019-11-01,345.37939453125
2019-11-04,349.20977783203125
2019-11-05,336.3258056640625
2019-11-06,330.555419921875
2019-11-07,345.3544921875
2019-11-08,349.2345886230469
2019-11-11,348.86151123046875
2019-11-13,341.6982727050781
2019-11-14,336.3507080078125
2019-11-15,332.2467346191406
2019-11-18,324.8595886230469
2019-11-19,323.0439147949219
2019-11-20,320.90484619140625
2019-11-21,316.6517333984375
2019-11-22,311.801513671875
2019-11-25,314.9353942871094
2019-11-26,308.5680847167969
2019-11-27,309.2148132324219
2019-11-28,304.2900390625
2019-11-29,305.6082458496094
2019-12-02,311.47821044921875
2019-12-03,300.88250732421875
2019-12-04,299.8875732421875
2019-12-05,301.40484619140625
2019-12-06,300.26068115234375
2019-12-09,296.1816101074219
2019-12-10,287.67523193359375
2019-12-11,282.3774108886719
2019-12-12,289.1675720214844
2019-12-13,302.82257080078125
2019-12-16,310.0604553222656
2019-12-17,309.0904235839844
2019-12-18,304.04132080078125
2019-12-19,300.385009765625
2019-12-20,298.420166015625
2019-12-23,297.6739196777344
2019-12-24,301.1561279296875
2019-12-26,300.4099426269531
2019-12-27,302.7479248046875
2019-12-30,302.8722839355469
2019-12-31,300.385009765625
2020-01-01,295.2364501953125
2020-01-02,309.8365783691406
2020-01-03,315.2090759277344
2020-01-06,313.56744384765625
2020-01-07,309.388916015625
2020-01-08,305.9067687988281
2020-01-09,311.05535888671875
2020-01-10,308.91632080078125
2020-01-13,322.0987243652344
2020-01-14,316.278564453125
2020-01-15,332.54522705078125
2020-01-16,334.5101318359375
2020-01-17,330.08282470703125
2020-01-20,352.865966796875
2020-01-21,356.5719909667969
2020-01-22,361.1734313964844
2020-01-23,363.4119567871094
2020-01-24,363.9342956542969
2020-01-27,354.8309326171875
2020-01-28,362.665771484375
2020-01-29,372.9381103515625
2020-01-30,378.4847106933594
2020-01-31,367.1925964355469
2020-02-03,360.05413818359375
2020-02-04,373.5101623535156
2020-02-05,373.48529052734375
2020-02-06,370.9980773925781
2020-02-07,376.3704833984375
2020-02-10,389.0804138183594
2020-02-11,373.80865478515625
2020-02-12,370.3265075683594
2020-02-13,369.0331115722656
2020-02-14,365.15301513671875
2020-02-17,369.4062194824219
2020-02-18,362.7155456542969
2020-02-19,368.16259765625
2020-02-20,363.73529052734375
2020-02-24,365.2276306152344
2020-02-25,358.7359313964844
2020-02-26,352.6670227050781
2020-02-27,353.56243896484375
2020-02-28,350.8016052246094
2020-03-02,340.52923583984375
2020-03-03,329.06304931640625
2020-03-04,313.56744384765625
2020-03-05,307.5483703613281
2020-03-06,303.6930847167969
2020-03-09,287.7746887207031
2020-03-11,287.0782775878906
2020-03-12,266.9813232421875
2020-03-13,262.13116455078125
2020-03-16,239.79566955566406
2020-03-17,231.48826599121094
2020-03-18,212.13748168945312
2020-03-19,177.8631591796875
2020-03-20,187.3893585205078
2020-03-23,169.08319091796875
2020-03-24,157.26873779296875
2020-03-25,163.41224670410156
2020-03-26,179.05706787109375
2020-03-27,166.99391174316406
2020-03-30,163.51174926757812
2020-03-31,161.0493621826172
2020-04-01,166.9441680908203
2020-04-03,164.25791931152344
2020-04-07,162.86505126953125
2020-04-08,165.8994903564453
2020-04-09,167.44163513183594
2020-04-13,159.50729370117188
2020-04-15,167.36700439453125
2020-04-16,184.72799682617188
2020-04-17,210.39639282226562
2020-04-20,198.15914916992188
2020-04-21,187.01626586914062
2020-04-22,183.5092315673828
2020-04-23,199.65145874023438
2020-04-24,189.10552978515625
2020-04-27,186.8172607421875
2020-04-28,187.0659942626953
2020-04-29,192.5379638671875
2020-04-30,190.67251586914062
2020-05-04,180.02706909179688
2020-05-05,173.68458557128906
2020-05-06,172.5902099609375
2020-05-07,172.16737365722656
2020-05-08,168.63548278808594
2020-05-11,166.96900939941406
2020-05-12,168.43649291992188
2020-05-13,171.54556274414062
2020-05-14,168.83445739746094
2020-05-15,166.84466552734375
2020-05-18,160.65142822265625
2020-05-19,162.5914764404297
2020-05-20,161.84530639648438
2020-05-21,162.64122009277344
2020-05-22,160.1788330078125
2020-05-26,157.3682403564453
2020-05-27,155.2540740966797
2020-05-28,159.05958557128906
2020-05-29,155.22921752929688
2020-06-01,158.56211853027344
2020-06-02,190.27455139160156
2020-06-03,203.3077392578125
2020-06-04,192.68719482421875
2020-06-05,202.18849182128906
2020-06-08,202.4123077392578
2020-06-09,193.83131408691406
2020-06-10,193.75669860839844
2020-06-11,190.3242950439453
2020-06-12,187.66294860839844
2020-06-15,182.68844604492188
2020-06-16,181.44482421875
2020-06-17,184.05642700195312
2020-06-18,184.50413513183594
2020-06-19,191.9658660888672
2020-06-22,218.25611877441406
2020-06-23,229.47360229492188
2020-06-24,217.78350830078125
2020-06-25,213.580078125
2020-06-26,237.08456420898438
2020-06-29,232.98062133789062
2020-06-30,225.9168243408203
2020-07-01,222.70828247070312
2020-07-02,225.0960235595703
2020-07-03,233.2542266845703
2020-07-06,242.0341796875
2020-07-07,250.73956298828125
2020-07-08,239.47232055664062
2020-07-09,238.62667846679688
2020-07-10,234.89581298828125
2020-07-13,229.15023803710938
2020-07-14,222.1610870361328
2020-07-15,219.72357177734375
2020-07-16,215.5449981689453
2020-07-17,218.05714416503906
2020-07-20,227.80712890625
2020-07-21,230.24464416503906
2020-07-22,223.62857055664062
2020-07-23,228.60305786132812
2020-07-24,223.95188903808594
2020-07-27,221.34030151367188
2020-07-28,217.18658447265625
2020-07-29,214.79881286621094
2020-07-30,212.88365173339844
2020-07-31,209.72483825683594
2020-08-03,206.9639892578125
2020-08-04,202.81028747558594
2020-08-05,203.8798065185547
2020-08-06,201.76564025878906
2020-08-07,202.16360473632812
2020-08-10,202.4869384765625
2020-08-11,207.486328125
2020-08-12,206.9888916015625
2020-08-13,203.3325958251953
2020-08-14,202.06411743164062
2020-08-17,202.61129760742188
2020-08-18,199.4773712158203
2020-08-19,201.34280395507812
2020-08-20,201.39256286621094
2020-08-21,216.4652557373047
2020-08-24,228.1802215576172
2020-08-25,239.0992431640625
2020-08-26,232.7567596435547
2020-08-27,238.92514038085938
2020-08-28,233.35369873046875
2020-08-31,217.46017456054688
2020-09-01,214.47547912597656
2020-09-02,216.44039916992188
2020-09-03,227.48377990722656
2020-09-04,221.61387634277344
2020-09-07,217.11196899414062
2020-09-08,213.33135986328125
2020-09-09,218.77842712402344
2020-09-10,217.3109588623047
2020-09-11,215.27139282226562
2020-09-14,219.74844360351562
2020-09-15,217.5347900390625
2020-09-16,219.52459716796875
2020-09-17,215.86834716796875
2020-09-18,215.8434600830078
2020-09-21,205.645751953125
2020-09-22,195.2987823486328
2020-09-23,190.597900390625
2020-09-24,177.96266174316406
2020-09-25,198.7063446044922
2020-09-28,206.29244995117188
2020-09-29,202.0392608642578
2020-09-30,200.69613647460938
2020-10-01,201.98948669433594
2020-10-05,203.55645751953125
2020-10-06,202.95950317382812
2020-10-07,200.9199676513672
2020-10-08,198.8058319091797
2020-10-09,198.48248291015625
2020-10-12,197.510009765625
2020-10-13,199.67935180664062
2020-10-14,197.6097412109375
2020-10-15,193.6949462890625
2020-10-16,192.12405395507812
2020-10-19,192.47315979003906
2020-10-20,193.24612426757812
2020-10-21,192.0741729736328
2020-10-22,193.67001342773438
2020-10-23,192.9967803955078
2020-10-26,191.92457580566406
2020-10-27,190.82742309570312
2020-10-28,191.52560424804688
2020-10-29,190.45339965820312
2020-10-30,187.78536987304688
2020-11-02,184.4191131591797
2020-11-03,186.03990173339844
2020-11-04,184.61862182617188
2020-11-05,186.4388885498047
2020-11-06,191.5006866455078
2020-11-09,192.5229949951172
2020-11-10,190.17913818359375
2020-11-11,190.05445861816406
2020-11-12,189.73031616210938
2020-11-13,189.75521850585938
2020-11-14,185.64096069335938
2020-11-17,183.6710968017578
2020-11-18,185.49134826660156
2020-11-19,184.84303283691406
2020-11-20,184.49395751953125
2020-11-23,186.96249389648438
2020-11-24,200.47726440429688
2020-11-25,206.6860809326172
2020-11-26,211.3738555908203
2020-11-27,212.1468505859375
2020-12-01,213.5930633544922
2020-12-02,210.62579345703125
2020-12-03,213.0943603515625
2020-12-04,217.55772399902344
2020-12-07,222.91876220703125
2020-12-08,219.85174560546875
2020-12-09,217.0341033935547
2020-12-10,213.66787719726562
2020-12-11,210.1520538330078
2020-12-14,210.8502197265625
2020-12-15,218.20603942871094
2020-12-16,219.55252075195312
2020-12-17,215.13902282714844
2020-12-18,213.19410705566406
2020-12-21,206.6860809326172
2020-12-22,202.04815673828125
2020-12-23,209.5785369873047
2020-12-24,211.42373657226562
2020-12-28,214.4159393310547
2020-12-29,214.0169677734375
2020-12-30,215.31358337402344
2020-12-31,215.9120330810547
2021-01-01,214.7400665283203
2021-01-04,214.78993225097656
2021-01-05,214.34112548828125
2021-01-06,213.19410705566406
2021-01-07,212.3463134765625
2021-01-08,215.31358337402344
2021-01-11,213.0445098876953
2021-01-12,213.0943603515625
2021-01-13,214.31619262695312
2021-01-14,213.5930633544922
2021-01-15,211.87255859375
2021-01-18,210.80035400390625
2021-01-19,212.99462890625
2021-01-20,210.00244140625
2021-01-21,210.62579345703125
2021-01-22,207.50892639160156
2021-01-25,207.4840087890625
2021-01-27,221.17330932617188
2021-01-28,222.42005920410156
2021-01-29,222.44497680664062
2021-02-01,225.4371795654297
2021-02-02,240.67245483398438
2021-02-03,244.98622131347656
2021-02-04,245.18568420410156
2021-02-05,248.1779022216797
2021-02-08,266.904052734375
2021-02-09,271.2427062988281
2021-02-10,275.8557434082031
2021-02-11,279.0972900390625
2021-02-12,265.8817443847656
2021-02-15,237.92962646484375
2021-02-16,236.4085693359375
2021-02-17,244.4626007080078
2021-02-18,274.6339416503906
2021-02-19,268.94873046875
2021-02-22,276.1051025390625
2021-02-23,270.59442138671875
2021-02-24,272.3648681640625
2021-02-25,273.6614074707031
2021-02-26,271.79132080078125
2021-03-01,268.99859619140625
2021-03-02,269.3725891113281
2021-03-03,273.26251220703125
2021-03-04,270.59442138671875
2021-03-05,267.5773010253906
2021-03-08,272.8884582519531
2021-03-09,267.22821044921875
2021-03-10,263.68743896484375
2021-03-12,260.04693603515625
2021-03-15,257.4038391113281
2021-03-16,269.3476867675781
2021-03-17,270.07080078125
2021-03-18,258.1020202636719
2021-03-19,264.635009765625
2021-03-22,267.7518615722656
2021-03-23,274.18505859375
2021-03-24,265.6573486328125
2021-03-25,262.09161376953125
2021-03-26,273.5118103027344
2021-03-30,284.433349609375
2021-03-31,291.1907958984375
2021-04-01,287.3757019042969
2021-04-05,282.4884033203125
2021-04-06,279.945068359375
2021-04-07,282.0395812988281
2021-04-08,282.1393127441406
2021-04-09,290.018798828125
2021-04-12,272.8884582519531
2021-04-13,292.0884094238281
2021-04-15,288.5226745605469
2021-04-16,286.7523193359375
2021-04-19,274.8832702636719
2021-04-20,283.28631591796875
2021-04-22,283.685302734375
2021-04-23,279.4463195800781
2021-04-26,282.43853759765625
2021-04-27,282.0894775390625
2021-04-28,281.6156921386719
2021-04-29,286.5029296875
2021-04-30,287.3008728027344
2021-05-03,283.28631591796875
2021-05-04,282.937255859375
2021-05-05,287.4505310058594
2021-05-06,283.3860778808594
2021-05-07,282.9123229980469
2021-05-10,302.6358947753906
2021-05-11,308.17144775390625
2021-05-12,300.04266357421875
2021-05-14,296.0780334472656
2021-05-17,294.5071105957031
2021-05-18,293.1855163574219
2021-05-19,292.3876037597656
2021-05-20,291.7642517089844
2021-05-21,297.9730224609375
2021-05-24,299.99273681640625
2021-05-25,314.5547790527344
2021-05-26,316.7740478515625
2021-05-27,312.23583984375
2021-05-28,304.9049987792969
2021-05-31,305.9772033691406
2021-06-01,300.9403381347656
2021-06-02,312.3106689453125
2021-06-03,312.85919189453125
2021-06-04,344.50177001953125
2021-06-07,339.8638000488281
2021-06-08,343.1053771972656
2021-06-09,338.9910888671875
2021-06-10,345.3246154785156
2021-06-11,352.08197021484375
2021-06-14,351.558349609375
2021-06-15,355.92193603515625
2021-06-16,352.53082275390625
2021-06-17,360.734375
2021-06-18,342.9058837890625
2021-06-21,355.1490173339844
2021-06-22,346.3219909667969
2021-06-23,338.5672302246094
2021-06-24,336.59735107421875
2021-06-25,333.679931640625
2021-06-28,351.0346984863281
2021-06-29,367.24249267578125
2021-06-30,373.75048828125
2021-07-01,448.4806213378906
2021-07-02,419.6557922363281
2021-07-05,430.12847900390625
2021-07-06,412.57421875
2021-07-07,414.1202087402344
2021-07-08,409.0334777832031
2021-07-09,407.9612731933594
2021-07-12,409.60693359375
2021-07-13,408.65948486328125
2021-07-14,419.4812316894531
2021-07-15,414.6438293457031
2021-07-16,408.2355041503906
2021-07-19,403.09893798828125
2021-07-20,393.9228820800781
2021-07-22,391.8034362792969
2021-07-23,400.3312072753906
2021-07-26,398.1368713378906
2021-07-27,393.8979187011719
2021-07-28,389.584228515625
2021-07-29,396.39141845703125
2021-07-30,406.9389343261719
2021-08-02,422.32379150390625
2021-08-03,424.19390869140625
2021-08-04,407.31298828125
2021-08-05,407.28802490234375
2021-08-06,413.6963195800781
2021-08-09,420.4786376953125
2021-08-10,401.7773742675781
2021-08-11,401.0791931152344
2021-08-12,406.5649108886719
2021-08-13,402.2511291503906
2021-08-16,418.58355712890625
2021-08-17,424.8672180175781
2021-08-18,425.1663818359375
2021-08-20,422.7477111816406
2021-08-23,418.35919189453125
2021-08-24,421.326416015625
2021-08-25,413.5467224121094
2021-08-26,412.57421875
2021-08-27,412.39971923828125
2021-08-30,413.0230712890625
2021-08-31,404.6449279785156
2021-09-01,422.12432861328125
2021-09-02,416.2397155761719
2021-09-03,421.9248962402344
2021-09-06,418.8079833984375
2021-09-07,409.1581726074219
2021-09-08,413.097900390625
2021-09-09,414.968017578125
2021-09-13,419.1072082519531
2021-09-14,416.2147216796875
2021-09-15,428.65728759765625
2021-09-16,438.8557434082031
2021-09-17,431.1258850097656
2021-09-20,426.4879455566406
2021-09-21,427.9591369628906
2021-09-22,431.2007141113281
2021-09-23,452.8193054199219
2021-09-24,451.8967590332031
2021-09-27,450.7247619628906
2021-09-28,441.4240417480469
2021-09-29,465.2618713378906
2021-09-30,465.2867431640625
2021-10-01,483.1153259277344
2021-10-04,503.88616943359375
2021-10-05,506.32977294921875
2021-10-06,494.6103515625
2021-10-07,501.94122314453125
2021-10-08,502.46484375
2021-10-11,533.43408203125
2021-10-12,533.9078979492188
2021-10-13,516.8772583007812
2021-10-14,517.6752319335938
2021-10-18,541.98681640625
2021-10-19,530.666259765625
2021-10-20,519.2211303710938
2021-10-21,515.356201171875
2021-10-22,503.3126525878906
2021-10-25,498.8492736816406
2021-10-26,503.36248779296875
2021-10-27,502.8638000488281
2021-10-28,494.7100830078125
2021-10-29,490.9698181152344
2021-11-01,492.2165832519531
2021-11-02,495.6825256347656
2021-11-03,491.6181335449219
2021-11-04,503.8363037109375
2021-11-08,504.7837829589844
2021-11-09,510.6186218261719
2021-11-10,508.6736145019531
2021-11-11,497.3781433105469
2021-11-12,494.6103515625
2021-11-15,491.59320068359375
2021-11-16,489.1745300292969
2021-11-17,485.68365478515625
2021-11-18,481.1204528808594
2021-11-22,464.3143310546875
2021-11-23,466.658203125
2021-11-24,466.8078308105469
2021-11-25,475.0114440917969
2021-11-26,461.621337890625
2021-11-29,444.6655578613281
2021-11-30,453.34295654296875
2021-12-01,469.8997802734375
2021-12-02,478.1781921386719
2021-12-03,486.1573486328125
2021-12-06,495.6825256347656
2021-12-07,510.0201416015625
2021-12-08,508.3993835449219
2021-12-09,498.2757568359375
2021-12-10,498.50018310546875
2021-12-13,489.44879150390625
2021-12-14,500.0212707519531
2021-12-15,499.1734313964844
2021-12-16,488.451416015625
2021-12-17,474.58758544921875
2021-12-20,458.9034118652344
2021-12-21,464.1148681640625
2021-12-22,467.3314514160156
2021-12-23,478.35272216796875
2021-12-24,469.75018310546875
2021-12-27,462.7933044433594
2021-12-28,466.3091735839844
2021-12-29,468.5782165527344
2021-12-30,466.10968017578125
2021-12-31,468.0545959472656
2022-01-03,476.3080749511719
2022-01-04,468.12939453125
2022-01-05,462.1449890136719
2022-01-06,465.48626708984375
2022-01-07,469.84991455078125
2022-01-10,474.687255859375
2022-01-11,490.8201904296875
2022-01-12,507.25238037109375
2022-01-13,499.8716125488281
2022-01-14,497.3282775878906
2022-01-17,494.1864013671875
2022-01-18,493.36358642578125
2022-01-19,495.7823181152344
2022-01-20,492.0170593261719
2022-01-21,481.89349365234375
2022-01-24,454.3153991699219
2022-01-25,466.9075622558594
2022-01-27,462.3194885253906
2022-01-28,479.0508728027344
2022-01-31,470.9720153808594
2022-02-01,464.5885925292969
2022-02-02,463.6660461425781
2022-02-03,473.191162109375
2022-02-04,467.5309753417969
2022-02-07,459.7262878417969
2022-02-08,458.5044860839844
2022-02-09,463.7408447265625
2022-02-10,463.1922302246094
2022-02-11,460.9730224609375
2022-02-14,450.3507080078125
2022-02-15,465.0125427246094
2022-02-16,467.90496826171875
2022-02-17,459.0032043457031
2022-02-18,451.8468017578125
2022-02-21,444.5409240722656
2022-02-22,428.033935546875
2022-02-23,448.40582275390625
2022-02-24,410.95343017578125
2022-02-25,428.781982421875
2022-02-28,440.57623291015625
2022-03-02,437.0354309082031
2022-03-03,443.8177795410156
2022-03-04,433.1455993652344
2022-03-07,421.0521240234375
2022-03-08,428.6822509765625
2022-03-09,436.01312255859375
2022-03-10,441.0001220703125
2022-03-11,439.0552062988281
2022-03-14,448.1315002441406
2022-03-15,447.0842590332031
2022-03-16,441.3492126464844
2022-03-17,438.4567565917969
2022-03-21,440.97515869140625
2022-03-22,440.1523132324219
2022-03-23,438.5814514160156
2022-03-24,433.74407958984375
2022-03-25,433.12066650390625
2022-03-28,423.570556640625
2022-03-29,414.46929931640625
2022-03-30,403.84698486328125
2022-03-31,416.78826904296875
2022-04-01,434.6417236328125
2022-04-04,436.6863708496094
2022-04-05,437.60894775390625
2022-04-06,445.8375244140625
2022-04-07,438.6313171386719
2022-04-08,434.04327392578125
2022-04-11,444.41619873046875
2022-04-12,442.34661865234375
2022-04-13,444.092041015625
2022-04-18,438.9305419921875
2022-04-19,435.56427001953125
2022-04-20,432.5970458984375
2022-04-21,441.3741455078125
2022-04-22,448.8297119140625
2022-04-25,453.1185302734375
2022-04-26,465.5610656738281
2022-04-27,463.4166259765625
2022-04-28,464.8379211425781
2022-04-29,463.3668212890625
2022-05-02,455.5123291015625
2022-05-04,455.46240234375
2022-05-05,465.1870422363281
2022-05-06,475.061279296875
2022-05-09,491.3937072753906
2022-05-10,465.93505859375
2022-05-11,477.77923583984375
2022-05-12,448.70501708984375
2022-05-13,442.27178955078125
2022-05-16,437.23492431640625
2022-05-17,461.8208312988281
2022-05-18,465.96002197265625
2022-05-19,465.68572998046875
2022-05-20,471.321044921875
2022-05-23,508.0253601074219
2022-05-24,515.1567993164062
2022-05-25,496.53033447265625
2022-05-26,494.7100830078125
2022-05-27,486.48150634765625
2022-05-30,491.8175964355469
2022-05-31,485.9329528808594
2022-06-01,493.06439208984375
2022-06-02,491.29400634765625
2022-06-03,480.8212890625
2022-06-06,482.06805419921875
2022-06-07,482.91583251953125
2022-06-08,483.2150573730469
2022-06-09,481.94342041015625
2022-06-10,479.5495910644531
2022-06-13,460.52423095703125
2022-06-14,465.3117370605469
2022-06-15,461.4468078613281
2022-06-16,436.23748779296875
2022-06-17,444.1669006347656
2022-06-20,427.51031494140625
2022-06-21,425.21630859375
2022-06-22,416.5887451171875
2022-06-23,426.0890197753906
2022-06-24,424.5180969238281
2022-06-27,432.7964782714844
2022-06-28,458.0057678222656
2022-06-29,451.2234802246094
2022-06-30,444.88995361328125
2022-07-01,450.8743591308594
2022-07-04,440.5263366699219
2022-07-05,438.1824951171875
2022-07-06,443.46868896484375
2022-07-07,449.72735595703125
2022-07-08,455.2878723144531
2022-07-11,447.8821716308594
2022-07-12,451.49774169921875
2022-07-13,444.1669006347656
2022-07-14,435.9881896972656
2022-07-15,417.61114501953125
2022-07-18,427.9092102050781
2022-07-19,424.4433288574219
2022-07-20,423.62042236328125
2022-07-21,420.4786376953125
2022-07-22,439.5039978027344
2022-07-25,453.4676208496094
2022-07-26,440.1024475097656
2022-07-27,434.0931091308594
2022-07-28,437.9830017089844
2022-07-29,456.6343688964844
2022-08-01,464.5885925292969
2022-08-02,476.0088806152344
2022-08-03,484.58648681640625
2022-08-04,489.89764404296875
2022-08-05,494.5355529785156
2022-08-08,517.0518188476562
2022-08-10,516.8772583007812
2022-08-11,554.6288452148438
2022-08-12,552.6090698242188
2022-08-16,575.3248901367188
2022-08-17,573.7788696289062
2022-08-18,591.457763671875
2022-08-19,637.0887451171875
2022-08-22,631.403564453125
2022-08-23,646.988037109375
2022-08-24,635.8670654296875
2022-08-25,650.4041137695312
2022-08-26,695.1624145507812
2022-08-29,711.4699096679688
2022-08-30,702.991943359375
2022-09-01,700.2739868164062
2022-09-02,680.1016845703125
2022-09-05,670.3521118164062
2022-09-06,685.4127807617188
2022-09-07,677.957275390625
2022-09-08,686.6096801757812
2022-09-09,673.5189819335938
2022-09-12,673.3692626953125
2022-09-13,683.0689697265625
2022-09-14,720.5462036132812
2022-09-15,790.0899658203125
2022-09-16,776.9241943359375
2022-09-19,859.9327392578125
2022-09-20,907.4089965820312
2022-09-21,938.876953125
2022-09-22,894.457275390625
2022-09-23,864.8857421875
2022-09-26,896.7531127929688
2022-09-27,876.3899536132812
2022-09-28,879.5093383789062
2022-09-29,860.9678344726562
2022-09-30,900.2218017578125
2022-10-03,908.5068359375
2022-10-04,999.2427368164062
2022-10-06,1004.2835693359375
2022-10-07,1044.2113037109375
2022-10-10,1019.3314208984375
2022-10-11,941.2476806640625
2022-10-12,948.8589477539062
2022-10-13,909.554931640625
2022-10-14,916.4175415039062
2022-10-17,881.80517578125
2022-10-18,923.8790283203125
2022-10-19,908.132568359375
2022-10-20,920.78466796875
2022-10-21,901.195068359375
2022-10-24,918.8131713867188
2022-10-25,895.131103515625
2022-10-27,889.4912109375
2022-10-28,884.4005126953125
2022-10-31,883.2276611328125
2022-11-01,870.126220703125
2022-11-02,861.6914672851562
2022-11-03,874.518310546875
2022-11-04,878.0369262695312
2022-11-07,868.2546997070312
2022-11-09,878.1867065429688
2022-11-10,904.1148071289062
2022-11-11,888.8424072265625
2022-11-14,891.5375366210938
2022-11-15,895.630126953125
2022-11-16,961.061767578125
2022-11-17,995.25
2022-11-18,976.0596923828125
2022-11-21,986.4158935546875
2022-11-22,981.3251342773438
2022-11-23,956.3453979492188
2022-11-24,1001.3389892578125
2022-11-25,1066.321533203125
2022-11-28,1112.0885009765625
2022-11-29,1124.7158203125
2022-11-30,1129.382568359375
2022-12-01,1126.2879638671875
2022-12-02,1151.5423583984375
2022-12-05,1157.331787109375
2022-12-06,1183.0853271484375
2022-12-07,1190.57177734375
2022-12-08,1183.559326171875
2022-12-09,1155.260498046875
2022-12-12,1160.6507568359375
2022-12-13,1154.8114013671875
2022-12-14,1139.1646728515625
2022-12-15,1118.5272216796875
2022-12-16,1105.2760009765625
2022-12-19,1059.6834716796875
2022-12-20,1061.82958984375
2022-12-21,1007.927001953125
2022-12-22,965.3789672851562
2022-12-23,918.8880615234375
2022-12-26,980.9508056640625
2022-12-27,1001.962890625
2022-12-28,985.7422485351562
2022-12-29,1002.4369506835938
2022-12-30,988.7367553710938
2023-01-02,1004.5581665039062
2023-01-03,1061.15576171875
2023-01-04,1067.5692138671875
2023-01-05,1040.642822265625
2023-01-06,1040.118896484375
2023-01-09,1076.802490234375
2023-01-10,1038.4967041015625
2023-01-11,1057.8616943359375
2023-01-12,1106.249267578125
2023-01-13,1111.4398193359375
2023-01-16,1094.5704345703125
2023-01-17,1093.6470947265625
2023-01-18,1064.82421875
2023-01-19,1090.2781982421875
2023-01-20,1087.9324951171875
2023-01-23,1089.6041259765625
2023-01-24,1069.291015625
2023-01-25,1002.1873779296875
2023-01-27,905.6370239257812
2023-01-30,918.2142944335938
2023-01-31,942.6201782226562
2023-02-01,885.5234375
2023-02-02,833.3927001953125
2023-02-03,840.6046752929688
2023-02-06,841.802490234375
2023-02-07,908.0077514648438
2023-02-08,867.8054809570312
2023-02-09,929.4939575195312
2023-02-10,936.7806396484375
2023-02-13,910.5032348632812
2023-02-14,929.2693481445312
2023-02-15,1000.4904174804688
2023-02-16,1036.8746337890625
2023-02-17,1067.0950927734375
2023-02-20,1060.6068115234375
2023-02-21,1076.8275146484375
2023-02-22,1029.887451171875
2023-02-23,1044.93505859375
2023-02-24,1021.7770385742188
2023-02-27,1012.0195922851562
2023-02-28,1010.9965209960938
2023-03-01,1021.4775390625
2023-03-02,1075.1055908203125
2023-03-03,1096.56689453125
2023-03-06,1191.919189453125
2023-03-08,1200.678466796875
2023-03-09,1206.7923583984375
2023-03-10,1189.22412109375
2023-03-13,1116.905029296875
2023-03-14,1115.4573974609375
2023-03-15,1120.1240234375
2023-03-16,1115.7821044921875
2023-03-17,1122.9190673828125
2023-03-20,1101.6826171875
2023-03-21,1115.282958984375
2023-03-22,1162.247802734375
2023-03-23,1174.001708984375
2023-03-24,1162.3978271484375
2023-03-27,1141.061279296875
2023-03-28,1136.49462890625
2023-03-29,1196.261474609375
2023-03-31,1232.7203369140625
2023-04-03,1246.146240234375
