Date,LALPATHLAB
2019-10-23,692.6803588867188
2019-10-24,700.7837524414062
2019-10-25,720.0709228515625
2019-10-27,762.9812622070312
2019-10-29,777.4111938476562
2019-10-30,751.181640625
2019-10-31,728.5770263671875
2019-11-01,687.82275390625
2019-11-04,682.9655151367188
2019-11-05,693.9360961914062
2019-11-06,704.83544921875
2019-11-07,708.816162109375
2019-11-08,688.5100708007812
2019-11-11,702.3949584960938
2019-11-13,712.251708984375
2019-11-14,752.626953125
2019-11-15,759.3086547851562
2019-11-18,758.2186279296875
2019-11-19,781.107421875
2019-11-20,758.5870361328125
2019-11-21,752.0472412109375
2019-11-22,749.193359375
2019-11-25,738.7536010742188
2019-11-26,756.7321166992188
2019-11-27,763.81884765625
2019-11-28,755.6856689453125
2019-11-29,745.7216186523438
2019-12-02,757.9449462890625
2019-12-03,779.6331787109375
2019-12-04,797.1834716796875
2019-12-05,792.0943603515625
2019-12-06,792.4985961914062
2019-12-09,772.1658935546875
2019-12-10,730.5255737304688
2019-12-11,736.3755493164062
2019-12-12,718.7776489257812
2019-12-13,698.0646362304688
2019-12-16,691.1920166015625
2019-12-17,696.3047485351562
2019-12-18,708.3379516601562
2019-12-19,708.9085693359375
2019-12-20,699.5866088867188
2019-12-23,692.7376708984375
2019-12-24,696.8518676757812
2019-12-26,708.7183837890625
2019-12-27,711.8574829101562
2019-12-30,710.6685791015625
2019-12-31,710.549560546875
2020-01-01,729.312744140625
2020-01-02,729.9309692382812
2020-01-03,732.5468139648438
2020-01-06,728.361572265625
2020-01-07,737.6597900390625
2020-01-08,744.7938842773438
2020-01-09,786.5296020507812
2020-01-10,780.3229370117188
2020-01-13,772.7366333007812
2020-01-14,762.891357421875
2020-01-15,771.0482788085938
2020-01-16,798.4913330078125
2020-01-17,794.2344360351562
2020-01-20,785.2216186523438
2020-01-21,768.384765625
2020-01-22,758.7296142578125
2020-01-23,778.3489990234375
2020-01-24,805.5543212890625
2020-01-27,833.7346801757812
2020-01-28,840.2506103515625
2020-01-29,842.4383544921875
2020-01-30,818.7051391601562
2020-01-31,842.41455078125
2020-02-03,827.9083251953125
2020-02-04,811.8562622070312
2020-02-05,804.9596557617188
2020-02-06,766.8627319335938
2020-02-07,768.5986328125
2020-02-10,768.4560546875
2020-02-11,781.2501220703125
2020-02-12,782.0349731445312
2020-02-13,776.280029296875
2020-02-14,784.531982421875
2020-02-17,789.9778442382812
2020-02-18,774.3775024414062
2020-02-19,780.6080322265625
2020-02-20,769.90673828125
2020-02-24,780.5130004882812
2020-02-25,784.6508178710938
2020-02-26,782.2013549804688
2020-02-27,781.059814453125
2020-02-28,774.3775024414062
2020-03-02,782.4156494140625
2020-03-03,797.3975219726562
2020-03-04,814.8050537109375
2020-03-05,814.1846313476562
2020-03-06,805.8797607421875
2020-03-09,778.45947265625
2020-03-11,775.6433715820312
2020-03-12,774.545654296875
2020-03-13,750.6334838867188
2020-03-16,695.6257934570312
2020-03-17,717.1753540039062
2020-03-18,702.856689453125
2020-03-19,645.2717895507812
2020-03-20,671.1170654296875
2020-03-23,597.5427856445312
2020-03-24,640.42724609375
2020-03-25,667.7282104492188
2020-03-26,675.3411254882812
2020-03-27,716.865234375
2020-03-30,680.0184326171875
2020-03-31,669.0169067382812
2020-04-01,662.7643432617188
2020-04-03,639.4727172851562
2020-04-07,663.361083984375
2020-04-08,697.5825805664062
2020-04-09,704.2171630859375
2020-04-13,715.9344482421875
2020-04-15,714.5743408203125
2020-04-16,714.2162475585938
2020-04-17,726.2679443359375
2020-04-20,715.2662353515625
2020-04-21,708.9660034179688
2020-04-22,708.942138671875
2020-04-23,710.56494140625
2020-04-24,714.096923828125
2020-04-27,742.7820434570312
2020-04-28,763.9260864257812
2020-04-29,752.3277587890625
2020-04-30,756.9097900390625
2020-05-04,732.0430908203125
2020-05-05,736.744384765625
2020-05-06,755.4779052734375
2020-05-07,751.7551879882812
2020-05-08,741.0160522460938
2020-05-11,741.421875
2020-05-12,758.81884765625
2020-05-13,754.953125
2020-05-14,761.5634765625
2020-05-15,761.7066040039062
2020-05-18,755.40625
2020-05-19,738.2715454101562
2020-05-20,744.5479125976562
2020-05-21,722.616455078125
2020-05-22,721.7575073242188
2020-05-26,738.581787109375
2020-05-27,735.3602905273438
2020-05-28,742.2571411132812
2020-05-29,731.5180053710938
2020-06-01,726.673583984375
2020-06-02,723.9530639648438
2020-06-03,725.5994262695312
2020-06-04,732.7589111328125
2020-06-05,782.8265991210938
2020-06-08,787.0028686523438
2020-06-09,758.9622192382812
2020-06-10,777.09912109375
2020-06-11,772.254638671875
2020-06-12,771.705810546875
2020-06-15,758.628173828125
2020-06-16,759.2008666992188
2020-06-17,751.8744506835938
2020-06-18,742.185302734375
2020-06-19,729.2747802734375
2020-06-22,748.2708740234375
2020-06-23,767.1953735351562
2020-06-24,748.3663330078125
2020-06-25,742.4002685546875
2020-06-26,744.3092651367188
2020-06-29,748.6764526367188
2020-06-30,746.7434692382812
2020-07-01,752.9483642578125
2020-07-02,749.7744140625
2020-07-03,772.13525390625
2020-07-06,795.474853515625
2020-07-07,819.5540161132812
2020-07-08,840.888916015625
2020-07-09,866.6863403320312
2020-07-10,850.6495971679688
2020-07-13,903.2229614257812
2020-07-14,903.604736328125
2020-07-15,913.98583984375
2020-07-16,886.708740234375
2020-07-17,884.5130615234375
2020-07-20,917.2314453125
2020-07-21,944.9381713867188
2020-07-22,930.452392578125
2020-07-23,928.5670166015625
2020-07-24,919.0927734375
2020-07-27,931.66943359375
2020-07-28,929.0682983398438
2020-07-29,911.7664184570312
2020-07-30,897.8057250976562
2020-07-31,902.8887939453125
2020-08-03,890.2883911132812
2020-08-04,878.308349609375
2020-08-05,881.196044921875
2020-08-06,883.320068359375
2020-08-07,908.258544921875
2020-08-10,899.90576171875
2020-08-11,889.0474243164062
2020-08-12,880.6709594726562
2020-08-13,885.1337890625
2020-08-14,889.1190185546875
2020-08-17,913.5086059570312
2020-08-18,897.758056640625
2020-08-19,893.4147338867188
2020-08-20,878.332275390625
2020-08-21,880.4801635742188
2020-08-24,880.5756225585938
2020-08-25,878.7857666015625
2020-08-26,883.8211059570312
2020-08-27,885.8020629882812
2020-08-28,878.523193359375
2020-08-31,847.1176147460938
2020-09-01,857.4510498046875
2020-09-02,888.3316650390625
2020-09-03,884.6325073242188
2020-09-04,880.8619384765625
2020-09-07,867.2352294921875
2020-09-08,858.3577270507812
2020-09-09,846.6641235351562
2020-09-10,858.2384033203125
2020-09-11,877.759521484375
2020-09-14,923.269287109375
2020-09-15,917.7325439453125
2020-09-16,935.7025146484375
2020-09-17,943.1005249023438
2020-09-18,947.9688720703125
2020-09-21,899.6671142578125
2020-09-22,861.245361328125
2020-09-23,865.779541015625
2020-09-24,852.9881591796875
2020-09-25,872.8674926757812
2020-09-28,906.9219970703125
2020-09-29,898.3546142578125
2020-09-30,897.1852416992188
2020-10-01,889.0474243164062
2020-10-05,920.0475463867188
2020-10-06,952.7417602539062
2020-10-07,1063.5684814453125
2020-10-08,1022.3306274414062
2020-10-09,980.6155395507812
2020-10-12,1040.1575927734375
2020-10-13,1016.0064086914062
2020-10-14,982.0235595703125
2020-10-15,990.8294677734375
2020-10-16,986.2952880859375
2020-10-19,1014.1927490234375
2020-10-20,1014.9087524414062
2020-10-21,1044.7872314453125
2020-10-22,1061.444091796875
2020-10-23,1096.1912841796875
2020-10-26,1082.97021484375
2020-10-27,1084.9031982421875
2020-10-28,1079.0562744140625
2020-10-29,1104.6871337890625
2020-10-30,1096.2625732421875
2020-11-02,1087.45654296875
2020-11-03,1097.64697265625
2020-11-04,1093.041015625
2020-11-05,1108.5767822265625
2020-11-06,1106.667724609375
2020-11-09,1085.2371826171875
2020-11-10,1016.1019897460938
2020-11-11,1029.08447265625
2020-11-12,1032.11474609375
2020-11-13,1037.914306640625
2020-11-14,1046.314453125
2020-11-17,1023.8578491210938
2020-11-18,1030.5108642578125
2020-11-19,1016.9415893554688
2020-11-20,1051.5225830078125
2020-11-23,1096.4659423828125
2020-11-24,1086.606201171875
2020-11-25,1071.146240234375
2020-11-26,1066.7191162109375
2020-11-27,1096.29833984375
2020-12-01,1090.6025390625
2020-12-02,1075.3106689453125
2020-12-03,1077.5362548828125
2020-12-04,1070.763427734375
2020-12-07,1069.902099609375
2020-12-08,1070.189208984375
2020-12-09,1045.1090087890625
2020-12-10,1041.2562255859375
2020-12-11,1046.688720703125
2020-12-14,1024.6475830078125
2020-12-15,1041.4954833984375
2020-12-16,1041.375732421875
2020-12-17,1031.898681640625
2020-12-18,1044.2232666015625
2020-12-21,1053.0302734375
2020-12-22,1041.3997802734375
2020-12-23,1065.37890625
2020-12-24,1087.49169921875
2020-12-28,1099.8638916015625
2020-12-29,1105.9906005859375
2020-12-30,1109.7960205078125
2020-12-31,1103.3580322265625
2021-01-01,1152.154541015625
2021-01-04,1148.444580078125
2021-01-05,1142.031494140625
2021-01-06,1125.7340087890625
2021-01-07,1146.5064697265625
2021-01-08,1151.9866943359375
2021-01-11,1137.0538330078125
2021-01-12,1143.8502197265625
2021-01-13,1146.9132080078125
2021-01-14,1116.089599609375
2021-01-15,1098.6676025390625
2021-01-18,1069.6868896484375
2021-01-19,1087.012939453125
2021-01-20,1098.9549560546875
2021-01-21,1099.31396484375
2021-01-22,1100.2230224609375
2021-01-25,1092.63671875
2021-01-27,1125.0401611328125
2021-01-28,1074.9754638671875
2021-01-29,1075.717529296875
2021-02-01,1099.05078125
2021-02-02,1166.3218994140625
2021-02-03,1135.56982421875
2021-02-04,1185.9930419921875
2021-02-05,1146.961181640625
2021-02-08,1153.6859130859375
2021-02-09,1155.7249755859375
2021-02-10,1147.4482421875
2021-02-11,1168.7762451171875
2021-02-12,1164.0740966796875
2021-02-15,1159.4915771484375
2021-02-16,1145.7451171875
2021-02-17,1244.7803955078125
2021-02-18,1200.564697265625
2021-02-19,1165.44140625
2021-02-22,1149.2236328125
2021-02-23,1096.6829833984375
2021-02-24,1097.162841796875
2021-02-25,1106.111328125
2021-02-26,1103.9283447265625
2021-03-01,1120.8179931640625
2021-03-02,1121.010009765625
2021-03-03,1115.6361083984375
2021-03-04,1123.984619140625
2021-03-05,1105.4635009765625
2021-03-08,1112.3011474609375
2021-03-09,1133.3414306640625
2021-03-10,1127.655517578125
2021-03-12,1122.8814697265625
2021-03-15,1156.3009033203125
2021-03-16,1212.2479248046875
2021-03-17,1175.709716796875
2021-03-18,1160.475341796875
2021-03-19,1207.833740234375
2021-03-22,1232.5928955078125
2021-03-23,1226.8826904296875
2021-03-24,1188.616943359375
2021-03-25,1181.659423828125
2021-03-26,1233.8162841796875
2021-03-30,1254.6407470703125
2021-03-31,1298.9041748046875
2021-04-01,1310.2041015625
2021-04-05,1390.670166015625
2021-04-06,1468.737548828125
2021-04-07,1433.3988037109375
2021-04-08,1503.5008544921875
2021-04-09,1505.2042236328125
2021-04-12,1600.9527587890625
2021-04-13,1414.493408203125
2021-04-15,1408.855712890625
2021-04-16,1401.1783447265625
2021-04-19,1438.55712890625
2021-04-20,1393.76513671875
2021-04-22,1382.3935546875
2021-04-23,1384.1689453125
2021-04-26,1362.79248046875
2021-04-27,1351.180908203125
2021-04-28,1372.101318359375
2021-04-29,1404.177490234375
2021-04-30,1407.1766357421875
2021-05-03,1405.2569580078125
2021-05-04,1370.157958984375
2021-05-05,1360.80126953125
2021-05-06,1363.3924560546875
2021-05-07,1372.2930908203125
2021-05-10,1388.7750244140625
2021-05-11,1359.40966796875
2021-05-12,1328.868896484375
2021-05-14,1304.85400390625
2021-05-17,1320.400390625
2021-05-18,1341.7525634765625
2021-05-19,1348.5657958984375
2021-05-20,1369.8701171875
2021-05-21,1358.3302001953125
2021-05-24,1336.0426025390625
2021-05-25,1330.57275390625
2021-05-26,1337.9378662109375
2021-05-27,1335.4188232421875
2021-05-28,1346.286865234375
2021-05-31,1418.427978515625
2021-06-01,1390.4063720703125
2021-06-02,1395.9725341796875
2021-06-03,1391.054443359375
2021-06-04,1376.1796875
2021-06-07,1424.114013671875
2021-06-08,1431.4073486328125
2021-06-09,1436.82958984375
2021-06-10,1526.7000732421875
2021-06-11,1542.46240234375
2021-06-14,1543.325927734375
2021-06-15,1532.9139404296875
2021-06-16,1512.8095703125
2021-06-17,1511.513671875
2021-06-18,1524.012939453125
2021-06-21,1512.32958984375
2021-06-22,1505.8516845703125
2021-06-23,1550.3314208984375
2021-06-24,1532.5777587890625
2021-06-25,1516.2880859375
2021-06-28,1509.522216796875
2021-06-29,1527.875732421875
2021-06-30,1570.1959228515625
2021-07-01,1567.77294921875
2021-07-02,1601.3843994140625
2021-07-05,1611.4366455078125
2021-07-06,1666.1126708984375
2021-07-07,1658.2918701171875
2021-07-08,1659.10693359375
2021-07-09,1672.926025390625
2021-07-12,1686.7928466796875
2021-07-13,1653.013427734375
2021-07-14,1661.2183837890625
2021-07-15,1645.0003662109375
2021-07-16,1639.1947021484375
2021-07-19,1656.0841064453125
2021-07-20,1621.2161865234375
2021-07-22,1602.9405517578125
2021-07-23,1655.314697265625
2021-07-26,1699.89794921875
2021-07-27,1738.5892333984375
2021-07-28,1741.69091796875
2021-07-29,1789.54443359375
2021-07-30,1710.3822021484375
2021-08-02,1788.414794921875
2021-08-03,1870.1737060546875
2021-08-04,1839.850341796875
2021-08-05,1902.853515625
2021-08-06,1906.0035400390625
2021-08-09,1870.5826416015625
2021-08-10,1869.0916748046875
2021-08-11,1822.0556640625
2021-08-12,1843.6739501953125
2021-08-13,1837.3016357421875
2021-08-16,1849.517333984375
2021-08-17,1854.182373046875
2021-08-18,1928.7474365234375
2021-08-20,1855.77197265625
2021-08-23,1835.6856689453125
2021-08-24,1845.43994140625
2021-08-25,1838.648193359375
2021-08-26,1830.9892578125
2021-08-27,1842.5496826171875
2021-08-30,1910.0582275390625
2021-08-31,1951.5794677734375
2021-09-01,2013.2119140625
2021-09-02,1986.959716796875
2021-09-03,1972.0030517578125
2021-09-06,1973.9779052734375
2021-09-07,1965.83740234375
2021-09-08,1966.367431640625
2021-09-09,1983.298828125
2021-09-13,2008.8524169921875
2021-09-14,1995.0040283203125
2021-09-15,2027.228515625
2021-09-16,1971.5697021484375
2021-09-17,1917.6689453125
2021-09-20,1900.6171875
2021-09-21,1907.384765625
2021-09-22,1919.8123779296875
2021-09-23,1946.064208984375
2021-09-24,1873.5946044921875
2021-09-27,1828.9178466796875
2021-09-28,1755.2440185546875
2021-09-29,1793.658447265625
2021-09-30,1771.0673828125
2021-10-01,1785.638427734375
2021-10-04,1812.4442138671875
2021-10-05,1818.41748046875
2021-10-06,1784.626708984375
2021-10-07,1775.715576171875
2021-10-08,1768.7071533203125
2021-10-11,1780.4361572265625
2021-10-12,1777.064208984375
2021-10-13,1817.0203857421875
2021-10-14,1774.1982421875
2021-10-18,1737.49365234375
2021-10-19,1780.797607421875
2021-10-20,1698.7181396484375
2021-10-21,1694.8162841796875
2021-10-22,1629.7161865234375
2021-10-25,1682.7979736328125
2021-10-26,1713.0963134765625
2021-10-27,1692.0465087890625
2021-10-28,1721.6702880859375
2021-10-29,1690.167724609375
2021-11-01,1758.639892578125
2021-11-02,1734.14599609375
2021-11-03,1742.358642578125
2021-11-04,1753.1002197265625
2021-11-08,1760.229248046875
2021-11-09,1755.8460693359375
2021-11-10,1751.2939453125
2021-11-11,1720.586669921875
2021-11-12,1751.4144287109375
2021-11-15,1766.9971923828125
2021-11-16,1737.2769775390625
2021-11-17,1759.0491943359375
2021-11-18,1736.0244140625
2021-11-22,1672.321533203125
2021-11-23,1644.865478515625
2021-11-24,1651.560791015625
2021-11-25,1649.15234375
2021-11-26,1761.5782470703125
2021-11-29,1871.5712890625
2021-11-30,1825.3292236328125
2021-12-01,1793.249267578125
2021-12-02,1827.0634765625
2021-12-03,1787.059326171875
2021-12-06,1741.4677734375
2021-12-07,1713.481689453125
2021-12-08,1715.5289306640625
2021-12-09,1705.53369140625
2021-12-10,1687.0611572265625
2021-12-13,1653.1019287109375
2021-12-14,1675.13916015625
2021-12-15,1676.1749267578125
2021-12-16,1698.284423828125
2021-12-17,1643.82958984375
2021-12-20,1631.2333984375
2021-12-21,1639.78369140625
2021-12-22,1639.036865234375
2021-12-23,1677.0902099609375
2021-12-24,1693.0340576171875
2021-12-27,1703.294189453125
2021-12-28,1716.90185546875
2021-12-29,1764.419921875
2021-12-30,1797.006103515625
2021-12-31,1841.128662109375
2022-01-03,1859.9385986328125
2022-01-04,1845.43994140625
2022-01-05,1841.995849609375
2022-01-06,1834.336669921875
2022-01-07,1806.254638671875
2022-01-10,1779.689453125
2022-01-11,1766.58740234375
2022-01-12,1769.140380859375
2022-01-13,1790.9127197265625
2022-01-14,1752.040771484375
2022-01-17,1687.1575927734375
2022-01-18,1620.9013671875
2022-01-19,1572.8291015625
2022-01-20,1536.29296875
2022-01-21,1451.564453125
2022-01-24,1382.9478759765625
2022-01-25,1428.10595703125
2022-01-27,1366.8114013671875
2022-01-28,1359.34521484375
2022-01-31,1430.82763671875
2022-02-01,1435.9578857421875
2022-02-02,1546.8660888671875
2022-02-03,1493.832275390625
2022-02-04,1486.5828857421875
2022-02-07,1459.1993408203125
2022-02-08,1444.1220703125
2022-02-09,1425.6737060546875
2022-02-10,1410.4764404296875
2022-02-11,1366.666748046875
2022-02-14,1300.0013427734375
2022-02-15,1306.5762939453125
2022-02-16,1306.672607421875
2022-02-17,1307.756591796875
2022-02-18,1314.7894287109375
2022-02-21,1293.041015625
2022-02-22,1284.9727783203125
2022-02-23,1283.431396484375
2022-02-24,1227.266845703125
2022-02-25,1214.30908203125
2022-02-28,1212.0452880859375
2022-03-02,1200.67724609375
2022-03-03,1178.78466796875
2022-03-04,1132.37451171875
2022-03-07,1120.4044189453125
2022-03-08,1174.28125
2022-03-09,1259.4676513671875
2022-03-10,1243.9571533203125
2022-03-11,1270.47412109375
2022-03-14,1266.8133544921875
2022-03-15,1261.3218994140625
2022-03-16,1300.266357421875
2022-03-17,1327.6259765625
2022-03-21,1283.0218505859375
2022-03-22,1277.7235107421875
2022-03-23,1282.7811279296875
2022-03-24,1280.565185546875
2022-03-25,1270.0162353515625
2022-03-28,1235.3587646484375
2022-03-29,1259.6358642578125
2022-03-30,1263.9715576171875
2022-03-31,1257.5406494140625
2022-04-01,1251.3271484375
2022-04-04,1315.8248291015625
2022-04-05,1338.5604248046875
2022-04-06,1300.555419921875
2022-04-07,1361.8018798828125
2022-04-08,1350.5301513671875
2022-04-11,1331.022216796875
2022-04-12,1278.3013916015625
2022-04-13,1297.5687255859375
2022-04-18,1299.0860595703125
2022-04-19,1307.756591796875
2022-04-20,1313.75341796875
2022-04-21,1339.3553466796875
2022-04-22,1317.7999267578125
2022-04-25,1312.356689453125
2022-04-26,1309.370361328125
2022-04-27,1342.173095703125
2022-04-28,1291.4996337890625
2022-04-29,1252.3863525390625
2022-05-02,1199.68994140625
2022-05-04,1151.7381591796875
2022-05-05,1179.531494140625
2022-05-06,1146.5357666015625
2022-05-09,1137.215087890625
2022-05-10,1115.8040771484375
2022-05-11,1100.101318359375
2022-05-12,1108.3138427734375
2022-05-13,1100.775390625
2022-05-16,1062.7703857421875
2022-05-17,1052.2938232421875
2022-05-18,988.39794921875
2022-05-19,924.4058227539062
2022-05-20,945.6722412109375
2022-05-23,953.812744140625
2022-05-24,947.4545288085938
2022-05-25,884.3535766601562
2022-05-26,968.2874755859375
2022-05-27,1061.879150390625
2022-05-30,1009.760986328125
2022-05-31,1004.173095703125
2022-06-01,1028.185546875
2022-06-02,1032.4483642578125
2022-06-03,1033.0262451171875
2022-06-06,1048.753173828125
2022-06-07,1019.2981567382812
2022-06-08,1024.0428466796875
2022-06-09,1026.2586669921875
2022-06-10,1000.6567993164062
2022-06-13,990.4693603515625
2022-06-14,981.9674072265625
2022-06-15,979.9202270507812
2022-06-16,973.8269653320312
2022-06-17,951.3321533203125
2022-06-20,961.3272094726562
2022-06-21,970.5995483398438
2022-06-22,953.1345825195312
2022-06-23,964.2224731445312
2022-06-24,981.1558837890625
2022-06-27,1018.7189331054688
2022-06-28,1048.6485595703125
2022-06-29,1054.1318359375
2022-06-30,1043.74462890625
2022-07-01,1081.8392333984375
2022-07-04,1061.40283203125
2022-07-05,1070.9691162109375
2022-07-06,1072.1529541015625
2022-07-07,1053.166015625
2022-07-08,1052.2720947265625
2022-07-11,1032.826416015625
2022-07-12,1004.007568359375
2022-07-13,969.4642333984375
2022-07-14,960.7679443359375
2022-07-15,949.7044677734375
2022-07-18,974.7304077148438
2022-07-19,976.9285888671875
2022-07-20,1011.399658203125
2022-07-21,1016.158447265625
2022-07-22,1009.491455078125
2022-07-25,1013.5979614257812
2022-07-26,1004.6600341796875
2022-07-27,1048.431396484375
2022-07-28,1036.063232421875
2022-07-29,1112.9285888671875
2022-08-01,1115.4649658203125
2022-08-02,1123.267333984375
2022-08-03,1139.66943359375
2022-08-04,1158.9222412109375
2022-08-05,1175.486328125
2022-08-08,1171.151611328125
2022-08-10,1175.8013916015625
2022-08-11,1179.8455810546875
2022-08-12,1180.499267578125
2022-08-16,1203.9898681640625
2022-08-17,1201.422607421875
2022-08-18,1223.0
2022-08-19,1187.110595703125
2022-08-22,1214.40283203125
2022-08-23,1209.6080322265625
2022-08-24,1202.48828125
2022-08-25,1252.132568359375
2022-08-26,1277.0517578125
2022-08-29,1258.0416259765625
2022-08-30,1242.95458984375
2022-09-01,1199.65478515625
2022-09-02,1181.41943359375
2022-09-05,1147.4915771484375
2022-09-06,1160.011962890625
2022-09-07,1226.5355224609375
2022-09-08,1239.5400390625
2022-09-09,1226.3660888671875
2022-09-12,1208.953857421875
2022-09-13,1179.191650390625
2022-09-14,1160.98046875
2022-09-15,1144.900634765625
2022-09-16,1112.377197265625
2022-09-19,1104.79736328125
2022-09-20,1130.20068359375
2022-09-21,1156.645751953125
2022-09-22,1184.519287109375
2022-09-23,1218.0595703125
2022-09-26,1243.3905029296875
2022-09-27,1283.0816650390625
2022-09-28,1304.9739990234375
2022-09-29,1255.1114501953125
2022-09-30,1219.92431640625
2022-10-03,1158.48583984375
2022-10-04,1170.885009765625
2022-10-06,1199.58203125
2022-10-07,1182.6788330078125
2022-10-10,1150.0587158203125
2022-10-11,1098.1376953125
2022-10-12,1115.71923828125
2022-10-13,1142.45458984375
2022-10-14,1151.51171875
2022-10-17,1161.2469482421875
2022-10-18,1183.2843017578125
2022-10-19,1196.8697509765625
2022-10-20,1212.175048828125
2022-10-21,1240.8232421875
2022-10-24,1235.49560546875
2022-10-25,1271.3367919921875
2022-10-27,1257.605712890625
2022-10-28,1240.532958984375
2022-10-31,1241.38037109375
2022-11-01,1265.25830078125
2022-11-02,1277.754150390625
2022-11-03,1267.437744140625
2022-11-04,1248.8392333984375
2022-11-07,1271.5062255859375
2022-11-09,1165.218505859375
2022-11-10,1142.9873046875
2022-11-11,1139.5244140625
2022-11-14,1203.1903076171875
2022-11-15,1201.8826904296875
2022-11-16,1193.7216796875
2022-11-17,1165.460693359375
2022-11-18,1155.919189453125
2022-11-21,1176.2373046875
2022-11-22,1178.7313232421875
2022-11-23,1181.44384765625
2022-11-24,1158.8251953125
2022-11-25,1175.994873046875
2022-11-28,1174.0577392578125
2022-11-29,1169.093017578125
2022-11-30,1184.4951171875
2022-12-01,1181.177490234375
2022-12-02,1200.2601318359375
2022-12-05,1207.5980224609375
2022-12-06,1204.11083984375
2022-12-07,1193.6246337890625
2022-12-08,1188.5390625
2022-12-09,1189.5806884765625
2022-12-12,1175.462158203125
2022-12-13,1142.45458984375
2022-12-14,1151.2452392578125
2022-12-15,1144.48876953125
2022-12-16,1108.575439453125
2022-12-19,1104.8216552734375
2022-12-20,1107.7274169921875
2022-12-21,1177.0848388671875
2022-12-22,1149.550048828125
2022-12-23,1136.158203125
2022-12-26,1103.5865478515625
2022-12-27,1090.87255859375
2022-12-28,1100.6077880859375
2022-12-29,1106.6378173828125
2022-12-30,1094.820068359375
2023-01-02,1065.6143798828125
2023-01-03,1084.576171875
2023-01-04,1089.2745361328125
2023-01-05,1098.1376953125
2023-01-06,1077.6502685546875
2023-01-09,1079.5147705078125
2023-01-10,1079.8782958984375
2023-01-11,1056.4847412109375
2023-01-12,1051.9078369140625
2023-01-13,1052.101318359375
2023-01-16,1042.19677734375
2023-01-17,1035.3431396484375
2023-01-18,1045.5386962890625
2023-01-19,1030.839111328125
2023-01-20,1019.9655151367188
2023-01-23,1043.2623291015625
2023-01-24,1027.424560546875
2023-01-25,1002.360107421875
2023-01-27,993.109130859375
2023-01-30,996.9113159179688
2023-01-31,1017.73779296875
2023-02-01,994.1021728515625
2023-02-02,979.0634765625
2023-02-03,913.02392578125
2023-02-06,952.836669921875
2023-02-07,927.4573364257812
2023-02-08,944.312255859375
2023-02-09,953.2239379882812
2023-02-10,952.4005737304688
2023-02-13,946.0074462890625
2023-02-14,955.3551025390625
2023-02-15,951.4561767578125
2023-02-16,964.4364624023438
2023-02-17,952.836669921875
2023-02-20,951.5046997070312
2023-02-21,960.2952880859375
2023-02-22,939.517333984375
2023-02-23,924.1637573242188
2023-02-24,939.5656127929688
2023-02-27,920.9187622070312
2023-02-28,963.51611328125
2023-03-01,954.16845703125
2023-03-02,959.4719848632812
2023-03-03,948.6953735351562
2023-03-06,948.7923583984375
2023-03-08,925.1082763671875
2023-03-09,911.1109008789062
2023-03-10,886.6034545898438
2023-03-13,887.9595947265625
2023-03-14,888.0079956054688
2023-03-15,897.4041137695312
2023-03-16,904.257568359375
2023-03-17,885.5137329101562
2023-03-20,866.8182373046875
2023-03-21,862.0475463867188
2023-03-22,886.1917114257812
2023-03-23,885.998046875
2023-03-24,880.0891723632812
2023-03-27,885.1746215820312
2023-03-28,876.795654296875
2023-03-29,871.831298828125
2023-03-31,885.416748046875
2023-04-03,892.0037231445312
2023-04-05,897.7432250976562
2023-04-06,889.2914428710938
2023-04-10,896.580810546875
2023-04-11,901.52099609375
2023-04-12,928.3290405273438
2023-04-13,924.2364501953125
2023-04-17,915.6879272460938
2023-04-18,919.5625610351562
2023-04-19,922.1295776367188
2023-04-20,921.6936645507812
2023-04-21,924.67236328125
2023-04-24,928.1353759765625
2023-04-25,935.4730834960938
2023-04-26,934.86767578125
2023-04-27,935.4488525390625
2023-04-28,946.6370849609375
2023-05-02,947.5089111328125
2023-05-03,936.7565307617188
2023-05-04,950.56005859375
2023-05-05,942.2780151367188
2023-05-08,934.7708740234375
2023-05-09,934.4075317382812
2023-05-10,944.3848876953125
2023-05-11,923.3161010742188
2023-05-12,988.4837646484375
2023-05-15,972.9849853515625
2023-05-16,984.8270874023438
2023-05-17,975.2613525390625
2023-05-18,957.1229248046875
2023-05-19,939.6868286132812
2023-05-22,977.4892578125
2023-05-23,981.1217651367188
2023-05-24,991.05078125
2023-05-25,981.0492553710938
2023-05-26,981.2429809570312
2023-05-29,990.8085327148438
2023-05-30,984.609130859375
2023-05-31,984.63330078125
2023-06-01,971.2655029296875
2023-06-02,976.0362548828125
2023-06-05,977.6588134765625
2023-06-06,977.8284301757812
2023-06-07,982.5748291015625
2023-06-08,972.3070068359375
2023-06-09,947.194091796875
2023-06-12,949.107177734375
2023-06-13,962.6928100585938
2023-06-14,967.36669921875
2023-06-15,965.962158203125
2023-06-16,981.485107421875
2023-06-19,1027.3515625
2023-06-20,1076.8026123046875
2023-06-21,1080.968017578125
2023-06-22,1056.072998046875
2023-06-23,1021.8790893554688
2023-06-26,1049.36474609375
2023-06-27,1075.252685546875
2023-06-28,1068.4234619140625
2023-06-30,1094.3115234375
2023-07-03,1091.2843017578125
2023-07-04,1085.4722900390625
2023-07-05,1108.86572265625
2023-07-06,1133.0098876953125
2023-07-07,1142.8419189453125
2023-07-10,1158.7764892578125
2023-07-11,1179.8211669921875
