Date,ADANIENSOL
2019-07-24,208.3000030517578
2019-07-25,215.39999389648438
2019-07-26,215.39999389648438
2019-07-29,207.8000030517578
2019-07-30,203.9499969482422
2019-07-31,207.35000610351562
2019-08-01,203.5
2019-08-02,206.64999389648438
2019-08-05,204.0
2019-08-06,207.85000610351562
2019-08-07,206.3000030517578
2019-08-08,213.64999389648438
2019-08-09,218.14999389648438
2019-08-13,214.4499969482422
2019-08-14,210.75
2019-08-16,211.35000610351562
2019-08-19,219.25
2019-08-20,218.60000610351562
2019-08-21,223.14999389648438
2019-08-22,216.64999389648438
2019-08-23,223.39999389648438
2019-08-26,229.10000610351562
2019-08-27,236.3000030517578
2019-08-28,234.75
2019-08-29,236.10000610351562
2019-08-30,234.14999389648438
2019-09-03,234.85000610351562
2019-09-04,236.0500030517578
2019-09-05,237.75
2019-09-06,238.3000030517578
2019-09-09,235.75
2019-09-11,235.39999389648438
2019-09-12,230.8000030517578
2019-09-13,235.60000610351562
2019-09-16,231.8000030517578
2019-09-17,222.4499969482422
2019-09-18,223.6999969482422
2019-09-19,221.0
2019-09-20,221.5500030517578
2019-09-23,232.5500030517578
2019-09-24,232.5
2019-09-25,236.64999389648438
2019-09-26,233.0
2019-09-27,233.64999389648438
2019-09-30,228.60000610351562
2019-10-01,224.35000610351562
2019-10-03,222.14999389648438
2019-10-04,226.5500030517578
2019-10-07,224.64999389648438
2019-10-09,225.4499969482422
2019-10-10,222.60000610351562
2019-10-11,222.14999389648438
2019-10-14,225.0500030517578
2019-10-15,239.14999389648438
2019-10-16,234.5
2019-10-17,232.9499969482422
2019-10-18,238.10000610351562
2019-10-22,253.5500030517578
2019-10-23,262.29998779296875
2019-10-24,265.3500061035156
2019-10-25,262.54998779296875
2019-10-27,264.04998779296875
2019-10-29,263.8999938964844
2019-10-30,264.6000061035156
2019-10-31,274.1000061035156
2019-11-01,277.45001220703125
2019-11-04,284.5
2019-11-05,284.25
2019-11-06,282.95001220703125
2019-11-07,298.54998779296875
2019-11-08,286.8500061035156
2019-11-11,279.3999938964844
2019-11-13,274.5
2019-11-14,271.1499938964844
2019-11-15,268.95001220703125
2019-11-18,269.20001220703125
2019-11-19,268.1000061035156
2019-11-20,267.1000061035156
2019-11-21,263.45001220703125
2019-11-22,263.3500061035156
2019-11-25,263.75
2019-11-26,275.95001220703125
2019-11-27,281.3999938964844
2019-11-28,279.8500061035156
2019-11-29,310.1499938964844
2019-12-02,332.1499938964844
2019-12-03,314.29998779296875
2019-12-04,323.75
2019-12-05,323.6499938964844
2019-12-06,318.8999938964844
2019-12-09,331.70001220703125
2019-12-10,336.70001220703125
2019-12-11,341.8500061035156
2019-12-12,335.95001220703125
2019-12-13,331.54998779296875
2019-12-16,332.25
2019-12-17,334.04998779296875
2019-12-18,333.6499938964844
2019-12-19,333.3500061035156
2019-12-20,341.8999938964844
2019-12-23,332.3999938964844
2019-12-24,334.8999938964844
2019-12-26,331.8500061035156
2019-12-27,330.1000061035156
2019-12-30,334.1000061035156
2019-12-31,331.3999938964844
2020-01-01,333.8999938964844
2020-01-02,356.6499938964844
2020-01-03,346.54998779296875
2020-01-06,324.04998779296875
2020-01-07,332.04998779296875
2020-01-08,332.20001220703125
2020-01-09,333.8500061035156
2020-01-10,329.75
2020-01-13,334.1499938964844
2020-01-14,333.04998779296875
2020-01-15,334.04998779296875
2020-01-16,339.8999938964844
2020-01-17,340.75
2020-01-20,339.04998779296875
2020-01-21,332.70001220703125
2020-01-22,332.6000061035156
2020-01-23,332.8999938964844
2020-01-24,333.29998779296875
2020-01-27,330.04998779296875
2020-01-28,324.6499938964844
2020-01-29,323.8999938964844
2020-01-30,320.79998779296875
2020-01-31,332.1000061035156
2020-02-03,332.04998779296875
2020-02-04,333.8999938964844
2020-02-05,338.75
2020-02-06,338.6499938964844
2020-02-07,329.75
2020-02-10,331.95001220703125
2020-02-11,337.3500061035156
2020-02-12,335.6000061035156
2020-02-13,338.70001220703125
2020-02-14,328.45001220703125
2020-02-17,314.6499938964844
2020-02-18,301.20001220703125
2020-02-19,310.45001220703125
2020-02-20,325.29998779296875
2020-02-24,302.20001220703125
2020-02-25,288.8999938964844
2020-02-26,263.95001220703125
2020-02-27,253.4499969482422
2020-02-28,251.89999389648438
2020-03-02,254.39999389648438
2020-03-03,256.3999938964844
2020-03-04,249.9499969482422
2020-03-05,250.35000610351562
2020-03-06,235.85000610351562
2020-03-09,205.3000030517578
2020-03-11,204.64999389648438
2020-03-12,163.85000610351562
2020-03-13,177.39999389648438
2020-03-16,171.10000610351562
2020-03-17,177.39999389648438
2020-03-18,192.14999389648438
2020-03-19,205.89999389648438
2020-03-20,195.64999389648438
2020-03-23,185.89999389648438
2020-03-24,186.25
2020-03-25,190.39999389648438
2020-03-26,195.8000030517578
2020-03-27,186.64999389648438
2020-03-30,184.6999969482422
2020-03-31,189.0500030517578
2020-04-01,189.39999389648438
2020-04-03,193.9499969482422
2020-04-07,198.3000030517578
2020-04-08,193.64999389648438
2020-04-09,197.4499969482422
2020-04-13,203.5500030517578
2020-04-15,203.8000030517578
2020-04-16,200.1999969482422
2020-04-17,207.6999969482422
2020-04-20,205.5500030517578
2020-04-21,196.39999389648438
2020-04-22,199.1999969482422
2020-04-23,200.14999389648438
2020-04-24,196.0500030517578
2020-04-27,199.60000610351562
2020-04-28,200.9499969482422
2020-04-29,204.6999969482422
2020-04-30,206.85000610351562
2020-05-04,198.85000610351562
2020-05-05,197.9499969482422
2020-05-06,195.9499969482422
2020-05-07,193.10000610351562
2020-05-08,196.3000030517578
2020-05-11,197.10000610351562
2020-05-12,193.25
2020-05-13,200.1999969482422
2020-05-14,197.10000610351562
2020-05-15,195.10000610351562
2020-05-18,185.8000030517578
2020-05-19,185.0
2020-05-20,184.35000610351562
2020-05-21,178.8000030517578
2020-05-22,180.85000610351562
2020-05-26,178.3000030517578
2020-05-27,181.75
2020-05-28,182.10000610351562
2020-05-29,173.89999389648438
2020-06-01,180.3000030517578
2020-06-02,187.39999389648438
2020-06-03,183.8000030517578
2020-06-04,180.85000610351562
2020-06-05,182.35000610351562
2020-06-08,179.6999969482422
2020-06-09,188.4499969482422
2020-06-10,197.8000030517578
2020-06-11,199.8000030517578
2020-06-12,202.75
2020-06-15,209.75
2020-06-16,211.3000030517578
2020-06-17,217.10000610351562
2020-06-18,220.85000610351562
2020-06-19,221.25
2020-06-22,231.0
2020-06-23,242.5500030517578
2020-06-24,254.64999389648438
2020-06-25,267.3500061035156
2020-06-26,276.8500061035156
2020-06-29,270.45001220703125
2020-06-30,260.20001220703125
2020-07-01,264.0
2020-07-02,265.54998779296875
2020-07-03,261.5
2020-07-06,262.6499938964844
2020-07-07,254.8000030517578
2020-07-08,249.75
2020-07-09,244.8000030517578
2020-07-10,241.10000610351562
2020-07-13,251.14999389648438
2020-07-14,247.10000610351562
2020-07-15,246.5
2020-07-16,242.0500030517578
2020-07-17,241.6999969482422
2020-07-20,240.64999389648438
2020-07-21,243.5500030517578
2020-07-22,241.39999389648438
2020-07-23,239.5500030517578
2020-07-24,233.0500030517578
2020-07-27,225.10000610351562
2020-07-28,235.89999389648438
2020-07-29,243.60000610351562
2020-07-30,244.39999389648438
2020-07-31,235.85000610351562
2020-08-03,229.4499969482422
2020-08-04,230.8000030517578
2020-08-05,230.75
2020-08-06,231.10000610351562
2020-08-07,249.6999969482422
2020-08-10,254.75
2020-08-11,249.39999389648438
2020-08-12,246.89999389648438
2020-08-13,240.9499969482422
2020-08-14,238.64999389648438
2020-08-17,233.8000030517578
2020-08-18,237.35000610351562
2020-08-19,245.14999389648438
2020-08-20,269.6499938964844
2020-08-21,272.1000061035156
2020-08-24,287.20001220703125
2020-08-25,296.20001220703125
2020-08-26,283.1000061035156
2020-08-27,278.04998779296875
2020-08-28,275.6499938964844
2020-08-31,253.3000030517578
2020-09-01,263.5
2020-09-02,275.25
2020-09-03,276.0
2020-09-04,265.3999938964844
2020-09-07,271.8999938964844
2020-09-08,262.6000061035156
2020-09-09,261.70001220703125
2020-09-10,272.1000061035156
2020-09-11,271.79998779296875
2020-09-14,268.1000061035156
2020-09-15,269.1499938964844
2020-09-16,267.70001220703125
2020-09-17,262.1000061035156
2020-09-18,257.95001220703125
2020-09-21,245.60000610351562
2020-09-22,246.6999969482422
2020-09-23,241.75
2020-09-24,234.8000030517578
2020-09-25,247.5500030517578
2020-09-28,251.1999969482422
2020-09-29,249.14999389648438
2020-09-30,241.8000030517578
2020-10-01,247.1999969482422
2020-10-05,257.3999938964844
2020-10-06,259.8999938964844
2020-10-07,272.04998779296875
2020-10-08,281.6000061035156
2020-10-09,290.0
2020-10-12,293.25
2020-10-13,296.70001220703125
2020-10-14,294.6000061035156
2020-10-15,288.1000061035156
2020-10-16,290.3500061035156
2020-10-19,289.1000061035156
2020-10-20,289.6499938964844
2020-10-21,294.04998779296875
2020-10-22,293.54998779296875
2020-10-23,293.3500061035156
2020-10-26,287.54998779296875
2020-10-27,288.8999938964844
2020-10-28,286.04998779296875
2020-10-29,288.70001220703125
2020-10-30,290.1499938964844
2020-11-02,287.20001220703125
2020-11-03,291.1000061035156
2020-11-04,295.1499938964844
2020-11-05,299.29998779296875
2020-11-06,291.8500061035156
2020-11-09,308.45001220703125
2020-11-10,314.79998779296875
2020-11-11,319.20001220703125
2020-11-12,325.45001220703125
2020-11-13,331.79998779296875
2020-11-14,340.3500061035156
2020-11-17,368.6499938964844
2020-11-18,387.04998779296875
2020-11-19,375.70001220703125
2020-11-20,384.0
2020-11-23,379.6499938964844
2020-11-24,380.25
2020-11-25,367.1499938964844
2020-11-26,364.25
2020-11-27,376.29998779296875
2020-12-01,378.95001220703125
2020-12-02,419.20001220703125
2020-12-03,427.79998779296875
2020-12-04,436.54998779296875
2020-12-07,440.04998779296875
2020-12-08,431.8999938964844
2020-12-09,426.54998779296875
2020-12-10,430.25
2020-12-11,425.04998779296875
2020-12-14,425.25
2020-12-15,431.1000061035156
2020-12-16,431.6499938964844
2020-12-17,429.3500061035156
2020-12-18,424.8500061035156
2020-12-21,395.75
2020-12-22,408.29998779296875
2020-12-23,427.95001220703125
2020-12-24,428.1000061035156
2020-12-28,433.6499938964844
2020-12-29,429.1499938964844
2020-12-30,436.20001220703125
2020-12-31,437.5
2021-01-01,434.25
2021-01-04,441.20001220703125
2021-01-05,437.95001220703125
2021-01-06,454.25
2021-01-07,454.6499938964844
2021-01-08,454.75
2021-01-11,448.29998779296875
2021-01-12,450.0
2021-01-13,446.8500061035156
2021-01-14,443.45001220703125
2021-01-15,432.8500061035156
2021-01-18,406.1000061035156
2021-01-19,418.1000061035156
2021-01-20,455.20001220703125
2021-01-21,471.6499938964844
2021-01-22,477.20001220703125
2021-01-25,471.6000061035156
2021-01-27,464.04998779296875
2021-01-28,459.29998779296875
2021-01-29,460.1499938964844
2021-02-01,481.5
2021-02-02,491.3500061035156
2021-02-03,504.70001220703125
2021-02-04,516.2000122070312
2021-02-05,529.25
2021-02-08,571.5499877929688
2021-02-09,567.2000122070312
2021-02-10,564.4500122070312
2021-02-11,589.0499877929688
2021-02-12,627.5499877929688
2021-02-15,682.8499755859375
2021-02-16,763.5499877929688
2021-02-17,756.25
2021-02-18,786.2000122070312
2021-02-19,770.1500244140625
2021-02-22,759.5
2021-02-23,734.5
2021-02-24,743.75
2021-02-25,739.5999755859375
2021-02-26,750.0
2021-03-01,758.0499877929688
2021-03-02,781.0499877929688
2021-03-03,828.0
2021-03-04,834.25
2021-03-05,813.6500244140625
2021-03-08,793.9000244140625
2021-03-09,757.6500244140625
2021-03-10,733.0499877929688
2021-03-12,773.7000122070312
2021-03-15,778.4000244140625
2021-03-16,780.2999877929688
2021-03-17,742.7999877929688
2021-03-18,771.2000122070312
2021-03-19,767.7999877929688
2021-03-22,792.1500244140625
2021-03-23,847.5
2021-03-24,864.5499877929688
2021-03-25,834.7000122070312
2021-03-26,870.5999755859375
2021-03-30,877.5499877929688
2021-03-31,908.4000244140625
2021-04-01,999.2000122070312
2021-04-05,1095.1500244140625
2021-04-06,1110.6500244140625
2021-04-07,1055.1500244140625
2021-04-08,1002.4000244140625
2021-04-09,973.5499877929688
2021-04-12,924.9000244140625
2021-04-13,899.25
2021-04-15,944.1500244140625
2021-04-16,991.3499755859375
2021-04-19,1012.5999755859375
2021-04-20,1020.7000122070312
2021-04-22,1050.699951171875
2021-04-23,1065.449951171875
2021-04-26,1055.199951171875
2021-04-27,1044.0999755859375
2021-04-28,1056.550048828125
2021-04-29,1050.1500244140625
2021-04-30,1049.9000244140625
2021-05-03,1066.0
2021-05-04,1065.3499755859375
2021-05-05,1088.199951171875
2021-05-06,1126.5
2021-05-07,1176.4000244140625
2021-05-10,1163.550048828125
2021-05-11,1197.300048828125
2021-05-12,1203.550048828125
2021-05-14,1143.4000244140625
2021-05-17,1200.3499755859375
2021-05-18,1260.3499755859375
2021-05-19,1323.3499755859375
2021-05-20,1385.75
2021-05-21,1453.8499755859375
2021-05-24,1526.5
2021-05-25,1450.199951171875
2021-05-26,1392.550048828125
2021-05-27,1439.800048828125
2021-05-28,1444.9000244140625
2021-05-31,1473.5999755859375
2021-06-01,1499.449951171875
2021-06-02,1558.25
2021-06-03,1577.9000244140625
2021-06-04,1602.050048828125
2021-06-07,1589.449951171875
2021-06-08,1592.5999755859375
2021-06-09,1571.5
2021-06-10,1589.9000244140625
2021-06-11,1602.5999755859375
2021-06-14,1522.5
2021-06-15,1446.4000244140625
2021-06-16,1374.0999755859375
2021-06-17,1305.4000244140625
2021-06-18,1240.1500244140625
2021-06-21,1302.1500244140625
2021-06-22,1367.25
2021-06-23,1321.449951171875
2021-06-24,1255.6500244140625
2021-06-25,1192.9000244140625
2021-06-28,1159.0
2021-06-29,1115.199951171875
2021-06-30,1059.449951171875
2021-07-01,1006.5
2021-07-02,956.2000122070312
2021-07-05,908.4000244140625
2021-07-06,953.7999877929688
2021-07-07,939.7000122070312
2021-07-08,986.6500244140625
2021-07-09,1000.5
2021-07-12,1000.4000244140625
2021-07-13,986.9000244140625
2021-07-14,974.1500244140625
2021-07-15,980.2000122070312
2021-07-16,1016.5499877929688
2021-07-19,968.0499877929688
2021-07-20,919.6500244140625
2021-07-22,964.5499877929688
2021-07-23,963.5999755859375
2021-07-26,939.7000122070312
2021-07-27,901.0999755859375
2021-07-28,940.75
2021-07-29,937.9000244140625
2021-07-30,893.4500122070312
2021-08-02,908.7999877929688
2021-08-03,911.5
2021-08-04,932.2000122070312
2021-08-05,947.0499877929688
2021-08-06,964.3499755859375
2021-08-09,958.7999877929688
2021-08-10,948.4000244140625
2021-08-11,946.7000122070312
2021-08-12,955.0499877929688
2021-08-13,971.1500244140625
2021-08-16,977.75
2021-08-17,1024.0
2021-08-18,1075.199951171875
2021-08-20,1123.449951171875
2021-08-23,1179.5999755859375
2021-08-24,1238.550048828125
2021-08-25,1300.449951171875
2021-08-26,1365.449951171875
2021-08-27,1433.699951171875
2021-08-30,1505.3499755859375
2021-08-31,1580.5999755859375
2021-09-01,1659.5999755859375
2021-09-02,1672.1500244140625
2021-09-03,1750.5
2021-09-06,1724.550048828125
2021-09-07,1694.25
2021-09-08,1733.5
2021-09-09,1806.75
2021-09-13,1871.4000244140625
2021-09-14,1942.699951171875
2021-09-15,1944.050048828125
2021-09-16,1916.1500244140625
2021-09-17,1820.3499755859375
2021-09-20,1729.3499755859375
2021-09-21,1642.9000244140625
2021-09-22,1560.800048828125
2021-09-23,1547.5999755859375
2021-09-24,1542.1500244140625
2021-09-27,1578.4000244140625
2021-09-28,1549.9000244140625
2021-09-29,1530.5999755859375
2021-09-30,1558.5
2021-10-01,1577.8499755859375
2021-10-04,1636.0
2021-10-05,1717.800048828125
2021-10-06,1764.5
2021-10-07,1764.300048828125
2021-10-08,1678.699951171875
2021-10-11,1696.699951171875
2021-10-12,1688.800048828125
2021-10-13,1702.75
2021-10-14,1687.300048828125
2021-10-18,1748.199951171875
2021-10-19,1745.050048828125
2021-10-20,1710.199951171875
2021-10-21,1789.5999755859375
2021-10-22,1809.0
2021-10-25,1869.9000244140625
2021-10-26,1854.8499755859375
2021-10-27,1874.25
2021-10-28,1793.0
2021-10-29,1767.4000244140625
2021-11-01,1760.550048828125
2021-11-02,1758.300048828125
2021-11-03,1843.3499755859375
2021-11-04,1817.5
2021-11-08,1844.5
2021-11-09,1859.800048828125
2021-11-10,1872.8499755859375
2021-11-11,1893.699951171875
2021-11-12,1988.3499755859375
2021-11-15,1935.8499755859375
2021-11-16,1877.9000244140625
2021-11-17,1857.5
2021-11-18,1913.300048828125
2021-11-22,1913.449951171875
2021-11-23,1954.550048828125
2021-11-24,1937.0
2021-11-25,2029.5999755859375
2021-11-26,1993.8499755859375
2021-11-29,1894.199951171875
2021-11-30,1799.5
2021-12-01,1797.1500244140625
2021-12-02,1885.199951171875
2021-12-03,1868.300048828125
2021-12-06,1874.1500244140625
2021-12-07,1892.449951171875
2021-12-08,1882.699951171875
2021-12-09,1880.550048828125
2021-12-10,1874.199951171875
2021-12-13,1812.5999755859375
2021-12-14,1872.699951171875
2021-12-15,1859.8499755859375
2021-12-16,1839.8499755859375
2021-12-17,1777.199951171875
2021-12-20,1695.199951171875
2021-12-21,1769.5999755859375
2021-12-22,1807.3499755859375
2021-12-23,1822.449951171875
2021-12-24,1768.4000244140625
2021-12-27,1746.550048828125
2021-12-28,1736.699951171875
2021-12-29,1727.800048828125
2021-12-30,1683.4000244140625
2021-12-31,1740.8499755859375
2022-01-03,1731.0999755859375
2022-01-04,1754.949951171875
2022-01-05,1761.050048828125
2022-01-06,1760.050048828125
2022-01-07,1776.0
2022-01-10,1819.699951171875
2022-01-11,1867.449951171875
2022-01-12,1928.25
2022-01-13,2019.699951171875
2022-01-14,2020.5999755859375
2022-01-17,2002.699951171875
2022-01-18,2026.75
2022-01-19,2043.25
2022-01-20,2039.75
2022-01-21,2066.800048828125
2022-01-24,2035.9000244140625
2022-01-25,1992.449951171875
2022-01-27,2009.300048828125
2022-01-28,1986.800048828125
2022-01-31,1970.9000244140625
2022-02-01,1986.9000244140625
2022-02-02,2016.0
2022-02-03,2006.199951171875
2022-02-04,2033.0999755859375
2022-02-07,2028.5
2022-02-08,1968.300048828125
2022-02-09,1955.199951171875
2022-02-10,2036.4000244140625
2022-02-11,2016.050048828125
2022-02-14,1915.25
2022-02-15,1926.949951171875
2022-02-16,1932.550048828125
2022-02-17,2020.8499755859375
2022-02-18,1958.0999755859375
2022-02-21,1895.9000244140625
2022-02-22,1969.0999755859375
2022-02-23,2060.14990234375
2022-02-24,1957.300048828125
2022-02-25,2032.8499755859375
2022-02-28,2134.39990234375
2022-03-02,2241.050048828125
2022-03-03,2353.10009765625
2022-03-04,2323.199951171875
2022-03-07,2207.35009765625
2022-03-08,2217.0
2022-03-09,2164.64990234375
2022-03-10,2272.75
2022-03-11,2307.25
2022-03-14,2268.300048828125
2022-03-15,2217.550048828125
2022-03-16,2305.39990234375
2022-03-17,2389.800048828125
2022-03-21,2289.050048828125
2022-03-22,2338.050048828125
2022-03-23,2406.699951171875
2022-03-24,2414.39990234375
2022-03-25,2448.75
2022-03-28,2439.0
2022-03-29,2461.550048828125
2022-03-30,2377.39990234375
2022-03-31,2368.14990234375
2022-04-01,2421.449951171875
2022-04-04,2453.5
2022-04-05,2443.85009765625
2022-04-06,2484.050048828125
2022-04-07,2449.64990234375
2022-04-08,2540.25
2022-04-11,2756.5
2022-04-12,2680.550048828125
2022-04-13,2690.75
2022-04-18,2728.300048828125
2022-04-19,2598.050048828125
2022-04-20,2687.550048828125
2022-04-21,2699.60009765625
2022-04-22,2658.550048828125
2022-04-25,2615.89990234375
2022-04-26,2812.550048828125
2022-04-27,2712.199951171875
2022-04-28,2796.64990234375
2022-04-29,2789.5
2022-05-02,2804.449951171875
2022-05-04,2783.300048828125
2022-05-05,2801.64990234375
2022-05-06,2816.5
2022-05-09,2703.449951171875
2022-05-10,2482.550048828125
2022-05-11,2296.0
2022-05-12,2187.050048828125
2022-05-13,2190.60009765625
2022-05-16,2249.89990234375
2022-05-17,2333.39990234375
2022-05-18,2316.0
2022-05-19,2265.0
2022-05-20,2310.949951171875
2022-05-23,2199.199951171875
2022-05-24,2196.5
2022-05-25,2087.949951171875
2022-05-26,2148.10009765625
2022-05-27,2186.25
2022-05-30,2162.0
2022-05-31,2055.0
2022-06-01,1957.9000244140625
2022-06-02,2025.699951171875
2022-06-03,1956.050048828125
2022-06-06,2017.0999755859375
2022-06-07,2046.0
2022-06-08,2091.89990234375
2022-06-09,2116.5
2022-06-10,2051.89990234375
2022-06-13,2051.89990234375
2022-06-14,2057.5
2022-06-15,2057.300048828125
2022-06-16,2124.64990234375
2022-06-17,2032.5999755859375
2022-06-20,2060.25
2022-06-21,2215.050048828125
2022-06-22,2122.35009765625
2022-06-23,2105.0
2022-06-24,2152.10009765625
2022-06-27,2140.550048828125
2022-06-28,2163.39990234375
2022-06-29,2347.89990234375
2022-06-30,2473.64990234375
2022-07-01,2400.64990234375
2022-07-04,2423.10009765625
2022-07-05,2476.300048828125
2022-07-06,2511.64990234375
2022-07-07,2466.10009765625
2022-07-08,2545.89990234375
2022-07-11,2690.949951171875
2022-07-12,2749.800048828125
2022-07-13,2730.800048828125
2022-07-14,2889.14990234375
2022-07-15,2889.35009765625
2022-07-18,2980.5
2022-07-19,3029.75
2022-07-20,3018.75
2022-07-21,3043.75
2022-07-22,2977.449951171875
2022-07-25,2969.75
2022-07-26,2993.75
2022-07-27,2996.10009765625
2022-07-28,3012.64990234375
2022-07-29,3109.60009765625
2022-08-01,3261.75
2022-08-02,3421.449951171875
2022-08-03,3505.35009765625
2022-08-04,3530.449951171875
2022-08-05,3313.550048828125
2022-08-08,3447.35009765625
2022-08-10,3436.14990234375
2022-08-11,3493.949951171875
2022-08-12,3535.60009765625
2022-08-16,3581.60009765625
2022-08-17,3597.64990234375
2022-08-18,3599.550048828125
2022-08-19,3635.25
2022-08-22,3486.39990234375
2022-08-23,3601.89990234375
2022-08-24,3700.39990234375
2022-08-25,3715.800048828125
2022-08-26,3751.199951171875
2022-08-29,3855.550048828125
2022-08-30,3960.699951171875
2022-09-01,3880.449951171875
2022-09-02,3866.550048828125
2022-09-05,3881.25
2022-09-06,3964.050048828125
2022-09-07,3893.10009765625
2022-09-08,3925.949951171875
2022-09-09,3931.10009765625
2022-09-12,4006.0
2022-09-13,4037.050048828125
2022-09-14,3978.14990234375
2022-09-15,4105.39990234375
2022-09-16,4094.75
2022-09-19,4029.39990234375
2022-09-20,4021.550048828125
2022-09-21,3865.75
2022-09-22,3997.89990234375
2022-09-23,3872.550048828125
2022-09-26,3713.0
2022-09-27,3606.5
2022-09-28,3602.10009765625
2022-09-29,3406.39990234375
2022-09-30,3289.800048828125
2022-10-03,3123.64990234375
2022-10-04,3318.60009765625
2022-10-06,3358.75
2022-10-07,3278.60009765625
2022-10-10,3191.449951171875
2022-10-11,3154.35009765625
2022-10-12,3187.949951171875
2022-10-13,3121.10009765625
2022-10-14,3035.300048828125
2022-10-17,3074.35009765625
2022-10-18,3243.0
2022-10-19,3141.699951171875
2022-10-20,3270.050048828125
2022-10-21,3273.699951171875
2022-10-24,3283.949951171875
2022-10-25,3188.449951171875
2022-10-27,3282.449951171875
2022-10-28,3277.949951171875
2022-10-31,3348.699951171875
2022-11-01,3342.449951171875
2022-11-02,3308.60009765625
2022-11-03,3292.14990234375
2022-11-04,3319.449951171875
2022-11-07,3332.449951171875
2022-11-09,3290.0
2022-11-10,3295.14990234375
2022-11-11,3292.050048828125
2022-11-14,3287.64990234375
2022-11-15,3290.300048828125
2022-11-16,3271.14990234375
2022-11-17,3117.550048828125
2022-11-18,3116.25
2022-11-21,3018.699951171875
2022-11-22,2875.14990234375
2022-11-23,2856.85009765625
2022-11-24,2790.85009765625
2022-11-25,2739.60009765625
2022-11-28,2716.14990234375
2022-11-29,2782.699951171875
2022-11-30,2908.5
2022-12-01,2834.25
2022-12-02,2745.699951171875
2022-12-05,2716.14990234375
2022-12-06,2773.0
2022-12-07,2741.550048828125
2022-12-08,2691.39990234375
2022-12-09,2646.39990234375
2022-12-12,2687.85009765625
2022-12-13,2652.800048828125
2022-12-14,2672.449951171875
2022-12-15,2657.0
2022-12-16,2643.5
2022-12-19,2679.300048828125
2022-12-20,2688.35009765625
2022-12-21,2615.75
2022-12-22,2518.0
2022-12-23,2270.199951171875
2022-12-26,2466.14990234375
2022-12-27,2501.800048828125
2022-12-28,2564.449951171875
2022-12-29,2669.5
2022-12-30,2589.25
2023-01-02,2549.5
2023-01-03,2576.550048828125
2023-01-04,2512.699951171875
2023-01-05,2554.14990234375
2023-01-06,2523.35009765625
2023-01-09,2614.5
2023-01-10,2652.0
2023-01-11,2585.35009765625
2023-01-12,2624.0
2023-01-13,2689.050048828125
2023-01-16,2703.10009765625
2023-01-17,2725.050048828125
2023-01-18,2710.75
2023-01-19,2734.10009765625
2023-01-20,2737.949951171875
2023-01-23,2784.10009765625
2023-01-24,2762.14990234375
2023-01-25,2517.75
2023-01-27,2014.199951171875
2023-01-30,1708.199951171875
2023-01-31,1774.0
2023-02-01,1723.5
2023-02-02,1551.1500244140625
2023-02-03,1396.050048828125
2023-02-06,1256.449951171875
2023-02-07,1252.199951171875
2023-02-08,1314.800048828125
2023-02-09,1249.0999755859375
2023-02-10,1186.6500244140625
2023-02-13,1127.3499755859375
2023-02-14,1071.0
2023-02-15,1017.4500122070312
2023-02-16,968.5499877929688
2023-02-17,920.4000244140625
2023-02-20,874.4000244140625
2023-02-21,830.7000122070312
2023-02-22,789.2000122070312
2023-02-23,749.75
2023-02-24,712.2999877929688
2023-02-27,676.7000122070312
2023-02-28,642.9000244140625
2023-03-01,675.0
2023-03-02,708.75
2023-03-03,744.1500244140625
2023-03-06,781.3499755859375
2023-03-08,820.4000244140625
2023-03-09,861.4000244140625
2023-03-10,904.4500122070312
2023-03-13,949.6500244140625
2023-03-14,902.2000122070312
2023-03-15,928.3499755859375
2023-03-16,973.7000122070312
2023-03-17,1022.3499755859375
2023-03-20,1009.0999755859375
2023-03-21,1006.0999755859375
2023-03-22,1032.800048828125
2023-03-23,1084.4000244140625
2023-03-24,1124.550048828125
2023-03-27,1068.4000244140625
2023-03-28,1015.0
2023-03-29,1003.4500122070312
2023-03-31,993.0499877929688
2023-04-03,943.4000244140625
2023-04-05,907.8499755859375
2023-04-06,953.2000122070312
2023-04-10,1000.8499755859375
2023-04-11,1050.8499755859375
2023-04-12,1043.449951171875
2023-04-13,1030.8499755859375
2023-04-17,1039.5
2023-04-18,1032.050048828125
2023-04-19,1017.7000122070312
2023-04-20,1011.0999755859375
2023-04-21,994.9000244140625
2023-04-24,965.0999755859375
2023-04-25,1012.9500122070312
2023-04-26,987.7999877929688
2023-04-27,982.2999877929688
2023-04-28,1029.449951171875
2023-05-02,1021.9500122070312
2023-05-03,993.0499877929688
2023-05-04,1011.5499877929688
2023-05-05,999.0
2023-05-08,949.0499877929688
2023-05-09,901.5999755859375
2023-05-10,890.6500244140625
2023-05-11,917.25
2023-05-12,884.7999877929688
2023-05-15,840.5999755859375
2023-05-16,812.0999755859375
2023-05-17,790.0
2023-05-18,751.5999755859375
2023-05-19,787.3499755859375
2023-05-22,826.7000122070312
2023-05-23,868.0
2023-05-24,911.4000244140625
2023-05-25,891.75
2023-05-26,850.0999755859375
2023-05-29,832.2000122070312
2023-05-30,804.2999877929688
2023-05-31,776.7000122070312
2023-06-01,815.5
2023-06-02,794.6500244140625
2023-06-05,828.0
2023-06-06,816.25
2023-06-07,837.25
2023-06-08,829.25
2023-06-09,830.7000122070312
2023-06-12,830.4000244140625
2023-06-13,823.0
2023-06-14,808.5499877929688
2023-06-15,814.7000122070312
2023-06-16,810.9000244140625
