Date,FLUOROCHEM
2023-07-27,2691.3212890625
2023-07-28,2695.609130859375
2023-07-31,2715.35302734375
2023-08-01,2775.931396484375
2023-08-02,2773.637939453125
2023-08-03,2780.66796875
2023-08-04,2797.769775390625
2023-08-07,2780.91748046875
2023-08-08,2729.862060546875
2023-08-09,2758.830078125
2023-08-10,2730.01171875
2023-08-11,2907.857421875
2023-08-14,2855.506103515625
2023-08-16,2817.862548828125
2023-08-17,2857.5498046875
2023-08-18,2863.383544921875
2023-08-21,2820.704345703125
2023-08-22,2853.162353515625
2023-08-23,2840.947021484375
2023-08-24,2898.982666015625
2023-08-25,2916.18408203125
2023-08-28,2895.69189453125
2023-08-29,3013.00927734375
2023-08-30,3028.615234375
2023-08-31,3037.988525390625
2023-09-01,3064.8623046875
2023-09-04,3046.86328125
2023-09-05,3024.875732421875
2023-09-06,2993.96337890625
2023-09-07,3006.9765625
2023-09-08,3058.63037109375
2023-09-11,3094.378662109375
2023-09-12,2997.0048828125
2023-09-13,3050.403564453125
2023-09-14,3109.435791015625
2023-09-15,3116.565673828125
2023-09-18,3064.6630859375
2023-09-20,3018.942626953125
2023-09-21,3026.820556640625
2023-09-22,2989.900390625
2023-09-25,3000.92626953125
2023-09-26,3027.86767578125
2023-09-27,3033.505859375
2023-09-28,3038.94384765625
2023-09-29,3043.334228515625
2023-10-03,2932.92431640625
2023-10-04,2838.828857421875
2023-10-05,2885.826904296875
2023-10-06,2839.32763671875
2023-10-09,2822.763671875
2023-10-10,2792.23046875
2023-10-11,2873.45361328125
2023-10-12,2814.63134765625
2023-10-13,2854.94384765625
2023-10-16,2766.33642578125
2023-10-17,2799.6142578125
2023-10-18,2780.555419921875
2023-10-19,2748.17578125
2023-10-20,2754.362548828125
2023-10-23,2684.46435546875
2023-10-25,2697.38623046875
2023-10-26,2759.7509765625
2023-10-27,2793.826416015625
2023-10-30,2733.457763671875
2023-10-31,2767.583740234375
2023-11-01,2723.67919921875
2023-11-02,2713.950439453125
2023-11-03,2758.802978515625
2023-11-06,2711.35595703125
2023-11-07,2686.559814453125
2023-11-08,2740.093505859375
2023-11-09,2744.284423828125
2023-11-10,2769.03076171875
2023-11-13,2808.045654296875
2023-11-15,2802.75732421875
2023-11-16,2774.219482421875
2023-11-17,2810.839599609375
2023-11-20,2782.700927734375
2023-11-21,2776.015625
2023-11-22,2779.358154296875
2023-11-23,2775.36669921875
2023-11-24,2861.230224609375
2023-11-28,2885.427490234375
2023-11-29,2903.73779296875
2023-11-30,2844.965576171875
2023-12-01,2843.568359375
2023-12-04,2865.57080078125
2023-12-05,2881.735595703125
2023-12-06,2829.8984375
2023-12-07,2856.540283203125
2023-12-08,2837.08251953125
2023-12-11,2972.23876953125
2023-12-12,3093.076171875
2023-12-13,3110.039306640625
2023-12-14,3187.321044921875
2023-12-15,3245.1953125
2023-12-18,3348.470947265625
2023-12-19,3348.770263671875
2023-12-20,3380.102294921875
2023-12-21,3381.299560546875
2023-12-22,3561.30810546875
2023-12-26,3597.329833984375
2023-12-27,3582.911376953125
2023-12-28,3578.67041015625
2023-12-29,3691.22607421875
2024-01-01,3804.479736328125
2024-01-02,3863.102294921875
2024-01-03,3883.65771484375
2024-01-04,3816.2041015625
2024-01-05,3617.73583984375
2024-01-08,3508.6728515625
2024-01-09,3420.36474609375
2024-01-10,3364.6357421875
2024-01-11,3520.84619140625
2024-01-12,3478.239013671875
2024-01-15,3410.685791015625
2024-01-16,3404.150146484375
2024-01-17,3397.51416015625
2024-01-18,3507.874267578125
2024-01-19,3718.36669921875
2024-01-23,3631.30615234375
2024-01-24,3609.303955078125
2024-01-25,3561.607666015625
2024-01-29,3698.260498046875
2024-01-30,3608.755126953125
2024-01-31,3676.158447265625
2024-02-01,3642.831298828125
2024-02-02,3544.84423828125
2024-02-05,3601.421142578125
2024-02-06,3639.78759765625
2024-02-07,3608.006591796875
2024-02-08,3500.04150390625
2024-02-09,3512.813720703125
2024-02-12,3417.7705078125
2024-02-13,3567.1953125
2024-02-14,3458.282470703125
2024-02-15,3509.8701171875
2024-02-16,3448.50341796875
2024-02-19,3477.19140625
2024-02-20,3522.193359375
2024-02-21,3529.27783203125
2024-02-22,3505.978515625
2024-02-23,3583.859130859375
2024-02-26,3690.22802734375
2024-02-27,3675.859375
2024-02-28,3703.149658203125
2024-02-29,3693.720458984375
2024-03-01,3662.3388671875
2024-03-04,3483.477294921875
2024-03-05,3592.740234375
2024-03-06,3584.20849609375
2024-03-07,3529.327880859375
2024-03-11,3428.397216796875
2024-03-12,3358.49951171875
2024-03-13,3220.448974609375
2024-03-14,3283.662109375
2024-03-15,3196.351806640625
2024-03-18,3260.2626953125
2024-03-19,3137.529541015625
2024-03-20,3037.746337890625
2024-03-21,3093.076171875
2024-03-22,3115.777099609375
2024-03-26,3120.566650390625
2024-03-27,3097.865966796875
2024-03-28,3090.631591796875
2024-04-01,3196.102294921875
2024-04-02,3190.115234375
2024-04-03,3169.010986328125
2024-04-04,3209.672607421875
2024-04-05,3178.690185546875
2024-04-08,3258.815673828125
2024-04-09,3243.898193359375
2024-04-10,3469.15869140625
2024-04-12,3575.17822265625
2024-04-15,3572.03515625
2024-04-16,3516.905029296875
2024-04-18,3590.794189453125
2024-04-19,3590.344970703125
2024-04-22,3702.152099609375
2024-04-23,3712.03076171875
2024-04-24,3662.787841796875
2024-04-25,3649.5166015625
2024-04-26,3660.941650390625
2024-04-29,3649.017578125
2024-04-30,3615.8896484375
2024-05-02,3633.00244140625
2024-05-03,3572.883056640625
2024-05-06,3630.20849609375
2024-05-07,3500.939697265625
2024-05-08,3299.52734375
2024-05-09,3190.31494140625
2024-05-10,3276.52734375
2024-05-13,3215.11083984375
2024-05-14,3247.141357421875
2024-05-15,3205.1826171875
2024-05-16,3210.8203125
2024-05-17,3232.2236328125
2024-05-21,3176.7939453125
2024-05-22,3152.0478515625
2024-05-23,3148.954833984375
2024-05-24,3221.94580078125
2024-05-27,3199.095703125
2024-05-28,3116.275634765625
2024-05-29,3073.867919921875
2024-05-30,3041.787353515625
2024-05-31,3031.410400390625
2024-06-03,3073.06982421875
2024-06-04,2776.364501953125
2024-06-05,2923.6943359375
2024-06-06,2900.594482421875
2024-06-07,2966.102294921875
2024-06-10,3073.768310546875
2024-06-11,3180.985107421875
2024-06-12,3215.859375
2024-06-13,3283.612060546875
2024-06-14,3259.763916015625
2024-06-18,3189.217041015625
2024-06-19,3252.729248046875
2024-06-20,3387.5361328125
2024-06-21,3370.273681640625
2024-06-24,3298.030517578125
2024-06-25,3325.022216796875
2024-06-26,3312.8984375
2024-06-27,3216.5078125
2024-06-28,3185.425537109375
2024-07-01,3276.17822265625
2024-07-02,3224.291015625
2024-07-03,3219.351806640625
2024-07-04,3237.612060546875
2024-07-05,3258.267333984375
2024-07-08,3221.74658203125
2024-07-09,3238.460205078125
2024-07-10,3213.264892578125
2024-07-11,3236.963623046875
2024-07-12,3247.690185546875
2024-07-15,3281.466796875
2024-07-16,3325.421142578125
2024-07-18,3255.523193359375
2024-07-19,3247.64013671875
2024-07-22,3242.00244140625
2024-07-23,3194.25634765625
2024-07-24,3166.765869140625
2024-07-25,3151.00048828125
2024-07-26,3247.390625
2024-07-29,3278.073974609375
2024-07-30,3266.798583984375
2024-07-31,3378.0068359375
2024-08-01,3387.136962890625
2024-08-02,3318.43603515625
2024-08-05,3201.091552734375
2024-08-06,3268.344970703125
2024-08-07,3304.965576171875
2024-08-08,3383.744384765625
2024-08-09,3410.386474609375
2024-08-12,3386.0390625
2024-08-13,3323.176025390625
2024-08-14,3338.343017578125
2024-08-16,3419.56640625
2024-08-19,3370.173828125
2024-08-20,3276.228271484375
2024-08-21,3190.065185546875
2024-08-22,3185.87451171875
2024-08-23,3196.251708984375
2024-08-26,3231.37548828125
2024-08-27,3262.75732421875
2024-08-28,3268.24560546875
2024-08-29,3199.99365234375
2024-08-30,3168.46240234375
2024-09-02,3171.755126953125
2024-09-03,3158.733642578125
2024-09-04,3161.17822265625
2024-09-05,3516.6552734375
2024-09-06,3800.637939453125
2024-09-09,3967.87451171875
2024-09-10,3920.22802734375
2024-09-11,4024.900634765625
2024-09-12,4287.130859375
2024-09-13,4380.07861328125
2024-09-16,4475.3212890625
2024-09-17,4394.9462890625
2024-09-18,4320.30859375
2024-09-19,4159.1083984375
2024-09-20,4234.2998046875
2024-09-23,4389.9736328125
2024-09-24,4300.703125
2024-09-25,4247.580078125
2024-09-26,4255.46875
2024-09-27,4293.36376953125
2024-09-30,4266.85205078125
2024-10-01,4313.43505859375
2024-10-03,4266.5029296875
2024-10-04,4059.403564453125
2024-10-07,3990.353759765625
2024-10-08,4120.61474609375
2024-10-09,4358.41943359375
2024-10-10,4652.9912109375
2024-10-11,4687.0419921875
2024-10-14,4590.931640625
2024-10-15,4614.69677734375
2024-10-16,4668.36865234375
2024-10-17,4673.76123046875
2024-10-18,4688.8388671875
2024-10-21,4805.66943359375
2024-10-22,4703.91748046875
2024-10-23,4381.236328125
2024-10-24,4268.69970703125
2024-10-25,4142.83251953125
2024-10-28,4068.19091796875
2024-10-29,4139.33740234375
2024-10-30,4244.03564453125
2024-10-31,4301.8515625
2024-11-01,4292.71484375
2024-11-04,4255.71826171875
2024-11-05,4254.1201171875
2024-11-06,4317.22900390625
2024-11-07,4296.7587890625
2024-11-08,4159.658203125
2024-11-11,4224.71337890625
2024-11-12,4145.478515625
2024-11-13,4028.298828125
2024-11-14,4097.947265625
2024-11-18,3991.751953125
2024-11-19,3872.475341796875
2024-11-21,3825.143798828125
2024-11-22,3804.52392578125
2024-11-25,3870.47802734375
2024-11-26,3852.354248046875
2024-11-27,3882.81005859375
2024-11-28,3945.369384765625
2024-11-29,3951.460205078125
2024-12-02,4048.519287109375
2024-12-03,4048.219970703125
2024-12-04,4056.9072265625
2024-12-05,4255.0693359375
2024-12-06,4359.767578125
2024-12-09,4392.1201171875
2024-12-10,4447.93896484375
2024-12-11,4477.89599609375
2024-12-12,4370.9013671875
2024-12-13,4327.16455078125
2024-12-16,4373.2978515625
2024-12-17,4369.80224609375
2024-12-18,4317.4287109375
2024-12-19,4318.9765625
2024-12-20,4322.7705078125
2024-12-23,4351.47900390625
2024-12-24,4346.236328125
2024-12-26,4353.07666015625
2024-12-27,4392.71923828125
2024-12-30,4125.5078125
2024-12-31,4159.55810546875
2025-01-01,4214.6279296875
2025-01-02,4226.810546875
2025-01-03,4124.55859375
2025-01-06,3870.47802734375
2025-01-07,3920.3056640625
2025-01-08,3896.5400390625
2025-01-09,3941.724609375
2025-01-10,3790.344482421875
2025-01-13,3724.58984375
2025-01-14,3659.33447265625
2025-01-15,3739.46826171875
2025-01-16,3826.89111328125
2025-01-17,3766.62890625
2025-01-20,3753.0986328125
2025-01-21,3818.004150390625
2025-01-22,3674.462646484375
2025-01-23,3715.902587890625
2025-01-24,3590.18505859375
2025-01-27,3534.116455078125
2025-01-28,3345.290771484375
2025-01-29,3531.769775390625
2025-01-30,3587.03955078125
2025-01-31,3572.361083984375
2025-02-01,3564.472412109375
2025-02-03,3596.126708984375
2025-02-04,3715.902587890625
2025-02-05,3674.063232421875
2025-02-06,3700.724609375
2025-02-07,3696.131103515625
2025-02-10,3730.38134765625
2025-02-11,3755.79443359375
2025-02-12,3835.57861328125
2025-02-13,3766.87841796875
2025-02-14,3676.5595703125
2025-02-17,3711.758544921875
2025-02-18,3663.17919921875
2025-02-19,3654.89111328125
2025-02-20,3692.136962890625
2025-02-21,3698.92724609375
2025-02-24,3748.904541015625
2025-02-25,3690.788818359375
2025-02-27,3700.57470703125
2025-02-28,3579.650390625
2025-03-03,3438.006103515625
2025-03-04,3533.068115234375
2025-03-05,3700.824462890625
2025-03-06,3736.622314453125
2025-03-07,3725.18896484375
2025-03-10,3811.9130859375
2025-03-11,3826.39208984375
2025-03-12,3835.328857421875
2025-03-13,3834.48046875
2025-03-17,3843.067626953125
2025-03-18,3843.067626953125
2025-03-19,3832.33349609375
2025-03-20,3998.39208984375
2025-03-21,3932.737548828125
2025-03-24,3977.422607421875
2025-03-25,3979.419677734375
2025-03-26,3970.931884765625
2025-03-27,3999.93994140625
2025-03-28,4017.01513671875
2025-04-01,4014.169189453125
2025-04-02,3949.613037109375
2025-04-03,3868.93017578125
2025-04-04,3838.6240234375
2025-04-07,3665.7255859375
2025-04-08,3703.520263671875
2025-04-09,3679.804931640625
2025-04-11,3859.693603515625
2025-04-15,3909.82080078125
2025-04-16,3924.799072265625
2025-04-17,3962.24462890625
2025-04-21,3968.835205078125
2025-04-22,3959.6484375
2025-04-23,3965.240478515625
2025-04-24,3961.24609375
2025-04-25,3972.130126953125
2025-04-28,3911.718017578125
2025-04-29,3924.599365234375
2025-04-30,3887.053955078125
2025-05-02,3849.508544921875
2025-05-05,3869.4794921875
2025-05-06,3873.174072265625
2025-05-07,3903.03076171875
2025-05-08,3927.89453125
2025-05-09,3781.706787109375
2025-05-12,3845.01513671875
2025-05-13,3838.6240234375
2025-05-14,3859.39404296875
2025-05-15,3850.30712890625
2025-05-16,3907.02490234375
2025-05-19,3978.62060546875
2025-05-20,3972.52978515625
2025-05-21,3992.201171875
2025-05-22,4027.050537109375
2025-05-23,4019.9609375
2025-05-26,4007.778564453125
2025-05-27,3982.515380859375
2025-05-28,3823.745849609375
2025-05-29,3744.56103515625
2025-05-30,3548.146240234375
2025-06-02,3563.424072265625
2025-06-03,3614.849365234375
2025-06-04,3666.1748046875
2025-06-05,3658.48583984375
2025-06-06,3647.002685546875
2025-06-09,3634.620361328125
2025-06-10,3678.25732421875
2025-06-11,3747.05712890625
2025-06-12,3675.860595703125
2025-06-13,3721.7939453125
2025-06-16,3625.83349609375
2025-06-17,3513.596435546875
2025-06-18,3528.7744140625
2025-06-19,3441.60107421875
2025-06-20,3378.492431640625
2025-06-23,3368.507080078125
2025-06-24,3448.291259765625
2025-06-25,3464.36767578125
2025-06-26,3535.9638671875
2025-06-27,3548.146240234375
2025-06-30,3625.533935546875
2025-07-01,3557.432861328125
2025-07-02,3535.464599609375
2025-07-03,3515.693359375
2025-07-04,3516.592041015625
2025-07-07,3507.006103515625
2025-07-08,3439.60400390625
2025-07-09,3424.026611328125
2025-07-10,3409.6474609375
2025-07-11,3378.492431640625
2025-07-14,3407.250732421875
2025-07-15,3448.690673828125
2025-07-16,3418.4345703125
2025-07-17,3438.80517578125
2025-07-18,3494.224365234375
2025-07-21,3568.017333984375
2025-07-22,3550.343017578125
2025-07-23,3584.293701171875
2025-07-24,3571.113037109375
2025-07-25,3503.810302734375
2025-07-28,3475.252197265625
2025-07-29,3531.1708984375
2025-07-30,3589.78564453125
2025-07-31,3588.787109375
2025-08-01,3490.43017578125
2025-08-04,3507.105712890625
2025-08-05,3490.92919921875
2025-08-06,3629.12841796875
2025-08-07,3586.7900390625
2025-08-08,3481.343017578125
2025-08-11,3420.431640625
2025-08-12,3431.2158203125
2025-08-13,3390.774658203125
2025-08-14,3384.483642578125
2025-08-18,3389.4765625
2025-08-19,3409.747314453125
2025-08-20,3412.443115234375
2025-08-21,3383.984619140625
2025-08-22,3419.2333984375
2025-08-25,3441.5009765625
2025-08-26,3375.5966796875
2025-08-28,3415.73828125
2025-08-29,3409.148193359375
2025-09-01,3390.874755859375
2025-09-02,3405.453369140625
2025-09-03,3380.989013671875
2025-09-04,3382.187255859375
2025-09-05,3348.835693359375
2025-09-08,3363.6142578125
2025-09-09,3633.02294921875
2025-09-10,3740.366943359375
2025-09-11,3624.035888671875
2025-09-12,3710.310546875
2025-09-15,3703.220947265625
2025-09-16,3690.339599609375
2025-09-17,3685.2470703125
2025-09-18,3708.213623046875
2025-09-19,3795.78662109375
2025-09-22,3886.126708984375
2025-09-23,3861.942626953125
2025-09-24,3790.8896484375
2025-09-25,3779.9970703125
2025-09-26,3676.5654296875
2025-09-29,3673.467529296875
2025-09-30,3705.346435546875
2025-10-01,3711.542236328125
2025-10-03,3699.050537109375
2025-10-06,3640.88916015625
2025-10-07,3693.154541015625
2025-10-08,3720.836181640625
2025-10-09,3787.592041015625
2025-10-10,3725.532958984375
2025-10-13,3680.363037109375
2025-10-14,3635.9921875
2025-10-15,3613.407470703125
2025-10-16,3742.022216796875
2025-10-17,3715.939208984375
2025-10-20,3739.323974609375
2025-10-21,3752.615234375
2025-10-23,3728.8310546875
2025-10-24,3703.74755859375
2025-10-27,3606.51171875
2025-10-28,3591.22216796875
2025-10-29,3629.696533203125
2025-10-30,3645.486083984375
2025-10-31,3741.122802734375
2025-11-03,3725.8330078125
2025-11-04,3677.364990234375
2025-11-06,3644.0869140625
2025-11-07,3611.6083984375
2025-11-10,3567.037841796875
2025-11-11,3485.8916015625
2025-11-12,3697.052001953125
2025-11-13,3613.707275390625
2025-11-14,3554.146484375
2025-11-17,3590.822265625
2025-11-18,3565.13916015625
2025-11-19,3510.275634765625
2025-11-20,3483.493408203125
2025-11-21,3478.796630859375
2025-11-24,3393.253173828125
2025-11-25,3394.752197265625
2025-11-26,3443.020263671875
2025-11-27,3475.098876953125
2025-11-28,3421.234619140625
2025-12-01,3393.95263671875
2025-12-02,3420.335205078125
2025-12-03,3361.57421875
2025-12-04,3346.2841796875
2025-12-05,3382.460205078125
2025-12-08,3315.704345703125
2025-12-09,3483.093505859375
2025-12-10,3534.759521484375
2025-12-11,3476.597900390625
2025-12-12,3463.70654296875
2025-12-15,3524.76611328125
2025-12-16,3520.368896484375
2025-12-17,3534.959228515625
2025-12-18,3536.85791015625
2025-12-19,3609.509765625
2025-12-22,3593.120849609375
2025-12-23,3626.5986328125
2025-12-24,3632.994140625
2025-12-26,3625.29931640625
2025-12-29,3651.8818359375
2025-12-30,3675.666259765625
2025-12-31,3663.8740234375
2026-01-01,3672.468017578125
2026-01-02,3645.5859375
2026-01-05,3582.028076171875
2026-01-06,3490.0888671875
2026-01-07,3506.17822265625
2026-01-08,3488.190185546875
2026-01-09,3441.821044921875
2026-01-12,3456.4111328125
2026-01-13,3452.214111328125
2026-01-14,3395.551513671875
2026-01-15,3395.551513671875
2026-01-16,3412.340576171875
2026-01-19,3346.983642578125
2026-01-20,3257.642822265625
2026-01-21,3239.455078125
2026-01-22,3247.949462890625
2026-01-23,3125.130615234375
2026-01-27,3010.206787109375
2026-01-28,3013.20458984375
2026-01-29,2978.427734375
2026-01-30,3051.4794921875
2026-02-02,3034.091064453125
2026-02-03,3260.141357421875
2026-02-04,3352.77978515625
2026-02-05,3383.959228515625
2026-02-06,3425.731689453125
2026-02-09,3510.875244140625
2026-02-10,3466.704345703125
2026-02-11,3488.489990234375
2026-02-12,3383.959228515625
2026-02-13,3395.75146484375
2026-02-16,3314.005615234375
2026-02-17,3384.558837890625
2026-02-18,3391.85400390625
2026-02-19,3409.142578125
2026-02-20,3423.43310546875
2026-02-23,3495.4853515625
2026-02-24,3536.258544921875
2026-02-25,3492.1875
2026-02-26,3446.318115234375
2026-02-27,3480.9951171875
2026-03-02,3314.605224609375
2026-03-04,3336.590576171875
2026-03-05,3271.23388671875
2026-03-06,3244.251708984375
2026-03-09,3287.52294921875
2026-03-10,3293.21923828125
2026-03-11,3243.452392578125
2026-03-12,3183.192138671875
2026-03-13,3068.568115234375
2026-03-16,3076.66259765625
2026-03-17,2989.5205078125
2026-03-18,3140.720458984375
2026-03-19,3157.808837890625
2026-03-20,3181.79296875
2026-03-23,3246.050537109375
2026-03-24,3196.983154296875
2026-03-25,3254.445068359375
2026-03-27,3065.869873046875
2026-03-30,3026.296142578125
2026-04-01,3232.659423828125
2026-04-02,3201.380126953125
2026-04-06,3191.986572265625
2026-04-07,3233.958740234375
2026-04-08,3316.70361328125
2026-04-09,3307.409912109375
2026-04-10,3344.385498046875
2026-04-13,3340.687744140625
2026-04-15,3376.864013671875
2026-04-16,3374.465576171875
2026-04-17,3352.580078125
2026-04-20,3269.635009765625
2026-04-21,3265.23779296875
2026-04-22,3271.23388671875
2026-04-23,3311.107421875
2026-04-24,3381.061279296875
2026-04-27,3404.145751953125
2026-04-28,3387.357177734375
2026-04-29,3359.175537109375
2026-04-30,3599.616455078125
2026-05-01,3599.616455078125
2026-05-04,3748.318115234375
2026-05-05,3742.7216796875
2026-05-06,3808.17822265625
2026-05-07,3795.886474609375
2026-05-08,3766.60595703125
2026-05-11,3734.826904296875
2026-05-12,3642.488037109375
2026-05-13,3681.462158203125
2026-05-14,3689.05712890625
2026-05-15,3711.042724609375
2026-05-18,3692.05517578125
2026-05-19,3745.619873046875
2026-05-20,3748.318115234375
2026-05-21,3824.8671875
2026-05-22,3831.462890625
2026-05-25,3829.86376953125
2026-05-26,3781.69580078125
2026-05-27,3679.66357421875
2026-05-28,3679.66357421875
2026-05-29,3626.5986328125
2026-06-01,3609.60986328125
2026-06-02,3651.8818359375
2026-06-03,3640.4892578125
2026-06-04,3591.821533203125
2026-06-05,3556.145263671875
2026-06-08,3490.288818359375
2026-06-09,3576.431884765625
2026-06-10,3638.590576171875
2026-06-11,3678.064453125
2026-06-12,3652.881103515625
2026-06-15,3682.66162109375
2026-06-16,3669.270263671875
2026-06-17,3673.36767578125
2026-06-18,3834.960693359375
2026-06-19,3837.35888671875
2026-06-22,3848.851318359375
2026-06-23,3888.3251953125
2026-06-24,3906.113525390625
2026-06-25,3906.613037109375
2026-06-26,3906.613037109375
2026-06-29,3869.737548828125
2026-06-30,3961.376953125
2026-07-01,3928.298583984375
2026-07-02,3969.97119140625
2026-07-03,3962.8759765625
2026-07-06,3933.59521484375
2026-07-07,3957.879150390625
2026-07-08,3846.8525390625
2026-07-09,3861.04345703125
2026-07-10,3938.891845703125
2026-07-13,3896.7197265625
2026-07-14,3921.30322265625
2026-07-15,4128.8662109375
2026-07-16,4121.37109375
2026-07-17,4142.1572265625
2026-07-20,4313.34423828125
2026-07-21,4604.05126953125
2026-07-22,4587.3623046875
2026-07-23,4574.17138671875
2026-07-24,4570.673828125
2026-07-27,4560.47998046875
2026-07-28,4484.5302734375
2026-07-29,4579.06787109375
2026-07-30,4392.091796875
2026-07-31,4363.91015625
2026-08-03,4480.533203125
2026-08-04,4609.74755859375
2026-08-05,4495.12353515625
2026-08-06,4544.990234375
2026-08-07,4515.1103515625
2026-08-10,4481.03271484375
2026-08-11,4413.27783203125
2026-08-12,4562.7783203125
2026-08-13,4711.58056640625
2026-08-14,4734.66455078125
2026-08-17,4704.384765625
2026-08-18,4671.70654296875
2026-08-19,4685.9970703125
2026-08-20,4679.6015625
2026-08-21,4618.84130859375
2026-08-24,4619.541015625
2026-08-25,4603.15234375
2026-08-26,4728.96875
2026-08-27,4669.00830078125
2026-08-28,4768.04296875
2026-08-31,4690.39404296875
2026-09-01,4736.96337890625
2026-09-02,4724.57177734375
2026-09-03,4691.49365234375
2026-09-04,4550.986328125
2026-09-07,4527.501953125
2026-09-08,4673.50537109375
2026-09-09,4751.6533203125
2026-09-10,4783.13232421875
2026-09-11,4770.04150390625
2026-09-14,4770.04150390625
2026-09-15,4598.2548828125
2026-09-16,4530.60009765625
2026-09-17,4471.7998046875
2026-09-18,4586.7001953125
2026-09-21,4560.0
