Date,DHANUKA
2013-09-25,121.01361846923828
2013-09-26,122.0003890991211
2013-09-27,122.67317962646484
2013-09-30,121.05848693847656
2013-10-01,120.92393493652344
2013-10-03,121.19306182861328
2013-10-04,120.7445297241211
2013-10-07,118.9952392578125
2013-10-08,119.26434326171875
2013-10-09,118.36727905273438
2013-10-10,118.63641357421875
2013-10-11,118.86066436767578
2013-10-14,118.41214752197266
2013-10-15,118.05330657958984
2013-10-17,115.9003677368164
2013-10-18,115.85550689697266
2013-10-21,115.72095489501953
2013-10-22,115.67609405517578
2013-10-23,119.66801452636719
2013-10-24,124.10850524902344
2013-10-25,123.9290542602539
2013-10-28,123.74966430664062
2013-10-29,121.32758331298828
2013-10-30,120.6548080444336
2013-10-31,123.74966430664062
2013-11-01,125.31951141357422
2013-11-05,130.073974609375
2013-11-06,137.1607208251953
2013-11-07,133.39306640625
2013-11-08,134.06582641601562
2013-11-11,135.72543334960938
2013-11-12,137.25042724609375
2013-11-13,137.11587524414062
2013-11-14,139.53797912597656
2013-11-18,140.0313262939453
2013-11-19,138.0578155517578
2013-11-20,138.73057556152344
2013-11-21,136.4430694580078
2013-11-22,136.1291046142578
2013-11-25,131.73350524902344
2013-11-26,139.13427734375
2013-11-27,139.85194396972656
2013-11-28,139.85194396972656
2013-11-29,146.66957092285156
2013-12-02,149.4504852294922
2013-12-03,152.09681701660156
2013-12-04,147.4320831298828
2013-12-05,146.66957092285156
2013-12-06,148.91224670410156
2013-12-09,151.46885681152344
2013-12-10,151.33428955078125
2013-12-11,151.4240264892578
2013-12-12,148.41883850097656
2013-12-13,144.7857666015625
2013-12-16,144.47181701660156
2013-12-17,144.96517944335938
2013-12-18,147.25265502929688
2013-12-19,148.10488891601562
2013-12-20,155.14678955078125
2013-12-23,153.935791015625
2013-12-24,156.22329711914062
2013-12-26,162.00936889648438
2013-12-27,165.50787353515625
2013-12-30,172.77407836914062
2013-12-31,183.0454559326172
2014-01-01,181.34103393554688
2014-01-02,172.90867614746094
2014-01-03,177.25936889648438
2014-01-06,175.1961212158203
2014-01-07,172.4601287841797
2014-01-08,169.9034881591797
2014-01-09,167.97482299804688
2014-01-10,169.9932098388672
2014-01-13,168.7373046875
2014-01-14,168.51304626464844
2014-01-15,172.50497436523438
2014-01-16,173.17776489257812
2014-01-17,167.39169311523438
2014-01-20,167.9299774169922
2014-01-21,175.51011657714844
2014-01-22,178.15646362304688
2014-01-23,176.67630004882812
2014-01-24,167.48138427734375
2014-01-27,161.6953887939453
2014-01-28,162.95126342773438
2014-01-29,169.09613037109375
2014-01-30,168.82704162597656
2014-01-31,170.12771606445312
2014-02-03,171.83218383789062
2014-02-04,164.7902069091797
2014-02-05,167.0328826904297
2014-02-06,165.23876953125
2014-02-07,164.7005615234375
2014-02-10,172.99838256835938
2014-02-11,168.06451416015625
2014-02-12,167.9299774169922
2014-02-13,169.45494079589844
2014-02-14,170.17262268066406
2014-02-17,169.31130981445312
2014-02-18,171.1698760986328
2014-02-19,171.80455017089844
2014-02-20,167.31675720214844
2014-02-21,186.76376342773438
2014-02-24,186.40110778808594
2014-02-25,181.82272338867188
2014-02-26,183.54527282714844
2014-02-28,182.502685546875
2014-03-03,195.9659423828125
2014-03-04,225.11380004882812
2014-03-05,223.30056762695312
2014-03-06,218.4954833984375
2014-03-07,216.41024780273438
2014-03-10,226.65505981445312
2014-03-11,227.2896728515625
2014-03-12,227.0630340576172
2014-03-13,228.2869873046875
2014-03-14,228.78561401367188
2014-03-18,244.96881103515625
2014-03-19,243.2915496826172
2014-03-20,243.06488037109375
2014-03-21,231.09750366210938
2014-03-24,234.36129760742188
2014-03-25,231.82278442382812
2014-03-26,227.01766967773438
2014-03-27,228.33229064941406
2014-03-28,226.79104614257812
2014-03-31,228.1509552001953
2014-04-01,229.60154724121094
2014-04-02,230.05487060546875
2014-04-03,227.42568969726562
2014-04-04,232.95608520507812
2014-04-07,230.23619079589844
2014-04-09,227.56170654296875
2014-04-10,222.57525634765625
2014-04-11,218.7221221923828
2014-04-15,215.18630981445312
2014-04-16,223.93521118164062
2014-04-17,234.67864990234375
2014-04-21,250.0912322998047
2014-04-22,246.23806762695312
2014-04-23,241.88624572753906
2014-04-24,241.88624572753906
2014-04-25,240.25428771972656
2014-04-28,240.48104858398438
2014-04-29,243.97149658203125
2014-04-30,233.36402893066406
2014-05-02,235.76658630371094
2014-05-05,237.71580505371094
2014-05-06,245.55810546875
2014-05-07,243.88082885742188
2014-05-08,246.01138305664062
2014-05-09,244.78746032714844
2014-05-12,242.92884826660156
2014-05-13,243.74485778808594
2014-05-14,248.7765350341797
2014-05-15,247.23538208007812
2014-05-16,251.04310607910156
2014-05-19,253.17367553710938
2014-05-20,260.38128662109375
2014-05-21,270.7620849609375
2014-05-22,281.7322082519531
2014-05-23,293.790283203125
2014-05-26,281.8681945800781
2014-05-27,288.2145690917969
2014-05-28,303.9444274902344
2014-05-29,308.2962341308594
2014-05-30,308.2962341308594
2014-06-02,330.9617004394531
2014-06-03,339.2572937011719
2014-06-04,352.6300048828125
2014-06-05,363.3280029296875
2014-06-06,347.326171875
2014-06-09,349.5927734375
2014-06-10,353.08319091796875
2014-06-11,338.39593505859375
2014-06-12,355.2137451171875
2014-06-13,344.8330078125
2014-06-16,359.65618896484375
2014-06-17,356.5284729003906
2014-06-18,363.3280029296875
2014-06-19,353.12860107421875
2014-06-20,356.25634765625
2014-06-23,353.5365905761719
2014-06-24,358.20562744140625
2014-06-25,352.2218933105469
2014-06-26,349.7740478515625
2014-06-27,360.06414794921875
2014-06-30,363.28265380859375
2014-07-01,402.6753845214844
2014-07-02,385.3589782714844
2014-07-03,389.166748046875
2014-07-04,388.9400634765625
2014-07-07,396.3290100097656
2014-07-08,395.5130615234375
2014-07-09,392.8839111328125
2014-07-10,401.9046936035156
2014-07-11,405.7124938964844
2014-07-14,387.444091796875
2014-07-15,392.20391845703125
2014-07-16,402.6753845214844
2014-07-17,403.944580078125
2014-07-18,397.14495849609375
2014-07-21,400.9981689453125
2014-07-22,408.6590270996094
2014-07-23,401.9500427246094
2014-07-24,399.9554748535156
2014-07-25,405.2591857910156
2014-07-28,398.2328796386719
2014-07-30,381.1430358886719
2014-07-31,383.00177001953125
2014-08-01,375.0688171386719
2014-08-04,376.2020568847656
2014-08-05,378.5139465332031
2014-08-06,382.956298828125
2014-08-07,381.77777099609375
2014-08-08,372.9382629394531
2014-08-11,381.0523986816406
2014-08-12,379.919189453125
2014-08-13,371.0796203613281
2014-08-14,376.8820495605469
2014-08-18,389.57464599609375
2014-08-19,403.08331298828125
2014-08-20,402.17669677734375
2014-08-21,395.5583801269531
2014-08-22,392.1585693359375
2014-08-25,397.8702087402344
2014-08-26,392.3398742675781
2014-08-27,388.1694030761719
2014-08-28,396.9636535644531
2014-09-01,398.64093017578125
2014-09-02,397.6889343261719
2014-09-03,402.4940490722656
2014-09-04,401.9500427246094
2014-09-05,396.873046875
2014-09-08,444.6065673828125
2014-09-09,430.23663330078125
2014-09-10,429.5566711425781
2014-09-11,435.8388366699219
2014-09-12,429.0104064941406
2014-09-15,430.4671325683594
2014-09-16,430.740234375
2014-09-17,429.1468811035156
2014-09-18,437.2500915527344
2014-09-19,471.1648864746094
2014-09-22,481.3620300292969
2014-09-23,458.4183044433594
2014-09-24,450.8614807128906
2014-09-25,445.8539733886719
2014-09-26,440.6187744140625
2014-09-29,454.3212585449219
2014-09-30,449.1316223144531
2014-10-01,448.44873046875
2014-10-07,447.7658996582031
2014-10-08,440.7553405761719
2014-10-09,443.07708740234375
2014-10-10,419.49603271484375
2014-10-13,414.71612548828125
2014-10-14,398.5553894042969
2014-10-15,398.5553894042969
2014-10-16,372.7437438964844
2014-10-17,388.8133544921875
2014-10-20,398.2366943359375
2014-10-21,428.8283386230469
2014-10-22,446.263671875
2014-10-27,449.8144836425781
2014-10-28,453.45635986328125
2014-10-29,445.3987121582031
2014-10-30,443.12255859375
2014-10-31,443.0315246582031
2014-11-03,439.4351501464844
2014-11-05,466.24835205078125
2014-11-07,471.62005615234375
2014-11-10,467.5684509277344
2014-11-11,477.9477844238281
2014-11-12,488.9188232421875
2014-11-13,475.44403076171875
2014-11-14,474.2604675292969
2014-11-17,472.12078857421875
2014-11-18,476.3089904785156
2014-11-19,514.7760620117188
2014-11-20,515.5501098632812
2014-11-21,523.8351440429688
2014-11-24,520.1477661132812
2014-11-25,513.1827392578125
2014-11-26,510.36029052734375
2014-11-27,508.67608642578125
2014-11-28,511.4983215332031
2014-12-01,503.4862060546875
2014-12-02,502.25714111328125
2014-12-03,498.34228515625
2014-12-04,499.4346008300781
2014-12-05,515.0035400390625
2014-12-08,505.71685791015625
2014-12-09,484.8218078613281
2014-12-10,499.9810485839844
2014-12-11,498.02349853515625
2014-12-12,487.5987243652344
2014-12-15,484.0478820800781
2014-12-16,471.2558288574219
2014-12-17,467.4319152832031
2014-12-18,481.4530029296875
2014-12-19,470.937255859375
2014-12-22,474.3969421386719
2014-12-23,469.9812927246094
2014-12-24,483.5471496582031
2014-12-26,486.4151306152344
2014-12-29,491.78692626953125
2014-12-30,498.2511291503906
2014-12-31,498.02349853515625
2015-01-01,504.4422302246094
2015-01-02,497.38616943359375
2015-01-05,490.1025085449219
2015-01-06,482.2726135253906
2015-01-07,471.7110900878906
2015-01-08,489.9659729003906
2015-01-09,487.6441955566406
2015-01-12,497.9780578613281
2015-01-13,498.3876953125
2015-01-14,484.6396789550781
2015-01-15,476.7642517089844
2015-01-16,479.222412109375
2015-01-19,482.6365661621094
2015-01-20,478.9947814941406
2015-01-21,480.1329040527344
2015-01-22,476.7185974121094
2015-01-23,476.5820617675781
2015-01-27,474.12384033203125
2015-01-28,473.1679382324219
2015-01-29,469.7536315917969
2015-01-30,460.9220886230469
2015-02-02,470.25439453125
2015-02-03,472.3939514160156
2015-02-04,468.7520446777344
2015-02-05,460.5579528808594
2015-02-06,463.289306640625
2015-02-09,454.5943908691406
2015-02-10,452.5457763671875
2015-02-11,461.6504821777344
2015-02-12,464.74609375
2015-02-13,470.7550964355469
2015-02-16,523.9716796875
2015-02-18,518.2813720703125
2015-02-19,515.7320556640625
2015-02-20,505.58026123046875
2015-02-23,505.944580078125
2015-02-24,521.1492309570312
2015-02-25,520.7850341796875
2015-02-26,514.4118041992188
2015-02-27,525.8836059570312
2015-03-02,530.162841796875
2015-03-03,540.9518432617188
2015-03-04,563.1671142578125
2015-03-05,582.468994140625
2015-03-09,607.1881713867188
2015-03-10,614.9725341796875
2015-03-11,610.010498046875
2015-03-12,610.5567016601562
2015-03-13,605.4583129882812
2015-03-16,609.8739624023438
2015-03-17,598.0377807617188
2015-03-18,601.2244873046875
2015-03-19,583.6527099609375
2015-03-20,572.0442504882812
2015-03-23,581.877197265625
2015-03-24,582.6965942382812
2015-03-25,594.2594604492188
2015-03-26,605.0484008789062
2015-03-27,611.6038208007812
2015-03-30,616.8845825195312
2015-03-31,619.0241088867188
2015-04-01,601.0424194335938
2015-04-06,590.02587890625
2015-04-07,571.4524536132812
2015-04-08,572.3172607421875
2015-04-09,554.5177612304688
2015-04-10,565.12451171875
2015-04-13,575.3218383789062
2015-04-15,552.9698486328125
2015-04-16,553.6527709960938
2015-04-17,542.5452880859375
2015-04-20,543.6377563476562
2015-04-21,536.0808715820312
2015-04-22,538.0838623046875
2015-04-23,539.8592529296875
